POA_CODE_2021	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
POA2821	1	2	533
POA2821	1	3	220
POA2821	1	4	213
POA2821	1	5	121
POA2821	1	6	64
POA2822	0	1	41
POA2822	0	2	3
POA2822	1	2	46
POA2822	1	3	20
POA2822	1	4	20
POA2822	1	5	7
POA2822	1	6	11
POA2823	0	1	167
POA2823	0	2	8
POA2823	1	2	140
POA2823	1	3	59
POA2823	1	4	64
POA2823	1	5	27
POA2823	1	6	17
POA2824	0	1	266
POA2824	0	2	20
POA2824	1	2	267
POA2824	1	3	78
POA2824	1	4	80
POA2824	1	5	49
POA2824	1	6	18
POA2825	0	1	260
POA2825	0	2	17
POA2825	1	2	270
POA2825	1	3	104
POA2825	1	4	108
POA2825	1	5	49
POA2825	1	6	33
POA2826	0	1	20
POA2826	1	2	18
POA2826	1	3	11
POA2826	1	4	5
POA2826	1	5	4
POA2826	1	6	3
POA2827	0	1	413
POA2827	0	2	27
POA2827	0	3	5
POA2827	1	2	504
POA2827	1	3	177
POA2827	1	4	132
POA2827	1	5	86
POA2827	1	6	31
POA2828	0	1	108
POA2828	0	2	3
POA2828	1	2	95
POA2828	1	3	33
POA2828	1	4	22
POA2828	1	5	19
POA2828	1	6	10
POA2829	0	1	323
POA2829	0	2	36
POA2829	0	3	6
POA2829	1	2	315
POA2829	1	3	143
POA2829	1	4	93
POA2829	1	5	69
POA2829	1	6	39
POA2830	0	1	4250
POA2830	0	2	400
POA2830	0	3	99
POA2830	0	4	30
POA2830	0	5	11
POA2830	0	6	9
POA2830	1	2	4866
POA2830	1	3	2416
POA2830	1	4	2193
POA2830	1	5	1111
POA2830	1	6	569
POA2831	0	1	133
POA2831	0	2	5
POA2831	1	2	194
POA2831	1	3	98
POA2831	1	4	87
POA2831	1	5	40
POA2831	1	6	36
POA2832	0	1	193
POA2832	0	2	16
POA2832	1	2	168
POA2832	1	3	63
POA2832	1	4	62
POA2832	1	5	25
POA2832	1	6	30
POA2833	0	1	57
POA2833	0	2	9
POA2833	0	5	3
POA2833	1	2	63
POA2833	1	3	19
POA2833	1	4	16
POA2833	1	5	13
POA2833	1	6	9
POA2834	0	1	328
POA2834	0	2	24
POA2834	0	3	3
POA2834	1	2	223
POA2834	1	3	73
POA2834	1	4	37
POA2834	1	5	23
POA2834	1	6	20
POA2835	0	1	438
POA2835	0	2	22
POA2835	0	3	3
POA2835	1	2	413
POA2835	1	3	156
POA2835	1	4	160
POA2835	1	5	72
POA2835	1	6	44
POA2836	0	1	114
POA2836	0	2	4
POA2836	1	2	62
POA2836	1	3	27
POA2836	1	4	26
POA2836	1	5	19
POA2836	1	6	24
POA2838	0	1	28
POA2838	0	2	6
POA2838	1	2	25
POA2838	1	3	6
POA2838	1	4	6
POA2838	1	5	14
POA2839	0	1	138
POA2839	0	2	8
POA2839	1	2	110
POA2839	1	3	38
POA2839	1	4	34
POA2839	1	5	13
POA2839	1	6	23
POA2840	0	1	248
POA2840	0	2	9
POA2840	0	3	6
POA2840	1	2	221
POA2840	1	3	118
POA2840	1	4	85
POA2840	1	5	62
POA2840	1	6	39
POA2842	0	1	102
POA2842	0	2	14
POA2842	1	2	81
POA2842	1	3	26
POA2842	1	4	30
POA2842	1	5	25
POA2842	1	6	13
POA2843	0	1	132
POA2843	0	2	9
POA2843	1	2	149
POA2843	1	3	42
POA2843	1	4	47
POA2843	1	5	28
POA2843	1	6	18
POA2844	0	1	177
POA2844	0	2	6
POA2844	1	2	197
POA2844	1	3	52
POA2844	1	4	42
POA2844	1	5	30
POA2844	1	6	17
POA2845	0	1	198
POA2845	0	2	15
POA2845	0	3	3
POA2845	1	2	222
POA2845	1	3	120
POA2845	1	4	99
POA2845	1	5	47
POA2845	1	6	33
POA2846	0	1	45
POA2846	1	2	44
POA2846	1	3	8
POA2846	1	4	3
POA2846	1	5	6
POA2847	0	1	296
POA2847	0	2	13
POA2847	1	2	329
POA2847	1	3	128
POA2847	1	4	93
POA2847	1	5	54
POA2847	1	6	26
POA2848	0	1	328
POA2848	0	2	18
POA2848	1	2	231
POA2848	1	3	60
POA2848	1	4	38
POA2848	1	5	26
POA2848	1	6	11
POA2849	0	1	204
POA2849	0	2	16
POA2849	1	2	235
POA2849	1	3	81
POA2849	1	4	66
POA2849	1	5	24
POA2849	1	6	14
POA2850	0	1	1854
POA2850	0	2	183
POA2850	0	3	30
POA2850	0	4	7
POA2850	1	2	2339
POA2850	1	3	970
POA2850	1	4	941
POA2850	1	5	500
POA2850	1	6	214
POA2852	0	1	389
POA2852	0	2	22
POA2852	0	3	5
POA2852	1	2	467
POA2852	1	3	172
POA2852	1	4	176
POA2852	1	5	97
POA2852	1	6	54
POA2864	0	1	73
POA2864	0	2	11
POA2864	1	2	124
POA2864	1	3	36
POA2864	1	4	33
POA2864	1	5	26
POA2864	1	6	9
POA2865	0	1	92
POA2865	0	2	4
POA2865	1	2	118
POA2865	1	3	46
POA2865	1	4	44
POA2865	1	5	25
POA2865	1	6	13
POA2866	0	1	319
POA2866	0	2	11
POA2866	1	2	364
POA2866	1	3	168
POA2866	1	4	132
POA2866	1	5	87
POA2866	1	6	49
POA2867	0	1	51
POA2867	0	2	5
POA2867	1	2	75
POA2867	1	3	34
POA2867	1	4	23
POA2867	1	5	16
POA2867	1	6	11
POA2868	0	1	52
POA2868	0	2	3
POA2868	1	2	81
POA2868	1	3	20
POA2868	1	4	27
POA2868	1	5	20
POA2868	1	6	5
POA2869	0	1	194
POA2869	0	2	19
POA2869	1	2	193
POA2869	1	3	72
POA2869	1	4	54
POA2869	1	5	31
POA2869	1	6	13
POA2870	0	1	1374
POA2870	0	2	89
POA2870	0	3	19
POA2870	0	4	4
POA2870	0	5	3
POA2870	1	2	1433
POA2870	1	3	599
POA2870	1	4	541
POA2870	1	5	318
POA2870	1	6	150
POA2871	0	1	1082
POA2871	0	2	78
POA2871	0	3	7
POA2871	1	2	1190
POA2871	1	3	388
POA2871	1	4	365
POA2871	1	5	218
POA2871	1	6	113
POA2873	0	1	77
POA2873	0	2	8
POA2873	1	2	80
POA2873	1	3	21
POA2873	1	4	24
POA2873	1	5	13
POA2873	1	6	4
POA2874	0	1	50
POA2874	1	2	40
POA2874	1	3	16
POA2874	1	4	17
POA2874	1	5	4
POA2875	0	1	97
POA2875	0	2	3
POA2875	1	2	118
POA2875	1	3	40
POA2875	1	4	25
POA2875	1	5	18
POA2875	1	6	9
POA2876	0	1	35
POA2876	0	2	3
POA2876	1	2	53
POA2876	1	3	16
POA2876	1	4	19
POA2876	1	5	14
POA2876	1	6	7
POA2877	0	1	394
POA2877	0	2	19
POA2877	0	3	3
POA2877	1	2	407
POA2877	1	3	168
POA2877	1	4	132
POA2877	1	5	100
POA2877	1	6	51
POA2878	0	1	32
POA2878	1	2	36
POA2878	1	3	14
POA2878	1	4	16
POA2879	0	1	99
POA2879	0	2	9
POA2879	1	2	77
POA2879	1	3	22
POA2879	1	4	15
POA2879	1	5	4
POA2879	1	6	12
POA2880	0	1	2742
POA2880	0	2	142
POA2880	0	3	20
POA2880	0	5	4
POA2880	1	2	2418
POA2880	1	3	943
POA2880	1	4	752
POA2880	1	5	295
POA2880	1	6	148
POA2898	0	1	52
POA2898	0	2	6
POA2898	1	2	60
POA2898	1	3	20
POA2898	1	4	19
POA2898	1	5	3
POA2898	1	6	3
POA2899	0	1	342
POA2899	0	2	19
POA2899	1	2	320
POA2899	1	3	96
POA2899	1	4	75
POA2899	1	5	39
POA2899	1	6	12
POA2900	0	1	916
POA2900	0	2	62
POA2900	0	3	17
POA2900	0	4	4
POA2900	1	2	693
POA2900	1	3	243
POA2900	1	4	129
POA2900	1	5	35
POA2900	1	6	13
POA2902	0	1	1387
POA2902	0	2	110
POA2902	0	3	26
POA2902	0	4	3
POA2902	0	6	3
POA2902	1	2	1910
POA2902	1	3	933
POA2902	1	4	936
POA2902	1	5	387
POA2902	1	6	147
POA2903	0	1	768
POA2903	0	2	55
POA2903	0	3	13
POA2903	0	4	3
POA2903	1	2	1128
POA2903	1	3	589
POA2903	1	4	588
POA2903	1	5	242
POA2903	1	6	111
POA2904	0	1	930
POA2904	0	2	54
POA2904	0	3	14
POA2904	0	4	7
POA2904	1	2	1618
POA2904	1	3	771
POA2904	1	4	891
POA2904	1	5	343
POA2904	1	6	135
POA2905	0	1	2194
POA2905	0	2	173
POA2905	0	3	50
POA2905	0	4	14
POA2905	0	5	5
POA2905	1	2	3087
POA2905	1	3	1871
POA2905	1	4	1842
POA2905	1	5	730
POA2905	1	6	345
POA2906	0	1	1299
POA2906	0	2	82
POA2906	0	3	15
POA2906	0	4	7
POA2906	1	2	1868
POA2906	1	3	1174
POA2906	1	4	1273
POA2906	1	5	459
POA2906	1	6	220
POA2911	0	1	327
POA2911	0	2	28
POA2911	0	3	20
POA2911	0	4	9
POA2911	1	2	450
POA2911	1	3	303
POA2911	1	4	384
POA2911	1	5	120
POA2911	1	6	49
POA2912	0	1	814
POA2912	0	2	122
POA2912	0	3	43
POA2912	0	4	31
POA2912	0	5	16
POA2912	0	6	16
POA2912	1	2	919
POA2912	1	3	526
POA2912	1	4	489
POA2912	1	5	167
POA2912	1	6	95
POA2913	0	1	2748
POA2913	0	2	297
POA2913	0	3	116
POA2913	0	4	57
POA2913	0	5	24
POA2913	0	6	4
POA2913	1	2	3742
POA2913	1	3	2585
POA2913	1	4	2701
POA2913	1	5	1065
POA2913	1	6	462
POA2914	0	1	1538
POA2914	0	2	202
POA2914	0	3	96
POA2914	0	4	44
POA2914	0	5	23
POA2914	0	6	15
POA2914	1	2	2426
POA2914	1	3	2116
POA2914	1	4	2786
POA2914	1	5	1114
POA2914	1	6	499
POA3000	0	1	10393
POA3000	0	2	2887
POA3000	0	3	674
POA3000	0	4	212
POA3000	0	5	44
POA3000	0	6	11
POA3000	1	2	5640
POA3000	1	3	1352
POA3000	1	4	444
POA3000	1	5	76
POA3000	1	6	27
POA3002	0	1	1035
POA3002	0	2	106
POA3002	0	3	35
POA3002	0	4	22
POA3002	0	5	4
POA3002	1	2	913
POA3002	1	3	156
POA3002	1	4	80
POA3002	1	5	38
POA3002	1	6	10
POA3003	0	1	1504
POA3003	0	2	336
POA3003	0	3	119
POA3003	0	4	36
POA3003	0	5	14
POA3003	0	6	7
POA3003	1	2	1257
POA3003	1	3	356
POA3003	1	4	187
POA3003	1	5	29
POA3003	1	6	8
POA3004	0	1	2566
POA3004	0	2	319
POA3004	0	3	64
POA3004	0	4	10
POA3004	1	2	2061
POA3004	1	3	447
POA3004	1	4	218
POA3004	1	5	35
POA3004	1	6	10
POA3006	0	1	5113
POA3006	0	2	1145
POA3006	0	3	312
POA3006	0	4	55
POA3006	0	5	3
POA3006	0	6	3
POA3006	1	2	3888
POA3006	1	3	966
POA3006	1	4	361
POA3006	1	5	54
POA3006	1	6	14
POA3008	0	1	2973
POA3008	0	2	538
POA3008	0	3	91
POA3008	0	4	43
POA3008	0	5	13
POA3008	1	2	2721
POA3008	1	3	808
POA3008	1	4	290
POA3008	1	5	49
POA3008	1	6	15
POA3011	0	1	3300
POA3011	0	2	533
POA3011	0	3	265
POA3011	0	4	78
POA3011	0	5	30
POA3011	0	6	10
POA3011	1	2	2849
POA3011	1	3	1209
POA3011	1	4	888
POA3011	1	5	225
POA3011	1	6	75
POA3012	0	1	3051
POA3012	0	2	461
POA3012	0	3	177
POA3012	0	4	70
POA3012	0	5	31
POA3012	0	6	15
POA3012	1	2	2943
POA3012	1	3	1674
POA3012	1	4	1499
POA3012	1	5	441
POA3012	1	6	186
POA3013	0	1	1543
POA3013	0	2	222
POA3013	0	3	76
POA3013	0	4	14
POA3013	0	5	5
POA3013	0	6	5
POA3013	1	2	1828
POA3013	1	3	916
POA3013	1	4	1114
POA3013	1	5	289
POA3013	1	6	56
POA3015	0	1	1591
POA3015	0	2	153
POA3015	0	3	43
POA3015	0	4	19
POA3015	0	5	4
POA3015	1	2	2015
POA3015	1	3	1161
POA3015	1	4	1405
POA3015	1	5	388
POA3015	1	6	101
POA3016	0	1	1631
POA3016	0	2	84
POA3016	0	3	15
POA3016	0	4	3
POA3016	1	2	1865
POA3016	1	3	930
POA3016	1	4	1127
POA3016	1	5	386
POA3016	1	6	79
POA3018	0	1	1709
POA3018	0	2	113
POA3018	0	3	12
POA3018	0	4	7
POA3018	1	2	1815
POA3018	1	3	840
POA3018	1	4	781
POA3018	1	5	233
POA3018	1	6	81
POA3019	0	1	876
POA3019	0	2	148
POA3019	0	3	52
POA3019	0	4	36
POA3019	0	5	15
POA3019	0	6	13
POA3019	1	2	857
POA3019	1	3	576
POA3019	1	4	430
POA3019	1	5	248
POA3019	1	6	166
POA3020	0	1	3703
POA3020	0	2	468
POA3020	0	3	189
POA3020	0	4	112
POA3020	0	5	60
POA3020	0	6	39
POA3020	1	2	3973
POA3020	1	3	2497
POA3020	1	4	2338
POA3020	1	5	1023
POA3020	1	6	802
POA3021	0	1	3911
POA3021	0	2	411
POA3021	0	3	203
POA3021	0	4	113
POA3021	0	5	43
POA3021	0	6	14
POA3021	1	2	4780
POA3021	1	3	3168
POA3021	1	4	2760
POA3021	1	5	1357
POA3021	1	6	1166
POA3022	0	1	366
POA3022	0	2	34
POA3022	0	3	10
POA3022	0	4	8
POA3022	0	5	3
POA3022	1	2	308
POA3022	1	3	174
POA3022	1	4	137
POA3022	1	5	55
POA3022	1	6	50
POA3023	0	1	3009
POA3023	0	2	297
POA3023	0	3	90
POA3023	0	4	38
POA3023	0	5	13
POA3023	0	6	8
POA3023	1	2	4381
POA3023	1	3	3733
POA3023	1	4	4691
POA3023	1	5	2088
POA3023	1	6	1342
POA3024	0	1	1454
POA3024	0	2	240
POA3024	0	3	47
POA3024	0	4	22
POA3024	0	5	8
POA3024	0	6	3
POA3024	1	2	2432
POA3024	1	3	2431
POA3024	1	4	2335
POA3024	1	5	884
POA3024	1	6	641
POA3025	0	1	1255
POA3025	0	2	98
POA3025	0	3	18
POA3025	0	4	6
POA3025	0	5	3
POA3025	1	2	1379
POA3025	1	3	768
POA3025	1	4	693
POA3025	1	5	285
POA3025	1	6	183
POA3026	0	1	243
POA3026	0	2	30
POA3026	0	3	9
POA3026	0	4	10
POA3026	0	5	8
POA3026	0	6	5
POA3026	1	2	395
POA3026	1	3	440
POA3026	1	4	681
POA3026	1	5	313
POA3026	1	6	234
POA3027	0	1	321
POA3027	0	2	66
POA3027	0	3	41
POA3027	0	4	32
POA3027	0	5	11
POA3027	0	6	10
POA3027	1	2	598
POA3027	1	3	650
POA3027	1	4	685
POA3027	1	5	236
POA3027	1	6	171
POA3028	0	1	2663
POA3028	0	2	268
POA3028	0	3	65
POA3028	0	4	30
POA3028	0	5	13
POA3028	0	6	5
POA3028	1	2	3103
POA3028	1	3	1890
POA3028	1	4	1666
POA3028	1	5	563
POA3028	1	6	269
POA3029	0	1	5122
POA3029	0	2	695
POA3029	0	3	295
POA3029	0	4	221
POA3029	0	5	110
POA3029	0	6	49
POA3029	1	2	7966
POA3029	1	3	8010
POA3029	1	4	8884
POA3029	1	5	3777
POA3029	1	6	2840
POA3030	0	1	6786
POA3030	0	2	777
POA3030	0	3	203
POA3030	0	4	92
POA3030	0	5	34
POA3030	0	6	18
POA3030	1	2	9447
POA3030	1	3	7796
POA3030	1	4	8653
POA3030	1	5	3157
POA3030	1	6	1744
POA3031	0	1	2967
POA3031	0	2	378
POA3031	0	3	182
POA3031	0	4	60
POA3031	0	5	8
POA3031	1	2	2279
POA3031	1	3	924
POA3031	1	4	741
POA3031	1	5	211
POA3031	1	6	82
POA3032	0	1	3667
POA3032	0	2	502
POA3032	0	3	168
POA3032	0	4	56
POA3032	0	5	20
POA3032	0	6	9
POA3032	1	2	3547
POA3032	1	3	1778
POA3032	1	4	1629
POA3032	1	5	525
POA3032	1	6	187
POA3033	0	1	1107
POA3033	0	2	84
POA3033	0	3	17
POA3033	1	2	1744
POA3033	1	3	974
POA3033	1	4	1051
POA3033	1	5	357
POA3033	1	6	107
POA3034	0	1	1044
POA3034	0	2	66
POA3034	0	3	15
POA3034	0	4	3
POA3034	0	5	6
POA3034	1	2	1427
POA3034	1	3	769
POA3034	1	4	755
POA3034	1	5	293
POA3034	1	6	115
POA3036	0	1	442
POA3036	0	2	17
POA3036	1	2	697
POA3036	1	3	351
POA3036	1	4	435
POA3036	1	5	148
POA3036	1	6	60
POA3037	0	1	2335
POA3037	0	2	180
POA3037	0	3	36
POA3037	0	4	15
POA3037	0	5	8
POA3037	1	2	3644
POA3037	1	3	3022
POA3037	1	4	3986
POA3037	1	5	1735
POA3037	1	6	837
POA3038	0	1	1357
POA3038	0	2	100
POA3038	0	3	16
POA3038	0	4	7
POA3038	0	5	5
POA3038	1	2	2736
POA3038	1	3	1747
POA3038	1	4	1897
POA3038	1	5	739
POA3038	1	6	333
POA3039	0	1	2364
POA3039	0	2	225
POA3039	0	3	93
POA3039	0	4	48
POA3039	0	5	10
POA3039	0	6	5
POA3039	1	2	2030
POA3039	1	3	853
POA3039	1	4	877
POA3039	1	5	293
POA3039	1	6	76
POA3040	0	1	3164
POA3040	0	2	277
POA3040	0	3	80
POA3040	0	4	23
POA3040	0	5	7
POA3040	0	6	4
POA3040	1	2	2841
POA3040	1	3	1497
POA3040	1	4	1747
POA3040	1	5	665
POA3040	1	6	152
POA3041	0	1	1202
POA3041	0	2	84
POA3041	0	3	15
POA3041	0	4	11
POA3041	1	2	1345
POA3041	1	3	715
POA3041	1	4	980
POA3041	1	5	365
POA3041	1	6	88
POA3042	0	1	1848
POA3042	0	2	123
POA3042	0	3	27
POA3042	0	4	10
POA3042	0	5	4
POA3042	0	6	5
POA3042	1	2	2013
POA3042	1	3	1112
POA3042	1	4	1092
POA3042	1	5	337
POA3042	1	6	96
POA3043	0	1	1819
POA3043	0	2	121
POA3043	0	3	14
POA3043	0	4	5
POA3043	0	5	6
POA3043	0	6	4
POA3043	1	2	2120
POA3043	1	3	1162
POA3043	1	4	1051
POA3043	1	5	387
POA3043	1	6	175
POA3044	0	1	2822
POA3044	0	2	339
POA3044	0	3	94
POA3044	0	4	36
POA3044	0	5	8
POA3044	0	6	4
POA3044	1	2	3133
POA3044	1	3	1776
POA3044	1	4	1983
POA3044	1	5	572
POA3044	1	6	157
POA3046	0	1	3646
POA3046	0	2	357
POA3046	0	3	122
POA3046	0	4	78
POA3046	0	5	47
POA3046	0	6	26
POA3046	1	2	3892
POA3046	1	3	2161
POA3046	1	4	1998
POA3046	1	5	766
POA3046	1	6	442
POA3047	0	1	1520
POA3047	0	2	164
POA3047	0	3	83
POA3047	0	4	53
POA3047	0	5	15
POA3047	0	6	11
POA3047	1	2	1512
POA3047	1	3	1022
POA3047	1	4	958
POA3047	1	5	614
POA3047	1	6	590
POA3048	0	1	878
POA3048	0	2	105
POA3048	0	3	22
POA3048	0	4	16
POA3048	0	5	13
POA3048	0	6	4
POA3048	1	2	1223
POA3048	1	3	996
POA3048	1	4	906
POA3048	1	5	561
POA3048	1	6	549
POA3049	0	1	808
POA3049	0	2	53
POA3049	0	3	7
POA3049	0	5	3
POA3049	1	2	1084
POA3049	1	3	605
POA3049	1	4	653
POA3049	1	5	214
POA3049	1	6	109
POA3051	0	1	2600
POA3051	0	2	499
POA3051	0	3	189
POA3051	0	4	79
POA3051	0	5	22
POA3051	0	6	3
POA3051	1	2	1813
POA3051	1	3	626
POA3051	1	4	463
POA3051	1	5	128
POA3051	1	6	70
POA3052	0	1	776
POA3052	0	2	178
POA3052	0	3	74
POA3052	0	4	47
POA3052	0	5	31
POA3052	0	6	13
POA3052	1	2	609
POA3052	1	3	218
POA3052	1	4	136
POA3052	1	5	43
POA3052	1	6	19
POA3053	0	1	3139
POA3053	0	2	835
POA3053	0	3	268
POA3053	0	4	119
POA3053	0	5	27
POA3053	0	6	18
POA3053	1	2	1734
POA3053	1	3	441
POA3053	1	4	230
POA3053	1	5	60
POA3053	1	6	57
POA3054	0	1	980
POA3054	0	2	209
POA3054	0	3	212
POA3054	0	4	90
POA3054	0	5	25
POA3054	0	6	3
POA3054	1	2	1112
POA3054	1	3	415
POA3054	1	4	320
POA3054	1	5	85
POA3054	1	6	18
POA3055	0	1	2524
POA3055	0	2	347
POA3055	0	3	156
POA3055	0	4	103
POA3055	0	5	20
POA3055	0	6	4
POA3055	1	2	1778
POA3055	1	3	752
POA3055	1	4	697
POA3055	1	5	176
POA3055	1	6	55
POA3056	0	1	3784
POA3056	0	2	750
POA3056	0	3	495
POA3056	0	4	241
POA3056	0	5	51
POA3056	0	6	13
POA3056	1	2	3276
POA3056	1	3	1235
POA3056	1	4	939
POA3056	1	5	213
POA3056	1	6	63
POA3057	0	1	2460
POA3057	0	2	452
POA3057	0	3	237
POA3057	0	4	92
POA3057	0	5	10
POA3057	0	6	5
POA3057	1	2	1920
POA3057	1	3	616
POA3057	1	4	438
POA3057	1	5	99
POA3057	1	6	24
POA3058	0	1	3346
POA3058	0	2	522
POA3058	0	3	374
POA3058	0	4	151
POA3058	0	5	49
POA3058	0	6	12
POA3058	1	2	3803
POA3058	1	3	2063
POA3058	1	4	2127
POA3058	1	5	595
POA3058	1	6	249
POA3059	0	1	585
POA3059	0	2	45
POA3059	0	3	3
POA3059	0	4	3
POA3059	1	2	1674
POA3059	1	3	1312
POA3059	1	4	1579
POA3059	1	5	761
POA3059	1	6	387
POA3060	0	1	1150
POA3060	0	2	97
POA3060	0	3	38
POA3060	0	4	45
POA3060	0	5	22
POA3060	0	6	7
POA3060	1	2	1194
POA3060	1	3	690
POA3060	1	4	695
POA3060	1	5	441
POA3060	1	6	324
POA3061	0	1	424
POA3061	0	2	22
POA3061	0	3	3
POA3061	0	4	6
POA3061	0	5	6
POA3061	1	2	386
POA3061	1	3	209
POA3061	1	4	219
POA3061	1	5	150
POA3061	1	6	172
POA3063	0	1	21
POA3063	1	2	53
POA3063	1	3	20
POA3063	1	4	43
POA3063	1	5	18
POA3063	1	6	12
POA3064	0	1	4015
POA3064	0	2	464
POA3064	0	3	128
POA3064	0	4	72
POA3064	0	5	30
POA3064	0	6	17
POA3064	1	2	6468
POA3064	1	3	6519
POA3064	1	4	7821
POA3064	1	5	3951
POA3064	1	6	3040
POA3065	0	1	1747
POA3065	0	2	261
POA3065	0	3	182
POA3065	0	4	76
POA3065	0	5	30
POA3065	0	6	8
POA3065	1	2	1451
POA3065	1	3	413
POA3065	1	4	280
POA3065	1	5	83
POA3065	1	6	37
POA3066	0	1	1914
POA3066	0	2	306
POA3066	0	3	139
POA3066	0	4	41
POA3066	0	5	3
POA3066	1	2	1468
POA3066	1	3	337
POA3066	1	4	188
POA3066	1	5	57
POA3066	1	6	41
POA3067	0	1	1796
POA3067	0	2	320
POA3067	0	3	133
POA3067	0	4	34
POA3067	0	5	9
POA3067	0	6	4
POA3067	1	2	1393
POA3067	1	3	404
POA3067	1	4	229
POA3067	1	5	58
POA3067	1	6	22
POA3068	0	1	2618
POA3068	0	2	430
POA3068	0	3	315
POA3068	0	4	132
POA3068	0	5	31
POA3068	0	6	3
POA3068	1	2	2429
POA3068	1	3	937
POA3068	1	4	937
POA3068	1	5	257
POA3068	1	6	51
POA3070	0	1	3103
POA3070	0	2	441
POA3070	0	3	324
POA3070	0	4	127
POA3070	0	5	28
POA3070	0	6	7
POA3070	1	2	2858
POA3070	1	3	1385
POA3070	1	4	1490
POA3070	1	5	386
POA3070	1	6	96
POA3071	0	1	2691
POA3071	0	2	322
POA3071	0	3	172
POA3071	0	4	77
POA3071	0	5	21
POA3071	0	6	10
POA3071	1	2	2230
POA3071	1	3	1071
POA3071	1	4	1063
POA3071	1	5	268
POA3071	1	6	79
POA3072	0	1	4053
POA3072	0	2	659
POA3072	0	3	289
POA3072	0	4	124
POA3072	0	5	37
POA3072	0	6	21
POA3072	1	2	3892
POA3072	1	3	1965
POA3072	1	4	1817
POA3072	1	5	554
POA3072	1	6	232
POA3073	0	1	6233
POA3073	0	2	688
POA3073	0	3	202
POA3073	0	4	108
POA3073	0	5	36
POA3073	0	6	23
POA3073	1	2	5929
POA3073	1	3	3047
POA3073	1	4	2654
POA3073	1	5	874
POA3073	1	6	462
POA3074	0	1	1786
POA3074	0	2	132
POA3074	0	3	51
POA3074	0	4	28
POA3074	0	5	9
POA3074	0	6	9
POA3074	1	2	2227
POA3074	1	3	1280
POA3074	1	4	1007
POA3074	1	5	476
POA3074	1	6	340
POA3075	0	1	1706
POA3075	0	2	167
POA3075	0	3	46
POA3075	0	4	27
POA3075	0	5	7
POA3075	0	6	8
POA3075	1	2	2249
POA3075	1	3	1344
POA3075	1	4	1302
POA3075	1	5	623
POA3075	1	6	420
POA3076	0	1	1975
POA3076	0	2	191
POA3076	0	3	60
POA3076	0	4	24
POA3076	0	5	8
POA3076	0	6	5
POA3076	1	2	2710
POA3076	1	3	2005
POA3076	1	4	2239
POA3076	1	5	940
POA3076	1	6	544
POA3078	0	1	1698
POA3078	0	2	144
POA3078	0	3	95
POA3078	0	4	34
POA3078	0	5	10
POA3078	0	6	4
POA3078	1	2	1351
POA3078	1	3	646
POA3078	1	4	726
POA3078	1	5	230
POA3078	1	6	45
POA3079	0	1	1829
POA3079	0	2	124
POA3079	0	3	53
POA3079	0	4	22
POA3079	0	5	5
POA3079	1	2	2019
POA3079	1	3	1016
POA3079	1	4	1120
POA3079	1	5	364
POA3079	1	6	78
POA3081	0	1	1753
POA3081	0	2	255
POA3081	0	3	85
POA3081	0	4	39
POA3081	0	5	11
POA3081	0	6	5
POA3081	1	2	1588
POA3081	1	3	850
POA3081	1	4	637
POA3081	1	5	184
POA3081	1	6	170
POA3082	0	1	1890
POA3082	0	2	185
POA3082	0	3	51
POA3082	0	4	18
POA3082	0	5	8
POA3082	1	2	2979
POA3082	1	3	2003
POA3082	1	4	1886
POA3082	1	5	713
POA3082	1	6	314
POA3083	0	1	2684
POA3083	0	2	357
POA3083	0	3	184
POA3083	0	4	118
POA3083	0	5	62
POA3083	0	6	32
POA3083	1	2	3294
POA3083	1	3	1874
POA3083	1	4	1803
POA3083	1	5	656
POA3083	1	6	291
POA3084	0	1	2508
POA3084	0	2	188
POA3084	0	3	56
POA3084	0	4	16
POA3084	0	5	4
POA3084	0	6	3
POA3084	1	2	3087
POA3084	1	3	1511
POA3084	1	4	1907
POA3084	1	5	657
POA3084	1	6	166
POA3085	0	1	1262
POA3085	0	2	82
POA3085	0	3	30
POA3085	0	4	7
POA3085	1	2	1519
POA3085	1	3	890
POA3085	1	4	1006
POA3085	1	5	297
POA3085	1	6	80
POA3087	0	1	806
POA3087	0	2	64
POA3087	0	3	26
POA3087	0	4	11
POA3087	0	5	3
POA3087	0	6	5
POA3087	1	2	1105
POA3087	1	3	570
POA3087	1	4	653
POA3087	1	5	159
POA3087	1	6	73
POA3088	0	1	2192
POA3088	0	2	127
POA3088	0	3	19
POA3088	0	4	5
POA3088	0	5	7
POA3088	0	6	4
POA3088	1	2	3209
POA3088	1	3	1675
POA3088	1	4	2044
POA3088	1	5	607
POA3088	1	6	156
POA3089	0	1	608
POA3089	0	2	31
POA3089	0	3	5
POA3089	1	2	1230
POA3089	1	3	794
POA3089	1	4	993
POA3089	1	5	384
POA3089	1	6	116
POA3090	0	1	72
POA3090	0	2	6
POA3090	0	3	3
POA3090	1	2	188
POA3090	1	3	136
POA3090	1	4	210
POA3090	1	5	108
POA3090	1	6	26
POA3091	0	1	48
POA3091	1	2	154
POA3091	1	3	84
POA3091	1	4	115
POA3091	1	5	59
POA3091	1	6	27
POA3093	0	1	381
POA3093	0	2	15
POA3093	1	2	498
POA3093	1	3	191
POA3093	1	4	250
POA3093	1	5	104
POA3093	1	6	26
POA3094	0	1	827
POA3094	0	2	46
POA3094	0	3	4
POA3094	0	4	4
POA3094	0	5	3
