POA_CODE_2021	BornAust	persons
POA2106	0	2150
POA2106	1	7211
POA2107	0	3758
POA2107	1	11259
POA2108	0	367
POA2108	1	1283
POA2110	0	2668
POA2110	1	6811
POA2111	0	4847
POA2111	1	10165
POA2112	0	17662
POA2112	1	18999
POA2113	0	14433
POA2113	1	12065
POA2114	0	12834
POA2114	1	11713
POA2115	0	5339
POA2115	1	6702
POA2116	0	3074
POA2116	1	3844
POA2117	0	10078
POA2117	1	11143
POA2118	0	15430
POA2118	1	11720
POA2119	0	4549
POA2119	1	7633
POA2120	0	7842
POA2120	1	12752
POA2121	0	19623
POA2121	1	13736
POA2122	0	17666
POA2122	1	12419
POA2125	0	6793
POA2125	1	9558
POA2126	0	9954
POA2126	1	8859
POA2127	0	13731
POA2127	1	8543
POA2128	0	1435
POA2128	1	1961
POA2130	0	2355
POA2130	1	4673
POA2131	0	11698
POA2131	1	10453
POA2132	0	4434
POA2132	1	5893
POA2133	0	4090
POA2133	1	6439
POA2134	0	12603
POA2134	1	4578
POA2135	0	15524
POA2135	1	9206
POA2136	0	3543
POA2136	1	3857
POA2137	0	10440
POA2137	1	16310
POA2138	0	11490
POA2138	1	7312
POA2140	0	14112
POA2140	1	5483
POA2141	0	20729
POA2141	1	10155
POA2142	0	15919
POA2142	1	9699
POA2143	0	4996
POA2143	1	4303
POA2144	0	25286
POA2144	1	11014
POA2145	0	44964
POA2145	1	37627
POA2146	0	9276
POA2146	1	9271
POA2147	0	13697
POA2147	1	21704
POA2148	0	32367
POA2148	1	31277
POA2150	0	24677
POA2150	1	8439
POA2151	0	9384
POA2151	1	10842
POA2152	0	3898
POA2152	1	6929
POA2153	0	25374
POA2153	1	35916
POA2154	0	18144
POA2154	1	21796
POA2155	0	31958
POA2155	1	42068
POA2156	0	3030
POA2156	1	10087
POA2157	0	859
POA2157	1	3101
POA2158	0	2892
POA2158	1	5824
POA2159	0	977
POA2159	1	3978
POA2160	0	19302
POA2160	1	16568
POA2161	0	14987
POA2161	1	16252
POA2162	0	8828
POA2162	1	9863
POA2163	0	5361
POA2163	1	4227
POA2164	0	10907
POA2164	1	9375
POA2165	0	27564
POA2165	1	14592
POA2166	0	32641
POA2166	1	18386
POA2167	0	5203
POA2167	1	4847
POA2168	0	19883
POA2168	1	22148
POA2170	0	52035
POA2170	1	55018
POA2171	0	16286
POA2171	1	21317
POA2172	0	809
POA2172	1	2033
POA2173	0	4668
POA2173	1	9384
POA2174	0	6153
POA2174	1	5331
POA2175	0	508
POA2175	1	1163
POA2176	0	26870
POA2176	1	21204
POA2177	0	9162
POA2177	1	7235
POA2178	0	1206
POA2178	1	2721
POA2179	0	6722
POA2179	1	8823
POA2190	0	10995
POA2190	1	14594
POA2191	0	2506
POA2191	1	3765
POA2192	0	6654
POA2192	1	6066
POA2193	0	7824
POA2193	1	9254
POA2194	0	16712
POA2194	1	7486
POA2195	0	16056
POA2195	1	8863
POA2196	0	15030
POA2196	1	16617
POA2197	0	3563
POA2197	1	5714
POA2198	0	3018
POA2198	1	6126
POA2199	0	8558
POA2199	1	9749
POA2200	0	25006
POA2200	1	19492
POA2203	0	4420
POA2203	1	8846
POA2204	0	9332
POA2204	1	16049
POA2205	0	14595
POA2205	1	9051
POA2206	0	6926
POA2206	1	12122
POA2207	0	11634
POA2207	1	15673
POA2208	0	5154
POA2208	1	7285
POA2209	0	7568
POA2209	1	7636
POA2210	0	12694
POA2210	1	19024
POA2211	0	6347
POA2211	1	10526
POA2212	0	6520
POA2212	1	9860
POA2213	0	6650
POA2213	1	15896
POA2214	0	701
POA2214	1	3292
POA2216	0	14752
POA2216	1	11717
POA2217	0	14054
POA2217	1	13292
POA2218	0	8691
POA2218	1	6798
POA2219	0	4205
POA2219	1	8852
POA2220	0	22159
POA2220	1	10337
POA2221	0	6138
POA2221	1	10316
POA2222	0	6069
POA2222	1	6036
POA2223	0	6847
POA2223	1	13926
POA2224	0	3865
POA2224	1	10200
POA2225	0	959
POA2225	1	4506
POA2226	0	2678
POA2226	1	9981
POA2227	0	2758
POA2227	1	12237
POA2228	0	5527
POA2228	1	14683
POA2229	0	5496
POA2229	1	24362
POA2230	0	5253
POA2230	1	24333
POA2231	0	296
POA2231	1	2141
POA2232	0	7459
POA2232	1	26869
POA2233	0	3889
POA2233	1	25500
POA2234	0	6116
POA2234	1	24062
POA2250	0	14765
POA2250	1	53243
POA2251	0	5877
POA2251	1	26649
POA2256	0	3080
POA2256	1	11999
POA2257	0	5152
POA2257	1	23536
POA2258	0	828
POA2258	1	4208
POA2259	0	9499
POA2259	1	53372
POA2260	0	4717
POA2260	1	20111
POA2261	0	6852
POA2261	1	45348
POA2262	0	2213
POA2262	1	18113
POA2263	0	2970
POA2263	1	19952
POA2264	0	2038
POA2264	1	13436
POA2265	0	1142
POA2265	1	6103
POA2267	0	314
POA2267	1	2440
POA2278	0	120
POA2278	1	2389
POA2280	0	2608
POA2280	1	23657
POA2281	0	1548
POA2281	1	13164
POA2282	0	2070
POA2282	1	13671
POA2283	0	2654
POA2283	1	20703
POA2284	0	1284
POA2284	1	10769
POA2285	0	3644
POA2285	1	29174
POA2286	0	293
POA2286	1	4216
POA2287	0	6893
POA2287	1	32553
POA2289	0	2477
POA2289	1	17277
POA2290	0	3769
POA2290	1	29991
POA2291	0	1739
POA2291	1	12155
POA2292	0	370
POA2292	1	2127
POA2293	0	460
POA2293	1	2742
POA2294	0	213
POA2294	1	1749
POA2295	0	844
POA2295	1	6850
POA2296	0	275
POA2296	1	1695
POA2297	0	250
POA2297	1	1479
POA2298	0	1575
POA2298	1	8033
POA2299	0	2467
POA2299	1	8714
POA2300	0	1989
POA2300	1	9478
POA2302	0	353
POA2302	1	1003
POA2303	0	1446
POA2303	1	7594
POA2304	0	2210
POA2304	1	12815
POA2305	0	1649
POA2305	1	11064
POA2306	0	177
POA2306	1	2745
POA2307	0	647
POA2307	1	3668
POA2308	0	139
POA2308	1	858
POA2311	0	41
POA2311	1	820
POA2312	0	121
POA2312	1	1294
POA2315	0	2804
POA2315	1	11807
POA2316	0	935
POA2316	1	5267
POA2317	0	1033
POA2317	1	5174
POA2318	0	1333
POA2318	1	11869
POA2319	0	766
POA2319	1	5759
POA2320	0	3386
POA2320	1	34127
POA2321	0	1504
POA2321	1	17626
POA2322	0	2504
POA2322	1	21068
POA2323	0	2451
POA2323	1	22441
POA2324	0	2452
POA2324	1	21248
POA2325	0	2409
POA2325	1	27005
POA2326	0	366
POA2326	1	7117
POA2327	0	420
POA2327	1	6985
POA2328	0	166
POA2328	1	2153
POA2329	0	144
POA2329	1	1769
POA2330	0	1886
POA2330	1	18344
POA2331	0	39
POA2331	1	381
POA2333	0	1183
POA2333	1	11694
POA2334	0	246
POA2334	1	2982
POA2335	0	621
POA2335	1	7168
POA2336	0	164
POA2336	1	2257
POA2337	0	873
POA2337	1	6725
POA2338	0	117
POA2338	1	1135
POA2339	0	32
POA2339	1	581
POA2340	0	4727
POA2340	1	43996
POA2341	0	58
POA2341	1	1306
POA2342	0	23
POA2342	1	405
POA2343	0	240
POA2343	1	3989
POA2344	0	26
POA2344	1	597
POA2345	0	36
POA2345	1	636
POA2346	0	150
POA2346	1	2576
POA2347	0	112
POA2347	1	1565
POA2350	0	4182
POA2350	1	20252
POA2352	0	123
POA2352	1	2660
POA2353	0	80
POA2353	1	1036
POA2354	0	200
POA2354	1	2917
POA2355	0	52
POA2355	1	509
POA2356	0	4
POA2356	1	91
POA2357	0	270
POA2357	1	3167
POA2358	0	253
POA2358	1	3184
POA2359	0	27
POA2359	1	580
POA2360	0	1140
POA2360	1	12389
POA2361	0	47
POA2361	1	763
POA2365	0	304
POA2365	1	2934
POA2369	0	35
POA2369	1	742
POA2370	0	567
POA2370	1	6377
POA2371	0	101
POA2371	1	911
POA2372	0	406
POA2372	1	3949
POA2379	0	10
POA2379	1	243
POA2380	0	613
POA2380	1	9485
POA2381	0	57
POA2381	1	1109
POA2382	0	51
POA2382	1	1143
POA2386	0	12
POA2386	1	231
POA2387	0	8
POA2387	1	153
POA2388	0	106
POA2388	1	2041
POA2390	0	406
POA2390	1	7325
POA2395	0	43
POA2395	1	586
POA2396	0	34
POA2396	1	700
POA2397	0	13
POA2397	1	237
POA2398	0	3
POA2398	1	176
POA2399	0	26
POA2399	1	470
POA2400	0	585
POA2400	1	7205
POA2401	0	6
POA2401	1	288
POA2402	0	68
POA2402	1	1511
POA2403	0	22
POA2403	1	556
POA2404	0	84
POA2404	1	1460
POA2405	0	11
POA2405	1	318
POA2406	0	44
POA2406	1	551
POA2408	0	20
POA2408	1	223
POA2409	0	28
POA2409	1	733
POA2410	0	12
POA2410	1	191
POA2411	0	7
POA2411	1	79
POA2415	0	30
POA2415	1	344
POA2420	0	214
POA2420	1	3555
POA2421	0	121
POA2421	1	1837
POA2422	0	452
POA2422	1	4739
POA2423	0	332
POA2423	1	2640
POA2424	0	35
POA2424	1	398
POA2425	0	164
POA2425	1	1643
POA2426	0	45
POA2426	1	734
POA2427	0	351
POA2427	1	2896
POA2428	0	2941
POA2428	1	20459
POA2429	0	760
POA2429	1	8164
POA2430	0	3489
POA2430	1	30458
POA2431	0	551
POA2431	1	4702
POA2439	0	416
POA2439	1	3388
POA2440	0	1661
POA2440	1	19339
POA2441	0	402
POA2441	1	3529
POA2443	0	981
POA2443	1	7175
POA2444	0	7287
POA2444	1	41383
POA2445	0	756
POA2445	1	6385
POA2446	0	1210
POA2446	1	12980
POA2447	0	657
POA2447	1	6493
POA2448	0	1108
POA2448	1	7644
POA2449	0	193
POA2449	1	1723
POA2450	0	7584
POA2450	1	36593
POA2452	0	1676
POA2452	1	12728
POA2453	0	289
POA2453	1	2241
POA2454	0	1157
POA2454	1	6172
POA2455	0	292
POA2455	1	2624
POA2456	0	3054
POA2456	1	13221
POA2460	0	2149
POA2460	1	26686
POA2462	0	175
POA2462	1	2166
POA2463	0	824
POA2463	1	6905
POA2464	0	873
POA2464	1	5726
POA2465	0	17
POA2465	1	304
POA2466	0	152
POA2466	1	1463
POA2469	0	484
POA2469	1	3282
POA2470	0	853
POA2470	1	13157
POA2471	0	163
POA2471	1	2273
POA2472	0	139
POA2472	1	1643
POA2473	0	235
POA2473	1	2666
POA2474	0	621
POA2474	1	5237
POA2475	0	24
POA2475	1	338
POA2476	0	62
POA2476	1	675
POA2477	0	1456
POA2477	1	10828
POA2478	0	4208
POA2478	1	25887
POA2479	0	1072
POA2479	1	4138
POA2480	0	4933
POA2480	1	37326
POA2481	0	3632
POA2481	1	8680
POA2482	0	1391
POA2482	1	4670
POA2483	0	2042
POA2483	1	8496
POA2484	0	2508
POA2484	1	15635
POA2485	0	3040
POA2485	1	11030
POA2486	0	5267
POA2486	1	25771
POA2487	0	2267
POA2487	1	12039
POA2488	0	461
POA2488	1	2834
POA2489	0	1148
POA2489	1	6317
POA2490	0	74
POA2490	1	560
POA2500	0	12583
POA2500	1	28649
POA2502	0	3936
POA2502	1	7818
POA2505	0	1200
POA2505	1	3592
POA2506	0	1677
POA2506	1	5655
POA2508	0	1236
POA2508	1	7890
POA2515	0	1952
POA2515	1	9477
POA2516	0	966
POA2516	1	5632
POA2517	0	1970
POA2517	1	11524
POA2518	0	3707
POA2518	1	15291
POA2519	0	3824
POA2519	1	12673
POA2525	0	2668
POA2525	1	9369
POA2526	0	3218
POA2526	1	12942
POA2527	0	3439
POA2527	1	21691
POA2528	0	4100
POA2528	1	17972
POA2529	0	5089
POA2529	1	22991
POA2530	0	5802
POA2530	1	28079
POA2533	0	2644
POA2533	1	13855
POA2534	0	692
POA2534	1	4819
POA2535	0	1215
POA2535	1	6317
POA2536	0	2868
POA2536	1	14878
POA2537	0	1565
POA2537	1	10300
POA2538	0	332
POA2538	1	2063
POA2539	0	2593
POA2539	1	16426
POA2540	0	6384
POA2540	1	38865
POA2541	0	3810
POA2541	1	22077
POA2545	0	121
POA2545	1	867
POA2546	0	1458
POA2546	1	7764
POA2548	0	1361
POA2548	1	6569
POA2549	0	428
POA2549	1	3439
POA2550	0	1736
POA2550	1	13841
POA2551	0	427
POA2551	1	2940
POA2555	0	57
POA2555	1	86
POA2556	0	512
POA2556	1	1727
POA2557	0	6108
POA2557	1	13365
POA2558	0	3109
POA2558	1	7529
POA2559	0	922
POA2559	1	1663
POA2560	0	23199
POA2560	1	54611
POA2563	0	35
POA2563	1	218
POA2564	0	5709
POA2564	1	7481
POA2565	0	13946
POA2565	1	16363
POA2566	0	10489
POA2566	1	15990
POA2567	0	7415
POA2567	1	32548
POA2568	0	134
POA2568	1	935
POA2569	0	163
POA2569	1	1152
POA2570	0	12523
POA2570	1	48916
POA2571	0	1503
POA2571	1	11033
POA2572	0	580
POA2572	1	4540
POA2573	0	662
POA2573	1	4894
POA2574	0	666
POA2574	1	5010
POA2575	0	3020
POA2575	1	14063
POA2576	0	2991
POA2576	1	10453
POA2577	0	2754
POA2577	1	12908
POA2578	0	636
POA2578	1	2098
POA2579	0	622
POA2579	1	3639
POA2580	0	3392
POA2580	1	26150
POA2581	0	222
POA2581	1	2070
POA2582	0	1447
POA2582	1	11544
POA2583	0	323
POA2583	1	3906
POA2584	0	44
POA2584	1	448
POA2585	0	9
POA2585	1	182
POA2586	0	190
POA2586	1	2313
POA2587	0	202
POA2587	1	2487
POA2588	0	17
POA2588	1	258
POA2590	0	494
POA2590	1	6118
POA2594	0	958
POA2594	1	10333
POA2600	0	2219
POA2600	1	5535
POA2601	0	2890
POA2601	1	3766
POA2602	0	9170
POA2602	1	24158
POA2603	0	2789
POA2603	1	7191
POA2604	0	3426
POA2604	1	8639
POA2605	0	3409
POA2605	1	8672
POA2606	0	4637
POA2606	1	6978
POA2607	0	4251
POA2607	1	9955
POA2609	0	200
POA2609	1	623
POA2611	0	10294
POA2611	1	25033
POA2612	0	5356
POA2612	1	12450
POA2614	0	5491
POA2614	1	14336
POA2615	0	11079
POA2615	1	34887
POA2617	0	13469
POA2617	1	23299
POA2618	0	175
POA2618	1	1146
POA2619	0	1666
POA2619	1	7733
POA2620	0	9005
POA2620	1	34121
POA2621	0	849
POA2621	1	5572
POA2622	0	475
POA2622	1	3298
POA2623	0	75
POA2623	1	494
POA2624	0	49
POA2624	1	92
POA2625	0	64
POA2625	1	214
POA2626	0	56
POA2626	1	405
POA2627	0	809
POA2627	1	4191
POA2628	0	227
POA2628	1	1781
POA2629	0	87
POA2629	1	361
POA2630	0	1346
POA2630	1	6950
POA2631	0	55
POA2631	1	504
POA2632	0	145
POA2632	1	1574
POA2633	0	22
POA2633	1	269
POA2640	0	4527
POA2640	1	33187
POA2641	0	2480
POA2641	1	12960
POA2642	0	320
POA2642	1	4586
POA2643	0	260
POA2643	1	2550
POA2644	0	135
POA2644	1	2088
POA2645	0	23
POA2645	1	288
POA2646	0	495
POA2646	1	5800
POA2647	0	160
POA2647	1	2130
POA2648	0	152
POA2648	1	2029
POA2649	0	4
POA2649	1	30
POA2650	0	7164
POA2650	1	50999
POA2651	0	332
POA2651	1	2473
POA2652	0	230
POA2652	1	4090
POA2653	0	264
POA2653	1	2138
POA2655	0	62
POA2655	1	1266
POA2656	0	69
POA2656	1	1176
POA2658	0	85
POA2658	1	1281
POA2659	0	47
POA2659	1	730
POA2660	0	142
POA2660	1	1347
POA2661	0	45
POA2661	1	349
POA2663	0	500
POA2663	1	4470
POA2665	0	89
POA2665	1	1770
POA2666	0	298
POA2666	1	5000
POA2668	0	29
POA2668	1	335
POA2669	0	70
POA2669	1	1285
POA2671	0	232
POA2671	1	3369
POA2672	0	87
POA2672	1	1222
POA2675	0	295
POA2675	1	1145
POA2678	0	49
POA2678	1	386
POA2680	0	5934
POA2680	1	17372
POA2681	0	159
POA2681	1	1491
POA2700	0	278
POA2700	1	4088
POA2701	0	113
POA2701	1	2221
POA2702	0	42
POA2702	1	695
POA2703	0	37
POA2703	1	691
POA2705	0	1200
POA2705	1	8511
POA2706	0	70
POA2706	1	825
POA2707	0	62
POA2707	1	1008
POA2710	0	550
POA2710	1	8143
POA2711	0	231
POA2711	1	2568
POA2712	0	100
POA2712	1	1159
POA2713	0	204
POA2713	1	2211
POA2714	0	256
POA2714	1	2370
POA2715	0	100
POA2715	1	1115
POA2716	0	74
POA2716	1	794
POA2717	0	57
POA2717	1	923
POA2720	0	743
POA2720	1	7051
POA2721	0	13
POA2721	1	187
POA2722	0	244
POA2722	1	2781
POA2725	0	28
POA2725	1	301
POA2726	0	16
POA2726	1	212
POA2727	1	280
POA2729	0	116
POA2729	1	1409
POA2730	0	175
POA2730	1	1035
POA2731	0	575
POA2731	1	6329
POA2732	0	121
POA2732	1	1590
POA2733	0	48
POA2733	1	443
POA2734	0	11
POA2734	1	417
POA2735	0	24
POA2735	1	346
POA2736	0	84
POA2736	1	286
POA2737	0	90
POA2737	1	604
POA2738	0	109
POA2738	1	1880
POA2739	0	138
POA2739	1	1115
POA2745	0	6245
POA2745	1	24808
POA2747	0	14357
POA2747	1	37129
POA2748	0	415
POA2748	1	1334
POA2749	0	2572
POA2749	1	13700
POA2750	0	9639
POA2750	1	36628
POA2752	0	585
POA2752	1	4991
POA2753	0	2685
POA2753	1	13899
POA2754	0	994
POA2754	1	5816
POA2756	0	4154
POA2756	1	29638
POA2757	0	127
POA2757	1	700
POA2758	0	1150
POA2758	1	7439
POA2759	0	7056
POA2759	1	18282
POA2760	0	12417
POA2760	1	22149
POA2761	0	15625
POA2761	1	17581
POA2762	0	11117
POA2762	1	9786
POA2763	0	14883
POA2763	1	17196
POA2765	0	17886
POA2765	1	25887
POA2766	0	8302
POA2766	1	7583
POA2767	0	11715
POA2767	1	10439
POA2768	0	13942
POA2768	1	14274
POA2769	0	8575
POA2769	1	7376
POA2770	0	21565
POA2770	1	34115
POA2773	0	886
POA2773	1	4993
POA2774	0	1910
POA2774	1	10818
POA2775	0	266
POA2775	1	1091
POA2776	0	619
POA2776	1	3425
POA2777	0	2659
POA2777	1	14681
POA2778	0	433
POA2778	1	1933
POA2779	0	802
POA2779	1	4141
POA2780	0	3079
POA2780	1	9680
POA2782	0	1295
POA2782	1	4786
POA2783	0	464
POA2783	1	2105
POA2784	0	215
POA2784	1	1030
POA2785	0	1021
POA2785	1	3486
POA2786	0	252
POA2786	1	868
POA2787	0	510
POA2787	1	3540
POA2790	0	1662
POA2790	1	12586
POA2791	0	27
POA2791	1	257
POA2792	0	38
POA2792	1	322
POA2793	0	92
POA2793	1	843
POA2794	0	710
POA2794	1	9014
POA2795	0	4446
POA2795	1	38097
POA2797	0	17
POA2797	1	364
POA2798	0	159
POA2798	1	1839
POA2799	0	236
POA2799	1	3757
POA2800	0	4957
POA2800	1	40569
POA2803	0	29
POA2803	1	242
POA2804	0	177
POA2804	1	2324
POA2805	0	35
POA2805	1	334
POA2806	0	55
POA2806	1	680
POA2807	0	42
POA2807	1	359
POA2808	0	32
POA2808	1	159
POA2809	0	15
POA2809	1	165
POA2810	0	172
POA2810	1	2683
POA2817	0	14
POA2817	1	303
POA2818	0	37
POA2818	1	733
POA2820	0	589
POA2820	1	5943
POA2821	0	181
POA2821	1	3932
POA2822	0	23
POA2822	1	344
POA2823	0	53
POA2823	1	1102
POA2824	0	122
POA2824	1	1683
POA2825	0	132
POA2825	1	1904
POA2826	0	10
POA2826	1	161
POA2827	0	131
POA2827	1	3100
POA2828	0	19
POA2828	1	665
POA2829	0	103
POA2829	1	2410
POA2830	0	4583
POA2830	1	36564
POA2831	0	84
POA2831	1	1516
POA2832	0	93
POA2832	1	1320
POA2833	0	35
POA2833	1	436
POA2834	0	300
POA2834	1	1271
POA2835	0	287
POA2835	1	2895
POA2836	0	36
POA2836	1	689
POA2838	1	171
POA2839	0	53
POA2839	1	863
POA2840	0	113
POA2840	1	1822
POA2842	0	41
POA2842	1	606
POA2843	0	71
POA2843	1	976
POA2844	0	76
POA2844	1	1091
POA2845	0	146
POA2845	1	1780
POA2846	0	40
POA2846	1	188
POA2847	0	178
POA2847	1	2043
POA2848	0	144
POA2848	1	1200
POA2849	0	165
POA2849	1	1265
POA2850	0	1567
POA2850	1	16207
POA2852	0	245
POA2852	1	3128
POA2864	0	51
POA2864	1	704
POA2865	0	41
POA2865	1	807
POA2866	0	140
POA2866	1	2684
POA2867	0	25
POA2867	1	543
POA2868	0	37
POA2868	1	501
POA2869	0	79
POA2869	1	1208
POA2870	0	706
POA2870	1	10474
POA2871	0	380
POA2871	1	7764
POA2873	0	24
POA2873	1	468
POA2874	0	15
POA2874	1	301
POA2875	0	37
POA2875	1	704
POA2876	0	11
POA2876	1	422
POA2877	0	177
POA2877	1	2946
POA2878	0	8
POA2878	1	213
POA2879	0	23
POA2879	1	441
POA2880	0	935
POA2880	1	15551
POA2898	0	77
POA2898	1	333
POA2899	0	572
POA2899	1	1345
POA2900	0	1300
POA2900	1	2697
POA2902	0	3235
POA2902	1	11891
POA2903	0	2071
POA2903	1	7227
POA2904	0	2999
POA2904	1	9923
POA2905	0	5781
POA2905	1	22144
POA2906	0	3585
POA2906	1	14038
POA2911	0	1774
POA2911	1	2932
POA2912	0	4127
POA2912	1	4164
POA2913	0	13682
POA2913	1	24605
POA2914	0	13098
POA2914	1	20434
POA3000	0	29660
POA3000	1	9475
POA3002	0	1348
POA3002	1	3291
POA3003	0	4294
POA3003	1	3337
POA3004	0	5366
POA3004	1	5064
POA3006	0	13883
POA3006	1	7566
POA3008	0	9536
POA3008	1	4607
POA3011	0	8512
POA3011	1	12342
POA3012	0	9930
POA3012	1	15739
POA3013	0	3851
POA3013	1	11258
POA3015	0	4377
POA3015	1	13653
POA3016	0	3665
POA3016	1	11835
POA3018	0	3784
POA3018	1	9197
POA3019	0	5330
POA3019	1	3747
POA3020	0	22629
POA3020	1	18995
POA3021	0	30810
POA3021	1	19811
POA3022	0	1371
POA3022	1	1498
POA3023	0	30747
POA3023	1	33551
POA3024	0	14888
POA3024	1	17507
POA3025	0	4526
POA3025	1	7663
POA3026	0	4202
POA3026	1	4165
POA3027	0	5537
POA3027	1	3458
POA3028	0	10468
POA3028	1	16297
POA3029	0	67546
POA3029	1	55219
POA3030	0	52710
POA3030	1	60700
POA3031	0	5780
POA3031	1	11034
POA3032	0	10594
POA3032	1	17943
POA3033	0	4373
POA3033	1	10212
POA3034	0	4929
POA3034	1	6969
POA3036	0	1323
POA3036	1	4467
POA3037	0	19108
POA3037	1	30486
POA3038	0	9523
POA3038	1	16226
POA3039	0	4576
POA3039	1	11128
POA3040	0	6308
POA3040	1	19589
POA3041	0	2893
POA3041	1	9867
POA3042	0	4082
POA3042	1	12167
POA3043	0	5815
POA3043	1	11334
POA3044	0	7999
POA3044	1	19681
POA3045	0	13
POA3046	0	14572
POA3046	1	20067
POA3047	0	10154
POA3047	1	9274
POA3048	0	8326
POA3048	1	8386
POA3049	0	2630
POA3049	1	6747
POA3051	0	6306
POA3051	1	7327
POA3052	0	2698
POA3052	1	4177
POA3053	0	8802
POA3053	1	6265
POA3054	0	1853
POA3054	1	6049
POA3055	0	4423
POA3055	1	9827
POA3056	0	7621
POA3056	1	16541
POA3057	0	3997
POA3057	1	8761
POA3058	0	10458
