POA_CODE_2021	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
POA2077	1	0	0	26400	79
POA2077	1	0	0	28800	83
POA2077	1	0	0	31200	107
POA2077	1	0	0	36000	185
POA2077	1	0	0	48000	93
POA2077	1	0	0	60000	46
POA2077	1	1	0	0	43
POA2077	1	1	0	1800	10
POA2077	1	1	0	3600	14
POA2077	1	1	0	5400	5
POA2077	1	1	0	7200	10
POA2077	1	1	0	9600	23
POA2077	1	1	0	12000	37
POA2077	1	1	0	14400	41
POA2077	1	1	0	16800	38
POA2077	1	1	0	19200	36
POA2077	1	1	0	21600	34
POA2077	1	1	0	24000	81
POA2077	1	1	0	26400	42
POA2077	1	1	0	28800	24
POA2077	1	1	0	31200	59
POA2077	1	1	0	36000	111
POA2077	1	1	0	48000	80
POA2077	1	1	0	60000	52
POA2077	1	1	1	0	56
POA2077	1	1	1	1800	3
POA2077	1	1	1	3600	19
POA2077	1	1	1	5400	12
POA2077	1	1	1	7200	17
POA2077	1	1	1	9600	26
POA2077	1	1	1	12000	46
POA2077	1	1	1	14400	52
POA2077	1	1	1	16800	61
POA2077	1	1	1	19200	78
POA2077	1	1	1	21600	73
POA2077	1	1	1	24000	212
POA2077	1	1	1	26400	175
POA2077	1	1	1	28800	182
POA2077	1	1	1	31200	276
POA2077	1	1	1	36000	527
POA2077	1	1	1	48000	303
POA2077	1	1	1	60000	191
POA2079		1	1	24000	3
POA2079	0	1	0	0	3
POA2079	0	1	0	14400	5
POA2079	0	1	0	16800	10
POA2079	0	1	0	19200	6
POA2079	0	1	0	21600	3
POA2079	0	1	0	24000	9
POA2079	0	1	0	26400	9
POA2079	0	1	0	28800	3
POA2079	0	1	0	36000	6
POA2079	0	1	0	48000	8
POA2079	0	1	0	60000	5
POA2079	0	1	1	14400	10
POA2079	0	1	1	24000	8
POA2079	0	1	1	26400	5
POA2079	0	1	1	28800	3
POA2079	0	1	1	31200	5
POA2079	0	1	1	36000	4
POA2079	0	1	1	60000	3
POA2079	1	0	0	0	15
POA2079	1	0	0	1800	7
POA2079	1	0	0	3600	3
POA2079	1	0	0	5400	7
POA2079	1	0	0	7200	11
POA2079	1	0	0	9600	3
POA2079	1	0	0	12000	11
POA2079	1	0	0	14400	7
POA2079	1	0	0	16800	9
POA2079	1	0	0	19200	13
POA2079	1	0	0	21600	11
POA2079	1	0	0	24000	24
POA2079	1	0	0	26400	16
POA2079	1	0	0	28800	18
POA2079	1	0	0	31200	15
POA2079	1	0	0	36000	47
POA2079	1	0	0	48000	26
POA2079	1	0	0	60000	13
POA2079	1	1	0	0	7
POA2079	1	1	0	1800	3
POA2079	1	1	0	3600	9
POA2079	1	1	0	5400	8
POA2079	1	1	0	7200	5
POA2079	1	1	0	9600	3
POA2079	1	1	0	12000	13
POA2079	1	1	0	14400	12
POA2079	1	1	0	16800	7
POA2079	1	1	0	19200	12
POA2079	1	1	0	21600	7
POA2079	1	1	0	24000	15
POA2079	1	1	0	26400	19
POA2079	1	1	0	28800	6
POA2079	1	1	0	31200	14
POA2079	1	1	0	36000	34
POA2079	1	1	0	48000	27
POA2079	1	1	0	60000	15
POA2079	1	1	1	0	4
POA2079	1	1	1	1800	4
POA2079	1	1	1	5400	4
POA2079	1	1	1	7200	4
POA2079	1	1	1	12000	7
POA2079	1	1	1	14400	10
POA2079	1	1	1	16800	18
POA2079	1	1	1	19200	14
POA2079	1	1	1	21600	17
POA2079	1	1	1	24000	49
POA2079	1	1	1	26400	35
POA2079	1	1	1	28800	40
POA2079	1	1	1	31200	77
POA2079	1	1	1	36000	162
POA2079	1	1	1	48000	90
POA2079	1	1	1	60000	41
POA2080	0	1	0	36000	5
POA2080	0	1	1	36000	3
POA2080	1	0	0	0	4
POA2080	1	0	0	16800	4
POA2080	1	0	0	19200	3
POA2080	1	0	0	21600	4
POA2080	1	0	0	28800	6
POA2080	1	0	0	31200	9
POA2080	1	0	0	36000	12
POA2080	1	0	0	48000	8
POA2080	1	0	0	60000	3
POA2080	1	1	0	9600	4
POA2080	1	1	0	12000	4
POA2080	1	1	0	16800	4
POA2080	1	1	0	26400	4
POA2080	1	1	0	28800	3
POA2080	1	1	0	31200	3
POA2080	1	1	0	36000	6
POA2080	1	1	0	48000	9
POA2080	1	1	0	60000	4
POA2080	1	1	1	0	4
POA2080	1	1	1	3600	3
POA2080	1	1	1	12000	5
POA2080	1	1	1	14400	4
POA2080	1	1	1	16800	5
POA2080	1	1	1	19200	5
POA2080	1	1	1	24000	17
POA2080	1	1	1	26400	5
POA2080	1	1	1	28800	5
POA2080	1	1	1	31200	14
POA2080	1	1	1	36000	43
POA2080	1	1	1	48000	18
POA2080	1	1	1	60000	14
POA2081	0	1	0	14400	4
POA2081	0	1	0	19200	6
POA2081	0	1	0	26400	3
POA2081	0	1	0	31200	5
POA2081	0	1	0	36000	3
POA2081	0	1	1	12000	4
POA2081	0	1	1	16800	3
POA2081	0	1	1	19200	5
POA2081	0	1	1	21600	3
POA2081	0	1	1	24000	5
POA2081	0	1	1	48000	6
POA2081	1	0	0	0	8
POA2081	1	0	0	5400	3
POA2081	1	0	0	7200	4
POA2081	1	0	0	9600	10
POA2081	1	0	0	12000	4
POA2081	1	0	0	16800	8
POA2081	1	0	0	19200	5
POA2081	1	0	0	21600	3
POA2081	1	0	0	24000	13
POA2081	1	0	0	26400	6
POA2081	1	0	0	28800	11
POA2081	1	0	0	31200	13
POA2081	1	0	0	36000	25
POA2081	1	0	0	48000	15
POA2081	1	0	0	60000	15
POA2081	1	1	0	0	9
POA2081	1	1	0	3600	7
POA2081	1	1	0	5400	3
POA2081	1	1	0	7200	4
POA2081	1	1	0	9600	7
POA2081	1	1	0	12000	12
POA2081	1	1	0	14400	10
POA2081	1	1	0	16800	9
POA2081	1	1	0	19200	6
POA2081	1	1	0	21600	10
POA2081	1	1	0	24000	10
POA2081	1	1	0	26400	8
POA2081	1	1	0	28800	7
POA2081	1	1	0	31200	14
POA2081	1	1	0	36000	23
POA2081	1	1	0	48000	18
POA2081	1	1	0	60000	13
POA2081	1	1	1	0	11
POA2081	1	1	1	3600	5
POA2081	1	1	1	7200	3
POA2081	1	1	1	12000	13
POA2081	1	1	1	14400	10
POA2081	1	1	1	16800	8
POA2081	1	1	1	19200	17
POA2081	1	1	1	21600	14
POA2081	1	1	1	24000	28
POA2081	1	1	1	26400	22
POA2081	1	1	1	28800	24
POA2081	1	1	1	31200	41
POA2081	1	1	1	36000	128
POA2081	1	1	1	48000	56
POA2081	1	1	1	60000	31
POA2082	0	1	0	0	4
POA2082	0	1	0	9600	3
POA2082	0	1	0	12000	4
POA2082	0	1	0	16800	3
POA2082	0	1	0	24000	7
POA2082	0	1	0	31200	4
POA2082	0	1	0	36000	3
POA2082	0	1	0	48000	5
POA2082	0	1	1	16800	3
POA2082	0	1	1	19200	3
POA2082	0	1	1	21600	3
POA2082	0	1	1	26400	5
POA2082	0	1	1	28800	6
POA2082	0	1	1	36000	3
POA2082	1	0	0	0	5
POA2082	1	0	0	1800	4
POA2082	1	0	0	3600	5
POA2082	1	0	0	7200	7
POA2082	1	0	0	9600	5
POA2082	1	0	0	12000	12
POA2082	1	0	0	14400	6
POA2082	1	0	0	16800	10
POA2082	1	0	0	19200	12
POA2082	1	0	0	21600	3
POA2082	1	0	0	24000	13
POA2082	1	0	0	26400	9
POA2082	1	0	0	28800	7
POA2082	1	0	0	31200	9
POA2082	1	0	0	36000	40
POA2082	1	0	0	48000	12
POA2082	1	0	0	60000	6
POA2082	1	1	0	0	4
POA2082	1	1	0	7200	7
POA2082	1	1	0	9600	6
POA2082	1	1	0	12000	9
POA2082	1	1	0	14400	7
POA2082	1	1	0	16800	6
POA2082	1	1	0	19200	4
POA2082	1	1	0	21600	3
POA2082	1	1	0	24000	16
POA2082	1	1	0	26400	6
POA2082	1	1	0	28800	11
POA2082	1	1	0	31200	9
POA2082	1	1	0	36000	23
POA2082	1	1	0	48000	12
POA2082	1	1	0	60000	7
POA2082	1	1	1	0	3
POA2082	1	1	1	7200	3
POA2082	1	1	1	9600	3
POA2082	1	1	1	12000	9
POA2082	1	1	1	14400	12
POA2082	1	1	1	16800	13
POA2082	1	1	1	19200	11
POA2082	1	1	1	21600	18
POA2082	1	1	1	24000	43
POA2082	1	1	1	26400	27
POA2082	1	1	1	28800	32
POA2082	1	1	1	31200	55
POA2082	1	1	1	36000	113
POA2082	1	1	1	48000	64
POA2082	1	1	1	60000	20
POA2083	0	1	0	14400	3
POA2083	0	1	0	19200	3
POA2083	0	1	0	36000	3
POA2083	1	0	0	0	4
POA2083	1	0	0	7200	3
POA2083	1	0	0	12000	10
POA2083	1	0	0	14400	7
POA2083	1	0	0	16800	4
POA2083	1	0	0	21600	5
POA2083	1	0	0	24000	4
POA2083	1	0	0	26400	5
POA2083	1	0	0	28800	4
POA2083	1	0	0	31200	8
POA2083	1	0	0	36000	17
POA2083	1	0	0	48000	4
POA2083	1	0	0	60000	4
POA2083	1	1	0	3600	3
POA2083	1	1	0	12000	4
POA2083	1	1	0	24000	4
POA2083	1	1	0	26400	6
POA2083	1	1	0	31200	8
POA2083	1	1	0	36000	7
POA2083	1	1	0	48000	6
POA2083	1	1	1	5400	3
POA2083	1	1	1	7200	4
POA2083	1	1	1	9600	6
POA2083	1	1	1	12000	4
POA2083	1	1	1	14400	4
POA2083	1	1	1	19200	12
POA2083	1	1	1	21600	3
POA2083	1	1	1	24000	9
POA2083	1	1	1	28800	3
POA2083	1	1	1	31200	10
POA2083	1	1	1	36000	11
POA2083	1	1	1	48000	4
POA2083	1	1	1	60000	8
POA2084	0	1	0	36000	3
POA2084	0	1	1	16800	5
POA2084	0	1	1	36000	6
POA2084	0	1	1	60000	3
POA2084	1	0	0	0	12
POA2084	1	0	0	12000	4
POA2084	1	0	0	16800	5
POA2084	1	0	0	24000	4
POA2084	1	0	0	31200	3
POA2084	1	0	0	36000	10
POA2084	1	0	0	48000	15
POA2084	1	0	0	60000	14
POA2084	1	1	0	3600	3
POA2084	1	1	0	5400	4
POA2084	1	1	0	7200	4
POA2084	1	1	0	9600	3
POA2084	1	1	0	16800	3
POA2084	1	1	0	19200	3
POA2084	1	1	0	24000	13
POA2084	1	1	0	28800	9
POA2084	1	1	0	31200	6
POA2084	1	1	0	36000	20
POA2084	1	1	0	48000	16
POA2084	1	1	0	60000	24
POA2084	1	1	1	0	8
POA2084	1	1	1	9600	4
POA2084	1	1	1	12000	7
POA2084	1	1	1	14400	9
POA2084	1	1	1	16800	4
POA2084	1	1	1	19200	5
POA2084	1	1	1	21600	3
POA2084	1	1	1	24000	9
POA2084	1	1	1	28800	8
POA2084	1	1	1	31200	11
POA2084	1	1	1	36000	36
POA2084	1	1	1	48000	38
POA2084	1	1	1	60000	57
POA2085	0	1	0	0	7
POA2085	0	1	0	3600	3
POA2085	0	1	0	9600	5
POA2085	0	1	0	12000	5
POA2085	0	1	0	14400	8
POA2085	0	1	0	16800	5
POA2085	0	1	0	21600	5
POA2085	0	1	0	24000	4
POA2085	0	1	0	26400	8
POA2085	0	1	0	36000	16
POA2085	0	1	0	60000	3
POA2085	0	1	1	0	4
POA2085	0	1	1	16800	5
POA2085	0	1	1	24000	4
POA2085	0	1	1	26400	3
POA2085	0	1	1	28800	5
POA2085	0	1	1	31200	8
POA2085	0	1	1	36000	8
POA2085	0	1	1	48000	9
POA2085	0	1	1	60000	5
POA2085	1	0	0	0	20
POA2085	1	0	0	1800	3
POA2085	1	0	0	5400	4
POA2085	1	0	0	7200	6
POA2085	1	0	0	9600	8
POA2085	1	0	0	12000	4
POA2085	1	0	0	14400	12
POA2085	1	0	0	16800	10
POA2085	1	0	0	19200	6
POA2085	1	0	0	21600	6
POA2085	1	0	0	24000	24
POA2085	1	0	0	26400	9
POA2085	1	0	0	28800	9
POA2085	1	0	0	31200	9
POA2085	1	0	0	36000	36
POA2085	1	0	0	48000	37
POA2085	1	0	0	60000	53
POA2085	1	1	0	0	22
POA2085	1	1	0	3600	3
POA2085	1	1	0	5400	3
POA2085	1	1	0	7200	4
POA2085	1	1	0	9600	5
POA2085	1	1	0	12000	11
POA2085	1	1	0	14400	4
POA2085	1	1	0	16800	16
POA2085	1	1	0	19200	21
POA2085	1	1	0	21600	11
POA2085	1	1	0	24000	21
POA2085	1	1	0	26400	7
POA2085	1	1	0	28800	12
POA2085	1	1	0	31200	18
POA2085	1	1	0	36000	63
POA2085	1	1	0	48000	46
POA2085	1	1	0	60000	50
POA2085	1	1	1	0	13
POA2085	1	1	1	1800	3
POA2085	1	1	1	3600	6
POA2085	1	1	1	5400	3
POA2085	1	1	1	7200	3
POA2085	1	1	1	9600	9
POA2085	1	1	1	12000	6
POA2085	1	1	1	14400	8
POA2085	1	1	1	16800	20
POA2085	1	1	1	19200	15
POA2085	1	1	1	21600	15
POA2085	1	1	1	24000	32
POA2085	1	1	1	26400	15
POA2085	1	1	1	28800	29
POA2085	1	1	1	31200	44
POA2085	1	1	1	36000	196
POA2085	1	1	1	48000	162
POA2085	1	1	1	60000	210
POA2086	0	1	0	0	4
POA2086	0	1	0	3600	3
POA2086	0	1	0	14400	6
POA2086	0	1	0	19200	4
POA2086	0	1	0	21600	6
POA2086	0	1	0	24000	6
POA2086	0	1	0	31200	9
POA2086	0	1	0	36000	7
POA2086	0	1	0	48000	9
POA2086	0	1	0	60000	4
POA2086	0	1	1	0	5
POA2086	0	1	1	12000	4
POA2086	0	1	1	21600	5
POA2086	0	1	1	26400	3
POA2086	0	1	1	28800	5
POA2086	0	1	1	36000	13
POA2086	0	1	1	48000	8
POA2086	0	1	1	60000	14
POA2086	1	0	0	0	11
POA2086	1	0	0	1800	3
POA2086	1	0	0	3600	3
POA2086	1	0	0	7200	4
POA2086	1	0	0	9600	13
POA2086	1	0	0	12000	13
POA2086	1	0	0	14400	8
POA2086	1	0	0	16800	7
POA2086	1	0	0	19200	13
POA2086	1	0	0	21600	10
POA2086	1	0	0	24000	17
POA2086	1	0	0	26400	10
POA2086	1	0	0	28800	13
POA2086	1	0	0	31200	14
POA2086	1	0	0	36000	55
POA2086	1	0	0	48000	44
POA2086	1	0	0	60000	64
POA2086	1	1	0	0	23
POA2086	1	1	0	1800	3
POA2086	1	1	0	3600	4
POA2086	1	1	0	5400	4
POA2086	1	1	0	7200	6
POA2086	1	1	0	9600	10
POA2086	1	1	0	12000	14
POA2086	1	1	0	14400	17
POA2086	1	1	0	16800	17
POA2086	1	1	0	19200	12
POA2086	1	1	0	21600	7
POA2086	1	1	0	24000	27
POA2086	1	1	0	26400	14
POA2086	1	1	0	28800	7
POA2086	1	1	0	31200	30
POA2086	1	1	0	36000	76
POA2086	1	1	0	48000	53
POA2086	1	1	0	60000	65
POA2086	1	1	1	0	30
POA2086	1	1	1	1800	3
POA2086	1	1	1	3600	3
POA2086	1	1	1	5400	5
POA2086	1	1	1	7200	5
POA2086	1	1	1	9600	10
POA2086	1	1	1	12000	11
POA2086	1	1	1	14400	16
POA2086	1	1	1	16800	16
POA2086	1	1	1	19200	18
POA2086	1	1	1	21600	6
POA2086	1	1	1	24000	46
POA2086	1	1	1	26400	18
POA2086	1	1	1	28800	48
POA2086	1	1	1	31200	73
POA2086	1	1	1	36000	244
POA2086	1	1	1	48000	233
POA2086	1	1	1	60000	293
POA2087	0	1	0	0	10
POA2087	0	1	0	9600	4
POA2087	0	1	0	19200	3
POA2087	0	1	0	21600	3
POA2087	0	1	0	24000	5
POA2087	0	1	0	31200	8
POA2087	0	1	0	36000	7
POA2087	0	1	0	48000	4
POA2087	0	1	0	60000	3
POA2087	0	1	1	16800	3
POA2087	0	1	1	26400	5
POA2087	0	1	1	36000	7
POA2087	0	1	1	48000	9
POA2087	0	1	1	60000	11
POA2087	1	0	0	0	13
POA2087	1	0	0	3600	4
POA2087	1	0	0	5400	4
POA2087	1	0	0	7200	3
POA2087	1	0	0	9600	5
POA2087	1	0	0	12000	11
POA2087	1	0	0	14400	8
POA2087	1	0	0	16800	6
POA2087	1	0	0	19200	5
POA2087	1	0	0	21600	4
POA2087	1	0	0	24000	12
POA2087	1	0	0	26400	10
POA2087	1	0	0	28800	6
POA2087	1	0	0	31200	13
POA2087	1	0	0	36000	27
POA2087	1	0	0	48000	28
POA2087	1	0	0	60000	34
POA2087	1	1	0	0	9
POA2087	1	1	0	1800	3
POA2087	1	1	0	3600	8
POA2087	1	1	0	5400	4
POA2087	1	1	0	9600	14
POA2087	1	1	0	12000	11
POA2087	1	1	0	14400	14
POA2087	1	1	0	16800	14
POA2087	1	1	0	19200	18
POA2087	1	1	0	21600	9
POA2087	1	1	0	24000	29
POA2087	1	1	0	26400	10
POA2087	1	1	0	28800	17
POA2087	1	1	0	31200	27
POA2087	1	1	0	36000	68
POA2087	1	1	0	48000	35
POA2087	1	1	0	60000	51
POA2087	1	1	1	0	26
POA2087	1	1	1	3600	3
POA2087	1	1	1	5400	8
POA2087	1	1	1	7200	9
POA2087	1	1	1	9600	15
POA2087	1	1	1	12000	11
POA2087	1	1	1	14400	11
POA2087	1	1	1	16800	17
POA2087	1	1	1	19200	18
POA2087	1	1	1	21600	7
POA2087	1	1	1	24000	37
POA2087	1	1	1	26400	17
POA2087	1	1	1	28800	24
POA2087	1	1	1	31200	35
POA2087	1	1	1	36000	183
POA2087	1	1	1	48000	161
POA2087	1	1	1	60000	277
POA2088		1	1	21600	4
POA2088		1	1	60000	9
POA2088	0	1	0	0	4
POA2088	0	1	0	16800	4
POA2088	0	1	0	19200	5
POA2088	0	1	0	24000	8
POA2088	0	1	0	26400	5
POA2088	0	1	0	28800	5
POA2088	0	1	0	31200	4
POA2088	0	1	0	36000	9
POA2088	0	1	0	48000	12
POA2088	0	1	0	60000	28
POA2088	0	1	1	0	12
POA2088	0	1	1	9600	5
POA2088	0	1	1	12000	3
POA2088	0	1	1	16800	3
POA2088	0	1	1	19200	5
POA2088	0	1	1	24000	3
POA2088	0	1	1	36000	18
POA2088	0	1	1	48000	9
POA2088	0	1	1	60000	37
POA2088	1	0	0	0	58
POA2088	1	0	0	1800	6
POA2088	1	0	0	3600	8
POA2088	1	0	0	5400	4
POA2088	1	0	0	7200	3
POA2088	1	0	0	9600	15
POA2088	1	0	0	12000	22
POA2088	1	0	0	14400	14
POA2088	1	0	0	16800	16
POA2088	1	0	0	19200	11
POA2088	1	0	0	21600	16
POA2088	1	0	0	24000	46
POA2088	1	0	0	26400	20
POA2088	1	0	0	28800	30
POA2088	1	0	0	31200	27
POA2088	1	0	0	36000	94
POA2088	1	0	0	48000	56
POA2088	1	0	0	60000	193
POA2088	1	1	0	0	39
POA2088	1	1	0	3600	5
POA2088	1	1	0	7200	4
POA2088	1	1	0	9600	7
POA2088	1	1	0	12000	10
POA2088	1	1	0	14400	8
POA2088	1	1	0	19200	5
POA2088	1	1	0	21600	5
POA2088	1	1	0	24000	22
POA2088	1	1	0	26400	10
POA2088	1	1	0	28800	11
POA2088	1	1	0	31200	7
POA2088	1	1	0	36000	44
POA2088	1	1	0	48000	34
POA2088	1	1	0	60000	189
POA2088	1	1	1	0	44
POA2088	1	1	1	1800	5
POA2088	1	1	1	3600	3
POA2088	1	1	1	5400	5
POA2088	1	1	1	9600	5
POA2088	1	1	1	12000	7
POA2088	1	1	1	14400	9
POA2088	1	1	1	16800	12
POA2088	1	1	1	19200	11
POA2088	1	1	1	21600	4
POA2088	1	1	1	24000	26
POA2088	1	1	1	26400	15
POA2088	1	1	1	28800	18
POA2088	1	1	1	31200	30
POA2088	1	1	1	36000	112
POA2088	1	1	1	48000	106
POA2088	1	1	1	60000	616
POA2089		1	1	36000	3
POA2089	0	1	0	9600	5
POA2089	0	1	0	21600	4
POA2089	0	1	0	36000	5
POA2089	0	1	0	48000	4
POA2089	0	1	0	60000	6
POA2089	0	1	1	0	5
POA2089	0	1	1	12000	4
POA2089	0	1	1	16800	4
POA2089	0	1	1	21600	3
POA2089	0	1	1	24000	4
POA2089	0	1	1	28800	3
POA2089	0	1	1	31200	4
POA2089	0	1	1	36000	14
POA2089	0	1	1	48000	4
POA2089	0	1	1	60000	11
POA2089	1	0	0	0	8
POA2089	1	0	0	1800	3
POA2089	1	0	0	3600	5
POA2089	1	0	0	5400	3
POA2089	1	0	0	7200	4
POA2089	1	0	0	9600	7
POA2089	1	0	0	12000	9
POA2089	1	0	0	14400	6
POA2089	1	0	0	16800	6
POA2089	1	0	0	19200	4
POA2089	1	0	0	21600	8
POA2089	1	0	0	24000	19
POA2089	1	0	0	26400	3
POA2089	1	0	0	28800	14
POA2089	1	0	0	31200	25
POA2089	1	0	0	36000	66
POA2089	1	0	0	48000	43
POA2089	1	0	0	60000	51
POA2089	1	1	0	0	4
POA2089	1	1	0	7200	4
POA2089	1	1	0	9600	3
POA2089	1	1	0	14400	5
POA2089	1	1	0	19200	4
POA2089	1	1	0	21600	3
POA2089	1	1	0	24000	4
POA2089	1	1	0	31200	8
POA2089	1	1	0	36000	8
POA2089	1	1	0	48000	6
POA2089	1	1	0	60000	20
POA2089	1	1	1	0	6
POA2089	1	1	1	14400	5
POA2089	1	1	1	19200	4
POA2089	1	1	1	21600	5
POA2089	1	1	1	24000	14
POA2089	1	1	1	28800	15
POA2089	1	1	1	31200	20
POA2089	1	1	1	36000	46
POA2089	1	1	1	48000	44
POA2089	1	1	1	60000	95
POA2090		1	1	19200	6
POA2090	0	1	0	7200	3
POA2090	0	1	0	19200	4
POA2090	0	1	0	24000	6
POA2090	0	1	0	31200	5
POA2090	0	1	0	36000	3
POA2090	0	1	0	60000	10
POA2090	0	1	1	0	3
POA2090	0	1	1	16800	4
POA2090	0	1	1	24000	6
POA2090	0	1	1	31200	4
POA2090	0	1	1	36000	13
POA2090	0	1	1	60000	12
POA2090	1	0	0	0	25
POA2090	1	0	0	1800	5
POA2090	1	0	0	3600	5
POA2090	1	0	0	7200	4
POA2090	1	0	0	9600	4
POA2090	1	0	0	12000	10
POA2090	1	0	0	14400	10
POA2090	1	0	0	16800	13
POA2090	1	0	0	19200	5
POA2090	1	0	0	21600	6
POA2090	1	0	0	24000	17
POA2090	1	0	0	26400	4
POA2090	1	0	0	28800	17
POA2090	1	0	0	31200	22
POA2090	1	0	0	36000	78
POA2090	1	0	0	48000	64
POA2090	1	0	0	60000	60
POA2090	1	1	0	0	6
POA2090	1	1	0	14400	6
POA2090	1	1	0	16800	3
POA2090	1	1	0	24000	5
POA2090	1	1	0	31200	5
POA2090	1	1	0	36000	13
POA2090	1	1	0	48000	10
POA2090	1	1	0	60000	39
POA2090	1	1	1	0	15
POA2090	1	1	1	3600	3
POA2090	1	1	1	5400	3
POA2090	1	1	1	7200	6
POA2090	1	1	1	12000	11
POA2090	1	1	1	14400	5
POA2090	1	1	1	16800	3
POA2090	1	1	1	19200	11
POA2090	1	1	1	21600	3
POA2090	1	1	1	24000	15
POA2090	1	1	1	26400	7
POA2090	1	1	1	28800	15
POA2090	1	1	1	31200	14
POA2090	1	1	1	36000	58
POA2090	1	1	1	48000	53
POA2090	1	1	1	60000	174
POA2092	0	1	0	7200	3
POA2092	0	1	0	28800	5
POA2092	0	1	0	31200	4
POA2092	0	1	0	36000	9
POA2092	0	1	0	48000	3
POA2092	0	1	0	60000	9
POA2092	0	1	1	24000	5
POA2092	0	1	1	31200	5
POA2092	0	1	1	48000	7
POA2092	0	1	1	60000	13
POA2092	1	0	0	0	14
POA2092	1	0	0	9600	4
POA2092	1	0	0	12000	6
POA2092	1	0	0	14400	3
POA2092	1	0	0	19200	3
POA2092	1	0	0	21600	3
POA2092	1	0	0	24000	11
POA2092	1	0	0	28800	3
POA2092	1	0	0	31200	5
POA2092	1	0	0	36000	15
POA2092	1	0	0	48000	12
POA2092	1	0	0	60000	44
POA2092	1	1	0	0	13
POA2092	1	1	0	7200	6
POA2092	1	1	0	16800	6
POA2092	1	1	0	19200	3
POA2092	1	1	0	24000	15
POA2092	1	1	0	26400	6
POA2092	1	1	0	28800	6
POA2092	1	1	0	31200	4
POA2092	1	1	0	36000	23
POA2092	1	1	0	48000	26
POA2092	1	1	0	60000	55
POA2092	1	1	1	0	16
POA2092	1	1	1	9600	3
POA2092	1	1	1	14400	5
POA2092	1	1	1	16800	9
POA2092	1	1	1	19200	5
POA2092	1	1	1	21600	10
POA2092	1	1	1	24000	18
POA2092	1	1	1	26400	5
POA2092	1	1	1	28800	11
POA2092	1	1	1	31200	19
POA2092	1	1	1	36000	58
POA2092	1	1	1	48000	78
POA2092	1	1	1	60000	283
POA2093	0	1	0	0	7
POA2093	0	1	0	1800	3
POA2093	0	1	0	3600	4
POA2093	0	1	0	7200	4
POA2093	0	1	0	9600	5
POA2093	0	1	0	12000	6
POA2093	0	1	0	14400	5
POA2093	0	1	0	16800	7
POA2093	0	1	0	19200	3
POA2093	0	1	0	21600	3
POA2093	0	1	0	24000	10
POA2093	0	1	0	26400	3
POA2093	0	1	0	28800	3
POA2093	0	1	0	31200	14
POA2093	0	1	0	36000	20
POA2093	0	1	0	48000	8
POA2093	0	1	0	60000	11
POA2093	0	1	1	0	5
POA2093	0	1	1	7200	3
POA2093	0	1	1	12000	7
POA2093	0	1	1	14400	9
POA2093	0	1	1	21600	3
POA2093	0	1	1	24000	4
POA2093	0	1	1	26400	4
POA2093	0	1	1	28800	8
POA2093	0	1	1	31200	10
POA2093	0	1	1	36000	27
POA2093	0	1	1	48000	8
POA2093	0	1	1	60000	18
POA2093	1	0	0	0	51
POA2093	1	0	0	1800	6
POA2093	1	0	0	3600	9
POA2093	1	0	0	7200	5
POA2093	1	0	0	9600	16
POA2093	1	0	0	12000	10
POA2093	1	0	0	14400	23
POA2093	1	0	0	16800	16
POA2093	1	0	0	19200	8
POA2093	1	0	0	21600	10
POA2093	1	0	0	24000	26
POA2093	1	0	0	26400	6
POA2093	1	0	0	28800	19
POA2093	1	0	0	31200	44
POA2093	1	0	0	36000	96
POA2093	1	0	0	48000	55
POA2093	1	0	0	60000	112
POA2093	1	1	0	0	24
POA2093	1	1	0	1800	3
POA2093	1	1	0	3600	4
POA2093	1	1	0	5400	9
POA2093	1	1	0	7200	8
POA2093	1	1	0	9600	9
POA2093	1	1	0	12000	6
POA2093	1	1	0	14400	15
POA2093	1	1	0	16800	12
POA2093	1	1	0	19200	14
POA2093	1	1	0	21600	8
POA2093	1	1	0	24000	36
POA2093	1	1	0	26400	15
POA2093	1	1	0	28800	14
POA2093	1	1	0	31200	18
POA2093	1	1	0	36000	50
POA2093	1	1	0	48000	48
POA2093	1	1	0	60000	109
POA2093	1	1	1	0	32
POA2093	1	1	1	1800	3
POA2093	1	1	1	3600	11
POA2093	1	1	1	5400	10
POA2093	1	1	1	7200	4
POA2093	1	1	1	9600	10
POA2093	1	1	1	12000	21
POA2093	1	1	1	14400	21
POA2093	1	1	1	16800	10
POA2093	1	1	1	19200	22
POA2093	1	1	1	21600	14
POA2093	1	1	1	24000	60
POA2093	1	1	1	26400	30
POA2093	1	1	1	28800	48
POA2093	1	1	1	31200	72
POA2093	1	1	1	36000	249
POA2093	1	1	1	48000	258
POA2093	1	1	1	60000	632
POA2094	0	1	0	19200	3
POA2094	0	1	0	24000	5
POA2094	0	1	0	36000	5
POA2094	0	1	0	48000	4
POA2094	0	1	0	60000	3
POA2094	0	1	1	36000	3
POA2094	0	1	1	48000	7
POA2094	0	1	1	60000	6
POA2094	1	0	0	0	4
POA2094	1	0	0	1800	3
POA2094	1	0	0	3600	6
POA2094	1	0	0	12000	5
POA2094	1	0	0	14400	8
POA2094	1	0	0	19200	4
POA2094	1	0	0	21600	3
POA2094	1	0	0	24000	6
POA2094	1	0	0	26400	3
POA2094	1	0	0	28800	6
POA2094	1	0	0	31200	7
POA2094	1	0	0	36000	32
POA2094	1	0	0	48000	27
