POA_CODE_2021	AustCitizen	Sex	persons
POA0874	1	F	144
POA0874	1	M	139
POA0875	0	F	215
POA0875	0	M	198
POA0875	1	F	1084
POA0875	1	M	987
POA0880	0	F	499
POA0880	0	M	576
POA0880	1	F	1979
POA0880	1	M	1901
POA0885	0	F	85
POA0885	0	M	110
POA0885	1	F	268
POA0885	1	M	289
POA0886	0	F	92
POA0886	0	M	82
POA0886	1	F	276
POA0886	1	M	308
POA2000	0	F	8588
POA2000	0	M	7959
POA2000	1	F	5125
POA2000	1	M	6264
POA2007	0	F	2064
POA2007	0	M	1950
POA2007	1	F	1580
POA2007	1	M	1813
POA2008	0	F	2665
POA2008	0	M	2426
POA2008	1	F	2418
POA2008	1	M	2889
POA2009	0	F	2181
POA2009	0	M	2122
POA2009	1	F	4086
POA2009	1	M	4269
POA2010	0	F	3325
POA2010	0	M	4389
POA2010	1	F	7757
POA2010	1	M	10967
POA2011	0	F	2155
POA2011	0	M	2655
POA2011	1	F	6269
POA2011	1	M	7103
POA2015	0	F	1144
POA2015	0	M	1244
POA2015	1	F	4371
POA2015	1	M	4662
POA2016	0	F	1540
POA2016	0	M	1919
POA2016	1	F	4403
POA2016	1	M	5204
POA2017	0	F	6381
POA2017	0	M	6604
POA2017	1	F	7288
POA2017	1	M	8729
POA2018	0	F	2788
POA2018	0	M	2845
POA2018	1	F	7131
POA2018	1	M	7113
POA2019	0	F	1160
POA2019	0	M	1158
POA2019	1	F	5656
POA2019	1	M	5489
POA2020	0	F	4818
POA2020	0	M	4958
POA2020	1	F	5721
POA2020	1	M	6099
POA2021	0	F	1251
POA2021	0	M	1118
POA2021	1	F	6525
POA2021	1	M	6049
POA2022	0	F	2035
POA2022	0	M	1937
POA2022	1	F	4924
POA2022	1	M	4610
POA2023	0	F	882
POA2023	0	M	743
POA2023	1	F	4647
POA2023	1	M	4323
POA2024	0	F	1141
POA2024	0	M	935
POA2024	1	F	4820
POA2024	1	M	4486
POA2025	0	F	567
POA2025	0	M	474
POA2025	1	F	3399
POA2025	1	M	2746
POA2026	0	F	4755
POA2026	0	M	4257
POA2026	1	F	11944
POA2026	1	M	11740
POA2027	0	F	744
POA2027	0	M	614
POA2027	1	F	3486
POA2027	1	M	2966
POA2028	0	F	417
POA2028	0	M	351
POA2028	1	F	2181
POA2028	1	M	1763
POA2029	0	F	916
POA2029	0	M	788
POA2029	1	F	4381
POA2029	1	M	3822
POA2030	0	F	931
POA2030	0	M	845
POA2030	1	F	6519
POA2030	1	M	6145
POA2031	0	F	3779
POA2031	0	M	3386
POA2031	1	F	14035
POA2031	1	M	12631
POA2032	0	F	2000
POA2032	0	M	2262
POA2032	1	F	5263
POA2032	1	M	5119
POA2033	0	F	1670
POA2033	0	M	1774
POA2033	1	F	4284
POA2033	1	M	4200
POA2034	0	F	2383
POA2034	0	M	2029
POA2034	1	F	8396
POA2034	1	M	7440
POA2035	0	F	3567
POA2035	0	M	3278
POA2035	1	F	14295
POA2035	1	M	13462
POA2036	0	F	3326
POA2036	0	M	4352
POA2036	1	F	13373
POA2036	1	M	12720
POA2037	0	F	1950
POA2037	0	M	1823
POA2037	1	F	6673
POA2037	1	M	6201
POA2038	0	F	668
POA2038	0	M	612
POA2038	1	F	4288
POA2038	1	M	3923
POA2039	0	F	560
POA2039	0	M	551
POA2039	1	F	3912
POA2039	1	M	3531
POA2040	0	F	1497
POA2040	0	M	1431
POA2040	1	F	10426
POA2040	1	M	9450
POA2041	0	F	1055
POA2041	0	M	993
POA2041	1	F	7003
POA2041	1	M	6526
POA2042	0	F	1579
POA2042	0	M	1716
POA2042	1	F	7567
POA2042	1	M	7808
POA2043	0	F	1007
POA2043	0	M	1040
POA2043	1	F	3687
POA2043	1	M	3923
POA2044	0	F	597
POA2044	0	M	640
POA2044	1	F	3428
POA2044	1	M	3618
POA2045	0	F	288
POA2045	0	M	255
POA2045	1	F	2981
POA2045	1	M	2953
POA2046	0	F	1568
POA2046	0	M	1374
POA2046	1	F	12792
POA2046	1	M	11550
POA2047	0	F	861
POA2047	0	M	701
POA2047	1	F	5475
POA2047	1	M	4972
POA2048	0	F	442
POA2048	0	M	467
POA2048	1	F	3407
POA2048	1	M	3297
POA2049	0	F	985
POA2049	0	M	946
POA2049	1	F	5301
POA2049	1	M	5025
POA2050	0	F	1021
POA2050	0	M	1029
POA2050	1	F	3605
POA2050	1	M	3729
POA2060	0	F	1958
POA2060	0	M	1758
POA2060	1	F	5873
POA2060	1	M	5544
POA2061	0	F	823
POA2061	0	M	672
POA2061	1	F	2449
POA2061	1	M	2207
POA2062	0	F	501
POA2062	0	M	440
POA2062	1	F	3225
POA2062	1	M	2922
POA2063	0	F	383
POA2063	0	M	316
POA2063	1	F	2973
POA2063	1	M	2827
POA2064	0	F	1335
POA2064	0	M	1145
POA2064	1	F	3415
POA2064	1	M	3521
POA2065	0	F	3624
POA2065	0	M	2994
POA2065	1	F	12896
POA2065	1	M	12180
POA2066	0	F	3018
POA2066	0	M	2561
POA2066	1	F	14313
POA2066	1	M	13950
POA2067	0	F	5029
POA2067	0	M	4106
POA2067	1	F	9130
POA2067	1	M	8812
POA2068	0	F	1179
POA2068	0	M	912
POA2068	1	F	7906
POA2068	1	M	7455
POA2069	0	F	1167
POA2069	0	M	933
POA2069	1	F	6284
POA2069	1	M	6218
POA2070	0	F	1281
POA2070	0	M	1053
POA2070	1	F	6320
POA2070	1	M	6000
POA2071	0	F	1371
POA2071	0	M	1148
POA2071	1	F	5597
POA2071	1	M	5397
POA2072	0	F	1164
POA2072	0	M	906
POA2072	1	F	3431
POA2072	1	M	3294
POA2073	0	F	1400
POA2073	0	M	1059
POA2073	1	F	7645
POA2073	1	M	7115
POA2074	0	F	1635
POA2074	0	M	1414
POA2074	1	F	10479
POA2074	1	M	9892
POA2075	0	F	1896
POA2075	0	M	1583
POA2075	1	F	9326
POA2075	1	M	8862
POA2076	0	F	1788
POA2076	0	M	1508
POA2076	1	F	11237
POA2076	1	M	10803
POA2077	0	F	5888
POA2077	0	M	5158
POA2077	1	F	15960
POA2077	1	M	15809
POA2079	0	F	454
POA2079	0	M	390
POA2079	1	F	3441
POA2079	1	M	3525
POA2080	0	F	76
POA2080	0	M	75
POA2080	1	F	807
POA2080	1	M	803
POA2081	0	F	207
POA2081	0	M	193
POA2081	1	F	2496
POA2081	1	M	2495
POA2082	0	F	201
POA2082	0	M	181
POA2082	1	F	2545
POA2082	1	M	2533
POA2083	0	F	98
POA2083	0	M	93
POA2083	1	F	720
POA2083	1	M	753
POA2084	0	F	146
POA2084	0	M	149
POA2084	1	F	1704
POA2084	1	M	1760
POA2085	0	F	501
POA2085	0	M	422
POA2085	1	F	5400
POA2085	1	M	5124
POA2086	0	F	739
POA2086	0	M	685
POA2086	1	F	6428
POA2086	1	M	6364
POA2087	0	F	760
POA2087	0	M	649
POA2087	1	F	5987
POA2087	1	M	5763
POA2088	0	F	2365
POA2088	0	M	1948
POA2088	1	F	12929
POA2088	1	M	11085
POA2089	0	F	1221
POA2089	0	M	976
POA2089	1	F	4935
POA2089	1	M	4358
POA2090	0	F	1331
POA2090	0	M	1054
POA2090	1	F	5969
POA2090	1	M	5182
POA2092	0	F	384
POA2092	0	M	413
POA2092	1	F	3335
POA2092	1	M	3247
POA2093	0	F	1511
POA2093	0	M	1441
POA2093	1	F	10630
POA2093	1	M	9972
POA2094	0	F	545
POA2094	0	M	447
POA2094	1	F	2724
POA2094	1	M	2426
POA2095	0	F	2109
POA2095	0	M	1950
POA2095	1	F	6167
POA2095	1	M	6070
POA2096	0	F	1244
POA2096	0	M	1119
POA2096	1	F	6313
POA2096	1	M	6279
POA2097	0	F	868
POA2097	0	M	820
POA2097	1	F	7280
POA2097	1	M	7020
POA2099	0	F	4155
POA2099	0	M	4077
POA2099	1	F	17719
POA2099	1	M	16961
POA2100	0	F	1363
POA2100	0	M	1323
POA2100	1	F	9744
POA2100	1	M	9542
POA2101	0	F	1090
POA2101	0	M	1061
POA2101	1	F	9078
POA2101	1	M	8659
POA2102	0	F	577
POA2102	0	M	466
POA2102	1	F	3819
POA2102	1	M	3511
POA2103	0	F	619
POA2103	0	M	554
POA2103	1	F	4966
POA2103	1	M	4739
POA2104	0	F	221
POA2104	0	M	167
POA2104	1	F	1835
POA2104	1	M	1585
POA2105	0	F	141
POA2105	0	M	142
POA2105	1	F	847
POA2105	1	M	878
POA2106	0	F	465
POA2106	0	M	424
POA2106	1	F	4464
POA2106	1	M	4300
POA2107	0	F	737
POA2107	0	M	681
POA2107	1	F	7126
POA2107	1	M	6881
POA2108	0	F	80
POA2108	0	M	81
POA2108	1	F	792
POA2108	1	M	783
POA2110	0	F	490
POA2110	0	M	468
POA2110	1	F	4567
POA2110	1	M	4329
POA2111	0	F	987
POA2111	0	M	919
POA2111	1	F	6996
POA2111	1	M	6551
POA2112	0	F	4723
POA2112	0	M	4119
POA2112	1	F	14854
POA2112	1	M	14331
POA2113	0	F	4632
POA2113	0	M	4185
POA2113	1	F	9443
POA2113	1	M	9373
POA2114	0	F	3407
POA2114	0	M	2869
POA2114	1	F	9383
POA2114	1	M	9613
POA2115	0	F	1280
POA2115	0	M	1218
POA2115	1	F	4995
POA2115	1	M	5201
POA2116	0	F	689
POA2116	0	M	698
POA2116	1	F	2978
POA2116	1	M	2909
POA2117	0	F	2273
POA2117	0	M	2199
POA2117	1	F	8895
POA2117	1	M	8816
POA2118	0	F	3483
POA2118	0	M	3185
POA2118	1	F	10560
POA2118	1	M	10658
POA2119	0	F	905
POA2119	0	M	716
POA2119	1	F	5686
POA2119	1	M	5150
POA2120	0	F	1412
POA2120	0	M	1238
POA2120	1	F	9234
POA2120	1	M	9106
POA2121	0	F	5278
POA2121	0	M	4642
POA2121	1	F	12288
POA2121	1	M	11997
POA2122	0	F	4629
POA2122	0	M	4136
POA2122	1	F	11312
POA2122	1	M	11103
POA2125	0	F	992
POA2125	0	M	889
POA2125	1	F	7419
POA2125	1	M	7329
POA2126	0	F	1598
POA2126	0	M	1466
POA2126	1	F	8063
POA2126	1	M	7959
POA2127	0	F	4647
POA2127	0	M	4008
POA2127	1	F	7170
POA2127	1	M	7378
POA2128	0	F	466
POA2128	0	M	1481
POA2128	1	F	814
POA2128	1	M	837
POA2130	0	F	568
POA2130	0	M	541
POA2130	1	F	3279
POA2130	1	M	2897
POA2131	0	F	3229
POA2131	0	M	3316
POA2131	1	F	8512
POA2131	1	M	7959
POA2132	0	F	904
POA2132	0	M	860
POA2132	1	F	4734
POA2132	1	M	4254
POA2133	0	F	704
POA2133	0	M	680
POA2133	1	F	4960
POA2133	1	M	4584
POA2134	0	F	4630
POA2134	0	M	4478
POA2134	1	F	4688
POA2134	1	M	4428
POA2135	0	F	4127
POA2135	0	M	5089
POA2135	1	F	8532
POA2135	1	M	8169
POA2136	0	F	756
POA2136	0	M	707
POA2136	1	F	3231
POA2136	1	M	3067
POA2137	0	F	2275
POA2137	0	M	2077
POA2137	1	F	12041
POA2137	1	M	11332
POA2138	0	F	3851
POA2138	0	M	3355
POA2138	1	F	6247
POA2138	1	M	6231
POA2140	0	F	4618
POA2140	0	M	5390
POA2140	1	F	5239
POA2140	1	M	5517
POA2141	0	F	5363
POA2141	0	M	6254
POA2141	1	F	10273
POA2141	1	M	10539
POA2142	0	F	4697
POA2142	0	M	5961
POA2142	1	F	8500
POA2142	1	M	8837
POA2143	0	F	988
POA2143	0	M	1151
POA2143	1	F	3842
POA2143	1	M	3792
POA2144	0	F	6884
POA2144	0	M	10399
POA2144	1	F	10948
POA2144	1	M	11104
POA2145	0	F	11592
POA2145	0	M	12534
POA2145	1	F	31851
POA2145	1	M	31558
POA2146	0	F	2226
POA2146	0	M	2469
POA2146	1	F	7413
POA2146	1	M	7348
POA2147	0	F	3260
POA2147	0	M	3400
POA2147	1	F	15348
POA2147	1	M	15275
POA2148	0	F	8357
POA2148	0	M	8696
POA2148	1	F	25098
POA2148	1	M	25328
POA2150	0	F	9002
POA2150	0	M	9937
POA2150	1	F	7851
POA2150	1	M	8464
POA2151	0	F	2316
POA2151	0	M	2233
POA2151	1	F	8414
POA2151	1	M	8241
POA2152	0	F	867
POA2152	0	M	772
POA2152	1	F	5036
POA2152	1	M	4586
POA2153	0	F	4945
POA2153	0	M	4351
POA2153	1	F	26907
POA2153	1	M	26408
POA2154	0	F	3665
POA2154	0	M	3150
POA2154	1	F	17463
POA2154	1	M	16597
POA2155	0	F	6397
POA2155	0	M	5642
POA2155	1	F	31947
POA2155	1	M	31712
POA2156	0	F	481
POA2156	0	M	456
POA2156	1	F	6238
POA2156	1	M	6226
POA2157	0	F	117
POA2157	0	M	159
POA2157	1	F	1872
POA2157	1	M	1892
POA2158	0	F	437
POA2158	0	M	424
POA2158	1	F	4072
POA2158	1	M	4005
POA2159	0	F	220
POA2159	0	M	223
POA2159	1	F	2369
POA2159	1	M	2333
POA2160	0	F	5005
POA2160	0	M	6119
POA2160	1	F	14374
POA2160	1	M	13884
POA2161	0	F	3736
POA2161	0	M	4414
POA2161	1	F	13137
POA2161	1	M	13094
POA2162	0	F	1914
POA2162	0	M	2099
POA2162	1	F	8263
POA2162	1	M	8031
POA2163	0	F	1168
POA2163	0	M	1687
POA2163	1	F	3827
POA2163	1	M	3864
POA2164	0	F	2321
POA2164	0	M	2279
POA2164	1	F	8465
POA2164	1	M	8213
POA2165	0	F	6837
POA2165	0	M	6714
POA2165	1	F	15983
POA2165	1	M	15512
POA2166	0	F	6278
POA2166	0	M	5732
POA2166	1	F	21196
POA2166	1	M	20980
POA2167	0	F	1260
POA2167	0	M	992
POA2167	1	F	4129
POA2167	1	M	4155
POA2168	0	F	3797
POA2168	0	M	3759
POA2168	1	F	19006
POA2168	1	M	18460
POA2170	0	F	11386
POA2170	0	M	11156
POA2170	1	F	46368
POA2170	1	M	45570
POA2171	0	F	2172
POA2171	0	M	2074
POA2171	1	F	17365
POA2171	1	M	17274
POA2172	0	F	95
POA2172	0	M	65
POA2172	1	F	1332
POA2172	1	M	1395
POA2173	0	F	821
POA2173	0	M	852
POA2173	1	F	6261
POA2173	1	M	6618
POA2174	0	F	1222
POA2174	0	M	1180
POA2174	1	F	4851
POA2174	1	M	4827
POA2175	0	F	97
POA2175	0	M	96
POA2175	1	F	789
POA2175	1	M	803
POA2176	0	F	4380
POA2176	0	M	4182
POA2176	1	F	21100
POA2176	1	M	20363
POA2177	0	F	1321
POA2177	0	M	1193
POA2177	1	F	7464
POA2177	1	M	7176
POA2178	0	F	213
POA2178	0	M	231
POA2178	1	F	1797
POA2178	1	M	1930
POA2179	0	F	1344
POA2179	0	M	1363
POA2179	1	F	6771
POA2179	1	M	6786
POA2190	0	F	1975
POA2190	0	M	2114
POA2190	1	F	11868
POA2190	1	M	11598
POA2191	0	F	447
POA2191	0	M	429
POA2191	1	F	2890
POA2191	1	M	2786
POA2192	0	F	1561
POA2192	0	M	1727
POA2192	1	F	5276
POA2192	1	M	5218
POA2193	0	F	1965
POA2193	0	M	1984
POA2193	1	F	7062
POA2193	1	M	6773
POA2194	0	F	5027
POA2194	0	M	6101
POA2194	1	F	7598
POA2194	1	M	7403
POA2195	0	F	3949
POA2195	0	M	5697
POA2195	1	F	8472
POA2195	1	M	8984
POA2196	0	F	2874
POA2196	0	M	3452
POA2196	1	F	13720
POA2196	1	M	13691
POA2197	0	F	751
POA2197	0	M	786
POA2197	1	F	4361
POA2197	1	M	4225
POA2198	0	F	684
POA2198	0	M	715
POA2198	1	F	4285
POA2198	1	M	4159
POA2199	0	F	1717
POA2199	0	M	1732
POA2199	1	F	8139
POA2199	1	M	8058
POA2200	0	F	5611
POA2200	0	M	5639
POA2200	1	F	18528
POA2200	1	M	18224
POA2203	0	F	1030
POA2203	0	M	964
POA2203	1	F	6270
POA2203	1	M	5678
POA2204	0	F	1982
POA2204	0	M	2035
POA2204	1	F	11558
POA2204	1	M	10994
POA2205	0	F	5317
POA2205	0	M	5243
POA2205	1	F	7103
POA2205	1	M	7680
POA2206	0	F	941
POA2206	0	M	906
POA2206	1	F	9071
POA2206	1	M	8805
POA2207	0	F	2047
POA2207	0	M	1993
POA2207	1	F	12432
POA2207	1	M	11908
POA2208	0	F	866
POA2208	0	M	744
POA2208	1	F	5732
POA2208	1	M	5538
POA2209	0	F	1564
POA2209	0	M	1485
POA2209	1	F	6491
POA2209	1	M	6281
POA2210	0	F	2961
POA2210	0	M	2929
POA2210	1	F	13980
POA2210	1	M	13393
POA2211	0	F	1262
POA2211	0	M	1232
POA2211	1	F	7698
POA2211	1	M	7415
POA2212	0	F	1377
POA2212	0	M	1275
POA2212	1	F	7443
POA2212	1	M	7085
POA2213	0	F	1280
POA2213	0	M	1211
POA2213	1	F	10620
POA2213	1	M	10178
POA2214	0	F	133
POA2214	0	M	121
POA2214	1	F	1935
POA2214	1	M	1885
POA2216	0	F	3723
POA2216	0	M	4172
POA2216	1	F	10127
POA2216	1	M	9999
POA2217	0	F	3529
POA2217	0	M	3517
POA2217	1	F	11017
POA2217	1	M	10606
POA2218	0	F	2095
POA2218	0	M	2132
POA2218	1	F	5946
POA2218	1	M	6011
POA2219	0	F	824
POA2219	0	M	704
POA2219	1	F	6416
POA2219	1	M	5831
POA2220	0	F	6795
POA2220	0	M	7023
POA2220	1	F	10060
POA2220	1	M	9883
POA2221	0	F	1133
POA2221	0	M	1033
POA2221	1	F	7614
POA2221	1	M	7279
POA2222	0	F	1520
POA2222	0	M	1530
POA2222	1	F	4925
POA2222	1	M	4680
POA2223	0	F	1545
POA2223	0	M	1390
POA2223	1	F	9435
POA2223	1	M	9034
POA2224	0	F	656
POA2224	0	M	631
POA2224	1	F	6846
POA2224	1	M	6418
POA2225	0	F	166
POA2225	0	M	162
POA2225	1	F	2646
POA2225	1	M	2589
POA2226	0	F	578
POA2226	0	M	541
POA2226	1	F	6030
POA2226	1	M	5905
POA2227	0	F	617
POA2227	0	M	574
POA2227	1	F	7229
POA2227	1	M	6947
POA2228	0	F	1390
POA2228	0	M	1306
POA2228	1	F	9507
POA2228	1	M	8800
POA2229	0	F	1396
POA2229	0	M	1257
POA2229	1	F	14431
POA2229	1	M	13862
POA2230	0	F	1492
POA2230	0	M	1384
POA2230	1	F	14113
POA2230	1	M	13702
POA2231	0	F	106
POA2231	0	M	93
POA2231	1	F	1153
POA2231	1	M	1172
POA2232	0	F	1856
POA2232	0	M	1553
POA2232	1	F	16253
POA2232	1	M	15640
POA2233	0	F	926
POA2233	0	M	757
POA2233	1	F	14426
POA2233	1	M	13853
POA2234	0	F	889
POA2234	0	M	760
POA2234	1	F	14654
POA2234	1	M	14346
POA2250	0	F	4372
POA2250	0	M	4010
POA2250	1	F	32210
POA2250	1	M	30573
POA2251	0	F	1438
POA2251	0	M	1282
POA2251	1	F	16116
POA2251	1	M	14893
POA2256	0	F	1007
POA2256	0	M	865
POA2256	1	F	7370
POA2256	1	M	6797
POA2257	0	F	1629
POA2257	0	M	1545
POA2257	1	F	14173
POA2257	1	M	13053
POA2258	0	F	239
POA2258	0	M	244
POA2258	1	F	2391
POA2258	1	M	2387
POA2259	0	F	3350
POA2259	0	M	3131
POA2259	1	F	30613
POA2259	1	M	29139
POA2260	0	F	1227
POA2260	0	M	1212
POA2260	1	F	11936
POA2260	1	M	11470
POA2261	0	F	2751
POA2261	0	M	2452
POA2261	1	F	25891
POA2261	1	M	24031
POA2262	0	F	950
POA2262	0	M	845
POA2262	1	F	9994
POA2262	1	M	9624
POA2263	0	F	1348
POA2263	0	M	1228
POA2263	1	F	11273
POA2263	1	M	10709
POA2264	0	F	677
POA2264	0	M	636
POA2264	1	F	7649
POA2264	1	M	7205
POA2265	0	F	288
POA2265	0	M	272
POA2265	1	F	3567
POA2265	1	M	3334
POA2267	0	F	127
POA2267	0	M	132
POA2267	1	F	1336
POA2267	1	M	1325
POA2278	0	F	57
POA2278	0	M	38
POA2278	1	F	1201
POA2278	1	M	1267
POA2280	0	F	887
POA2280	0	M	793
POA2280	1	F	12969
POA2280	1	M	12541
POA2281	0	F	525
POA2281	0	M	501
POA2281	1	F	7288
POA2281	1	M	7010
POA2282	0	F	518
POA2282	0	M	478
POA2282	1	F	7912
POA2282	1	M	7238
POA2283	0	F	862
POA2283	0	M	924
POA2283	1	F	11598
POA2283	1	M	11029
POA2284	0	F	533
POA2284	0	M	490
POA2284	1	F	5940
POA2284	1	M	5653
POA2285	0	F	1306
POA2285	0	M	1207
POA2285	1	F	16064
POA2285	1	M	15294
POA2286	0	F	134
POA2286	0	M	144
POA2286	1	F	2273
POA2286	1	M	2134
POA2287	0	F	2184
POA2287	0	M	2322
POA2287	1	F	18692
POA2287	1	M	17647
POA2289	0	F	660
POA2289	0	M	709
POA2289	1	F	9586
POA2289	1	M	9303
POA2290	0	F	1246
POA2290	0	M	1207
POA2290	1	F	16675
POA2290	1	M	15788
POA2291	0	F	486
POA2291	0	M	443
POA2291	1	F	6756
POA2291	1	M	6596
POA2292	0	F	147
POA2292	0	M	156
POA2292	1	F	1170
POA2292	1	M	1148
POA2293	0	F	162
POA2293	0	M	163
POA2293	1	F	1539
POA2293	1	M	1445
POA2294	0	F	90
POA2294	0	M	107
POA2294	1	F	951
POA2294	1	M	910
POA2295	0	F	349
POA2295	0	M	308
POA2295	1	F	3761
POA2295	1	M	3677
POA2296	0	F	74
POA2296	0	M	102
POA2296	1	F	952
POA2296	1	M	898
POA2297	0	F	67
POA2297	0	M	112
POA2297	1	F	832
POA2297	1	M	793
POA2298	0	F	730
POA2298	0	M	641
POA2298	1	F	4513
POA2298	1	M	4258
POA2299	0	F	1043
POA2299	0	M	1162
POA2299	1	F	4906
POA2299	1	M	4790
POA2300	0	F	746
POA2300	0	M	734
POA2300	1	F	5404
POA2300	1	M	5171
POA2302	0	F	127
POA2302	0	M	130
POA2302	1	F	562
POA2302	1	M	588
POA2303	0	F	577
POA2303	0	M	572
POA2303	1	F	4378
POA2303	1	M	4183
POA2304	0	F	824
POA2304	0	M	859
POA2304	1	F	7236
POA2304	1	M	6884
POA2305	0	F	539
POA2305	0	M	500
POA2305	1	F	6121
POA2305	1	M	5949
POA2306	0	F	283
POA2306	0	M	238
POA2306	1	F	1528
POA2306	1	M	1373
POA2307	0	F	288
POA2307	0	M	338
POA2307	1	F	1951
POA2307	1	M	1964
POA2308	0	F	247
POA2308	0	M	193
POA2308	1	F	513
POA2308	1	M	410
POA2311	0	F	24
POA2311	0	M	21
POA2311	1	F	436
POA2311	1	M	435
POA2312	0	F	61
POA2312	0	M	53
POA2312	1	F	696
POA2312	1	M	692
POA2315	0	F	827
POA2315	0	M	755
POA2315	1	F	7113
POA2315	1	M	6595
POA2316	0	F	305
POA2316	0	M	296
POA2316	1	F	3027
POA2316	1	M	2943
POA2317	0	F	280
POA2317	0	M	278
POA2317	1	F	3181
POA2317	1	M	2817
POA2318	0	F	463
POA2318	0	M	427
POA2318	1	F	6365
POA2318	1	M	6415
POA2319	0	F	306
POA2319	0	M	285
POA2319	1	F	3129
POA2319	1	M	3171
POA2320	0	F	1412
POA2320	0	M	1341
POA2320	1	F	18592
POA2320	1	M	17819
POA2321	0	F	590
POA2321	0	M	601
POA2321	1	F	9648
POA2321	1	M	9011
POA2322	0	F	912
POA2322	0	M	891
POA2322	1	F	11448
POA2322	1	M	11127
POA2323	0	F	1040
POA2323	0	M	1022
POA2323	1	F	12311
POA2323	1	M	11679
POA2324	0	F	1120
POA2324	0	M	1190
POA2324	1	F	11660
POA2324	1	M	11478
POA2325	0	F	1207
POA2325	0	M	2637
POA2325	1	F	13911
POA2325	1	M	13312
POA2326	0	F	262
POA2326	0	M	254
POA2326	1	F	3673
POA2326	1	M	3689
POA2327	0	F	285
POA2327	0	M	278
POA2327	1	F	3714
POA2327	1	M	3552
POA2328	0	F	108
POA2328	0	M	120
POA2328	1	F	1132
POA2328	1	M	1141
POA2329	0	F	134
POA2329	0	M	122
POA2329	1	F	956
POA2329	1	M	922
POA2330	0	F	996
POA2330	0	M	1071
POA2330	1	F	9642
POA2330	1	M	9740
POA2331	0	F	-2
POA2331	0	M	168
POA2331	1	F	21
POA2331	1	M	393
POA2333	0	F	648
POA2333	0	M	930
POA2333	1	F	6032
POA2333	1	M	6186
POA2334	0	F	92
POA2334	0	M	92
POA2334	1	F	1580
POA2334	1	M	1584
POA2335	0	F	275
POA2335	0	M	281
POA2335	1	F	3797
POA2335	1	M	3776
POA2336	0	F	107
POA2336	0	M	114
POA2336	1	F	1147
POA2336	1	M	1218
POA2337	0	F	430
POA2337	0	M	495
POA2337	1	F	3617
POA2337	1	M	3519
POA2338	0	F	80
POA2338	0	M	78
POA2338	1	F	635
POA2338	1	M	609
POA2339	0	F	56
POA2339	0	M	50
POA2339	1	F	285
POA2339	1	M	327
POA2340	0	F	3147
POA2340	0	M	3238
POA2340	1	F	23681
POA2340	1	M	22371
POA2341	0	F	69
POA2341	0	M	56
POA2341	1	F	658
POA2341	1	M	699
POA2342	0	F	22
POA2342	0	M	27
POA2342	1	F	202
POA2342	1	M	216
POA2343	0	F	334
