POA_CODE_2021	Age	MaritalStatus	Registered	adults
POA3083	75-84	Never married		707
POA3083	85+	Married	0	9
POA3083	85+	Married	1	260
POA3083	85+	Never married		357
POA3084	15-19	Never married		1432
POA3084	20-24	Married	0	95
POA3084	20-24	Married	1	12
POA3084	20-24	Never married		1228
POA3084	25-34	Married	0	797
POA3084	25-34	Married	1	791
POA3084	25-34	Never married		1267
POA3084	35-44	Married	0	464
POA3084	35-44	Married	1	2559
POA3084	35-44	Never married		686
POA3084	45-54	Married	0	326
POA3084	45-54	Married	1	2435
POA3084	45-54	Never married		811
POA3084	55-64	Married	0	212
POA3084	55-64	Married	1	1958
POA3084	55-64	Never married		805
POA3084	65-74	Married	0	118
POA3084	65-74	Married	1	1592
POA3084	65-74	Never married		661
POA3084	75-84	Married	0	24
POA3084	75-84	Married	1	1082
POA3084	75-84	Never married		593
POA3084	85+	Married	0	5
POA3084	85+	Married	1	303
POA3084	85+	Never married		378
POA3085	15-19	Never married		766
POA3085	20-24	Married	0	50
POA3085	20-24	Married	1	8
POA3085	20-24	Never married		595
POA3085	25-34	Married	0	456
POA3085	25-34	Married	1	532
POA3085	25-34	Never married		606
POA3085	35-44	Married	0	288
POA3085	35-44	Married	1	1317
POA3085	35-44	Never married		320
POA3085	45-54	Married	0	184
POA3085	45-54	Married	1	1309
POA3085	45-54	Never married		418
POA3085	55-64	Married	0	93
POA3085	55-64	Married	1	856
POA3085	55-64	Never married		458
POA3085	65-74	Married	0	51
POA3085	65-74	Married	1	756
POA3085	65-74	Never married		409
POA3085	75-84	Married	0	11
POA3085	75-84	Married	1	402
POA3085	75-84	Never married		293
POA3085	85+	Married	0	3
POA3085	85+	Married	1	128
POA3085	85+	Never married		186
POA3087	15-19	Married	0	4
POA3087	15-19	Never married		442
POA3087	20-24	Married	0	31
POA3087	20-24	Married	1	4
POA3087	20-24	Never married		393
POA3087	25-34	Married	0	372
POA3087	25-34	Married	1	372
POA3087	25-34	Never married		473
POA3087	35-44	Married	0	200
POA3087	35-44	Married	1	892
POA3087	35-44	Never married		255
POA3087	45-54	Married	0	123
POA3087	45-54	Married	1	658
POA3087	45-54	Never married		367
POA3087	55-64	Married	0	62
POA3087	55-64	Married	1	560
POA3087	55-64	Never married		342
POA3087	65-74	Married	0	28
POA3087	65-74	Married	1	560
POA3087	65-74	Never married		255
POA3087	75-84	Married	0	6
POA3087	75-84	Married	1	329
POA3087	75-84	Never married		216
POA3087	85+	Married	0	3
POA3087	85+	Married	1	69
POA3087	85+	Never married		119
POA3088	15-19	Married	0	5
POA3088	15-19	Never married		1464
POA3088	20-24	Married	0	68
POA3088	20-24	Married	1	13
POA3088	20-24	Never married		1126
POA3088	25-34	Married	0	752
POA3088	25-34	Married	1	900
POA3088	25-34	Never married		1101
POA3088	35-44	Married	0	518
POA3088	35-44	Married	1	2638
POA3088	35-44	Never married		749
POA3088	45-54	Married	0	358
POA3088	45-54	Married	1	2384
POA3088	45-54	Never married		849
POA3088	55-64	Married	0	193
POA3088	55-64	Married	1	2135
POA3088	55-64	Never married		818
POA3088	65-74	Married	0	102
POA3088	65-74	Married	1	1944
POA3088	65-74	Never married		763
POA3088	75-84	Married	0	33
POA3088	75-84	Married	1	977
POA3088	75-84	Never married		505
POA3088	85+	Married	1	138
POA3088	85+	Never married		264
POA3089	15-19	Never married		926
POA3089	20-24	Married	0	49
POA3089	20-24	Married	1	5
POA3089	20-24	Never married		735
POA3089	25-34	Married	0	369
POA3089	25-34	Married	1	466
POA3089	25-34	Never married		504
POA3089	35-44	Married	0	235
POA3089	35-44	Married	1	1079
POA3089	35-44	Never married		232
POA3089	45-54	Married	0	188
POA3089	45-54	Married	1	1340
POA3089	45-54	Never married		299
POA3089	55-64	Married	0	102
POA3089	55-64	Married	1	1221
POA3089	55-64	Never married		327
POA3089	65-74	Married	0	58
POA3089	65-74	Married	1	688
POA3089	65-74	Never married		237
POA3089	75-84	Married	0	8
POA3089	75-84	Married	1	273
POA3089	75-84	Never married		122
POA3089	85+	Married	1	41
POA3089	85+	Never married		63
POA3090	15-19	Never married		215
POA3090	20-24	Never married		197
POA3090	25-34	Married	0	21
POA3090	25-34	Married	1	40
POA3090	25-34	Never married		105
POA3090	35-44	Married	0	22
POA3090	35-44	Married	1	209
POA3090	35-44	Never married		23
POA3090	45-54	Married	0	33
POA3090	45-54	Married	1	377
POA3090	45-54	Never married		47
POA3090	55-64	Married	0	28
POA3090	55-64	Married	1	297
POA3090	55-64	Never married		31
POA3090	65-74	Married	0	6
POA3090	65-74	Married	1	138
POA3090	65-74	Never married		36
POA3090	75-84	Married	0	4
POA3090	75-84	Married	1	66
POA3090	75-84	Never married		18
POA3090	85+	Married	1	11
POA3090	85+	Never married		9
POA3091	15-19	Never married		122
POA3091	20-24	Married	0	6
POA3091	20-24	Never married		118
POA3091	25-34	Married	0	16
POA3091	25-34	Married	1	18
POA3091	25-34	Never married		80
POA3091	35-44	Married	0	22
POA3091	35-44	Married	1	93
POA3091	35-44	Never married		15
POA3091	45-54	Married	0	26
POA3091	45-54	Married	1	220
POA3091	45-54	Never married		30
POA3091	55-64	Married	0	19
POA3091	55-64	Married	1	209
POA3091	55-64	Never married		16
POA3091	65-74	Married	0	4
POA3091	65-74	Married	1	118
POA3091	65-74	Never married		35
POA3091	75-84	Married	0	8
POA3091	75-84	Married	1	72
POA3091	75-84	Never married		17
POA3091	85+	Married	1	6
POA3091	85+	Never married		9
POA3093	15-19	Never married		227
POA3093	20-24	Married	0	16
POA3093	20-24	Never married		173
POA3093	25-34	Married	0	80
POA3093	25-34	Married	1	108
POA3093	25-34	Never married		161
POA3093	35-44	Married	0	53
POA3093	35-44	Married	1	310
POA3093	35-44	Never married		93
POA3093	45-54	Married	0	55
POA3093	45-54	Married	1	381
POA3093	45-54	Never married		117
POA3093	55-64	Married	0	20
POA3093	55-64	Married	1	317
POA3093	55-64	Never married		123
POA3093	65-74	Married	0	20
POA3093	65-74	Married	1	306
POA3093	65-74	Never married		102
POA3093	75-84	Married	0	9
POA3093	75-84	Married	1	167
POA3093	75-84	Never married		86
POA3093	85+	Married	1	30
POA3093	85+	Never married		49
POA3094	15-19	Never married		453
POA3094	20-24	Married	0	22
POA3094	20-24	Married	1	4
POA3094	20-24	Never married		345
POA3094	25-34	Married	0	276
POA3094	25-34	Married	1	270
POA3094	25-34	Never married		322
POA3094	35-44	Married	0	208
POA3094	35-44	Married	1	898
POA3094	35-44	Never married		245
POA3094	45-54	Married	0	150
POA3094	45-54	Married	1	801
POA3094	45-54	Never married		303
POA3094	55-64	Married	0	92
POA3094	55-64	Married	1	643
POA3094	55-64	Never married		313
POA3094	65-74	Married	0	47
POA3094	65-74	Married	1	676
POA3094	65-74	Never married		293
POA3094	75-84	Married	0	16
POA3094	75-84	Married	1	305
POA3094	75-84	Never married		216
POA3094	85+	Married	1	63
POA3094	85+	Never married		75
POA3095	15-19	Never married		1944
POA3095	20-24	Married	0	43
POA3095	20-24	Married	1	12
POA3095	20-24	Never married		1447
POA3095	25-34	Married	0	431
POA3095	25-34	Married	1	678
POA3095	25-34	Never married		1059
POA3095	35-44	Married	0	427
POA3095	35-44	Married	1	2434
POA3095	35-44	Never married		496
POA3095	45-54	Married	0	470
POA3095	45-54	Married	1	3154
POA3095	45-54	Never married		674
POA3095	55-64	Married	0	321
POA3095	55-64	Married	1	2943
POA3095	55-64	Never married		672
POA3095	65-74	Married	0	138
POA3095	65-74	Married	1	2320
POA3095	65-74	Never married		584
POA3095	75-84	Married	0	24
POA3095	75-84	Married	1	811
POA3095	75-84	Never married		376
POA3095	85+	Married	0	5
POA3095	85+	Married	1	110
POA3095	85+	Never married		162
POA3096	15-19	Never married		133
POA3096	20-24	Married	0	9
POA3096	20-24	Never married		128
POA3096	25-34	Married	0	58
POA3096	25-34	Married	1	60
POA3096	25-34	Never married		89
POA3096	35-44	Married	0	39
POA3096	35-44	Married	1	105
POA3096	35-44	Never married		46
POA3096	45-54	Married	0	35
POA3096	45-54	Married	1	178
POA3096	45-54	Never married		47
POA3096	55-64	Married	0	25
POA3096	55-64	Married	1	203
POA3096	55-64	Never married		54
POA3096	65-74	Married	0	12
POA3096	65-74	Married	1	110
POA3096	65-74	Never married		27
POA3096	75-84	Married	0	7
POA3096	75-84	Married	1	62
POA3096	75-84	Never married		20
POA3096	85+	Married	1	4
POA3096	85+	Never married		10
POA3097	15-19	Never married		118
POA3097	20-24	Married	0	9
POA3097	20-24	Never married		69
POA3097	25-34	Married	0	15
POA3097	25-34	Married	1	33
POA3097	25-34	Never married		55
POA3097	35-44	Married	0	21
POA3097	35-44	Married	1	85
POA3097	35-44	Never married		21
POA3097	45-54	Married	0	21
POA3097	45-54	Married	1	157
POA3097	45-54	Never married		36
POA3097	55-64	Married	0	18
POA3097	55-64	Married	1	167
POA3097	55-64	Never married		24
POA3097	65-74	Married	0	21
POA3097	65-74	Married	1	109
POA3097	65-74	Never married		23
POA3097	75-84	Married	1	49
POA3097	75-84	Never married		21
POA3097	85+	Married	1	6
POA3097	85+	Never married		3
POA3099	15-19	Never married		311
POA3099	20-24	Married	0	14
POA3099	20-24	Married	1	6
POA3099	20-24	Never married		244
POA3099	25-34	Married	0	123
POA3099	25-34	Married	1	127
POA3099	25-34	Never married		174
POA3099	35-44	Married	0	106
POA3099	35-44	Married	1	339
POA3099	35-44	Never married		99
POA3099	45-54	Married	0	128
POA3099	45-54	Married	1	446
POA3099	45-54	Never married		141
POA3099	55-64	Married	0	89
POA3099	55-64	Married	1	495
POA3099	55-64	Never married		145
POA3099	65-74	Married	0	21
POA3099	65-74	Married	1	392
POA3099	65-74	Never married		139
POA3099	75-84	Married	0	4
POA3099	75-84	Married	1	154
POA3099	75-84	Never married		63
POA3099	85+	Married	1	16
POA3099	85+	Never married		28
POA3101	15-19	Married	0	5
POA3101	15-19	Never married		1514
POA3101	20-24	Married	0	112
POA3101	20-24	Married	1	5
POA3101	20-24	Never married		1488
POA3101	25-34	Married	0	819
POA3101	25-34	Married	1	598
POA3101	25-34	Never married		1519
POA3101	35-44	Married	0	377
POA3101	35-44	Married	1	1632
POA3101	35-44	Never married		646
POA3101	45-54	Married	0	278
POA3101	45-54	Married	1	2123
POA3101	45-54	Never married		762
POA3101	55-64	Married	0	187
POA3101	55-64	Married	1	1881
POA3101	55-64	Never married		789
POA3101	65-74	Married	0	114
POA3101	65-74	Married	1	1452
POA3101	65-74	Never married		654
POA3101	75-84	Married	0	40
POA3101	75-84	Married	1	729
POA3101	75-84	Never married		513
POA3101	85+	Married	0	4
POA3101	85+	Married	1	190
POA3101	85+	Never married		323
POA3102	15-19	Never married		458
POA3102	20-24	Married	0	18
POA3102	20-24	Never married		396
POA3102	25-34	Married	0	138
POA3102	25-34	Married	1	143
POA3102	25-34	Never married		340
POA3102	35-44	Married	0	102
POA3102	35-44	Married	1	531
POA3102	35-44	Never married		148
POA3102	45-54	Married	0	41
POA3102	45-54	Married	1	709
POA3102	45-54	Never married		187
POA3102	55-64	Married	0	57
POA3102	55-64	Married	1	571
POA3102	55-64	Never married		223
POA3102	65-74	Married	0	31
POA3102	65-74	Married	1	393
POA3102	65-74	Never married		148
POA3102	75-84	Married	0	7
POA3102	75-84	Married	1	225
POA3102	75-84	Never married		125
POA3102	85+	Married	1	57
POA3102	85+	Never married		98
POA3103	15-19	Never married		1074
POA3103	20-24	Married	0	48
POA3103	20-24	Married	1	10
POA3103	20-24	Never married		926
POA3103	25-34	Married	0	294
POA3103	25-34	Married	1	380
POA3103	25-34	Never married		781
POA3103	35-44	Married	0	123
POA3103	35-44	Married	1	1309
POA3103	35-44	Never married		397
POA3103	45-54	Married	0	82
POA3103	45-54	Married	1	1489
POA3103	45-54	Never married		498
POA3103	55-64	Married	0	65
POA3103	55-64	Married	1	1362
POA3103	55-64	Never married		441
POA3103	65-74	Married	0	18
POA3103	65-74	Married	1	1103
POA3103	65-74	Never married		415
POA3103	75-84	Married	0	7
POA3103	75-84	Married	1	624
POA3103	75-84	Never married		411
POA3103	85+	Married	1	155
POA3103	85+	Never married		302
POA3104	15-19	Never married		1827
POA3104	20-24	Married	0	39
POA3104	20-24	Married	1	6
POA3104	20-24	Never married		1341
POA3104	25-34	Married	0	210
POA3104	25-34	Married	1	513
POA3104	25-34	Never married		1024
POA3104	35-44	Married	0	148
POA3104	35-44	Married	1	1667
POA3104	35-44	Never married		401
POA3104	45-54	Married	0	128
POA3104	45-54	Married	1	2541
POA3104	45-54	Never married		581
POA3104	55-64	Married	0	92
POA3104	55-64	Married	1	2194
POA3104	55-64	Never married		512
POA3104	65-74	Married	0	44
POA3104	65-74	Married	1	1372
POA3104	65-74	Never married		400
POA3104	75-84	Married	0	17
POA3104	75-84	Married	1	744
POA3104	75-84	Never married		367
POA3104	85+	Married	0	3
POA3104	85+	Married	1	191
POA3104	85+	Never married		331
POA3105	15-19	Never married		605
POA3105	20-24	Married	0	13
POA3105	20-24	Married	1	8
POA3105	20-24	Never married		607
POA3105	25-34	Married	0	217
POA3105	25-34	Married	1	354
POA3105	25-34	Never married		605
POA3105	35-44	Married	0	132
POA3105	35-44	Married	1	839
POA3105	35-44	Never married		306
POA3105	45-54	Married	0	106
POA3105	45-54	Married	1	959
POA3105	45-54	Never married		418
POA3105	55-64	Married	0	56
POA3105	55-64	Married	1	980
POA3105	55-64	Never married		343
POA3105	65-74	Married	0	26
POA3105	65-74	Married	1	737
POA3105	65-74	Never married		298
POA3105	75-84	Married	0	8
POA3105	75-84	Married	1	715
POA3105	75-84	Never married		323
POA3105	85+	Married	1	226
POA3105	85+	Never married		252
POA3106	15-19	Never married		967
POA3106	20-24	Married	0	37
POA3106	20-24	Married	1	4
POA3106	20-24	Never married		858
POA3106	25-34	Married	0	193
POA3106	25-34	Married	1	483
POA3106	25-34	Never married		809
POA3106	35-44	Married	0	124
POA3106	35-44	Married	1	1398
POA3106	35-44	Never married		387
POA3106	45-54	Married	0	130
POA3106	45-54	Married	1	1490
POA3106	45-54	Never married		427
POA3106	55-64	Married	0	103
POA3106	55-64	Married	1	1822
POA3106	55-64	Never married		436
POA3106	65-74	Married	0	58
POA3106	65-74	Married	1	1565
POA3106	65-74	Never married		350
POA3106	75-84	Married	0	24
POA3106	75-84	Married	1	883
POA3106	75-84	Never married		336
POA3106	85+	Married	1	175
POA3106	85+	Never married		191
POA3107	15-19	Never married		815
POA3107	20-24	Married	0	22
POA3107	20-24	Married	1	7
POA3107	20-24	Never married		623
POA3107	25-34	Married	0	229
POA3107	25-34	Married	1	426
POA3107	25-34	Never married		639
POA3107	35-44	Married	0	178
POA3107	35-44	Married	1	1225
POA3107	35-44	Never married		343
POA3107	45-54	Married	0	137
POA3107	45-54	Married	1	1335
POA3107	45-54	Never married		501
POA3107	55-64	Married	0	74
POA3107	55-64	Married	1	1124
POA3107	55-64	Never married		374
POA3107	65-74	Married	0	25
POA3107	65-74	Married	1	965
POA3107	65-74	Never married		351
POA3107	75-84	Married	0	18
POA3107	75-84	Married	1	869
POA3107	75-84	Never married		412
POA3107	85+	Married	1	194
POA3107	85+	Never married		200
POA3108	15-19	Married	0	3
POA3108	15-19	Never married		1176
POA3108	20-24	Married	0	160
POA3108	20-24	Married	1	26
POA3108	20-24	Never married		1360
POA3108	25-34	Married	0	751
POA3108	25-34	Married	1	1246
POA3108	25-34	Never married		1718
POA3108	35-44	Married	0	266
POA3108	35-44	Married	1	2051
POA3108	35-44	Never married		994
POA3108	45-54	Married	0	153
POA3108	45-54	Married	1	1743
POA3108	45-54	Never married		899
POA3108	55-64	Married	0	125
POA3108	55-64	Married	1	1786
POA3108	55-64	Never married		839
POA3108	65-74	Married	0	62
POA3108	65-74	Married	1	1634
POA3108	65-74	Never married		641
POA3108	75-84	Married	0	18
POA3108	75-84	Married	1	1240
POA3108	75-84	Never married		676
POA3108	85+	Married	0	10
POA3108	85+	Married	1	390
POA3108	85+	Never married		460
POA3109	15-19	Never married		1579
POA3109	20-24	Married	0	70
POA3109	20-24	Married	1	23
POA3109	20-24	Never married		1542
POA3109	25-34	Married	0	430
POA3109	25-34	Married	1	1215
POA3109	25-34	Never married		1569
POA3109	35-44	Married	0	262
POA3109	35-44	Married	1	3364
POA3109	35-44	Never married		807
POA3109	45-54	Married	0	159
POA3109	45-54	Married	1	2680
POA3109	45-54	Never married		890
POA3109	55-64	Married	0	136
POA3109	55-64	Married	1	2575
POA3109	55-64	Never married		867
POA3109	65-74	Married	0	49
POA3109	65-74	Married	1	2200
POA3109	65-74	Never married		703
POA3109	75-84	Married	0	40
POA3109	75-84	Married	1	1403
POA3109	75-84	Never married		716
POA3109	85+	Married	1	355
POA3109	85+	Never married		413
POA3111	15-19	Never married		781
POA3111	20-24	Married	0	19
POA3111	20-24	Married	1	3
POA3111	20-24	Never married		673
POA3111	25-34	Married	0	123
POA3111	25-34	Married	1	361
POA3111	25-34	Never married		505
POA3111	35-44	Married	0	117
POA3111	35-44	Married	1	1099
POA3111	35-44	Never married		248
POA3111	45-54	Married	0	110
POA3111	45-54	Married	1	1293
POA3111	45-54	Never married		346
POA3111	55-64	Married	0	58
POA3111	55-64	Married	1	1203
POA3111	55-64	Never married		293
POA3111	65-74	Married	0	27
POA3111	65-74	Married	1	922
POA3111	65-74	Never married		289
POA3111	75-84	Married	0	6
POA3111	75-84	Married	1	580
POA3111	75-84	Never married		298
POA3111	85+	Married	1	112
POA3111	85+	Never married		155
POA3113	15-19	Never married		720
POA3113	20-24	Married	0	25
POA3113	20-24	Married	1	5
POA3113	20-24	Never married		490
POA3113	25-34	Married	0	102
POA3113	25-34	Married	1	120
POA3113	25-34	Never married		304
POA3113	35-44	Married	0	139
POA3113	35-44	Married	1	632
POA3113	35-44	Never married		116
POA3113	45-54	Married	0	199
POA3113	45-54	Married	1	1080
POA3113	45-54	Never married		191
POA3113	55-64	Married	0	112
POA3113	55-64	Married	1	908
POA3113	55-64	Never married		205
POA3113	65-74	Married	0	50
POA3113	65-74	Married	1	607
POA3113	65-74	Never married		167
POA3113	75-84	Married	0	9
POA3113	75-84	Married	1	263
POA3113	75-84	Never married		110
POA3113	85+	Married	1	36
POA3113	85+	Never married		37
POA3114	15-19	Never married		362
POA3114	20-24	Married	0	11
POA3114	20-24	Never married		263
POA3114	25-34	Married	0	31
POA3114	25-34	Married	1	35
POA3114	25-34	Never married		134
POA3114	35-44	Married	0	25
POA3114	35-44	Married	1	256
POA3114	35-44	Never married		38
POA3114	45-54	Married	0	42
POA3114	45-54	Married	1	583
POA3114	45-54	Never married		47
POA3114	55-64	Married	0	35
POA3114	55-64	Married	1	470
POA3114	55-64	Never married		54
POA3114	65-74	Married	0	7
POA3114	65-74	Married	1	298
POA3114	65-74	Never married		46
POA3114	75-84	Married	0	4
POA3114	75-84	Married	1	132
POA3114	75-84	Never married		52
POA3114	85+	Married	1	26
POA3114	85+	Never married		22
POA3115	15-19	Never married		306
POA3115	20-24	Married	0	7
POA3115	20-24	Married	1	5
POA3115	20-24	Never married		256
POA3115	25-34	Married	0	39
POA3115	25-34	Married	1	85
POA3115	25-34	Never married		145
POA3115	35-44	Married	0	38
POA3115	35-44	Married	1	265
POA3115	35-44	Never married		48
POA3115	45-54	Married	0	41
POA3115	45-54	Married	1	495
POA3115	45-54	Never married		69
POA3115	55-64	Married	0	31
POA3115	55-64	Married	1	524
POA3115	55-64	Never married		66
POA3115	65-74	Married	0	9
POA3115	65-74	Married	1	337
POA3115	65-74	Never married		58
POA3115	75-84	Married	0	3
POA3115	75-84	Married	1	131
POA3115	75-84	Never married		36
POA3115	85+	Married	1	22
POA3115	85+	Never married		20
POA3116	15-19	Married	0	6
POA3116	15-19	Never married		693
POA3116	20-24	Married	0	57
POA3116	20-24	Married	1	10
POA3116	20-24	Never married		576
POA3116	25-34	Married	0	396
POA3116	25-34	Married	1	596
POA3116	25-34	Never married		476
POA3116	35-44	Married	0	163
POA3116	35-44	Married	1	1111
POA3116	35-44	Never married		290
POA3116	45-54	Married	0	127
POA3116	45-54	Married	1	960
POA3116	45-54	Never married		346
POA3116	55-64	Married	0	119
POA3116	55-64	Married	1	844
POA3116	55-64	Never married		313
POA3116	65-74	Married	0	35
POA3116	65-74	Married	1	788
POA3116	65-74	Never married		255
POA3116	75-84	Married	0	7
POA3116	75-84	Married	1	416
POA3116	75-84	Never married		217
POA3116	85+	Married	0	3
POA3116	85+	Married	1	63
POA3116	85+	Never married		90
POA3121	15-19	Married	0	15
POA3121	15-19	Never married		794
POA3121	20-24	Married	0	302
POA3121	20-24	Married	1	21
POA3121	20-24	Never married		1863
POA3121	25-34	Married	0	3121
POA3121	25-34	Married	1	965
POA3121	25-34	Never married		5047
POA3121	35-44	Married	0	1143
POA3121	35-44	Married	1	1748
POA3121	35-44	Never married		1871
POA3121	45-54	Married	0	501
POA3121	45-54	Married	1	1442
POA3121	45-54	Never married		1332
POA3121	55-64	Married	0	275
POA3121	55-64	Married	1	1180
POA3121	55-64	Never married		1140
POA3121	65-74	Married	0	149
POA3121	65-74	Married	1	830
POA3121	65-74	Never married		792
POA3121	75-84	Married	0	38
POA3121	75-84	Married	1	414
POA3121	75-84	Never married		484
POA3121	85+	Married	1	106
POA3121	85+	Never married		222
POA3122	15-19	Married	0	10
POA3122	15-19	Never married		1006
POA3122	20-24	Married	0	269
POA3122	20-24	Married	1	8
POA3122	20-24	Never married		1475
POA3122	25-34	Married	0	1486
POA3122	25-34	Married	1	708
POA3122	25-34	Never married		2346
POA3122	35-44	Married	0	471
POA3122	35-44	Married	1	1409
POA3122	35-44	Never married		1046
POA3122	45-54	Married	0	232
POA3122	45-54	Married	1	1425
POA3122	45-54	Never married		742
POA3122	55-64	Married	0	147
POA3122	55-64	Married	1	1164
POA3122	55-64	Never married		619
POA3122	65-74	Married	0	73
POA3122	65-74	Married	1	952
POA3122	65-74	Never married		554
POA3122	75-84	Married	0	30
POA3122	75-84	Married	1	510
POA3122	75-84	Never married		387
POA3122	85+	Married	0	5
POA3122	85+	Married	1	119
POA3122	85+	Never married		181
POA3123	15-19	Married	0	5
POA3123	15-19	Never married		722
POA3123	20-24	Married	0	145
POA3123	20-24	Married	1	22
POA3123	20-24	Never married		934
POA3123	25-34	Married	0	879
POA3123	25-34	Married	1	532
POA3123	25-34	Never married		1308
POA3123	35-44	Married	0	264
POA3123	35-44	Married	1	1178
POA3123	35-44	Never married		565
POA3123	45-54	Married	0	161
POA3123	45-54	Married	1	1144
POA3123	45-54	Never married		476
POA3123	55-64	Married	0	100
POA3123	55-64	Married	1	878
POA3123	55-64	Never married		430
POA3123	65-74	Married	0	41
POA3123	65-74	Married	1	691
POA3123	65-74	Never married		351
POA3123	75-84	Married	0	13
POA3123	75-84	Married	1	359
POA3123	75-84	Never married		269
POA3123	85+	Married	0	4
POA3123	85+	Married	1	81
POA3123	85+	Never married		132
POA3124	15-19	Never married		1460
POA3124	20-24	Married	0	97
POA3124	20-24	Married	1	8
POA3124	20-24	Never married		1347
POA3124	25-34	Married	0	530
POA3124	25-34	Married	1	547
POA3124	25-34	Never married		1127
POA3124	35-44	Married	0	264
POA3124	35-44	Married	1	1625
POA3124	35-44	Never married		466
POA3124	45-54	Married	0	237
POA3124	45-54	Married	1	2159
POA3124	45-54	Never married		512
POA3124	55-64	Married	0	140
POA3124	55-64	Married	1	1904
POA3124	55-64	Never married		549
POA3124	65-74	Married	0	70
POA3124	65-74	Married	1	1487
POA3124	65-74	Never married		497
POA3124	75-84	Married	0	12
POA3124	75-84	Married	1	799
POA3124	75-84	Never married		440
POA3124	85+	Married	0	3
POA3124	85+	Married	1	182
POA3124	85+	Never married		335
POA3125	15-19	Married	0	5
POA3125	15-19	Never married		747
POA3125	20-24	Married	0	121
POA3125	20-24	Married	1	19
POA3125	20-24	Never married		1303
POA3125	25-34	Married	0	391
POA3125	25-34	Married	1	618
POA3125	25-34	Never married		1356
POA3125	35-44	Married	0	162
POA3125	35-44	Married	1	1069
POA3125	35-44	Never married		437
POA3125	45-54	Married	0	121
POA3125	45-54	Married	1	1021
POA3125	45-54	Never married		489
POA3125	55-64	Married	0	80
POA3125	55-64	Married	1	802
POA3125	55-64	Never married		422
POA3125	65-74	Married	0	25
POA3125	65-74	Married	1	608
POA3125	65-74	Never married		340
POA3125	75-84	Married	0	4
POA3125	75-84	Married	1	404
POA3125	75-84	Never married		372
POA3125	85+	Married	0	4
POA3125	85+	Married	1	153
POA3125	85+	Never married		273
POA3126	15-19	Never married		601
POA3126	20-24	Married	0	11
POA3126	20-24	Married	1	4
POA3126	20-24	Never married		481
POA3126	25-34	Married	0	109
POA3126	25-34	Married	1	151
POA3126	25-34	Never married		293
POA3126	35-44	Married	0	61
POA3126	35-44	Married	1	567
POA3126	35-44	Never married		125
POA3126	45-54	Married	0	50
POA3126	45-54	Married	1	826
POA3126	45-54	Never married		171
POA3126	55-64	Married	0	36
POA3126	55-64	Married	1	810
POA3126	55-64	Never married		181
POA3126	65-74	Married	0	32
POA3126	65-74	Married	1	652
POA3126	65-74	Never married		189
POA3126	75-84	Married	0	12
POA3126	75-84	Married	1	329
POA3126	75-84	Never married		175
POA3126	85+	Married	0	3
POA3126	85+	Married	1	67
POA3126	85+	Never married		128
POA3127	15-19	Never married		1310
POA3127	20-24	Married	0	56
POA3127	20-24	Married	1	13
POA3127	20-24	Never married		1117
POA3127	25-34	Married	0	490
POA3127	25-34	Married	1	512
POA3127	25-34	Never married		802
POA3127	35-44	Married	0	213
POA3127	35-44	Married	1	1473
POA3127	35-44	Never married		413
POA3127	45-54	Married	0	159
POA3127	45-54	Married	1	2016
POA3127	45-54	Never married		530
POA3127	55-64	Married	0	113
POA3127	55-64	Married	1	1686
POA3127	55-64	Never married		500
POA3127	65-74	Married	0	79
POA3127	65-74	Married	1	1311
POA3127	65-74	Never married		516
POA3127	75-84	Married	0	21
POA3127	75-84	Married	1	549
POA3127	75-84	Never married		327
POA3127	85+	Married	0	3
POA3127	85+	Married	1	134
POA3127	85+	Never married		236
POA3128	15-19	Married	0	20
POA3128	15-19	Never married		1122
POA3128	20-24	Married	0	369
POA3128	20-24	Married	1	78
POA3128	20-24	Never married		1857
POA3128	25-34	Married	0	944
POA3128	25-34	Married	1	1183
POA3128	25-34	Never married		2316
POA3128	35-44	Married	0	235
POA3128	35-44	Married	1	1673
POA3128	35-44	Never married		965
POA3128	45-54	Married	0	160
POA3128	45-54	Married	1	1527
POA3128	45-54	Never married		875
POA3128	55-64	Married	0	125
POA3128	55-64	Married	1	1183
POA3128	55-64	Never married		749
POA3128	65-74	Married	0	42
POA3128	65-74	Married	1	909
POA3128	65-74	Never married		552
POA3128	75-84	Married	0	12
POA3128	75-84	Married	1	461
POA3128	75-84	Never married		398
POA3128	85+	Married	0	3
POA3128	85+	Married	1	128
POA3128	85+	Never married		276
POA3129	15-19	Never married		1104
POA3129	20-24	Married	0	71
POA3129	20-24	Married	1	23
POA3129	20-24	Never married		1053
POA3129	25-34	Married	0	422
POA3129	25-34	Married	1	773
POA3129	25-34	Never married		1147
POA3129	35-44	Married	0	193
POA3129	35-44	Married	1	1612
POA3129	35-44	Never married		552
POA3129	45-54	Married	0	145
POA3129	45-54	Married	1	1651
POA3129	45-54	Never married		627
POA3129	55-64	Married	0	104
POA3129	55-64	Married	1	1289
POA3129	55-64	Never married		628
POA3129	65-74	Married	0	42
POA3129	65-74	Married	1	971
POA3129	65-74	Never married		489
POA3129	75-84	Married	0	16
POA3129	75-84	Married	1	498
POA3129	75-84	Never married		356
POA3129	85+	Married	0	4
POA3129	85+	Married	1	141
POA3129	85+	Never married		243
POA3130	15-19	Never married		2024
POA3130	20-24	Married	0	130
POA3130	20-24	Married	1	22
POA3130	20-24	Never married		1807
POA3130	25-34	Married	0	734
POA3130	25-34	Married	1	1133
