POA_CODE_2021	persons
POA3562	257
POA3563	850
POA3564	17080
POA3565	134
POA3566	578
POA3567	665
POA3568	2947
POA3570	837
POA3571	305
POA3572	137
POA3573	340
POA3575	842
POA3576	60
POA3579	5450
POA3580	1101
POA3581	147
POA3583	162
POA3584	1138
POA3585	11508
POA3586	799
POA3588	404
POA3589	359
POA3590	337
POA3591	163
POA3594	536
POA3595	673
POA3596	103
POA3597	458
POA3599	154
POA3607	160
POA3608	2825
POA3610	1600
POA3612	1801
POA3614	927
POA3616	5605
POA3617	161
POA3618	679
POA3620	8340
POA3621	2437
POA3622	537
POA3623	890
POA3624	563
POA3629	9536
POA3630	32151
POA3631	14605
POA3633	620
POA3634	1888
POA3635	552
POA3636	5375
POA3637	642
POA3638	2199
POA3639	479
POA3640	1025
POA3641	1266
POA3644	9390
POA3646	601
POA3647	51
POA3649	478
POA3658	6251
POA3659	748
POA3660	7842
POA3662	1108
POA3663	183
POA3664	1139
POA3665	397
POA3666	5142
POA3669	1475
POA3670	596
POA3672	10822
POA3673	1818
POA3675	1936
POA3677	19214
POA3678	6568
POA3682	645
POA3683	1748
POA3685	2935
POA3687	1061
POA3688	1334
POA3690	35051
POA3691	12771
POA3695	488
POA3697	568
POA3698	1012
POA3699	1242
POA3700	1403
POA3701	1101
POA3704	26
POA3705	254
POA3707	1871
POA3708	66
POA3709	307
POA3711	591
POA3712	354
POA3713	1023
POA3714	3749
POA3715	371
POA3717	3544
POA3718	91
POA3719	420
POA3720	666
POA3722	5815
POA3723	3727
POA3725	645
POA3726	411
POA3727	303
POA3728	687
POA3730	9719
POA3732	608
POA3733	220
POA3735	638
POA3737	4426
POA3738	197
POA3739	239
POA3740	1183
POA3741	3426
POA3744	522
POA3746	382
POA3747	5054
POA3749	2123
POA3750	24407
POA3751	150
POA3752	24989
POA3753	4642
POA3754	50494
POA3755	246
POA3756	15931
POA3757	9735
POA3758	2281
POA3759	1063
POA3760	356
POA3761	1186
POA3762	117
POA3763	1662
POA3764	10578
POA3765	6900
POA3766	1277
POA3767	1271
POA3770	3306
POA3775	4080
POA3777	10922
POA3778	201
POA3779	501
POA3781	4638
POA3782	7974
POA3783	2559
POA3785	69
POA3786	1524
POA3787	961
POA3788	1773
POA3789	294
POA3791	1418
POA3792	1046
POA3793	3651
POA3795	1323
POA3796	9799
POA3797	3764
POA3799	5951
POA3802	24455
POA3803	11355
POA3804	8466
POA3805	58600
POA3806	51308
POA3807	7655
POA3808	3147
POA3809	19662
POA3810	55588
POA3812	2488
POA3813	963
POA3814	2604
POA3815	3693
POA3816	3227
POA3818	17313
POA3820	20054
POA3821	3142
POA3822	1001
POA3823	2117
POA3824	5438
POA3825	21078
POA3831	2012
POA3832	245
POA3833	340
POA3835	475
POA3840	17225
POA3842	4924
POA3844	31179
POA3847	2278
POA3850	15472
POA3851	6231
POA3852	210
POA3854	1478
POA3856	1085
POA3857	389
POA3858	3125
POA3859	945
POA3860	7455
POA3862	3547
POA3864	241
POA3865	527
POA3869	1738
POA3870	1319
POA3871	3039
POA3873	324
POA3874	610
POA3875	20015
POA3878	1306
POA3880	4235
POA3882	1322
POA3885	1876
POA3886	415
POA3887	268
POA3888	3502
POA3889	171
POA3890	335
POA3891	121
POA3892	1183
POA3893	25
POA3895	198
POA3896	351
POA3898	705
POA3900	173
POA3902	423
POA3903	861
POA3904	1899
POA3909	8713
POA3910	23588
POA3911	3514
POA3912	15633
POA3913	3449
POA3915	10723
POA3916	1036
POA3918	4276
POA3919	3343
POA3920	1124
POA3921	139
POA3922	10118
POA3923	836
POA3925	4550
POA3926	3421
POA3927	1857
POA3928	453
POA3929	1130
POA3930	18734
POA3931	25759
POA3933	1004
POA3934	19846
POA3936	13366
POA3937	1717
POA3938	3311
POA3939	15900
POA3940	5246
POA3941	13591
POA3942	2786
POA3943	2013
POA3944	787
POA3945	1092
POA3946	303
POA3950	5133
POA3951	1020
POA3953	8194
POA3954	366
POA3956	3037
POA3957	310
POA3958	284
POA3959	1223
POA3960	2715
POA3962	954
POA3964	174
POA3965	220
POA3966	544
POA3967	108
POA3971	4195
POA3975	18048
POA3976	26082
POA3977	117143
POA3978	43202
POA3979	365
POA3980	3571
POA3981	5437
POA3984	7374
POA3987	1644
POA3988	1094
POA3990	118
POA3991	405
POA3992	1281
POA3995	11596
POA3996	6649
POA4000	20341
POA4005	17714
POA4006	24411
POA4007	15451
POA4008	373
POA4009	11
POA4010	3446
POA4011	15813
POA4012	23440
POA4013	4876
POA4014	13190
POA4017	37756
POA4018	14097
POA4019	20576
POA4020	25603
POA4021	9745
POA4022	7538
POA4025	309
POA4030	18592
POA4031	14292
POA4032	18389
POA4034	46741
POA4035	27323
POA4036	7000
POA4037	7822
POA4051	29574
POA4053	47604
POA4054	13986
POA4055	22364
POA4059	13740
POA4060	13450
POA4061	17318
POA4064	12191
POA4065	10171
POA4066	18609
POA4067	12220
POA4068	25676
POA4069	35527
POA4070	12045
POA4073	9293
POA4074	24071
POA4075	25506
POA4076	8353
POA4077	35805
POA4078	26263
POA4101	35246
POA4102	10823
POA4103	14995
POA4104	7062
POA4105	13929
POA4106	1672
POA4107	6790
POA4108	6188
POA4109	37703
POA4110	16461
POA4111	1085
POA4112	8737
POA4113	29524
POA4114	29702
POA4115	20169
POA4116	27459
POA4117	2954
POA4118	31493
POA4119	6809
POA4120	10387
POA4121	26062
POA4122	47147
POA4123	22857
POA4124	23445
POA4125	12893
POA4127	27206
POA4128	16936
POA4129	6764
POA4130	9140
POA4131	11781
POA4132	27070
POA4133	22472
POA4151	18132
POA4152	47570
POA4153	4498
POA4154	11449
POA4155	1475
POA4156	3388
POA4157	19771
POA4158	3877
POA4159	14816
POA4160	19044
POA4161	16472
POA4163	15850
POA4164	19263
POA4165	39491
POA4169	15882
POA4170	28030
POA4171	16886
POA4172	4946
POA4173	8463
POA4174	2843
POA4178	26887
POA4179	20222
POA4183	2156
POA4184	8481
POA4205	6333
POA4207	68477
POA4208	24342
POA4209	74284
POA4210	22605
POA4211	62508
POA4212	33470
POA4213	31153
POA4214	38871
POA4215	55425
POA4216	39714
POA4217	45197
POA4218	35371
POA4220	32574
POA4221	28889
POA4223	15156
POA4224	7175
POA4225	8374
POA4226	37266
POA4227	23904
POA4228	5585
POA4270	4388
POA4272	8105
POA4275	3895
POA4280	21258
POA4285	21763
POA4287	938
POA4300	68675
POA4301	36527
POA4303	4173
POA4304	17815
POA4305	64356
POA4306	43997
POA4307	1575
POA4309	3366
POA4310	6017
POA4311	10412
POA4312	2590
POA4313	2316
POA4314	3255
POA4340	6007
POA4341	15952
POA4342	2702
POA4343	12173
POA4344	2709
POA4346	1013
POA4347	1344
POA4350	115218
POA4352	31026
POA4353	348
POA4354	1283
POA4355	2812
POA4356	5218
POA4357	2531
POA4358	2967
POA4359	1388
POA4360	609
POA4361	2654
POA4362	2613
POA4363	626
POA4364	182
POA4365	596
POA4370	19195
POA4371	695
POA4372	148
POA4373	983
POA4374	402
POA4375	229
POA4376	351
POA4377	625
POA4378	571
POA4380	8093
POA4381	692
POA4382	462
POA4383	607
POA4384	49
POA4385	1166
POA4387	1338
POA4388	348
POA4390	6719
POA4400	2159
POA4401	5823
POA4402	297
POA4403	850
POA4404	474
POA4405	14360
POA4406	1712
POA4407	506
POA4408	538
POA4410	1156
POA4411	291
POA4412	211
POA4413	8675
POA4415	2166
POA4416	412
POA4417	699
POA4418	86
POA4419	1082
POA4420	1219
POA4421	2178
POA4422	447
POA4423	197
POA4424	235
POA4425	170
POA4426	146
POA4427	315
POA4428	627
POA4454	730
POA4455	8610
POA4461	38
POA4462	128
POA4465	1263
POA4467	157
POA4468	260
POA4470	3184
POA4472	1408
POA4474	72
POA4477	530
POA4478	500
POA4479	7
POA4480	625
POA4481	118
POA4482	110
POA4486	669
POA4487	3179
POA4488	247
POA4489	78
POA4490	1508
POA4491	94
POA4492	322
POA4493	19
POA4494	160
POA4496	208
POA4497	315
POA4498	188
POA4500	45656
POA4501	5905
POA4502	8722
POA4503	52483
POA4504	20910
POA4505	26144
POA4506	25306
POA4507	20612
POA4508	19573
POA4509	37952
POA4510	55940
POA4511	9929
POA4512	3677
POA4514	8605
POA4515	4467
POA4516	4290
POA4517	941
POA4518	5601
POA4519	9477
POA4520	13885
POA4521	5174
POA4550	4908
POA4551	68286
POA4552	9019
POA4553	10748
POA4554	2000
POA4555	7723
POA4556	47150
POA4557	20161
POA4558	23327
POA4559	7444
POA4560	36706
POA4561	8637
POA4562	8793
POA4563	9826
POA4564	11659
POA4565	15033
POA4566	8716
POA4567	11979
POA4568	3736
POA4569	1756
POA4570	46427
POA4571	903
POA4572	4235
POA4573	31392
POA4574	1432
POA4575	28022
POA4580	5219
POA4581	1415
POA4600	910
POA4601	1145
POA4605	4770
POA4606	2399
POA4608	920
POA4610	15212
POA4611	129
POA4612	250
POA4613	886
POA4614	1226
POA4615	7356
POA4620	448
POA4621	1808
POA4625	2681
POA4626	1992
POA4627	848
POA4630	2337
POA4650	34942
POA4655	66789
POA4659	5358
POA4660	8048
POA4662	841
POA4670	84718
POA4671	6285
POA4673	669
POA4674	1579
POA4676	177
POA4677	4217
POA4678	818
POA4680	55339
POA4694	112
POA4695	1114
POA4697	143
POA4699	451
POA4700	17312
POA4701	43828
POA4702	29819
POA4703	25129
POA4704	126
POA4705	405
POA4706	72
POA4707	254
POA4709	732
POA4710	5119
POA4711	1787
POA4712	262
POA4713	1019
POA4714	2945
POA4715	7068
POA4716	825
POA4717	4702
POA4718	2582
POA4719	1084
POA4720	15031
POA4721	3962
POA4722	1640
POA4723	1596
POA4724	559
POA4725	1540
POA4726	372
POA4727	310
POA4728	229
POA4730	3177
POA4731	218
POA4732	158
POA4733	158
POA4735	960
POA4736	131
POA4737	8325
POA4738	1155
POA4739	340
POA4740	85500
POA4741	7346
POA4742	1192
POA4743	556
POA4744	9425
POA4745	2918
POA4746	1989
POA4750	6025
POA4751	4681
POA4753	4627
POA4754	2505
POA4756	655
POA4757	362
POA4798	691
POA4799	971
POA4800	10081
POA4802	13393
POA4804	2125
POA4805	11646
POA4806	3771
POA4807	10785
POA4808	1110
POA4809	985
POA4810	21697
POA4811	13688
POA4812	19110
POA4814	46193
POA4815	21397
POA4816	9284
POA4817	30785
POA4818	32004
POA4819	2475
POA4820	10732
POA4821	1451
POA4822	779
POA4823	961
POA4824	3380
POA4825	19299
POA4828	236
POA4829	516
POA4830	1739
POA4849	1368
POA4850	10923
POA4852	4055
POA4854	5525
POA4855	809
POA4856	718
POA4858	1515
POA4859	528
POA4860	11316
POA4861	1541
POA4865	8623
POA4868	22896
POA4869	20619
POA4870	73803
POA4871	10798
POA4872	4248
POA4873	6771
POA4874	5603
POA4875	7526
POA4876	2801
POA4877	5462
POA4878	15044
POA4879	21919
POA4880	14331
POA4881	4826
POA4882	3177
POA4883	8949
POA4884	1901
POA4885	4021
POA4886	965
POA4887	2127
POA4888	2752
POA4890	1437
POA4891	487
POA4892	5329
POA4895	4594
POA5000	18202
POA5006	6823
