POA_CODE_2021	OnlyEnglishSpokenHome	Sex	persons
POA2342	1	M	223
POA2343	0	F	84
POA2343	0	M	70
POA2343	1	F	2086
POA2343	1	M	2034
POA2344	0	F	5
POA2344	1	F	314
POA2344	1	M	322
POA2345	0	F	6
POA2345	0	M	6
POA2345	1	F	316
POA2345	1	M	338
POA2346	0	F	35
POA2346	0	M	24
POA2346	1	F	1363
POA2346	1	M	1337
POA2347	0	F	22
POA2347	0	M	15
POA2347	1	F	823
POA2347	1	M	830
POA2350	0	F	1501
POA2350	0	M	1375
POA2350	1	F	11188
POA2350	1	M	10338
POA2352	0	F	29
POA2352	0	M	17
POA2352	1	F	1418
POA2352	1	M	1340
POA2353	0	F	10
POA2353	0	M	8
POA2353	1	F	570
POA2353	1	M	537
POA2354	0	F	41
POA2354	0	M	29
POA2354	1	F	1528
POA2354	1	M	1545
POA2355	0	M	9
POA2355	1	F	267
POA2355	1	M	299
POA2356	1	F	48
POA2356	1	M	54
POA2357	0	F	69
POA2357	0	M	58
POA2357	1	F	1710
POA2357	1	M	1607
POA2358	0	F	53
POA2358	0	M	29
POA2358	1	F	1783
POA2358	1	M	1614
POA2359	0	F	7
POA2359	0	M	6
POA2359	1	F	296
POA2359	1	M	308
POA2360	0	F	315
POA2360	0	M	323
POA2360	1	F	6696
POA2360	1	M	6326
POA2361	0	F	10
POA2361	0	M	12
POA2361	1	F	398
POA2361	1	M	412
POA2365	0	F	69
POA2365	0	M	99
POA2365	1	F	1543
POA2365	1	M	1571
POA2369	0	F	5
POA2369	0	M	8
POA2369	1	F	392
POA2369	1	M	386
POA2370	0	F	114
POA2370	0	M	73
POA2370	1	F	3441
POA2370	1	M	3270
POA2371	0	F	15
POA2371	0	M	10
POA2371	1	F	490
POA2371	1	M	523
POA2372	0	F	75
POA2372	0	M	66
POA2372	1	F	2210
POA2372	1	M	2051
POA2379	0	F	4
POA2379	1	F	121
POA2379	1	M	134
POA2380	0	F	187
POA2380	0	M	199
POA2380	1	F	4941
POA2380	1	M	4822
POA2381	0	F	16
POA2381	0	M	9
POA2381	1	F	542
POA2381	1	M	610
POA2382	0	F	5
POA2382	0	M	9
POA2382	1	F	599
POA2382	1	M	592
POA2386	1	F	108
POA2386	1	M	136
POA2387	0	M	6
POA2387	1	F	70
POA2387	1	M	86
POA2388	0	F	20
POA2388	0	M	18
POA2388	1	F	1052
POA2388	1	M	1079
POA2390	0	F	127
POA2390	0	M	128
POA2390	1	F	3805
POA2390	1	M	3746
POA2395	0	F	6
POA2395	0	M	4
POA2395	1	F	285
POA2395	1	M	332
POA2396	0	F	11
POA2396	1	F	363
POA2396	1	M	365
POA2397	0	F	3
POA2397	1	F	106
POA2397	1	M	134
POA2398	1	F	79
POA2398	1	M	96
POA2399	0	M	10
POA2399	1	F	237
POA2399	1	M	251
POA2400	0	F	201
POA2400	0	M	181
POA2400	1	F	3740
POA2400	1	M	3717
POA2401	1	F	138
POA2401	1	M	155
POA2402	0	F	12
POA2402	0	M	9
POA2402	1	F	777
POA2402	1	M	799
POA2403	1	F	282
POA2403	1	M	300
POA2404	0	F	13
POA2404	0	M	6
POA2404	1	F	828
POA2404	1	M	730
POA2405	0	F	3
POA2405	0	M	4
POA2405	1	F	159
POA2405	1	M	175
POA2406	0	F	15
POA2406	0	M	13
POA2406	1	F	290
POA2406	1	M	276
POA2408	0	F	9
POA2408	0	M	5
POA2408	1	F	116
POA2408	1	M	114
POA2409	0	F	11
POA2409	0	M	14
POA2409	1	F	366
POA2409	1	M	376
POA2410	0	F	4
POA2410	0	M	3
POA2410	1	F	92
POA2410	1	M	105
POA2411	1	F	42
POA2411	1	M	41
POA2415	0	M	9
POA2415	1	F	181
POA2415	1	M	182
POA2420	0	F	21
POA2420	0	M	10
POA2420	1	F	1919
POA2420	1	M	1874
POA2421	0	F	3
POA2421	0	M	11
POA2421	1	F	976
POA2421	1	M	980
POA2422	0	F	58
POA2422	0	M	38
POA2422	1	F	2592
POA2422	1	M	2566
POA2423	0	F	54
POA2423	0	M	44
POA2423	1	F	1416
POA2423	1	M	1493
POA2424	0	F	8
POA2424	1	F	196
POA2424	1	M	228
POA2425	0	F	14
POA2425	0	M	9
POA2425	1	F	890
POA2425	1	M	911
POA2426	0	F	8
POA2426	1	F	387
POA2426	1	M	401
POA2427	0	F	43
POA2427	0	M	28
POA2427	1	F	1606
POA2427	1	M	1623
POA2428	0	F	467
POA2428	0	M	421
POA2428	1	F	11818
POA2428	1	M	10841
POA2429	0	F	120
POA2429	0	M	104
POA2429	1	F	4433
POA2429	1	M	4343
POA2430	0	F	775
POA2430	0	M	607
POA2430	1	F	16923
POA2430	1	M	15856
POA2431	0	F	89
POA2431	0	M	65
POA2431	1	F	2607
POA2431	1	M	2531
POA2439	0	F	46
POA2439	0	M	37
POA2439	1	F	1911
POA2439	1	M	1833
POA2440	0	F	370
POA2440	0	M	317
POA2440	1	F	10135
POA2440	1	M	9714
POA2441	0	F	61
POA2441	0	M	46
POA2441	1	F	1904
POA2441	1	M	1999
POA2443	0	F	106
POA2443	0	M	64
POA2443	1	F	4148
POA2443	1	M	3951
POA2444	0	F	1447
POA2444	0	M	1251
POA2444	1	F	24239
POA2444	1	M	21814
POA2445	0	F	99
POA2445	0	M	72
POA2445	1	F	3575
POA2445	1	M	3380
POA2446	0	F	184
POA2446	0	M	133
POA2446	1	F	7168
POA2446	1	M	6783
POA2447	0	F	128
POA2447	0	M	123
POA2447	1	F	3537
POA2447	1	M	3461
POA2448	0	F	184
POA2448	0	M	144
POA2448	1	F	4479
POA2448	1	M	4079
POA2449	0	F	42
POA2449	0	M	24
POA2449	1	F	939
POA2449	1	M	937
POA2450	0	F	2295
POA2450	0	M	2085
POA2450	1	F	20573
POA2450	1	M	19250
POA2452	0	F	364
POA2452	0	M	266
POA2452	1	F	7215
POA2452	1	M	6556
POA2453	0	F	56
POA2453	0	M	29
POA2453	1	F	1248
POA2453	1	M	1236
POA2454	0	F	201
POA2454	0	M	138
POA2454	1	F	3614
POA2454	1	M	3379
POA2455	0	F	46
POA2455	0	M	38
POA2455	1	F	1453
POA2455	1	M	1418
POA2456	0	F	1141
POA2456	0	M	1091
POA2456	1	F	7164
POA2456	1	M	6837
POA2460	0	F	481
POA2460	0	M	365
POA2460	1	F	13835
POA2460	1	M	13345
POA2462	0	F	25
POA2462	0	M	20
POA2462	1	F	1139
POA2462	1	M	1201
POA2463	0	F	140
POA2463	0	M	116
POA2463	1	F	3860
POA2463	1	M	3719
POA2464	0	F	137
POA2464	0	M	101
POA2464	1	F	3342
POA2464	1	M	3058
POA2465	0	F	6
POA2465	0	M	5
POA2465	1	F	157
POA2465	1	M	160
POA2466	0	F	17
POA2466	0	M	8
POA2466	1	F	780
POA2466	1	M	843
POA2469	0	F	80
POA2469	0	M	69
POA2469	1	F	1776
POA2469	1	M	1885
POA2470	0	F	214
POA2470	0	M	134
POA2470	1	F	6999
POA2470	1	M	6724
POA2471	0	F	41
POA2471	0	M	28
POA2471	1	F	1204
POA2471	1	M	1204
POA2472	0	F	22
POA2472	0	M	20
POA2472	1	F	838
POA2472	1	M	924
POA2473	0	F	41
POA2473	0	M	40
POA2473	1	F	1469
POA2473	1	M	1377
POA2474	0	F	119
POA2474	0	M	97
POA2474	1	F	2861
POA2474	1	M	2808
POA2475	0	M	6
POA2475	1	F	184
POA2475	1	M	173
POA2476	0	F	7
POA2476	0	M	10
POA2476	1	F	347
POA2476	1	M	366
POA2477	0	F	279
POA2477	0	M	232
POA2477	1	F	6108
POA2477	1	M	5717
POA2478	0	F	929
POA2478	0	M	704
POA2478	1	F	14799
POA2478	1	M	13757
POA2479	0	F	175
POA2479	0	M	119
POA2479	1	F	2461
POA2479	1	M	2422
POA2480	0	F	1311
POA2480	0	M	1125
POA2480	1	F	20341
POA2480	1	M	19723
POA2481	0	F	940
POA2481	0	M	791
POA2481	1	F	5469
POA2481	1	M	5153
POA2482	0	F	318
POA2482	0	M	322
POA2482	1	F	2792
POA2482	1	M	2673
POA2483	0	F	472
POA2483	0	M	377
POA2483	1	F	5129
POA2483	1	M	4598
POA2484	0	F	501
POA2484	0	M	372
POA2484	1	F	8729
POA2484	1	M	8564
POA2485	0	F	676
POA2485	0	M	512
POA2485	1	F	6713
POA2485	1	M	6125
POA2486	0	F	923
POA2486	0	M	730
POA2486	1	F	15501
POA2486	1	M	13924
POA2487	0	F	346
POA2487	0	M	249
POA2487	1	F	7055
POA2487	1	M	6659
POA2488	0	F	85
POA2488	0	M	70
POA2488	1	F	1607
POA2488	1	M	1513
POA2489	0	F	139
POA2489	0	M	145
POA2489	1	F	3772
POA2489	1	M	3397
POA2490	0	F	6
POA2490	0	M	5
POA2490	1	F	302
POA2490	1	M	330
POA2500	0	F	5298
POA2500	0	M	5430
POA2500	1	F	15182
POA2500	1	M	15123
POA2502	0	F	2255
POA2502	0	M	2054
POA2502	1	F	3680
POA2502	1	M	3804
POA2505	0	F	629
POA2505	0	M	581
POA2505	1	F	1775
POA2505	1	M	1839
POA2506	0	F	819
POA2506	0	M	728
POA2506	1	F	2912
POA2506	1	M	2863
POA2508	0	F	230
POA2508	0	M	207
POA2508	1	F	4246
POA2508	1	M	4345
POA2515	0	F	373
POA2515	0	M	306
POA2515	1	F	5351
POA2515	1	M	5346
POA2516	0	F	241
POA2516	0	M	194
POA2516	1	F	3075
POA2516	1	M	3087
POA2517	0	F	477
POA2517	0	M	363
POA2517	1	F	6609
POA2517	1	M	5982
POA2518	0	F	1330
POA2518	0	M	1065
POA2518	1	F	8484
POA2518	1	M	8014
POA2519	0	F	1624
POA2519	0	M	1538
POA2519	1	F	6725
POA2519	1	M	6602
POA2525	0	F	1272
POA2525	0	M	1110
POA2525	1	F	4797
POA2525	1	M	4764
POA2526	0	F	1343
POA2526	0	M	1161
POA2526	1	F	6896
POA2526	1	M	6689
POA2527	0	F	890
POA2527	0	M	791
POA2527	1	F	11929
POA2527	1	M	11459
POA2528	0	F	1277
POA2528	0	M	1053
POA2528	1	F	10047
POA2528	1	M	9789
POA2529	0	F	1918
POA2529	0	M	1676
POA2529	1	F	12390
POA2529	1	M	11895
POA2530	0	F	1631
POA2530	0	M	1476
POA2530	1	F	15643
POA2530	1	M	15065
POA2533	0	F	450
POA2533	0	M	369
POA2533	1	F	7956
POA2533	1	M	7612
POA2534	0	F	119
POA2534	0	M	94
POA2534	1	F	2737
POA2534	1	M	2574
POA2535	0	F	111
POA2535	0	M	99
POA2535	1	F	3812
POA2535	1	M	3550
POA2536	0	F	523
POA2536	0	M	458
POA2536	1	F	8672
POA2536	1	M	8257
POA2537	0	F	186
POA2537	0	M	154
POA2537	1	F	5901
POA2537	1	M	5764
POA2538	0	F	24
POA2538	0	M	24
POA2538	1	F	1237
POA2538	1	M	1134
POA2539	0	F	449
POA2539	0	M	359
POA2539	1	F	9315
POA2539	1	M	9061
POA2540	0	F	1192
POA2540	0	M	1058
POA2540	1	F	21397
POA2540	1	M	21109
POA2541	0	F	1031
POA2541	0	M	902
POA2541	1	F	12361
POA2541	1	M	11656
POA2545	0	F	13
POA2545	0	M	8
POA2545	1	F	480
POA2545	1	M	498
POA2546	0	F	224
POA2546	0	M	166
POA2546	1	F	4560
POA2546	1	M	4371
POA2548	0	F	211
POA2548	0	M	170
POA2548	1	F	3985
POA2548	1	M	3621
POA2549	0	F	55
POA2549	0	M	32
POA2549	1	F	1894
POA2549	1	M	1911
POA2550	0	F	285
POA2550	0	M	230
POA2550	1	F	7654
POA2550	1	M	7537
POA2551	0	F	68
POA2551	0	M	49
POA2551	1	F	1663
POA2551	1	M	1610
POA2555	0	F	42
POA2555	0	M	35
POA2555	1	F	34
POA2555	1	M	38
POA2556	0	F	314
POA2556	0	M	331
POA2556	1	F	766
POA2556	1	M	815
POA2557	0	F	3686
POA2557	0	M	3526
POA2557	1	F	5901
POA2557	1	M	6161
POA2558	0	F	1601
POA2558	0	M	1512
POA2558	1	F	3730
POA2558	1	M	3733
POA2559	0	F	552
POA2559	0	M	477
POA2559	1	F	841
POA2559	1	M	699
POA2560	0	F	11019
POA2560	0	M	10339
POA2560	1	F	28236
POA2560	1	M	27688
POA2563	0	F	11
POA2563	0	M	16
POA2563	1	F	109
POA2563	1	M	109
POA2564	0	F	3180
POA2564	0	M	2970
POA2564	1	F	3572
POA2564	1	M	3342
POA2565	0	F	7898
POA2565	0	M	7404
POA2565	1	F	7262
POA2565	1	M	7396
POA2566	0	F	5723
POA2566	0	M	5525
POA2566	1	F	7409
POA2566	1	M	7445
POA2567	0	F	3183
POA2567	0	M	2873
POA2567	1	F	17020
POA2567	1	M	16705
POA2568	0	F	34
POA2568	0	M	33
POA2568	1	F	509
POA2568	1	M	490
POA2569	0	F	41
POA2569	0	M	33
POA2569	1	F	596
POA2569	1	M	642
POA2570	0	F	5742
POA2570	0	M	5262
POA2570	1	F	25544
POA2570	1	M	24680
POA2571	0	F	303
POA2571	0	M	267
POA2571	1	F	5917
POA2571	1	M	6065
POA2572	0	F	169
POA2572	0	M	142
POA2572	1	F	2449
POA2572	1	M	2358
POA2573	0	F	197
POA2573	0	M	167
POA2573	1	F	2677
POA2573	1	M	2514
POA2574	0	F	159
POA2574	0	M	170
POA2574	1	F	2677
POA2574	1	M	2675
POA2575	0	F	748
POA2575	0	M	701
POA2575	1	F	8098
POA2575	1	M	7549
POA2576	0	F	532
POA2576	0	M	427
POA2576	1	F	6653
POA2576	1	M	5848
POA2577	0	F	552
POA2577	0	M	530
POA2577	1	F	7467
POA2577	1	M	7175
POA2578	0	F	81
POA2578	0	M	56
POA2578	1	F	1373
POA2578	1	M	1233
POA2579	0	F	111
POA2579	0	M	106
POA2579	1	F	2060
POA2579	1	M	2021
POA2580	0	F	951
POA2580	0	M	977
POA2580	1	F	13714
POA2580	1	M	13522
POA2581	0	F	31
POA2581	0	M	34
POA2581	1	F	1112
POA2581	1	M	1117
POA2582	0	F	278
POA2582	0	M	251
POA2582	1	F	6390
POA2582	1	M	6099
POA2583	0	F	64
POA2583	0	M	52
POA2583	1	F	2060
POA2583	1	M	2082
POA2584	0	F	5
POA2584	1	F	231
POA2584	1	M	262
POA2585	0	M	6
POA2585	1	F	85
POA2585	1	M	98
POA2586	0	F	35
POA2586	0	M	36
POA2586	1	F	1174
POA2586	1	M	1275
POA2587	0	F	55
POA2587	0	M	56
POA2587	1	F	1355
POA2587	1	M	1275
POA2588	0	F	3
POA2588	0	M	6
POA2588	1	F	134
POA2588	1	M	130
POA2590	0	F	92
POA2590	0	M	86
POA2590	1	F	3325
POA2590	1	M	3196
POA2594	0	F	387
POA2594	0	M	409
POA2594	1	F	5521
POA2594	1	M	5069
POA2600	0	F	792
POA2600	0	M	617
POA2600	1	F	3294
POA2600	1	M	3050
POA2601	0	F	1266
POA2601	0	M	1135
POA2601	1	F	2158
POA2601	1	M	2081
POA2602	0	F	3591
POA2602	0	M	3215
POA2602	1	F	13607
POA2602	1	M	12797
POA2603	0	F	1151
POA2603	0	M	979
POA2603	1	F	3898
POA2603	1	M	3917
POA2604	0	F	1369
POA2604	0	M	1225
POA2604	1	F	4855
POA2604	1	M	4519
POA2605	0	F	1293
POA2605	0	M	1164
POA2605	1	F	4984
POA2605	1	M	4636
POA2606	0	F	2186
POA2606	0	M	1915
POA2606	1	F	3763
POA2606	1	M	3681
POA2607	0	F	1780
POA2607	0	M	1575
POA2607	1	F	5424
POA2607	1	M	5381
POA2609	0	F	67
POA2609	0	M	61
POA2609	1	F	283
POA2609	1	M	416
POA2611	0	F	4550
POA2611	0	M	4228
POA2611	1	F	13519
POA2611	1	M	12937
POA2612	0	F	2047
POA2612	0	M	1897
POA2612	1	F	6673
POA2612	1	M	7152
POA2614	0	F	2079
POA2614	0	M	2002
POA2614	1	F	8051
POA2614	1	M	7586
POA2615	0	F	4880
POA2615	0	M	4359
POA2615	1	F	18303
POA2615	1	M	18271
POA2617	0	F	6151
POA2617	0	M	5936
POA2617	1	F	12154
POA2617	1	M	12385
POA2618	0	F	48
POA2618	0	M	44
POA2618	1	F	640
POA2618	1	M	606
POA2619	0	F	613
POA2619	0	M	588
POA2619	1	F	4109
POA2619	1	M	4049
POA2620	0	F	3544
POA2620	0	M	3603
POA2620	1	F	17580
POA2620	1	M	17969
POA2621	0	F	126
POA2621	0	M	110
POA2621	1	F	3070
POA2621	1	M	3114
POA2622	0	F	75
POA2622	0	M	83
POA2622	1	F	1788
POA2622	1	M	1841
POA2623	0	F	12
POA2623	0	M	14
POA2623	1	F	257
POA2623	1	M	284
POA2624	0	F	19
POA2624	0	M	15
POA2624	1	F	34
POA2624	1	M	68
POA2625	0	F	18
POA2625	0	M	17
POA2625	1	F	108
POA2625	1	M	136
POA2626	0	F	8
POA2626	0	M	14
POA2626	1	F	209
POA2626	1	M	229
POA2627	0	F	182
POA2627	0	M	157
POA2627	1	F	2211
POA2627	1	M	2448
POA2628	0	F	40
POA2628	0	M	36
POA2628	1	F	944
POA2628	1	M	998
POA2629	0	F	21
POA2629	0	M	18
POA2629	1	F	194
POA2629	1	M	223
POA2630	0	F	358
POA2630	0	M	342
POA2630	1	F	3728
POA2630	1	M	3726
POA2631	0	F	12
POA2631	0	M	8
POA2631	1	F	271
POA2631	1	M	277
POA2632	0	F	28
POA2632	0	M	23
POA2632	1	F	840
POA2632	1	M	851
POA2633	0	F	4
POA2633	1	F	144
POA2633	1	M	152
POA2640	0	F	1475
POA2640	0	M	1448
POA2640	1	F	18105
POA2640	1	M	16767
POA2641	0	F	961
POA2641	0	M	936
POA2641	1	F	7086
POA2641	1	M	6489
POA2642	0	F	68
POA2642	0	M	43
POA2642	1	F	2390
POA2642	1	M	2467
POA2643	0	F	29
POA2643	0	M	43
POA2643	1	F	1360
POA2643	1	M	1402
POA2644	0	F	27
POA2644	0	M	22
POA2644	1	F	1078
POA2644	1	M	1117
POA2645	0	M	5
POA2645	1	F	144
POA2645	1	M	163
POA2646	0	F	97
POA2646	0	M	83
POA2646	1	F	3135
POA2646	1	M	3040
POA2647	0	F	23
POA2647	0	M	18
POA2647	1	F	1162
POA2647	1	M	1129
POA2648	0	F	20
POA2648	0	M	37
POA2648	1	F	1034
POA2648	1	M	1121
POA2649	0	F	5
POA2649	1	F	13
POA2649	1	M	9
POA2650	0	F	2856
POA2650	0	M	2919
POA2650	1	F	27285
POA2650	1	M	25143
POA2651	0	F	121
POA2651	0	M	154
POA2651	1	F	1185
POA2651	1	M	1327
POA2652	0	F	44
POA2652	0	M	38
POA2652	1	F	2114
POA2652	1	M	2185
POA2653	0	F	34
POA2653	0	M	32
POA2653	1	F	1119
POA2653	1	M	1119
POA2655	0	F	5
POA2655	0	M	13
POA2655	1	F	646
POA2655	1	M	669
POA2656	0	F	9
POA2656	0	M	8
POA2656	1	F	640
POA2656	1	M	596
POA2658	0	F	10
POA2658	0	M	17
POA2658	1	F	672
POA2658	1	M	671
POA2659	0	F	7
POA2659	0	M	11
POA2659	1	F	361
POA2659	1	M	399
POA2660	0	F	31
POA2660	0	M	26
POA2660	1	F	715
POA2660	1	M	744
POA2661	0	F	16
POA2661	0	M	22
POA2661	1	F	126
POA2661	1	M	225
POA2663	0	F	103
POA2663	0	M	177
POA2663	1	F	1956
POA2663	1	M	1959
POA2665	0	F	13
POA2665	0	M	18
POA2665	1	F	887
POA2665	1	M	964
POA2666	0	F	86
POA2666	0	M	69
POA2666	1	F	2633
POA2666	1	M	2541
POA2668	0	F	3
POA2668	0	M	5
POA2668	1	F	172
POA2668	1	M	192
POA2669	0	F	18
POA2669	0	M	14
POA2669	1	F	642
POA2669	1	M	691
POA2671	0	F	69
POA2671	0	M	52
POA2671	1	F	1776
POA2671	1	M	1735
POA2672	0	F	26
POA2672	0	M	25
POA2672	1	F	635
POA2672	1	M	629
POA2675	0	F	101
POA2675	0	M	129
POA2675	1	F	601
POA2675	1	M	621
POA2678	0	F	24
POA2678	0	M	20
POA2678	1	F	272
POA2678	1	M	118
POA2680	0	F	3019
POA2680	0	M	3122
POA2680	1	F	8647
POA2680	1	M	8515
POA2681	0	F	70
POA2681	0	M	78
POA2681	1	F	739
POA2681	1	M	776
POA2700	0	F	98
POA2700	0	M	85
POA2700	1	F	2153
POA2700	1	M	2036
POA2701	0	F	9
POA2701	0	M	18
POA2701	1	F	1212
POA2701	1	M	1111
POA2702	0	F	3
POA2702	0	M	5
POA2702	1	F	373
POA2702	1	M	369
POA2703	0	F	13
POA2703	0	M	16
POA2703	1	F	350
POA2703	1	M	347
POA2705	0	F	554
POA2705	0	M	522
POA2705	1	F	4393
POA2705	1	M	4264
POA2706	0	F	22
POA2706	0	M	28
POA2706	1	F	418
POA2706	1	M	457
POA2707	0	F	21
POA2707	0	M	24
POA2707	1	F	509
POA2707	1	M	536
POA2710	0	F	153
POA2710	0	M	117
POA2710	1	F	4314
POA2710	1	M	4252
POA2711	0	F	72
POA2711	0	M	56
POA2711	1	F	1332
POA2711	1	M	1366
POA2712	0	F	19
POA2712	0	M	21
POA2712	1	F	630
POA2712	1	M	590
POA2713	0	F	47
POA2713	0	M	38
POA2713	1	F	1170
POA2713	1	M	1157
POA2714	0	F	40
POA2714	0	M	29
POA2714	1	F	1296
POA2714	1	M	1262
POA2715	0	F	33
POA2715	0	M	60
POA2715	1	F	561
POA2715	1	M	562
POA2716	0	F	23
POA2716	0	M	14
POA2716	1	F	405
POA2716	1	M	429
POA2717	0	F	20
POA2717	0	M	11
POA2717	1	F	468
POA2717	1	M	516
POA2720	0	F	204
POA2720	0	M	192
POA2720	1	F	3762
POA2720	1	M	3677
POA2721	1	F	96
POA2721	1	M	109
POA2722	0	F	74
POA2722	0	M	106
POA2722	1	F	1441
POA2722	1	M	1439
POA2725	0	F	5
POA2725	0	M	7
POA2725	1	F	167
POA2725	1	M	159
POA2726	0	M	3
POA2726	1	F	113
POA2726	1	M	115
POA2727	1	F	137
POA2727	1	M	155
POA2729	0	F	22
POA2729	0	M	21
POA2729	1	F	747
POA2729	1	M	745
POA2730	0	F	50
POA2730	0	M	53
POA2730	1	F	555
POA2730	1	M	575
POA2731	0	F	118
POA2731	0	M	106
POA2731	1	F	3487
POA2731	1	M	3280
POA2732	0	F	25
POA2732	0	M	26
POA2732	1	F	861
POA2732	1	M	840
POA2733	0	F	17
POA2733	0	M	15
POA2733	1	F	227
POA2733	1	M	234
POA2734	0	F	3
POA2734	1	F	222
POA2734	1	M	220
POA2735	0	F	3
POA2735	0	M	8
POA2735	1	F	168
POA2735	1	M	200
POA2736	0	F	30
POA2736	0	M	52
POA2736	1	F	126
POA2736	1	M	155
POA2737	0	F	63
POA2737	0	M	59
POA2737	1	F	275
POA2737	1	M	286
POA2738	0	F	39
POA2738	0	M	50
POA2738	1	F	949
POA2738	1	M	982
POA2739	0	F	57
POA2739	0	M	51
POA2739	1	F	564
POA2739	1	M	604
POA2745	0	F	2663
POA2745	0	M	2448
POA2745	1	F	13143
POA2745	1	M	12703
POA2747	0	F	6907
POA2747	0	M	6369
POA2747	1	F	19177
POA2747	1	M	18800
POA2748	0	F	213
POA2748	0	M	216
POA2748	1	F	612
POA2748	1	M	708
POA2749	0	F	871
POA2749	0	M	790
POA2749	1	F	7402
POA2749	1	M	7165
POA2750	0	F	3320
POA2750	0	M	2858
POA2750	1	F	20213
POA2750	1	M	19750
POA2752	0	F	238
POA2752	0	M	196
POA2752	1	F	2470
POA2752	1	M	2655
POA2753	0	F	842
POA2753	0	M	838
POA2753	1	F	7453
POA2753	1	M	7395
POA2754	0	F	262
POA2754	0	M	216
POA2754	1	F	3334
POA2754	1	M	2996
POA2756	0	F	1162
POA2756	0	M	1102
POA2756	1	F	15661
POA2756	1	M	15827
POA2757	0	F	33
POA2757	0	M	28
POA2757	1	F	395
POA2757	1	M	367
POA2758	0	F	230
POA2758	0	M	212
POA2758	1	F	4047
POA2758	1	M	4118
POA2759	0	F	3263
POA2759	0	M	3079
POA2759	1	F	9326
POA2759	1	M	9578
POA2760	0	F	6148
POA2760	0	M	5794
POA2760	1	F	11189
POA2760	1	M	11182
POA2761	0	F	8553
POA2761	0	M	8009
POA2761	1	F	8007
POA2761	1	M	8349
POA2762	0	F	5986
POA2762	0	M	5897
POA2762	1	F	4404
POA2762	1	M	4467
POA2763	0	F	7651
POA2763	0	M	7503
POA2763	1	F	8349
POA2763	1	M	8365
POA2765	0	F	9362
POA2765	0	M	9012
POA2765	1	F	11927
POA2765	1	M	12145
POA2766	0	F	4536
POA2766	0	M	4206
POA2766	1	F	3486
POA2766	1	M	3527
POA2767	0	F	6336
POA2767	0	M	6076
POA2767	1	F	4752
POA2767	1	M	4874
POA2768	0	F	7264
POA2768	0	M	6875
POA2768	1	F	6299
POA2768	1	M	6457
POA2769	0	F	4601
POA2769	0	M	4454
POA2769	1	F	3399
POA2769	1	M	3405
POA2770	0	F	11595
POA2770	0	M	10951
POA2770	1	F	16544
POA2770	1	M	16187
POA2773	0	F	189
POA2773	0	M	136
POA2773	1	F	2778
POA2773	1	M	2767
POA2774	0	F	397
POA2774	0	M	359
POA2774	1	F	6068
POA2774	1	M	5887
POA2775	0	F	37
POA2775	0	M	33
POA2775	1	F	583
POA2775	1	M	718
POA2776	0	F	125
POA2776	0	M	98
POA2776	1	F	1933
POA2776	1	M	1887
POA2777	0	F	483
POA2777	0	M	396
POA2777	1	F	8430
POA2777	1	M	7988
POA2778	0	F	85
POA2778	0	M	66
POA2778	1	F	1106
POA2778	1	M	1108
POA2779	0	F	181
POA2779	0	M	136
POA2779	1	F	2380
POA2779	1	M	2248
POA2780	0	F	720
POA2780	0	M	588
POA2780	1	F	5945
POA2780	1	M	5496
POA2782	0	F	246
POA2782	0	M	191
POA2782	1	F	2965
POA2782	1	M	2674
POA2783	0	F	98
POA2783	0	M	65
POA2783	1	F	1232
POA2783	1	M	1176
POA2784	0	F	45
POA2784	0	M	37
POA2784	1	F	589
POA2784	1	M	577
POA2785	0	F	186
POA2785	0	M	141
POA2785	1	F	2181
POA2785	1	M	2008
POA2786	0	F	50
POA2786	0	M	41
POA2786	1	F	486
POA2786	1	M	547
POA2787	0	F	111
POA2787	0	M	129
POA2787	1	F	1869
POA2787	1	M	1932
POA2790	0	F	382
POA2790	0	M	358
POA2790	1	F	6793
POA2790	1	M	6580
POA2791	0	F	3
POA2791	0	M	4
POA2791	1	F	145
POA2791	1	M	139
POA2792	0	F	4
POA2792	0	M	3
POA2792	1	F	157
POA2792	1	M	195
POA2793	0	F	14
POA2793	0	M	10
POA2793	1	F	422
POA2793	1	M	502
POA2794	0	F	211
POA2794	0	M	215
POA2794	1	F	4790
POA2794	1	M	4557
POA2795	0	F	1230
POA2795	0	M	1176
POA2795	1	F	20030
POA2795	1	M	19403
POA2797	0	F	9
POA2797	0	M	5
POA2797	1	F	192
POA2797	1	M	184
POA2798	0	F	18
POA2798	0	M	11
POA2798	1	F	1002
POA2798	1	M	980
POA2799	0	F	41
POA2799	0	M	27
POA2799	1	F	2005
POA2799	1	M	1926
POA2800	0	F	1660
POA2800	0	M	1597
POA2800	1	F	21703
POA2800	1	M	20682
POA2803	1	F	122
POA2803	1	M	147
POA2804	0	F	46
POA2804	0	M	36
POA2804	1	F	1281
POA2804	1	M	1185
POA2805	0	F	3
POA2805	0	M	10
POA2805	1	F	181
POA2805	1	M	172
POA2806	0	F	5
POA2806	0	M	7
POA2806	1	F	357
POA2806	1	M	374
POA2807	0	F	7
POA2807	0	M	5
POA2807	1	F	180
POA2807	1	M	214
POA2808	0	F	7
POA2808	0	M	3
POA2808	1	F	90
POA2808	1	M	93
POA2809	1	F	83
POA2809	1	M	95
POA2810	0	F	31
POA2810	0	M	19
POA2810	1	F	1399
POA2810	1	M	1459
POA2817	0	F	4
POA2817	0	M	3
POA2817	1	F	155
POA2817	1	M	155
