POA_CODE_2021	FamilyHousehold	IncomeHousehold.max	households
POA2179	0	15750	20
POA2179	0	21000	25
POA2179	0	26250	88
POA2179	0	34125	88
POA2179	0	42000	51
POA2179	0	52500	45
POA2179	0	65625	74
POA2179	0	78750	56
POA2179	0	91875	38
POA2179	0	105000	38
POA2179	0	131250	55
POA2179	0	157500	3
POA2179	0	183750	10
POA2179	0	210000	5
POA2179	0	Inf	20
POA2179	1		209
POA2179	1	0	61
POA2179	1	7875	11
POA2179	1	15750	10
POA2179	1	21000	9
POA2179	1	26250	36
POA2179	1	34125	47
POA2179	1	42000	156
POA2179	1	52500	131
POA2179	1	65625	215
POA2179	1	78750	245
POA2179	1	91875	222
POA2179	1	105000	247
POA2179	1	131250	659
POA2179	1	157500	537
POA2179	1	183750	405
POA2179	1	210000	313
POA2179	1	Inf	612
POA2190	0		76
POA2190	0	0	84
POA2190	0	7875	19
POA2190	0	15750	92
POA2190	0	21000	256
POA2190	0	26250	332
POA2190	0	34125	131
POA2190	0	42000	69
POA2190	0	52500	98
POA2190	0	65625	103
POA2190	0	78750	61
POA2190	0	91875	51
POA2190	0	105000	34
POA2190	0	131250	58
POA2190	0	157500	13
POA2190	0	183750	15
POA2190	0	Inf	25
POA2190	1		490
POA2190	1	0	156
POA2190	1	7875	26
POA2190	1	15750	41
POA2190	1	21000	49
POA2190	1	26250	148
POA2190	1	34125	165
POA2190	1	42000	429
POA2190	1	52500	386
POA2190	1	65625	445
POA2190	1	78750	480
POA2190	1	91875	344
POA2190	1	105000	363
POA2190	1	131250	718
POA2190	1	157500	452
POA2190	1	183750	377
POA2190	1	210000	240
POA2190	1	Inf	681
POA2191	0		20
POA2191	0	0	34
POA2191	0	7875	8
POA2191	0	15750	27
POA2191	0	21000	62
POA2191	0	26250	110
POA2191	0	34125	37
POA2191	0	42000	32
POA2191	0	52500	40
POA2191	0	65625	36
POA2191	0	78750	24
POA2191	0	91875	25
POA2191	0	105000	14
POA2191	0	131250	22
POA2191	0	157500	5
POA2191	0	183750	11
POA2191	0	Inf	14
POA2191	1		114
POA2191	1	0	44
POA2191	1	7875	5
POA2191	1	15750	5
POA2191	1	21000	3
POA2191	1	26250	37
POA2191	1	34125	35
POA2191	1	42000	91
POA2191	1	52500	68
POA2191	1	65625	98
POA2191	1	78750	101
POA2191	1	91875	98
POA2191	1	105000	107
POA2191	1	131250	202
POA2191	1	157500	140
POA2191	1	183750	157
POA2191	1	210000	88
POA2191	1	Inf	258
POA2192	0		76
POA2192	0	0	84
POA2192	0	7875	20
POA2192	0	15750	60
POA2192	0	21000	117
POA2192	0	26250	214
POA2192	0	34125	127
POA2192	0	42000	78
POA2192	0	52500	113
POA2192	0	65625	129
POA2192	0	78750	110
POA2192	0	91875	80
POA2192	0	105000	52
POA2192	0	131250	104
POA2192	0	157500	20
POA2192	0	183750	26
POA2192	0	Inf	27
POA2192	1		205
POA2192	1	0	70
POA2192	1	7875	12
POA2192	1	15750	23
POA2192	1	21000	37
POA2192	1	26250	72
POA2192	1	34125	78
POA2192	1	42000	242
POA2192	1	52500	202
POA2192	1	65625	231
POA2192	1	78750	298
POA2192	1	91875	209
POA2192	1	105000	219
POA2192	1	131250	422
POA2192	1	157500	282
POA2192	1	183750	216
POA2192	1	210000	143
POA2192	1	Inf	361
POA2193	0		76
POA2193	0	0	79
POA2193	0	7875	13
POA2193	0	15750	55
POA2193	0	21000	108
POA2193	0	26250	210
POA2193	0	34125	142
POA2193	0	42000	105
POA2193	0	52500	118
POA2193	0	65625	165
POA2193	0	78750	166
POA2193	0	91875	140
POA2193	0	105000	125
POA2193	0	131250	209
POA2193	0	157500	46
POA2193	0	183750	47
POA2193	0	210000	12
POA2193	0	Inf	82
POA2193	1		280
POA2193	1	0	77
POA2193	1	7875	22
POA2193	1	15750	17
POA2193	1	21000	20
POA2193	1	26250	67
POA2193	1	34125	55
POA2193	1	42000	201
POA2193	1	52500	180
POA2193	1	65625	259
POA2193	1	78750	281
POA2193	1	91875	230
POA2193	1	105000	283
POA2193	1	131250	592
POA2193	1	157500	491
POA2193	1	183750	394
POA2193	1	210000	327
POA2193	1	Inf	997
POA2194	0		194
POA2194	0	0	182
POA2194	0	7875	29
POA2194	0	15750	65
POA2194	0	21000	200
POA2194	0	26250	312
POA2194	0	34125	198
POA2194	0	42000	181
POA2194	0	52500	210
POA2194	0	65625	255
POA2194	0	78750	235
POA2194	0	91875	171
POA2194	0	105000	159
POA2194	0	131250	248
POA2194	0	157500	59
POA2194	0	183750	67
POA2194	0	210000	24
POA2194	0	Inf	78
POA2194	1		364
POA2194	1	0	126
POA2194	1	7875	32
POA2194	1	15750	41
POA2194	1	21000	50
POA2194	1	26250	144
POA2194	1	34125	151
POA2194	1	42000	413
POA2194	1	52500	344
POA2194	1	65625	491
POA2194	1	78750	571
POA2194	1	91875	421
POA2194	1	105000	427
POA2194	1	131250	828
POA2194	1	157500	618
POA2194	1	183750	411
POA2194	1	210000	291
POA2194	1	Inf	452
POA2195	0		151
POA2195	0	0	113
POA2195	0	7875	24
POA2195	0	15750	82
POA2195	0	21000	169
POA2195	0	26250	301
POA2195	0	34125	180
POA2195	0	42000	161
POA2195	0	52500	199
POA2195	0	65625	202
POA2195	0	78750	166
POA2195	0	91875	120
POA2195	0	105000	77
POA2195	0	131250	135
POA2195	0	157500	71
POA2195	0	183750	47
POA2195	0	210000	19
POA2195	0	Inf	82
POA2195	1		357
POA2195	1	0	150
POA2195	1	7875	26
POA2195	1	15750	47
POA2195	1	21000	63
POA2195	1	26250	165
POA2195	1	34125	245
POA2195	1	42000	538
POA2195	1	52500	516
POA2195	1	65625	627
POA2195	1	78750	659
POA2195	1	91875	390
POA2195	1	105000	359
POA2195	1	131250	623
POA2195	1	157500	336
POA2195	1	183750	206
POA2195	1	210000	119
POA2195	1	Inf	294
POA2196	0		139
POA2196	0	0	138
POA2196	0	7875	33
POA2196	0	15750	109
POA2196	0	21000	235
POA2196	0	26250	404
POA2196	0	34125	184
POA2196	0	42000	165
POA2196	0	52500	155
POA2196	0	65625	177
POA2196	0	78750	150
POA2196	0	91875	114
POA2196	0	105000	91
POA2196	0	131250	114
POA2196	0	157500	34
POA2196	0	183750	36
POA2196	0	210000	7
POA2196	0	Inf	36
POA2196	1		573
POA2196	1	0	183
POA2196	1	7875	40
POA2196	1	15750	59
POA2196	1	21000	73
POA2196	1	26250	168
POA2196	1	34125	217
POA2196	1	42000	545
POA2196	1	52500	506
POA2196	1	65625	535
POA2196	1	78750	639
POA2196	1	91875	473
POA2196	1	105000	500
POA2196	1	131250	907
POA2196	1	157500	713
POA2196	1	183750	485
POA2196	1	210000	295
POA2196	1	Inf	772
POA2197	0		26
POA2197	0	0	39
POA2197	0	7875	8
POA2197	0	15750	39
POA2197	0	21000	74
POA2197	0	26250	112
POA2197	0	34125	49
POA2197	0	42000	32
POA2197	0	52500	37
POA2197	0	65625	37
POA2197	0	78750	22
POA2197	0	91875	17
POA2197	0	105000	12
POA2197	0	131250	15
POA2197	0	183750	5
POA2197	0	210000	3
POA2197	0	Inf	4
POA2197	1		176
POA2197	1	0	42
POA2197	1	7875	6
POA2197	1	15750	17
POA2197	1	21000	16
POA2197	1	26250	57
POA2197	1	34125	63
POA2197	1	42000	196
POA2197	1	52500	140
POA2197	1	65625	178
POA2197	1	78750	182
POA2197	1	91875	117
POA2197	1	105000	128
POA2197	1	131250	238
POA2197	1	157500	194
POA2197	1	183750	134
POA2197	1	210000	107
POA2197	1	Inf	225
POA2198	0		18
POA2198	0	0	29
POA2198	0	7875	9
POA2198	0	15750	9
POA2198	0	21000	35
POA2198	0	26250	87
POA2198	0	34125	38
POA2198	0	42000	26
POA2198	0	52500	38
POA2198	0	65625	36
POA2198	0	78750	27
POA2198	0	91875	22
POA2198	0	105000	10
POA2198	0	131250	30
POA2198	0	183750	5
POA2198	0	Inf	8
POA2198	1		163
POA2198	1	0	38
POA2198	1	7875	19
POA2198	1	15750	13
POA2198	1	21000	17
POA2198	1	26250	54
POA2198	1	34125	62
POA2198	1	42000	130
POA2198	1	52500	109
POA2198	1	65625	179
POA2198	1	78750	174
POA2198	1	91875	113
POA2198	1	105000	135
POA2198	1	131250	294
POA2198	1	157500	208
POA2198	1	183750	182
POA2198	1	210000	134
POA2198	1	Inf	286
POA2199	0		70
POA2199	0	0	64
POA2199	0	7875	11
POA2199	0	15750	68
POA2199	0	21000	151
POA2199	0	26250	266
POA2199	0	34125	126
POA2199	0	42000	84
POA2199	0	52500	78
POA2199	0	65625	86
POA2199	0	78750	63
POA2199	0	91875	71
POA2199	0	105000	39
POA2199	0	131250	50
POA2199	0	157500	7
POA2199	0	183750	5
POA2199	0	210000	3
POA2199	0	Inf	12
POA2199	1		350
POA2199	1	0	110
POA2199	1	7875	18
POA2199	1	15750	32
POA2199	1	21000	42
POA2199	1	26250	120
POA2199	1	34125	148
POA2199	1	42000	304
POA2199	1	52500	273
POA2199	1	65625	327
POA2199	1	78750	369
POA2199	1	91875	262
POA2199	1	105000	274
POA2199	1	131250	536
POA2199	1	157500	391
POA2199	1	183750	273
POA2199	1	210000	184
POA2199	1	Inf	420
POA2200	0		190
POA2200	0	0	215
POA2200	0	7875	38
POA2200	0	15750	166
POA2200	0	21000	342
POA2200	0	26250	528
POA2200	0	34125	247
POA2200	0	42000	233
POA2200	0	52500	268
POA2200	0	65625	326
POA2200	0	78750	243
POA2200	0	91875	159
POA2200	0	105000	153
POA2200	0	131250	186
POA2200	0	157500	36
POA2200	0	183750	39
POA2200	0	210000	21
POA2200	0	Inf	55
POA2200	1		802
POA2200	1	0	230
POA2200	1	7875	54
POA2200	1	15750	100
POA2200	1	21000	131
POA2200	1	26250	310
POA2200	1	34125	334
POA2200	1	42000	814
POA2200	1	52500	764
POA2200	1	65625	934
POA2200	1	78750	1017
POA2200	1	91875	736
POA2200	1	105000	717
POA2200	1	131250	1363
POA2200	1	157500	882
POA2200	1	183750	619
POA2200	1	210000	376
POA2200	1	Inf	856
POA2203	0		98
POA2203	0	0	50
POA2203	0	7875	20
POA2203	0	15750	52
POA2203	0	21000	95
POA2203	0	26250	193
POA2203	0	34125	124
POA2203	0	42000	120
POA2203	0	52500	167
POA2203	0	65625	235
POA2203	0	78750	236
POA2203	0	91875	217
POA2203	0	105000	200
POA2203	0	131250	364
POA2203	0	157500	46
POA2203	0	183750	88
POA2203	0	210000	19
POA2203	0	Inf	124
POA2203	1		155
POA2203	1	0	43
POA2203	1	7875	15
POA2203	1	15750	7
POA2203	1	21000	16
POA2203	1	26250	41
POA2203	1	34125	43
POA2203	1	42000	124
POA2203	1	52500	108
POA2203	1	65625	124
POA2203	1	78750	190
POA2203	1	91875	139
POA2203	1	105000	153
POA2203	1	131250	435
POA2203	1	157500	333
POA2203	1	183750	352
POA2203	1	210000	243
POA2203	1	Inf	1016
POA2204	0		220
POA2204	0	0	108
POA2204	0	7875	40
POA2204	0	15750	91
POA2204	0	21000	188
POA2204	0	26250	379
POA2204	0	34125	238
POA2204	0	42000	182
POA2204	0	52500	254
POA2204	0	65625	337
POA2204	0	78750	331
POA2204	0	91875	312
POA2204	0	105000	268
POA2204	0	131250	571
POA2204	0	157500	138
POA2204	0	183750	174
POA2204	0	210000	67
POA2204	0	Inf	280
POA2204	1		359
POA2204	1	0	72
POA2204	1	7875	21
POA2204	1	15750	12
POA2204	1	21000	24
POA2204	1	26250	92
POA2204	1	34125	71
POA2204	1	42000	239
POA2204	1	52500	224
POA2204	1	65625	288
POA2204	1	78750	308
POA2204	1	91875	238
POA2204	1	105000	293
POA2204	1	131250	664
POA2204	1	157500	638
POA2204	1	183750	566
POA2204	1	210000	505
POA2204	1	Inf	1826
POA2205	0		177
POA2205	0	0	194
POA2205	0	7875	35
POA2205	0	15750	55
POA2205	0	21000	114
POA2205	0	26250	185
POA2205	0	34125	122
POA2205	0	42000	148
POA2205	0	52500	196
POA2205	0	65625	278
POA2205	0	78750	247
POA2205	0	91875	303
POA2205	0	105000	243
POA2205	0	131250	492
POA2205	0	157500	129
POA2205	0	183750	148
POA2205	0	210000	61
POA2205	0	Inf	199
POA2205	1		372
POA2205	1	0	106
POA2205	1	7875	24
POA2205	1	15750	23
POA2205	1	21000	29
POA2205	1	26250	67
POA2205	1	34125	85
POA2205	1	42000	188
POA2205	1	52500	206
POA2205	1	65625	272
POA2205	1	78750	366
POA2205	1	91875	314
POA2205	1	105000	355
POA2205	1	131250	973
POA2205	1	157500	701
POA2205	1	183750	610
POA2205	1	210000	444
POA2205	1	Inf	1073
POA2206	0		65
POA2206	0	0	90
POA2206	0	7875	18
POA2206	0	15750	56
POA2206	0	21000	111
POA2206	0	26250	291
POA2206	0	34125	111
POA2206	0	42000	73
POA2206	0	52500	104
POA2206	0	65625	94
POA2206	0	78750	77
POA2206	0	91875	91
POA2206	0	105000	76
POA2206	0	131250	103
POA2206	0	157500	18
POA2206	0	183750	44
POA2206	0	210000	5
POA2206	0	Inf	52
POA2206	1		327
POA2206	1	0	82
POA2206	1	7875	21
POA2206	1	15750	23
POA2206	1	21000	26
POA2206	1	26250	82
POA2206	1	34125	55
POA2206	1	42000	295
POA2206	1	52500	175
POA2206	1	65625	233
POA2206	1	78750	304
POA2206	1	91875	227
POA2206	1	105000	257
POA2206	1	131250	532
POA2206	1	157500	459
POA2206	1	183750	447
POA2206	1	210000	344
POA2206	1	Inf	1305
POA2207	0		78
POA2207	0	0	104
POA2207	0	7875	40
POA2207	0	15750	52
POA2207	0	21000	180
POA2207	0	26250	391
POA2207	0	34125	188
POA2207	0	42000	109
POA2207	0	52500	169
POA2207	0	65625	170
POA2207	0	78750	163
POA2207	0	91875	139
POA2207	0	105000	112
POA2207	0	131250	184
POA2207	0	157500	21
POA2207	0	183750	42
POA2207	0	210000	11
POA2207	0	Inf	53
POA2207	1		414
POA2207	1	0	112
POA2207	1	7875	34
POA2207	1	15750	45
POA2207	1	21000	36
POA2207	1	26250	110
POA2207	1	34125	129
POA2207	1	42000	386
POA2207	1	52500	334
POA2207	1	65625	387
POA2207	1	78750	450
POA2207	1	91875	356
POA2207	1	105000	375
POA2207	1	131250	864
POA2207	1	157500	656
POA2207	1	183750	620
POA2207	1	210000	449
POA2207	1	Inf	1426
POA2208	0		36
POA2208	0	0	60
POA2208	0	7875	14
POA2208	0	15750	45
POA2208	0	21000	79
POA2208	0	26250	195
POA2208	0	34125	72
POA2208	0	42000	52
POA2208	0	52500	53
POA2208	0	65625	81
POA2208	0	78750	41
POA2208	0	91875	38
POA2208	0	105000	36
POA2208	0	131250	58
POA2208	0	157500	11
POA2208	0	183750	16
POA2208	0	210000	3
POA2208	0	Inf	22
POA2208	1		187
POA2208	1	0	56
POA2208	1	7875	29
POA2208	1	15750	15
POA2208	1	21000	21
POA2208	1	26250	62
POA2208	1	34125	61
POA2208	1	42000	196
POA2208	1	52500	154
POA2208	1	65625	193
POA2208	1	78750	247
POA2208	1	91875	152
POA2208	1	105000	165
POA2208	1	131250	363
POA2208	1	157500	343
POA2208	1	183750	268
POA2208	1	210000	204
POA2208	1	Inf	672
POA2209	0		65
POA2209	0	0	72
POA2209	0	7875	29
POA2209	0	15750	62
POA2209	0	21000	167
POA2209	0	26250	267
POA2209	0	34125	108
POA2209	0	42000	81
POA2209	0	52500	92
POA2209	0	65625	118
POA2209	0	78750	80
POA2209	0	91875	61
POA2209	0	105000	47
POA2209	0	131250	96
POA2209	0	157500	8
POA2209	0	183750	23
POA2209	0	210000	8
POA2209	0	Inf	34
POA2209	1		269
POA2209	1	0	72
POA2209	1	7875	20
POA2209	1	15750	22
POA2209	1	21000	18
POA2209	1	26250	99
POA2209	1	34125	88
POA2209	1	42000	246
POA2209	1	52500	218
POA2209	1	65625	255
POA2209	1	78750	270
POA2209	1	91875	173
POA2209	1	105000	238
POA2209	1	131250	486
POA2209	1	157500	394
POA2209	1	183750	292
POA2209	1	210000	238
POA2209	1	Inf	659
POA2210	0		183
POA2210	0	0	168
POA2210	0	7875	41
POA2210	0	15750	157
POA2210	0	21000	375
POA2210	0	26250	679
POA2210	0	34125	279
POA2210	0	42000	188
POA2210	0	52500	193
POA2210	0	65625	194
POA2210	0	78750	168
POA2210	0	91875	142
POA2210	0	105000	104
POA2210	0	131250	159
POA2210	0	157500	27
POA2210	0	183750	50
POA2210	0	210000	19
POA2210	0	Inf	50
POA2210	1		520
POA2210	1	0	131
POA2210	1	7875	49
POA2210	1	15750	58
POA2210	1	21000	59
POA2210	1	26250	161
POA2210	1	34125	168
POA2210	1	42000	504
POA2210	1	52500	425
POA2210	1	65625	539
POA2210	1	78750	531
POA2210	1	91875	397
POA2210	1	105000	467
POA2210	1	131250	980
POA2210	1	157500	780
POA2210	1	183750	719
POA2210	1	210000	444
POA2210	1	Inf	1564
POA2211	0		72
POA2211	0	0	71
POA2211	0	7875	17
POA2211	0	15750	62
POA2211	0	21000	144
POA2211	0	26250	303
POA2211	0	34125	129
POA2211	0	42000	82
POA2211	0	52500	109
POA2211	0	65625	120
POA2211	0	78750	83
POA2211	0	91875	67
POA2211	0	105000	52
POA2211	0	131250	88
POA2211	0	157500	8
POA2211	0	183750	14
POA2211	0	Inf	25
POA2211	1		271
POA2211	1	0	58
POA2211	1	7875	12
POA2211	1	15750	14
POA2211	1	21000	23
POA2211	1	26250	78
POA2211	1	34125	75
POA2211	1	42000	219
POA2211	1	52500	214
POA2211	1	65625	236
POA2211	1	78750	306
POA2211	1	91875	248
POA2211	1	105000	223
POA2211	1	131250	563
POA2211	1	157500	493
POA2211	1	183750	394
POA2211	1	210000	282
POA2211	1	Inf	849
POA2212	0		77
POA2212	0	0	55
POA2212	0	7875	16
POA2212	0	15750	51
POA2212	0	21000	126
POA2212	0	26250	263
POA2212	0	34125	116
POA2212	0	42000	76
POA2212	0	52500	98
POA2212	0	65625	81
POA2212	0	78750	87
POA2212	0	91875	60
POA2212	0	105000	41
POA2212	0	131250	74
POA2212	0	157500	19
POA2212	0	183750	18
POA2212	0	210000	8
POA2212	0	Inf	24
POA2212	1		291
POA2212	1	0	62
POA2212	1	7875	17
POA2212	1	15750	34
POA2212	1	21000	28
POA2212	1	26250	74
POA2212	1	34125	78
POA2212	1	42000	200
POA2212	1	52500	176
POA2212	1	65625	238
POA2212	1	78750	247
POA2212	1	91875	227
POA2212	1	105000	227
POA2212	1	131250	550
POA2212	1	157500	466
POA2212	1	183750	394
POA2212	1	210000	258
POA2212	1	Inf	748
POA2213	0		83
POA2213	0	0	94
POA2213	0	7875	30
POA2213	0	15750	65
POA2213	0	21000	175
POA2213	0	26250	364
POA2213	0	34125	157
POA2213	0	42000	116
POA2213	0	52500	108
POA2213	0	65625	125
POA2213	0	78750	74
POA2213	0	91875	71
POA2213	0	105000	60
POA2213	0	131250	105
POA2213	0	157500	16
POA2213	0	183750	28
POA2213	0	210000	10
POA2213	0	Inf	39
POA2213	1		354
POA2213	1	0	82
POA2213	1	7875	23
POA2213	1	15750	28
POA2213	1	21000	25
POA2213	1	26250	90
POA2213	1	34125	96
POA2213	1	42000	265
POA2213	1	52500	237
POA2213	1	65625	288
POA2213	1	78750	410
POA2213	1	91875	257
POA2213	1	105000	290
POA2213	1	131250	682
POA2213	1	157500	630
POA2213	1	183750	570
POA2213	1	210000	438
POA2213	1	Inf	1363
POA2214	0		4
POA2214	0	0	11
POA2214	0	7875	3
POA2214	0	15750	5
POA2214	0	21000	20
POA2214	0	26250	39
POA2214	0	34125	23
POA2214	0	42000	18
POA2214	0	52500	19
POA2214	0	65625	19
POA2214	0	78750	24
POA2214	0	91875	12
POA2214	0	105000	7
POA2214	0	131250	6
POA2214	0	157500	4
POA2214	0	183750	3
POA2214	0	Inf	5
POA2214	1		63
POA2214	1	0	10
POA2214	1	7875	7
POA2214	1	15750	3
POA2214	1	21000	5
POA2214	1	26250	11
POA2214	1	34125	12
POA2214	1	42000	54
POA2214	1	52500	48
POA2214	1	65625	68
POA2214	1	78750	67
POA2214	1	91875	54
POA2214	1	105000	65
POA2214	1	131250	133
POA2214	1	157500	126
POA2214	1	183750	112
POA2214	1	210000	80
POA2214	1	Inf	192
POA2216	0		190
POA2216	0	0	151
POA2216	0	7875	39
POA2216	0	15750	83
POA2216	0	21000	195
POA2216	0	26250	413
POA2216	0	34125	267
POA2216	0	42000	198
POA2216	0	52500	263
POA2216	0	65625	322
POA2216	0	78750	249
POA2216	0	91875	256
POA2216	0	105000	195
POA2216	0	131250	421
POA2216	0	157500	77
POA2216	0	183750	109
POA2216	0	210000	39
POA2216	0	Inf	119
POA2216	1		382
POA2216	1	0	108
POA2216	1	7875	22
POA2216	1	15750	37
POA2216	1	21000	36
POA2216	1	26250	116
POA2216	1	34125	125
POA2216	1	42000	406
POA2216	1	52500	318
POA2216	1	65625	377
POA2216	1	78750	488
POA2216	1	91875	410
POA2216	1	105000	407
POA2216	1	131250	976
POA2216	1	157500	698
POA2216	1	183750	587
POA2216	1	210000	361
POA2216	1	Inf	1096
POA2217	0		135
POA2217	0	0	145
POA2217	0	7875	54
POA2217	0	15750	84
POA2217	0	21000	147
POA2217	0	26250	369
POA2217	0	34125	266
POA2217	0	42000	183
POA2217	0	52500	272
POA2217	0	65625	297
POA2217	0	78750	260
POA2217	0	91875	246
POA2217	0	105000	206
POA2217	0	131250	360
POA2217	0	157500	61
POA2217	0	183750	93
POA2217	0	210000	18
POA2217	0	Inf	106
POA2217	1		414
POA2217	1	0	125
POA2217	1	7875	26
POA2217	1	15750	30
POA2217	1	21000	27
POA2217	1	26250	129
POA2217	1	34125	121
POA2217	1	42000	346
POA2217	1	52500	297
POA2217	1	65625	386
POA2217	1	78750	481
POA2217	1	91875	438
POA2217	1	105000	383
POA2217	1	131250	1016
POA2217	1	157500	741
POA2217	1	183750	672
POA2217	1	210000	492
POA2217	1	Inf	1263
POA2218	0		74
POA2218	0	0	73
POA2218	0	7875	22
POA2218	0	15750	43
POA2218	0	21000	108
POA2218	0	26250	192
POA2218	0	34125	121
POA2218	0	42000	81
POA2218	0	52500	121
POA2218	0	65625	151
POA2218	0	78750	134
POA2218	0	91875	109
POA2218	0	105000	93
POA2218	0	131250	165
POA2218	0	157500	31
POA2218	0	183750	46
POA2218	0	210000	11
POA2218	0	Inf	49
POA2218	1		243
POA2218	1	0	61
POA2218	1	7875	21
POA2218	1	15750	19
POA2218	1	21000	19
POA2218	1	26250	80
POA2218	1	34125	70
POA2218	1	42000	237
POA2218	1	52500	199
POA2218	1	65625	266
POA2218	1	78750	292
POA2218	1	91875	213
POA2218	1	105000	254
POA2218	1	131250	597
POA2218	1	157500	438
POA2218	1	183750	345
POA2218	1	210000	225
POA2218	1	Inf	640
POA2219	0		59
POA2219	0	0	78
POA2219	0	7875	33
POA2219	0	15750	50
POA2219	0	21000	121
POA2219	0	26250	264
POA2219	0	34125	160
POA2219	0	42000	118
POA2219	0	52500	139
POA2219	0	65625	137
POA2219	0	78750	103
POA2219	0	91875	113
POA2219	0	105000	98
POA2219	0	131250	151
POA2219	0	157500	9
POA2219	0	183750	36
POA2219	0	210000	3
POA2219	0	Inf	52
POA2219	1		224
POA2219	1	0	47
POA2219	1	7875	17
POA2219	1	15750	25
POA2219	1	21000	19
POA2219	1	26250	56
POA2219	1	34125	53
POA2219	1	42000	196
POA2219	1	52500	134
POA2219	1	65625	166
POA2219	1	78750	213
POA2219	1	91875	172
POA2219	1	105000	200
POA2219	1	131250	400
POA2219	1	157500	348
POA2219	1	183750	333
POA2219	1	210000	217
POA2219	1	Inf	817
POA2220	0		148
POA2220	0	0	192
POA2220	0	7875	52
POA2220	0	15750	86
POA2220	0	21000	151
POA2220	0	26250	341
POA2220	0	34125	184
POA2220	0	42000	134
POA2220	0	52500	219
POA2220	0	65625	248
POA2220	0	78750	241
POA2220	0	91875	159
POA2220	0	105000	143
POA2220	0	131250	264
POA2220	0	157500	102
POA2220	0	183750	101
POA2220	0	210000	52
POA2220	0	Inf	97
POA2220	1		536
POA2220	1	0	180
POA2220	1	7875	54
POA2220	1	15750	55
POA2220	1	21000	76
POA2220	1	26250	144
POA2220	1	34125	188
POA2220	1	42000	396
POA2220	1	52500	364
POA2220	1	65625	524
POA2220	1	78750	636
POA2220	1	91875	469
POA2220	1	105000	535
POA2220	1	131250	1155
POA2220	1	157500	843
POA2220	1	183750	624
POA2220	1	210000	494
POA2220	1	Inf	1162
POA2221	0		52
POA2221	0	0	54
POA2221	0	7875	22
POA2221	0	15750	43
POA2221	0	21000	81
POA2221	0	26250	158
POA2221	0	34125	85
POA2221	0	42000	73
POA2221	0	52500	88
POA2221	0	65625	86
POA2221	0	78750	82
POA2221	0	91875	68
POA2221	0	105000	50
POA2221	0	131250	74
POA2221	0	157500	9
POA2221	0	183750	26
POA2221	0	Inf	43
POA2221	1		297
POA2221	1	0	56
POA2221	1	7875	18
POA2221	1	15750	27
POA2221	1	21000	10
POA2221	1	26250	57
POA2221	1	34125	59
POA2221	1	42000	168
POA2221	1	52500	150
POA2221	1	65625	196
POA2221	1	78750	238
POA2221	1	91875	183
POA2221	1	105000	232
POA2221	1	131250	490
POA2221	1	157500	359
POA2221	1	183750	352
POA2221	1	210000	279
POA2221	1	Inf	1227
POA2222	0		57
POA2222	0	0	51
POA2222	0	7875	19
POA2222	0	15750	33
POA2222	0	21000	68
POA2222	0	26250	160
POA2222	0	34125	109
POA2222	0	42000	84
POA2222	0	52500	101
POA2222	0	65625	136
POA2222	0	78750	121
POA2222	0	91875	92
POA2222	0	105000	84
POA2222	0	131250	127
POA2222	0	157500	27
POA2222	0	183750	26
POA2222	0	210000	5
POA2222	0	Inf	23
POA2222	1		203
POA2222	1	0	46
POA2222	1	7875	11
POA2222	1	15750	25
POA2222	1	21000	11
POA2222	1	26250	44
POA2222	1	34125	60
POA2222	1	42000	152
POA2222	1	52500	131
POA2222	1	65625	169
POA2222	1	78750	229
POA2222	1	91875	226
POA2222	1	105000	187
POA2222	1	131250	464
POA2222	1	157500	322
POA2222	1	183750	277
POA2222	1	210000	176
POA2222	1	Inf	544
POA2223	0		60
POA2223	0	0	56
POA2223	0	7875	30
POA2223	0	15750	42
POA2223	0	21000	107
POA2223	0	26250	232
POA2223	0	34125	175
POA2223	0	42000	120
POA2223	0	52500	151
POA2223	0	65625	205
POA2223	0	78750	164
POA2223	0	91875	147
POA2223	0	105000	126
POA2223	0	131250	204
POA2223	0	157500	21
POA2223	0	183750	37
POA2223	0	210000	7
POA2223	0	Inf	56
POA2223	1		277
POA2223	1	0	42
POA2223	1	7875	20
POA2223	1	15750	22
POA2223	1	21000	16
POA2223	1	26250	64
POA2223	1	34125	67
POA2223	1	42000	209
POA2223	1	52500	164
POA2223	1	65625	261
POA2223	1	78750	313
POA2223	1	91875	276
POA2223	1	105000	285
POA2223	1	131250	636
POA2223	1	157500	519
POA2223	1	183750	545
POA2223	1	210000	399
POA2223	1	Inf	1628
POA2224	0		71
POA2224	0	0	63
POA2224	0	7875	16
POA2224	0	15750	52
POA2224	0	21000	80
POA2224	0	26250	176
POA2224	0	34125	126
POA2224	0	42000	97
POA2224	0	52500	93
POA2224	0	65625	96
POA2224	0	78750	55
POA2224	0	91875	63
POA2224	0	105000	57
POA2224	0	131250	76
POA2224	0	157500	8
POA2224	0	183750	25
POA2224	0	Inf	40
POA2224	1		258
POA2224	1	0	55
POA2224	1	7875	19
POA2224	1	15750	24
POA2224	1	21000	10
POA2224	1	26250	54
POA2224	1	34125	67
POA2224	1	42000	154
POA2224	1	52500	132
POA2224	1	65625	218
POA2224	1	78750	225
POA2224	1	91875	180
POA2224	1	105000	194
POA2224	1	131250	475
POA2224	1	157500	323
POA2224	1	183750	312
POA2224	1	210000	242
POA2224	1	Inf	988
POA2225	0		12
POA2225	0	0	12
POA2225	0	7875	3
POA2225	0	15750	13
