POA_CODE_2021	OnlyEnglishSpokenHome	persons
POA2224	1	9772
POA2225	0	527
POA2225	1	4925
POA2226	0	1517
POA2226	1	11117
POA2227	0	1722
POA2227	1	13246
POA2228	0	4520
POA2228	1	15603
POA2229	0	3676
POA2229	1	25999
POA2230	0	2763
POA2230	1	26677
POA2231	0	155
POA2231	1	2283
POA2232	0	5200
POA2232	1	28818
POA2233	0	1779
POA2233	1	27384
POA2234	0	5592
POA2234	1	24408
POA2250	0	8204
POA2250	1	59411
POA2251	0	1757
POA2251	1	30756
POA2256	0	1390
POA2256	1	13717
POA2257	0	1947
POA2257	1	26811
POA2258	0	374
POA2258	1	4657
POA2259	0	4678
POA2259	1	57985
POA2260	0	1631
POA2260	1	23158
POA2261	0	2755
POA2261	1	49302
POA2262	0	775
POA2262	1	19509
POA2263	0	1211
POA2263	1	21735
POA2264	0	703
POA2264	1	14719
POA2265	0	441
POA2265	1	6763
POA2267	0	119
POA2267	1	2642
POA2278	0	42
POA2278	1	2454
POA2280	0	1046
POA2280	1	25236
POA2281	0	524
POA2281	1	14241
POA2282	0	904
POA2282	1	14817
POA2283	0	936
POA2283	1	22449
POA2284	0	682
POA2284	1	11308
POA2285	0	2639
POA2285	1	29943
POA2286	0	126
POA2286	1	4394
POA2287	0	5814
POA2287	1	33563
POA2289	0	1631
POA2289	1	18074
POA2290	0	2229
POA2290	1	31420
POA2291	0	895
POA2291	1	12983
POA2292	0	264
POA2292	1	2213
POA2293	0	238
POA2293	1	2940
POA2294	0	90
POA2294	1	1871
POA2295	0	328
POA2295	1	7348
POA2296	0	138
POA2296	1	1826
POA2297	0	148
POA2297	1	1585
POA2298	0	1143
POA2298	1	8292
POA2299	0	2163
POA2299	1	8963
POA2300	0	1099
POA2300	1	10340
POA2302	0	236
POA2302	1	1113
POA2303	0	1021
POA2303	1	8023
POA2304	0	1473
POA2304	1	13497
POA2305	0	994
POA2305	1	11676
POA2306	0	106
POA2306	1	2873
POA2307	0	500
POA2307	1	3795
POA2308	0	121
POA2308	1	865
POA2311	0	15
POA2311	1	868
POA2312	0	16
POA2312	1	1414
POA2315	0	991
POA2315	1	13494
POA2316	0	182
POA2316	1	6027
POA2317	0	290
POA2317	1	5947
POA2318	0	454
POA2318	1	12726
POA2319	0	212
POA2319	1	6333
POA2320	0	1800
POA2320	1	35722
POA2321	0	790
POA2321	1	18371
POA2322	0	1677
POA2322	1	21867
POA2323	0	1420
POA2323	1	23480
POA2324	0	886
POA2324	1	22934
POA2325	0	798
POA2325	1	27227
POA2326	0	131
POA2326	1	7359
POA2327	0	157
POA2327	1	7253
POA2328	0	40
POA2328	1	2281
POA2329	0	37
POA2329	1	1886
POA2330	0	754
POA2330	1	19497
POA2331	0	33
POA2331	1	376
POA2333	0	625
POA2333	1	12062
POA2334	0	108
POA2334	1	3133
POA2335	0	282
POA2335	1	7505
POA2336	0	64
POA2336	1	2381
POA2337	0	444
POA2337	1	7173
POA2338	0	38
POA2338	1	1227
POA2339	0	10
POA2339	1	611
POA2340	0	3445
POA2340	1	45313
POA2341	0	34
POA2341	1	1343
POA2342	0	5
POA2342	1	429
POA2343	0	155
POA2343	1	4121
POA2344	0	8
POA2344	1	635
POA2345	0	14
POA2345	1	655
POA2346	0	63
POA2346	1	2698
POA2347	0	38
POA2347	1	1647
POA2350	0	2886
POA2350	1	21526
POA2352	0	40
POA2352	1	2752
POA2353	0	15
POA2353	1	1107
POA2354	0	70
POA2354	1	3076
POA2355	0	9
POA2355	1	567
POA2356	1	104
POA2357	0	133
POA2357	1	3315
POA2358	0	80
POA2358	1	3402
POA2359	0	12
POA2359	1	604
POA2360	0	631
POA2360	1	13021
POA2361	0	18
POA2361	1	816
POA2365	0	169
POA2365	1	3112
POA2369	0	10
POA2369	1	772
POA2370	0	189
POA2370	1	6710
POA2371	0	26
POA2371	1	1010
POA2372	0	135
POA2372	1	4260
POA2379	0	3
POA2379	1	251
POA2380	0	388
POA2380	1	9763
POA2381	0	27
POA2381	1	1150
POA2382	0	17
POA2382	1	1190
POA2386	1	239
POA2387	0	4
POA2387	1	158
POA2388	0	42
POA2388	1	2128
POA2390	0	251
POA2390	1	7548
POA2395	0	10
POA2395	1	617
POA2396	0	13
POA2396	1	724
POA2397	0	8
POA2397	1	242
POA2398	1	175
POA2399	0	12
POA2399	1	492
POA2400	0	389
POA2400	1	7462
POA2401	0	6
POA2401	1	291
POA2402	0	21
POA2402	1	1581
POA2403	1	584
POA2404	0	17
POA2404	1	1553
POA2405	0	8
POA2405	1	334
POA2406	0	28
POA2406	1	565
POA2408	0	5
POA2408	1	233
POA2409	0	25
POA2409	1	743
POA2410	0	4
POA2410	1	196
POA2411	1	80
POA2415	0	4
POA2415	1	366
POA2420	0	34
POA2420	1	3786
POA2421	0	14
POA2421	1	1956
POA2422	0	101
POA2422	1	5162
POA2423	0	99
POA2423	1	2911
POA2424	0	11
POA2424	1	428
POA2425	0	27
POA2425	1	1808
POA2426	0	13
POA2426	1	787
POA2427	0	78
POA2427	1	3228
POA2428	0	886
POA2428	1	22655
POA2429	0	220
POA2429	1	8775
POA2430	0	1382
POA2430	1	32779
POA2431	0	152
POA2431	1	5143
POA2439	0	88
POA2439	1	3747
POA2440	0	684
POA2440	1	19846
POA2441	0	108
POA2441	1	3900
POA2443	0	171
POA2443	1	8099
POA2444	0	2692
POA2444	1	46057
POA2445	0	176
POA2445	1	6961
POA2446	0	317
POA2446	1	13952
POA2447	0	253
POA2447	1	7001
POA2448	0	325
POA2448	1	8555
POA2449	0	66
POA2449	1	1878
POA2450	0	4380
POA2450	1	39820
POA2452	0	628
POA2452	1	13775
POA2453	0	82
POA2453	1	2485
POA2454	0	341
POA2454	1	6992
POA2455	0	87
POA2455	1	2872
POA2456	0	2236
POA2456	1	14001
POA2460	0	842
POA2460	1	27175
POA2462	0	39
POA2462	1	2345
POA2463	0	252
POA2463	1	7579
POA2464	0	245
POA2464	1	6396
POA2465	0	10
POA2465	1	315
POA2466	0	21
POA2466	1	1624
POA2469	0	149
POA2469	1	3663
POA2470	0	344
POA2470	1	13721
POA2471	0	68
POA2471	1	2408
POA2472	0	48
POA2472	1	1766
POA2473	0	86
POA2473	1	2842
POA2474	0	213
POA2474	1	5673
POA2475	0	8
POA2475	1	361
POA2476	0	17
POA2476	1	717
POA2477	0	509
POA2477	1	11825
POA2478	0	1633
POA2478	1	28558
POA2479	0	294
POA2479	1	4882
POA2480	0	2436
POA2480	1	40058
POA2481	0	1731
POA2481	1	10623
POA2482	0	643
POA2482	1	5463
POA2483	0	847
POA2483	1	9725
POA2484	0	874
POA2484	1	17296
POA2485	0	1189
POA2485	1	12835
POA2486	0	1658
POA2486	1	29417
POA2487	0	595
POA2487	1	13715
POA2488	0	152
POA2488	1	3122
POA2489	0	290
POA2489	1	7175
POA2490	0	10
POA2490	1	634
POA2500	0	10728
POA2500	1	30309
POA2502	0	4309
POA2502	1	7478
POA2505	0	1207
POA2505	1	3617
POA2506	0	1547
POA2506	1	5772
POA2508	0	436
POA2508	1	8587
POA2515	0	679
POA2515	1	10705
POA2516	0	431
POA2516	1	6161
POA2517	0	842
POA2517	1	12593
POA2518	0	2392
POA2518	1	16496
POA2519	0	3162
POA2519	1	13327
POA2525	0	2379
POA2525	1	9565
POA2526	0	2502
POA2526	1	13590
POA2527	0	1680
POA2527	1	23393
POA2528	0	2330
POA2528	1	19830
POA2529	0	3597
POA2529	1	24288
POA2530	0	3105
POA2530	1	30707
POA2533	0	813
POA2533	1	15566
POA2534	0	209
POA2534	1	5315
POA2535	0	214
POA2535	1	7365
POA2536	0	980
POA2536	1	16932
POA2537	0	338
POA2537	1	11668
POA2538	0	50
POA2538	1	2371
POA2539	0	798
POA2539	1	18376
POA2540	0	2247
POA2540	1	42507
POA2541	0	1937
POA2541	1	24022
POA2545	0	16
POA2545	1	977
POA2546	0	386
POA2546	1	8932
POA2548	0	374
POA2548	1	7608
POA2549	0	86
POA2549	1	3804
POA2550	0	518
POA2550	1	15193
POA2551	0	114
POA2551	1	3271
POA2555	0	77
POA2555	1	67
POA2556	0	644
POA2556	1	1592
POA2557	0	7216
POA2557	1	12063
POA2558	0	3112
POA2558	1	7462
POA2559	0	1030
POA2559	1	1540
POA2560	0	21363
POA2560	1	55931
POA2563	0	29
POA2563	1	223
POA2564	0	6147
POA2564	1	6917
POA2565	0	15300
POA2565	1	14653
POA2566	0	11245
POA2566	1	14846
POA2567	0	6056
POA2567	1	33722
POA2568	0	71
POA2568	1	997
POA2569	0	73
POA2569	1	1239
POA2570	0	10997
POA2570	1	50225
POA2571	0	574
POA2571	1	11980
POA2572	0	309
POA2572	1	4802
POA2573	0	362
POA2573	1	5190
POA2574	0	329
POA2574	1	5348
POA2575	0	1449
POA2575	1	15646
POA2576	0	961
POA2576	1	12494
POA2577	0	1076
POA2577	1	14647
POA2578	0	139
POA2578	1	2608
POA2579	0	219
POA2579	1	4085
POA2580	0	1924
POA2580	1	27238
POA2581	0	72
POA2581	1	2230
POA2582	0	527
POA2582	1	12487
POA2583	0	115
POA2583	1	4142
POA2584	0	5
POA2584	1	495
POA2585	0	9
POA2585	1	185
POA2586	0	70
POA2586	1	2451
POA2587	0	111
POA2587	1	2629
POA2588	0	11
POA2588	1	266
POA2590	0	174
POA2590	1	6524
POA2594	0	792
POA2594	1	10593
POA2600	0	1415
POA2600	1	6340
POA2601	0	2402
POA2601	1	4238
POA2602	0	6807
POA2602	1	26396
POA2603	0	2130
POA2603	1	7817
POA2604	0	2597
POA2604	1	9373
POA2605	0	2454
POA2605	1	9623
POA2606	0	4100
POA2606	1	7445
POA2607	0	3357
POA2607	1	10798
POA2609	0	133
POA2609	1	703
POA2611	0	8779
POA2611	1	26460
POA2612	0	3939
POA2612	1	13825
POA2614	0	4088
POA2614	1	15634
POA2615	0	9240
POA2615	1	36574
POA2617	0	12088
POA2617	1	24533
POA2618	0	92
POA2618	1	1250
POA2619	0	1195
POA2619	1	8163
POA2620	0	7146
POA2620	1	35555
POA2621	0	237
POA2621	1	6186
POA2622	0	158
POA2622	1	3629
POA2623	0	20
POA2623	1	548
POA2624	0	37
POA2624	1	102
POA2625	0	35
POA2625	1	245
POA2626	0	24
POA2626	1	442
POA2627	0	339
POA2627	1	4658
POA2628	0	73
POA2628	1	1944
POA2629	0	35
POA2629	1	420
POA2630	0	700
POA2630	1	7452
POA2631	0	15
POA2631	1	544
POA2632	0	54
POA2632	1	1688
POA2633	0	6
POA2633	1	292
POA2640	0	2920
POA2640	1	34873
POA2641	0	1893
POA2641	1	13576
POA2642	0	116
POA2642	1	4852
POA2643	0	69
POA2643	1	2767
POA2644	0	53
POA2644	1	2198
POA2645	0	9
POA2645	1	307
POA2646	0	173
POA2646	1	6174
POA2647	0	38
POA2647	1	2292
POA2648	0	55
POA2648	1	2154
POA2649	0	3
POA2649	1	26
POA2650	0	5776
POA2650	1	52424
POA2651	0	281
POA2651	1	2515
POA2652	0	85
POA2652	1	4296
POA2653	0	73
POA2653	1	2237
POA2655	0	18
POA2655	1	1311
POA2656	0	14
POA2656	1	1236
POA2658	0	32
POA2658	1	1341
POA2659	0	18
POA2659	1	757
POA2660	0	56
POA2660	1	1461
POA2661	0	34
POA2661	1	358
POA2663	0	281
POA2663	1	3922
POA2665	0	27
POA2665	1	1849
POA2666	0	147
POA2666	1	5178
POA2668	0	11
POA2668	1	360
POA2669	0	30
POA2669	1	1334
POA2671	0	125
POA2671	1	3512
POA2672	0	51
POA2672	1	1268
POA2675	0	224
POA2675	1	1225
POA2678	0	46
POA2678	1	389
POA2680	0	6140
POA2680	1	17159
POA2681	0	150
POA2681	1	1522
POA2700	0	180
POA2700	1	4189
POA2701	0	33
POA2701	1	2323
POA2702	0	5
POA2702	1	742
POA2703	0	25
POA2703	1	697
POA2705	0	1075
POA2705	1	8656
POA2706	0	47
POA2706	1	870
POA2707	0	42
POA2707	1	1041
POA2710	0	277
POA2710	1	8569
POA2711	0	130
POA2711	1	2703
POA2712	0	41
POA2712	1	1222
POA2713	0	83
POA2713	1	2333
POA2714	0	72
POA2714	1	2560
POA2715	0	95
POA2715	1	1126
POA2716	0	38
POA2716	1	836
POA2717	0	36
POA2717	1	984
POA2720	0	396
POA2720	1	7437
POA2721	0	5
POA2721	1	207
POA2722	0	178
POA2722	1	2877
POA2725	0	6
POA2725	1	329
POA2726	0	3
POA2726	1	225
POA2727	1	288
POA2729	0	44
POA2729	1	1492
POA2730	0	102
POA2730	1	1127
POA2731	0	222
POA2731	1	6763
POA2732	0	53
POA2732	1	1695
POA2733	0	35
POA2733	1	458
POA2734	0	3
POA2734	1	437
POA2735	0	18
POA2735	1	367
POA2736	0	85
POA2736	1	282
POA2737	0	117
POA2737	1	564
POA2738	0	87
POA2738	1	1934
POA2739	0	108
POA2739	1	1167
POA2745	0	5110
POA2745	1	25848
POA2747	0	13272
POA2747	1	37978
POA2748	0	429
POA2748	1	1317
POA2749	0	1662
POA2749	1	14576
POA2750	0	6175
POA2750	1	39957
POA2752	0	431
POA2752	1	5131
POA2753	0	1678
POA2753	1	14848
POA2754	0	480
POA2754	1	6333
POA2756	0	2262
POA2756	1	31493
POA2757	0	60
POA2757	1	763
POA2758	0	443
POA2758	1	8164
POA2759	0	6343
POA2759	1	18909
POA2760	0	11947
POA2760	1	22375
POA2761	0	16562
POA2761	1	16356
POA2762	0	11890
POA2762	1	8868
POA2763	0	15157
POA2763	1	16712
POA2765	0	18374
POA2765	1	24073
POA2766	0	8744
POA2766	1	7012
POA2767	0	12417
POA2767	1	9632
POA2768	0	14140
POA2768	1	12759
POA2769	0	9059
POA2769	1	6802
POA2770	0	22544
POA2770	1	32735
POA2773	0	324
POA2773	1	5545
POA2774	0	764
POA2774	1	11954
POA2775	0	69
POA2775	1	1300
POA2776	0	226
POA2776	1	3827
POA2777	0	880
POA2777	1	16417
POA2778	0	151
POA2778	1	2218
POA2779	0	323
POA2779	1	4627
POA2780	0	1305
POA2780	1	11432
POA2782	0	440
POA2782	1	5639
POA2783	0	164
POA2783	1	2412
POA2784	0	85
POA2784	1	1161
POA2785	0	328
POA2785	1	4192
POA2786	0	88
POA2786	1	1030
POA2787	0	238
POA2787	1	3795
POA2790	0	740
POA2790	1	13378
POA2791	0	5
POA2791	1	285
POA2792	0	9
POA2792	1	356
POA2793	0	20
POA2793	1	928
POA2794	0	425
POA2794	1	9343
POA2795	0	2402
POA2795	1	39437
POA2797	0	11
POA2797	1	374
POA2798	0	27
POA2798	1	1986
POA2799	0	66
POA2799	1	3930
POA2800	0	3257
POA2800	1	42387
POA2803	0	3
POA2803	1	268
POA2804	0	81
POA2804	1	2461
POA2805	0	13
POA2805	1	353
POA2806	0	18
POA2806	1	726
POA2807	0	14
POA2807	1	398
POA2808	0	6
POA2808	1	188
POA2809	1	176
POA2810	0	49
POA2810	1	2861
POA2817	0	4
POA2817	1	313
POA2818	1	776
POA2820	0	233
POA2820	1	5598
POA2821	0	75
POA2821	1	4067
POA2822	1	368
POA2823	0	34
POA2823	1	1131
POA2824	0	71
POA2824	1	1767
POA2825	0	85
POA2825	1	1963
POA2826	0	4
POA2826	1	163
POA2827	0	60
POA2827	1	3198
POA2828	0	6
POA2828	1	683
POA2829	0	73
POA2829	1	2480
POA2830	0	3899
POA2830	1	37246
POA2831	0	22
POA2831	1	1593
POA2832	0	76
POA2832	1	1347
POA2833	0	24
POA2833	1	463
POA2834	0	176
POA2834	1	1391
POA2835	0	180
POA2835	1	3045
POA2836	0	17
POA2836	1	702
POA2838	1	178
POA2839	0	50
POA2839	1	872
POA2840	0	93
POA2840	1	1884
POA2842	0	14
POA2842	1	637
POA2843	0	13
POA2843	1	1046
POA2844	0	26
POA2844	1	1158
POA2845	0	75
POA2845	1	1859
POA2846	0	9
POA2846	1	224
POA2847	0	65
POA2847	1	2155
POA2848	0	53
POA2848	1	1314
POA2849	0	45
POA2849	1	1407
POA2850	0	706
POA2850	1	17091
POA2852	0	66
POA2852	1	3370
POA2864	0	5
POA2864	1	760
POA2865	0	15
POA2865	1	843
POA2866	0	47
POA2866	1	2827
POA2867	0	3
POA2867	1	577
POA2868	0	12
POA2868	1	535
POA2869	0	36
POA2869	1	1257
POA2870	0	450
POA2870	1	10819
POA2871	0	199
POA2871	1	8027
POA2873	0	12
POA2873	1	487
POA2874	0	4
POA2874	1	310
POA2875	0	17
POA2875	1	727
POA2876	1	428
POA2877	0	153
POA2877	1	3006
POA2878	0	3
POA2878	1	220
POA2879	0	11
POA2879	1	452
POA2880	0	608
POA2880	1	15933
POA2898	0	32
POA2898	1	382
POA2899	0	787
POA2899	1	1146
POA2900	0	993
POA2900	1	2977
POA2902	0	2197
POA2902	1	12902
POA2903	0	1560
POA2903	1	7717
POA2904	0	2129
POA2904	1	10744
POA2905	0	4612
POA2905	1	23248
POA2906	0	2746
POA2906	1	14848
POA2911	0	1869
POA2911	1	2807
POA2912	0	4054
POA2912	1	4173
POA2913	0	13851
POA2913	1	24225
POA2914	0	13937
POA2914	1	19371
POA3000	0	26009
POA3000	1	13028
POA3002	0	689
POA3002	1	3933
POA3003	0	3610
POA3003	1	3826
POA3004	0	3809
POA3004	1	6620
POA3006	0	11068
POA3006	1	10294
POA3008	0	8256
POA3008	1	5807
POA3011	0	7779
POA3011	1	13012
POA3012	0	9931
POA3012	1	15616
POA3013	0	3129
POA3013	1	11933
POA3015	0	3449
POA3015	1	14546
POA3016	0	2406
POA3016	1	13085
POA3018	0	2619
POA3018	1	10338
POA3019	0	6224
POA3019	1	2799
POA3020	0	26879
POA3020	1	14564
POA3021	0	36924
POA3021	1	13447
POA3022	0	1515
POA3022	1	1348
POA3023	0	35634
POA3023	1	25855
POA3024	0	14936
POA3024	1	17141
POA3025	0	5497
POA3025	1	6679
POA3026	0	5094
POA3026	1	3180
POA3027	0	5888
POA3027	1	3021
POA3028	0	10125
POA3028	1	16564
POA3029	0	74599
POA3029	1	46117
POA3030	0	50665
POA3030	1	62137
POA3031	0	4974
POA3031	1	11816
POA3032	0	10659
POA3032	1	17801
POA3033	0	5026
POA3033	1	9538
POA3034	0	5822
POA3034	1	6097
POA3036	0	1337
POA3036	1	4445
POA3037	0	22775
POA3037	1	26482
POA3038	0	11201
POA3038	1	14496
POA3039	0	3972
POA3039	1	11741
POA3040	0	6195
POA3040	1	19639
POA3041	0	3019
POA3041	1	9706
POA3042	0	4246
POA3042	1	11976
POA3043	0	6023
POA3043	1	11127
POA3044	0	9127
POA3044	1	18530
POA3045	0	6
POA3045	1	3
POA3046	0	16556
POA3046	1	17763
POA3047	0	13228
POA3047	1	5852
POA3048	0	11983
POA3048	1	4567
POA3049	0	2850
POA3049	1	6496
POA3051	0	5631
POA3051	1	7995
POA3052	0	2076
POA3052	1	4764
POA3053	0	7643
POA3053	1	7411
POA3054	0	1166
POA3054	1	6716
POA3055	0	4071
POA3055	1	10176
POA3056	0	5936
POA3056	1	18169
POA3057	0	3023
POA3057	1	9731
POA3058	0	11105
POA3058	1	22510
POA3059	0	9742
POA3059	1	10716
POA3060	0	8300
POA3060	1	5011
POA3061	0	3404
POA3061	1	1181
POA3062	0	3
POA3063	0	83
POA3063	1	448
POA3064	0	69535
