SA2_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Googong					12
Googong	0	0	0	1	32
Googong	0	0	1	0	13
Googong	0	0	1	1	6
Googong	0	1	0	0	82
Googong	0	1	0	1	5
Googong	0	1	1	0	7
Googong	0	1	1	1	4
Googong	1	0	0	1	60
Googong	1	0	1	0	37
Googong	1	0	1	1	36
Googong	1	1	0	0	863
Googong	1	1	0	1	17
Googong	1	1	1	0	92
Googong	1	1	1	1	10
Queanbeyan Surrounds					35
Queanbeyan Surrounds	0	0	0	1	142
Queanbeyan Surrounds	0	0	1	0	34
Queanbeyan Surrounds	0	0	1	1	15
Queanbeyan Surrounds	0	1	0	0	170
Queanbeyan Surrounds	0	1	0	1	12
Queanbeyan Surrounds	0	1	1	0	41
Queanbeyan Surrounds	1	0	0	1	477
Queanbeyan Surrounds	1	0	1	0	199
Queanbeyan Surrounds	1	0	1	1	132
Queanbeyan Surrounds	1	1	0	0	1138
Queanbeyan Surrounds	1	1	0	1	59
Queanbeyan Surrounds	1	1	1	0	226
Queanbeyan Surrounds	1	1	1	1	51
Bombala					4
Bombala	0	0	0	1	30
Bombala	0	0	1	0	11
Bombala	0	1	0	0	38
Bombala	0	1	0	1	3
Bombala	0	1	1	0	5
Bombala	0	1	1	1	4
Bombala	1	0	0	1	34
Bombala	1	0	1	0	15
Bombala	1	0	1	1	8
Bombala	1	1	0	0	115
Bombala	1	1	0	1	9
Bombala	1	1	1	0	24
Cooma					16
Cooma	0	0	0	1	119
Cooma	0	0	1	0	25
Cooma	0	0	1	1	14
Cooma	0	1	0	0	114
Cooma	0	1	0	1	8
Cooma	0	1	1	0	12
Cooma	0	1	1	1	3
Cooma	1	0	0	1	129
Cooma	1	0	1	0	27
Cooma	1	0	1	1	20
Cooma	1	1	0	0	352
Cooma	1	1	0	1	21
Cooma	1	1	1	0	53
Cooma	1	1	1	1	10
Cooma Surrounds					14
Cooma Surrounds	0	0	0	1	44
Cooma Surrounds	0	0	1	0	7
Cooma Surrounds	0	1	0	0	25
Cooma Surrounds	0	1	1	0	7
Cooma Surrounds	1	0	0	1	73
Cooma Surrounds	1	0	1	0	31
Cooma Surrounds	1	0	1	1	15
Cooma Surrounds	1	1	0	0	186
Cooma Surrounds	1	1	0	1	13
Cooma Surrounds	1	1	1	0	37
Cooma Surrounds	1	1	1	1	5
Jindabyne - Berridale					17
Jindabyne - Berridale	0	0	0	1	73
Jindabyne - Berridale	0	0	1	0	33
Jindabyne - Berridale	0	0	1	1	6
Jindabyne - Berridale	0	1	0	0	88
Jindabyne - Berridale	0	1	0	1	6
Jindabyne - Berridale	0	1	1	0	18
Jindabyne - Berridale	1	0	0	1	107
Jindabyne - Berridale	1	0	1	0	72
Jindabyne - Berridale	1	0	1	1	32
Jindabyne - Berridale	1	1	0	0	434
Jindabyne - Berridale	1	1	0	1	19
Jindabyne - Berridale	1	1	1	0	106
Jindabyne - Berridale	1	1	1	1	15
Batemans Bay					26
Batemans Bay	0	0	0	1	152
Batemans Bay	0	0	1	0	27
Batemans Bay	0	0	1	1	14
Batemans Bay	0	1	0	0	186
Batemans Bay	0	1	0	1	21
Batemans Bay	0	1	1	0	28
Batemans Bay	0	1	1	1	11
Batemans Bay	1	0	0	1	155
Batemans Bay	1	0	1	0	29
Batemans Bay	1	0	1	1	28
Batemans Bay	1	1	0	0	323
Batemans Bay	1	1	0	1	24
Batemans Bay	1	1	1	0	60
Batemans Bay	1	1	1	1	19
Batemans Bay - South					22
Batemans Bay - South	0	0	0	1	159
Batemans Bay - South	0	0	1	0	30
Batemans Bay - South	0	0	1	1	14
Batemans Bay - South	0	1	0	0	157
Batemans Bay - South	0	1	0	1	24
Batemans Bay - South	0	1	1	0	38
Batemans Bay - South	0	1	1	1	5
Batemans Bay - South	1	0	0	1	151
Batemans Bay - South	1	0	1	0	47
Batemans Bay - South	1	0	1	1	25
Batemans Bay - South	1	1	0	0	339
Batemans Bay - South	1	1	0	1	30
Batemans Bay - South	1	1	1	0	64
Batemans Bay - South	1	1	1	1	7
Bega - Tathra					19
Bega - Tathra	0	0	0	1	184
Bega - Tathra	0	0	1	0	26
Bega - Tathra	0	0	1	1	5
Bega - Tathra	0	1	0	0	182
Bega - Tathra	0	1	0	1	9
Bega - Tathra	0	1	1	0	23
Bega - Tathra	0	1	1	1	5
Bega - Tathra	1	0	0	1	151
Bega - Tathra	1	0	1	0	51
Bega - Tathra	1	0	1	1	21
Bega - Tathra	1	1	0	0	463
Bega - Tathra	1	1	0	1	40
Bega - Tathra	1	1	1	0	86
Bega - Tathra	1	1	1	1	7
Bega-Eden Hinterland					22
Bega-Eden Hinterland	0	0	0	1	152
Bega-Eden Hinterland	0	0	1	0	22
Bega-Eden Hinterland	0	0	1	1	8
Bega-Eden Hinterland	0	1	0	0	121
Bega-Eden Hinterland	0	1	0	1	13
Bega-Eden Hinterland	0	1	1	0	18
Bega-Eden Hinterland	0	1	1	1	5
Bega-Eden Hinterland	1	0	0	1	210
Bega-Eden Hinterland	1	0	1	0	47
Bega-Eden Hinterland	1	0	1	1	37
Bega-Eden Hinterland	1	1	0	0	448
Bega-Eden Hinterland	1	1	0	1	59
Bega-Eden Hinterland	1	1	1	0	97
Bega-Eden Hinterland	1	1	1	1	15
Broulee - Tomakin					14
Broulee - Tomakin	0	0	0	1	56
Broulee - Tomakin	0	0	1	0	23
Broulee - Tomakin	0	0	1	1	9
Broulee - Tomakin	0	1	0	0	44
Broulee - Tomakin	0	1	0	1	5
Broulee - Tomakin	0	1	1	0	17
Broulee - Tomakin	0	1	1	1	4
Broulee - Tomakin	1	0	0	1	65
Broulee - Tomakin	1	0	1	0	33
Broulee - Tomakin	1	0	1	1	10
Broulee - Tomakin	1	1	0	0	188
Broulee - Tomakin	1	1	0	1	13
Broulee - Tomakin	1	1	1	0	36
Broulee - Tomakin	1	1	1	1	5
Eden					16
Eden	0	0	0	1	60
Eden	0	0	1	0	5
Eden	0	0	1	1	4
Eden	0	1	0	0	72
Eden	0	1	0	1	8
Eden	0	1	1	0	8
Eden	1	0	0	1	59
Eden	1	0	1	0	17
Eden	1	0	1	1	5
Eden	1	1	0	0	128
Eden	1	1	0	1	7
Eden	1	1	1	0	25
Eden	1	1	1	1	3
Eurobodalla Hinterland					10
Eurobodalla Hinterland	0	0	0	1	42
Eurobodalla Hinterland	0	0	1	0	5
Eurobodalla Hinterland	0	0	1	1	5
Eurobodalla Hinterland	0	1	0	0	45
Eurobodalla Hinterland	0	1	0	1	6
Eurobodalla Hinterland	0	1	1	0	14
Eurobodalla Hinterland	1	0	0	1	85
Eurobodalla Hinterland	1	0	1	0	20
Eurobodalla Hinterland	1	0	1	1	14
Eurobodalla Hinterland	1	1	0	0	122
Eurobodalla Hinterland	1	1	0	1	7
Eurobodalla Hinterland	1	1	1	0	26
Eurobodalla Hinterland	1	1	1	1	8
Merimbula - Tura Beach					28
Merimbula - Tura Beach	0	0	0	1	141
Merimbula - Tura Beach	0	0	1	0	49
Merimbula - Tura Beach	0	0	1	1	9
Merimbula - Tura Beach	0	1	0	0	150
Merimbula - Tura Beach	0	1	0	1	10
Merimbula - Tura Beach	0	1	1	0	27
Merimbula - Tura Beach	1	0	0	1	182
Merimbula - Tura Beach	1	0	1	0	68
Merimbula - Tura Beach	1	0	1	1	38
Merimbula - Tura Beach	1	1	0	0	519
Merimbula - Tura Beach	1	1	0	1	32
Merimbula - Tura Beach	1	1	1	0	93
Merimbula - Tura Beach	1	1	1	1	15
Moruya - Tuross Head					30
Moruya - Tuross Head	0	0	0	1	141
Moruya - Tuross Head	0	0	1	0	16
Moruya - Tuross Head	0	0	1	1	7
Moruya - Tuross Head	0	1	0	0	114
Moruya - Tuross Head	0	1	0	1	13
Moruya - Tuross Head	0	1	1	0	20
Moruya - Tuross Head	0	1	1	1	5
Moruya - Tuross Head	1	0	0	1	167
Moruya - Tuross Head	1	0	1	0	40
Moruya - Tuross Head	1	0	1	1	24
Moruya - Tuross Head	1	1	0	0	329
Moruya - Tuross Head	1	1	0	1	25
Moruya - Tuross Head	1	1	1	0	59
Moruya - Tuross Head	1	1	1	1	4
Narooma - Bermagui					20
Narooma - Bermagui	0	0	0	1	153
Narooma - Bermagui	0	0	1	0	20
Narooma - Bermagui	0	0	1	1	3
Narooma - Bermagui	0	1	0	0	146
Narooma - Bermagui	0	1	0	1	11
Narooma - Bermagui	0	1	1	0	17
Narooma - Bermagui	0	1	1	1	9
Narooma - Bermagui	1	0	0	1	139
Narooma - Bermagui	1	0	1	0	32
Narooma - Bermagui	1	0	1	1	32
Narooma - Bermagui	1	1	0	0	348
Narooma - Bermagui	1	1	0	1	29
Narooma - Bermagui	1	1	1	0	77
Narooma - Bermagui	1	1	1	1	16
Goulburn					92
Goulburn	0	0	0	1	455
Goulburn	0	0	1	0	92
Goulburn	0	0	1	1	30
Goulburn	0	1	0	0	523
Goulburn	0	1	0	1	65
Goulburn	0	1	1	0	55
Goulburn	0	1	1	1	21
Goulburn	1	0	0	1	478
Goulburn	1	0	1	0	142
Goulburn	1	0	1	1	73
Goulburn	1	1	0	0	1312
Goulburn	1	1	0	1	119
Goulburn	1	1	1	0	174
Goulburn	1	1	1	1	58
Goulburn Surrounds					26
Goulburn Surrounds	0	0	0	1	166
Goulburn Surrounds	0	0	1	0	33
Goulburn Surrounds	0	0	1	1	14
Goulburn Surrounds	0	1	0	0	151
Goulburn Surrounds	0	1	0	1	22
Goulburn Surrounds	0	1	1	0	26
Goulburn Surrounds	0	1	1	1	3
Goulburn Surrounds	1	0	0	1	321
Goulburn Surrounds	1	0	1	0	99
Goulburn Surrounds	1	0	1	1	71
Goulburn Surrounds	1	1	0	0	691
Goulburn Surrounds	1	1	0	1	67
Goulburn Surrounds	1	1	1	0	153
Goulburn Surrounds	1	1	1	1	35
Yass					21
Yass	0	0	0	1	110
Yass	0	0	1	0	30
Yass	0	0	1	1	16
Yass	0	1	0	0	104
Yass	0	1	0	1	15
Yass	0	1	1	0	19
Yass	0	1	1	1	8
Yass	1	0	0	1	163
Yass	1	0	1	0	48
Yass	1	0	1	1	26
Yass	1	1	0	0	446
Yass	1	1	0	1	36
Yass	1	1	1	0	62
Yass	1	1	1	1	13
Yass Surrounds					22
Yass Surrounds	0	0	0	1	120
Yass Surrounds	0	0	1	0	34
Yass Surrounds	0	0	1	1	18
Yass Surrounds	0	1	0	0	107
Yass Surrounds	0	1	0	1	10
Yass Surrounds	0	1	1	0	27
Yass Surrounds	0	1	1	1	8
Yass Surrounds	1	0	0	1	312
Yass Surrounds	1	0	1	0	170
Yass Surrounds	1	0	1	1	97
Yass Surrounds	1	1	0	0	872
Yass Surrounds	1	1	0	1	40
Yass Surrounds	1	1	1	0	210
Yass Surrounds	1	1	1	1	27
Young					49
Young	0	0	0	1	160
Young	0	0	1	0	42
Young	0	0	1	1	20
Young	0	1	0	0	244
Young	0	1	0	1	28
Young	0	1	1	0	44
Young	0	1	1	1	15
Young	1	0	0	1	181
Young	1	0	1	0	58
Young	1	0	1	1	41
Young	1	1	0	0	591
Young	1	1	0	1	52
Young	1	1	1	0	113
Young	1	1	1	1	35
Young Surrounds					26
Young Surrounds	0	0	0	1	105
Young Surrounds	0	0	1	0	20
Young Surrounds	0	0	1	1	12
Young Surrounds	0	1	0	0	98
Young Surrounds	0	1	0	1	10
Young Surrounds	0	1	1	0	17
Young Surrounds	1	0	0	1	156
Young Surrounds	1	0	1	0	53
Young Surrounds	1	0	1	1	28
Young Surrounds	1	1	0	0	376
Young Surrounds	1	1	0	1	23
Young Surrounds	1	1	1	0	66
Young Surrounds	1	1	1	1	22
Avoca Beach - Copacabana					13
Avoca Beach - Copacabana	0	0	0	1	105
Avoca Beach - Copacabana	0	0	1	0	32
Avoca Beach - Copacabana	0	0	1	1	22
Avoca Beach - Copacabana	0	1	0	0	104
Avoca Beach - Copacabana	0	1	0	1	9
Avoca Beach - Copacabana	0	1	1	0	42
Avoca Beach - Copacabana	0	1	1	1	6
Avoca Beach - Copacabana	1	0	0	1	155
Avoca Beach - Copacabana	1	0	1	0	99
Avoca Beach - Copacabana	1	0	1	1	63
Avoca Beach - Copacabana	1	1	0	0	511
Avoca Beach - Copacabana	1	1	0	1	26
Avoca Beach - Copacabana	1	1	1	0	133
Avoca Beach - Copacabana	1	1	1	1	26
Box Head - MacMasters Beach					31
Box Head - MacMasters Beach	0	0	0	1	169
Box Head - MacMasters Beach	0	0	1	0	29
Box Head - MacMasters Beach	0	0	1	1	19
Box Head - MacMasters Beach	0	1	0	0	111
Box Head - MacMasters Beach	0	1	0	1	9
Box Head - MacMasters Beach	0	1	1	0	18
Box Head - MacMasters Beach	0	1	1	1	8
Box Head - MacMasters Beach	1	0	0	1	287
Box Head - MacMasters Beach	1	0	1	0	134
Box Head - MacMasters Beach	1	0	1	1	68
Box Head - MacMasters Beach	1	1	0	0	683
Box Head - MacMasters Beach	1	1	0	1	34
Box Head - MacMasters Beach	1	1	1	0	130
Box Head - MacMasters Beach	1	1	1	1	18
Calga - Kulnura					17
Calga - Kulnura	0	0	0	1	78
Calga - Kulnura	0	0	1	0	15
Calga - Kulnura	0	0	1	1	5
Calga - Kulnura	0	1	0	0	48
Calga - Kulnura	0	1	0	1	4
Calga - Kulnura	0	1	1	0	5
Calga - Kulnura	0	1	1	1	3
Calga - Kulnura	1	0	0	1	167
Calga - Kulnura	1	0	1	0	49
Calga - Kulnura	1	0	1	1	30
Calga - Kulnura	1	1	0	0	208
Calga - Kulnura	1	1	0	1	19
Calga - Kulnura	1	1	1	0	50
Calga - Kulnura	1	1	1	1	6
Erina - Green Point					39
Erina - Green Point	0	0	0	1	253
Erina - Green Point	0	0	1	0	55
Erina - Green Point	0	0	1	1	19
Erina - Green Point	0	1	0	0	176
Erina - Green Point	0	1	0	1	16
Erina - Green Point	0	1	1	0	45
Erina - Green Point	0	1	1	1	12
Erina - Green Point	1	0	0	1	341
Erina - Green Point	1	0	1	0	183
Erina - Green Point	1	0	1	1	89
Erina - Green Point	1	1	0	0	794
Erina - Green Point	1	1	0	1	45
Erina - Green Point	1	1	1	0	165
Erina - Green Point	1	1	1	1	31
Gosford - Springfield					99
Gosford - Springfield	0	0	0	1	467
Gosford - Springfield	0	0	1	0	128
Gosford - Springfield	0	0	1	1	31
Gosford - Springfield	0	1	0	0	437
Gosford - Springfield	0	1	0	1	34
Gosford - Springfield	0	1	1	0	74
Gosford - Springfield	0	1	1	1	13
Gosford - Springfield	1	0	0	1	320
Gosford - Springfield	1	0	1	0	161
Gosford - Springfield	1	0	1	1	78
Gosford - Springfield	1	1	0	0	1192
Gosford - Springfield	1	1	0	1	28
Gosford - Springfield	1	1	1	0	149
Gosford - Springfield	1	1	1	1	29
Kariong					9
Kariong	0	0	0	1	102
Kariong	0	0	1	0	13
Kariong	0	0	1	1	17
Kariong	0	1	0	0	110
Kariong	0	1	0	1	11
Kariong	0	1	1	0	25
Kariong	0	1	1	1	12
Kariong	1	0	0	1	208
Kariong	1	0	1	0	73
Kariong	1	0	1	1	56
Kariong	1	1	0	0	471
Kariong	1	1	0	1	31
Kariong	1	1	1	0	97
Kariong	1	1	1	1	20
Kincumber - Picketts Valley					13
Kincumber - Picketts Valley	0	0	0	1	130
Kincumber - Picketts Valley	0	0	1	0	29
Kincumber - Picketts Valley	0	0	1	1	20
Kincumber - Picketts Valley	0	1	0	0	118
Kincumber - Picketts Valley	0	1	0	1	4
Kincumber - Picketts Valley	0	1	1	0	33
Kincumber - Picketts Valley	0	1	1	1	3
Kincumber - Picketts Valley	1	0	0	1	159
Kincumber - Picketts Valley	1	0	1	0	65
Kincumber - Picketts Valley	1	0	1	1	51
Kincumber - Picketts Valley	1	1	0	0	440
Kincumber - Picketts Valley	1	1	0	1	23
Kincumber - Picketts Valley	1	1	1	0	85
Kincumber - Picketts Valley	1	1	1	1	19
Narara					12
Narara	0	0	0	1	140
Narara	0	0	1	0	29
Narara	0	0	1	1	22
Narara	0	1	0	0	120
Narara	0	1	0	1	9
Narara	0	1	1	0	19
Narara	0	1	1	1	9
Narara	1	0	0	1	207
Narara	1	0	1	0	53
Narara	1	0	1	1	47
Narara	1	1	0	0	507
Narara	1	1	0	1	26
Narara	1	1	1	0	102
Narara	1	1	1	1	21
Niagara Park - Lisarow					17
Niagara Park - Lisarow	0	0	0	1	140
Niagara Park - Lisarow	0	0	1	0	35
Niagara Park - Lisarow	0	0	1	1	21
Niagara Park - Lisarow	0	1	0	0	122
Niagara Park - Lisarow	0	1	0	1	8
Niagara Park - Lisarow	0	1	1	0	32
Niagara Park - Lisarow	0	1	1	1	9
Niagara Park - Lisarow	1	0	0	1	241
Niagara Park - Lisarow	1	0	1	0	105
Niagara Park - Lisarow	1	0	1	1	62
Niagara Park - Lisarow	1	1	0	0	543
Niagara Park - Lisarow	1	1	0	1	33
Niagara Park - Lisarow	1	1	1	0	143
Niagara Park - Lisarow	1	1	1	1	25
Point Clare - Koolewong					19
Point Clare - Koolewong	0	0	0	1	134
Point Clare - Koolewong	0	0	1	0	25
Point Clare - Koolewong	0	0	1	1	9
Point Clare - Koolewong	0	1	0	0	92
Point Clare - Koolewong	0	1	0	1	5
Point Clare - Koolewong	0	1	1	0	18
Point Clare - Koolewong	1	0	0	1	172
Point Clare - Koolewong	1	0	1	0	84
Point Clare - Koolewong	1	0	1	1	36
Point Clare - Koolewong	1	1	0	0	419
Point Clare - Koolewong	1	1	0	1	15
Point Clare - Koolewong	1	1	1	0	64
Point Clare - Koolewong	1	1	1	1	17
Saratoga - Davistown					12
Saratoga - Davistown	0	0	0	1	104
Saratoga - Davistown	0	0	1	0	26
Saratoga - Davistown	0	0	1	1	8
Saratoga - Davistown	0	1	0	0	111
Saratoga - Davistown	0	1	0	1	6
Saratoga - Davistown	0	1	1	0	11
Saratoga - Davistown	0	1	1	1	6
Saratoga - Davistown	1	0	0	1	184
Saratoga - Davistown	1	0	1	0	74
Saratoga - Davistown	1	0	1	1	53
Saratoga - Davistown	1	1	0	0	438
Saratoga - Davistown	1	1	0	1	25
Saratoga - Davistown	1	1	1	0	93
Saratoga - Davistown	1	1	1	1	16
Terrigal - North Avoca					28
Terrigal - North Avoca	0	0	0	1	183
Terrigal - North Avoca	0	0	1	0	81
Terrigal - North Avoca	0	0	1	1	35
Terrigal - North Avoca	0	1	0	0	196
Terrigal - North Avoca	0	1	0	1	14
Terrigal - North Avoca	0	1	1	0	53
Terrigal - North Avoca	0	1	1	1	12
Terrigal - North Avoca	1	0	0	1	334
Terrigal - North Avoca	1	0	1	0	163
Terrigal - North Avoca	1	0	1	1	123
Terrigal - North Avoca	1	1	0	0	944
Terrigal - North Avoca	1	1	0	1	33
Terrigal - North Avoca	1	1	1	0	219
Terrigal - North Avoca	1	1	1	1	32
Umina - Booker Bay - Patonga					112
Umina - Booker Bay - Patonga	0	0	0	1	569
Umina - Booker Bay - Patonga	0	0	1	0	118
Umina - Booker Bay - Patonga	0	0	1	1	39
Umina - Booker Bay - Patonga	0	1	0	0	532
Umina - Booker Bay - Patonga	0	1	0	1	60
Umina - Booker Bay - Patonga	0	1	1	0	87
Umina - Booker Bay - Patonga	0	1	1	1	14
Umina - Booker Bay - Patonga	1	0	0	1	439
Umina - Booker Bay - Patonga	1	0	1	0	135
Umina - Booker Bay - Patonga	1	0	1	1	99
Umina - Booker Bay - Patonga	1	1	0	0	1312
Umina - Booker Bay - Patonga	1	1	0	1	67
Umina - Booker Bay - Patonga	1	1	1	0	174
Umina - Booker Bay - Patonga	1	1	1	1	28
Wamberal - Forresters Beach					19
Wamberal - Forresters Beach	0	0	0	1	116
Wamberal - Forresters Beach	0	0	1	0	33
Wamberal - Forresters Beach	0	0	1	1	14
Wamberal - Forresters Beach	0	1	0	0	137
Wamberal - Forresters Beach	0	1	0	1	10
Wamberal - Forresters Beach	0	1	1	0	42
Wamberal - Forresters Beach	0	1	1	1	6
Wamberal - Forresters Beach	1	0	0	1	267
Wamberal - Forresters Beach	1	0	1	0	141
Wamberal - Forresters Beach	1	0	1	1	94
Wamberal - Forresters Beach	1	1	0	0	714
Wamberal - Forresters Beach	1	1	0	1	28
Wamberal - Forresters Beach	1	1	1	0	173
Wamberal - Forresters Beach	1	1	1	1	27
Woy Woy - Blackwall					82
Woy Woy - Blackwall	0	0	0	1	378
Woy Woy - Blackwall	0	0	1	0	77
Woy Woy - Blackwall	0	0	1	1	19
Woy Woy - Blackwall	0	1	0	0	308
Woy Woy - Blackwall	0	1	0	1	29
Woy Woy - Blackwall	0	1	1	0	43
Woy Woy - Blackwall	0	1	1	1	6
Woy Woy - Blackwall	1	0	0	1	299
Woy Woy - Blackwall	1	0	1	0	91
Woy Woy - Blackwall	1	0	1	1	56
Woy Woy - Blackwall	1	1	0	0	713
Woy Woy - Blackwall	1	1	0	1	34
Woy Woy - Blackwall	1	1	1	0	99
Woy Woy - Blackwall	1	1	1	1	15
Wyoming					48
Wyoming	0	0	0	1	250
Wyoming	0	0	1	0	56
Wyoming	0	0	1	1	23
Wyoming	0	1	0	0	208
Wyoming	0	1	0	1	29
Wyoming	0	1	1	0	51
Wyoming	0	1	1	1	10
Wyoming	1	0	0	1	246
Wyoming	1	0	1	0	91
Wyoming	1	0	1	1	53
Wyoming	1	1	0	0	670
Wyoming	1	1	0	1	40
Wyoming	1	1	1	0	114
Wyoming	1	1	1	1	17
Bateau Bay - Killarney Vale					77
Bateau Bay - Killarney Vale	0	0	0	1	534
Bateau Bay - Killarney Vale	0	0	1	0	98
Bateau Bay - Killarney Vale	0	0	1	1	44
Bateau Bay - Killarney Vale	0	1	0	0	474
Bateau Bay - Killarney Vale	0	1	0	1	50
Bateau Bay - Killarney Vale	0	1	1	0	90
Bateau Bay - Killarney Vale	0	1	1	1	19
Bateau Bay - Killarney Vale	1	0	0	1	523
Bateau Bay - Killarney Vale	1	0	1	0	145
Bateau Bay - Killarney Vale	1	0	1	1	136
Bateau Bay - Killarney Vale	1	1	0	0	1432
Bateau Bay - Killarney Vale	1	1	0	1	68
Bateau Bay - Killarney Vale	1	1	1	0	212
Bateau Bay - Killarney Vale	1	1	1	1	38
Blue Haven - San Remo					58
Blue Haven - San Remo	0	0	0	1	278
Blue Haven - San Remo	0	0	1	0	53
Blue Haven - San Remo	0	0	1	1	30
Blue Haven - San Remo	0	1	0	0	385
Blue Haven - San Remo	0	1	0	1	51
Blue Haven - San Remo	0	1	1	0	48
Blue Haven - San Remo	0	1	1	1	15
Blue Haven - San Remo	1	0	0	1	263
Blue Haven - San Remo	1	0	1	0	55
Blue Haven - San Remo	1	0	1	1	54
Blue Haven - San Remo	1	1	0	0	654
Blue Haven - San Remo	1	1	0	1	73
Blue Haven - San Remo	1	1	1	0	106
Blue Haven - San Remo	1	1	1	1	36
Budgewoi - Buff Point - Halekulani					31
Budgewoi - Buff Point - Halekulani	0	0	0	1	246
Budgewoi - Buff Point - Halekulani	0	0	1	0	32
Budgewoi - Buff Point - Halekulani	0	0	1	1	21
Budgewoi - Buff Point - Halekulani	0	1	0	0	232
Budgewoi - Buff Point - Halekulani	0	1	0	1	25
Budgewoi - Buff Point - Halekulani	0	1	1	0	27
Budgewoi - Buff Point - Halekulani	0	1	1	1	9
Budgewoi - Buff Point - Halekulani	1	0	0	1	177
Budgewoi - Buff Point - Halekulani	1	0	1	0	52
Budgewoi - Buff Point - Halekulani	1	0	1	1	41
Budgewoi - Buff Point - Halekulani	1	1	0	0	476
Budgewoi - Buff Point - Halekulani	1	1	0	1	53
Budgewoi - Buff Point - Halekulani	1	1	1	0	70
Budgewoi - Buff Point - Halekulani	1	1	1	1	22
Chittaway Bay - Tumbi Umbi					46
Chittaway Bay - Tumbi Umbi	0	0	0	1	319
Chittaway Bay - Tumbi Umbi	0	0	1	0	64
Chittaway Bay - Tumbi Umbi	0	0	1	1	27
Chittaway Bay - Tumbi Umbi	0	1	0	0	293
Chittaway Bay - Tumbi Umbi	0	1	0	1	26
Chittaway Bay - Tumbi Umbi	0	1	1	0	57
Chittaway Bay - Tumbi Umbi	0	1	1	1	6
Chittaway Bay - Tumbi Umbi	1	0	0	1	426
Chittaway Bay - Tumbi Umbi	1	0	1	0	152
Chittaway Bay - Tumbi Umbi	1	0	1	1	105
Chittaway Bay - Tumbi Umbi	1	1	0	0	1071
Chittaway Bay - Tumbi Umbi	1	1	0	1	61
Chittaway Bay - Tumbi Umbi	1	1	1	0	156
Chittaway Bay - Tumbi Umbi	1	1	1	1	36
Gorokan - Kanwal - Charmhaven					115
Gorokan - Kanwal - Charmhaven	0	0	0	1	628
Gorokan - Kanwal - Charmhaven	0	0	1	0	100
Gorokan - Kanwal - Charmhaven	0	0	1	1	64
Gorokan - Kanwal - Charmhaven	0	1	0	0	592
Gorokan - Kanwal - Charmhaven	0	1	0	1	69
Gorokan - Kanwal - Charmhaven	0	1	1	0	91
Gorokan - Kanwal - Charmhaven	0	1	1	1	20
Gorokan - Kanwal - Charmhaven	1	0	0	1	475
