SA2_NAME16	Age	MaritalStatus	Registered	adults
Bellevue Hill	45-54	Never married		446
Bellevue Hill	55-64	Married	0	118
Bellevue Hill	55-64	Married	1	1005
Bellevue Hill	55-64	Never married		454
Bellevue Hill	65-74	Married	0	85
Bellevue Hill	65-74	Married	1	989
Bellevue Hill	65-74	Never married		368
Bellevue Hill	75-84	Married	0	33
Bellevue Hill	75-84	Married	1	497
Bellevue Hill	75-84	Never married		269
Bellevue Hill	85+	Married	0	5
Bellevue Hill	85+	Married	1	106
Bellevue Hill	85+	Never married		152
Double Bay - Darling Point	15-19	Never married		237
Double Bay - Darling Point	20-24	Married	0	37
Double Bay - Darling Point	20-24	Never married		370
Double Bay - Darling Point	25-34	Married	0	591
Double Bay - Darling Point	25-34	Married	1	314
Double Bay - Darling Point	25-34	Never married		805
Double Bay - Darling Point	35-44	Married	0	293
Double Bay - Darling Point	35-44	Married	1	590
Double Bay - Darling Point	35-44	Never married		395
Double Bay - Darling Point	45-54	Married	0	138
Double Bay - Darling Point	45-54	Married	1	458
Double Bay - Darling Point	45-54	Never married		375
Double Bay - Darling Point	55-64	Married	0	107
Double Bay - Darling Point	55-64	Married	1	487
Double Bay - Darling Point	55-64	Never married		382
Double Bay - Darling Point	65-74	Married	0	87
Double Bay - Darling Point	65-74	Married	1	575
Double Bay - Darling Point	65-74	Never married		376
Double Bay - Darling Point	75-84	Married	0	66
Double Bay - Darling Point	75-84	Married	1	477
Double Bay - Darling Point	75-84	Never married		327
Double Bay - Darling Point	85+	Married	0	9
Double Bay - Darling Point	85+	Married	1	103
Double Bay - Darling Point	85+	Never married		232
Kensington (NSW)	15-19	Married	0	4
Kensington (NSW)	15-19	Never married		379
Kensington (NSW)	20-24	Married	0	120
Kensington (NSW)	20-24	Married	1	14
Kensington (NSW)	20-24	Never married		778
Kensington (NSW)	25-34	Married	0	668
Kensington (NSW)	25-34	Married	1	430
Kensington (NSW)	25-34	Never married		994
Kensington (NSW)	35-44	Married	0	244
Kensington (NSW)	35-44	Married	1	809
Kensington (NSW)	35-44	Never married		472
Kensington (NSW)	45-54	Married	0	123
Kensington (NSW)	45-54	Married	1	630
Kensington (NSW)	45-54	Never married		360
Kensington (NSW)	55-64	Married	0	70
Kensington (NSW)	55-64	Married	1	495
Kensington (NSW)	55-64	Never married		355
Kensington (NSW)	65-74	Married	0	44
Kensington (NSW)	65-74	Married	1	347
Kensington (NSW)	65-74	Never married		241
Kensington (NSW)	75-84	Married	0	18
Kensington (NSW)	75-84	Married	1	254
Kensington (NSW)	75-84	Never married		177
Kensington (NSW)	85+	Married	0	3
Kensington (NSW)	85+	Married	1	82
Kensington (NSW)	85+	Never married		100
Kingsford	15-19	Married	0	10
Kingsford	15-19	Never married		623
Kingsford	20-24	Married	0	129
Kingsford	20-24	Married	1	7
Kingsford	20-24	Never married		1278
Kingsford	25-34	Married	0	493
Kingsford	25-34	Married	1	435
Kingsford	25-34	Never married		1478
Kingsford	35-44	Married	0	204
Kingsford	35-44	Married	1	989
Kingsford	35-44	Never married		484
Kingsford	45-54	Married	0	129
Kingsford	45-54	Married	1	902
Kingsford	45-54	Never married		462
Kingsford	55-64	Married	0	85
Kingsford	55-64	Married	1	701
Kingsford	55-64	Never married		429
Kingsford	65-74	Married	0	37
Kingsford	65-74	Married	1	520
Kingsford	65-74	Never married		349
Kingsford	75-84	Married	0	10
Kingsford	75-84	Married	1	340
Kingsford	75-84	Never married		240
Kingsford	85+	Married	1	123
Kingsford	85+	Never married		179
Maroubra - North	15-19	Never married		505
Maroubra - North	20-24	Married	0	47
Maroubra - North	20-24	Married	1	4
Maroubra - North	20-24	Never married		441
Maroubra - North	25-34	Married	0	400
Maroubra - North	25-34	Married	1	227
Maroubra - North	25-34	Never married		593
Maroubra - North	35-44	Married	0	229
Maroubra - North	35-44	Married	1	747
Maroubra - North	35-44	Never married		325
Maroubra - North	45-54	Married	0	144
Maroubra - North	45-54	Married	1	864
Maroubra - North	45-54	Never married		266
Maroubra - North	55-64	Married	0	59
Maroubra - North	55-64	Married	1	682
Maroubra - North	55-64	Never married		306
Maroubra - North	65-74	Married	0	17
Maroubra - North	65-74	Married	1	550
Maroubra - North	65-74	Never married		248
Maroubra - North	75-84	Married	0	6
Maroubra - North	75-84	Married	1	349
Maroubra - North	75-84	Never married		240
Maroubra - North	85+	Married	1	104
Maroubra - North	85+	Never married		209
Maroubra - South	15-19	Married	0	6
Maroubra - South	15-19	Never married		461
Maroubra - South	20-24	Married	0	50
Maroubra - South	20-24	Married	1	6
Maroubra - South	20-24	Never married		422
Maroubra - South	25-34	Married	0	562
Maroubra - South	25-34	Married	1	293
Maroubra - South	25-34	Never married		720
Maroubra - South	35-44	Married	0	359
Maroubra - South	35-44	Married	1	840
Maroubra - South	35-44	Never married		468
Maroubra - South	45-54	Married	0	148
Maroubra - South	45-54	Married	1	703
Maroubra - South	45-54	Never married		485
Maroubra - South	55-64	Married	0	97
Maroubra - South	55-64	Married	1	558
Maroubra - South	55-64	Never married		486
Maroubra - South	65-74	Married	0	43
Maroubra - South	65-74	Married	1	477
Maroubra - South	65-74	Never married		457
Maroubra - South	75-84	Married	0	14
Maroubra - South	75-84	Married	1	284
Maroubra - South	75-84	Never married		330
Maroubra - South	85+	Married	0	4
Maroubra - South	85+	Married	1	71
Maroubra - South	85+	Never married		169
Maroubra - West	15-19	Never married		435
Maroubra - West	20-24	Married	0	71
Maroubra - West	20-24	Married	1	22
Maroubra - West	20-24	Never married		565
Maroubra - West	25-34	Married	0	484
Maroubra - West	25-34	Married	1	335
Maroubra - West	25-34	Never married		849
Maroubra - West	35-44	Married	0	237
Maroubra - West	35-44	Married	1	847
Maroubra - West	35-44	Never married		363
Maroubra - West	45-54	Married	0	89
Maroubra - West	45-54	Married	1	763
Maroubra - West	45-54	Never married		353
Maroubra - West	55-64	Married	0	59
Maroubra - West	55-64	Married	1	624
Maroubra - West	55-64	Never married		333
Maroubra - West	65-74	Married	0	19
Maroubra - West	65-74	Married	1	449
Maroubra - West	65-74	Never married		272
Maroubra - West	75-84	Married	0	4
Maroubra - West	75-84	Married	1	286
Maroubra - West	75-84	Never married		230
Maroubra - West	85+	Married	1	70
Maroubra - West	85+	Never married		133
Randwick - North	15-19	Married	0	8
Randwick - North	15-19	Never married		532
Randwick - North	20-24	Married	0	87
Randwick - North	20-24	Married	1	6
Randwick - North	20-24	Never married		590
Randwick - North	25-34	Married	0	1213
Randwick - North	25-34	Married	1	592
Randwick - North	25-34	Never married		1353
Randwick - North	35-44	Married	0	595
Randwick - North	35-44	Married	1	1328
Randwick - North	35-44	Never married		710
Randwick - North	45-54	Married	0	246
Randwick - North	45-54	Married	1	1039
Randwick - North	45-54	Never married		641
Randwick - North	55-64	Married	0	129
Randwick - North	55-64	Married	1	668
Randwick - North	55-64	Never married		599
Randwick - North	65-74	Married	0	63
Randwick - North	65-74	Married	1	510
Randwick - North	65-74	Never married		449
Randwick - North	75-84	Married	0	20
Randwick - North	75-84	Married	1	312
Randwick - North	75-84	Never married		300
Randwick - North	85+	Married	1	64
Randwick - North	85+	Never married		147
Randwick - South	15-19	Married	0	5
Randwick - South	15-19	Never married		477
Randwick - South	20-24	Married	0	91
Randwick - South	20-24	Married	1	10
Randwick - South	20-24	Never married		608
Randwick - South	25-34	Married	0	1053
Randwick - South	25-34	Married	1	377
Randwick - South	25-34	Never married		1235
Randwick - South	35-44	Married	0	396
Randwick - South	35-44	Married	1	807
Randwick - South	35-44	Never married		516
Randwick - South	45-54	Married	0	183
Randwick - South	45-54	Married	1	830
Randwick - South	45-54	Never married		453
Randwick - South	55-64	Married	0	101
Randwick - South	55-64	Married	1	571
Randwick - South	55-64	Never married		395
Randwick - South	65-74	Married	0	45
Randwick - South	65-74	Married	1	415
Randwick - South	65-74	Never married		305
Randwick - South	75-84	Married	0	14
Randwick - South	75-84	Married	1	251
Randwick - South	75-84	Never married		222
Randwick - South	85+	Married	1	76
Randwick - South	85+	Never married		122
Coogee - Clovelly	15-19	Never married		694
Coogee - Clovelly	20-24	Married	0	82
Coogee - Clovelly	20-24	Married	1	5
Coogee - Clovelly	20-24	Never married		722
Coogee - Clovelly	25-34	Married	0	1843
Coogee - Clovelly	25-34	Married	1	553
Coogee - Clovelly	25-34	Never married		2062
Coogee - Clovelly	35-44	Married	0	783
Coogee - Clovelly	35-44	Married	1	1481
Coogee - Clovelly	35-44	Never married		872
Coogee - Clovelly	45-54	Married	0	393
Coogee - Clovelly	45-54	Married	1	1282
Coogee - Clovelly	45-54	Never married		653
Coogee - Clovelly	55-64	Married	0	239
Coogee - Clovelly	55-64	Married	1	955
Coogee - Clovelly	55-64	Never married		537
Coogee - Clovelly	65-74	Married	0	116
Coogee - Clovelly	65-74	Married	1	638
Coogee - Clovelly	65-74	Never married		443
Coogee - Clovelly	75-84	Married	0	16
Coogee - Clovelly	75-84	Married	1	306
Coogee - Clovelly	75-84	Never married		276
Coogee - Clovelly	85+	Married	1	59
Coogee - Clovelly	85+	Never married		135
Malabar - La Perouse	15-19	Never married		482
Malabar - La Perouse	20-24	Married	0	34
Malabar - La Perouse	20-24	Married	1	5
Malabar - La Perouse	20-24	Never married		376
Malabar - La Perouse	25-34	Married	0	277
Malabar - La Perouse	25-34	Married	1	236
Malabar - La Perouse	25-34	Never married		392
Malabar - La Perouse	35-44	Married	0	216
Malabar - La Perouse	35-44	Married	1	750
Malabar - La Perouse	35-44	Never married		207
Malabar - La Perouse	45-54	Married	0	186
Malabar - La Perouse	45-54	Married	1	779
Malabar - La Perouse	45-54	Never married		331
Malabar - La Perouse	55-64	Married	0	96
Malabar - La Perouse	55-64	Married	1	693
Malabar - La Perouse	55-64	Never married		348
Malabar - La Perouse	65-74	Married	0	41
Malabar - La Perouse	65-74	Married	1	601
Malabar - La Perouse	65-74	Never married		352
Malabar - La Perouse	75-84	Married	0	14
Malabar - La Perouse	75-84	Married	1	331
Malabar - La Perouse	75-84	Never married		301
Malabar - La Perouse	85+	Married	0	3
Malabar - La Perouse	85+	Married	1	57
Malabar - La Perouse	85+	Never married		117
Matraville - Chifley	15-19	Married	0	4
Matraville - Chifley	15-19	Never married		798
Matraville - Chifley	20-24	Married	0	33
Matraville - Chifley	20-24	Married	1	6
Matraville - Chifley	20-24	Never married		673
Matraville - Chifley	25-34	Married	0	243
Matraville - Chifley	25-34	Married	1	272
Matraville - Chifley	25-34	Never married		695
Matraville - Chifley	35-44	Married	0	263
Matraville - Chifley	35-44	Married	1	1004
Matraville - Chifley	35-44	Never married		374
Matraville - Chifley	45-54	Married	0	178
Matraville - Chifley	45-54	Married	1	1211
Matraville - Chifley	45-54	Never married		483
Matraville - Chifley	55-64	Married	0	115
Matraville - Chifley	55-64	Married	1	1076
Matraville - Chifley	55-64	Never married		490
Matraville - Chifley	65-74	Married	0	57
Matraville - Chifley	65-74	Married	1	731
Matraville - Chifley	65-74	Never married		460
Matraville - Chifley	75-84	Married	0	23
Matraville - Chifley	75-84	Married	1	387
Matraville - Chifley	75-84	Never married		308
Matraville - Chifley	85+	Married	0	3
Matraville - Chifley	85+	Married	1	85
Matraville - Chifley	85+	Never married		161
South Coogee	15-19	Never married		346
South Coogee	20-24	Married	0	12
South Coogee	20-24	Married	1	5
South Coogee	20-24	Never married		271
South Coogee	25-34	Married	0	94
South Coogee	25-34	Married	1	102
South Coogee	25-34	Never married		290
South Coogee	35-44	Married	0	106
South Coogee	35-44	Married	1	407
South Coogee	35-44	Never married		132
South Coogee	45-54	Married	0	64
South Coogee	45-54	Married	1	547
South Coogee	45-54	Never married		198
South Coogee	55-64	Married	0	44
South Coogee	55-64	Married	1	403
South Coogee	55-64	Never married		224
South Coogee	65-74	Married	0	18
South Coogee	65-74	Married	1	230
South Coogee	65-74	Never married		234
South Coogee	75-84	Married	0	5
South Coogee	75-84	Married	1	141
South Coogee	75-84	Never married		167
South Coogee	85+	Married	1	41
South Coogee	85+	Never married		72
Bass Hill - Georges Hall	15-19	Never married		1574
Bass Hill - Georges Hall	20-24	Married	0	46
Bass Hill - Georges Hall	20-24	Married	1	78
Bass Hill - Georges Hall	20-24	Never married		1267
Bass Hill - Georges Hall	25-34	Married	0	182
Bass Hill - Georges Hall	25-34	Married	1	1100
Bass Hill - Georges Hall	25-34	Never married		1350
Bass Hill - Georges Hall	35-44	Married	0	130
Bass Hill - Georges Hall	35-44	Married	1	1782
Bass Hill - Georges Hall	35-44	Never married		748
Bass Hill - Georges Hall	45-54	Married	0	126
Bass Hill - Georges Hall	45-54	Married	1	1613
Bass Hill - Georges Hall	45-54	Never married		779
Bass Hill - Georges Hall	55-64	Married	0	79
Bass Hill - Georges Hall	55-64	Married	1	1429
Bass Hill - Georges Hall	55-64	Never married		765
Bass Hill - Georges Hall	65-74	Married	0	39
Bass Hill - Georges Hall	65-74	Married	1	1099
Bass Hill - Georges Hall	65-74	Never married		584
Bass Hill - Georges Hall	75-84	Married	0	22
Bass Hill - Georges Hall	75-84	Married	1	671
Bass Hill - Georges Hall	75-84	Never married		412
Bass Hill - Georges Hall	85+	Married	0	3
Bass Hill - Georges Hall	85+	Married	1	136
Bass Hill - Georges Hall	85+	Never married		207
Chullora	15-19	Never married		79
Chullora	20-24	Married	0	9
Chullora	20-24	Married	1	13
Chullora	20-24	Never married		87
Chullora	25-34	Married	0	27
Chullora	25-34	Married	1	131
Chullora	25-34	Never married		129
Chullora	35-44	Married	0	15
Chullora	35-44	Married	1	184
Chullora	35-44	Never married		46
Chullora	45-54	Married	0	10
Chullora	45-54	Married	1	107
Chullora	45-54	Never married		30
Chullora	55-64	Married	0	5
Chullora	55-64	Married	1	87
Chullora	55-64	Never married		16
Chullora	65-74	Married	1	48
Chullora	65-74	Never married		34
Chullora	75-84	Married	1	10
Chullora	75-84	Never married		5
Condell Park	15-19	Never married		907
Condell Park	20-24	Married	0	15
Condell Park	20-24	Married	1	57
Condell Park	20-24	Never married		777
Condell Park	25-34	Married	0	89
Condell Park	25-34	Married	1	564
Condell Park	25-34	Never married		832
Condell Park	35-44	Married	0	86
Condell Park	35-44	Married	1	1005
Condell Park	35-44	Never married		448
Condell Park	45-54	Married	0	69
Condell Park	45-54	Married	1	944
Condell Park	45-54	Never married		384
Condell Park	55-64	Married	0	39
Condell Park	55-64	Married	1	825
Condell Park	55-64	Never married		342
Condell Park	65-74	Married	0	17
Condell Park	65-74	Married	1	622
Condell Park	65-74	Never married		271
Condell Park	75-84	Married	0	11
Condell Park	75-84	Married	1	344
Condell Park	75-84	Never married		185
Condell Park	85+	Married	1	81
Condell Park	85+	Never married		113
Padstow	15-19	Married	0	3
Padstow	15-19	Never married		965
Padstow	20-24	Married	0	45
Padstow	20-24	Married	1	31
Padstow	20-24	Never married		961
Padstow	25-34	Married	0	284
Padstow	25-34	Married	1	760
Padstow	25-34	Never married		987
Padstow	35-44	Married	0	226
Padstow	35-44	Married	1	1423
Padstow	35-44	Never married		501
Padstow	45-54	Married	0	175
Padstow	45-54	Married	1	1383
Padstow	45-54	Never married		588
Padstow	55-64	Married	0	140
Padstow	55-64	Married	1	1467
Padstow	55-64	Never married		646
Padstow	65-74	Married	0	56
Padstow	65-74	Married	1	931
Padstow	65-74	Never married		509
Padstow	75-84	Married	0	9
Padstow	75-84	Married	1	480
Padstow	75-84	Never married		423
Padstow	85+	Married	1	168
Padstow	85+	Never married		285
Revesby	15-19	Married	1	4
Revesby	15-19	Never married		1037
Revesby	20-24	Married	0	51
Revesby	20-24	Married	1	50
Revesby	20-24	Never married		953
Revesby	25-34	Married	0	327
Revesby	25-34	Married	1	870
Revesby	25-34	Never married		1051
Revesby	35-44	Married	0	200
Revesby	35-44	Married	1	1559
Revesby	35-44	Never married		565
Revesby	45-54	Married	0	169
Revesby	45-54	Married	1	1348
Revesby	45-54	Never married		600
Revesby	55-64	Married	0	102
Revesby	55-64	Married	1	1280
Revesby	55-64	Never married		683
Revesby	65-74	Married	0	38
Revesby	65-74	Married	1	876
Revesby	65-74	Never married		529
Revesby	75-84	Married	0	9
Revesby	75-84	Married	1	366
Revesby	75-84	Never married		347
Revesby	85+	Married	0	3
Revesby	85+	Married	1	116
Revesby	85+	Never married		246
Yagoona - Birrong	15-19	Never married		1413
Yagoona - Birrong	20-24	Married	0	50
Yagoona - Birrong	20-24	Married	1	114
Yagoona - Birrong	20-24	Never married		1317
Yagoona - Birrong	25-34	Married	0	264
Yagoona - Birrong	25-34	Married	1	1188
Yagoona - Birrong	25-34	Never married		1476
Yagoona - Birrong	35-44	Married	0	165
Yagoona - Birrong	35-44	Married	1	1626
Yagoona - Birrong	35-44	Never married		782
Yagoona - Birrong	45-54	Married	0	128
Yagoona - Birrong	45-54	Married	1	1535
Yagoona - Birrong	45-54	Never married		760
Yagoona - Birrong	55-64	Married	0	110
Yagoona - Birrong	55-64	Married	1	1514
Yagoona - Birrong	55-64	Never married		839
Yagoona - Birrong	65-74	Married	0	43
Yagoona - Birrong	65-74	Married	1	1051
Yagoona - Birrong	65-74	Never married		625
Yagoona - Birrong	75-84	Married	0	15
Yagoona - Birrong	75-84	Married	1	442
Yagoona - Birrong	75-84	Never married		358
Yagoona - Birrong	85+	Married	0	4
Yagoona - Birrong	85+	Married	1	121
Yagoona - Birrong	85+	Never married		236
Bankstown - North	15-19	Never married		830
Bankstown - North	20-24	Married	0	44
Bankstown - North	20-24	Married	1	131
Bankstown - North	20-24	Never married		916
Bankstown - North	25-34	Married	0	205
Bankstown - North	25-34	Married	1	1334
Bankstown - North	25-34	Never married		1289
Bankstown - North	35-44	Married	0	114
Bankstown - North	35-44	Married	1	1496
Bankstown - North	35-44	Never married		700
Bankstown - North	45-54	Married	0	86
Bankstown - North	45-54	Married	1	1015
Bankstown - North	45-54	Never married		676
Bankstown - North	55-64	Married	0	75
Bankstown - North	55-64	Married	1	932
Bankstown - North	55-64	Never married		682
Bankstown - North	65-74	Married	0	29
Bankstown - North	65-74	Married	1	613
Bankstown - North	65-74	Never married		420
Bankstown - North	75-84	Married	0	4
Bankstown - North	75-84	Married	1	289
Bankstown - North	75-84	Never married		210
Bankstown - North	85+	Married	1	64
Bankstown - North	85+	Never married		135
Bankstown - South	15-19	Married	0	3
Bankstown - South	15-19	Never married		966
Bankstown - South	20-24	Married	0	77
Bankstown - South	20-24	Married	1	133
Bankstown - South	20-24	Never married		1090
Bankstown - South	25-34	Married	0	297
Bankstown - South	25-34	Married	1	1192
Bankstown - South	25-34	Never married		1582
Bankstown - South	35-44	Married	0	120
Bankstown - South	35-44	Married	1	1305
Bankstown - South	35-44	Never married		814
Bankstown - South	45-54	Married	0	110
Bankstown - South	45-54	Married	1	1038
Bankstown - South	45-54	Never married		739
Bankstown - South	55-64	Married	0	53
Bankstown - South	55-64	Married	1	1026
Bankstown - South	55-64	Never married		765
Bankstown - South	65-74	Married	0	24
Bankstown - South	65-74	Married	1	760
Bankstown - South	65-74	Never married		447
Bankstown - South	75-84	Married	0	7
Bankstown - South	75-84	Married	1	343
Bankstown - South	75-84	Never married		252
Bankstown - South	85+	Married	1	80
Bankstown - South	85+	Never married		152
Greenacre - North	15-19	Married	1	4
Greenacre - North	15-19	Never married		1066
Greenacre - North	20-24	Married	0	28
Greenacre - North	20-24	Married	1	61
Greenacre - North	20-24	Never married		835
Greenacre - North	25-34	Married	0	85
Greenacre - North	25-34	Married	1	655
Greenacre - North	25-34	Never married		949
Greenacre - North	35-44	Married	0	47
Greenacre - North	35-44	Married	1	1158
Greenacre - North	35-44	Never married		447
Greenacre - North	45-54	Married	0	52
Greenacre - North	45-54	Married	1	1117
Greenacre - North	45-54	Never married		394
Greenacre - North	55-64	Married	0	45
Greenacre - North	55-64	Married	1	991
Greenacre - North	55-64	Never married		464
Greenacre - North	65-74	Married	0	23
Greenacre - North	65-74	Married	1	610
Greenacre - North	65-74	Never married		398
Greenacre - North	75-84	Married	0	4
Greenacre - North	75-84	Married	1	274
Greenacre - North	75-84	Never married		258
Greenacre - North	85+	Married	1	64
Greenacre - North	85+	Never married		148
Greenacre - South	15-19	Never married		990
Greenacre - South	20-24	Married	0	24
Greenacre - South	20-24	Married	1	69
Greenacre - South	20-24	Never married		805
Greenacre - South	25-34	Married	0	66
Greenacre - South	25-34	Married	1	648
Greenacre - South	25-34	Never married		786
Greenacre - South	35-44	Married	0	50
Greenacre - South	35-44	Married	1	1116
Greenacre - South	35-44	Never married		421
Greenacre - South	45-54	Married	0	43
Greenacre - South	45-54	Married	1	1005
Greenacre - South	45-54	Never married		375
Greenacre - South	55-64	Married	0	32
Greenacre - South	55-64	Married	1	930
Greenacre - South	55-64	Never married		358
Greenacre - South	65-74	Married	0	16
Greenacre - South	65-74	Married	1	603
Greenacre - South	65-74	Never married		284
Greenacre - South	75-84	Married	1	308
Greenacre - South	75-84	Never married		196
Greenacre - South	85+	Married	1	70
Greenacre - South	85+	Never married		97
Panania (North) - Milperra	15-19	Married	0	3
Panania (North) - Milperra	15-19	Never married		716
Panania (North) - Milperra	20-24	Married	0	29
Panania (North) - Milperra	20-24	Married	1	25
Panania (North) - Milperra	20-24	Never married		562
Panania (North) - Milperra	25-34	Married	0	181
Panania (North) - Milperra	25-34	Married	1	556
Panania (North) - Milperra	25-34	Never married		579
Panania (North) - Milperra	35-44	Married	0	146
Panania (North) - Milperra	35-44	Married	1	1034
Panania (North) - Milperra	35-44	Never married		303
Panania (North) - Milperra	45-54	Married	0	112
Panania (North) - Milperra	45-54	Married	1	1017
Panania (North) - Milperra	45-54	Never married		346
Panania (North) - Milperra	55-64	Married	0	76
Panania (North) - Milperra	55-64	Married	1	847
Panania (North) - Milperra	55-64	Never married		355
Panania (North) - Milperra	65-74	Married	0	26
Panania (North) - Milperra	65-74	Married	1	659
Panania (North) - Milperra	65-74	Never married		306
Panania (North) - Milperra	75-84	Married	0	4
Panania (North) - Milperra	75-84	Married	1	342
Panania (North) - Milperra	75-84	Never married		234
Panania (North) - Milperra	85+	Married	1	53
Panania (North) - Milperra	85+	Never married		101
Panania (South) - Picnic Point	15-19	Never married		1030
Panania (South) - Picnic Point	20-24	Married	0	54
Panania (South) - Picnic Point	20-24	Married	1	23
Panania (South) - Picnic Point	20-24	Never married		793
Panania (South) - Picnic Point	25-34	Married	0	227
Panania (South) - Picnic Point	25-34	Married	1	680
Panania (South) - Picnic Point	25-34	Never married		758
Panania (South) - Picnic Point	35-44	Married	0	198
Panania (South) - Picnic Point	35-44	Married	1	1523
Panania (South) - Picnic Point	35-44	Never married		414
Panania (South) - Picnic Point	45-54	Married	0	163
Panania (South) - Picnic Point	45-54	Married	1	1569
Panania (South) - Picnic Point	45-54	Never married		429
Panania (South) - Picnic Point	55-64	Married	0	117
Panania (South) - Picnic Point	55-64	Married	1	1304
Panania (South) - Picnic Point	55-64	Never married		514
Panania (South) - Picnic Point	65-74	Married	0	60
Panania (South) - Picnic Point	65-74	Married	1	893
Panania (South) - Picnic Point	65-74	Never married		458
Panania (South) - Picnic Point	75-84	Married	0	11
Panania (South) - Picnic Point	75-84	Married	1	421
Panania (South) - Picnic Point	75-84	Never married		293
Panania (South) - Picnic Point	85+	Married	1	121
Panania (South) - Picnic Point	85+	Never married		217
Belmore - Belfield	15-19	Married	0	3
Belmore - Belfield	15-19	Never married		1086
Belmore - Belfield	20-24	Married	0	47
Belmore - Belfield	20-24	Married	1	68
Belmore - Belfield	20-24	Never married		1089
Belmore - Belfield	25-34	Married	0	346
Belmore - Belfield	25-34	Married	1	949
Belmore - Belfield	25-34	Never married		1399
Belmore - Belfield	35-44	Married	0	176
Belmore - Belfield	35-44	Married	1	1493
Belmore - Belfield	35-44	Never married		827
Belmore - Belfield	45-54	Married	0	157
Belmore - Belfield	45-54	Married	1	1470
Belmore - Belfield	45-54	Never married		919
Belmore - Belfield	55-64	Married	0	105
Belmore - Belfield	55-64	Married	1	1283
Belmore - Belfield	55-64	Never married		868
Belmore - Belfield	65-74	Married	0	36
Belmore - Belfield	65-74	Married	1	975
Belmore - Belfield	65-74	Never married		621
Belmore - Belfield	75-84	Married	0	12
Belmore - Belfield	75-84	Married	1	577
Belmore - Belfield	75-84	Never married		483
Belmore - Belfield	85+	Married	0	7
Belmore - Belfield	85+	Married	1	160
Belmore - Belfield	85+	Never married		236
Punchbowl	15-19	Married	0	4
Punchbowl	15-19	Married	1	3
Punchbowl	15-19	Never married		1384
Punchbowl	20-24	Married	0	45
Punchbowl	20-24	Married	1	117
Punchbowl	20-24	Never married		1400
Punchbowl	25-34	Married	0	180
Punchbowl	25-34	Married	1	1117
Punchbowl	25-34	Never married		1734
Punchbowl	35-44	Married	0	104
Punchbowl	35-44	Married	1	1630
Punchbowl	35-44	Never married		827
Punchbowl	45-54	Married	0	95
Punchbowl	45-54	Married	1	1518
Punchbowl	45-54	Never married		734
Punchbowl	55-64	Married	0	84
Punchbowl	55-64	Married	1	1386
Punchbowl	55-64	Never married		712
Punchbowl	65-74	Married	0	24
Punchbowl	65-74	Married	1	939
Punchbowl	65-74	Never married		508
Punchbowl	75-84	Married	0	3
Punchbowl	75-84	Married	1	489
Punchbowl	75-84	Never married		332
Punchbowl	85+	Married	1	101
Punchbowl	85+	Never married		190
Roselands	15-19	Never married		891
Roselands	20-24	Married	0	35
Roselands	20-24	Married	1	32
Roselands	20-24	Never married		772
Roselands	25-34	Married	0	162
Roselands	25-34	Married	1	675
Roselands	25-34	Never married		911
Roselands	35-44	Married	0	113
Roselands	35-44	Married	1	1277
Roselands	35-44	Never married		459
Roselands	45-54	Married	0	98
Roselands	45-54	Married	1	1249
Roselands	45-54	Never married		523
Roselands	55-64	Married	0	66
Roselands	55-64	Married	1	1033
Roselands	55-64	Never married		503
Roselands	65-74	Married	0	27
Roselands	65-74	Married	1	745
Roselands	65-74	Never married		382
Roselands	75-84	Married	0	5
Roselands	75-84	Married	1	404
Roselands	75-84	Never married		324
Roselands	85+	Married	0	6
Roselands	85+	Married	1	100
Roselands	85+	Never married		187
Lakemba	15-19	Married	0	3
Lakemba	15-19	Married	1	3
Lakemba	15-19	Never married		720
Lakemba	20-24	Married	0	19
Lakemba	20-24	Married	1	140
Lakemba	20-24	Never married		781
Lakemba	25-34	Married	0	88
Lakemba	25-34	Married	1	1414
Lakemba	25-34	Never married		1563
Lakemba	35-44	Married	0	58
Lakemba	35-44	Married	1	1753
Lakemba	35-44	Never married		720
Lakemba	45-54	Married	0	40
Lakemba	45-54	Married	1	983
Lakemba	45-54	Never married		489
Lakemba	55-64	Married	0	34
Lakemba	55-64	Married	1	752
Lakemba	55-64	Never married		451
Lakemba	65-74	Married	0	25
Lakemba	65-74	Married	1	477
Lakemba	65-74	Never married		330
Lakemba	75-84	Married	0	3
Lakemba	75-84	Married	1	214
Lakemba	75-84	Never married		213
Lakemba	85+	Married	1	57
Lakemba	85+	Never married		104
Wiley Park	15-19	Married	1	3
Wiley Park	15-19	Never married		474
Wiley Park	20-24	Married	0	22
Wiley Park	20-24	Married	1	74
Wiley Park	20-24	Never married		520
Wiley Park	25-34	Married	0	74
Wiley Park	25-34	Married	1	846
Wiley Park	25-34	Never married		961
Wiley Park	35-44	Married	0	38
Wiley Park	35-44	Married	1	1029
Wiley Park	35-44	Never married		431
Wiley Park	45-54	Married	0	25
Wiley Park	45-54	Married	1	549
Wiley Park	45-54	Never married		322
Wiley Park	55-64	Married	0	16
Wiley Park	55-64	Married	1	488
Wiley Park	55-64	Never married		299
Wiley Park	65-74	Married	0	8
Wiley Park	65-74	Married	1	335
Wiley Park	65-74	Never married		219
Wiley Park	75-84	Married	0	4
Wiley Park	75-84	Married	1	145
Wiley Park	75-84	Never married		136
Wiley Park	85+	Married	1	33
Wiley Park	85+	Never married		50
Campsie - North	15-19	Married	0	6
Campsie - North	15-19	Never married		476
Campsie - North	20-24	Married	0	64
