SA2_NAME21	BornAust	Sex	persons
Bayview - Elanora Heights	0	F	1431
Bayview - Elanora Heights	0	M	1399
Bayview - Elanora Heights	1	F	4122
Bayview - Elanora Heights	1	M	3873
Newport - Bilgola	0	F	1638
Newport - Bilgola	0	M	1607
Newport - Bilgola	1	F	5130
Newport - Bilgola	1	M	4938
Mona Vale - Warriewood (North)	0	F	1962
Mona Vale - Warriewood (North)	0	M	1635
Mona Vale - Warriewood (North)	1	F	5298
Mona Vale - Warriewood (North)	1	M	5095
North Narrabeen - Warriewood (South)	0	F	1328
North Narrabeen - Warriewood (South)	0	M	1158
North Narrabeen - Warriewood (South)	1	F	4012
North Narrabeen - Warriewood (South)	1	M	4006
Beacon Hill - Narraweena	0	F	2325
Beacon Hill - Narraweena	0	M	2057
Beacon Hill - Narraweena	1	F	4890
Beacon Hill - Narraweena	1	M	4858
Cromer	0	F	1035
Cromer	0	M	932
Cromer	1	F	2957
Cromer	1	M	2863
Forestville - Killarney Heights	0	F	2310
Forestville - Killarney Heights	0	M	2053
Forestville - Killarney Heights	1	F	4237
Forestville - Killarney Heights	1	M	4200
Freshwater - Brookvale	0	F	3720
Freshwater - Brookvale	0	M	3300
Freshwater - Brookvale	1	F	6955
Freshwater - Brookvale	1	M	7118
Manly Vale - Allambie Heights	0	F	2863
Manly Vale - Allambie Heights	0	M	2651
Manly Vale - Allambie Heights	1	F	5861
Manly Vale - Allambie Heights	1	M	5794
Terrey Hills - Duffys Forest	0	F	451
Terrey Hills - Duffys Forest	0	M	408
Terrey Hills - Duffys Forest	1	F	1369
Terrey Hills - Duffys Forest	1	M	1464
Belrose	0	F	1318
Belrose	0	M	1156
Belrose	1	F	3103
Belrose	1	M	2936
Collaroy - Collaroy Plateau	0	F	1824
Collaroy - Collaroy Plateau	0	M	1693
Collaroy - Collaroy Plateau	1	F	5050
Collaroy - Collaroy Plateau	1	M	4948
Dee Why (South) - North Curl Curl	0	F	1462
Dee Why (South) - North Curl Curl	0	M	1353
Dee Why (South) - North Curl Curl	1	F	2993
Dee Why (South) - North Curl Curl	1	M	3013
Dee Why - North	0	F	4456
Dee Why - North	0	M	4062
Dee Why - North	1	F	4329
Dee Why - North	1	M	4375
Frenchs Forest - Oxford Falls	0	F	2573
Frenchs Forest - Oxford Falls	0	M	2468
Frenchs Forest - Oxford Falls	1	F	5903
Frenchs Forest - Oxford Falls	1	M	5941
Narrabeen - Wheeler Heights	0	F	1418
Narrabeen - Wheeler Heights	0	M	1307
Narrabeen - Wheeler Heights	1	F	4223
Narrabeen - Wheeler Heights	1	M	3882
Camden - Ellis Lane	0	F	932
Camden - Ellis Lane	0	M	842
Camden - Ellis Lane	1	F	5824
Camden - Ellis Lane	1	M	5279
Currans Hill	0	F	655
Currans Hill	0	M	618
Currans Hill	1	F	2560
Currans Hill	1	M	2476
Elderslie - Narellan	0	F	1103
Elderslie - Narellan	0	M	1019
Elderslie - Narellan	1	F	5880
Elderslie - Narellan	1	M	5603
Harrington Park	0	F	1165
Harrington Park	0	M	1102
Harrington Park	1	F	4406
Harrington Park	1	M	4331
Mount Annan	0	F	1756
Mount Annan	0	M	1620
Mount Annan	1	F	7687
Mount Annan	1	M	7527
Spring Farm	0	F	818
Spring Farm	0	M	790
Spring Farm	1	F	3999
Spring Farm	1	M	3748
Bradbury - Wedderburn	0	F	2451
Bradbury - Wedderburn	0	M	2266
Bradbury - Wedderburn	1	F	7240
Bradbury - Wedderburn	1	M	6862
Campbelltown - Woodbine	0	F	4124
Campbelltown - Woodbine	0	M	3848
Campbelltown - Woodbine	1	F	6368
Campbelltown - Woodbine	1	M	6351
Claymore - Eagle Vale - Raby	0	F	2958
Claymore - Eagle Vale - Raby	0	M	2740
Claymore - Eagle Vale - Raby	1	F	6809
Claymore - Eagle Vale - Raby	1	M	6656
Leumeah - Minto Heights	0	F	2445
Leumeah - Minto Heights	0	M	2315
Leumeah - Minto Heights	1	F	5571
Leumeah - Minto Heights	1	M	5597
Minto - St Andrews	0	F	4460
Minto - St Andrews	0	M	4297
Minto - St Andrews	1	F	5709
Minto - St Andrews	1	M	5765
Rosemeadow - Glen Alpine	0	F	2852
Rosemeadow - Glen Alpine	0	M	2653
Rosemeadow - Glen Alpine	1	F	7293
Rosemeadow - Glen Alpine	1	M	7075
Denham Court - Bardia	0	F	3533
Denham Court - Bardia	0	M	3398
Denham Court - Bardia	1	F	3795
Denham Court - Bardia	1	M	3705
Glenfield	0	F	2718
Glenfield	0	M	2483
Glenfield	1	F	2404
Glenfield	1	M	2443
Ingleburn	0	F	3650
Ingleburn	0	M	3362
Ingleburn	1	F	4381
Ingleburn	1	M	4483
Macquarie Fields	0	F	2988
Macquarie Fields	0	M	2719
Macquarie Fields	1	F	3842
Macquarie Fields	1	M	3640
Bargo	0	F	333
Bargo	0	M	333
Bargo	1	F	2511
Bargo	1	M	2509
Douglas Park - Appin	0	F	659
Douglas Park - Appin	0	M	596
Douglas Park - Appin	1	F	4477
Douglas Park - Appin	1	M	4746
Picton - Tahmoor - Buxton	0	F	1131
Picton - Tahmoor - Buxton	0	M	975
Picton - Tahmoor - Buxton	1	F	8047
Picton - Tahmoor - Buxton	1	M	7920
The Oaks - Oakdale	0	F	536
The Oaks - Oakdale	0	M	545
The Oaks - Oakdale	1	F	4011
The Oaks - Oakdale	1	M	4134
Blackheath - Megalong Valley	0	F	639
Blackheath - Megalong Valley	0	M	578
Blackheath - Megalong Valley	1	F	2160
Blackheath - Megalong Valley	1	M	2037
Blaxland - Warrimoo - Lapstone	0	F	1414
Blaxland - Warrimoo - Lapstone	0	M	1384
Blaxland - Warrimoo - Lapstone	1	F	8026
Blaxland - Warrimoo - Lapstone	1	M	7780
Blue Mountains - North	0	M	3
Blue Mountains - North	1	F	4
Blue Mountains - North	1	M	4
Katoomba - Leura	0	F	1618
Katoomba - Leura	0	M	1462
Katoomba - Leura	1	F	5062
Katoomba - Leura	1	M	4624
Lawson - Hazelbrook - Linden	0	F	1020
Lawson - Hazelbrook - Linden	0	M	897
Lawson - Hazelbrook - Linden	1	F	4693
Lawson - Hazelbrook - Linden	1	M	4519
Springwood - Winmalee	0	F	1755
Springwood - Winmalee	0	M	1534
Springwood - Winmalee	1	F	9248
Springwood - Winmalee	1	M	8855
Wentworth Falls	0	F	698
Wentworth Falls	0	M	590
Wentworth Falls	1	F	2510
Wentworth Falls	1	M	2269
Cambridge Park	0	F	1359
Cambridge Park	0	M	1228
Cambridge Park	1	F	6308
Cambridge Park	1	M	6244
Emu Plains - Leonay	0	F	1068
Emu Plains - Leonay	0	M	1033
Emu Plains - Leonay	1	F	5793
Emu Plains - Leonay	1	M	5616
Glenmore Park - Regentville	0	F	2151
Glenmore Park - Regentville	0	M	2023
Glenmore Park - Regentville	1	F	8365
Glenmore Park - Regentville	1	M	7990
Jamisontown - South Penrith	0	F	1672
Jamisontown - South Penrith	0	M	1472
Jamisontown - South Penrith	1	F	6735
Jamisontown - South Penrith	1	M	6663
Kingswood - Werrington	0	F	3967
Kingswood - Werrington	0	M	3647
Kingswood - Werrington	1	F	7839
Kingswood - Werrington	1	M	7517
Mulgoa - Luddenham - Orchard Hills	0	F	1206
Mulgoa - Luddenham - Orchard Hills	0	M	1161
Mulgoa - Luddenham - Orchard Hills	1	F	4678
Mulgoa - Luddenham - Orchard Hills	1	M	4662
Penrith	0	F	2348
Penrith	0	M	2043
Penrith	1	F	5990
Penrith	1	M	5826
Warragamba - Silverdale	0	F	302
Warragamba - Silverdale	0	M	313
Warragamba - Silverdale	1	F	2529
Warragamba - Silverdale	1	M	2682
Cranebrook - Castlereagh	0	F	1333
Cranebrook - Castlereagh	0	M	1244
Cranebrook - Castlereagh	1	F	6958
Cranebrook - Castlereagh	1	M	6743
Jordan Springs - Llandilo	0	F	2097
Jordan Springs - Llandilo	0	M	1956
Jordan Springs - Llandilo	1	F	4490
Jordan Springs - Llandilo	1	M	4472
Richmond - Clarendon	0	F	1295
Richmond - Clarendon	0	M	1116
Richmond - Clarendon	1	F	6242
Richmond - Clarendon	1	M	5730
Windsor - Bligh Park	0	F	1071
Windsor - Bligh Park	0	M	982
Windsor - Bligh Park	1	F	6295
Windsor - Bligh Park	1	M	6132
Yarramundi - Londonderry	0	F	497
Yarramundi - Londonderry	0	M	650
Yarramundi - Londonderry	1	F	2753
Yarramundi - Londonderry	1	M	3176
Erskine Park	0	F	839
Erskine Park	0	M	821
Erskine Park	1	F	2245
Erskine Park	1	M	2343
St Clair	0	F	2737
St Clair	0	M	2661
St Clair	1	F	6821
St Clair	1	M	6870
Colyton - Oxley Park	0	F	2050
Colyton - Oxley Park	0	M	1971
Colyton - Oxley Park	1	F	4060
Colyton - Oxley Park	1	M	4009
St Marys - North St Marys	0	F	2662
St Marys - North St Marys	0	M	2615
St Marys - North St Marys	1	F	5038
St Marys - North St Marys	1	M	5142
Rookwood Cemetery	1	F	4
Auburn - Central	0	F	5512
Auburn - Central	0	M	7068
Auburn - Central	1	F	2599
Auburn - Central	1	M	2664
Auburn - North	0	F	3353
Auburn - North	0	M	4622
Auburn - North	1	F	967
Auburn - North	1	M	1036
Auburn - South	0	F	2136
Auburn - South	0	M	2378
Auburn - South	1	F	1787
Auburn - South	1	M	1836
Berala	0	F	2439
Berala	0	M	2613
Berala	1	F	1479
Berala	1	M	1593
Lidcombe	0	F	6791
Lidcombe	0	M	7019
Lidcombe	1	F	2966
Lidcombe	1	M	3521
Regents Park	0	F	1334
Regents Park	0	M	1461
Regents Park	1	F	1046
Regents Park	1	M	1068
Silverwater - Newington	0	F	2036
Silverwater - Newington	0	M	2177
Silverwater - Newington	1	F	1982
Silverwater - Newington	1	M	2740
Wentworth Point - Sydney Olympic Park	0	F	6760
Wentworth Point - Sydney Olympic Park	0	M	6184
Wentworth Point - Sydney Olympic Park	1	F	3128
Wentworth Point - Sydney Olympic Park	1	M	3309
Ermington - Rydalmere	0	F	5469
Ermington - Rydalmere	0	M	5125
Ermington - Rydalmere	1	F	6312
Ermington - Rydalmere	1	M	6593
Oatlands - Dundas Valley	0	F	4441
Oatlands - Dundas Valley	0	M	4058
Oatlands - Dundas Valley	1	F	4470
Oatlands - Dundas Valley	1	M	4667
Carlingford - East	0	F	3144
Carlingford - East	0	M	2852
Carlingford - East	1	F	2679
Carlingford - East	1	M	2712
Carlingford - West	0	F	5472
Carlingford - West	0	M	5128
Carlingford - West	1	F	3881
Carlingford - West	1	M	4223
Chester Hill - Sefton	0	F	4549
Chester Hill - Sefton	0	M	4915
Chester Hill - Sefton	1	F	4916
Chester Hill - Sefton	1	M	4858
Fairfield - East	0	F	3877
Fairfield - East	0	M	3992
Fairfield - East	1	F	3140
Fairfield - East	1	M	3336
Granville - Clyde	0	F	6094
Granville - Clyde	0	M	6929
Granville - Clyde	1	F	4056
Granville - Clyde	1	M	4337
Guildford - South Granville	0	F	4626
Guildford - South Granville	0	M	4891
Guildford - South Granville	1	F	5239
Guildford - South Granville	1	M	5170
Guildford West - Merrylands West	0	F	4915
Guildford West - Merrylands West	0	M	5028
Guildford West - Merrylands West	1	F	5656
Guildford West - Merrylands West	1	M	5539
Smithfield Industrial	0	M	5
Smithfield Industrial	1	M	4
Yennora Industrial	0	F	4
Yennora Industrial	0	M	8
Greystanes - South	0	F	2635
Greystanes - South	0	M	2568
Greystanes - South	1	F	5430
Greystanes - South	1	M	5301
Merrylands - Holroyd	0	F	5900
Merrylands - Holroyd	0	M	6249
Merrylands - Holroyd	1	F	4715
Merrylands - Holroyd	1	M	4728
Pemulwuy - Greystanes (North)	0	F	2128
Pemulwuy - Greystanes (North)	0	M	1948
Pemulwuy - Greystanes (North)	1	F	3298
Pemulwuy - Greystanes (North)	1	M	3129
South Wentworthville	0	F	1584
South Wentworthville	0	M	1589
South Wentworthville	1	F	1823
South Wentworthville	1	M	1790
North Parramatta	0	F	6249
North Parramatta	0	M	5974
North Parramatta	1	F	4530
North Parramatta	1	M	4654
North Rocks	0	F	1739
North Rocks	0	M	1617
North Rocks	1	F	2475
North Rocks	1	M	2408
Northmead	0	F	5110
Northmead	0	M	5101
Northmead	1	F	4635
Northmead	1	M	4448
Toongabbie - Constitution Hill	0	F	4986
Toongabbie - Constitution Hill	0	M	4900
Toongabbie - Constitution Hill	1	F	5960
Toongabbie - Constitution Hill	1	M	5884
Winston Hills	0	F	1744
Winston Hills	0	M	1619
Winston Hills	1	F	3887
Winston Hills	1	M	3789
Pendle Hill - Girraween	0	F	4053
Pendle Hill - Girraween	0	M	4210
Pendle Hill - Girraween	1	F	2432
Pendle Hill - Girraween	1	M	2440
Wentworthville - Westmead	0	F	6829
Wentworthville - Westmead	0	M	7265
Wentworthville - Westmead	1	F	2963
Wentworthville - Westmead	1	M	3073
Parramatta - North	0	F	4356
Parramatta - North	0	M	4720
Parramatta - North	1	F	1035
Parramatta - North	1	M	1209
Parramatta - South	0	F	3170
Parramatta - South	0	M	3731
Parramatta - South	1	F	1135
Parramatta - South	1	M	1277
Rosehill - Harris Park	0	F	2870
Rosehill - Harris Park	0	M	3413
Rosehill - Harris Park	1	F	1061
Rosehill - Harris Park	1	M	1160
Pennant Hills - Cheltenham	0	F	4339
Pennant Hills - Cheltenham	0	M	3765
Pennant Hills - Cheltenham	1	F	6761
Pennant Hills - Cheltenham	1	M	6412
Epping (East) - North Epping	0	F	4165
Epping (East) - North Epping	0	M	3731
Epping (East) - North Epping	1	F	3018
Epping (East) - North Epping	1	M	3125
Epping (NSW) - West	0	F	5837
Epping (NSW) - West	0	M	5282
Epping (NSW) - West	1	F	3561
Epping (NSW) - West	1	M	3534
Gladesville - Huntleys Point	0	F	2570
Gladesville - Huntleys Point	0	M	2281
Gladesville - Huntleys Point	1	F	5202
Gladesville - Huntleys Point	1	M	4965
Hunters Hill - Woolwich	0	F	1407
Hunters Hill - Woolwich	0	M	1259
Hunters Hill - Woolwich	1	F	3458
Hunters Hill - Woolwich	1	M	3349
Macquarie Park - Marsfield	0	F	7340
Macquarie Park - Marsfield	0	M	6691
Macquarie Park - Marsfield	1	F	4454
Macquarie Park - Marsfield	1	M	4376
North Ryde - East Ryde	0	F	3597
North Ryde - East Ryde	0	M	3246
North Ryde - East Ryde	1	F	4013
North Ryde - East Ryde	1	M	4190
West Ryde - Meadowbank	0	F	5633
West Ryde - Meadowbank	0	M	4964
West Ryde - Meadowbank	1	F	4234
West Ryde - Meadowbank	1	M	4669
Putney	0	F	663
Putney	0	M	622
Putney	1	F	1406
Putney	1	M	1339
Denistone	0	F	1526
Denistone	0	M	1390
Denistone	1	F	1914
Denistone	1	M	1994
Eastwood	0	F	5899
Eastwood	0	M	5252
Eastwood	1	F	3415
Eastwood	1	M	3734
Ryde - North	0	F	4859
Ryde - North	0	M	4258
Ryde - North	1	F	5193
Ryde - North	1	M	5258
Ryde - South	0	F	3466
Ryde - South	0	M	3035
Ryde - South	1	F	2474
Ryde - South	1	M	2518
Ashcroft - Busby - Miller	0	F	3415
Ashcroft - Busby - Miller	0	M	3218
Ashcroft - Busby - Miller	1	F	4822
Ashcroft - Busby - Miller	1	M	4777
Austral - Greendale	0	F	2184
Austral - Greendale	0	M	2336
Austral - Greendale	1	F	3492
Austral - Greendale	1	M	3722
Badgerys Creek	0	F	5
Badgerys Creek	0	M	5
Badgerys Creek	1	F	5
Badgerys Creek	1	M	8
Cecil Hills	0	F	1571
Cecil Hills	0	M	1486
Cecil Hills	1	F	1766
Cecil Hills	1	M	1878
Green Valley	0	F	3483
Green Valley	0	M	3132
Green Valley	1	F	2785
Green Valley	1	M	3001
Hinchinbrook	0	F	3148
Hinchinbrook	0	M	2882
Hinchinbrook	1	F	3256
Hinchinbrook	1	M	3284
Hoxton Park - Carnes Hill - Horningsea Park	0	F	3043
Hoxton Park - Carnes Hill - Horningsea Park	0	M	2843
Hoxton Park - Carnes Hill - Horningsea Park	1	F	3414
Hoxton Park - Carnes Hill - Horningsea Park	1	M	3496
West Hoxton - Middleton Grange	0	F	3536
West Hoxton - Middleton Grange	0	M	3368
West Hoxton - Middleton Grange	1	F	4837
West Hoxton - Middleton Grange	1	M	4891
Cobbitty - Bringelly	0	F	421
Cobbitty - Bringelly	0	M	410
Cobbitty - Bringelly	1	F	1915
Cobbitty - Bringelly	1	M	1804
Gledswood Hills - Gregory Hills	0	F	2255
Gledswood Hills - Gregory Hills	0	M	2141
Gledswood Hills - Gregory Hills	1	F	4752
Gledswood Hills - Gregory Hills	1	M	4756
Leppington - Catherine Field	0	F	2325
Leppington - Catherine Field	0	M	2275
Leppington - Catherine Field	1	F	3784
Leppington - Catherine Field	1	M	3748
Oran Park	0	F	3061
Oran Park	0	M	2936
Oran Park	1	F	5513
Oran Park	1	M	5450
Bonnyrigg Heights - Bonnyrigg	0	F	4937
Bonnyrigg Heights - Bonnyrigg	0	M	4229
Bonnyrigg Heights - Bonnyrigg	1	F	3475
Bonnyrigg Heights - Bonnyrigg	1	M	3760
Bossley Park - Abbotsbury	0	F	5159
Bossley Park - Abbotsbury	0	M	4705
Bossley Park - Abbotsbury	1	F	4377
Bossley Park - Abbotsbury	1	M	4589
Cabramatta - Lansvale	0	F	8049
Cabramatta - Lansvale	0	M	7182
Cabramatta - Lansvale	1	F	3418
Cabramatta - Lansvale	1	M	3996
Cabramatta West - Mount Pritchard	0	F	4780
Cabramatta West - Mount Pritchard	0	M	4239
Cabramatta West - Mount Pritchard	1	F	3830
Cabramatta West - Mount Pritchard	1	M	4229
Canley Vale - Canley Heights	0	F	7011
Canley Vale - Canley Heights	0	M	6063
Canley Vale - Canley Heights	1	F	3691
Canley Vale - Canley Heights	1	M	4261
Edensor Park	0	F	2868
Edensor Park	0	M	2548
Edensor Park	1	F	2270
Edensor Park	1	M	2226
Fairfield	0	F	6236
Fairfield	0	M	5737
Fairfield	1	F	2405
Fairfield	1	M	2617
Fairfield - West	0	F	6641
Fairfield - West	0	M	6032
Fairfield - West	1	F	3609
Fairfield - West	1	M	3785
Greenfield Park - Prairiewood	0	F	2643
Greenfield Park - Prairiewood	0	M	2432
Greenfield Park - Prairiewood	1	F	1637
Greenfield Park - Prairiewood	1	M	1796
Horsley Park - Kemps Creek	0	F	618
Horsley Park - Kemps Creek	0	M	626
Horsley Park - Kemps Creek	1	F	1389
Horsley Park - Kemps Creek	1	M	1462
Smithfield - Wetherill Park	0	F	5326
Smithfield - Wetherill Park	0	M	4948
Smithfield - Wetherill Park	1	F	4152
Smithfield - Wetherill Park	1	M	4175
St Johns Park - Wakeley	0	F	3480
St Johns Park - Wakeley	0	M	3029
St Johns Park - Wakeley	1	F	2077
St Johns Park - Wakeley	1	M	2231
Wetherill Park Industrial	0	F	10
Wetherill Park Industrial	0	M	12
Wetherill Park Industrial	1	F	4
Wetherill Park Industrial	1	M	10
Casula	0	F	3825
Casula	0	M	3578
Casula	1	F	4245
Casula	1	M	4180
Chipping Norton - Moorebank	0	F	3608
Chipping Norton - Moorebank	0	M	3322
Chipping Norton - Moorebank	1	F	6522
Chipping Norton - Moorebank	1	M	6551
Holsworthy - Wattle Grove	0	F	3346
Holsworthy - Wattle Grove	0	M	3131
Holsworthy - Wattle Grove	1	F	6821
Holsworthy - Wattle Grove	1	M	7168
Lurnea - Cartwright	0	F	2669
Lurnea - Cartwright	0	M	2641
Lurnea - Cartwright	1	F	3112
Lurnea - Cartwright	1	M	3129
Warwick Farm	0	F	1667
Warwick Farm	0	M	1622
Warwick Farm	1	F	1002
Warwick Farm	1	M	1041
Edmondson Park	0	F	3141
Edmondson Park	0	M	3011
Edmondson Park	1	F	2643
Edmondson Park	1	M	2692
Liverpool - East	0	F	5285
Liverpool - East	0	M	4938
Liverpool - East	1	F	2613
Liverpool - East	1	M	2829
Liverpool - West	0	F	3873
Liverpool - West	0	M	3635
Liverpool - West	1	F	2496
Liverpool - West	1	M	2654
Prestons	0	F	3533
Prestons	0	M	3224
Prestons	1	F	4117
Prestons	1	M	4197
Gymea - Grays Point	0	F	1711
Gymea - Grays Point	0	M	1481
Gymea - Grays Point	1	F	7319
Gymea - Grays Point	1	M	7236
Miranda - Yowie Bay	0	F	2945
Miranda - Yowie Bay	0	M	2518
Miranda - Yowie Bay	1	F	7413
Miranda - Yowie Bay	1	M	7044
Sylvania - Taren Point	0	F	2286
Sylvania - Taren Point	0	M	2004
Sylvania - Taren Point	1	F	5959
Sylvania - Taren Point	1	M	5606
Caringbah	0	F	1528
Caringbah	0	M	1241
Caringbah	1	F	4811
Caringbah	1	M	4742
Caringbah South	0	F	987
Caringbah South	0	M	936
Caringbah South	1	F	5440
Caringbah South	1	M	5269
Cronulla - Kurnell - Bundeena	0	F	2241
Cronulla - Kurnell - Bundeena	0	M	1909
Cronulla - Kurnell - Bundeena	1	F	9645
Cronulla - Kurnell - Bundeena	1	M	9575
Lilli Pilli - Port Hacking - Dolans Bay	0	F	224
Lilli Pilli - Port Hacking - Dolans Bay	0	M	201
Lilli Pilli - Port Hacking - Dolans Bay	1	F	1448
Lilli Pilli - Port Hacking - Dolans Bay	1	M	1425
Woolooware - Burraneer	0	F	764
Woolooware - Burraneer	0	M	645
Woolooware - Burraneer	1	F	3694
Woolooware - Burraneer	1	M	3643
Heathcote - Waterfall	0	F	416
Heathcote - Waterfall	0	M	387
Heathcote - Waterfall	1	F	2993
Heathcote - Waterfall	1	M	2731
Illawong - Alfords Point	0	F	1262
Illawong - Alfords Point	0	M	1216
Illawong - Alfords Point	1	F	3966
Illawong - Alfords Point	1	M	3943
Menai - Lucas Heights - Woronora	0	F	1983
Menai - Lucas Heights - Woronora	0	M	1782
Menai - Lucas Heights - Woronora	1	F	8496
Menai - Lucas Heights - Woronora	1	M	8351
Oyster Bay - Como - Jannali	0	F	2290
Oyster Bay - Como - Jannali	0	M	2171
Oyster Bay - Como - Jannali	1	F	8591
Oyster Bay - Como - Jannali	1	M	8475
Royal National Park	1	F	10
Royal National Park	1	M	17
Sutherland - Kirrawee	0	F	2982
Sutherland - Kirrawee	0	M	2487
Sutherland - Kirrawee	1	F	8698
Sutherland - Kirrawee	1	M	8335
Engadine	0	F	1212
Engadine	0	M	1059
Engadine	1	F	7445
Engadine	1	M	7283
Loftus - Yarrawarrah	0	F	472
Loftus - Yarrawarrah	0	M	451
Loftus - Yarrawarrah	1	F	3176
Loftus - Yarrawarrah	1	M	3105
Woronora Heights	0	F	282
Woronora Heights	0	M	233
Woronora Heights	1	F	1500
Woronora Heights	1	M	1494
No usual address (NSW)	0	F	936
No usual address (NSW)	0	M	971
No usual address (NSW)	1	F	2601
No usual address (NSW)	1	M	3314
Alfredton	0	F	1350
Alfredton	0	M	1299
Alfredton	1	F	7037
Alfredton	1	M	6640
Ballarat	0	F	837
Ballarat	0	M	775
Ballarat	1	F	5292
Ballarat	1	M	4646
Buninyong	0	F	380
Buninyong	0	M	354
Buninyong	1	F	3148
Buninyong	1	M	3076
Delacombe	0	F	603
Delacombe	0	M	564
Delacombe	1	F	4719
Delacombe	1	M	4316
Smythes Creek	0	F	153
Smythes Creek	0	M	172
Smythes Creek	1	F	1860
Smythes Creek	1	M	1953
Wendouree - Miners Rest	0	F	726
Wendouree - Miners Rest	0	M	619
Wendouree - Miners Rest	1	F	6617
Wendouree - Miners Rest	1	M	6383
Ballarat East - Warrenheip	0	F	522
Ballarat East - Warrenheip	0	M	480
Ballarat East - Warrenheip	1	F	4333
Ballarat East - Warrenheip	1	M	3852
Ballarat North - Invermay	0	F	726
Ballarat North - Invermay	0	M	630
Ballarat North - Invermay	1	F	6640
Ballarat North - Invermay	1	M	6199
Canadian - Mount Clear	0	F	754
Canadian - Mount Clear	0	M	790
Canadian - Mount Clear	1	F	5217
Canadian - Mount Clear	1	M	4782
Sebastopol - Redan	0	F	708
Sebastopol - Redan	0	M	602
Sebastopol - Redan	1	F	5714
Sebastopol - Redan	1	M	5065
Bacchus Marsh Surrounds	0	F	423
Bacchus Marsh Surrounds	0	M	403
Bacchus Marsh Surrounds	1	F	2628
Bacchus Marsh Surrounds	1	M	2621
Creswick - Clunes	0	F	412
Creswick - Clunes	0	M	405
Creswick - Clunes	1	F	3298
Creswick - Clunes	1	M	3325
Daylesford	0	F	823
Daylesford	0	M	816
Daylesford	1	F	3845
Daylesford	1	M	3662
Gordon (Vic.)	0	F	318
Gordon (Vic.)	0	M	340
Gordon (Vic.)	1	F	2536
Gordon (Vic.)	1	M	2665
Avoca	0	F	163
Avoca	0	M	175
Avoca	1	F	1392
Avoca	1	M	1448
Beaufort	0	F	202
Beaufort	0	M	247
Beaufort	1	F	1759
Beaufort	1	M	2003
Golden Plains - North	0	F	224
Golden Plains - North	0	M	236
Golden Plains - North	1	F	1944
Golden Plains - North	1	M	2104
Maryborough (Vic.)	0	F	395
Maryborough (Vic.)	0	M	323
Maryborough (Vic.)	1	F	3568
Maryborough (Vic.)	1	M	3316
Maryborough Surrounds	0	F	280
Maryborough Surrounds	0	M	284
Maryborough Surrounds	1	F	2131
Maryborough Surrounds	1	M	2247
Bendigo	0	F	921
Bendigo	0	M	866
Bendigo	1	F	6262
Bendigo	1	M	5891
California Gully - Eaglehawk	0	F	601
California Gully - Eaglehawk	0	M	555
California Gully - Eaglehawk	1	F	5734
California Gully - Eaglehawk	1	M	5291
East Bendigo - Kennington	0	F	842
East Bendigo - Kennington	0	M	750
East Bendigo - Kennington	1	F	6135
East Bendigo - Kennington	1	M	5551
Flora Hill - Spring Gully	0	F	498
Flora Hill - Spring Gully	0	M	440
Flora Hill - Spring Gully	1	F	4308
Flora Hill - Spring Gully	1	M	3783
Kangaroo Flat - Golden Square	0	F	1167
Kangaroo Flat - Golden Square	0	M	1044
Kangaroo Flat - Golden Square	1	F	9339
Kangaroo Flat - Golden Square	1	M	8269
Maiden Gully	0	F	165
Maiden Gully	0	M	146
Maiden Gully	1	F	2521
Maiden Gully	1	M	2534
Strathfieldsaye	0	F	453
Strathfieldsaye	0	M	446
Strathfieldsaye	1	F	4776
Strathfieldsaye	1	M	4683
White Hills - Ascot	0	F	754
White Hills - Ascot	0	M	681
White Hills - Ascot	1	F	6400
White Hills - Ascot	1	M	5930
Bendigo Surrounds - South	0	F	287
Bendigo Surrounds - South	0	M	275
Bendigo Surrounds - South	1	F	3598
Bendigo Surrounds - South	1	M	3714
Castlemaine	0	F	665
Castlemaine	0	M	846
Castlemaine	1	F	4682
Castlemaine	1	M	4396
Castlemaine Surrounds	0	F	549
Castlemaine Surrounds	0	M	502
Castlemaine Surrounds	1	F	3661
Castlemaine Surrounds	1	M	3828
Heathcote	0	F	251
Heathcote	0	M	287
Heathcote	1	F	1894
Heathcote	1	M	2018
Kyneton	0	F	712
Kyneton	0	M	772
Kyneton	1	F	4319
Kyneton	1	M	4007
Woodend	0	F	630
Woodend	0	M	639
Woodend	1	F	3249
Woodend	1	M	3039
Bendigo Surrounds - North	0	F	171
Bendigo Surrounds - North	0	M	119
Bendigo Surrounds - North	1	F	2036
Bendigo Surrounds - North	1	M	2100
Loddon	0	F	324
Loddon	0	M	294
Loddon	1	F	2857
Loddon	1	M	2938
Bannockburn	0	F	370
Bannockburn	0	M	369
Bannockburn	1	F	3334
Bannockburn	1	M	3397
Golden Plains - South	0	F	404
Golden Plains - South	0	M	380
Golden Plains - South	1	F	3315
Golden Plains - South	1	M	3490
Winchelsea	0	F	275
Winchelsea	0	M	293
Winchelsea	1	F	2806
Winchelsea	1	M	2783
Belmont	0	F	1287
Belmont	0	M	1287
Belmont	1	F	6144
Belmont	1	M	5714
Geelong	0	F	1285
Geelong	0	M	1150
Geelong	1	F	5372
Geelong	1	M	4965
Geelong West - Hamlyn Heights	0	F	1712
Geelong West - Hamlyn Heights	0	M	1612
Geelong West - Hamlyn Heights	1	F	8951
Geelong West - Hamlyn Heights	1	M	8197
Highton	0	F	2181
Highton	0	M	2328
