SA2_NAME21	Age5yr	Indigenous	persons
Queanbeyan	10-14	1	29
Queanbeyan	15-19		20
Queanbeyan	15-19	0	374
Queanbeyan	15-19	1	38
Queanbeyan	20-24		19
Queanbeyan	20-24	0	628
Queanbeyan	20-24	1	40
Queanbeyan	25-29		60
Queanbeyan	25-29	0	1028
Queanbeyan	25-29	1	34
Queanbeyan	30-34		61
Queanbeyan	30-34	0	1147
Queanbeyan	30-34	1	35
Queanbeyan	35-39		41
Queanbeyan	35-39	0	841
Queanbeyan	35-39	1	19
Queanbeyan	40-44		26
Queanbeyan	40-44	0	695
Queanbeyan	40-44	1	21
Queanbeyan	45-49		23
Queanbeyan	45-49	0	659
Queanbeyan	45-49	1	16
Queanbeyan	50-54		25
Queanbeyan	50-54	0	633
Queanbeyan	50-54	1	23
Queanbeyan	55-59		29
Queanbeyan	55-59	0	628
Queanbeyan	55-59	1	18
Queanbeyan	60-64		25
Queanbeyan	60-64	0	543
Queanbeyan	60-64	1	15
Queanbeyan	65+		136
Queanbeyan	65+	0	1673
Queanbeyan	65+	1	11
Queanbeyan - East	0-4		11
Queanbeyan - East	0-4	0	291
Queanbeyan - East	0-4	1	15
Queanbeyan - East	5-9		13
Queanbeyan - East	5-9	0	234
Queanbeyan - East	5-9	1	8
Queanbeyan - East	10-14		3
Queanbeyan - East	10-14	0	192
Queanbeyan - East	10-14	1	16
Queanbeyan - East	15-19		3
Queanbeyan - East	15-19	0	171
Queanbeyan - East	15-19	1	7
Queanbeyan - East	20-24		15
Queanbeyan - East	20-24	0	301
Queanbeyan - East	20-24	1	28
Queanbeyan - East	25-29		35
Queanbeyan - East	25-29	0	498
Queanbeyan - East	25-29	1	21
Queanbeyan - East	30-34		26
Queanbeyan - East	30-34	0	501
Queanbeyan - East	30-34	1	8
Queanbeyan - East	35-39		10
Queanbeyan - East	35-39	0	413
Queanbeyan - East	35-39	1	7
Queanbeyan - East	40-44		15
Queanbeyan - East	40-44	0	295
Queanbeyan - East	40-44	1	10
Queanbeyan - East	45-49		8
Queanbeyan - East	45-49	0	277
Queanbeyan - East	45-49	1	6
Queanbeyan - East	50-54		13
Queanbeyan - East	50-54	0	342
Queanbeyan - East	50-54	1	9
Queanbeyan - East	55-59		25
Queanbeyan - East	55-59	0	294
Queanbeyan - East	55-59	1	12
Queanbeyan - East	60-64		20
Queanbeyan - East	60-64	0	274
Queanbeyan - East	60-64	1	3
Queanbeyan - East	65+		23
Queanbeyan - East	65+	0	618
Queanbeyan - East	65+	1	5
Queanbeyan West - Jerrabomberra	0-4		20
Queanbeyan West - Jerrabomberra	0-4	0	760
Queanbeyan West - Jerrabomberra	0-4	1	55
Queanbeyan West - Jerrabomberra	5-9		39
Queanbeyan West - Jerrabomberra	5-9	0	845
Queanbeyan West - Jerrabomberra	5-9	1	25
Queanbeyan West - Jerrabomberra	10-14		33
Queanbeyan West - Jerrabomberra	10-14	0	905
Queanbeyan West - Jerrabomberra	10-14	1	27
Queanbeyan West - Jerrabomberra	15-19		17
Queanbeyan West - Jerrabomberra	15-19	0	873
Queanbeyan West - Jerrabomberra	15-19	1	38
Queanbeyan West - Jerrabomberra	20-24		24
Queanbeyan West - Jerrabomberra	20-24	0	686
Queanbeyan West - Jerrabomberra	20-24	1	32
Queanbeyan West - Jerrabomberra	25-29		34
Queanbeyan West - Jerrabomberra	25-29	0	592
Queanbeyan West - Jerrabomberra	25-29	1	26
Queanbeyan West - Jerrabomberra	30-34		33
Queanbeyan West - Jerrabomberra	30-34	0	779
Queanbeyan West - Jerrabomberra	30-34	1	27
Queanbeyan West - Jerrabomberra	35-39		25
Queanbeyan West - Jerrabomberra	35-39	0	880
Queanbeyan West - Jerrabomberra	35-39	1	22
Queanbeyan West - Jerrabomberra	40-44		30
Queanbeyan West - Jerrabomberra	40-44	0	830
Queanbeyan West - Jerrabomberra	40-44	1	18
Queanbeyan West - Jerrabomberra	45-49		30
Queanbeyan West - Jerrabomberra	45-49	0	992
Queanbeyan West - Jerrabomberra	45-49	1	16
Queanbeyan West - Jerrabomberra	50-54		25
Queanbeyan West - Jerrabomberra	50-54	0	1090
Queanbeyan West - Jerrabomberra	50-54	1	14
Queanbeyan West - Jerrabomberra	55-59		26
Queanbeyan West - Jerrabomberra	55-59	0	958
Queanbeyan West - Jerrabomberra	55-59	1	18
Queanbeyan West - Jerrabomberra	60-64		18
Queanbeyan West - Jerrabomberra	60-64	0	643
Queanbeyan West - Jerrabomberra	60-64	1	7
Queanbeyan West - Jerrabomberra	65+		37
Queanbeyan West - Jerrabomberra	65+	0	1173
Queanbeyan West - Jerrabomberra	65+	1	16
Googong	0-4		17
Googong	0-4	0	793
Googong	0-4	1	26
Googong	5-9		13
Googong	5-9	0	581
Googong	5-9	1	19
Googong	10-14		14
Googong	10-14	0	397
Googong	10-14	1	8
Googong	15-19		11
Googong	15-19	0	250
Googong	15-19	1	11
Googong	20-24		12
Googong	20-24	0	209
Googong	20-24	1	10
Googong	25-29		16
Googong	25-29	0	466
Googong	25-29	1	19
Googong	30-34		21
Googong	30-34	0	758
Googong	30-34	1	24
Googong	35-39		25
Googong	35-39	0	742
Googong	35-39	1	13
Googong	40-44		21
Googong	40-44	0	531
Googong	40-44	1	6
Googong	45-49		13
Googong	45-49	0	373
Googong	45-49	1	7
Googong	50-54		12
Googong	50-54	0	295
Googong	50-54	1	3
Googong	55-59		8
Googong	55-59	0	169
Googong	55-59	1	5
Googong	60-64	0	105
Googong	65+		12
Googong	65+	0	205
Queanbeyan Surrounds	0-4		45
Queanbeyan Surrounds	0-4	0	832
Queanbeyan Surrounds	0-4	1	39
Queanbeyan Surrounds	5-9		55
Queanbeyan Surrounds	5-9	0	943
Queanbeyan Surrounds	5-9	1	57
Queanbeyan Surrounds	10-14		46
Queanbeyan Surrounds	10-14	0	1127
Queanbeyan Surrounds	10-14	1	60
Queanbeyan Surrounds	15-19		48
Queanbeyan Surrounds	15-19	0	940
Queanbeyan Surrounds	15-19	1	56
Queanbeyan Surrounds	20-24		50
Queanbeyan Surrounds	20-24	0	724
Queanbeyan Surrounds	20-24	1	37
Queanbeyan Surrounds	25-29		50
Queanbeyan Surrounds	25-29	0	633
Queanbeyan Surrounds	25-29	1	25
Queanbeyan Surrounds	30-34		51
Queanbeyan Surrounds	30-34	0	846
Queanbeyan Surrounds	30-34	1	22
Queanbeyan Surrounds	35-39		51
Queanbeyan Surrounds	35-39	0	940
Queanbeyan Surrounds	35-39	1	25
Queanbeyan Surrounds	40-44		58
Queanbeyan Surrounds	40-44	0	979
Queanbeyan Surrounds	40-44	1	24
Queanbeyan Surrounds	45-49		52
Queanbeyan Surrounds	45-49	0	1203
Queanbeyan Surrounds	45-49	1	27
Queanbeyan Surrounds	50-54		63
Queanbeyan Surrounds	50-54	0	1311
Queanbeyan Surrounds	50-54	1	30
Queanbeyan Surrounds	55-59		89
Queanbeyan Surrounds	55-59	0	1247
Queanbeyan Surrounds	55-59	1	17
Queanbeyan Surrounds	60-64		71
Queanbeyan Surrounds	60-64	0	1120
Queanbeyan Surrounds	60-64	1	10
Queanbeyan Surrounds	65+		126
Queanbeyan Surrounds	65+	0	2377
Queanbeyan Surrounds	65+	1	15
Bombala	0-4		10
Bombala	0-4	0	94
Bombala	0-4	1	3
Bombala	5-9		8
Bombala	5-9	0	134
Bombala	5-9	1	12
Bombala	10-14		16
Bombala	10-14	0	120
Bombala	10-14	1	10
Bombala	15-19		15
Bombala	15-19	0	92
Bombala	15-19	1	14
Bombala	20-24		13
Bombala	20-24	0	88
Bombala	20-24	1	6
Bombala	25-29		5
Bombala	25-29	0	108
Bombala	25-29	1	4
Bombala	30-34		10
Bombala	30-34	0	103
Bombala	30-34	1	3
Bombala	35-39		11
Bombala	35-39	0	123
Bombala	35-39	1	8
Bombala	40-44		9
Bombala	40-44	0	100
Bombala	40-44	1	3
Bombala	45-49		10
Bombala	45-49	0	111
Bombala	45-49	1	3
Bombala	50-54		16
Bombala	50-54	0	141
Bombala	50-54	1	3
Bombala	55-59		18
Bombala	55-59	0	157
Bombala	55-59	1	5
Bombala	60-64		20
Bombala	60-64	0	191
Bombala	60-64	1	4
Bombala	65+		50
Bombala	65+	0	611
Cooma	0-4		9
Cooma	0-4	0	339
Cooma	0-4	1	40
Cooma	5-9		21
Cooma	5-9	0	305
Cooma	5-9	1	25
Cooma	10-14		28
Cooma	10-14	0	311
Cooma	10-14	1	26
Cooma	15-19		21
Cooma	15-19	0	278
Cooma	15-19	1	23
Cooma	20-24		15
Cooma	20-24	0	290
Cooma	20-24	1	26
Cooma	25-29		19
Cooma	25-29	0	344
Cooma	25-29	1	34
Cooma	30-34		13
Cooma	30-34	0	418
Cooma	30-34	1	25
Cooma	35-39		31
Cooma	35-39	0	407
Cooma	35-39	1	18
Cooma	40-44		25
Cooma	40-44	0	323
Cooma	40-44	1	16
Cooma	45-49		23
Cooma	45-49	0	337
Cooma	45-49	1	19
Cooma	50-54		25
Cooma	50-54	0	406
Cooma	50-54	1	8
Cooma	55-59		25
Cooma	55-59	0	432
Cooma	55-59	1	9
Cooma	60-64		21
Cooma	60-64	0	451
Cooma	60-64	1	8
Cooma	65+		86
Cooma	65+	0	1446
Cooma	65+	1	23
Cooma Surrounds	0-4		4
Cooma Surrounds	0-4	0	119
Cooma Surrounds	0-4	1	11
Cooma Surrounds	5-9		17
Cooma Surrounds	5-9	0	156
Cooma Surrounds	5-9	1	3
Cooma Surrounds	10-14		15
Cooma Surrounds	10-14	0	195
Cooma Surrounds	10-14	1	23
Cooma Surrounds	15-19		15
Cooma Surrounds	15-19	0	160
Cooma Surrounds	15-19	1	13
Cooma Surrounds	20-24		7
Cooma Surrounds	20-24	0	114
Cooma Surrounds	20-24	1	5
Cooma Surrounds	25-29		15
Cooma Surrounds	25-29	0	116
Cooma Surrounds	25-29	1	4
Cooma Surrounds	30-34		11
Cooma Surrounds	30-34	0	130
Cooma Surrounds	30-34	1	4
Cooma Surrounds	35-39		17
Cooma Surrounds	35-39	0	137
Cooma Surrounds	35-39	1	10
Cooma Surrounds	40-44		12
Cooma Surrounds	40-44	0	139
Cooma Surrounds	40-44	1	7
Cooma Surrounds	45-49		24
Cooma Surrounds	45-49	0	234
Cooma Surrounds	45-49	1	7
Cooma Surrounds	50-54		22
Cooma Surrounds	50-54	0	262
Cooma Surrounds	50-54	1	9
Cooma Surrounds	55-59		19
Cooma Surrounds	55-59	0	275
Cooma Surrounds	55-59	1	8
Cooma Surrounds	60-64		29
Cooma Surrounds	60-64	0	283
Cooma Surrounds	60-64	1	11
Cooma Surrounds	65+		80
Cooma Surrounds	65+	0	724
Cooma Surrounds	65+	1	12
Jindabyne - Berridale	0-4		16
Jindabyne - Berridale	0-4	0	288
Jindabyne - Berridale	0-4	1	3
Jindabyne - Berridale	5-9		20
Jindabyne - Berridale	5-9	0	371
Jindabyne - Berridale	5-9	1	13
Jindabyne - Berridale	10-14		29
Jindabyne - Berridale	10-14	0	537
Jindabyne - Berridale	10-14	1	13
Jindabyne - Berridale	15-19		33
Jindabyne - Berridale	15-19	0	490
Jindabyne - Berridale	15-19	1	10
Jindabyne - Berridale	20-24		50
Jindabyne - Berridale	20-24	0	490
Jindabyne - Berridale	20-24	1	18
Jindabyne - Berridale	25-29		69
Jindabyne - Berridale	25-29	0	669
Jindabyne - Berridale	25-29	1	8
Jindabyne - Berridale	30-34		55
Jindabyne - Berridale	30-34	0	520
Jindabyne - Berridale	35-39		37
Jindabyne - Berridale	35-39	0	420
Jindabyne - Berridale	35-39	1	11
Jindabyne - Berridale	40-44		31
Jindabyne - Berridale	40-44	0	428
Jindabyne - Berridale	40-44	1	12
Jindabyne - Berridale	45-49		32
Jindabyne - Berridale	45-49	0	564
Jindabyne - Berridale	45-49	1	14
Jindabyne - Berridale	50-54		43
Jindabyne - Berridale	50-54	0	544
Jindabyne - Berridale	50-54	1	5
Jindabyne - Berridale	55-59		30
Jindabyne - Berridale	55-59	0	505
Jindabyne - Berridale	55-59	1	5
Jindabyne - Berridale	60-64		32
Jindabyne - Berridale	60-64	0	490
Jindabyne - Berridale	60-64	1	6
Jindabyne - Berridale	65+		70
Jindabyne - Berridale	65+	0	1044
Jindabyne - Berridale	65+	1	11
Batemans Bay	0-4		32
Batemans Bay	0-4	0	281
Batemans Bay	0-4	1	81
Batemans Bay	5-9		28
Batemans Bay	5-9	0	315
Batemans Bay	5-9	1	85
Batemans Bay	10-14		41
Batemans Bay	10-14	0	373
Batemans Bay	10-14	1	95
Batemans Bay	15-19		36
Batemans Bay	15-19	0	328
Batemans Bay	15-19	1	54
Batemans Bay	20-24		34
Batemans Bay	20-24	0	252
Batemans Bay	20-24	1	46
Batemans Bay	25-29		28
Batemans Bay	25-29	0	281
Batemans Bay	25-29	1	56
Batemans Bay	30-34		23
Batemans Bay	30-34	0	331
Batemans Bay	30-34	1	35
Batemans Bay	35-39		30
Batemans Bay	35-39	0	313
Batemans Bay	35-39	1	35
Batemans Bay	40-44		21
Batemans Bay	40-44	0	351
Batemans Bay	40-44	1	34
Batemans Bay	45-49		36
Batemans Bay	45-49	0	402
Batemans Bay	45-49	1	33
Batemans Bay	50-54		26
Batemans Bay	50-54	0	463
Batemans Bay	50-54	1	45
Batemans Bay	55-59		36
Batemans Bay	55-59	0	512
Batemans Bay	55-59	1	25
Batemans Bay	60-64		30
Batemans Bay	60-64	0	679
Batemans Bay	60-64	1	29
Batemans Bay	65+		125
Batemans Bay	65+	0	2451
Batemans Bay	65+	1	51
Batemans Bay - South	0-4		27
Batemans Bay - South	0-4	0	276
Batemans Bay - South	0-4	1	55
Batemans Bay - South	5-9		36
Batemans Bay - South	5-9	0	298
Batemans Bay - South	5-9	1	47
Batemans Bay - South	10-14		44
Batemans Bay - South	10-14	0	385
Batemans Bay - South	10-14	1	56
Batemans Bay - South	15-19		35
Batemans Bay - South	15-19	0	342
Batemans Bay - South	15-19	1	46
Batemans Bay - South	20-24		27
Batemans Bay - South	20-24	0	236
Batemans Bay - South	20-24	1	42
Batemans Bay - South	25-29		28
Batemans Bay - South	25-29	0	286
Batemans Bay - South	25-29	1	42
Batemans Bay - South	30-34		27
Batemans Bay - South	30-34	0	301
Batemans Bay - South	30-34	1	17
Batemans Bay - South	35-39		31
Batemans Bay - South	35-39	0	322
Batemans Bay - South	35-39	1	31
Batemans Bay - South	40-44		30
Batemans Bay - South	40-44	0	322
Batemans Bay - South	40-44	1	32
Batemans Bay - South	45-49		41
Batemans Bay - South	45-49	0	453
Batemans Bay - South	45-49	1	34
Batemans Bay - South	50-54		46
Batemans Bay - South	50-54	0	477
Batemans Bay - South	50-54	1	23
Batemans Bay - South	55-59		28
Batemans Bay - South	55-59	0	571
Batemans Bay - South	55-59	1	29
Batemans Bay - South	60-64		42
Batemans Bay - South	60-64	0	740
Batemans Bay - South	60-64	1	14
Batemans Bay - South	65+		207
Batemans Bay - South	65+	0	2782
Batemans Bay - South	65+	1	32
Bega - Tathra	0-4		27
Bega - Tathra	0-4	0	353
Bega - Tathra	0-4	1	55
Bega - Tathra	5-9		36
Bega - Tathra	5-9	0	448
Bega - Tathra	5-9	1	50
Bega - Tathra	10-14		39
Bega - Tathra	10-14	0	506
Bega - Tathra	10-14	1	48
Bega - Tathra	15-19		33
Bega - Tathra	15-19	0	386
Bega - Tathra	15-19	1	47
Bega - Tathra	20-24		27
Bega - Tathra	20-24	0	320
Bega - Tathra	20-24	1	34
Bega - Tathra	25-29		27
Bega - Tathra	25-29	0	374
Bega - Tathra	25-29	1	26
Bega - Tathra	30-34		32
Bega - Tathra	30-34	0	375
Bega - Tathra	30-34	1	20
Bega - Tathra	35-39		34
Bega - Tathra	35-39	0	436
Bega - Tathra	35-39	1	25
Bega - Tathra	40-44		28
Bega - Tathra	40-44	0	432
Bega - Tathra	40-44	1	20
Bega - Tathra	45-49		23
Bega - Tathra	45-49	0	472
Bega - Tathra	45-49	1	11
Bega - Tathra	50-54		29
Bega - Tathra	50-54	0	517
Bega - Tathra	50-54	1	19
Bega - Tathra	55-59		42
Bega - Tathra	55-59	0	611
Bega - Tathra	55-59	1	15
Bega - Tathra	60-64		30
Bega - Tathra	60-64	0	698
Bega - Tathra	60-64	1	14
Bega - Tathra	65+		190
Bega - Tathra	65+	0	1945
Bega - Tathra	65+	1	28
Bega-Eden Hinterland	0-4		17
Bega-Eden Hinterland	0-4	0	372
Bega-Eden Hinterland	0-4	1	33
Bega-Eden Hinterland	5-9		30
Bega-Eden Hinterland	5-9	0	437
Bega-Eden Hinterland	5-9	1	50
Bega-Eden Hinterland	10-14		39
Bega-Eden Hinterland	10-14	0	475
Bega-Eden Hinterland	10-14	1	46
Bega-Eden Hinterland	15-19		45
Bega-Eden Hinterland	15-19	0	427
Bega-Eden Hinterland	15-19	1	39
Bega-Eden Hinterland	20-24		27
Bega-Eden Hinterland	20-24	0	292
Bega-Eden Hinterland	20-24	1	18
Bega-Eden Hinterland	25-29		25
Bega-Eden Hinterland	25-29	0	305
Bega-Eden Hinterland	25-29	1	19
Bega-Eden Hinterland	30-34		34
Bega-Eden Hinterland	30-34	0	375
Bega-Eden Hinterland	30-34	1	19
Bega-Eden Hinterland	35-39		30
Bega-Eden Hinterland	35-39	0	408
Bega-Eden Hinterland	35-39	1	19
Bega-Eden Hinterland	40-44		27
Bega-Eden Hinterland	40-44	0	402
Bega-Eden Hinterland	40-44	1	13
Bega-Eden Hinterland	45-49		43
Bega-Eden Hinterland	45-49	0	487
Bega-Eden Hinterland	45-49	1	28
Bega-Eden Hinterland	50-54		67
Bega-Eden Hinterland	50-54	0	610
Bega-Eden Hinterland	50-54	1	23
Bega-Eden Hinterland	55-59		75
Bega-Eden Hinterland	55-59	0	829
Bega-Eden Hinterland	55-59	1	24
Bega-Eden Hinterland	60-64		88
Bega-Eden Hinterland	60-64	0	971
Bega-Eden Hinterland	60-64	1	26
Bega-Eden Hinterland	65+		131
Bega-Eden Hinterland	65+	0	2130
Bega-Eden Hinterland	65+	1	28
Broulee - Tomakin	0-4		7
Broulee - Tomakin	0-4	0	134
Broulee - Tomakin	0-4	1	8
Broulee - Tomakin	5-9		11
Broulee - Tomakin	5-9	0	159
Broulee - Tomakin	5-9	1	16
Broulee - Tomakin	10-14		18
Broulee - Tomakin	10-14	0	193
Broulee - Tomakin	10-14	1	29
Broulee - Tomakin	15-19		16
Broulee - Tomakin	15-19	0	168
Broulee - Tomakin	15-19	1	18
Broulee - Tomakin	20-24		5
Broulee - Tomakin	20-24	0	99
Broulee - Tomakin	20-24	1	14
Broulee - Tomakin	25-29		5
Broulee - Tomakin	25-29	0	122
Broulee - Tomakin	25-29	1	9
Broulee - Tomakin	30-34		14
Broulee - Tomakin	30-34	0	138
Broulee - Tomakin	30-34	1	9
Broulee - Tomakin	35-39		10
Broulee - Tomakin	35-39	0	179
Broulee - Tomakin	35-39	1	6
Broulee - Tomakin	40-44		19
Broulee - Tomakin	40-44	0	162
Broulee - Tomakin	40-44	1	4
Broulee - Tomakin	45-49		14
Broulee - Tomakin	45-49	0	194
Broulee - Tomakin	45-49	1	7
Broulee - Tomakin	50-54		10
Broulee - Tomakin	50-54	0	224
Broulee - Tomakin	50-54	1	6
Broulee - Tomakin	55-59		16
Broulee - Tomakin	55-59	0	271
Broulee - Tomakin	55-59	1	5
Broulee - Tomakin	60-64		10
Broulee - Tomakin	60-64	0	306
Broulee - Tomakin	60-64	1	6
Broulee - Tomakin	65+		45
Broulee - Tomakin	65+	0	1110
Broulee - Tomakin	65+	1	7
Deua - Wadbilliga	45-49	0	3
Deua - Wadbilliga	50-54	0	6
Deua - Wadbilliga	55-59		5
Deua - Wadbilliga	55-59	0	3
Deua - Wadbilliga	65+	0	15
Eden	0-4		18
Eden	0-4	0	104
Eden	0-4	1	40
Eden	5-9		23
Eden	5-9	0	129
Eden	5-9	1	40
Eden	10-14		26
Eden	10-14	0	131
Eden	10-14	1	35
Eden	15-19		14
Eden	15-19	0	119
Eden	15-19	1	30
Eden	20-24		8
Eden	20-24	0	101
Eden	20-24	1	15
Eden	25-29		10
Eden	25-29	0	96
Eden	25-29	1	21
Eden	30-34		22
Eden	30-34	0	111
Eden	30-34	1	12
Eden	35-39		15
Eden	35-39	0	120
Eden	35-39	1	18
Eden	40-44		15
Eden	40-44	0	111
Eden	40-44	1	6
Eden	45-49		20
Eden	45-49	0	170
Eden	45-49	1	15
Eden	50-54		9
Eden	50-54	0	184
Eden	50-54	1	15
Eden	55-59		20
Eden	55-59	0	211
Eden	55-59	1	11
Eden	60-64		22
Eden	60-64	0	274
Eden	60-64	1	6
Eden	65+		89
Eden	65+	0	989
Eden	65+	1	20
Eurobodalla Hinterland	0-4		19
Eurobodalla Hinterland	0-4	0	102
Eurobodalla Hinterland	0-4	1	26
Eurobodalla Hinterland	5-9		20
Eurobodalla Hinterland	5-9	0	108
Eurobodalla Hinterland	5-9	1	23
Eurobodalla Hinterland	10-14		24
Eurobodalla Hinterland	10-14	0	112
Eurobodalla Hinterland	10-14	1	37
Eurobodalla Hinterland	15-19		27
Eurobodalla Hinterland	15-19	0	137
Eurobodalla Hinterland	15-19	1	22
Eurobodalla Hinterland	20-24		15
Eurobodalla Hinterland	20-24	0	105
Eurobodalla Hinterland	20-24	1	13
Eurobodalla Hinterland	25-29		12
Eurobodalla Hinterland	25-29	0	121
Eurobodalla Hinterland	25-29	1	13
Eurobodalla Hinterland	30-34		11
Eurobodalla Hinterland	30-34	0	108
Eurobodalla Hinterland	30-34	1	4
Eurobodalla Hinterland	35-39		17
Eurobodalla Hinterland	35-39	0	113
Eurobodalla Hinterland	35-39	1	11
Eurobodalla Hinterland	40-44		23
Eurobodalla Hinterland	40-44	0	148
Eurobodalla Hinterland	40-44	1	17
Eurobodalla Hinterland	45-49		28
Eurobodalla Hinterland	45-49	0	154
Eurobodalla Hinterland	45-49	1	16
Eurobodalla Hinterland	50-54		24
Eurobodalla Hinterland	50-54	0	237
Eurobodalla Hinterland	50-54	1	20
Eurobodalla Hinterland	55-59		37
Eurobodalla Hinterland	55-59	0	312
Eurobodalla Hinterland	55-59	1	13
Eurobodalla Hinterland	60-64		30
Eurobodalla Hinterland	60-64	0	287
Eurobodalla Hinterland	60-64	1	12
Eurobodalla Hinterland	65+		84
Eurobodalla Hinterland	65+	0	862
Eurobodalla Hinterland	65+	1	26
Merimbula - Tura Beach	0-4		25
Merimbula - Tura Beach	0-4	0	356
Merimbula - Tura Beach	0-4	1	33
Merimbula - Tura Beach	5-9		15
Merimbula - Tura Beach	5-9	0	469
Merimbula - Tura Beach	5-9	1	20
Merimbula - Tura Beach	10-14		28
Merimbula - Tura Beach	10-14	0	552
Merimbula - Tura Beach	10-14	1	24
Merimbula - Tura Beach	15-19		29
Merimbula - Tura Beach	15-19	0	466
Merimbula - Tura Beach	15-19	1	32
Merimbula - Tura Beach	20-24		27
Merimbula - Tura Beach	20-24	0	341
Merimbula - Tura Beach	20-24	1	22
Merimbula - Tura Beach	25-29		25
Merimbula - Tura Beach	25-29	0	421
Merimbula - Tura Beach	25-29	1	21
Merimbula - Tura Beach	30-34		24
Merimbula - Tura Beach	30-34	0	474
Merimbula - Tura Beach	30-34	1	8
Merimbula - Tura Beach	35-39		11
Merimbula - Tura Beach	35-39	0	469
Merimbula - Tura Beach	35-39	1	14
Merimbula - Tura Beach	40-44		21
Merimbula - Tura Beach	40-44	0	466
Merimbula - Tura Beach	40-44	1	9
Merimbula - Tura Beach	45-49		44
Merimbula - Tura Beach	45-49	0	577
Merimbula - Tura Beach	45-49	1	17
Merimbula - Tura Beach	50-54		41
Merimbula - Tura Beach	50-54	0	686
Merimbula - Tura Beach	50-54	1	3
Merimbula - Tura Beach	55-59		45
Merimbula - Tura Beach	55-59	0	751
Merimbula - Tura Beach	55-59	1	24
Merimbula - Tura Beach	60-64		47
Merimbula - Tura Beach	60-64	0	1010
Merimbula - Tura Beach	60-64	1	11
Merimbula - Tura Beach	65+		211
Merimbula - Tura Beach	65+	0	3623
Merimbula - Tura Beach	65+	1	16
Moruya - Tuross Head	0-4		20
Moruya - Tuross Head	0-4	0	254
Moruya - Tuross Head	0-4	1	35
Moruya - Tuross Head	5-9		29
Moruya - Tuross Head	5-9	0	286
Moruya - Tuross Head	5-9	1	37
Moruya - Tuross Head	10-14		40
Moruya - Tuross Head	10-14	0	350
Moruya - Tuross Head	10-14	1	47
Moruya - Tuross Head	15-19		35
Moruya - Tuross Head	15-19	0	298
Moruya - Tuross Head	15-19	1	43
Moruya - Tuross Head	20-24		38
Moruya - Tuross Head	20-24	0	220
Moruya - Tuross Head	20-24	1	26
Moruya - Tuross Head	25-29		18
Moruya - Tuross Head	25-29	0	271
Moruya - Tuross Head	25-29	1	18
Moruya - Tuross Head	30-34		19
Moruya - Tuross Head	30-34	0	293
Moruya - Tuross Head	30-34	1	15
Moruya - Tuross Head	35-39		33
Moruya - Tuross Head	35-39	0	319
Moruya - Tuross Head	35-39	1	21
Moruya - Tuross Head	40-44		23
Moruya - Tuross Head	40-44	0	287
Moruya - Tuross Head	40-44	1	32
Moruya - Tuross Head	45-49		39
Moruya - Tuross Head	45-49	0	409
Moruya - Tuross Head	45-49	1	21
Moruya - Tuross Head	50-54		41
Moruya - Tuross Head	50-54	0	482
Moruya - Tuross Head	50-54	1	21
Moruya - Tuross Head	55-59		67
Moruya - Tuross Head	55-59	0	628
