SA2_NAME21	CoupleFamily	HasChild	IncomeFamily.max	families
Queanbeyan	1	0	210000	170
Queanbeyan	1	0	Inf	339
Queanbeyan	1	1	21000	7
Queanbeyan	1	1	26250	3
Queanbeyan	1	1	34125	10
Queanbeyan	1	1	42000	18
Queanbeyan - East			65625	3
Queanbeyan - East			78750	5
Queanbeyan - East			131250	3
Queanbeyan - East			157500	5
Queanbeyan - East			183750	3
Queanbeyan - East			Inf	3
Queanbeyan - East	0			12
Queanbeyan - East	0		0	4
Queanbeyan - East	0		15750	5
Queanbeyan - East	0		21000	3
Queanbeyan - East	0		26250	9
Queanbeyan - East	0		34125	10
Queanbeyan - East	0		42000	7
Queanbeyan - East	0		52500	20
Queanbeyan - East	0		65625	21
Queanbeyan - East	0		78750	19
Queanbeyan - East	0		91875	14
Queanbeyan - East	0		105000	24
Queanbeyan - East	0		131250	30
Queanbeyan - East	0		157500	13
Queanbeyan - East	0		183750	5
Queanbeyan - East	0		210000	3
Queanbeyan - East	0		Inf	12
Queanbeyan - East	1	0		75
Queanbeyan - East	1	0	21000	3
Queanbeyan - East	1	0	26250	3
Queanbeyan - East	1	0	34125	4
Queanbeyan - East	1	0	42000	21
Queanbeyan - East	1	0	52500	27
Queanbeyan - East	1	0	65625	42
Queanbeyan - East	1	0	78750	54
Queanbeyan - East	1	0	91875	57
Queanbeyan - East	1	0	105000	72
Queanbeyan - East	1	0	131250	137
Queanbeyan - East	1	0	157500	138
Queanbeyan - East	1	0	183750	110
Queanbeyan - East	1	0	210000	77
Queanbeyan - East	1	0	Inf	204
Queanbeyan - East	1	1	42000	8
Queanbeyan West - Jerrabomberra			105000	4
Queanbeyan West - Jerrabomberra			131250	8
Queanbeyan West - Jerrabomberra			157500	3
Queanbeyan West - Jerrabomberra	0			47
Queanbeyan West - Jerrabomberra	0		0	16
Queanbeyan West - Jerrabomberra	0		21000	8
Queanbeyan West - Jerrabomberra	0		26250	11
Queanbeyan West - Jerrabomberra	0		34125	19
Queanbeyan West - Jerrabomberra	0		42000	14
Queanbeyan West - Jerrabomberra	0		52500	32
Queanbeyan West - Jerrabomberra	0		65625	25
Queanbeyan West - Jerrabomberra	0		78750	34
Queanbeyan West - Jerrabomberra	0		91875	44
Queanbeyan West - Jerrabomberra	0		105000	45
Queanbeyan West - Jerrabomberra	0		131250	79
Queanbeyan West - Jerrabomberra	0		157500	32
Queanbeyan West - Jerrabomberra	0		183750	34
Queanbeyan West - Jerrabomberra	0		210000	16
Queanbeyan West - Jerrabomberra	0		Inf	37
Queanbeyan West - Jerrabomberra	1	0		196
Queanbeyan West - Jerrabomberra	1	0	0	6
Queanbeyan West - Jerrabomberra	1	0	21000	4
Queanbeyan West - Jerrabomberra	1	0	26250	14
Queanbeyan West - Jerrabomberra	1	0	34125	12
Queanbeyan West - Jerrabomberra	1	0	42000	34
Queanbeyan West - Jerrabomberra	1	0	52500	63
Queanbeyan West - Jerrabomberra	1	0	65625	58
Queanbeyan West - Jerrabomberra	1	0	78750	80
Queanbeyan West - Jerrabomberra	1	0	91875	76
Queanbeyan West - Jerrabomberra	1	0	105000	111
Queanbeyan West - Jerrabomberra	1	0	131250	302
Queanbeyan West - Jerrabomberra	1	0	157500	302
Queanbeyan West - Jerrabomberra	1	0	183750	326
Queanbeyan West - Jerrabomberra	1	0	210000	273
Queanbeyan West - Jerrabomberra	1	0	Inf	1231
Queanbeyan West - Jerrabomberra	1	1	34125	6
Queanbeyan West - Jerrabomberra	1	1	42000	5
Googong			Inf	6
Googong	0		21000	4
Googong	0		34125	4
Googong	0		42000	10
Googong	0		52500	3
Googong	0		65625	7
Googong	0		78750	13
Googong	0		91875	17
Googong	0		105000	18
Googong	0		131250	29
Googong	0		157500	10
Googong	0		183750	12
Googong	0		210000	4
Googong	0		Inf	11
Googong	1	0		75
Googong	1	0	0	10
Googong	1	0	26250	3
Googong	1	0	42000	9
Googong	1	0	52500	3
Googong	1	0	65625	15
Googong	1	0	78750	22
Googong	1	0	91875	29
Googong	1	0	105000	31
Googong	1	0	131250	150
Googong	1	0	157500	215
Googong	1	0	183750	231
Googong	1	0	210000	212
Googong	1	0	Inf	576
Queanbeyan Surrounds			42000	3
Queanbeyan Surrounds			78750	4
Queanbeyan Surrounds			105000	5
Queanbeyan Surrounds			131250	7
Queanbeyan Surrounds			157500	4
Queanbeyan Surrounds	0			50
Queanbeyan Surrounds	0		0	3
Queanbeyan Surrounds	0		7875	5
Queanbeyan Surrounds	0		15750	3
Queanbeyan Surrounds	0		21000	6
Queanbeyan Surrounds	0		26250	12
Queanbeyan Surrounds	0		34125	25
Queanbeyan Surrounds	0		42000	11
Queanbeyan Surrounds	0		52500	30
Queanbeyan Surrounds	0		65625	32
Queanbeyan Surrounds	0		78750	26
Queanbeyan Surrounds	0		91875	29
Queanbeyan Surrounds	0		105000	28
Queanbeyan Surrounds	0		131250	76
Queanbeyan Surrounds	0		157500	26
Queanbeyan Surrounds	0		183750	24
Queanbeyan Surrounds	0		210000	6
Queanbeyan Surrounds	0		Inf	27
Queanbeyan Surrounds	1	0		309
Queanbeyan Surrounds	1	0	0	36
Queanbeyan Surrounds	1	0	7875	13
Queanbeyan Surrounds	1	0	15750	3
Queanbeyan Surrounds	1	0	21000	5
Queanbeyan Surrounds	1	0	26250	21
Queanbeyan Surrounds	1	0	34125	25
Queanbeyan Surrounds	1	0	42000	94
Queanbeyan Surrounds	1	0	52500	93
Queanbeyan Surrounds	1	0	65625	148
Queanbeyan Surrounds	1	0	78750	161
Queanbeyan Surrounds	1	0	91875	138
Queanbeyan Surrounds	1	0	105000	167
Queanbeyan Surrounds	1	0	131250	433
Queanbeyan Surrounds	1	0	157500	398
Queanbeyan Surrounds	1	0	183750	416
Queanbeyan Surrounds	1	0	210000	364
Queanbeyan Surrounds	1	0	Inf	1478
Queanbeyan Surrounds	1	1	26250	4
Queanbeyan Surrounds	1	1	34125	4
Queanbeyan Surrounds	1	1	42000	9
Bombala	0			8
Bombala	0		7875	3
Bombala	0		21000	3
Bombala	0		26250	6
Bombala	0		34125	8
Bombala	0		42000	7
Bombala	0		52500	18
Bombala	0		65625	11
Bombala	0		78750	6
Bombala	0		91875	5
Bombala	0		105000	9
Bombala	0		131250	3
Bombala	0		157500	4
Bombala	0		183750	3
Bombala	1	0		31
Bombala	1	0	0	8
Bombala	1	0	7875	5
Bombala	1	0	15750	6
Bombala	1	0	26250	10
Bombala	1	0	34125	13
Bombala	1	0	42000	46
Bombala	1	0	52500	24
Bombala	1	0	65625	37
Bombala	1	0	78750	58
Bombala	1	0	91875	19
Bombala	1	0	105000	31
Bombala	1	0	131250	78
Bombala	1	0	157500	48
Bombala	1	0	183750	49
Bombala	1	0	210000	21
Bombala	1	0	Inf	42
Cooma			52500	4
Cooma			65625	3
Cooma			131250	4
Cooma	0			25
Cooma	0		0	4
Cooma	0		15750	3
Cooma	0		21000	8
Cooma	0		26250	17
Cooma	0		34125	24
Cooma	0		42000	32
Cooma	0		52500	42
Cooma	0		65625	37
Cooma	0		78750	27
Cooma	0		91875	18
Cooma	0		105000	13
Cooma	0		131250	30
Cooma	0		157500	11
Cooma	0		183750	3
Cooma	0		210000	7
Cooma	0		Inf	9
Cooma	1	0		119
Cooma	1	0	0	12
Cooma	1	0	7875	6
Cooma	1	0	15750	3
Cooma	1	0	26250	17
Cooma	1	0	34125	10
Cooma	1	0	42000	111
Cooma	1	0	52500	59
Cooma	1	0	65625	94
Cooma	1	0	78750	109
Cooma	1	0	91875	71
Cooma	1	0	105000	89
Cooma	1	0	131250	200
Cooma	1	0	157500	134
Cooma	1	0	183750	127
Cooma	1	0	210000	76
Cooma	1	0	Inf	142
Cooma	1	1	34125	5
Cooma	1	1	42000	3
Cooma Surrounds			65625	5
Cooma Surrounds			157500	6
Cooma Surrounds	0			13
Cooma Surrounds	0		26250	7
Cooma Surrounds	0		34125	6
Cooma Surrounds	0		42000	9
Cooma Surrounds	0		52500	10
Cooma Surrounds	0		65625	4
Cooma Surrounds	0		78750	12
Cooma Surrounds	0		91875	10
Cooma Surrounds	0		105000	5
Cooma Surrounds	0		131250	6
Cooma Surrounds	0		157500	7
Cooma Surrounds	0		183750	4
Cooma Surrounds	1	0		82
Cooma Surrounds	1	0	0	13
Cooma Surrounds	1	0	7875	8
Cooma Surrounds	1	0	15750	4
Cooma Surrounds	1	0	21000	3
Cooma Surrounds	1	0	26250	8
Cooma Surrounds	1	0	34125	8
Cooma Surrounds	1	0	42000	49
Cooma Surrounds	1	0	52500	44
Cooma Surrounds	1	0	65625	50
Cooma Surrounds	1	0	78750	54
Cooma Surrounds	1	0	91875	41
Cooma Surrounds	1	0	105000	46
Cooma Surrounds	1	0	131250	93
Cooma Surrounds	1	0	157500	99
Cooma Surrounds	1	0	183750	70
Cooma Surrounds	1	0	210000	41
Cooma Surrounds	1	0	Inf	111
Cooma Surrounds	1	1	26250	4
Cooma Surrounds	1	1	42000	5
Jindabyne - Berridale			91875	4
Jindabyne - Berridale			131250	6
Jindabyne - Berridale	0			18
Jindabyne - Berridale	0		15750	4
Jindabyne - Berridale	0		21000	5
Jindabyne - Berridale	0		26250	12
Jindabyne - Berridale	0		34125	17
Jindabyne - Berridale	0		42000	17
Jindabyne - Berridale	0		52500	30
Jindabyne - Berridale	0		65625	13
Jindabyne - Berridale	0		78750	29
Jindabyne - Berridale	0		91875	20
Jindabyne - Berridale	0		105000	18
Jindabyne - Berridale	0		131250	26
Jindabyne - Berridale	0		157500	12
Jindabyne - Berridale	0		183750	12
Jindabyne - Berridale	0		Inf	6
Jindabyne - Berridale	1	0		141
Jindabyne - Berridale	1	0	0	15
Jindabyne - Berridale	1	0	7875	3
Jindabyne - Berridale	1	0	15750	5
Jindabyne - Berridale	1	0	26250	13
Jindabyne - Berridale	1	0	34125	11
Jindabyne - Berridale	1	0	42000	55
Jindabyne - Berridale	1	0	52500	55
Jindabyne - Berridale	1	0	65625	78
Jindabyne - Berridale	1	0	78750	119
Jindabyne - Berridale	1	0	91875	89
Jindabyne - Berridale	1	0	105000	85
Jindabyne - Berridale	1	0	131250	260
Jindabyne - Berridale	1	0	157500	185
Jindabyne - Berridale	1	0	183750	163
Jindabyne - Berridale	1	0	210000	87
Jindabyne - Berridale	1	0	Inf	241
Jindabyne - Berridale	1	1	42000	4
Batemans Bay			42000	6
Batemans Bay			52500	6
Batemans Bay			65625	9
Batemans Bay			105000	3
Batemans Bay			131250	6
Batemans Bay	0			46
Batemans Bay	0		0	5
Batemans Bay	0		15750	10
Batemans Bay	0		21000	11
Batemans Bay	0		26250	17
Batemans Bay	0		34125	38
Batemans Bay	0		42000	44
Batemans Bay	0		52500	54
Batemans Bay	0		65625	61
Batemans Bay	0		78750	41
Batemans Bay	0		91875	28
Batemans Bay	0		105000	22
Batemans Bay	0		131250	29
Batemans Bay	0		157500	8
Batemans Bay	0		183750	6
Batemans Bay	0		Inf	8
Batemans Bay	1	0		124
Batemans Bay	1	0	0	31
Batemans Bay	1	0	7875	11
Batemans Bay	1	0	15750	7
Batemans Bay	1	0	21000	5
Batemans Bay	1	0	26250	47
Batemans Bay	1	0	34125	33
Batemans Bay	1	0	42000	221
Batemans Bay	1	0	52500	132
Batemans Bay	1	0	65625	167
Batemans Bay	1	0	78750	231
Batemans Bay	1	0	91875	120
Batemans Bay	1	0	105000	117
Batemans Bay	1	0	131250	226
Batemans Bay	1	0	157500	132
Batemans Bay	1	0	183750	94
Batemans Bay	1	0	210000	33
Batemans Bay	1	0	Inf	88
Batemans Bay	1	1	15750	3
Batemans Bay	1	1	34125	12
Batemans Bay	1	1	42000	7
Batemans Bay - South			42000	6
Batemans Bay - South			52500	3
Batemans Bay - South			65625	5
Batemans Bay - South			78750	5
Batemans Bay - South	0			38
Batemans Bay - South	0		0	10
Batemans Bay - South	0		21000	12
Batemans Bay - South	0		26250	25
Batemans Bay - South	0		34125	37
Batemans Bay - South	0		42000	34
Batemans Bay - South	0		52500	54
Batemans Bay - South	0		65625	51
Batemans Bay - South	0		78750	44
Batemans Bay - South	0		91875	20
Batemans Bay - South	0		105000	25
Batemans Bay - South	0		131250	35
Batemans Bay - South	0		157500	12
Batemans Bay - South	0		183750	6
Batemans Bay - South	0		Inf	4
Batemans Bay - South	1	0		174
Batemans Bay - South	1	0	0	20
Batemans Bay - South	1	0	7875	16
Batemans Bay - South	1	0	15750	8
Batemans Bay - South	1	0	21000	8
Batemans Bay - South	1	0	26250	39
Batemans Bay - South	1	0	34125	25
Batemans Bay - South	1	0	42000	197
Batemans Bay - South	1	0	52500	165
Batemans Bay - South	1	0	65625	189
Batemans Bay - South	1	0	78750	236
Batemans Bay - South	1	0	91875	123
Batemans Bay - South	1	0	105000	134
Batemans Bay - South	1	0	131250	260
Batemans Bay - South	1	0	157500	165
Batemans Bay - South	1	0	183750	117
Batemans Bay - South	1	0	210000	64
Batemans Bay - South	1	0	Inf	134
Batemans Bay - South	1	1	26250	3
Batemans Bay - South	1	1	42000	17
Bega - Tathra			78750	5
Bega - Tathra			131250	6
Bega - Tathra	0			37
Bega - Tathra	0		0	4
Bega - Tathra	0		15750	3
Bega - Tathra	0		21000	10
Bega - Tathra	0		26250	16
Bega - Tathra	0		34125	37
Bega - Tathra	0		42000	50
Bega - Tathra	0		52500	51
Bega - Tathra	0		65625	56
Bega - Tathra	0		78750	42
Bega - Tathra	0		91875	30
Bega - Tathra	0		105000	24
Bega - Tathra	0		131250	32
Bega - Tathra	0		157500	12
Bega - Tathra	0		183750	9
Bega - Tathra	0		210000	8
Bega - Tathra	0		Inf	11
Bega - Tathra	1	0		138
Bega - Tathra	1	0	0	30
Bega - Tathra	1	0	7875	8
Bega - Tathra	1	0	15750	4
Bega - Tathra	1	0	21000	10
Bega - Tathra	1	0	26250	36
Bega - Tathra	1	0	34125	14
Bega - Tathra	1	0	42000	139
Bega - Tathra	1	0	52500	122
Bega - Tathra	1	0	65625	155
Bega - Tathra	1	0	78750	193
Bega - Tathra	1	0	91875	112
Bega - Tathra	1	0	105000	140
Bega - Tathra	1	0	131250	293
Bega - Tathra	1	0	157500	173
Bega - Tathra	1	0	183750	133
Bega - Tathra	1	0	210000	88
Bega - Tathra	1	0	Inf	137
Bega - Tathra	1	1	34125	3
Bega - Tathra	1	1	42000	11
Bega-Eden Hinterland			52500	6
Bega-Eden Hinterland			78750	5
Bega-Eden Hinterland	0			44
Bega-Eden Hinterland	0		0	3
Bega-Eden Hinterland	0		7875	5
Bega-Eden Hinterland	0		15750	6
Bega-Eden Hinterland	0		21000	14
Bega-Eden Hinterland	0		26250	25
Bega-Eden Hinterland	0		34125	27
Bega-Eden Hinterland	0		42000	27
Bega-Eden Hinterland	0		52500	43
Bega-Eden Hinterland	0		65625	49
Bega-Eden Hinterland	0		78750	38
Bega-Eden Hinterland	0		91875	9
Bega-Eden Hinterland	0		105000	23
Bega-Eden Hinterland	0		131250	17
Bega-Eden Hinterland	0		157500	18
Bega-Eden Hinterland	0		183750	3
Bega-Eden Hinterland	1	0		190
Bega-Eden Hinterland	1	0	0	35
Bega-Eden Hinterland	1	0	7875	21
Bega-Eden Hinterland	1	0	15750	11
Bega-Eden Hinterland	1	0	21000	12
Bega-Eden Hinterland	1	0	26250	56
Bega-Eden Hinterland	1	0	34125	46
Bega-Eden Hinterland	1	0	42000	198
Bega-Eden Hinterland	1	0	52500	173
Bega-Eden Hinterland	1	0	65625	204
Bega-Eden Hinterland	1	0	78750	249
Bega-Eden Hinterland	1	0	91875	166
Bega-Eden Hinterland	1	0	105000	160
Bega-Eden Hinterland	1	0	131250	282
Bega-Eden Hinterland	1	0	157500	197
Bega-Eden Hinterland	1	0	183750	121
Bega-Eden Hinterland	1	0	210000	65
Bega-Eden Hinterland	1	0	Inf	140
Bega-Eden Hinterland	1	1	21000	3
Bega-Eden Hinterland	1	1	26250	9
Bega-Eden Hinterland	1	1	34125	5
Bega-Eden Hinterland	1	1	42000	19
Broulee - Tomakin			52500	4
Broulee - Tomakin			65625	6
Broulee - Tomakin			78750	3
Broulee - Tomakin	0			17
Broulee - Tomakin	0		15750	6
Broulee - Tomakin	0		34125	12
Broulee - Tomakin	0		42000	11
Broulee - Tomakin	0		52500	21
Broulee - Tomakin	0		65625	10
Broulee - Tomakin	0		78750	23
Broulee - Tomakin	0		91875	5
Broulee - Tomakin	0		105000	10
Broulee - Tomakin	0		131250	14
Broulee - Tomakin	0		157500	7
Broulee - Tomakin	0		210000	7
Broulee - Tomakin	0		Inf	6
Broulee - Tomakin	1	0		67
Broulee - Tomakin	1	0	0	9
Broulee - Tomakin	1	0	7875	4
Broulee - Tomakin	1	0	21000	6
Broulee - Tomakin	1	0	26250	13
Broulee - Tomakin	1	0	34125	5
Broulee - Tomakin	1	0	42000	70
Broulee - Tomakin	1	0	52500	63
Broulee - Tomakin	1	0	65625	60
Broulee - Tomakin	1	0	78750	97
Broulee - Tomakin	1	0	91875	50
Broulee - Tomakin	1	0	105000	59
Broulee - Tomakin	1	0	131250	86
Broulee - Tomakin	1	0	157500	87
Broulee - Tomakin	1	0	183750	67
Broulee - Tomakin	1	0	210000	40
Broulee - Tomakin	1	0	Inf	93
Broulee - Tomakin	1	1	26250	3
Deua - Wadbilliga	1	0	42000	3
Eden			52500	7
Eden	0			19
Eden	0		15750	4
Eden	0		21000	7
Eden	0		26250	9
Eden	0		34125	20
Eden	0		42000	10
Eden	0		52500	27
Eden	0		65625	15
Eden	0		78750	13
Eden	0		91875	4
Eden	0		105000	7
Eden	0		131250	16
Eden	0		157500	3
Eden	1	0		76
Eden	1	0	0	12
Eden	1	0	15750	6
Eden	1	0	26250	18
Eden	1	0	34125	17
Eden	1	0	42000	77
Eden	1	0	52500	57
Eden	1	0	65625	60
Eden	1	0	78750	78
Eden	1	0	91875	44
Eden	1	0	105000	52
Eden	1	0	131250	84
Eden	1	0	157500	50
Eden	1	0	183750	35
Eden	1	0	210000	18
Eden	1	0	Inf	26
Eden	1	1	42000	9
Eurobodalla Hinterland			78750	3
Eurobodalla Hinterland			105000	4
Eurobodalla Hinterland	0			16
Eurobodalla Hinterland	0		21000	3
Eurobodalla Hinterland	0		26250	3
Eurobodalla Hinterland	0		34125	14
Eurobodalla Hinterland	0		42000	15
Eurobodalla Hinterland	0		52500	17
Eurobodalla Hinterland	0		65625	18
Eurobodalla Hinterland	0		78750	12
Eurobodalla Hinterland	0		91875	7
Eurobodalla Hinterland	0		105000	7
Eurobodalla Hinterland	0		131250	10
Eurobodalla Hinterland	0		Inf	6
Eurobodalla Hinterland	1	0		66
Eurobodalla Hinterland	1	0	0	10
Eurobodalla Hinterland	1	0	7875	3
Eurobodalla Hinterland	1	0	15750	3
Eurobodalla Hinterland	1	0	21000	3
Eurobodalla Hinterland	1	0	26250	24
Eurobodalla Hinterland	1	0	34125	16
Eurobodalla Hinterland	1	0	42000	74
Eurobodalla Hinterland	1	0	52500	67
Eurobodalla Hinterland	1	0	65625	70
Eurobodalla Hinterland	1	0	78750	80
Eurobodalla Hinterland	1	0	91875	50
Eurobodalla Hinterland	1	0	105000	68
Eurobodalla Hinterland	1	0	131250	121
Eurobodalla Hinterland	1	0	157500	61
Eurobodalla Hinterland	1	0	183750	46
Eurobodalla Hinterland	1	0	210000	20
Eurobodalla Hinterland	1	0	Inf	52
Eurobodalla Hinterland	1	1	34125	5
Eurobodalla Hinterland	1	1	42000	3
Merimbula - Tura Beach			52500	9
Merimbula - Tura Beach			78750	4
Merimbula - Tura Beach			105000	5
Merimbula - Tura Beach			131250	4
Merimbula - Tura Beach	0			40
Merimbula - Tura Beach	0		0	4
Merimbula - Tura Beach	0		15750	4
Merimbula - Tura Beach	0		21000	8
Merimbula - Tura Beach	0		26250	11
Merimbula - Tura Beach	0		34125	34
Merimbula - Tura Beach	0		42000	39
Merimbula - Tura Beach	0		52500	51
Merimbula - Tura Beach	0		65625	42
Merimbula - Tura Beach	0		78750	37
Merimbula - Tura Beach	0		91875	36
Merimbula - Tura Beach	0		105000	24
Merimbula - Tura Beach	0		131250	28
Merimbula - Tura Beach	0		157500	9
Merimbula - Tura Beach	0		183750	4
Merimbula - Tura Beach	0		210000	5
Merimbula - Tura Beach	0		Inf	6
Merimbula - Tura Beach	1	0		192
Merimbula - Tura Beach	1	0	0	34
Merimbula - Tura Beach	1	0	7875	19
Merimbula - Tura Beach	1	0	15750	11
Merimbula - Tura Beach	1	0	21000	9
Merimbula - Tura Beach	1	0	26250	35
Merimbula - Tura Beach	1	0	34125	45
Merimbula - Tura Beach	1	0	42000	250
Merimbula - Tura Beach	1	0	52500	204
Merimbula - Tura Beach	1	0	65625	242
Merimbula - Tura Beach	1	0	78750	285
Merimbula - Tura Beach	1	0	91875	168
Merimbula - Tura Beach	1	0	105000	187
Merimbula - Tura Beach	1	0	131250	363
Merimbula - Tura Beach	1	0	157500	256
Merimbula - Tura Beach	1	0	183750	186
Merimbula - Tura Beach	1	0	210000	97
Merimbula - Tura Beach	1	0	Inf	200
Merimbula - Tura Beach	1	1	15750	6
Merimbula - Tura Beach	1	1	34125	4
Merimbula - Tura Beach	1	1	42000	7
Moruya - Tuross Head			52500	10
Moruya - Tuross Head			65625	9
Moruya - Tuross Head	0			44
Moruya - Tuross Head	0		0	4
Moruya - Tuross Head	0		15750	3
Moruya - Tuross Head	0		21000	12
Moruya - Tuross Head	0		26250	16
Moruya - Tuross Head	0		34125	22
Moruya - Tuross Head	0		42000	23
Moruya - Tuross Head	0		52500	45
Moruya - Tuross Head	0		65625	44
Moruya - Tuross Head	0		78750	36
Moruya - Tuross Head	0		91875	23
Moruya - Tuross Head	0		105000	24
Moruya - Tuross Head	0		131250	23
Moruya - Tuross Head	0		157500	6
Moruya - Tuross Head	0		183750	6
Moruya - Tuross Head	1	0		128
Moruya - Tuross Head	1	0	0	14
Moruya - Tuross Head	1	0	7875	13
Moruya - Tuross Head	1	0	15750	9
Moruya - Tuross Head	1	0	21000	14
Moruya - Tuross Head	1	0	26250	41
Moruya - Tuross Head	1	0	34125	42
Moruya - Tuross Head	1	0	42000	267
Moruya - Tuross Head	1	0	52500	146
Moruya - Tuross Head	1	0	65625	185
Moruya - Tuross Head	1	0	78750	210
Moruya - Tuross Head	1	0	91875	138
Moruya - Tuross Head	1	0	105000	141
Moruya - Tuross Head	1	0	131250	272
Moruya - Tuross Head	1	0	157500	162
Moruya - Tuross Head	1	0	183750	102
Moruya - Tuross Head	1	0	210000	60
Moruya - Tuross Head	1	0	Inf	117
Moruya - Tuross Head	1	1	26250	6
Moruya - Tuross Head	1	1	34125	6
Moruya - Tuross Head	1	1	42000	10
Narooma - Bermagui			91875	5
Narooma - Bermagui			131250	5
Narooma - Bermagui	0			35
Narooma - Bermagui	0		0	5
Narooma - Bermagui	0		7875	3
Narooma - Bermagui	0		21000	12
Narooma - Bermagui	0		26250	21
Narooma - Bermagui	0		34125	27
Narooma - Bermagui	0		42000	38
Narooma - Bermagui	0		52500	65
Narooma - Bermagui	0		65625	49
Narooma - Bermagui	0		78750	38
Narooma - Bermagui	0		91875	22
Narooma - Bermagui	0		105000	18
Narooma - Bermagui	0		131250	24
Narooma - Bermagui	0		157500	9
Narooma - Bermagui	0		Inf	3
Narooma - Bermagui	1	0		189
Narooma - Bermagui	1	0	0	31
Narooma - Bermagui	1	0	7875	22
Narooma - Bermagui	1	0	15750	9
Narooma - Bermagui	1	0	21000	9
Narooma - Bermagui	1	0	26250	60
Narooma - Bermagui	1	0	34125	39
Narooma - Bermagui	1	0	42000	276
Narooma - Bermagui	1	0	52500	209
Narooma - Bermagui	1	0	65625	233
Narooma - Bermagui	1	0	78750	268
Narooma - Bermagui	1	0	91875	148
Narooma - Bermagui	1	0	105000	154
Narooma - Bermagui	1	0	131250	262
Narooma - Bermagui	1	0	157500	166
Narooma - Bermagui	1	0	183750	86
Narooma - Bermagui	1	0	210000	55
Narooma - Bermagui	1	0	Inf	109
Narooma - Bermagui	1	1	7875	4
Narooma - Bermagui	1	1	26250	6
Narooma - Bermagui	1	1	34125	11
Narooma - Bermagui	1	1	42000	20
Goulburn			0	3
Goulburn			34125	3
Goulburn			42000	4
Goulburn			52500	6
Goulburn			65625	13
Goulburn			78750	12
Goulburn			91875	6
Goulburn			105000	6
Goulburn			131250	12
Goulburn			157500	6
Goulburn			183750	9
Goulburn	0			90
Goulburn	0		0	7
Goulburn	0		7875	10
Goulburn	0		15750	10
Goulburn	0		21000	29
