SA2_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Queanbeyan Surrounds	5-9	0	Father only	11
Queanbeyan Surrounds	5-9	0	Mother only	7
Queanbeyan Surrounds	5-9	0	Neither	4
Queanbeyan Surrounds	5-9	1		3
Queanbeyan Surrounds	5-9	1	Both	720
Queanbeyan Surrounds	5-9	1	Father only	66
Queanbeyan Surrounds	5-9	1	Mother only	62
Queanbeyan Surrounds	5-9	1	Neither	34
Queanbeyan Surrounds	10-12	0	Both	59
Queanbeyan Surrounds	10-12	0	Father only	4
Queanbeyan Surrounds	10-12	0	Mother only	10
Queanbeyan Surrounds	10-12	0	Neither	3
Queanbeyan Surrounds	10-12	1	Both	499
Queanbeyan Surrounds	10-12	1	Father only	55
Queanbeyan Surrounds	10-12	1	Mother only	46
Queanbeyan Surrounds	10-12	1	Neither	21
Queanbeyan Surrounds	13-14	0		7
Queanbeyan Surrounds	13-14	0	Both	51
Queanbeyan Surrounds	13-14	0	Father only	11
Queanbeyan Surrounds	13-14	0	Neither	4
Queanbeyan Surrounds	13-14	1		4
Queanbeyan Surrounds	13-14	1	Both	327
Queanbeyan Surrounds	13-14	1	Father only	38
Queanbeyan Surrounds	13-14	1	Mother only	24
Queanbeyan Surrounds	13-14	1	Neither	23
Queanbeyan Surrounds	15-17	0	Both	46
Queanbeyan Surrounds	15-17	0	Father only	7
Queanbeyan Surrounds	15-17	0	Mother only	4
Queanbeyan Surrounds	15-17	1		6
Queanbeyan Surrounds	15-17	1	Both	387
Queanbeyan Surrounds	15-17	1	Father only	51
Queanbeyan Surrounds	15-17	1	Mother only	35
Queanbeyan Surrounds	15-17	1	Neither	20
Queanbeyan Surrounds	18-20	0	Both	11
Queanbeyan Surrounds	18-20	0	Mother only	4
Queanbeyan Surrounds	18-20	1	Both	104
Queanbeyan Surrounds	18-20	1	Father only	22
Queanbeyan Surrounds	18-20	1	Mother only	18
Queanbeyan Surrounds	18-20	1	Neither	12
Queanbeyan Surrounds	21-24	0	Both	7
Queanbeyan Surrounds	21-24	1	Both	54
Queanbeyan Surrounds	21-24	1	Father only	4
Queanbeyan Surrounds	21-24	1	Mother only	5
Queanbeyan Surrounds	21-24	1	Neither	5
Bombala	0-4	0	Both	8
Bombala	0-4	0	Mother only	5
Bombala	0-4	1	Both	80
Bombala	5-9	0	Both	24
Bombala	5-9	1		5
Bombala	5-9	1	Both	107
Bombala	5-9	1	Mother only	3
Bombala	5-9	1	Neither	3
Bombala	10-12	0		6
Bombala	10-12	0	Both	19
Bombala	10-12	1	Both	41
Bombala	10-12	1	Father only	6
Bombala	10-12	1	Mother only	4
Bombala	13-14	0	Both	16
Bombala	13-14	0	Mother only	3
Bombala	13-14	1	Both	37
Bombala	13-14	1	Father only	4
Bombala	15-17	0	Both	11
Bombala	15-17	1	Both	40
Bombala	15-17	1	Mother only	5
Bombala	18-20	1	Both	9
Bombala	21-24	1	Both	4
Cooma	0-4	0	Both	51
Cooma	0-4	0	Mother only	7
Cooma	0-4	1		3
Cooma	0-4	1	Both	225
Cooma	0-4	1	Father only	18
Cooma	0-4	1	Mother only	18
Cooma	0-4	1	Neither	47
Cooma	5-9	0		7
Cooma	5-9	0	Both	64
Cooma	5-9	0	Father only	3
Cooma	5-9	0	Mother only	13
Cooma	5-9	0	Neither	6
Cooma	5-9	1	Both	178
Cooma	5-9	1	Father only	11
Cooma	5-9	1	Mother only	12
Cooma	5-9	1	Neither	38
Cooma	10-12	0		4
Cooma	10-12	0	Both	33
Cooma	10-12	0	Father only	3
Cooma	10-12	0	Neither	7
Cooma	10-12	1	Both	112
Cooma	10-12	1	Father only	14
Cooma	10-12	1	Mother only	10
Cooma	10-12	1	Neither	19
Cooma	13-14	0	Both	33
Cooma	13-14	0	Neither	3
Cooma	13-14	1	Both	67
Cooma	13-14	1	Father only	8
Cooma	13-14	1	Mother only	6
Cooma	13-14	1	Neither	7
Cooma	15-17	0	Both	32
Cooma	15-17	0	Mother only	5
Cooma	15-17	0	Neither	3
Cooma	15-17	1	Both	69
Cooma	15-17	1	Father only	5
Cooma	15-17	1	Mother only	12
Cooma	15-17	1	Neither	13
Cooma	18-20	0	Both	5
Cooma	18-20	1	Both	10
Cooma	21-24	0	Both	7
Cooma	21-24	0	Mother only	3
Cooma	21-24	1	Both	8
Cooma Surrounds	0-4	0	Both	5
Cooma Surrounds	0-4	1	Both	109
Cooma Surrounds	0-4	1	Father only	6
Cooma Surrounds	0-4	1	Mother only	3
Cooma Surrounds	0-4	1	Neither	3
Cooma Surrounds	5-9	0	Both	10
Cooma Surrounds	5-9	1	Both	122
Cooma Surrounds	5-9	1	Father only	6
Cooma Surrounds	5-9	1	Mother only	15
Cooma Surrounds	5-9	1	Neither	10
Cooma Surrounds	10-12	0	Both	13
Cooma Surrounds	10-12	1	Both	84
Cooma Surrounds	10-12	1	Father only	3
Cooma Surrounds	10-12	1	Mother only	8
Cooma Surrounds	10-12	1	Neither	3
Cooma Surrounds	13-14	0	Both	13
Cooma Surrounds	13-14	0	Mother only	3
Cooma Surrounds	13-14	1	Both	72
Cooma Surrounds	13-14	1	Father only	3
Cooma Surrounds	13-14	1	Neither	3
Cooma Surrounds	15-17	0	Both	16
Cooma Surrounds	15-17	1	Both	63
Cooma Surrounds	15-17	1	Father only	6
Cooma Surrounds	15-17	1	Mother only	4
Cooma Surrounds	15-17	1	Neither	4
Cooma Surrounds	18-20	1	Both	10
Cooma Surrounds	21-24	1	Both	7
Jindabyne - Berridale	0-4	0	Both	13
Jindabyne - Berridale	0-4	0	Mother only	3
Jindabyne - Berridale	0-4	1	Both	209
Jindabyne - Berridale	0-4	1	Father only	24
Jindabyne - Berridale	0-4	1	Mother only	20
Jindabyne - Berridale	0-4	1	Neither	12
Jindabyne - Berridale	5-9	0	Both	36
Jindabyne - Berridale	5-9	0	Mother only	6
Jindabyne - Berridale	5-9	1		5
Jindabyne - Berridale	5-9	1	Both	250
Jindabyne - Berridale	5-9	1	Father only	28
Jindabyne - Berridale	5-9	1	Mother only	22
Jindabyne - Berridale	5-9	1	Neither	11
Jindabyne - Berridale	10-12	0	Both	37
Jindabyne - Berridale	10-12	0	Father only	6
Jindabyne - Berridale	10-12	0	Mother only	5
Jindabyne - Berridale	10-12	1	Both	188
Jindabyne - Berridale	10-12	1	Father only	30
Jindabyne - Berridale	10-12	1	Mother only	24
Jindabyne - Berridale	10-12	1	Neither	4
Jindabyne - Berridale	13-14	0	Both	27
Jindabyne - Berridale	13-14	0	Father only	3
Jindabyne - Berridale	13-14	1	Both	131
Jindabyne - Berridale	13-14	1	Father only	16
Jindabyne - Berridale	13-14	1	Mother only	16
Jindabyne - Berridale	13-14	1	Neither	8
Jindabyne - Berridale	15-17	0	Both	38
Jindabyne - Berridale	15-17	0	Father only	3
Jindabyne - Berridale	15-17	0	Mother only	3
Jindabyne - Berridale	15-17	1		5
Jindabyne - Berridale	15-17	1	Both	142
Jindabyne - Berridale	15-17	1	Father only	28
Jindabyne - Berridale	15-17	1	Mother only	21
Jindabyne - Berridale	15-17	1	Neither	14
Jindabyne - Berridale	18-20	1	Both	26
Jindabyne - Berridale	18-20	1	Father only	4
Jindabyne - Berridale	21-24	0	Both	6
Jindabyne - Berridale	21-24	1	Both	12
Batemans Bay	0-4	0		5
Batemans Bay	0-4	0	Both	110
Batemans Bay	0-4	0	Father only	8
Batemans Bay	0-4	0	Mother only	8
Batemans Bay	0-4	1	Both	183
Batemans Bay	0-4	1	Father only	14
Batemans Bay	0-4	1	Mother only	12
Batemans Bay	0-4	1	Neither	25
Batemans Bay	5-9	0	Both	103
Batemans Bay	5-9	0	Father only	3
Batemans Bay	5-9	0	Mother only	5
Batemans Bay	5-9	1	Both	230
Batemans Bay	5-9	1	Father only	5
Batemans Bay	5-9	1	Mother only	19
Batemans Bay	5-9	1	Neither	13
Batemans Bay	10-12	0		4
Batemans Bay	10-12	0	Both	80
Batemans Bay	10-12	0	Father only	5
Batemans Bay	10-12	0	Mother only	5
Batemans Bay	10-12	1	Both	158
Batemans Bay	10-12	1	Father only	8
Batemans Bay	10-12	1	Mother only	9
Batemans Bay	10-12	1	Neither	13
Batemans Bay	13-14	0	Both	54
Batemans Bay	13-14	0	Father only	9
Batemans Bay	13-14	0	Mother only	3
Batemans Bay	13-14	0	Neither	3
Batemans Bay	13-14	1	Both	96
Batemans Bay	13-14	1	Father only	3
Batemans Bay	13-14	1	Mother only	12
Batemans Bay	15-17	0	Both	55
Batemans Bay	15-17	0	Father only	6
Batemans Bay	15-17	1	Both	89
Batemans Bay	15-17	1	Father only	7
Batemans Bay	15-17	1	Mother only	13
Batemans Bay	15-17	1	Neither	8
Batemans Bay	18-20	0	Both	13
Batemans Bay	18-20	0	Mother only	4
Batemans Bay	18-20	1	Both	16
Batemans Bay	18-20	1	Father only	9
Batemans Bay	21-24	1	Both	3
Batemans Bay - South	0-4	0	Both	69
Batemans Bay - South	0-4	0	Father only	3
Batemans Bay - South	0-4	0	Mother only	4
Batemans Bay - South	0-4	1	Both	199
Batemans Bay - South	0-4	1	Father only	16
Batemans Bay - South	0-4	1	Mother only	17
Batemans Bay - South	0-4	1	Neither	19
Batemans Bay - South	5-9	0	Both	79
Batemans Bay - South	5-9	0	Father only	7
Batemans Bay - South	5-9	1	Both	202
Batemans Bay - South	5-9	1	Father only	22
Batemans Bay - South	5-9	1	Mother only	12
Batemans Bay - South	5-9	1	Neither	17
Batemans Bay - South	10-12	0	Both	69
Batemans Bay - South	10-12	0	Father only	3
Batemans Bay - South	10-12	0	Mother only	15
Batemans Bay - South	10-12	1		4
Batemans Bay - South	10-12	1	Both	138
Batemans Bay - South	10-12	1	Father only	12
Batemans Bay - South	10-12	1	Mother only	5
Batemans Bay - South	10-12	1	Neither	8
Batemans Bay - South	13-14	0	Both	58
Batemans Bay - South	13-14	0	Father only	3
Batemans Bay - South	13-14	0	Mother only	7
Batemans Bay - South	13-14	1	Both	84
Batemans Bay - South	13-14	1	Father only	18
Batemans Bay - South	13-14	1	Mother only	5
Batemans Bay - South	13-14	1	Neither	7
Batemans Bay - South	15-17	0	Both	58
Batemans Bay - South	15-17	0	Father only	4
Batemans Bay - South	15-17	0	Mother only	10
Batemans Bay - South	15-17	0	Neither	4
Batemans Bay - South	15-17	1	Both	97
Batemans Bay - South	15-17	1	Father only	11
Batemans Bay - South	15-17	1	Mother only	12
Batemans Bay - South	15-17	1	Neither	7
Batemans Bay - South	18-20	0	Both	8
Batemans Bay - South	18-20	0	Mother only	5
Batemans Bay - South	18-20	1	Both	25
Batemans Bay - South	18-20	1	Neither	4
Bega - Tathra	0-4	0	Both	50
Bega - Tathra	0-4	0	Father only	4
Bega - Tathra	0-4	0	Mother only	7
Bega - Tathra	0-4	1	Both	274
Bega - Tathra	0-4	1	Father only	25
Bega - Tathra	0-4	1	Mother only	15
Bega - Tathra	0-4	1	Neither	6
Bega - Tathra	5-9	0		9
Bega - Tathra	5-9	0	Both	94
Bega - Tathra	5-9	0	Father only	5
Bega - Tathra	5-9	0	Mother only	8
Bega - Tathra	5-9	0	Neither	4
Bega - Tathra	5-9	1	Both	278
Bega - Tathra	5-9	1	Father only	36
Bega - Tathra	5-9	1	Mother only	29
Bega - Tathra	5-9	1	Neither	13
Bega - Tathra	10-12	0		4
Bega - Tathra	10-12	0	Both	71
Bega - Tathra	10-12	0	Father only	5
Bega - Tathra	10-12	0	Mother only	10
Bega - Tathra	10-12	1	Both	212
Bega - Tathra	10-12	1	Father only	14
Bega - Tathra	10-12	1	Mother only	14
Bega - Tathra	10-12	1	Neither	7
Bega - Tathra	13-14	0	Both	40
Bega - Tathra	13-14	1	Both	121
Bega - Tathra	13-14	1	Father only	6
Bega - Tathra	13-14	1	Mother only	14
Bega - Tathra	13-14	1	Neither	8
Bega - Tathra	15-17	0	Both	51
Bega - Tathra	15-17	0	Mother only	3
Bega - Tathra	15-17	1	Both	132
Bega - Tathra	15-17	1	Father only	16
Bega - Tathra	15-17	1	Mother only	9
Bega - Tathra	15-17	1	Neither	9
Bega - Tathra	18-20	0	Both	5
Bega - Tathra	18-20	0	Mother only	3
Bega - Tathra	18-20	1	Both	20
Bega - Tathra	18-20	1	Father only	3
Bega - Tathra	21-24	0	Both	3
Bega - Tathra	21-24	1	Both	6
Bega-Eden Hinterland	0-4	0		4
Bega-Eden Hinterland	0-4	0	Both	49
Bega-Eden Hinterland	0-4	0	Father only	4
Bega-Eden Hinterland	0-4	0	Mother only	3
Bega-Eden Hinterland	0-4	1	Both	298
Bega-Eden Hinterland	0-4	1	Father only	15
Bega-Eden Hinterland	0-4	1	Mother only	11
Bega-Eden Hinterland	0-4	1	Neither	7
Bega-Eden Hinterland	5-9	0	Both	65
Bega-Eden Hinterland	5-9	0	Father only	8
Bega-Eden Hinterland	5-9	0	Mother only	7
Bega-Eden Hinterland	5-9	1		5
Bega-Eden Hinterland	5-9	1	Both	353
Bega-Eden Hinterland	5-9	1	Father only	24
Bega-Eden Hinterland	5-9	1	Mother only	18
Bega-Eden Hinterland	5-9	1	Neither	3
Bega-Eden Hinterland	10-12	0	Both	52
Bega-Eden Hinterland	10-12	0	Mother only	6
Bega-Eden Hinterland	10-12	1		3
Bega-Eden Hinterland	10-12	1	Both	206
Bega-Eden Hinterland	10-12	1	Father only	18
Bega-Eden Hinterland	10-12	1	Mother only	16
Bega-Eden Hinterland	10-12	1	Neither	4
Bega-Eden Hinterland	13-14	0	Both	32
Bega-Eden Hinterland	13-14	0	Mother only	6
Bega-Eden Hinterland	13-14	0	Neither	6
Bega-Eden Hinterland	13-14	1	Both	133
Bega-Eden Hinterland	13-14	1	Father only	8
Bega-Eden Hinterland	13-14	1	Mother only	15
Bega-Eden Hinterland	13-14	1	Neither	8
Bega-Eden Hinterland	15-17	0	Both	38
Bega-Eden Hinterland	15-17	0	Mother only	8
Bega-Eden Hinterland	15-17	1	Both	146
Bega-Eden Hinterland	15-17	1	Father only	3
Bega-Eden Hinterland	15-17	1	Mother only	22
Bega-Eden Hinterland	15-17	1	Neither	6
Bega-Eden Hinterland	18-20	0	Both	10
Bega-Eden Hinterland	18-20	0	Mother only	4
Bega-Eden Hinterland	18-20	1	Both	22
Bega-Eden Hinterland	18-20	1	Mother only	3
Bega-Eden Hinterland	21-24	1	Both	10
Broulee - Tomakin	0-4	0	Both	7
Broulee - Tomakin	0-4	1	Both	97
Broulee - Tomakin	0-4	1	Father only	9
Broulee - Tomakin	0-4	1	Mother only	9
Broulee - Tomakin	0-4	1	Neither	3
Broulee - Tomakin	5-9	0		4
Broulee - Tomakin	5-9	0	Both	26
Broulee - Tomakin	5-9	0	Mother only	5
Broulee - Tomakin	5-9	1	Both	111
Broulee - Tomakin	5-9	1	Father only	10
Broulee - Tomakin	5-9	1	Mother only	15
Broulee - Tomakin	10-12	0	Both	18
Broulee - Tomakin	10-12	1	Both	71
Broulee - Tomakin	10-12	1	Father only	12
Broulee - Tomakin	10-12	1	Mother only	5
Broulee - Tomakin	10-12	1	Neither	3
Broulee - Tomakin	13-14	0	Both	19
Broulee - Tomakin	13-14	0	Father only	3
Broulee - Tomakin	13-14	0	Mother only	5
Broulee - Tomakin	13-14	1	Both	56
Broulee - Tomakin	13-14	1	Father only	3
Broulee - Tomakin	13-14	1	Mother only	4
Broulee - Tomakin	15-17	0	Both	23
Broulee - Tomakin	15-17	0	Mother only	5
Broulee - Tomakin	15-17	1	Both	61
Broulee - Tomakin	15-17	1	Mother only	6
Broulee - Tomakin	18-20	0	Both	8
Broulee - Tomakin	18-20	0	Neither	3
Broulee - Tomakin	18-20	1	Both	19
Broulee - Tomakin	21-24	1	Both	5
Eden	0-4	0		4
Eden	0-4	0	Both	29
Eden	0-4	1	Both	89
Eden	0-4	1	Father only	7
Eden	0-4	1	Mother only	10
Eden	0-4	1	Neither	3
Eden	5-9	0		3
Eden	5-9	0	Both	41
Eden	5-9	1	Both	99
Eden	5-9	1	Mother only	9
Eden	5-9	1	Neither	4
Eden	10-12	0	Both	27
Eden	10-12	1	Both	45
Eden	10-12	1	Mother only	3
Eden	10-12	1	Neither	3
Eden	13-14	0	Both	28
Eden	13-14	0	Father only	3
