SA2_NAME21	FamilyHousehold	IncomeHousehold.max	households
Mosman - South	0	91875	154
Mosman - South	0	105000	139
Mosman - South	0	131250	309
Mosman - South	0	157500	21
Mosman - South	0	183750	86
Mosman - South	0	210000	4
Mosman - South	0	Inf	215
Mosman - South	1		244
Mosman - South	1	0	50
Mosman - South	1	7875	12
Mosman - South	1	15750	11
Mosman - South	1	21000	10
Mosman - South	1	26250	28
Mosman - South	1	34125	31
Mosman - South	1	42000	50
Mosman - South	1	52500	71
Mosman - South	1	65625	96
Mosman - South	1	78750	101
Mosman - South	1	91875	118
Mosman - South	1	105000	99
Mosman - South	1	131250	299
Mosman - South	1	157500	222
Mosman - South	1	183750	237
Mosman - South	1	210000	176
Mosman - South	1	Inf	2025
Balgowlah - Clontarf - Seaforth	0		60
Balgowlah - Clontarf - Seaforth	0	0	45
Balgowlah - Clontarf - Seaforth	0	7875	24
Balgowlah - Clontarf - Seaforth	0	15750	35
Balgowlah - Clontarf - Seaforth	0	21000	49
Balgowlah - Clontarf - Seaforth	0	26250	131
Balgowlah - Clontarf - Seaforth	0	34125	106
Balgowlah - Clontarf - Seaforth	0	42000	93
Balgowlah - Clontarf - Seaforth	0	52500	116
Balgowlah - Clontarf - Seaforth	0	65625	109
Balgowlah - Clontarf - Seaforth	0	78750	107
Balgowlah - Clontarf - Seaforth	0	91875	86
Balgowlah - Clontarf - Seaforth	0	105000	78
Balgowlah - Clontarf - Seaforth	0	131250	162
Balgowlah - Clontarf - Seaforth	0	157500	19
Balgowlah - Clontarf - Seaforth	0	183750	49
Balgowlah - Clontarf - Seaforth	0	210000	11
Balgowlah - Clontarf - Seaforth	0	Inf	125
Balgowlah - Clontarf - Seaforth	1		410
Balgowlah - Clontarf - Seaforth	1	0	46
Balgowlah - Clontarf - Seaforth	1	7875	19
Balgowlah - Clontarf - Seaforth	1	15750	12
Balgowlah - Clontarf - Seaforth	1	21000	7
Balgowlah - Clontarf - Seaforth	1	26250	29
Balgowlah - Clontarf - Seaforth	1	34125	55
Balgowlah - Clontarf - Seaforth	1	42000	88
Balgowlah - Clontarf - Seaforth	1	52500	110
Balgowlah - Clontarf - Seaforth	1	65625	156
Balgowlah - Clontarf - Seaforth	1	78750	168
Balgowlah - Clontarf - Seaforth	1	91875	143
Balgowlah - Clontarf - Seaforth	1	105000	176
Balgowlah - Clontarf - Seaforth	1	131250	396
Balgowlah - Clontarf - Seaforth	1	157500	370
Balgowlah - Clontarf - Seaforth	1	183750	383
Balgowlah - Clontarf - Seaforth	1	210000	260
Balgowlah - Clontarf - Seaforth	1	Inf	2813
Manly - Fairlight	0		168
Manly - Fairlight	0	0	88
Manly - Fairlight	0	7875	42
Manly - Fairlight	0	15750	66
Manly - Fairlight	0	21000	105
Manly - Fairlight	0	26250	175
Manly - Fairlight	0	34125	171
Manly - Fairlight	0	42000	173
Manly - Fairlight	0	52500	181
Manly - Fairlight	0	65625	213
Manly - Fairlight	0	78750	205
Manly - Fairlight	0	91875	198
Manly - Fairlight	0	105000	208
Manly - Fairlight	0	131250	472
Manly - Fairlight	0	157500	64
Manly - Fairlight	0	183750	238
Manly - Fairlight	0	210000	46
Manly - Fairlight	0	Inf	635
Manly - Fairlight	1		360
Manly - Fairlight	1	0	50
Manly - Fairlight	1	7875	11
Manly - Fairlight	1	15750	4
Manly - Fairlight	1	21000	12
Manly - Fairlight	1	26250	32
Manly - Fairlight	1	34125	34
Manly - Fairlight	1	42000	74
Manly - Fairlight	1	52500	100
Manly - Fairlight	1	65625	137
Manly - Fairlight	1	78750	160
Manly - Fairlight	1	91875	139
Manly - Fairlight	1	105000	221
Manly - Fairlight	1	131250	465
Manly - Fairlight	1	157500	371
Manly - Fairlight	1	183750	437
Manly - Fairlight	1	210000	336
Manly - Fairlight	1	Inf	2976
Avalon - Palm Beach	0		49
Avalon - Palm Beach	0	0	54
Avalon - Palm Beach	0	7875	19
Avalon - Palm Beach	0	15750	24
Avalon - Palm Beach	0	21000	33
Avalon - Palm Beach	0	26250	95
Avalon - Palm Beach	0	34125	78
Avalon - Palm Beach	0	42000	82
Avalon - Palm Beach	0	52500	83
Avalon - Palm Beach	0	65625	82
Avalon - Palm Beach	0	78750	65
Avalon - Palm Beach	0	91875	75
Avalon - Palm Beach	0	105000	53
Avalon - Palm Beach	0	131250	91
Avalon - Palm Beach	0	157500	9
Avalon - Palm Beach	0	183750	28
Avalon - Palm Beach	0	210000	7
Avalon - Palm Beach	0	Inf	102
Avalon - Palm Beach	1		265
Avalon - Palm Beach	1	0	47
Avalon - Palm Beach	1	7875	15
Avalon - Palm Beach	1	15750	13
Avalon - Palm Beach	1	21000	6
Avalon - Palm Beach	1	26250	33
Avalon - Palm Beach	1	34125	32
Avalon - Palm Beach	1	42000	101
Avalon - Palm Beach	1	52500	78
Avalon - Palm Beach	1	65625	153
Avalon - Palm Beach	1	78750	168
Avalon - Palm Beach	1	91875	116
Avalon - Palm Beach	1	105000	154
Avalon - Palm Beach	1	131250	359
Avalon - Palm Beach	1	157500	288
Avalon - Palm Beach	1	183750	288
Avalon - Palm Beach	1	210000	201
Avalon - Palm Beach	1	Inf	1254
Bayview - Elanora Heights	0		65
Bayview - Elanora Heights	0	0	52
Bayview - Elanora Heights	0	7875	14
Bayview - Elanora Heights	0	15750	31
Bayview - Elanora Heights	0	21000	37
Bayview - Elanora Heights	0	26250	139
Bayview - Elanora Heights	0	34125	90
Bayview - Elanora Heights	0	42000	64
Bayview - Elanora Heights	0	52500	71
Bayview - Elanora Heights	0	65625	62
Bayview - Elanora Heights	0	78750	40
Bayview - Elanora Heights	0	91875	55
Bayview - Elanora Heights	0	105000	36
Bayview - Elanora Heights	0	131250	54
Bayview - Elanora Heights	0	157500	7
Bayview - Elanora Heights	0	183750	13
Bayview - Elanora Heights	0	Inf	63
Bayview - Elanora Heights	1		209
Bayview - Elanora Heights	1	0	27
Bayview - Elanora Heights	1	7875	20
Bayview - Elanora Heights	1	15750	6
Bayview - Elanora Heights	1	21000	14
Bayview - Elanora Heights	1	26250	32
Bayview - Elanora Heights	1	34125	27
Bayview - Elanora Heights	1	42000	73
Bayview - Elanora Heights	1	52500	85
Bayview - Elanora Heights	1	65625	103
Bayview - Elanora Heights	1	78750	150
Bayview - Elanora Heights	1	91875	111
Bayview - Elanora Heights	1	105000	137
Bayview - Elanora Heights	1	131250	263
Bayview - Elanora Heights	1	157500	198
Bayview - Elanora Heights	1	183750	254
Bayview - Elanora Heights	1	210000	182
Bayview - Elanora Heights	1	Inf	1112
Newport - Bilgola	0		38
Newport - Bilgola	0	0	33
Newport - Bilgola	0	7875	23
Newport - Bilgola	0	15750	20
Newport - Bilgola	0	21000	57
Newport - Bilgola	0	26250	107
Newport - Bilgola	0	34125	83
Newport - Bilgola	0	42000	83
Newport - Bilgola	0	52500	85
Newport - Bilgola	0	65625	124
Newport - Bilgola	0	78750	85
Newport - Bilgola	0	91875	79
Newport - Bilgola	0	105000	60
Newport - Bilgola	0	131250	89
Newport - Bilgola	0	157500	11
Newport - Bilgola	0	183750	27
Newport - Bilgola	0	210000	6
Newport - Bilgola	0	Inf	79
Newport - Bilgola	1		273
Newport - Bilgola	1	0	28
Newport - Bilgola	1	7875	7
Newport - Bilgola	1	15750	11
Newport - Bilgola	1	21000	8
Newport - Bilgola	1	26250	26
Newport - Bilgola	1	34125	26
Newport - Bilgola	1	42000	110
Newport - Bilgola	1	52500	84
Newport - Bilgola	1	65625	149
Newport - Bilgola	1	78750	190
Newport - Bilgola	1	91875	140
Newport - Bilgola	1	105000	162
Newport - Bilgola	1	131250	386
Newport - Bilgola	1	157500	322
Newport - Bilgola	1	183750	303
Newport - Bilgola	1	210000	228
Newport - Bilgola	1	Inf	1415
Mona Vale - Warriewood (North)	0		55
Mona Vale - Warriewood (North)	0	0	45
Mona Vale - Warriewood (North)	0	7875	18
Mona Vale - Warriewood (North)	0	15750	37
Mona Vale - Warriewood (North)	0	21000	56
Mona Vale - Warriewood (North)	0	26250	199
Mona Vale - Warriewood (North)	0	34125	143
Mona Vale - Warriewood (North)	0	42000	116
Mona Vale - Warriewood (North)	0	52500	107
Mona Vale - Warriewood (North)	0	65625	134
Mona Vale - Warriewood (North)	0	78750	83
Mona Vale - Warriewood (North)	0	91875	80
Mona Vale - Warriewood (North)	0	105000	54
Mona Vale - Warriewood (North)	0	131250	111
Mona Vale - Warriewood (North)	0	157500	9
Mona Vale - Warriewood (North)	0	183750	39
Mona Vale - Warriewood (North)	0	210000	7
Mona Vale - Warriewood (North)	0	Inf	55
Mona Vale - Warriewood (North)	1		251
Mona Vale - Warriewood (North)	1	0	23
Mona Vale - Warriewood (North)	1	7875	7
Mona Vale - Warriewood (North)	1	15750	8
Mona Vale - Warriewood (North)	1	21000	6
Mona Vale - Warriewood (North)	1	26250	44
Mona Vale - Warriewood (North)	1	34125	36
Mona Vale - Warriewood (North)	1	42000	140
Mona Vale - Warriewood (North)	1	52500	107
Mona Vale - Warriewood (North)	1	65625	168
Mona Vale - Warriewood (North)	1	78750	207
Mona Vale - Warriewood (North)	1	91875	176
Mona Vale - Warriewood (North)	1	105000	184
Mona Vale - Warriewood (North)	1	131250	413
Mona Vale - Warriewood (North)	1	157500	332
Mona Vale - Warriewood (North)	1	183750	342
Mona Vale - Warriewood (North)	1	210000	263
Mona Vale - Warriewood (North)	1	Inf	1189
North Narrabeen - Warriewood (South)	0		18
North Narrabeen - Warriewood (South)	0	0	32
North Narrabeen - Warriewood (South)	0	7875	10
North Narrabeen - Warriewood (South)	0	15750	13
North Narrabeen - Warriewood (South)	0	21000	29
North Narrabeen - Warriewood (South)	0	26250	91
North Narrabeen - Warriewood (South)	0	34125	58
North Narrabeen - Warriewood (South)	0	42000	52
North Narrabeen - Warriewood (South)	0	52500	58
North Narrabeen - Warriewood (South)	0	65625	67
North Narrabeen - Warriewood (South)	0	78750	42
North Narrabeen - Warriewood (South)	0	91875	31
North Narrabeen - Warriewood (South)	0	105000	37
North Narrabeen - Warriewood (South)	0	131250	38
North Narrabeen - Warriewood (South)	0	157500	6
North Narrabeen - Warriewood (South)	0	183750	22
North Narrabeen - Warriewood (South)	0	210000	3
North Narrabeen - Warriewood (South)	0	Inf	35
North Narrabeen - Warriewood (South)	1		198
North Narrabeen - Warriewood (South)	1	0	22
North Narrabeen - Warriewood (South)	1	7875	10
North Narrabeen - Warriewood (South)	1	15750	14
North Narrabeen - Warriewood (South)	1	21000	8
North Narrabeen - Warriewood (South)	1	26250	12
North Narrabeen - Warriewood (South)	1	34125	25
North Narrabeen - Warriewood (South)	1	42000	68
North Narrabeen - Warriewood (South)	1	52500	63
North Narrabeen - Warriewood (South)	1	65625	108
North Narrabeen - Warriewood (South)	1	78750	139
North Narrabeen - Warriewood (South)	1	91875	107
North Narrabeen - Warriewood (South)	1	105000	112
North Narrabeen - Warriewood (South)	1	131250	283
North Narrabeen - Warriewood (South)	1	157500	276
North Narrabeen - Warriewood (South)	1	183750	282
North Narrabeen - Warriewood (South)	1	210000	220
North Narrabeen - Warriewood (South)	1	Inf	968
Beacon Hill - Narraweena	0		61
Beacon Hill - Narraweena	0	0	39
Beacon Hill - Narraweena	0	7875	31
Beacon Hill - Narraweena	0	15750	37
Beacon Hill - Narraweena	0	21000	118
Beacon Hill - Narraweena	0	26250	155
Beacon Hill - Narraweena	0	34125	121
Beacon Hill - Narraweena	0	42000	68
Beacon Hill - Narraweena	0	52500	77
Beacon Hill - Narraweena	0	65625	64
Beacon Hill - Narraweena	0	78750	40
Beacon Hill - Narraweena	0	91875	50
Beacon Hill - Narraweena	0	105000	25
Beacon Hill - Narraweena	0	131250	42
Beacon Hill - Narraweena	0	157500	11
Beacon Hill - Narraweena	0	183750	19
Beacon Hill - Narraweena	0	210000	9
Beacon Hill - Narraweena	0	Inf	31
Beacon Hill - Narraweena	1		229
Beacon Hill - Narraweena	1	0	35
Beacon Hill - Narraweena	1	7875	14
Beacon Hill - Narraweena	1	15750	13
Beacon Hill - Narraweena	1	21000	11
Beacon Hill - Narraweena	1	26250	37
Beacon Hill - Narraweena	1	34125	43
Beacon Hill - Narraweena	1	42000	133
Beacon Hill - Narraweena	1	52500	118
Beacon Hill - Narraweena	1	65625	165
Beacon Hill - Narraweena	1	78750	171
Beacon Hill - Narraweena	1	91875	146
Beacon Hill - Narraweena	1	105000	143
Beacon Hill - Narraweena	1	131250	361
Beacon Hill - Narraweena	1	157500	326
Beacon Hill - Narraweena	1	183750	283
Beacon Hill - Narraweena	1	210000	243
Beacon Hill - Narraweena	1	Inf	1250
Cromer	0		37
Cromer	0	0	34
Cromer	0	7875	17
Cromer	0	15750	19
Cromer	0	21000	35
Cromer	0	26250	108
Cromer	0	34125	61
Cromer	0	42000	52
Cromer	0	52500	43
Cromer	0	65625	46
Cromer	0	78750	24
Cromer	0	91875	25
Cromer	0	105000	19
Cromer	0	131250	28
Cromer	0	157500	5
Cromer	0	183750	8
Cromer	0	Inf	16
Cromer	1		140
Cromer	1	0	14
Cromer	1	7875	9
Cromer	1	15750	6
Cromer	1	26250	18
Cromer	1	34125	19
Cromer	1	42000	79
Cromer	1	52500	63
Cromer	1	65625	92
Cromer	1	78750	107
Cromer	1	91875	87
Cromer	1	105000	105
Cromer	1	131250	186
Cromer	1	157500	177
Cromer	1	183750	163
Cromer	1	210000	155
Cromer	1	Inf	679
Forestville - Killarney Heights	0		31
Forestville - Killarney Heights	0	0	40
Forestville - Killarney Heights	0	7875	16
Forestville - Killarney Heights	0	15750	30
Forestville - Killarney Heights	0	21000	63
Forestville - Killarney Heights	0	26250	159
Forestville - Killarney Heights	0	34125	106
Forestville - Killarney Heights	0	42000	76
Forestville - Killarney Heights	0	52500	54
Forestville - Killarney Heights	0	65625	59
Forestville - Killarney Heights	0	78750	47
Forestville - Killarney Heights	0	91875	36
Forestville - Killarney Heights	0	105000	30
Forestville - Killarney Heights	0	131250	38
Forestville - Killarney Heights	0	157500	10
Forestville - Killarney Heights	0	183750	12
Forestville - Killarney Heights	0	210000	3
Forestville - Killarney Heights	0	Inf	24
Forestville - Killarney Heights	1		198
Forestville - Killarney Heights	1	0	29
Forestville - Killarney Heights	1	7875	13
Forestville - Killarney Heights	1	15750	8
Forestville - Killarney Heights	1	21000	18
Forestville - Killarney Heights	1	26250	25
Forestville - Killarney Heights	1	34125	37
Forestville - Killarney Heights	1	42000	103
Forestville - Killarney Heights	1	52500	98
Forestville - Killarney Heights	1	65625	131
Forestville - Killarney Heights	1	78750	137
Forestville - Killarney Heights	1	91875	115
Forestville - Killarney Heights	1	105000	132
Forestville - Killarney Heights	1	131250	306
Forestville - Killarney Heights	1	157500	241
Forestville - Killarney Heights	1	183750	249
Forestville - Killarney Heights	1	210000	196
Forestville - Killarney Heights	1	Inf	1450
Freshwater - Brookvale	0		100
Freshwater - Brookvale	0	0	51
Freshwater - Brookvale	0	7875	32
Freshwater - Brookvale	0	15750	33
Freshwater - Brookvale	0	21000	103
Freshwater - Brookvale	0	26250	169
Freshwater - Brookvale	0	34125	149
Freshwater - Brookvale	0	42000	108
Freshwater - Brookvale	0	52500	150
Freshwater - Brookvale	0	65625	198
Freshwater - Brookvale	0	78750	175
Freshwater - Brookvale	0	91875	189
Freshwater - Brookvale	0	105000	181
Freshwater - Brookvale	0	131250	368
Freshwater - Brookvale	0	157500	54
Freshwater - Brookvale	0	183750	143
Freshwater - Brookvale	0	210000	29
Freshwater - Brookvale	0	Inf	238
Freshwater - Brookvale	1		332
Freshwater - Brookvale	1	0	39
Freshwater - Brookvale	1	7875	7
Freshwater - Brookvale	1	15750	15
Freshwater - Brookvale	1	21000	20
Freshwater - Brookvale	1	26250	34
Freshwater - Brookvale	1	34125	34
Freshwater - Brookvale	1	42000	101
Freshwater - Brookvale	1	52500	114
Freshwater - Brookvale	1	65625	153
Freshwater - Brookvale	1	78750	243
Freshwater - Brookvale	1	91875	206
Freshwater - Brookvale	1	105000	232
Freshwater - Brookvale	1	131250	606
Freshwater - Brookvale	1	157500	511
Freshwater - Brookvale	1	183750	510
Freshwater - Brookvale	1	210000	423
Freshwater - Brookvale	1	Inf	2285
Manly Vale - Allambie Heights	0		65
Manly Vale - Allambie Heights	0	0	47
Manly Vale - Allambie Heights	0	7875	15
Manly Vale - Allambie Heights	0	15750	44
Manly Vale - Allambie Heights	0	21000	52
Manly Vale - Allambie Heights	0	26250	214
Manly Vale - Allambie Heights	0	34125	151
Manly Vale - Allambie Heights	0	42000	85
Manly Vale - Allambie Heights	0	52500	106
Manly Vale - Allambie Heights	0	65625	124
Manly Vale - Allambie Heights	0	78750	102
Manly Vale - Allambie Heights	0	91875	81
Manly Vale - Allambie Heights	0	105000	79
Manly Vale - Allambie Heights	0	131250	153
Manly Vale - Allambie Heights	0	157500	21
Manly Vale - Allambie Heights	0	183750	41
Manly Vale - Allambie Heights	0	210000	7
Manly Vale - Allambie Heights	0	Inf	56
Manly Vale - Allambie Heights	1		238
Manly Vale - Allambie Heights	1	0	28
Manly Vale - Allambie Heights	1	7875	13
Manly Vale - Allambie Heights	1	15750	8
Manly Vale - Allambie Heights	1	21000	16
Manly Vale - Allambie Heights	1	26250	34
Manly Vale - Allambie Heights	1	34125	35
Manly Vale - Allambie Heights	1	42000	99
Manly Vale - Allambie Heights	1	52500	107
Manly Vale - Allambie Heights	1	65625	149
Manly Vale - Allambie Heights	1	78750	198
Manly Vale - Allambie Heights	1	91875	152
Manly Vale - Allambie Heights	1	105000	148
Manly Vale - Allambie Heights	1	131250	403
Manly Vale - Allambie Heights	1	157500	405
Manly Vale - Allambie Heights	1	183750	356
Manly Vale - Allambie Heights	1	210000	279
Manly Vale - Allambie Heights	1	Inf	1880
Terrey Hills - Duffys Forest	0		6
Terrey Hills - Duffys Forest	0	0	12
Terrey Hills - Duffys Forest	0	7875	3
Terrey Hills - Duffys Forest	0	15750	9
Terrey Hills - Duffys Forest	0	21000	10
Terrey Hills - Duffys Forest	0	26250	22
Terrey Hills - Duffys Forest	0	34125	23
Terrey Hills - Duffys Forest	0	42000	21
Terrey Hills - Duffys Forest	0	52500	20
Terrey Hills - Duffys Forest	0	65625	13
Terrey Hills - Duffys Forest	0	78750	15
Terrey Hills - Duffys Forest	0	91875	14
Terrey Hills - Duffys Forest	0	105000	9
Terrey Hills - Duffys Forest	0	131250	12
Terrey Hills - Duffys Forest	0	157500	4
Terrey Hills - Duffys Forest	0	183750	5
Terrey Hills - Duffys Forest	0	Inf	12
Terrey Hills - Duffys Forest	1		62
Terrey Hills - Duffys Forest	1	0	4
Terrey Hills - Duffys Forest	1	7875	9
Terrey Hills - Duffys Forest	1	15750	5
Terrey Hills - Duffys Forest	1	21000	4
Terrey Hills - Duffys Forest	1	26250	18
Terrey Hills - Duffys Forest	1	34125	7
Terrey Hills - Duffys Forest	1	42000	29
Terrey Hills - Duffys Forest	1	52500	24
Terrey Hills - Duffys Forest	1	65625	36
Terrey Hills - Duffys Forest	1	78750	49
Terrey Hills - Duffys Forest	1	91875	30
Terrey Hills - Duffys Forest	1	105000	37
Terrey Hills - Duffys Forest	1	131250	79
Terrey Hills - Duffys Forest	1	157500	70
Terrey Hills - Duffys Forest	1	183750	84
Terrey Hills - Duffys Forest	1	210000	60
Terrey Hills - Duffys Forest	1	Inf	383
Belrose	0		31
Belrose	0	0	18
Belrose	0	7875	14
Belrose	0	15750	19
Belrose	0	21000	30
Belrose	0	26250	90
Belrose	0	34125	72
Belrose	0	42000	57
Belrose	0	52500	55
Belrose	0	65625	65
Belrose	0	78750	39
Belrose	0	91875	31
Belrose	0	105000	11
Belrose	0	131250	25
Belrose	0	183750	5
Belrose	0	Inf	18
Belrose	1		153
Belrose	1	0	10
Belrose	1	7875	12
Belrose	1	15750	5
Belrose	1	21000	11
Belrose	1	26250	29
Belrose	1	34125	26
Belrose	1	42000	59
Belrose	1	52500	65
Belrose	1	65625	103
Belrose	1	78750	95
Belrose	1	91875	99
Belrose	1	105000	87
Belrose	1	131250	176
Belrose	1	157500	168
Belrose	1	183750	193
Belrose	1	210000	140
Belrose	1	Inf	854
Collaroy - Collaroy Plateau	0		47
Collaroy - Collaroy Plateau	0	0	37
Collaroy - Collaroy Plateau	0	7875	14
Collaroy - Collaroy Plateau	0	15750	24
Collaroy - Collaroy Plateau	0	21000	34
Collaroy - Collaroy Plateau	0	26250	118
Collaroy - Collaroy Plateau	0	34125	79
Collaroy - Collaroy Plateau	0	42000	67
Collaroy - Collaroy Plateau	0	52500	99
Collaroy - Collaroy Plateau	0	65625	140
Collaroy - Collaroy Plateau	0	78750	84
Collaroy - Collaroy Plateau	0	91875	81
Collaroy - Collaroy Plateau	0	105000	71
Collaroy - Collaroy Plateau	0	131250	137
Collaroy - Collaroy Plateau	0	157500	17
Collaroy - Collaroy Plateau	0	183750	37
Collaroy - Collaroy Plateau	0	210000	12
Collaroy - Collaroy Plateau	0	Inf	68
Collaroy - Collaroy Plateau	1		225
Collaroy - Collaroy Plateau	1	0	24
Collaroy - Collaroy Plateau	1	7875	4
Collaroy - Collaroy Plateau	1	15750	9
Collaroy - Collaroy Plateau	1	21000	8
Collaroy - Collaroy Plateau	1	26250	28
Collaroy - Collaroy Plateau	1	34125	30
Collaroy - Collaroy Plateau	1	42000	92
Collaroy - Collaroy Plateau	1	52500	89
Collaroy - Collaroy Plateau	1	65625	110
Collaroy - Collaroy Plateau	1	78750	189
Collaroy - Collaroy Plateau	1	91875	133
Collaroy - Collaroy Plateau	1	105000	155
Collaroy - Collaroy Plateau	1	131250	365
Collaroy - Collaroy Plateau	1	157500	339
Collaroy - Collaroy Plateau	1	183750	313
Collaroy - Collaroy Plateau	1	210000	256
Collaroy - Collaroy Plateau	1	Inf	1317
Dee Why (South) - North Curl Curl	0		28
Dee Why (South) - North Curl Curl	0	0	28
Dee Why (South) - North Curl Curl	0	7875	10
Dee Why (South) - North Curl Curl	0	15750	15
Dee Why (South) - North Curl Curl	0	21000	30
Dee Why (South) - North Curl Curl	0	26250	64
Dee Why (South) - North Curl Curl	0	34125	63
Dee Why (South) - North Curl Curl	0	42000	58
Dee Why (South) - North Curl Curl	0	52500	72
Dee Why (South) - North Curl Curl	0	65625	77
Dee Why (South) - North Curl Curl	0	78750	74
Dee Why (South) - North Curl Curl	0	91875	58
Dee Why (South) - North Curl Curl	0	105000	40
Dee Why (South) - North Curl Curl	0	131250	128
Dee Why (South) - North Curl Curl	0	157500	12
Dee Why (South) - North Curl Curl	0	183750	28
Dee Why (South) - North Curl Curl	0	210000	15
Dee Why (South) - North Curl Curl	0	Inf	61
Dee Why (South) - North Curl Curl	1		149
Dee Why (South) - North Curl Curl	1	0	13
Dee Why (South) - North Curl Curl	1	7875	3
Dee Why (South) - North Curl Curl	1	15750	4
Dee Why (South) - North Curl Curl	1	21000	4
Dee Why (South) - North Curl Curl	1	26250	10
Dee Why (South) - North Curl Curl	1	34125	21
Dee Why (South) - North Curl Curl	1	42000	56
Dee Why (South) - North Curl Curl	1	52500	72
Dee Why (South) - North Curl Curl	1	65625	69
Dee Why (South) - North Curl Curl	1	78750	91
Dee Why (South) - North Curl Curl	1	91875	95
Dee Why (South) - North Curl Curl	1	105000	92
Dee Why (South) - North Curl Curl	1	131250	247
Dee Why (South) - North Curl Curl	1	157500	206
Dee Why (South) - North Curl Curl	1	183750	201
Dee Why (South) - North Curl Curl	1	210000	135
Dee Why (South) - North Curl Curl	1	Inf	895
Dee Why - North	0		116
Dee Why - North	0	0	81
Dee Why - North	0	7875	17
Dee Why - North	0	15750	50
Dee Why - North	0	21000	108
Dee Why - North	0	26250	242
Dee Why - North	0	34125	204
Dee Why - North	0	42000	147
Dee Why - North	0	52500	228
Dee Why - North	0	65625	227
Dee Why - North	0	78750	229
Dee Why - North	0	91875	232
Dee Why - North	0	105000	194
Dee Why - North	0	131250	379
Dee Why - North	0	157500	52
Dee Why - North	0	183750	101
Dee Why - North	0	210000	22
Dee Why - North	0	Inf	146
Dee Why - North	1		256
Dee Why - North	1	0	41
Dee Why - North	1	7875	16
Dee Why - North	1	15750	14
Dee Why - North	1	21000	20
Dee Why - North	1	26250	46
Dee Why - North	1	34125	45
Dee Why - North	1	42000	155
Dee Why - North	1	52500	110
Dee Why - North	1	65625	206
Dee Why - North	1	78750	294
Dee Why - North	1	91875	281
Dee Why - North	1	105000	310
Dee Why - North	1	131250	795
Dee Why - North	1	157500	575
Dee Why - North	1	183750	506
Dee Why - North	1	210000	332
Dee Why - North	1	Inf	927
Frenchs Forest - Oxford Falls	0		28
Frenchs Forest - Oxford Falls	0	0	33
Frenchs Forest - Oxford Falls	0	7875	11
Frenchs Forest - Oxford Falls	0	15750	29
Frenchs Forest - Oxford Falls	0	21000	26
Frenchs Forest - Oxford Falls	0	26250	78
Frenchs Forest - Oxford Falls	0	34125	69
Frenchs Forest - Oxford Falls	0	42000	62
Frenchs Forest - Oxford Falls	0	52500	50
Frenchs Forest - Oxford Falls	0	65625	56
Frenchs Forest - Oxford Falls	0	78750	48
Frenchs Forest - Oxford Falls	0	91875	48
Frenchs Forest - Oxford Falls	0	105000	36
Frenchs Forest - Oxford Falls	0	131250	54
Frenchs Forest - Oxford Falls	0	157500	5
Frenchs Forest - Oxford Falls	0	183750	11
Frenchs Forest - Oxford Falls	0	Inf	43
Frenchs Forest - Oxford Falls	1		252
Frenchs Forest - Oxford Falls	1	0	30
Frenchs Forest - Oxford Falls	1	7875	15
Frenchs Forest - Oxford Falls	1	15750	13
Frenchs Forest - Oxford Falls	1	21000	5
Frenchs Forest - Oxford Falls	1	26250	42
Frenchs Forest - Oxford Falls	1	34125	37
Frenchs Forest - Oxford Falls	1	42000	119
Frenchs Forest - Oxford Falls	1	52500	103
Frenchs Forest - Oxford Falls	1	65625	185
Frenchs Forest - Oxford Falls	1	78750	202
Frenchs Forest - Oxford Falls	1	91875	165
Frenchs Forest - Oxford Falls	1	105000	157
Frenchs Forest - Oxford Falls	1	131250	397
Frenchs Forest - Oxford Falls	1	157500	347
Frenchs Forest - Oxford Falls	1	183750	380
Frenchs Forest - Oxford Falls	1	210000	307
Frenchs Forest - Oxford Falls	1	Inf	1893
Narrabeen - Wheeler Heights	0		71
Narrabeen - Wheeler Heights	0	0	52
Narrabeen - Wheeler Heights	0	7875	32
Narrabeen - Wheeler Heights	0	15750	39
Narrabeen - Wheeler Heights	0	21000	57
Narrabeen - Wheeler Heights	0	26250	197
Narrabeen - Wheeler Heights	0	34125	187
Narrabeen - Wheeler Heights	0	42000	127
Narrabeen - Wheeler Heights	0	52500	138
Narrabeen - Wheeler Heights	0	65625	150
Narrabeen - Wheeler Heights	0	78750	114
Narrabeen - Wheeler Heights	0	91875	85
Narrabeen - Wheeler Heights	0	105000	85
Narrabeen - Wheeler Heights	0	131250	144
Narrabeen - Wheeler Heights	0	157500	25
Narrabeen - Wheeler Heights	0	183750	48
Narrabeen - Wheeler Heights	0	210000	12
Narrabeen - Wheeler Heights	0	Inf	61
Narrabeen - Wheeler Heights	1		179
Narrabeen - Wheeler Heights	1	0	33
Narrabeen - Wheeler Heights	1	7875	13
Narrabeen - Wheeler Heights	1	15750	5
Narrabeen - Wheeler Heights	1	26250	38
Narrabeen - Wheeler Heights	1	34125	23
Narrabeen - Wheeler Heights	1	42000	82
Narrabeen - Wheeler Heights	1	52500	106
Narrabeen - Wheeler Heights	1	65625	138
Narrabeen - Wheeler Heights	1	78750	174
Narrabeen - Wheeler Heights	1	91875	114
Narrabeen - Wheeler Heights	1	105000	144
Narrabeen - Wheeler Heights	1	131250	325
Narrabeen - Wheeler Heights	1	157500	282
Narrabeen - Wheeler Heights	1	183750	284
Narrabeen - Wheeler Heights	1	210000	182
Narrabeen - Wheeler Heights	1	Inf	781
Camden - Ellis Lane	0		44
Camden - Ellis Lane	0	0	38
