SA2_NAME21	CountryOfBirth	Sex	persons
Queanbeyan	DEU	M	30
Queanbeyan	EGY	F	11
Queanbeyan	EGY	M	14
Queanbeyan	FJI	F	21
Queanbeyan	FJI	M	16
Queanbeyan	FRA	M	8
Queanbeyan	GBR	F	122
Queanbeyan	GBR	M	119
Queanbeyan	GRC	F	43
Queanbeyan	GRC	M	27
Queanbeyan	HKG	F	3
Queanbeyan	HKG	M	3
Queanbeyan	HRV	F	23
Queanbeyan	HRV	M	18
Queanbeyan	IDN	F	24
Queanbeyan	IDN	M	15
Queanbeyan	IND	F	219
Queanbeyan	IND	M	293
Queanbeyan	IRL	F	8
Queanbeyan	IRL	M	11
Queanbeyan	IRN	F	6
Queanbeyan	IRN	M	7
Queanbeyan	IRQ	F	3
Queanbeyan	IRQ	M	3
Queanbeyan	ITA	F	60
Queanbeyan	ITA	M	46
Queanbeyan	JPN	M	4
Queanbeyan	KHM	F	3
Queanbeyan	KOR	F	17
Queanbeyan	KOR	M	10
Queanbeyan	LKA	F	11
Queanbeyan	LKA	M	12
Queanbeyan	MKD	F	79
Queanbeyan	MKD	M	77
Queanbeyan	MLT	F	10
Queanbeyan	MLT	M	17
Queanbeyan	MMR	F	8
Queanbeyan	MMR	M	11
Queanbeyan	MUS	M	5
Queanbeyan	MYS	F	12
Queanbeyan	MYS	M	14
Queanbeyan	NLD	F	18
Queanbeyan	NLD	M	15
Queanbeyan	NPL	F	148
Queanbeyan	NPL	M	183
Queanbeyan	NZL	F	79
Queanbeyan	NZL	M	101
Queanbeyan	PAK	F	35
Queanbeyan	PAK	M	57
Queanbeyan	PHL	F	134
Queanbeyan	PHL	M	96
Queanbeyan	PNG	F	7
Queanbeyan	PNG	M	9
Queanbeyan	POL	F	9
Queanbeyan	POL	M	6
Queanbeyan	SGP	F	7
Queanbeyan	THA	F	25
Queanbeyan	THA	M	5
Queanbeyan	TUR	F	3
Queanbeyan	TUR	M	4
Queanbeyan	TWN	M	4
Queanbeyan	USA	F	13
Queanbeyan	USA	M	24
Queanbeyan	VNM	F	16
Queanbeyan	VNM	M	3
Queanbeyan	WSM	F	3
Queanbeyan	ZAF	F	18
Queanbeyan	ZAF	M	11
Queanbeyan	ZWE	F	9
Queanbeyan	ZWE	M	5
Queanbeyan - East		F	152
Queanbeyan - East		M	207
Queanbeyan - East	AFG	M	7
Queanbeyan - East	AUS	F	1740
Queanbeyan - East	AUS	M	1852
Queanbeyan - East	BGD	F	33
Queanbeyan - East	BGD	M	33
Queanbeyan - East	BRA	F	3
Queanbeyan - East	BRA	M	5
Queanbeyan - East	CAN	F	8
Queanbeyan - East	CAN	M	6
Queanbeyan - East	CHL	F	5
Queanbeyan - East	CHL	M	4
Queanbeyan - East	CHN	F	12
Queanbeyan - East	CHN	M	7
Queanbeyan - East	DEU	F	15
Queanbeyan - East	DEU	M	13
Queanbeyan - East	EGY	F	5
Queanbeyan - East	EGY	M	5
Queanbeyan - East	FJI	F	8
Queanbeyan - East	FJI	M	13
Queanbeyan - East	FRA	M	5
Queanbeyan - East	GBR	F	73
Queanbeyan - East	GBR	M	88
Queanbeyan - East	GRC	M	4
Queanbeyan - East	HRV	F	15
Queanbeyan - East	HRV	M	14
Queanbeyan - East	IDN	F	12
Queanbeyan - East	IDN	M	5
Queanbeyan - East	IND	F	101
Queanbeyan - East	IND	M	133
Queanbeyan - East	IRL	M	3
Queanbeyan - East	IRQ	M	6
Queanbeyan - East	ITA	F	7
Queanbeyan - East	ITA	M	14
Queanbeyan - East	JPN	F	3
Queanbeyan - East	KOR	F	9
Queanbeyan - East	KOR	M	3
Queanbeyan - East	LKA	F	3
Queanbeyan - East	LKA	M	3
Queanbeyan - East	MKD	F	24
Queanbeyan - East	MKD	M	29
Queanbeyan - East	MYS	F	9
Queanbeyan - East	MYS	M	4
Queanbeyan - East	NPL	F	28
Queanbeyan - East	NPL	M	34
Queanbeyan - East	NZL	F	29
Queanbeyan - East	NZL	M	41
Queanbeyan - East	PAK	F	6
Queanbeyan - East	PAK	M	16
Queanbeyan - East	PHL	F	55
Queanbeyan - East	PHL	M	33
Queanbeyan - East	POL	F	7
Queanbeyan - East	POL	M	5
Queanbeyan - East	SGP	F	5
Queanbeyan - East	THA	F	12
Queanbeyan - East	THA	M	4
Queanbeyan - East	TWN	F	7
Queanbeyan - East	USA	F	23
Queanbeyan - East	USA	M	18
Queanbeyan - East	VNM	F	3
Queanbeyan - East	ZAF	F	10
Queanbeyan - East	ZAF	M	11
Queanbeyan - East	ZWE	F	7
Queanbeyan - East	ZWE	M	5
Queanbeyan West - Jerrabomberra		F	363
Queanbeyan West - Jerrabomberra		M	313
Queanbeyan West - Jerrabomberra	AFG	M	5
Queanbeyan West - Jerrabomberra	AUS	F	5117
Queanbeyan West - Jerrabomberra	AUS	M	5041
Queanbeyan West - Jerrabomberra	BGD	F	4
Queanbeyan West - Jerrabomberra	BGD	M	8
Queanbeyan West - Jerrabomberra	BIH	F	9
Queanbeyan West - Jerrabomberra	BIH	M	3
Queanbeyan West - Jerrabomberra	BRA	F	7
Queanbeyan West - Jerrabomberra	BRA	M	5
Queanbeyan West - Jerrabomberra	CAN	F	19
Queanbeyan West - Jerrabomberra	CAN	M	16
Queanbeyan West - Jerrabomberra	CHL	F	4
Queanbeyan West - Jerrabomberra	CHL	M	3
Queanbeyan West - Jerrabomberra	CHN	F	40
Queanbeyan West - Jerrabomberra	CHN	M	27
Queanbeyan West - Jerrabomberra	DEU	F	28
Queanbeyan West - Jerrabomberra	DEU	M	26
Queanbeyan West - Jerrabomberra	EGY	M	4
Queanbeyan West - Jerrabomberra	FJI	F	15
Queanbeyan West - Jerrabomberra	FJI	M	14
Queanbeyan West - Jerrabomberra	FRA	F	7
Queanbeyan West - Jerrabomberra	FRA	M	5
Queanbeyan West - Jerrabomberra	GBR	F	183
Queanbeyan West - Jerrabomberra	GBR	M	221
Queanbeyan West - Jerrabomberra	GRC	F	7
Queanbeyan West - Jerrabomberra	GRC	M	9
Queanbeyan West - Jerrabomberra	HKG	F	8
Queanbeyan West - Jerrabomberra	HKG	M	7
Queanbeyan West - Jerrabomberra	HRV	F	14
Queanbeyan West - Jerrabomberra	HRV	M	15
Queanbeyan West - Jerrabomberra	IDN	F	19
Queanbeyan West - Jerrabomberra	IND	F	70
Queanbeyan West - Jerrabomberra	IND	M	89
Queanbeyan West - Jerrabomberra	IRL	F	11
Queanbeyan West - Jerrabomberra	IRL	M	8
Queanbeyan West - Jerrabomberra	IRN	F	3
Queanbeyan West - Jerrabomberra	IRN	M	7
Queanbeyan West - Jerrabomberra	ITA	F	30
Queanbeyan West - Jerrabomberra	ITA	M	38
Queanbeyan West - Jerrabomberra	JPN	F	6
Queanbeyan West - Jerrabomberra	KHM	M	6
Queanbeyan West - Jerrabomberra	KOR	F	4
Queanbeyan West - Jerrabomberra	KOR	M	7
Queanbeyan West - Jerrabomberra	LBN	F	6
Queanbeyan West - Jerrabomberra	LBN	M	4
Queanbeyan West - Jerrabomberra	LKA	F	19
Queanbeyan West - Jerrabomberra	LKA	M	24
Queanbeyan West - Jerrabomberra	MKD	F	50
Queanbeyan West - Jerrabomberra	MKD	M	66
Queanbeyan West - Jerrabomberra	MLT	F	4
Queanbeyan West - Jerrabomberra	MLT	M	4
Queanbeyan West - Jerrabomberra	MMR	M	3
Queanbeyan West - Jerrabomberra	MYS	F	19
Queanbeyan West - Jerrabomberra	MYS	M	17
Queanbeyan West - Jerrabomberra	NLD	F	9
Queanbeyan West - Jerrabomberra	NLD	M	12
Queanbeyan West - Jerrabomberra	NPL	F	26
Queanbeyan West - Jerrabomberra	NPL	M	26
Queanbeyan West - Jerrabomberra	NZL	F	74
Queanbeyan West - Jerrabomberra	NZL	M	98
Queanbeyan West - Jerrabomberra	PAK	F	5
Queanbeyan West - Jerrabomberra	PAK	M	15
Queanbeyan West - Jerrabomberra	PHL	F	53
Queanbeyan West - Jerrabomberra	PHL	M	46
Queanbeyan West - Jerrabomberra	PNG	F	9
Queanbeyan West - Jerrabomberra	PNG	M	7
Queanbeyan West - Jerrabomberra	POL	F	7
Queanbeyan West - Jerrabomberra	POL	M	10
Queanbeyan West - Jerrabomberra	SGP	F	8
Queanbeyan West - Jerrabomberra	SGP	M	7
Queanbeyan West - Jerrabomberra	THA	F	24
Queanbeyan West - Jerrabomberra	THA	M	11
Queanbeyan West - Jerrabomberra	TUR	F	4
Queanbeyan West - Jerrabomberra	TUR	M	10
Queanbeyan West - Jerrabomberra	TWN	F	3
Queanbeyan West - Jerrabomberra	USA	F	35
Queanbeyan West - Jerrabomberra	USA	M	53
Queanbeyan West - Jerrabomberra	VNM	F	7
Queanbeyan West - Jerrabomberra	VNM	M	6
Queanbeyan West - Jerrabomberra	WSM	F	3
Queanbeyan West - Jerrabomberra	ZAF	F	41
Queanbeyan West - Jerrabomberra	ZAF	M	39
Queanbeyan West - Jerrabomberra	ZWE	F	7
Queanbeyan West - Jerrabomberra	ZWE	M	6
Googong		F	162
Googong		M	150
Googong	AFG	M	4
Googong	AUS	F	2428
Googong	AUS	M	2378
Googong	BGD	F	10
Googong	BGD	M	12
Googong	BRA	F	4
Googong	CAN	F	9
Googong	CAN	M	3
Googong	CHL	F	3
Googong	CHN	F	12
Googong	CHN	M	11
Googong	DEU	F	3
Googong	DEU	M	3
Googong	EGY	F	9
Googong	EGY	M	6
Googong	FJI	F	24
Googong	FJI	M	16
Googong	FRA	F	7
Googong	FRA	M	6
Googong	GBR	F	75
Googong	GBR	M	92
Googong	HKG	F	4
Googong	HRV	M	5
Googong	IND	F	124
Googong	IND	M	146
Googong	IRN	F	3
Googong	IRN	M	4
Googong	IRQ	M	8
Googong	ITA	F	5
Googong	ITA	M	5
Googong	KOR	F	9
Googong	KOR	M	6
Googong	LBN	F	5
Googong	LKA	F	14
Googong	LKA	M	9
Googong	MKD	F	17
Googong	MKD	M	23
Googong	MUS	F	6
Googong	MYS	F	13
Googong	MYS	M	10
Googong	NPL	F	4
Googong	NPL	M	3
Googong	NZL	F	29
Googong	NZL	M	39
Googong	PAK	F	12
Googong	PAK	M	15
Googong	PHL	F	50
Googong	PHL	M	41
Googong	PNG	M	3
Googong	SGP	F	10
Googong	SGP	M	11
Googong	THA	F	10
Googong	TUR	F	3
Googong	TUR	M	3
Googong	USA	F	12
Googong	USA	M	9
Googong	VNM	F	8
Googong	VNM	M	3
Googong	WSM	F	3
Googong	WSM	M	3
Googong	ZAF	F	34
Googong	ZAF	M	42
Googong	ZWE	F	4
Googong	ZWE	M	6
Queanbeyan Surrounds		F	554
Queanbeyan Surrounds		M	639
Queanbeyan Surrounds	AUS	F	6618
Queanbeyan Surrounds	AUS	M	6885
Queanbeyan Surrounds	BIH	F	3
Queanbeyan Surrounds	BRA	F	4
Queanbeyan Surrounds	BRA	M	3
Queanbeyan Surrounds	CAN	F	28
Queanbeyan Surrounds	CAN	M	16
Queanbeyan Surrounds	CHL	F	6
Queanbeyan Surrounds	CHL	M	8
Queanbeyan Surrounds	CHN	F	16
Queanbeyan Surrounds	CHN	M	8
Queanbeyan Surrounds	DEU	F	42
Queanbeyan Surrounds	DEU	M	38
Queanbeyan Surrounds	FJI	F	6
Queanbeyan Surrounds	FJI	M	4
Queanbeyan Surrounds	FRA	F	9
Queanbeyan Surrounds	FRA	M	5
Queanbeyan Surrounds	GBR	F	377
Queanbeyan Surrounds	GBR	M	350
Queanbeyan Surrounds	GRC	F	3
Queanbeyan Surrounds	GRC	M	6
Queanbeyan Surrounds	HKG	F	8
Queanbeyan Surrounds	HKG	M	8
Queanbeyan Surrounds	HRV	F	7
Queanbeyan Surrounds	HRV	M	9
Queanbeyan Surrounds	IDN	F	10
Queanbeyan Surrounds	IDN	M	6
Queanbeyan Surrounds	IND	F	18
Queanbeyan Surrounds	IND	M	20
Queanbeyan Surrounds	IRL	F	14
Queanbeyan Surrounds	IRL	M	17
Queanbeyan Surrounds	IRN	M	3
Queanbeyan Surrounds	ITA	F	33
Queanbeyan Surrounds	ITA	M	44
Queanbeyan Surrounds	JPN	F	6
Queanbeyan Surrounds	LBN	F	7
Queanbeyan Surrounds	LBN	M	4
Queanbeyan Surrounds	LKA	F	7
Queanbeyan Surrounds	LKA	M	9
Queanbeyan Surrounds	MKD	F	12
Queanbeyan Surrounds	MKD	M	6
Queanbeyan Surrounds	MLT	F	15
Queanbeyan Surrounds	MLT	M	10
Queanbeyan Surrounds	MUS	F	3
Queanbeyan Surrounds	MUS	M	3
Queanbeyan Surrounds	MYS	F	16
Queanbeyan Surrounds	MYS	M	16
Queanbeyan Surrounds	NLD	F	19
Queanbeyan Surrounds	NLD	M	24
Queanbeyan Surrounds	NZL	F	102
Queanbeyan Surrounds	NZL	M	104
Queanbeyan Surrounds	PAK	F	6
Queanbeyan Surrounds	PAK	M	3
Queanbeyan Surrounds	PHL	F	21
Queanbeyan Surrounds	PHL	M	8
Queanbeyan Surrounds	PNG	F	20
Queanbeyan Surrounds	PNG	M	15
Queanbeyan Surrounds	POL	F	7
Queanbeyan Surrounds	POL	M	11
Queanbeyan Surrounds	SGP	F	9
Queanbeyan Surrounds	SGP	M	4
Queanbeyan Surrounds	THA	F	7
Queanbeyan Surrounds	THA	M	6
Queanbeyan Surrounds	TWN	F	6
Queanbeyan Surrounds	USA	F	63
Queanbeyan Surrounds	USA	M	53
Queanbeyan Surrounds	VNM	F	5
Queanbeyan Surrounds	ZAF	F	38
Queanbeyan Surrounds	ZAF	M	30
Queanbeyan Surrounds	ZWE	F	9
Queanbeyan Surrounds	ZWE	M	10
Bombala		F	146
Bombala		M	138
Bombala	AUS	F	995
Bombala	AUS	M	1011
Bombala	CHN	F	3
Bombala	CHN	M	3
Bombala	DEU	F	6
Bombala	DEU	M	8
Bombala	FJI	M	5
Bombala	GBR	F	19
Bombala	GBR	M	22
Bombala	IRL	F	6
Bombala	IRL	M	5
Bombala	KOR	M	5
Bombala	NLD	F	3
Bombala	NPL	M	5
Bombala	NZL	F	11
Bombala	NZL	M	11
Bombala	PHL	F	6
Bombala	USA	F	7
Bombala	USA	M	3
Bombala	VNM	F	3
Cooma		F	235
Cooma		M	302
Cooma	AUS	F	2577
Cooma	AUS	M	2681
Cooma	BGD	M	4
Cooma	BRA	F	3
Cooma	CAN	F	6
Cooma	CAN	M	6
Cooma	CHL	F	7
Cooma	CHL	M	3
Cooma	CHN	F	14
Cooma	CHN	M	17
Cooma	DEU	F	46
Cooma	DEU	M	38
Cooma	FJI	M	4
Cooma	GBR	F	93
Cooma	GBR	M	84
Cooma	GRC	F	4
Cooma	HRV	M	4
Cooma	IDN	F	8
Cooma	IDN	M	4
Cooma	IND	F	26
Cooma	IND	M	43
Cooma	IRL	F	11
Cooma	IRL	M	12
Cooma	IRN	F	3
Cooma	IRN	M	6
Cooma	ITA	F	24
Cooma	ITA	M	41
Cooma	JPN	F	3
Cooma	KOR	F	3
Cooma	LBN	F	8
Cooma	LBN	M	12
Cooma	LKA	F	13
Cooma	LKA	M	13
Cooma	MLT	M	3
Cooma	MYS	F	7
Cooma	MYS	M	3
Cooma	NLD	F	22
Cooma	NLD	M	15
Cooma	NPL	F	15
Cooma	NPL	M	9
Cooma	NZL	F	58
Cooma	NZL	M	53
Cooma	PAK	F	10
Cooma	PAK	M	22
Cooma	PHL	F	28
Cooma	PHL	M	21
Cooma	POL	F	3
Cooma	POL	M	5
Cooma	SGP	F	3
Cooma	THA	F	22
Cooma	THA	M	6
Cooma	TWN	F	4
Cooma	USA	F	17
Cooma	USA	M	5
Cooma	VNM	F	5
Cooma	VNM	M	5
Cooma	ZAF	F	15
Cooma	ZAF	M	10
Cooma	ZWE	M	5
Cooma Surrounds		F	187
Cooma Surrounds		M	203
Cooma Surrounds	AUS	F	1302
Cooma Surrounds	AUS	M	1445
Cooma Surrounds	CAN	M	3
Cooma Surrounds	CHN	F	3
Cooma Surrounds	DEU	F	14
Cooma Surrounds	DEU	M	18
Cooma Surrounds	GBR	F	78
Cooma Surrounds	GBR	M	73
Cooma Surrounds	IND	F	4
Cooma Surrounds	IND	M	4
Cooma Surrounds	IRL	F	3
Cooma Surrounds	ITA	F	5
Cooma Surrounds	ITA	M	4
Cooma Surrounds	LBN	M	7
Cooma Surrounds	NLD	F	9
Cooma Surrounds	NLD	M	3
Cooma Surrounds	NPL	F	3
Cooma Surrounds	NZL	F	11
Cooma Surrounds	NZL	M	17
Cooma Surrounds	PHL	M	3
Cooma Surrounds	POL	F	6
Cooma Surrounds	POL	M	4
Cooma Surrounds	SGP	F	4
Cooma Surrounds	THA	F	3
Cooma Surrounds	USA	F	10
Cooma Surrounds	USA	M	6
Cooma Surrounds	ZAF	F	8
Cooma Surrounds	ZAF	M	11
Cooma Surrounds	ZWE	F	3
Jindabyne - Berridale		F	346
Jindabyne - Berridale		M	385
Jindabyne - Berridale	AUS	F	2992
Jindabyne - Berridale	AUS	M	3329
Jindabyne - Berridale	BRA	F	6
Jindabyne - Berridale	BRA	M	3
Jindabyne - Berridale	CAN	F	21
Jindabyne - Berridale	CAN	M	14
Jindabyne - Berridale	CHL	F	6
Jindabyne - Berridale	CHL	M	12
Jindabyne - Berridale	CHN	F	31
Jindabyne - Berridale	CHN	M	16
Jindabyne - Berridale	DEU	F	19
Jindabyne - Berridale	DEU	M	24
Jindabyne - Berridale	FJI	F	4
Jindabyne - Berridale	FRA	F	18
Jindabyne - Berridale	FRA	M	12
Jindabyne - Berridale	GBR	F	169
Jindabyne - Berridale	GBR	M	182
Jindabyne - Berridale	HKG	F	5
Jindabyne - Berridale	HKG	M	5
Jindabyne - Berridale	HRV	M	3
Jindabyne - Berridale	IDN	F	5
Jindabyne - Berridale	IDN	M	3
Jindabyne - Berridale	IRL	F	4
Jindabyne - Berridale	IRL	M	7
Jindabyne - Berridale	IRN	M	6
Jindabyne - Berridale	ITA	F	7
Jindabyne - Berridale	ITA	M	17
Jindabyne - Berridale	JPN	F	4
Jindabyne - Berridale	JPN	M	5
Jindabyne - Berridale	KOR	F	3
Jindabyne - Berridale	KOR	M	3
Jindabyne - Berridale	MKD	M	6
Jindabyne - Berridale	MLT	F	3
Jindabyne - Berridale	MYS	F	4
Jindabyne - Berridale	MYS	M	5
Jindabyne - Berridale	NLD	F	10
Jindabyne - Berridale	NLD	M	15
Jindabyne - Berridale	NZL	F	72
Jindabyne - Berridale	NZL	M	59
Jindabyne - Berridale	PHL	F	9
Jindabyne - Berridale	PHL	M	6
Jindabyne - Berridale	PNG	F	6
Jindabyne - Berridale	PNG	M	5
Jindabyne - Berridale	POL	F	11
Jindabyne - Berridale	SGP	F	5
Jindabyne - Berridale	THA	F	25
Jindabyne - Berridale	THA	M	14
Jindabyne - Berridale	TUR	F	6
Jindabyne - Berridale	TWN	F	45
Jindabyne - Berridale	TWN	M	26
Jindabyne - Berridale	USA	F	18
Jindabyne - Berridale	USA	M	27
Jindabyne - Berridale	ZAF	F	16
Jindabyne - Berridale	ZAF	M	19
Jindabyne - Berridale	ZWE	F	3
Jindabyne - Berridale	ZWE	M	3
Batemans Bay		F	392
Batemans Bay		M	378
Batemans Bay	AUS	F	3401
Batemans Bay	AUS	M	3280
Batemans Bay	BRA	F	4
Batemans Bay	BRA	M	4
Batemans Bay	CAN	F	15
Batemans Bay	CAN	M	7
Batemans Bay	CHL	F	4
Batemans Bay	CHL	M	6
Batemans Bay	CHN	F	9
Batemans Bay	CHN	M	10
Batemans Bay	DEU	F	25
Batemans Bay	DEU	M	27
Batemans Bay	EGY	F	3
Batemans Bay	FJI	F	3
Batemans Bay	FRA	F	8
Batemans Bay	FRA	M	7
Batemans Bay	GBR	F	246
Batemans Bay	GBR	M	233
Batemans Bay	GRC	F	11
Batemans Bay	GRC	M	13
Batemans Bay	HRV	F	14
Batemans Bay	HRV	M	10
Batemans Bay	IDN	F	7
Batemans Bay	IDN	M	3
Batemans Bay	IND	F	16
Batemans Bay	IND	M	22
Batemans Bay	IRL	F	15
Batemans Bay	IRL	M	6
Batemans Bay	ITA	F	9
Batemans Bay	ITA	M	16
Batemans Bay	JPN	F	4
Batemans Bay	KOR	F	3
Batemans Bay	KOR	M	5
Batemans Bay	LBN	M	5
Batemans Bay	MKD	M	3
Batemans Bay	MLT	F	12
Batemans Bay	MLT	M	8
Batemans Bay	MYS	F	3
Batemans Bay	MYS	M	7
Batemans Bay	NLD	F	20
Batemans Bay	NLD	M	22
Batemans Bay	NPL	F	8
Batemans Bay	NPL	M	12
Batemans Bay	NZL	F	57
Batemans Bay	NZL	M	59
Batemans Bay	PHL	F	30
Batemans Bay	PHL	M	5
Batemans Bay	PNG	F	4
Batemans Bay	PNG	M	4
Batemans Bay	POL	F	4
Batemans Bay	POL	M	9
Batemans Bay	SGP	F	3
Batemans Bay	SGP	M	3
Batemans Bay	THA	F	12
Batemans Bay	THA	M	3
Batemans Bay	USA	F	10
Batemans Bay	USA	M	13
Batemans Bay	VNM	F	3
Batemans Bay	VNM	M	5
Batemans Bay	ZAF	F	12
Batemans Bay	ZAF	M	17
Batemans Bay	ZWE	F	4
Batemans Bay - South		F	449
Batemans Bay - South		M	441
Batemans Bay - South	AUS	F	3491
Batemans Bay - South	AUS	M	3263
Batemans Bay - South	BRA	M	4
Batemans Bay - South	CAN	F	13
Batemans Bay - South	CAN	M	5
Batemans Bay - South	CHL	F	3
Batemans Bay - South	CHL	M	7
Batemans Bay - South	CHN	F	8
Batemans Bay - South	CHN	M	15
Batemans Bay - South	DEU	F	33
Batemans Bay - South	DEU	M	25
Batemans Bay - South	FJI	F	3
Batemans Bay - South	FRA	F	6
Batemans Bay - South	FRA	M	7
Batemans Bay - South	GBR	F	263
Batemans Bay - South	GBR	M	256
Batemans Bay - South	GRC	F	9
Batemans Bay - South	GRC	M	3
Batemans Bay - South	HKG	M	3
Batemans Bay - South	HRV	F	25
Batemans Bay - South	HRV	M	31
Batemans Bay - South	IDN	F	4
Batemans Bay - South	IND	F	29
Batemans Bay - South	IND	M	24
Batemans Bay - South	IRL	F	18
Batemans Bay - South	IRL	M	11
Batemans Bay - South	ITA	F	15
Batemans Bay - South	ITA	M	21
Batemans Bay - South	JPN	F	6
Batemans Bay - South	KHM	F	6
Batemans Bay - South	LKA	F	6
Batemans Bay - South	MKD	M	4
Batemans Bay - South	MLT	M	3
Batemans Bay - South	MUS	F	3
Batemans Bay - South	MUS	M	6
Batemans Bay - South	MYS	F	7
Batemans Bay - South	MYS	M	3
Batemans Bay - South	NLD	F	16
Batemans Bay - South	NLD	M	12
Batemans Bay - South	NPL	F	9
Batemans Bay - South	NPL	M	9
Batemans Bay - South	NZL	F	74
Batemans Bay - South	NZL	M	75
Batemans Bay - South	PHL	F	39
Batemans Bay - South	PHL	M	10
Batemans Bay - South	PNG	F	6
Batemans Bay - South	PNG	M	7
Batemans Bay - South	POL	F	9
Batemans Bay - South	POL	M	5
Batemans Bay - South	SGP	F	7
Batemans Bay - South	SGP	M	3
Batemans Bay - South	THA	F	17
Batemans Bay - South	USA	F	20
Batemans Bay - South	USA	M	19
Batemans Bay - South	VNM	F	9
Batemans Bay - South	VNM	M	3
Batemans Bay - South	ZAF	F	19
Batemans Bay - South	ZAF	M	20
Bega - Tathra		F	390
Bega - Tathra		M	369
Bega - Tathra	AUS	F	3749
Bega - Tathra	AUS	M	3603
Bega - Tathra	BGD	F	3
Bega - Tathra	BGD	M	4
Bega - Tathra	CAN	F	12
Bega - Tathra	CAN	M	6
Bega - Tathra	CHL	F	5
Bega - Tathra	CHN	F	8
Bega - Tathra	DEU	F	31
Bega - Tathra	DEU	M	30
Bega - Tathra	FJI	F	3
Bega - Tathra	FJI	M	4
Bega - Tathra	FRA	F	3
Bega - Tathra	FRA	M	3
Bega - Tathra	GBR	F	145
Bega - Tathra	GBR	M	129
Bega - Tathra	HKG	F	3
Bega - Tathra	HRV	F	3
Bega - Tathra	HRV	M	3
Bega - Tathra	IDN	F	3
Bega - Tathra	IND	F	23
Bega - Tathra	IND	M	19
Bega - Tathra	IRL	F	4
Bega - Tathra	ITA	M	6
Bega - Tathra	JPN	F	4
Bega - Tathra	JPN	M	5
Bega - Tathra	LKA	F	5
Bega - Tathra	LKA	M	4
Bega - Tathra	MYS	F	3
Bega - Tathra	MYS	M	4
Bega - Tathra	NLD	F	23
Bega - Tathra	NLD	M	9
Bega - Tathra	NPL	F	11
Bega - Tathra	NPL	M	11
Bega - Tathra	NZL	F	46
Bega - Tathra	NZL	M	40
Bega - Tathra	PHL	F	23
Bega - Tathra	PHL	M	10
Bega - Tathra	SGP	F	7
Bega - Tathra	THA	F	16
Bega - Tathra	THA	M	7
