SA3_NAME21	EduInstitutionType	Sex	students
Eastern Suburbs - North	Technical or Further Educational Institution	M	1118
Eastern Suburbs - North	University or other tertiary	F	4126
Eastern Suburbs - North	University or other tertiary	M	3044
Eastern Suburbs - South		F	4415
Eastern Suburbs - South		M	5127
Eastern Suburbs - South	Infants/Primary	F	4508
Eastern Suburbs - South	Infants/Primary	M	4647
Eastern Suburbs - South	Pre-school	F	1186
Eastern Suburbs - South	Pre-school	M	1345
Eastern Suburbs - South	Secondary	F	3607
Eastern Suburbs - South	Secondary	M	3736
Eastern Suburbs - South	Technical or Further Educational Institution	F	1925
Eastern Suburbs - South	Technical or Further Educational Institution	M	1572
Eastern Suburbs - South	University or other tertiary	F	5754
Eastern Suburbs - South	University or other tertiary	M	5113
Bankstown		F	7440
Bankstown		M	7241
Bankstown	Infants/Primary	F	8092
Bankstown	Infants/Primary	M	8584
Bankstown	Pre-school	F	1846
Bankstown	Pre-school	M	2075
Bankstown	Secondary	F	6813
Bankstown	Secondary	M	6947
Bankstown	Technical or Further Educational Institution	F	2316
Bankstown	Technical or Further Educational Institution	M	2176
Bankstown	University or other tertiary	F	5086
Bankstown	University or other tertiary	M	4299
Canterbury		F	5818
Canterbury		M	6523
Canterbury	Infants/Primary	F	5275
Canterbury	Infants/Primary	M	5773
Canterbury	Pre-school	F	1281
Canterbury	Pre-school	M	1370
Canterbury	Secondary	F	4316
Canterbury	Secondary	M	4554
Canterbury	Technical or Further Educational Institution	F	1970
Canterbury	Technical or Further Educational Institution	M	2122
Canterbury	University or other tertiary	F	3967
Canterbury	University or other tertiary	M	3920
Hurstville		F	4095
Hurstville		M	3800
Hurstville	Infants/Primary	F	4550
Hurstville	Infants/Primary	M	4909
Hurstville	Pre-school	F	1064
Hurstville	Pre-school	M	1304
Hurstville	Secondary	F	3934
Hurstville	Secondary	M	4003
Hurstville	Technical or Further Educational Institution	F	1816
Hurstville	Technical or Further Educational Institution	M	1830
Hurstville	University or other tertiary	F	4524
Hurstville	University or other tertiary	M	4060
Kogarah - Rockdale		F	5456
Kogarah - Rockdale		M	5485
Kogarah - Rockdale	Infants/Primary	F	4519
Kogarah - Rockdale	Infants/Primary	M	4742
Kogarah - Rockdale	Pre-school	F	1245
Kogarah - Rockdale	Pre-school	M	1378
Kogarah - Rockdale	Secondary	F	3618
Kogarah - Rockdale	Secondary	M	3759
Kogarah - Rockdale	Technical or Further Educational Institution	F	2613
Kogarah - Rockdale	Technical or Further Educational Institution	M	2464
Kogarah - Rockdale	University or other tertiary	F	4692
Kogarah - Rockdale	University or other tertiary	M	4252
Canada Bay		F	2396
Canada Bay		M	2104
Canada Bay	Infants/Primary	F	3038
Canada Bay	Infants/Primary	M	3042
Canada Bay	Pre-school	F	800
Canada Bay	Pre-school	M	905
Canada Bay	Secondary	F	2506
Canada Bay	Secondary	M	2483
Canada Bay	Technical or Further Educational Institution	F	1083
Canada Bay	Technical or Further Educational Institution	M	823
Canada Bay	University or other tertiary	F	2717
Canada Bay	University or other tertiary	M	2217
Leichhardt		F	1378
Leichhardt		M	1329
Leichhardt	Infants/Primary	F	2209
Leichhardt	Infants/Primary	M	2299
Leichhardt	Pre-school	F	609
Leichhardt	Pre-school	M	673
Leichhardt	Secondary	F	1568
Leichhardt	Secondary	M	1629
Leichhardt	Technical or Further Educational Institution	F	528
Leichhardt	Technical or Further Educational Institution	M	435
Leichhardt	University or other tertiary	F	1937
Leichhardt	University or other tertiary	M	1362
Strathfield - Burwood - Ashfield		F	5518
Strathfield - Burwood - Ashfield		M	5751
Strathfield - Burwood - Ashfield	Infants/Primary	F	4749
Strathfield - Burwood - Ashfield	Infants/Primary	M	4754
Strathfield - Burwood - Ashfield	Pre-school	F	1201
Strathfield - Burwood - Ashfield	Pre-school	M	1281
Strathfield - Burwood - Ashfield	Secondary	F	4101
Strathfield - Burwood - Ashfield	Secondary	M	4023
Strathfield - Burwood - Ashfield	Technical or Further Educational Institution	F	2841
Strathfield - Burwood - Ashfield	Technical or Further Educational Institution	M	2769
Strathfield - Burwood - Ashfield	University or other tertiary	F	7142
Strathfield - Burwood - Ashfield	University or other tertiary	M	6783
Chatswood - Lane Cove		F	2827
Chatswood - Lane Cove		M	2370
Chatswood - Lane Cove	Infants/Primary	F	5028
Chatswood - Lane Cove	Infants/Primary	M	5261
Chatswood - Lane Cove	Pre-school	F	1267
Chatswood - Lane Cove	Pre-school	M	1440
Chatswood - Lane Cove	Secondary	F	3964
Chatswood - Lane Cove	Secondary	M	4148
Chatswood - Lane Cove	Technical or Further Educational Institution	F	1453
Chatswood - Lane Cove	Technical or Further Educational Institution	M	984
Chatswood - Lane Cove	University or other tertiary	F	3911
Chatswood - Lane Cove	University or other tertiary	M	3535
Hornsby		F	1606
Hornsby		M	1457
Hornsby	Infants/Primary	F	3964
Hornsby	Infants/Primary	M	4358
Hornsby	Pre-school	F	979
Hornsby	Pre-school	M	1108
Hornsby	Secondary	F	3144
Hornsby	Secondary	M	3264
Hornsby	Technical or Further Educational Institution	F	1357
Hornsby	Technical or Further Educational Institution	M	1039
Hornsby	University or other tertiary	F	2702
Hornsby	University or other tertiary	M	2191
Ku-ring-gai		F	2042
Ku-ring-gai		M	1732
Ku-ring-gai	Infants/Primary	F	5993
Ku-ring-gai	Infants/Primary	M	6324
Ku-ring-gai	Pre-school	F	1326
Ku-ring-gai	Pre-school	M	1409
Ku-ring-gai	Secondary	F	5666
Ku-ring-gai	Secondary	M	5913
Ku-ring-gai	Technical or Further Educational Institution	F	1131
Ku-ring-gai	Technical or Further Educational Institution	M	791
Ku-ring-gai	University or other tertiary	F	4512
Ku-ring-gai	University or other tertiary	M	4033
North Sydney - Mosman		F	2539
North Sydney - Mosman		M	2077
North Sydney - Mosman	Infants/Primary	F	2869
North Sydney - Mosman	Infants/Primary	M	2836
North Sydney - Mosman	Pre-school	F	787
North Sydney - Mosman	Pre-school	M	884
North Sydney - Mosman	Secondary	F	2203
North Sydney - Mosman	Secondary	M	2424
North Sydney - Mosman	Technical or Further Educational Institution	F	1081
North Sydney - Mosman	Technical or Further Educational Institution	M	703
North Sydney - Mosman	University or other tertiary	F	3220
North Sydney - Mosman	University or other tertiary	M	2491
Manly		F	892
Manly		M	847
Manly	Infants/Primary	F	1728
Manly	Infants/Primary	M	1781
Manly	Pre-school	F	541
Manly	Pre-school	M	500
Manly	Secondary	F	1535
Manly	Secondary	M	1493
Manly	Technical or Further Educational Institution	F	445
Manly	Technical or Further Educational Institution	M	343
Manly	University or other tertiary	F	1269
Manly	University or other tertiary	M	1021
Pittwater		F	1674
Pittwater		M	1347
Pittwater	Infants/Primary	F	2648
Pittwater	Infants/Primary	M	2818
Pittwater	Pre-school	F	671
Pittwater	Pre-school	M	737
Pittwater	Secondary	F	2459
Pittwater	Secondary	M	2478
Pittwater	Technical or Further Educational Institution	F	657
Pittwater	Technical or Further Educational Institution	M	740
Pittwater	University or other tertiary	F	1538
Pittwater	University or other tertiary	M	1054
Warringah		F	3214
Warringah		M	2934
Warringah	Infants/Primary	F	6567
Warringah	Infants/Primary	M	7129
Warringah	Pre-school	F	1802
Warringah	Pre-school	M	1983
Warringah	Secondary	F	5804
Warringah	Secondary	M	6234
Warringah	Technical or Further Educational Institution	F	1904
Warringah	Technical or Further Educational Institution	M	1970
Warringah	University or other tertiary	F	4242
Warringah	University or other tertiary	M	3235
Camden		F	1460
Camden		M	1253
Camden	Infants/Primary	F	3899
Camden	Infants/Primary	M	3890
Camden	Pre-school	F	1070
Camden	Pre-school	M	1133
Camden	Secondary	F	2887
Camden	Secondary	M	2965
Camden	Technical or Further Educational Institution	F	969
Camden	Technical or Further Educational Institution	M	913
Camden	University or other tertiary	F	1718
Camden	University or other tertiary	M	992
Campbelltown (NSW)		F	6341
Campbelltown (NSW)		M	5847
Campbelltown (NSW)	Infants/Primary	F	8215
Campbelltown (NSW)	Infants/Primary	M	8515
Campbelltown (NSW)	Pre-school	F	1813
Campbelltown (NSW)	Pre-school	M	2057
Campbelltown (NSW)	Secondary	F	6085
Campbelltown (NSW)	Secondary	M	6273
Campbelltown (NSW)	Technical or Further Educational Institution	F	2406
Campbelltown (NSW)	Technical or Further Educational Institution	M	1921
Campbelltown (NSW)	University or other tertiary	F	4091
Campbelltown (NSW)	University or other tertiary	M	2937
Wollondilly		F	1301
Wollondilly		M	1250
Wollondilly	Infants/Primary	F	2077
Wollondilly	Infants/Primary	M	2297
Wollondilly	Pre-school	F	599
Wollondilly	Pre-school	M	667
Wollondilly	Secondary	F	1641
Wollondilly	Secondary	M	1636
Wollondilly	Technical or Further Educational Institution	F	549
Wollondilly	Technical or Further Educational Institution	M	621
Wollondilly	University or other tertiary	F	858
Wollondilly	University or other tertiary	M	407
Blue Mountains		F	1663
Blue Mountains		M	1445
Blue Mountains	Infants/Primary	F	3098
Blue Mountains	Infants/Primary	M	3245
Blue Mountains	Pre-school	F	793
Blue Mountains	Pre-school	M	841
Blue Mountains	Secondary	F	2648
Blue Mountains	Secondary	M	2792
Blue Mountains	Technical or Further Educational Institution	F	1104
Blue Mountains	Technical or Further Educational Institution	M	922
Blue Mountains	University or other tertiary	F	2007
Blue Mountains	University or other tertiary	M	1267
Penrith		F	4698
Penrith		M	4347
Penrith	Infants/Primary	F	7264
Penrith	Infants/Primary	M	7631
Penrith	Pre-school	F	1900
Penrith	Pre-school	M	2181
Penrith	Secondary	F	5425
Penrith	Secondary	M	5340
Penrith	Technical or Further Educational Institution	F	2356
Penrith	Technical or Further Educational Institution	M	1979
Penrith	University or other tertiary	F	3606
Penrith	University or other tertiary	M	2179
Richmond - Windsor		F	1522
Richmond - Windsor		M	1886
Richmond - Windsor	Infants/Primary	F	1451
Richmond - Windsor	Infants/Primary	M	1455
Richmond - Windsor	Pre-school	F	401
Richmond - Windsor	Pre-school	M	437
Richmond - Windsor	Secondary	F	1096
Richmond - Windsor	Secondary	M	1147
Richmond - Windsor	Technical or Further Educational Institution	F	556
Richmond - Windsor	Technical or Further Educational Institution	M	478
Richmond - Windsor	University or other tertiary	F	795
Richmond - Windsor	University or other tertiary	M	392
St Marys		F	2305
St Marys		M	2195
St Marys	Infants/Primary	F	2435
St Marys	Infants/Primary	M	2592
St Marys	Pre-school	F	571
St Marys	Pre-school	M	634
St Marys	Secondary	F	1845
St Marys	Secondary	M	1951
St Marys	Technical or Further Educational Institution	F	801
St Marys	Technical or Further Educational Institution	M	626
St Marys	University or other tertiary	F	1085
St Marys	University or other tertiary	M	724
Auburn		F	4278
Auburn		M	6223
Auburn	Infants/Primary	F	3301
Auburn	Infants/Primary	M	3349
Auburn	Pre-school	F	782
Auburn	Pre-school	M	866
Auburn	Secondary	F	2376
Auburn	Secondary	M	2402
Auburn	Technical or Further Educational Institution	F	1967
Auburn	Technical or Further Educational Institution	M	1949
Auburn	University or other tertiary	F	3899
Auburn	University or other tertiary	M	3664
Carlingford		F	1830
Carlingford		M	1869
Carlingford	Infants/Primary	F	3307
Carlingford	Infants/Primary	M	3615
Carlingford	Pre-school	F	770
Carlingford	Pre-school	M	849
Carlingford	Secondary	F	2383
Carlingford	Secondary	M	2674
Carlingford	Technical or Further Educational Institution	F	1100
Carlingford	Technical or Further Educational Institution	M	847
Carlingford	University or other tertiary	F	2209
Carlingford	University or other tertiary	M	2147
Merrylands - Guildford		F	7753
Merrylands - Guildford		M	8779
Merrylands - Guildford	Infants/Primary	F	6917
Merrylands - Guildford	Infants/Primary	M	7025
Merrylands - Guildford	Pre-school	F	1448
Merrylands - Guildford	Pre-school	M	1654
Merrylands - Guildford	Secondary	F	5664
Merrylands - Guildford	Secondary	M	5800
Merrylands - Guildford	Technical or Further Educational Institution	F	2347
Merrylands - Guildford	Technical or Further Educational Institution	M	2121
Merrylands - Guildford	University or other tertiary	F	4430
Merrylands - Guildford	University or other tertiary	M	3808
Parramatta		F	5339
Parramatta		M	5744
Parramatta	Infants/Primary	F	6336
Parramatta	Infants/Primary	M	6646
Parramatta	Pre-school	F	1549
Parramatta	Pre-school	M	1677
Parramatta	Secondary	F	3844
Parramatta	Secondary	M	3985
Parramatta	Technical or Further Educational Institution	F	2444
Parramatta	Technical or Further Educational Institution	M	1945
Parramatta	University or other tertiary	F	4918
Parramatta	University or other tertiary	M	4574
Pennant Hills - Epping		F	1098
Pennant Hills - Epping		M	959
Pennant Hills - Epping	Infants/Primary	F	2588
Pennant Hills - Epping	Infants/Primary	M	2665
Pennant Hills - Epping	Pre-school	F	536
Pennant Hills - Epping	Pre-school	M	557
Pennant Hills - Epping	Secondary	F	2194
Pennant Hills - Epping	Secondary	M	2033
Pennant Hills - Epping	Technical or Further Educational Institution	F	727
Pennant Hills - Epping	Technical or Further Educational Institution	M	518
Pennant Hills - Epping	University or other tertiary	F	2076
Pennant Hills - Epping	University or other tertiary	M	1846
Ryde - Hunters Hill		F	4045
Ryde - Hunters Hill		M	3690
Ryde - Hunters Hill	Infants/Primary	F	5212
Ryde - Hunters Hill	Infants/Primary	M	5603
Ryde - Hunters Hill	Pre-school	F	1394
Ryde - Hunters Hill	Pre-school	M	1556
Ryde - Hunters Hill	Secondary	F	3874
Ryde - Hunters Hill	Secondary	M	4386
Ryde - Hunters Hill	Technical or Further Educational Institution	F	2149
Ryde - Hunters Hill	Technical or Further Educational Institution	M	1634
Ryde - Hunters Hill	University or other tertiary	F	5888
Ryde - Hunters Hill	University or other tertiary	M	5273
Bringelly - Green Valley		F	4286
Bringelly - Green Valley		M	4200
Bringelly - Green Valley	Infants/Primary	F	7127
Bringelly - Green Valley	Infants/Primary	M	7555
Bringelly - Green Valley	Pre-school	F	1628
Bringelly - Green Valley	Pre-school	M	1885
Bringelly - Green Valley	Secondary	F	5504
Bringelly - Green Valley	Secondary	M	5731
Bringelly - Green Valley	Technical or Further Educational Institution	F	1727
Bringelly - Green Valley	Technical or Further Educational Institution	M	1595
Bringelly - Green Valley	University or other tertiary	F	3836
Bringelly - Green Valley	University or other tertiary	M	2477
Fairfield		F	7434
Fairfield		M	7112
Fairfield	Infants/Primary	F	7264
Fairfield	Infants/Primary	M	7820
Fairfield	Pre-school	F	1264
Fairfield	Pre-school	M	1450
Fairfield	Secondary	F	7426
Fairfield	Secondary	M	7553
Fairfield	Technical or Further Educational Institution	F	2719
Fairfield	Technical or Further Educational Institution	M	2336
Fairfield	University or other tertiary	F	4881
Fairfield	University or other tertiary	M	3937
Liverpool		F	5322
Liverpool		M	5244
Liverpool	Infants/Primary	F	6287
Liverpool	Infants/Primary	M	6499
Liverpool	Pre-school	F	1378
Liverpool	Pre-school	M	1483
Liverpool	Secondary	F	4799
Liverpool	Secondary	M	4988
Liverpool	Technical or Further Educational Institution	F	1970
Liverpool	Technical or Further Educational Institution	M	1632
Liverpool	University or other tertiary	F	3826
Liverpool	University or other tertiary	M	2847
Cronulla - Miranda - Caringbah		F	2755
Cronulla - Miranda - Caringbah		M	2488
Cronulla - Miranda - Caringbah	Infants/Primary	F	4388
Cronulla - Miranda - Caringbah	Infants/Primary	M	4795
Cronulla - Miranda - Caringbah	Pre-school	F	1270
Cronulla - Miranda - Caringbah	Pre-school	M	1384
Cronulla - Miranda - Caringbah	Secondary	F	3846
Cronulla - Miranda - Caringbah	Secondary	M	3938
Cronulla - Miranda - Caringbah	Technical or Further Educational Institution	F	1317
Cronulla - Miranda - Caringbah	Technical or Further Educational Institution	M	1522
Cronulla - Miranda - Caringbah	University or other tertiary	F	2884
Cronulla - Miranda - Caringbah	University or other tertiary	M	1985
Sutherland - Menai - Heathcote		F	2047
Sutherland - Menai - Heathcote		M	1752
Sutherland - Menai - Heathcote	Infants/Primary	F	4827
Sutherland - Menai - Heathcote	Infants/Primary	M	5237
Sutherland - Menai - Heathcote	Pre-school	F	1376
Sutherland - Menai - Heathcote	Pre-school	M	1503
Sutherland - Menai - Heathcote	Secondary	F	4174
Sutherland - Menai - Heathcote	Secondary	M	4219
Sutherland - Menai - Heathcote	Technical or Further Educational Institution	F	1401
Sutherland - Menai - Heathcote	Technical or Further Educational Institution	M	1514
Sutherland - Menai - Heathcote	University or other tertiary	F	2915
Sutherland - Menai - Heathcote	University or other tertiary	M	1988
No usual address (NSW)		F	1559
No usual address (NSW)		M	2273
No usual address (NSW)	Infants/Primary	F	155
No usual address (NSW)	Infants/Primary	M	143
No usual address (NSW)	Pre-school	F	31
No usual address (NSW)	Pre-school	M	37
No usual address (NSW)	Secondary	F	116
No usual address (NSW)	Secondary	M	107
No usual address (NSW)	Technical or Further Educational Institution	F	124
No usual address (NSW)	Technical or Further Educational Institution	M	78
No usual address (NSW)	University or other tertiary	F	161
No usual address (NSW)	University or other tertiary	M	95
Ballarat		F	3469
Ballarat		M	3270
Ballarat	Infants/Primary	F	4791
Ballarat	Infants/Primary	M	5044
Ballarat	Pre-school	F	1261
Ballarat	Pre-school	M	1376
Ballarat	Secondary	F	4026
Ballarat	Secondary	M	3945
Ballarat	Technical or Further Educational Institution	F	1316
Ballarat	Technical or Further Educational Institution	M	1218
Ballarat	University or other tertiary	F	3153
Ballarat	University or other tertiary	M	1837
Creswick - Daylesford - Ballan		F	1250
Creswick - Daylesford - Ballan		M	1227
Creswick - Daylesford - Ballan	Infants/Primary	F	1068
Creswick - Daylesford - Ballan	Infants/Primary	M	1170
Creswick - Daylesford - Ballan	Pre-school	F	291
Creswick - Daylesford - Ballan	Pre-school	M	261
Creswick - Daylesford - Ballan	Secondary	F	931
Creswick - Daylesford - Ballan	Secondary	M	937
Creswick - Daylesford - Ballan	Technical or Further Educational Institution	F	274
Creswick - Daylesford - Ballan	Technical or Further Educational Institution	M	253
Creswick - Daylesford - Ballan	University or other tertiary	F	519
Creswick - Daylesford - Ballan	University or other tertiary	M	211
Maryborough - Pyrenees		F	1178
Maryborough - Pyrenees		M	1504
Maryborough - Pyrenees	Infants/Primary	F	887
Maryborough - Pyrenees	Infants/Primary	M	946
Maryborough - Pyrenees	Pre-school	F	201
Maryborough - Pyrenees	Pre-school	M	212
Maryborough - Pyrenees	Secondary	F	738
Maryborough - Pyrenees	Secondary	M	751
Maryborough - Pyrenees	Technical or Further Educational Institution	F	216
Maryborough - Pyrenees	Technical or Further Educational Institution	M	169
Maryborough - Pyrenees	University or other tertiary	F	293
Maryborough - Pyrenees	University or other tertiary	M	121
Bendigo		F	3339
Bendigo		M	3096
Bendigo	Infants/Primary	F	4125
Bendigo	Infants/Primary	M	4420
Bendigo	Pre-school	F	1107
Bendigo	Pre-school	M	1145
Bendigo	Secondary	F	3283
Bendigo	Secondary	M	3336
Bendigo	Technical or Further Educational Institution	F	1393
Bendigo	Technical or Further Educational Institution	M	1156
Bendigo	University or other tertiary	F	2240
Bendigo	University or other tertiary	M	1190
Heathcote - Castlemaine - Kyneton		F	2068
Heathcote - Castlemaine - Kyneton		M	2431
Heathcote - Castlemaine - Kyneton	Infants/Primary	F	1984
Heathcote - Castlemaine - Kyneton	Infants/Primary	M	2109
Heathcote - Castlemaine - Kyneton	Pre-school	F	426
Heathcote - Castlemaine - Kyneton	Pre-school	M	524
Heathcote - Castlemaine - Kyneton	Secondary	F	1571
Heathcote - Castlemaine - Kyneton	Secondary	M	1624
Heathcote - Castlemaine - Kyneton	Technical or Further Educational Institution	F	471
Heathcote - Castlemaine - Kyneton	Technical or Further Educational Institution	M	435
Heathcote - Castlemaine - Kyneton	University or other tertiary	F	947
Heathcote - Castlemaine - Kyneton	University or other tertiary	M	393
Loddon - Elmore		F	681
Loddon - Elmore		M	680
Loddon - Elmore	Infants/Primary	F	446
Loddon - Elmore	Infants/Primary	M	425
Loddon - Elmore	Pre-school	F	87
Loddon - Elmore	Pre-school	M	97
Loddon - Elmore	Secondary	F	379
Loddon - Elmore	Secondary	M	333
Loddon - Elmore	Technical or Further Educational Institution	F	104
Loddon - Elmore	Technical or Further Educational Institution	M	89
Loddon - Elmore	University or other tertiary	F	150
Loddon - Elmore	University or other tertiary	M	46
Barwon - West		F	713
Barwon - West		M	684
Barwon - West	Infants/Primary	F	1056
Barwon - West	Infants/Primary	M	1171
Barwon - West	Pre-school	F	292
Barwon - West	Pre-school	M	294
Barwon - West	Secondary	F	822
Barwon - West	Secondary	M	897
Barwon - West	Technical or Further Educational Institution	F	245
Barwon - West	Technical or Further Educational Institution	M	215
Barwon - West	University or other tertiary	F	378
Barwon - West	University or other tertiary	M	169
Geelong		F	6230
Geelong		M	7072
Geelong	Infants/Primary	F	8022
Geelong	Infants/Primary	M	8267
Geelong	Pre-school	F	2192
Geelong	Pre-school	M	2503
Geelong	Secondary	F	6377
Geelong	Secondary	M	6522
Geelong	Technical or Further Educational Institution	F	2617
Geelong	Technical or Further Educational Institution	M	2494
Geelong	University or other tertiary	F	6229
Geelong	University or other tertiary	M	4368
Surf Coast - Bellarine Peninsula		F	2664
Surf Coast - Bellarine Peninsula		M	2494
Surf Coast - Bellarine Peninsula	Infants/Primary	F	3876
Surf Coast - Bellarine Peninsula	Infants/Primary	M	4165
Surf Coast - Bellarine Peninsula	Pre-school	F	1002
Surf Coast - Bellarine Peninsula	Pre-school	M	1131
Surf Coast - Bellarine Peninsula	Secondary	F	2858
Surf Coast - Bellarine Peninsula	Secondary	M	2970
Surf Coast - Bellarine Peninsula	Technical or Further Educational Institution	F	884
Surf Coast - Bellarine Peninsula	Technical or Further Educational Institution	M	919
Surf Coast - Bellarine Peninsula	University or other tertiary	F	2042
Surf Coast - Bellarine Peninsula	University or other tertiary	M	1160
Upper Goulburn Valley		F	2628
Upper Goulburn Valley		M	2675
Upper Goulburn Valley	Infants/Primary	F	2055
Upper Goulburn Valley	Infants/Primary	M	2182
Upper Goulburn Valley	Pre-school	F	497
Upper Goulburn Valley	Pre-school	M	540
Upper Goulburn Valley	Secondary	F	1788
Upper Goulburn Valley	Secondary	M	1756
Upper Goulburn Valley	Technical or Further Educational Institution	F	662
Upper Goulburn Valley	Technical or Further Educational Institution	M	486
Upper Goulburn Valley	University or other tertiary	F	764
Upper Goulburn Valley	University or other tertiary	M	392
Wangaratta - Benalla		F	1834
Wangaratta - Benalla		M	1751
Wangaratta - Benalla	Infants/Primary	F	1697
Wangaratta - Benalla	Infants/Primary	M	1791
Wangaratta - Benalla	Pre-school	F	415
Wangaratta - Benalla	Pre-school	M	418
Wangaratta - Benalla	Secondary	F	1486
Wangaratta - Benalla	Secondary	M	1471
Wangaratta - Benalla	Technical or Further Educational Institution	F	617
Wangaratta - Benalla	Technical or Further Educational Institution	M	433
Wangaratta - Benalla	University or other tertiary	F	568
Wangaratta - Benalla	University or other tertiary	M	251
Wodonga - Alpine		F	2516
Wodonga - Alpine		M	2666
Wodonga - Alpine	Infants/Primary	F	3119
Wodonga - Alpine	Infants/Primary	M	3223
Wodonga - Alpine	Pre-school	F	809
Wodonga - Alpine	Pre-school	M	816
Wodonga - Alpine	Secondary	F	2541
Wodonga - Alpine	Secondary	M	2523
Wodonga - Alpine	Technical or Further Educational Institution	F	1233
Wodonga - Alpine	Technical or Further Educational Institution	M	1074
Wodonga - Alpine	University or other tertiary	F	1218
Wodonga - Alpine	University or other tertiary	M	518
Baw Baw		F	1950
Baw Baw		M	1889
Baw Baw	Infants/Primary	F	2261
Baw Baw	Infants/Primary	M	2446
Baw Baw	Pre-school	F	593
Baw Baw	Pre-school	M	656
Baw Baw	Secondary	F	1909
Baw Baw	Secondary	M	1847
Baw Baw	Technical or Further Educational Institution	F	736
Baw Baw	Technical or Further Educational Institution	M	551
Baw Baw	University or other tertiary	F	1053
Baw Baw	University or other tertiary	M	438
Gippsland - East		F	2109
Gippsland - East		M	2058
Gippsland - East	Infants/Primary	F	1606
Gippsland - East	Infants/Primary	M	1608
Gippsland - East	Pre-school	F	391
Gippsland - East	Pre-school	M	434
Gippsland - East	Secondary	F	1219
Gippsland - East	Secondary	M	1210
Gippsland - East	Technical or Further Educational Institution	F	546
Gippsland - East	Technical or Further Educational Institution	M	345
Gippsland - East	University or other tertiary	F	480
Gippsland - East	University or other tertiary	M	155
Gippsland - South West		F	2839
Gippsland - South West		M	2652
Gippsland - South West	Infants/Primary	F	2434
Gippsland - South West	Infants/Primary	M	2685
Gippsland - South West	Pre-school	F	607
Gippsland - South West	Pre-school	M	660
Gippsland - South West	Secondary	F	2006
Gippsland - South West	Secondary	M	1976
Gippsland - South West	Technical or Further Educational Institution	F	649
Gippsland - South West	Technical or Further Educational Institution	M	537
Gippsland - South West	University or other tertiary	F	900
Gippsland - South West	University or other tertiary	M	356
Latrobe Valley		F	3295
Latrobe Valley		M	3172
Latrobe Valley	Infants/Primary	F	2861
Latrobe Valley	Infants/Primary	M	3054
Latrobe Valley	Pre-school	F	682
Latrobe Valley	Pre-school	M	756
Latrobe Valley	Secondary	F	2212
Latrobe Valley	Secondary	M	2289
Latrobe Valley	Technical or Further Educational Institution	F	990
Latrobe Valley	Technical or Further Educational Institution	M	689
Latrobe Valley	University or other tertiary	F	1203
Latrobe Valley	University or other tertiary	M	644
Wellington		F	1785
Wellington		M	2585
Wellington	Infants/Primary	F	1681
Wellington	Infants/Primary	M	1778
Wellington	Pre-school	F	391
Wellington	Pre-school	M	431
Wellington	Secondary	F	1333
Wellington	Secondary	M	1327
Wellington	Technical or Further Educational Institution	F	526
Wellington	Technical or Further Educational Institution	M	343
Wellington	University or other tertiary	F	614
Wellington	University or other tertiary	M	232
Brunswick - Coburg		F	1915
Brunswick - Coburg		M	1829
Brunswick - Coburg	Infants/Primary	F	2552
Brunswick - Coburg	Infants/Primary	M	2562
Brunswick - Coburg	Pre-school	F	735
Brunswick - Coburg	Pre-school	M	838
Brunswick - Coburg	Secondary	F	1961
Brunswick - Coburg	Secondary	M	1963
Brunswick - Coburg	Technical or Further Educational Institution	F	1177
Brunswick - Coburg	Technical or Further Educational Institution	M	1153
Brunswick - Coburg	University or other tertiary	F	4988
Brunswick - Coburg	University or other tertiary	M	3383
Darebin - South		F	1174
Darebin - South		M	995
Darebin - South	Infants/Primary	F	1816
Darebin - South	Infants/Primary	M	1826
Darebin - South	Pre-school	F	547
Darebin - South	Pre-school	M	533
Darebin - South	Secondary	F	1523
Darebin - South	Secondary	M	1565
Darebin - South	Technical or Further Educational Institution	F	606
Darebin - South	Technical or Further Educational Institution	M	532
Darebin - South	University or other tertiary	F	2503
Darebin - South	University or other tertiary	M	1701
Essendon		F	1925
Essendon		M	1736
Essendon	Infants/Primary	F	2209
Essendon	Infants/Primary	M	2399
Essendon	Pre-school	F	677
Essendon	Pre-school	M	668
Essendon	Secondary	F	1943
Essendon	Secondary	M	1990
Essendon	Technical or Further Educational Institution	F	752
Essendon	Technical or Further Educational Institution	M	743
Essendon	University or other tertiary	F	2746
Essendon	University or other tertiary	M	2192
Melbourne City		F	7543
Melbourne City		M	7354
Melbourne City	Infants/Primary	F	1745
Melbourne City	Infants/Primary	M	1892
Melbourne City	Pre-school	F	592
Melbourne City	Pre-school	M	659
Melbourne City	Secondary	F	1489
Melbourne City	Secondary	M	1482
Melbourne City	Technical or Further Educational Institution	F	4075
Melbourne City	Technical or Further Educational Institution	M	3221
Melbourne City	University or other tertiary	F	14709
Melbourne City	University or other tertiary	M	12627
Port Phillip		F	3921
Port Phillip		M	3866
Port Phillip	Infants/Primary	F	2372
Port Phillip	Infants/Primary	M	2491
Port Phillip	Pre-school	F	788
Port Phillip	Pre-school	M	784
Port Phillip	Secondary	F	1912
Port Phillip	Secondary	M	1963
Port Phillip	Technical or Further Educational Institution	F	1385
Port Phillip	Technical or Further Educational Institution	M	1189
Port Phillip	University or other tertiary	F	3838
Port Phillip	University or other tertiary	M	2714
Stonnington - West		F	2327
Stonnington - West		M	1942
Stonnington - West	Infants/Primary	F	1105
Stonnington - West	Infants/Primary	M	1067
Stonnington - West	Pre-school	F	352
Stonnington - West	Pre-school	M	411
