SA3_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Armidale	0		15750	30
Armidale	0		21000	43
Armidale	0		26250	80
Armidale	0		34125	133
Armidale	0		42000	148
Armidale	0		52500	201
Armidale	0		65625	181
Armidale	0		78750	135
Armidale	0		91875	87
Armidale	0		105000	85
Armidale	0		131250	123
Armidale	0		157500	36
Armidale	0		183750	14
Armidale	0		210000	7
Armidale	0		Inf	25
Armidale	1	0		528
Armidale	1	0	0	89
Armidale	1	0	7875	30
Armidale	1	0	15750	19
Armidale	1	0	21000	17
Armidale	1	0	26250	106
Armidale	1	0	34125	54
Armidale	1	0	42000	493
Armidale	1	0	52500	407
Armidale	1	0	65625	498
Armidale	1	0	78750	665
Armidale	1	0	91875	478
Armidale	1	0	105000	533
Armidale	1	0	131250	1092
Armidale	1	0	157500	736
Armidale	1	0	183750	545
Armidale	1	0	210000	359
Armidale	1	0	Inf	825
Armidale	1	1	7875	11
Armidale	1	1	15750	4
Armidale	1	1	21000	6
Armidale	1	1	26250	22
Armidale	1	1	34125	30
Armidale	1	1	42000	68
Inverell - Tenterfield				14
Inverell - Tenterfield			0	5
Inverell - Tenterfield			15750	5
Inverell - Tenterfield			26250	9
Inverell - Tenterfield			34125	9
Inverell - Tenterfield			42000	13
Inverell - Tenterfield			52500	30
Inverell - Tenterfield			65625	18
Inverell - Tenterfield			78750	11
Inverell - Tenterfield			91875	3
Inverell - Tenterfield			105000	11
Inverell - Tenterfield			131250	3
Inverell - Tenterfield			Inf	4
Inverell - Tenterfield	0			174
Inverell - Tenterfield	0		0	37
Inverell - Tenterfield	0		7875	14
Inverell - Tenterfield	0		15750	34
Inverell - Tenterfield	0		21000	60
Inverell - Tenterfield	0		26250	137
Inverell - Tenterfield	0		34125	187
Inverell - Tenterfield	0		42000	187
Inverell - Tenterfield	0		52500	274
Inverell - Tenterfield	0		65625	217
Inverell - Tenterfield	0		78750	153
Inverell - Tenterfield	0		91875	87
Inverell - Tenterfield	0		105000	77
Inverell - Tenterfield	0		131250	95
Inverell - Tenterfield	0		157500	31
Inverell - Tenterfield	0		183750	12
Inverell - Tenterfield	0		210000	8
Inverell - Tenterfield	0		Inf	14
Inverell - Tenterfield	1	0		759
Inverell - Tenterfield	1	0	0	130
Inverell - Tenterfield	1	0	7875	54
Inverell - Tenterfield	1	0	15750	44
Inverell - Tenterfield	1	0	21000	26
Inverell - Tenterfield	1	0	26250	210
Inverell - Tenterfield	1	0	34125	132
Inverell - Tenterfield	1	0	42000	945
Inverell - Tenterfield	1	0	52500	574
Inverell - Tenterfield	1	0	65625	645
Inverell - Tenterfield	1	0	78750	801
Inverell - Tenterfield	1	0	91875	500
Inverell - Tenterfield	1	0	105000	554
Inverell - Tenterfield	1	0	131250	1007
Inverell - Tenterfield	1	0	157500	569
Inverell - Tenterfield	1	0	183750	378
Inverell - Tenterfield	1	0	210000	240
Inverell - Tenterfield	1	0	Inf	401
Inverell - Tenterfield	1	1	7875	6
Inverell - Tenterfield	1	1	15750	6
Inverell - Tenterfield	1	1	21000	6
Inverell - Tenterfield	1	1	26250	14
Inverell - Tenterfield	1	1	34125	27
Inverell - Tenterfield	1	1	42000	89
Moree - Narrabri				10
Moree - Narrabri			21000	3
Moree - Narrabri			42000	9
Moree - Narrabri			52500	14
Moree - Narrabri			65625	12
Moree - Narrabri			78750	9
Moree - Narrabri			91875	4
Moree - Narrabri			105000	6
Moree - Narrabri			131250	12
Moree - Narrabri			157500	8
Moree - Narrabri			183750	8
Moree - Narrabri			210000	7
Moree - Narrabri	0			136
Moree - Narrabri	0		0	13
Moree - Narrabri	0		7875	6
Moree - Narrabri	0		15750	17
Moree - Narrabri	0		21000	29
Moree - Narrabri	0		26250	60
Moree - Narrabri	0		34125	106
Moree - Narrabri	0		42000	96
Moree - Narrabri	0		52500	131
Moree - Narrabri	0		65625	125
Moree - Narrabri	0		78750	80
Moree - Narrabri	0		91875	57
Moree - Narrabri	0		105000	50
Moree - Narrabri	0		131250	83
Moree - Narrabri	0		157500	25
Moree - Narrabri	0		183750	14
Moree - Narrabri	0		210000	7
Moree - Narrabri	0		Inf	13
Moree - Narrabri	1	0		519
Moree - Narrabri	1	0	0	64
Moree - Narrabri	1	0	7875	16
Moree - Narrabri	1	0	15750	4
Moree - Narrabri	1	0	21000	11
Moree - Narrabri	1	0	26250	68
Moree - Narrabri	1	0	34125	50
Moree - Narrabri	1	0	42000	247
Moree - Narrabri	1	0	52500	195
Moree - Narrabri	1	0	65625	273
Moree - Narrabri	1	0	78750	305
Moree - Narrabri	1	0	91875	246
Moree - Narrabri	1	0	105000	293
Moree - Narrabri	1	0	131250	678
Moree - Narrabri	1	0	157500	509
Moree - Narrabri	1	0	183750	391
Moree - Narrabri	1	0	210000	237
Moree - Narrabri	1	0	Inf	521
Moree - Narrabri	1	1	7875	4
Moree - Narrabri	1	1	26250	11
Moree - Narrabri	1	1	34125	20
Moree - Narrabri	1	1	42000	26
Tamworth - Gunnedah				15
Tamworth - Gunnedah			0	6
Tamworth - Gunnedah			7875	4
Tamworth - Gunnedah			15750	6
Tamworth - Gunnedah			26250	12
Tamworth - Gunnedah			34125	15
Tamworth - Gunnedah			42000	26
Tamworth - Gunnedah			52500	61
Tamworth - Gunnedah			65625	52
Tamworth - Gunnedah			78750	48
Tamworth - Gunnedah			91875	24
Tamworth - Gunnedah			105000	33
Tamworth - Gunnedah			131250	31
Tamworth - Gunnedah			157500	29
Tamworth - Gunnedah			183750	4
Tamworth - Gunnedah			210000	4
Tamworth - Gunnedah			Inf	6
Tamworth - Gunnedah	0			368
Tamworth - Gunnedah	0		0	59
Tamworth - Gunnedah	0		7875	19
Tamworth - Gunnedah	0		15750	60
Tamworth - Gunnedah	0		21000	104
Tamworth - Gunnedah	0		26250	224
Tamworth - Gunnedah	0		34125	355
Tamworth - Gunnedah	0		42000	457
Tamworth - Gunnedah	0		52500	497
Tamworth - Gunnedah	0		65625	547
Tamworth - Gunnedah	0		78750	407
Tamworth - Gunnedah	0		91875	243
Tamworth - Gunnedah	0		105000	209
Tamworth - Gunnedah	0		131250	308
Tamworth - Gunnedah	0		157500	98
Tamworth - Gunnedah	0		183750	65
Tamworth - Gunnedah	0		210000	22
Tamworth - Gunnedah	0		Inf	71
Tamworth - Gunnedah	1	0		1361
Tamworth - Gunnedah	1	0	0	194
Tamworth - Gunnedah	1	0	7875	77
Tamworth - Gunnedah	1	0	15750	42
Tamworth - Gunnedah	1	0	21000	30
Tamworth - Gunnedah	1	0	26250	252
Tamworth - Gunnedah	1	0	34125	170
Tamworth - Gunnedah	1	0	42000	1150
Tamworth - Gunnedah	1	0	52500	883
Tamworth - Gunnedah	1	0	65625	1110
Tamworth - Gunnedah	1	0	78750	1420
Tamworth - Gunnedah	1	0	91875	992
Tamworth - Gunnedah	1	0	105000	1232
Tamworth - Gunnedah	1	0	131250	2639
Tamworth - Gunnedah	1	0	157500	1820
Tamworth - Gunnedah	1	0	183750	1466
Tamworth - Gunnedah	1	0	210000	794
Tamworth - Gunnedah	1	0	Inf	1729
Tamworth - Gunnedah	1	1	7875	9
Tamworth - Gunnedah	1	1	15750	16
Tamworth - Gunnedah	1	1	21000	10
Tamworth - Gunnedah	1	1	26250	25
Tamworth - Gunnedah	1	1	34125	38
Tamworth - Gunnedah	1	1	42000	110
Lake Macquarie - East				11
Lake Macquarie - East			0	8
Lake Macquarie - East			7875	3
Lake Macquarie - East			15750	4
Lake Macquarie - East			21000	7
Lake Macquarie - East			26250	9
Lake Macquarie - East			34125	15
Lake Macquarie - East			42000	23
Lake Macquarie - East			52500	75
Lake Macquarie - East			65625	56
Lake Macquarie - East			78750	71
Lake Macquarie - East			91875	43
Lake Macquarie - East			105000	28
Lake Macquarie - East			131250	55
Lake Macquarie - East			157500	34
Lake Macquarie - East			183750	8
Lake Macquarie - East			210000	8
Lake Macquarie - East			Inf	15
Lake Macquarie - East	0			523
Lake Macquarie - East	0		0	69
Lake Macquarie - East	0		7875	31
Lake Macquarie - East	0		15750	69
Lake Macquarie - East	0		21000	124
Lake Macquarie - East	0		26250	239
Lake Macquarie - East	0		34125	383
Lake Macquarie - East	0		42000	481
Lake Macquarie - East	0		52500	694
Lake Macquarie - East	0		65625	778
Lake Macquarie - East	0		78750	672
Lake Macquarie - East	0		91875	507
Lake Macquarie - East	0		105000	398
Lake Macquarie - East	0		131250	671
Lake Macquarie - East	0		157500	315
Lake Macquarie - East	0		183750	164
Lake Macquarie - East	0		210000	70
Lake Macquarie - East	0		Inf	133
Lake Macquarie - East	1	0		1752
Lake Macquarie - East	1	0	0	293
Lake Macquarie - East	1	0	7875	103
Lake Macquarie - East	1	0	15750	70
Lake Macquarie - East	1	0	21000	54
Lake Macquarie - East	1	0	26250	357
Lake Macquarie - East	1	0	34125	228
Lake Macquarie - East	1	0	42000	1668
Lake Macquarie - East	1	0	52500	1339
Lake Macquarie - East	1	0	65625	1640
Lake Macquarie - East	1	0	78750	1932
Lake Macquarie - East	1	0	91875	1398
Lake Macquarie - East	1	0	105000	1502
Lake Macquarie - East	1	0	131250	3748
Lake Macquarie - East	1	0	157500	3216
Lake Macquarie - East	1	0	183750	2896
Lake Macquarie - East	1	0	210000	1898
Lake Macquarie - East	1	0	Inf	4539
Lake Macquarie - East	1	1	7875	11
Lake Macquarie - East	1	1	15750	15
Lake Macquarie - East	1	1	21000	13
Lake Macquarie - East	1	1	26250	22
Lake Macquarie - East	1	1	34125	51
Lake Macquarie - East	1	1	42000	121
Lake Macquarie - West				10
Lake Macquarie - West			0	4
Lake Macquarie - West			26250	8
Lake Macquarie - West			34125	8
Lake Macquarie - West			42000	20
Lake Macquarie - West			52500	40
Lake Macquarie - West			65625	39
Lake Macquarie - West			78750	22
Lake Macquarie - West			91875	25
Lake Macquarie - West			105000	22
Lake Macquarie - West			131250	43
Lake Macquarie - West			157500	18
Lake Macquarie - West			183750	4
Lake Macquarie - West			210000	4
Lake Macquarie - West			Inf	5
Lake Macquarie - West	0			346
Lake Macquarie - West	0		0	67
Lake Macquarie - West	0		7875	19
Lake Macquarie - West	0		15750	43
Lake Macquarie - West	0		21000	75
Lake Macquarie - West	0		26250	174
Lake Macquarie - West	0		34125	301
Lake Macquarie - West	0		42000	350
Lake Macquarie - West	0		52500	501
Lake Macquarie - West	0		65625	512
Lake Macquarie - West	0		78750	442
Lake Macquarie - West	0		91875	295
Lake Macquarie - West	0		105000	265
Lake Macquarie - West	0		131250	369
Lake Macquarie - West	0		157500	191
Lake Macquarie - West	0		183750	97
Lake Macquarie - West	0		210000	31
Lake Macquarie - West	0		Inf	66
Lake Macquarie - West	1	0		1368
Lake Macquarie - West	1	0	0	157
Lake Macquarie - West	1	0	7875	70
Lake Macquarie - West	1	0	15750	59
Lake Macquarie - West	1	0	21000	48
Lake Macquarie - West	1	0	26250	238
Lake Macquarie - West	1	0	34125	201
Lake Macquarie - West	1	0	42000	1329
Lake Macquarie - West	1	0	52500	1041
Lake Macquarie - West	1	0	65625	1246
Lake Macquarie - West	1	0	78750	1496
Lake Macquarie - West	1	0	91875	1039
Lake Macquarie - West	1	0	105000	1173
Lake Macquarie - West	1	0	131250	2784
Lake Macquarie - West	1	0	157500	2226
Lake Macquarie - West	1	0	183750	1740
Lake Macquarie - West	1	0	210000	1059
Lake Macquarie - West	1	0	Inf	2078
Lake Macquarie - West	1	1	7875	4
Lake Macquarie - West	1	1	15750	8
Lake Macquarie - West	1	1	21000	4
Lake Macquarie - West	1	1	26250	24
Lake Macquarie - West	1	1	34125	42
Lake Macquarie - West	1	1	42000	93
Newcastle				20
Newcastle			0	13
Newcastle			7875	3
Newcastle			15750	8
Newcastle			21000	3
Newcastle			26250	17
Newcastle			34125	22
Newcastle			42000	55
Newcastle			52500	104
Newcastle			65625	103
Newcastle			78750	111
Newcastle			91875	76
Newcastle			105000	69
Newcastle			131250	117
Newcastle			157500	60
Newcastle			183750	52
Newcastle			210000	18
Newcastle			Inf	23
Newcastle	0			659
Newcastle	0		0	99
Newcastle	0		7875	26
Newcastle	0		15750	80
Newcastle	0		21000	155
Newcastle	0		26250	249
Newcastle	0		34125	484
Newcastle	0		42000	602
Newcastle	0		52500	855
Newcastle	0		65625	897
Newcastle	0		78750	796
Newcastle	0		91875	654
Newcastle	0		105000	568
Newcastle	0		131250	887
Newcastle	0		157500	368
Newcastle	0		183750	246
Newcastle	0		210000	85
Newcastle	0		Inf	222
Newcastle	1	0		2319
Newcastle	1	0	0	288
Newcastle	1	0	7875	103
Newcastle	1	0	15750	78
Newcastle	1	0	21000	53
Newcastle	1	0	26250	329
Newcastle	1	0	34125	283
Newcastle	1	0	42000	1736
Newcastle	1	0	52500	1450
Newcastle	1	0	65625	1794
Newcastle	1	0	78750	2321
Newcastle	1	0	91875	1732
Newcastle	1	0	105000	1951
Newcastle	1	0	131250	4837
Newcastle	1	0	157500	4168
Newcastle	1	0	183750	3751
Newcastle	1	0	210000	2546
Newcastle	1	0	Inf	6756
Newcastle	1	1	7875	11
Newcastle	1	1	15750	18
Newcastle	1	1	21000	16
Newcastle	1	1	26250	55
Newcastle	1	1	34125	88
Newcastle	1	1	42000	155
Richmond Valley - Coastal			0	4
Richmond Valley - Coastal			21000	3
Richmond Valley - Coastal			26250	3
Richmond Valley - Coastal			34125	9
Richmond Valley - Coastal			42000	19
Richmond Valley - Coastal			52500	35
Richmond Valley - Coastal			65625	45
Richmond Valley - Coastal			78750	37
Richmond Valley - Coastal			91875	20
Richmond Valley - Coastal			105000	23
Richmond Valley - Coastal			131250	30
Richmond Valley - Coastal			157500	12
Richmond Valley - Coastal			183750	14
Richmond Valley - Coastal			Inf	10
Richmond Valley - Coastal	0			397
Richmond Valley - Coastal	0		0	54
Richmond Valley - Coastal	0		7875	23
Richmond Valley - Coastal	0		15750	42
Richmond Valley - Coastal	0		21000	80
Richmond Valley - Coastal	0		26250	150
Richmond Valley - Coastal	0		34125	298
Richmond Valley - Coastal	0		42000	346
Richmond Valley - Coastal	0		52500	482
Richmond Valley - Coastal	0		65625	518
Richmond Valley - Coastal	0		78750	421
Richmond Valley - Coastal	0		91875	313
Richmond Valley - Coastal	0		105000	236
Richmond Valley - Coastal	0		131250	332
Richmond Valley - Coastal	0		157500	121
Richmond Valley - Coastal	0		183750	68
Richmond Valley - Coastal	0		210000	27
Richmond Valley - Coastal	0		Inf	98
Richmond Valley - Coastal	1	0		1382
Richmond Valley - Coastal	1	0	0	158
Richmond Valley - Coastal	1	0	7875	86
Richmond Valley - Coastal	1	0	15750	55
Richmond Valley - Coastal	1	0	21000	47
Richmond Valley - Coastal	1	0	26250	247
Richmond Valley - Coastal	1	0	34125	168
Richmond Valley - Coastal	1	0	42000	1126
Richmond Valley - Coastal	1	0	52500	987
Richmond Valley - Coastal	1	0	65625	1233
Richmond Valley - Coastal	1	0	78750	1575
Richmond Valley - Coastal	1	0	91875	1100
Richmond Valley - Coastal	1	0	105000	1258
Richmond Valley - Coastal	1	0	131250	2565
Richmond Valley - Coastal	1	0	157500	1830
Richmond Valley - Coastal	1	0	183750	1384
Richmond Valley - Coastal	1	0	210000	821
Richmond Valley - Coastal	1	0	Inf	2290
Richmond Valley - Coastal	1	1	7875	3
Richmond Valley - Coastal	1	1	15750	14
Richmond Valley - Coastal	1	1	21000	13
Richmond Valley - Coastal	1	1	26250	22
Richmond Valley - Coastal	1	1	34125	42
Richmond Valley - Coastal	1	1	42000	107
Richmond Valley - Hinterland				5
Richmond Valley - Hinterland			0	3
Richmond Valley - Hinterland			7875	3
Richmond Valley - Hinterland			15750	3
Richmond Valley - Hinterland			26250	15
Richmond Valley - Hinterland			34125	13
Richmond Valley - Hinterland			42000	20
Richmond Valley - Hinterland			52500	49
Richmond Valley - Hinterland			65625	50
Richmond Valley - Hinterland			78750	52
Richmond Valley - Hinterland			91875	15
Richmond Valley - Hinterland			105000	19
Richmond Valley - Hinterland			131250	21
Richmond Valley - Hinterland			157500	8
Richmond Valley - Hinterland			183750	8
Richmond Valley - Hinterland			Inf	5
Richmond Valley - Hinterland	0			364
Richmond Valley - Hinterland	0		0	42
Richmond Valley - Hinterland	0		7875	28
Richmond Valley - Hinterland	0		15750	36
Richmond Valley - Hinterland	0		21000	104
Richmond Valley - Hinterland	0		26250	185
Richmond Valley - Hinterland	0		34125	341
Richmond Valley - Hinterland	0		42000	380
Richmond Valley - Hinterland	0		52500	490
Richmond Valley - Hinterland	0		65625	484
Richmond Valley - Hinterland	0		78750	392
Richmond Valley - Hinterland	0		91875	295
Richmond Valley - Hinterland	0		105000	201
Richmond Valley - Hinterland	0		131250	251
Richmond Valley - Hinterland	0		157500	137
Richmond Valley - Hinterland	0		183750	70
Richmond Valley - Hinterland	0		210000	23
Richmond Valley - Hinterland	0		Inf	63
Richmond Valley - Hinterland	1	0		1064
Richmond Valley - Hinterland	1	0	0	125
Richmond Valley - Hinterland	1	0	7875	67
Richmond Valley - Hinterland	1	0	15750	50
Richmond Valley - Hinterland	1	0	21000	48
Richmond Valley - Hinterland	1	0	26250	230
Richmond Valley - Hinterland	1	0	34125	195
Richmond Valley - Hinterland	1	0	42000	1129
Richmond Valley - Hinterland	1	0	52500	954
Richmond Valley - Hinterland	1	0	65625	1144
Richmond Valley - Hinterland	1	0	78750	1388
Richmond Valley - Hinterland	1	0	91875	973
Richmond Valley - Hinterland	1	0	105000	1033
Richmond Valley - Hinterland	1	0	131250	2121
Richmond Valley - Hinterland	1	0	157500	1381
Richmond Valley - Hinterland	1	0	183750	897
Richmond Valley - Hinterland	1	0	210000	492
Richmond Valley - Hinterland	1	0	Inf	953
Richmond Valley - Hinterland	1	1	7875	7
Richmond Valley - Hinterland	1	1	15750	9
Richmond Valley - Hinterland	1	1	21000	25
Richmond Valley - Hinterland	1	1	26250	23
Richmond Valley - Hinterland	1	1	34125	50
Richmond Valley - Hinterland	1	1	42000	104
Tweed Valley				5
Tweed Valley			0	6
Tweed Valley			15750	7
Tweed Valley			21000	4
Tweed Valley			26250	5
Tweed Valley			34125	14
Tweed Valley			42000	25
Tweed Valley			52500	60
Tweed Valley			65625	55
Tweed Valley			78750	52
Tweed Valley			91875	17
Tweed Valley			105000	17
Tweed Valley			131250	30
Tweed Valley			157500	17
Tweed Valley			183750	8
Tweed Valley			210000	4
Tweed Valley			Inf	14
Tweed Valley	0			480
Tweed Valley	0		0	53
Tweed Valley	0		7875	35
Tweed Valley	0		15750	41
Tweed Valley	0		21000	85
Tweed Valley	0		26250	201
Tweed Valley	0		34125	333
Tweed Valley	0		42000	422
Tweed Valley	0		52500	570
Tweed Valley	0		65625	625
Tweed Valley	0		78750	519
Tweed Valley	0		91875	351
Tweed Valley	0		105000	271
Tweed Valley	0		131250	346
Tweed Valley	0		157500	153
Tweed Valley	0		183750	73
Tweed Valley	0		210000	19
Tweed Valley	0		Inf	78
Tweed Valley	1	0		1626
Tweed Valley	1	0	0	232
Tweed Valley	1	0	7875	111
Tweed Valley	1	0	15750	67
Tweed Valley	1	0	21000	62
Tweed Valley	1	0	26250	343
Tweed Valley	1	0	34125	239
Tweed Valley	1	0	42000	1743
Tweed Valley	1	0	52500	1338
Tweed Valley	1	0	65625	1544
Tweed Valley	1	0	78750	1930
Tweed Valley	1	0	91875	1220
Tweed Valley	1	0	105000	1344
Tweed Valley	1	0	131250	2823
Tweed Valley	1	0	157500	1997
Tweed Valley	1	0	183750	1509
Tweed Valley	1	0	210000	872
Tweed Valley	1	0	Inf	1911
Tweed Valley	1	1	7875	8
Tweed Valley	1	1	15750	21
Tweed Valley	1	1	21000	8
Tweed Valley	1	1	26250	38
Tweed Valley	1	1	34125	57
Tweed Valley	1	1	42000	130
Griffith - Murrumbidgee (West)				9
Griffith - Murrumbidgee (West)			0	4
Griffith - Murrumbidgee (West)			15750	3
Griffith - Murrumbidgee (West)			26250	3
Griffith - Murrumbidgee (West)			34125	13
Griffith - Murrumbidgee (West)			42000	4
Griffith - Murrumbidgee (West)			52500	22
Griffith - Murrumbidgee (West)			65625	17
Griffith - Murrumbidgee (West)			78750	23
Griffith - Murrumbidgee (West)			91875	20
Griffith - Murrumbidgee (West)			105000	13
Griffith - Murrumbidgee (West)			131250	23
Griffith - Murrumbidgee (West)			157500	6
Griffith - Murrumbidgee (West)			183750	8
Griffith - Murrumbidgee (West)			210000	5
Griffith - Murrumbidgee (West)			Inf	4
Griffith - Murrumbidgee (West)	0			210
Griffith - Murrumbidgee (West)	0		0	30
Griffith - Murrumbidgee (West)	0		7875	11
Griffith - Murrumbidgee (West)	0		15750	28
Griffith - Murrumbidgee (West)	0		21000	66
Griffith - Murrumbidgee (West)	0		26250	113
Griffith - Murrumbidgee (West)	0		34125	165
Griffith - Murrumbidgee (West)	0		42000	182
Griffith - Murrumbidgee (West)	0		52500	256
Griffith - Murrumbidgee (West)	0		65625	244
Griffith - Murrumbidgee (West)	0		78750	187
Griffith - Murrumbidgee (West)	0		91875	115
Griffith - Murrumbidgee (West)	0		105000	103
Griffith - Murrumbidgee (West)	0		131250	172
Griffith - Murrumbidgee (West)	0		157500	54
Griffith - Murrumbidgee (West)	0		183750	51
Griffith - Murrumbidgee (West)	0		210000	28
Griffith - Murrumbidgee (West)	0		Inf	25
Griffith - Murrumbidgee (West)	1	0		894
Griffith - Murrumbidgee (West)	1	0	0	150
Griffith - Murrumbidgee (West)	1	0	7875	41
Griffith - Murrumbidgee (West)	1	0	15750	20
Griffith - Murrumbidgee (West)	1	0	21000	20
Griffith - Murrumbidgee (West)	1	0	26250	126
Griffith - Murrumbidgee (West)	1	0	34125	78
Griffith - Murrumbidgee (West)	1	0	42000	502
Griffith - Murrumbidgee (West)	1	0	52500	444
Griffith - Murrumbidgee (West)	1	0	65625	612
Griffith - Murrumbidgee (West)	1	0	78750	868
Griffith - Murrumbidgee (West)	1	0	91875	633
Griffith - Murrumbidgee (West)	1	0	105000	820
Griffith - Murrumbidgee (West)	1	0	131250	1600
Griffith - Murrumbidgee (West)	1	0	157500	1124
Griffith - Murrumbidgee (West)	1	0	183750	773
Griffith - Murrumbidgee (West)	1	0	210000	493
Griffith - Murrumbidgee (West)	1	0	Inf	951
Griffith - Murrumbidgee (West)	1	1	7875	8
Griffith - Murrumbidgee (West)	1	1	15750	5
Griffith - Murrumbidgee (West)	1	1	21000	8
Griffith - Murrumbidgee (West)	1	1	26250	25
Griffith - Murrumbidgee (West)	1	1	34125	30
Griffith - Murrumbidgee (West)	1	1	42000	82
Tumut - Tumbarumba			26250	3
Tumut - Tumbarumba			42000	6
Tumut - Tumbarumba			52500	3
Tumut - Tumbarumba			65625	8
Tumut - Tumbarumba			78750	9
Tumut - Tumbarumba			91875	5
Tumut - Tumbarumba			105000	4
Tumut - Tumbarumba			131250	4
Tumut - Tumbarumba			183750	3
Tumut - Tumbarumba	0			66
Tumut - Tumbarumba	0		7875	5
Tumut - Tumbarumba	0		15750	9
Tumut - Tumbarumba	0		21000	15
Tumut - Tumbarumba	0		26250	43
Tumut - Tumbarumba	0		34125	70
Tumut - Tumbarumba	0		42000	65
Tumut - Tumbarumba	0		52500	90
Tumut - Tumbarumba	0		65625	70
Tumut - Tumbarumba	0		78750	59
Tumut - Tumbarumba	0		91875	30
Tumut - Tumbarumba	0		105000	30
Tumut - Tumbarumba	0		131250	41
Tumut - Tumbarumba	0		157500	13
Tumut - Tumbarumba	0		183750	3
Tumut - Tumbarumba	0		210000	3
Tumut - Tumbarumba	0		Inf	4
Tumut - Tumbarumba	1	0		341
Tumut - Tumbarumba	1	0	0	37
Tumut - Tumbarumba	1	0	7875	18
Tumut - Tumbarumba	1	0	15750	15
Tumut - Tumbarumba	1	0	21000	3
Tumut - Tumbarumba	1	0	26250	66
Tumut - Tumbarumba	1	0	34125	34
Tumut - Tumbarumba	1	0	42000	257
Tumut - Tumbarumba	1	0	52500	169
Tumut - Tumbarumba	1	0	65625	228
Tumut - Tumbarumba	1	0	78750	282
Tumut - Tumbarumba	1	0	91875	186
Tumut - Tumbarumba	1	0	105000	209
Tumut - Tumbarumba	1	0	131250	428
Tumut - Tumbarumba	1	0	157500	343
Tumut - Tumbarumba	1	0	183750	229
Tumut - Tumbarumba	1	0	210000	128
Tumut - Tumbarumba	1	0	Inf	269
Tumut - Tumbarumba	1	1	15750	5
Tumut - Tumbarumba	1	1	21000	6
Tumut - Tumbarumba	1	1	26250	9
Tumut - Tumbarumba	1	1	34125	10
Tumut - Tumbarumba	1	1	42000	22
Wagga Wagga				17
Wagga Wagga			0	7
Wagga Wagga			26250	11
Wagga Wagga			34125	4
Wagga Wagga			42000	14
Wagga Wagga			52500	49
Wagga Wagga			65625	56
Wagga Wagga			78750	47
Wagga Wagga			91875	26
Wagga Wagga			105000	28
Wagga Wagga			131250	41
Wagga Wagga			157500	18
Wagga Wagga			183750	13
Wagga Wagga			210000	3
Wagga Wagga			Inf	6
Wagga Wagga	0			369
Wagga Wagga	0		0	56
Wagga Wagga	0		7875	20
Wagga Wagga	0		15750	66
Wagga Wagga	0		21000	106
Wagga Wagga	0		26250	227
Wagga Wagga	0		34125	388
Wagga Wagga	0		42000	368
Wagga Wagga	0		52500	505
Wagga Wagga	0		65625	517
Wagga Wagga	0		78750	416
Wagga Wagga	0		91875	295
Wagga Wagga	0		105000	257
Wagga Wagga	0		131250	325
Wagga Wagga	0		157500	129
Wagga Wagga	0		183750	78
Wagga Wagga	0		210000	31
Wagga Wagga	0		Inf	64
Wagga Wagga	1	0		1803
Wagga Wagga	1	0	0	164
Wagga Wagga	1	0	7875	80
Wagga Wagga	1	0	15750	59
Wagga Wagga	1	0	21000	43
Wagga Wagga	1	0	26250	252
Wagga Wagga	1	0	34125	188
Wagga Wagga	1	0	42000	1186
Wagga Wagga	1	0	52500	895
Wagga Wagga	1	0	65625	1261
Wagga Wagga	1	0	78750	1643
Wagga Wagga	1	0	91875	1153
Wagga Wagga	1	0	105000	1457
Wagga Wagga	1	0	131250	3032
Wagga Wagga	1	0	157500	2288
Wagga Wagga	1	0	183750	1790
Wagga Wagga	1	0	210000	1045
Wagga Wagga	1	0	Inf	2265
Wagga Wagga	1	1	7875	12
Wagga Wagga	1	1	15750	14
Wagga Wagga	1	1	21000	13
Wagga Wagga	1	1	26250	46
Wagga Wagga	1	1	34125	55
Wagga Wagga	1	1	42000	133
Shoalhaven				6
Shoalhaven			0	11
Shoalhaven			7875	3
Shoalhaven			15750	3
Shoalhaven			21000	4
Shoalhaven			26250	14
Shoalhaven			34125	16
Shoalhaven			42000	24
Shoalhaven			52500	54
Shoalhaven			65625	55
Shoalhaven			78750	49
Shoalhaven			91875	24
Shoalhaven			105000	25
Shoalhaven			131250	43
Shoalhaven			157500	15
Shoalhaven			183750	10
Shoalhaven			210000	4
Shoalhaven			Inf	3
Shoalhaven	0			426
Shoalhaven	0		0	60
Shoalhaven	0		7875	16
Shoalhaven	0		15750	51
Shoalhaven	0		21000	94
Shoalhaven	0		26250	233
Shoalhaven	0		34125	434
Shoalhaven	0		42000	478
Shoalhaven	0		52500	667
Shoalhaven	0		65625	654
Shoalhaven	0		78750	522
Shoalhaven	0		91875	329
Shoalhaven	0		105000	254
Shoalhaven	0		131250	333
Shoalhaven	0		157500	151
Shoalhaven	0		183750	67
Shoalhaven	0		210000	43
Shoalhaven	0		Inf	72
Shoalhaven	1	0		1721
Shoalhaven	1	0	0	337
Shoalhaven	1	0	7875	154
Shoalhaven	1	0	15750	96
Shoalhaven	1	0	21000	87
Shoalhaven	1	0	26250	447
Shoalhaven	1	0	34125	355
Shoalhaven	1	0	42000	2373
Shoalhaven	1	0	52500	1599
Shoalhaven	1	0	65625	2031
Shoalhaven	1	0	78750	2422
Shoalhaven	1	0	91875	1516
Shoalhaven	1	0	105000	1647
Shoalhaven	1	0	131250	3131
