SA3_NAME16	Age5yr	Indigenous	persons
Canterbury	40-44		592
Canterbury	40-44	0	8944
Canterbury	40-44	1	40
Canterbury	45-49		486
Canterbury	45-49	0	8455
Canterbury	45-49	1	52
Canterbury	50-54		472
Canterbury	50-54	0	8430
Canterbury	50-54	1	45
Canterbury	55-59		445
Canterbury	55-59	0	7815
Canterbury	55-59	1	36
Canterbury	60-64		373
Canterbury	60-64	0	6815
Canterbury	60-64	1	34
Canterbury	65+		1242
Canterbury	65+	0	19590
Canterbury	65+	1	64
Hurstville	0-4		213
Hurstville	0-4	0	6245
Hurstville	0-4	1	93
Hurstville	5-9		267
Hurstville	5-9	0	6970
Hurstville	5-9	1	61
Hurstville	10-14		233
Hurstville	10-14	0	6791
Hurstville	10-14	1	100
Hurstville	15-19		231
Hurstville	15-19	0	6658
Hurstville	15-19	1	84
Hurstville	20-24		354
Hurstville	20-24	0	9649
Hurstville	20-24	1	87
Hurstville	25-29		418
Hurstville	25-29	0	9997
Hurstville	25-29	1	96
Hurstville	30-34		411
Hurstville	30-34	0	9151
Hurstville	30-34	1	56
Hurstville	35-39		379
Hurstville	35-39	0	8851
Hurstville	35-39	1	54
Hurstville	40-44		275
Hurstville	40-44	0	7896
Hurstville	40-44	1	43
Hurstville	45-49		287
Hurstville	45-49	0	7894
Hurstville	45-49	1	41
Hurstville	50-54		237
Hurstville	50-54	0	7858
Hurstville	50-54	1	45
Hurstville	55-59		259
Hurstville	55-59	0	8165
Hurstville	55-59	1	53
Hurstville	60-64		229
Hurstville	60-64	0	7646
Hurstville	60-64	1	34
Hurstville	65+		919
Hurstville	65+	0	22441
Hurstville	65+	1	77
Kogarah - Rockdale	0-4		351
Kogarah - Rockdale	0-4	0	7713
Kogarah - Rockdale	0-4	1	80
Kogarah - Rockdale	5-9		312
Kogarah - Rockdale	5-9	0	6874
Kogarah - Rockdale	5-9	1	84
Kogarah - Rockdale	10-14		281
Kogarah - Rockdale	10-14	0	6485
Kogarah - Rockdale	10-14	1	73
Kogarah - Rockdale	15-19		282
Kogarah - Rockdale	15-19	0	6232
Kogarah - Rockdale	15-19	1	88
Kogarah - Rockdale	20-24		502
Kogarah - Rockdale	20-24	0	9798
Kogarah - Rockdale	20-24	1	126
Kogarah - Rockdale	25-29		762
Kogarah - Rockdale	25-29	0	12667
Kogarah - Rockdale	25-29	1	103
Kogarah - Rockdale	30-34		759
Kogarah - Rockdale	30-34	0	13374
Kogarah - Rockdale	30-34	1	85
Kogarah - Rockdale	35-39		590
Kogarah - Rockdale	35-39	0	11632
Kogarah - Rockdale	35-39	1	61
Kogarah - Rockdale	40-44		460
Kogarah - Rockdale	40-44	0	9145
Kogarah - Rockdale	40-44	1	49
Kogarah - Rockdale	45-49		391
Kogarah - Rockdale	45-49	0	8492
Kogarah - Rockdale	45-49	1	73
Kogarah - Rockdale	50-54		361
Kogarah - Rockdale	50-54	0	8182
Kogarah - Rockdale	50-54	1	64
Kogarah - Rockdale	55-59		353
Kogarah - Rockdale	55-59	0	7852
Kogarah - Rockdale	55-59	1	47
Kogarah - Rockdale	60-64		255
Kogarah - Rockdale	60-64	0	7120
Kogarah - Rockdale	60-64	1	41
Kogarah - Rockdale	65+		1086
Kogarah - Rockdale	65+	0	22568
Kogarah - Rockdale	65+	1	72
Canada Bay	0-4		129
Canada Bay	0-4	0	4604
Canada Bay	0-4	1	31
Canada Bay	5-9		152
Canada Bay	5-9	0	4393
Canada Bay	5-9	1	46
Canada Bay	10-14		125
Canada Bay	10-14	0	4412
Canada Bay	10-14	1	40
Canada Bay	15-19		101
Canada Bay	15-19	0	3899
Canada Bay	15-19	1	47
Canada Bay	20-24		207
Canada Bay	20-24	0	4469
Canada Bay	20-24	1	62
Canada Bay	25-29		286
Canada Bay	25-29	0	5977
Canada Bay	25-29	1	43
Canada Bay	30-34		308
Canada Bay	30-34	0	7263
Canada Bay	30-34	1	36
Canada Bay	35-39		226
Canada Bay	35-39	0	6918
Canada Bay	35-39	1	33
Canada Bay	40-44		206
Canada Bay	40-44	0	5944
Canada Bay	40-44	1	28
Canada Bay	45-49		163
Canada Bay	45-49	0	5795
Canada Bay	45-49	1	27
Canada Bay	50-54		156
Canada Bay	50-54	0	5423
Canada Bay	50-54	1	28
Canada Bay	55-59		146
Canada Bay	55-59	0	5245
Canada Bay	55-59	1	26
Canada Bay	60-64		128
Canada Bay	60-64	0	4588
Canada Bay	60-64	1	24
Canada Bay	65+		793
Canada Bay	65+	0	14131
Canada Bay	65+	1	32
Leichhardt	0-4		94
Leichhardt	0-4	0	3292
Leichhardt	0-4	1	39
Leichhardt	5-9		111
Leichhardt	5-9	0	3262
Leichhardt	5-9	1	48
Leichhardt	10-14		93
Leichhardt	10-14	0	3038
Leichhardt	10-14	1	43
Leichhardt	15-19		76
Leichhardt	15-19	0	2352
Leichhardt	15-19	1	31
Leichhardt	20-24		117
Leichhardt	20-24	0	2373
Leichhardt	20-24	1	63
Leichhardt	25-29		183
Leichhardt	25-29	0	3383
Leichhardt	25-29	1	54
Leichhardt	30-34		173
Leichhardt	30-34	0	4181
Leichhardt	30-34	1	46
Leichhardt	35-39		174
Leichhardt	35-39	0	4629
Leichhardt	35-39	1	41
Leichhardt	40-44		188
Leichhardt	40-44	0	4605
Leichhardt	40-44	1	39
Leichhardt	45-49		156
Leichhardt	45-49	0	4525
Leichhardt	45-49	1	47
Leichhardt	50-54		143
Leichhardt	50-54	0	4049
Leichhardt	50-54	1	41
Leichhardt	55-59		134
Leichhardt	55-59	0	3398
Leichhardt	55-59	1	37
Leichhardt	60-64		112
Leichhardt	60-64	0	2797
Leichhardt	60-64	1	27
Leichhardt	65+		429
Leichhardt	65+	0	7717
Leichhardt	65+	1	55
Strathfield - Burwood - Ashfield	0-4		242
Strathfield - Burwood - Ashfield	0-4	0	7088
Strathfield - Burwood - Ashfield	0-4	1	76
Strathfield - Burwood - Ashfield	5-9		259
Strathfield - Burwood - Ashfield	5-9	0	6934
Strathfield - Burwood - Ashfield	5-9	1	81
Strathfield - Burwood - Ashfield	10-14		198
Strathfield - Burwood - Ashfield	10-14	0	6895
Strathfield - Burwood - Ashfield	10-14	1	79
Strathfield - Burwood - Ashfield	15-19		228
Strathfield - Burwood - Ashfield	15-19	0	6688
Strathfield - Burwood - Ashfield	15-19	1	92
Strathfield - Burwood - Ashfield	20-24		754
Strathfield - Burwood - Ashfield	20-24	0	14271
Strathfield - Burwood - Ashfield	20-24	1	139
Strathfield - Burwood - Ashfield	25-29		922
Strathfield - Burwood - Ashfield	25-29	0	17299
Strathfield - Burwood - Ashfield	25-29	1	129
Strathfield - Burwood - Ashfield	30-34		760
Strathfield - Burwood - Ashfield	30-34	0	16013
Strathfield - Burwood - Ashfield	30-34	1	91
Strathfield - Burwood - Ashfield	35-39		567
Strathfield - Burwood - Ashfield	35-39	0	12794
Strathfield - Burwood - Ashfield	35-39	1	70
Strathfield - Burwood - Ashfield	40-44		351
Strathfield - Burwood - Ashfield	40-44	0	9612
Strathfield - Burwood - Ashfield	40-44	1	47
Strathfield - Burwood - Ashfield	45-49		328
Strathfield - Burwood - Ashfield	45-49	0	9285
Strathfield - Burwood - Ashfield	45-49	1	60
Strathfield - Burwood - Ashfield	50-54		299
Strathfield - Burwood - Ashfield	50-54	0	8748
Strathfield - Burwood - Ashfield	50-54	1	61
Strathfield - Burwood - Ashfield	55-59		273
Strathfield - Burwood - Ashfield	55-59	0	8743
Strathfield - Burwood - Ashfield	55-59	1	59
Strathfield - Burwood - Ashfield	60-64		273
Strathfield - Burwood - Ashfield	60-64	0	7566
Strathfield - Burwood - Ashfield	60-64	1	33
Strathfield - Burwood - Ashfield	65+		1138
Strathfield - Burwood - Ashfield	65+	0	22044
Strathfield - Burwood - Ashfield	65+	1	81
Chatswood - Lane Cove	0-4		177
Chatswood - Lane Cove	0-4	0	6295
Chatswood - Lane Cove	0-4	1	29
Chatswood - Lane Cove	5-9		189
Chatswood - Lane Cove	5-9	0	7579
Chatswood - Lane Cove	5-9	1	21
Chatswood - Lane Cove	10-14		171
Chatswood - Lane Cove	10-14	0	7228
Chatswood - Lane Cove	10-14	1	20
Chatswood - Lane Cove	15-19		126
Chatswood - Lane Cove	15-19	0	6082
Chatswood - Lane Cove	15-19	1	30
Chatswood - Lane Cove	20-24		161
Chatswood - Lane Cove	20-24	0	5859
Chatswood - Lane Cove	20-24	1	36
Chatswood - Lane Cove	25-29		273
Chatswood - Lane Cove	25-29	0	7325
Chatswood - Lane Cove	25-29	1	46
Chatswood - Lane Cove	30-34		334
Chatswood - Lane Cove	30-34	0	8714
Chatswood - Lane Cove	30-34	1	29
Chatswood - Lane Cove	35-39		353
Chatswood - Lane Cove	35-39	0	10087
Chatswood - Lane Cove	35-39	1	34
Chatswood - Lane Cove	40-44		255
Chatswood - Lane Cove	40-44	0	9508
Chatswood - Lane Cove	40-44	1	22
Chatswood - Lane Cove	45-49		235
Chatswood - Lane Cove	45-49	0	8482
Chatswood - Lane Cove	45-49	1	23
Chatswood - Lane Cove	50-54		166
Chatswood - Lane Cove	50-54	0	7382
Chatswood - Lane Cove	50-54	1	13
Chatswood - Lane Cove	55-59		147
Chatswood - Lane Cove	55-59	0	6447
Chatswood - Lane Cove	55-59	1	12
Chatswood - Lane Cove	60-64		128
Chatswood - Lane Cove	60-64	0	5534
Chatswood - Lane Cove	60-64	1	16
Chatswood - Lane Cove	65+		733
Chatswood - Lane Cove	65+	0	17135
Chatswood - Lane Cove	65+	1	21
Hornsby	0-4		112
Hornsby	0-4	0	4909
Hornsby	0-4	1	45
Hornsby	5-9		129
Hornsby	5-9	0	5989
Hornsby	5-9	1	44
Hornsby	10-14		98
Hornsby	10-14	0	5815
Hornsby	10-14	1	71
Hornsby	15-19		96
Hornsby	15-19	0	5013
Hornsby	15-19	1	63
Hornsby	20-24		112
Hornsby	20-24	0	4547
Hornsby	20-24	1	54
Hornsby	25-29		95
Hornsby	25-29	0	4125
Hornsby	25-29	1	39
Hornsby	30-34		134
Hornsby	30-34	0	5176
Hornsby	30-34	1	37
Hornsby	35-39		169
Hornsby	35-39	0	6994
Hornsby	35-39	1	29
Hornsby	40-44		158
Hornsby	40-44	0	6976
Hornsby	40-44	1	25
Hornsby	45-49		122
Hornsby	45-49	0	6537
Hornsby	45-49	1	53
Hornsby	50-54		111
Hornsby	50-54	0	5774
Hornsby	50-54	1	30
Hornsby	55-59		96
Hornsby	55-59	0	5089
Hornsby	55-59	1	28
Hornsby	60-64		72
Hornsby	60-64	0	4633
Hornsby	60-64	1	23
Hornsby	65+		426
Hornsby	65+	0	13363
Hornsby	65+	1	46
Ku-ring-gai	0-4		111
Ku-ring-gai	0-4	0	5473
Ku-ring-gai	0-4	1	21
Ku-ring-gai	5-9		117
Ku-ring-gai	5-9	0	8518
Ku-ring-gai	5-9	1	14
Ku-ring-gai	10-14		155
Ku-ring-gai	10-14	0	9778
Ku-ring-gai	10-14	1	26
Ku-ring-gai	15-19		161
Ku-ring-gai	15-19	0	8949
Ku-ring-gai	15-19	1	35
Ku-ring-gai	20-24		143
Ku-ring-gai	20-24	0	6808
Ku-ring-gai	20-24	1	33
Ku-ring-gai	25-29		97
Ku-ring-gai	25-29	0	4325
Ku-ring-gai	25-29	1	26
Ku-ring-gai	30-34		112
Ku-ring-gai	30-34	0	4784
Ku-ring-gai	30-34	1	7
Ku-ring-gai	35-39		154
Ku-ring-gai	35-39	0	7401
Ku-ring-gai	35-39	1	15
Ku-ring-gai	40-44		125
Ku-ring-gai	40-44	0	8761
Ku-ring-gai	40-44	1	19
Ku-ring-gai	45-49		153
Ku-ring-gai	45-49	0	9260
Ku-ring-gai	45-49	1	21
Ku-ring-gai	50-54		167
Ku-ring-gai	50-54	0	9246
Ku-ring-gai	50-54	1	27
Ku-ring-gai	55-59		141
Ku-ring-gai	55-59	0	8147
Ku-ring-gai	55-59	1	19
Ku-ring-gai	60-64		129
Ku-ring-gai	60-64	0	6825
Ku-ring-gai	60-64	1	14
Ku-ring-gai	65+		690
Ku-ring-gai	65+	0	23334
Ku-ring-gai	65+	1	26
North Sydney - Mosman	0-4		113
North Sydney - Mosman	0-4	0	4372
North Sydney - Mosman	0-4	1	25
North Sydney - Mosman	5-9		135
North Sydney - Mosman	5-9	0	4151
North Sydney - Mosman	5-9	1	20
North Sydney - Mosman	10-14		132
North Sydney - Mosman	10-14	0	4110
North Sydney - Mosman	10-14	1	10
North Sydney - Mosman	15-19		131
North Sydney - Mosman	15-19	0	3582
North Sydney - Mosman	15-19	1	30
North Sydney - Mosman	20-24		153
North Sydney - Mosman	20-24	0	4374
North Sydney - Mosman	20-24	1	34
North Sydney - Mosman	25-29		273
North Sydney - Mosman	25-29	0	7203
North Sydney - Mosman	25-29	1	50
North Sydney - Mosman	30-34		334
North Sydney - Mosman	30-34	0	8759
North Sydney - Mosman	30-34	1	40
North Sydney - Mosman	35-39		277
North Sydney - Mosman	35-39	0	7994
North Sydney - Mosman	35-39	1	30
North Sydney - Mosman	40-44		251
North Sydney - Mosman	40-44	0	6809
North Sydney - Mosman	40-44	1	14
North Sydney - Mosman	45-49		209
North Sydney - Mosman	45-49	0	6294
North Sydney - Mosman	45-49	1	33
North Sydney - Mosman	50-54		193
North Sydney - Mosman	50-54	0	6055
North Sydney - Mosman	50-54	1	18
North Sydney - Mosman	55-59		199
North Sydney - Mosman	55-59	0	5471
North Sydney - Mosman	55-59	1	21
North Sydney - Mosman	60-64		199
North Sydney - Mosman	60-64	0	5121
North Sydney - Mosman	60-64	1	3
North Sydney - Mosman	65+		789
North Sydney - Mosman	65+	0	16751
North Sydney - Mosman	65+	1	34
Manly	0-4		75
Manly	0-4	0	2311
Manly	0-4	1	15
Manly	5-9		62
Manly	5-9	0	2473
Manly	5-9	1	16
Manly	10-14		64
Manly	10-14	0	2692
Manly	10-14	1	13
Manly	15-19		61
Manly	15-19	0	2326
Manly	15-19	1	17
Manly	20-24		78
Manly	20-24	0	1944
Manly	20-24	1	7
Manly	25-29		95
Manly	25-29	0	2556
Manly	25-29	1	15
Manly	30-34		125
Manly	30-34	0	3214
Manly	30-34	1	16
Manly	35-39		119
Manly	35-39	0	3116
Manly	35-39	1	16
Manly	40-44		102
Manly	40-44	0	3066
Manly	40-44	1	10
Manly	45-49		87
Manly	45-49	0	3253
Manly	45-49	1	8
Manly	50-54		96
Manly	50-54	0	3018
Manly	50-54	1	18
Manly	55-59		71
Manly	55-59	0	2861
Manly	55-59	1	4
Manly	60-64		87
Manly	60-64	0	2288
Manly	60-64	1	12
Manly	65+		194
Manly	65+	0	6543
Manly	65+	1	22
Pittwater	0-4		81
Pittwater	0-4	0	2917
Pittwater	0-4	1	46
Pittwater	5-9		120
Pittwater	5-9	0	3729
Pittwater	5-9	1	46
Pittwater	10-14		137
Pittwater	10-14	0	4319
Pittwater	10-14	1	39
Pittwater	15-19		140
Pittwater	15-19	0	3919
Pittwater	15-19	1	53
Pittwater	20-24		82
Pittwater	20-24	0	3050
Pittwater	20-24	1	44
Pittwater	25-29		92
Pittwater	25-29	0	2213
Pittwater	25-29	1	22
Pittwater	30-34		95
Pittwater	30-34	0	2425
Pittwater	30-34	1	24
Pittwater	35-39		108
Pittwater	35-39	0	3056
Pittwater	35-39	1	23
Pittwater	40-44		139
Pittwater	40-44	0	3714
Pittwater	40-44	1	25
Pittwater	45-49		149
Pittwater	45-49	0	4540
Pittwater	45-49	1	24
Pittwater	50-54		134
Pittwater	50-54	0	4489
Pittwater	50-54	1	21
Pittwater	55-59		126
Pittwater	55-59	0	4537
Pittwater	55-59	1	36
Pittwater	60-64		136
Pittwater	60-64	0	4296
Pittwater	60-64	1	21
Pittwater	65+		622
Pittwater	65+	0	13649
Pittwater	65+	1	31
Warringah	0-4		197
Warringah	0-4	0	8439
Warringah	0-4	1	85
Warringah	5-9		221
Warringah	5-9	0	9512
Warringah	5-9	1	92
Warringah	10-14		240
Warringah	10-14	0	10679
Warringah	10-14	1	97
Warringah	15-19		206
Warringah	15-19	0	9438
Warringah	15-19	1	112
Warringah	20-24		212
Warringah	20-24	0	8226
Warringah	20-24	1	94
Warringah	25-29		280
Warringah	25-29	0	7931
Warringah	25-29	1	71
Warringah	30-34		307
Warringah	30-34	0	9327
Warringah	30-34	1	69
Warringah	35-39		299
Warringah	35-39	0	10291
Warringah	35-39	1	55
Warringah	40-44		287
Warringah	40-44	0	11039
Warringah	40-44	1	49
Warringah	45-49		289
Warringah	45-49	0	12077
Warringah	45-49	1	82
Warringah	50-54		275
Warringah	50-54	0	11362
Warringah	50-54	1	73
Warringah	55-59		234
Warringah	55-59	0	9597
Warringah	55-59	1	46
Warringah	60-64		200
Warringah	60-64	0	7885
Warringah	60-64	1	41
Warringah	65+		916
Warringah	65+	0	25893
Warringah	65+	1	86
Camden	0-4		135
Camden	0-4	0	5218
Camden	0-4	1	372
Camden	5-9		141
Camden	5-9	0	5416
Camden	5-9	1	338
Camden	10-14		146
Camden	10-14	0	5336
Camden	10-14	1	333
Camden	15-19		101
Camden	15-19	0	4782
Camden	15-19	1	285
Camden	20-24		121
Camden	20-24	0	4147
Camden	20-24	1	240
Camden	25-29		125
Camden	25-29	0	4249
Camden	25-29	1	211
Camden	30-34		147
Camden	30-34	0	4957
Camden	30-34	1	168
Camden	35-39		133
Camden	35-39	0	5254
Camden	35-39	1	157
Camden	40-44		143
Camden	40-44	0	4842
Camden	40-44	1	148
Camden	45-49		115
Camden	45-49	0	5197
Camden	45-49	1	135
Camden	50-54		96
Camden	50-54	0	4406
Camden	50-54	1	105
Camden	55-59		82
Camden	55-59	0	3698
Camden	55-59	1	79
Camden	60-64		75
Camden	60-64	0	3222
Camden	60-64	1	88
Camden	65+		234
Camden	65+	0	8286
Camden	65+	1	118
Campbelltown (NSW)	0-4		659
Campbelltown (NSW)	0-4	0	11587
Campbelltown (NSW)	0-4	1	882
Campbelltown (NSW)	5-9		774
Campbelltown (NSW)	5-9	0	11846
Campbelltown (NSW)	5-9	1	876
Campbelltown (NSW)	10-14		707
Campbelltown (NSW)	10-14	0	10747
Campbelltown (NSW)	10-14	1	911
Campbelltown (NSW)	15-19		599
Campbelltown (NSW)	15-19	0	9630
Campbelltown (NSW)	15-19	1	781
Campbelltown (NSW)	20-24		557
Campbelltown (NSW)	20-24	0	10187
Campbelltown (NSW)	20-24	1	652
Campbelltown (NSW)	25-29		635
Campbelltown (NSW)	25-29	0	11065
Campbelltown (NSW)	25-29	1	541
Campbelltown (NSW)	30-34		698
Campbelltown (NSW)	30-34	0	12440
Campbelltown (NSW)	30-34	1	423
Campbelltown (NSW)	35-39		748
Campbelltown (NSW)	35-39	0	13458
Campbelltown (NSW)	35-39	1	357
Campbelltown (NSW)	40-44		604
Campbelltown (NSW)	40-44	0	11286
Campbelltown (NSW)	40-44	1	384
Campbelltown (NSW)	45-49		567
Campbelltown (NSW)	45-49	0	9914
Campbelltown (NSW)	45-49	1	319
Campbelltown (NSW)	50-54		418
Campbelltown (NSW)	50-54	0	8968
Campbelltown (NSW)	50-54	1	294
Campbelltown (NSW)	55-59		437
Campbelltown (NSW)	55-59	0	9442
Campbelltown (NSW)	55-59	1	243
Campbelltown (NSW)	60-64		313
Campbelltown (NSW)	60-64	0	9022
Campbelltown (NSW)	60-64	1	217
Campbelltown (NSW)	65+		1080
Campbelltown (NSW)	65+	0	22252
Campbelltown (NSW)	65+	1	357
Wollondilly	0-4		106
Wollondilly	0-4	0	2847
Wollondilly	0-4	1	244
Wollondilly	5-9		145
Wollondilly	5-9	0	2945
Wollondilly	5-9	1	238
Wollondilly	10-14		150
Wollondilly	10-14	0	2982
Wollondilly	10-14	1	249
Wollondilly	15-19		150
Wollondilly	15-19	0	2742
Wollondilly	15-19	1	230
Wollondilly	20-24		99
Wollondilly	20-24	0	2358
Wollondilly	20-24	1	190
Wollondilly	25-29		121
Wollondilly	25-29	0	2359
Wollondilly	25-29	1	129
Wollondilly	30-34		118
Wollondilly	30-34	0	2707
Wollondilly	30-34	1	113
Wollondilly	35-39		136
Wollondilly	35-39	0	2778
Wollondilly	35-39	1	114
Wollondilly	40-44		107
Wollondilly	40-44	0	2569
Wollondilly	40-44	1	80
Wollondilly	45-49		132
Wollondilly	45-49	0	2926
Wollondilly	45-49	1	103
Wollondilly	50-54		129
Wollondilly	50-54	0	2788
Wollondilly	50-54	1	81
Wollondilly	55-59		103
Wollondilly	55-59	0	2547
Wollondilly	55-59	1	63
Wollondilly	60-64		77
Wollondilly	60-64	0	2459
Wollondilly	60-64	1	69
Wollondilly	65+		302
Wollondilly	65+	0	6931
Wollondilly	65+	1	100
Blue Mountains	0-4		119
Blue Mountains	0-4	0	3561
Blue Mountains	0-4	1	193
Blue Mountains	5-9		162
Blue Mountains	5-9	0	4293
Blue Mountains	5-9	1	244
Blue Mountains	10-14		137
Blue Mountains	10-14	0	4630
Blue Mountains	10-14	1	259
Blue Mountains	15-19		129
Blue Mountains	15-19	0	4298
Blue Mountains	15-19	1	239
Blue Mountains	20-24		91
Blue Mountains	20-24	0	3171
Blue Mountains	20-24	1	163
Blue Mountains	25-29		104
Blue Mountains	25-29	0	2902
Blue Mountains	25-29	1	90
Blue Mountains	30-34		132
Blue Mountains	30-34	0	3759
Blue Mountains	30-34	1	128
Blue Mountains	35-39		145
Blue Mountains	35-39	0	4406
Blue Mountains	35-39	1	119
Blue Mountains	40-44		140
Blue Mountains	40-44	0	4636
Blue Mountains	40-44	1	123
Blue Mountains	45-49		171
Blue Mountains	45-49	0	5180
Blue Mountains	45-49	1	123
Blue Mountains	50-54		139
Blue Mountains	50-54	0	5214
Blue Mountains	50-54	1	100
Blue Mountains	55-59		151
Blue Mountains	55-59	0	5135
Blue Mountains	55-59	1	94
Blue Mountains	60-64		144
Blue Mountains	60-64	0	5551
Blue Mountains	60-64	1	86
Blue Mountains	65+		649
Blue Mountains	65+	0	16674
Blue Mountains	65+	1	146
Blue Mountains - South	65+	0	3
Penrith	0-4		446
Penrith	0-4	0	10196
Penrith	0-4	1	1034
Penrith	5-9		539
Penrith	5-9	0	10062
Penrith	5-9	1	963
Penrith	10-14		499
Penrith	10-14	0	9629
Penrith	10-14	1	862
Penrith	15-19		404
Penrith	15-19	0	8731
Penrith	15-19	1	797
Penrith	20-24		521
Penrith	20-24	0	9531
Penrith	20-24	1	832
Penrith	25-29		628
Penrith	25-29	0	10447
Penrith	25-29	1	673
Penrith	30-34		555
Penrith	30-34	0	11282
Penrith	30-34	1	538
Penrith	35-39		544
Penrith	35-39	0	11575
Penrith	35-39	1	442
Penrith	40-44		489
Penrith	40-44	0	10173
Penrith	40-44	1	365
Penrith	45-49		406
Penrith	45-49	0	9591
Penrith	45-49	1	412
Penrith	50-54		387
Penrith	50-54	0	8590
Penrith	50-54	1	312
Penrith	55-59		302
Penrith	55-59	0	7783
Penrith	55-59	1	241
Penrith	60-64		268
Penrith	60-64	0	7442
Penrith	60-64	1	201
Penrith	65+		1230
Penrith	65+	0	19027
Penrith	65+	1	355
Richmond - Windsor	0-4		85
Richmond - Windsor	0-4	0	1976
Richmond - Windsor	0-4	1	280
Richmond - Windsor	5-9		139
Richmond - Windsor	5-9	0	1888
Richmond - Windsor	5-9	1	251
Richmond - Windsor	10-14		108
Richmond - Windsor	10-14	0	1930
Richmond - Windsor	10-14	1	232
Richmond - Windsor	15-19		136
Richmond - Windsor	15-19	0	1956
Richmond - Windsor	15-19	1	223
Richmond - Windsor	20-24		141
Richmond - Windsor	20-24	0	2169
Richmond - Windsor	20-24	1	235
Richmond - Windsor	25-29		125
Richmond - Windsor	25-29	0	2670
Richmond - Windsor	25-29	1	260
Richmond - Windsor	30-34		132
Richmond - Windsor	30-34	0	2560
Richmond - Windsor	30-34	1	216
Richmond - Windsor	35-39		127
Richmond - Windsor	35-39	0	2164
Richmond - Windsor	35-39	1	146
Richmond - Windsor	40-44		106
Richmond - Windsor	40-44	0	2048
Richmond - Windsor	40-44	1	107
Richmond - Windsor	45-49		99
Richmond - Windsor	45-49	0	2117
Richmond - Windsor	45-49	1	105
Richmond - Windsor	50-54		102
Richmond - Windsor	50-54	0	2230
Richmond - Windsor	50-54	1	114
Richmond - Windsor	55-59		116
Richmond - Windsor	55-59	0	2202
Richmond - Windsor	55-59	1	95
Richmond - Windsor	60-64		83
Richmond - Windsor	60-64	0	1953
Richmond - Windsor	60-64	1	57
Richmond - Windsor	65+		381
Richmond - Windsor	65+	0	5811
Richmond - Windsor	65+	1	130
St Marys	0-4		293
St Marys	0-4	0	3511
St Marys	0-4	1	326
St Marys	5-9		287
St Marys	5-9	0	3470
St Marys	5-9	1	301
St Marys	10-14		275
St Marys	10-14	0	3299
St Marys	10-14	1	300
St Marys	15-19		238
St Marys	15-19	0	3001
St Marys	15-19	1	271
St Marys	20-24		266
St Marys	20-24	0	3215
St Marys	20-24	1	246
St Marys	25-29		305
St Marys	25-29	0	3758
St Marys	25-29	1	239
St Marys	30-34		325
St Marys	30-34	0	3825
St Marys	30-34	1	174
St Marys	35-39		280
St Marys	35-39	0	3768
St Marys	35-39	1	126
St Marys	40-44		251
St Marys	40-44	0	3339
St Marys	40-44	1	125
St Marys	45-49		227
St Marys	45-49	0	3069
St Marys	45-49	1	147
St Marys	50-54		195
St Marys	50-54	0	3139
St Marys	50-54	1	123
St Marys	55-59		180
St Marys	55-59	0	3161
St Marys	55-59	1	109
St Marys	60-64		122
St Marys	60-64	0	3206
St Marys	60-64	1	74
St Marys	65+		453
St Marys	65+	0	6660
St Marys	65+	1	118
Auburn	0-4		287
Auburn	0-4	0	6104
Auburn	0-4	1	32
Auburn	5-9		266
Auburn	5-9	0	5201
Auburn	5-9	1	29
Auburn	10-14		225
Auburn	10-14	0	4351
Auburn	10-14	1	25
Auburn	15-19		204
Auburn	15-19	0	4001
Auburn	15-19	1	32
Auburn	20-24		500
Auburn	20-24	0	8906
Auburn	20-24	1	92
Auburn	25-29		704
Auburn	25-29	0	11905
Auburn	25-29	1	115
Auburn	30-34		648
Auburn	30-34	0	12154
Auburn	30-34	1	95
Auburn	35-39		484
Auburn	35-39	0	9137
Auburn	35-39	1	78
Auburn	40-44		377
Auburn	40-44	0	6321
Auburn	40-44	1	55
Auburn	45-49		278
Auburn	45-49	0	5217
Auburn	45-49	1	49
Auburn	50-54		253
Auburn	50-54	0	5209
Auburn	50-54	1	28
Auburn	55-59		252
Auburn	55-59	0	4997
Auburn	55-59	1	21
Auburn	60-64		214
Auburn	60-64	0	4471
Auburn	60-64	1	4
Auburn	65+		573
Auburn	65+	0	9624
Auburn	65+	1	29
Carlingford	0-4		137
Carlingford	0-4	0	4086
Carlingford	0-4	1	57
Carlingford	5-9		161
Carlingford	5-9	0	5210
Carlingford	5-9	1	50
Carlingford	10-14		176
Carlingford	10-14	0	4582
Carlingford	10-14	1	40
Carlingford	15-19		138
Carlingford	15-19	0	3970
Carlingford	15-19	1	51
Carlingford	20-24		146
Carlingford	20-24	0	4163
Carlingford	20-24	1	45
Carlingford	25-29		209
Carlingford	25-29	0	3978
Carlingford	25-29	1	51
Carlingford	30-34		215
Carlingford	30-34	0	4883
Carlingford	30-34	1	35
Carlingford	35-39		208
Carlingford	35-39	0	5946
Carlingford	35-39	1	33
Carlingford	40-44		211
Carlingford	40-44	0	5192
Carlingford	40-44	1	30
Carlingford	45-49		151
Carlingford	45-49	0	4780
Carlingford	45-49	1	26
Carlingford	50-54		143
Carlingford	50-54	0	4528
Carlingford	50-54	1	28
Carlingford	55-59		125
Carlingford	55-59	0	4516
Carlingford	55-59	1	22
Carlingford	60-64		121
Carlingford	60-64	0	4178
Carlingford	60-64	1	22
Carlingford	65+		344
Carlingford	65+	0	10970
Carlingford	65+	1	45
Merrylands - Guildford	0-4		858
Merrylands - Guildford	0-4	0	10911
