SA3_NAME16	CountryOfBirth	persons
Goulburn - Mulwaree	THA	57
Goulburn - Mulwaree	TUR	9
Goulburn - Mulwaree	TWN	11
Goulburn - Mulwaree	USA	73
Goulburn - Mulwaree	VNM	29
Goulburn - Mulwaree	WSM	9
Goulburn - Mulwaree	ZAF	73
Goulburn - Mulwaree	ZWE	18
Young - Yass		2981
Young - Yass	AFG	6
Young - Yass	AUS	32068
Young - Yass	BGD	18
Young - Yass	BIH	4
Young - Yass	BRA	10
Young - Yass	CAN	47
Young - Yass	CHL	12
Young - Yass	CHN	102
Young - Yass	DEU	118
Young - Yass	EGY	8
Young - Yass	FJI	22
Young - Yass	FRA	13
Young - Yass	GBR	1086
Young - Yass	GRC	23
Young - Yass	HKG	20
Young - Yass	HRV	41
Young - Yass	IDN	23
Young - Yass	IND	118
Young - Yass	IRL	70
Young - Yass	IRN	10
Young - Yass	IRQ	11
Young - Yass	ITA	57
Young - Yass	JPN	6
Young - Yass	KHM	11
Young - Yass	KOR	15
Young - Yass	LBN	83
Young - Yass	LKA	33
Young - Yass	MKD	5
Young - Yass	MLT	22
Young - Yass	MMR	8
Young - Yass	MYS	42
Young - Yass	NLD	83
Young - Yass	NPL	19
Young - Yass	NZL	362
Young - Yass	PAK	25
Young - Yass	PHL	160
Young - Yass	PNG	49
Young - Yass	POL	20
Young - Yass	SGP	13
Young - Yass	THA	44
Young - Yass	TUR	6
Young - Yass	TWN	19
Young - Yass	USA	136
Young - Yass	VNM	31
Young - Yass	ZAF	87
Young - Yass	ZWE	15
Gosford		11631
Gosford	AFG	11
Gosford	AUS	136455
Gosford	BGD	92
Gosford	BIH	44
Gosford	BRA	300
Gosford	CAN	472
Gosford	CHL	226
Gosford	CHN	1299
Gosford	DEU	736
Gosford	EGY	269
Gosford	FJI	246
Gosford	FRA	249
Gosford	GBR	11176
Gosford	GRC	190
Gosford	HKG	250
Gosford	HRV	168
Gosford	IDN	291
Gosford	IND	1383
Gosford	IRL	683
Gosford	IRN	160
Gosford	IRQ	32
Gosford	ITA	490
Gosford	JPN	259
Gosford	KHM	51
Gosford	KOR	568
Gosford	LBN	114
Gosford	LKA	209
Gosford	MKD	20
Gosford	MLT	261
Gosford	MMR	50
Gosford	MUS	101
Gosford	MYS	318
Gosford	NLD	532
Gosford	NPL	349
Gosford	NZL	3238
Gosford	PAK	119
Gosford	PHL	1332
Gosford	PNG	190
Gosford	POL	290
Gosford	SGP	169
Gosford	THA	509
Gosford	TUR	86
Gosford	TWN	86
Gosford	USA	819
Gosford	VNM	239
Gosford	WSM	27
Gosford	ZAF	1454
Gosford	ZWE	174
Wyong		11269
Wyong	AFG	10
Wyong	AUS	137260
Wyong	BGD	44
Wyong	BIH	33
Wyong	BRA	109
Wyong	CAN	211
Wyong	CHL	165
Wyong	CHN	595
Wyong	DEU	482
Wyong	EGY	151
Wyong	FJI	195
Wyong	FRA	99
Wyong	GBR	6924
Wyong	GRC	155
Wyong	HKG	117
Wyong	HRV	136
Wyong	IDN	239
Wyong	IND	979
Wyong	IRL	491
Wyong	IRN	58
Wyong	IRQ	19
Wyong	ITA	450
Wyong	JPN	97
Wyong	KHM	42
Wyong	KOR	241
Wyong	LBN	127
Wyong	LKA	96
Wyong	MKD	22
Wyong	MLT	410
Wyong	MMR	17
Wyong	MUS	82
Wyong	MYS	193
Wyong	NLD	421
Wyong	NPL	181
Wyong	NZL	2621
Wyong	PAK	86
Wyong	PHL	1156
Wyong	PNG	103
Wyong	POL	139
Wyong	SGP	66
Wyong	THA	340
Wyong	TUR	44
Wyong	TWN	27
Wyong	USA	434
Wyong	VNM	191
Wyong	WSM	41
Wyong	ZAF	641
Wyong	ZWE	149
Bathurst		3490
Bathurst	AFG	20
Bathurst	AUS	41208
Bathurst	BGD	60
Bathurst	BIH	13
Bathurst	BRA	5
Bathurst	CAN	61
Bathurst	CHL	16
Bathurst	CHN	116
Bathurst	DEU	122
Bathurst	EGY	25
Bathurst	FJI	74
Bathurst	FRA	35
Bathurst	GBR	1173
Bathurst	GRC	20
Bathurst	HKG	16
Bathurst	HRV	40
Bathurst	IDN	41
Bathurst	IND	390
Bathurst	IRL	84
Bathurst	IRN	42
Bathurst	IRQ	22
Bathurst	ITA	53
Bathurst	JPN	30
Bathurst	KHM	21
Bathurst	KOR	38
Bathurst	LBN	53
Bathurst	LKA	102
Bathurst	MKD	5
Bathurst	MLT	21
Bathurst	MUS	3
Bathurst	MYS	54
Bathurst	NLD	110
Bathurst	NPL	186
Bathurst	NZL	515
Bathurst	PAK	65
Bathurst	PHL	263
Bathurst	PNG	24
Bathurst	POL	21
Bathurst	SGP	28
Bathurst	THA	85
Bathurst	TUR	3
Bathurst	TWN	12
Bathurst	USA	106
Bathurst	VNM	85
Bathurst	WSM	6
Bathurst	ZAF	156
Bathurst	ZWE	29
Lachlan Valley		5440
Lachlan Valley	AUS	46461
Lachlan Valley	BGD	14
Lachlan Valley	BRA	10
Lachlan Valley	CAN	32
Lachlan Valley	CHL	10
Lachlan Valley	CHN	114
Lachlan Valley	DEU	102
Lachlan Valley	EGY	10
Lachlan Valley	FJI	42
Lachlan Valley	FRA	9
Lachlan Valley	GBR	731
Lachlan Valley	GRC	16
Lachlan Valley	HKG	20
Lachlan Valley	HRV	16
Lachlan Valley	IDN	27
Lachlan Valley	IND	202
Lachlan Valley	IRL	41
Lachlan Valley	IRN	10
Lachlan Valley	IRQ	8
Lachlan Valley	ITA	48
Lachlan Valley	JPN	11
Lachlan Valley	KHM	14
Lachlan Valley	KOR	15
Lachlan Valley	LBN	8
Lachlan Valley	LKA	31
Lachlan Valley	MLT	15
Lachlan Valley	MUS	7
Lachlan Valley	MYS	29
Lachlan Valley	NLD	93
Lachlan Valley	NPL	71
Lachlan Valley	NZL	318
Lachlan Valley	PAK	23
Lachlan Valley	PHL	279
Lachlan Valley	PNG	31
Lachlan Valley	POL	12
Lachlan Valley	SGP	10
Lachlan Valley	THA	44
Lachlan Valley	TUR	5
Lachlan Valley	TWN	12
Lachlan Valley	USA	86
Lachlan Valley	VNM	24
Lachlan Valley	WSM	7
Lachlan Valley	ZAF	157
Lachlan Valley	ZWE	18
Lithgow - Mudgee		4254
Lithgow - Mudgee	AUS	39769
Lithgow - Mudgee	BGD	23
Lithgow - Mudgee	BIH	17
Lithgow - Mudgee	BRA	5
Lithgow - Mudgee	CAN	55
Lithgow - Mudgee	CHL	25
Lithgow - Mudgee	CHN	96
Lithgow - Mudgee	DEU	159
Lithgow - Mudgee	EGY	10
Lithgow - Mudgee	FJI	40
Lithgow - Mudgee	FRA	33
Lithgow - Mudgee	GBR	1350
Lithgow - Mudgee	GRC	37
Lithgow - Mudgee	HKG	24
Lithgow - Mudgee	HRV	42
Lithgow - Mudgee	IDN	27
Lithgow - Mudgee	IND	160
Lithgow - Mudgee	IRL	67
Lithgow - Mudgee	IRN	10
Lithgow - Mudgee	IRQ	6
Lithgow - Mudgee	ITA	80
Lithgow - Mudgee	JPN	13
Lithgow - Mudgee	KHM	10
Lithgow - Mudgee	KOR	23
Lithgow - Mudgee	LBN	23
Lithgow - Mudgee	LKA	27
Lithgow - Mudgee	MKD	6
Lithgow - Mudgee	MLT	46
Lithgow - Mudgee	MMR	5
Lithgow - Mudgee	MUS	8
Lithgow - Mudgee	MYS	56
Lithgow - Mudgee	NLD	109
Lithgow - Mudgee	NPL	69
Lithgow - Mudgee	NZL	473
Lithgow - Mudgee	PAK	13
Lithgow - Mudgee	PHL	232
Lithgow - Mudgee	PNG	23
Lithgow - Mudgee	POL	41
Lithgow - Mudgee	SGP	18
Lithgow - Mudgee	THA	87
Lithgow - Mudgee	TUR	8
Lithgow - Mudgee	TWN	6
Lithgow - Mudgee	USA	112
Lithgow - Mudgee	VNM	56
Lithgow - Mudgee	WSM	10
Lithgow - Mudgee	ZAF	92
Lithgow - Mudgee	ZWE	26
Orange		4342
Orange	AFG	12
Orange	AUS	51817
Orange	BGD	29
Orange	BIH	8
Orange	BRA	19
Orange	CAN	79
Orange	CHL	9
Orange	CHN	192
Orange	DEU	161
Orange	EGY	7
Orange	FJI	49
Orange	FRA	34
Orange	GBR	1187
Orange	GRC	23
Orange	HKG	38
Orange	HRV	23
Orange	IDN	49
Orange	IND	523
Orange	IRL	61
Orange	IRN	26
Orange	IRQ	18
Orange	ITA	101
Orange	JPN	28
Orange	KHM	9
Orange	KOR	72
Orange	LBN	13
Orange	LKA	66
Orange	MKD	8
Orange	MLT	10
Orange	MMR	14
Orange	MUS	3
Orange	MYS	69
Orange	NLD	118
Orange	NPL	233
Orange	NZL	585
Orange	PAK	85
Orange	PHL	340
Orange	PNG	30
Orange	POL	32
Orange	SGP	43
Orange	THA	101
Orange	TUR	16
Orange	TWN	27
Orange	USA	128
Orange	VNM	51
Orange	WSM	10
Orange	ZAF	236
Orange	ZWE	122
Clarence Valley		4376
Clarence Valley	AFG	3
Clarence Valley	AUS	45286
Clarence Valley	BGD	3
Clarence Valley	BIH	3
Clarence Valley	BRA	13
Clarence Valley	CAN	73
Clarence Valley	CHL	22
Clarence Valley	CHN	79
Clarence Valley	DEU	160
Clarence Valley	EGY	11
Clarence Valley	FJI	30
Clarence Valley	FRA	34
Clarence Valley	GBR	1475
Clarence Valley	GRC	7
Clarence Valley	HKG	37
Clarence Valley	HRV	4
Clarence Valley	IDN	29
Clarence Valley	IND	168
Clarence Valley	IRL	42
Clarence Valley	IRN	14
Clarence Valley	IRQ	3
Clarence Valley	ITA	47
Clarence Valley	JPN	29
Clarence Valley	KHM	9
Clarence Valley	KOR	12
Clarence Valley	LBN	4
Clarence Valley	LKA	28
Clarence Valley	MKD	3
Clarence Valley	MLT	22
Clarence Valley	MUS	4
Clarence Valley	MYS	38
Clarence Valley	NLD	154
Clarence Valley	NPL	13
Clarence Valley	NZL	650
Clarence Valley	PAK	13
Clarence Valley	PHL	216
Clarence Valley	PNG	62
Clarence Valley	POL	15
Clarence Valley	SGP	22
Clarence Valley	THA	69
Clarence Valley	TUR	15
Clarence Valley	TWN	28
Clarence Valley	USA	140
Clarence Valley	VNM	38
Clarence Valley	WSM	10
Clarence Valley	ZAF	122
Clarence Valley	ZWE	26
Coffs Harbour		7617
Coffs Harbour	AFG	66
Coffs Harbour	AUS	72657
Coffs Harbour	BGD	10
Coffs Harbour	BIH	8
Coffs Harbour	BRA	50
Coffs Harbour	CAN	239
Coffs Harbour	CHL	37
Coffs Harbour	CHN	215
Coffs Harbour	DEU	488
Coffs Harbour	EGY	42
Coffs Harbour	FJI	99
Coffs Harbour	FRA	105
Coffs Harbour	GBR	3630
Coffs Harbour	GRC	29
Coffs Harbour	HKG	73
Coffs Harbour	HRV	33
Coffs Harbour	IDN	96
Coffs Harbour	IND	1363
Coffs Harbour	IRL	169
Coffs Harbour	IRN	22
Coffs Harbour	IRQ	390
Coffs Harbour	ITA	140
Coffs Harbour	JPN	122
Coffs Harbour	KHM	10
Coffs Harbour	KOR	68
Coffs Harbour	LBN	23
Coffs Harbour	LKA	48
Coffs Harbour	MKD	4
Coffs Harbour	MLT	42
Coffs Harbour	MMR	455
Coffs Harbour	MUS	12
Coffs Harbour	MYS	385
Coffs Harbour	NLD	309
Coffs Harbour	NPL	102
Coffs Harbour	NZL	1291
Coffs Harbour	PAK	33
Coffs Harbour	PHL	449
Coffs Harbour	PNG	114
Coffs Harbour	POL	67
Coffs Harbour	SGP	44
Coffs Harbour	THA	204
Coffs Harbour	TUR	17
Coffs Harbour	TWN	96
Coffs Harbour	USA	342
Coffs Harbour	VNM	89
Coffs Harbour	WSM	17
Coffs Harbour	ZAF	486
Coffs Harbour	ZWE	60
Bourke - Cobar - Coonamble		3991
Bourke - Cobar - Coonamble	AUS	16519
Bourke - Cobar - Coonamble	BGD	6
Bourke - Cobar - Coonamble	BIH	3
Bourke - Cobar - Coonamble	CAN	11
Bourke - Cobar - Coonamble	CHL	4
Bourke - Cobar - Coonamble	CHN	37
Bourke - Cobar - Coonamble	DEU	43
Bourke - Cobar - Coonamble	EGY	4
Bourke - Cobar - Coonamble	FJI	17
Bourke - Cobar - Coonamble	FRA	11
Bourke - Cobar - Coonamble	GBR	177
Bourke - Cobar - Coonamble	GRC	5
Bourke - Cobar - Coonamble	HRV	20
Bourke - Cobar - Coonamble	IDN	16
Bourke - Cobar - Coonamble	IND	134
Bourke - Cobar - Coonamble	IRL	38
Bourke - Cobar - Coonamble	IRQ	3
Bourke - Cobar - Coonamble	ITA	11
Bourke - Cobar - Coonamble	JPN	5
Bourke - Cobar - Coonamble	KHM	10
Bourke - Cobar - Coonamble	KOR	3
Bourke - Cobar - Coonamble	LKA	4
Bourke - Cobar - Coonamble	MYS	11
Bourke - Cobar - Coonamble	NLD	12
Bourke - Cobar - Coonamble	NPL	39
Bourke - Cobar - Coonamble	NZL	162
Bourke - Cobar - Coonamble	PAK	27
Bourke - Cobar - Coonamble	PHL	103
Bourke - Cobar - Coonamble	PNG	20
Bourke - Cobar - Coonamble	POL	4
Bourke - Cobar - Coonamble	THA	27
Bourke - Cobar - Coonamble	TWN	3
Bourke - Cobar - Coonamble	USA	23
Bourke - Cobar - Coonamble	VNM	11
Bourke - Cobar - Coonamble	ZAF	49
Bourke - Cobar - Coonamble	ZWE	16
Broken Hill and Far West		2066
Broken Hill and Far West	AUS	16897
Broken Hill and Far West	BGD	4
Broken Hill and Far West	BIH	4
Broken Hill and Far West	CAN	10
Broken Hill and Far West	CHN	20
Broken Hill and Far West	DEU	45
Broken Hill and Far West	EGY	5
Broken Hill and Far West	FJI	17
Broken Hill and Far West	FRA	10
Broken Hill and Far West	GBR	187
Broken Hill and Far West	GRC	8
Broken Hill and Far West	HRV	4
Broken Hill and Far West	IDN	5
Broken Hill and Far West	IND	74
Broken Hill and Far West	IRL	9
Broken Hill and Far West	IRN	3
Broken Hill and Far West	ITA	26
Broken Hill and Far West	JPN	4
Broken Hill and Far West	KOR	3
Broken Hill and Far West	LKA	8
Broken Hill and Far West	MLT	24
Broken Hill and Far West	MMR	5
Broken Hill and Far West	MYS	16
Broken Hill and Far West	NLD	22
Broken Hill and Far West	NPL	7
Broken Hill and Far West	NZL	86
Broken Hill and Far West	PHL	201
Broken Hill and Far West	PNG	10
Broken Hill and Far West	THA	16
Broken Hill and Far West	USA	26
Broken Hill and Far West	VNM	11
Broken Hill and Far West	ZAF	17
Broken Hill and Far West	ZWE	11
Dubbo		8025
Dubbo	AFG	5
Dubbo	AUS	60325
Dubbo	BGD	146
Dubbo	BIH	7
Dubbo	BRA	15
Dubbo	CAN	41
Dubbo	CHL	27
Dubbo	CHN	201
Dubbo	DEU	137
Dubbo	EGY	20
Dubbo	FJI	89
Dubbo	FRA	34
Dubbo	GBR	927
Dubbo	GRC	34
Dubbo	HKG	46
Dubbo	HRV	8
Dubbo	IDN	34
Dubbo	IND	813
Dubbo	IRL	62
Dubbo	IRN	26
Dubbo	IRQ	5
Dubbo	ITA	51
Dubbo	JPN	13
Dubbo	KHM	9
Dubbo	KOR	50
Dubbo	LBN	44
Dubbo	LKA	189
Dubbo	MKD	9
Dubbo	MLT	19
Dubbo	MMR	17
Dubbo	MUS	11
Dubbo	MYS	58
Dubbo	NLD	110
Dubbo	NPL	729
Dubbo	NZL	495
Dubbo	PAK	175
Dubbo	PHL	444
Dubbo	PNG	41
Dubbo	POL	16
Dubbo	SGP	17
Dubbo	THA	69
Dubbo	TUR	8
Dubbo	TWN	41
Dubbo	USA	100
Dubbo	VNM	75
Dubbo	ZAF	171
Dubbo	ZWE	107
Lower Hunter		5773
Lower Hunter	AFG	5
Lower Hunter	AUS	85562
Lower Hunter	BGD	21
Lower Hunter	BIH	6
Lower Hunter	BRA	12
Lower Hunter	CAN	69
Lower Hunter	CHL	17
Lower Hunter	CHN	137
Lower Hunter	DEU	229
Lower Hunter	EGY	28
Lower Hunter	FJI	95
Lower Hunter	FRA	50
Lower Hunter	GBR	2168
Lower Hunter	GRC	15
Lower Hunter	HKG	49
Lower Hunter	HRV	23
Lower Hunter	IDN	31
Lower Hunter	IND	256
Lower Hunter	IRL	114
Lower Hunter	IRN	15
Lower Hunter	IRQ	7
Lower Hunter	ITA	64
Lower Hunter	JPN	21
Lower Hunter	KHM	5
Lower Hunter	KOR	38
Lower Hunter	LBN	37
Lower Hunter	LKA	40
Lower Hunter	MKD	7
Lower Hunter	MLT	46
Lower Hunter	MMR	4
Lower Hunter	MUS	11
Lower Hunter	MYS	82
Lower Hunter	NLD	158
Lower Hunter	NPL	48
Lower Hunter	NZL	1120
Lower Hunter	PAK	31
Lower Hunter	PHL	523
Lower Hunter	PNG	42
Lower Hunter	POL	30
Lower Hunter	SGP	21
Lower Hunter	THA	180
Lower Hunter	TUR	11
Lower Hunter	TWN	28
Lower Hunter	USA	182
Lower Hunter	VNM	134
Lower Hunter	WSM	24
Lower Hunter	ZAF	330
Lower Hunter	ZWE	49
Maitland		4049
Maitland	AFG	9
Maitland	AUS	75672
Maitland	BGD	61
Maitland	BIH	4
Maitland	BRA	15
Maitland	CAN	97
Maitland	CHL	41
Maitland	CHN	216
Maitland	DEU	242
Maitland	EGY	32
Maitland	FJI	76
Maitland	FRA	22
Maitland	GBR	1925
Maitland	GRC	28
Maitland	HKG	75
Maitland	HRV	22
Maitland	IDN	60
Maitland	IND	795
Maitland	IRL	104
Maitland	IRN	33
Maitland	IRQ	21
Maitland	ITA	77
Maitland	JPN	28
Maitland	KHM	19
Maitland	KOR	100
Maitland	LBN	19
Maitland	LKA	77
Maitland	MKD	11
Maitland	MLT	36
Maitland	MUS	6
Maitland	MYS	114
Maitland	NLD	111
Maitland	NPL	85
Maitland	NZL	905
Maitland	PAK	119
Maitland	PHL	548
Maitland	PNG	29
Maitland	POL	57
Maitland	SGP	30
Maitland	THA	138
Maitland	TUR	15
Maitland	TWN	62
Maitland	USA	180
Maitland	VNM	97
Maitland	WSM	42
Maitland	ZAF	375
Maitland	ZWE	140
Port Stephens		4863
Port Stephens	AUS	62964
Port Stephens	BGD	16
Port Stephens	BIH	16
Port Stephens	BRA	24
Port Stephens	CAN	136
Port Stephens	CHL	52
Port Stephens	CHN	130
Port Stephens	DEU	371
Port Stephens	EGY	45
Port Stephens	FJI	72
Port Stephens	FRA	67
Port Stephens	GBR	3618
Port Stephens	GRC	66
Port Stephens	HKG	39
Port Stephens	HRV	90
Port Stephens	IDN	53
Port Stephens	IND	170
Port Stephens	IRL	135
Port Stephens	IRN	10
Port Stephens	IRQ	11
Port Stephens	ITA	153
Port Stephens	JPN	33
Port Stephens	KHM	9
Port Stephens	KOR	25
Port Stephens	LBN	22
Port Stephens	LKA	21
Port Stephens	MKD	25
Port Stephens	MLT	110
Port Stephens	MMR	8
Port Stephens	MUS	58
Port Stephens	MYS	182
Port Stephens	NLD	229
Port Stephens	NPL	119
Port Stephens	NZL	1025
Port Stephens	PAK	39
Port Stephens	PHL	308
Port Stephens	PNG	58
Port Stephens	POL	73
Port Stephens	SGP	46
Port Stephens	THA	179
Port Stephens	TUR	24
Port Stephens	TWN	13
Port Stephens	USA	245
Port Stephens	VNM	67
Port Stephens	WSM	13
Port Stephens	ZAF	360
Port Stephens	ZWE	41
Upper Hunter		2361
Upper Hunter	AUS	25815
Upper Hunter	BGD	15
Upper Hunter	BRA	19
Upper Hunter	CAN	19
Upper Hunter	CHL	7
Upper Hunter	CHN	157
Upper Hunter	DEU	50
Upper Hunter	EGY	9
Upper Hunter	FJI	22
Upper Hunter	FRA	23
Upper Hunter	GBR	545
Upper Hunter	GRC	6
Upper Hunter	HKG	14
Upper Hunter	HRV	4
Upper Hunter	IDN	12
Upper Hunter	IND	147
Upper Hunter	IRL	125
Upper Hunter	IRQ	4
Upper Hunter	ITA	20
Upper Hunter	JPN	12
Upper Hunter	KHM	6
Upper Hunter	KOR	9
Upper Hunter	LBN	5
Upper Hunter	LKA	25
Upper Hunter	MLT	16
Upper Hunter	MMR	9
Upper Hunter	MYS	34
Upper Hunter	NLD	57
Upper Hunter	NPL	31
Upper Hunter	NZL	441
Upper Hunter	PAK	18
Upper Hunter	PHL	216
Upper Hunter	PNG	15
Upper Hunter	POL	3
Upper Hunter	SGP	10
Upper Hunter	THA	61
Upper Hunter	TUR	4
Upper Hunter	TWN	9
Upper Hunter	USA	51
Upper Hunter	VNM	28
Upper Hunter	ZAF	97
Upper Hunter	ZWE	37
Dapto - Port Kembla		6296
Dapto - Port Kembla	AFG	11
Dapto - Port Kembla	AUS	60150
Dapto - Port Kembla	BGD	29
Dapto - Port Kembla	BIH	126
Dapto - Port Kembla	BRA	50
Dapto - Port Kembla	CAN	95
Dapto - Port Kembla	CHL	216
Dapto - Port Kembla	CHN	254
Dapto - Port Kembla	DEU	412
Dapto - Port Kembla	EGY	54
Dapto - Port Kembla	FJI	77
Dapto - Port Kembla	FRA	72
Dapto - Port Kembla	GBR	3744
Dapto - Port Kembla	GRC	225
Dapto - Port Kembla	HKG	34
Dapto - Port Kembla	HRV	265
Dapto - Port Kembla	IDN	64
Dapto - Port Kembla	IND	514
Dapto - Port Kembla	IRL	144
Dapto - Port Kembla	IRN	53
Dapto - Port Kembla	IRQ	104
Dapto - Port Kembla	ITA	938
Dapto - Port Kembla	JPN	22
Dapto - Port Kembla	KHM	22
Dapto - Port Kembla	KOR	86
Dapto - Port Kembla	LBN	394
Dapto - Port Kembla	LKA	72
Dapto - Port Kembla	MKD	1877
Dapto - Port Kembla	MLT	267
Dapto - Port Kembla	MMR	81
Dapto - Port Kembla	MUS	9
Dapto - Port Kembla	MYS	78
Dapto - Port Kembla	NLD	208
Dapto - Port Kembla	NPL	40
Dapto - Port Kembla	NZL	812
Dapto - Port Kembla	PAK	74
Dapto - Port Kembla	PHL	592
Dapto - Port Kembla	PNG	17
Dapto - Port Kembla	POL	133
Dapto - Port Kembla	SGP	32
Dapto - Port Kembla	THA	186
Dapto - Port Kembla	TUR	194
Dapto - Port Kembla	TWN	22
Dapto - Port Kembla	USA	187
Dapto - Port Kembla	VNM	265
Dapto - Port Kembla	WSM	29
Dapto - Port Kembla	ZAF	160
Dapto - Port Kembla	ZWE	37
Illawarra Catchment Reserve	AUS	7
Kiama - Shellharbour		6501
Kiama - Shellharbour	AFG	4
Kiama - Shellharbour	AUS	79251
Kiama - Shellharbour	BGD	12
Kiama - Shellharbour	BIH	92
Kiama - Shellharbour	BRA	61
Kiama - Shellharbour	CAN	155
Kiama - Shellharbour	CHL	217
Kiama - Shellharbour	CHN	204
Kiama - Shellharbour	DEU	624
Kiama - Shellharbour	EGY	138
Kiama - Shellharbour	FJI	98
