SA3_NAME16	Age	HoursHousekeeping	Sex	adults
Shoalhaven	65-74	0	F	2010
Shoalhaven	65-74	0	M	2139
Shoalhaven	65-74	<5	F	605
Shoalhaven	65-74	<5	M	1257
Shoalhaven	65-74	5-14	F	2070
Shoalhaven	65-74	5-14	M	2455
Shoalhaven	65-74	15-29	F	1958
Shoalhaven	65-74	15-29	M	1272
Shoalhaven	65-74	30+	F	1614
Shoalhaven	65-74	30+	M	757
Shoalhaven	75-84		F	412
Shoalhaven	75-84		M	344
Shoalhaven	75-84	0	F	1718
Shoalhaven	75-84	0	M	1736
Shoalhaven	75-84	<5	F	371
Shoalhaven	75-84	<5	M	576
Shoalhaven	75-84	5-14	F	872
Shoalhaven	75-84	5-14	M	1067
Shoalhaven	75-84	15-29	F	769
Shoalhaven	75-84	15-29	M	633
Shoalhaven	75-84	30+	F	832
Shoalhaven	75-84	30+	M	497
Shoalhaven	85+		F	264
Shoalhaven	85+		M	153
Shoalhaven	85+	0	F	1065
Shoalhaven	85+	0	M	663
Shoalhaven	85+	<5	F	234
Shoalhaven	85+	<5	M	165
Shoalhaven	85+	5-14	F	275
Shoalhaven	85+	5-14	M	226
Shoalhaven	85+	15-29	F	134
Shoalhaven	85+	15-29	M	126
Shoalhaven	85+	30+	F	107
Shoalhaven	85+	30+	M	85
Southern Highlands	15-19		F	80
Southern Highlands	15-19		M	63
Southern Highlands	15-19	0	F	463
Southern Highlands	15-19	0	M	564
Southern Highlands	15-19	<5	F	732
Southern Highlands	15-19	<5	M	730
Southern Highlands	15-19	5-14	F	177
Southern Highlands	15-19	5-14	M	111
Southern Highlands	15-19	15-29	F	20
Southern Highlands	15-19	15-29	M	6
Southern Highlands	15-19	30+	F	6
Southern Highlands	15-19	30+	M	9
Southern Highlands	20-24		F	57
Southern Highlands	20-24		M	77
Southern Highlands	20-24	0	F	242
Southern Highlands	20-24	0	M	430
Southern Highlands	20-24	<5	F	389
Southern Highlands	20-24	<5	M	417
Southern Highlands	20-24	5-14	F	271
Southern Highlands	20-24	5-14	M	145
Southern Highlands	20-24	15-29	F	49
Southern Highlands	20-24	15-29	M	23
Southern Highlands	20-24	30+	F	33
Southern Highlands	20-24	30+	M	10
Southern Highlands	25-34		F	118
Southern Highlands	25-34		M	112
Southern Highlands	25-34	0	F	406
Southern Highlands	25-34	0	M	630
Southern Highlands	25-34	<5	F	350
Southern Highlands	25-34	<5	M	686
Southern Highlands	25-34	5-14	F	735
Southern Highlands	25-34	5-14	M	641
Southern Highlands	25-34	15-29	F	408
Southern Highlands	25-34	15-29	M	181
Southern Highlands	25-34	30+	F	405
Southern Highlands	25-34	30+	M	77
Southern Highlands	35-44		F	120
Southern Highlands	35-44		M	149
Southern Highlands	35-44	0	F	246
Southern Highlands	35-44	0	M	434
Southern Highlands	35-44	<5	F	217
Southern Highlands	35-44	<5	M	652
Southern Highlands	35-44	5-14	F	905
Southern Highlands	35-44	5-14	M	933
Southern Highlands	35-44	15-29	F	637
Southern Highlands	35-44	15-29	M	295
Southern Highlands	35-44	30+	F	636
Southern Highlands	35-44	30+	M	123
Southern Highlands	45-54		F	165
Southern Highlands	45-54		M	176
Southern Highlands	45-54	0	F	289
Southern Highlands	45-54	0	M	481
Southern Highlands	45-54	<5	F	340
Southern Highlands	45-54	<5	M	783
Southern Highlands	45-54	5-14	F	1329
Southern Highlands	45-54	5-14	M	1236
Southern Highlands	45-54	15-29	F	838
Southern Highlands	45-54	15-29	M	373
Southern Highlands	45-54	30+	F	569
Southern Highlands	45-54	30+	M	158
Southern Highlands	55-64		F	173
Southern Highlands	55-64		M	163
Southern Highlands	55-64	0	F	437
Southern Highlands	55-64	0	M	568
Southern Highlands	55-64	<5	F	411
Southern Highlands	55-64	<5	M	787
Southern Highlands	55-64	5-14	F	1322
Southern Highlands	55-64	5-14	M	1236
Southern Highlands	55-64	15-29	F	926
Southern Highlands	55-64	15-29	M	447
Southern Highlands	55-64	30+	F	556
Southern Highlands	55-64	30+	M	209
Southern Highlands	65-74		F	191
Southern Highlands	65-74		M	188
Southern Highlands	65-74	0	F	704
Southern Highlands	65-74	0	M	710
Southern Highlands	65-74	<5	F	302
Southern Highlands	65-74	<5	M	610
Southern Highlands	65-74	5-14	F	1150
Southern Highlands	65-74	5-14	M	1137
Southern Highlands	65-74	15-29	F	1048
Southern Highlands	65-74	15-29	M	573
Southern Highlands	65-74	30+	F	847
Southern Highlands	65-74	30+	M	343
Southern Highlands	75-84		F	206
Southern Highlands	75-84		M	174
Southern Highlands	75-84	0	F	688
Southern Highlands	75-84	0	M	608
Southern Highlands	75-84	<5	F	253
Southern Highlands	75-84	<5	M	364
Southern Highlands	75-84	5-14	F	574
Southern Highlands	75-84	5-14	M	656
Southern Highlands	75-84	15-29	F	547
Southern Highlands	75-84	15-29	M	402
Southern Highlands	75-84	30+	F	487
Southern Highlands	75-84	30+	M	218
Southern Highlands	85+		F	191
Southern Highlands	85+		M	118
Southern Highlands	85+	0	F	431
Southern Highlands	85+	0	M	277
Southern Highlands	85+	<5	F	83
Southern Highlands	85+	<5	M	96
Southern Highlands	85+	5-14	F	151
Southern Highlands	85+	5-14	M	146
Southern Highlands	85+	15-29	F	103
Southern Highlands	85+	15-29	M	70
Southern Highlands	85+	30+	F	56
Southern Highlands	85+	30+	M	46
Baulkham Hills	15-19		F	107
Baulkham Hills	15-19		M	142
Baulkham Hills	15-19	0	F	1634
Baulkham Hills	15-19	0	M	2128
Baulkham Hills	15-19	<5	F	2562
Baulkham Hills	15-19	<5	M	2661
Baulkham Hills	15-19	5-14	F	613
Baulkham Hills	15-19	5-14	M	537
Baulkham Hills	15-19	15-29	F	55
Baulkham Hills	15-19	15-29	M	41
Baulkham Hills	15-19	30+	F	14
Baulkham Hills	15-19	30+	M	15
Baulkham Hills	20-24		F	104
Baulkham Hills	20-24		M	137
Baulkham Hills	20-24	0	F	1098
Baulkham Hills	20-24	0	M	1696
Baulkham Hills	20-24	<5	F	1912
Baulkham Hills	20-24	<5	M	2133
Baulkham Hills	20-24	5-14	F	1041
Baulkham Hills	20-24	5-14	M	740
Baulkham Hills	20-24	15-29	F	129
Baulkham Hills	20-24	15-29	M	67
Baulkham Hills	20-24	30+	F	51
Baulkham Hills	20-24	30+	M	24
Baulkham Hills	25-34		F	251
Baulkham Hills	25-34		M	238
Baulkham Hills	25-34	0	F	1477
Baulkham Hills	25-34	0	M	2021
Baulkham Hills	25-34	<5	F	1493
Baulkham Hills	25-34	<5	M	2170
Baulkham Hills	25-34	5-14	F	2148
Baulkham Hills	25-34	5-14	M	1844
Baulkham Hills	25-34	15-29	F	839
Baulkham Hills	25-34	15-29	M	363
Baulkham Hills	25-34	30+	F	799
Baulkham Hills	25-34	30+	M	144
Baulkham Hills	35-44		F	347
Baulkham Hills	35-44		M	332
Baulkham Hills	35-44	0	F	1943
Baulkham Hills	35-44	0	M	2426
Baulkham Hills	35-44	<5	F	921
Baulkham Hills	35-44	<5	M	2272
Baulkham Hills	35-44	5-14	F	3349
Baulkham Hills	35-44	5-14	M	3957
Baulkham Hills	35-44	15-29	F	2932
Baulkham Hills	35-44	15-29	M	1356
Baulkham Hills	35-44	30+	F	2742
Baulkham Hills	35-44	30+	M	576
Baulkham Hills	45-54		F	262
Baulkham Hills	45-54		M	268
Baulkham Hills	45-54	0	F	1326
Baulkham Hills	45-54	0	M	1722
Baulkham Hills	45-54	<5	F	830
Baulkham Hills	45-54	<5	M	2404
Baulkham Hills	45-54	5-14	F	3706
Baulkham Hills	45-54	5-14	M	4285
Baulkham Hills	45-54	15-29	F	3023
Baulkham Hills	45-54	15-29	M	1364
Baulkham Hills	45-54	30+	F	2158
Baulkham Hills	45-54	30+	M	483
Baulkham Hills	55-64		F	222
Baulkham Hills	55-64		M	197
Baulkham Hills	55-64	0	F	1453
Baulkham Hills	55-64	0	M	1632
Baulkham Hills	55-64	<5	F	731
Baulkham Hills	55-64	<5	M	2065
Baulkham Hills	55-64	5-14	F	3021
Baulkham Hills	55-64	5-14	M	3463
Baulkham Hills	55-64	15-29	F	2405
Baulkham Hills	55-64	15-29	M	1160
Baulkham Hills	55-64	30+	F	1809
Baulkham Hills	55-64	30+	M	450
Baulkham Hills	65-74		F	226
Baulkham Hills	65-74		M	209
Baulkham Hills	65-74	0	F	1694
Baulkham Hills	65-74	0	M	1661
Baulkham Hills	65-74	<5	F	531
Baulkham Hills	65-74	<5	M	1292
Baulkham Hills	65-74	5-14	F	1993
Baulkham Hills	65-74	5-14	M	2441
Baulkham Hills	65-74	15-29	F	1977
Baulkham Hills	65-74	15-29	M	1175
Baulkham Hills	65-74	30+	F	1644
Baulkham Hills	65-74	30+	M	575
Baulkham Hills	75-84		F	313
Baulkham Hills	75-84		M	208
Baulkham Hills	75-84	0	F	1392
Baulkham Hills	75-84	0	M	1266
Baulkham Hills	75-84	<5	F	414
Baulkham Hills	75-84	<5	M	643
Baulkham Hills	75-84	5-14	F	915
Baulkham Hills	75-84	5-14	M	1078
Baulkham Hills	75-84	15-29	F	788
Baulkham Hills	75-84	15-29	M	514
Baulkham Hills	75-84	30+	F	694
Baulkham Hills	75-84	30+	M	281
Baulkham Hills	85+		F	459
Baulkham Hills	85+		M	196
Baulkham Hills	85+	0	F	1072
Baulkham Hills	85+	0	M	606
Baulkham Hills	85+	<5	F	209
Baulkham Hills	85+	<5	M	142
Baulkham Hills	85+	5-14	F	262
Baulkham Hills	85+	5-14	M	230
Baulkham Hills	85+	15-29	F	157
Baulkham Hills	85+	15-29	M	96
Baulkham Hills	85+	30+	F	98
Baulkham Hills	85+	30+	M	61
Dural - Wisemans Ferry	15-19		F	27
Dural - Wisemans Ferry	15-19		M	48
Dural - Wisemans Ferry	15-19	0	F	288
Dural - Wisemans Ferry	15-19	0	M	418
Dural - Wisemans Ferry	15-19	<5	F	526
Dural - Wisemans Ferry	15-19	<5	M	508
Dural - Wisemans Ferry	15-19	5-14	F	144
Dural - Wisemans Ferry	15-19	5-14	M	140
Dural - Wisemans Ferry	15-19	15-29	F	12
Dural - Wisemans Ferry	15-19	15-29	M	8
Dural - Wisemans Ferry	15-19	30+	F	7
Dural - Wisemans Ferry	15-19	30+	M	5
Dural - Wisemans Ferry	20-24		F	27
Dural - Wisemans Ferry	20-24		M	28
Dural - Wisemans Ferry	20-24	0	F	185
Dural - Wisemans Ferry	20-24	0	M	333
Dural - Wisemans Ferry	20-24	<5	F	310
Dural - Wisemans Ferry	20-24	<5	M	387
Dural - Wisemans Ferry	20-24	5-14	F	203
Dural - Wisemans Ferry	20-24	5-14	M	130
Dural - Wisemans Ferry	20-24	15-29	F	33
Dural - Wisemans Ferry	20-24	15-29	M	34
Dural - Wisemans Ferry	20-24	30+	F	20
Dural - Wisemans Ferry	20-24	30+	M	11
Dural - Wisemans Ferry	25-34		F	56
Dural - Wisemans Ferry	25-34		M	60
Dural - Wisemans Ferry	25-34	0	F	159
Dural - Wisemans Ferry	25-34	0	M	301
Dural - Wisemans Ferry	25-34	<5	F	203
Dural - Wisemans Ferry	25-34	<5	M	380
Dural - Wisemans Ferry	25-34	5-14	F	320
Dural - Wisemans Ferry	25-34	5-14	M	310
Dural - Wisemans Ferry	25-34	15-29	F	142
Dural - Wisemans Ferry	25-34	15-29	M	73
Dural - Wisemans Ferry	25-34	30+	F	184
Dural - Wisemans Ferry	25-34	30+	M	45
Dural - Wisemans Ferry	35-44		F	65
Dural - Wisemans Ferry	35-44		M	63
Dural - Wisemans Ferry	35-44	0	F	117
Dural - Wisemans Ferry	35-44	0	M	219
Dural - Wisemans Ferry	35-44	<5	F	107
Dural - Wisemans Ferry	35-44	<5	M	323
Dural - Wisemans Ferry	35-44	5-14	F	422
Dural - Wisemans Ferry	35-44	5-14	M	514
Dural - Wisemans Ferry	35-44	15-29	F	389
Dural - Wisemans Ferry	35-44	15-29	M	165
Dural - Wisemans Ferry	35-44	30+	F	436
Dural - Wisemans Ferry	35-44	30+	M	100
Dural - Wisemans Ferry	45-54		F	69
Dural - Wisemans Ferry	45-54		M	87
Dural - Wisemans Ferry	45-54	0	F	211
Dural - Wisemans Ferry	45-54	0	M	305
Dural - Wisemans Ferry	45-54	<5	F	163
Dural - Wisemans Ferry	45-54	<5	M	450
Dural - Wisemans Ferry	45-54	5-14	F	690
Dural - Wisemans Ferry	45-54	5-14	M	808
Dural - Wisemans Ferry	45-54	15-29	F	568
Dural - Wisemans Ferry	45-54	15-29	M	310
Dural - Wisemans Ferry	45-54	30+	F	509
Dural - Wisemans Ferry	45-54	30+	M	112
Dural - Wisemans Ferry	55-64		F	61
Dural - Wisemans Ferry	55-64		M	69
Dural - Wisemans Ferry	55-64	0	F	224
Dural - Wisemans Ferry	55-64	0	M	381
Dural - Wisemans Ferry	55-64	<5	F	135
Dural - Wisemans Ferry	55-64	<5	M	356
Dural - Wisemans Ferry	55-64	5-14	F	585
Dural - Wisemans Ferry	55-64	5-14	M	730
Dural - Wisemans Ferry	55-64	15-29	F	468
Dural - Wisemans Ferry	55-64	15-29	M	279
Dural - Wisemans Ferry	55-64	30+	F	449
Dural - Wisemans Ferry	55-64	30+	M	155
Dural - Wisemans Ferry	65-74		F	62
Dural - Wisemans Ferry	65-74		M	56
Dural - Wisemans Ferry	65-74	0	F	278
Dural - Wisemans Ferry	65-74	0	M	340
Dural - Wisemans Ferry	65-74	<5	F	93
Dural - Wisemans Ferry	65-74	<5	M	229
Dural - Wisemans Ferry	65-74	5-14	F	372
Dural - Wisemans Ferry	65-74	5-14	M	399
Dural - Wisemans Ferry	65-74	15-29	F	408
Dural - Wisemans Ferry	65-74	15-29	M	271
Dural - Wisemans Ferry	65-74	30+	F	369
Dural - Wisemans Ferry	65-74	30+	M	192
Dural - Wisemans Ferry	75-84		F	42
Dural - Wisemans Ferry	75-84		M	44
Dural - Wisemans Ferry	75-84	0	F	271
Dural - Wisemans Ferry	75-84	0	M	294
Dural - Wisemans Ferry	75-84	<5	F	80
Dural - Wisemans Ferry	75-84	<5	M	151
Dural - Wisemans Ferry	75-84	5-14	F	185
Dural - Wisemans Ferry	75-84	5-14	M	220
Dural - Wisemans Ferry	75-84	15-29	F	173
Dural - Wisemans Ferry	75-84	15-29	M	140
Dural - Wisemans Ferry	75-84	30+	F	235
Dural - Wisemans Ferry	75-84	30+	M	109
Dural - Wisemans Ferry	85+		F	39
Dural - Wisemans Ferry	85+		M	31
Dural - Wisemans Ferry	85+	0	F	226
Dural - Wisemans Ferry	85+	0	M	148
Dural - Wisemans Ferry	85+	<5	F	53
Dural - Wisemans Ferry	85+	<5	M	38
Dural - Wisemans Ferry	85+	5-14	F	45
Dural - Wisemans Ferry	85+	5-14	M	39
Dural - Wisemans Ferry	85+	15-29	F	39
Dural - Wisemans Ferry	85+	15-29	M	25
Dural - Wisemans Ferry	85+	30+	F	25
Dural - Wisemans Ferry	85+	30+	M	23
Hawkesbury	15-19		F	35
Hawkesbury	15-19		M	33
Hawkesbury	15-19	0	F	243
Hawkesbury	15-19	0	M	333
Hawkesbury	15-19	<5	F	387
Hawkesbury	15-19	<5	M	388
Hawkesbury	15-19	5-14	F	149
Hawkesbury	15-19	5-14	M	109
Hawkesbury	15-19	15-29	F	12
Hawkesbury	15-19	15-29	M	13
Hawkesbury	15-19	30+	M	12
Hawkesbury	20-24		F	25
Hawkesbury	20-24		M	43
Hawkesbury	20-24	0	F	172
Hawkesbury	20-24	0	M	303
Hawkesbury	20-24	<5	F	221
Hawkesbury	20-24	<5	M	281
Hawkesbury	20-24	5-14	F	220
Hawkesbury	20-24	5-14	M	139
Hawkesbury	20-24	15-29	F	46
Hawkesbury	20-24	15-29	M	24
Hawkesbury	20-24	30+	F	21
Hawkesbury	20-24	30+	M	9
Hawkesbury	25-34		F	53
Hawkesbury	25-34		M	85
Hawkesbury	25-34	0	F	197
Hawkesbury	25-34	0	M	357
Hawkesbury	25-34	<5	F	156
Hawkesbury	25-34	<5	M	400
Hawkesbury	25-34	5-14	F	393
Hawkesbury	25-34	5-14	M	382
Hawkesbury	25-34	15-29	F	240
Hawkesbury	25-34	15-29	M	119
Hawkesbury	25-34	30+	F	319
Hawkesbury	25-34	30+	M	66
Hawkesbury	35-44		F	47
Hawkesbury	35-44		M	67
Hawkesbury	35-44	0	F	104
Hawkesbury	35-44	0	M	216
Hawkesbury	35-44	<5	F	83
Hawkesbury	35-44	<5	M	320
Hawkesbury	35-44	5-14	F	438
Hawkesbury	35-44	5-14	M	512
Hawkesbury	35-44	15-29	F	341
Hawkesbury	35-44	15-29	M	200
Hawkesbury	35-44	30+	F	391
Hawkesbury	35-44	30+	M	98
Hawkesbury	45-54		F	71
Hawkesbury	45-54		M	85
Hawkesbury	45-54	0	F	161
Hawkesbury	45-54	0	M	297
Hawkesbury	45-54	<5	F	124
Hawkesbury	45-54	<5	M	358
Hawkesbury	45-54	5-14	F	661
Hawkesbury	45-54	5-14	M	664
Hawkesbury	45-54	15-29	F	511
Hawkesbury	45-54	15-29	M	291
Hawkesbury	45-54	30+	F	403
Hawkesbury	45-54	30+	M	133
Hawkesbury	55-64		F	58
Hawkesbury	55-64		M	86
Hawkesbury	55-64	0	F	194
Hawkesbury	55-64	0	M	338
Hawkesbury	55-64	<5	F	140
Hawkesbury	55-64	<5	M	314
Hawkesbury	55-64	5-14	F	599
Hawkesbury	55-64	5-14	M	620
Hawkesbury	55-64	15-29	F	478
Hawkesbury	55-64	15-29	M	297
Hawkesbury	55-64	30+	F	358
Hawkesbury	55-64	30+	M	176
Hawkesbury	65-74		F	51
Hawkesbury	65-74		M	55
Hawkesbury	65-74	0	F	220
Hawkesbury	65-74	0	M	264
Hawkesbury	65-74	<5	F	67
Hawkesbury	65-74	<5	M	181
Hawkesbury	65-74	5-14	F	264
Hawkesbury	65-74	5-14	M	383
Hawkesbury	65-74	15-29	F	302
Hawkesbury	65-74	15-29	M	225
Hawkesbury	65-74	30+	F	322
Hawkesbury	65-74	30+	M	178
Hawkesbury	75-84		F	27
Hawkesbury	75-84		M	36
Hawkesbury	75-84	0	F	131
Hawkesbury	75-84	0	M	206
Hawkesbury	75-84	<5	F	44
Hawkesbury	75-84	<5	M	82
Hawkesbury	75-84	5-14	F	123
Hawkesbury	75-84	5-14	M	137
Hawkesbury	75-84	15-29	F	121
Hawkesbury	75-84	15-29	M	78
Hawkesbury	75-84	30+	F	128
Hawkesbury	75-84	30+	M	69
Hawkesbury	85+		F	3
Hawkesbury	85+		M	8
Hawkesbury	85+	0	F	75
Hawkesbury	85+	0	M	55
Hawkesbury	85+	<5	F	18
Hawkesbury	85+	<5	M	26
Hawkesbury	85+	5-14	F	33
Hawkesbury	85+	5-14	M	30
Hawkesbury	85+	15-29	F	14
Hawkesbury	85+	15-29	M	11
Hawkesbury	85+	30+	F	9
Hawkesbury	85+	30+	M	16
Rouse Hill - McGraths Hill	15-19		F	42
Rouse Hill - McGraths Hill	15-19		M	60
Rouse Hill - McGraths Hill	15-19	0	F	621
Rouse Hill - McGraths Hill	15-19	0	M	783
Rouse Hill - McGraths Hill	15-19	<5	F	950
Rouse Hill - McGraths Hill	15-19	<5	M	934
Rouse Hill - McGraths Hill	15-19	5-14	F	288
Rouse Hill - McGraths Hill	15-19	5-14	M	185
Rouse Hill - McGraths Hill	15-19	15-29	F	25
Rouse Hill - McGraths Hill	15-19	15-29	M	14
Rouse Hill - McGraths Hill	15-19	30+	F	7
Rouse Hill - McGraths Hill	15-19	30+	M	10
Rouse Hill - McGraths Hill	20-24		F	53
Rouse Hill - McGraths Hill	20-24		M	49
Rouse Hill - McGraths Hill	20-24	0	F	459
Rouse Hill - McGraths Hill	20-24	0	M	695
Rouse Hill - McGraths Hill	20-24	<5	F	587
Rouse Hill - McGraths Hill	20-24	<5	M	698
Rouse Hill - McGraths Hill	20-24	5-14	F	383
Rouse Hill - McGraths Hill	20-24	5-14	M	255
Rouse Hill - McGraths Hill	20-24	15-29	F	89
Rouse Hill - McGraths Hill	20-24	15-29	M	41
Rouse Hill - McGraths Hill	20-24	30+	F	35
Rouse Hill - McGraths Hill	20-24	30+	M	13
Rouse Hill - McGraths Hill	25-34		F	161
Rouse Hill - McGraths Hill	25-34		M	115
Rouse Hill - McGraths Hill	25-34	0	F	752
Rouse Hill - McGraths Hill	25-34	0	M	958
Rouse Hill - McGraths Hill	25-34	<5	F	555
Rouse Hill - McGraths Hill	25-34	<5	M	883
Rouse Hill - McGraths Hill	25-34	5-14	F	1169
Rouse Hill - McGraths Hill	25-34	5-14	M	977
Rouse Hill - McGraths Hill	25-34	15-29	F	581
Rouse Hill - McGraths Hill	25-34	15-29	M	223
Rouse Hill - McGraths Hill	25-34	30+	F	588
Rouse Hill - McGraths Hill	25-34	30+	M	112
Rouse Hill - McGraths Hill	35-44		F	178
Rouse Hill - McGraths Hill	35-44		M	187
Rouse Hill - McGraths Hill	35-44	0	F	851
Rouse Hill - McGraths Hill	35-44	0	M	1074
Rouse Hill - McGraths Hill	35-44	<5	F	318
Rouse Hill - McGraths Hill	35-44	<5	M	1010
Rouse Hill - McGraths Hill	35-44	5-14	F	1470
Rouse Hill - McGraths Hill	35-44	5-14	M	1831
Rouse Hill - McGraths Hill	35-44	15-29	F	1210
Rouse Hill - McGraths Hill	35-44	15-29	M	637
Rouse Hill - McGraths Hill	35-44	30+	F	1276
Rouse Hill - McGraths Hill	35-44	30+	M	286
Rouse Hill - McGraths Hill	45-54		F	93
Rouse Hill - McGraths Hill	45-54		M	130
Rouse Hill - McGraths Hill	45-54	0	F	469
Rouse Hill - McGraths Hill	45-54	0	M	743
Rouse Hill - McGraths Hill	45-54	<5	F	311
Rouse Hill - McGraths Hill	45-54	<5	M	980
Rouse Hill - McGraths Hill	45-54	5-14	F	1350
Rouse Hill - McGraths Hill	45-54	5-14	M	1498
Rouse Hill - McGraths Hill	45-54	15-29	F	975
Rouse Hill - McGraths Hill	45-54	15-29	M	465
Rouse Hill - McGraths Hill	45-54	30+	F	722
Rouse Hill - McGraths Hill	45-54	30+	M	153
Rouse Hill - McGraths Hill	55-64		F	88
Rouse Hill - McGraths Hill	55-64		M	68
Rouse Hill - McGraths Hill	55-64	0	F	466
Rouse Hill - McGraths Hill	55-64	0	M	586
Rouse Hill - McGraths Hill	55-64	<5	F	201
Rouse Hill - McGraths Hill	55-64	<5	M	567
Rouse Hill - McGraths Hill	55-64	5-14	F	738
Rouse Hill - McGraths Hill	55-64	5-14	M	864
Rouse Hill - McGraths Hill	55-64	15-29	F	565
Rouse Hill - McGraths Hill	55-64	15-29	M	258
Rouse Hill - McGraths Hill	55-64	30+	F	443
Rouse Hill - McGraths Hill	55-64	30+	M	134
Rouse Hill - McGraths Hill	65-74		F	66
Rouse Hill - McGraths Hill	65-74		M	89
Rouse Hill - McGraths Hill	65-74	0	F	398
Rouse Hill - McGraths Hill	65-74	0	M	469
Rouse Hill - McGraths Hill	65-74	<5	F	131
Rouse Hill - McGraths Hill	65-74	<5	M	267
Rouse Hill - McGraths Hill	65-74	5-14	F	402
Rouse Hill - McGraths Hill	65-74	5-14	M	451
Rouse Hill - McGraths Hill	65-74	15-29	F	352
Rouse Hill - McGraths Hill	65-74	15-29	M	204
Rouse Hill - McGraths Hill	65-74	30+	F	321
Rouse Hill - McGraths Hill	65-74	30+	M	116
Rouse Hill - McGraths Hill	75-84		F	50
Rouse Hill - McGraths Hill	75-84		M	60
Rouse Hill - McGraths Hill	75-84	0	F	236
Rouse Hill - McGraths Hill	75-84	0	M	227
Rouse Hill - McGraths Hill	75-84	<5	F	75
Rouse Hill - McGraths Hill	75-84	<5	M	111
Rouse Hill - McGraths Hill	75-84	5-14	F	154
Rouse Hill - McGraths Hill	75-84	5-14	M	171
Rouse Hill - McGraths Hill	75-84	15-29	F	137
Rouse Hill - McGraths Hill	75-84	15-29	M	90
Rouse Hill - McGraths Hill	75-84	30+	F	109
Rouse Hill - McGraths Hill	75-84	30+	M	48
Rouse Hill - McGraths Hill	85+		F	11
Rouse Hill - McGraths Hill	85+		M	79
Rouse Hill - McGraths Hill	85+	0	F	89
Rouse Hill - McGraths Hill	85+	0	M	62
Rouse Hill - McGraths Hill	85+	<5	F	39
Rouse Hill - McGraths Hill	85+	<5	M	22
Rouse Hill - McGraths Hill	85+	5-14	F	21
Rouse Hill - McGraths Hill	85+	5-14	M	24
Rouse Hill - McGraths Hill	85+	15-29	F	15
Rouse Hill - McGraths Hill	85+	15-29	M	11
Rouse Hill - McGraths Hill	85+	30+	F	14
Rouse Hill - McGraths Hill	85+	30+	M	8
Blacktown	15-19		F	265
Blacktown	15-19		M	266
Blacktown	15-19	0	F	1535
Blacktown	15-19	0	M	1901
Blacktown	15-19	<5	F	1332
Blacktown	15-19	<5	M	1459
Blacktown	15-19	5-14	F	508
Blacktown	15-19	5-14	M	424
Blacktown	15-19	15-29	F	113
Blacktown	15-19	15-29	M	50
Blacktown	15-19	30+	F	39
Blacktown	15-19	30+	M	30
Blacktown	20-24		F	336
Blacktown	20-24		M	419
Blacktown	20-24	0	F	1779
Blacktown	20-24	0	M	2579
Blacktown	20-24	<5	F	1095
Blacktown	20-24	<5	M	1390
Blacktown	20-24	5-14	F	965
Blacktown	20-24	5-14	M	813
Blacktown	20-24	15-29	F	298
Blacktown	20-24	15-29	M	145
Blacktown	20-24	30+	F	173
Blacktown	20-24	30+	M	53
Blacktown	25-34		F	836
Blacktown	25-34		M	986
Blacktown	25-34	0	F	3473
Blacktown	25-34	0	M	4724
Blacktown	25-34	<5	F	1387
Blacktown	25-34	<5	M	2378
Blacktown	25-34	5-14	F	2492
Blacktown	25-34	5-14	M	2345
Blacktown	25-34	15-29	F	1343
Blacktown	25-34	15-29	M	587
Blacktown	25-34	30+	F	1632
Blacktown	25-34	30+	M	331
Blacktown	35-44		F	771
Blacktown	35-44		M	722
Blacktown	35-44	0	F	2554
Blacktown	35-44	0	M	3612
Blacktown	35-44	<5	F	777
Blacktown	35-44	<5	M	2073
Blacktown	35-44	5-14	F	2500
Blacktown	35-44	5-14	M	3133
Blacktown	35-44	15-29	F	2078
Blacktown	35-44	15-29	M	1205
Blacktown	35-44	30+	F	2414
Blacktown	35-44	30+	M	653
Blacktown	45-54		F	479
Blacktown	45-54		M	523
Blacktown	45-54	0	F	2011
Blacktown	45-54	0	M	2616
Blacktown	45-54	<5	F	684
Blacktown	45-54	<5	M	1672
Blacktown	45-54	5-14	F	2240
Blacktown	45-54	5-14	M	2357
Blacktown	45-54	15-29	F	1537
Blacktown	45-54	15-29	M	795
Blacktown	45-54	30+	F	1454
Blacktown	45-54	30+	M	470
Blacktown	55-64		F	353
Blacktown	55-64		M	402
Blacktown	55-64	0	F	2093
Blacktown	55-64	0	M	2402
Blacktown	55-64	<5	F	672
Blacktown	55-64	<5	M	1449
Blacktown	55-64	5-14	F	1863
Blacktown	55-64	5-14	M	2078
Blacktown	55-64	15-29	F	1382
Blacktown	55-64	15-29	M	683
Blacktown	55-64	30+	F	1265
Blacktown	55-64	30+	M	404
Blacktown	65-74		F	335
Blacktown	65-74		M	291
Blacktown	65-74	0	F	2084
Blacktown	65-74	0	M	2147
Blacktown	65-74	<5	F	479
Blacktown	65-74	<5	M	857
Blacktown	65-74	5-14	F	1163
Blacktown	65-74	5-14	M	1286
Blacktown	65-74	15-29	F	1072
Blacktown	65-74	15-29	M	616
Blacktown	65-74	30+	F	1060
Blacktown	65-74	30+	M	391
Blacktown	75-84		F	238
Blacktown	75-84		M	197
Blacktown	75-84	0	F	1313
Blacktown	75-84	0	M	1179
Blacktown	75-84	<5	F	301
Blacktown	75-84	<5	M	384
Blacktown	75-84	5-14	F	501
Blacktown	75-84	5-14	M	529
Blacktown	75-84	15-29	F	406
Blacktown	75-84	15-29	M	224
Blacktown	75-84	30+	F	328
