SA3_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Queanbeyan			39
Queanbeyan		1951	42
Queanbeyan		1960	134
Queanbeyan		1970	283
Queanbeyan		1980	263
Queanbeyan		1990	225
Queanbeyan		2000	227
Queanbeyan		2010	299
Queanbeyan		2015	195
Queanbeyan		2016	41
Queanbeyan		2017	35
Queanbeyan		2018	30
Queanbeyan		2019	40
Queanbeyan		2020	23
Queanbeyan		2021	7
Queanbeyan	AFG	2010	13
Queanbeyan	AFG	2015	3
Queanbeyan	BGD	2000	11
Queanbeyan	BGD	2010	44
Queanbeyan	BGD	2015	41
Queanbeyan	BGD	2016	15
Queanbeyan	BGD	2017	22
Queanbeyan	BGD	2018	17
Queanbeyan	BGD	2019	28
Queanbeyan	CAN		5
Queanbeyan	CAN	1970	15
Queanbeyan	CAN	1980	30
Queanbeyan	CAN	1990	21
Queanbeyan	CAN	2000	24
Queanbeyan	CAN	2010	22
Queanbeyan	CAN	2015	23
Queanbeyan	CAN	2016	3
Queanbeyan	CAN	2020	5
Queanbeyan	CHN		8
Queanbeyan	CHN	1970	10
Queanbeyan	CHN	1990	15
Queanbeyan	CHN	2000	34
Queanbeyan	CHN	2010	71
Queanbeyan	CHN	2015	43
Queanbeyan	CHN	2016	14
Queanbeyan	CHN	2017	16
Queanbeyan	CHN	2018	4
Queanbeyan	CHN	2019	6
Queanbeyan	CHN	2020	4
Queanbeyan	DEU		4
Queanbeyan	DEU	1951	59
Queanbeyan	DEU	1960	56
Queanbeyan	DEU	1970	43
Queanbeyan	DEU	1980	22
Queanbeyan	DEU	1990	32
Queanbeyan	DEU	2000	17
Queanbeyan	DEU	2010	23
Queanbeyan	DEU	2015	11
Queanbeyan	EGY	1970	6
Queanbeyan	EGY	1980	6
Queanbeyan	EGY	1990	3
Queanbeyan	EGY	2000	5
Queanbeyan	EGY	2010	11
Queanbeyan	EGY	2015	10
Queanbeyan	EGY	2017	10
Queanbeyan	EGY	2019	8
Queanbeyan	EGY	2020	3
Queanbeyan	FJI		5
Queanbeyan	FJI	1970	3
Queanbeyan	FJI	1980	13
Queanbeyan	FJI	1990	23
Queanbeyan	FJI	2000	29
Queanbeyan	FJI	2010	59
Queanbeyan	FJI	2015	23
Queanbeyan	FJI	2017	4
Queanbeyan	FJI	2018	13
Queanbeyan	FJI	2019	4
Queanbeyan	FJI	2020	8
Queanbeyan	FJI	2021	4
Queanbeyan	GBR		45
Queanbeyan	GBR	1951	42
Queanbeyan	GBR	1960	169
Queanbeyan	GBR	1970	519
Queanbeyan	GBR	1980	325
Queanbeyan	GBR	1990	275
Queanbeyan	GBR	2000	192
Queanbeyan	GBR	2010	330
Queanbeyan	GBR	2015	153
Queanbeyan	GBR	2016	7
Queanbeyan	GBR	2017	5
Queanbeyan	GBR	2018	13
Queanbeyan	GBR	2019	26
Queanbeyan	GBR	2020	6
Queanbeyan	GBR	2021	7
Queanbeyan	GRC		3
Queanbeyan	GRC	1951	3
Queanbeyan	GRC	1960	31
Queanbeyan	GRC	1970	62
Queanbeyan	GRC	1980	16
Queanbeyan	GRC	1990	6
Queanbeyan	HKG		6
Queanbeyan	HKG	1970	9
Queanbeyan	HKG	1980	9
Queanbeyan	HKG	1990	12
Queanbeyan	HKG	2000	8
Queanbeyan	HKG	2015	5
Queanbeyan	HKG	2016	3
Queanbeyan	HKG	2019	3
Queanbeyan	HKG	2020	3
Queanbeyan	HRV		5
Queanbeyan	HRV	1951	4
Queanbeyan	HRV	1960	16
Queanbeyan	HRV	1970	81
Queanbeyan	HRV	1980	36
Queanbeyan	HRV	1990	8
Queanbeyan	HRV	2000	13
Queanbeyan	HRV	2010	6
Queanbeyan	HRV	2015	7
Queanbeyan	HRV	2017	5
Queanbeyan	IDN		3
Queanbeyan	IDN	1970	7
Queanbeyan	IDN	1980	4
Queanbeyan	IDN	1990	16
Queanbeyan	IDN	2000	19
Queanbeyan	IDN	2010	16
Queanbeyan	IDN	2015	17
Queanbeyan	IDN	2016	8
Queanbeyan	IDN	2017	7
Queanbeyan	IDN	2018	5
Queanbeyan	IDN	2019	3
Queanbeyan	IDN	2020	4
Queanbeyan	IND		23
Queanbeyan	IND	1970	7
Queanbeyan	IND	1980	8
Queanbeyan	IND	1990	16
Queanbeyan	IND	2000	43
Queanbeyan	IND	2010	429
Queanbeyan	IND	2015	335
Queanbeyan	IND	2016	102
Queanbeyan	IND	2017	108
Queanbeyan	IND	2018	146
Queanbeyan	IND	2019	90
Queanbeyan	IND	2020	22
Queanbeyan	IND	2021	3
Queanbeyan	IRL	1970	16
Queanbeyan	IRL	1980	18
Queanbeyan	IRL	1990	13
Queanbeyan	IRL	2000	9
Queanbeyan	IRL	2010	19
Queanbeyan	IRL	2015	12
Queanbeyan	IRL	2017	4
Queanbeyan	IRN		3
Queanbeyan	IRN	1990	8
Queanbeyan	IRN	2010	10
Queanbeyan	IRN	2015	14
Queanbeyan	IRN	2016	3
Queanbeyan	IRN	2020	4
Queanbeyan	IRQ	1990	4
Queanbeyan	IRQ	2000	4
Queanbeyan	IRQ	2015	9
Queanbeyan	IRQ	2018	4
Queanbeyan	ITA		6
Queanbeyan	ITA	1951	6
Queanbeyan	ITA	1960	135
Queanbeyan	ITA	1970	140
Queanbeyan	ITA	1980	27
Queanbeyan	ITA	1990	16
Queanbeyan	ITA	2000	6
Queanbeyan	ITA	2010	14
Queanbeyan	ITA	2015	6
Queanbeyan	ITA	2018	7
Queanbeyan	ITA	2019	4
Queanbeyan	JPN	1990	7
Queanbeyan	JPN	2000	5
Queanbeyan	JPN	2010	12
Queanbeyan	JPN	2015	3
Queanbeyan	KOR	1980	7
Queanbeyan	KOR	1990	7
Queanbeyan	KOR	2000	8
Queanbeyan	KOR	2010	30
Queanbeyan	KOR	2015	17
Queanbeyan	KOR	2017	4
Queanbeyan	LBN	1970	6
Queanbeyan	LBN	1980	4
Queanbeyan	LBN	1990	7
Queanbeyan	LBN	2010	5
Queanbeyan	LKA	1980	6
Queanbeyan	LKA	1990	26
Queanbeyan	LKA	2000	16
Queanbeyan	LKA	2010	13
Queanbeyan	LKA	2015	34
Queanbeyan	LKA	2016	7
Queanbeyan	LKA	2017	4
Queanbeyan	LKA	2019	5
Queanbeyan	LKA	2020	4
Queanbeyan	MKD		9
Queanbeyan	MKD	1951	6
Queanbeyan	MKD	1960	8
Queanbeyan	MKD	1970	74
Queanbeyan	MKD	1980	142
Queanbeyan	MKD	1990	137
Queanbeyan	MKD	2000	84
Queanbeyan	MKD	2010	48
Queanbeyan	MKD	2015	41
Queanbeyan	MKD	2016	3
Queanbeyan	MKD	2019	3
Queanbeyan	MYS		10
Queanbeyan	MYS	1960	4
Queanbeyan	MYS	1970	15
Queanbeyan	MYS	1980	25
Queanbeyan	MYS	1990	30
Queanbeyan	MYS	2000	16
Queanbeyan	MYS	2010	26
Queanbeyan	MYS	2015	15
Queanbeyan	MYS	2016	3
Queanbeyan	MYS	2018	4
Queanbeyan	MYS	2019	5
Queanbeyan	NLD	1951	7
Queanbeyan	NLD	1960	48
Queanbeyan	NLD	1970	19
Queanbeyan	NLD	1980	9
Queanbeyan	NLD	1990	12
Queanbeyan	NLD	2000	4
Queanbeyan	NLD	2010	13
Queanbeyan	NLD	2015	7
Queanbeyan	NLD	2018	3
Queanbeyan	NPL		6
Queanbeyan	NPL	2010	73
Queanbeyan	NPL	2015	115
Queanbeyan	NPL	2016	79
Queanbeyan	NPL	2017	130
Queanbeyan	NPL	2018	70
Queanbeyan	NPL	2019	35
Queanbeyan	NPL	2020	5
Queanbeyan	NZL		16
Queanbeyan	NZL	1951	5
Queanbeyan	NZL	1960	9
Queanbeyan	NZL	1970	55
Queanbeyan	NZL	1980	147
Queanbeyan	NZL	1990	183
Queanbeyan	NZL	2000	128
Queanbeyan	NZL	2010	188
Queanbeyan	NZL	2015	88
Queanbeyan	NZL	2016	14
Queanbeyan	NZL	2017	9
Queanbeyan	NZL	2018	8
Queanbeyan	NZL	2019	18
Queanbeyan	NZL	2020	10
Queanbeyan	NZL	2021	3
Queanbeyan	PAK		8
Queanbeyan	PAK	1980	4
Queanbeyan	PAK	2000	10
Queanbeyan	PAK	2010	38
Queanbeyan	PAK	2015	52
Queanbeyan	PAK	2016	13
Queanbeyan	PAK	2017	17
Queanbeyan	PAK	2018	23
Queanbeyan	PAK	2019	10
Queanbeyan	PHL		13
Queanbeyan	PHL	1970	5
Queanbeyan	PHL	1980	5
Queanbeyan	PHL	1990	61
Queanbeyan	PHL	2000	42
Queanbeyan	PHL	2010	154
Queanbeyan	PHL	2015	177
Queanbeyan	PHL	2016	41
Queanbeyan	PHL	2017	37
Queanbeyan	PHL	2018	34
Queanbeyan	PHL	2019	52
Queanbeyan	PHL	2020	21
Queanbeyan	PHL	2021	4
Queanbeyan	POL	1951	7
Queanbeyan	POL	1960	3
Queanbeyan	POL	1970	10
Queanbeyan	POL	1980	11
Queanbeyan	POL	1990	32
Queanbeyan	POL	2000	5
Queanbeyan	POL	2010	4
Queanbeyan	POL	2015	5
Queanbeyan	SGP		3
Queanbeyan	SGP	1960	4
Queanbeyan	SGP	1980	10
Queanbeyan	SGP	1990	13
Queanbeyan	SGP	2010	9
Queanbeyan	SGP	2015	14
Queanbeyan	SGP	2021	3
Queanbeyan	THA		6
Queanbeyan	THA	1980	6
Queanbeyan	THA	1990	8
Queanbeyan	THA	2000	20
Queanbeyan	THA	2010	42
Queanbeyan	THA	2015	23
Queanbeyan	THA	2016	8
Queanbeyan	THA	2017	6
Queanbeyan	THA	2018	3
Queanbeyan	THA	2019	5
Queanbeyan	THA	2020	8
Queanbeyan	THA	2021	3
Queanbeyan	TWN	1990	8
Queanbeyan	TWN	2000	4
Queanbeyan	TWN	2010	4
Queanbeyan	TWN	2015	5
Queanbeyan	USA		5
Queanbeyan	USA	1960	4
Queanbeyan	USA	1970	25
Queanbeyan	USA	1980	31
Queanbeyan	USA	1990	45
Queanbeyan	USA	2000	60
Queanbeyan	USA	2010	74
Queanbeyan	USA	2015	70
Queanbeyan	USA	2016	16
Queanbeyan	USA	2017	3
Queanbeyan	USA	2018	5
Queanbeyan	USA	2019	8
Queanbeyan	USA	2020	11
Queanbeyan	VNM		9
Queanbeyan	VNM	1980	11
Queanbeyan	VNM	1990	21
Queanbeyan	VNM	2000	14
Queanbeyan	VNM	2010	19
Queanbeyan	VNM	2015	7
Queanbeyan	VNM	2019	9
Queanbeyan	ZAF		4
Queanbeyan	ZAF	1970	8
Queanbeyan	ZAF	1980	19
Queanbeyan	ZAF	1990	25
Queanbeyan	ZAF	2000	57
Queanbeyan	ZAF	2010	82
Queanbeyan	ZAF	2015	44
Queanbeyan	ZAF	2016	6
Queanbeyan	ZAF	2017	11
Queanbeyan	ZAF	2018	11
Queanbeyan	ZAF	2019	19
Snowy Mountains			26
Snowy Mountains		1951	18
Snowy Mountains		1960	61
Snowy Mountains		1970	69
Snowy Mountains		1980	60
Snowy Mountains		1990	57
Snowy Mountains		2000	34
Snowy Mountains		2010	50
Snowy Mountains		2015	18
Snowy Mountains		2016	9
Snowy Mountains		2017	14
Snowy Mountains		2018	20
Snowy Mountains		2019	47
Snowy Mountains		2020	28
Snowy Mountains		2021	9
Snowy Mountains	BGD	2017	4
Snowy Mountains	CAN	1980	8
Snowy Mountains	CAN	1990	4
Snowy Mountains	CAN	2000	7
Snowy Mountains	CAN	2010	13
Snowy Mountains	CAN	2015	17
Snowy Mountains	CAN	2019	5
Snowy Mountains	CHN		6
Snowy Mountains	CHN	1951	4
Snowy Mountains	CHN	1970	4
Snowy Mountains	CHN	1990	3
Snowy Mountains	CHN	2000	5
Snowy Mountains	CHN	2010	21
Snowy Mountains	CHN	2015	10
Snowy Mountains	CHN	2016	3
Snowy Mountains	CHN	2017	7
Snowy Mountains	CHN	2018	3
Snowy Mountains	CHN	2019	22
Snowy Mountains	DEU		8
Snowy Mountains	DEU	1951	12
Snowy Mountains	DEU	1960	63
Snowy Mountains	DEU	1970	36
Snowy Mountains	DEU	1980	12
Snowy Mountains	DEU	1990	15
Snowy Mountains	DEU	2000	5
Snowy Mountains	DEU	2010	14
Snowy Mountains	DEU	2015	5
Snowy Mountains	GBR		23
Snowy Mountains	GBR	1951	25
Snowy Mountains	GBR	1960	77
Snowy Mountains	GBR	1970	220
Snowy Mountains	GBR	1980	106
Snowy Mountains	GBR	1990	71
Snowy Mountains	GBR	2000	56
Snowy Mountains	GBR	2010	79
Snowy Mountains	GBR	2015	23
Snowy Mountains	GBR	2017	11
Snowy Mountains	GBR	2018	6
Snowy Mountains	GBR	2019	15
Snowy Mountains	GBR	2020	5
Snowy Mountains	GBR	2021	3
Snowy Mountains	GRC	1970	6
Snowy Mountains	HKG		3
Snowy Mountains	HKG	1980	5
Snowy Mountains	HKG	1990	3
Snowy Mountains	HRV	1970	9
Snowy Mountains	IDN	1990	6
Snowy Mountains	IDN	2015	6
Snowy Mountains	IDN	2019	4
Snowy Mountains	IND	1970	3
Snowy Mountains	IND	1980	5
Snowy Mountains	IND	2000	4
Snowy Mountains	IND	2010	8
Snowy Mountains	IND	2015	9
Snowy Mountains	IND	2016	6
Snowy Mountains	IND	2017	19
Snowy Mountains	IND	2018	4
Snowy Mountains	IND	2019	10
Snowy Mountains	IND	2020	12
Snowy Mountains	IND	2021	5
Snowy Mountains	IRL		3
Snowy Mountains	IRL	1970	9
Snowy Mountains	IRL	1980	9
Snowy Mountains	IRL	1990	5
Snowy Mountains	IRL	2010	5
Snowy Mountains	IRL	2015	10
Snowy Mountains	IRN		4
Snowy Mountains	IRN	2020	8
Snowy Mountains	ITA		9
Snowy Mountains	ITA	1951	5
Snowy Mountains	ITA	1960	27
Snowy Mountains	ITA	1970	24
Snowy Mountains	ITA	1980	3
Snowy Mountains	ITA	1990	3
Snowy Mountains	ITA	2015	3
Snowy Mountains	ITA	2018	3
Snowy Mountains	ITA	2019	3
Snowy Mountains	ITA	2020	5
Snowy Mountains	ITA	2021	5
Snowy Mountains	JPN	2000	3
Snowy Mountains	JPN	2019	3
Snowy Mountains	KOR	2010	4
Snowy Mountains	KOR	2015	4
Snowy Mountains	KOR	2018	3
Snowy Mountains	KOR	2019	7
Snowy Mountains	LBN	1970	10
Snowy Mountains	LBN	1980	7
Snowy Mountains	LBN	1990	7
Snowy Mountains	LKA	1980	4
Snowy Mountains	LKA	2010	10
Snowy Mountains	LKA	2016	3
Snowy Mountains	LKA	2019	8
Snowy Mountains	MKD	1970	3
Snowy Mountains	MYS	1980	3
Snowy Mountains	MYS	2020	4
Snowy Mountains	NLD	1951	4
Snowy Mountains	NLD	1960	24
Snowy Mountains	NLD	1970	14
Snowy Mountains	NLD	1980	3
Snowy Mountains	NLD	1990	10
Snowy Mountains	NLD	2000	10
Snowy Mountains	NLD	2015	3
Snowy Mountains	NLD	2019	3
Snowy Mountains	NPL	2010	3
Snowy Mountains	NPL	2015	3
Snowy Mountains	NPL	2016	8
Snowy Mountains	NPL	2018	4
Snowy Mountains	NPL	2019	6
Snowy Mountains	NZL		13
Snowy Mountains	NZL	1951	3
Snowy Mountains	NZL	1960	4
Snowy Mountains	NZL	1970	18
Snowy Mountains	NZL	1980	67
Snowy Mountains	NZL	1990	62
Snowy Mountains	NZL	2000	36
Snowy Mountains	NZL	2010	34
Snowy Mountains	NZL	2015	25
Snowy Mountains	NZL	2016	4
Snowy Mountains	NZL	2017	9
Snowy Mountains	NZL	2018	3
Snowy Mountains	NZL	2019	3
Snowy Mountains	NZL	2021	4
Snowy Mountains	PAK	2015	3
Snowy Mountains	PAK	2017	4
Snowy Mountains	PAK	2019	8
Snowy Mountains	PAK	2020	3
Snowy Mountains	PAK	2021	7
Snowy Mountains	PHL		10
Snowy Mountains	PHL	1990	10
Snowy Mountains	PHL	2000	10
Snowy Mountains	PHL	2010	3
Snowy Mountains	PHL	2015	8
Snowy Mountains	PHL	2017	4
Snowy Mountains	PHL	2018	3
Snowy Mountains	PHL	2019	11
Snowy Mountains	PHL	2020	3
Snowy Mountains	PHL	2021	5
Snowy Mountains	POL	1951	5
Snowy Mountains	POL	1960	3
Snowy Mountains	POL	1970	4
Snowy Mountains	POL	1990	13
Snowy Mountains	POL	2010	4
Snowy Mountains	SGP	1970	3
Snowy Mountains	SGP	1990	4
Snowy Mountains	SGP	2015	4
Snowy Mountains	THA	1990	3
Snowy Mountains	THA	2010	33
Snowy Mountains	THA	2015	17
Snowy Mountains	THA	2018	4
Snowy Mountains	THA	2019	5
Snowy Mountains	TWN		9
Snowy Mountains	TWN	2010	6
Snowy Mountains	TWN	2015	5
Snowy Mountains	TWN	2018	9
Snowy Mountains	TWN	2019	43
Snowy Mountains	USA		6
Snowy Mountains	USA	1970	7
Snowy Mountains	USA	1980	8
Snowy Mountains	USA	1990	17
Snowy Mountains	USA	2000	11
Snowy Mountains	USA	2010	13
Snowy Mountains	USA	2015	15
Snowy Mountains	USA	2016	4
Snowy Mountains	USA	2020	3
Snowy Mountains	VNM	2000	4
Snowy Mountains	VNM	2015	3
Snowy Mountains	VNM	2016	3
Snowy Mountains	ZAF	1970	4
Snowy Mountains	ZAF	1980	6
Snowy Mountains	ZAF	1990	12
Snowy Mountains	ZAF	2000	11
Snowy Mountains	ZAF	2010	22
Snowy Mountains	ZAF	2015	5
Snowy Mountains	ZAF	2016	3
Snowy Mountains	ZAF	2018	8
Snowy Mountains	ZAF	2020	3
Snowy Mountains	ZAF	2021	5
South Coast			31
South Coast		1951	58
South Coast		1960	177
South Coast		1970	273
South Coast		1980	240
South Coast		1990	159
South Coast		2000	88
South Coast		2010	124
South Coast		2015	49
South Coast		2016	24
South Coast		2017	17
South Coast		2018	20
South Coast		2019	29
South Coast		2020	8
South Coast		2021	3
South Coast	BGD	2010	3
South Coast	BGD	2015	5
South Coast	CAN		5
South Coast	CAN	1960	4
South Coast	CAN	1970	14
South Coast	CAN	1980	21
South Coast	CAN	1990	19
South Coast	CAN	2000	14
South Coast	CAN	2010	35
South Coast	CAN	2015	13
South Coast	CAN	2017	7
South Coast	CAN	2021	5
South Coast	CHN		5
South Coast	CHN	1951	9
South Coast	CHN	1960	6
South Coast	CHN	1980	3
South Coast	CHN	1990	7
South Coast	CHN	2000	10
South Coast	CHN	2010	27
South Coast	CHN	2015	12
South Coast	CHN	2016	8
South Coast	CHN	2017	4
South Coast	CHN	2019	8
South Coast	DEU		19
South Coast	DEU	1951	71
South Coast	DEU	1960	162
South Coast	DEU	1970	90
South Coast	DEU	1980	56
South Coast	DEU	1990	45
South Coast	DEU	2000	34
South Coast	DEU	2010	40
South Coast	DEU	2015	10
South Coast	DEU	2016	3
South Coast	DEU	2018	4
South Coast	DEU	2019	8
South Coast	EGY		4
South Coast	EGY	1960	13
South Coast	EGY	1970	6
South Coast	FJI		3
South Coast	FJI	1960	4
South Coast	FJI	1980	6
South Coast	FJI	1990	3
South Coast	FJI	2000	4
South Coast	FJI	2010	6
South Coast	GBR		181
South Coast	GBR	1951	153
South Coast	GBR	1960	624
South Coast	GBR	1970	1294
South Coast	GBR	1980	702
South Coast	GBR	1990	410
South Coast	GBR	2000	222
South Coast	GBR	2010	241
South Coast	GBR	2015	103
South Coast	GBR	2016	12
South Coast	GBR	2017	18
South Coast	GBR	2018	8
South Coast	GBR	2019	15
South Coast	GBR	2020	6
South Coast	GRC	1951	3
South Coast	GRC	1960	15
South Coast	GRC	1970	39
South Coast	GRC	1980	11
South Coast	HKG	1951	3
South Coast	HKG	1960	5
South Coast	HKG	1970	6
South Coast	HKG	1980	6
South Coast	HKG	1990	7
South Coast	HKG	2000	3
South Coast	HKG	2010	5
South Coast	HKG	2018	5
South Coast	HRV		5
South Coast	HRV	1960	35
South Coast	HRV	1970	69
South Coast	HRV	1980	21
South Coast	HRV	2000	9
South Coast	IDN	1960	7
South Coast	IDN	1970	5
South Coast	IDN	1980	6
South Coast	IDN	2010	8
South Coast	IDN	2015	12
South Coast	IND		5
South Coast	IND	1951	4
South Coast	IND	1960	7
South Coast	IND	1970	15
South Coast	IND	1980	6
South Coast	IND	1990	5
South Coast	IND	2000	13
South Coast	IND	2010	39
South Coast	IND	2015	41
South Coast	IND	2016	17
South Coast	IND	2017	25
South Coast	IND	2018	22
South Coast	IND	2019	34
South Coast	IND	2020	26
South Coast	IRL	1960	19
South Coast	IRL	1970	27
South Coast	IRL	1980	30
South Coast	IRL	1990	26
South Coast	IRL	2000	7
South Coast	IRL	2010	34
South Coast	IRL	2015	14
South Coast	IRL	2017	4
South Coast	IRN	2015	3
South Coast	ITA		9
South Coast	ITA	1951	9
South Coast	ITA	1960	51
South Coast	ITA	1970	59
South Coast	ITA	1980	18
South Coast	ITA	1990	5
South Coast	ITA	2000	3
South Coast	ITA	2010	10
South Coast	JPN		6
South Coast	JPN	1960	3
South Coast	JPN	1980	3
South Coast	JPN	2000	4
South Coast	JPN	2010	13
South Coast	JPN	2015	5
South Coast	JPN	2016	6
South Coast	JPN	2018	4
South Coast	JPN	2019	4
South Coast	KOR		3
South Coast	KOR	2000	3
South Coast	KOR	2010	5
South Coast	KOR	2018	6
South Coast	LBN	1970	3
South Coast	LBN	2000	3
South Coast	LKA	1960	3
South Coast	LKA	1970	3
South Coast	LKA	1980	3
South Coast	LKA	1990	3
South Coast	LKA	2010	5
South Coast	LKA	2015	10
South Coast	LKA	2018	3
South Coast	LKA	2019	4
South Coast	MKD	1960	4
South Coast	MKD	1970	9
South Coast	MKD	1980	6
South Coast	MYS		4
South Coast	MYS	1960	9
South Coast	MYS	1970	16
South Coast	MYS	1980	10
South Coast	MYS	1990	8
South Coast	MYS	2000	6
South Coast	MYS	2010	8
South Coast	MYS	2015	3
South Coast	MYS	2016	5
South Coast	NLD		10
South Coast	NLD	1951	29
South Coast	NLD	1960	190
South Coast	NLD	1970	41
South Coast	NLD	1980	32
South Coast	NLD	1990	27
South Coast	NLD	2000	19
South Coast	NLD	2010	11
South Coast	NLD	2015	5
South Coast	NLD	2018	4
South Coast	NPL	2000	4
South Coast	NPL	2010	10
South Coast	NPL	2015	14
South Coast	NPL	2016	23
South Coast	NPL	2017	13
South Coast	NPL	2018	17
South Coast	NPL	2019	11
South Coast	NPL	2020	6
South Coast	NZL		53
South Coast	NZL	1951	3
South Coast	NZL	1960	31
South Coast	NZL	1970	117
South Coast	NZL	1980	281
South Coast	NZL	1990	210
South Coast	NZL	2000	130
South Coast	NZL	2010	92
South Coast	NZL	2015	23
South Coast	NZL	2016	5
South Coast	NZL	2018	7
South Coast	NZL	2019	5
South Coast	NZL	2020	3
South Coast	PAK	2010	8
South Coast	PAK	2015	3
South Coast	PAK	2018	3
South Coast	PHL		13
South Coast	PHL	1970	5
South Coast	PHL	1980	11
South Coast	PHL	1990	56
South Coast	PHL	2000	41
South Coast	PHL	2010	42
South Coast	PHL	2015	62
South Coast	PHL	2016	14
South Coast	PHL	2017	10
South Coast	PHL	2018	17
South Coast	PHL	2019	8
South Coast	PHL	2020	9
South Coast	POL	1951	8
South Coast	POL	1970	3
South Coast	POL	1980	12
South Coast	POL	1990	19
South Coast	POL	2000	5
South Coast	POL	2010	4
South Coast	POL	2015	3
South Coast	SGP	1960	4
South Coast	SGP	1970	8
South Coast	SGP	1980	10
South Coast	SGP	1990	3
South Coast	SGP	2000	3
South Coast	SGP	2010	11
South Coast	SGP	2015	4
South Coast	THA		4
South Coast	THA	1970	3
South Coast	THA	1980	5
South Coast	THA	1990	6
South Coast	THA	2000	14
South Coast	THA	2010	41
South Coast	THA	2015	31
South Coast	THA	2016	5
South Coast	THA	2017	11
South Coast	THA	2018	4
South Coast	THA	2019	4
South Coast	THA	2020	3
South Coast	TWN	1990	6
South Coast	TWN	2000	3
South Coast	TWN	2010	5
South Coast	USA		3
South Coast	USA	1951	7
South Coast	USA	1960	4
South Coast	USA	1970	24
South Coast	USA	1980	61
South Coast	USA	1990	51
South Coast	USA	2000	45
South Coast	USA	2010	75
South Coast	USA	2015	26
South Coast	USA	2016	6
South Coast	USA	2017	5
South Coast	USA	2018	5
South Coast	USA	2019	11
South Coast	USA	2020	8
South Coast	VNM		3
South Coast	VNM	1980	9
South Coast	VNM	1990	21
South Coast	VNM	2000	10
South Coast	VNM	2010	10
South Coast	VNM	2015	11
South Coast	VNM	2021	4
South Coast	ZAF		4
South Coast	ZAF	1960	10
South Coast	ZAF	1970	21
South Coast	ZAF	1980	48
South Coast	ZAF	1990	34
South Coast	ZAF	2000	51
South Coast	ZAF	2010	55
South Coast	ZAF	2015	13
South Coast	ZAF	2016	12
South Coast	ZAF	2019	10
South Coast	ZAF	2020	4
Goulburn - Mulwaree			47
Goulburn - Mulwaree		1951	18
Goulburn - Mulwaree		1960	40
Goulburn - Mulwaree		1970	87
Goulburn - Mulwaree		1980	87
Goulburn - Mulwaree		1990	53
Goulburn - Mulwaree		2000	33
Goulburn - Mulwaree		2010	104
Goulburn - Mulwaree		2015	49
Goulburn - Mulwaree		2016	17
Goulburn - Mulwaree		2017	16
Goulburn - Mulwaree		2018	16
Goulburn - Mulwaree		2019	24
Goulburn - Mulwaree		2020	4
Goulburn - Mulwaree		2021	29
Goulburn - Mulwaree	AFG		3
Goulburn - Mulwaree	AFG	2015	3
Goulburn - Mulwaree	BGD		3
Goulburn - Mulwaree	BGD	2010	11
Goulburn - Mulwaree	BGD	2015	12
Goulburn - Mulwaree	BGD	2016	3
Goulburn - Mulwaree	BGD	2018	4
Goulburn - Mulwaree	BGD	2019	14
Goulburn - Mulwaree	CAN		8
Goulburn - Mulwaree	CAN	1980	4
Goulburn - Mulwaree	CAN	1990	7
Goulburn - Mulwaree	CAN	2000	6
Goulburn - Mulwaree	CAN	2010	7
Goulburn - Mulwaree	CHN		11
Goulburn - Mulwaree	CHN	1990	11
Goulburn - Mulwaree	CHN	2000	16
Goulburn - Mulwaree	CHN	2010	33
Goulburn - Mulwaree	CHN	2015	23
Goulburn - Mulwaree	CHN	2016	7
Goulburn - Mulwaree	CHN	2017	3
Goulburn - Mulwaree	CHN	2019	28
Goulburn - Mulwaree	CHN	2021	15
Goulburn - Mulwaree	DEU		12
Goulburn - Mulwaree	DEU	1951	13
Goulburn - Mulwaree	DEU	1960	20
Goulburn - Mulwaree	DEU	1970	19
Goulburn - Mulwaree	DEU	1980	15
Goulburn - Mulwaree	DEU	1990	9
Goulburn - Mulwaree	DEU	2000	8
Goulburn - Mulwaree	EGY		3
Goulburn - Mulwaree	EGY	1970	3
Goulburn - Mulwaree	FJI		5
Goulburn - Mulwaree	FJI	1970	4
Goulburn - Mulwaree	FJI	1980	5
Goulburn - Mulwaree	FJI	1990	10
Goulburn - Mulwaree	FJI	2000	9
Goulburn - Mulwaree	FJI	2010	11
Goulburn - Mulwaree	FJI	2015	3
Goulburn - Mulwaree	FJI	2019	11
Goulburn - Mulwaree	FJI	2020	5
Goulburn - Mulwaree	GBR		65
Goulburn - Mulwaree	GBR	1951	40
Goulburn - Mulwaree	GBR	1960	127
Goulburn - Mulwaree	GBR	1970	320
Goulburn - Mulwaree	GBR	1980	186
Goulburn - Mulwaree	GBR	1990	122
Goulburn - Mulwaree	GBR	2000	49
Goulburn - Mulwaree	GBR	2010	82
Goulburn - Mulwaree	GBR	2015	36
Goulburn - Mulwaree	GBR	2016	9
Goulburn - Mulwaree	GBR	2017	5
Goulburn - Mulwaree	GBR	2018	4
Goulburn - Mulwaree	GBR	2019	12
Goulburn - Mulwaree	GRC		7
Goulburn - Mulwaree	GRC	1951	5
Goulburn - Mulwaree	GRC	1960	12
Goulburn - Mulwaree	GRC	1970	18
Goulburn - Mulwaree	GRC	2010	4
Goulburn - Mulwaree	HKG	1980	5
Goulburn - Mulwaree	HKG	1990	3
Goulburn - Mulwaree	HRV	1960	5
Goulburn - Mulwaree	HRV	1970	18
