SA3_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Snowy Mountains	0	1	1	9600	12
Snowy Mountains	0	1	1	12000	14
Snowy Mountains	0	1	1	14400	9
Snowy Mountains	0	1	1	16800	14
Snowy Mountains	0	1	1	19200	17
Snowy Mountains	0	1	1	21600	4
Snowy Mountains	0	1	1	28800	4
Snowy Mountains	0	1	1	31200	3
Snowy Mountains	0	1	1	36000	3
Snowy Mountains	1	0	0	0	24
Snowy Mountains	1	0	0	1800	11
Snowy Mountains	1	0	0	3600	18
Snowy Mountains	1	0	0	5400	15
Snowy Mountains	1	0	0	7200	47
Snowy Mountains	1	0	0	9600	45
Snowy Mountains	1	0	0	12000	51
Snowy Mountains	1	0	0	14400	51
Snowy Mountains	1	0	0	16800	53
Snowy Mountains	1	0	0	19200	49
Snowy Mountains	1	0	0	21600	35
Snowy Mountains	1	0	0	24000	44
Snowy Mountains	1	0	0	26400	21
Snowy Mountains	1	0	0	28800	21
Snowy Mountains	1	0	0	31200	25
Snowy Mountains	1	0	0	36000	44
Snowy Mountains	1	0	0	48000	14
Snowy Mountains	1	0	0	60000	17
Snowy Mountains	1	1	0	0	8
Snowy Mountains	1	1	0	1800	3
Snowy Mountains	1	1	0	3600	8
Snowy Mountains	1	1	0	5400	3
Snowy Mountains	1	1	0	7200	9
Snowy Mountains	1	1	0	9600	22
Snowy Mountains	1	1	0	12000	23
Snowy Mountains	1	1	0	14400	27
Snowy Mountains	1	1	0	16800	21
Snowy Mountains	1	1	0	19200	30
Snowy Mountains	1	1	0	21600	11
Snowy Mountains	1	1	0	24000	25
Snowy Mountains	1	1	0	26400	11
Snowy Mountains	1	1	0	28800	5
Snowy Mountains	1	1	0	31200	14
Snowy Mountains	1	1	0	36000	15
Snowy Mountains	1	1	0	48000	9
Snowy Mountains	1	1	0	60000	3
Snowy Mountains	1	1	1	0	19
Snowy Mountains	1	1	1	1800	5
Snowy Mountains	1	1	1	3600	7
Snowy Mountains	1	1	1	5400	11
Snowy Mountains	1	1	1	7200	23
Snowy Mountains	1	1	1	9600	63
Snowy Mountains	1	1	1	12000	85
Snowy Mountains	1	1	1	14400	90
Snowy Mountains	1	1	1	16800	79
Snowy Mountains	1	1	1	19200	78
Snowy Mountains	1	1	1	21600	53
Snowy Mountains	1	1	1	24000	94
Snowy Mountains	1	1	1	26400	21
Snowy Mountains	1	1	1	28800	24
Snowy Mountains	1	1	1	31200	48
Snowy Mountains	1	1	1	36000	58
Snowy Mountains	1	1	1	48000	20
Snowy Mountains	1	1	1	60000	18
South Coast		1	1	0	3
South Coast		1	1	7200	4
South Coast		1	1	9600	4
South Coast		1	1	14400	4
South Coast		1	1	16800	8
South Coast		1	1	19200	6
South Coast		1	1	24000	6
South Coast	0	1	0	0	19
South Coast	0	1	0	1800	12
South Coast	0	1	0	3600	17
South Coast	0	1	0	5400	15
South Coast	0	1	0	7200	18
South Coast	0	1	0	9600	47
South Coast	0	1	0	12000	44
South Coast	0	1	0	14400	46
South Coast	0	1	0	16800	36
South Coast	0	1	0	19200	30
South Coast	0	1	0	21600	12
South Coast	0	1	0	24000	26
South Coast	0	1	0	26400	15
South Coast	0	1	0	28800	5
South Coast	0	1	0	31200	4
South Coast	0	1	0	36000	14
South Coast	0	1	0	48000	3
South Coast	0	1	0	60000	4
South Coast	0	1	1	0	8
South Coast	0	1	1	3600	10
South Coast	0	1	1	5400	17
South Coast	0	1	1	7200	28
South Coast	0	1	1	9600	35
South Coast	0	1	1	12000	34
South Coast	0	1	1	14400	51
South Coast	0	1	1	16800	49
South Coast	0	1	1	19200	67
South Coast	0	1	1	21600	25
South Coast	0	1	1	24000	31
South Coast	0	1	1	26400	12
South Coast	0	1	1	28800	5
South Coast	0	1	1	31200	17
South Coast	0	1	1	36000	17
South Coast	0	1	1	48000	5
South Coast	0	1	1	60000	6
South Coast	1	0	0	0	155
South Coast	1	0	0	1800	62
South Coast	1	0	0	3600	113
South Coast	1	0	0	5400	83
South Coast	1	0	0	7200	133
South Coast	1	0	0	9600	174
South Coast	1	0	0	12000	196
South Coast	1	0	0	14400	196
South Coast	1	0	0	16800	204
South Coast	1	0	0	19200	218
South Coast	1	0	0	21600	136
South Coast	1	0	0	24000	223
South Coast	1	0	0	26400	77
South Coast	1	0	0	28800	48
South Coast	1	0	0	31200	121
South Coast	1	0	0	36000	107
South Coast	1	0	0	48000	56
South Coast	1	0	0	60000	39
South Coast	1	1	0	0	36
South Coast	1	1	0	1800	11
South Coast	1	1	0	3600	27
South Coast	1	1	0	5400	27
South Coast	1	1	0	7200	32
South Coast	1	1	0	9600	58
South Coast	1	1	0	12000	68
South Coast	1	1	0	14400	80
South Coast	1	1	0	16800	67
South Coast	1	1	0	19200	84
South Coast	1	1	0	21600	47
South Coast	1	1	0	24000	102
South Coast	1	1	0	26400	32
South Coast	1	1	0	28800	16
South Coast	1	1	0	31200	60
South Coast	1	1	0	36000	42
South Coast	1	1	0	48000	14
South Coast	1	1	0	60000	18
South Coast	1	1	1	0	33
South Coast	1	1	1	1800	14
South Coast	1	1	1	3600	38
South Coast	1	1	1	5400	29
South Coast	1	1	1	7200	58
South Coast	1	1	1	9600	83
South Coast	1	1	1	12000	142
South Coast	1	1	1	14400	251
South Coast	1	1	1	16800	233
South Coast	1	1	1	19200	258
South Coast	1	1	1	21600	191
South Coast	1	1	1	24000	289
South Coast	1	1	1	26400	114
South Coast	1	1	1	28800	73
South Coast	1	1	1	31200	172
South Coast	1	1	1	36000	176
South Coast	1	1	1	48000	49
South Coast	1	1	1	60000	27
Goulburn - Mulwaree		1	1	14400	4
Goulburn - Mulwaree		1	1	16800	6
Goulburn - Mulwaree	0	1	0	0	11
Goulburn - Mulwaree	0	1	0	1800	3
Goulburn - Mulwaree	0	1	0	3600	7
Goulburn - Mulwaree	0	1	0	5400	4
Goulburn - Mulwaree	0	1	0	7200	14
Goulburn - Mulwaree	0	1	0	9600	15
Goulburn - Mulwaree	0	1	0	12000	25
Goulburn - Mulwaree	0	1	0	14400	23
Goulburn - Mulwaree	0	1	0	16800	20
Goulburn - Mulwaree	0	1	0	19200	21
Goulburn - Mulwaree	0	1	0	21600	9
Goulburn - Mulwaree	0	1	0	24000	13
Goulburn - Mulwaree	0	1	0	26400	5
Goulburn - Mulwaree	0	1	0	28800	6
Goulburn - Mulwaree	0	1	0	31200	13
Goulburn - Mulwaree	0	1	0	36000	8
Goulburn - Mulwaree	0	1	0	60000	5
Goulburn - Mulwaree	0	1	1	3600	3
Goulburn - Mulwaree	0	1	1	5400	3
Goulburn - Mulwaree	0	1	1	9600	18
Goulburn - Mulwaree	0	1	1	12000	28
Goulburn - Mulwaree	0	1	1	14400	28
Goulburn - Mulwaree	0	1	1	16800	19
Goulburn - Mulwaree	0	1	1	19200	24
Goulburn - Mulwaree	0	1	1	21600	15
Goulburn - Mulwaree	0	1	1	24000	21
Goulburn - Mulwaree	0	1	1	26400	13
Goulburn - Mulwaree	0	1	1	28800	3
Goulburn - Mulwaree	0	1	1	31200	6
Goulburn - Mulwaree	0	1	1	36000	12
Goulburn - Mulwaree	0	1	1	48000	5
Goulburn - Mulwaree	0	1	1	60000	3
Goulburn - Mulwaree	1	0	0	0	51
Goulburn - Mulwaree	1	0	0	1800	18
Goulburn - Mulwaree	1	0	0	3600	34
Goulburn - Mulwaree	1	0	0	5400	25
Goulburn - Mulwaree	1	0	0	7200	54
Goulburn - Mulwaree	1	0	0	9600	67
Goulburn - Mulwaree	1	0	0	12000	95
Goulburn - Mulwaree	1	0	0	14400	113
Goulburn - Mulwaree	1	0	0	16800	117
Goulburn - Mulwaree	1	0	0	19200	134
Goulburn - Mulwaree	1	0	0	21600	78
Goulburn - Mulwaree	1	0	0	24000	130
Goulburn - Mulwaree	1	0	0	26400	58
Goulburn - Mulwaree	1	0	0	28800	41
Goulburn - Mulwaree	1	0	0	31200	98
Goulburn - Mulwaree	1	0	0	36000	67
Goulburn - Mulwaree	1	0	0	48000	25
Goulburn - Mulwaree	1	0	0	60000	29
Goulburn - Mulwaree	1	1	0	0	14
Goulburn - Mulwaree	1	1	0	1800	3
Goulburn - Mulwaree	1	1	0	3600	13
Goulburn - Mulwaree	1	1	0	5400	12
Goulburn - Mulwaree	1	1	0	7200	19
Goulburn - Mulwaree	1	1	0	9600	28
Goulburn - Mulwaree	1	1	0	12000	33
Goulburn - Mulwaree	1	1	0	14400	46
Goulburn - Mulwaree	1	1	0	16800	43
Goulburn - Mulwaree	1	1	0	19200	66
Goulburn - Mulwaree	1	1	0	21600	45
Goulburn - Mulwaree	1	1	0	24000	62
Goulburn - Mulwaree	1	1	0	26400	20
Goulburn - Mulwaree	1	1	0	28800	16
Goulburn - Mulwaree	1	1	0	31200	41
Goulburn - Mulwaree	1	1	0	36000	43
Goulburn - Mulwaree	1	1	0	48000	14
Goulburn - Mulwaree	1	1	0	60000	14
Goulburn - Mulwaree	1	1	1	0	30
Goulburn - Mulwaree	1	1	1	1800	6
Goulburn - Mulwaree	1	1	1	3600	7
Goulburn - Mulwaree	1	1	1	5400	9
Goulburn - Mulwaree	1	1	1	7200	28
Goulburn - Mulwaree	1	1	1	9600	59
Goulburn - Mulwaree	1	1	1	12000	95
Goulburn - Mulwaree	1	1	1	14400	141
Goulburn - Mulwaree	1	1	1	16800	151
Goulburn - Mulwaree	1	1	1	19200	165
Goulburn - Mulwaree	1	1	1	21600	154
Goulburn - Mulwaree	1	1	1	24000	213
Goulburn - Mulwaree	1	1	1	26400	80
Goulburn - Mulwaree	1	1	1	28800	59
Goulburn - Mulwaree	1	1	1	31200	126
Goulburn - Mulwaree	1	1	1	36000	135
Goulburn - Mulwaree	1	1	1	48000	41
Goulburn - Mulwaree	1	1	1	60000	23
Young - Yass		1	1	0	3
Young - Yass		1	1	9600	5
Young - Yass		1	1	16800	5
Young - Yass	0	1	0	0	15
Young - Yass	0	1	0	3600	8
Young - Yass	0	1	0	5400	14
Young - Yass	0	1	0	7200	12
Young - Yass	0	1	0	9600	18
Young - Yass	0	1	0	12000	19
Young - Yass	0	1	0	14400	21
Young - Yass	0	1	0	16800	25
Young - Yass	0	1	0	19200	25
Young - Yass	0	1	0	21600	8
Young - Yass	0	1	0	24000	14
Young - Yass	0	1	0	26400	11
Young - Yass	0	1	0	31200	10
Young - Yass	0	1	0	36000	8
Young - Yass	0	1	1	0	3
Young - Yass	0	1	1	3600	3
Young - Yass	0	1	1	5400	8
Young - Yass	0	1	1	7200	21
Young - Yass	0	1	1	9600	25
Young - Yass	0	1	1	12000	23
Young - Yass	0	1	1	14400	29
Young - Yass	0	1	1	16800	27
Young - Yass	0	1	1	19200	26
Young - Yass	0	1	1	21600	18
Young - Yass	0	1	1	24000	14
Young - Yass	0	1	1	26400	10
Young - Yass	0	1	1	31200	11
Young - Yass	0	1	1	36000	18
Young - Yass	0	1	1	48000	4
Young - Yass	0	1	1	60000	3
Young - Yass	1	0	0	0	81
Young - Yass	1	0	0	1800	19
Young - Yass	1	0	0	3600	34
Young - Yass	1	0	0	5400	34
Young - Yass	1	0	0	7200	83
Young - Yass	1	0	0	9600	81
Young - Yass	1	0	0	12000	106
Young - Yass	1	0	0	14400	106
Young - Yass	1	0	0	16800	86
Young - Yass	1	0	0	19200	115
Young - Yass	1	0	0	21600	69
Young - Yass	1	0	0	24000	93
Young - Yass	1	0	0	26400	40
Young - Yass	1	0	0	28800	30
Young - Yass	1	0	0	31200	78
Young - Yass	1	0	0	36000	131
Young - Yass	1	0	0	48000	62
Young - Yass	1	0	0	60000	50
Young - Yass	1	1	0	0	23
Young - Yass	1	1	0	1800	4
Young - Yass	1	1	0	3600	11
Young - Yass	1	1	0	5400	4
Young - Yass	1	1	0	7200	37
Young - Yass	1	1	0	9600	41
Young - Yass	1	1	0	12000	37
Young - Yass	1	1	0	14400	57
Young - Yass	1	1	0	16800	57
Young - Yass	1	1	0	19200	57
Young - Yass	1	1	0	21600	37
Young - Yass	1	1	0	24000	59
Young - Yass	1	1	0	26400	14
Young - Yass	1	1	0	28800	19
Young - Yass	1	1	0	31200	65
Young - Yass	1	1	0	36000	85
Young - Yass	1	1	0	48000	30
Young - Yass	1	1	0	60000	18
Young - Yass	1	1	1	0	36
Young - Yass	1	1	1	1800	3
Young - Yass	1	1	1	3600	11
Young - Yass	1	1	1	5400	24
Young - Yass	1	1	1	7200	56
Young - Yass	1	1	1	9600	87
Young - Yass	1	1	1	12000	119
Young - Yass	1	1	1	14400	162
Young - Yass	1	1	1	16800	153
Young - Yass	1	1	1	19200	127
Young - Yass	1	1	1	21600	129
Young - Yass	1	1	1	24000	176
Young - Yass	1	1	1	26400	92
Young - Yass	1	1	1	28800	57
Young - Yass	1	1	1	31200	180
Young - Yass	1	1	1	36000	257
Young - Yass	1	1	1	48000	78
Young - Yass	1	1	1	60000	69
Gosford		1	1	0	9
Gosford		1	1	9600	6
Gosford		1	1	12000	4
Gosford		1	1	14400	8
Gosford		1	1	16800	8
Gosford		1	1	19200	5
Gosford		1	1	21600	7
Gosford		1	1	24000	7
Gosford		1	1	26400	7
Gosford		1	1	28800	7
Gosford		1	1	31200	11
Gosford		1	1	36000	8
Gosford	0	1	0	0	45
Gosford	0	1	0	1800	10
Gosford	0	1	0	3600	28
Gosford	0	1	0	5400	43
Gosford	0	1	0	7200	45
Gosford	0	1	0	9600	82
Gosford	0	1	0	12000	81
Gosford	0	1	0	14400	110
Gosford	0	1	0	16800	114
Gosford	0	1	0	19200	127
Gosford	0	1	0	21600	69
Gosford	0	1	0	24000	115
Gosford	0	1	0	26400	48
Gosford	0	1	0	28800	33
Gosford	0	1	0	31200	77
Gosford	0	1	0	36000	74
Gosford	0	1	0	48000	21
Gosford	0	1	0	60000	19
Gosford	0	1	1	0	19
Gosford	0	1	1	1800	7
Gosford	0	1	1	3600	9
Gosford	0	1	1	5400	20
Gosford	0	1	1	7200	30
Gosford	0	1	1	9600	38
Gosford	0	1	1	12000	63
Gosford	0	1	1	14400	86
Gosford	0	1	1	16800	104
Gosford	0	1	1	19200	107
Gosford	0	1	1	21600	86
Gosford	0	1	1	24000	120
Gosford	0	1	1	26400	74
Gosford	0	1	1	28800	42
Gosford	0	1	1	31200	100
Gosford	0	1	1	36000	112
Gosford	0	1	1	48000	22
Gosford	0	1	1	60000	23
Gosford	1	0	0	0	277
Gosford	1	0	0	1800	75
Gosford	1	0	0	3600	135
Gosford	1	0	0	5400	107
Gosford	1	0	0	7200	155
Gosford	1	0	0	9600	203
Gosford	1	0	0	12000	236
Gosford	1	0	0	14400	270
Gosford	1	0	0	16800	263
Gosford	1	0	0	19200	359
Gosford	1	0	0	21600	299
Gosford	1	0	0	24000	526
Gosford	1	0	0	26400	303
Gosford	1	0	0	28800	269
Gosford	1	0	0	31200	528
Gosford	1	0	0	36000	702
Gosford	1	0	0	48000	277
Gosford	1	0	0	60000	205
Gosford	1	1	0	0	135
Gosford	1	1	0	1800	37
Gosford	1	1	0	3600	84
Gosford	1	1	0	5400	63
Gosford	1	1	0	7200	99
Gosford	1	1	0	9600	152
Gosford	1	1	0	12000	186
Gosford	1	1	0	14400	226
Gosford	1	1	0	16800	222
Gosford	1	1	0	19200	286
Gosford	1	1	0	21600	200
Gosford	1	1	0	24000	376
Gosford	1	1	0	26400	170
Gosford	1	1	0	28800	119
Gosford	1	1	0	31200	328
Gosford	1	1	0	36000	405
Gosford	1	1	0	48000	186
Gosford	1	1	0	60000	144
Gosford	1	1	1	0	147
Gosford	1	1	1	1800	25
Gosford	1	1	1	3600	51
Gosford	1	1	1	5400	41
Gosford	1	1	1	7200	77
Gosford	1	1	1	9600	159
Gosford	1	1	1	12000	225
Gosford	1	1	1	14400	342
Gosford	1	1	1	16800	426
Gosford	1	1	1	19200	576
Gosford	1	1	1	21600	553
Gosford	1	1	1	24000	1040
Gosford	1	1	1	26400	619
Gosford	1	1	1	28800	553
Gosford	1	1	1	31200	1215
Gosford	1	1	1	36000	1550
Gosford	1	1	1	48000	563
Gosford	1	1	1	60000	398
Wyong		1	1	0	7
Wyong		1	1	3600	6
Wyong		1	1	5400	3
Wyong		1	1	7200	11
Wyong		1	1	9600	7
Wyong		1	1	12000	7
Wyong		1	1	14400	15
Wyong		1	1	16800	10
Wyong		1	1	19200	10
Wyong		1	1	21600	12
Wyong		1	1	24000	7
Wyong		1	1	28800	3
Wyong		1	1	31200	13
Wyong		1	1	36000	9
Wyong		1	1	48000	6
Wyong	0	1	0	0	54
Wyong	0	1	0	1800	19
Wyong	0	1	0	3600	33
Wyong	0	1	0	5400	36
Wyong	0	1	0	7200	63
Wyong	0	1	0	9600	88
Wyong	0	1	0	12000	107
Wyong	0	1	0	14400	144
Wyong	0	1	0	16800	145
Wyong	0	1	0	19200	149
Wyong	0	1	0	21600	83
Wyong	0	1	0	24000	117
Wyong	0	1	0	26400	60
Wyong	0	1	0	28800	17
Wyong	0	1	0	31200	82
Wyong	0	1	0	36000	47
Wyong	0	1	0	48000	18
Wyong	0	1	0	60000	10
Wyong	0	1	1	0	35
Wyong	0	1	1	1800	14
Wyong	0	1	1	3600	19
Wyong	0	1	1	5400	15
Wyong	0	1	1	7200	44
Wyong	0	1	1	9600	61
Wyong	0	1	1	12000	81
Wyong	0	1	1	14400	124
Wyong	0	1	1	16800	119
Wyong	0	1	1	19200	161
Wyong	0	1	1	21600	111
Wyong	0	1	1	24000	167
Wyong	0	1	1	26400	62
Wyong	0	1	1	28800	37
Wyong	0	1	1	31200	102
Wyong	0	1	1	36000	75
Wyong	0	1	1	48000	23
Wyong	0	1	1	60000	14
Wyong	1	0	0	0	216
Wyong	1	0	0	1800	64
Wyong	1	0	0	3600	110
Wyong	1	0	0	5400	117
Wyong	1	0	0	7200	174
Wyong	1	0	0	9600	246
Wyong	1	0	0	12000	278
Wyong	1	0	0	14400	347
Wyong	1	0	0	16800	373
Wyong	1	0	0	19200	470
Wyong	1	0	0	21600	351
Wyong	1	0	0	24000	635
Wyong	1	0	0	26400	312
Wyong	1	0	0	28800	231
Wyong	1	0	0	31200	455
Wyong	1	0	0	36000	429
Wyong	1	0	0	48000	152
Wyong	1	0	0	60000	78
Wyong	1	1	0	0	85
Wyong	1	1	0	1800	40
Wyong	1	1	0	3600	47
Wyong	1	1	0	5400	44
Wyong	1	1	0	7200	93
Wyong	1	1	0	9600	142
Wyong	1	1	0	12000	184
Wyong	1	1	0	14400	234
Wyong	1	1	0	16800	256
Wyong	1	1	0	19200	322
Wyong	1	1	0	21600	223
Wyong	1	1	0	24000	364
Wyong	1	1	0	26400	154
Wyong	1	1	0	28800	115
Wyong	1	1	0	31200	282
Wyong	1	1	0	36000	279
Wyong	1	1	0	48000	98
Wyong	1	1	0	60000	61
Wyong	1	1	1	0	107
Wyong	1	1	1	1800	21
Wyong	1	1	1	3600	42
Wyong	1	1	1	5400	48
Wyong	1	1	1	7200	77
Wyong	1	1	1	9600	159
Wyong	1	1	1	12000	229
Wyong	1	1	1	14400	402
Wyong	1	1	1	16800	528
Wyong	1	1	1	19200	783
Wyong	1	1	1	21600	680
Wyong	1	1	1	24000	1148
Wyong	1	1	1	26400	676
Wyong	1	1	1	28800	423
Wyong	1	1	1	31200	911
Wyong	1	1	1	36000	800
Wyong	1	1	1	48000	239
Wyong	1	1	1	60000	134
Bathurst		1	1	12000	3
Bathurst		1	1	14400	4
Bathurst		1	1	16800	3
Bathurst		1	1	19200	3
Bathurst	0	1	0	0	10
Bathurst	0	1	0	1800	3
Bathurst	0	1	0	3600	8
Bathurst	0	1	0	5400	8
Bathurst	0	1	0	7200	13
Bathurst	0	1	0	9600	29
Bathurst	0	1	0	12000	31
Bathurst	0	1	0	14400	34
Bathurst	0	1	0	16800	27
Bathurst	0	1	0	19200	29
Bathurst	0	1	0	21600	20
Bathurst	0	1	0	24000	33
Bathurst	0	1	0	26400	4
Bathurst	0	1	0	28800	5
Bathurst	0	1	0	31200	9
Bathurst	0	1	0	36000	5
Bathurst	0	1	0	48000	5
Bathurst	0	1	0	60000	5
Bathurst	0	1	1	0	6
Bathurst	0	1	1	1800	3
Bathurst	0	1	1	3600	5
Bathurst	0	1	1	5400	8
Bathurst	0	1	1	7200	16
Bathurst	0	1	1	9600	19
Bathurst	0	1	1	12000	23
Bathurst	0	1	1	14400	43
Bathurst	0	1	1	16800	56
Bathurst	0	1	1	19200	47
Bathurst	0	1	1	21600	39
Bathurst	0	1	1	24000	36
Bathurst	0	1	1	26400	10
Bathurst	0	1	1	28800	8
Bathurst	0	1	1	31200	12
Bathurst	0	1	1	36000	9
Bathurst	0	1	1	48000	3
Bathurst	0	1	1	60000	3
Bathurst	1	0	0	0	71
Bathurst	1	0	0	1800	19
Bathurst	1	0	0	3600	26
Bathurst	1	0	0	5400	39
Bathurst	1	0	0	7200	59
Bathurst	1	0	0	9600	59
Bathurst	1	0	0	12000	92
Bathurst	1	0	0	14400	115
Bathurst	1	0	0	16800	113
Bathurst	1	0	0	19200	168
Bathurst	1	0	0	21600	125
Bathurst	1	0	0	24000	158
Bathurst	1	0	0	26400	46
Bathurst	1	0	0	28800	48
Bathurst	1	0	0	31200	86
Bathurst	1	0	0	36000	100
Bathurst	1	0	0	48000	31
Bathurst	1	0	0	60000	26
Bathurst	1	1	0	0	19
Bathurst	1	1	0	1800	4
Bathurst	1	1	0	3600	14
Bathurst	1	1	0	5400	14
Bathurst	1	1	0	7200	26
Bathurst	1	1	0	9600	40
Bathurst	1	1	0	12000	50
Bathurst	1	1	0	14400	67
Bathurst	1	1	0	16800	60
Bathurst	1	1	0	19200	84
Bathurst	1	1	0	21600	50
Bathurst	1	1	0	24000	80
Bathurst	1	1	0	26400	23
Bathurst	1	1	0	28800	17
Bathurst	1	1	0	31200	54
Bathurst	1	1	0	36000	53
Bathurst	1	1	0	48000	28
Bathurst	1	1	0	60000	16
Bathurst	1	1	1	0	23
Bathurst	1	1	1	1800	10
Bathurst	1	1	1	3600	15
Bathurst	1	1	1	5400	19
Bathurst	1	1	1	7200	37
Bathurst	1	1	1	9600	59
Bathurst	1	1	1	12000	104
Bathurst	1	1	1	14400	174
Bathurst	1	1	1	16800	212
Bathurst	1	1	1	19200	256
Bathurst	1	1	1	21600	205
Bathurst	1	1	1	24000	278
Bathurst	1	1	1	26400	145
Bathurst	1	1	1	28800	72
Bathurst	1	1	1	31200	191
Bathurst	1	1	1	36000	185
Bathurst	1	1	1	48000	52
Bathurst	1	1	1	60000	42
Lachlan Valley		1	1	3600	3
Lachlan Valley		1	1	5400	3
Lachlan Valley		1	1	12000	9
Lachlan Valley		1	1	14400	4
Lachlan Valley		1	1	31200	4
Lachlan Valley	0	1	0	0	16
Lachlan Valley	0	1	0	1800	13
Lachlan Valley	0	1	0	3600	17
Lachlan Valley	0	1	0	5400	16
Lachlan Valley	0	1	0	7200	39
Lachlan Valley	0	1	0	9600	39
Lachlan Valley	0	1	0	12000	32
Lachlan Valley	0	1	0	14400	29
Lachlan Valley	0	1	0	16800	18
Lachlan Valley	0	1	0	19200	13
Lachlan Valley	0	1	0	21600	3
Lachlan Valley	0	1	0	24000	6
Lachlan Valley	0	1	0	31200	3
