SA3_NAME21	CountryOfBirth	Sex	persons
Goulburn - Mulwaree	GBR	F	509
Goulburn - Mulwaree	GBR	M	515
Goulburn - Mulwaree	GRC	F	17
Goulburn - Mulwaree	GRC	M	32
Goulburn - Mulwaree	HKG	F	5
Goulburn - Mulwaree	HKG	M	6
Goulburn - Mulwaree	HRV	F	13
Goulburn - Mulwaree	HRV	M	12
Goulburn - Mulwaree	IDN	F	23
Goulburn - Mulwaree	IDN	M	17
Goulburn - Mulwaree	IND	F	115
Goulburn - Mulwaree	IND	M	128
Goulburn - Mulwaree	IRL	F	22
Goulburn - Mulwaree	IRL	M	32
Goulburn - Mulwaree	IRN	F	5
Goulburn - Mulwaree	IRN	M	12
Goulburn - Mulwaree	IRQ	F	5
Goulburn - Mulwaree	IRQ	M	10
Goulburn - Mulwaree	ITA	F	25
Goulburn - Mulwaree	ITA	M	40
Goulburn - Mulwaree	JPN	F	3
Goulburn - Mulwaree	JPN	M	8
Goulburn - Mulwaree	KHM	F	10
Goulburn - Mulwaree	KHM	M	8
Goulburn - Mulwaree	KOR	F	25
Goulburn - Mulwaree	KOR	M	28
Goulburn - Mulwaree	LBN	F	14
Goulburn - Mulwaree	LBN	M	36
Goulburn - Mulwaree	LKA	F	14
Goulburn - Mulwaree	LKA	M	13
Goulburn - Mulwaree	MKD	F	4
Goulburn - Mulwaree	MKD	M	13
Goulburn - Mulwaree	MLT	F	10
Goulburn - Mulwaree	MLT	M	21
Goulburn - Mulwaree	MMR	F	3
Goulburn - Mulwaree	MMR	M	3
Goulburn - Mulwaree	MUS	F	5
Goulburn - Mulwaree	MUS	M	4
Goulburn - Mulwaree	MYS	F	30
Goulburn - Mulwaree	MYS	M	17
Goulburn - Mulwaree	NLD	F	42
Goulburn - Mulwaree	NLD	M	40
Goulburn - Mulwaree	NPL	F	74
Goulburn - Mulwaree	NPL	M	81
Goulburn - Mulwaree	NZL	F	176
Goulburn - Mulwaree	NZL	M	188
Goulburn - Mulwaree	PAK	F	14
Goulburn - Mulwaree	PAK	M	18
Goulburn - Mulwaree	PHL	F	140
Goulburn - Mulwaree	PHL	M	74
Goulburn - Mulwaree	PNG	F	5
Goulburn - Mulwaree	PNG	M	14
Goulburn - Mulwaree	POL	F	17
Goulburn - Mulwaree	POL	M	12
Goulburn - Mulwaree	SGP	F	5
Goulburn - Mulwaree	SGP	M	14
Goulburn - Mulwaree	THA	F	45
Goulburn - Mulwaree	THA	M	17
Goulburn - Mulwaree	TUR	F	8
Goulburn - Mulwaree	TUR	M	3
Goulburn - Mulwaree	TWN	F	10
Goulburn - Mulwaree	TWN	M	4
Goulburn - Mulwaree	USA	F	38
Goulburn - Mulwaree	USA	M	35
Goulburn - Mulwaree	VNM	F	18
Goulburn - Mulwaree	VNM	M	15
Goulburn - Mulwaree	WSM	M	4
Goulburn - Mulwaree	ZAF	F	35
Goulburn - Mulwaree	ZAF	M	38
Goulburn - Mulwaree	ZWE	F	13
Goulburn - Mulwaree	ZWE	M	6
Young - Yass		F	1443
Young - Yass		M	1536
Young - Yass	AFG	F	5
Young - Yass	AFG	M	4
Young - Yass	AUS	F	16298
Young - Yass	AUS	M	15773
Young - Yass	BGD	F	10
Young - Yass	BGD	M	10
Young - Yass	BIH	M	8
Young - Yass	BRA	F	6
Young - Yass	BRA	M	3
Young - Yass	CAN	F	22
Young - Yass	CAN	M	22
Young - Yass	CHL	F	5
Young - Yass	CHL	M	8
Young - Yass	CHN	F	51
Young - Yass	CHN	M	53
Young - Yass	DEU	F	76
Young - Yass	DEU	M	43
Young - Yass	EGY	F	6
Young - Yass	EGY	M	9
Young - Yass	FJI	F	10
Young - Yass	FJI	M	15
Young - Yass	FRA	F	5
Young - Yass	FRA	M	3
Young - Yass	GBR	F	550
Young - Yass	GBR	M	536
Young - Yass	GRC	F	8
Young - Yass	GRC	M	12
Young - Yass	HKG	F	9
Young - Yass	HKG	M	6
Young - Yass	HRV	F	19
Young - Yass	HRV	M	21
Young - Yass	IDN	F	13
Young - Yass	IDN	M	9
Young - Yass	IND	F	58
Young - Yass	IND	M	61
Young - Yass	IRL	F	33
Young - Yass	IRL	M	38
Young - Yass	IRN	F	3
Young - Yass	IRN	M	6
Young - Yass	IRQ	F	3
Young - Yass	IRQ	M	7
Young - Yass	ITA	F	22
Young - Yass	ITA	M	28
Young - Yass	JPN	F	6
Young - Yass	KHM	F	6
Young - Yass	KOR	F	8
Young - Yass	KOR	M	11
Young - Yass	LBN	F	39
Young - Yass	LBN	M	46
Young - Yass	LKA	F	14
Young - Yass	LKA	M	17
Young - Yass	MLT	F	7
Young - Yass	MLT	M	15
Young - Yass	MMR	F	3
Young - Yass	MYS	F	23
Young - Yass	MYS	M	15
Young - Yass	NLD	F	46
Young - Yass	NLD	M	34
Young - Yass	NPL	F	11
Young - Yass	NPL	M	7
Young - Yass	NZL	F	187
Young - Yass	NZL	M	173
Young - Yass	PAK	F	9
Young - Yass	PAK	M	20
Young - Yass	PHL	F	104
Young - Yass	PHL	M	58
Young - Yass	PNG	F	31
Young - Yass	PNG	M	18
Young - Yass	POL	F	14
Young - Yass	POL	M	8
Young - Yass	SGP	F	5
Young - Yass	SGP	M	7
Young - Yass	THA	F	36
Young - Yass	THA	M	10
Young - Yass	TUR	F	5
Young - Yass	TWN	F	12
Young - Yass	TWN	M	4
Young - Yass	USA	F	75
Young - Yass	USA	M	61
Young - Yass	VNM	F	19
Young - Yass	VNM	M	17
Young - Yass	WSM	F	4
Young - Yass	ZAF	F	44
Young - Yass	ZAF	M	44
Young - Yass	ZWE	F	10
Young - Yass	ZWE	M	6
Gosford		F	6098
Gosford		M	5529
Gosford	AFG	F	6
Gosford	AFG	M	8
Gosford	AUS	F	70099
Gosford	AUS	M	66359
Gosford	BGD	F	42
Gosford	BGD	M	43
Gosford	BIH	F	20
Gosford	BIH	M	21
Gosford	BRA	F	184
Gosford	BRA	M	115
Gosford	CAN	F	240
Gosford	CAN	M	228
Gosford	CHL	F	120
Gosford	CHL	M	99
Gosford	CHN	F	797
Gosford	CHN	M	501
Gosford	DEU	F	398
Gosford	DEU	M	332
Gosford	EGY	F	131
Gosford	EGY	M	138
Gosford	FJI	F	141
Gosford	FJI	M	101
Gosford	FRA	F	114
Gosford	FRA	M	131
Gosford	GBR	F	5532
Gosford	GBR	M	5638
Gosford	GRC	F	84
Gosford	GRC	M	103
Gosford	HKG	F	125
Gosford	HKG	M	127
Gosford	HRV	F	79
Gosford	HRV	M	88
Gosford	IDN	F	179
Gosford	IDN	M	117
Gosford	IND	F	643
Gosford	IND	M	740
Gosford	IRL	F	354
Gosford	IRL	M	328
Gosford	IRN	F	76
Gosford	IRN	M	82
Gosford	IRQ	F	13
Gosford	IRQ	M	19
Gosford	ITA	F	196
Gosford	ITA	M	296
Gosford	JPN	F	184
Gosford	JPN	M	72
Gosford	KHM	F	29
Gosford	KHM	M	20
Gosford	KOR	F	327
Gosford	KOR	M	240
Gosford	LBN	F	47
Gosford	LBN	M	63
Gosford	LKA	F	90
Gosford	LKA	M	117
Gosford	MKD	F	8
Gosford	MKD	M	11
Gosford	MLT	F	116
Gosford	MLT	M	141
Gosford	MMR	F	29
Gosford	MMR	M	23
Gosford	MUS	F	51
Gosford	MUS	M	45
Gosford	MYS	F	174
Gosford	MYS	M	145
Gosford	NLD	F	281
Gosford	NLD	M	252
Gosford	NPL	F	169
Gosford	NPL	M	187
Gosford	NZL	F	1619
Gosford	NZL	M	1623
Gosford	PAK	F	49
Gosford	PAK	M	72
Gosford	PHL	F	918
Gosford	PHL	M	419
Gosford	PNG	F	107
Gosford	PNG	M	84
Gosford	POL	F	157
Gosford	POL	M	134
Gosford	SGP	F	96
Gosford	SGP	M	77
Gosford	THA	F	396
Gosford	THA	M	107
Gosford	TUR	F	39
Gosford	TUR	M	50
Gosford	TWN	F	56
Gosford	TWN	M	30
Gosford	USA	F	429
Gosford	USA	M	387
Gosford	VNM	F	149
Gosford	VNM	M	94
Gosford	WSM	F	15
Gosford	WSM	M	18
Gosford	ZAF	F	757
Gosford	ZAF	M	706
Gosford	ZWE	F	86
Gosford	ZWE	M	86
Wyong		F	5885
Wyong		M	5383
Wyong	AFG	F	8
Wyong	AFG	M	8
Wyong	AUS	F	70248
Wyong	AUS	M	67017
Wyong	BGD	F	21
Wyong	BGD	M	22
Wyong	BIH	F	12
Wyong	BIH	M	14
Wyong	BRA	F	63
Wyong	BRA	M	46
Wyong	CAN	F	118
Wyong	CAN	M	91
Wyong	CHL	F	82
Wyong	CHL	M	82
Wyong	CHN	F	386
Wyong	CHN	M	212
Wyong	DEU	F	278
Wyong	DEU	M	204
Wyong	EGY	F	62
Wyong	EGY	M	84
Wyong	FJI	F	107
Wyong	FJI	M	95
Wyong	FRA	F	61
Wyong	FRA	M	42
Wyong	GBR	F	3561
Wyong	GBR	M	3362
Wyong	GRC	F	75
Wyong	GRC	M	76
Wyong	HKG	F	60
Wyong	HKG	M	57
Wyong	HRV	F	65
Wyong	HRV	M	74
Wyong	IDN	F	125
Wyong	IDN	M	115
Wyong	IND	F	478
Wyong	IND	M	497
Wyong	IRL	F	237
Wyong	IRL	M	249
Wyong	IRN	F	27
Wyong	IRN	M	33
Wyong	IRQ	F	10
Wyong	IRQ	M	9
Wyong	ITA	F	175
Wyong	ITA	M	270
Wyong	JPN	F	69
Wyong	JPN	M	27
Wyong	KHM	F	29
Wyong	KHM	M	13
Wyong	KOR	F	136
Wyong	KOR	M	106
Wyong	LBN	F	50
Wyong	LBN	M	74
Wyong	LKA	F	50
Wyong	LKA	M	47
Wyong	MKD	F	10
Wyong	MKD	M	15
Wyong	MLT	F	181
Wyong	MLT	M	227
Wyong	MMR	F	10
Wyong	MMR	M	6
Wyong	MUS	F	47
Wyong	MUS	M	35
Wyong	MYS	F	118
Wyong	MYS	M	75
Wyong	NLD	F	224
Wyong	NLD	M	194
Wyong	NPL	F	80
Wyong	NPL	M	99
Wyong	NZL	F	1295
Wyong	NZL	M	1321
Wyong	PAK	F	37
Wyong	PAK	M	46
Wyong	PHL	F	828
Wyong	PHL	M	330
Wyong	PNG	F	53
Wyong	PNG	M	48
Wyong	POL	F	90
Wyong	POL	M	51
Wyong	SGP	F	40
Wyong	SGP	M	30
Wyong	THA	F	251
Wyong	THA	M	84
Wyong	TUR	F	21
Wyong	TUR	M	29
Wyong	TWN	F	16
Wyong	TWN	M	10
Wyong	USA	F	212
Wyong	USA	M	227
Wyong	VNM	F	120
Wyong	VNM	M	71
Wyong	WSM	F	21
Wyong	WSM	M	23
Wyong	ZAF	F	332
Wyong	ZAF	M	312
Wyong	ZWE	F	79
Wyong	ZWE	M	72
Bathurst		F	1673
Bathurst		M	1819
Bathurst	AFG	F	9
Bathurst	AFG	M	11
Bathurst	AUS	F	20514
Bathurst	AUS	M	20698
Bathurst	BGD	F	27
Bathurst	BGD	M	32
Bathurst	BIH	F	3
Bathurst	BIH	M	10
Bathurst	BRA	F	3
Bathurst	CAN	F	31
Bathurst	CAN	M	34
Bathurst	CHL	F	8
Bathurst	CHL	M	6
Bathurst	CHN	F	63
Bathurst	CHN	M	52
Bathurst	DEU	F	71
Bathurst	DEU	M	51
Bathurst	EGY	F	10
Bathurst	EGY	M	17
Bathurst	FJI	F	33
Bathurst	FJI	M	40
Bathurst	FRA	F	12
Bathurst	FRA	M	24
Bathurst	GBR	F	569
Bathurst	GBR	M	601
Bathurst	GRC	F	11
Bathurst	GRC	M	11
Bathurst	HKG	F	9
Bathurst	HKG	M	5
Bathurst	HRV	F	17
Bathurst	HRV	M	19
Bathurst	IDN	F	25
Bathurst	IDN	M	17
Bathurst	IND	F	163
Bathurst	IND	M	227
Bathurst	IRL	F	45
Bathurst	IRL	M	41
Bathurst	IRN	F	18
Bathurst	IRN	M	26
Bathurst	IRQ	F	3
Bathurst	IRQ	M	12
Bathurst	ITA	F	19
Bathurst	ITA	M	36
Bathurst	JPN	F	27
Bathurst	JPN	M	8
Bathurst	KHM	F	17
Bathurst	KHM	M	7
Bathurst	KOR	F	19
Bathurst	KOR	M	18
Bathurst	LBN	F	17
Bathurst	LBN	M	37
Bathurst	LKA	F	46
Bathurst	LKA	M	54
Bathurst	MKD	F	3
Bathurst	MLT	F	9
Bathurst	MLT	M	9
Bathurst	MUS	F	3
Bathurst	MUS	M	5
Bathurst	MYS	F	29
Bathurst	MYS	M	22
Bathurst	NLD	F	61
Bathurst	NLD	M	47
Bathurst	NPL	F	89
Bathurst	NPL	M	96
Bathurst	NZL	F	232
Bathurst	NZL	M	288
Bathurst	PAK	F	27
Bathurst	PAK	M	37
Bathurst	PHL	F	161
Bathurst	PHL	M	109
Bathurst	PNG	F	15
Bathurst	PNG	M	8
Bathurst	POL	F	12
Bathurst	POL	M	9
Bathurst	SGP	F	11
Bathurst	SGP	M	14
Bathurst	THA	F	60
Bathurst	THA	M	26
Bathurst	TUR	M	4
Bathurst	TWN	F	9
Bathurst	TWN	M	3
Bathurst	USA	F	62
Bathurst	USA	M	47
Bathurst	VNM	F	49
Bathurst	VNM	M	41
Bathurst	WSM	M	6
Bathurst	ZAF	F	85
Bathurst	ZAF	M	74
Bathurst	ZWE	F	15
Bathurst	ZWE	M	14
Lachlan Valley		F	2696
Lachlan Valley		M	2741
Lachlan Valley	AUS	F	23305
Lachlan Valley	AUS	M	23166
Lachlan Valley	BGD	F	7
Lachlan Valley	BGD	M	7
Lachlan Valley	BRA	F	3
Lachlan Valley	BRA	M	6
Lachlan Valley	CAN	F	20
Lachlan Valley	CAN	M	6
Lachlan Valley	CHL	F	6
Lachlan Valley	CHL	M	6
Lachlan Valley	CHN	F	57
Lachlan Valley	CHN	M	57
Lachlan Valley	DEU	F	51
Lachlan Valley	DEU	M	56
Lachlan Valley	EGY	M	3
Lachlan Valley	FJI	F	17
Lachlan Valley	FJI	M	26
Lachlan Valley	FRA	F	3
Lachlan Valley	FRA	M	6
Lachlan Valley	GBR	F	399
Lachlan Valley	GBR	M	327
Lachlan Valley	GRC	F	9
Lachlan Valley	GRC	M	4
Lachlan Valley	HKG	F	16
Lachlan Valley	HKG	M	6
Lachlan Valley	HRV	F	6
Lachlan Valley	HRV	M	10
Lachlan Valley	IDN	F	15
Lachlan Valley	IDN	M	12
Lachlan Valley	IND	F	87
Lachlan Valley	IND	M	115
Lachlan Valley	IRL	F	19
Lachlan Valley	IRL	M	28
Lachlan Valley	IRN	F	3
Lachlan Valley	IRN	M	6
Lachlan Valley	IRQ	F	8
Lachlan Valley	IRQ	M	6
Lachlan Valley	ITA	F	18
Lachlan Valley	ITA	M	29
Lachlan Valley	JPN	F	7
Lachlan Valley	JPN	M	6
Lachlan Valley	KHM	F	8
Lachlan Valley	KHM	M	6
Lachlan Valley	KOR	F	11
Lachlan Valley	KOR	M	10
Lachlan Valley	LBN	F	4
Lachlan Valley	LBN	M	3
Lachlan Valley	LKA	F	19
Lachlan Valley	LKA	M	16
Lachlan Valley	MLT	F	7
Lachlan Valley	MLT	M	12
Lachlan Valley	MUS	M	7
Lachlan Valley	MYS	F	17
Lachlan Valley	MYS	M	13
Lachlan Valley	NLD	F	52
Lachlan Valley	NLD	M	42
Lachlan Valley	NPL	F	33
Lachlan Valley	NPL	M	38
Lachlan Valley	NZL	F	160
Lachlan Valley	NZL	M	164
Lachlan Valley	PAK	F	6
Lachlan Valley	PAK	M	17
Lachlan Valley	PHL	F	172
Lachlan Valley	PHL	M	104
Lachlan Valley	PNG	F	24
Lachlan Valley	PNG	M	10
Lachlan Valley	POL	F	7
Lachlan Valley	POL	M	4
Lachlan Valley	SGP	F	3
Lachlan Valley	THA	F	37
Lachlan Valley	THA	M	11
Lachlan Valley	TUR	M	5
Lachlan Valley	TWN	F	5
Lachlan Valley	TWN	M	3
Lachlan Valley	USA	F	46
Lachlan Valley	USA	M	37
Lachlan Valley	VNM	F	17
Lachlan Valley	VNM	M	9
Lachlan Valley	WSM	M	11
Lachlan Valley	ZAF	F	75
Lachlan Valley	ZAF	M	78
Lachlan Valley	ZWE	F	10
Lachlan Valley	ZWE	M	9
Lithgow - Mudgee		F	2035
Lithgow - Mudgee		M	2215
Lithgow - Mudgee	AUS	F	19680
Lithgow - Mudgee	AUS	M	20086
Lithgow - Mudgee	BGD	F	13
Lithgow - Mudgee	BGD	M	9
Lithgow - Mudgee	BIH	F	5
Lithgow - Mudgee	BIH	M	7
Lithgow - Mudgee	BRA	F	5
Lithgow - Mudgee	BRA	M	5
Lithgow - Mudgee	CAN	F	36
Lithgow - Mudgee	CAN	M	14
Lithgow - Mudgee	CHL	F	18
Lithgow - Mudgee	CHL	M	5
Lithgow - Mudgee	CHN	F	53
Lithgow - Mudgee	CHN	M	41
Lithgow - Mudgee	DEU	F	90
Lithgow - Mudgee	DEU	M	72
Lithgow - Mudgee	EGY	M	10
Lithgow - Mudgee	FJI	F	24
Lithgow - Mudgee	FJI	M	17
Lithgow - Mudgee	FRA	F	12
Lithgow - Mudgee	FRA	M	19
Lithgow - Mudgee	GBR	F	696
Lithgow - Mudgee	GBR	M	653
Lithgow - Mudgee	GRC	F	17
Lithgow - Mudgee	GRC	M	24
Lithgow - Mudgee	HKG	F	11
Lithgow - Mudgee	HKG	M	11
Lithgow - Mudgee	HRV	F	15
Lithgow - Mudgee	HRV	M	30
Lithgow - Mudgee	IDN	F	15
Lithgow - Mudgee	IDN	M	13
Lithgow - Mudgee	IND	F	73
Lithgow - Mudgee	IND	M	82
Lithgow - Mudgee	IRL	F	33
Lithgow - Mudgee	IRL	M	35
Lithgow - Mudgee	IRN	M	10
Lithgow - Mudgee	IRQ	F	7
Lithgow - Mudgee	IRQ	M	6
Lithgow - Mudgee	ITA	F	30
Lithgow - Mudgee	ITA	M	43
Lithgow - Mudgee	JPN	F	6
Lithgow - Mudgee	JPN	M	5
Lithgow - Mudgee	KHM	F	6
Lithgow - Mudgee	KHM	M	3
Lithgow - Mudgee	KOR	F	16
Lithgow - Mudgee	KOR	M	7
Lithgow - Mudgee	LBN	F	7
Lithgow - Mudgee	LBN	M	18
Lithgow - Mudgee	LKA	F	12
Lithgow - Mudgee	LKA	M	18
Lithgow - Mudgee	MLT	F	18
Lithgow - Mudgee	MLT	M	26
Lithgow - Mudgee	MMR	F	9
Lithgow - Mudgee	MYS	F	22
Lithgow - Mudgee	MYS	M	29
Lithgow - Mudgee	NLD	F	54
Lithgow - Mudgee	NLD	M	59
Lithgow - Mudgee	NPL	F	35
Lithgow - Mudgee	NPL	M	36
Lithgow - Mudgee	NZL	F	245
Lithgow - Mudgee	NZL	M	228
Lithgow - Mudgee	PAK	F	7
Lithgow - Mudgee	PAK	M	14
Lithgow - Mudgee	PHL	F	161
