SA3_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Hawkesbury	1	1	1	0	1377
Hawkesbury	1	1	1	1	416
Rouse Hill - McGraths Hill					223
Rouse Hill - McGraths Hill	0	0	0	1	1365
Rouse Hill - McGraths Hill	0	0	1	0	353
Rouse Hill - McGraths Hill	0	0	1	1	281
Rouse Hill - McGraths Hill	0	1	0	0	1594
Rouse Hill - McGraths Hill	0	1	0	1	152
Rouse Hill - McGraths Hill	0	1	1	0	443
Rouse Hill - McGraths Hill	0	1	1	1	105
Rouse Hill - McGraths Hill	1	0	0	1	4930
Rouse Hill - McGraths Hill	1	0	1	0	2959
Rouse Hill - McGraths Hill	1	0	1	1	2584
Rouse Hill - McGraths Hill	1	1	0	0	22353
Rouse Hill - McGraths Hill	1	1	0	1	1028
Rouse Hill - McGraths Hill	1	1	1	0	4576
Rouse Hill - McGraths Hill	1	1	1	1	846
Blacktown					1729
Blacktown	0	0	0	1	6481
Blacktown	0	0	1	0	1202
Blacktown	0	0	1	1	1016
Blacktown	0	1	0	0	5442
Blacktown	0	1	0	1	890
Blacktown	0	1	1	0	1536
Blacktown	0	1	1	1	563
Blacktown	1	0	0	1	12870
Blacktown	1	0	1	0	5451
Blacktown	1	0	1	1	4690
Blacktown	1	1	0	0	40610
Blacktown	1	1	0	1	2084
Blacktown	1	1	1	0	8165
Blacktown	1	1	1	1	1994
Blacktown - North					811
Blacktown - North	0	0	0	1	3564
Blacktown - North	0	0	1	0	1004
Blacktown - North	0	0	1	1	837
Blacktown - North	0	1	0	0	4238
Blacktown - North	0	1	0	1	604
Blacktown - North	0	1	1	0	1107
Blacktown - North	0	1	1	1	374
Blacktown - North	1	0	0	1	10192
Blacktown - North	1	0	1	0	6707
Blacktown - North	1	0	1	1	4842
Blacktown - North	1	1	0	0	59666
Blacktown - North	1	1	0	1	2221
Blacktown - North	1	1	1	0	11524
Blacktown - North	1	1	1	1	1822
Mount Druitt					1265
Mount Druitt	0	0	0	1	6000
Mount Druitt	0	0	1	0	998
Mount Druitt	0	0	1	1	930
Mount Druitt	0	1	0	0	7710
Mount Druitt	0	1	0	1	1200
Mount Druitt	0	1	1	0	1793
Mount Druitt	0	1	1	1	960
Mount Druitt	1	0	0	1	10841
Mount Druitt	1	0	1	0	3503
Mount Druitt	1	0	1	1	4263
Mount Druitt	1	1	0	0	29244
Mount Druitt	1	1	0	1	3089
Mount Druitt	1	1	1	0	7687
Mount Druitt	1	1	1	1	2991
Botany					1002
Botany	0	0	0	1	2212
Botany	0	0	1	0	615
Botany	0	0	1	1	295
Botany	0	1	0	0	1723
Botany	0	1	0	1	202
Botany	0	1	1	0	343
Botany	0	1	1	1	89
Botany	1	0	0	1	3803
Botany	1	0	1	0	1956
Botany	1	0	1	1	1303
Botany	1	1	0	0	14295
Botany	1	1	0	1	502
Botany	1	1	1	0	2367
Botany	1	1	1	1	332
Marrickville - Sydenham - Petersham					727
Marrickville - Sydenham - Petersham	0	0	0	1	1883
Marrickville - Sydenham - Petersham	0	0	1	0	578
Marrickville - Sydenham - Petersham	0	0	1	1	265
Marrickville - Sydenham - Petersham	0	1	0	0	1424
Marrickville - Sydenham - Petersham	0	1	0	1	116
Marrickville - Sydenham - Petersham	0	1	1	0	359
Marrickville - Sydenham - Petersham	0	1	1	1	56
Marrickville - Sydenham - Petersham	1	0	0	1	2703
Marrickville - Sydenham - Petersham	1	0	1	0	1504
Marrickville - Sydenham - Petersham	1	0	1	1	819
Marrickville - Sydenham - Petersham	1	1	0	0	11802
Marrickville - Sydenham - Petersham	1	1	0	1	266
Marrickville - Sydenham - Petersham	1	1	1	0	1944
Marrickville - Sydenham - Petersham	1	1	1	1	227
Sydney Inner City					3023
Sydney Inner City	0	0	0	1	3645
Sydney Inner City	0	0	1	0	1675
Sydney Inner City	0	0	1	1	491
Sydney Inner City	0	1	0	0	4045
Sydney Inner City	0	1	0	1	266
Sydney Inner City	0	1	1	0	668
Sydney Inner City	0	1	1	1	87
Sydney Inner City	1	0	0	1	3706
Sydney Inner City	1	0	1	0	3299
Sydney Inner City	1	0	1	1	1031
Sydney Inner City	1	1	0	0	28690
Sydney Inner City	1	1	0	1	259
Sydney Inner City	1	1	1	0	2416
Sydney Inner City	1	1	1	1	127
Eastern Suburbs - North					999
Eastern Suburbs - North	0	0	0	1	2427
Eastern Suburbs - North	0	0	1	0	1413
Eastern Suburbs - North	0	0	1	1	437
Eastern Suburbs - North	0	1	0	0	3190
Eastern Suburbs - North	0	1	0	1	108
Eastern Suburbs - North	0	1	1	0	946
Eastern Suburbs - North	0	1	1	1	73
Eastern Suburbs - North	1	0	0	1	4385
Eastern Suburbs - North	1	0	1	0	5544
Eastern Suburbs - North	1	0	1	1	2288
Eastern Suburbs - North	1	1	0	0	29514
Eastern Suburbs - North	1	1	0	1	445
Eastern Suburbs - North	1	1	1	0	6372
Eastern Suburbs - North	1	1	1	1	497
Eastern Suburbs - South					1482
Eastern Suburbs - South	0	0	0	1	4281
Eastern Suburbs - South	0	0	1	0	1457
Eastern Suburbs - South	0	0	1	1	626
Eastern Suburbs - South	0	1	0	0	3660
Eastern Suburbs - South	0	1	0	1	200
Eastern Suburbs - South	0	1	1	0	879
Eastern Suburbs - South	0	1	1	1	112
Eastern Suburbs - South	1	0	0	1	7483
Eastern Suburbs - South	1	0	1	0	5773
Eastern Suburbs - South	1	0	1	1	2937
Eastern Suburbs - South	1	1	0	0	32308
Eastern Suburbs - South	1	1	0	1	712
Eastern Suburbs - South	1	1	1	0	6200
Eastern Suburbs - South	1	1	1	1	581
Bankstown					1839
Bankstown	0	0	0	1	9085
Bankstown	0	0	1	0	1920
Bankstown	0	0	1	1	1962
Bankstown	0	1	0	0	7759
Bankstown	0	1	0	1	1255
Bankstown	0	1	1	0	2538
Bankstown	0	1	1	1	1152
Bankstown	1	0	0	1	18483
Bankstown	1	0	1	0	7049
Bankstown	1	0	1	1	7583
Bankstown	1	1	0	0	48035
Bankstown	1	1	0	1	3341
Bankstown	1	1	1	0	13266
Bankstown	1	1	1	1	4299
Canterbury					1933
Canterbury	0	0	0	1	6797
Canterbury	0	0	1	0	1576
Canterbury	0	0	1	1	1126
Canterbury	0	1	0	0	4814
Canterbury	0	1	0	1	573
Canterbury	0	1	1	0	1251
Canterbury	0	1	1	1	500
Canterbury	1	0	0	1	13235
Canterbury	1	0	1	0	5029
Canterbury	1	0	1	1	4729
Canterbury	1	1	0	0	35865
Canterbury	1	1	0	1	1802
Canterbury	1	1	1	0	8686
Canterbury	1	1	1	1	2168
Hurstville					1689
Hurstville	0	0	0	1	5717
Hurstville	0	0	1	0	1571
Hurstville	0	0	1	1	1008
Hurstville	0	1	0	0	3939
Hurstville	0	1	0	1	422
Hurstville	0	1	1	0	1028
Hurstville	0	1	1	1	250
Hurstville	1	0	0	1	12590
Hurstville	1	0	1	0	6663
Hurstville	1	0	1	1	4860
Hurstville	1	1	0	0	31946
Hurstville	1	1	0	1	1389
Hurstville	1	1	1	0	6933
Hurstville	1	1	1	1	1167
Kogarah - Rockdale					1982
Kogarah - Rockdale	0	0	0	1	6235
Kogarah - Rockdale	0	0	1	0	1573
Kogarah - Rockdale	0	0	1	1	952
Kogarah - Rockdale	0	1	0	0	4085
Kogarah - Rockdale	0	1	0	1	509
Kogarah - Rockdale	0	1	1	0	1089
Kogarah - Rockdale	0	1	1	1	228
Kogarah - Rockdale	1	0	0	1	11975
Kogarah - Rockdale	1	0	1	0	5056
Kogarah - Rockdale	1	0	1	1	4287
Kogarah - Rockdale	1	1	0	0	34851
Kogarah - Rockdale	1	1	0	1	1444
Kogarah - Rockdale	1	1	1	0	6475
Kogarah - Rockdale	1	1	1	1	1477
Canada Bay					897
Canada Bay	0	0	0	1	2982
Canada Bay	0	0	1	0	1011
Canada Bay	0	0	1	1	417
Canada Bay	0	1	0	0	2195
Canada Bay	0	1	0	1	132
Canada Bay	0	1	1	0	563
Canada Bay	0	1	1	1	105
Canada Bay	1	0	0	1	6081
Canada Bay	1	0	1	0	3913
Canada Bay	1	0	1	1	2322
Canada Bay	1	1	0	0	23065
Canada Bay	1	1	0	1	494
Canada Bay	1	1	1	0	4176
Canada Bay	1	1	1	1	488
Leichhardt					464
Leichhardt	0	0	0	1	1476
Leichhardt	0	0	1	0	614
Leichhardt	0	0	1	1	185
Leichhardt	0	1	0	0	1606
Leichhardt	0	1	0	1	68
Leichhardt	0	1	1	0	382
Leichhardt	0	1	1	1	28
Leichhardt	1	0	0	1	2021
Leichhardt	1	0	1	0	2602
Leichhardt	1	0	1	1	804
Leichhardt	1	1	0	0	16758
Leichhardt	1	1	0	1	176
Leichhardt	1	1	1	0	2497
Leichhardt	1	1	1	1	157
Strathfield - Burwood - Ashfield					2684
Strathfield - Burwood - Ashfield	0	0	0	1	5604
Strathfield - Burwood - Ashfield	0	0	1	0	2108
Strathfield - Burwood - Ashfield	0	0	1	1	808
Strathfield - Burwood - Ashfield	0	1	0	0	3784
Strathfield - Burwood - Ashfield	0	1	0	1	365
Strathfield - Burwood - Ashfield	0	1	1	0	1046
Strathfield - Burwood - Ashfield	0	1	1	1	180
Strathfield - Burwood - Ashfield	1	0	0	1	11058
Strathfield - Burwood - Ashfield	1	0	1	0	6803
Strathfield - Burwood - Ashfield	1	0	1	1	4241
Strathfield - Burwood - Ashfield	1	1	0	0	35858
Strathfield - Burwood - Ashfield	1	1	0	1	813
Strathfield - Burwood - Ashfield	1	1	1	0	6936
Strathfield - Burwood - Ashfield	1	1	1	1	797
Chatswood - Lane Cove					1041
Chatswood - Lane Cove	0	0	0	1	2813
Chatswood - Lane Cove	0	0	1	0	1618
Chatswood - Lane Cove	0	0	1	1	504
Chatswood - Lane Cove	0	1	0	0	3193
Chatswood - Lane Cove	0	1	0	1	126
Chatswood - Lane Cove	0	1	1	0	804
Chatswood - Lane Cove	0	1	1	1	63
Chatswood - Lane Cove	1	0	0	1	6076
Chatswood - Lane Cove	1	0	1	0	6939
Chatswood - Lane Cove	1	0	1	1	2736
Chatswood - Lane Cove	1	1	0	0	35755
Chatswood - Lane Cove	1	1	0	1	418
Chatswood - Lane Cove	1	1	1	0	7281
Chatswood - Lane Cove	1	1	1	1	430
Hornsby					630
Hornsby	0	0	0	1	2703
Hornsby	0	0	1	0	1045
Hornsby	0	0	1	1	507
Hornsby	0	1	0	0	2419
Hornsby	0	1	0	1	166
Hornsby	0	1	1	0	678
Hornsby	0	1	1	1	106
Hornsby	1	0	0	1	6555
Hornsby	1	0	1	0	5022
Hornsby	1	0	1	1	2909
Hornsby	1	1	0	0	28594
Hornsby	1	1	0	1	692
Hornsby	1	1	1	0	5754
Hornsby	1	1	1	1	590
Ku-ring-gai					637
Ku-ring-gai	0	0	0	1	2748
Ku-ring-gai	0	0	1	0	1852
Ku-ring-gai	0	0	1	1	692
Ku-ring-gai	0	1	0	0	2976
Ku-ring-gai	0	1	0	1	134
Ku-ring-gai	0	1	1	0	1194
Ku-ring-gai	0	1	1	1	104
Ku-ring-gai	1	0	0	1	9026
Ku-ring-gai	1	0	1	0	10900
Ku-ring-gai	1	0	1	1	5289
Ku-ring-gai	1	1	0	0	37881
Ku-ring-gai	1	1	0	1	701
Ku-ring-gai	1	1	1	0	11035
Ku-ring-gai	1	1	1	1	770
North Sydney - Mosman					920
North Sydney - Mosman	0	0	0	1	1860
North Sydney - Mosman	0	0	1	0	1229
North Sydney - Mosman	0	0	1	1	267
North Sydney - Mosman	0	1	0	0	2459
North Sydney - Mosman	0	1	0	1	72
North Sydney - Mosman	0	1	1	0	591
North Sydney - Mosman	0	1	1	1	29
North Sydney - Mosman	1	0	0	1	3173
North Sydney - Mosman	1	0	1	0	4080
North Sydney - Mosman	1	0	1	1	1257
North Sydney - Mosman	1	1	0	0	21270
North Sydney - Mosman	1	1	0	1	197
North Sydney - Mosman	1	1	1	0	3770
North Sydney - Mosman	1	1	1	1	166
Manly					223
Manly	0	0	0	1	826
Manly	0	0	1	0	449
Manly	0	0	1	1	182
Manly	0	1	0	0	958
Manly	0	1	0	1	38
Manly	0	1	1	0	288
Manly	0	1	1	1	30
Manly	1	0	0	1	2037
Manly	1	0	1	0	2560
Manly	1	0	1	1	1119
Manly	1	1	0	0	12237
Manly	1	1	0	1	211
Manly	1	1	1	0	2668
Manly	1	1	1	1	214
Pittwater					276
Pittwater	0	0	0	1	1798
Pittwater	0	0	1	0	604
Pittwater	0	0	1	1	382
Pittwater	0	1	0	0	1616
Pittwater	0	1	0	1	153
Pittwater	0	1	1	0	530
Pittwater	0	1	1	1	74
Pittwater	1	0	0	1	5253
Pittwater	1	0	1	0	3238
Pittwater	1	0	1	1	2439
Pittwater	1	1	0	0	16839
Pittwater	1	1	0	1	664
Pittwater	1	1	1	0	4345
Pittwater	1	1	1	1	537
Warringah					984
Warringah	0	0	0	1	4614
Warringah	0	0	1	0	1693
Warringah	0	0	1	1	920
Warringah	0	1	0	0	4010
Warringah	0	1	0	1	360
Warringah	0	1	1	0	1125
Warringah	0	1	1	1	221
Warringah	1	0	0	1	11305
Warringah	1	0	1	0	8491
Warringah	1	0	1	1	5775
Warringah	1	1	0	0	46376
Warringah	1	1	0	1	1450
Warringah	1	1	1	0	10386
Warringah	1	1	1	1	1311
Camden					391
Camden	0	0	0	1	2327
Camden	0	0	1	0	592
Camden	0	0	1	1	500
Camden	0	1	0	0	3434
Camden	0	1	0	1	572
Camden	0	1	1	0	838
Camden	0	1	1	1	322
Camden	1	0	0	1	6643
Camden	1	0	1	0	2551
Camden	1	0	1	1	2866
Camden	1	1	0	0	23694
Camden	1	1	0	1	1950
Camden	1	1	1	0	5270
Camden	1	1	1	1	1391
Campbelltown (NSW)					1708
Campbelltown (NSW)	0	0	0	1	8363
Campbelltown (NSW)	0	0	1	0	1607
Campbelltown (NSW)	0	0	1	1	1340
Campbelltown (NSW)	0	1	0	0	10072
Campbelltown (NSW)	0	1	0	1	1845
Campbelltown (NSW)	0	1	1	0	2420
Campbelltown (NSW)	0	1	1	1	983
Campbelltown (NSW)	1	0	0	1	15728
Campbelltown (NSW)	1	0	1	0	5378
Campbelltown (NSW)	1	0	1	1	5335
Campbelltown (NSW)	1	1	0	0	48799
Campbelltown (NSW)	1	1	0	1	3763
Campbelltown (NSW)	1	1	1	0	10629
Campbelltown (NSW)	1	1	1	1	3558
Wollondilly					212
Wollondilly	0	0	0	1	1375
Wollondilly	0	0	1	0	275
Wollondilly	0	0	1	1	200
Wollondilly	0	1	0	0	1813
Wollondilly	0	1	0	1	317
Wollondilly	0	1	1	0	406
Wollondilly	0	1	1	1	156
Wollondilly	1	0	0	1	4571
Wollondilly	1	0	1	0	1171
Wollondilly	1	0	1	1	1510
Wollondilly	1	1	0	0	12961
Wollondilly	1	1	0	1	1344
Wollondilly	1	1	1	0	2792
Wollondilly	1	1	1	1	974
Blue Mountains					425
Blue Mountains	0	0	0	1	2684
Blue Mountains	0	0	1	0	903
Blue Mountains	0	0	1	1	317
Blue Mountains	0	1	0	0	2950
Blue Mountains	0	1	0	1	327
Blue Mountains	0	1	1	0	750
Blue Mountains	0	1	1	1	156
Blue Mountains	1	0	0	1	5589
Blue Mountains	1	0	1	0	2938
Blue Mountains	1	0	1	1	2057
Blue Mountains	1	1	0	0	18322
Blue Mountains	1	1	0	1	1038
Blue Mountains	1	1	1	0	4710
Blue Mountains	1	1	1	1	879
Penrith					1354
Penrith	0	0	0	1	6553
Penrith	0	0	1	0	1339
Penrith	0	0	1	1	974
Penrith	0	1	0	0	8673
Penrith	0	1	0	1	1259
Penrith	0	1	1	0	1826
Penrith	0	1	1	1	632
Penrith	1	0	0	1	12844
Penrith	1	0	1	0	4592
Penrith	1	0	1	1	4871
Penrith	1	1	0	0	44944
Penrith	1	1	0	1	3629
Penrith	1	1	1	0	8932
Penrith	1	1	1	1	2437
Richmond - Windsor					280
Richmond - Windsor	0	0	0	1	1780
Richmond - Windsor	0	0	1	0	376
Richmond - Windsor	0	0	1	1	236
Richmond - Windsor	0	1	0	0	1983
Richmond - Windsor	0	1	0	1	258
Richmond - Windsor	0	1	1	0	356
Richmond - Windsor	0	1	1	1	116
Richmond - Windsor	1	0	0	1	3287
Richmond - Windsor	1	0	1	0	852
Richmond - Windsor	1	0	1	1	1091
Richmond - Windsor	1	1	0	0	8372
Richmond - Windsor	1	1	0	1	1009
Richmond - Windsor	1	1	1	0	1677
Richmond - Windsor	1	1	1	1	431
St Marys					559
St Marys	0	0	0	1	3009
St Marys	0	0	1	0	506
St Marys	0	0	1	1	408
St Marys	0	1	0	0	3476
St Marys	0	1	0	1	553
St Marys	0	1	1	0	782
St Marys	0	1	1	1	330
St Marys	1	0	0	1	5474
St Marys	1	0	1	0	1373
St Marys	1	0	1	1	1643
St Marys	1	1	0	0	13912
St Marys	1	1	0	1	1198
St Marys	1	1	1	0	3141
St Marys	1	1	1	1	1184
Auburn					1636
Auburn	0	0	0	1	3605
Auburn	0	0	1	0	941
Auburn	0	0	1	1	520
Auburn	0	1	0	0	2728
Auburn	0	1	0	1	337
Auburn	0	1	1	0	652
Auburn	0	1	1	1	301
Auburn	1	0	0	1	7187
Auburn	1	0	1	0	3203
Auburn	1	0	1	1	2688
Auburn	1	1	0	0	25163
Auburn	1	1	0	1	936
Auburn	1	1	1	0	4871
Auburn	1	1	1	1	1373
Carlingford					601
Carlingford	0	0	0	1	2655
Carlingford	0	0	1	0	1002
Carlingford	0	0	1	1	546
Carlingford	0	1	0	0	2400
Carlingford	0	1	0	1	178
Carlingford	0	1	1	0	645
Carlingford	0	1	1	1	124
Carlingford	1	0	0	1	6744
Carlingford	1	0	1	0	4088
Carlingford	1	0	1	1	2901
Carlingford	1	1	0	0	22806
Carlingford	1	1	0	1	822
Carlingford	1	1	1	0	4508
Carlingford	1	1	1	1	571
Merrylands - Guildford					1912
Merrylands - Guildford	0	0	0	1	7854
Merrylands - Guildford	0	0	1	0	1588
Merrylands - Guildford	0	0	1	1	1507
Merrylands - Guildford	0	1	0	0	6205
Merrylands - Guildford	0	1	0	1	1071
Merrylands - Guildford	0	1	1	0	1922
Merrylands - Guildford	0	1	1	1	980
Merrylands - Guildford	1	0	0	1	14901
Merrylands - Guildford	1	0	1	0	4921
Merrylands - Guildford	1	0	1	1	6035
Merrylands - Guildford	1	1	0	0	41551
Merrylands - Guildford	1	1	0	1	3361
Merrylands - Guildford	1	1	1	0	11214
Merrylands - Guildford	1	1	1	1	4442
Parramatta					1946
Parramatta	0	0	0	1	4834
Parramatta	0	0	1	0	1294
Parramatta	0	0	1	1	742
Parramatta	0	1	0	0	3939
Parramatta	0	1	0	1	376
Parramatta	0	1	1	0	1058
Parramatta	0	1	1	1	263
Parramatta	1	0	0	1	8480
Parramatta	1	0	1	0	5647
Parramatta	1	0	1	1	3259
Parramatta	1	1	0	0	50167
Parramatta	1	1	0	1	1085
Parramatta	1	1	1	0	7228
Parramatta	1	1	1	1	1003
Pennant Hills - Epping					409
Pennant Hills - Epping	0	0	0	1	1405
Pennant Hills - Epping	0	0	1	0	732
Pennant Hills - Epping	0	0	1	1	286
Pennant Hills - Epping	0	1	0	0	1356
Pennant Hills - Epping	0	1	0	1	86
Pennant Hills - Epping	0	1	1	0	352
Pennant Hills - Epping	0	1	1	1	29
Pennant Hills - Epping	1	0	0	1	4514
Pennant Hills - Epping	1	0	1	0	3849
Pennant Hills - Epping	1	0	1	1	2074
Pennant Hills - Epping	1	1	0	0	17218
Pennant Hills - Epping	1	1	0	1	258
Pennant Hills - Epping	1	1	1	0	4077
Pennant Hills - Epping	1	1	1	1	320
Ryde - Hunters Hill					1672
Ryde - Hunters Hill	0	0	0	1	4503
Ryde - Hunters Hill	0	0	1	0	1589
Ryde - Hunters Hill	0	0	1	1	679
Ryde - Hunters Hill	0	1	0	0	3642
Ryde - Hunters Hill	0	1	0	1	225
Ryde - Hunters Hill	0	1	1	0	884
Ryde - Hunters Hill	0	1	1	1	119
Ryde - Hunters Hill	1	0	0	1	10442
Ryde - Hunters Hill	1	0	1	0	7245
Ryde - Hunters Hill	1	0	1	1	4231
Ryde - Hunters Hill	1	1	0	0	40090
Ryde - Hunters Hill	1	1	0	1	808
Ryde - Hunters Hill	1	1	1	0	7255
Ryde - Hunters Hill	1	1	1	1	835
Bringelly - Green Valley					1024
Bringelly - Green Valley	0	0	0	1	5752
Bringelly - Green Valley	0	0	1	0	1160
Bringelly - Green Valley	0	0	1	1	1426
Bringelly - Green Valley	0	1	0	0	6543
Bringelly - Green Valley	0	1	0	1	1168
Bringelly - Green Valley	0	1	1	0	2039
Bringelly - Green Valley	0	1	1	1	764
Bringelly - Green Valley	1	0	0	1	14447
Bringelly - Green Valley	1	0	1	0	4849
Bringelly - Green Valley	1	0	1	1	6112
Bringelly - Green Valley	1	1	0	0	45612
Bringelly - Green Valley	1	1	0	1	3442
Bringelly - Green Valley	1	1	1	0	10908
Bringelly - Green Valley	1	1	1	1	3932
Fairfield					2591
Fairfield	0	0	0	1	13422
Fairfield	0	0	1	0	2682
Fairfield	0	0	1	1	2516
Fairfield	0	1	0	0	8602
Fairfield	0	1	0	1	1474
Fairfield	0	1	1	0	3178
Fairfield	0	1	1	1	1150
Fairfield	1	0	0	1	26264
Fairfield	1	0	1	0	7396
Fairfield	1	0	1	1	9860
Fairfield	1	1	0	0	39352
Fairfield	1	1	0	1	3843
Fairfield	1	1	1	0	13267
Fairfield	1	1	1	1	4702
Liverpool					1214
Liverpool	0	0	0	1	5979
Liverpool	0	0	1	0	1378
Liverpool	0	0	1	1	1081
Liverpool	0	1	0	0	6035
Liverpool	0	1	0	1	791
Liverpool	0	1	1	0	1503
Liverpool	0	1	1	1	636
Liverpool	1	0	0	1	12484
Liverpool	1	0	1	0	5174
Liverpool	1	0	1	1	5383
Liverpool	1	1	0	0	39247
Liverpool	1	1	0	1	2547
Liverpool	1	1	1	0	9607
Liverpool	1	1	1	1	2796
Cronulla - Miranda - Caringbah					776
Cronulla - Miranda - Caringbah	0	0	0	1	4157
Cronulla - Miranda - Caringbah	0	0	1	0	1126
Cronulla - Miranda - Caringbah	0	0	1	1	682
Cronulla - Miranda - Caringbah	0	1	0	0	3233
Cronulla - Miranda - Caringbah	0	1	0	1	306
Cronulla - Miranda - Caringbah	0	1	1	0	946
Cronulla - Miranda - Caringbah	0	1	1	1	168
Cronulla - Miranda - Caringbah	1	0	0	1	10054
Cronulla - Miranda - Caringbah	1	0	1	0	4920
Cronulla - Miranda - Caringbah	1	0	1	1	4461
Cronulla - Miranda - Caringbah	1	1	0	0	30903
Cronulla - Miranda - Caringbah	1	1	0	1	1285
Cronulla - Miranda - Caringbah	1	1	1	0	6569
Cronulla - Miranda - Caringbah	1	1	1	1	1130
Sutherland - Menai - Heathcote					571
Sutherland - Menai - Heathcote	0	0	0	1	3687
Sutherland - Menai - Heathcote	0	0	1	0	990
Sutherland - Menai - Heathcote	0	0	1	1	705
Sutherland - Menai - Heathcote	0	1	0	0	3152
Sutherland - Menai - Heathcote	0	1	0	1	419
Sutherland - Menai - Heathcote	0	1	1	0	944
Sutherland - Menai - Heathcote	0	1	1	1	198
Sutherland - Menai - Heathcote	1	0	0	1	11336
Sutherland - Menai - Heathcote	1	0	1	0	5085
Sutherland - Menai - Heathcote	1	0	1	1	4840
Sutherland - Menai - Heathcote	1	1	0	0	32995
Sutherland - Menai - Heathcote	1	1	0	1	1364
Sutherland - Menai - Heathcote	1	1	1	0	7495
Sutherland - Menai - Heathcote	1	1	1	1	1381
Ballarat					950
Ballarat	0	0	0	1	4174
Ballarat	0	0	1	0	1181
Ballarat	0	0	1	1	634
Ballarat	0	1	0	0	6348
Ballarat	0	1	0	1	819
Ballarat	0	1	1	0	1430
Ballarat	0	1	1	1	441
Ballarat	1	0	0	1	6302
Ballarat	1	0	1	0	3288
Ballarat	1	0	1	1	2158
Ballarat	1	1	0	0	27250
Ballarat	1	1	0	1	1530
Ballarat	1	1	1	0	5819
Ballarat	1	1	1	1	1007
Creswick - Daylesford - Ballan					180
Creswick - Daylesford - Ballan	0	0	0	1	1023
Creswick - Daylesford - Ballan	0	0	1	0	201
Creswick - Daylesford - Ballan	0	0	1	1	92
Creswick - Daylesford - Ballan	0	1	0	0	978
Creswick - Daylesford - Ballan	0	1	0	1	134
Creswick - Daylesford - Ballan	0	1	1	0	231
Creswick - Daylesford - Ballan	0	1	1	1	33
Creswick - Daylesford - Ballan	1	0	0	1	2108
Creswick - Daylesford - Ballan	1	0	1	0	846
Creswick - Daylesford - Ballan	1	0	1	1	582
Creswick - Daylesford - Ballan	1	1	0	0	6512
Creswick - Daylesford - Ballan	1	1	0	1	417
Creswick - Daylesford - Ballan	1	1	1	0	1507
Creswick - Daylesford - Ballan	1	1	1	1	336
Maryborough - Pyrenees					209
Maryborough - Pyrenees	0	0	0	1	1083
Maryborough - Pyrenees	0	0	1	0	127
Maryborough - Pyrenees	0	0	1	1	97
Maryborough - Pyrenees	0	1	0	0	1258
Maryborough - Pyrenees	0	1	0	1	209
Maryborough - Pyrenees	0	1	1	0	229
Maryborough - Pyrenees	0	1	1	1	67
Maryborough - Pyrenees	1	0	0	1	1700
Maryborough - Pyrenees	1	0	1	0	524
Maryborough - Pyrenees	1	0	1	1	443
Maryborough - Pyrenees	1	1	0	0	4493
Maryborough - Pyrenees	1	1	0	1	340
Maryborough - Pyrenees	1	1	1	0	1220
Maryborough - Pyrenees	1	1	1	1	280
Bendigo					938
Bendigo	0	0	0	1	3851
Bendigo	0	0	1	0	910
Bendigo	0	0	1	1	533
Bendigo	0	1	0	0	5859
Bendigo	0	1	0	1	729
Bendigo	0	1	1	0	1475
Bendigo	0	1	1	1	448
Bendigo	1	0	0	1	5613
Bendigo	1	0	1	0	2675
Bendigo	1	0	1	1	2204
Bendigo	1	1	0	0	23683
Bendigo	1	1	0	1	1270
Bendigo	1	1	1	0	4935
Bendigo	1	1	1	1	1195
Heathcote - Castlemaine - Kyneton					326
Heathcote - Castlemaine - Kyneton	0	0	0	1	1570
Heathcote - Castlemaine - Kyneton	0	0	1	0	425
Heathcote - Castlemaine - Kyneton	0	0	1	1	211
Heathcote - Castlemaine - Kyneton	0	1	0	0	1757
Heathcote - Castlemaine - Kyneton	0	1	0	1	155
Heathcote - Castlemaine - Kyneton	0	1	1	0	448
Heathcote - Castlemaine - Kyneton	0	1	1	1	99
Heathcote - Castlemaine - Kyneton	1	0	0	1	3316
Heathcote - Castlemaine - Kyneton	1	0	1	0	1627
Heathcote - Castlemaine - Kyneton	1	0	1	1	1021
Heathcote - Castlemaine - Kyneton	1	1	0	0	11891
Heathcote - Castlemaine - Kyneton	1	1	0	1	602
Heathcote - Castlemaine - Kyneton	1	1	1	0	2598
Heathcote - Castlemaine - Kyneton	1	1	1	1	459
Loddon - Elmore					107
Loddon - Elmore	0	0	0	1	381
Loddon - Elmore	0	0	1	0	64
Loddon - Elmore	0	0	1	1	25
Loddon - Elmore	0	1	0	0	409
Loddon - Elmore	0	1	0	1	18
Loddon - Elmore	0	1	1	0	78
Loddon - Elmore	0	1	1	1	16
Loddon - Elmore	1	0	0	1	794
Loddon - Elmore	1	0	1	0	336
Loddon - Elmore	1	0	1	1	215
Loddon - Elmore	1	1	0	0	2447
Loddon - Elmore	1	1	0	1	148
Loddon - Elmore	1	1	1	0	619
Loddon - Elmore	1	1	1	1	125
Barwon - West					76
Barwon - West	0	0	0	1	579
Barwon - West	0	0	1	0	126
Barwon - West	0	0	1	1	113
Barwon - West	0	1	0	0	637
Barwon - West	0	1	0	1	77
Barwon - West	0	1	1	0	177
Barwon - West	0	1	1	1	54
Barwon - West	1	0	0	1	1797
Barwon - West	1	0	1	0	835
Barwon - West	1	0	1	1	732
Barwon - West	1	1	0	0	6902
