SA3_NAME21	Age.min	persons
South Coast	78	768
South Coast	79	754
South Coast	80	2758
South Coast	85	1560
South Coast	90	784
South Coast	95	227
South Coast	100	21
Goulburn - Mulwaree	0	400
Goulburn - Mulwaree	1	482
Goulburn - Mulwaree	2	430
Goulburn - Mulwaree	3	404
Goulburn - Mulwaree	4	458
Goulburn - Mulwaree	5	442
Goulburn - Mulwaree	6	442
Goulburn - Mulwaree	7	461
Goulburn - Mulwaree	8	458
Goulburn - Mulwaree	9	483
Goulburn - Mulwaree	10	465
Goulburn - Mulwaree	11	450
Goulburn - Mulwaree	12	479
Goulburn - Mulwaree	13	476
Goulburn - Mulwaree	14	457
Goulburn - Mulwaree	15	494
Goulburn - Mulwaree	16	450
Goulburn - Mulwaree	17	410
Goulburn - Mulwaree	18	374
Goulburn - Mulwaree	19	390
Goulburn - Mulwaree	20	387
Goulburn - Mulwaree	21	397
Goulburn - Mulwaree	22	371
Goulburn - Mulwaree	23	386
Goulburn - Mulwaree	24	400
Goulburn - Mulwaree	25	446
Goulburn - Mulwaree	26	449
Goulburn - Mulwaree	27	401
Goulburn - Mulwaree	28	472
Goulburn - Mulwaree	29	468
Goulburn - Mulwaree	30	512
Goulburn - Mulwaree	31	485
Goulburn - Mulwaree	32	480
Goulburn - Mulwaree	33	458
Goulburn - Mulwaree	34	417
Goulburn - Mulwaree	35	453
Goulburn - Mulwaree	36	479
Goulburn - Mulwaree	37	410
Goulburn - Mulwaree	38	455
Goulburn - Mulwaree	39	440
Goulburn - Mulwaree	40	430
Goulburn - Mulwaree	41	412
Goulburn - Mulwaree	42	424
Goulburn - Mulwaree	43	401
Goulburn - Mulwaree	44	414
Goulburn - Mulwaree	45	420
Goulburn - Mulwaree	46	425
Goulburn - Mulwaree	47	442
Goulburn - Mulwaree	48	522
Goulburn - Mulwaree	49	521
Goulburn - Mulwaree	50	540
Goulburn - Mulwaree	51	493
Goulburn - Mulwaree	52	478
Goulburn - Mulwaree	53	460
Goulburn - Mulwaree	54	484
Goulburn - Mulwaree	55	479
Goulburn - Mulwaree	56	570
Goulburn - Mulwaree	57	569
Goulburn - Mulwaree	58	584
Goulburn - Mulwaree	59	586
Goulburn - Mulwaree	60	591
Goulburn - Mulwaree	61	522
Goulburn - Mulwaree	62	542
Goulburn - Mulwaree	63	518
Goulburn - Mulwaree	64	496
Goulburn - Mulwaree	65	462
Goulburn - Mulwaree	66	511
Goulburn - Mulwaree	67	507
Goulburn - Mulwaree	68	493
Goulburn - Mulwaree	69	478
Goulburn - Mulwaree	70	491
Goulburn - Mulwaree	71	452
Goulburn - Mulwaree	72	453
Goulburn - Mulwaree	73	439
Goulburn - Mulwaree	74	441
Goulburn - Mulwaree	75	335
Goulburn - Mulwaree	76	356
Goulburn - Mulwaree	77	339
Goulburn - Mulwaree	78	279
Goulburn - Mulwaree	79	287
Goulburn - Mulwaree	80	1043
Goulburn - Mulwaree	85	621
Goulburn - Mulwaree	90	335
Goulburn - Mulwaree	95	66
Goulburn - Mulwaree	100	4
Young - Yass	0	408
Young - Yass	1	436
Young - Yass	2	438
Young - Yass	3	462
Young - Yass	4	423
Young - Yass	5	477
Young - Yass	6	485
Young - Yass	7	533
Young - Yass	8	565
Young - Yass	9	490
Young - Yass	10	564
Young - Yass	11	568
Young - Yass	12	534
Young - Yass	13	492
Young - Yass	14	520
Young - Yass	15	527
Young - Yass	16	503
Young - Yass	17	460
Young - Yass	18	451
Young - Yass	19	389
Young - Yass	20	365
Young - Yass	21	333
Young - Yass	22	360
Young - Yass	23	326
Young - Yass	24	331
Young - Yass	25	308
Young - Yass	26	354
Young - Yass	27	336
Young - Yass	28	406
Young - Yass	29	383
Young - Yass	30	374
Young - Yass	31	383
Young - Yass	32	358
Young - Yass	33	400
Young - Yass	34	421
Young - Yass	35	411
Young - Yass	36	401
Young - Yass	37	444
Young - Yass	38	412
Young - Yass	39	461
Young - Yass	40	418
Young - Yass	41	412
Young - Yass	42	464
Young - Yass	43	450
Young - Yass	44	475
Young - Yass	45	464
Young - Yass	46	465
Young - Yass	47	508
Young - Yass	48	530
Young - Yass	49	564
Young - Yass	50	575
Young - Yass	51	527
Young - Yass	52	565
Young - Yass	53	524
Young - Yass	54	517
Young - Yass	55	499
Young - Yass	56	529
Young - Yass	57	569
Young - Yass	58	519
Young - Yass	59	556
Young - Yass	60	535
Young - Yass	61	530
Young - Yass	62	545
Young - Yass	63	507
Young - Yass	64	489
Young - Yass	65	493
Young - Yass	66	487
Young - Yass	67	459
Young - Yass	68	471
Young - Yass	69	452
Young - Yass	70	446
Young - Yass	71	507
Young - Yass	72	482
Young - Yass	73	420
Young - Yass	74	451
Young - Yass	75	332
Young - Yass	76	369
Young - Yass	77	304
Young - Yass	78	289
Young - Yass	79	243
Young - Yass	80	1010
Young - Yass	85	529
Young - Yass	90	295
Young - Yass	95	64
Young - Yass	100	10
Gosford	0	1763
Gosford	1	1816
Gosford	2	1831
Gosford	3	2017
Gosford	4	1979
Gosford	5	2122
Gosford	6	2120
Gosford	7	2115
Gosford	8	2168
Gosford	9	2138
Gosford	10	2173
Gosford	11	2222
Gosford	12	2219
Gosford	13	2224
Gosford	14	2275
Gosford	15	2163
Gosford	16	2139
Gosford	17	2105
Gosford	18	1966
Gosford	19	1856
Gosford	20	1853
Gosford	21	1869
Gosford	22	1788
Gosford	23	1748
Gosford	24	1820
Gosford	25	1705
Gosford	26	1736
Gosford	27	1758
Gosford	28	1740
Gosford	29	1748
Gosford	30	1895
Gosford	31	1895
Gosford	32	1883
Gosford	33	1914
Gosford	34	2035
Gosford	35	2064
Gosford	36	2065
Gosford	37	2157
Gosford	38	2213
Gosford	39	2250
Gosford	40	2366
Gosford	41	2175
Gosford	42	2138
Gosford	43	2142
Gosford	44	2157
Gosford	45	2233
Gosford	46	2241
Gosford	47	2298
Gosford	48	2368
Gosford	49	2512
Gosford	50	2650
Gosford	51	2247
Gosford	52	2324
Gosford	53	2190
Gosford	54	2297
Gosford	55	2216
Gosford	56	2212
Gosford	57	2421
Gosford	58	2459
Gosford	59	2520
Gosford	60	2488
Gosford	61	2363
Gosford	62	2321
Gosford	63	2377
Gosford	64	2326
Gosford	65	2276
Gosford	66	2158
Gosford	67	2126
Gosford	68	2231
Gosford	69	2099
Gosford	70	2079
Gosford	71	2098
Gosford	72	2035
Gosford	73	2140
Gosford	74	2228
Gosford	75	1870
Gosford	76	1718
Gosford	77	1667
Gosford	78	1451
Gosford	79	1382
Gosford	80	5516
Gosford	85	3355
Gosford	90	1814
Gosford	95	527
Gosford	100	74
Wyong	0	1983
Wyong	1	1962
Wyong	2	1962
Wyong	3	2023
Wyong	4	2083
Wyong	5	2096
Wyong	6	2108
Wyong	7	2085
Wyong	8	2044
Wyong	9	2090
Wyong	10	2134
Wyong	11	2119
Wyong	12	2165
Wyong	13	2111
Wyong	14	2196
Wyong	15	2201
Wyong	16	2031
Wyong	17	1950
Wyong	18	2001
Wyong	19	1867
Wyong	20	1917
Wyong	21	1883
Wyong	22	1854
Wyong	23	1924
Wyong	24	1836
Wyong	25	1895
Wyong	26	1937
Wyong	27	1974
Wyong	28	2002
Wyong	29	2059
Wyong	30	1973
Wyong	31	1980
Wyong	32	2037
Wyong	33	1980
Wyong	34	1976
Wyong	35	2014
Wyong	36	1993
Wyong	37	1995
Wyong	38	2050
Wyong	39	1991
Wyong	40	1982
Wyong	41	1957
Wyong	42	1959
Wyong	43	1875
Wyong	44	1811
Wyong	45	1900
Wyong	46	1967
Wyong	47	2062
Wyong	48	2154
Wyong	49	2218
Wyong	50	2287
Wyong	51	2220
Wyong	52	2094
Wyong	53	1941
Wyong	54	1989
Wyong	55	2008
Wyong	56	2092
Wyong	57	2164
Wyong	58	2144
Wyong	59	2243
Wyong	60	2186
Wyong	61	2169
Wyong	62	2061
Wyong	63	2080
Wyong	64	2027
Wyong	65	1999
Wyong	66	1984
Wyong	67	1965
Wyong	68	1965
Wyong	69	1955
Wyong	70	1811
Wyong	71	1790
Wyong	72	1864
Wyong	73	1888
Wyong	74	2001
Wyong	75	1586
Wyong	76	1534
Wyong	77	1454
Wyong	78	1304
Wyong	79	1270
Wyong	80	4946
Wyong	85	2877
Wyong	90	1515
Wyong	95	342
Wyong	100	49
Bathurst	0	535
Bathurst	1	527
Bathurst	2	526
Bathurst	3	564
Bathurst	4	594
Bathurst	5	602
Bathurst	6	635
Bathurst	7	612
Bathurst	8	618
Bathurst	9	612
Bathurst	10	639
Bathurst	11	615
Bathurst	12	694
Bathurst	13	694
Bathurst	14	671
Bathurst	15	679
Bathurst	16	641
Bathurst	17	622
Bathurst	18	578
Bathurst	19	650
Bathurst	20	641
Bathurst	21	637
Bathurst	22	615
Bathurst	23	621
Bathurst	24	619
Bathurst	25	591
Bathurst	26	625
Bathurst	27	599
Bathurst	28	566
Bathurst	29	642
Bathurst	30	663
Bathurst	31	645
Bathurst	32	629
Bathurst	33	649
Bathurst	34	612
Bathurst	35	607
Bathurst	36	627
Bathurst	37	591
Bathurst	38	602
Bathurst	39	540
Bathurst	40	578
Bathurst	41	541
Bathurst	42	517
Bathurst	43	579
Bathurst	44	549
Bathurst	45	530
Bathurst	46	554
Bathurst	47	585
Bathurst	48	640
Bathurst	49	693
Bathurst	50	658
Bathurst	51	658
Bathurst	52	596
Bathurst	53	601
Bathurst	54	616
Bathurst	55	573
Bathurst	56	607
Bathurst	57	666
Bathurst	58	606
Bathurst	59	608
Bathurst	60	686
Bathurst	61	636
Bathurst	62	630
Bathurst	63	601
Bathurst	64	539
Bathurst	65	579
Bathurst	66	566
Bathurst	67	550
Bathurst	68	542
Bathurst	69	566
Bathurst	70	526
Bathurst	71	492
Bathurst	72	488
Bathurst	73	503
Bathurst	74	519
Bathurst	75	416
Bathurst	76	398
Bathurst	77	358
Bathurst	78	311
Bathurst	79	302
Bathurst	80	1180
Bathurst	85	718
Bathurst	90	348
Bathurst	95	81
Bathurst	100	8
Lachlan Valley	0	604
Lachlan Valley	1	671
Lachlan Valley	2	674
Lachlan Valley	3	613
Lachlan Valley	4	650
Lachlan Valley	5	702
Lachlan Valley	6	625
Lachlan Valley	7	718
Lachlan Valley	8	717
Lachlan Valley	9	752
Lachlan Valley	10	700
Lachlan Valley	11	785
Lachlan Valley	12	712
Lachlan Valley	13	769
Lachlan Valley	14	748
Lachlan Valley	15	686
Lachlan Valley	16	697
Lachlan Valley	17	659
Lachlan Valley	18	577
Lachlan Valley	19	495
Lachlan Valley	20	503
Lachlan Valley	21	507
Lachlan Valley	22	529
Lachlan Valley	23	545
Lachlan Valley	24	585
Lachlan Valley	25	543
Lachlan Valley	26	583
Lachlan Valley	27	615
Lachlan Valley	28	584
Lachlan Valley	29	594
Lachlan Valley	30	627
Lachlan Valley	31	560
Lachlan Valley	32	563
Lachlan Valley	33	552
Lachlan Valley	34	540
Lachlan Valley	35	556
Lachlan Valley	36	585
Lachlan Valley	37	573
Lachlan Valley	38	552
Lachlan Valley	39	589
Lachlan Valley	40	607
Lachlan Valley	41	601
Lachlan Valley	42	540
Lachlan Valley	43	530
Lachlan Valley	44	555
Lachlan Valley	45	574
Lachlan Valley	46	597
Lachlan Valley	47	638
Lachlan Valley	48	586
Lachlan Valley	49	657
Lachlan Valley	50	709
Lachlan Valley	51	668
Lachlan Valley	52	706
Lachlan Valley	53	607
Lachlan Valley	54	700
Lachlan Valley	55	682
Lachlan Valley	56	679
Lachlan Valley	57	781
Lachlan Valley	58	807
Lachlan Valley	59	811
Lachlan Valley	60	780
Lachlan Valley	61	726
Lachlan Valley	62	746
Lachlan Valley	63	797
Lachlan Valley	64	764
Lachlan Valley	65	678
Lachlan Valley	66	713
Lachlan Valley	67	713
Lachlan Valley	68	697
Lachlan Valley	69	737
Lachlan Valley	70	710
Lachlan Valley	71	681
Lachlan Valley	72	689
Lachlan Valley	73	674
Lachlan Valley	74	653
Lachlan Valley	75	525
Lachlan Valley	76	540
Lachlan Valley	77	532
Lachlan Valley	78	437
Lachlan Valley	79	419
Lachlan Valley	80	1854
Lachlan Valley	85	1078
Lachlan Valley	90	528
Lachlan Valley	95	135
Lachlan Valley	100	16
Lithgow - Mudgee	0	495
Lithgow - Mudgee	1	529
Lithgow - Mudgee	2	491
Lithgow - Mudgee	3	510
Lithgow - Mudgee	4	520
Lithgow - Mudgee	5	622
Lithgow - Mudgee	6	630
Lithgow - Mudgee	7	583
Lithgow - Mudgee	8	641
Lithgow - Mudgee	9	608
Lithgow - Mudgee	10	615
Lithgow - Mudgee	11	629
Lithgow - Mudgee	12	603
Lithgow - Mudgee	13	620
Lithgow - Mudgee	14	638
Lithgow - Mudgee	15	584
Lithgow - Mudgee	16	551
Lithgow - Mudgee	17	521
Lithgow - Mudgee	18	495
Lithgow - Mudgee	19	461
Lithgow - Mudgee	20	440
Lithgow - Mudgee	21	447
Lithgow - Mudgee	22	397
Lithgow - Mudgee	23	431
Lithgow - Mudgee	24	430
Lithgow - Mudgee	25	465
Lithgow - Mudgee	26	484
Lithgow - Mudgee	27	495
Lithgow - Mudgee	28	540
Lithgow - Mudgee	29	566
Lithgow - Mudgee	30	546
Lithgow - Mudgee	31	578
Lithgow - Mudgee	32	561
Lithgow - Mudgee	33	565
Lithgow - Mudgee	34	544
Lithgow - Mudgee	35	582
Lithgow - Mudgee	36	575
Lithgow - Mudgee	37	521
Lithgow - Mudgee	38	524
Lithgow - Mudgee	39	482
Lithgow - Mudgee	40	563
Lithgow - Mudgee	41	475
Lithgow - Mudgee	42	466
Lithgow - Mudgee	43	505
Lithgow - Mudgee	44	537
Lithgow - Mudgee	45	505
Lithgow - Mudgee	46	533
Lithgow - Mudgee	47	572
Lithgow - Mudgee	48	607
Lithgow - Mudgee	49	683
Lithgow - Mudgee	50	676
Lithgow - Mudgee	51	634
Lithgow - Mudgee	52	662
Lithgow - Mudgee	53	585
Lithgow - Mudgee	54	638
Lithgow - Mudgee	55	661
Lithgow - Mudgee	56	650
Lithgow - Mudgee	57	668
Lithgow - Mudgee	58	743
Lithgow - Mudgee	59	745
Lithgow - Mudgee	60	701
Lithgow - Mudgee	61	741
Lithgow - Mudgee	62	662
Lithgow - Mudgee	63	628
Lithgow - Mudgee	64	677
Lithgow - Mudgee	65	629
Lithgow - Mudgee	66	601
Lithgow - Mudgee	67	593
Lithgow - Mudgee	68	632
Lithgow - Mudgee	69	604
Lithgow - Mudgee	70	615
Lithgow - Mudgee	71	577
Lithgow - Mudgee	72	579
Lithgow - Mudgee	73	589
Lithgow - Mudgee	74	603
Lithgow - Mudgee	75	538
Lithgow - Mudgee	76	499
Lithgow - Mudgee	77	438
Lithgow - Mudgee	78	416
Lithgow - Mudgee	79	380
Lithgow - Mudgee	80	1341
Lithgow - Mudgee	85	754
Lithgow - Mudgee	90	329
Lithgow - Mudgee	95	85
Lithgow - Mudgee	100	5
Orange	0	809
Orange	1	772
Orange	2	828
Orange	3	797
Orange	4	854
Orange	5	881
Orange	6	858
Orange	7	902
Orange	8	900
Orange	9	893
Orange	10	882
Orange	11	901
Orange	12	920
Orange	13	937
Orange	14	923
Orange	15	852
Orange	16	853
Orange	17	811
Orange	18	690
Orange	19	582
Orange	20	648
Orange	21	622
Orange	22	562
Orange	23	648
Orange	24	728
Orange	25	650
Orange	26	738
Orange	27	736
Orange	28	734
Orange	29	759
Orange	30	743
Orange	31	815
Orange	32	803
Orange	33	712
Orange	34	825
Orange	35	848
Orange	36	776
Orange	37	773
Orange	38	799
Orange	39	761
Orange	40	721
Orange	41	719
Orange	42	685
Orange	43	726
Orange	44	647
Orange	45	731
Orange	46	780
Orange	47	729
Orange	48	762
Orange	49	834
Orange	50	873
Orange	51	693
Orange	52	732
Orange	53	726
Orange	54	676
Orange	55	688
Orange	56	679
Orange	57	738
Orange	58	777
Orange	59	763
Orange	60	775
Orange	61	721
Orange	62	745
Orange	63	710
Orange	64	719
Orange	65	680
Orange	66	674
Orange	67	630
Orange	68	615
Orange	69	602
Orange	70	677
Orange	71	619
Orange	72	605
Orange	73	589
Orange	74	646
Orange	75	483
Orange	76	499
Orange	77	430
Orange	78	396
Orange	79	376
Orange	80	1420
Orange	85	918
Orange	90	396
Orange	95	94
Orange	100	7
Clarence Valley	0	444
Clarence Valley	1	518
Clarence Valley	2	509
Clarence Valley	3	513
Clarence Valley	4	559
Clarence Valley	5	554
Clarence Valley	6	552
Clarence Valley	7	584
Clarence Valley	8	552
Clarence Valley	9	618
Clarence Valley	10	609
Clarence Valley	11	626
Clarence Valley	12	618
Clarence Valley	13	671
Clarence Valley	14	641
Clarence Valley	15	655
Clarence Valley	16	604
Clarence Valley	17	509
Clarence Valley	18	531
Clarence Valley	19	411
Clarence Valley	20	491
Clarence Valley	21	452
Clarence Valley	22	473
Clarence Valley	23	487
Clarence Valley	24	451
Clarence Valley	25	449
Clarence Valley	26	499
Clarence Valley	27	474
Clarence Valley	28	519
Clarence Valley	29	490
Clarence Valley	30	561
Clarence Valley	31	562
Clarence Valley	32	547
Clarence Valley	33	531
Clarence Valley	34	524
Clarence Valley	35	510
Clarence Valley	36	540
Clarence Valley	37	565
Clarence Valley	38	524
Clarence Valley	39	539
Clarence Valley	40	558
Clarence Valley	41	523
Clarence Valley	42	499
Clarence Valley	43	558
Clarence Valley	44	536
Clarence Valley	45	614
Clarence Valley	46	567
Clarence Valley	47	593
Clarence Valley	48	659
Clarence Valley	49	673
Clarence Valley	50	689
Clarence Valley	51	665
Clarence Valley	52	626
Clarence Valley	53	677
Clarence Valley	54	684
Clarence Valley	55	733
Clarence Valley	56	704
Clarence Valley	57	788
Clarence Valley	58	825
Clarence Valley	59	888
Clarence Valley	60	935
Clarence Valley	61	810
Clarence Valley	62	874
Clarence Valley	63	903
Clarence Valley	64	865
Clarence Valley	65	916
Clarence Valley	66	859
Clarence Valley	67	835
Clarence Valley	68	831
Clarence Valley	69	875
Clarence Valley	70	818
Clarence Valley	71	796
Clarence Valley	72	816
Clarence Valley	73	750
Clarence Valley	74	798
Clarence Valley	75	715
Clarence Valley	76	618
Clarence Valley	77	510
Clarence Valley	78	499
Clarence Valley	79	519
Clarence Valley	80	1834
Clarence Valley	85	1095
Clarence Valley	90	512
Clarence Valley	95	132
Clarence Valley	100	10
Coffs Harbour	0	851
Coffs Harbour	1	907
Coffs Harbour	2	976
Coffs Harbour	3	917
Coffs Harbour	4	979
Coffs Harbour	5	1035
Coffs Harbour	6	1057
Coffs Harbour	7	1122
Coffs Harbour	8	1145
Coffs Harbour	9	1165
Coffs Harbour	10	1240
Coffs Harbour	11	1254
Coffs Harbour	12	1225
Coffs Harbour	13	1232
Coffs Harbour	14	1176
Coffs Harbour	15	1118
Coffs Harbour	16	1154
Coffs Harbour	17	1050
Coffs Harbour	18	977
Coffs Harbour	19	939
Coffs Harbour	20	773
Coffs Harbour	21	828
Coffs Harbour	22	774
Coffs Harbour	23	818
Coffs Harbour	24	824
Coffs Harbour	25	873
Coffs Harbour	26	894
Coffs Harbour	27	911
Coffs Harbour	28	1042
Coffs Harbour	29	964
Coffs Harbour	30	1040
Coffs Harbour	31	1070
Coffs Harbour	32	1041
Coffs Harbour	33	1047
Coffs Harbour	34	991
Coffs Harbour	35	1123
Coffs Harbour	36	1029
Coffs Harbour	37	1064
Coffs Harbour	38	1130
Coffs Harbour	39	1062
Coffs Harbour	40	1079
Coffs Harbour	41	1070
Coffs Harbour	42	1023
Coffs Harbour	43	998
Coffs Harbour	44	1046
Coffs Harbour	45	1112
Coffs Harbour	46	1066
Coffs Harbour	47	1143
Coffs Harbour	48	1171
Coffs Harbour	49	1261
Coffs Harbour	50	1265
Coffs Harbour	51	1186
Coffs Harbour	52	1122
Coffs Harbour	53	1180
Coffs Harbour	54	1149
Coffs Harbour	55	1132
Coffs Harbour	56	1130
Coffs Harbour	57	1295
Coffs Harbour	58	1312
Coffs Harbour	59	1300
Coffs Harbour	60	1341
Coffs Harbour	61	1366
Coffs Harbour	62	1366
Coffs Harbour	63	1382
Coffs Harbour	64	1308
Coffs Harbour	65	1352
Coffs Harbour	66	1315
Coffs Harbour	67	1325
Coffs Harbour	68	1348
Coffs Harbour	69	1230
Coffs Harbour	70	1250
Coffs Harbour	71	1197
Coffs Harbour	72	1112
Coffs Harbour	73	1085
Coffs Harbour	74	1146
Coffs Harbour	75	928
Coffs Harbour	76	878
Coffs Harbour	77	825
Coffs Harbour	78	728
Coffs Harbour	79	667
Coffs Harbour	80	2778
Coffs Harbour	85	1650
Coffs Harbour	90	786
Coffs Harbour	95	247
Coffs Harbour	100	27
Bourke - Cobar - Coonamble	0	282
Bourke - Cobar - Coonamble	1	327
Bourke - Cobar - Coonamble	2	309
Bourke - Cobar - Coonamble	3	310
Bourke - Cobar - Coonamble	4	260
Bourke - Cobar - Coonamble	5	302
Bourke - Cobar - Coonamble	6	305
Bourke - Cobar - Coonamble	7	285
Bourke - Cobar - Coonamble	8	298
Bourke - Cobar - Coonamble	9	260
Bourke - Cobar - Coonamble	10	320
Bourke - Cobar - Coonamble	11	308
Bourke - Cobar - Coonamble	12	251
Bourke - Cobar - Coonamble	13	244
Bourke - Cobar - Coonamble	14	271
Bourke - Cobar - Coonamble	15	264
Bourke - Cobar - Coonamble	16	249
Bourke - Cobar - Coonamble	17	253
Bourke - Cobar - Coonamble	18	219
Bourke - Cobar - Coonamble	19	230
Bourke - Cobar - Coonamble	20	231
Bourke - Cobar - Coonamble	21	204
Bourke - Cobar - Coonamble	22	246
Bourke - Cobar - Coonamble	23	199
Bourke - Cobar - Coonamble	24	239
Bourke - Cobar - Coonamble	25	244
Bourke - Cobar - Coonamble	26	247
Bourke - Cobar - Coonamble	27	277
Bourke - Cobar - Coonamble	28	278
Bourke - Cobar - Coonamble	29	285
Bourke - Cobar - Coonamble	30	325
Bourke - Cobar - Coonamble	31	286
Bourke - Cobar - Coonamble	32	272
Bourke - Cobar - Coonamble	33	287
Bourke - Cobar - Coonamble	34	262
Bourke - Cobar - Coonamble	35	288
Bourke - Cobar - Coonamble	36	274
Bourke - Cobar - Coonamble	37	255
Bourke - Cobar - Coonamble	38	210
