SA3_NAME16	Age	Sex	persons
Cronulla - Miranda - Caringbah	20-24	M	3303
Cronulla - Miranda - Caringbah	25-34	F	7256
Cronulla - Miranda - Caringbah	25-34	M	6935
Cronulla - Miranda - Caringbah	35-44	F	7852
Cronulla - Miranda - Caringbah	35-44	M	7351
Cronulla - Miranda - Caringbah	45-54	F	8296
Cronulla - Miranda - Caringbah	45-54	M	7878
Cronulla - Miranda - Caringbah	55-64	F	7573
Cronulla - Miranda - Caringbah	55-64	M	7240
Cronulla - Miranda - Caringbah	65-74	F	6255
Cronulla - Miranda - Caringbah	65-74	M	5644
Cronulla - Miranda - Caringbah	75-84	F	4223
Cronulla - Miranda - Caringbah	75-84	M	3432
Cronulla - Miranda - Caringbah	85+	F	2413
Cronulla - Miranda - Caringbah	85+	M	1478
Sutherland - Menai - Heathcote	0-4	F	3317
Sutherland - Menai - Heathcote	0-4	M	3351
Sutherland - Menai - Heathcote	5-14	F	7278
Sutherland - Menai - Heathcote	5-14	M	7814
Sutherland - Menai - Heathcote	15-19	F	3469
Sutherland - Menai - Heathcote	15-19	M	3721
Sutherland - Menai - Heathcote	20-24	F	3020
Sutherland - Menai - Heathcote	20-24	M	3322
Sutherland - Menai - Heathcote	25-34	F	6205
Sutherland - Menai - Heathcote	25-34	M	5950
Sutherland - Menai - Heathcote	35-44	F	8002
Sutherland - Menai - Heathcote	35-44	M	7289
Sutherland - Menai - Heathcote	45-54	F	8102
Sutherland - Menai - Heathcote	45-54	M	7535
Sutherland - Menai - Heathcote	55-64	F	7061
Sutherland - Menai - Heathcote	55-64	M	6594
Sutherland - Menai - Heathcote	65-74	F	5690
Sutherland - Menai - Heathcote	65-74	M	5290
Sutherland - Menai - Heathcote	75-84	F	3298
Sutherland - Menai - Heathcote	75-84	M	2886
Sutherland - Menai - Heathcote	85+	F	1575
Sutherland - Menai - Heathcote	85+	M	972
No usual address (NSW)	0-4	F	203
No usual address (NSW)	0-4	M	258
No usual address (NSW)	5-14	F	412
No usual address (NSW)	5-14	M	382
No usual address (NSW)	15-19	F	279
No usual address (NSW)	15-19	M	253
No usual address (NSW)	20-24	F	418
No usual address (NSW)	20-24	M	411
No usual address (NSW)	25-34	F	1022
No usual address (NSW)	25-34	M	1164
No usual address (NSW)	35-44	F	749
No usual address (NSW)	35-44	M	1108
No usual address (NSW)	45-54	F	666
No usual address (NSW)	45-54	M	1010
No usual address (NSW)	55-64	F	698
No usual address (NSW)	55-64	M	949
No usual address (NSW)	65-74	F	404
No usual address (NSW)	65-74	M	648
No usual address (NSW)	75-84	F	104
No usual address (NSW)	75-84	M	166
No usual address (NSW)	85+	F	32
No usual address (NSW)	85+	M	19
Ballarat	0-4	F	3342
Ballarat	0-4	M	3407
Ballarat	5-14	F	7316
Ballarat	5-14	M	7836
Ballarat	15-19	F	3528
Ballarat	15-19	M	3631
Ballarat	20-24	F	3707
Ballarat	20-24	M	3635
Ballarat	25-34	F	7954
Ballarat	25-34	M	7793
Ballarat	35-44	F	7597
Ballarat	35-44	M	6797
Ballarat	45-54	F	7465
Ballarat	45-54	M	6780
Ballarat	55-64	F	7227
Ballarat	55-64	M	6424
Ballarat	65-74	F	6517
Ballarat	65-74	M	5589
Ballarat	75-84	F	3719
Ballarat	75-84	M	3054
Ballarat	85+	F	1851
Ballarat	85+	M	1030
Creswick - Daylesford - Ballan	0-4	F	735
Creswick - Daylesford - Ballan	0-4	M	731
Creswick - Daylesford - Ballan	5-14	F	1722
Creswick - Daylesford - Ballan	5-14	M	1851
Creswick - Daylesford - Ballan	15-19	F	742
Creswick - Daylesford - Ballan	15-19	M	852
Creswick - Daylesford - Ballan	20-24	F	481
Creswick - Daylesford - Ballan	20-24	M	567
Creswick - Daylesford - Ballan	25-34	F	1346
Creswick - Daylesford - Ballan	25-34	M	1264
Creswick - Daylesford - Ballan	35-44	F	1831
Creswick - Daylesford - Ballan	35-44	M	1751
Creswick - Daylesford - Ballan	45-54	F	2335
Creswick - Daylesford - Ballan	45-54	M	2271
Creswick - Daylesford - Ballan	55-64	F	2620
Creswick - Daylesford - Ballan	55-64	M	2526
Creswick - Daylesford - Ballan	65-74	F	2252
Creswick - Daylesford - Ballan	65-74	M	2324
Creswick - Daylesford - Ballan	75-84	F	1010
Creswick - Daylesford - Ballan	75-84	M	1065
Creswick - Daylesford - Ballan	85+	F	414
Creswick - Daylesford - Ballan	85+	M	274
Maryborough - Pyrenees	0-4	F	561
Maryborough - Pyrenees	0-4	M	548
Maryborough - Pyrenees	5-14	F	1472
Maryborough - Pyrenees	5-14	M	1551
Maryborough - Pyrenees	15-19	F	651
Maryborough - Pyrenees	15-19	M	720
Maryborough - Pyrenees	20-24	F	514
Maryborough - Pyrenees	20-24	M	592
Maryborough - Pyrenees	25-34	F	1182
Maryborough - Pyrenees	25-34	M	1170
Maryborough - Pyrenees	35-44	F	1275
Maryborough - Pyrenees	35-44	M	1259
Maryborough - Pyrenees	45-54	F	1795
Maryborough - Pyrenees	45-54	M	1859
Maryborough - Pyrenees	55-64	F	2059
Maryborough - Pyrenees	55-64	M	2085
Maryborough - Pyrenees	65-74	F	2093
Maryborough - Pyrenees	65-74	M	2257
Maryborough - Pyrenees	75-84	F	1131
Maryborough - Pyrenees	75-84	M	1225
Maryborough - Pyrenees	85+	F	433
Maryborough - Pyrenees	85+	M	322
Bendigo	0-4	F	3074
Bendigo	0-4	M	3118
Bendigo	5-14	F	6351
Bendigo	5-14	M	6860
Bendigo	15-19	F	2996
Bendigo	15-19	M	2984
Bendigo	20-24	F	3295
Bendigo	20-24	M	3196
Bendigo	25-34	F	7259
Bendigo	25-34	M	6723
Bendigo	35-44	F	6600
Bendigo	35-44	M	5982
Bendigo	45-54	F	6367
Bendigo	45-54	M	5766
Bendigo	55-64	F	6563
Bendigo	55-64	M	5649
Bendigo	65-74	F	5887
Bendigo	65-74	M	5212
Bendigo	75-84	F	3449
Bendigo	75-84	M	2909
Bendigo	85+	F	1728
Bendigo	85+	M	1081
Heathcote - Castlemaine - Kyneton	0-4	F	1125
Heathcote - Castlemaine - Kyneton	0-4	M	1279
Heathcote - Castlemaine - Kyneton	5-14	F	3057
Heathcote - Castlemaine - Kyneton	5-14	M	3250
Heathcote - Castlemaine - Kyneton	15-19	F	1344
Heathcote - Castlemaine - Kyneton	15-19	M	1428
Heathcote - Castlemaine - Kyneton	20-24	F	823
Heathcote - Castlemaine - Kyneton	20-24	M	1016
Heathcote - Castlemaine - Kyneton	25-34	F	2198
Heathcote - Castlemaine - Kyneton	25-34	M	2267
Heathcote - Castlemaine - Kyneton	35-44	F	3154
Heathcote - Castlemaine - Kyneton	35-44	M	2945
Heathcote - Castlemaine - Kyneton	45-54	F	3884
Heathcote - Castlemaine - Kyneton	45-54	M	3724
Heathcote - Castlemaine - Kyneton	55-64	F	4173
Heathcote - Castlemaine - Kyneton	55-64	M	3953
Heathcote - Castlemaine - Kyneton	65-74	F	3827
Heathcote - Castlemaine - Kyneton	65-74	M	3800
Heathcote - Castlemaine - Kyneton	75-84	F	1960
Heathcote - Castlemaine - Kyneton	75-84	M	1960
Heathcote - Castlemaine - Kyneton	85+	F	792
Heathcote - Castlemaine - Kyneton	85+	M	547
Loddon - Elmore	0-4	F	267
Loddon - Elmore	0-4	M	291
Loddon - Elmore	5-14	F	716
Loddon - Elmore	5-14	M	696
Loddon - Elmore	15-19	F	317
Loddon - Elmore	15-19	M	318
Loddon - Elmore	20-24	F	229
Loddon - Elmore	20-24	M	233
Loddon - Elmore	25-34	F	548
Loddon - Elmore	25-34	M	480
Loddon - Elmore	35-44	F	619
Loddon - Elmore	35-44	M	603
Loddon - Elmore	45-54	F	783
Loddon - Elmore	45-54	M	814
Loddon - Elmore	55-64	F	1057
Loddon - Elmore	55-64	M	1102
Loddon - Elmore	65-74	F	874
Loddon - Elmore	65-74	M	1011
Loddon - Elmore	75-84	F	436
Loddon - Elmore	75-84	M	468
Loddon - Elmore	85+	F	216
Loddon - Elmore	85+	M	145
Barwon - West	0-4	F	718
Barwon - West	0-4	M	754
Barwon - West	5-14	F	1615
Barwon - West	5-14	M	1813
Barwon - West	15-19	F	742
Barwon - West	15-19	M	770
Barwon - West	20-24	F	444
Barwon - West	20-24	M	522
Barwon - West	25-34	F	1190
Barwon - West	25-34	M	1193
Barwon - West	35-44	F	1667
Barwon - West	35-44	M	1470
Barwon - West	45-54	F	1567
Barwon - West	45-54	M	1587
Barwon - West	55-64	F	1445
Barwon - West	55-64	M	1446
Barwon - West	65-74	F	1089
Barwon - West	65-74	M	1203
Barwon - West	75-84	F	449
Barwon - West	75-84	M	498
Barwon - West	85+	F	195
Barwon - West	85+	M	112
Geelong	0-4	F	5954
Geelong	0-4	M	6384
Geelong	5-14	F	12106
Geelong	5-14	M	12642
Geelong	15-19	F	5971
Geelong	15-19	M	6205
Geelong	20-24	F	7224
Geelong	20-24	M	7493
Geelong	25-34	F	15974
Geelong	25-34	M	16361
Geelong	35-44	F	13990
Geelong	35-44	M	13299
Geelong	45-54	F	13336
Geelong	45-54	M	12521
Geelong	55-64	F	12636
Geelong	55-64	M	11478
Geelong	65-74	F	11138
Geelong	65-74	M	9596
Geelong	75-84	F	6849
Geelong	75-84	M	5472
Geelong	85+	F	3327
Geelong	85+	M	2013
Surf Coast - Bellarine Peninsula	0-4	F	2528
Surf Coast - Bellarine Peninsula	0-4	M	2592
Surf Coast - Bellarine Peninsula	5-14	F	5792
Surf Coast - Bellarine Peninsula	5-14	M	6286
Surf Coast - Bellarine Peninsula	15-19	F	2251
Surf Coast - Bellarine Peninsula	15-19	M	2433
Surf Coast - Bellarine Peninsula	20-24	F	1869
Surf Coast - Bellarine Peninsula	20-24	M	1989
Surf Coast - Bellarine Peninsula	25-34	F	4691
Surf Coast - Bellarine Peninsula	25-34	M	4318
Surf Coast - Bellarine Peninsula	35-44	F	6257
Surf Coast - Bellarine Peninsula	35-44	M	5597
Surf Coast - Bellarine Peninsula	45-54	F	6149
Surf Coast - Bellarine Peninsula	45-54	M	5565
Surf Coast - Bellarine Peninsula	55-64	F	6836
Surf Coast - Bellarine Peninsula	55-64	M	5733
Surf Coast - Bellarine Peninsula	65-74	F	6978
Surf Coast - Bellarine Peninsula	65-74	M	6596
Surf Coast - Bellarine Peninsula	75-84	F	3454
Surf Coast - Bellarine Peninsula	75-84	M	3198
Surf Coast - Bellarine Peninsula	85+	F	1380
Surf Coast - Bellarine Peninsula	85+	M	922
Upper Goulburn Valley	0-4	F	1356
Upper Goulburn Valley	0-4	M	1447
Upper Goulburn Valley	5-14	F	3306
Upper Goulburn Valley	5-14	M	3515
Upper Goulburn Valley	15-19	F	1572
Upper Goulburn Valley	15-19	M	1708
Upper Goulburn Valley	20-24	F	1253
Upper Goulburn Valley	20-24	M	1570
Upper Goulburn Valley	25-34	F	3043
Upper Goulburn Valley	25-34	M	2996
Upper Goulburn Valley	35-44	F	3283
Upper Goulburn Valley	35-44	M	3103
Upper Goulburn Valley	45-54	F	3928
Upper Goulburn Valley	45-54	M	3713
Upper Goulburn Valley	55-64	F	4712
Upper Goulburn Valley	55-64	M	4565
Upper Goulburn Valley	65-74	F	4263
Upper Goulburn Valley	65-74	M	4499
Upper Goulburn Valley	75-84	F	2246
Upper Goulburn Valley	75-84	M	2321
Upper Goulburn Valley	85+	F	980
Upper Goulburn Valley	85+	M	638
Wangaratta - Benalla	0-4	F	1221
Wangaratta - Benalla	0-4	M	1165
Wangaratta - Benalla	5-14	F	2695
Wangaratta - Benalla	5-14	M	2867
Wangaratta - Benalla	15-19	F	1348
Wangaratta - Benalla	15-19	M	1388
Wangaratta - Benalla	20-24	F	1028
Wangaratta - Benalla	20-24	M	1029
Wangaratta - Benalla	25-34	F	2469
Wangaratta - Benalla	25-34	M	2360
Wangaratta - Benalla	35-44	F	2661
Wangaratta - Benalla	35-44	M	2424
Wangaratta - Benalla	45-54	F	3241
Wangaratta - Benalla	45-54	M	2886
Wangaratta - Benalla	55-64	F	3720
Wangaratta - Benalla	55-64	M	3397
Wangaratta - Benalla	65-74	F	3452
Wangaratta - Benalla	65-74	M	3388
Wangaratta - Benalla	75-84	F	2142
Wangaratta - Benalla	75-84	M	1948
Wangaratta - Benalla	85+	F	992
Wangaratta - Benalla	85+	M	636
Wodonga - Alpine	0-4	F	2084
Wodonga - Alpine	0-4	M	2095
Wodonga - Alpine	5-14	F	4875
Wodonga - Alpine	5-14	M	5033
Wodonga - Alpine	15-19	F	2129
Wodonga - Alpine	15-19	M	2417
Wodonga - Alpine	20-24	F	1831
Wodonga - Alpine	20-24	M	1995
Wodonga - Alpine	25-34	F	4375
Wodonga - Alpine	25-34	M	4348
Wodonga - Alpine	35-44	F	4782
Wodonga - Alpine	35-44	M	4328
Wodonga - Alpine	45-54	F	5022
Wodonga - Alpine	45-54	M	4675
Wodonga - Alpine	55-64	F	5412
Wodonga - Alpine	55-64	M	5109
Wodonga - Alpine	65-74	F	4702
Wodonga - Alpine	65-74	M	4658
Wodonga - Alpine	75-84	F	2574
Wodonga - Alpine	75-84	M	2289
Wodonga - Alpine	85+	F	1077
Wodonga - Alpine	85+	M	673
Baw Baw	0-4	F	1750
Baw Baw	0-4	M	1766
Baw Baw	5-14	F	3615
Baw Baw	5-14	M	3849
Baw Baw	15-19	F	1620
Baw Baw	15-19	M	1600
Baw Baw	20-24	F	1441
Baw Baw	20-24	M	1464
Baw Baw	25-34	F	3768
Baw Baw	25-34	M	3391
Baw Baw	35-44	F	3395
Baw Baw	35-44	M	3196
Baw Baw	45-54	F	3623
Baw Baw	45-54	M	3310
Baw Baw	55-64	F	4005
Baw Baw	55-64	M	3596
Baw Baw	65-74	F	3622
Baw Baw	65-74	M	3454
Baw Baw	75-84	F	2007
Baw Baw	75-84	M	1944
Baw Baw	85+	F	817
Baw Baw	85+	M	537
Gippsland - East	0-4	F	1044
Gippsland - East	0-4	M	1129
Gippsland - East	5-14	F	2546
Gippsland - East	5-14	M	2589
Gippsland - East	15-19	F	1095
Gippsland - East	15-19	M	1213
Gippsland - East	20-24	F	874
Gippsland - East	20-24	M	942
Gippsland - East	25-34	F	2286
Gippsland - East	25-34	M	2104
Gippsland - East	35-44	F	2380
Gippsland - East	35-44	M	2126
Gippsland - East	45-54	F	3001
Gippsland - East	45-54	M	2625
Gippsland - East	55-64	F	4033
Gippsland - East	55-64	M	3733
Gippsland - East	65-74	F	4273
Gippsland - East	65-74	M	4427
Gippsland - East	75-84	F	2406
Gippsland - East	75-84	M	2470
Gippsland - East	85+	F	875
Gippsland - East	85+	M	644
Gippsland - South West	0-4	F	1611
Gippsland - South West	0-4	M	1679
Gippsland - South West	5-14	F	3850
Gippsland - South West	5-14	M	4193
Gippsland - South West	15-19	F	1747
Gippsland - South West	15-19	M	1786
Gippsland - South West	20-24	F	1197
Gippsland - South West	20-24	M	1357
Gippsland - South West	25-34	F	3270
Gippsland - South West	25-34	M	2950
Gippsland - South West	35-44	F	3846
Gippsland - South West	35-44	M	3548
Gippsland - South West	45-54	F	4517
Gippsland - South West	45-54	M	4237
Gippsland - South West	55-64	F	6076
Gippsland - South West	55-64	M	5468
Gippsland - South West	65-74	F	6092
Gippsland - South West	65-74	M	5941
Gippsland - South West	75-84	F	3091
Gippsland - South West	75-84	M	3020
Gippsland - South West	85+	F	1215
Gippsland - South West	85+	M	858
Latrobe Valley	0-4	F	2112
Latrobe Valley	0-4	M	2172
Latrobe Valley	5-14	F	4491
Latrobe Valley	5-14	M	4886
Latrobe Valley	15-19	F	2107
Latrobe Valley	15-19	M	2235
Latrobe Valley	20-24	F	2147
Latrobe Valley	20-24	M	2133
Latrobe Valley	25-34	F	5038
Latrobe Valley	25-34	M	4751
Latrobe Valley	35-44	F	4574
Latrobe Valley	35-44	M	4267
Latrobe Valley	45-54	F	4808
Latrobe Valley	45-54	M	4496
Latrobe Valley	55-64	F	5531
Latrobe Valley	55-64	M	5094
Latrobe Valley	65-74	F	4744
Latrobe Valley	65-74	M	4573
Latrobe Valley	75-84	F	2674
Latrobe Valley	75-84	M	2383
Latrobe Valley	85+	F	1192
Latrobe Valley	85+	M	754
Wellington	0-4	F	1166
Wellington	0-4	M	1227
Wellington	5-14	F	2583
Wellington	5-14	M	2765
Wellington	15-19	F	1219
Wellington	15-19	M	1291
Wellington	20-24	F	1006
Wellington	20-24	M	1172
Wellington	25-34	F	2425
Wellington	25-34	M	2736
Wellington	35-44	F	2557
Wellington	35-44	M	2641
Wellington	45-54	F	2901
Wellington	45-54	M	2654
Wellington	55-64	F	3372
Wellington	55-64	M	3279
Wellington	65-74	F	3127
Wellington	65-74	M	3268
Wellington	75-84	F	1616
Wellington	75-84	M	1486
Wellington	85+	F	620
Wellington	85+	M	417
Brunswick - Coburg	0-4	F	2017
Brunswick - Coburg	0-4	M	2106
Brunswick - Coburg	5-14	F	3725
Brunswick - Coburg	5-14	M	3774
Brunswick - Coburg	15-19	F	1689
Brunswick - Coburg	15-19	M	1672
Brunswick - Coburg	20-24	F	3770
Brunswick - Coburg	20-24	M	3288
Brunswick - Coburg	25-34	F	11419
Brunswick - Coburg	25-34	M	10427
Brunswick - Coburg	35-44	F	7930
Brunswick - Coburg	35-44	M	7632
Brunswick - Coburg	45-54	F	5689
Brunswick - Coburg	45-54	M	5474
Brunswick - Coburg	55-64	F	4316
Brunswick - Coburg	55-64	M	3953
Brunswick - Coburg	65-74	F	3043
Brunswick - Coburg	65-74	M	2547
Brunswick - Coburg	75-84	F	2011
Brunswick - Coburg	75-84	M	1542
Brunswick - Coburg	85+	F	1130
Brunswick - Coburg	85+	M	726
Darebin - South	0-4	F	1284
Darebin - South	0-4	M	1311
Darebin - South	5-14	F	2693
Darebin - South	5-14	M	2741
Darebin - South	15-19	F	1248
Darebin - South	15-19	M	1227
Darebin - South	20-24	F	1506
Darebin - South	20-24	M	1409
Darebin - South	25-34	F	5722
Darebin - South	25-34	M	4848
Darebin - South	35-44	F	4571
Darebin - South	35-44	M	4206
Darebin - South	45-54	F	4069
Darebin - South	45-54	M	3743
Darebin - South	55-64	F	2936
Darebin - South	55-64	M	2663
Darebin - South	65-74	F	1965
Darebin - South	65-74	M	1658
Darebin - South	75-84	F	1293
Darebin - South	75-84	M	1009
Darebin - South	85+	F	720
Darebin - South	85+	M	470
Essendon	0-4	F	1633
Essendon	0-4	M	1731
Essendon	5-14	F	3377
Essendon	5-14	M	3635
Essendon	15-19	F	1683
Essendon	15-19	M	1730
Essendon	20-24	F	2509
Essendon	20-24	M	2397
Essendon	25-34	F	6439
Essendon	25-34	M	5958
Essendon	35-44	F	5323
Essendon	35-44	M	4988
Essendon	45-54	F	4889
Essendon	45-54	M	4543
Essendon	55-64	F	4134
Essendon	55-64	M	3862
Essendon	65-74	F	2909
Essendon	65-74	M	2699
Essendon	75-84	F	1573
Essendon	75-84	M	1248
Essendon	85+	F	949
Essendon	85+	M	512
Melbourne City	0-4	F	2114
Melbourne City	0-4	M	2238
Melbourne City	5-14	F	2815
Melbourne City	5-14	M	2928
Melbourne City	15-19	F	3493
Melbourne City	15-19	M	2815
Melbourne City	20-24	F	13392
Melbourne City	20-24	M	11789
Melbourne City	25-34	F	26392
Melbourne City	25-34	M	26569
Melbourne City	35-44	F	10819
Melbourne City	35-44	M	12347
Melbourne City	45-54	F	5794
Melbourne City	45-54	M	5949
Melbourne City	55-64	F	4679
Melbourne City	55-64	M	4558
Melbourne City	65-74	F	3384
Melbourne City	65-74	M	3203
Melbourne City	75-84	F	1590
Melbourne City	75-84	M	1553
Melbourne City	85+	F	726
Melbourne City	85+	M	464
Port Phillip	0-4	F	2069
Port Phillip	0-4	M	2111
Port Phillip	5-14	F	3668
Port Phillip	5-14	M	3782
Port Phillip	15-19	F	1631
Port Phillip	15-19	M	1659
Port Phillip	20-24	F	2898
Port Phillip	20-24	M	2654
Port Phillip	25-34	F	12126
Port Phillip	25-34	M	10994
Port Phillip	35-44	F	9343
Port Phillip	35-44	M	8947
Port Phillip	45-54	F	7501
Port Phillip	45-54	M	7185
Port Phillip	55-64	F	5808
Port Phillip	55-64	M	5799
Port Phillip	65-74	F	4123
Port Phillip	65-74	M	3932
Port Phillip	75-84	F	2212
Port Phillip	75-84	M	2052
Port Phillip	85+	F	876
Port Phillip	85+	M	597
Stonnington - West	0-4	F	1045
Stonnington - West	0-4	M	1036
Stonnington - West	5-14	F	1723
Stonnington - West	5-14	M	1725
Stonnington - West	15-19	F	1071
Stonnington - West	15-19	M	915
Stonnington - West	20-24	F	2914
Stonnington - West	20-24	M	2128
Stonnington - West	25-34	F	9135
Stonnington - West	25-34	M	8402
Stonnington - West	35-44	F	4766
Stonnington - West	35-44	M	4902
Stonnington - West	45-54	F	3513
Stonnington - West	45-54	M	3294
Stonnington - West	55-64	F	3036
Stonnington - West	55-64	M	2854
Stonnington - West	65-74	F	2840
Stonnington - West	65-74	M	2292
Stonnington - West	75-84	F	1952
Stonnington - West	75-84	M	1565
Stonnington - West	85+	F	875
Stonnington - West	85+	M	562
Yarra	0-4	F	1849
Yarra	0-4	M	1834
Yarra	5-14	F	3007
Yarra	5-14	M	2991
Yarra	15-19	F	1417
Yarra	15-19	M	1190
Yarra	20-24	F	3685
Yarra	20-24	M	2966
Yarra	25-34	F	13972
Yarra	25-34	M	13122
Yarra	35-44	F	7372
Yarra	35-44	M	7952
Yarra	45-54	F	5173
Yarra	45-54	M	5200
Yarra	55-64	F	4195
Yarra	55-64	M	4323
Yarra	65-74	F	3341
Yarra	65-74	M	2925
Yarra	75-84	F	1805
Yarra	75-84	M	1441
Yarra	85+	F	801
Yarra	85+	M	487
Boroondara	0-4	F	3246
Boroondara	0-4	M	3408
Boroondara	5-14	F	9907
Boroondara	5-14	M	10377
Boroondara	15-19	F	5853
Boroondara	15-19	M	6100
Boroondara	20-24	F	6075
Boroondara	20-24	M	6229
Boroondara	25-34	F	10620
Boroondara	25-34	M	10424
Boroondara	35-44	F	10937
Boroondara	35-44	M	9469
Boroondara	45-54	F	12800
Boroondara	45-54	M	11016
Boroondara	55-64	F	10831
Boroondara	55-64	M	9915
Boroondara	65-74	F	8499
Boroondara	65-74	M	7420
Boroondara	75-84	F	5479
Boroondara	75-84	M	4347
Boroondara	85+	F	3143
Boroondara	85+	M	1820
Manningham - West	0-4	F	2264
Manningham - West	0-4	M	2276
Manningham - West	5-14	F	5374
Manningham - West	5-14	M	5802
Manningham - West	15-19	F	2520
Manningham - West	15-19	M	2794
Manningham - West	20-24	F	2616
Manningham - West	20-24	M	3000
Manningham - West	25-34	F	5758
Manningham - West	25-34	M	5686
Manningham - West	35-44	F	6953
Manningham - West	35-44	M	6292
Manningham - West	45-54	F	6555
Manningham - West	45-54	M	5953
Manningham - West	55-64	F	6478
Manningham - West	55-64	M	5640
Manningham - West	65-74	F	5647
Manningham - West	65-74	M	4552
Manningham - West	75-84	F	4606
Manningham - West	75-84	M	3815
Manningham - West	85+	F	2192
Manningham - West	85+	M	1615
Whitehorse - West	0-4	F	2192
Whitehorse - West	0-4	M	2361
Whitehorse - West	5-14	F	5746
Whitehorse - West	5-14	M	5881
Whitehorse - West	15-19	F	3230
Whitehorse - West	15-19	M	3217
Whitehorse - West	20-24	F	4362
Whitehorse - West	20-24	M	4782
Whitehorse - West	25-34	F	8014
Whitehorse - West	25-34	M	8267
Whitehorse - West	35-44	F	7312
Whitehorse - West	35-44	M	6903
Whitehorse - West	45-54	F	7502
Whitehorse - West	45-54	M	6661
Whitehorse - West	55-64	F	6192
Whitehorse - West	55-64	M	5637
Whitehorse - West	65-74	F	4994
Whitehorse - West	65-74	M	4138
Whitehorse - West	75-84	F	3604
Whitehorse - West	75-84	M	2690
Whitehorse - West	85+	F	2181
Whitehorse - West	85+	M	1325
Bayside	0-4	F	2246
Bayside	0-4	M	2208
Bayside	5-14	F	6461
Bayside	5-14	M	6770
Bayside	15-19	F	3369
Bayside	15-19	M	3596
Bayside	20-24	F	2442
Bayside	20-24	M	2766
Bayside	25-34	F	4101
Bayside	25-34	M	3806
Bayside	35-44	F	6372
Bayside	35-44	M	5443
Bayside	45-54	F	8621
Bayside	45-54	M	7639
Bayside	55-64	F	7337
Bayside	55-64	M	6700
Bayside	65-74	F	5952
Bayside	65-74	M	5125
Bayside	75-84	F	3838
Bayside	75-84	M	3097
Bayside	85+	F	2201
Bayside	85+	M	1225
Glen Eira	0-4	F	3969
Glen Eira	0-4	M	4159
Glen Eira	5-14	F	9306
Glen Eira	5-14	M	9820
Glen Eira	15-19	F	4266
Glen Eira	15-19	M	4455
Glen Eira	20-24	F	4988
Glen Eira	20-24	M	5054
Glen Eira	25-34	F	12020
Glen Eira	25-34	M	11679
Glen Eira	35-44	F	11880
Glen Eira	35-44	M	11102
Glen Eira	45-54	F	11197
Glen Eira	45-54	M	10285
Glen Eira	55-64	F	8767
Glen Eira	55-64	M	8184
Glen Eira	65-74	F	7194
Glen Eira	65-74	M	6366
Glen Eira	75-84	F	4300
Glen Eira	75-84	M	3293
Glen Eira	85+	F	2706
Glen Eira	85+	M	1481
Kingston	0-4	F	3349
Kingston	0-4	M	3474
Kingston	5-14	F	7264
Kingston	5-14	M	7651
Kingston	15-19	F	3369
Kingston	15-19	M	3430
Kingston	20-24	F	2968
Kingston	20-24	M	3047
Kingston	25-34	F	7538
Kingston	25-34	M	7010
Kingston	35-44	F	9408
Kingston	35-44	M	8568
Kingston	45-54	F	9653
Kingston	45-54	M	8794
Kingston	55-64	F	7848
Kingston	55-64	M	7227
Kingston	65-74	F	6274
Kingston	65-74	M	5304
Kingston	75-84	F	3979
Kingston	75-84	M	3138
Kingston	85+	F	2172
Kingston	85+	M	1235
Stonnington - East	0-4	F	898
Stonnington - East	0-4	M	971
Stonnington - East	5-14	F	2245
Stonnington - East	5-14	M	2374
Stonnington - East	15-19	F	1333
Stonnington - East	15-19	M	1294
Stonnington - East	20-24	F	1586
Stonnington - East	20-24	M	1562
Stonnington - East	25-34	F	3116
Stonnington - East	25-34	M	3089
Stonnington - East	35-44	F	2762
Stonnington - East	35-44	M	2613
Stonnington - East	45-54	F	3086
Stonnington - East	45-54	M	2745
Stonnington - East	55-64	F	2544
Stonnington - East	55-64	M	2245
Stonnington - East	65-74	F	2148
Stonnington - East	65-74	M	1701
Stonnington - East	75-84	F	1400
Stonnington - East	75-84	M	1157
Stonnington - East	85+	F	834
Stonnington - East	85+	M	467
Banyule	0-4	F	3426
Banyule	0-4	M	3625
Banyule	5-14	F	7556
Banyule	5-14	M	7827
Banyule	15-19	F	3207
Banyule	15-19	M	3621
Banyule	20-24	F	3380
Banyule	20-24	M	3625
Banyule	25-34	F	8269
Banyule	25-34	M	7983
Banyule	35-44	F	9329
Banyule	35-44	M	8836
Banyule	45-54	F	8698
Banyule	45-54	M	8224
Banyule	55-64	F	7849
Banyule	55-64	M	7010
Banyule	65-74	F	6811
Banyule	65-74	M	5883
Banyule	75-84	F	4194
Banyule	75-84	M	3487
Banyule	85+	F	2121
Banyule	85+	M	1279
Darebin - North	0-4	F	2553
Darebin - North	0-4	M	2750
Darebin - North	5-14	F	4356
Darebin - North	5-14	M	4677
Darebin - North	15-19	F	2104
Darebin - North	15-19	M	2152
Darebin - North	20-24	F	3153
Darebin - North	20-24	M	3361
Darebin - North	25-34	F	8970
Darebin - North	25-34	M	9052
Darebin - North	35-44	F	7637
Darebin - North	35-44	M	7472
Darebin - North	45-54	F	6375
Darebin - North	45-54	M	6207
Darebin - North	55-64	F	5027
Darebin - North	55-64	M	4699
Darebin - North	65-74	F	3705
Darebin - North	65-74	M	3245
Darebin - North	75-84	F	2846
Darebin - North	75-84	M	2207
Darebin - North	85+	F	1691
Darebin - North	85+	M	1070
Nillumbik - Kinglake	0-4	F	1712
Nillumbik - Kinglake	0-4	M	1741
