SA3_NAME21	Age5yr	Indigenous	Sex	persons
Queanbeyan	50-54		F	93
Queanbeyan	50-54		M	99
Queanbeyan	50-54	0	F	2326
Queanbeyan	50-54	0	M	2206
Queanbeyan	50-54	1	F	67
Queanbeyan	50-54	1	M	56
Queanbeyan	55-59		F	104
Queanbeyan	55-59		M	138
Queanbeyan	55-59	0	F	2014
Queanbeyan	55-59	0	M	2116
Queanbeyan	55-59	1	F	53
Queanbeyan	55-59	1	M	52
Queanbeyan	60-64		F	80
Queanbeyan	60-64		M	109
Queanbeyan	60-64	0	F	1728
Queanbeyan	60-64	0	M	1813
Queanbeyan	60-64	1	F	47
Queanbeyan	60-64	1	M	30
Queanbeyan	65+		F	248
Queanbeyan	65+		M	239
Queanbeyan	65+	0	F	4169
Queanbeyan	65+	0	M	4029
Queanbeyan	65+	1	F	46
Queanbeyan	65+	1	M	44
Snowy Mountains	0-4		F	24
Snowy Mountains	0-4		M	15
Snowy Mountains	0-4	0	F	426
Snowy Mountains	0-4	0	M	411
Snowy Mountains	0-4	1	F	24
Snowy Mountains	0-4	1	M	34
Snowy Mountains	5-9		F	28
Snowy Mountains	5-9		M	40
Snowy Mountains	5-9	0	F	455
Snowy Mountains	5-9	0	M	515
Snowy Mountains	5-9	1	F	20
Snowy Mountains	5-9	1	M	35
Snowy Mountains	10-14		F	39
Snowy Mountains	10-14		M	53
Snowy Mountains	10-14	0	F	537
Snowy Mountains	10-14	0	M	617
Snowy Mountains	10-14	1	F	25
Snowy Mountains	10-14	1	M	43
Snowy Mountains	15-19		F	47
Snowy Mountains	15-19		M	44
Snowy Mountains	15-19	0	F	493
Snowy Mountains	15-19	0	M	523
Snowy Mountains	15-19	1	F	28
Snowy Mountains	15-19	1	M	32
Snowy Mountains	20-24		F	38
Snowy Mountains	20-24		M	42
Snowy Mountains	20-24	0	F	468
Snowy Mountains	20-24	0	M	515
Snowy Mountains	20-24	1	F	26
Snowy Mountains	20-24	1	M	30
Snowy Mountains	25-29		F	57
Snowy Mountains	25-29		M	62
Snowy Mountains	25-29	0	F	576
Snowy Mountains	25-29	0	M	666
Snowy Mountains	25-29	1	F	17
Snowy Mountains	25-29	1	M	39
Snowy Mountains	30-34		F	51
Snowy Mountains	30-34		M	43
Snowy Mountains	30-34	0	F	579
Snowy Mountains	30-34	0	M	585
Snowy Mountains	30-34	1	F	4
Snowy Mountains	30-34	1	M	30
Snowy Mountains	35-39		F	45
Snowy Mountains	35-39		M	55
Snowy Mountains	35-39	0	F	546
Snowy Mountains	35-39	0	M	538
Snowy Mountains	35-39	1	F	22
Snowy Mountains	35-39	1	M	25
Snowy Mountains	40-44		F	42
Snowy Mountains	40-44		M	33
Snowy Mountains	40-44	0	F	502
Snowy Mountains	40-44	0	M	483
Snowy Mountains	40-44	1	F	16
Snowy Mountains	40-44	1	M	25
Snowy Mountains	45-49		F	51
Snowy Mountains	45-49		M	41
Snowy Mountains	45-49	0	F	618
Snowy Mountains	45-49	0	M	635
Snowy Mountains	45-49	1	F	17
Snowy Mountains	45-49	1	M	24
Snowy Mountains	50-54		F	48
Snowy Mountains	50-54		M	59
Snowy Mountains	50-54	0	F	680
Snowy Mountains	50-54	0	M	686
Snowy Mountains	50-54	1	F	13
Snowy Mountains	50-54	1	M	15
Snowy Mountains	55-59		F	55
Snowy Mountains	55-59		M	47
Snowy Mountains	55-59	0	F	671
Snowy Mountains	55-59	0	M	689
Snowy Mountains	55-59	1	F	9
Snowy Mountains	55-59	1	M	18
Snowy Mountains	60-64		F	42
Snowy Mountains	60-64		M	57
Snowy Mountains	60-64	0	F	684
Snowy Mountains	60-64	0	M	734
Snowy Mountains	60-64	1	F	10
Snowy Mountains	60-64	1	M	16
Snowy Mountains	65+		F	131
Snowy Mountains	65+		M	152
Snowy Mountains	65+	0	F	1883
Snowy Mountains	65+	0	M	1938
Snowy Mountains	65+	1	F	19
Snowy Mountains	65+	1	M	25
South Coast	0-4		F	115
South Coast	0-4		M	113
South Coast	0-4	0	F	1218
South Coast	0-4	0	M	1311
South Coast	0-4	1	F	204
South Coast	0-4	1	M	204
South Coast	5-9		F	106
South Coast	5-9		M	156
South Coast	5-9	0	F	1442
South Coast	5-9	0	M	1512
South Coast	5-9	1	F	220
South Coast	5-9	1	M	216
South Coast	10-14		F	174
South Coast	10-14		M	162
South Coast	10-14	0	F	1651
South Coast	10-14	0	M	1807
South Coast	10-14	1	F	243
South Coast	10-14	1	M	219
South Coast	15-19		F	146
South Coast	15-19		M	163
South Coast	15-19	0	F	1386
South Coast	15-19	0	M	1598
South Coast	15-19	1	F	186
South Coast	15-19	1	M	185
South Coast	20-24		F	98
South Coast	20-24		M	122
South Coast	20-24	0	F	1033
South Coast	20-24	0	M	1122
South Coast	20-24	1	F	114
South Coast	20-24	1	M	144
South Coast	25-29		F	98
South Coast	25-29		M	108
South Coast	25-29	0	F	1270
South Coast	25-29	0	M	1264
South Coast	25-29	1	F	109
South Coast	25-29	1	M	143
South Coast	30-34		F	129
South Coast	30-34		M	103
South Coast	30-34	0	F	1495
South Coast	30-34	0	M	1333
South Coast	30-34	1	F	90
South Coast	30-34	1	M	84
South Coast	35-39		F	135
South Coast	35-39		M	116
South Coast	35-39	0	F	1532
South Coast	35-39	0	M	1489
South Coast	35-39	1	F	104
South Coast	35-39	1	M	91
South Coast	40-44		F	131
South Coast	40-44		M	112
South Coast	40-44	0	F	1632
South Coast	40-44	0	M	1382
South Coast	40-44	1	F	92
South Coast	40-44	1	M	101
South Coast	45-49		F	161
South Coast	45-49		M	165
South Coast	45-49	0	F	1917
South Coast	45-49	0	M	1776
South Coast	45-49	1	F	109
South Coast	45-49	1	M	88
South Coast	50-54		F	152
South Coast	50-54		M	171
South Coast	50-54	0	F	2329
South Coast	50-54	0	M	2049
South Coast	50-54	1	F	107
South Coast	50-54	1	M	100
South Coast	55-59		F	203
South Coast	55-59		M	213
South Coast	55-59	0	F	2888
South Coast	55-59	0	M	2439
South Coast	55-59	1	F	117
South Coast	55-59	1	M	103
South Coast	60-64		F	202
South Coast	60-64		M	211
South Coast	60-64	0	F	3547
South Coast	60-64	0	M	3214
South Coast	60-64	1	F	97
South Coast	60-64	1	M	80
South Coast	65+		F	759
South Coast	65+		M	747
South Coast	65+	0	F	11206
South Coast	65+	0	M	10743
South Coast	65+	1	F	161
South Coast	65+	1	M	158
Goulburn - Mulwaree	0-4		F	64
Goulburn - Mulwaree	0-4		M	82
Goulburn - Mulwaree	0-4	0	F	887
Goulburn - Mulwaree	0-4	0	M	951
Goulburn - Mulwaree	0-4	1	F	86
Goulburn - Mulwaree	0-4	1	M	94
Goulburn - Mulwaree	5-9		F	84
Goulburn - Mulwaree	5-9		M	83
Goulburn - Mulwaree	5-9	0	F	944
Goulburn - Mulwaree	5-9	0	M	950
Goulburn - Mulwaree	5-9	1	F	94
Goulburn - Mulwaree	5-9	1	M	116
Goulburn - Mulwaree	10-14		F	92
Goulburn - Mulwaree	10-14		M	92
Goulburn - Mulwaree	10-14	0	F	894
Goulburn - Mulwaree	10-14	0	M	1046
Goulburn - Mulwaree	10-14	1	F	109
Goulburn - Mulwaree	10-14	1	M	98
Goulburn - Mulwaree	15-19		F	60
Goulburn - Mulwaree	15-19		M	84
Goulburn - Mulwaree	15-19	0	F	850
Goulburn - Mulwaree	15-19	0	M	945
Goulburn - Mulwaree	15-19	1	F	93
Goulburn - Mulwaree	15-19	1	M	86
Goulburn - Mulwaree	20-24		F	46
Goulburn - Mulwaree	20-24		M	59
Goulburn - Mulwaree	20-24	0	F	758
Goulburn - Mulwaree	20-24	0	M	917
Goulburn - Mulwaree	20-24	1	F	88
Goulburn - Mulwaree	20-24	1	M	76
Goulburn - Mulwaree	25-29		F	79
Goulburn - Mulwaree	25-29		M	65
Goulburn - Mulwaree	25-29	0	F	947
Goulburn - Mulwaree	25-29	0	M	1022
Goulburn - Mulwaree	25-29	1	F	54
Goulburn - Mulwaree	25-29	1	M	77
Goulburn - Mulwaree	30-34		F	60
Goulburn - Mulwaree	30-34		M	76
Goulburn - Mulwaree	30-34	0	F	1051
Goulburn - Mulwaree	30-34	0	M	1053
Goulburn - Mulwaree	30-34	1	F	54
Goulburn - Mulwaree	30-34	1	M	64
Goulburn - Mulwaree	35-39		F	81
Goulburn - Mulwaree	35-39		M	63
Goulburn - Mulwaree	35-39	0	F	1010
Goulburn - Mulwaree	35-39	0	M	992
Goulburn - Mulwaree	35-39	1	F	56
Goulburn - Mulwaree	35-39	1	M	53
Goulburn - Mulwaree	40-44		F	68
Goulburn - Mulwaree	40-44		M	64
Goulburn - Mulwaree	40-44	0	F	940
Goulburn - Mulwaree	40-44	0	M	930
Goulburn - Mulwaree	40-44	1	F	43
Goulburn - Mulwaree	40-44	1	M	38
Goulburn - Mulwaree	45-49		F	65
Goulburn - Mulwaree	45-49		M	68
Goulburn - Mulwaree	45-49	0	F	1063
Goulburn - Mulwaree	45-49	0	M	1040
Goulburn - Mulwaree	45-49	1	F	48
Goulburn - Mulwaree	45-49	1	M	44
Goulburn - Mulwaree	50-54		F	53
Goulburn - Mulwaree	50-54		M	73
Goulburn - Mulwaree	50-54	0	F	1134
Goulburn - Mulwaree	50-54	0	M	1099
Goulburn - Mulwaree	50-54	1	F	46
Goulburn - Mulwaree	50-54	1	M	61
Goulburn - Mulwaree	55-59		F	74
Goulburn - Mulwaree	55-59		M	95
Goulburn - Mulwaree	55-59	0	F	1268
Goulburn - Mulwaree	55-59	0	M	1283
Goulburn - Mulwaree	55-59	1	F	37
Goulburn - Mulwaree	55-59	1	M	40
Goulburn - Mulwaree	60-64		F	75
Goulburn - Mulwaree	60-64		M	87
Goulburn - Mulwaree	60-64	0	F	1218
Goulburn - Mulwaree	60-64	0	M	1243
Goulburn - Mulwaree	60-64	1	F	25
Goulburn - Mulwaree	60-64	1	M	32
Goulburn - Mulwaree	65+		F	240
Goulburn - Mulwaree	65+		M	246
Goulburn - Mulwaree	65+	0	F	4090
Goulburn - Mulwaree	65+	0	M	3705
Goulburn - Mulwaree	65+	1	F	61
Goulburn - Mulwaree	65+	1	M	48
Young - Yass	0-4		F	52
Young - Yass	0-4		M	63
Young - Yass	0-4	0	F	911
Young - Yass	0-4	0	M	977
Young - Yass	0-4	1	F	77
Young - Yass	0-4	1	M	79
Young - Yass	5-9		F	66
Young - Yass	5-9		M	78
Young - Yass	5-9	0	F	1080
Young - Yass	5-9	0	M	1129
Young - Yass	5-9	1	F	94
Young - Yass	5-9	1	M	101
Young - Yass	10-14		F	83
Young - Yass	10-14		M	82
Young - Yass	10-14	0	F	1147
Young - Yass	10-14	0	M	1185
Young - Yass	10-14	1	F	89
Young - Yass	10-14	1	M	97
Young - Yass	15-19		F	47
Young - Yass	15-19		M	68
Young - Yass	15-19	0	F	999
Young - Yass	15-19	0	M	1036
Young - Yass	15-19	1	F	89
Young - Yass	15-19	1	M	85
Young - Yass	20-24		F	50
Young - Yass	20-24		M	57
Young - Yass	20-24	0	F	765
Young - Yass	20-24	0	M	737
Young - Yass	20-24	1	F	50
Young - Yass	20-24	1	M	57
Young - Yass	25-29		F	53
Young - Yass	25-29		M	57
Young - Yass	25-29	0	F	822
Young - Yass	25-29	0	M	751
Young - Yass	25-29	1	F	54
Young - Yass	25-29	1	M	49
Young - Yass	30-34		F	54
Young - Yass	30-34		M	70
Young - Yass	30-34	0	F	908
Young - Yass	30-34	0	M	833
Young - Yass	30-34	1	F	38
Young - Yass	30-34	1	M	36
Young - Yass	35-39		F	66
Young - Yass	35-39		M	44
Young - Yass	35-39	0	F	1069
Young - Yass	35-39	0	M	874
Young - Yass	35-39	1	F	39
Young - Yass	35-39	1	M	38
Young - Yass	40-44		F	77
Young - Yass	40-44		M	74
Young - Yass	40-44	0	F	1069
Young - Yass	40-44	0	M	928
Young - Yass	40-44	1	F	34
Young - Yass	40-44	1	M	39
Young - Yass	45-49		F	46
Young - Yass	45-49		M	80
Young - Yass	45-49	0	F	1161
Young - Yass	45-49	0	M	1159
Young - Yass	45-49	1	F	41
Young - Yass	45-49	1	M	41
Young - Yass	50-54		F	80
Young - Yass	50-54		M	80
Young - Yass	50-54	0	F	1303
Young - Yass	50-54	0	M	1150
Young - Yass	50-54	1	F	54
Young - Yass	50-54	1	M	42
Young - Yass	55-59		F	74
Young - Yass	55-59		M	93
Young - Yass	55-59	0	F	1188
Young - Yass	55-59	0	M	1240
Young - Yass	55-59	1	F	38
Young - Yass	55-59	1	M	36
Young - Yass	60-64		F	81
Young - Yass	60-64		M	87
Young - Yass	60-64	0	F	1190
Young - Yass	60-64	0	M	1199
Young - Yass	60-64	1	F	26
Young - Yass	60-64	1	M	29
Young - Yass	65+		F	273
Young - Yass	65+		M	258
Young - Yass	65+	0	F	3854
Young - Yass	65+	0	M	3591
Young - Yass	65+	1	F	78
Young - Yass	65+	1	M	60
Gosford	0-4		F	173
Gosford	0-4		M	185
Gosford	0-4	0	F	4044
Gosford	0-4	0	M	4344
Gosford	0-4	1	F	313
Gosford	0-4	1	M	341
Gosford	5-9		F	198
Gosford	5-9		M	223
Gosford	5-9	0	F	4556
Gosford	5-9	0	M	4978
Gosford	5-9	1	F	323
Gosford	5-9	1	M	379
Gosford	10-14		F	240
Gosford	10-14		M	224
Gosford	10-14	0	F	4800
Gosford	10-14	0	M	5135
Gosford	10-14	1	F	373
Gosford	10-14	1	M	345
Gosford	15-19		F	170
Gosford	15-19		M	224
Gosford	15-19	0	F	4462
Gosford	15-19	0	M	4725
Gosford	15-19	1	F	308
Gosford	15-19	1	M	339
Gosford	20-24		F	188
Gosford	20-24		M	186
Gosford	20-24	0	F	4039
Gosford	20-24	0	M	4115
Gosford	20-24	1	F	265
Gosford	20-24	1	M	286
Gosford	25-29		F	196
Gosford	25-29		M	242
Gosford	25-29	0	F	3841
Gosford	25-29	0	M	3979
Gosford	25-29	1	F	218
Gosford	25-29	1	M	207
Gosford	30-34		F	215
Gosford	30-34		M	216
Gosford	30-34	0	F	4579
Gosford	30-34	0	M	4207
Gosford	30-34	1	F	223
Gosford	30-34	1	M	185
Gosford	35-39		F	232
Gosford	35-39		M	197
Gosford	35-39	0	F	5219
Gosford	35-39	0	M	4773
Gosford	35-39	1	F	167
Gosford	35-39	1	M	157
Gosford	40-44		F	238
Gosford	40-44		M	200
Gosford	40-44	0	F	5308
Gosford	40-44	0	M	4946
Gosford	40-44	1	F	152
Gosford	40-44	1	M	144
Gosford	45-49		F	230
Gosford	45-49		M	223
Gosford	45-49	0	F	5565
Gosford	45-49	0	M	5326
Gosford	45-49	1	F	157
Gosford	45-49	1	M	145
Gosford	50-54		F	180
Gosford	50-54		M	241
Gosford	50-54	0	F	5697
Gosford	50-54	0	M	5291
Gosford	50-54	1	F	160
Gosford	50-54	1	M	138
Gosford	55-59		F	239
Gosford	55-59		M	221
Gosford	55-59	0	F	5782
Gosford	55-59	0	M	5273
Gosford	55-59	1	F	182
Gosford	55-59	1	M	133
Gosford	60-64		F	188
Gosford	60-64		M	212
Gosford	60-64	0	F	5995
Gosford	60-64	0	M	5240
Gosford	60-64	1	F	123
Gosford	60-64	1	M	119
Gosford	65+		F	1070
Gosford	65+		M	801
Gosford	65+	0	F	21212
Gosford	65+	0	M	17332
Gosford	65+	1	F	235
Gosford	65+	1	M	184
Wyong	0-4		F	212
Wyong	0-4		M	191
Wyong	0-4	0	F	4049
Wyong	0-4	0	M	4276
Wyong	0-4	1	F	616
Wyong	0-4	1	M	665
Wyong	5-9		F	268
Wyong	5-9		M	277
Wyong	5-9	0	F	4183
Wyong	5-9	0	M	4428
Wyong	5-9	1	F	610
Wyong	5-9	1	M	646
Wyong	10-14		F	277
Wyong	10-14		M	256
Wyong	10-14	0	F	4304
Wyong	10-14	0	M	4654
Wyong	10-14	1	F	611
Wyong	10-14	1	M	632
Wyong	15-19		F	231
Wyong	15-19		M	253
Wyong	15-19	0	F	4051
Wyong	15-19	0	M	4405
Wyong	15-19	1	F	530
Wyong	15-19	1	M	581
Wyong	20-24		F	220
Wyong	20-24		M	219
Wyong	20-24	0	F	3933
Wyong	20-24	0	M	4113
Wyong	20-24	1	F	463
Wyong	20-24	1	M	460
Wyong	25-29		F	255
Wyong	25-29		M	246
Wyong	25-29	0	F	4408
Wyong	25-29	0	M	4167
Wyong	25-29	1	F	403
Wyong	25-29	1	M	390
Wyong	30-34		F	251
Wyong	30-34		M	238
Wyong	30-34	0	F	4609
Wyong	30-34	0	M	4214
Wyong	30-34	1	F	308
Wyong	30-34	1	M	321
Wyong	35-39		F	250
Wyong	35-39		M	265
Wyong	35-39	0	F	4630
Wyong	35-39	0	M	4324
Wyong	35-39	1	F	323
Wyong	35-39	1	M	249
Wyong	40-44		F	227
Wyong	40-44		M	240
Wyong	40-44	0	F	4403
Wyong	40-44	0	M	4177
Wyong	40-44	1	F	288
Wyong	40-44	1	M	245
Wyong	45-49		F	253
Wyong	45-49		M	269
Wyong	45-49	0	F	4877
Wyong	45-49	0	M	4419
Wyong	45-49	1	F	258
Wyong	45-49	1	M	223
Wyong	50-54		F	203
Wyong	50-54		M	253
Wyong	50-54	0	F	4923
Wyong	50-54	0	M	4634
Wyong	50-54	1	F	284
Wyong	50-54	1	M	228
Wyong	55-59		F	221
Wyong	55-59		M	218
Wyong	55-59	0	F	5034
Wyong	55-59	0	M	4767
Wyong	55-59	1	F	218
Wyong	55-59	1	M	196
Wyong	60-64		F	186
Wyong	60-64		M	187
Wyong	60-64	0	F	5236
Wyong	60-64	0	M	4579
Wyong	60-64	1	F	188
Wyong	60-64	1	M	142
Wyong	65+		F	1087
Wyong	65+		M	787
Wyong	65+	0	F	18321
Wyong	65+	0	M	15260
Wyong	65+	1	F	339
Wyong	65+	1	M	296
Bathurst	0-4		F	59
Bathurst	0-4		M	66
Bathurst	0-4	0	F	1077
Bathurst	0-4	0	M	1147
Bathurst	0-4	1	F	193
Bathurst	0-4	1	M	204
Bathurst	5-9		F	88
Bathurst	5-9		M	95
Bathurst	5-9	0	F	1230
Bathurst	5-9	0	M	1283
Bathurst	5-9	1	F	176
Bathurst	5-9	1	M	205
Bathurst	10-14		F	87
Bathurst	10-14		M	91
Bathurst	10-14	0	F	1339
Bathurst	10-14	0	M	1411
Bathurst	10-14	1	F	195
Bathurst	10-14	1	M	179
Bathurst	15-19		F	68
Bathurst	15-19		M	94
Bathurst	15-19	0	F	1288
Bathurst	15-19	0	M	1403
Bathurst	15-19	1	F	157
Bathurst	15-19	1	M	166
Bathurst	20-24		F	90
Bathurst	20-24		M	100
Bathurst	20-24	0	F	1246
Bathurst	20-24	0	M	1362
Bathurst	20-24	1	F	140
Bathurst	20-24	1	M	200
Bathurst	25-29		F	76
Bathurst	25-29		M	75
Bathurst	25-29	0	F	1254
Bathurst	25-29	0	M	1331
Bathurst	25-29	1	F	116
Bathurst	25-29	1	M	163
Bathurst	30-34		F	71
Bathurst	30-34		M	76
Bathurst	30-34	0	F	1371
Bathurst	30-34	0	M	1417
Bathurst	30-34	1	F	109
Bathurst	30-34	1	M	148
Bathurst	35-39		F	59
Bathurst	35-39		M	90
Bathurst	35-39	0	F	1258
Bathurst	35-39	0	M	1380
Bathurst	35-39	1	F	76
Bathurst	35-39	1	M	101
Bathurst	40-44		F	82
Bathurst	40-44		M	88
Bathurst	40-44	0	F	1206
Bathurst	40-44	0	M	1213
Bathurst	40-44	1	F	82
Bathurst	40-44	1	M	100
Bathurst	45-49		F	94
Bathurst	45-49		M	69
Bathurst	45-49	0	F	1343
Bathurst	45-49	0	M	1305
Bathurst	45-49	1	F	93
Bathurst	45-49	1	M	95
Bathurst	50-54		F	91
Bathurst	50-54		M	84
Bathurst	50-54	0	F	1429
Bathurst	50-54	0	M	1365
Bathurst	50-54	1	F	81
Bathurst	50-54	1	M	77
Bathurst	55-59		F	62
Bathurst	55-59		M	81
Bathurst	55-59	0	F	1407
Bathurst	55-59	0	M	1414
Bathurst	55-59	1	F	59
Bathurst	55-59	1	M	40
Bathurst	60-64		F	83
Bathurst	60-64		M	88
Bathurst	60-64	0	F	1438
Bathurst	60-64	0	M	1399
Bathurst	60-64	1	F	54
Bathurst	60-64	1	M	36
Bathurst	65+		F	274
Bathurst	65+		M	262
Bathurst	65+	0	F	4585
Bathurst	65+	0	M	4171
Bathurst	65+	1	F	91
Bathurst	65+	1	M	77
Lachlan Valley	0-4		F	118
Lachlan Valley	0-4		M	123
Lachlan Valley	0-4	0	F	1106
Lachlan Valley	0-4	0	M	1151
Lachlan Valley	0-4	1	F	353
Lachlan Valley	0-4	1	M	358
Lachlan Valley	5-9		F	189
Lachlan Valley	5-9		M	155
Lachlan Valley	5-9	0	F	1224
Lachlan Valley	5-9	0	M	1238
Lachlan Valley	5-9	1	F	329
Lachlan Valley	5-9	1	M	377
Lachlan Valley	10-14		F	158
Lachlan Valley	10-14		M	156
Lachlan Valley	10-14	0	F	1327
Lachlan Valley	10-14	0	M	1372
Lachlan Valley	10-14	1	F	350
Lachlan Valley	10-14	1	M	355
Lachlan Valley	15-19		F	139
Lachlan Valley	15-19		M	137
Lachlan Valley	15-19	0	F	1072
Lachlan Valley	15-19	0	M	1193
Lachlan Valley	15-19	1	F	266
Lachlan Valley	15-19	1	M	309
Lachlan Valley	20-24		F	114
Lachlan Valley	20-24		M	134
Lachlan Valley	20-24	0	F	956
Lachlan Valley	20-24	0	M	1030
Lachlan Valley	20-24	1	F	233
Lachlan Valley	20-24	1	M	202
Lachlan Valley	25-29		F	107
Lachlan Valley	25-29		M	121
Lachlan Valley	25-29	0	F	1139
Lachlan Valley	25-29	0	M	1139
Lachlan Valley	25-29	1	F	226
Lachlan Valley	25-29	1	M	192
Lachlan Valley	30-34		F	144
Lachlan Valley	30-34		M	128
Lachlan Valley	30-34	0	F	1142
Lachlan Valley	30-34	0	M	1136
Lachlan Valley	30-34	1	F	182
Lachlan Valley	30-34	1	M	122
Lachlan Valley	35-39		F	146
Lachlan Valley	35-39		M	126
Lachlan Valley	35-39	0	F	1207
Lachlan Valley	35-39	0	M	1088
Lachlan Valley	35-39	1	F	164
Lachlan Valley	35-39	1	M	127
Lachlan Valley	40-44		F	106
Lachlan Valley	40-44		M	142
Lachlan Valley	40-44	0	F	1153
Lachlan Valley	40-44	0	M	1178
Lachlan Valley	40-44	1	F	133
Lachlan Valley	40-44	1	M	128
Lachlan Valley	45-49		F	111
Lachlan Valley	45-49		M	130
Lachlan Valley	45-49	0	F	1307
Lachlan Valley	45-49	0	M	1215
Lachlan Valley	45-49	1	F	156
Lachlan Valley	45-49	1	M	127
Lachlan Valley	50-54		F	129
Lachlan Valley	50-54		M	156
Lachlan Valley	50-54	0	F	1429
Lachlan Valley	50-54	0	M	1379
Lachlan Valley	50-54	1	F	156
Lachlan Valley	50-54	1	M	141
Lachlan Valley	55-59		F	145
Lachlan Valley	55-59		M	167
Lachlan Valley	55-59	0	F	1544
Lachlan Valley	55-59	0	M	1583
Lachlan Valley	55-59	1	F	151
Lachlan Valley	55-59	1	M	161
Lachlan Valley	60-64		F	117
Lachlan Valley	60-64		M	151
Lachlan Valley	60-64	0	F	1604
Lachlan Valley	60-64	0	M	1678
Lachlan Valley	60-64	1	F	134
Lachlan Valley	60-64	1	M	119
Lachlan Valley	65+		F	423
Lachlan Valley	65+		M	437
Lachlan Valley	65+	0	F	6009
Lachlan Valley	65+	0	M	5657
Lachlan Valley	65+	1	F	247
Lachlan Valley	65+	1	M	220
Lithgow - Mudgee	0-4		F	76
Lithgow - Mudgee	0-4		M	82
Lithgow - Mudgee	0-4	0	F	987
Lithgow - Mudgee	0-4	0	M	1034
Lithgow - Mudgee	0-4	1	F	181
Lithgow - Mudgee	0-4	1	M	190
Lithgow - Mudgee	5-9		F	100
Lithgow - Mudgee	5-9		M	134
Lithgow - Mudgee	5-9	0	F	1200
Lithgow - Mudgee	5-9	0	M	1241
Lithgow - Mudgee	5-9	1	F	198
Lithgow - Mudgee	5-9	1	M	213
Lithgow - Mudgee	10-14		F	133
Lithgow - Mudgee	10-14		M	138
Lithgow - Mudgee	10-14	0	F	1176
Lithgow - Mudgee	10-14	0	M	1262
Lithgow - Mudgee	10-14	1	F	179
Lithgow - Mudgee	10-14	1	M	214
Lithgow - Mudgee	15-19		F	68
Lithgow - Mudgee	15-19		M	113
Lithgow - Mudgee	15-19	0	F	981
Lithgow - Mudgee	15-19	0	M	1118
Lithgow - Mudgee	15-19	1	F	150
Lithgow - Mudgee	15-19	1	M	185
Lithgow - Mudgee	20-24		F	58
Lithgow - Mudgee	20-24		M	79
Lithgow - Mudgee	20-24	0	F	802
Lithgow - Mudgee	20-24	0	M	963
Lithgow - Mudgee	20-24	1	F	118
Lithgow - Mudgee	20-24	1	M	124
Lithgow - Mudgee	25-29		F	72
Lithgow - Mudgee	25-29		M	97
Lithgow - Mudgee	25-29	0	F	1068
Lithgow - Mudgee	25-29	0	M	1067
Lithgow - Mudgee	25-29	1	F	125
Lithgow - Mudgee	25-29	1	M	136
Lithgow - Mudgee	30-34		F	100
Lithgow - Mudgee	30-34		M	101
Lithgow - Mudgee	30-34	0	F	1185
Lithgow - Mudgee	30-34	0	M	1179
Lithgow - Mudgee	30-34	1	F	119
Lithgow - Mudgee	30-34	1	M	108
Lithgow - Mudgee	35-39		F	84
Lithgow - Mudgee	35-39		M	116
Lithgow - Mudgee	35-39	0	F	1154
Lithgow - Mudgee	35-39	0	M	1170
Lithgow - Mudgee	35-39	1	F	76
Lithgow - Mudgee	35-39	1	M	95
Lithgow - Mudgee	40-44		F	99
Lithgow - Mudgee	40-44		M	109
Lithgow - Mudgee	40-44	0	F	1120
