SA3_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
Queanbeyan	South African	0	0	162
Queanbeyan	South African	0	1	34
Queanbeyan	South African	1	0	24
Queanbeyan	South African	1	1	9
Queanbeyan	Spanish	0	0	155
Queanbeyan	Spanish	0	1	27
Queanbeyan	Spanish	1	0	20
Queanbeyan	Spanish	1	1	78
Queanbeyan	Sri Lankan	0	0	59
Queanbeyan	Sri Lankan	0	1	13
Queanbeyan	Sri Lankan	1	0	8
Queanbeyan	Sri Lankan	1	1	9
Queanbeyan	Vietnamese	0	0	121
Queanbeyan	Vietnamese	1	0	7
Queanbeyan	Vietnamese	1	1	7
Queanbeyan	Welsh			5
Queanbeyan	Welsh	0	0	169
Queanbeyan	Welsh	0	1	56
Queanbeyan	Welsh	1	0	29
Queanbeyan	Welsh	1	1	204
Snowy Mountains				1549
Snowy Mountains		0	0	40
Snowy Mountains		0	1	10
Snowy Mountains		1	0	5
Snowy Mountains		1	1	141
Snowy Mountains	Australian			79
Snowy Mountains	Australian		1	6780
Snowy Mountains	Australian	0	0	113
Snowy Mountains	Australian	0	1	725
Snowy Mountains	Australian	1	0	542
Snowy Mountains	Australian Aboriginal			15
Snowy Mountains	Australian Aboriginal	0	1	32
Snowy Mountains	Australian Aboriginal	1	0	10
Snowy Mountains	Australian Aboriginal	1	1	479
Snowy Mountains	Chinese	0	0	179
Snowy Mountains	Chinese	0	1	10
Snowy Mountains	Chinese	1	0	14
Snowy Mountains	Chinese	1	1	34
Snowy Mountains	Croatian	0	0	31
Snowy Mountains	Croatian	0	1	20
Snowy Mountains	Croatian	1	0	4
Snowy Mountains	Croatian	1	1	18
Snowy Mountains	Dutch	0	0	164
Snowy Mountains	Dutch	0	1	57
Snowy Mountains	Dutch	1	0	47
Snowy Mountains	Dutch	1	1	92
Snowy Mountains	English			70
Snowy Mountains	English	0	0	1137
Snowy Mountains	English	0	1	698
Snowy Mountains	English	1	0	540
Snowy Mountains	English	1	1	5795
Snowy Mountains	Filipino	0	0	63
Snowy Mountains	Filipino	0	1	4
Snowy Mountains	Filipino	1	0	12
Snowy Mountains	French	0	0	57
Snowy Mountains	French	0	1	17
Snowy Mountains	French	1	0	13
Snowy Mountains	French	1	1	57
Snowy Mountains	German			14
Snowy Mountains	German	0	0	334
Snowy Mountains	German	0	1	92
Snowy Mountains	German	1	0	75
Snowy Mountains	German	1	1	586
Snowy Mountains	Greek	0	0	32
Snowy Mountains	Greek	0	1	21
Snowy Mountains	Greek	1	0	10
Snowy Mountains	Greek	1	1	55
Snowy Mountains	Hungarian	0	0	47
Snowy Mountains	Hungarian	0	1	15
Snowy Mountains	Hungarian	1	0	7
Snowy Mountains	Hungarian	1	1	30
Snowy Mountains	Indian	0	0	75
Snowy Mountains	Indian	1	0	4
Snowy Mountains	Indian	1	1	7
Snowy Mountains	Irish			19
Snowy Mountains	Irish	0	0	256
Snowy Mountains	Irish	0	1	166
Snowy Mountains	Irish	1	0	107
Snowy Mountains	Irish	1	1	2080
Snowy Mountains	Italian			8
Snowy Mountains	Italian	0	0	214
Snowy Mountains	Italian	0	1	78
Snowy Mountains	Italian	1	0	27
Snowy Mountains	Italian	1	1	248
Snowy Mountains	Korean	0	0	22
Snowy Mountains	Korean	1	0	4
Snowy Mountains	Lebanese	0	0	47
Snowy Mountains	Lebanese	0	1	15
Snowy Mountains	Lebanese	1	0	3
Snowy Mountains	Lebanese	1	1	36
Snowy Mountains	Macedonian	0	0	14
Snowy Mountains	Macedonian	1	1	3
Snowy Mountains	Maltese			3
Snowy Mountains	Maltese	0	0	22
Snowy Mountains	Maltese	0	1	11
Snowy Mountains	Maltese	1	0	3
Snowy Mountains	Maltese	1	1	35
Snowy Mountains	Maori	0	0	28
Snowy Mountains	Maori	0	1	25
Snowy Mountains	Maori	1	0	16
Snowy Mountains	Maori	1	1	14
Snowy Mountains	NZ	0	0	63
Snowy Mountains	NZ	0	1	29
Snowy Mountains	NZ	1	0	29
Snowy Mountains	NZ	1	1	11
Snowy Mountains	(Other)			18
Snowy Mountains	(Other)	0	0	912
Snowy Mountains	(Other)	0	1	168
Snowy Mountains	(Other)	1	0	121
Snowy Mountains	(Other)	1	1	294
Snowy Mountains	Polish	0	0	83
Snowy Mountains	Polish	0	1	16
Snowy Mountains	Polish	1	0	16
Snowy Mountains	Polish	1	1	26
Snowy Mountains	Russian			5
Snowy Mountains	Russian	0	0	50
Snowy Mountains	Russian	0	1	12
Snowy Mountains	Russian	1	1	19
Snowy Mountains	Samoan	0	0	9
Snowy Mountains	Samoan	0	1	4
Snowy Mountains	Scottish			15
Snowy Mountains	Scottish	0	0	339
Snowy Mountains	Scottish	0	1	190
Snowy Mountains	Scottish	1	0	168
Snowy Mountains	Scottish	1	1	1901
Snowy Mountains	Serbian			4
Snowy Mountains	Serbian	0	0	25
Snowy Mountains	Serbian	0	1	7
Snowy Mountains	Serbian	1	0	7
Snowy Mountains	Serbian	1	1	10
Snowy Mountains	South African	0	0	38
Snowy Mountains	South African	1	0	7
Snowy Mountains	South African	1	1	4
Snowy Mountains	Spanish	0	0	50
Snowy Mountains	Spanish	1	0	4
Snowy Mountains	Spanish	1	1	4
Snowy Mountains	Sri Lankan	0	0	11
Snowy Mountains	Sri Lankan	1	1	4
Snowy Mountains	Vietnamese	0	0	16
Snowy Mountains	Vietnamese	1	0	3
Snowy Mountains	Welsh	0	0	46
Snowy Mountains	Welsh	0	1	21
Snowy Mountains	Welsh	1	0	7
Snowy Mountains	Welsh	1	1	66
South Coast				4870
South Coast		0	0	101
South Coast		0	1	37
South Coast		1	0	21
South Coast		1	1	524
South Coast	Australian			396
South Coast	Australian		1	24885
South Coast	Australian	0	0	382
South Coast	Australian	0	1	2552
South Coast	Australian	1	0	1874
South Coast	Australian Aboriginal			81
South Coast	Australian Aboriginal	0	0	10
South Coast	Australian Aboriginal	0	1	115
South Coast	Australian Aboriginal	1	0	43
South Coast	Australian Aboriginal	1	1	3394
South Coast	Chinese	0	0	250
South Coast	Chinese	0	1	35
South Coast	Chinese	1	0	32
South Coast	Chinese	1	1	156
South Coast	Croatian			4
South Coast	Croatian	0	0	222
South Coast	Croatian	0	1	47
South Coast	Croatian	1	0	16
South Coast	Croatian	1	1	67
South Coast	Dutch			16
South Coast	Dutch	0	0	735
South Coast	Dutch	0	1	208
South Coast	Dutch	1	0	128
South Coast	Dutch	1	1	366
South Coast	English			472
South Coast	English	0	0	5271
South Coast	English	0	1	2590
South Coast	English	1	0	1867
South Coast	English	1	1	23050
South Coast	Filipino			3
South Coast	Filipino	0	0	267
South Coast	Filipino	0	1	19
South Coast	Filipino	1	0	82
South Coast	Filipino	1	1	17
South Coast	French			6
South Coast	French	0	0	180
South Coast	French	0	1	37
South Coast	French	1	0	28
South Coast	French	1	1	175
South Coast	German			39
South Coast	German	0	0	1040
South Coast	German	0	1	236
South Coast	German	1	0	197
South Coast	German	1	1	2145
South Coast	Greek	0	0	183
South Coast	Greek	0	1	38
South Coast	Greek	1	0	17
South Coast	Greek	1	1	122
South Coast	Hungarian	0	0	147
South Coast	Hungarian	0	1	39
South Coast	Hungarian	1	0	9
South Coast	Hungarian	1	1	31
South Coast	Indian	0	0	244
South Coast	Indian	0	1	16
South Coast	Indian	1	0	16
South Coast	Indian	1	1	21
South Coast	Irish			124
South Coast	Irish	0	0	1009
South Coast	Irish	0	1	604
South Coast	Irish	1	0	385
South Coast	Irish	1	1	7953
South Coast	Italian			19
South Coast	Italian	0	0	504
South Coast	Italian	0	1	209
South Coast	Italian	1	0	79
South Coast	Italian	1	1	771
South Coast	Korean	0	0	23
South Coast	Korean	1	0	8
South Coast	Lebanese			4
South Coast	Lebanese	0	0	33
South Coast	Lebanese	0	1	18
South Coast	Lebanese	1	0	10
South Coast	Lebanese	1	1	42
South Coast	Macedonian	0	0	27
South Coast	Macedonian	0	1	7
South Coast	Macedonian	1	1	4
South Coast	Maltese	0	0	169
South Coast	Maltese	0	1	52
South Coast	Maltese	1	0	28
South Coast	Maltese	1	1	126
South Coast	Maori	0	0	100
South Coast	Maori	0	1	43
South Coast	Maori	1	0	41
South Coast	Maori	1	1	61
South Coast	NZ			4
South Coast	NZ	0	0	199
South Coast	NZ	0	1	112
South Coast	NZ	1	0	69
South Coast	NZ	1	1	74
South Coast	(Other)			46
South Coast	(Other)	0	0	2059
South Coast	(Other)	0	1	463
South Coast	(Other)	1	0	372
South Coast	(Other)	1	1	931
South Coast	Polish			8
South Coast	Polish	0	0	274
South Coast	Polish	0	1	49
South Coast	Polish	1	0	26
South Coast	Polish	1	1	135
South Coast	Russian			5
South Coast	Russian	0	0	118
South Coast	Russian	0	1	34
South Coast	Russian	1	0	16
South Coast	Russian	1	1	60
South Coast	Samoan	0	0	24
South Coast	Samoan	0	1	12
South Coast	Samoan	1	0	3
South Coast	Samoan	1	1	3
South Coast	Scottish			71
South Coast	Scottish	0	0	1299
South Coast	Scottish	0	1	614
South Coast	Scottish	1	0	504
South Coast	Scottish	1	1	6285
South Coast	Serbian	0	0	61
South Coast	Serbian	0	1	10
South Coast	Serbian	1	0	9
South Coast	Serbian	1	1	13
South Coast	South African	0	0	119
South Coast	South African	0	1	32
South Coast	South African	1	0	18
South Coast	South African	1	1	20
South Coast	Spanish	0	0	119
South Coast	Spanish	0	1	9
South Coast	Spanish	1	0	13
South Coast	Spanish	1	1	60
South Coast	Sri Lankan	0	0	29
South Coast	Sri Lankan	0	1	6
South Coast	Sri Lankan	1	0	10
South Coast	Sri Lankan	1	1	7
South Coast	Vietnamese	0	0	79
South Coast	Vietnamese	0	1	5
South Coast	Vietnamese	1	0	3
South Coast	Vietnamese	1	1	7
South Coast	Welsh			4
South Coast	Welsh	0	0	212
South Coast	Welsh	0	1	74
South Coast	Welsh	1	0	23
South Coast	Welsh	1	1	230
Goulburn - Mulwaree				2799
Goulburn - Mulwaree		0	0	69
Goulburn - Mulwaree		0	1	12
Goulburn - Mulwaree		1	0	13
Goulburn - Mulwaree		1	1	321
Goulburn - Mulwaree	Australian			180
Goulburn - Mulwaree	Australian		1	13902
Goulburn - Mulwaree	Australian	0	0	144
Goulburn - Mulwaree	Australian	0	1	1005
Goulburn - Mulwaree	Australian	1	0	789
Goulburn - Mulwaree	Australian Aboriginal			10
Goulburn - Mulwaree	Australian Aboriginal	0	0	4
Goulburn - Mulwaree	Australian Aboriginal	0	1	46
Goulburn - Mulwaree	Australian Aboriginal	1	0	37
Goulburn - Mulwaree	Australian Aboriginal	1	1	1493
Goulburn - Mulwaree	Chinese			4
Goulburn - Mulwaree	Chinese	0	0	272
Goulburn - Mulwaree	Chinese	0	1	7
Goulburn - Mulwaree	Chinese	1	0	18
Goulburn - Mulwaree	Chinese	1	1	95
Goulburn - Mulwaree	Croatian			3
Goulburn - Mulwaree	Croatian	0	0	50
Goulburn - Mulwaree	Croatian	0	1	10
Goulburn - Mulwaree	Croatian	1	0	9
Goulburn - Mulwaree	Croatian	1	1	21
Goulburn - Mulwaree	Dutch			3
Goulburn - Mulwaree	Dutch	0	0	170
Goulburn - Mulwaree	Dutch	0	1	51
Goulburn - Mulwaree	Dutch	1	0	43
Goulburn - Mulwaree	Dutch	1	1	153
Goulburn - Mulwaree	English			198
Goulburn - Mulwaree	English	0	0	1572
Goulburn - Mulwaree	English	0	1	954
Goulburn - Mulwaree	English	1	0	730
Goulburn - Mulwaree	English	1	1	12388
Goulburn - Mulwaree	Filipino	0	0	233
Goulburn - Mulwaree	Filipino	0	1	14
Goulburn - Mulwaree	Filipino	1	0	37
Goulburn - Mulwaree	Filipino	1	1	9
Goulburn - Mulwaree	French			5
Goulburn - Mulwaree	French	0	0	57
Goulburn - Mulwaree	French	0	1	15
Goulburn - Mulwaree	French	1	0	8
Goulburn - Mulwaree	French	1	1	82
Goulburn - Mulwaree	German			14
Goulburn - Mulwaree	German	0	0	236
Goulburn - Mulwaree	German	0	1	97
Goulburn - Mulwaree	German	1	0	65
Goulburn - Mulwaree	German	1	1	925
Goulburn - Mulwaree	Greek			7
Goulburn - Mulwaree	Greek	0	0	119
Goulburn - Mulwaree	Greek	0	1	46
Goulburn - Mulwaree	Greek	1	0	18
Goulburn - Mulwaree	Greek	1	1	78
Goulburn - Mulwaree	Hungarian	0	0	41
Goulburn - Mulwaree	Hungarian	0	1	19
Goulburn - Mulwaree	Hungarian	1	0	3
Goulburn - Mulwaree	Hungarian	1	1	21
Goulburn - Mulwaree	Indian	0	0	258
Goulburn - Mulwaree	Indian	0	1	9
Goulburn - Mulwaree	Indian	1	0	6
Goulburn - Mulwaree	Indian	1	1	7
Goulburn - Mulwaree	Irish			54
Goulburn - Mulwaree	Irish	0	0	346
Goulburn - Mulwaree	Irish	0	1	228
Goulburn - Mulwaree	Irish	1	0	148
Goulburn - Mulwaree	Irish	1	1	4436
Goulburn - Mulwaree	Italian			7
Goulburn - Mulwaree	Italian	0	0	214
Goulburn - Mulwaree	Italian	0	1	75
Goulburn - Mulwaree	Italian	1	0	37
Goulburn - Mulwaree	Italian	1	1	333
Goulburn - Mulwaree	Korean	0	0	56
Goulburn - Mulwaree	Korean	1	0	6
Goulburn - Mulwaree	Lebanese			5
Goulburn - Mulwaree	Lebanese	0	0	68
Goulburn - Mulwaree	Lebanese	0	1	17
Goulburn - Mulwaree	Lebanese	1	0	3
Goulburn - Mulwaree	Lebanese	1	1	25
Goulburn - Mulwaree	Macedonian	0	0	25
Goulburn - Mulwaree	Macedonian	0	1	3
Goulburn - Mulwaree	Macedonian	1	1	3
Goulburn - Mulwaree	Maltese			3
Goulburn - Mulwaree	Maltese	0	0	93
Goulburn - Mulwaree	Maltese	0	1	33
Goulburn - Mulwaree	Maltese	1	0	9
Goulburn - Mulwaree	Maltese	1	1	137
Goulburn - Mulwaree	Maori	0	0	65
Goulburn - Mulwaree	Maori	0	1	17
Goulburn - Mulwaree	Maori	1	0	16
Goulburn - Mulwaree	Maori	1	1	11
Goulburn - Mulwaree	NZ	0	0	73
Goulburn - Mulwaree	NZ	0	1	37
Goulburn - Mulwaree	NZ	1	0	35
Goulburn - Mulwaree	NZ	1	1	34
Goulburn - Mulwaree	(Other)			27
Goulburn - Mulwaree	(Other)	0	0	1320
Goulburn - Mulwaree	(Other)	0	1	221
Goulburn - Mulwaree	(Other)	1	0	153
Goulburn - Mulwaree	(Other)	1	1	361
Goulburn - Mulwaree	Polish	0	0	78
Goulburn - Mulwaree	Polish	0	1	28
Goulburn - Mulwaree	Polish	1	0	11
Goulburn - Mulwaree	Polish	1	1	55
Goulburn - Mulwaree	Russian	0	0	35
Goulburn - Mulwaree	Russian	0	1	9
Goulburn - Mulwaree	Russian	1	0	4
Goulburn - Mulwaree	Russian	1	1	23
Goulburn - Mulwaree	Samoan	0	0	23
Goulburn - Mulwaree	Samoan	0	1	12
Goulburn - Mulwaree	Scottish			18
Goulburn - Mulwaree	Scottish	0	0	396
Goulburn - Mulwaree	Scottish	0	1	265
Goulburn - Mulwaree	Scottish	1	0	188
Goulburn - Mulwaree	Scottish	1	1	3059
Goulburn - Mulwaree	Serbian	0	0	29
Goulburn - Mulwaree	Serbian	1	0	8
Goulburn - Mulwaree	South African	0	0	30
Goulburn - Mulwaree	South African	0	1	4
Goulburn - Mulwaree	South African	1	0	10
Goulburn - Mulwaree	South African	1	1	13
Goulburn - Mulwaree	Spanish	0	0	69
Goulburn - Mulwaree	Spanish	0	1	3
Goulburn - Mulwaree	Spanish	1	0	11
Goulburn - Mulwaree	Spanish	1	1	39
Goulburn - Mulwaree	Sri Lankan	0	0	13
Goulburn - Mulwaree	Sri Lankan	0	1	3
Goulburn - Mulwaree	Sri Lankan	1	1	4
Goulburn - Mulwaree	Vietnamese	0	0	27
Goulburn - Mulwaree	Vietnamese	0	1	9
Goulburn - Mulwaree	Vietnamese	1	0	5
Goulburn - Mulwaree	Welsh	0	0	67
Goulburn - Mulwaree	Welsh	0	1	29
Goulburn - Mulwaree	Welsh	1	0	14
Goulburn - Mulwaree	Welsh	1	1	122
Young - Yass				2127
Young - Yass		0	0	49
Young - Yass		0	1	7
Young - Yass		1	0	9
Young - Yass		1	1	312
Young - Yass	Australian			195
Young - Yass	Australian		1	14386
Young - Yass	Australian	0	0	186
Young - Yass	Australian	0	1	1203
Young - Yass	Australian	1	0	937
Young - Yass	Australian Aboriginal			24
Young - Yass	Australian Aboriginal	0	0	4
Young - Yass	Australian Aboriginal	0	1	51
Young - Yass	Australian Aboriginal	1	0	37
Young - Yass	Australian Aboriginal	1	1	1386
Young - Yass	Chinese	0	0	190
Young - Yass	Chinese	0	1	8
Young - Yass	Chinese	1	0	25
Young - Yass	Chinese	1	1	72
Young - Yass	Croatian			4
Young - Yass	Croatian	0	0	91
Young - Yass	Croatian	0	1	20
Young - Yass	Croatian	1	0	16
Young - Yass	Croatian	1	1	78
Young - Yass	Dutch			6
Young - Yass	Dutch	0	0	191
Young - Yass	Dutch	0	1	89
Young - Yass	Dutch	1	0	72
Young - Yass	Dutch	1	1	181
Young - Yass	English			193
Young - Yass	English	0	0	1665
Young - Yass	English	0	1	1050
Young - Yass	English	1	0	856
Young - Yass	English	1	1	12226
Young - Yass	Filipino	0	0	161
Young - Yass	Filipino	0	1	11
Young - Yass	Filipino	1	0	37
Young - Yass	Filipino	1	1	8
Young - Yass	French	0	0	44
Young - Yass	French	0	1	10
Young - Yass	French	1	0	23
Young - Yass	French	1	1	81
Young - Yass	German			9
Young - Yass	German	0	0	272
Young - Yass	German	0	1	102
Young - Yass	German	1	0	100
Young - Yass	German	1	1	1000
Young - Yass	Greek	0	0	57
Young - Yass	Greek	0	1	24
Young - Yass	Greek	1	0	15
Young - Yass	Greek	1	1	62
Young - Yass	Hungarian	0	0	37
Young - Yass	Hungarian	0	1	10
Young - Yass	Hungarian	1	0	17
Young - Yass	Hungarian	1	1	20
Young - Yass	Indian	0	0	120
Young - Yass	Indian	0	1	18
Young - Yass	Indian	1	0	5
Young - Yass	Indian	1	1	15
Young - Yass	Irish			43
Young - Yass	Irish	0	0	350
Young - Yass	Irish	0	1	272
Young - Yass	Irish	1	0	186
Young - Yass	Irish	1	1	4509
Young - Yass	Italian			11
Young - Yass	Italian	0	0	157
Young - Yass	Italian	0	1	80
Young - Yass	Italian	1	0	22
Young - Yass	Italian	1	1	387
Young - Yass	Korean	0	0	13
Young - Yass	Korean	0	1	4
Young - Yass	Korean	1	0	6
Young - Yass	Korean	1	1	3
Young - Yass	Lebanese	0	0	164
Young - Yass	Lebanese	0	1	65
Young - Yass	Lebanese	1	0	26
Young - Yass	Lebanese	1	1	77
Young - Yass	Macedonian	0	0	18
Young - Yass	Macedonian	1	1	5
Young - Yass	Maltese	0	0	61
Young - Yass	Maltese	0	1	26
Young - Yass	Maltese	1	0	8
Young - Yass	Maltese	1	1	72
Young - Yass	Maori	0	0	47
Young - Yass	Maori	0	1	18
Young - Yass	Maori	1	0	10
Young - Yass	Maori	1	1	14
Young - Yass	NZ	0	0	91
Young - Yass	NZ	0	1	43
Young - Yass	NZ	1	0	46
Young - Yass	NZ	1	1	50
Young - Yass	(Other)			12
Young - Yass	(Other)	0	0	979
Young - Yass	(Other)	0	1	261
Young - Yass	(Other)	1	0	185
Young - Yass	(Other)	1	1	430
Young - Yass	Polish			3
Young - Yass	Polish	0	0	99
Young - Yass	Polish	0	1	18
Young - Yass	Polish	1	0	21
Young - Yass	Polish	1	1	57
Young - Yass	Russian	0	0	25
Young - Yass	Russian	0	1	7
Young - Yass	Russian	1	0	6
Young - Yass	Russian	1	1	19
Young - Yass	Samoan	0	0	26
Young - Yass	Samoan	0	1	4
Young - Yass	Samoan	1	0	5
Young - Yass	Samoan	1	1	6
Young - Yass	Scottish			33
Young - Yass	Scottish	0	0	407
Young - Yass	Scottish	0	1	284
Young - Yass	Scottish	1	0	209
Young - Yass	Scottish	1	1	3210
Young - Yass	Serbian	0	0	62
Young - Yass	Serbian	0	1	6
Young - Yass	Serbian	1	0	12
Young - Yass	Serbian	1	1	17
Young - Yass	South African	0	0	58
Young - Yass	South African	0	1	19
Young - Yass	South African	1	0	6
Young - Yass	South African	1	1	9
Young - Yass	Spanish	0	0	42
Young - Yass	Spanish	0	1	3
Young - Yass	Spanish	1	0	5
Young - Yass	Spanish	1	1	27
Young - Yass	Sri Lankan	0	0	29
Young - Yass	Sri Lankan	0	1	6
Young - Yass	Sri Lankan	1	0	3
Young - Yass	Vietnamese	0	0	38
Young - Yass	Vietnamese	1	0	9
Young - Yass	Welsh	0	0	74
Young - Yass	Welsh	0	1	16
Young - Yass	Welsh	1	0	21
Young - Yass	Welsh	1	1	105
Gosford				7787
Gosford		0	0	413
Gosford		0	1	102
Gosford		1	0	70
Gosford		1	1	882
Gosford	Australian			602
Gosford	Australian		1	51441
Gosford	Australian	0	0	1205
Gosford	Australian	0	1	8368
Gosford	Australian	1	0	6254
Gosford	Australian Aboriginal			59
Gosford	Australian Aboriginal	0	0	51
Gosford	Australian Aboriginal	0	1	353
Gosford	Australian Aboriginal	1	0	205
Gosford	Australian Aboriginal	1	1	5415
Gosford	Chinese			21
Gosford	Chinese	0	0	2482
Gosford	Chinese	0	1	149
Gosford	Chinese	1	0	205
Gosford	Chinese	1	1	408
Gosford	Croatian			4
Gosford	Croatian	0	0	389
Gosford	Croatian	0	1	110
Gosford	Croatian	1	0	53
Gosford	Croatian	1	1	267
Gosford	Dutch			21
Gosford	Dutch	0	0	1320
Gosford	Dutch	0	1	409
Gosford	Dutch	1	0	273
Gosford	Dutch	1	1	839
Gosford	English			799
Gosford	English	0	0	15922
Gosford	English	0	1	7500
Gosford	English	1	0	5378
Gosford	English	1	1	47136
Gosford	Filipino			10
Gosford	Filipino	0	0	1452
Gosford	Filipino	0	1	98
Gosford	Filipino	1	0	309
Gosford	Filipino	1	1	87
Gosford	French	0	0	630
Gosford	French	0	1	127
Gosford	French	1	0	130
Gosford	French	1	1	465
Gosford	German			39
Gosford	German	0	0	1774
Gosford	German	0	1	526
Gosford	German	1	0	373
Gosford	German	1	1	3389
Gosford	Greek			9
Gosford	Greek	0	0	641
Gosford	Greek	0	1	187
Gosford	Greek	1	0	102
Gosford	Greek	1	1	557
Gosford	Hungarian			3
Gosford	Hungarian	0	0	354
Gosford	Hungarian	0	1	87
Gosford	Hungarian	1	0	47
Gosford	Hungarian	1	1	139
Gosford	Indian			7
Gosford	Indian	0	0	1569
Gosford	Indian	0	1	99
Gosford	Indian	1	0	69
Gosford	Indian	1	1	93
Gosford	Irish			176
Gosford	Irish	0	0	3670
Gosford	Irish	0	1	1676
Gosford	Irish	1	0	1118
Gosford	Irish	1	1	16222
Gosford	Italian			32
Gosford	Italian	0	0	1722
Gosford	Italian	0	1	696
Gosford	Italian	1	0	318
Gosford	Italian	1	1	2420
Gosford	Korean			3
Gosford	Korean	0	0	707
Gosford	Korean	0	1	8
Gosford	Korean	1	0	43
Gosford	Korean	1	1	13
Gosford	Lebanese			7
Gosford	Lebanese	0	0	250
Gosford	Lebanese	0	1	112
Gosford	Lebanese	1	0	41
Gosford	Lebanese	1	1	237
Gosford	Macedonian	0	0	49
Gosford	Macedonian	0	1	13
