SED_NAME21	CoupleFamily	HasChild	IncomeFamily.max	families
Ballina	1	1	34125	39
Ballina	1	1	42000	99
Balmain				4
Balmain			0	18
Balmain			7875	3
Balmain			15750	7
Balmain			21000	3
Balmain			26250	12
Balmain			34125	11
Balmain			42000	12
Balmain			52500	38
Balmain			65625	35
Balmain			78750	43
Balmain			91875	20
Balmain			105000	24
Balmain			131250	44
Balmain			157500	40
Balmain			183750	23
Balmain			210000	15
Balmain			Inf	49
Balmain	0			216
Balmain	0		0	57
Balmain	0		7875	23
Balmain	0		15750	38
Balmain	0		21000	56
Balmain	0		26250	92
Balmain	0		34125	130
Balmain	0		42000	128
Balmain	0		52500	184
Balmain	0		65625	198
Balmain	0		78750	195
Balmain	0		91875	181
Balmain	0		105000	155
Balmain	0		131250	366
Balmain	0		157500	115
Balmain	0		183750	160
Balmain	0		210000	41
Balmain	0		Inf	390
Balmain	1	0		797
Balmain	1	0	0	136
Balmain	1	0	7875	53
Balmain	1	0	15750	19
Balmain	1	0	21000	14
Balmain	1	0	26250	99
Balmain	1	0	34125	71
Balmain	1	0	42000	272
Balmain	1	0	52500	270
Balmain	1	0	65625	436
Balmain	1	0	78750	535
Balmain	1	0	91875	440
Balmain	1	0	105000	582
Balmain	1	0	131250	1445
Balmain	1	0	157500	1374
Balmain	1	0	183750	1435
Balmain	1	0	210000	1221
Balmain	1	0	Inf	8695
Balmain	1	1	7875	5
Balmain	1	1	15750	5
Balmain	1	1	21000	4
Balmain	1	1	26250	22
Balmain	1	1	34125	26
Balmain	1	1	42000	36
Bankstown				10
Bankstown			0	24
Bankstown			7875	3
Bankstown			15750	6
Bankstown			21000	7
Bankstown			26250	16
Bankstown			34125	9
Bankstown			42000	30
Bankstown			52500	55
Bankstown			65625	53
Bankstown			78750	48
Bankstown			91875	36
Bankstown			105000	24
Bankstown			131250	58
Bankstown			157500	43
Bankstown			183750	16
Bankstown			210000	16
Bankstown			Inf	23
Bankstown	0			361
Bankstown	0		0	187
Bankstown	0		7875	33
Bankstown	0		15750	105
Bankstown	0		21000	172
Bankstown	0		26250	271
Bankstown	0		34125	363
Bankstown	0		42000	455
Bankstown	0		52500	522
Bankstown	0		65625	471
Bankstown	0		78750	456
Bankstown	0		91875	311
Bankstown	0		105000	246
Bankstown	0		131250	375
Bankstown	0		157500	220
Bankstown	0		183750	132
Bankstown	0		210000	70
Bankstown	0		Inf	133
Bankstown	1	0		1214
Bankstown	1	0	0	457
Bankstown	1	0	7875	64
Bankstown	1	0	15750	61
Bankstown	1	0	21000	52
Bankstown	1	0	26250	265
Bankstown	1	0	34125	171
Bankstown	1	0	42000	922
Bankstown	1	0	52500	1050
Bankstown	1	0	65625	1374
Bankstown	1	0	78750	1560
Bankstown	1	0	91875	1120
Bankstown	1	0	105000	1137
Bankstown	1	0	131250	2154
Bankstown	1	0	157500	1441
Bankstown	1	0	183750	1017
Bankstown	1	0	210000	652
Bankstown	1	0	Inf	1409
Bankstown	1	1	7875	33
Bankstown	1	1	15750	75
Bankstown	1	1	21000	64
Bankstown	1	1	26250	173
Bankstown	1	1	34125	242
Bankstown	1	1	42000	528
Barwon				21
Barwon			0	8
Barwon			7875	3
Barwon			15750	5
Barwon			21000	3
Barwon			26250	16
Barwon			34125	15
Barwon			42000	32
Barwon			52500	45
Barwon			65625	41
Barwon			78750	25
Barwon			91875	11
Barwon			105000	15
Barwon			131250	22
Barwon			157500	30
Barwon			183750	7
Barwon			Inf	7
Barwon	0			418
Barwon	0		0	69
Barwon	0		7875	23
Barwon	0		15750	67
Barwon	0		21000	108
Barwon	0		26250	205
Barwon	0		34125	339
Barwon	0		42000	367
Barwon	0		52500	434
Barwon	0		65625	386
Barwon	0		78750	288
Barwon	0		91875	198
Barwon	0		105000	153
Barwon	0		131250	258
Barwon	0		157500	75
Barwon	0		183750	52
Barwon	0		210000	19
Barwon	0		Inf	62
Barwon	1	0		1600
Barwon	1	0	0	266
Barwon	1	0	7875	80
Barwon	1	0	15750	30
Barwon	1	0	21000	35
Barwon	1	0	26250	257
Barwon	1	0	34125	170
Barwon	1	0	42000	1070
Barwon	1	0	52500	771
Barwon	1	0	65625	954
Barwon	1	0	78750	1113
Barwon	1	0	91875	721
Barwon	1	0	105000	882
Barwon	1	0	131250	1788
Barwon	1	0	157500	1277
Barwon	1	0	183750	1028
Barwon	1	0	210000	606
Barwon	1	0	Inf	1235
Barwon	1	1	7875	12
Barwon	1	1	15750	22
Barwon	1	1	21000	10
Barwon	1	1	26250	36
Barwon	1	1	34125	61
Barwon	1	1	42000	107
Bathurst				5
Bathurst			0	4
Bathurst			21000	5
Bathurst			26250	12
Bathurst			34125	7
Bathurst			42000	26
Bathurst			52500	37
Bathurst			65625	35
Bathurst			78750	40
Bathurst			91875	23
Bathurst			105000	18
Bathurst			131250	34
Bathurst			157500	18
Bathurst			183750	10
Bathurst			210000	4
Bathurst			Inf	10
Bathurst	0			356
Bathurst	0		0	46
Bathurst	0		7875	22
Bathurst	0		15750	44
Bathurst	0		21000	94
Bathurst	0		26250	170
Bathurst	0		34125	291
Bathurst	0		42000	343
Bathurst	0		52500	487
Bathurst	0		65625	447
Bathurst	0		78750	365
Bathurst	0		91875	254
Bathurst	0		105000	211
Bathurst	0		131250	346
Bathurst	0		157500	140
Bathurst	0		183750	84
Bathurst	0		210000	26
Bathurst	0		Inf	71
Bathurst	1	0		1423
Bathurst	1	0	0	158
Bathurst	1	0	7875	75
Bathurst	1	0	15750	42
Bathurst	1	0	21000	52
Bathurst	1	0	26250	256
Bathurst	1	0	34125	133
Bathurst	1	0	42000	1055
Bathurst	1	0	52500	803
Bathurst	1	0	65625	1054
Bathurst	1	0	78750	1329
Bathurst	1	0	91875	910
Bathurst	1	0	105000	1023
Bathurst	1	0	131250	2260
Bathurst	1	0	157500	1849
Bathurst	1	0	183750	1350
Bathurst	1	0	210000	925
Bathurst	1	0	Inf	1887
Bathurst	1	1	7875	11
Bathurst	1	1	15750	18
Bathurst	1	1	21000	3
Bathurst	1	1	26250	22
Bathurst	1	1	34125	40
Bathurst	1	1	42000	110
Baulkham Hills			0	4
Baulkham Hills			26250	4
Baulkham Hills			52500	17
Baulkham Hills			65625	17
Baulkham Hills			78750	23
Baulkham Hills			91875	18
Baulkham Hills			105000	13
Baulkham Hills			131250	23
Baulkham Hills			157500	26
Baulkham Hills			183750	14
Baulkham Hills			210000	9
Baulkham Hills			Inf	18
Baulkham Hills	0			165
Baulkham Hills	0		0	64
Baulkham Hills	0		7875	22
Baulkham Hills	0		15750	21
Baulkham Hills	0		21000	31
Baulkham Hills	0		26250	45
Baulkham Hills	0		34125	101
Baulkham Hills	0		42000	121
Baulkham Hills	0		52500	173
Baulkham Hills	0		65625	169
Baulkham Hills	0		78750	212
Baulkham Hills	0		91875	196
Baulkham Hills	0		105000	194
Baulkham Hills	0		131250	372
Baulkham Hills	0		157500	211
Baulkham Hills	0		183750	150
Baulkham Hills	0		210000	83
Baulkham Hills	0		Inf	247
Baulkham Hills	1	0		1153
Baulkham Hills	1	0	0	482
Baulkham Hills	1	0	7875	148
Baulkham Hills	1	0	15750	80
Baulkham Hills	1	0	21000	43
Baulkham Hills	1	0	26250	241
Baulkham Hills	1	0	34125	161
Baulkham Hills	1	0	42000	618
Baulkham Hills	1	0	52500	624
Baulkham Hills	1	0	65625	835
Baulkham Hills	1	0	78750	1081
Baulkham Hills	1	0	91875	833
Baulkham Hills	1	0	105000	938
Baulkham Hills	1	0	131250	2224
Baulkham Hills	1	0	157500	2002
Baulkham Hills	1	0	183750	2000
Baulkham Hills	1	0	210000	1606
Baulkham Hills	1	0	Inf	7343
Baulkham Hills	1	1	7875	15
Baulkham Hills	1	1	15750	20
Baulkham Hills	1	1	21000	14
Baulkham Hills	1	1	26250	34
Baulkham Hills	1	1	34125	64
Baulkham Hills	1	1	42000	94
Bega				6
Bega			0	3
Bega			7875	4
Bega			26250	3
Bega			34125	4
Bega			42000	17
Bega			52500	39
Bega			65625	32
Bega			78750	32
Bega			91875	13
Bega			105000	12
Bega			131250	22
Bega			157500	13
Bega			Inf	4
Bega	0			344
Bega	0		0	37
Bega	0		7875	20
Bega	0		15750	40
Bega	0		21000	89
Bega	0		26250	149
Bega	0		34125	260
Bega	0		42000	283
Bega	0		52500	417
Bega	0		65625	398
Bega	0		78750	327
Bega	0		91875	193
Bega	0		105000	175
Bega	0		131250	231
Bega	0		157500	95
Bega	0		183750	38
Bega	0		210000	23
Bega	0		Inf	45
Bega	1	0		1343
Bega	1	0	0	230
Bega	1	0	7875	123
Bega	1	0	15750	65
Bega	1	0	21000	72
Bega	1	0	26250	376
Bega	1	0	34125	283
Bega	1	0	42000	1767
Bega	1	0	52500	1332
Bega	1	0	65625	1570
Bega	1	0	78750	1920
Bega	1	0	91875	1110
Bega	1	0	105000	1203
Bega	1	0	131250	2248
Bega	1	0	157500	1442
Bega	1	0	183750	991
Bega	1	0	210000	532
Bega	1	0	Inf	1091
Bega	1	1	7875	7
Bega	1	1	15750	9
Bega	1	1	21000	7
Bega	1	1	26250	29
Bega	1	1	34125	45
Bega	1	1	42000	106
Blacktown				15
Blacktown			0	19
Blacktown			7875	4
Blacktown			21000	9
Blacktown			26250	13
Blacktown			34125	12
Blacktown			42000	17
Blacktown			52500	46
Blacktown			65625	47
Blacktown			78750	69
Blacktown			91875	52
Blacktown			105000	51
Blacktown			131250	87
Blacktown			157500	49
Blacktown			183750	20
Blacktown			210000	18
Blacktown			Inf	19
Blacktown	0			312
Blacktown	0		0	109
Blacktown	0		7875	24
Blacktown	0		15750	71
Blacktown	0		21000	100
Blacktown	0		26250	183
Blacktown	0		34125	294
Blacktown	0		42000	330
Blacktown	0		52500	412
Blacktown	0		65625	442
Blacktown	0		78750	467
Blacktown	0		91875	320
Blacktown	0		105000	282
Blacktown	0		131250	449
Blacktown	0		157500	228
Blacktown	0		183750	144
Blacktown	0		210000	72
Blacktown	0		Inf	97
Blacktown	1	0		1115
Blacktown	1	0	0	374
Blacktown	1	0	7875	59
Blacktown	1	0	15750	53
Blacktown	1	0	21000	40
Blacktown	1	0	26250	219
Blacktown	1	0	34125	144
Blacktown	1	0	42000	806
Blacktown	1	0	52500	776
Blacktown	1	0	65625	1051
Blacktown	1	0	78750	1439
Blacktown	1	0	91875	1231
Blacktown	1	0	105000	1294
Blacktown	1	0	131250	2965
Blacktown	1	0	157500	2284
Blacktown	1	0	183750	1697
Blacktown	1	0	210000	1066
Blacktown	1	0	Inf	2063
Blacktown	1	1	7875	16
Blacktown	1	1	15750	31
Blacktown	1	1	21000	26
Blacktown	1	1	26250	58
Blacktown	1	1	34125	113
Blacktown	1	1	42000	213
Blue Mountains			0	4
Blue Mountains			15750	5
Blue Mountains			26250	11
Blue Mountains			34125	7
Blue Mountains			42000	11
Blue Mountains			52500	29
Blue Mountains			65625	13
Blue Mountains			78750	24
Blue Mountains			91875	13
Blue Mountains			105000	20
Blue Mountains			131250	29
Blue Mountains			157500	12
Blue Mountains			183750	7
Blue Mountains			210000	7
Blue Mountains			Inf	3
Blue Mountains	0			263
Blue Mountains	0		0	25
Blue Mountains	0		7875	12
Blue Mountains	0		15750	31
Blue Mountains	0		21000	53
Blue Mountains	0		26250	94
Blue Mountains	0		34125	189
Blue Mountains	0		42000	233
Blue Mountains	0		52500	299
Blue Mountains	0		65625	374
Blue Mountains	0		78750	328
Blue Mountains	0		91875	230
Blue Mountains	0		105000	224
Blue Mountains	0		131250	375
Blue Mountains	0		157500	171
Blue Mountains	0		183750	88
Blue Mountains	0		210000	42
Blue Mountains	0		Inf	98
Blue Mountains	1	0		851
Blue Mountains	1	0	0	126
Blue Mountains	1	0	7875	55
Blue Mountains	1	0	15750	43
Blue Mountains	1	0	21000	33
Blue Mountains	1	0	26250	189
Blue Mountains	1	0	34125	141
Blue Mountains	1	0	42000	761
Blue Mountains	1	0	52500	729
Blue Mountains	1	0	65625	1038
Blue Mountains	1	0	78750	1261
Blue Mountains	1	0	91875	913
Blue Mountains	1	0	105000	967
Blue Mountains	1	0	131250	2229
Blue Mountains	1	0	157500	1880
Blue Mountains	1	0	183750	1683
Blue Mountains	1	0	210000	1113
Blue Mountains	1	0	Inf	2915
Blue Mountains	1	1	7875	11
Blue Mountains	1	1	15750	3
Blue Mountains	1	1	21000	4
Blue Mountains	1	1	26250	15
Blue Mountains	1	1	34125	26
Blue Mountains	1	1	42000	56
Cabramatta				16
Cabramatta			0	9
Cabramatta			7875	5
Cabramatta			15750	7
Cabramatta			21000	11
Cabramatta			26250	28
Cabramatta			34125	9
Cabramatta			42000	37
Cabramatta			52500	74
Cabramatta			65625	69
Cabramatta			78750	50
Cabramatta			91875	41
Cabramatta			105000	45
Cabramatta			131250	61
Cabramatta			157500	34
Cabramatta			183750	10
Cabramatta			210000	6
Cabramatta			Inf	14
Cabramatta	0			348
Cabramatta	0		0	253
Cabramatta	0		7875	44
Cabramatta	0		15750	109
Cabramatta	0		21000	191
Cabramatta	0		26250	262
Cabramatta	0		34125	363
Cabramatta	0		42000	418
Cabramatta	0		52500	534
Cabramatta	0		65625	587
Cabramatta	0		78750	538
Cabramatta	0		91875	350
Cabramatta	0		105000	308
Cabramatta	0		131250	482
Cabramatta	0		157500	263
Cabramatta	0		183750	167
Cabramatta	0		210000	78
Cabramatta	0		Inf	142
Cabramatta	1	0		987
Cabramatta	1	0	0	484
Cabramatta	1	0	7875	63
Cabramatta	1	0	15750	54
Cabramatta	1	0	21000	71
Cabramatta	1	0	26250	254
Cabramatta	1	0	34125	190
Cabramatta	1	0	42000	1077
Cabramatta	1	0	52500	1054
Cabramatta	1	0	65625	1195
Cabramatta	1	0	78750	1302
Cabramatta	1	0	91875	1050
Cabramatta	1	0	105000	1014
Cabramatta	1	0	131250	1887
Cabramatta	1	0	157500	1308
Cabramatta	1	0	183750	1025
Cabramatta	1	0	210000	574
Cabramatta	1	0	Inf	1317
Cabramatta	1	1	7875	26
Cabramatta	1	1	15750	58
Cabramatta	1	1	21000	52
Cabramatta	1	1	26250	147
Cabramatta	1	1	34125	203
Cabramatta	1	1	42000	431
Camden				9
Camden			0	11
Camden			7875	5
Camden			21000	6
Camden			26250	5
Camden			34125	8
Camden			42000	12
Camden			52500	32
Camden			65625	23
Camden			78750	38
Camden			91875	24
Camden			105000	22
Camden			131250	43
Camden			157500	41
Camden			183750	23
Camden			210000	16
Camden			Inf	25
Camden	0			362
Camden	0		0	100
Camden	0		7875	22
Camden	0		15750	44
Camden	0		21000	62
Camden	0		26250	142
Camden	0		34125	301
Camden	0		42000	332
Camden	0		52500	409
Camden	0		65625	568
Camden	0		78750	434
Camden	0		91875	424
Camden	0		105000	387
Camden	0		131250	671
Camden	0		157500	341
Camden	0		183750	225
Camden	0		210000	113
Camden	0		Inf	210
Camden	1	0		1575
Camden	1	0	0	342
Camden	1	0	7875	72
Camden	1	0	15750	45
Camden	1	0	21000	56
Camden	1	0	26250	179
Camden	1	0	34125	160
Camden	1	0	42000	871
Camden	1	0	52500	809
Camden	1	0	65625	1141
Camden	1	0	78750	1561
Camden	1	0	91875	1444
Camden	1	0	105000	1699
Camden	1	0	131250	4459
Camden	1	0	157500	4147
Camden	1	0	183750	3492
Camden	1	0	210000	2477
Camden	1	0	Inf	5542
Camden	1	1	7875	11
Camden	1	1	15750	22
Camden	1	1	21000	28
Camden	1	1	26250	58
Camden	1	1	34125	75
Camden	1	1	42000	169
Campbelltown				7
Campbelltown			0	10
Campbelltown			15750	8
Campbelltown			26250	13
Campbelltown			34125	8
Campbelltown			42000	22
Campbelltown			52500	40
Campbelltown			65625	44
Campbelltown			78750	50
Campbelltown			91875	24
Campbelltown			105000	31
Campbelltown			131250	61
Campbelltown			157500	35
Campbelltown			183750	12
Campbelltown			Inf	3
Campbelltown	0			375
Campbelltown	0		0	96
Campbelltown	0		7875	24
Campbelltown	0		15750	55
Campbelltown	0		21000	141
Campbelltown	0		26250	258
Campbelltown	0		34125	398
Campbelltown	0		42000	457
Campbelltown	0		52500	564
Campbelltown	0		65625	542
Campbelltown	0		78750	477
Campbelltown	0		91875	361
Campbelltown	0		105000	315
Campbelltown	0		131250	483
Campbelltown	0		157500	210
Campbelltown	0		183750	135
Campbelltown	0		210000	66
Campbelltown	0		Inf	115
Campbelltown	1	0		1047
Campbelltown	1	0	0	249
Campbelltown	1	0	7875	45
Campbelltown	1	0	15750	47
Campbelltown	1	0	21000	55
Campbelltown	1	0	26250	173
Campbelltown	1	0	34125	148
Campbelltown	1	0	42000	861
Campbelltown	1	0	52500	796
Campbelltown	1	0	65625	1048
Campbelltown	1	0	78750	1318
Campbelltown	1	0	91875	1077
Campbelltown	1	0	105000	1207
Campbelltown	1	0	131250	2572
Campbelltown	1	0	157500	1861
Campbelltown	1	0	183750	1337
Campbelltown	1	0	210000	850
Campbelltown	1	0	Inf	1541
Campbelltown	1	1	7875	18
Campbelltown	1	1	15750	32
Campbelltown	1	1	21000	19
Campbelltown	1	1	26250	63
Campbelltown	1	1	34125	83
Campbelltown	1	1	42000	193
Canterbury				10
Canterbury			0	13
Canterbury			15750	13
Canterbury			21000	8
Canterbury			26250	12
Canterbury			34125	14
Canterbury			42000	34
Canterbury			52500	51
Canterbury			65625	64
Canterbury			78750	81
Canterbury			91875	38
Canterbury			105000	53
Canterbury			131250	85
Canterbury			157500	52
Canterbury			183750	37
Canterbury			210000	13
Canterbury			Inf	17
Canterbury	0			309
Canterbury	0		0	130
Canterbury	0		7875	27
Canterbury	0		15750	54
Canterbury	0		21000	110
Canterbury	0		26250	165
Canterbury	0		34125	202
Canterbury	0		42000	287
Canterbury	0		52500	374
Canterbury	0		65625	445
Canterbury	0		78750	454
Canterbury	0		91875	327
Canterbury	0		105000	287
Canterbury	0		131250	482
Canterbury	0		157500	252
Canterbury	0		183750	162
Canterbury	0		210000	82
Canterbury	0		Inf	179
Canterbury	1	0		1118
Canterbury	1	0	0	481
Canterbury	1	0	7875	82
Canterbury	1	0	15750	60
Canterbury	1	0	21000	48
Canterbury	1	0	26250	286
Canterbury	1	0	34125	185
Canterbury	1	0	42000	1073
Canterbury	1	0	52500	847
Canterbury	1	0	65625	1146
Canterbury	1	0	78750	1452
Canterbury	1	0	91875	1072
Canterbury	1	0	105000	1162
Canterbury	1	0	131250	2422
Canterbury	1	0	157500	1944
Canterbury	1	0	183750	1523
Canterbury	1	0	210000	1115
Canterbury	1	0	Inf	3058
Canterbury	1	1	7875	21
Canterbury	1	1	15750	28
Canterbury	1	1	21000	37
Canterbury	1	1	26250	97
Canterbury	1	1	34125	124
Canterbury	1	1	42000	243
Castle Hill				6
Castle Hill			0	10
Castle Hill			34125	6
Castle Hill			42000	5
Castle Hill			52500	7
Castle Hill			65625	14
Castle Hill			78750	15
Castle Hill			91875	22
Castle Hill			105000	19
Castle Hill			131250	35
Castle Hill			157500	21
Castle Hill			183750	16
Castle Hill			210000	9
Castle Hill			Inf	23
Castle Hill	0			253
Castle Hill	0		0	83
Castle Hill	0		7875	23
Castle Hill	0		15750	34
Castle Hill	0		21000	47
Castle Hill	0		26250	60
Castle Hill	0		34125	104
Castle Hill	0		42000	147
Castle Hill	0		52500	163
Castle Hill	0		65625	204
Castle Hill	0		78750	245
Castle Hill	0		91875	204
Castle Hill	0		105000	208
Castle Hill	0		131250	391
Castle Hill	0		157500	236
Castle Hill	0		183750	182
Castle Hill	0		210000	102
Castle Hill	0		Inf	316
Castle Hill	1	0		1349
Castle Hill	1	0	0	487
Castle Hill	1	0	7875	119
Castle Hill	1	0	15750	57
Castle Hill	1	0	21000	44
Castle Hill	1	0	26250	236
Castle Hill	1	0	34125	150
Castle Hill	1	0	42000	562
Castle Hill	1	0	52500	599
Castle Hill	1	0	65625	822
Castle Hill	1	0	78750	1032
Castle Hill	1	0	91875	815
Castle Hill	1	0	105000	1002
Castle Hill	1	0	131250	2641
Castle Hill	1	0	157500	2416
Castle Hill	1	0	183750	2639
Castle Hill	1	0	210000	2079
Castle Hill	1	0	Inf	8739
Castle Hill	1	1	7875	9
Castle Hill	1	1	15750	26
Castle Hill	1	1	21000	15
Castle Hill	1	1	26250	47
Castle Hill	1	1	34125	66
Castle Hill	1	1	42000	104
Cessnock				18
Cessnock			0	7
Cessnock			15750	4
Cessnock			21000	5
Cessnock			34125	11
Cessnock			42000	21
Cessnock			52500	51
Cessnock			65625	37
Cessnock			78750	27
Cessnock			91875	15
Cessnock			105000	24
Cessnock			131250	37
Cessnock			157500	19
Cessnock			183750	13
Cessnock			210000	7
Cessnock			Inf	6
Cessnock	0			409
Cessnock	0		0	67
Cessnock	0		7875	25
Cessnock	0		15750	63
Cessnock	0		21000	132
Cessnock	0		26250	210
Cessnock	0		34125	417
Cessnock	0		42000	477
Cessnock	0		52500	625
Cessnock	0		65625	609
Cessnock	0		78750	476
Cessnock	0		91875	316
Cessnock	0		105000	266
Cessnock	0		131250	397
Cessnock	0		157500	183
Cessnock	0		183750	109
Cessnock	0		210000	25
Cessnock	0		Inf	66
Cessnock	1	0		1366
Cessnock	1	0	0	170
Cessnock	1	0	7875	63
Cessnock	1	0	15750	47
Cessnock	1	0	21000	40
Cessnock	1	0	26250	207
Cessnock	1	0	34125	176
Cessnock	1	0	42000	1139
Cessnock	1	0	52500	897
Cessnock	1	0	65625	984
Cessnock	1	0	78750	1363
Cessnock	1	0	91875	1101
Cessnock	1	0	105000	1193
Cessnock	1	0	131250	2844
Cessnock	1	0	157500	2235
Cessnock	1	0	183750	1767
Cessnock	1	0	210000	1026
Cessnock	1	0	Inf	1889
Cessnock	1	1	7875	5
Cessnock	1	1	15750	4
Cessnock	1	1	21000	5
Cessnock	1	1	26250	22
Cessnock	1	1	34125	40
Cessnock	1	1	42000	128
Charlestown				3
Charlestown			15750	3
Charlestown			21000	3
Charlestown			34125	7
Charlestown			42000	13
Charlestown			52500	38
Charlestown			65625	30
Charlestown			78750	46
Charlestown			91875	26
Charlestown			105000	19
Charlestown			131250	43
Charlestown			157500	29
Charlestown			183750	11
Charlestown			210000	10
Charlestown			Inf	8
Charlestown	0			302
Charlestown	0		0	39
Charlestown	0		7875	19
Charlestown	0		15750	42
Charlestown	0		21000	72
Charlestown	0		26250	141
Charlestown	0		34125	214
Charlestown	0		42000	241
Charlestown	0		52500	369
Charlestown	0		65625	423
Charlestown	0		78750	369
Charlestown	0		91875	281
Charlestown	0		105000	228
Charlestown	0		131250	407
Charlestown	0		157500	204
Charlestown	0		183750	112
Charlestown	0		210000	46
Charlestown	0		Inf	94
Charlestown	1	0		1034
Charlestown	1	0	0	145
Charlestown	1	0	7875	53
Charlestown	1	0	15750	34
Charlestown	1	0	21000	32
Charlestown	1	0	26250	185
Charlestown	1	0	34125	109
Charlestown	1	0	42000	856
Charlestown	1	0	52500	703
Charlestown	1	0	65625	849
Charlestown	1	0	78750	1029
Charlestown	1	0	91875	761
Charlestown	1	0	105000	848
Charlestown	1	0	131250	2104
Charlestown	1	0	157500	1912
Charlestown	1	0	183750	1856
Charlestown	1	0	210000	1256
Charlestown	1	0	Inf	3181
Charlestown	1	1	7875	9
Charlestown	1	1	15750	7
Charlestown	1	1	26250	14
Charlestown	1	1	34125	24
Charlestown	1	1	42000	59
Clarence				10
Clarence			0	6
Clarence			7875	4
Clarence			15750	5
Clarence			26250	11
Clarence			34125	13
Clarence			42000	32
Clarence			52500	68
Clarence			65625	58
Clarence			78750	42
Clarence			91875	21
Clarence			105000	19
Clarence			131250	17
Clarence			183750	6
Clarence			Inf	4
Clarence	0			379
Clarence	0		0	61
Clarence	0		7875	30
Clarence	0		15750	33
Clarence	0		21000	127
Clarence	0		26250	195
Clarence	0		34125	338
