SED_NAME16	CountryOfBirth	persons
Brunswick (Northern Metropolitan)	HKG	206
Brunswick (Northern Metropolitan)	HRV	116
Brunswick (Northern Metropolitan)	IDN	330
Brunswick (Northern Metropolitan)	IND	922
Brunswick (Northern Metropolitan)	IRL	335
Brunswick (Northern Metropolitan)	IRN	193
Brunswick (Northern Metropolitan)	IRQ	75
Brunswick (Northern Metropolitan)	ITA	2390
Brunswick (Northern Metropolitan)	JPN	242
Brunswick (Northern Metropolitan)	KHM	21
Brunswick (Northern Metropolitan)	KOR	166
Brunswick (Northern Metropolitan)	LBN	725
Brunswick (Northern Metropolitan)	LKA	251
Brunswick (Northern Metropolitan)	MKD	58
Brunswick (Northern Metropolitan)	MLT	136
Brunswick (Northern Metropolitan)	MMR	20
Brunswick (Northern Metropolitan)	MUS	69
Brunswick (Northern Metropolitan)	MYS	706
Brunswick (Northern Metropolitan)	NLD	138
Brunswick (Northern Metropolitan)	NPL	515
Brunswick (Northern Metropolitan)	NZL	1828
Brunswick (Northern Metropolitan)	PAK	197
Brunswick (Northern Metropolitan)	PHL	448
Brunswick (Northern Metropolitan)	PNG	47
Brunswick (Northern Metropolitan)	POL	121
Brunswick (Northern Metropolitan)	SGP	256
Brunswick (Northern Metropolitan)	THA	168
Brunswick (Northern Metropolitan)	TUR	391
Brunswick (Northern Metropolitan)	TWN	140
Brunswick (Northern Metropolitan)	USA	764
Brunswick (Northern Metropolitan)	VNM	516
Brunswick (Northern Metropolitan)	WSM	3
Brunswick (Northern Metropolitan)	ZAF	257
Brunswick (Northern Metropolitan)	ZWE	56
Bulleen (Eastern Metropolitan)		4097
Bulleen (Eastern Metropolitan)	AFG	9
Bulleen (Eastern Metropolitan)	AUS	34043
Bulleen (Eastern Metropolitan)	BGD	31
Bulleen (Eastern Metropolitan)	BIH	33
Bulleen (Eastern Metropolitan)	BRA	51
Bulleen (Eastern Metropolitan)	CAN	77
Bulleen (Eastern Metropolitan)	CHL	48
Bulleen (Eastern Metropolitan)	CHN	8088
Bulleen (Eastern Metropolitan)	DEU	222
Bulleen (Eastern Metropolitan)	EGY	446
Bulleen (Eastern Metropolitan)	FJI	96
Bulleen (Eastern Metropolitan)	FRA	58
Bulleen (Eastern Metropolitan)	GBR	1212
Bulleen (Eastern Metropolitan)	GRC	2159
Bulleen (Eastern Metropolitan)	HKG	1802
Bulleen (Eastern Metropolitan)	HRV	197
Bulleen (Eastern Metropolitan)	IDN	346
Bulleen (Eastern Metropolitan)	IND	1305
Bulleen (Eastern Metropolitan)	IRL	78
Bulleen (Eastern Metropolitan)	IRN	1765
Bulleen (Eastern Metropolitan)	IRQ	77
Bulleen (Eastern Metropolitan)	ITA	2028
Bulleen (Eastern Metropolitan)	JPN	114
Bulleen (Eastern Metropolitan)	KHM	61
Bulleen (Eastern Metropolitan)	KOR	528
Bulleen (Eastern Metropolitan)	LBN	317
Bulleen (Eastern Metropolitan)	LKA	543
Bulleen (Eastern Metropolitan)	MKD	185
Bulleen (Eastern Metropolitan)	MLT	100
Bulleen (Eastern Metropolitan)	MMR	20
Bulleen (Eastern Metropolitan)	MUS	58
Bulleen (Eastern Metropolitan)	MYS	2555
Bulleen (Eastern Metropolitan)	NLD	117
Bulleen (Eastern Metropolitan)	NPL	39
Bulleen (Eastern Metropolitan)	NZL	598
Bulleen (Eastern Metropolitan)	PAK	289
Bulleen (Eastern Metropolitan)	PHL	375
Bulleen (Eastern Metropolitan)	PNG	26
Bulleen (Eastern Metropolitan)	POL	106
Bulleen (Eastern Metropolitan)	SGP	479
Bulleen (Eastern Metropolitan)	THA	159
Bulleen (Eastern Metropolitan)	TUR	147
Bulleen (Eastern Metropolitan)	TWN	468
Bulleen (Eastern Metropolitan)	USA	246
Bulleen (Eastern Metropolitan)	VNM	723
Bulleen (Eastern Metropolitan)	ZAF	526
Bulleen (Eastern Metropolitan)	ZWE	68
Bundoora (Northern Metropolitan)		4165
Bundoora (Northern Metropolitan)	AFG	26
Bundoora (Northern Metropolitan)	AUS	39223
Bundoora (Northern Metropolitan)	BGD	114
Bundoora (Northern Metropolitan)	BIH	110
Bundoora (Northern Metropolitan)	BRA	53
Bundoora (Northern Metropolitan)	CAN	67
Bundoora (Northern Metropolitan)	CHL	60
Bundoora (Northern Metropolitan)	CHN	3083
Bundoora (Northern Metropolitan)	DEU	180
Bundoora (Northern Metropolitan)	EGY	224
Bundoora (Northern Metropolitan)	FJI	119
Bundoora (Northern Metropolitan)	FRA	38
Bundoora (Northern Metropolitan)	GBR	1270
Bundoora (Northern Metropolitan)	GRC	913
Bundoora (Northern Metropolitan)	HKG	279
Bundoora (Northern Metropolitan)	HRV	264
Bundoora (Northern Metropolitan)	IDN	197
Bundoora (Northern Metropolitan)	IND	1983
Bundoora (Northern Metropolitan)	IRL	186
Bundoora (Northern Metropolitan)	IRN	484
Bundoora (Northern Metropolitan)	IRQ	125
Bundoora (Northern Metropolitan)	ITA	1141
Bundoora (Northern Metropolitan)	JPN	72
Bundoora (Northern Metropolitan)	KHM	41
Bundoora (Northern Metropolitan)	KOR	132
Bundoora (Northern Metropolitan)	LBN	250
Bundoora (Northern Metropolitan)	LKA	999
Bundoora (Northern Metropolitan)	MKD	691
Bundoora (Northern Metropolitan)	MLT	131
Bundoora (Northern Metropolitan)	MMR	21
Bundoora (Northern Metropolitan)	MUS	89
Bundoora (Northern Metropolitan)	MYS	766
Bundoora (Northern Metropolitan)	NLD	84
Bundoora (Northern Metropolitan)	NPL	112
Bundoora (Northern Metropolitan)	NZL	579
Bundoora (Northern Metropolitan)	PAK	186
Bundoora (Northern Metropolitan)	PHL	533
Bundoora (Northern Metropolitan)	PNG	27
Bundoora (Northern Metropolitan)	POL	129
Bundoora (Northern Metropolitan)	SGP	179
Bundoora (Northern Metropolitan)	THA	164
Bundoora (Northern Metropolitan)	TUR	73
Bundoora (Northern Metropolitan)	TWN	107
Bundoora (Northern Metropolitan)	USA	167
Bundoora (Northern Metropolitan)	VNM	824
Bundoora (Northern Metropolitan)	WSM	28
Bundoora (Northern Metropolitan)	ZAF	205
Bundoora (Northern Metropolitan)	ZWE	50
Buninyong (Western Victoria)		4635
Buninyong (Western Victoria)	AFG	10
Buninyong (Western Victoria)	AUS	55907
Buninyong (Western Victoria)	BGD	24
Buninyong (Western Victoria)	BIH	17
Buninyong (Western Victoria)	BRA	13
Buninyong (Western Victoria)	CAN	72
Buninyong (Western Victoria)	CHL	25
Buninyong (Western Victoria)	CHN	215
Buninyong (Western Victoria)	DEU	259
Buninyong (Western Victoria)	EGY	24
Buninyong (Western Victoria)	FJI	24
Buninyong (Western Victoria)	FRA	32
Buninyong (Western Victoria)	GBR	2190
Buninyong (Western Victoria)	GRC	32
Buninyong (Western Victoria)	HKG	18
Buninyong (Western Victoria)	HRV	78
Buninyong (Western Victoria)	IDN	47
Buninyong (Western Victoria)	IND	908
Buninyong (Western Victoria)	IRL	124
Buninyong (Western Victoria)	IRN	35
Buninyong (Western Victoria)	IRQ	8
Buninyong (Western Victoria)	ITA	130
Buninyong (Western Victoria)	JPN	36
Buninyong (Western Victoria)	KHM	10
Buninyong (Western Victoria)	KOR	27
Buninyong (Western Victoria)	LBN	12
Buninyong (Western Victoria)	LKA	110
Buninyong (Western Victoria)	MKD	18
Buninyong (Western Victoria)	MLT	120
Buninyong (Western Victoria)	MMR	10
Buninyong (Western Victoria)	MUS	18
Buninyong (Western Victoria)	MYS	98
Buninyong (Western Victoria)	NLD	333
Buninyong (Western Victoria)	NPL	95
Buninyong (Western Victoria)	NZL	681
Buninyong (Western Victoria)	PAK	88
Buninyong (Western Victoria)	PHL	287
Buninyong (Western Victoria)	PNG	22
Buninyong (Western Victoria)	POL	44
Buninyong (Western Victoria)	SGP	54
Buninyong (Western Victoria)	THA	76
Buninyong (Western Victoria)	TUR	4
Buninyong (Western Victoria)	TWN	21
Buninyong (Western Victoria)	USA	175
Buninyong (Western Victoria)	VNM	64
Buninyong (Western Victoria)	WSM	11
Buninyong (Western Victoria)	ZAF	142
Buninyong (Western Victoria)	ZWE	42
Burwood (Southern Metropolitan)		4285
Burwood (Southern Metropolitan)	AFG	84
Burwood (Southern Metropolitan)	AUS	41213
Burwood (Southern Metropolitan)	BGD	83
Burwood (Southern Metropolitan)	BIH	32
Burwood (Southern Metropolitan)	BRA	62
Burwood (Southern Metropolitan)	CAN	143
Burwood (Southern Metropolitan)	CHL	57
Burwood (Southern Metropolitan)	CHN	6378
Burwood (Southern Metropolitan)	DEU	234
Burwood (Southern Metropolitan)	EGY	140
Burwood (Southern Metropolitan)	FJI	93
Burwood (Southern Metropolitan)	FRA	114
Burwood (Southern Metropolitan)	GBR	2005
Burwood (Southern Metropolitan)	GRC	764
Burwood (Southern Metropolitan)	HKG	768
Burwood (Southern Metropolitan)	HRV	81
Burwood (Southern Metropolitan)	IDN	496
Burwood (Southern Metropolitan)	IND	2421
Burwood (Southern Metropolitan)	IRL	156
Burwood (Southern Metropolitan)	IRN	314
Burwood (Southern Metropolitan)	IRQ	39
Burwood (Southern Metropolitan)	ITA	433
Burwood (Southern Metropolitan)	JPN	163
Burwood (Southern Metropolitan)	KHM	96
Burwood (Southern Metropolitan)	KOR	433
Burwood (Southern Metropolitan)	LBN	56
Burwood (Southern Metropolitan)	LKA	1297
Burwood (Southern Metropolitan)	MKD	30
Burwood (Southern Metropolitan)	MLT	42
Burwood (Southern Metropolitan)	MMR	57
Burwood (Southern Metropolitan)	MUS	128
Burwood (Southern Metropolitan)	MYS	1616
Burwood (Southern Metropolitan)	NLD	117
Burwood (Southern Metropolitan)	NPL	95
Burwood (Southern Metropolitan)	NZL	857
Burwood (Southern Metropolitan)	PAK	143
Burwood (Southern Metropolitan)	PHL	468
Burwood (Southern Metropolitan)	PNG	26
Burwood (Southern Metropolitan)	POL	187
Burwood (Southern Metropolitan)	SGP	401
Burwood (Southern Metropolitan)	THA	208
Burwood (Southern Metropolitan)	TUR	82
Burwood (Southern Metropolitan)	TWN	240
Burwood (Southern Metropolitan)	USA	324
Burwood (Southern Metropolitan)	VNM	934
Burwood (Southern Metropolitan)	WSM	10
Burwood (Southern Metropolitan)	ZAF	417
Burwood (Southern Metropolitan)	ZWE	65
Carrum (South-Eastern Metropolitan)		4952
Carrum (South-Eastern Metropolitan)	AFG	108
Carrum (South-Eastern Metropolitan)	AUS	51206
Carrum (South-Eastern Metropolitan)	BGD	30
Carrum (South-Eastern Metropolitan)	BIH	84
Carrum (South-Eastern Metropolitan)	BRA	61
Carrum (South-Eastern Metropolitan)	CAN	125
Carrum (South-Eastern Metropolitan)	CHL	126
Carrum (South-Eastern Metropolitan)	CHN	617
Carrum (South-Eastern Metropolitan)	DEU	360
Carrum (South-Eastern Metropolitan)	EGY	118
Carrum (South-Eastern Metropolitan)	FJI	217
Carrum (South-Eastern Metropolitan)	FRA	72
Carrum (South-Eastern Metropolitan)	GBR	3955
Carrum (South-Eastern Metropolitan)	GRC	270
Carrum (South-Eastern Metropolitan)	HKG	98
Carrum (South-Eastern Metropolitan)	HRV	169
Carrum (South-Eastern Metropolitan)	IDN	104
Carrum (South-Eastern Metropolitan)	IND	1196
Carrum (South-Eastern Metropolitan)	IRL	288
Carrum (South-Eastern Metropolitan)	IRN	71
Carrum (South-Eastern Metropolitan)	IRQ	28
Carrum (South-Eastern Metropolitan)	ITA	338
Carrum (South-Eastern Metropolitan)	JPN	43
Carrum (South-Eastern Metropolitan)	KHM	94
Carrum (South-Eastern Metropolitan)	KOR	62
Carrum (South-Eastern Metropolitan)	LBN	89
Carrum (South-Eastern Metropolitan)	LKA	441
Carrum (South-Eastern Metropolitan)	MKD	41
Carrum (South-Eastern Metropolitan)	MLT	83
Carrum (South-Eastern Metropolitan)	MMR	32
Carrum (South-Eastern Metropolitan)	MUS	268
Carrum (South-Eastern Metropolitan)	MYS	218
Carrum (South-Eastern Metropolitan)	NLD	296
Carrum (South-Eastern Metropolitan)	NPL	37
Carrum (South-Eastern Metropolitan)	NZL	1661
Carrum (South-Eastern Metropolitan)	PAK	62
Carrum (South-Eastern Metropolitan)	PHL	829
Carrum (South-Eastern Metropolitan)	PNG	33
Carrum (South-Eastern Metropolitan)	POL	208
Carrum (South-Eastern Metropolitan)	SGP	84
Carrum (South-Eastern Metropolitan)	THA	245
Carrum (South-Eastern Metropolitan)	TUR	129
Carrum (South-Eastern Metropolitan)	TWN	53
Carrum (South-Eastern Metropolitan)	USA	234
Carrum (South-Eastern Metropolitan)	VNM	221
Carrum (South-Eastern Metropolitan)	WSM	58
Carrum (South-Eastern Metropolitan)	ZAF	676
Carrum (South-Eastern Metropolitan)	ZWE	67
Caulfield (Southern Metropolitan)		8260
Caulfield (Southern Metropolitan)	AFG	17
Caulfield (Southern Metropolitan)	AUS	40720
Caulfield (Southern Metropolitan)	BGD	56
Caulfield (Southern Metropolitan)	BIH	42
Caulfield (Southern Metropolitan)	BRA	174
Caulfield (Southern Metropolitan)	CAN	228
Caulfield (Southern Metropolitan)	CHL	102
Caulfield (Southern Metropolitan)	CHN	1857
Caulfield (Southern Metropolitan)	DEU	492
Caulfield (Southern Metropolitan)	EGY	110
Caulfield (Southern Metropolitan)	FJI	45
Caulfield (Southern Metropolitan)	FRA	474
Caulfield (Southern Metropolitan)	GBR	2483
Caulfield (Southern Metropolitan)	GRC	527
Caulfield (Southern Metropolitan)	HKG	224
Caulfield (Southern Metropolitan)	HRV	76
Caulfield (Southern Metropolitan)	IDN	206
Caulfield (Southern Metropolitan)	IND	2336
Caulfield (Southern Metropolitan)	IRL	597
Caulfield (Southern Metropolitan)	IRN	89
Caulfield (Southern Metropolitan)	IRQ	24
Caulfield (Southern Metropolitan)	ITA	387
Caulfield (Southern Metropolitan)	JPN	335
Caulfield (Southern Metropolitan)	KHM	18
Caulfield (Southern Metropolitan)	KOR	134
Caulfield (Southern Metropolitan)	LBN	42
Caulfield (Southern Metropolitan)	LKA	291
Caulfield (Southern Metropolitan)	MKD	23
Caulfield (Southern Metropolitan)	MLT	27
Caulfield (Southern Metropolitan)	MMR	22
Caulfield (Southern Metropolitan)	MUS	99
Caulfield (Southern Metropolitan)	MYS	464
Caulfield (Southern Metropolitan)	NLD	99
Caulfield (Southern Metropolitan)	NPL	305
Caulfield (Southern Metropolitan)	NZL	1160
Caulfield (Southern Metropolitan)	PAK	78
Caulfield (Southern Metropolitan)	PHL	429
Caulfield (Southern Metropolitan)	PNG	25
Caulfield (Southern Metropolitan)	POL	734
Caulfield (Southern Metropolitan)	SGP	198
Caulfield (Southern Metropolitan)	THA	170
Caulfield (Southern Metropolitan)	TUR	61
Caulfield (Southern Metropolitan)	TWN	126
Caulfield (Southern Metropolitan)	USA	817
Caulfield (Southern Metropolitan)	VNM	300
Caulfield (Southern Metropolitan)	ZAF	2205
Caulfield (Southern Metropolitan)	ZWE	99
Clarinda (South-Eastern Metropolitan)		6950
Clarinda (South-Eastern Metropolitan)	AFG	98
Clarinda (South-Eastern Metropolitan)	AUS	32257
Clarinda (South-Eastern Metropolitan)	BGD	261
Clarinda (South-Eastern Metropolitan)	BIH	85
Clarinda (South-Eastern Metropolitan)	BRA	84
Clarinda (South-Eastern Metropolitan)	CAN	87
Clarinda (South-Eastern Metropolitan)	CHL	168
Clarinda (South-Eastern Metropolitan)	CHN	4887
Clarinda (South-Eastern Metropolitan)	DEU	198
Clarinda (South-Eastern Metropolitan)	EGY	237
Clarinda (South-Eastern Metropolitan)	FJI	184
Clarinda (South-Eastern Metropolitan)	FRA	84
Clarinda (South-Eastern Metropolitan)	GBR	1173
Clarinda (South-Eastern Metropolitan)	GRC	2815
Clarinda (South-Eastern Metropolitan)	HKG	434
Clarinda (South-Eastern Metropolitan)	HRV	205
Clarinda (South-Eastern Metropolitan)	IDN	527
Clarinda (South-Eastern Metropolitan)	IND	7272
Clarinda (South-Eastern Metropolitan)	IRL	164
Clarinda (South-Eastern Metropolitan)	IRN	131
Clarinda (South-Eastern Metropolitan)	IRQ	71
Clarinda (South-Eastern Metropolitan)	ITA	1007
Clarinda (South-Eastern Metropolitan)	JPN	248
Clarinda (South-Eastern Metropolitan)	KHM	1844
Clarinda (South-Eastern Metropolitan)	KOR	567
Clarinda (South-Eastern Metropolitan)	LBN	185
Clarinda (South-Eastern Metropolitan)	LKA	1476
Clarinda (South-Eastern Metropolitan)	MKD	44
Clarinda (South-Eastern Metropolitan)	MLT	98
Clarinda (South-Eastern Metropolitan)	MMR	430
Clarinda (South-Eastern Metropolitan)	MUS	424
Clarinda (South-Eastern Metropolitan)	MYS	1584
Clarinda (South-Eastern Metropolitan)	NLD	92
Clarinda (South-Eastern Metropolitan)	NPL	422
Clarinda (South-Eastern Metropolitan)	NZL	754
Clarinda (South-Eastern Metropolitan)	PAK	335
Clarinda (South-Eastern Metropolitan)	PHL	1192
Clarinda (South-Eastern Metropolitan)	PNG	18
Clarinda (South-Eastern Metropolitan)	POL	249
Clarinda (South-Eastern Metropolitan)	SGP	267
Clarinda (South-Eastern Metropolitan)	THA	585
Clarinda (South-Eastern Metropolitan)	TUR	191
Clarinda (South-Eastern Metropolitan)	TWN	239
Clarinda (South-Eastern Metropolitan)	USA	192
Clarinda (South-Eastern Metropolitan)	VNM	4652
Clarinda (South-Eastern Metropolitan)	WSM	32
Clarinda (South-Eastern Metropolitan)	ZAF	409
Clarinda (South-Eastern Metropolitan)	ZWE	55
Cranbourne (South-Eastern Metropolitan)		10081
Cranbourne (South-Eastern Metropolitan)	AFG	4499
Cranbourne (South-Eastern Metropolitan)	AUS	68739
Cranbourne (South-Eastern Metropolitan)	BGD	280
Cranbourne (South-Eastern Metropolitan)	BIH	206
Cranbourne (South-Eastern Metropolitan)	BRA	40
Cranbourne (South-Eastern Metropolitan)	CAN	86
Cranbourne (South-Eastern Metropolitan)	CHL	294
Cranbourne (South-Eastern Metropolitan)	CHN	1075
Cranbourne (South-Eastern Metropolitan)	DEU	281
Cranbourne (South-Eastern Metropolitan)	EGY	262
Cranbourne (South-Eastern Metropolitan)	FJI	830
Cranbourne (South-Eastern Metropolitan)	FRA	60
Cranbourne (South-Eastern Metropolitan)	GBR	3216
Cranbourne (South-Eastern Metropolitan)	GRC	250
Cranbourne (South-Eastern Metropolitan)	HKG	135
Cranbourne (South-Eastern Metropolitan)	HRV	155
Cranbourne (South-Eastern Metropolitan)	IDN	251
Cranbourne (South-Eastern Metropolitan)	IND	15738
Cranbourne (South-Eastern Metropolitan)	IRL	219
Cranbourne (South-Eastern Metropolitan)	IRN	427
Cranbourne (South-Eastern Metropolitan)	IRQ	177
Cranbourne (South-Eastern Metropolitan)	ITA	371
Cranbourne (South-Eastern Metropolitan)	JPN	78
Cranbourne (South-Eastern Metropolitan)	KHM	891
Cranbourne (South-Eastern Metropolitan)	KOR	141
Cranbourne (South-Eastern Metropolitan)	LBN	161
Cranbourne (South-Eastern Metropolitan)	LKA	4403
Cranbourne (South-Eastern Metropolitan)	MKD	151
Cranbourne (South-Eastern Metropolitan)	MLT	97
Cranbourne (South-Eastern Metropolitan)	MMR	97
Cranbourne (South-Eastern Metropolitan)	MUS	1107
Cranbourne (South-Eastern Metropolitan)	MYS	570
Cranbourne (South-Eastern Metropolitan)	NLD	321
Cranbourne (South-Eastern Metropolitan)	NPL	452
Cranbourne (South-Eastern Metropolitan)	NZL	3384
Cranbourne (South-Eastern Metropolitan)	PAK	1451
Cranbourne (South-Eastern Metropolitan)	PHL	3183
Cranbourne (South-Eastern Metropolitan)	PNG	22
Cranbourne (South-Eastern Metropolitan)	POL	227
Cranbourne (South-Eastern Metropolitan)	SGP	255
Cranbourne (South-Eastern Metropolitan)	THA	404
Cranbourne (South-Eastern Metropolitan)	TUR	252
Cranbourne (South-Eastern Metropolitan)	TWN	86
Cranbourne (South-Eastern Metropolitan)	USA	242
Cranbourne (South-Eastern Metropolitan)	VNM	527
Cranbourne (South-Eastern Metropolitan)	WSM	735
Cranbourne (South-Eastern Metropolitan)	ZAF	640
Cranbourne (South-Eastern Metropolitan)	ZWE	333
Croydon (Eastern Metropolitan)		2970
Croydon (Eastern Metropolitan)	AFG	13
Croydon (Eastern Metropolitan)	AUS	45316
Croydon (Eastern Metropolitan)	BGD	18
Croydon (Eastern Metropolitan)	BIH	23
Croydon (Eastern Metropolitan)	BRA	26
Croydon (Eastern Metropolitan)	CAN	82
Croydon (Eastern Metropolitan)	CHL	50
Croydon (Eastern Metropolitan)	CHN	1759
Croydon (Eastern Metropolitan)	DEU	318
Croydon (Eastern Metropolitan)	EGY	88
Croydon (Eastern Metropolitan)	FJI	39
Croydon (Eastern Metropolitan)	FRA	48
Croydon (Eastern Metropolitan)	GBR	2913
Croydon (Eastern Metropolitan)	GRC	80
Croydon (Eastern Metropolitan)	HKG	259
Croydon (Eastern Metropolitan)	HRV	55
Croydon (Eastern Metropolitan)	IDN	138
Croydon (Eastern Metropolitan)	IND	1138
Croydon (Eastern Metropolitan)	IRL	152
Croydon (Eastern Metropolitan)	IRN	358
Croydon (Eastern Metropolitan)	IRQ	17
Croydon (Eastern Metropolitan)	ITA	273
Croydon (Eastern Metropolitan)	JPN	51
Croydon (Eastern Metropolitan)	KHM	92
Croydon (Eastern Metropolitan)	KOR	132
Croydon (Eastern Metropolitan)	LBN	53
Croydon (Eastern Metropolitan)	LKA	313
Croydon (Eastern Metropolitan)	MKD	23
Croydon (Eastern Metropolitan)	MLT	62
Croydon (Eastern Metropolitan)	MMR	1419
Croydon (Eastern Metropolitan)	MUS	69
Croydon (Eastern Metropolitan)	MYS	564
Croydon (Eastern Metropolitan)	NLD	350
Croydon (Eastern Metropolitan)	NPL	62
Croydon (Eastern Metropolitan)	NZL	677
Croydon (Eastern Metropolitan)	PAK	56
Croydon (Eastern Metropolitan)	PHL	321
Croydon (Eastern Metropolitan)	PNG	38
Croydon (Eastern Metropolitan)	POL	82
Croydon (Eastern Metropolitan)	SGP	152
Croydon (Eastern Metropolitan)	THA	189
Croydon (Eastern Metropolitan)	TUR	20
Croydon (Eastern Metropolitan)	TWN	76
Croydon (Eastern Metropolitan)	USA	198
Croydon (Eastern Metropolitan)	VNM	192
Croydon (Eastern Metropolitan)	WSM	6
Croydon (Eastern Metropolitan)	ZAF	469
Croydon (Eastern Metropolitan)	ZWE	43
Dandenong (South-Eastern Metropolitan)		10274
Dandenong (South-Eastern Metropolitan)	AFG	5989
Dandenong (South-Eastern Metropolitan)	AUS	28681
Dandenong (South-Eastern Metropolitan)	BGD	262
Dandenong (South-Eastern Metropolitan)	BIH	1068
Dandenong (South-Eastern Metropolitan)	BRA	22
Dandenong (South-Eastern Metropolitan)	CAN	29
Dandenong (South-Eastern Metropolitan)	CHL	260
Dandenong (South-Eastern Metropolitan)	CHN	1675
Dandenong (South-Eastern Metropolitan)	DEU	251
Dandenong (South-Eastern Metropolitan)	EGY	228
Dandenong (South-Eastern Metropolitan)	FJI	441
Dandenong (South-Eastern Metropolitan)	FRA	36
Dandenong (South-Eastern Metropolitan)	GBR	1079
Dandenong (South-Eastern Metropolitan)	GRC	705
Dandenong (South-Eastern Metropolitan)	HKG	140
Dandenong (South-Eastern Metropolitan)	HRV	592
Dandenong (South-Eastern Metropolitan)	IDN	319
Dandenong (South-Eastern Metropolitan)	IND	5704
Dandenong (South-Eastern Metropolitan)	IRL	95
Dandenong (South-Eastern Metropolitan)	IRN	751
Dandenong (South-Eastern Metropolitan)	IRQ	246
Dandenong (South-Eastern Metropolitan)	ITA	776
Dandenong (South-Eastern Metropolitan)	JPN	43
Dandenong (South-Eastern Metropolitan)	KHM	717
Dandenong (South-Eastern Metropolitan)	KOR	195
Dandenong (South-Eastern Metropolitan)	LBN	470
Dandenong (South-Eastern Metropolitan)	LKA	4183
Dandenong (South-Eastern Metropolitan)	MKD	929
Dandenong (South-Eastern Metropolitan)	MLT	82
Dandenong (South-Eastern Metropolitan)	MMR	216
Dandenong (South-Eastern Metropolitan)	MUS	594
Dandenong (South-Eastern Metropolitan)	MYS	848
Dandenong (South-Eastern Metropolitan)	NLD	247
Dandenong (South-Eastern Metropolitan)	NPL	105
Dandenong (South-Eastern Metropolitan)	NZL	1095
Dandenong (South-Eastern Metropolitan)	PAK	2063
Dandenong (South-Eastern Metropolitan)	PHL	1250
Dandenong (South-Eastern Metropolitan)	PNG	12
Dandenong (South-Eastern Metropolitan)	POL	456
Dandenong (South-Eastern Metropolitan)	SGP	155
Dandenong (South-Eastern Metropolitan)	THA	265
Dandenong (South-Eastern Metropolitan)	TUR	316
Dandenong (South-Eastern Metropolitan)	TWN	73
Dandenong (South-Eastern Metropolitan)	USA	82
Dandenong (South-Eastern Metropolitan)	VNM	1772
Dandenong (South-Eastern Metropolitan)	WSM	237
Dandenong (South-Eastern Metropolitan)	ZAF	246
Dandenong (South-Eastern Metropolitan)	ZWE	43
Eildon (Northern Victoria)		5566
Eildon (Northern Victoria)	AFG	3
Eildon (Northern Victoria)	AUS	49802
Eildon (Northern Victoria)	BGD	3
Eildon (Northern Victoria)	BIH	11
Eildon (Northern Victoria)	BRA	16
Eildon (Northern Victoria)	CAN	106
Eildon (Northern Victoria)	CHL	15
Eildon (Northern Victoria)	CHN	121
Eildon (Northern Victoria)	DEU	416
Eildon (Northern Victoria)	EGY	12
Eildon (Northern Victoria)	FJI	27
Eildon (Northern Victoria)	FRA	56
Eildon (Northern Victoria)	GBR	3118
Eildon (Northern Victoria)	GRC	63
Eildon (Northern Victoria)	HKG	36
Eildon (Northern Victoria)	HRV	38
Eildon (Northern Victoria)	IDN	41
Eildon (Northern Victoria)	IND	153
Eildon (Northern Victoria)	IRL	118
Eildon (Northern Victoria)	IRN	10
Eildon (Northern Victoria)	ITA	186
Eildon (Northern Victoria)	JPN	46
Eildon (Northern Victoria)	KHM	27
Eildon (Northern Victoria)	KOR	7
Eildon (Northern Victoria)	LBN	8
Eildon (Northern Victoria)	LKA	59
Eildon (Northern Victoria)	MKD	29
Eildon (Northern Victoria)	MLT	45
Eildon (Northern Victoria)	MMR	9
Eildon (Northern Victoria)	MUS	19
Eildon (Northern Victoria)	MYS	87
Eildon (Northern Victoria)	NLD	406
Eildon (Northern Victoria)	NPL	8
Eildon (Northern Victoria)	NZL	797
Eildon (Northern Victoria)	PAK	22
Eildon (Northern Victoria)	PHL	130
Eildon (Northern Victoria)	PNG	35
Eildon (Northern Victoria)	POL	72
Eildon (Northern Victoria)	SGP	41
Eildon (Northern Victoria)	THA	84
Eildon (Northern Victoria)	TUR	9
Eildon (Northern Victoria)	TWN	30
Eildon (Northern Victoria)	USA	186
Eildon (Northern Victoria)	VNM	38
Eildon (Northern Victoria)	ZAF	205
Eildon (Northern Victoria)	ZWE	26
Eltham (Eastern Metropolitan)		2584
Eltham (Eastern Metropolitan)	AFG	4
Eltham (Eastern Metropolitan)	AUS	47415
Eltham (Eastern Metropolitan)	BGD	13
Eltham (Eastern Metropolitan)	BIH	13
Eltham (Eastern Metropolitan)	BRA	27
Eltham (Eastern Metropolitan)	CAN	136
Eltham (Eastern Metropolitan)	CHL	44
Eltham (Eastern Metropolitan)	CHN	835
Eltham (Eastern Metropolitan)	DEU	301
Eltham (Eastern Metropolitan)	EGY	82
Eltham (Eastern Metropolitan)	FJI	22
Eltham (Eastern Metropolitan)	FRA	78
Eltham (Eastern Metropolitan)	GBR	2666
Eltham (Eastern Metropolitan)	GRC	250
Eltham (Eastern Metropolitan)	HKG	121
Eltham (Eastern Metropolitan)	HRV	118
Eltham (Eastern Metropolitan)	IDN	75
Eltham (Eastern Metropolitan)	IND	448
Eltham (Eastern Metropolitan)	IRL	208
Eltham (Eastern Metropolitan)	IRN	343
Eltham (Eastern Metropolitan)	IRQ	33
Eltham (Eastern Metropolitan)	ITA	686
Eltham (Eastern Metropolitan)	JPN	72
