SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Monaro	State or territory housing authority	23625	26
Monaro	State or territory housing authority	28875	5
Monaro	State or territory housing authority	34125	5
Mount Druitt		7875	3
Mount Druitt		11812	4
Mount Druitt		14437	8
Mount Druitt		18375	14
Mount Druitt		23625	7
Mount Druitt	(Other)	7875	3
Mount Druitt	(Other)	10500	3
Mount Druitt	(Other)	11812	5
Mount Druitt	(Other)	14437	39
Mount Druitt	(Other)	18375	84
Mount Druitt	(Other)	23625	42
Mount Druitt	(Other)	28875	9
Mount Druitt	(Other)	49875	4
Mount Druitt	Co-op/church group etc	52	3
Mount Druitt	Co-op/church group etc	3937	7
Mount Druitt	Co-op/church group etc	5250	29
Mount Druitt	Co-op/church group etc	7875	81
Mount Druitt	Co-op/church group etc	10500	27
Mount Druitt	Co-op/church group etc	11812	35
Mount Druitt	Co-op/church group etc	14437	28
Mount Druitt	Co-op/church group etc	18375	24
Mount Druitt	Co-op/church group etc	23625	4
Mount Druitt	Person not in same household	52	7
Mount Druitt	Person not in same household	5250	25
Mount Druitt	Person not in same household	7875	34
Mount Druitt	Person not in same household	10500	49
Mount Druitt	Person not in same household	11812	68
Mount Druitt	Person not in same household	14437	182
Mount Druitt	Person not in same household	18375	496
Mount Druitt	Person not in same household	23625	187
Mount Druitt	Person not in same household	28875	64
Mount Druitt	Person not in same household	34125	11
Mount Druitt	Person not in same household	39375	8
Mount Druitt	Real estate agent	52	3
Mount Druitt	Real estate agent	3937	3
Mount Druitt	Real estate agent	5250	4
Mount Druitt	Real estate agent	7875	17
Mount Druitt	Real estate agent	10500	22
Mount Druitt	Real estate agent	11812	201
Mount Druitt	Real estate agent	14437	1124
Mount Druitt	Real estate agent	18375	2860
Mount Druitt	Real estate agent	23625	1358
Mount Druitt	Real estate agent	28875	387
Mount Druitt	Real estate agent	34125	115
Mount Druitt	Real estate agent	39375	22
Mount Druitt	Real estate agent	44625	3
Mount Druitt	Real estate agent	49875	10
Mount Druitt	State or territory housing authority	52	31
Mount Druitt	State or territory housing authority	3937	83
Mount Druitt	State or territory housing authority	5250	487
Mount Druitt	State or territory housing authority	7875	425
Mount Druitt	State or territory housing authority	10500	181
Mount Druitt	State or territory housing authority	11812	208
Mount Druitt	State or territory housing authority	14437	292
Mount Druitt	State or territory housing authority	18375	185
Mount Druitt	State or territory housing authority	23625	18
Mount Druitt	State or territory housing authority	28875	8
Mulgoa		18375	3
Mulgoa	(Other)	5250	4
Mulgoa	(Other)	7875	4
Mulgoa	(Other)	10500	6
Mulgoa	(Other)	11812	81
Mulgoa	(Other)	14437	34
Mulgoa	(Other)	18375	32
Mulgoa	(Other)	23625	22
Mulgoa	(Other)	28875	9
Mulgoa	(Other)	34125	10
Mulgoa	(Other)	39375	5
Mulgoa	(Other)	44625	3
Mulgoa	Co-op/church group etc	11812	10
Mulgoa	Co-op/church group etc	14437	13
Mulgoa	Co-op/church group etc	18375	10
Mulgoa	Person not in same household	52	3
Mulgoa	Person not in same household	3937	3
Mulgoa	Person not in same household	5250	3
Mulgoa	Person not in same household	7875	21
Mulgoa	Person not in same household	10500	35
Mulgoa	Person not in same household	11812	39
Mulgoa	Person not in same household	14437	89
Mulgoa	Person not in same household	18375	231
Mulgoa	Person not in same household	23625	207
Mulgoa	Person not in same household	28875	90
Mulgoa	Person not in same household	34125	24
Mulgoa	Person not in same household	39375	13
Mulgoa	Person not in same household	44625	10
Mulgoa	Person not in same household	49875	9
Mulgoa	Real estate agent	7875	10
Mulgoa	Real estate agent	10500	12
Mulgoa	Real estate agent	11812	47
Mulgoa	Real estate agent	14437	179
Mulgoa	Real estate agent	18375	1027
Mulgoa	Real estate agent	23625	1436
Mulgoa	Real estate agent	28875	854
Mulgoa	Real estate agent	34125	248
Mulgoa	Real estate agent	39375	77
Mulgoa	Real estate agent	44625	22
Mulgoa	Real estate agent	49875	30
Mulgoa	State or territory housing authority	52	3
Mulgoa	State or territory housing authority	3937	4
Mulgoa	State or territory housing authority	5250	32
Mulgoa	State or territory housing authority	7875	16
Mulgoa	State or territory housing authority	10500	8
Mulgoa	State or territory housing authority	11812	19
Mulgoa	State or territory housing authority	14437	12
Mulgoa	State or territory housing authority	18375	4
Mulgoa	State or territory housing authority	23625	13
Murray		5250	15
Murray		7875	18
Murray		10500	6
Murray		11812	4
Murray		14437	9
Murray	(Other)	52	73
Murray	(Other)	3937	29
Murray	(Other)	5250	105
Murray	(Other)	7875	115
Murray	(Other)	10500	72
Murray	(Other)	11812	84
Murray	(Other)	14437	69
Murray	(Other)	18375	52
Murray	(Other)	23625	19
Murray	(Other)	28875	5
Murray	(Other)	39375	4
Murray	(Other)	49875	4
Murray	Co-op/church group etc	52	31
Murray	Co-op/church group etc	3937	20
Murray	Co-op/church group etc	5250	49
Murray	Co-op/church group etc	7875	88
Murray	Co-op/church group etc	10500	26
Murray	Co-op/church group etc	11812	23
Murray	Co-op/church group etc	14437	15
Murray	Co-op/church group etc	18375	3
Murray	Person not in same household	52	38
Murray	Person not in same household	3937	30
Murray	Person not in same household	5250	225
Murray	Person not in same household	7875	420
Murray	Person not in same household	10500	293
Murray	Person not in same household	11812	362
Murray	Person not in same household	14437	315
Murray	Person not in same household	18375	202
Murray	Person not in same household	23625	49
Murray	Person not in same household	28875	12
Murray	Person not in same household	34125	3
Murray	Person not in same household	39375	8
Murray	Person not in same household	49875	12
Murray	Real estate agent	52	14
Murray	Real estate agent	3937	14
Murray	Real estate agent	5250	202
Murray	Real estate agent	7875	425
Murray	Real estate agent	10500	432
Murray	Real estate agent	11812	796
Murray	Real estate agent	14437	1073
Murray	Real estate agent	18375	841
Murray	Real estate agent	23625	166
Murray	Real estate agent	28875	31
Murray	Real estate agent	34125	6
Murray	Real estate agent	39375	9
Murray	Real estate agent	49875	5
Murray	State or territory housing authority	52	27
Murray	State or territory housing authority	3937	27
Murray	State or territory housing authority	5250	150
Murray	State or territory housing authority	7875	176
Murray	State or territory housing authority	10500	77
Murray	State or territory housing authority	11812	89
Murray	State or territory housing authority	14437	23
Murray	State or territory housing authority	18375	13
Murray	State or territory housing authority	23625	4
Myall Lakes		3937	3
Myall Lakes		7875	9
Myall Lakes		10500	9
Myall Lakes		11812	4
Myall Lakes		14437	6
Myall Lakes		18375	4
Myall Lakes		23625	3
Myall Lakes	(Other)	52	3
Myall Lakes	(Other)	3937	4
Myall Lakes	(Other)	5250	19
Myall Lakes	(Other)	7875	54
Myall Lakes	(Other)	10500	30
Myall Lakes	(Other)	11812	32
Myall Lakes	(Other)	14437	31
Myall Lakes	(Other)	18375	33
Myall Lakes	(Other)	23625	4
Myall Lakes	(Other)	49875	6
Myall Lakes	Co-op/church group etc	52	8
Myall Lakes	Co-op/church group etc	3937	16
Myall Lakes	Co-op/church group etc	5250	39
Myall Lakes	Co-op/church group etc	7875	175
Myall Lakes	Co-op/church group etc	10500	42
Myall Lakes	Co-op/church group etc	11812	55
Myall Lakes	Co-op/church group etc	14437	42
Myall Lakes	Co-op/church group etc	18375	46
Myall Lakes	Co-op/church group etc	23625	7
Myall Lakes	Co-op/church group etc	34125	5
Myall Lakes	Person not in same household	52	22
Myall Lakes	Person not in same household	3937	6
Myall Lakes	Person not in same household	5250	61
Myall Lakes	Person not in same household	7875	120
Myall Lakes	Person not in same household	10500	149
Myall Lakes	Person not in same household	11812	228
Myall Lakes	Person not in same household	14437	360
Myall Lakes	Person not in same household	18375	330
Myall Lakes	Person not in same household	23625	103
Myall Lakes	Person not in same household	28875	19
Myall Lakes	Person not in same household	34125	5
Myall Lakes	Real estate agent	52	9
Myall Lakes	Real estate agent	5250	20
Myall Lakes	Real estate agent	7875	135
Myall Lakes	Real estate agent	10500	228
Myall Lakes	Real estate agent	11812	596
Myall Lakes	Real estate agent	14437	1311
Myall Lakes	Real estate agent	18375	1515
Myall Lakes	Real estate agent	23625	533
Myall Lakes	Real estate agent	28875	114
Myall Lakes	Real estate agent	34125	26
Myall Lakes	Real estate agent	39375	9
Myall Lakes	Real estate agent	49875	12
Myall Lakes	State or territory housing authority	52	11
Myall Lakes	State or territory housing authority	3937	9
Myall Lakes	State or territory housing authority	5250	49
Myall Lakes	State or territory housing authority	7875	180
Myall Lakes	State or territory housing authority	10500	55
Myall Lakes	State or territory housing authority	11812	95
Myall Lakes	State or territory housing authority	14437	68
Myall Lakes	State or territory housing authority	18375	45
Myall Lakes	State or territory housing authority	23625	5
Newcastle		5250	6
Newcastle		7875	3
Newcastle		11812	4
Newcastle		18375	8
Newcastle		23625	5
Newcastle	(Other)	5250	10
Newcastle	(Other)	7875	27
Newcastle	(Other)	10500	16
Newcastle	(Other)	11812	49
Newcastle	(Other)	14437	33
Newcastle	(Other)	18375	30
Newcastle	(Other)	23625	23
Newcastle	(Other)	28875	8
Newcastle	(Other)	34125	5
Newcastle	Co-op/church group etc	52	9
Newcastle	Co-op/church group etc	3937	9
Newcastle	Co-op/church group etc	5250	46
Newcastle	Co-op/church group etc	7875	86
Newcastle	Co-op/church group etc	10500	51
Newcastle	Co-op/church group etc	11812	45
Newcastle	Co-op/church group etc	14437	38
Newcastle	Co-op/church group etc	18375	45
Newcastle	Co-op/church group etc	23625	12
Newcastle	Co-op/church group etc	28875	5
Newcastle	Person not in same household	52	11
Newcastle	Person not in same household	3937	3
Newcastle	Person not in same household	5250	53
Newcastle	Person not in same household	7875	89
Newcastle	Person not in same household	10500	106
Newcastle	Person not in same household	11812	153
Newcastle	Person not in same household	14437	308
Newcastle	Person not in same household	18375	573
Newcastle	Person not in same household	23625	383
Newcastle	Person not in same household	28875	170
Newcastle	Person not in same household	34125	58
Newcastle	Person not in same household	39375	28
Newcastle	Person not in same household	44625	20
Newcastle	Person not in same household	49875	24
Newcastle	Real estate agent	52	6
Newcastle	Real estate agent	5250	21
Newcastle	Real estate agent	7875	116
Newcastle	Real estate agent	10500	146
Newcastle	Real estate agent	11812	350
Newcastle	Real estate agent	14437	905
Newcastle	Real estate agent	18375	2653
Newcastle	Real estate agent	23625	2490
Newcastle	Real estate agent	28875	1227
Newcastle	Real estate agent	34125	473
Newcastle	Real estate agent	39375	212
Newcastle	Real estate agent	44625	93
Newcastle	Real estate agent	49875	113
Newcastle	State or territory housing authority	52	81
Newcastle	State or territory housing authority	3937	142
Newcastle	State or territory housing authority	5250	848
Newcastle	State or territory housing authority	7875	185
Newcastle	State or territory housing authority	10500	82
Newcastle	State or territory housing authority	11812	95
Newcastle	State or territory housing authority	14437	63
Newcastle	State or territory housing authority	18375	52
Newcastle	State or territory housing authority	23625	15
Newcastle	State or territory housing authority	44625	5
Newtown		5250	12
Newtown		7875	3
Newtown		10500	4
Newtown		18375	5
Newtown		23625	3
Newtown		28875	5
Newtown		34125	4
Newtown	(Other)	5250	10
Newtown	(Other)	7875	15
Newtown	(Other)	10500	11
Newtown	(Other)	11812	39
Newtown	(Other)	14437	27
Newtown	(Other)	18375	40
Newtown	(Other)	23625	22
Newtown	(Other)	28875	26
Newtown	(Other)	34125	10
Newtown	(Other)	39375	9
Newtown	(Other)	44625	3
Newtown	(Other)	49875	7
Newtown	Co-op/church group etc	52	14
Newtown	Co-op/church group etc	3937	17
Newtown	Co-op/church group etc	5250	102
Newtown	Co-op/church group etc	7875	126
Newtown	Co-op/church group etc	10500	43
Newtown	Co-op/church group etc	11812	65
Newtown	Co-op/church group etc	14437	42
Newtown	Co-op/church group etc	18375	63
Newtown	Co-op/church group etc	23625	47
Newtown	Co-op/church group etc	28875	17
Newtown	Co-op/church group etc	34125	4
Newtown	Person not in same household	52	3
Newtown	Person not in same household	5250	32
Newtown	Person not in same household	7875	66
Newtown	Person not in same household	10500	75
Newtown	Person not in same household	11812	129
Newtown	Person not in same household	14437	182
Newtown	Person not in same household	18375	294
Newtown	Person not in same household	23625	376
Newtown	Person not in same household	28875	314
Newtown	Person not in same household	34125	227
Newtown	Person not in same household	39375	166
Newtown	Person not in same household	44625	122
Newtown	Person not in same household	49875	222
Newtown	Real estate agent	52	9
Newtown	Real estate agent	3937	3
Newtown	Real estate agent	5250	28
Newtown	Real estate agent	7875	60
Newtown	Real estate agent	10500	60
Newtown	Real estate agent	11812	238
Newtown	Real estate agent	14437	915
Newtown	Real estate agent	18375	2299
Newtown	Real estate agent	23625	2945
Newtown	Real estate agent	28875	2647
Newtown	Real estate agent	34125	2042
Newtown	Real estate agent	39375	1375
Newtown	Real estate agent	44625	757
Newtown	Real estate agent	49875	1268
Newtown	State or territory housing authority	52	107
Newtown	State or territory housing authority	3937	337
Newtown	State or territory housing authority	5250	1311
Newtown	State or territory housing authority	7875	294
Newtown	State or territory housing authority	10500	118
Newtown	State or territory housing authority	11812	102
Newtown	State or territory housing authority	14437	75
Newtown	State or territory housing authority	18375	64
Newtown	State or territory housing authority	23625	49
Newtown	State or territory housing authority	28875	8
Newtown	State or territory housing authority	34125	5
Newtown	State or territory housing authority	44625	4
North Shore		7875	6
North Shore		18375	6
North Shore		23625	5
North Shore		28875	8
North Shore	(Other)	5250	5
North Shore	(Other)	11812	24
North Shore	(Other)	14437	8
North Shore	(Other)	18375	7
North Shore	(Other)	23625	12
North Shore	(Other)	28875	10
North Shore	(Other)	34125	7
North Shore	(Other)	39375	9
North Shore	(Other)	49875	13
North Shore	Co-op/church group etc	3937	5
North Shore	Co-op/church group etc	5250	33
North Shore	Co-op/church group etc	7875	92
North Shore	Co-op/church group etc	10500	14
North Shore	Co-op/church group etc	11812	16
North Shore	Co-op/church group etc	14437	8
North Shore	Co-op/church group etc	18375	10
North Shore	Co-op/church group etc	23625	4
North Shore	Person not in same household	52	10
North Shore	Person not in same household	3937	6
North Shore	Person not in same household	5250	18
North Shore	Person not in same household	7875	26
North Shore	Person not in same household	10500	32
North Shore	Person not in same household	11812	42
North Shore	Person not in same household	14437	109
North Shore	Person not in same household	18375	243
North Shore	Person not in same household	23625	348
North Shore	Person not in same household	28875	315
North Shore	Person not in same household	34125	241
North Shore	Person not in same household	39375	164
North Shore	Person not in same household	44625	103
North Shore	Person not in same household	49875	270
North Shore	Real estate agent	52	10
North Shore	Real estate agent	5250	20
North Shore	Real estate agent	7875	19
North Shore	Real estate agent	10500	18
North Shore	Real estate agent	11812	63
North Shore	Real estate agent	14437	346
North Shore	Real estate agent	18375	2044
North Shore	Real estate agent	23625	2968
North Shore	Real estate agent	28875	2812
North Shore	Real estate agent	34125	1965
North Shore	Real estate agent	39375	1370
North Shore	Real estate agent	44625	825
North Shore	Real estate agent	49875	1705
North Shore	State or territory housing authority	52	11
North Shore	State or territory housing authority	3937	10
North Shore	State or territory housing authority	5250	68
North Shore	State or territory housing authority	7875	106
North Shore	State or territory housing authority	10500	37
North Shore	State or territory housing authority	11812	31
North Shore	State or territory housing authority	14437	17
North Shore	State or territory housing authority	18375	10
North Shore	State or territory housing authority	23625	3
North Shore	State or territory housing authority	34125	3
North Shore	State or territory housing authority	44625	3
Northern Tablelands		3937	5
Northern Tablelands		5250	14
Northern Tablelands		7875	11
Northern Tablelands		10500	4
Northern Tablelands		11812	3
Northern Tablelands		18375	8
Northern Tablelands	(Other)	52	44
Northern Tablelands	(Other)	3937	18
Northern Tablelands	(Other)	5250	56
Northern Tablelands	(Other)	7875	61
Northern Tablelands	(Other)	10500	41
Northern Tablelands	(Other)	11812	57
Northern Tablelands	(Other)	14437	37
Northern Tablelands	(Other)	18375	22
Northern Tablelands	(Other)	28875	4
Northern Tablelands	(Other)	49875	7
Northern Tablelands	Co-op/church group etc	52	33
Northern Tablelands	Co-op/church group etc	3937	24
Northern Tablelands	Co-op/church group etc	5250	75
Northern Tablelands	Co-op/church group etc	7875	153
Northern Tablelands	Co-op/church group etc	10500	70
Northern Tablelands	Co-op/church group etc	11812	72
Northern Tablelands	Co-op/church group etc	14437	32
Northern Tablelands	Co-op/church group etc	18375	12
Northern Tablelands	Co-op/church group etc	34125	5
Northern Tablelands	Person not in same household	52	51
Northern Tablelands	Person not in same household	3937	18
Northern Tablelands	Person not in same household	5250	162
Northern Tablelands	Person not in same household	7875	265
Northern Tablelands	Person not in same household	10500	247
Northern Tablelands	Person not in same household	11812	298
Northern Tablelands	Person not in same household	14437	288
Northern Tablelands	Person not in same household	18375	182
Northern Tablelands	Person not in same household	23625	34
Northern Tablelands	Person not in same household	28875	6
Northern Tablelands	Person not in same household	49875	8
Northern Tablelands	Real estate agent	52	15
Northern Tablelands	Real estate agent	3937	17
Northern Tablelands	Real estate agent	5250	116
Northern Tablelands	Real estate agent	7875	540
Northern Tablelands	Real estate agent	10500	493
Northern Tablelands	Real estate agent	11812	1004
Northern Tablelands	Real estate agent	14437	1422
Northern Tablelands	Real estate agent	18375	1049
Northern Tablelands	Real estate agent	23625	223
Northern Tablelands	Real estate agent	28875	45
Northern Tablelands	Real estate agent	34125	7
Northern Tablelands	Real estate agent	49875	8
Northern Tablelands	State or territory housing authority	52	16
Northern Tablelands	State or territory housing authority	3937	29
Northern Tablelands	State or territory housing authority	5250	98
Northern Tablelands	State or territory housing authority	7875	226
Northern Tablelands	State or territory housing authority	10500	93
Northern Tablelands	State or territory housing authority	11812	149
Northern Tablelands	State or territory housing authority	14437	67
Northern Tablelands	State or territory housing authority	18375	20
Northern Tablelands	State or territory housing authority	23625	3
Oatley		5250	3
Oatley		7875	4
Oatley		14437	3
Oatley		18375	5
Oatley		23625	5
Oatley		34125	4
Oatley	(Other)	5250	4
Oatley	(Other)	10500	4
Oatley	(Other)	11812	35
Oatley	(Other)	14437	26
Oatley	(Other)	18375	29
Oatley	(Other)	23625	13
Oatley	(Other)	28875	6
Oatley	(Other)	44625	3
Oatley	Co-op/church group etc	3937	4
Oatley	Co-op/church group etc	5250	36
Oatley	Co-op/church group etc	7875	54
Oatley	Co-op/church group etc	10500	11
Oatley	Co-op/church group etc	11812	24
Oatley	Co-op/church group etc	14437	21
Oatley	Co-op/church group etc	18375	25
Oatley	Co-op/church group etc	23625	9
Oatley	Co-op/church group etc	28875	6
Oatley	Person not in same household	3937	3
Oatley	Person not in same household	5250	18
Oatley	Person not in same household	7875	48
Oatley	Person not in same household	10500	40
Oatley	Person not in same household	11812	36
Oatley	Person not in same household	14437	95
Oatley	Person not in same household	18375	214
Oatley	Person not in same household	23625	174
Oatley	Person not in same household	28875	82
Oatley	Person not in same household	34125	35
Oatley	Person not in same household	39375	35
Oatley	Person not in same household	44625	11
Oatley	Person not in same household	49875	18
Oatley	Real estate agent	52	4
Oatley	Real estate agent	5250	11
Oatley	Real estate agent	7875	18
Oatley	Real estate agent	10500	18
Oatley	Real estate agent	11812	51
Oatley	Real estate agent	14437	437
Oatley	Real estate agent	18375	1676
Oatley	Real estate agent	23625	1221
Oatley	Real estate agent	28875	807
Oatley	Real estate agent	34125	446
Oatley	Real estate agent	39375	204
Oatley	Real estate agent	44625	94
Oatley	Real estate agent	49875	109
Oatley	State or territory housing authority	52	25
Oatley	State or territory housing authority	3937	40
Oatley	State or territory housing authority	5250	342
Oatley	State or territory housing authority	7875	104
Oatley	State or territory housing authority	10500	54
Oatley	State or territory housing authority	11812	59
Oatley	State or territory housing authority	14437	52
Oatley	State or territory housing authority	18375	36
Oatley	State or territory housing authority	23625	19
Oatley	State or territory housing authority	28875	13
Orange		3937	3
Orange		5250	8
Orange		7875	16
Orange		10500	6
Orange		11812	3
Orange		14437	5
Orange		18375	9
Orange	(Other)	52	29
Orange	(Other)	3937	9
Orange	(Other)	5250	29
Orange	(Other)	7875	42
Orange	(Other)	10500	20
Orange	(Other)	11812	40
Orange	(Other)	14437	46
Orange	(Other)	18375	33
Orange	(Other)	23625	11
Orange	(Other)	49875	3
Orange	Co-op/church group etc	52	4
Orange	Co-op/church group etc	3937	15
Orange	Co-op/church group etc	5250	61
Orange	Co-op/church group etc	7875	75
Orange	Co-op/church group etc	10500	39
Orange	Co-op/church group etc	11812	36
Orange	Co-op/church group etc	14437	30
Orange	Co-op/church group etc	18375	16
Orange	Co-op/church group etc	23625	3
Orange	Co-op/church group etc	28875	3
Orange	Person not in same household	52	32
Orange	Person not in same household	3937	16
Orange	Person not in same household	5250	109
Orange	Person not in same household	7875	193
Orange	Person not in same household	10500	222
Orange	Person not in same household	11812	300
Orange	Person not in same household	14437	353
Orange	Person not in same household	18375	230
Orange	Person not in same household	23625	67
Orange	Person not in same household	28875	27
Orange	Person not in same household	34125	8
Orange	Person not in same household	39375	7
Orange	Person not in same household	49875	9
Orange	Real estate agent	52	5
Orange	Real estate agent	3937	10
Orange	Real estate agent	5250	73
Orange	Real estate agent	7875	260
Orange	Real estate agent	10500	263
Orange	Real estate agent	11812	722
Orange	Real estate agent	14437	1252
Orange	Real estate agent	18375	1490
Orange	Real estate agent	23625	661
Orange	Real estate agent	28875	130
Orange	Real estate agent	34125	19
Orange	Real estate agent	39375	6
Orange	Real estate agent	49875	17
Orange	State or territory housing authority	52	34
Orange	State or territory housing authority	3937	62
Orange	State or territory housing authority	5250	358
Orange	State or territory housing authority	7875	233
Orange	State or territory housing authority	10500	98
Orange	State or territory housing authority	11812	107
Orange	State or territory housing authority	14437	79
Orange	State or territory housing authority	18375	26
Orange	State or territory housing authority	23625	4
Orange	State or territory housing authority	44625	3
Oxley		5250	3
Oxley		7875	9
Oxley		10500	4
Oxley		11812	9
Oxley		14437	5
Oxley		18375	6
Oxley	(Other)	52	8
Oxley	(Other)	3937	8
Oxley	(Other)	5250	36
Oxley	(Other)	7875	47
Oxley	(Other)	10500	36
Oxley	(Other)	11812	42
Oxley	(Other)	14437	39
Oxley	(Other)	18375	33
Oxley	(Other)	23625	7
Oxley	(Other)	49875	4
Oxley	Co-op/church group etc	52	9
Oxley	Co-op/church group etc	3937	6
Oxley	Co-op/church group etc	5250	55
Oxley	Co-op/church group etc	7875	225
Oxley	Co-op/church group etc	10500	79
Oxley	Co-op/church group etc	11812	84
Oxley	Co-op/church group etc	14437	48
Oxley	Co-op/church group etc	18375	51
Oxley	Co-op/church group etc	23625	8
Oxley	Co-op/church group etc	28875	4
Oxley	Person not in same household	52	28
Oxley	Person not in same household	3937	9
Oxley	Person not in same household	5250	88
Oxley	Person not in same household	7875	158
Oxley	Person not in same household	10500	173
Oxley	Person not in same household	11812	264
Oxley	Person not in same household	14437	430
Oxley	Person not in same household	18375	392
Oxley	Person not in same household	23625	83
Oxley	Person not in same household	28875	27
Oxley	Person not in same household	34125	3
Oxley	Person not in same household	39375	4
Oxley	Person not in same household	44625	3
Oxley	Real estate agent	52	12
Oxley	Real estate agent	3937	3
Oxley	Real estate agent	5250	19
Oxley	Real estate agent	7875	99
Oxley	Real estate agent	10500	178
Oxley	Real estate agent	11812	419
Oxley	Real estate agent	14437	1053
Oxley	Real estate agent	18375	1381
Oxley	Real estate agent	23625	426
Oxley	Real estate agent	28875	76
Oxley	Real estate agent	34125	19
Oxley	Real estate agent	49875	5
Oxley	State or territory housing authority	52	4
Oxley	State or territory housing authority	3937	8
Oxley	State or territory housing authority	5250	38
Oxley	State or territory housing authority	7875	152
Oxley	State or territory housing authority	10500	49
Oxley	State or territory housing authority	11812	71
Oxley	State or territory housing authority	14437	48
Oxley	State or territory housing authority	18375	38
Oxley	State or territory housing authority	28875	5
Parramatta		7875	4
Parramatta		11812	5
Parramatta		14437	12
Parramatta		18375	10
Parramatta		23625	3
Parramatta	(Other)	3937	3
Parramatta	(Other)	5250	8
Parramatta	(Other)	7875	11
Parramatta	(Other)	10500	7
Parramatta	(Other)	11812	202
Parramatta	(Other)	14437	94
Parramatta	(Other)	18375	62
Parramatta	(Other)	23625	48
Parramatta	(Other)	28875	20
Parramatta	(Other)	34125	4
Parramatta	(Other)	39375	3
Parramatta	(Other)	49875	10
Parramatta	Co-op/church group etc	52	6
Parramatta	Co-op/church group etc	3937	16
Parramatta	Co-op/church group etc	5250	57
Parramatta	Co-op/church group etc	7875	98
Parramatta	Co-op/church group etc	10500	74
Parramatta	Co-op/church group etc	11812	74
Parramatta	Co-op/church group etc	14437	67
Parramatta	Co-op/church group etc	18375	72
Parramatta	Co-op/church group etc	23625	21
Parramatta	Co-op/church group etc	28875	6
Parramatta	Person not in same household	52	3
Parramatta	Person not in same household	3937	3
Parramatta	Person not in same household	5250	24
Parramatta	Person not in same household	7875	74
Parramatta	Person not in same household	10500	75
Parramatta	Person not in same household	11812	100
Parramatta	Person not in same household	14437	225
Parramatta	Person not in same household	18375	478
Parramatta	Person not in same household	23625	452
Parramatta	Person not in same household	28875	199
Parramatta	Person not in same household	34125	76
Parramatta	Person not in same household	39375	27
Parramatta	Person not in same household	44625	19
Parramatta	Person not in same household	49875	27
Parramatta	Real estate agent	52	13
Parramatta	Real estate agent	3937	4
Parramatta	Real estate agent	5250	32
Parramatta	Real estate agent	7875	70
Parramatta	Real estate agent	10500	82
Parramatta	Real estate agent	11812	314
Parramatta	Real estate agent	14437	1694
Parramatta	Real estate agent	18375	5092
Parramatta	Real estate agent	23625	5200
Parramatta	Real estate agent	28875	1991
Parramatta	Real estate agent	34125	584
Parramatta	Real estate agent	39375	319
Parramatta	Real estate agent	44625	116
Parramatta	Real estate agent	49875	78
Parramatta	State or territory housing authority	52	99
Parramatta	State or territory housing authority	3937	207
Parramatta	State or territory housing authority	5250	1014
Parramatta	State or territory housing authority	7875	360
Parramatta	State or territory housing authority	10500	167
Parramatta	State or territory housing authority	11812	165
Parramatta	State or territory housing authority	14437	140
Parramatta	State or territory housing authority	18375	109
Parramatta	State or territory housing authority	23625	67
Parramatta	State or territory housing authority	28875	24
Parramatta	State or territory housing authority	34125	5
Penrith		5250	3
Penrith		7875	4
Penrith		10500	3
Penrith		11812	3
Penrith		14437	7
Penrith		18375	3
Penrith		23625	4
Penrith	(Other)	5250	10
Penrith	(Other)	7875	10
Penrith	(Other)	10500	3
Penrith	(Other)	11812	12
Penrith	(Other)	14437	14
Penrith	(Other)	18375	29
Penrith	(Other)	23625	17
Penrith	Co-op/church group etc	52	8
Penrith	Co-op/church group etc	3937	15
Penrith	Co-op/church group etc	5250	40
Penrith	Co-op/church group etc	7875	136
Penrith	Co-op/church group etc	10500	57
Penrith	Co-op/church group etc	11812	65
Penrith	Co-op/church group etc	14437	104
Penrith	Co-op/church group etc	18375	48
Penrith	Co-op/church group etc	23625	3
Penrith	Person not in same household	52	16
Penrith	Person not in same household	3937	7
Penrith	Person not in same household	5250	19
Penrith	Person not in same household	7875	37
Penrith	Person not in same household	10500	46
Penrith	Person not in same household	11812	87
Penrith	Person not in same household	14437	204
Penrith	Person not in same household	18375	377
Penrith	Person not in same household	23625	184
Penrith	Person not in same household	28875	51
Penrith	Person not in same household	34125	9
Penrith	Person not in same household	39375	9
Penrith	Person not in same household	44625	3
Penrith	Person not in same household	49875	9
Penrith	Real estate agent	52	5
Penrith	Real estate agent	5250	10
Penrith	Real estate agent	7875	44
Penrith	Real estate agent	10500	53
Penrith	Real estate agent	11812	385
Penrith	Real estate agent	14437	1232
Penrith	Real estate agent	18375	4073
Penrith	Real estate agent	23625	1790
Penrith	Real estate agent	28875	535
Penrith	Real estate agent	34125	136
Penrith	Real estate agent	39375	29
Penrith	Real estate agent	44625	10
Penrith	Real estate agent	49875	12
Penrith	State or territory housing authority	52	44
Penrith	State or territory housing authority	3937	112
Penrith	State or territory housing authority	5250	528
Penrith	State or territory housing authority	7875	255
Penrith	State or territory housing authority	10500	120
Penrith	State or territory housing authority	11812	120
Penrith	State or territory housing authority	14437	106
Penrith	State or territory housing authority	18375	116
Penrith	State or territory housing authority	23625	21
Penrith	State or territory housing authority	28875	7
Pittwater		7875	3
Pittwater		10500	3
Pittwater		14437	3
Pittwater		18375	7
Pittwater		23625	4
Pittwater		28875	3
Pittwater	(Other)	5250	13
Pittwater	(Other)	7875	9
Pittwater	(Other)	10500	20
Pittwater	(Other)	11812	5
