SED_NAME21	Age	UsualResidence	persons
Bendigo West (Northern Victoria)	55-64	Visitor from NSW	14
Bendigo West (Northern Victoria)	55-64	Visitor from QLD	3
Bendigo West (Northern Victoria)	55-64	Visitor from VIC	289
Bendigo West (Northern Victoria)	55-64	Visitor from WA	3
Bendigo West (Northern Victoria)	55-64	Visitor same SA2	21
Bendigo West (Northern Victoria)	65-74	Home	7663
Bendigo West (Northern Victoria)	65-74	Visitor from NSW	13
Bendigo West (Northern Victoria)	65-74	Visitor from QLD	8
Bendigo West (Northern Victoria)	65-74	Visitor from SA	4
Bendigo West (Northern Victoria)	65-74	Visitor from VIC	210
Bendigo West (Northern Victoria)	65-74	Visitor from WA	7
Bendigo West (Northern Victoria)	65-74	Visitor same SA2	16
Bendigo West (Northern Victoria)	75-84	Home	4463
Bendigo West (Northern Victoria)	75-84	Visitor from NSW	12
Bendigo West (Northern Victoria)	75-84	Visitor from SA	4
Bendigo West (Northern Victoria)	75-84	Visitor from VIC	126
Bendigo West (Northern Victoria)	75-84	Visitor same SA2	20
Bendigo West (Northern Victoria)	85+	Home	1795
Bendigo West (Northern Victoria)	85+	Visitor from VIC	109
Bendigo West (Northern Victoria)	85+	Visitor same SA2	6
Bentleigh (Southern Metropolitan)	0-14	Home	12669
Bentleigh (Southern Metropolitan)	0-14	Visitor from VIC	112
Bentleigh (Southern Metropolitan)	0-14	Visitor same SA2	8
Bentleigh (Southern Metropolitan)	15-24	Home	7787
Bentleigh (Southern Metropolitan)	15-24	Visitor from NSW	11
Bentleigh (Southern Metropolitan)	15-24	Visitor from QLD	4
Bentleigh (Southern Metropolitan)	15-24	Visitor from VIC	137
Bentleigh (Southern Metropolitan)	25-34	Home	7196
Bentleigh (Southern Metropolitan)	25-34	Visitor from NSW	5
Bentleigh (Southern Metropolitan)	25-34	Visitor from QLD	3
Bentleigh (Southern Metropolitan)	25-34	Visitor from SA	6
Bentleigh (Southern Metropolitan)	25-34	Visitor from TAS	4
Bentleigh (Southern Metropolitan)	25-34	Visitor from VIC	154
Bentleigh (Southern Metropolitan)	25-34	Visitor same SA2	7
Bentleigh (Southern Metropolitan)	35-44	Home	9852
Bentleigh (Southern Metropolitan)	35-44	Visitor from VIC	113
Bentleigh (Southern Metropolitan)	35-44	Visitor same SA2	5
Bentleigh (Southern Metropolitan)	45-54	Home	10212
Bentleigh (Southern Metropolitan)	45-54	Visitor from NSW	4
Bentleigh (Southern Metropolitan)	45-54	Visitor from QLD	6
Bentleigh (Southern Metropolitan)	45-54	Visitor from VIC	120
Bentleigh (Southern Metropolitan)	55-64	Home	7467
Bentleigh (Southern Metropolitan)	55-64	Visitor from NSW	3
Bentleigh (Southern Metropolitan)	55-64	Visitor from QLD	3
Bentleigh (Southern Metropolitan)	55-64	Visitor from TAS	4
Bentleigh (Southern Metropolitan)	55-64	Visitor from VIC	112
Bentleigh (Southern Metropolitan)	55-64	Visitor from WA	3
Bentleigh (Southern Metropolitan)	55-64	Visitor same SA2	3
Bentleigh (Southern Metropolitan)	65-74	Home	5144
Bentleigh (Southern Metropolitan)	65-74	Visitor from QLD	6
Bentleigh (Southern Metropolitan)	65-74	Visitor from SA	5
Bentleigh (Southern Metropolitan)	65-74	Visitor from VIC	98
Bentleigh (Southern Metropolitan)	65-74	Visitor same SA2	12
Bentleigh (Southern Metropolitan)	75-84	Home	3184
Bentleigh (Southern Metropolitan)	75-84	Visitor from VIC	70
Bentleigh (Southern Metropolitan)	75-84	Visitor from WA	5
Bentleigh (Southern Metropolitan)	75-84	Visitor same SA2	8
Bentleigh (Southern Metropolitan)	85+	Home	1737
Bentleigh (Southern Metropolitan)	85+	Visitor from VIC	73
Bentleigh (Southern Metropolitan)	85+	Visitor same SA2	8
Box Hill (Eastern Metropolitan)	0-14	Home	10923
Box Hill (Eastern Metropolitan)	0-14	Visitor from QLD	4
Box Hill (Eastern Metropolitan)	0-14	Visitor from VIC	178
Box Hill (Eastern Metropolitan)	15-24	Home	10020
Box Hill (Eastern Metropolitan)	15-24	Visitor from ACT	3
Box Hill (Eastern Metropolitan)	15-24	Visitor from NSW	9
Box Hill (Eastern Metropolitan)	15-24	Visitor from QLD	4
Box Hill (Eastern Metropolitan)	15-24	Visitor from SA	3
Box Hill (Eastern Metropolitan)	15-24	Visitor from VIC	219
Box Hill (Eastern Metropolitan)	15-24	Visitor from WA	10
Box Hill (Eastern Metropolitan)	15-24	Visitor same SA2	4
Box Hill (Eastern Metropolitan)	25-34	Home	10474
Box Hill (Eastern Metropolitan)	25-34	Visitor from NSW	10
Box Hill (Eastern Metropolitan)	25-34	Visitor from QLD	5
Box Hill (Eastern Metropolitan)	25-34	Visitor from TAS	3
Box Hill (Eastern Metropolitan)	25-34	Visitor from VIC	281
Box Hill (Eastern Metropolitan)	25-34	Visitor same SA2	7
Box Hill (Eastern Metropolitan)	35-44	Home	9510
Box Hill (Eastern Metropolitan)	35-44	Visitor from NSW	4
Box Hill (Eastern Metropolitan)	35-44	Visitor from QLD	4
Box Hill (Eastern Metropolitan)	35-44	Visitor from VIC	197
Box Hill (Eastern Metropolitan)	35-44	Visitor same SA2	5
Box Hill (Eastern Metropolitan)	45-54	Home	9716
Box Hill (Eastern Metropolitan)	45-54	Visitor from NSW	7
Box Hill (Eastern Metropolitan)	45-54	Visitor from SA	3
Box Hill (Eastern Metropolitan)	45-54	Visitor from VIC	183
Box Hill (Eastern Metropolitan)	45-54	Visitor same SA2	9
Box Hill (Eastern Metropolitan)	55-64	Home	8081
Box Hill (Eastern Metropolitan)	55-64	Visitor from NSW	4
Box Hill (Eastern Metropolitan)	55-64	Visitor from QLD	7
Box Hill (Eastern Metropolitan)	55-64	Visitor from VIC	157
Box Hill (Eastern Metropolitan)	55-64	Visitor same SA2	14
Box Hill (Eastern Metropolitan)	65-74	Home	6233
Box Hill (Eastern Metropolitan)	65-74	Visitor from NSW	7
Box Hill (Eastern Metropolitan)	65-74	Visitor from QLD	8
Box Hill (Eastern Metropolitan)	65-74	Visitor from VIC	162
Box Hill (Eastern Metropolitan)	65-74	Visitor same SA2	14
Box Hill (Eastern Metropolitan)	75-84	Home	4070
Box Hill (Eastern Metropolitan)	75-84	Visitor from NSW	3
Box Hill (Eastern Metropolitan)	75-84	Visitor from VIC	149
Box Hill (Eastern Metropolitan)	75-84	Visitor same SA2	6
Box Hill (Eastern Metropolitan)	85+	Home	2483
Box Hill (Eastern Metropolitan)	85+	Visitor from VIC	92
Box Hill (Eastern Metropolitan)	85+	Visitor same SA2	9
Brighton (Southern Metropolitan)	0-14	Home	9773
Brighton (Southern Metropolitan)	0-14	Visitor from VIC	142
Brighton (Southern Metropolitan)	0-14	Visitor same SA2	4
Brighton (Southern Metropolitan)	15-24	Home	6761
Brighton (Southern Metropolitan)	15-24	Visitor from NSW	11
Brighton (Southern Metropolitan)	15-24	Visitor from VIC	159
Brighton (Southern Metropolitan)	15-24	Visitor same SA2	13
Brighton (Southern Metropolitan)	25-34	Home	6394
Brighton (Southern Metropolitan)	25-34	Visitor from ACT	3
Brighton (Southern Metropolitan)	25-34	Visitor from NSW	13
Brighton (Southern Metropolitan)	25-34	Visitor from NT	4
Brighton (Southern Metropolitan)	25-34	Visitor from TAS	5
Brighton (Southern Metropolitan)	25-34	Visitor from VIC	185
Brighton (Southern Metropolitan)	25-34	Visitor same SA2	5
Brighton (Southern Metropolitan)	35-44	Home	7678
Brighton (Southern Metropolitan)	35-44	Visitor from NSW	3
Brighton (Southern Metropolitan)	35-44	Visitor from SA	3
Brighton (Southern Metropolitan)	35-44	Visitor from VIC	163
Brighton (Southern Metropolitan)	35-44	Visitor from WA	5
Brighton (Southern Metropolitan)	45-54	Home	9575
Brighton (Southern Metropolitan)	45-54	Visitor from NSW	3
Brighton (Southern Metropolitan)	45-54	Visitor from QLD	3
Brighton (Southern Metropolitan)	45-54	Visitor from VIC	133
Brighton (Southern Metropolitan)	45-54	Visitor same SA2	4
Brighton (Southern Metropolitan)	55-64	Home	7975
Brighton (Southern Metropolitan)	55-64	Visitor from NSW	13
Brighton (Southern Metropolitan)	55-64	Visitor from QLD	9
Brighton (Southern Metropolitan)	55-64	Visitor from SA	3
Brighton (Southern Metropolitan)	55-64	Visitor from TAS	4
Brighton (Southern Metropolitan)	55-64	Visitor from VIC	154
Brighton (Southern Metropolitan)	55-64	Visitor same SA2	11
Brighton (Southern Metropolitan)	65-74	Home	5879
Brighton (Southern Metropolitan)	65-74	Visitor from NSW	4
Brighton (Southern Metropolitan)	65-74	Visitor from QLD	7
Brighton (Southern Metropolitan)	65-74	Visitor from SA	7
Brighton (Southern Metropolitan)	65-74	Visitor from VIC	100
Brighton (Southern Metropolitan)	65-74	Visitor from WA	3
Brighton (Southern Metropolitan)	65-74	Visitor same SA2	3
Brighton (Southern Metropolitan)	75-84	Home	3665
Brighton (Southern Metropolitan)	75-84	Visitor from NSW	9
Brighton (Southern Metropolitan)	75-84	Visitor from QLD	8
Brighton (Southern Metropolitan)	75-84	Visitor from VIC	88
Brighton (Southern Metropolitan)	75-84	Visitor same SA2	3
Brighton (Southern Metropolitan)	85+	Home	1857
Brighton (Southern Metropolitan)	85+	Visitor from VIC	46
Brighton (Southern Metropolitan)	85+	Visitor same SA2	7
Broadmeadows (Northern Metropolitan)	0-14	Home	15331
Broadmeadows (Northern Metropolitan)	0-14	Visitor from VIC	120
Broadmeadows (Northern Metropolitan)	0-14	Visitor same SA2	11
Broadmeadows (Northern Metropolitan)	15-24	Home	10047
Broadmeadows (Northern Metropolitan)	15-24	Visitor from VIC	130
Broadmeadows (Northern Metropolitan)	15-24	Visitor same SA2	12
Broadmeadows (Northern Metropolitan)	25-34	Home	12042
Broadmeadows (Northern Metropolitan)	25-34	Visitor from NSW	5
Broadmeadows (Northern Metropolitan)	25-34	Visitor from QLD	5
Broadmeadows (Northern Metropolitan)	25-34	Visitor from VIC	228
Broadmeadows (Northern Metropolitan)	25-34	Visitor from WA	3
Broadmeadows (Northern Metropolitan)	25-34	Visitor same SA2	28
Broadmeadows (Northern Metropolitan)	35-44	Home	9919
Broadmeadows (Northern Metropolitan)	35-44	Visitor from SA	3
Broadmeadows (Northern Metropolitan)	35-44	Visitor from VIC	140
Broadmeadows (Northern Metropolitan)	35-44	Visitor same SA2	8
Broadmeadows (Northern Metropolitan)	45-54	Home	8344
Broadmeadows (Northern Metropolitan)	45-54	Visitor from QLD	3
Broadmeadows (Northern Metropolitan)	45-54	Visitor from VIC	110
Broadmeadows (Northern Metropolitan)	45-54	Visitor from WA	3
Broadmeadows (Northern Metropolitan)	45-54	Visitor same SA2	6
Broadmeadows (Northern Metropolitan)	55-64	Home	7597
Broadmeadows (Northern Metropolitan)	55-64	Visitor from NSW	5
Broadmeadows (Northern Metropolitan)	55-64	Visitor from VIC	127
Broadmeadows (Northern Metropolitan)	55-64	Visitor same SA2	15
Broadmeadows (Northern Metropolitan)	65-74	Home	4958
Broadmeadows (Northern Metropolitan)	65-74	Visitor from NSW	4
Broadmeadows (Northern Metropolitan)	65-74	Visitor from VIC	66
Broadmeadows (Northern Metropolitan)	65-74	Visitor same SA2	26
Broadmeadows (Northern Metropolitan)	75-84	Home	3377
Broadmeadows (Northern Metropolitan)	75-84	Visitor from QLD	3
Broadmeadows (Northern Metropolitan)	75-84	Visitor from VIC	52
Broadmeadows (Northern Metropolitan)	75-84	Visitor same SA2	13
Broadmeadows (Northern Metropolitan)	85+	Home	1460
Broadmeadows (Northern Metropolitan)	85+	Visitor from VIC	22
Broadmeadows (Northern Metropolitan)	85+	Visitor same SA2	3
Brunswick (Northern Metropolitan)	0-14	Home	8753
Brunswick (Northern Metropolitan)	0-14	Visitor from NSW	4
Brunswick (Northern Metropolitan)	0-14	Visitor from NT	4
Brunswick (Northern Metropolitan)	0-14	Visitor from VIC	107
Brunswick (Northern Metropolitan)	0-14	Visitor same SA2	10
Brunswick (Northern Metropolitan)	15-24	Home	8412
Brunswick (Northern Metropolitan)	15-24	Visitor from NSW	10
Brunswick (Northern Metropolitan)	15-24	Visitor from QLD	3
Brunswick (Northern Metropolitan)	15-24	Visitor from SA	3
Brunswick (Northern Metropolitan)	15-24	Visitor from TAS	5
Brunswick (Northern Metropolitan)	15-24	Visitor from VIC	294
Brunswick (Northern Metropolitan)	15-24	Visitor from WA	3
Brunswick (Northern Metropolitan)	15-24	Visitor same SA2	3
Brunswick (Northern Metropolitan)	25-34	Home	18720
Brunswick (Northern Metropolitan)	25-34	Visitor from NSW	9
Brunswick (Northern Metropolitan)	25-34	Visitor from NT	4
Brunswick (Northern Metropolitan)	25-34	Visitor from QLD	11
Brunswick (Northern Metropolitan)	25-34	Visitor from SA	8
Brunswick (Northern Metropolitan)	25-34	Visitor from TAS	5
Brunswick (Northern Metropolitan)	25-34	Visitor from VIC	414
Brunswick (Northern Metropolitan)	25-34	Visitor from WA	4
Brunswick (Northern Metropolitan)	35-44	Home	12381
Brunswick (Northern Metropolitan)	35-44	Visitor from NSW	13
Brunswick (Northern Metropolitan)	35-44	Visitor from NT	5
Brunswick (Northern Metropolitan)	35-44	Visitor from QLD	4
Brunswick (Northern Metropolitan)	35-44	Visitor from SA	4
Brunswick (Northern Metropolitan)	35-44	Visitor from TAS	4
Brunswick (Northern Metropolitan)	35-44	Visitor from VIC	225
Brunswick (Northern Metropolitan)	35-44	Visitor same SA2	4
Brunswick (Northern Metropolitan)	45-54	Home	8549
Brunswick (Northern Metropolitan)	45-54	Visitor from NSW	5
Brunswick (Northern Metropolitan)	45-54	Visitor from TAS	3
Brunswick (Northern Metropolitan)	45-54	Visitor from VIC	168
Brunswick (Northern Metropolitan)	45-54	Visitor from WA	3
Brunswick (Northern Metropolitan)	45-54	Visitor same SA2	3
Brunswick (Northern Metropolitan)	55-64	Home	6240
Brunswick (Northern Metropolitan)	55-64	Visitor from NSW	13
Brunswick (Northern Metropolitan)	55-64	Visitor from QLD	9
Brunswick (Northern Metropolitan)	55-64	Visitor from TAS	5
Brunswick (Northern Metropolitan)	55-64	Visitor from VIC	130
Brunswick (Northern Metropolitan)	55-64	Visitor same SA2	9
Brunswick (Northern Metropolitan)	65-74	Home	4278
Brunswick (Northern Metropolitan)	65-74	Visitor from ACT	3
Brunswick (Northern Metropolitan)	65-74	Visitor from NSW	5
Brunswick (Northern Metropolitan)	65-74	Visitor from QLD	3
Brunswick (Northern Metropolitan)	65-74	Visitor from SA	5
Brunswick (Northern Metropolitan)	65-74	Visitor from TAS	3
Brunswick (Northern Metropolitan)	65-74	Visitor from VIC	114
Brunswick (Northern Metropolitan)	65-74	Visitor from WA	4
Brunswick (Northern Metropolitan)	65-74	Visitor same SA2	12
Brunswick (Northern Metropolitan)	75-84	Home	2759
Brunswick (Northern Metropolitan)	75-84	Visitor from SA	4
Brunswick (Northern Metropolitan)	75-84	Visitor from VIC	99
Brunswick (Northern Metropolitan)	75-84	Visitor from WA	4
Brunswick (Northern Metropolitan)	75-84	Visitor same SA2	5
Brunswick (Northern Metropolitan)	85+	Home	1401
Brunswick (Northern Metropolitan)	85+	Visitor from VIC	98
Brunswick (Northern Metropolitan)	85+	Visitor same SA2	4
Bulleen (Eastern Metropolitan)	0-14	Home	9948
Bulleen (Eastern Metropolitan)	0-14	Visitor from VIC	120
Bulleen (Eastern Metropolitan)	0-14	Visitor same SA2	10
Bulleen (Eastern Metropolitan)	15-24	Home	7414
Bulleen (Eastern Metropolitan)	15-24	Visitor from NSW	5
Bulleen (Eastern Metropolitan)	15-24	Visitor from SA	4
Bulleen (Eastern Metropolitan)	15-24	Visitor from VIC	112
Bulleen (Eastern Metropolitan)	15-24	Visitor same SA2	4
Bulleen (Eastern Metropolitan)	25-34	Home	7836
Bulleen (Eastern Metropolitan)	25-34	Visitor from NSW	7
Bulleen (Eastern Metropolitan)	25-34	Visitor from QLD	3
Bulleen (Eastern Metropolitan)	25-34	Visitor from SA	4
Bulleen (Eastern Metropolitan)	25-34	Visitor from VIC	156
Bulleen (Eastern Metropolitan)	25-34	Visitor same SA2	3
Bulleen (Eastern Metropolitan)	35-44	Home	8430
Bulleen (Eastern Metropolitan)	35-44	Visitor from NSW	10
Bulleen (Eastern Metropolitan)	35-44	Visitor from QLD	6
Bulleen (Eastern Metropolitan)	35-44	Visitor from SA	4
Bulleen (Eastern Metropolitan)	35-44	Visitor from VIC	131
Bulleen (Eastern Metropolitan)	35-44	Visitor same SA2	4
Bulleen (Eastern Metropolitan)	45-54	Home	8454
Bulleen (Eastern Metropolitan)	45-54	Visitor from NSW	3
Bulleen (Eastern Metropolitan)	45-54	Visitor from VIC	102
Bulleen (Eastern Metropolitan)	45-54	Visitor same SA2	10
Bulleen (Eastern Metropolitan)	55-64	Home	8168
Bulleen (Eastern Metropolitan)	55-64	Visitor from NSW	9
Bulleen (Eastern Metropolitan)	55-64	Visitor from QLD	6
Bulleen (Eastern Metropolitan)	55-64	Visitor from VIC	96
Bulleen (Eastern Metropolitan)	55-64	Visitor same SA2	3
Bulleen (Eastern Metropolitan)	65-74	Home	6840
Bulleen (Eastern Metropolitan)	65-74	Visitor from NSW	4
Bulleen (Eastern Metropolitan)	65-74	Visitor from QLD	7
Bulleen (Eastern Metropolitan)	65-74	Visitor from VIC	66
Bulleen (Eastern Metropolitan)	75-84	Home	5816
Bulleen (Eastern Metropolitan)	75-84	Visitor from NSW	3
Bulleen (Eastern Metropolitan)	75-84	Visitor from QLD	4
Bulleen (Eastern Metropolitan)	75-84	Visitor from VIC	45
Bulleen (Eastern Metropolitan)	75-84	Visitor same SA2	14
Bulleen (Eastern Metropolitan)	85+	Home	2712
Bulleen (Eastern Metropolitan)	85+	Visitor from VIC	36
Bulleen (Eastern Metropolitan)	85+	Visitor same SA2	18
Bundoora (Northern Metropolitan)	0-14	Home	9594
Bundoora (Northern Metropolitan)	0-14	Visitor from SA	3
Bundoora (Northern Metropolitan)	0-14	Visitor from VIC	140
Bundoora (Northern Metropolitan)	0-14	Visitor same SA2	8
Bundoora (Northern Metropolitan)	15-24	Home	7851
Bundoora (Northern Metropolitan)	15-24	Visitor from NSW	21
Bundoora (Northern Metropolitan)	15-24	Visitor from NT	4
Bundoora (Northern Metropolitan)	15-24	Visitor from QLD	5
Bundoora (Northern Metropolitan)	15-24	Visitor from SA	11
Bundoora (Northern Metropolitan)	15-24	Visitor from TAS	5
Bundoora (Northern Metropolitan)	15-24	Visitor from VIC	316
Bundoora (Northern Metropolitan)	15-24	Visitor same SA2	18
Bundoora (Northern Metropolitan)	25-34	Home	8887
Bundoora (Northern Metropolitan)	25-34	Visitor from NSW	5
Bundoora (Northern Metropolitan)	25-34	Visitor from SA	4
Bundoora (Northern Metropolitan)	25-34	Visitor from TAS	3
Bundoora (Northern Metropolitan)	25-34	Visitor from VIC	214
Bundoora (Northern Metropolitan)	25-34	Visitor from WA	3
Bundoora (Northern Metropolitan)	25-34	Visitor same SA2	5
Bundoora (Northern Metropolitan)	35-44	Home	8087
Bundoora (Northern Metropolitan)	35-44	Visitor from NSW	4
Bundoora (Northern Metropolitan)	35-44	Visitor from VIC	129
Bundoora (Northern Metropolitan)	35-44	Visitor same SA2	4
Bundoora (Northern Metropolitan)	45-54	Home	7944
Bundoora (Northern Metropolitan)	45-54	Visitor from NSW	4
Bundoora (Northern Metropolitan)	45-54	Visitor from TAS	3
Bundoora (Northern Metropolitan)	45-54	Visitor from VIC	118
Bundoora (Northern Metropolitan)	45-54	Visitor from WA	4
Bundoora (Northern Metropolitan)	45-54	Visitor same SA2	7
Bundoora (Northern Metropolitan)	55-64	Home	6678
Bundoora (Northern Metropolitan)	55-64	Visitor from NSW	4
Bundoora (Northern Metropolitan)	55-64	Visitor from QLD	5
Bundoora (Northern Metropolitan)	55-64	Visitor from SA	4
Bundoora (Northern Metropolitan)	55-64	Visitor from VIC	133
Bundoora (Northern Metropolitan)	55-64	Visitor from WA	8
Bundoora (Northern Metropolitan)	55-64	Visitor same SA2	5
Bundoora (Northern Metropolitan)	65-74	Home	5486
Bundoora (Northern Metropolitan)	65-74	Visitor from NSW	3
Bundoora (Northern Metropolitan)	65-74	Visitor from QLD	11
Bundoora (Northern Metropolitan)	65-74	Visitor from SA	3
Bundoora (Northern Metropolitan)	65-74	Visitor from VIC	98
Bundoora (Northern Metropolitan)	65-74	Visitor same SA2	7
Bundoora (Northern Metropolitan)	75-84	Home	3480
Bundoora (Northern Metropolitan)	75-84	Visitor from VIC	77
Bundoora (Northern Metropolitan)	75-84	Visitor same SA2	6
Bundoora (Northern Metropolitan)	85+	Home	1418
Bundoora (Northern Metropolitan)	85+	Visitor from VIC	63
Bundoora (Northern Metropolitan)	85+	Visitor same SA2	7
Buninyong (Western Victoria)	0-14	Home	12719
Buninyong (Western Victoria)	0-14	Visitor from TAS	3
Buninyong (Western Victoria)	0-14	Visitor from VIC	217
Buninyong (Western Victoria)	0-14	Visitor same SA2	4
Buninyong (Western Victoria)	15-24	Home	7665
Buninyong (Western Victoria)	15-24	Visitor from NSW	3
Buninyong (Western Victoria)	15-24	Visitor from NT	3
Buninyong (Western Victoria)	15-24	Visitor from QLD	3
Buninyong (Western Victoria)	15-24	Visitor from VIC	396
Buninyong (Western Victoria)	15-24	Visitor from WA	3
Buninyong (Western Victoria)	15-24	Visitor same SA2	13
Buninyong (Western Victoria)	25-34	Home	8277
Buninyong (Western Victoria)	25-34	Visitor from NSW	6
Buninyong (Western Victoria)	25-34	Visitor from QLD	6
Buninyong (Western Victoria)	25-34	Visitor from VIC	222
Buninyong (Western Victoria)	25-34	Visitor same SA2	6
Buninyong (Western Victoria)	35-44	Home	8272
Buninyong (Western Victoria)	35-44	Visitor from NSW	3
Buninyong (Western Victoria)	35-44	Visitor from QLD	4
Buninyong (Western Victoria)	35-44	Visitor from SA	3
Buninyong (Western Victoria)	35-44	Visitor from VIC	202
Buninyong (Western Victoria)	35-44	Visitor same SA2	4
Buninyong (Western Victoria)	45-54	Home	8555
Buninyong (Western Victoria)	45-54	Visitor from QLD	8
Buninyong (Western Victoria)	45-54	Visitor from SA	6
Buninyong (Western Victoria)	45-54	Visitor from VIC	157
Buninyong (Western Victoria)	45-54	Visitor from WA	4
Buninyong (Western Victoria)	45-54	Visitor same SA2	13
Buninyong (Western Victoria)	55-64	Home	8106
Buninyong (Western Victoria)	55-64	Visitor from NSW	7
Buninyong (Western Victoria)	55-64	Visitor from TAS	3
Buninyong (Western Victoria)	55-64	Visitor from VIC	146
Buninyong (Western Victoria)	55-64	Visitor from WA	4
Buninyong (Western Victoria)	55-64	Visitor same SA2	15
Buninyong (Western Victoria)	65-74	Home	6820
Buninyong (Western Victoria)	65-74	Visitor from VIC	111
Buninyong (Western Victoria)	65-74	Visitor from WA	5
Buninyong (Western Victoria)	65-74	Visitor same SA2	34
Buninyong (Western Victoria)	75-84	Home	3380
Buninyong (Western Victoria)	75-84	Visitor from VIC	62
Buninyong (Western Victoria)	75-84	Visitor same SA2	17
Buninyong (Western Victoria)	85+	Home	1202
Buninyong (Western Victoria)	85+	Visitor from NSW	7
Buninyong (Western Victoria)	85+	Visitor from VIC	42
Buninyong (Western Victoria)	85+	Visitor same SA2	13
Burwood (Southern Metropolitan)	0-14	Home	11166
Burwood (Southern Metropolitan)	0-14	Visitor from NSW	4
Burwood (Southern Metropolitan)	0-14	Visitor from VIC	94
Burwood (Southern Metropolitan)	0-14	Visitor same SA2	3
Burwood (Southern Metropolitan)	15-24	Home	9889
Burwood (Southern Metropolitan)	15-24	Visitor from NSW	20
Burwood (Southern Metropolitan)	15-24	Visitor from QLD	7
Burwood (Southern Metropolitan)	15-24	Visitor from SA	4
Burwood (Southern Metropolitan)	15-24	Visitor from TAS	5
Burwood (Southern Metropolitan)	15-24	Visitor from VIC	259
Burwood (Southern Metropolitan)	15-24	Visitor from WA	7
Burwood (Southern Metropolitan)	15-24	Visitor same SA2	6
Burwood (Southern Metropolitan)	25-34	Home	9094
Burwood (Southern Metropolitan)	25-34	Visitor from NSW	4
Burwood (Southern Metropolitan)	25-34	Visitor from QLD	5
Burwood (Southern Metropolitan)	25-34	Visitor from SA	8
Burwood (Southern Metropolitan)	25-34	Visitor from VIC	192
Burwood (Southern Metropolitan)	25-34	Visitor same SA2	12
Burwood (Southern Metropolitan)	35-44	Home	8684
Burwood (Southern Metropolitan)	35-44	Visitor from NSW	4
Burwood (Southern Metropolitan)	35-44	Visitor from VIC	112
Burwood (Southern Metropolitan)	35-44	Visitor same SA2	4
Burwood (Southern Metropolitan)	45-54	Home	9297
Burwood (Southern Metropolitan)	45-54	Visitor from NSW	5
Burwood (Southern Metropolitan)	45-54	Visitor from VIC	99
Burwood (Southern Metropolitan)	55-64	Home	7676
Burwood (Southern Metropolitan)	55-64	Visitor from SA	5
Burwood (Southern Metropolitan)	55-64	Visitor from VIC	85
Burwood (Southern Metropolitan)	65-74	Home	5682
Burwood (Southern Metropolitan)	65-74	Visitor from NSW	3
Burwood (Southern Metropolitan)	65-74	Visitor from QLD	4
Burwood (Southern Metropolitan)	65-74	Visitor from SA	6
Burwood (Southern Metropolitan)	65-74	Visitor from VIC	81
Burwood (Southern Metropolitan)	75-84	Home	3487
Burwood (Southern Metropolitan)	75-84	Visitor from VIC	50
Burwood (Southern Metropolitan)	85+	Home	2016
Burwood (Southern Metropolitan)	85+	Visitor from VIC	31
Burwood (Southern Metropolitan)	85+	Visitor same SA2	6
Carrum (South-Eastern Metropolitan)	0-14	Home	12895
Carrum (South-Eastern Metropolitan)	0-14	Visitor from NSW	4
Carrum (South-Eastern Metropolitan)	0-14	Visitor from QLD	6
Carrum (South-Eastern Metropolitan)	0-14	Visitor from VIC	182
Carrum (South-Eastern Metropolitan)	0-14	Visitor same SA2	3
Carrum (South-Eastern Metropolitan)	15-24	Home	7146
Carrum (South-Eastern Metropolitan)	15-24	Visitor from QLD	3
Carrum (South-Eastern Metropolitan)	15-24	Visitor from VIC	213
Carrum (South-Eastern Metropolitan)	15-24	Visitor same SA2	6
Carrum (South-Eastern Metropolitan)	25-34	Home	9285
Carrum (South-Eastern Metropolitan)	25-34	Visitor from NSW	7
Carrum (South-Eastern Metropolitan)	25-34	Visitor from TAS	4
Carrum (South-Eastern Metropolitan)	25-34	Visitor from VIC	184
Carrum (South-Eastern Metropolitan)	25-34	Visitor from WA	4
Carrum (South-Eastern Metropolitan)	25-34	Visitor same SA2	3
Carrum (South-Eastern Metropolitan)	35-44	Home	10249
Carrum (South-Eastern Metropolitan)	35-44	Visitor from NSW	5
Carrum (South-Eastern Metropolitan)	35-44	Visitor from SA	3
Carrum (South-Eastern Metropolitan)	35-44	Visitor from VIC	138
Carrum (South-Eastern Metropolitan)	35-44	Visitor same SA2	6
Carrum (South-Eastern Metropolitan)	45-54	Home	9825
Carrum (South-Eastern Metropolitan)	45-54	Visitor from NSW	5
Carrum (South-Eastern Metropolitan)	45-54	Visitor from QLD	3
Carrum (South-Eastern Metropolitan)	45-54	Visitor from VIC	129
Carrum (South-Eastern Metropolitan)	45-54	Visitor same SA2	9
Carrum (South-Eastern Metropolitan)	55-64	Home	8514
Carrum (South-Eastern Metropolitan)	55-64	Visitor from NSW	4
Carrum (South-Eastern Metropolitan)	55-64	Visitor from QLD	7
Carrum (South-Eastern Metropolitan)	55-64	Visitor from SA	3
Carrum (South-Eastern Metropolitan)	55-64	Visitor from TAS	4
Carrum (South-Eastern Metropolitan)	55-64	Visitor from VIC	100
Carrum (South-Eastern Metropolitan)	55-64	Visitor same SA2	9
Carrum (South-Eastern Metropolitan)	65-74	Home	6292
Carrum (South-Eastern Metropolitan)	65-74	Visitor from NSW	4
Carrum (South-Eastern Metropolitan)	65-74	Visitor from QLD	10
Carrum (South-Eastern Metropolitan)	65-74	Visitor from VIC	71
