SED_NAME16	BornAust	Sex	persons
Burnett	1	F	19424
Burnett	1	M	19786
Cairns	0	F	8250
Cairns	0	M	7035
Cairns	1	F	18272
Cairns	1	M	18656
Callide	0	F	2268
Callide	0	M	2279
Callide	1	F	19963
Callide	1	M	20539
Caloundra	0	F	6009
Caloundra	0	M	5353
Caloundra	1	F	21962
Caloundra	1	M	20243
Capalaba	0	F	5764
Capalaba	0	M	5234
Capalaba	1	F	19601
Capalaba	1	M	19229
Chatsworth	0	F	7277
Chatsworth	0	M	6667
Chatsworth	1	F	18682
Chatsworth	1	M	17744
Clayfield	0	F	7665
Clayfield	0	M	7234
Clayfield	1	F	21032
Clayfield	1	M	19804
Condamine	0	F	2465
Condamine	0	M	2278
Condamine	1	F	23695
Condamine	1	M	23355
Cook	0	F	3529
Cook	0	M	3260
Cook	1	F	19653
Cook	1	M	20213
Coomera	0	F	11695
Coomera	0	M	11179
Coomera	1	F	29551
Coomera	1	M	28691
Cooper	0	F	6202
Cooper	0	M	5834
Cooper	1	F	19905
Cooper	1	M	19251
Currumbin	0	F	4828
Currumbin	0	M	4117
Currumbin	1	F	18729
Currumbin	1	M	17973
Everton	0	F	5373
Everton	0	M	5049
Everton	1	F	21229
Everton	1	M	20362
Ferny Grove	0	F	5004
Ferny Grove	0	M	4602
Ferny Grove	1	F	20757
Ferny Grove	1	M	20516
Gaven	0	F	6942
Gaven	0	M	6245
Gaven	1	F	17389
Gaven	1	M	17198
Gladstone	0	F	3629
Gladstone	0	M	3433
Gladstone	1	F	19878
Gladstone	1	M	20124
Glass House	0	F	4190
Glass House	0	M	3914
Glass House	1	F	18890
Glass House	1	M	19922
Greenslopes	0	F	6776
Greenslopes	0	M	6131
Greenslopes	1	F	19865
Greenslopes	1	M	18983
Gregory	0	F	1991
Gregory	0	M	1913
Gregory	1	F	15272
Gregory	1	M	15782
Gympie	0	F	3445
Gympie	0	M	3076
Gympie	1	F	21854
Gympie	1	M	21762
Hervey Bay	0	F	5452
Hervey Bay	0	M	4520
Hervey Bay	1	F	21550
Hervey Bay	1	M	19648
Hill	0	F	4060
Hill	0	M	3854
Hill	1	F	20848
Hill	1	M	22304
Hinchinbrook	0	F	2773
Hinchinbrook	0	M	2426
Hinchinbrook	1	F	20978
Hinchinbrook	1	M	21655
Inala	0	F	14192
Inala	0	M	13120
Inala	1	F	16226
Inala	1	M	18654
Ipswich	0	F	3529
Ipswich	0	M	3194
Ipswich	1	F	20998
Ipswich	1	M	20153
Ipswich West	0	F	3197
Ipswich West	0	M	3043
Ipswich West	1	F	22364
Ipswich West	1	M	22340
Jordan	0	F	10345
Jordan	0	M	9647
Jordan	1	F	23420
Jordan	1	M	23279
Kawana	0	F	5583
Kawana	0	M	4770
Kawana	1	F	20631
Kawana	1	M	18961
Keppel	0	F	3298
Keppel	0	M	3001
Keppel	1	F	21927
Keppel	1	M	21359
Kurwongbah	0	F	5454
Kurwongbah	0	M	4883
Kurwongbah	1	F	22708
Kurwongbah	1	M	22148
Lockyer	0	F	3775
Lockyer	0	M	3345
Lockyer	1	F	21278
Lockyer	1	M	21145
Logan	0	F	7802
Logan	0	M	7278
Logan	1	F	23650
Logan	1	M	23102
Lytton	0	F	6482
Lytton	0	M	5921
Lytton	1	F	20459
Lytton	1	M	19497
Macalister	0	F	7844
Macalister	0	M	7199
Macalister	1	F	21020
Macalister	1	M	20519
Mackay	0	F	4194
Mackay	0	M	3692
Mackay	1	F	21806
Mackay	1	M	21373
Maiwar	0	F	11215
Maiwar	0	M	10570
Maiwar	1	F	19615
Maiwar	1	M	19041
Mansfield	0	F	11535
Mansfield	0	M	10445
Mansfield	1	F	17104
Mansfield	1	M	16665
Maroochydore	0	F	6019
Maroochydore	0	M	5293
Maroochydore	1	F	18695
Maroochydore	1	M	17409
Maryborough	0	F	3349
Maryborough	0	M	2806
Maryborough	1	F	21292
Maryborough	1	M	21983
McConnel	0	F	13600
McConnel	0	M	13077
McConnel	1	F	17842
McConnel	1	M	18930
Mermaid Beach	0	F	8704
Mermaid Beach	0	M	7405
Mermaid Beach	1	F	18107
Mermaid Beach	1	M	17005
Miller	0	F	6176
Miller	0	M	5836
Miller	1	F	18724
Miller	1	M	18079
Mirani	0	F	1833
Mirani	0	M	1662
Mirani	1	F	19903
Mirani	1	M	21299
Moggill	0	F	8288
Moggill	0	M	7884
Moggill	1	F	16904
Moggill	1	M	16500
Morayfield	0	F	5766
Morayfield	0	M	4814
Morayfield	1	F	22817
Morayfield	1	M	21828
Mount Ommaney	0	F	8770
Mount Ommaney	0	M	7923
Mount Ommaney	1	F	17070
Mount Ommaney	1	M	16776
Mudgeeraba	0	F	8532
Mudgeeraba	0	M	7459
Mudgeeraba	1	F	20539
Mudgeeraba	1	M	19541
Mulgrave	0	F	4854
Mulgrave	0	M	3797
Mulgrave	1	F	21383
Mulgrave	1	M	21343
Mundingburra	0	F	4563
Mundingburra	0	M	4135
Mundingburra	1	F	19116
Mundingburra	1	M	19389
Murrumba	0	F	9229
Murrumba	0	M	8403
Murrumba	1	F	24922
Murrumba	1	M	23558
Nanango	0	F	2940
Nanango	0	M	2763
Nanango	1	F	20831
Nanango	1	M	21037
Nicklin	0	F	4512
Nicklin	0	M	3968
Nicklin	1	F	19855
Nicklin	1	M	18744
Ninderry	0	F	6232
Ninderry	0	M	5543
Ninderry	1	F	21576
Ninderry	1	M	20855
Noosa	0	F	6232
Noosa	0	M	5472
Noosa	1	F	17632
Noosa	1	M	16984
Nudgee	0	F	7422
Nudgee	0	M	6828
Nudgee	1	F	19897
Nudgee	1	M	19801
Oodgeroo	0	F	6325
Oodgeroo	0	M	5701
Oodgeroo	1	F	16235
Oodgeroo	1	M	15121
Pine Rivers	0	F	5957
Pine Rivers	0	M	5696
Pine Rivers	1	F	21041
Pine Rivers	1	M	20943
Pumicestone	0	F	5316
Pumicestone	0	M	4646
Pumicestone	1	F	20341
Pumicestone	1	M	19248
Redcliffe	0	F	6525
Redcliffe	0	M	5681
Redcliffe	1	F	19673
Redcliffe	1	M	18269
Redlands	0	F	6242
Redlands	0	M	5735
Redlands	1	F	20286
Redlands	1	M	19513
Rockhampton	0	F	2611
Rockhampton	0	M	2516
Rockhampton	1	F	23071
Rockhampton	1	M	21966
Sandgate	0	F	7382
Sandgate	0	M	6790
Sandgate	1	F	19893
Sandgate	1	M	18797
Scenic Rim	0	F	4142
Scenic Rim	0	M	3840
Scenic Rim	1	F	21591
Scenic Rim	1	M	21367
South Brisbane	0	F	13176
South Brisbane	0	M	12150
South Brisbane	1	F	17561
South Brisbane	1	M	18022
Southern Downs	0	F	2498
Southern Downs	0	M	2239
Southern Downs	1	F	20512
Southern Downs	1	M	20207
Southport	0	F	10905
Southport	0	M	9506
Southport	1	F	16416
Southport	1	M	16129
Springwood	0	F	7451
Springwood	0	M	7082
Springwood	1	F	18618
Springwood	1	M	18392
Stafford	0	F	6738
Stafford	0	M	6151
Stafford	1	F	21236
Stafford	1	M	20288
Stretton	0	F	16414
Stretton	0	M	15297
Stretton	1	F	12824
Stretton	1	M	13121
Surfers Paradise	0	F	10194
Surfers Paradise	0	M	9591
Surfers Paradise	1	F	15068
Surfers Paradise	1	M	15474
Theodore	0	F	9301
Theodore	0	M	8442
Theodore	1	F	19935
Theodore	1	M	19487
Thuringowa	0	F	3278
Thuringowa	0	M	2747
Thuringowa	1	F	21821
Thuringowa	1	M	20646
Toohey	0	F	13428
Toohey	0	M	13191
Toohey	1	F	14027
Toohey	1	M	14510
Toowoomba North	0	F	3997
Toowoomba North	0	M	3608
Toowoomba North	1	F	22919
Toowoomba North	1	M	21390
Toowoomba South	0	F	5782
Toowoomba South	0	M	5334
Toowoomba South	1	F	23381
Toowoomba South	1	M	20418
Townsville	0	F	4278
Townsville	0	M	3881
Townsville	1	F	19374
Townsville	1	M	18966
Traeger	0	F	2331
Traeger	0	M	2201
Traeger	1	F	16288
Traeger	1	M	17117
Warrego	0	F	1654
Warrego	0	M	1481
Warrego	1	F	17799
Warrego	1	M	17933
Waterford	0	F	10177
Waterford	0	M	9455
Waterford	1	F	18733
Waterford	1	M	18034
Whitsunday	0	F	4346
Whitsunday	0	M	3832
Whitsunday	1	F	20059
Whitsunday	1	M	20814
Woodridge	0	F	12476
Woodridge	0	M	12006
Woodridge	1	F	20176
Woodridge	1	M	20265
No usual address (Qld)	0	F	1472
No usual address (Qld)	0	M	1440
No usual address (Qld)	1	F	4153
No usual address (Qld)	1	M	4859
Migratory - Offshore - Shipping (Qld)	0	F	4
Migratory - Offshore - Shipping (Qld)	0	M	19
Migratory - Offshore - Shipping (Qld)	1	M	27
Adelaide	0	F	8600
Adelaide	0	M	8263
Adelaide	1	F	12541
Adelaide	1	M	12781
Badcoe	0	F	6976
Badcoe	0	M	6444
Badcoe	1	F	13254
Badcoe	1	M	12690
Black	0	F	4955
Black	0	M	4624
Black	1	F	12783
Black	1	M	12368
Bragg	0	F	6648
Bragg	0	M	5837
Bragg	1	F	12726
Bragg	1	M	11866
Chaffey	0	F	2115
Chaffey	0	M	2088
Chaffey	1	F	14551
Chaffey	1	M	15183
Cheltenham	0	F	6455
Cheltenham	0	M	5935
Cheltenham	1	F	12672
Cheltenham	1	M	12587
Colton	0	F	4610
Colton	0	M	4149
Colton	1	F	13949
Colton	1	M	13328
Croydon	0	F	9005
Croydon	0	M	8904
Croydon	1	F	11210
Croydon	1	M	11692
Davenport	0	F	4707
Davenport	0	M	4256
Davenport	1	F	13401
Davenport	1	M	13190
Dunstan	0	F	6131
Dunstan	0	M	5556
Dunstan	1	F	13129
Dunstan	1	M	12386
Elder	0	F	5449
Elder	0	M	4985
Elder	1	F	14143
Elder	1	M	13416
Elizabeth	0	F	4791
Elizabeth	0	M	4395
Elizabeth	1	F	14253
Elizabeth	1	M	14316
Enfield	0	F	8392
Enfield	0	M	8772
Enfield	1	F	12731
Enfield	1	M	12743
Finniss	0	F	3428
Finniss	0	M	3032
Finniss	1	F	13364
Finniss	1	M	12481
Flinders	0	F	1401
Flinders	0	M	1164
Flinders	1	F	14975
Flinders	1	M	15468
Florey	0	F	7083
Florey	0	M	6875
Florey	1	F	11377
Florey	1	M	11891
Frome	0	F	2152
Frome	0	M	1936
Frome	1	F	15592
Frome	1	M	15960
Gibson	0	F	5457
Gibson	0	M	4656
Gibson	1	F	14196
Gibson	1	M	12668
Giles	0	F	2774
Giles	0	M	2659
Giles	1	F	13610
Giles	1	M	14182
Hammond	0	F	2405
Hammond	0	M	2104
Hammond	1	F	15075
Hammond	1	M	15073
Hartley	0	F	7856
Hartley	0	M	6966
Hartley	1	F	12095
Hartley	1	M	11484
Heysen	0	F	2930
Heysen	0	M	2867
Heysen	1	F	14132
Heysen	1	M	13799
Hurtle Vale	0	F	3561
Hurtle Vale	0	M	3096
Hurtle Vale	1	F	13686
Hurtle Vale	1	M	13191
Kaurna	0	F	4908
Kaurna	0	M	4365
Kaurna	1	F	14700
Kaurna	1	M	14164
Kavel	0	F	3053
Kavel	0	M	2613
Kavel	1	F	15861
Kavel	1	M	15059
King	0	F	4375
King	0	M	3943
King	1	F	13916
King	1	M	13416
Lee	0	F	4586
Lee	0	M	3927
Lee	1	F	12222
Lee	1	M	11451
Light	0	F	3215
Light	0	M	2838
Light	1	F	14612
Light	1	M	14044
Mackillop	0	F	2146
Mackillop	0	M	2197
Mackillop	1	F	15225
Mackillop	1	M	16037
Mawson	0	F	3786
Mawson	0	M	3392
Mawson	1	F	14046
Mawson	1	M	13760
Morialta	0	F	5977
Morialta	0	M	5694
Morialta	1	F	12336
Morialta	1	M	12254
Morphett	0	F	4543
Morphett	0	M	4113
Morphett	1	F	13170
Morphett	1	M	11982
Mount Gambier	0	F	1946
Mount Gambier	0	M	1782
Mount Gambier	1	F	14741
Mount Gambier	1	M	14815
Narungga	0	F	1601
Narungga	0	M	1432
Narungga	1	F	13219
Narungga	1	M	13657
Newland	0	F	4817
Newland	0	M	4524
Newland	1	F	13137
Newland	1	M	12824
Playford	0	F	7962
Playford	0	M	7750
Playford	1	F	11825
Playford	1	M	12069
Port Adelaide	0	F	3982
Port Adelaide	0	M	3473
Port Adelaide	1	F	13799
Port Adelaide	1	M	13438
Ramsay	0	F	7282
Ramsay	0	M	6932
Ramsay	1	F	13125
Ramsay	1	M	13293
Reynell	0	F	3804
Reynell	0	M	3373
Reynell	1	F	13349
Reynell	1	M	13328
Schubert	0	F	2441
Schubert	0	M	2202
Schubert	1	F	15410
Schubert	1	M	15546
Stuart	0	F	1428
Stuart	0	M	1384
Stuart	1	F	14562
Stuart	1	M	14859
Taylor	0	F	4243
Taylor	0	M	3989
Taylor	1	F	15509
Taylor	1	M	15298
Torrens	0	F	8270
Torrens	0	M	7901
Torrens	1	F	12667
Torrens	1	M	12434
Unley	0	F	5151
Unley	0	M	4518
Unley	1	F	14427
Unley	1	M	12938
Waite	0	F	4157
Waite	0	M	3895
Waite	1	F	14337
Waite	1	M	13901
West Torrens	0	F	5813
West Torrens	0	M	5732
West Torrens	1	F	12239
West Torrens	1	M	11911
Wright	0	F	4701
Wright	0	M	4358
Wright	1	F	13087
Wright	1	M	12938
No usual address (SA)	0	F	249
No usual address (SA)	0	M	282
No usual address (SA)	1	F	1010
No usual address (SA)	1	M	1248
Migratory - Offshore - Shipping (SA)	0	M	4
Albany (South West)	0	F	4005
Albany (South West)	0	M	3434
Albany (South West)	1	F	14762
Albany (South West)	1	M	14488
Armadale (East Metropolitan)	0	F	8324
Armadale (East Metropolitan)	0	M	7547
Armadale (East Metropolitan)	1	F	15755
Armadale (East Metropolitan)	1	M	15777
Balcatta (North Metropolitan)	0	F	9906
Balcatta (North Metropolitan)	0	M	9062
Balcatta (North Metropolitan)	1	F	12447
Balcatta (North Metropolitan)	1	M	11623
Baldivis (South Metropolitan)	0	F	10232
Baldivis (South Metropolitan)	0	M	9468
Baldivis (South Metropolitan)	1	F	17891
Baldivis (South Metropolitan)	1	M	16914
Bassendean (East Metropolitan)	0	F	7704
Bassendean (East Metropolitan)	0	M	7171
Bassendean (East Metropolitan)	1	F	13038
Bassendean (East Metropolitan)	1	M	13236
Bateman (South Metropolitan)	0	F	9323
Bateman (South Metropolitan)	0	M	8334
Bateman (South Metropolitan)	1	F	12805
Bateman (South Metropolitan)	1	M	12520
Belmont (East Metropolitan)	0	F	9732
Belmont (East Metropolitan)	0	M	9549
Belmont (East Metropolitan)	1	F	12749
Belmont (East Metropolitan)	1	M	13245
Bicton (South Metropolitan)	0	F	5242
Bicton (South Metropolitan)	0	M	4515
Bicton (South Metropolitan)	1	F	14782
Bicton (South Metropolitan)	1	M	13107
Bunbury (South West)	0	F	4933
Bunbury (South West)	0	M	4474
Bunbury (South West)	1	F	16487
Bunbury (South West)	1	M	15924
Burns Beach (North Metropolitan)	0	F	10695
Burns Beach (North Metropolitan)	0	M	10049
Burns Beach (North Metropolitan)	1	F	11557
Burns Beach (North Metropolitan)	1	M	11517
Butler (North Metropolitan)	0	F	12285
Butler (North Metropolitan)	0	M	10870
Butler (North Metropolitan)	1	F	15482
Butler (North Metropolitan)	1	M	14979
Cannington (South Metropolitan)	0	F	13519
Cannington (South Metropolitan)	0	M	13425
Cannington (South Metropolitan)	1	F	11389
Cannington (South Metropolitan)	1	M	11876
Carine (North Metropolitan)	0	F	6639
Carine (North Metropolitan)	0	M	6140
Carine (North Metropolitan)	1	F	14540
Carine (North Metropolitan)	1	M	14105
Central Wheatbelt (Agricultural)	0	F	2771
Central Wheatbelt (Agricultural)	0	M	2731
Central Wheatbelt (Agricultural)	1	F	13382
Central Wheatbelt (Agricultural)	1	M	14230
Churchlands (North Metropolitan)	0	F	8060
Churchlands (North Metropolitan)	0	M	7316
Churchlands (North Metropolitan)	1	F	13950
Churchlands (North Metropolitan)	1	M	13829
Cockburn (South Metropolitan)	0	F	8474
Cockburn (South Metropolitan)	0	M	7782
Cockburn (South Metropolitan)	1	F	15083
Cockburn (South Metropolitan)	1	M	15015
Collie-Preston (South West)	0	F	3766
Collie-Preston (South West)	0	M	3429
Collie-Preston (South West)	1	F	17408
Collie-Preston (South West)	1	M	17129
Cottesloe (North Metropolitan)	0	F	6821
Cottesloe (North Metropolitan)	0	M	6066
Cottesloe (North Metropolitan)	1	F	15051
Cottesloe (North Metropolitan)	1	M	14136
Darling Range (East Metropolitan)	0	F	6445
Darling Range (East Metropolitan)	0	M	6093
Darling Range (East Metropolitan)	1	F	16582
Darling Range (East Metropolitan)	1	M	16647
Dawesville (South West)	0	F	6298
Dawesville (South West)	0	M	5468
Dawesville (South West)	1	F	14867
Dawesville (South West)	1	M	14006
Forrestfield (East Metropolitan)	0	F	6588
Forrestfield (East Metropolitan)	0	M	6175
Forrestfield (East Metropolitan)	1	F	13645
Forrestfield (East Metropolitan)	1	M	13969
Fremantle (South Metropolitan)	0	F	7247
Fremantle (South Metropolitan)	0	M	6617
Fremantle (South Metropolitan)	1	F	13953
Fremantle (South Metropolitan)	1	M	13393
Geraldton (Agricultural)	0	F	3001
Geraldton (Agricultural)	0	M	2565
Geraldton (Agricultural)	1	F	15039
Geraldton (Agricultural)	1	M	14790
Hillarys (North Metropolitan)	0	F	7518
Hillarys (North Metropolitan)	0	M	6885
Hillarys (North Metropolitan)	1	F	13113
Hillarys (North Metropolitan)	1	M	13135
Jandakot (South Metropolitan)	0	F	13474
Jandakot (South Metropolitan)	0	M	12836
Jandakot (South Metropolitan)	1	F	14588
Jandakot (South Metropolitan)	1	M	14993
Joondalup (North Metropolitan)	0	F	9357
Joondalup (North Metropolitan)	0	M	8880
Joondalup (North Metropolitan)	1	F	10550
Joondalup (North Metropolitan)	1	M	10829
Kalamunda (East Metropolitan)	0	F	5592
Kalamunda (East Metropolitan)	0	M	5161
Kalamunda (East Metropolitan)	1	F	13760
Kalamunda (East Metropolitan)	1	M	13583
Kalgoorlie (Mining and Pastoral)	0	F	3978
Kalgoorlie (Mining and Pastoral)	0	M	4316
Kalgoorlie (Mining and Pastoral)	1	F	11032
Kalgoorlie (Mining and Pastoral)	1	M	12662
Kimberley (Mining and Pastoral)	0	F	2250
Kimberley (Mining and Pastoral)	0	M	1852
Kimberley (Mining and Pastoral)	1	F	13150
Kimberley (Mining and Pastoral)	1	M	13054
Kingsley (North Metropolitan)	0	F	6847
Kingsley (North Metropolitan)	0	M	6340
Kingsley (North Metropolitan)	1	F	13944
Kingsley (North Metropolitan)	1	M	13462
Kwinana (South Metropolitan)	0	F	8360
Kwinana (South Metropolitan)	0	M	8020
Kwinana (South Metropolitan)	1	F	14961
Kwinana (South Metropolitan)	1	M	16147
Landsdale (North Metropolitan)	0	F	9866
Landsdale (North Metropolitan)	0	M	9139
Landsdale (North Metropolitan)	1	F	14266
Landsdale (North Metropolitan)	1	M	14073
Mandurah (South West)	0	F	6811
Mandurah (South West)	0	M	5831
Mandurah (South West)	1	F	15886
Mandurah (South West)	1	M	14526
Maylands (East Metropolitan)	0	F	7665
Maylands (East Metropolitan)	0	M	7228
Maylands (East Metropolitan)	1	F	13444
Maylands (East Metropolitan)	1	M	13179
Midland (East Metropolitan)	0	F	6812
Midland (East Metropolitan)	0	M	6225
Midland (East Metropolitan)	1	F	15683
Midland (East Metropolitan)	1	M	15542
Mirrabooka (East Metropolitan)	0	F	11001
Mirrabooka (East Metropolitan)	0	M	10571
Mirrabooka (East Metropolitan)	1	F	11609
Mirrabooka (East Metropolitan)	1	M	11937
Moore (Agricultural)	0	F	3419
Moore (Agricultural)	0	M	3158
Moore (Agricultural)	1	F	12936
Moore (Agricultural)	1	M	14172
Morley (East Metropolitan)	0	F	9982
Morley (East Metropolitan)	0	M	9260
Morley (East Metropolitan)	1	F	12085
Morley (East Metropolitan)	1	M	12112
Mount Lawley (East Metropolitan)	0	F	8063
Mount Lawley (East Metropolitan)	0	M	7284
Mount Lawley (East Metropolitan)	1	F	13102
Mount Lawley (East Metropolitan)	1	M	12110
Murray-Wellington (South West)	0	F	4338
Murray-Wellington (South West)	0	M	3819
Murray-Wellington (South West)	1	F	16107
Murray-Wellington (South West)	1	M	16347
Nedlands (North Metropolitan)	0	F	9273
Nedlands (North Metropolitan)	0	M	8416
Nedlands (North Metropolitan)	1	F	13916
Nedlands (North Metropolitan)	1	M	13228
North West Central (Mining and Pastoral)	0	F	1870
North West Central (Mining and Pastoral)	0	M	2026
North West Central (Mining and Pastoral)	1	F	6776
North West Central (Mining and Pastoral)	1	M	8088
Perth (North Metropolitan)	0	F	11267
Perth (North Metropolitan)	0	M	11002
Perth (North Metropolitan)	1	F	13183
Perth (North Metropolitan)	1	M	14297
Pilbara (Mining and Pastoral)	0	F	4345
Pilbara (Mining and Pastoral)	0	M	5123
Pilbara (Mining and Pastoral)	1	F	13578
Pilbara (Mining and Pastoral)	1	M	16189
Riverton (South Metropolitan)	0	F	11671
Riverton (South Metropolitan)	0	M	10668
Riverton (South Metropolitan)	1	F	11243
Riverton (South Metropolitan)	1	M	11227
Rockingham (South Metropolitan)	0	F	6532
Rockingham (South Metropolitan)	0	M	5957
Rockingham (South Metropolitan)	1	F	12624
Rockingham (South Metropolitan)	1	M	12721
Roe (Agricultural)	0	F	2866
Roe (Agricultural)	0	M	2597
Roe (Agricultural)	1	F	13581
Roe (Agricultural)	1	M	14473
Scarborough (North Metropolitan)	0	F	7387
Scarborough (North Metropolitan)	0	M	6555
Scarborough (North Metropolitan)	1	F	15321
Scarborough (North Metropolitan)	1	M	14079
South Perth (South Metropolitan)	0	F	7881
South Perth (South Metropolitan)	0	M	7220
South Perth (South Metropolitan)	1	F	13185
South Perth (South Metropolitan)	1	M	12879
Southern River (South Metropolitan)	0	F	11719
Southern River (South Metropolitan)	0	M	11156
Southern River (South Metropolitan)	1	F	13314
Southern River (South Metropolitan)	1	M	13172
Swan Hills (East Metropolitan)	0	F	6976
Swan Hills (East Metropolitan)	0	M	6824
Swan Hills (East Metropolitan)	1	F	15997
Swan Hills (East Metropolitan)	1	M	17474
Thornlie (East Metropolitan)	0	F	10434
Thornlie (East Metropolitan)	0	M	9821
Thornlie (East Metropolitan)	1	F	12688
Thornlie (East Metropolitan)	1	M	12780
Vasse (South West)	0	F	4560
Vasse (South West)	0	M	3970
Vasse (South West)	1	F	16860
Vasse (South West)	1	M	16116
Victoria Park (South Metropolitan)	0	F	9910
Victoria Park (South Metropolitan)	0	M	10123
Victoria Park (South Metropolitan)	1	F	12639
Victoria Park (South Metropolitan)	1	M	12960
Wanneroo (North Metropolitan)	0	F	10180
Wanneroo (North Metropolitan)	0	M	9480
Wanneroo (North Metropolitan)	1	F	14218
Wanneroo (North Metropolitan)	1	M	13777
Warnbro (South Metropolitan)	0	F	7431
Warnbro (South Metropolitan)	0	M	6868
Warnbro (South Metropolitan)	1	F	16444
Warnbro (South Metropolitan)	1	M	16225
Warren-Blackwood (South West)	0	F	4675
Warren-Blackwood (South West)	0	M	4243
Warren-Blackwood (South West)	1	F	15140
Warren-Blackwood (South West)	1	M	15385
West Swan (East Metropolitan)	0	F	10329
West Swan (East Metropolitan)	0	M	9735
West Swan (East Metropolitan)	1	F	15675
West Swan (East Metropolitan)	1	M	15340
Willagee (South Metropolitan)	0	F	6661
Willagee (South Metropolitan)	0	M	5891
Willagee (South Metropolitan)	1	F	13325
Willagee (South Metropolitan)	1	M	12605
No usual address (WA)	0	F	656
No usual address (WA)	0	M	775
No usual address (WA)	1	F	2061
No usual address (WA)	1	M	2708
Migratory - Offshore - Shipping (WA)	0	F	14
Migratory - Offshore - Shipping (WA)	0	M	132
Migratory - Offshore - Shipping (WA)	1	F	24
Migratory - Offshore - Shipping (WA)	1	M	131
Bass (Launceston)	0	F	1977
Bass (Launceston)	0	M	1893
Bass (Launceston)	1	F	10381
Bass (Launceston)	1	M	9236
Bass (McIntyre)	0	F	363
Bass (McIntyre)	0	M	338
Bass (McIntyre)	1	F	3200
Bass (McIntyre)	1	M	3183
Bass (Rosevears)	0	F	2933
Bass (Rosevears)	0	M	2729
Bass (Rosevears)	1	F	15441
Bass (Rosevears)	1	M	14806
Bass (Windermere)	0	F	3153
Bass (Windermere)	0	M	3312
Bass (Windermere)	1	F	15599
Bass (Windermere)	1	M	15317
Braddon (Mersey)	0	F	2158
Braddon (Mersey)	0	M	2040
Braddon (Mersey)	1	F	16720
Braddon (Mersey)	1	M	15527
Braddon (Montgomery)	0	F	1552
Braddon (Montgomery)	0	M	1422
Braddon (Montgomery)	1	F	14166
Braddon (Montgomery)	1	M	13309
Braddon (Murchison)	0	F	2095
Braddon (Murchison)	0	M	2041
Braddon (Murchison)	1	F	15965
Braddon (Murchison)	1	M	15517
Clark (Derwent)	0	F	1061
Clark (Derwent)	0	M	1091
Clark (Derwent)	1	F	6828
Clark (Derwent)	1	M	6542
Clark (Elwick)	0	F	4658
Clark (Elwick)	0	M	4939
Clark (Elwick)	1	F	13379
Clark (Elwick)	1	M	12535
Clark (Hobart)	0	F	5019
Clark (Hobart)	0	M	4637
Clark (Hobart)	1	F	12989
Clark (Hobart)	1	M	12363
Clark (Huon)	0	F	31
Clark (Huon)	0	M	30
Clark (Huon)	1	F	138
Clark (Huon)	1	M	147
Clark (Nelson)	0	F	3375
Clark (Nelson)	0	M	3192
Clark (Nelson)	1	F	7082
Clark (Nelson)	1	M	6772
Franklin (Huon)	0	F	2935
Franklin (Huon)	0	M	2766
Franklin (Huon)	1	F	14257
Franklin (Huon)	1	M	14168
Franklin (Nelson)	0	F	2173
Franklin (Nelson)	0	M	1967
Franklin (Nelson)	1	F	5929
Franklin (Nelson)	1	M	5321
Franklin (Pembroke)	0	F	2822
Franklin (Pembroke)	0	M	2618
Franklin (Pembroke)	1	F	13366
Franklin (Pembroke)	1	M	12209
Franklin (Rumney)	0	F	1509
Franklin (Rumney)	0	M	1581
Franklin (Rumney)	1	F	11726
Franklin (Rumney)	1	M	11559
Lyons (Derwent)	0	F	761
Lyons (Derwent)	0	M	775
Lyons (Derwent)	1	F	9380
Lyons (Derwent)	1	M	9308
Lyons (Launceston)	0	F	533
Lyons (Launceston)	0	M	493
Lyons (Launceston)	1	F	4628
Lyons (Launceston)	1	M	4310
Lyons (McIntyre)	0	F	1816
Lyons (McIntyre)	0	M	1710
Lyons (McIntyre)	1	F	12565
Lyons (McIntyre)	1	M	12550
Lyons (Montgomery)	0	F	339
Lyons (Montgomery)	0	M	350
Lyons (Montgomery)	1	F	1992
Lyons (Montgomery)	1	M	2109
Lyons (Prosser)	0	F	1606
Lyons (Prosser)	0	M	1525
Lyons (Prosser)	1	F	14370
Lyons (Prosser)	1	M	14537
Lyons (Rumney)	0	F	623
Lyons (Rumney)	0	M	556
Lyons (Rumney)	1	F	4316
Lyons (Rumney)	1	M	4105
No usual address (Tas.)	0	F	82
No usual address (Tas.)	0	M	76
No usual address (Tas.)	1	F	428
No usual address (Tas.)	1	M	551
Migratory - Offshore - Shipping (Tas.)	1	M	9
Arafura	0	F	168
Arafura	0	M	148
Arafura	1	F	3895
Arafura	1	M	3980
Araluen	0	F	1675
Araluen	0	M	1584
Araluen	1	F	3102
Araluen	1	M	2968
Arnhem	0	F	182
Arnhem	0	M	244
Arnhem	1	F	4047
Arnhem	1	M	3957
Barkly	0	F	340
Barkly	0	M	350
Barkly	1	F	3446
Barkly	1	M	3477
Blain	0	F	919
Blain	0	M	727
Blain	1	F	2977
Blain	1	M	3147
Braitling	0	F	1035
Braitling	0	M	1015
Braitling	1	F	3225
Braitling	1	M	3013
Brennan	0	F	1042
Brennan	0	M	815
Brennan	1	F	3277
Brennan	1	M	3198
Casuarina	0	F	1906
Casuarina	0	M	1779
Casuarina	1	F	2594
Casuarina	1	M	2640
Daly	0	F	414
Daly	0	M	418
Daly	1	F	3635
Daly	1	M	3923
Drysdale	0	F	939
Drysdale	0	M	751
Drysdale	1	F	2812
