SED_NAME16	Age	MaritalStatus	Registered	adults
Benambra (Northern Victoria)	85+	Married	1	376
Benambra (Northern Victoria)	85+	Never married		645
Bendigo East (Northern Victoria)	15-19	Married	0	55
Bendigo East (Northern Victoria)	15-19	Never married		3954
Bendigo East (Northern Victoria)	20-24	Married	0	745
Bendigo East (Northern Victoria)	20-24	Married	1	102
Bendigo East (Northern Victoria)	20-24	Never married		3115
Bendigo East (Northern Victoria)	25-34	Married	0	2573
Bendigo East (Northern Victoria)	25-34	Married	1	2705
Bendigo East (Northern Victoria)	25-34	Never married		3257
Bendigo East (Northern Victoria)	35-44	Married	0	1261
Bendigo East (Northern Victoria)	35-44	Married	1	4830
Bendigo East (Northern Victoria)	35-44	Never married		2079
Bendigo East (Northern Victoria)	45-54	Married	0	1010
Bendigo East (Northern Victoria)	45-54	Married	1	4695
Bendigo East (Northern Victoria)	45-54	Never married		2336
Bendigo East (Northern Victoria)	55-64	Married	0	699
Bendigo East (Northern Victoria)	55-64	Married	1	4942
Bendigo East (Northern Victoria)	55-64	Never married		2525
Bendigo East (Northern Victoria)	65-74	Married	0	318
Bendigo East (Northern Victoria)	65-74	Married	1	4420
Bendigo East (Northern Victoria)	65-74	Never married		2161
Bendigo East (Northern Victoria)	75-84	Married	0	81
Bendigo East (Northern Victoria)	75-84	Married	1	2128
Bendigo East (Northern Victoria)	75-84	Never married		1367
Bendigo East (Northern Victoria)	85+	Married	0	17
Bendigo East (Northern Victoria)	85+	Married	1	456
Bendigo East (Northern Victoria)	85+	Never married		710
Bendigo West (Northern Victoria)	15-19	Married	0	45
Bendigo West (Northern Victoria)	15-19	Never married		3041
Bendigo West (Northern Victoria)	20-24	Married	0	523
Bendigo West (Northern Victoria)	20-24	Married	1	77
Bendigo West (Northern Victoria)	20-24	Never married		2271
Bendigo West (Northern Victoria)	25-34	Married	0	1995
Bendigo West (Northern Victoria)	25-34	Married	1	1930
Bendigo West (Northern Victoria)	25-34	Never married		2911
Bendigo West (Northern Victoria)	35-44	Married	0	1254
Bendigo West (Northern Victoria)	35-44	Married	1	3511
Bendigo West (Northern Victoria)	35-44	Never married		2093
Bendigo West (Northern Victoria)	45-54	Married	0	1049
Bendigo West (Northern Victoria)	45-54	Married	1	3656
Bendigo West (Northern Victoria)	45-54	Never married		2544
Bendigo West (Northern Victoria)	55-64	Married	0	785
Bendigo West (Northern Victoria)	55-64	Married	1	4095
Bendigo West (Northern Victoria)	55-64	Never married		2852
Bendigo West (Northern Victoria)	65-74	Married	0	474
Bendigo West (Northern Victoria)	65-74	Married	1	4124
Bendigo West (Northern Victoria)	65-74	Never married		2688
Bendigo West (Northern Victoria)	75-84	Married	0	144
Bendigo West (Northern Victoria)	75-84	Married	1	2264
Bendigo West (Northern Victoria)	75-84	Never married		1658
Bendigo West (Northern Victoria)	85+	Married	0	22
Bendigo West (Northern Victoria)	85+	Married	1	434
Bendigo West (Northern Victoria)	85+	Never married		777
Bentleigh (Southern Metropolitan)	15-19	Married	0	5
Bentleigh (Southern Metropolitan)	15-19	Never married		4153
Bentleigh (Southern Metropolitan)	20-24	Married	0	218
Bentleigh (Southern Metropolitan)	20-24	Married	1	26
Bentleigh (Southern Metropolitan)	20-24	Never married		3218
Bentleigh (Southern Metropolitan)	25-34	Married	0	1766
Bentleigh (Southern Metropolitan)	25-34	Married	1	2131
Bentleigh (Southern Metropolitan)	25-34	Never married		3081
Bentleigh (Southern Metropolitan)	35-44	Married	0	1133
Bentleigh (Southern Metropolitan)	35-44	Married	1	6719
Bentleigh (Southern Metropolitan)	35-44	Never married		1754
Bentleigh (Southern Metropolitan)	45-54	Married	0	916
Bentleigh (Southern Metropolitan)	45-54	Married	1	6793
Bentleigh (Southern Metropolitan)	45-54	Never married		2277
Bentleigh (Southern Metropolitan)	55-64	Married	0	516
Bentleigh (Southern Metropolitan)	55-64	Married	1	4637
Bentleigh (Southern Metropolitan)	55-64	Never married		2147
Bentleigh (Southern Metropolitan)	65-74	Married	0	211
Bentleigh (Southern Metropolitan)	65-74	Married	1	3120
Bentleigh (Southern Metropolitan)	65-74	Never married		1683
Bentleigh (Southern Metropolitan)	75-84	Married	0	42
Bentleigh (Southern Metropolitan)	75-84	Married	1	1655
Bentleigh (Southern Metropolitan)	75-84	Never married		1329
Bentleigh (Southern Metropolitan)	85+	Married	0	10
Bentleigh (Southern Metropolitan)	85+	Married	1	517
Bentleigh (Southern Metropolitan)	85+	Never married		994
Box Hill (Eastern Metropolitan)	15-19	Married	0	22
Box Hill (Eastern Metropolitan)	15-19	Never married		4300
Box Hill (Eastern Metropolitan)	20-24	Married	0	573
Box Hill (Eastern Metropolitan)	20-24	Married	1	117
Box Hill (Eastern Metropolitan)	20-24	Never married		4668
Box Hill (Eastern Metropolitan)	25-34	Married	0	2191
Box Hill (Eastern Metropolitan)	25-34	Married	1	2867
Box Hill (Eastern Metropolitan)	25-34	Never married		4944
Box Hill (Eastern Metropolitan)	35-44	Married	0	787
Box Hill (Eastern Metropolitan)	35-44	Married	1	6082
Box Hill (Eastern Metropolitan)	35-44	Never married		2347
Box Hill (Eastern Metropolitan)	45-54	Married	0	567
Box Hill (Eastern Metropolitan)	45-54	Married	1	6376
Box Hill (Eastern Metropolitan)	45-54	Never married		2465
Box Hill (Eastern Metropolitan)	55-64	Married	0	391
Box Hill (Eastern Metropolitan)	55-64	Married	1	5172
Box Hill (Eastern Metropolitan)	55-64	Never married		2315
Box Hill (Eastern Metropolitan)	65-74	Married	0	196
Box Hill (Eastern Metropolitan)	65-74	Married	1	3931
Box Hill (Eastern Metropolitan)	65-74	Never married		1877
Box Hill (Eastern Metropolitan)	75-84	Married	0	72
Box Hill (Eastern Metropolitan)	75-84	Married	1	2173
Box Hill (Eastern Metropolitan)	75-84	Never married		1517
Box Hill (Eastern Metropolitan)	85+	Married	0	9
Box Hill (Eastern Metropolitan)	85+	Married	1	609
Box Hill (Eastern Metropolitan)	85+	Never married		1134
Brighton (Southern Metropolitan)	15-19	Married	0	15
Brighton (Southern Metropolitan)	15-19	Never married		3675
Brighton (Southern Metropolitan)	20-24	Married	0	200
Brighton (Southern Metropolitan)	20-24	Married	1	11
Brighton (Southern Metropolitan)	20-24	Never married		2722
Brighton (Southern Metropolitan)	25-34	Married	0	1982
Brighton (Southern Metropolitan)	25-34	Married	1	1128
Brighton (Southern Metropolitan)	25-34	Never married		3035
Brighton (Southern Metropolitan)	35-44	Married	0	1317
Brighton (Southern Metropolitan)	35-44	Married	1	4117
Brighton (Southern Metropolitan)	35-44	Never married		1913
Brighton (Southern Metropolitan)	45-54	Married	0	1018
Brighton (Southern Metropolitan)	45-54	Married	1	6008
Brighton (Southern Metropolitan)	45-54	Never married		2245
Brighton (Southern Metropolitan)	55-64	Married	0	669
Brighton (Southern Metropolitan)	55-64	Married	1	5017
Brighton (Southern Metropolitan)	55-64	Never married		2079
Brighton (Southern Metropolitan)	65-74	Married	0	402
Brighton (Southern Metropolitan)	65-74	Married	1	3568
Brighton (Southern Metropolitan)	65-74	Never married		1691
Brighton (Southern Metropolitan)	75-84	Married	0	113
Brighton (Southern Metropolitan)	75-84	Married	1	1945
Brighton (Southern Metropolitan)	75-84	Never married		1311
Brighton (Southern Metropolitan)	85+	Married	0	19
Brighton (Southern Metropolitan)	85+	Married	1	454
Brighton (Southern Metropolitan)	85+	Never married		839
Broadmeadows (Northern Metropolitan)	15-19	Married	0	21
Broadmeadows (Northern Metropolitan)	15-19	Married	1	7
Broadmeadows (Northern Metropolitan)	15-19	Never married		4303
Broadmeadows (Northern Metropolitan)	20-24	Married	0	195
Broadmeadows (Northern Metropolitan)	20-24	Married	1	380
Broadmeadows (Northern Metropolitan)	20-24	Never married		4551
Broadmeadows (Northern Metropolitan)	25-34	Married	0	1033
Broadmeadows (Northern Metropolitan)	25-34	Married	1	4301
Broadmeadows (Northern Metropolitan)	25-34	Never married		5804
Broadmeadows (Northern Metropolitan)	35-44	Married	0	602
Broadmeadows (Northern Metropolitan)	35-44	Married	1	5699
Broadmeadows (Northern Metropolitan)	35-44	Never married		2847
Broadmeadows (Northern Metropolitan)	45-54	Married	0	432
Broadmeadows (Northern Metropolitan)	45-54	Married	1	4647
Broadmeadows (Northern Metropolitan)	45-54	Never married		2748
Broadmeadows (Northern Metropolitan)	55-64	Married	0	280
Broadmeadows (Northern Metropolitan)	55-64	Married	1	4208
Broadmeadows (Northern Metropolitan)	55-64	Never married		2688
Broadmeadows (Northern Metropolitan)	65-74	Married	0	117
Broadmeadows (Northern Metropolitan)	65-74	Married	1	2767
Broadmeadows (Northern Metropolitan)	65-74	Never married		1828
Broadmeadows (Northern Metropolitan)	75-84	Married	0	30
Broadmeadows (Northern Metropolitan)	75-84	Married	1	1666
Broadmeadows (Northern Metropolitan)	75-84	Never married		1399
Broadmeadows (Northern Metropolitan)	85+	Married	0	3
Broadmeadows (Northern Metropolitan)	85+	Married	1	433
Broadmeadows (Northern Metropolitan)	85+	Never married		777
Brunswick (Northern Metropolitan)	15-19	Married	0	25
Brunswick (Northern Metropolitan)	15-19	Never married		2428
Brunswick (Northern Metropolitan)	20-24	Married	0	619
Brunswick (Northern Metropolitan)	20-24	Married	1	57
Brunswick (Northern Metropolitan)	20-24	Never married		5033
Brunswick (Northern Metropolitan)	25-34	Married	0	5654
Brunswick (Northern Metropolitan)	25-34	Married	1	2481
Brunswick (Northern Metropolitan)	25-34	Never married		9986
Brunswick (Northern Metropolitan)	35-44	Married	0	3036
Brunswick (Northern Metropolitan)	35-44	Married	1	4720
Brunswick (Northern Metropolitan)	35-44	Never married		4260
Brunswick (Northern Metropolitan)	45-54	Married	0	1354
Brunswick (Northern Metropolitan)	45-54	Married	1	4072
Brunswick (Northern Metropolitan)	45-54	Never married		2882
Brunswick (Northern Metropolitan)	55-64	Married	0	711
Brunswick (Northern Metropolitan)	55-64	Married	1	2925
Brunswick (Northern Metropolitan)	55-64	Never married		2415
Brunswick (Northern Metropolitan)	65-74	Married	0	287
Brunswick (Northern Metropolitan)	65-74	Married	1	2081
Brunswick (Northern Metropolitan)	65-74	Never married		1752
Brunswick (Northern Metropolitan)	75-84	Married	0	55
Brunswick (Northern Metropolitan)	75-84	Married	1	1305
Brunswick (Northern Metropolitan)	75-84	Never married		1222
Brunswick (Northern Metropolitan)	85+	Married	0	4
Brunswick (Northern Metropolitan)	85+	Married	1	375
Brunswick (Northern Metropolitan)	85+	Never married		771
Bulleen (Eastern Metropolitan)	15-19	Married	0	11
Bulleen (Eastern Metropolitan)	15-19	Never married		3550
Bulleen (Eastern Metropolitan)	20-24	Married	0	232
Bulleen (Eastern Metropolitan)	20-24	Married	1	54
Bulleen (Eastern Metropolitan)	20-24	Never married		3431
Bulleen (Eastern Metropolitan)	25-34	Married	0	1391
Bulleen (Eastern Metropolitan)	25-34	Married	1	2501
Bulleen (Eastern Metropolitan)	25-34	Never married		3763
Bulleen (Eastern Metropolitan)	35-44	Married	0	691
Bulleen (Eastern Metropolitan)	35-44	Married	1	5499
Bulleen (Eastern Metropolitan)	35-44	Never married		2018
Bulleen (Eastern Metropolitan)	45-54	Married	0	528
Bulleen (Eastern Metropolitan)	45-54	Married	1	5509
Bulleen (Eastern Metropolitan)	45-54	Never married		2230
Bulleen (Eastern Metropolitan)	55-64	Married	0	353
Bulleen (Eastern Metropolitan)	55-64	Married	1	5682
Bulleen (Eastern Metropolitan)	55-64	Never married		1984
Bulleen (Eastern Metropolitan)	65-74	Married	0	174
Bulleen (Eastern Metropolitan)	65-74	Married	1	4887
Bulleen (Eastern Metropolitan)	65-74	Never married		1635
Bulleen (Eastern Metropolitan)	75-84	Married	0	59
Bulleen (Eastern Metropolitan)	75-84	Married	1	3697
Bulleen (Eastern Metropolitan)	75-84	Never married		1746
Bulleen (Eastern Metropolitan)	85+	Married	0	14
Bulleen (Eastern Metropolitan)	85+	Married	1	977
Bulleen (Eastern Metropolitan)	85+	Never married		1103
Bundoora (Northern Metropolitan)	15-19	Married	0	21
Bundoora (Northern Metropolitan)	15-19	Never married		3142
Bundoora (Northern Metropolitan)	20-24	Married	0	288
Bundoora (Northern Metropolitan)	20-24	Married	1	48
Bundoora (Northern Metropolitan)	20-24	Never married		3672
Bundoora (Northern Metropolitan)	25-34	Married	0	1811
Bundoora (Northern Metropolitan)	25-34	Married	1	2500
Bundoora (Northern Metropolitan)	25-34	Never married		4169
Bundoora (Northern Metropolitan)	35-44	Married	0	955
Bundoora (Northern Metropolitan)	35-44	Married	1	4897
Bundoora (Northern Metropolitan)	35-44	Never married		1997
Bundoora (Northern Metropolitan)	45-54	Married	0	645
Bundoora (Northern Metropolitan)	45-54	Married	1	4898
Bundoora (Northern Metropolitan)	45-54	Never married		2227
Bundoora (Northern Metropolitan)	55-64	Married	0	362
Bundoora (Northern Metropolitan)	55-64	Married	1	4166
Bundoora (Northern Metropolitan)	55-64	Never married		1995
Bundoora (Northern Metropolitan)	65-74	Married	0	156
Bundoora (Northern Metropolitan)	65-74	Married	1	3588
Bundoora (Northern Metropolitan)	65-74	Never married		1592
Bundoora (Northern Metropolitan)	75-84	Married	0	41
Bundoora (Northern Metropolitan)	75-84	Married	1	1980
Bundoora (Northern Metropolitan)	75-84	Never married		1307
Bundoora (Northern Metropolitan)	85+	Married	0	13
Bundoora (Northern Metropolitan)	85+	Married	1	428
Bundoora (Northern Metropolitan)	85+	Never married		690
Buninyong (Western Victoria)	15-19	Married	0	40
Buninyong (Western Victoria)	15-19	Never married		3603
Buninyong (Western Victoria)	20-24	Married	0	670
Buninyong (Western Victoria)	20-24	Married	1	85
Buninyong (Western Victoria)	20-24	Never married		2771
Buninyong (Western Victoria)	25-34	Married	0	2303
Buninyong (Western Victoria)	25-34	Married	1	2359
Buninyong (Western Victoria)	25-34	Never married		3189
Buninyong (Western Victoria)	35-44	Married	0	1367
Buninyong (Western Victoria)	35-44	Married	1	4519
Buninyong (Western Victoria)	35-44	Never married		2044
Buninyong (Western Victoria)	45-54	Married	0	1149
Buninyong (Western Victoria)	45-54	Married	1	4684
Buninyong (Western Victoria)	45-54	Never married		2303
Buninyong (Western Victoria)	55-64	Married	0	776
Buninyong (Western Victoria)	55-64	Married	1	4635
Buninyong (Western Victoria)	55-64	Never married		2390
Buninyong (Western Victoria)	65-74	Married	0	337
Buninyong (Western Victoria)	65-74	Married	1	4052
Buninyong (Western Victoria)	65-74	Never married		2129
Buninyong (Western Victoria)	75-84	Married	0	93
Buninyong (Western Victoria)	75-84	Married	1	1718
Buninyong (Western Victoria)	75-84	Never married		1300
Buninyong (Western Victoria)	85+	Married	0	7
Buninyong (Western Victoria)	85+	Married	1	300
Buninyong (Western Victoria)	85+	Never married		569
Burwood (Southern Metropolitan)	15-19	Married	0	14
Burwood (Southern Metropolitan)	15-19	Never married		4165
Burwood (Southern Metropolitan)	20-24	Married	0	372
Burwood (Southern Metropolitan)	20-24	Married	1	44
Burwood (Southern Metropolitan)	20-24	Never married		4505
Burwood (Southern Metropolitan)	25-34	Married	0	1682
Burwood (Southern Metropolitan)	25-34	Married	1	2455
Burwood (Southern Metropolitan)	25-34	Never married		4372
Burwood (Southern Metropolitan)	35-44	Married	0	822
Burwood (Southern Metropolitan)	35-44	Married	1	5794
Burwood (Southern Metropolitan)	35-44	Never married		1807
Burwood (Southern Metropolitan)	45-54	Married	0	633
Burwood (Southern Metropolitan)	45-54	Married	1	6368
Burwood (Southern Metropolitan)	45-54	Never married		2061
Burwood (Southern Metropolitan)	55-64	Married	0	434
Burwood (Southern Metropolitan)	55-64	Married	1	5048
Burwood (Southern Metropolitan)	55-64	Never married		1996
Burwood (Southern Metropolitan)	65-74	Married	0	190
Burwood (Southern Metropolitan)	65-74	Married	1	3588
Burwood (Southern Metropolitan)	65-74	Never married		1705
Burwood (Southern Metropolitan)	75-84	Married	0	48
Burwood (Southern Metropolitan)	75-84	Married	1	1799
Burwood (Southern Metropolitan)	75-84	Never married		1375
Burwood (Southern Metropolitan)	85+	Married	0	9
Burwood (Southern Metropolitan)	85+	Married	1	500
Burwood (Southern Metropolitan)	85+	Never married		897
Carrum (South-Eastern Metropolitan)	15-19	Married	0	38
Carrum (South-Eastern Metropolitan)	15-19	Never married		3474
Carrum (South-Eastern Metropolitan)	20-24	Married	0	456
Carrum (South-Eastern Metropolitan)	20-24	Married	1	63
Carrum (South-Eastern Metropolitan)	20-24	Never married		2899
Carrum (South-Eastern Metropolitan)	25-34	Married	0	2751
Carrum (South-Eastern Metropolitan)	25-34	Married	1	2655
Carrum (South-Eastern Metropolitan)	25-34	Never married		3543
Carrum (South-Eastern Metropolitan)	35-44	Married	0	1895
Carrum (South-Eastern Metropolitan)	35-44	Married	1	5560
Carrum (South-Eastern Metropolitan)	35-44	Never married		2435
Carrum (South-Eastern Metropolitan)	45-54	Married	0	1318
Carrum (South-Eastern Metropolitan)	45-54	Married	1	5167
Carrum (South-Eastern Metropolitan)	45-54	Never married		3039
Carrum (South-Eastern Metropolitan)	55-64	Married	0	838
Carrum (South-Eastern Metropolitan)	55-64	Married	1	4467
Carrum (South-Eastern Metropolitan)	55-64	Never married		2977
Carrum (South-Eastern Metropolitan)	65-74	Married	0	285
Carrum (South-Eastern Metropolitan)	65-74	Married	1	3396
Carrum (South-Eastern Metropolitan)	65-74	Never married		2443
Carrum (South-Eastern Metropolitan)	75-84	Married	0	94
Carrum (South-Eastern Metropolitan)	75-84	Married	1	1543
Carrum (South-Eastern Metropolitan)	75-84	Never married		1511
Carrum (South-Eastern Metropolitan)	85+	Married	0	14
Carrum (South-Eastern Metropolitan)	85+	Married	1	305
Carrum (South-Eastern Metropolitan)	85+	Never married		703
Caulfield (Southern Metropolitan)	15-19	Married	0	16
Caulfield (Southern Metropolitan)	15-19	Never married		3123
Caulfield (Southern Metropolitan)	20-24	Married	0	438
Caulfield (Southern Metropolitan)	20-24	Married	1	143
Caulfield (Southern Metropolitan)	20-24	Never married		3563
Caulfield (Southern Metropolitan)	25-34	Married	0	3278
Caulfield (Southern Metropolitan)	25-34	Married	1	2777
Caulfield (Southern Metropolitan)	25-34	Never married		5301
Caulfield (Southern Metropolitan)	35-44	Married	0	1473
Caulfield (Southern Metropolitan)	35-44	Married	1	5314
Caulfield (Southern Metropolitan)	35-44	Never married		2526
Caulfield (Southern Metropolitan)	45-54	Married	0	892
Caulfield (Southern Metropolitan)	45-54	Married	1	4747
Caulfield (Southern Metropolitan)	45-54	Never married		2233
Caulfield (Southern Metropolitan)	55-64	Married	0	477
Caulfield (Southern Metropolitan)	55-64	Married	1	3905
Caulfield (Southern Metropolitan)	55-64	Never married		2012
Caulfield (Southern Metropolitan)	65-74	Married	0	298
Caulfield (Southern Metropolitan)	65-74	Married	1	3599
Caulfield (Southern Metropolitan)	65-74	Never married		1998
Caulfield (Southern Metropolitan)	75-84	Married	0	90
Caulfield (Southern Metropolitan)	75-84	Married	1	1496
Caulfield (Southern Metropolitan)	75-84	Never married		1215
Caulfield (Southern Metropolitan)	85+	Married	0	33
Caulfield (Southern Metropolitan)	85+	Married	1	385
Caulfield (Southern Metropolitan)	85+	Never married		736
Clarinda (South-Eastern Metropolitan)	15-19	Married	0	26
Clarinda (South-Eastern Metropolitan)	15-19	Married	1	9
Clarinda (South-Eastern Metropolitan)	15-19	Never married		3330
Clarinda (South-Eastern Metropolitan)	20-24	Married	0	373
Clarinda (South-Eastern Metropolitan)	20-24	Married	1	178
Clarinda (South-Eastern Metropolitan)	20-24	Never married		5112
Clarinda (South-Eastern Metropolitan)	25-34	Married	0	1952
Clarinda (South-Eastern Metropolitan)	25-34	Married	1	4203
Clarinda (South-Eastern Metropolitan)	25-34	Never married		7057
Clarinda (South-Eastern Metropolitan)	35-44	Married	0	893
Clarinda (South-Eastern Metropolitan)	35-44	Married	1	6491
Clarinda (South-Eastern Metropolitan)	35-44	Never married		2757
Clarinda (South-Eastern Metropolitan)	45-54	Married	0	598
Clarinda (South-Eastern Metropolitan)	45-54	Married	1	5154
Clarinda (South-Eastern Metropolitan)	45-54	Never married		2746
Clarinda (South-Eastern Metropolitan)	55-64	Married	0	367
Clarinda (South-Eastern Metropolitan)	55-64	Married	1	4418
Clarinda (South-Eastern Metropolitan)	55-64	Never married		2604
Clarinda (South-Eastern Metropolitan)	65-74	Married	0	142
Clarinda (South-Eastern Metropolitan)	65-74	Married	1	3863
Clarinda (South-Eastern Metropolitan)	65-74	Never married		2100
Clarinda (South-Eastern Metropolitan)	75-84	Married	0	52
Clarinda (South-Eastern Metropolitan)	75-84	Married	1	2278
Clarinda (South-Eastern Metropolitan)	75-84	Never married		1668
Clarinda (South-Eastern Metropolitan)	85+	Married	0	10
Clarinda (South-Eastern Metropolitan)	85+	Married	1	564
Clarinda (South-Eastern Metropolitan)	85+	Never married		1031
Cranbourne (South-Eastern Metropolitan)	15-19	Married	0	53
Cranbourne (South-Eastern Metropolitan)	15-19	Married	1	9
Cranbourne (South-Eastern Metropolitan)	15-19	Never married		7135
Cranbourne (South-Eastern Metropolitan)	20-24	Married	0	912
Cranbourne (South-Eastern Metropolitan)	20-24	Married	1	345
Cranbourne (South-Eastern Metropolitan)	20-24	Never married		6386
Cranbourne (South-Eastern Metropolitan)	25-34	Married	0	3869
Cranbourne (South-Eastern Metropolitan)	25-34	Married	1	9167
Cranbourne (South-Eastern Metropolitan)	25-34	Never married		6911
Cranbourne (South-Eastern Metropolitan)	35-44	Married	0	2040
Cranbourne (South-Eastern Metropolitan)	35-44	Married	1	16035
Cranbourne (South-Eastern Metropolitan)	35-44	Never married		3636
Cranbourne (South-Eastern Metropolitan)	45-54	Married	0	1245
Cranbourne (South-Eastern Metropolitan)	45-54	Married	1	9258
Cranbourne (South-Eastern Metropolitan)	45-54	Never married		3310
Cranbourne (South-Eastern Metropolitan)	55-64	Married	0	648
Cranbourne (South-Eastern Metropolitan)	55-64	Married	1	5978
Cranbourne (South-Eastern Metropolitan)	55-64	Never married		2888
Cranbourne (South-Eastern Metropolitan)	65-74	Married	0	219
Cranbourne (South-Eastern Metropolitan)	65-74	Married	1	3779
Cranbourne (South-Eastern Metropolitan)	65-74	Never married		2145
Cranbourne (South-Eastern Metropolitan)	75-84	Married	0	78
Cranbourne (South-Eastern Metropolitan)	75-84	Married	1	1594
Cranbourne (South-Eastern Metropolitan)	75-84	Never married		1240
Cranbourne (South-Eastern Metropolitan)	85+	Married	0	8
Cranbourne (South-Eastern Metropolitan)	85+	Married	1	327
Cranbourne (South-Eastern Metropolitan)	85+	Never married		505
Croydon (Eastern Metropolitan)	15-19	Married	0	28
Croydon (Eastern Metropolitan)	15-19	Never married		3096
Croydon (Eastern Metropolitan)	20-24	Married	0	419
Croydon (Eastern Metropolitan)	20-24	Married	1	60
Croydon (Eastern Metropolitan)	20-24	Never married		2760
Croydon (Eastern Metropolitan)	25-34	Married	0	2156
Croydon (Eastern Metropolitan)	25-34	Married	1	2784
Croydon (Eastern Metropolitan)	25-34	Never married		2978
Croydon (Eastern Metropolitan)	35-44	Married	0	1068
Croydon (Eastern Metropolitan)	35-44	Married	1	5377
Croydon (Eastern Metropolitan)	35-44	Never married		1957
Croydon (Eastern Metropolitan)	45-54	Married	0	757
Croydon (Eastern Metropolitan)	45-54	Married	1	4383
Croydon (Eastern Metropolitan)	45-54	Never married		2245
Croydon (Eastern Metropolitan)	55-64	Married	0	485
Croydon (Eastern Metropolitan)	55-64	Married	1	4180
Croydon (Eastern Metropolitan)	55-64	Never married		2211
Croydon (Eastern Metropolitan)	65-74	Married	0	214
Croydon (Eastern Metropolitan)	65-74	Married	1	3615
Croydon (Eastern Metropolitan)	65-74	Never married		1870
Croydon (Eastern Metropolitan)	75-84	Married	0	87
Croydon (Eastern Metropolitan)	75-84	Married	1	2036
Croydon (Eastern Metropolitan)	75-84	Never married		1417
Croydon (Eastern Metropolitan)	85+	Married	0	8
Croydon (Eastern Metropolitan)	85+	Married	1	417
Croydon (Eastern Metropolitan)	85+	Never married		767
Dandenong (South-Eastern Metropolitan)	15-19	Married	0	20
Dandenong (South-Eastern Metropolitan)	15-19	Married	1	4
Dandenong (South-Eastern Metropolitan)	15-19	Never married		3801
Dandenong (South-Eastern Metropolitan)	20-24	Married	0	259
Dandenong (South-Eastern Metropolitan)	20-24	Married	1	332
Dandenong (South-Eastern Metropolitan)	20-24	Never married		4132
Dandenong (South-Eastern Metropolitan)	25-34	Married	0	1224
Dandenong (South-Eastern Metropolitan)	25-34	Married	1	5058
Dandenong (South-Eastern Metropolitan)	25-34	Never married		6145
Dandenong (South-Eastern Metropolitan)	35-44	Married	0	647
Dandenong (South-Eastern Metropolitan)	35-44	Married	1	6280
Dandenong (South-Eastern Metropolitan)	35-44	Never married		3389
Dandenong (South-Eastern Metropolitan)	45-54	Married	0	429
Dandenong (South-Eastern Metropolitan)	45-54	Married	1	4353
Dandenong (South-Eastern Metropolitan)	45-54	Never married		3053
Dandenong (South-Eastern Metropolitan)	55-64	Married	0	329
Dandenong (South-Eastern Metropolitan)	55-64	Married	1	4092
Dandenong (South-Eastern Metropolitan)	55-64	Never married		2747
Dandenong (South-Eastern Metropolitan)	65-74	Married	0	126
Dandenong (South-Eastern Metropolitan)	65-74	Married	1	3360
Dandenong (South-Eastern Metropolitan)	65-74	Never married		2212
Dandenong (South-Eastern Metropolitan)	75-84	Married	0	46
Dandenong (South-Eastern Metropolitan)	75-84	Married	1	1750
Dandenong (South-Eastern Metropolitan)	75-84	Never married		1454
Dandenong (South-Eastern Metropolitan)	85+	Married	0	14
Dandenong (South-Eastern Metropolitan)	85+	Married	1	407
Dandenong (South-Eastern Metropolitan)	85+	Never married		736
Eildon (Northern Victoria)	15-19	Married	0	31
Eildon (Northern Victoria)	15-19	Never married		3014
Eildon (Northern Victoria)	20-24	Married	0	359
Eildon (Northern Victoria)	20-24	Married	1	49
Eildon (Northern Victoria)	20-24	Never married		1998
Eildon (Northern Victoria)	25-34	Married	0	1799
Eildon (Northern Victoria)	25-34	Married	1	1603
Eildon (Northern Victoria)	25-34	Never married		2014
Eildon (Northern Victoria)	35-44	Married	0	1246
Eildon (Northern Victoria)	35-44	Married	1	3410
Eildon (Northern Victoria)	35-44	Never married		1475
Eildon (Northern Victoria)	45-54	Married	0	1313
Eildon (Northern Victoria)	45-54	Married	1	4179
Eildon (Northern Victoria)	45-54	Never married		2198
Eildon (Northern Victoria)	55-64	Married	0	1019
Eildon (Northern Victoria)	55-64	Married	1	5236
Eildon (Northern Victoria)	55-64	Never married		2538
Eildon (Northern Victoria)	65-74	Married	0	507
Eildon (Northern Victoria)	65-74	Married	1	4778
Eildon (Northern Victoria)	65-74	Never married		2215
Eildon (Northern Victoria)	75-84	Married	0	140
Eildon (Northern Victoria)	75-84	Married	1	2141
Eildon (Northern Victoria)	75-84	Never married		1395
Eildon (Northern Victoria)	85+	Married	0	11
Eildon (Northern Victoria)	85+	Married	1	352
Eildon (Northern Victoria)	85+	Never married		583
Eltham (Eastern Metropolitan)	15-19	Never married		3639
Eltham (Eastern Metropolitan)	20-24	Married	0	109
Eltham (Eastern Metropolitan)	20-24	Married	1	20
Eltham (Eastern Metropolitan)	20-24	Never married		2774
Eltham (Eastern Metropolitan)	25-34	Married	0	1169
Eltham (Eastern Metropolitan)	25-34	Married	1	1596
Eltham (Eastern Metropolitan)	25-34	Never married		2303
Eltham (Eastern Metropolitan)	35-44	Married	0	987
Eltham (Eastern Metropolitan)	35-44	Married	1	5417
Eltham (Eastern Metropolitan)	35-44	Never married		1284
Eltham (Eastern Metropolitan)	45-54	Married	0	915
Eltham (Eastern Metropolitan)	45-54	Married	1	5990
Eltham (Eastern Metropolitan)	45-54	Never married		1583
Eltham (Eastern Metropolitan)	55-64	Married	0	559
Eltham (Eastern Metropolitan)	55-64	Married	1	5600
