SED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Frankston (South-Eastern Metropolitan)	75-84	Year 12	M	579
Frankston (South-Eastern Metropolitan)	85+		F	269
Frankston (South-Eastern Metropolitan)	85+		M	127
Frankston (South-Eastern Metropolitan)	85+	Did not go to school	F	9
Frankston (South-Eastern Metropolitan)	85+	Did not go to school	M	11
Frankston (South-Eastern Metropolitan)	85+	Year 8 or below	F	229
Frankston (South-Eastern Metropolitan)	85+	Year 8 or below	M	115
Frankston (South-Eastern Metropolitan)	85+	Year 9	F	137
Frankston (South-Eastern Metropolitan)	85+	Year 9	M	80
Frankston (South-Eastern Metropolitan)	85+	Year 10	F	207
Frankston (South-Eastern Metropolitan)	85+	Year 10	M	78
Frankston (South-Eastern Metropolitan)	85+	Year 11	F	71
Frankston (South-Eastern Metropolitan)	85+	Year 11	M	44
Frankston (South-Eastern Metropolitan)	85+	Year 12	F	206
Frankston (South-Eastern Metropolitan)	85+	Year 12	M	198
Geelong (Western Victoria)	15-19		F	59
Geelong (Western Victoria)	15-19		M	76
Geelong (Western Victoria)	15-19	Did not go to school	M	8
Geelong (Western Victoria)	15-19	Year 8 or below	F	7
Geelong (Western Victoria)	15-19	Year 8 or below	M	26
Geelong (Western Victoria)	15-19	Year 9	F	17
Geelong (Western Victoria)	15-19	Year 9	M	37
Geelong (Western Victoria)	15-19	Year 10	F	58
Geelong (Western Victoria)	15-19	Year 10	M	89
Geelong (Western Victoria)	15-19	Year 11	F	51
Geelong (Western Victoria)	15-19	Year 11	M	79
Geelong (Western Victoria)	15-19	Year 12	F	425
Geelong (Western Victoria)	15-19	Year 12	M	397
Geelong (Western Victoria)	20-24		F	116
Geelong (Western Victoria)	20-24		M	138
Geelong (Western Victoria)	20-24	Did not go to school	F	3
Geelong (Western Victoria)	20-24	Did not go to school	M	10
Geelong (Western Victoria)	20-24	Year 8 or below	F	17
Geelong (Western Victoria)	20-24	Year 8 or below	M	20
Geelong (Western Victoria)	20-24	Year 9	F	29
Geelong (Western Victoria)	20-24	Year 9	M	38
Geelong (Western Victoria)	20-24	Year 10	F	89
Geelong (Western Victoria)	20-24	Year 10	M	143
Geelong (Western Victoria)	20-24	Year 11	F	126
Geelong (Western Victoria)	20-24	Year 11	M	168
Geelong (Western Victoria)	20-24	Year 12	F	1924
Geelong (Western Victoria)	20-24	Year 12	M	1786
Geelong (Western Victoria)	25-34		F	240
Geelong (Western Victoria)	25-34		M	287
Geelong (Western Victoria)	25-34	Did not go to school	F	12
Geelong (Western Victoria)	25-34	Did not go to school	M	27
Geelong (Western Victoria)	25-34	Year 8 or below	F	40
Geelong (Western Victoria)	25-34	Year 8 or below	M	46
Geelong (Western Victoria)	25-34	Year 9	F	62
Geelong (Western Victoria)	25-34	Year 9	M	85
Geelong (Western Victoria)	25-34	Year 10	F	264
Geelong (Western Victoria)	25-34	Year 10	M	415
Geelong (Western Victoria)	25-34	Year 11	F	274
Geelong (Western Victoria)	25-34	Year 11	M	434
Geelong (Western Victoria)	25-34	Year 12	F	4504
Geelong (Western Victoria)	25-34	Year 12	M	3956
Geelong (Western Victoria)	35-44		F	215
Geelong (Western Victoria)	35-44		M	229
Geelong (Western Victoria)	35-44	Did not go to school	F	18
Geelong (Western Victoria)	35-44	Did not go to school	M	19
Geelong (Western Victoria)	35-44	Year 8 or below	F	36
Geelong (Western Victoria)	35-44	Year 8 or below	M	58
Geelong (Western Victoria)	35-44	Year 9	F	81
Geelong (Western Victoria)	35-44	Year 9	M	137
Geelong (Western Victoria)	35-44	Year 10	F	257
Geelong (Western Victoria)	35-44	Year 10	M	379
Geelong (Western Victoria)	35-44	Year 11	F	238
Geelong (Western Victoria)	35-44	Year 11	M	359
Geelong (Western Victoria)	35-44	Year 12	F	3658
Geelong (Western Victoria)	35-44	Year 12	M	3031
Geelong (Western Victoria)	45-54		F	180
Geelong (Western Victoria)	45-54		M	210
Geelong (Western Victoria)	45-54	Did not go to school	F	16
Geelong (Western Victoria)	45-54	Did not go to school	M	25
Geelong (Western Victoria)	45-54	Year 8 or below	F	63
Geelong (Western Victoria)	45-54	Year 8 or below	M	74
Geelong (Western Victoria)	45-54	Year 9	F	172
Geelong (Western Victoria)	45-54	Year 9	M	202
Geelong (Western Victoria)	45-54	Year 10	F	436
Geelong (Western Victoria)	45-54	Year 10	M	524
Geelong (Western Victoria)	45-54	Year 11	F	704
Geelong (Western Victoria)	45-54	Year 11	M	773
Geelong (Western Victoria)	45-54	Year 12	F	2792
Geelong (Western Victoria)	45-54	Year 12	M	2156
Geelong (Western Victoria)	55-64		F	214
Geelong (Western Victoria)	55-64		M	213
Geelong (Western Victoria)	55-64	Did not go to school	F	24
Geelong (Western Victoria)	55-64	Did not go to school	M	21
Geelong (Western Victoria)	55-64	Year 8 or below	F	137
Geelong (Western Victoria)	55-64	Year 8 or below	M	101
Geelong (Western Victoria)	55-64	Year 9	F	287
Geelong (Western Victoria)	55-64	Year 9	M	273
Geelong (Western Victoria)	55-64	Year 10	F	731
Geelong (Western Victoria)	55-64	Year 10	M	757
Geelong (Western Victoria)	55-64	Year 11	F	984
Geelong (Western Victoria)	55-64	Year 11	M	982
Geelong (Western Victoria)	55-64	Year 12	F	1926
Geelong (Western Victoria)	55-64	Year 12	M	1463
Geelong (Western Victoria)	65-74		F	222
Geelong (Western Victoria)	65-74		M	199
Geelong (Western Victoria)	65-74	Did not go to school	F	31
Geelong (Western Victoria)	65-74	Did not go to school	M	19
Geelong (Western Victoria)	65-74	Year 8 or below	F	267
Geelong (Western Victoria)	65-74	Year 8 or below	M	215
Geelong (Western Victoria)	65-74	Year 9	F	372
Geelong (Western Victoria)	65-74	Year 9	M	281
Geelong (Western Victoria)	65-74	Year 10	F	785
Geelong (Western Victoria)	65-74	Year 10	M	597
Geelong (Western Victoria)	65-74	Year 11	F	647
Geelong (Western Victoria)	65-74	Year 11	M	529
Geelong (Western Victoria)	65-74	Year 12	F	1322
Geelong (Western Victoria)	65-74	Year 12	M	1252
Geelong (Western Victoria)	75-84		F	245
Geelong (Western Victoria)	75-84		M	149
Geelong (Western Victoria)	75-84	Did not go to school	F	37
Geelong (Western Victoria)	75-84	Did not go to school	M	8
Geelong (Western Victoria)	75-84	Year 8 or below	F	403
Geelong (Western Victoria)	75-84	Year 8 or below	M	299
Geelong (Western Victoria)	75-84	Year 9	F	314
Geelong (Western Victoria)	75-84	Year 9	M	226
Geelong (Western Victoria)	75-84	Year 10	F	441
Geelong (Western Victoria)	75-84	Year 10	M	301
Geelong (Western Victoria)	75-84	Year 11	F	263
Geelong (Western Victoria)	75-84	Year 11	M	151
Geelong (Western Victoria)	75-84	Year 12	F	525
Geelong (Western Victoria)	75-84	Year 12	M	465
Geelong (Western Victoria)	85+		F	186
Geelong (Western Victoria)	85+		M	87
Geelong (Western Victoria)	85+	Did not go to school	F	23
Geelong (Western Victoria)	85+	Did not go to school	M	17
Geelong (Western Victoria)	85+	Year 8 or below	F	282
Geelong (Western Victoria)	85+	Year 8 or below	M	160
Geelong (Western Victoria)	85+	Year 9	F	181
Geelong (Western Victoria)	85+	Year 9	M	72
Geelong (Western Victoria)	85+	Year 10	F	160
Geelong (Western Victoria)	85+	Year 10	M	91
Geelong (Western Victoria)	85+	Year 11	F	92
Geelong (Western Victoria)	85+	Year 11	M	43
Geelong (Western Victoria)	85+	Year 12	F	150
Geelong (Western Victoria)	85+	Year 12	M	132
Gembrook (Eastern Victoria)	15-19		F	106
Gembrook (Eastern Victoria)	15-19		M	123
Gembrook (Eastern Victoria)	15-19	Did not go to school	F	3
Gembrook (Eastern Victoria)	15-19	Did not go to school	M	3
Gembrook (Eastern Victoria)	15-19	Year 8 or below	F	12
Gembrook (Eastern Victoria)	15-19	Year 8 or below	M	18
Gembrook (Eastern Victoria)	15-19	Year 9	F	26
Gembrook (Eastern Victoria)	15-19	Year 9	M	44
Gembrook (Eastern Victoria)	15-19	Year 10	F	69
Gembrook (Eastern Victoria)	15-19	Year 10	M	162
Gembrook (Eastern Victoria)	15-19	Year 11	F	67
Gembrook (Eastern Victoria)	15-19	Year 11	M	153
Gembrook (Eastern Victoria)	15-19	Year 12	F	639
Gembrook (Eastern Victoria)	15-19	Year 12	M	563
Gembrook (Eastern Victoria)	20-24		F	106
Gembrook (Eastern Victoria)	20-24		M	125
Gembrook (Eastern Victoria)	20-24	Year 8 or below	F	4
Gembrook (Eastern Victoria)	20-24	Year 8 or below	M	19
Gembrook (Eastern Victoria)	20-24	Year 9	F	35
Gembrook (Eastern Victoria)	20-24	Year 9	M	51
Gembrook (Eastern Victoria)	20-24	Year 10	F	129
Gembrook (Eastern Victoria)	20-24	Year 10	M	237
Gembrook (Eastern Victoria)	20-24	Year 11	F	155
Gembrook (Eastern Victoria)	20-24	Year 11	M	273
Gembrook (Eastern Victoria)	20-24	Year 12	F	2068
Gembrook (Eastern Victoria)	20-24	Year 12	M	1935
Gembrook (Eastern Victoria)	25-34		F	274
Gembrook (Eastern Victoria)	25-34		M	276
Gembrook (Eastern Victoria)	25-34	Did not go to school	F	24
Gembrook (Eastern Victoria)	25-34	Did not go to school	M	21
Gembrook (Eastern Victoria)	25-34	Year 8 or below	F	44
Gembrook (Eastern Victoria)	25-34	Year 8 or below	M	58
Gembrook (Eastern Victoria)	25-34	Year 9	F	102
Gembrook (Eastern Victoria)	25-34	Year 9	M	173
Gembrook (Eastern Victoria)	25-34	Year 10	F	430
Gembrook (Eastern Victoria)	25-34	Year 10	M	757
Gembrook (Eastern Victoria)	25-34	Year 11	F	411
Gembrook (Eastern Victoria)	25-34	Year 11	M	634
Gembrook (Eastern Victoria)	25-34	Year 12	F	5058
Gembrook (Eastern Victoria)	25-34	Year 12	M	3914
Gembrook (Eastern Victoria)	35-44		F	277
Gembrook (Eastern Victoria)	35-44		M	274
Gembrook (Eastern Victoria)	35-44	Did not go to school	F	27
Gembrook (Eastern Victoria)	35-44	Did not go to school	M	27
Gembrook (Eastern Victoria)	35-44	Year 8 or below	F	49
Gembrook (Eastern Victoria)	35-44	Year 8 or below	M	64
Gembrook (Eastern Victoria)	35-44	Year 9	F	91
Gembrook (Eastern Victoria)	35-44	Year 9	M	196
Gembrook (Eastern Victoria)	35-44	Year 10	F	412
Gembrook (Eastern Victoria)	35-44	Year 10	M	784
Gembrook (Eastern Victoria)	35-44	Year 11	F	379
Gembrook (Eastern Victoria)	35-44	Year 11	M	556
Gembrook (Eastern Victoria)	35-44	Year 12	F	4971
Gembrook (Eastern Victoria)	35-44	Year 12	M	4022
Gembrook (Eastern Victoria)	45-54		F	253
Gembrook (Eastern Victoria)	45-54		M	240
Gembrook (Eastern Victoria)	45-54	Did not go to school	F	19
Gembrook (Eastern Victoria)	45-54	Did not go to school	M	23
Gembrook (Eastern Victoria)	45-54	Year 8 or below	F	65
Gembrook (Eastern Victoria)	45-54	Year 8 or below	M	68
Gembrook (Eastern Victoria)	45-54	Year 9	F	164
Gembrook (Eastern Victoria)	45-54	Year 9	M	249
Gembrook (Eastern Victoria)	45-54	Year 10	F	737
Gembrook (Eastern Victoria)	45-54	Year 10	M	969
Gembrook (Eastern Victoria)	45-54	Year 11	F	865
Gembrook (Eastern Victoria)	45-54	Year 11	M	935
Gembrook (Eastern Victoria)	45-54	Year 12	F	3544
Gembrook (Eastern Victoria)	45-54	Year 12	M	2757
Gembrook (Eastern Victoria)	55-64		F	204
Gembrook (Eastern Victoria)	55-64		M	202
Gembrook (Eastern Victoria)	55-64	Did not go to school	F	31
Gembrook (Eastern Victoria)	55-64	Did not go to school	M	12
Gembrook (Eastern Victoria)	55-64	Year 8 or below	F	97
Gembrook (Eastern Victoria)	55-64	Year 8 or below	M	117
Gembrook (Eastern Victoria)	55-64	Year 9	F	294
Gembrook (Eastern Victoria)	55-64	Year 9	M	313
Gembrook (Eastern Victoria)	55-64	Year 10	F	906
Gembrook (Eastern Victoria)	55-64	Year 10	M	993
Gembrook (Eastern Victoria)	55-64	Year 11	F	1003
Gembrook (Eastern Victoria)	55-64	Year 11	M	983
Gembrook (Eastern Victoria)	55-64	Year 12	F	2117
Gembrook (Eastern Victoria)	55-64	Year 12	M	1785
Gembrook (Eastern Victoria)	65-74		F	191
Gembrook (Eastern Victoria)	65-74		M	178
Gembrook (Eastern Victoria)	65-74	Did not go to school	F	23
Gembrook (Eastern Victoria)	65-74	Did not go to school	M	17
Gembrook (Eastern Victoria)	65-74	Year 8 or below	F	258
Gembrook (Eastern Victoria)	65-74	Year 8 or below	M	170
Gembrook (Eastern Victoria)	65-74	Year 9	F	327
Gembrook (Eastern Victoria)	65-74	Year 9	M	306
Gembrook (Eastern Victoria)	65-74	Year 10	F	841
Gembrook (Eastern Victoria)	65-74	Year 10	M	689
Gembrook (Eastern Victoria)	65-74	Year 11	F	582
Gembrook (Eastern Victoria)	65-74	Year 11	M	496
Gembrook (Eastern Victoria)	65-74	Year 12	F	1296
Gembrook (Eastern Victoria)	65-74	Year 12	M	1262
Gembrook (Eastern Victoria)	75-84		F	214
Gembrook (Eastern Victoria)	75-84		M	139
Gembrook (Eastern Victoria)	75-84	Did not go to school	F	27
Gembrook (Eastern Victoria)	75-84	Did not go to school	M	15
Gembrook (Eastern Victoria)	75-84	Year 8 or below	F	290
Gembrook (Eastern Victoria)	75-84	Year 8 or below	M	239
Gembrook (Eastern Victoria)	75-84	Year 9	F	231
Gembrook (Eastern Victoria)	75-84	Year 9	M	222
Gembrook (Eastern Victoria)	75-84	Year 10	F	491
Gembrook (Eastern Victoria)	75-84	Year 10	M	371
Gembrook (Eastern Victoria)	75-84	Year 11	F	240
Gembrook (Eastern Victoria)	75-84	Year 11	M	165
Gembrook (Eastern Victoria)	75-84	Year 12	F	493
Gembrook (Eastern Victoria)	75-84	Year 12	M	572
Gembrook (Eastern Victoria)	85+		F	135
Gembrook (Eastern Victoria)	85+		M	73
Gembrook (Eastern Victoria)	85+	Did not go to school	F	16
Gembrook (Eastern Victoria)	85+	Did not go to school	M	5
Gembrook (Eastern Victoria)	85+	Year 8 or below	F	160
Gembrook (Eastern Victoria)	85+	Year 8 or below	M	110
Gembrook (Eastern Victoria)	85+	Year 9	F	119
Gembrook (Eastern Victoria)	85+	Year 9	M	58
Gembrook (Eastern Victoria)	85+	Year 10	F	175
Gembrook (Eastern Victoria)	85+	Year 10	M	88
Gembrook (Eastern Victoria)	85+	Year 11	F	40
Gembrook (Eastern Victoria)	85+	Year 11	M	37
Gembrook (Eastern Victoria)	85+	Year 12	F	143
Gembrook (Eastern Victoria)	85+	Year 12	M	141
Gippsland East (Eastern Victoria)	15-19		F	125
Gippsland East (Eastern Victoria)	15-19		M	116
Gippsland East (Eastern Victoria)	15-19	Did not go to school	M	4
Gippsland East (Eastern Victoria)	15-19	Year 8 or below	F	11
Gippsland East (Eastern Victoria)	15-19	Year 8 or below	M	25
Gippsland East (Eastern Victoria)	15-19	Year 9	F	37
Gippsland East (Eastern Victoria)	15-19	Year 9	M	72
Gippsland East (Eastern Victoria)	15-19	Year 10	F	106
Gippsland East (Eastern Victoria)	15-19	Year 10	M	216
Gippsland East (Eastern Victoria)	15-19	Year 11	F	67
Gippsland East (Eastern Victoria)	15-19	Year 11	M	137
Gippsland East (Eastern Victoria)	15-19	Year 12	F	282
Gippsland East (Eastern Victoria)	15-19	Year 12	M	218
Gippsland East (Eastern Victoria)	20-24		F	102
Gippsland East (Eastern Victoria)	20-24		M	112
Gippsland East (Eastern Victoria)	20-24	Did not go to school	F	6
Gippsland East (Eastern Victoria)	20-24	Did not go to school	M	7
Gippsland East (Eastern Victoria)	20-24	Year 8 or below	F	10
Gippsland East (Eastern Victoria)	20-24	Year 8 or below	M	20
Gippsland East (Eastern Victoria)	20-24	Year 9	F	28
Gippsland East (Eastern Victoria)	20-24	Year 9	M	45
Gippsland East (Eastern Victoria)	20-24	Year 10	F	114
Gippsland East (Eastern Victoria)	20-24	Year 10	M	185
Gippsland East (Eastern Victoria)	20-24	Year 11	F	147
Gippsland East (Eastern Victoria)	20-24	Year 11	M	235
Gippsland East (Eastern Victoria)	20-24	Year 12	F	799
Gippsland East (Eastern Victoria)	20-24	Year 12	M	702
Gippsland East (Eastern Victoria)	25-34		F	253
Gippsland East (Eastern Victoria)	25-34		M	239
Gippsland East (Eastern Victoria)	25-34	Did not go to school	F	4
Gippsland East (Eastern Victoria)	25-34	Did not go to school	M	5
Gippsland East (Eastern Victoria)	25-34	Year 8 or below	F	39
Gippsland East (Eastern Victoria)	25-34	Year 8 or below	M	58
Gippsland East (Eastern Victoria)	25-34	Year 9	F	83
Gippsland East (Eastern Victoria)	25-34	Year 9	M	137
Gippsland East (Eastern Victoria)	25-34	Year 10	F	333
Gippsland East (Eastern Victoria)	25-34	Year 10	M	524
Gippsland East (Eastern Victoria)	25-34	Year 11	F	313
Gippsland East (Eastern Victoria)	25-34	Year 11	M	480
Gippsland East (Eastern Victoria)	25-34	Year 12	F	2118
Gippsland East (Eastern Victoria)	25-34	Year 12	M	1473
Gippsland East (Eastern Victoria)	35-44		F	271
Gippsland East (Eastern Victoria)	35-44		M	282
Gippsland East (Eastern Victoria)	35-44	Did not go to school	F	9
Gippsland East (Eastern Victoria)	35-44	Did not go to school	M	12
Gippsland East (Eastern Victoria)	35-44	Year 8 or below	F	39
Gippsland East (Eastern Victoria)	35-44	Year 8 or below	M	65
Gippsland East (Eastern Victoria)	35-44	Year 9	F	111
Gippsland East (Eastern Victoria)	35-44	Year 9	M	212
Gippsland East (Eastern Victoria)	35-44	Year 10	F	440
Gippsland East (Eastern Victoria)	35-44	Year 10	M	614
Gippsland East (Eastern Victoria)	35-44	Year 11	F	327
Gippsland East (Eastern Victoria)	35-44	Year 11	M	415
Gippsland East (Eastern Victoria)	35-44	Year 12	F	2051
Gippsland East (Eastern Victoria)	35-44	Year 12	M	1340
Gippsland East (Eastern Victoria)	45-54		F	311
Gippsland East (Eastern Victoria)	45-54		M	318
Gippsland East (Eastern Victoria)	45-54	Did not go to school	F	5
Gippsland East (Eastern Victoria)	45-54	Did not go to school	M	9
Gippsland East (Eastern Victoria)	45-54	Year 8 or below	F	63
Gippsland East (Eastern Victoria)	45-54	Year 8 or below	M	82
Gippsland East (Eastern Victoria)	45-54	Year 9	F	198
Gippsland East (Eastern Victoria)	45-54	Year 9	M	309
Gippsland East (Eastern Victoria)	45-54	Year 10	F	645
Gippsland East (Eastern Victoria)	45-54	Year 10	M	875
Gippsland East (Eastern Victoria)	45-54	Year 11	F	690
Gippsland East (Eastern Victoria)	45-54	Year 11	M	673
Gippsland East (Eastern Victoria)	45-54	Year 12	F	1968
Gippsland East (Eastern Victoria)	45-54	Year 12	M	1185
Gippsland East (Eastern Victoria)	55-64		F	389
Gippsland East (Eastern Victoria)	55-64		M	439
Gippsland East (Eastern Victoria)	55-64	Did not go to school	F	6
Gippsland East (Eastern Victoria)	55-64	Did not go to school	M	20
Gippsland East (Eastern Victoria)	55-64	Year 8 or below	F	141
Gippsland East (Eastern Victoria)	55-64	Year 8 or below	M	184
Gippsland East (Eastern Victoria)	55-64	Year 9	F	431
Gippsland East (Eastern Victoria)	55-64	Year 9	M	505
Gippsland East (Eastern Victoria)	55-64	Year 10	F	1141
Gippsland East (Eastern Victoria)	55-64	Year 10	M	1416
Gippsland East (Eastern Victoria)	55-64	Year 11	F	1187
Gippsland East (Eastern Victoria)	55-64	Year 11	M	1033
Gippsland East (Eastern Victoria)	55-64	Year 12	F	1865
Gippsland East (Eastern Victoria)	55-64	Year 12	M	1213
Gippsland East (Eastern Victoria)	65-74		F	441
Gippsland East (Eastern Victoria)	65-74		M	472
Gippsland East (Eastern Victoria)	65-74	Did not go to school	F	16
Gippsland East (Eastern Victoria)	65-74	Did not go to school	M	10
Gippsland East (Eastern Victoria)	65-74	Year 8 or below	F	316
Gippsland East (Eastern Victoria)	65-74	Year 8 or below	M	366
Gippsland East (Eastern Victoria)	65-74	Year 9	F	600
Gippsland East (Eastern Victoria)	65-74	Year 9	M	690
Gippsland East (Eastern Victoria)	65-74	Year 10	F	1326
Gippsland East (Eastern Victoria)	65-74	Year 10	M	1442
Gippsland East (Eastern Victoria)	65-74	Year 11	F	941
Gippsland East (Eastern Victoria)	65-74	Year 11	M	903
Gippsland East (Eastern Victoria)	65-74	Year 12	F	1660
Gippsland East (Eastern Victoria)	65-74	Year 12	M	1646
Gippsland East (Eastern Victoria)	75-84		F	362
Gippsland East (Eastern Victoria)	75-84		M	344
Gippsland East (Eastern Victoria)	75-84	Did not go to school	F	13
Gippsland East (Eastern Victoria)	75-84	Did not go to school	M	21
Gippsland East (Eastern Victoria)	75-84	Year 8 or below	F	445
Gippsland East (Eastern Victoria)	75-84	Year 8 or below	M	445
Gippsland East (Eastern Victoria)	75-84	Year 9	F	386
Gippsland East (Eastern Victoria)	75-84	Year 9	M	440
Gippsland East (Eastern Victoria)	75-84	Year 10	F	720
Gippsland East (Eastern Victoria)	75-84	Year 10	M	653
Gippsland East (Eastern Victoria)	75-84	Year 11	F	340
Gippsland East (Eastern Victoria)	75-84	Year 11	M	325
Gippsland East (Eastern Victoria)	75-84	Year 12	F	666
Gippsland East (Eastern Victoria)	75-84	Year 12	M	714
Gippsland East (Eastern Victoria)	85+		F	226
Gippsland East (Eastern Victoria)	85+		M	137
Gippsland East (Eastern Victoria)	85+	Did not go to school	F	9
Gippsland East (Eastern Victoria)	85+	Did not go to school	M	7
Gippsland East (Eastern Victoria)	85+	Year 8 or below	F	240
Gippsland East (Eastern Victoria)	85+	Year 8 or below	M	170
Gippsland East (Eastern Victoria)	85+	Year 9	F	115
Gippsland East (Eastern Victoria)	85+	Year 9	M	94
Gippsland East (Eastern Victoria)	85+	Year 10	F	193
Gippsland East (Eastern Victoria)	85+	Year 10	M	144
Gippsland East (Eastern Victoria)	85+	Year 11	F	104
Gippsland East (Eastern Victoria)	85+	Year 11	M	44
Gippsland East (Eastern Victoria)	85+	Year 12	F	177
Gippsland East (Eastern Victoria)	85+	Year 12	M	165
Gippsland South (Eastern Victoria)	15-19		F	97
Gippsland South (Eastern Victoria)	15-19		M	96
Gippsland South (Eastern Victoria)	15-19	Year 8 or below	F	12
Gippsland South (Eastern Victoria)	15-19	Year 8 or below	M	23
Gippsland South (Eastern Victoria)	15-19	Year 9	F	25
Gippsland South (Eastern Victoria)	15-19	Year 9	M	47
Gippsland South (Eastern Victoria)	15-19	Year 10	F	105
Gippsland South (Eastern Victoria)	15-19	Year 10	M	153
Gippsland South (Eastern Victoria)	15-19	Year 11	F	100
Gippsland South (Eastern Victoria)	15-19	Year 11	M	147
Gippsland South (Eastern Victoria)	15-19	Year 12	F	267
Gippsland South (Eastern Victoria)	15-19	Year 12	M	243
Gippsland South (Eastern Victoria)	20-24		F	82
Gippsland South (Eastern Victoria)	20-24		M	98
Gippsland South (Eastern Victoria)	20-24	Did not go to school	F	5
Gippsland South (Eastern Victoria)	20-24	Did not go to school	M	10
Gippsland South (Eastern Victoria)	20-24	Year 8 or below	F	9
Gippsland South (Eastern Victoria)	20-24	Year 8 or below	M	14
Gippsland South (Eastern Victoria)	20-24	Year 9	F	21
Gippsland South (Eastern Victoria)	20-24	Year 9	M	36
Gippsland South (Eastern Victoria)	20-24	Year 10	F	92
Gippsland South (Eastern Victoria)	20-24	Year 10	M	225
Gippsland South (Eastern Victoria)	20-24	Year 11	F	113
Gippsland South (Eastern Victoria)	20-24	Year 11	M	225
Gippsland South (Eastern Victoria)	20-24	Year 12	F	853
Gippsland South (Eastern Victoria)	20-24	Year 12	M	777
Gippsland South (Eastern Victoria)	25-34		F	214
Gippsland South (Eastern Victoria)	25-34		M	282
Gippsland South (Eastern Victoria)	25-34	Did not go to school	F	3
Gippsland South (Eastern Victoria)	25-34	Did not go to school	M	11
Gippsland South (Eastern Victoria)	25-34	Year 8 or below	F	22
Gippsland South (Eastern Victoria)	25-34	Year 8 or below	M	48
Gippsland South (Eastern Victoria)	25-34	Year 9	F	63
Gippsland South (Eastern Victoria)	25-34	Year 9	M	122
Gippsland South (Eastern Victoria)	25-34	Year 10	F	301
Gippsland South (Eastern Victoria)	25-34	Year 10	M	726
Gippsland South (Eastern Victoria)	25-34	Year 11	F	322
Gippsland South (Eastern Victoria)	25-34	Year 11	M	427
Gippsland South (Eastern Victoria)	25-34	Year 12	F	1983
Gippsland South (Eastern Victoria)	25-34	Year 12	M	1519
Gippsland South (Eastern Victoria)	35-44		F	264
Gippsland South (Eastern Victoria)	35-44		M	316
Gippsland South (Eastern Victoria)	35-44	Did not go to school	F	7
Gippsland South (Eastern Victoria)	35-44	Did not go to school	M	6
Gippsland South (Eastern Victoria)	35-44	Year 8 or below	F	31
Gippsland South (Eastern Victoria)	35-44	Year 8 or below	M	70
Gippsland South (Eastern Victoria)	35-44	Year 9	F	90
Gippsland South (Eastern Victoria)	35-44	Year 9	M	174
Gippsland South (Eastern Victoria)	35-44	Year 10	F	349
Gippsland South (Eastern Victoria)	35-44	Year 10	M	775
Gippsland South (Eastern Victoria)	35-44	Year 11	F	300
Gippsland South (Eastern Victoria)	35-44	Year 11	M	440
Gippsland South (Eastern Victoria)	35-44	Year 12	F	2208
Gippsland South (Eastern Victoria)	35-44	Year 12	M	1507
Gippsland South (Eastern Victoria)	45-54		F	241
Gippsland South (Eastern Victoria)	45-54		M	300
Gippsland South (Eastern Victoria)	45-54	Did not go to school	F	10
Gippsland South (Eastern Victoria)	45-54	Did not go to school	M	15
Gippsland South (Eastern Victoria)	45-54	Year 8 or below	F	59
Gippsland South (Eastern Victoria)	45-54	Year 8 or below	M	80
Gippsland South (Eastern Victoria)	45-54	Year 9	F	163
Gippsland South (Eastern Victoria)	45-54	Year 9	M	269
Gippsland South (Eastern Victoria)	45-54	Year 10	F	615
Gippsland South (Eastern Victoria)	45-54	Year 10	M	888
Gippsland South (Eastern Victoria)	45-54	Year 11	F	739
Gippsland South (Eastern Victoria)	45-54	Year 11	M	772
Gippsland South (Eastern Victoria)	45-54	Year 12	F	2167
Gippsland South (Eastern Victoria)	45-54	Year 12	M	1342
Gippsland South (Eastern Victoria)	55-64		F	305
Gippsland South (Eastern Victoria)	55-64		M	351
Gippsland South (Eastern Victoria)	55-64	Did not go to school	F	23
Gippsland South (Eastern Victoria)	55-64	Did not go to school	M	16
Gippsland South (Eastern Victoria)	55-64	Year 8 or below	F	134
Gippsland South (Eastern Victoria)	55-64	Year 8 or below	M	159
Gippsland South (Eastern Victoria)	55-64	Year 9	F	340
Gippsland South (Eastern Victoria)	55-64	Year 9	M	445
Gippsland South (Eastern Victoria)	55-64	Year 10	F	965
Gippsland South (Eastern Victoria)	55-64	Year 10	M	1206
Gippsland South (Eastern Victoria)	55-64	Year 11	F	1151
Gippsland South (Eastern Victoria)	55-64	Year 11	M	1009
Gippsland South (Eastern Victoria)	55-64	Year 12	F	1773
Gippsland South (Eastern Victoria)	55-64	Year 12	M	1300
Gippsland South (Eastern Victoria)	65-74		F	356
Gippsland South (Eastern Victoria)	65-74		M	361
Gippsland South (Eastern Victoria)	65-74	Did not go to school	F	12
Gippsland South (Eastern Victoria)	65-74	Did not go to school	M	12
Gippsland South (Eastern Victoria)	65-74	Year 8 or below	F	274
Gippsland South (Eastern Victoria)	65-74	Year 8 or below	M	355
Gippsland South (Eastern Victoria)	65-74	Year 9	F	468
Gippsland South (Eastern Victoria)	65-74	Year 9	M	521
Gippsland South (Eastern Victoria)	65-74	Year 10	F	1090
Gippsland South (Eastern Victoria)	65-74	Year 10	M	1120
Gippsland South (Eastern Victoria)	65-74	Year 11	F	877
Gippsland South (Eastern Victoria)	65-74	Year 11	M	781
Gippsland South (Eastern Victoria)	65-74	Year 12	F	1379
Gippsland South (Eastern Victoria)	65-74	Year 12	M	1336
Gippsland South (Eastern Victoria)	75-84		F	283
