SED_NAME16	Age	MaritalStatus	Sex	responses
Buninyong (Western Victoria)	25-34	Widowed	M	4
Buninyong (Western Victoria)	35-44	Divorced	F	314
Buninyong (Western Victoria)	35-44	Divorced	M	236
Buninyong (Western Victoria)	35-44	Married	F	2499
Buninyong (Western Victoria)	35-44	Married	M	2324
Buninyong (Western Victoria)	35-44	Separated	F	213
Buninyong (Western Victoria)	35-44	Separated	M	158
Buninyong (Western Victoria)	35-44	Widowed	F	19
Buninyong (Western Victoria)	35-44	Widowed	M	9
Buninyong (Western Victoria)	45-54	Divorced	F	685
Buninyong (Western Victoria)	45-54	Divorced	M	515
Buninyong (Western Victoria)	45-54	Married	F	2521
Buninyong (Western Victoria)	45-54	Married	M	2488
Buninyong (Western Victoria)	45-54	Separated	F	259
Buninyong (Western Victoria)	45-54	Separated	M	231
Buninyong (Western Victoria)	45-54	Widowed	F	83
Buninyong (Western Victoria)	45-54	Widowed	M	25
Buninyong (Western Victoria)	55-64	Divorced	F	857
Buninyong (Western Victoria)	55-64	Divorced	M	629
Buninyong (Western Victoria)	55-64	Married	F	2509
Buninyong (Western Victoria)	55-64	Married	M	2496
Buninyong (Western Victoria)	55-64	Separated	F	226
Buninyong (Western Victoria)	55-64	Separated	M	213
Buninyong (Western Victoria)	55-64	Widowed	F	208
Buninyong (Western Victoria)	55-64	Widowed	M	71
Buninyong (Western Victoria)	65-74	Divorced	F	724
Buninyong (Western Victoria)	65-74	Divorced	M	577
Buninyong (Western Victoria)	65-74	Married	F	2145
Buninyong (Western Victoria)	65-74	Married	M	2396
Buninyong (Western Victoria)	65-74	Separated	F	151
Buninyong (Western Victoria)	65-74	Separated	M	147
Buninyong (Western Victoria)	65-74	Widowed	F	503
Buninyong (Western Victoria)	65-74	Widowed	M	146
Buninyong (Western Victoria)	75-84	Divorced	F	226
Buninyong (Western Victoria)	75-84	Divorced	M	204
Buninyong (Western Victoria)	75-84	Married	F	862
Buninyong (Western Victoria)	75-84	Married	M	1074
Buninyong (Western Victoria)	75-84	Separated	F	31
Buninyong (Western Victoria)	75-84	Separated	M	62
Buninyong (Western Victoria)	75-84	Widowed	F	671
Buninyong (Western Victoria)	75-84	Widowed	M	254
Buninyong (Western Victoria)	85+	Divorced	F	42
Buninyong (Western Victoria)	85+	Divorced	M	25
Buninyong (Western Victoria)	85+	Married	F	139
Buninyong (Western Victoria)	85+	Married	M	267
Buninyong (Western Victoria)	85+	Separated	F	6
Buninyong (Western Victoria)	85+	Separated	M	9
Buninyong (Western Victoria)	85+	Widowed	F	573
Buninyong (Western Victoria)	85+	Widowed	M	175
Burwood (Southern Metropolitan)	15-19	Married	M	6
Burwood (Southern Metropolitan)	20-24	Married	F	37
Burwood (Southern Metropolitan)	20-24	Married	M	24
Burwood (Southern Metropolitan)	20-24	Separated	F	8
Burwood (Southern Metropolitan)	20-24	Separated	M	4
Burwood (Southern Metropolitan)	25-34	Divorced	F	77
Burwood (Southern Metropolitan)	25-34	Divorced	M	49
Burwood (Southern Metropolitan)	25-34	Married	F	1557
Burwood (Southern Metropolitan)	25-34	Married	M	1223
Burwood (Southern Metropolitan)	25-34	Separated	F	51
Burwood (Southern Metropolitan)	25-34	Separated	M	29
Burwood (Southern Metropolitan)	25-34	Widowed	F	7
Burwood (Southern Metropolitan)	25-34	Widowed	M	3
Burwood (Southern Metropolitan)	35-44	Divorced	F	270
Burwood (Southern Metropolitan)	35-44	Divorced	M	197
Burwood (Southern Metropolitan)	35-44	Married	F	3273
Burwood (Southern Metropolitan)	35-44	Married	M	2988
Burwood (Southern Metropolitan)	35-44	Separated	F	130
Burwood (Southern Metropolitan)	35-44	Separated	M	83
Burwood (Southern Metropolitan)	35-44	Widowed	F	6
Burwood (Southern Metropolitan)	35-44	Widowed	M	3
Burwood (Southern Metropolitan)	45-54	Divorced	F	548
Burwood (Southern Metropolitan)	45-54	Divorced	M	311
Burwood (Southern Metropolitan)	45-54	Married	F	3533
Burwood (Southern Metropolitan)	45-54	Married	M	3272
Burwood (Southern Metropolitan)	45-54	Separated	F	212
Burwood (Southern Metropolitan)	45-54	Separated	M	143
Burwood (Southern Metropolitan)	45-54	Widowed	F	59
Burwood (Southern Metropolitan)	45-54	Widowed	M	25
Burwood (Southern Metropolitan)	55-64	Divorced	F	667
Burwood (Southern Metropolitan)	55-64	Divorced	M	390
Burwood (Southern Metropolitan)	55-64	Married	F	2683
Burwood (Southern Metropolitan)	55-64	Married	M	2768
Burwood (Southern Metropolitan)	55-64	Separated	F	163
Burwood (Southern Metropolitan)	55-64	Separated	M	88
Burwood (Southern Metropolitan)	55-64	Widowed	F	175
Burwood (Southern Metropolitan)	55-64	Widowed	M	68
Burwood (Southern Metropolitan)	65-74	Divorced	F	568
Burwood (Southern Metropolitan)	65-74	Divorced	M	262
Burwood (Southern Metropolitan)	65-74	Married	F	1856
Burwood (Southern Metropolitan)	65-74	Married	M	2018
Burwood (Southern Metropolitan)	65-74	Separated	F	88
Burwood (Southern Metropolitan)	65-74	Separated	M	71
Burwood (Southern Metropolitan)	65-74	Widowed	F	339
Burwood (Southern Metropolitan)	65-74	Widowed	M	84
Burwood (Southern Metropolitan)	75-84	Divorced	F	287
Burwood (Southern Metropolitan)	75-84	Divorced	M	143
Burwood (Southern Metropolitan)	75-84	Married	F	874
Burwood (Southern Metropolitan)	75-84	Married	M	1096
Burwood (Southern Metropolitan)	75-84	Separated	F	35
Burwood (Southern Metropolitan)	75-84	Separated	M	34
Burwood (Southern Metropolitan)	75-84	Widowed	F	729
Burwood (Southern Metropolitan)	75-84	Widowed	M	145
Burwood (Southern Metropolitan)	85+	Divorced	F	98
Burwood (Southern Metropolitan)	85+	Divorced	M	30
Burwood (Southern Metropolitan)	85+	Married	F	230
Burwood (Southern Metropolitan)	85+	Married	M	436
Burwood (Southern Metropolitan)	85+	Separated	F	3
Burwood (Southern Metropolitan)	85+	Separated	M	12
Burwood (Southern Metropolitan)	85+	Widowed	F	941
Burwood (Southern Metropolitan)	85+	Widowed	M	218
Carrum (South-Eastern Metropolitan)	20-24	Married	F	49
Carrum (South-Eastern Metropolitan)	20-24	Married	M	22
Carrum (South-Eastern Metropolitan)	25-34	Divorced	F	85
Carrum (South-Eastern Metropolitan)	25-34	Divorced	M	46
Carrum (South-Eastern Metropolitan)	25-34	Married	F	1638
Carrum (South-Eastern Metropolitan)	25-34	Married	M	1168
Carrum (South-Eastern Metropolitan)	25-34	Separated	F	87
Carrum (South-Eastern Metropolitan)	25-34	Separated	M	56
Carrum (South-Eastern Metropolitan)	25-34	Widowed	F	6
Carrum (South-Eastern Metropolitan)	25-34	Widowed	M	4
Carrum (South-Eastern Metropolitan)	35-44	Divorced	F	418
Carrum (South-Eastern Metropolitan)	35-44	Divorced	M	288
Carrum (South-Eastern Metropolitan)	35-44	Married	F	3034
Carrum (South-Eastern Metropolitan)	35-44	Married	M	2831
Carrum (South-Eastern Metropolitan)	35-44	Separated	F	254
Carrum (South-Eastern Metropolitan)	35-44	Separated	M	175
Carrum (South-Eastern Metropolitan)	35-44	Widowed	F	30
Carrum (South-Eastern Metropolitan)	35-44	Widowed	M	13
Carrum (South-Eastern Metropolitan)	45-54	Divorced	F	896
Carrum (South-Eastern Metropolitan)	45-54	Divorced	M	642
Carrum (South-Eastern Metropolitan)	45-54	Married	F	2698
Carrum (South-Eastern Metropolitan)	45-54	Married	M	2692
Carrum (South-Eastern Metropolitan)	45-54	Separated	F	334
Carrum (South-Eastern Metropolitan)	45-54	Separated	M	297
Carrum (South-Eastern Metropolitan)	45-54	Widowed	F	92
Carrum (South-Eastern Metropolitan)	45-54	Widowed	M	34
Carrum (South-Eastern Metropolitan)	55-64	Divorced	F	1109
Carrum (South-Eastern Metropolitan)	55-64	Divorced	M	789
Carrum (South-Eastern Metropolitan)	55-64	Married	F	2332
Carrum (South-Eastern Metropolitan)	55-64	Married	M	2435
Carrum (South-Eastern Metropolitan)	55-64	Separated	F	288
Carrum (South-Eastern Metropolitan)	55-64	Separated	M	254
Carrum (South-Eastern Metropolitan)	55-64	Widowed	F	233
Carrum (South-Eastern Metropolitan)	55-64	Widowed	M	87
Carrum (South-Eastern Metropolitan)	65-74	Divorced	F	912
Carrum (South-Eastern Metropolitan)	65-74	Divorced	M	562
Carrum (South-Eastern Metropolitan)	65-74	Married	F	1766
Carrum (South-Eastern Metropolitan)	65-74	Married	M	1926
Carrum (South-Eastern Metropolitan)	65-74	Separated	F	173
Carrum (South-Eastern Metropolitan)	65-74	Separated	M	158
Carrum (South-Eastern Metropolitan)	65-74	Widowed	F	513
Carrum (South-Eastern Metropolitan)	65-74	Widowed	M	138
Carrum (South-Eastern Metropolitan)	75-84	Divorced	F	364
Carrum (South-Eastern Metropolitan)	75-84	Divorced	M	257
Carrum (South-Eastern Metropolitan)	75-84	Married	F	716
Carrum (South-Eastern Metropolitan)	75-84	Married	M	993
Carrum (South-Eastern Metropolitan)	75-84	Separated	F	51
Carrum (South-Eastern Metropolitan)	75-84	Separated	M	52
Carrum (South-Eastern Metropolitan)	75-84	Widowed	F	702
Carrum (South-Eastern Metropolitan)	75-84	Widowed	M	218
Carrum (South-Eastern Metropolitan)	85+	Divorced	F	81
Carrum (South-Eastern Metropolitan)	85+	Divorced	M	48
Carrum (South-Eastern Metropolitan)	85+	Married	F	149
Carrum (South-Eastern Metropolitan)	85+	Married	M	238
Carrum (South-Eastern Metropolitan)	85+	Separated	F	11
Carrum (South-Eastern Metropolitan)	85+	Separated	M	11
Carrum (South-Eastern Metropolitan)	85+	Widowed	F	621
Carrum (South-Eastern Metropolitan)	85+	Widowed	M	174
Caulfield (Southern Metropolitan)	20-24	Divorced	M	6
Caulfield (Southern Metropolitan)	20-24	Married	F	119
Caulfield (Southern Metropolitan)	20-24	Married	M	66
Caulfield (Southern Metropolitan)	20-24	Separated	F	5
Caulfield (Southern Metropolitan)	25-34	Divorced	F	106
Caulfield (Southern Metropolitan)	25-34	Divorced	M	52
Caulfield (Southern Metropolitan)	25-34	Married	F	1750
Caulfield (Southern Metropolitan)	25-34	Married	M	1336
Caulfield (Southern Metropolitan)	25-34	Separated	F	54
Caulfield (Southern Metropolitan)	25-34	Separated	M	28
Caulfield (Southern Metropolitan)	25-34	Widowed	F	3
Caulfield (Southern Metropolitan)	35-44	Divorced	F	325
Caulfield (Southern Metropolitan)	35-44	Divorced	M	209
Caulfield (Southern Metropolitan)	35-44	Married	F	2900
Caulfield (Southern Metropolitan)	35-44	Married	M	2787
Caulfield (Southern Metropolitan)	35-44	Separated	F	139
Caulfield (Southern Metropolitan)	35-44	Separated	M	99
Caulfield (Southern Metropolitan)	35-44	Widowed	F	16
Caulfield (Southern Metropolitan)	35-44	Widowed	M	4
Caulfield (Southern Metropolitan)	45-54	Divorced	F	513
Caulfield (Southern Metropolitan)	45-54	Divorced	M	341
Caulfield (Southern Metropolitan)	45-54	Married	F	2545
Caulfield (Southern Metropolitan)	45-54	Married	M	2467
Caulfield (Southern Metropolitan)	45-54	Separated	F	188
Caulfield (Southern Metropolitan)	45-54	Separated	M	139
Caulfield (Southern Metropolitan)	45-54	Widowed	F	54
Caulfield (Southern Metropolitan)	45-54	Widowed	M	18
Caulfield (Southern Metropolitan)	55-64	Divorced	F	603
Caulfield (Southern Metropolitan)	55-64	Divorced	M	419
Caulfield (Southern Metropolitan)	55-64	Married	F	2073
Caulfield (Southern Metropolitan)	55-64	Married	M	2105
Caulfield (Southern Metropolitan)	55-64	Separated	F	138
Caulfield (Southern Metropolitan)	55-64	Separated	M	126
Caulfield (Southern Metropolitan)	55-64	Widowed	F	128
Caulfield (Southern Metropolitan)	55-64	Widowed	M	39
Caulfield (Southern Metropolitan)	65-74	Divorced	F	662
Caulfield (Southern Metropolitan)	65-74	Divorced	M	457
Caulfield (Southern Metropolitan)	65-74	Married	F	1901
Caulfield (Southern Metropolitan)	65-74	Married	M	2054
Caulfield (Southern Metropolitan)	65-74	Separated	F	113
Caulfield (Southern Metropolitan)	65-74	Separated	M	95
Caulfield (Southern Metropolitan)	65-74	Widowed	F	374
Caulfield (Southern Metropolitan)	65-74	Widowed	M	94
Caulfield (Southern Metropolitan)	75-84	Divorced	F	315
Caulfield (Southern Metropolitan)	75-84	Divorced	M	164
Caulfield (Southern Metropolitan)	75-84	Married	F	709
Caulfield (Southern Metropolitan)	75-84	Married	M	1003
Caulfield (Southern Metropolitan)	75-84	Separated	F	32
Caulfield (Southern Metropolitan)	75-84	Separated	M	35
Caulfield (Southern Metropolitan)	75-84	Widowed	F	595
Caulfield (Southern Metropolitan)	75-84	Widowed	M	103
Caulfield (Southern Metropolitan)	85+	Divorced	F	70
Caulfield (Southern Metropolitan)	85+	Divorced	M	43
Caulfield (Southern Metropolitan)	85+	Married	F	163
Caulfield (Southern Metropolitan)	85+	Married	M	355
Caulfield (Southern Metropolitan)	85+	Separated	F	6
Caulfield (Southern Metropolitan)	85+	Separated	M	10
Caulfield (Southern Metropolitan)	85+	Widowed	F	841
Caulfield (Southern Metropolitan)	85+	Widowed	M	171
Clarinda (South-Eastern Metropolitan)	15-19	Married	F	9
Clarinda (South-Eastern Metropolitan)	15-19	Married	M	3
Clarinda (South-Eastern Metropolitan)	20-24	Divorced	F	7
Clarinda (South-Eastern Metropolitan)	20-24	Divorced	M	3
Clarinda (South-Eastern Metropolitan)	20-24	Married	F	202
Clarinda (South-Eastern Metropolitan)	20-24	Married	M	77
Clarinda (South-Eastern Metropolitan)	20-24	Separated	F	8
Clarinda (South-Eastern Metropolitan)	20-24	Separated	M	5
Clarinda (South-Eastern Metropolitan)	25-34	Divorced	F	135
Clarinda (South-Eastern Metropolitan)	25-34	Divorced	M	109
Clarinda (South-Eastern Metropolitan)	25-34	Married	F	2797
Clarinda (South-Eastern Metropolitan)	25-34	Married	M	2258
Clarinda (South-Eastern Metropolitan)	25-34	Separated	F	104
Clarinda (South-Eastern Metropolitan)	25-34	Separated	M	75
Clarinda (South-Eastern Metropolitan)	25-34	Widowed	F	3
Clarinda (South-Eastern Metropolitan)	25-34	Widowed	M	3
Clarinda (South-Eastern Metropolitan)	35-44	Divorced	F	369
Clarinda (South-Eastern Metropolitan)	35-44	Divorced	M	290
Clarinda (South-Eastern Metropolitan)	35-44	Married	F	3519
Clarinda (South-Eastern Metropolitan)	35-44	Married	M	3544
Clarinda (South-Eastern Metropolitan)	35-44	Separated	F	206
Clarinda (South-Eastern Metropolitan)	35-44	Separated	M	157
Clarinda (South-Eastern Metropolitan)	35-44	Widowed	F	38
Clarinda (South-Eastern Metropolitan)	35-44	Widowed	M	4
Clarinda (South-Eastern Metropolitan)	45-54	Divorced	F	696
Clarinda (South-Eastern Metropolitan)	45-54	Divorced	M	421
Clarinda (South-Eastern Metropolitan)	45-54	Married	F	2797
Clarinda (South-Eastern Metropolitan)	45-54	Married	M	2782
Clarinda (South-Eastern Metropolitan)	45-54	Separated	F	245
Clarinda (South-Eastern Metropolitan)	45-54	Separated	M	191
Clarinda (South-Eastern Metropolitan)	45-54	Widowed	F	79
Clarinda (South-Eastern Metropolitan)	45-54	Widowed	M	20
Clarinda (South-Eastern Metropolitan)	55-64	Divorced	F	750
Clarinda (South-Eastern Metropolitan)	55-64	Divorced	M	535
Clarinda (South-Eastern Metropolitan)	55-64	Married	F	2371
Clarinda (South-Eastern Metropolitan)	55-64	Married	M	2391
Clarinda (South-Eastern Metropolitan)	55-64	Separated	F	207
Clarinda (South-Eastern Metropolitan)	55-64	Separated	M	178
Clarinda (South-Eastern Metropolitan)	55-64	Widowed	F	245
Clarinda (South-Eastern Metropolitan)	55-64	Widowed	M	49
Clarinda (South-Eastern Metropolitan)	65-74	Divorced	F	566
Clarinda (South-Eastern Metropolitan)	65-74	Divorced	M	346
Clarinda (South-Eastern Metropolitan)	65-74	Married	F	1991
Clarinda (South-Eastern Metropolitan)	65-74	Married	M	2132
Clarinda (South-Eastern Metropolitan)	65-74	Separated	F	106
Clarinda (South-Eastern Metropolitan)	65-74	Separated	M	121
Clarinda (South-Eastern Metropolitan)	65-74	Widowed	F	603
Clarinda (South-Eastern Metropolitan)	65-74	Widowed	M	123
Clarinda (South-Eastern Metropolitan)	75-84	Divorced	F	247
Clarinda (South-Eastern Metropolitan)	75-84	Divorced	M	144
Clarinda (South-Eastern Metropolitan)	75-84	Married	F	1090
Clarinda (South-Eastern Metropolitan)	75-84	Married	M	1428
Clarinda (South-Eastern Metropolitan)	75-84	Separated	F	40
Clarinda (South-Eastern Metropolitan)	75-84	Separated	M	68
Clarinda (South-Eastern Metropolitan)	75-84	Widowed	F	977
Clarinda (South-Eastern Metropolitan)	75-84	Widowed	M	247
Clarinda (South-Eastern Metropolitan)	85+	Divorced	F	70
Clarinda (South-Eastern Metropolitan)	85+	Divorced	M	31
Clarinda (South-Eastern Metropolitan)	85+	Married	F	240
Clarinda (South-Eastern Metropolitan)	85+	Married	M	507
Clarinda (South-Eastern Metropolitan)	85+	Separated	F	5
Clarinda (South-Eastern Metropolitan)	85+	Separated	M	12
Clarinda (South-Eastern Metropolitan)	85+	Widowed	F	1066
Clarinda (South-Eastern Metropolitan)	85+	Widowed	M	318
Cranbourne (South-Eastern Metropolitan)	15-19	Married	F	7
Cranbourne (South-Eastern Metropolitan)	20-24	Divorced	F	4
Cranbourne (South-Eastern Metropolitan)	20-24	Divorced	M	6
Cranbourne (South-Eastern Metropolitan)	20-24	Married	F	332
Cranbourne (South-Eastern Metropolitan)	20-24	Married	M	118
Cranbourne (South-Eastern Metropolitan)	20-24	Separated	F	21
Cranbourne (South-Eastern Metropolitan)	20-24	Separated	M	3
Cranbourne (South-Eastern Metropolitan)	20-24	Widowed	F	4
Cranbourne (South-Eastern Metropolitan)	20-24	Widowed	M	4
Cranbourne (South-Eastern Metropolitan)	25-34	Divorced	F	235
Cranbourne (South-Eastern Metropolitan)	25-34	Divorced	M	157
Cranbourne (South-Eastern Metropolitan)	25-34	Married	F	5971
Cranbourne (South-Eastern Metropolitan)	25-34	Married	M	4110
Cranbourne (South-Eastern Metropolitan)	25-34	Separated	F	260
Cranbourne (South-Eastern Metropolitan)	25-34	Separated	M	153
Cranbourne (South-Eastern Metropolitan)	25-34	Widowed	F	20
Cranbourne (South-Eastern Metropolitan)	25-34	Widowed	M	6
Cranbourne (South-Eastern Metropolitan)	35-44	Divorced	F	667
Cranbourne (South-Eastern Metropolitan)	35-44	Divorced	M	479
Cranbourne (South-Eastern Metropolitan)	35-44	Married	F	8244
Cranbourne (South-Eastern Metropolitan)	35-44	Married	M	8656
Cranbourne (South-Eastern Metropolitan)	35-44	Separated	F	471
Cranbourne (South-Eastern Metropolitan)	35-44	Separated	M	304
Cranbourne (South-Eastern Metropolitan)	35-44	Widowed	F	74
Cranbourne (South-Eastern Metropolitan)	35-44	Widowed	M	17
Cranbourne (South-Eastern Metropolitan)	45-54	Divorced	F	1052
Cranbourne (South-Eastern Metropolitan)	45-54	Divorced	M	665
Cranbourne (South-Eastern Metropolitan)	45-54	Married	F	4601
Cranbourne (South-Eastern Metropolitan)	45-54	Married	M	5154
Cranbourne (South-Eastern Metropolitan)	45-54	Separated	F	456
Cranbourne (South-Eastern Metropolitan)	45-54	Separated	M	337
Cranbourne (South-Eastern Metropolitan)	45-54	Widowed	F	190
Cranbourne (South-Eastern Metropolitan)	45-54	Widowed	M	48
Cranbourne (South-Eastern Metropolitan)	55-64	Divorced	F	987
Cranbourne (South-Eastern Metropolitan)	55-64	Divorced	M	743
Cranbourne (South-Eastern Metropolitan)	55-64	Married	F	3011
Cranbourne (South-Eastern Metropolitan)	55-64	Married	M	3420
Cranbourne (South-Eastern Metropolitan)	55-64	Separated	F	301
Cranbourne (South-Eastern Metropolitan)	55-64	Separated	M	257
Cranbourne (South-Eastern Metropolitan)	55-64	Widowed	F	400
Cranbourne (South-Eastern Metropolitan)	55-64	Widowed	M	92
Cranbourne (South-Eastern Metropolitan)	65-74	Divorced	F	668
Cranbourne (South-Eastern Metropolitan)	65-74	Divorced	M	396
Cranbourne (South-Eastern Metropolitan)	65-74	Married	F	1885
Cranbourne (South-Eastern Metropolitan)	65-74	Married	M	2248
Cranbourne (South-Eastern Metropolitan)	65-74	Separated	F	148
Cranbourne (South-Eastern Metropolitan)	65-74	Separated	M	140
Cranbourne (South-Eastern Metropolitan)	65-74	Widowed	F	717
Cranbourne (South-Eastern Metropolitan)	65-74	Widowed	M	142
Cranbourne (South-Eastern Metropolitan)	75-84	Divorced	F	223
Cranbourne (South-Eastern Metropolitan)	75-84	Divorced	M	169
Cranbourne (South-Eastern Metropolitan)	75-84	Married	F	753
Cranbourne (South-Eastern Metropolitan)	75-84	Married	M	1040
Cranbourne (South-Eastern Metropolitan)	75-84	Separated	F	39
Cranbourne (South-Eastern Metropolitan)	75-84	Separated	M	45
Cranbourne (South-Eastern Metropolitan)	75-84	Widowed	F	736
Cranbourne (South-Eastern Metropolitan)	75-84	Widowed	M	184
Cranbourne (South-Eastern Metropolitan)	85+	Divorced	F	38
Cranbourne (South-Eastern Metropolitan)	85+	Divorced	M	21
Cranbourne (South-Eastern Metropolitan)	85+	Married	F	155
Cranbourne (South-Eastern Metropolitan)	85+	Married	M	269
Cranbourne (South-Eastern Metropolitan)	85+	Separated	F	8
Cranbourne (South-Eastern Metropolitan)	85+	Separated	M	6
Cranbourne (South-Eastern Metropolitan)	85+	Widowed	F	541
Cranbourne (South-Eastern Metropolitan)	85+	Widowed	M	115
Croydon (Eastern Metropolitan)	15-19	Married	M	4
Croydon (Eastern Metropolitan)	20-24	Married	F	38
Croydon (Eastern Metropolitan)	20-24	Married	M	21
Croydon (Eastern Metropolitan)	20-24	Separated	M	5
Croydon (Eastern Metropolitan)	25-34	Divorced	F	88
Croydon (Eastern Metropolitan)	25-34	Divorced	M	46
Croydon (Eastern Metropolitan)	25-34	Married	F	1683
Croydon (Eastern Metropolitan)	25-34	Married	M	1269
Croydon (Eastern Metropolitan)	25-34	Separated	F	84
Croydon (Eastern Metropolitan)	25-34	Separated	M	49
Croydon (Eastern Metropolitan)	25-34	Widowed	F	11
Croydon (Eastern Metropolitan)	25-34	Widowed	M	4
Croydon (Eastern Metropolitan)	35-44	Divorced	F	319
Croydon (Eastern Metropolitan)	35-44	Divorced	M	180
Croydon (Eastern Metropolitan)	35-44	Married	F	2851
Croydon (Eastern Metropolitan)	35-44	Married	M	2777
Croydon (Eastern Metropolitan)	35-44	Separated	F	189
Croydon (Eastern Metropolitan)	35-44	Separated	M	133
Croydon (Eastern Metropolitan)	35-44	Widowed	F	19
Croydon (Eastern Metropolitan)	35-44	Widowed	M	5
Croydon (Eastern Metropolitan)	45-54	Divorced	F	693
Croydon (Eastern Metropolitan)	45-54	Divorced	M	410
Croydon (Eastern Metropolitan)	45-54	Married	F	2298
Croydon (Eastern Metropolitan)	45-54	Married	M	2285
Croydon (Eastern Metropolitan)	45-54	Separated	F	270
Croydon (Eastern Metropolitan)	45-54	Separated	M	187
Croydon (Eastern Metropolitan)	45-54	Widowed	F	58
Croydon (Eastern Metropolitan)	45-54	Widowed	M	24
Croydon (Eastern Metropolitan)	55-64	Divorced	F	873
Croydon (Eastern Metropolitan)	55-64	Divorced	M	496
Croydon (Eastern Metropolitan)	55-64	Married	F	2214
Croydon (Eastern Metropolitan)	55-64	Married	M	2200
Croydon (Eastern Metropolitan)	55-64	Separated	F	221
Croydon (Eastern Metropolitan)	55-64	Separated	M	178
Croydon (Eastern Metropolitan)	55-64	Widowed	F	186
Croydon (Eastern Metropolitan)	55-64	Widowed	M	47
Croydon (Eastern Metropolitan)	65-74	Divorced	F	736
Croydon (Eastern Metropolitan)	65-74	Divorced	M	365
Croydon (Eastern Metropolitan)	65-74	Married	F	1906
Croydon (Eastern Metropolitan)	65-74	Married	M	1969
Croydon (Eastern Metropolitan)	65-74	Separated	F	138
Croydon (Eastern Metropolitan)	65-74	Separated	M	85
Croydon (Eastern Metropolitan)	65-74	Widowed	F	480
Croydon (Eastern Metropolitan)	65-74	Widowed	M	130
Croydon (Eastern Metropolitan)	75-84	Divorced	F	339
Croydon (Eastern Metropolitan)	75-84	Divorced	M	155
Croydon (Eastern Metropolitan)	75-84	Married	F	984
Croydon (Eastern Metropolitan)	75-84	Married	M	1275
Croydon (Eastern Metropolitan)	75-84	Separated	F	47
Croydon (Eastern Metropolitan)	75-84	Separated	M	42
Croydon (Eastern Metropolitan)	75-84	Widowed	F	800
Croydon (Eastern Metropolitan)	75-84	Widowed	M	158
Croydon (Eastern Metropolitan)	85+	Divorced	F	66
Croydon (Eastern Metropolitan)	85+	Divorced	M	30
Croydon (Eastern Metropolitan)	85+	Married	F	183
Croydon (Eastern Metropolitan)	85+	Married	M	324
Croydon (Eastern Metropolitan)	85+	Separated	F	4
Croydon (Eastern Metropolitan)	85+	Separated	M	7
Croydon (Eastern Metropolitan)	85+	Widowed	F	742
Croydon (Eastern Metropolitan)	85+	Widowed	M	197
Dandenong (South-Eastern Metropolitan)	15-19	Divorced	M	3
Dandenong (South-Eastern Metropolitan)	15-19	Married	F	11
Dandenong (South-Eastern Metropolitan)	15-19	Separated	M	3
Dandenong (South-Eastern Metropolitan)	20-24	Divorced	F	7
Dandenong (South-Eastern Metropolitan)	20-24	Divorced	M	7
Dandenong (South-Eastern Metropolitan)	20-24	Married	F	363
Dandenong (South-Eastern Metropolitan)	20-24	Married	M	133
Dandenong (South-Eastern Metropolitan)	20-24	Separated	F	23
Dandenong (South-Eastern Metropolitan)	20-24	Separated	M	7
Dandenong (South-Eastern Metropolitan)	20-24	Widowed	F	4
Dandenong (South-Eastern Metropolitan)	25-34	Divorced	F	208
Dandenong (South-Eastern Metropolitan)	25-34	Divorced	M	149
Dandenong (South-Eastern Metropolitan)	25-34	Married	F	3380
Dandenong (South-Eastern Metropolitan)	25-34	Married	M	2975
Dandenong (South-Eastern Metropolitan)	25-34	Separated	F	164
Dandenong (South-Eastern Metropolitan)	25-34	Separated	M	108
Dandenong (South-Eastern Metropolitan)	25-34	Widowed	F	16
Dandenong (South-Eastern Metropolitan)	25-34	Widowed	M	9
Dandenong (South-Eastern Metropolitan)	35-44	Divorced	F	483
Dandenong (South-Eastern Metropolitan)	35-44	Divorced	M	323
Dandenong (South-Eastern Metropolitan)	35-44	Married	F	3451
Dandenong (South-Eastern Metropolitan)	35-44	Married	M	4025
Dandenong (South-Eastern Metropolitan)	35-44	Separated	F	242
Dandenong (South-Eastern Metropolitan)	35-44	Separated	M	203
Dandenong (South-Eastern Metropolitan)	35-44	Widowed	F	67
Dandenong (South-Eastern Metropolitan)	35-44	Widowed	M	13
Dandenong (South-Eastern Metropolitan)	45-54	Divorced	F	672
Dandenong (South-Eastern Metropolitan)	45-54	Divorced	M	468
Dandenong (South-Eastern Metropolitan)	45-54	Married	F	2236
Dandenong (South-Eastern Metropolitan)	45-54	Married	M	2864
Dandenong (South-Eastern Metropolitan)	45-54	Separated	F	271
Dandenong (South-Eastern Metropolitan)	45-54	Separated	M	252
Dandenong (South-Eastern Metropolitan)	45-54	Widowed	F	142
Dandenong (South-Eastern Metropolitan)	45-54	Widowed	M	27
Dandenong (South-Eastern Metropolitan)	55-64	Divorced	F	797
Dandenong (South-Eastern Metropolitan)	55-64	Divorced	M	618
Dandenong (South-Eastern Metropolitan)	55-64	Married	F	2202
Dandenong (South-Eastern Metropolitan)	55-64	Married	M	2339
Dandenong (South-Eastern Metropolitan)	55-64	Separated	F	239
Dandenong (South-Eastern Metropolitan)	55-64	Separated	M	223
Dandenong (South-Eastern Metropolitan)	55-64	Widowed	F	331
Dandenong (South-Eastern Metropolitan)	55-64	Widowed	M	78
Dandenong (South-Eastern Metropolitan)	65-74	Divorced	F	580
Dandenong (South-Eastern Metropolitan)	65-74	Divorced	M	455
