SED_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
Albury	South African	1	0	13
Albury	South African	1	1	16
Albury	Spanish	0	0	95
Albury	Spanish	0	1	17
Albury	Spanish	1	0	15
Albury	Spanish	1	1	89
Albury	Sri Lankan	0	0	59
Albury	Sri Lankan	0	1	4
Albury	Sri Lankan	1	0	10
Albury	Sri Lankan	1	1	5
Albury	Vietnamese	0	0	90
Albury	Vietnamese	0	1	5
Albury	Vietnamese	1	0	12
Albury	Vietnamese	1	1	6
Albury	Welsh			3
Albury	Welsh	0	0	97
Albury	Welsh	0	1	53
Albury	Welsh	1	0	15
Albury	Welsh	1	1	216
Auburn				8806
Auburn		0	0	1830
Auburn		0	1	121
Auburn		1	0	76
Auburn		1	1	178
Auburn	Australian			99
Auburn	Australian		1	3630
Auburn	Australian	0	0	2959
Auburn	Australian	0	1	1442
Auburn	Australian	1	0	965
Auburn	Australian Aboriginal			6
Auburn	Australian Aboriginal	0	0	47
Auburn	Australian Aboriginal	0	1	62
Auburn	Australian Aboriginal	1	0	18
Auburn	Australian Aboriginal	1	1	354
Auburn	Chinese			212
Auburn	Chinese	0	0	26461
Auburn	Chinese	0	1	201
Auburn	Chinese	1	0	351
Auburn	Chinese	1	1	217
Auburn	Croatian			4
Auburn	Croatian	0	0	594
Auburn	Croatian	0	1	44
Auburn	Croatian	1	0	24
Auburn	Croatian	1	1	124
Auburn	Dutch	0	0	118
Auburn	Dutch	0	1	40
Auburn	Dutch	1	0	14
Auburn	Dutch	1	1	43
Auburn	English			139
Auburn	English	0	0	4467
Auburn	English	0	1	809
Auburn	English	1	0	577
Auburn	English	1	1	3435
Auburn	Filipino			9
Auburn	Filipino	0	0	2679
Auburn	Filipino	0	1	50
Auburn	Filipino	1	0	163
Auburn	Filipino	1	1	37
Auburn	French	0	0	144
Auburn	French	0	1	4
Auburn	French	1	0	7
Auburn	French	1	1	41
Auburn	German	0	0	343
Auburn	German	0	1	60
Auburn	German	1	0	44
Auburn	German	1	1	275
Auburn	Greek			8
Auburn	Greek	0	0	449
Auburn	Greek	0	1	94
Auburn	Greek	1	0	44
Auburn	Greek	1	1	156
Auburn	Hungarian	0	0	83
Auburn	Hungarian	0	1	17
Auburn	Hungarian	1	0	3
Auburn	Hungarian	1	1	14
Auburn	Indian			14
Auburn	Indian	0	0	4690
Auburn	Indian	0	1	57
Auburn	Indian	1	0	42
Auburn	Indian	1	1	12
Auburn	Irish			11
Auburn	Irish	0	0	465
Auburn	Irish	0	1	178
Auburn	Irish	1	0	121
Auburn	Irish	1	1	1359
Auburn	Italian			18
Auburn	Italian	0	0	997
Auburn	Italian	0	1	198
Auburn	Italian	1	0	106
Auburn	Italian	1	1	484
Auburn	Korean			20
Auburn	Korean	0	0	8339
Auburn	Korean	0	1	33
Auburn	Korean	1	0	98
Auburn	Korean	1	1	13
Auburn	Lebanese			42
Auburn	Lebanese	0	0	6064
Auburn	Lebanese	0	1	1408
Auburn	Lebanese	1	0	546
Auburn	Lebanese	1	1	956
Auburn	Macedonian			5
Auburn	Macedonian	0	0	102
Auburn	Macedonian	0	1	9
Auburn	Macedonian	1	0	16
Auburn	Macedonian	1	1	24
Auburn	Maltese	0	0	145
Auburn	Maltese	0	1	48
Auburn	Maltese	1	0	25
Auburn	Maltese	1	1	69
Auburn	Maori			9
Auburn	Maori	0	0	249
Auburn	Maori	0	1	27
Auburn	Maori	1	0	14
Auburn	Maori	1	1	18
Auburn	NZ			3
Auburn	NZ	0	0	150
Auburn	NZ	0	1	38
Auburn	NZ	1	0	17
Auburn	NZ	1	1	15
Auburn	(Other)			210
Auburn	(Other)	0	0	34072
Auburn	(Other)	0	1	1220
Auburn	(Other)	1	0	747
Auburn	(Other)	1	1	821
Auburn	Polish	0	0	238
Auburn	Polish	0	1	22
Auburn	Polish	1	0	27
Auburn	Polish	1	1	42
Auburn	Russian	0	0	426
Auburn	Russian	0	1	17
Auburn	Russian	1	0	24
Auburn	Russian	1	1	33
Auburn	Samoan	0	0	262
Auburn	Samoan	0	1	37
Auburn	Samoan	1	0	6
Auburn	Samoan	1	1	3
Auburn	Scottish			11
Auburn	Scottish	0	0	363
Auburn	Scottish	0	1	134
Auburn	Scottish	1	0	121
Auburn	Scottish	1	1	861
Auburn	Serbian	0	0	192
Auburn	Serbian	0	1	24
Auburn	Serbian	1	0	7
Auburn	Serbian	1	1	5
Auburn	South African	0	0	115
Auburn	South African	0	1	11
Auburn	South African	1	0	3
Auburn	South African	1	1	4
Auburn	Spanish	0	0	400
Auburn	Spanish	0	1	22
Auburn	Spanish	1	0	33
Auburn	Spanish	1	1	25
Auburn	Sri Lankan			4
Auburn	Sri Lankan	0	0	588
Auburn	Sri Lankan	0	1	5
Auburn	Sri Lankan	1	0	8
Auburn	Sri Lankan	1	1	6
Auburn	Vietnamese			12
Auburn	Vietnamese	0	0	2864
Auburn	Vietnamese	0	1	48
Auburn	Vietnamese	1	0	76
Auburn	Vietnamese	1	1	84
Auburn	Welsh	0	0	47
Auburn	Welsh	0	1	21
Auburn	Welsh	1	0	14
Auburn	Welsh	1	1	44
Ballina				5758
Ballina		0	0	205
Ballina		0	1	58
Ballina		1	0	47
Ballina		1	1	442
Ballina	Australian			306
Ballina	Australian		1	22140
Ballina	Australian	0	0	504
Ballina	Australian	0	1	3454
Ballina	Australian	1	0	2591
Ballina	Australian Aboriginal			27
Ballina	Australian Aboriginal	0	0	18
Ballina	Australian Aboriginal	0	1	111
Ballina	Australian Aboriginal	1	0	81
Ballina	Australian Aboriginal	1	1	2118
Ballina	Chinese			6
Ballina	Chinese	0	0	321
Ballina	Chinese	0	1	74
Ballina	Chinese	1	0	70
Ballina	Chinese	1	1	173
Ballina	Croatian			3
Ballina	Croatian	0	0	109
Ballina	Croatian	0	1	45
Ballina	Croatian	1	0	17
Ballina	Croatian	1	1	72
Ballina	Dutch			7
Ballina	Dutch	0	0	702
Ballina	Dutch	0	1	198
Ballina	Dutch	1	0	174
Ballina	Dutch	1	1	324
Ballina	English			361
Ballina	English	0	0	6407
Ballina	English	0	1	3146
Ballina	English	1	0	2328
Ballina	English	1	1	22884
Ballina	Filipino			3
Ballina	Filipino	0	0	277
Ballina	Filipino	0	1	21
Ballina	Filipino	1	0	98
Ballina	Filipino	1	1	23
Ballina	French			12
Ballina	French	0	0	600
Ballina	French	0	1	97
Ballina	French	1	0	70
Ballina	French	1	1	269
Ballina	German			36
Ballina	German	0	0	1367
Ballina	German	0	1	372
Ballina	German	1	0	284
Ballina	German	1	1	2279
Ballina	Greek	0	0	145
Ballina	Greek	0	1	77
Ballina	Greek	1	0	21
Ballina	Greek	1	1	249
Ballina	Hungarian	0	0	128
Ballina	Hungarian	0	1	35
Ballina	Hungarian	1	0	15
Ballina	Hungarian	1	1	55
Ballina	Indian			3
Ballina	Indian	0	0	340
Ballina	Indian	0	1	64
Ballina	Indian	1	0	55
Ballina	Indian	1	1	67
Ballina	Irish			115
Ballina	Irish	0	0	1551
Ballina	Irish	0	1	883
Ballina	Irish	1	0	615
Ballina	Irish	1	1	9039
Ballina	Italian			28
Ballina	Italian	0	0	1210
Ballina	Italian	0	1	339
Ballina	Italian	1	0	124
Ballina	Italian	1	1	1331
Ballina	Korean	0	0	49
Ballina	Korean	1	0	8
Ballina	Korean	1	1	5
Ballina	Lebanese			3
Ballina	Lebanese	0	0	64
Ballina	Lebanese	0	1	22
Ballina	Lebanese	1	0	4
Ballina	Lebanese	1	1	74
Ballina	Macedonian	0	0	22
Ballina	Macedonian	0	1	19
Ballina	Macedonian	1	1	8
Ballina	Maltese	0	0	119
Ballina	Maltese	0	1	42
Ballina	Maltese	1	0	23
Ballina	Maltese	1	1	140
Ballina	Maori	0	0	178
Ballina	Maori	0	1	72
Ballina	Maori	1	0	44
Ballina	Maori	1	1	41
Ballina	NZ			4
Ballina	NZ	0	0	346
Ballina	NZ	0	1	169
Ballina	NZ	1	0	100
Ballina	NZ	1	1	91
Ballina	(Other)			58
Ballina	(Other)	0	0	3942
Ballina	(Other)	0	1	1036
Ballina	(Other)	1	0	781
Ballina	(Other)	1	1	1264
Ballina	Polish			3
Ballina	Polish	0	0	324
Ballina	Polish	0	1	88
Ballina	Polish	1	0	57
Ballina	Polish	1	1	176
Ballina	Russian			3
Ballina	Russian	0	0	194
Ballina	Russian	0	1	43
Ballina	Russian	1	0	20
Ballina	Russian	1	1	74
Ballina	Samoan	0	0	30
Ballina	Samoan	0	1	15
Ballina	Samoan	1	0	6
Ballina	Samoan	1	1	4
Ballina	Scottish			78
Ballina	Scottish	0	0	1640
Ballina	Scottish	0	1	818
Ballina	Scottish	1	0	630
Ballina	Scottish	1	1	6969
Ballina	Serbian	0	0	50
Ballina	Serbian	0	1	18
Ballina	Serbian	1	0	6
Ballina	Serbian	1	1	14
Ballina	South African			3
Ballina	South African	0	0	243
Ballina	South African	0	1	61
Ballina	South African	1	0	46
Ballina	South African	1	1	43
Ballina	Spanish			5
Ballina	Spanish	0	0	422
Ballina	Spanish	0	1	35
Ballina	Spanish	1	0	20
Ballina	Spanish	1	1	95
Ballina	Sri Lankan			3
Ballina	Sri Lankan	0	0	39
Ballina	Sri Lankan	0	1	14
Ballina	Sri Lankan	1	0	11
Ballina	Sri Lankan	1	1	15
Ballina	Vietnamese	0	0	78
Ballina	Vietnamese	0	1	7
Ballina	Vietnamese	1	0	19
Ballina	Vietnamese	1	1	5
Ballina	Welsh			4
Ballina	Welsh	0	0	253
Ballina	Welsh	0	1	76
Ballina	Welsh	1	0	50
Ballina	Welsh	1	1	277
Balmain				3903
Balmain		0	0	339
Balmain		0	1	31
Balmain		1	0	27
Balmain		1	1	147
Balmain	Australian			155
Balmain	Australian		1	13360
Balmain	Australian	0	0	766
Balmain	Australian	0	1	3897
Balmain	Australian	1	0	2931
Balmain	Australian Aboriginal			23
Balmain	Australian Aboriginal	0	0	29
Balmain	Australian Aboriginal	0	1	76
Balmain	Australian Aboriginal	1	0	49
Balmain	Australian Aboriginal	1	1	929
Balmain	Chinese			31
Balmain	Chinese	0	0	6194
Balmain	Chinese	0	1	230
Balmain	Chinese	1	0	406
Balmain	Chinese	1	1	412
Balmain	Croatian			8
Balmain	Croatian	0	0	354
Balmain	Croatian	0	1	86
Balmain	Croatian	1	0	48
Balmain	Croatian	1	1	129
Balmain	Dutch			8
Balmain	Dutch	0	0	530
Balmain	Dutch	0	1	205
Balmain	Dutch	1	0	127
Balmain	Dutch	1	1	322
Balmain	English			162
Balmain	English	0	0	8333
Balmain	English	0	1	3417
Balmain	English	1	0	2337
Balmain	English	1	1	13590
Balmain	Filipino			7
Balmain	Filipino	0	0	804
Balmain	Filipino	0	1	44
Balmain	Filipino	1	0	153
Balmain	Filipino	1	1	24
Balmain	French			5
Balmain	French	0	0	602
Balmain	French	0	1	90
Balmain	French	1	0	56
Balmain	French	1	1	222
Balmain	German			15
Balmain	German	0	0	1180
Balmain	German	0	1	308
Balmain	German	1	0	217
Balmain	German	1	1	1359
Balmain	Greek			17
Balmain	Greek	0	0	906
Balmain	Greek	0	1	230
Balmain	Greek	1	0	117
Balmain	Greek	1	1	580
Balmain	Hungarian			3
Balmain	Hungarian	0	0	224
Balmain	Hungarian	0	1	86
Balmain	Hungarian	1	0	40
Balmain	Hungarian	1	1	84
Balmain	Indian			7
Balmain	Indian	0	0	1473
Balmain	Indian	0	1	100
Balmain	Indian	1	0	82
Balmain	Indian	1	1	41
Balmain	Irish			60
Balmain	Irish	0	0	2987
Balmain	Irish	0	1	1050
Balmain	Irish	1	0	783
Balmain	Irish	1	1	7139
Balmain	Italian			34
Balmain	Italian	0	0	2375
Balmain	Italian	0	1	647
Balmain	Italian	1	0	336
Balmain	Italian	1	1	1496
Balmain	Korean	0	0	516
Balmain	Korean	0	1	19
Balmain	Korean	1	0	50
Balmain	Korean	1	1	23
Balmain	Lebanese			4
Balmain	Lebanese	0	0	408
Balmain	Lebanese	0	1	111
Balmain	Lebanese	1	0	80
Balmain	Lebanese	1	1	253
Balmain	Macedonian	0	0	127
Balmain	Macedonian	0	1	32
Balmain	Macedonian	1	0	10
Balmain	Macedonian	1	1	45
Balmain	Maltese			5
Balmain	Maltese	0	0	263
Balmain	Maltese	0	1	130
Balmain	Maltese	1	0	51
Balmain	Maltese	1	1	185
Balmain	Maori			3
Balmain	Maori	0	0	239
Balmain	Maori	0	1	52
Balmain	Maori	1	0	32
Balmain	Maori	1	1	33
Balmain	NZ			4
Balmain	NZ	0	0	592
Balmain	NZ	0	1	152
Balmain	NZ	1	0	130
Balmain	NZ	1	1	64
Balmain	(Other)			89
Balmain	(Other)	0	0	8928
Balmain	(Other)	0	1	1284
Balmain	(Other)	1	0	1088
Balmain	(Other)	1	1	1400
Balmain	Polish			4
Balmain	Polish	0	0	520
Balmain	Polish	0	1	84
Balmain	Polish	1	0	98
Balmain	Polish	1	1	196
Balmain	Russian			3
Balmain	Russian	0	0	424
Balmain	Russian	0	1	62
Balmain	Russian	1	0	66
Balmain	Russian	1	1	91
Balmain	Samoan			3
Balmain	Samoan	0	0	63
Balmain	Samoan	0	1	25
Balmain	Samoan	1	0	11
Balmain	Samoan	1	1	5
Balmain	Scottish			30
Balmain	Scottish	0	0	2258
Balmain	Scottish	0	1	880
Balmain	Scottish	1	0	656
Balmain	Scottish	1	1	4947
Balmain	Serbian	0	0	285
Balmain	Serbian	0	1	52
Balmain	Serbian	1	0	36
Balmain	Serbian	1	1	48
Balmain	South African			7
Balmain	South African	0	0	332
Balmain	South African	0	1	69
Balmain	South African	1	0	34
Balmain	South African	1	1	18
Balmain	Spanish			5
Balmain	Spanish	0	0	648
Balmain	Spanish	0	1	40
Balmain	Spanish	1	0	39
Balmain	Spanish	1	1	77
Balmain	Sri Lankan	0	0	228
Balmain	Sri Lankan	0	1	17
Balmain	Sri Lankan	1	0	18
Balmain	Sri Lankan	1	1	15
Balmain	Vietnamese			6
Balmain	Vietnamese	0	0	905
Balmain	Vietnamese	0	1	45
Balmain	Vietnamese	1	0	57
Balmain	Vietnamese	1	1	30
Balmain	Welsh			3
Balmain	Welsh	0	0	344
Balmain	Welsh	0	1	87
Balmain	Welsh	1	0	76
Balmain	Welsh	1	1	282
Bankstown				7819
Bankstown		0	0	2293
Bankstown		0	1	191
Bankstown		1	0	99
Bankstown		1	1	256
Bankstown	Australian			137
Bankstown	Australian		1	4182
Bankstown	Australian	0	0	4067
Bankstown	Australian	0	1	1953
Bankstown	Australian	1	0	987
Bankstown	Australian Aboriginal			7
Bankstown	Australian Aboriginal	0	0	24
Bankstown	Australian Aboriginal	0	1	57
Bankstown	Australian Aboriginal	1	0	16
Bankstown	Australian Aboriginal	1	1	402
Bankstown	Chinese			71
Bankstown	Chinese	0	0	8921
Bankstown	Chinese	0	1	67
Bankstown	Chinese	1	0	119
Bankstown	Chinese	1	1	94
Bankstown	Croatian			3
Bankstown	Croatian	0	0	320
Bankstown	Croatian	0	1	34
Bankstown	Croatian	1	0	16
Bankstown	Croatian	1	1	71
Bankstown	Dutch	0	0	70
Bankstown	Dutch	0	1	12
Bankstown	Dutch	1	0	10
Bankstown	Dutch	1	1	31
Bankstown	English			141
Bankstown	English	0	0	3300
Bankstown	English	0	1	862
Bankstown	English	1	0	512
Bankstown	English	1	1	3662
Bankstown	Filipino			5
Bankstown	Filipino	0	0	1145
Bankstown	Filipino	0	1	23
Bankstown	Filipino	1	0	94
Bankstown	Filipino	1	1	19
Bankstown	French	0	0	170
Bankstown	French	0	1	9
Bankstown	French	1	0	3
Bankstown	French	1	1	26
Bankstown	German			11
Bankstown	German	0	0	292
Bankstown	German	0	1	61
Bankstown	German	1	0	31
Bankstown	German	1	1	257
Bankstown	Greek			15
Bankstown	Greek	0	0	1383
Bankstown	Greek	0	1	196
Bankstown	Greek	1	0	114
Bankstown	Greek	1	1	383
Bankstown	Hungarian	0	0	94
Bankstown	Hungarian	0	1	8
Bankstown	Hungarian	1	1	9
Bankstown	Indian			7
Bankstown	Indian	0	0	1710
Bankstown	Indian	0	1	23
Bankstown	Indian	1	0	11
Bankstown	Indian	1	1	13
Bankstown	Irish			15
Bankstown	Irish	0	0	250
Bankstown	Irish	0	1	137
Bankstown	Irish	1	0	76
Bankstown	Irish	1	1	1162
Bankstown	Italian			16
Bankstown	Italian	0	0	1219
Bankstown	Italian	0	1	239
Bankstown	Italian	1	0	88
Bankstown	Italian	1	1	574
Bankstown	Korean			3
Bankstown	Korean	0	0	691
Bankstown	Korean	1	0	14
Bankstown	Lebanese			71
Bankstown	Lebanese	0	0	10647
Bankstown	Lebanese	0	1	2608
Bankstown	Lebanese	1	0	803
Bankstown	Lebanese	1	1	2035
Bankstown	Macedonian			3
Bankstown	Macedonian	0	0	1337
Bankstown	Macedonian	0	1	134
Bankstown	Macedonian	1	0	73
Bankstown	Macedonian	1	1	144
Bankstown	Maltese			3
Bankstown	Maltese	0	0	171
Bankstown	Maltese	0	1	41
Bankstown	Maltese	1	0	17
Bankstown	Maltese	1	1	92
Bankstown	Maori			3
Bankstown	Maori	0	0	287
Bankstown	Maori	0	1	21
Bankstown	Maori	1	0	26
Bankstown	Maori	1	1	14
Bankstown	NZ	0	0	152
Bankstown	NZ	0	1	34
Bankstown	NZ	1	0	22
Bankstown	NZ	1	1	16
Bankstown	(Other)			158
Bankstown	(Other)	0	0	20997
Bankstown	(Other)	0	1	1280
Bankstown	(Other)	1	0	699
Bankstown	(Other)	1	1	958
Bankstown	Polish			4
Bankstown	Polish	0	0	368
Bankstown	Polish	0	1	24
Bankstown	Polish	1	0	13
Bankstown	Polish	1	1	43
Bankstown	Russian	0	0	165
Bankstown	Russian	0	1	7
Bankstown	Russian	1	0	6
Bankstown	Russian	1	1	16
Bankstown	Samoan			4
Bankstown	Samoan	0	0	530
Bankstown	Samoan	0	1	44
Bankstown	Samoan	1	0	23
Bankstown	Samoan	1	1	22
Bankstown	Scottish			12
Bankstown	Scottish	0	0	262
Bankstown	Scottish	0	1	134
Bankstown	Scottish	1	0	84
Bankstown	Scottish	1	1	771
Bankstown	Serbian	0	0	198
Bankstown	Serbian	0	1	19
Bankstown	Serbian	1	0	10
Bankstown	Serbian	1	1	18
Bankstown	South African	0	0	54
Bankstown	South African	0	1	16
Bankstown	South African	1	0	10
Bankstown	South African	1	1	7
Bankstown	Spanish			4
Bankstown	Spanish	0	0	288
Bankstown	Spanish	0	1	5
Bankstown	Spanish	1	0	19
Bankstown	Spanish	1	1	25
Bankstown	Sri Lankan	0	0	90
Bankstown	Sri Lankan	0	1	6
Bankstown	Sri Lankan	1	1	8
Bankstown	Vietnamese			62
Bankstown	Vietnamese	0	0	13068
Bankstown	Vietnamese	0	1	85
Bankstown	Vietnamese	1	0	150
Bankstown	Vietnamese	1	1	113
Bankstown	Welsh	0	0	28
Bankstown	Welsh	0	1	8
Bankstown	Welsh	1	1	41
Barwon				8823
Barwon		0	0	63
Barwon		0	1	18
Barwon		1	0	18
Barwon		1	1	698
Barwon	Australian			367
Barwon	Australian		1	27848
Barwon	Australian	0	0	172
Barwon	Australian	0	1	1243
Barwon	Australian	1	0	954
Barwon	Australian Aboriginal			206
Barwon	Australian Aboriginal	0	0	10
Barwon	Australian Aboriginal	0	1	194
Barwon	Australian Aboriginal	1	0	93
Barwon	Australian Aboriginal	1	1	10511
Barwon	Chinese			3
Barwon	Chinese	0	0	202
Barwon	Chinese	0	1	6
Barwon	Chinese	1	0	24
Barwon	Chinese	1	1	136
Barwon	Croatian	0	0	69
Barwon	Croatian	0	1	10
Barwon	Croatian	1	0	4
Barwon	Croatian	1	1	49
Barwon	Dutch			6
Barwon	Dutch	0	0	175
Barwon	Dutch	0	1	68
Barwon	Dutch	1	0	51
Barwon	Dutch	1	1	170
Barwon	English			399
Barwon	English	0	0	1302
Barwon	English	0	1	1087
Barwon	English	1	0	764
Barwon	English	1	1	22335
Barwon	Filipino			8
Barwon	Filipino	0	0	448
Barwon	Filipino	0	1	13
Barwon	Filipino	1	0	91
Barwon	Filipino	1	1	36
Barwon	French	0	0	35
Barwon	French	0	1	13
Barwon	French	1	0	12
Barwon	French	1	1	139
Barwon	German			29
Barwon	German	0	0	294
Barwon	German	0	1	140
Barwon	German	1	0	86
Barwon	German	1	1	2043
Barwon	Greek			3
Barwon	Greek	0	0	66
Barwon	Greek	0	1	21
Barwon	Greek	1	0	6
Barwon	Greek	1	1	108
Barwon	Hungarian	0	0	27
Barwon	Hungarian	0	1	8
Barwon	Hungarian	1	0	4
Barwon	Hungarian	1	1	21
Barwon	Indian			3
Barwon	Indian	0	0	284
Barwon	Indian	0	1	10
Barwon	Indian	1	0	9
Barwon	Indian	1	1	32
Barwon	Irish			74
Barwon	Irish	0	0	304
Barwon	Irish	0	1	248
Barwon	Irish	1	0	184
Barwon	Irish	1	1	6223
Barwon	Italian			5
Barwon	Italian	0	0	185
Barwon	Italian	0	1	131
Barwon	Italian	1	0	29
Barwon	Italian	1	1	643
Barwon	Korean	0	0	33
Barwon	Lebanese	0	0	16
Barwon	Lebanese	0	1	10
Barwon	Lebanese	1	1	57
Barwon	Macedonian	0	0	6
Barwon	Macedonian	0	1	6
Barwon	Macedonian	1	1	9
Barwon	Maltese	0	0	83
Barwon	Maltese	0	1	56
Barwon	Maltese	1	0	18
Barwon	Maltese	1	1	196
Barwon	Maori			3
Barwon	Maori	0	0	94
Barwon	Maori	0	1	25
Barwon	Maori	1	0	32
Barwon	Maori	1	1	47
Barwon	NZ			6
Barwon	NZ	0	0	91
Barwon	NZ	0	1	40
Barwon	NZ	1	0	49
Barwon	NZ	1	1	33
Barwon	(Other)			39
Barwon	(Other)	0	0	1082
Barwon	(Other)	0	1	243
Barwon	(Other)	1	0	169
Barwon	(Other)	1	1	753
Barwon	Polish	0	0	63
Barwon	Polish	0	1	14
Barwon	Polish	1	0	15
Barwon	Polish	1	1	73
Barwon	Russian	0	0	11
Barwon	Russian	0	1	5
Barwon	Russian	1	0	7
Barwon	Russian	1	1	27
Barwon	Samoan	0	0	34
Barwon	Samoan	0	1	4
Barwon	Samoan	1	1	6
Barwon	Scottish			60
Barwon	Scottish	0	0	332
Barwon	Scottish	0	1	288
Barwon	Scottish	1	0	189
Barwon	Scottish	1	1	5259
Barwon	Serbian			4
Barwon	Serbian	0	0	48
Barwon	Serbian	0	1	14
Barwon	Serbian	1	1	10
Barwon	South African	0	0	71
Barwon	South African	0	1	4
Barwon	South African	1	0	13
Barwon	South African	1	1	9
Barwon	Spanish			8
Barwon	Spanish	0	0	35
Barwon	Spanish	0	1	6
Barwon	Spanish	1	1	55
Barwon	Sri Lankan	0	0	17
Barwon	Vietnamese	0	0	37
Barwon	Vietnamese	0	1	4
Barwon	Vietnamese	1	0	4
Barwon	Welsh	0	0	56
Barwon	Welsh	0	1	22
Barwon	Welsh	1	0	12
Barwon	Welsh	1	1	162
Bathurst				5747
Bathurst		0	0	114
Bathurst		0	1	52
Bathurst		1	0	31
Bathurst		1	1	611
Bathurst	Australian			326
Bathurst	Australian		1	29217
Bathurst	Australian	0	0	337
Bathurst	Australian	0	1	2350
Bathurst	Australian	1	0	1633
Bathurst	Australian Aboriginal			71
Bathurst	Australian Aboriginal	0	0	12
Bathurst	Australian Aboriginal	0	1	167
Bathurst	Australian Aboriginal	1	0	84
Bathurst	Australian Aboriginal	1	1	4644
Bathurst	Chinese			8
Bathurst	Chinese	0	0	416
Bathurst	Chinese	0	1	27
Bathurst	Chinese	1	0	43
Bathurst	Chinese	1	1	175
Bathurst	Croatian	0	0	129
Bathurst	Croatian	0	1	27
Bathurst	Croatian	1	0	13
Bathurst	Croatian	1	1	89
Bathurst	Dutch			7
Bathurst	Dutch	0	0	389
Bathurst	Dutch	0	1	163
Bathurst	Dutch	1	0	100
Bathurst	Dutch	1	1	410
Bathurst	English			398
Bathurst	English	0	0	3057
Bathurst	English	0	1	2158
Bathurst	English	1	0	1622
Bathurst	English	1	1	25913
Bathurst	Filipino	0	0	397
Bathurst	Filipino	0	1	15
Bathurst	Filipino	1	0	122
Bathurst	Filipino	1	1	39
Bathurst	French	0	0	106
Bathurst	French	0	1	27
Bathurst	French	1	0	23
Bathurst	French	1	1	184
Bathurst	German			17
Bathurst	German	0	0	535
