SED_NAME16	Age	HoursHousekeeping	Sex	adults
Bulleen (Eastern Metropolitan)	75-84	<5	F	290
Bulleen (Eastern Metropolitan)	75-84	<5	M	484
Bulleen (Eastern Metropolitan)	75-84	5-14	F	649
Bulleen (Eastern Metropolitan)	75-84	5-14	M	701
Bulleen (Eastern Metropolitan)	75-84	15-29	F	643
Bulleen (Eastern Metropolitan)	75-84	15-29	M	328
Bulleen (Eastern Metropolitan)	75-84	30+	F	532
Bulleen (Eastern Metropolitan)	75-84	30+	M	176
Bulleen (Eastern Metropolitan)	85+		F	142
Bulleen (Eastern Metropolitan)	85+		M	93
Bulleen (Eastern Metropolitan)	85+	0	F	823
Bulleen (Eastern Metropolitan)	85+	0	M	544
Bulleen (Eastern Metropolitan)	85+	<5	F	181
Bulleen (Eastern Metropolitan)	85+	<5	M	193
Bulleen (Eastern Metropolitan)	85+	5-14	F	225
Bulleen (Eastern Metropolitan)	85+	5-14	M	202
Bulleen (Eastern Metropolitan)	85+	15-29	F	148
Bulleen (Eastern Metropolitan)	85+	15-29	M	99
Bulleen (Eastern Metropolitan)	85+	30+	F	99
Bulleen (Eastern Metropolitan)	85+	30+	M	60
Bundoora (Northern Metropolitan)	15-19		F	77
Bundoora (Northern Metropolitan)	15-19		M	87
Bundoora (Northern Metropolitan)	15-19	0	F	621
Bundoora (Northern Metropolitan)	15-19	0	M	823
Bundoora (Northern Metropolitan)	15-19	<5	F	732
Bundoora (Northern Metropolitan)	15-19	<5	M	750
Bundoora (Northern Metropolitan)	15-19	5-14	F	202
Bundoora (Northern Metropolitan)	15-19	5-14	M	125
Bundoora (Northern Metropolitan)	15-19	15-29	F	17
Bundoora (Northern Metropolitan)	15-19	15-29	M	11
Bundoora (Northern Metropolitan)	15-19	30+	F	11
Bundoora (Northern Metropolitan)	15-19	30+	M	13
Bundoora (Northern Metropolitan)	20-24		F	137
Bundoora (Northern Metropolitan)	20-24		M	191
Bundoora (Northern Metropolitan)	20-24	0	F	674
Bundoora (Northern Metropolitan)	20-24	0	M	1110
Bundoora (Northern Metropolitan)	20-24	<5	F	757
Bundoora (Northern Metropolitan)	20-24	<5	M	765
Bundoora (Northern Metropolitan)	20-24	5-14	F	484
Bundoora (Northern Metropolitan)	20-24	5-14	M	352
Bundoora (Northern Metropolitan)	20-24	15-29	F	76
Bundoora (Northern Metropolitan)	20-24	15-29	M	38
Bundoora (Northern Metropolitan)	20-24	30+	F	24
Bundoora (Northern Metropolitan)	20-24	30+	M	29
Bundoora (Northern Metropolitan)	25-34		F	206
Bundoora (Northern Metropolitan)	25-34		M	313
Bundoora (Northern Metropolitan)	25-34	0	F	1052
Bundoora (Northern Metropolitan)	25-34	0	M	1687
Bundoora (Northern Metropolitan)	25-34	<5	F	787
Bundoora (Northern Metropolitan)	25-34	<5	M	1242
Bundoora (Northern Metropolitan)	25-34	5-14	F	1435
Bundoora (Northern Metropolitan)	25-34	5-14	M	1202
Bundoora (Northern Metropolitan)	25-34	15-29	F	451
Bundoora (Northern Metropolitan)	25-34	15-29	M	239
Bundoora (Northern Metropolitan)	25-34	30+	F	428
Bundoora (Northern Metropolitan)	25-34	30+	M	106
Bundoora (Northern Metropolitan)	35-44		F	143
Bundoora (Northern Metropolitan)	35-44		M	176
Bundoora (Northern Metropolitan)	35-44	0	F	669
Bundoora (Northern Metropolitan)	35-44	0	M	964
Bundoora (Northern Metropolitan)	35-44	<5	F	418
Bundoora (Northern Metropolitan)	35-44	<5	M	1004
Bundoora (Northern Metropolitan)	35-44	5-14	F	1193
Bundoora (Northern Metropolitan)	35-44	5-14	M	1411
Bundoora (Northern Metropolitan)	35-44	15-29	F	892
Bundoora (Northern Metropolitan)	35-44	15-29	M	402
Bundoora (Northern Metropolitan)	35-44	30+	F	817
Bundoora (Northern Metropolitan)	35-44	30+	M	160
Bundoora (Northern Metropolitan)	45-54		F	133
Bundoora (Northern Metropolitan)	45-54		M	127
Bundoora (Northern Metropolitan)	45-54	0	F	667
Bundoora (Northern Metropolitan)	45-54	0	M	956
Bundoora (Northern Metropolitan)	45-54	<5	F	422
Bundoora (Northern Metropolitan)	45-54	<5	M	1071
Bundoora (Northern Metropolitan)	45-54	5-14	F	1374
Bundoora (Northern Metropolitan)	45-54	5-14	M	1355
Bundoora (Northern Metropolitan)	45-54	15-29	F	883
Bundoora (Northern Metropolitan)	45-54	15-29	M	342
Bundoora (Northern Metropolitan)	45-54	30+	F	655
Bundoora (Northern Metropolitan)	45-54	30+	M	118
Bundoora (Northern Metropolitan)	55-64		F	115
Bundoora (Northern Metropolitan)	55-64		M	129
Bundoora (Northern Metropolitan)	55-64	0	F	777
Bundoora (Northern Metropolitan)	55-64	0	M	938
Bundoora (Northern Metropolitan)	55-64	<5	F	317
Bundoora (Northern Metropolitan)	55-64	<5	M	771
Bundoora (Northern Metropolitan)	55-64	5-14	F	1100
Bundoora (Northern Metropolitan)	55-64	5-14	M	1041
Bundoora (Northern Metropolitan)	55-64	15-29	F	711
Bundoora (Northern Metropolitan)	55-64	15-29	M	257
Bundoora (Northern Metropolitan)	55-64	30+	F	543
Bundoora (Northern Metropolitan)	55-64	30+	M	139
Bundoora (Northern Metropolitan)	65-74		F	117
Bundoora (Northern Metropolitan)	65-74		M	109
Bundoora (Northern Metropolitan)	65-74	0	F	872
Bundoora (Northern Metropolitan)	65-74	0	M	868
Bundoora (Northern Metropolitan)	65-74	<5	F	240
Bundoora (Northern Metropolitan)	65-74	<5	M	503
Bundoora (Northern Metropolitan)	65-74	5-14	F	669
Bundoora (Northern Metropolitan)	65-74	5-14	M	742
Bundoora (Northern Metropolitan)	65-74	15-29	F	606
Bundoora (Northern Metropolitan)	65-74	15-29	M	264
Bundoora (Northern Metropolitan)	65-74	30+	F	523
Bundoora (Northern Metropolitan)	65-74	30+	M	143
Bundoora (Northern Metropolitan)	75-84		F	89
Bundoora (Northern Metropolitan)	75-84		M	85
Bundoora (Northern Metropolitan)	75-84	0	F	719
Bundoora (Northern Metropolitan)	75-84	0	M	641
Bundoora (Northern Metropolitan)	75-84	<5	F	195
Bundoora (Northern Metropolitan)	75-84	<5	M	281
Bundoora (Northern Metropolitan)	75-84	5-14	F	379
Bundoora (Northern Metropolitan)	75-84	5-14	M	359
Bundoora (Northern Metropolitan)	75-84	15-29	F	310
Bundoora (Northern Metropolitan)	75-84	15-29	M	191
Bundoora (Northern Metropolitan)	75-84	30+	F	273
Bundoora (Northern Metropolitan)	75-84	30+	M	105
Bundoora (Northern Metropolitan)	85+		F	75
Bundoora (Northern Metropolitan)	85+		M	45
Bundoora (Northern Metropolitan)	85+	0	F	483
Bundoora (Northern Metropolitan)	85+	0	M	278
Bundoora (Northern Metropolitan)	85+	<5	F	93
Bundoora (Northern Metropolitan)	85+	<5	M	94
Bundoora (Northern Metropolitan)	85+	5-14	F	139
Bundoora (Northern Metropolitan)	85+	5-14	M	84
Bundoora (Northern Metropolitan)	85+	15-29	F	77
Bundoora (Northern Metropolitan)	85+	15-29	M	47
Bundoora (Northern Metropolitan)	85+	30+	F	45
Bundoora (Northern Metropolitan)	85+	30+	M	28
Buninyong (Western Victoria)	15-19		F	149
Buninyong (Western Victoria)	15-19		M	158
Buninyong (Western Victoria)	15-19	0	F	654
Buninyong (Western Victoria)	15-19	0	M	831
Buninyong (Western Victoria)	15-19	<5	F	902
Buninyong (Western Victoria)	15-19	<5	M	875
Buninyong (Western Victoria)	15-19	5-14	F	221
Buninyong (Western Victoria)	15-19	5-14	M	173
Buninyong (Western Victoria)	15-19	15-29	F	25
Buninyong (Western Victoria)	15-19	15-29	M	14
Buninyong (Western Victoria)	15-19	30+	F	4
Buninyong (Western Victoria)	15-19	30+	M	12
Buninyong (Western Victoria)	20-24		F	129
Buninyong (Western Victoria)	20-24		M	136
Buninyong (Western Victoria)	20-24	0	F	480
Buninyong (Western Victoria)	20-24	0	M	780
Buninyong (Western Victoria)	20-24	<5	F	625
Buninyong (Western Victoria)	20-24	<5	M	741
Buninyong (Western Victoria)	20-24	5-14	F	491
Buninyong (Western Victoria)	20-24	5-14	M	346
Buninyong (Western Victoria)	20-24	15-29	F	116
Buninyong (Western Victoria)	20-24	15-29	M	52
Buninyong (Western Victoria)	20-24	30+	F	68
Buninyong (Western Victoria)	20-24	30+	M	15
Buninyong (Western Victoria)	25-34		F	259
Buninyong (Western Victoria)	25-34		M	286
Buninyong (Western Victoria)	25-34	0	F	637
Buninyong (Western Victoria)	25-34	0	M	1077
Buninyong (Western Victoria)	25-34	<5	F	640
Buninyong (Western Victoria)	25-34	<5	M	1238
Buninyong (Western Victoria)	25-34	5-14	F	1482
Buninyong (Western Victoria)	25-34	5-14	M	1267
Buninyong (Western Victoria)	25-34	15-29	F	661
Buninyong (Western Victoria)	25-34	15-29	M	251
Buninyong (Western Victoria)	25-34	30+	F	682
Buninyong (Western Victoria)	25-34	30+	M	112
Buninyong (Western Victoria)	35-44		F	218
Buninyong (Western Victoria)	35-44		M	225
Buninyong (Western Victoria)	35-44	0	F	409
Buninyong (Western Victoria)	35-44	0	M	718
Buninyong (Western Victoria)	35-44	<5	F	368
Buninyong (Western Victoria)	35-44	<5	M	989
Buninyong (Western Victoria)	35-44	5-14	F	1408
Buninyong (Western Victoria)	35-44	5-14	M	1544
Buninyong (Western Victoria)	35-44	15-29	F	1004
Buninyong (Western Victoria)	35-44	15-29	M	477
Buninyong (Western Victoria)	35-44	30+	F	971
Buninyong (Western Victoria)	35-44	30+	M	188
Buninyong (Western Victoria)	45-54		F	256
Buninyong (Western Victoria)	45-54		M	255
Buninyong (Western Victoria)	45-54	0	F	495
Buninyong (Western Victoria)	45-54	0	M	828
Buninyong (Western Victoria)	45-54	<5	F	457
Buninyong (Western Victoria)	45-54	<5	M	1015
Buninyong (Western Victoria)	45-54	5-14	F	1603
Buninyong (Western Victoria)	45-54	5-14	M	1537
Buninyong (Western Victoria)	45-54	15-29	F	1038
Buninyong (Western Victoria)	45-54	15-29	M	442
Buninyong (Western Victoria)	45-54	30+	F	683
Buninyong (Western Victoria)	45-54	30+	M	169
Buninyong (Western Victoria)	55-64		F	193
Buninyong (Western Victoria)	55-64		M	222
Buninyong (Western Victoria)	55-64	0	F	697
Buninyong (Western Victoria)	55-64	0	M	969
Buninyong (Western Victoria)	55-64	<5	F	447
Buninyong (Western Victoria)	55-64	<5	M	954
Buninyong (Western Victoria)	55-64	5-14	F	1365
Buninyong (Western Victoria)	55-64	5-14	M	1327
Buninyong (Western Victoria)	55-64	15-29	F	1019
Buninyong (Western Victoria)	55-64	15-29	M	432
Buninyong (Western Victoria)	55-64	30+	F	636
Buninyong (Western Victoria)	55-64	30+	M	193
Buninyong (Western Victoria)	65-74		F	224
Buninyong (Western Victoria)	65-74		M	243
Buninyong (Western Victoria)	65-74	0	F	880
Buninyong (Western Victoria)	65-74	0	M	974
Buninyong (Western Victoria)	65-74	<5	F	250
Buninyong (Western Victoria)	65-74	<5	M	542
Buninyong (Western Victoria)	65-74	5-14	F	827
Buninyong (Western Victoria)	65-74	5-14	M	1003
Buninyong (Western Victoria)	65-74	15-29	F	802
Buninyong (Western Victoria)	65-74	15-29	M	471
Buninyong (Western Victoria)	65-74	30+	F	760
Buninyong (Western Victoria)	65-74	30+	M	308
Buninyong (Western Victoria)	75-84		F	180
Buninyong (Western Victoria)	75-84		M	163
Buninyong (Western Victoria)	75-84	0	F	625
Buninyong (Western Victoria)	75-84	0	M	618
Buninyong (Western Victoria)	75-84	<5	F	164
Buninyong (Western Victoria)	75-84	<5	M	234
Buninyong (Western Victoria)	75-84	5-14	F	279
Buninyong (Western Victoria)	75-84	5-14	M	340
Buninyong (Western Victoria)	75-84	15-29	F	286
Buninyong (Western Victoria)	75-84	15-29	M	192
Buninyong (Western Victoria)	75-84	30+	F	323
Buninyong (Western Victoria)	75-84	30+	M	144
Buninyong (Western Victoria)	85+		F	131
Buninyong (Western Victoria)	85+		M	87
Buninyong (Western Victoria)	85+	0	F	348
Buninyong (Western Victoria)	85+	0	M	232
Buninyong (Western Victoria)	85+	<5	F	81
Buninyong (Western Victoria)	85+	<5	M	61
Buninyong (Western Victoria)	85+	5-14	F	106
Buninyong (Western Victoria)	85+	5-14	M	62
Buninyong (Western Victoria)	85+	15-29	F	68
Buninyong (Western Victoria)	85+	15-29	M	36
Buninyong (Western Victoria)	85+	30+	F	37
Buninyong (Western Victoria)	85+	30+	M	22
Burwood (Southern Metropolitan)	15-19		F	68
Burwood (Southern Metropolitan)	15-19		M	61
Burwood (Southern Metropolitan)	15-19	0	F	765
Burwood (Southern Metropolitan)	15-19	0	M	869
Burwood (Southern Metropolitan)	15-19	<5	F	1265
Burwood (Southern Metropolitan)	15-19	<5	M	1110
Burwood (Southern Metropolitan)	15-19	5-14	F	241
Burwood (Southern Metropolitan)	15-19	5-14	M	162
Burwood (Southern Metropolitan)	15-19	15-29	F	18
Burwood (Southern Metropolitan)	15-19	15-29	M	11
Burwood (Southern Metropolitan)	15-19	30+	F	10
Burwood (Southern Metropolitan)	15-19	30+	M	7
Burwood (Southern Metropolitan)	20-24		F	130
Burwood (Southern Metropolitan)	20-24		M	184
Burwood (Southern Metropolitan)	20-24	0	F	758
Burwood (Southern Metropolitan)	20-24	0	M	1150
Burwood (Southern Metropolitan)	20-24	<5	F	1111
Burwood (Southern Metropolitan)	20-24	<5	M	1107
Burwood (Southern Metropolitan)	20-24	5-14	F	634
Burwood (Southern Metropolitan)	20-24	5-14	M	470
Burwood (Southern Metropolitan)	20-24	15-29	F	83
Burwood (Southern Metropolitan)	20-24	15-29	M	69
Burwood (Southern Metropolitan)	20-24	30+	F	24
Burwood (Southern Metropolitan)	20-24	30+	M	18
Burwood (Southern Metropolitan)	25-34		F	259
Burwood (Southern Metropolitan)	25-34		M	350
Burwood (Southern Metropolitan)	25-34	0	F	1159
Burwood (Southern Metropolitan)	25-34	0	M	1631
Burwood (Southern Metropolitan)	25-34	<5	F	909
Burwood (Southern Metropolitan)	25-34	<5	M	1335
Burwood (Southern Metropolitan)	25-34	5-14	F	1382
Burwood (Southern Metropolitan)	25-34	5-14	M	1271
Burwood (Southern Metropolitan)	25-34	15-29	F	418
Burwood (Southern Metropolitan)	25-34	15-29	M	233
Burwood (Southern Metropolitan)	25-34	30+	F	337
Burwood (Southern Metropolitan)	25-34	30+	M	84
Burwood (Southern Metropolitan)	35-44		F	167
Burwood (Southern Metropolitan)	35-44		M	191
Burwood (Southern Metropolitan)	35-44	0	F	695
Burwood (Southern Metropolitan)	35-44	0	M	896
Burwood (Southern Metropolitan)	35-44	<5	F	442
Burwood (Southern Metropolitan)	35-44	<5	M	969
Burwood (Southern Metropolitan)	35-44	5-14	F	1412
Burwood (Southern Metropolitan)	35-44	5-14	M	1630
Burwood (Southern Metropolitan)	35-44	15-29	F	1005
Burwood (Southern Metropolitan)	35-44	15-29	M	462
Burwood (Southern Metropolitan)	35-44	30+	F	865
Burwood (Southern Metropolitan)	35-44	30+	M	155
Burwood (Southern Metropolitan)	45-54		F	142
Burwood (Southern Metropolitan)	45-54		M	132
Burwood (Southern Metropolitan)	45-54	0	F	560
Burwood (Southern Metropolitan)	45-54	0	M	633
Burwood (Southern Metropolitan)	45-54	<5	F	500
Burwood (Southern Metropolitan)	45-54	<5	M	1121
Burwood (Southern Metropolitan)	45-54	5-14	F	1835
Burwood (Southern Metropolitan)	45-54	5-14	M	1893
Burwood (Southern Metropolitan)	45-54	15-29	F	1283
Burwood (Southern Metropolitan)	45-54	15-29	M	486
Burwood (Southern Metropolitan)	45-54	30+	F	745
Burwood (Southern Metropolitan)	45-54	30+	M	141
Burwood (Southern Metropolitan)	55-64		F	138
Burwood (Southern Metropolitan)	55-64		M	111
Burwood (Southern Metropolitan)	55-64	0	F	548
Burwood (Southern Metropolitan)	55-64	0	M	676
Burwood (Southern Metropolitan)	55-64	<5	F	438
Burwood (Southern Metropolitan)	55-64	<5	M	887
Burwood (Southern Metropolitan)	55-64	5-14	F	1478
Burwood (Southern Metropolitan)	55-64	5-14	M	1499
Burwood (Southern Metropolitan)	55-64	15-29	F	994
Burwood (Southern Metropolitan)	55-64	15-29	M	430
Burwood (Southern Metropolitan)	55-64	30+	F	533
Burwood (Southern Metropolitan)	55-64	30+	M	152
Burwood (Southern Metropolitan)	65-74		F	121
Burwood (Southern Metropolitan)	65-74		M	112
Burwood (Southern Metropolitan)	65-74	0	F	667
Burwood (Southern Metropolitan)	65-74	0	M	630
Burwood (Southern Metropolitan)	65-74	<5	F	246
Burwood (Southern Metropolitan)	65-74	<5	M	525
Burwood (Southern Metropolitan)	65-74	5-14	F	882
Burwood (Southern Metropolitan)	65-74	5-14	M	984
Burwood (Southern Metropolitan)	65-74	15-29	F	764
Burwood (Southern Metropolitan)	65-74	15-29	M	342
Burwood (Southern Metropolitan)	65-74	30+	F	461
Burwood (Southern Metropolitan)	65-74	30+	M	150
Burwood (Southern Metropolitan)	75-84		F	122
Burwood (Southern Metropolitan)	75-84		M	79
Burwood (Southern Metropolitan)	75-84	0	F	653
Burwood (Southern Metropolitan)	75-84	0	M	519
Burwood (Southern Metropolitan)	75-84	<5	F	209
Burwood (Southern Metropolitan)	75-84	<5	M	272
Burwood (Southern Metropolitan)	75-84	5-14	F	468
Burwood (Southern Metropolitan)	75-84	5-14	M	410
Burwood (Southern Metropolitan)	75-84	15-29	F	340
Burwood (Southern Metropolitan)	75-84	15-29	M	175
Burwood (Southern Metropolitan)	75-84	30+	F	289
Burwood (Southern Metropolitan)	75-84	30+	M	87
Burwood (Southern Metropolitan)	85+		F	145
Burwood (Southern Metropolitan)	85+		M	71
Burwood (Southern Metropolitan)	85+	0	F	731
Burwood (Southern Metropolitan)	85+	0	M	366
Burwood (Southern Metropolitan)	85+	<5	F	128
Burwood (Southern Metropolitan)	85+	<5	M	105
Burwood (Southern Metropolitan)	85+	5-14	F	165
Burwood (Southern Metropolitan)	85+	5-14	M	124
Burwood (Southern Metropolitan)	85+	15-29	F	113
Burwood (Southern Metropolitan)	85+	15-29	M	51
Burwood (Southern Metropolitan)	85+	30+	F	57
Burwood (Southern Metropolitan)	85+	30+	M	25
Carrum (South-Eastern Metropolitan)	15-19		F	80
Carrum (South-Eastern Metropolitan)	15-19		M	99
Carrum (South-Eastern Metropolitan)	15-19	0	F	668
Carrum (South-Eastern Metropolitan)	15-19	0	M	914
Carrum (South-Eastern Metropolitan)	15-19	<5	F	825
Carrum (South-Eastern Metropolitan)	15-19	<5	M	826
Carrum (South-Eastern Metropolitan)	15-19	5-14	F	155
Carrum (South-Eastern Metropolitan)	15-19	5-14	M	121
Carrum (South-Eastern Metropolitan)	15-19	15-29	F	16
Carrum (South-Eastern Metropolitan)	15-19	15-29	M	8
Carrum (South-Eastern Metropolitan)	15-19	30+	F	3
Carrum (South-Eastern Metropolitan)	15-19	30+	M	6
Carrum (South-Eastern Metropolitan)	20-24		F	86
Carrum (South-Eastern Metropolitan)	20-24		M	85
Carrum (South-Eastern Metropolitan)	20-24	0	F	548
Carrum (South-Eastern Metropolitan)	20-24	0	M	791
Carrum (South-Eastern Metropolitan)	20-24	<5	F	657
Carrum (South-Eastern Metropolitan)	20-24	<5	M	698
Carrum (South-Eastern Metropolitan)	20-24	5-14	F	422
Carrum (South-Eastern Metropolitan)	20-24	5-14	M	243
Carrum (South-Eastern Metropolitan)	20-24	15-29	F	88
Carrum (South-Eastern Metropolitan)	20-24	15-29	M	18
Carrum (South-Eastern Metropolitan)	20-24	30+	F	34
Carrum (South-Eastern Metropolitan)	20-24	30+	M	7
Carrum (South-Eastern Metropolitan)	25-34		F	253
Carrum (South-Eastern Metropolitan)	25-34		M	239
Carrum (South-Eastern Metropolitan)	25-34	0	F	909
Carrum (South-Eastern Metropolitan)	25-34	0	M	1295
Carrum (South-Eastern Metropolitan)	25-34	<5	F	845
Carrum (South-Eastern Metropolitan)	25-34	<5	M	1383
Carrum (South-Eastern Metropolitan)	25-34	5-14	F	1676
Carrum (South-Eastern Metropolitan)	25-34	5-14	M	1333
Carrum (South-Eastern Metropolitan)	25-34	15-29	F	628
Carrum (South-Eastern Metropolitan)	25-34	15-29	M	245
Carrum (South-Eastern Metropolitan)	25-34	30+	F	631
Carrum (South-Eastern Metropolitan)	25-34	30+	M	102
Carrum (South-Eastern Metropolitan)	35-44		F	247
Carrum (South-Eastern Metropolitan)	35-44		M	264
Carrum (South-Eastern Metropolitan)	35-44	0	F	662
Carrum (South-Eastern Metropolitan)	35-44	0	M	1022
Carrum (South-Eastern Metropolitan)	35-44	<5	F	563
Carrum (South-Eastern Metropolitan)	35-44	<5	M	1373
Carrum (South-Eastern Metropolitan)	35-44	5-14	F	1743
Carrum (South-Eastern Metropolitan)	35-44	5-14	M	1822
Carrum (South-Eastern Metropolitan)	35-44	15-29	F	1107
Carrum (South-Eastern Metropolitan)	35-44	15-29	M	444
Carrum (South-Eastern Metropolitan)	35-44	30+	F	1048
Carrum (South-Eastern Metropolitan)	35-44	30+	M	155
Carrum (South-Eastern Metropolitan)	45-54		F	199
Carrum (South-Eastern Metropolitan)	45-54		M	241
Carrum (South-Eastern Metropolitan)	45-54	0	F	813
Carrum (South-Eastern Metropolitan)	45-54	0	M	1150
Carrum (South-Eastern Metropolitan)	45-54	<5	F	616
Carrum (South-Eastern Metropolitan)	45-54	<5	M	1307
Carrum (South-Eastern Metropolitan)	45-54	5-14	F	1878
Carrum (South-Eastern Metropolitan)	45-54	5-14	M	1635
Carrum (South-Eastern Metropolitan)	45-54	15-29	F	983
Carrum (South-Eastern Metropolitan)	45-54	15-29	M	413
Carrum (South-Eastern Metropolitan)	45-54	30+	F	632
Carrum (South-Eastern Metropolitan)	45-54	30+	M	167
Carrum (South-Eastern Metropolitan)	55-64		F	191
Carrum (South-Eastern Metropolitan)	55-64		M	189
Carrum (South-Eastern Metropolitan)	55-64	0	F	977
Carrum (South-Eastern Metropolitan)	55-64	0	M	1192
Carrum (South-Eastern Metropolitan)	55-64	<5	F	568
Carrum (South-Eastern Metropolitan)	55-64	<5	M	1042
Carrum (South-Eastern Metropolitan)	55-64	5-14	F	1502
Carrum (South-Eastern Metropolitan)	55-64	5-14	M	1392
Carrum (South-Eastern Metropolitan)	55-64	15-29	F	812
Carrum (South-Eastern Metropolitan)	55-64	15-29	M	320
Carrum (South-Eastern Metropolitan)	55-64	30+	F	491
Carrum (South-Eastern Metropolitan)	55-64	30+	M	112
Carrum (South-Eastern Metropolitan)	65-74		F	166
Carrum (South-Eastern Metropolitan)	65-74		M	136
Carrum (South-Eastern Metropolitan)	65-74	0	F	1089
Carrum (South-Eastern Metropolitan)	65-74	0	M	1029
Carrum (South-Eastern Metropolitan)	65-74	<5	F	343
Carrum (South-Eastern Metropolitan)	65-74	<5	M	565
Carrum (South-Eastern Metropolitan)	65-74	5-14	F	871
Carrum (South-Eastern Metropolitan)	65-74	5-14	M	871
Carrum (South-Eastern Metropolitan)	65-74	15-29	F	641
Carrum (South-Eastern Metropolitan)	65-74	15-29	M	316
Carrum (South-Eastern Metropolitan)	65-74	30+	F	465
Carrum (South-Eastern Metropolitan)	65-74	30+	M	142
Carrum (South-Eastern Metropolitan)	75-84		F	188
Carrum (South-Eastern Metropolitan)	75-84		M	141
Carrum (South-Eastern Metropolitan)	75-84	0	F	737
Carrum (South-Eastern Metropolitan)	75-84	0	M	664
Carrum (South-Eastern Metropolitan)	75-84	<5	F	167
Carrum (South-Eastern Metropolitan)	75-84	<5	M	246
Carrum (South-Eastern Metropolitan)	75-84	5-14	F	323
Carrum (South-Eastern Metropolitan)	75-84	5-14	M	340
Carrum (South-Eastern Metropolitan)	75-84	15-29	F	269
Carrum (South-Eastern Metropolitan)	75-84	15-29	M	143
Carrum (South-Eastern Metropolitan)	75-84	30+	F	219
Carrum (South-Eastern Metropolitan)	75-84	30+	M	78
Carrum (South-Eastern Metropolitan)	85+		F	120
Carrum (South-Eastern Metropolitan)	85+		M	66
Carrum (South-Eastern Metropolitan)	85+	0	F	496
Carrum (South-Eastern Metropolitan)	85+	0	M	239
Carrum (South-Eastern Metropolitan)	85+	<5	F	83
Carrum (South-Eastern Metropolitan)	85+	<5	M	63
Carrum (South-Eastern Metropolitan)	85+	5-14	F	92
Carrum (South-Eastern Metropolitan)	85+	5-14	M	54
Carrum (South-Eastern Metropolitan)	85+	15-29	F	42
Carrum (South-Eastern Metropolitan)	85+	15-29	M	30
Carrum (South-Eastern Metropolitan)	85+	30+	F	38
Carrum (South-Eastern Metropolitan)	85+	30+	M	21
Caulfield (Southern Metropolitan)	15-19		F	74
Caulfield (Southern Metropolitan)	15-19		M	58
Caulfield (Southern Metropolitan)	15-19	0	F	564
Caulfield (Southern Metropolitan)	15-19	0	M	616
Caulfield (Southern Metropolitan)	15-19	<5	F	882
Caulfield (Southern Metropolitan)	15-19	<5	M	841
Caulfield (Southern Metropolitan)	15-19	5-14	F	152
Caulfield (Southern Metropolitan)	15-19	5-14	M	100
Caulfield (Southern Metropolitan)	15-19	15-29	F	15
Caulfield (Southern Metropolitan)	15-19	15-29	M	12
Caulfield (Southern Metropolitan)	15-19	30+	F	3
Caulfield (Southern Metropolitan)	20-24		F	122
Caulfield (Southern Metropolitan)	20-24		M	154
Caulfield (Southern Metropolitan)	20-24	0	F	627
Caulfield (Southern Metropolitan)	20-24	0	M	810
Caulfield (Southern Metropolitan)	20-24	<5	F	863
Caulfield (Southern Metropolitan)	20-24	<5	M	779
Caulfield (Southern Metropolitan)	20-24	5-14	F	597
Caulfield (Southern Metropolitan)	20-24	5-14	M	406
Caulfield (Southern Metropolitan)	20-24	15-29	F	77
Caulfield (Southern Metropolitan)	20-24	15-29	M	49
Caulfield (Southern Metropolitan)	20-24	30+	F	46
Caulfield (Southern Metropolitan)	20-24	30+	M	22
Caulfield (Southern Metropolitan)	25-34		F	349
Caulfield (Southern Metropolitan)	25-34		M	427
Caulfield (Southern Metropolitan)	25-34	0	F	1215
Caulfield (Southern Metropolitan)	25-34	0	M	1702
Caulfield (Southern Metropolitan)	25-34	<5	F	1552
Caulfield (Southern Metropolitan)	25-34	<5	M	1787
Caulfield (Southern Metropolitan)	25-34	5-14	F	2255
Caulfield (Southern Metropolitan)	25-34	5-14	M	1792
Caulfield (Southern Metropolitan)	25-34	15-29	F	509
Caulfield (Southern Metropolitan)	25-34	15-29	M	265
Caulfield (Southern Metropolitan)	25-34	30+	F	375
Caulfield (Southern Metropolitan)	25-34	30+	M	98
Caulfield (Southern Metropolitan)	35-44		F	235
Caulfield (Southern Metropolitan)	35-44		M	259
Caulfield (Southern Metropolitan)	35-44	0	F	598
Caulfield (Southern Metropolitan)	35-44	0	M	908
Caulfield (Southern Metropolitan)	35-44	<5	F	775
Caulfield (Southern Metropolitan)	35-44	<5	M	1298
Caulfield (Southern Metropolitan)	35-44	5-14	F	1739
Caulfield (Southern Metropolitan)	35-44	5-14	M	1830
Caulfield (Southern Metropolitan)	35-44	15-29	F	945
Caulfield (Southern Metropolitan)	35-44	15-29	M	450
Caulfield (Southern Metropolitan)	35-44	30+	F	739
Caulfield (Southern Metropolitan)	35-44	30+	M	148
Caulfield (Southern Metropolitan)	45-54		F	146
Caulfield (Southern Metropolitan)	45-54		M	172
Caulfield (Southern Metropolitan)	45-54	0	F	384
Caulfield (Southern Metropolitan)	45-54	0	M	599
Caulfield (Southern Metropolitan)	45-54	<5	F	609
Caulfield (Southern Metropolitan)	45-54	<5	M	1177
Caulfield (Southern Metropolitan)	45-54	5-14	F	1703
Caulfield (Southern Metropolitan)	45-54	5-14	M	1569
Caulfield (Southern Metropolitan)	45-54	15-29	F	941
Caulfield (Southern Metropolitan)	45-54	15-29	M	373
Caulfield (Southern Metropolitan)	45-54	30+	F	523
Caulfield (Southern Metropolitan)	45-54	30+	M	103
