SED_NAME21	Age.min	persons
Bega	30	635
Bega	31	669
Bega	32	688
Bega	33	618
Bega	34	613
Bega	35	665
Bega	36	690
Bega	37	696
Bega	38	711
Bega	39	701
Bega	40	682
Bega	41	687
Bega	42	678
Bega	43	717
Bega	44	666
Bega	45	753
Bega	46	842
Bega	47	828
Bega	48	819
Bega	49	956
Bega	50	1055
Bega	51	915
Bega	52	971
Bega	53	994
Bega	54	974
Bega	55	1002
Bega	56	1033
Bega	57	1244
Bega	58	1277
Bega	59	1378
Bega	60	1420
Bega	61	1477
Bega	62	1512
Bega	63	1476
Bega	64	1450
Bega	65	1510
Bega	66	1524
Bega	67	1414
Bega	68	1503
Bega	69	1439
Bega	70	1285
Bega	71	1328
Bega	72	1357
Bega	73	1296
Bega	74	1385
Bega	75	980
Bega	76	933
Bega	77	926
Bega	78	761
Bega	79	754
Bega	80	2755
Bega	85	1558
Bega	90	781
Bega	95	227
Bega	100	21
Blacktown	0	1225
Blacktown	1	1331
Blacktown	2	1254
Blacktown	3	1218
Blacktown	4	1276
Blacktown	5	1248
Blacktown	6	1191
Blacktown	7	1228
Blacktown	8	1204
Blacktown	9	1170
Blacktown	10	1181
Blacktown	11	1179
Blacktown	12	1078
Blacktown	13	1104
Blacktown	14	1133
Blacktown	15	1047
Blacktown	16	1004
Blacktown	17	1025
Blacktown	18	985
Blacktown	19	1016
Blacktown	20	1257
Blacktown	21	1397
Blacktown	22	1354
Blacktown	23	1370
Blacktown	24	1471
Blacktown	25	1496
Blacktown	26	1611
Blacktown	27	1578
Blacktown	28	1574
Blacktown	29	1514
Blacktown	30	1539
Blacktown	31	1563
Blacktown	32	1468
Blacktown	33	1521
Blacktown	34	1548
Blacktown	35	1644
Blacktown	36	1553
Blacktown	37	1682
Blacktown	38	1550
Blacktown	39	1503
Blacktown	40	1381
Blacktown	41	1404
Blacktown	42	1315
Blacktown	43	1239
Blacktown	44	1191
Blacktown	45	1081
Blacktown	46	1111
Blacktown	47	1110
Blacktown	48	1115
Blacktown	49	1109
Blacktown	50	1128
Blacktown	51	1052
Blacktown	52	1047
Blacktown	53	946
Blacktown	54	958
Blacktown	55	1019
Blacktown	56	1008
Blacktown	57	1009
Blacktown	58	997
Blacktown	59	986
Blacktown	60	1006
Blacktown	61	921
Blacktown	62	876
Blacktown	63	897
Blacktown	64	869
Blacktown	65	884
Blacktown	66	866
Blacktown	67	772
Blacktown	68	756
Blacktown	69	725
Blacktown	70	733
Blacktown	71	693
Blacktown	72	612
Blacktown	73	639
Blacktown	74	574
Blacktown	75	493
Blacktown	76	433
Blacktown	77	452
Blacktown	78	378
Blacktown	79	336
Blacktown	80	1463
Blacktown	85	883
Blacktown	90	372
Blacktown	95	124
Blacktown	100	18
Blue Mountains	0	653
Blue Mountains	1	693
Blue Mountains	2	723
Blue Mountains	3	747
Blue Mountains	4	783
Blue Mountains	5	847
Blue Mountains	6	834
Blue Mountains	7	845
Blue Mountains	8	921
Blue Mountains	9	888
Blue Mountains	10	883
Blue Mountains	11	926
Blue Mountains	12	958
Blue Mountains	13	945
Blue Mountains	14	923
Blue Mountains	15	969
Blue Mountains	16	907
Blue Mountains	17	872
Blue Mountains	18	806
Blue Mountains	19	691
Blue Mountains	20	709
Blue Mountains	21	679
Blue Mountains	22	615
Blue Mountains	23	532
Blue Mountains	24	568
Blue Mountains	25	522
Blue Mountains	26	560
Blue Mountains	27	569
Blue Mountains	28	618
Blue Mountains	29	642
Blue Mountains	30	744
Blue Mountains	31	738
Blue Mountains	32	712
Blue Mountains	33	765
Blue Mountains	34	840
Blue Mountains	35	864
Blue Mountains	36	891
Blue Mountains	37	826
Blue Mountains	38	861
Blue Mountains	39	928
Blue Mountains	40	893
Blue Mountains	41	872
Blue Mountains	42	937
Blue Mountains	43	904
Blue Mountains	44	939
Blue Mountains	45	927
Blue Mountains	46	1024
Blue Mountains	47	910
Blue Mountains	48	1053
Blue Mountains	49	1099
Blue Mountains	50	1119
Blue Mountains	51	1043
Blue Mountains	52	1007
Blue Mountains	53	965
Blue Mountains	54	913
Blue Mountains	55	906
Blue Mountains	56	959
Blue Mountains	57	1004
Blue Mountains	58	1050
Blue Mountains	59	1054
Blue Mountains	60	1097
Blue Mountains	61	1067
Blue Mountains	62	1111
Blue Mountains	63	1075
Blue Mountains	64	1014
Blue Mountains	65	1019
Blue Mountains	66	1008
Blue Mountains	67	1033
Blue Mountains	68	1035
Blue Mountains	69	1046
Blue Mountains	70	994
Blue Mountains	71	916
Blue Mountains	72	920
Blue Mountains	73	902
Blue Mountains	74	927
Blue Mountains	75	719
Blue Mountains	76	680
Blue Mountains	77	696
Blue Mountains	78	529
Blue Mountains	79	473
Blue Mountains	80	1790
Blue Mountains	85	1046
Blue Mountains	90	435
Blue Mountains	95	143
Blue Mountains	100	15
Cabramatta	0	752
Cabramatta	1	855
Cabramatta	2	836
Cabramatta	3	871
Cabramatta	4	883
Cabramatta	5	962
Cabramatta	6	944
Cabramatta	7	924
Cabramatta	8	1101
Cabramatta	9	1078
Cabramatta	10	1037
Cabramatta	11	1073
Cabramatta	12	1030
Cabramatta	13	1125
Cabramatta	14	1141
Cabramatta	15	1177
Cabramatta	16	1150
Cabramatta	17	1145
Cabramatta	18	1251
Cabramatta	19	1185
Cabramatta	20	1318
Cabramatta	21	1238
Cabramatta	22	1198
Cabramatta	23	1163
Cabramatta	24	1291
Cabramatta	25	1261
Cabramatta	26	1289
Cabramatta	27	1155
Cabramatta	28	1117
Cabramatta	29	1104
Cabramatta	30	1051
Cabramatta	31	1121
Cabramatta	32	1016
Cabramatta	33	1032
Cabramatta	34	953
Cabramatta	35	971
Cabramatta	36	1062
Cabramatta	37	1019
Cabramatta	38	1064
Cabramatta	39	1010
Cabramatta	40	1054
Cabramatta	41	948
Cabramatta	42	984
Cabramatta	43	952
Cabramatta	44	958
Cabramatta	45	1119
Cabramatta	46	1026
Cabramatta	47	1058
Cabramatta	48	1143
Cabramatta	49	1117
Cabramatta	50	1216
Cabramatta	51	1166
Cabramatta	52	1076
Cabramatta	53	1150
Cabramatta	54	1138
Cabramatta	55	1183
Cabramatta	56	1136
Cabramatta	57	1213
Cabramatta	58	1204
Cabramatta	59	1135
Cabramatta	60	1229
Cabramatta	61	1213
Cabramatta	62	1111
Cabramatta	63	1167
Cabramatta	64	1079
Cabramatta	65	1034
Cabramatta	66	1026
Cabramatta	67	951
Cabramatta	68	888
Cabramatta	69	763
Cabramatta	70	805
Cabramatta	71	801
Cabramatta	72	744
Cabramatta	73	662
Cabramatta	74	597
Cabramatta	75	509
Cabramatta	76	438
Cabramatta	77	398
Cabramatta	78	423
Cabramatta	79	366
Cabramatta	80	1563
Cabramatta	85	1054
Cabramatta	90	524
Cabramatta	95	145
Cabramatta	100	23
Camden	0	2486
Camden	1	2427
Camden	2	2496
Camden	3	2413
Camden	4	2224
Camden	5	2354
Camden	6	2194
Camden	7	2209
Camden	8	2029
Camden	9	2086
Camden	10	2009
Camden	11	1999
Camden	12	1961
Camden	13	1870
Camden	14	1923
Camden	15	1829
Camden	16	1657
Camden	17	1658
Camden	18	1656
Camden	19	1500
Camden	20	1591
Camden	21	1569
Camden	22	1526
Camden	23	1492
Camden	24	1586
Camden	25	1697
Camden	26	1827
Camden	27	1869
Camden	28	2075
Camden	29	2072
Camden	30	2220
Camden	31	2278
Camden	32	2357
Camden	33	2355
Camden	34	2435
Camden	35	2379
Camden	36	2329
Camden	37	2195
Camden	38	2281
Camden	39	2142
Camden	40	2082
Camden	41	1877
Camden	42	1841
Camden	43	1673
Camden	44	1700
Camden	45	1802
Camden	46	1682
Camden	47	1749
Camden	48	1653
Camden	49	1730
Camden	50	1631
Camden	51	1485
Camden	52	1416
Camden	53	1337
Camden	54	1287
Camden	55	1214
Camden	56	1290
Camden	57	1217
Camden	58	1245
Camden	59	1221
Camden	60	1204
Camden	61	1131
Camden	62	1016
Camden	63	1015
Camden	64	999
Camden	65	972
Camden	66	902
Camden	67	880
Camden	68	840
Camden	69	820
Camden	70	790
Camden	71	756
Camden	72	797
Camden	73	708
Camden	74	719
Camden	75	565
Camden	76	528
Camden	77	489
Camden	78	409
Camden	79	394
Camden	80	1537
Camden	85	890
Camden	90	410
Camden	95	126
Camden	100	17
Campbelltown	0	1128
Campbelltown	1	1195
Campbelltown	2	1235
Campbelltown	3	1169
Campbelltown	4	1197
Campbelltown	5	1217
Campbelltown	6	1162
Campbelltown	7	1240
Campbelltown	8	1151
Campbelltown	9	1199
Campbelltown	10	1188
Campbelltown	11	1117
Campbelltown	12	1164
Campbelltown	13	1204
Campbelltown	14	1161
Campbelltown	15	1142
Campbelltown	16	1056
Campbelltown	17	1062
Campbelltown	18	1099
Campbelltown	19	1032
Campbelltown	20	1155
Campbelltown	21	1151
Campbelltown	22	1085
Campbelltown	23	1202
Campbelltown	24	1135
Campbelltown	25	1226
Campbelltown	26	1157
Campbelltown	27	1166
Campbelltown	28	1247
Campbelltown	29	1239
Campbelltown	30	1254
Campbelltown	31	1239
Campbelltown	32	1245
Campbelltown	33	1231
Campbelltown	34	1222
Campbelltown	35	1256
Campbelltown	36	1240
Campbelltown	37	1233
Campbelltown	38	1275
Campbelltown	39	1214
Campbelltown	40	1138
Campbelltown	41	1140
Campbelltown	42	1082
Campbelltown	43	1056
Campbelltown	44	1007
Campbelltown	45	994
Campbelltown	46	1010
Campbelltown	47	1017
Campbelltown	48	974
Campbelltown	49	1034
Campbelltown	50	998
Campbelltown	51	899
Campbelltown	52	908
Campbelltown	53	867
Campbelltown	54	891
Campbelltown	55	911
Campbelltown	56	930
Campbelltown	57	954
Campbelltown	58	1002
Campbelltown	59	947
Campbelltown	60	960
Campbelltown	61	948
Campbelltown	62	878
Campbelltown	63	948
Campbelltown	64	834
Campbelltown	65	816
Campbelltown	66	819
Campbelltown	67	794
Campbelltown	68	825
Campbelltown	69	781
Campbelltown	70	770
Campbelltown	71	721
Campbelltown	72	710
Campbelltown	73	743
Campbelltown	74	673
Campbelltown	75	563
Campbelltown	76	521
Campbelltown	77	493
Campbelltown	78	348
Campbelltown	79	382
Campbelltown	80	1366
Campbelltown	85	629
Campbelltown	90	252
Campbelltown	95	79
Campbelltown	100	5
Canterbury	0	1026
Canterbury	1	1060
Canterbury	2	1000
Canterbury	3	1051
Canterbury	4	1000
Canterbury	5	1011
Canterbury	6	940
Canterbury	7	925
Canterbury	8	994
Canterbury	9	1018
Canterbury	10	987
Canterbury	11	1044
Canterbury	12	971
Canterbury	13	1018
Canterbury	14	955
Canterbury	15	926
Canterbury	16	984
Canterbury	17	918
Canterbury	18	973
Canterbury	19	978
Canterbury	20	1148
Canterbury	21	1230
Canterbury	22	1286
Canterbury	23	1320
Canterbury	24	1420
Canterbury	25	1426
Canterbury	26	1435
Canterbury	27	1452
Canterbury	28	1516
Canterbury	29	1529
Canterbury	30	1536
Canterbury	31	1595
Canterbury	32	1556
Canterbury	33	1550
Canterbury	34	1481
Canterbury	35	1510
Canterbury	36	1518
Canterbury	37	1451
Canterbury	38	1435
Canterbury	39	1360
Canterbury	40	1340
Canterbury	41	1277
Canterbury	42	1334
Canterbury	43	1210
Canterbury	44	1222
Canterbury	45	1239
Canterbury	46	1234
Canterbury	47	1273
Canterbury	48	1309
Canterbury	49	1409
Canterbury	50	1393
Canterbury	51	1297
Canterbury	52	1325
Canterbury	53	1254
Canterbury	54	1142
Canterbury	55	1228
Canterbury	56	1157
Canterbury	57	1212
Canterbury	58	1306
Canterbury	59	1047
Canterbury	60	1063
Canterbury	61	1126
Canterbury	62	1014
Canterbury	63	962
Canterbury	64	924
Canterbury	65	857
Canterbury	66	952
Canterbury	67	885
Canterbury	68	725
Canterbury	69	739
Canterbury	70	754
Canterbury	71	699
Canterbury	72	673
Canterbury	73	756
Canterbury	74	724
Canterbury	75	627
Canterbury	76	575
Canterbury	77	569
Canterbury	78	534
Canterbury	79	523
Canterbury	80	2308
Canterbury	85	1517
Canterbury	90	666
Canterbury	95	151
Canterbury	100	18
Castle Hill	0	1143
Castle Hill	1	1219
Castle Hill	2	1268
Castle Hill	3	1314
Castle Hill	4	1437
Castle Hill	5	1519
Castle Hill	6	1615
Castle Hill	7	1638
Castle Hill	8	1697
Castle Hill	9	1633
Castle Hill	10	1623
Castle Hill	11	1738
Castle Hill	12	1705
Castle Hill	13	1707
Castle Hill	14	1640
Castle Hill	15	1654
Castle Hill	16	1516
Castle Hill	17	1505
Castle Hill	18	1470
Castle Hill	19	1394
Castle Hill	20	1392
Castle Hill	21	1341
Castle Hill	22	1329
Castle Hill	23	1157
Castle Hill	24	1110
Castle Hill	25	1078
Castle Hill	26	1027
Castle Hill	27	923
Castle Hill	28	937
Castle Hill	29	924
Castle Hill	30	1007
Castle Hill	31	1100
Castle Hill	32	1203
Castle Hill	33	1247
Castle Hill	34	1393
Castle Hill	35	1525
Castle Hill	36	1534
Castle Hill	37	1757
Castle Hill	38	1762
Castle Hill	39	1869
Castle Hill	40	1817
Castle Hill	41	1724
Castle Hill	42	1690
Castle Hill	43	1638
Castle Hill	44	1771
Castle Hill	45	1601
Castle Hill	46	1551
Castle Hill	47	1557
Castle Hill	48	1676
Castle Hill	49	1641
Castle Hill	50	1603
Castle Hill	51	1436
Castle Hill	52	1338
Castle Hill	53	1306
Castle Hill	54	1247
Castle Hill	55	1221
Castle Hill	56	1123
Castle Hill	57	1128
Castle Hill	58	1149
Castle Hill	59	1114
Castle Hill	60	1065
Castle Hill	61	1025
Castle Hill	62	959
Castle Hill	63	1023
Castle Hill	64	942
Castle Hill	65	947
