SED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Euroa (Northern Victoria)	0	1	0	5400	28
Euroa (Northern Victoria)	0	1	0	7200	50
Euroa (Northern Victoria)	0	1	0	9600	69
Euroa (Northern Victoria)	0	1	0	12000	68
Euroa (Northern Victoria)	0	1	0	14400	44
Euroa (Northern Victoria)	0	1	0	16800	46
Euroa (Northern Victoria)	0	1	0	19200	37
Euroa (Northern Victoria)	0	1	0	21600	20
Euroa (Northern Victoria)	0	1	0	24000	22
Euroa (Northern Victoria)	0	1	0	26400	9
Euroa (Northern Victoria)	0	1	0	31200	16
Euroa (Northern Victoria)	0	1	0	36000	5
Euroa (Northern Victoria)	0	1	0	48000	4
Euroa (Northern Victoria)	0	1	1	0	13
Euroa (Northern Victoria)	0	1	1	3600	11
Euroa (Northern Victoria)	0	1	1	5400	14
Euroa (Northern Victoria)	0	1	1	7200	41
Euroa (Northern Victoria)	0	1	1	9600	49
Euroa (Northern Victoria)	0	1	1	12000	51
Euroa (Northern Victoria)	0	1	1	14400	55
Euroa (Northern Victoria)	0	1	1	16800	52
Euroa (Northern Victoria)	0	1	1	19200	45
Euroa (Northern Victoria)	0	1	1	21600	20
Euroa (Northern Victoria)	0	1	1	24000	23
Euroa (Northern Victoria)	0	1	1	26400	7
Euroa (Northern Victoria)	0	1	1	28800	4
Euroa (Northern Victoria)	0	1	1	31200	6
Euroa (Northern Victoria)	0	1	1	36000	12
Euroa (Northern Victoria)	1	0	0	0	97
Euroa (Northern Victoria)	1	0	0	1800	51
Euroa (Northern Victoria)	1	0	0	3600	94
Euroa (Northern Victoria)	1	0	0	5400	86
Euroa (Northern Victoria)	1	0	0	7200	152
Euroa (Northern Victoria)	1	0	0	9600	200
Euroa (Northern Victoria)	1	0	0	12000	215
Euroa (Northern Victoria)	1	0	0	14400	237
Euroa (Northern Victoria)	1	0	0	16800	261
Euroa (Northern Victoria)	1	0	0	19200	216
Euroa (Northern Victoria)	1	0	0	21600	168
Euroa (Northern Victoria)	1	0	0	24000	190
Euroa (Northern Victoria)	1	0	0	26400	59
Euroa (Northern Victoria)	1	0	0	28800	45
Euroa (Northern Victoria)	1	0	0	31200	112
Euroa (Northern Victoria)	1	0	0	36000	119
Euroa (Northern Victoria)	1	0	0	48000	45
Euroa (Northern Victoria)	1	0	0	60000	46
Euroa (Northern Victoria)	1	1	0	0	28
Euroa (Northern Victoria)	1	1	0	1800	16
Euroa (Northern Victoria)	1	1	0	3600	25
Euroa (Northern Victoria)	1	1	0	5400	32
Euroa (Northern Victoria)	1	1	0	7200	59
Euroa (Northern Victoria)	1	1	0	9600	92
Euroa (Northern Victoria)	1	1	0	12000	113
Euroa (Northern Victoria)	1	1	0	14400	129
Euroa (Northern Victoria)	1	1	0	16800	98
Euroa (Northern Victoria)	1	1	0	19200	109
Euroa (Northern Victoria)	1	1	0	21600	64
Euroa (Northern Victoria)	1	1	0	24000	89
Euroa (Northern Victoria)	1	1	0	26400	24
Euroa (Northern Victoria)	1	1	0	28800	20
Euroa (Northern Victoria)	1	1	0	31200	64
Euroa (Northern Victoria)	1	1	0	36000	45
Euroa (Northern Victoria)	1	1	0	48000	23
Euroa (Northern Victoria)	1	1	0	60000	23
Euroa (Northern Victoria)	1	1	1	0	62
Euroa (Northern Victoria)	1	1	1	1800	17
Euroa (Northern Victoria)	1	1	1	3600	37
Euroa (Northern Victoria)	1	1	1	5400	39
Euroa (Northern Victoria)	1	1	1	7200	102
Euroa (Northern Victoria)	1	1	1	9600	178
Euroa (Northern Victoria)	1	1	1	12000	226
Euroa (Northern Victoria)	1	1	1	14400	310
Euroa (Northern Victoria)	1	1	1	16800	268
Euroa (Northern Victoria)	1	1	1	19200	334
Euroa (Northern Victoria)	1	1	1	21600	196
Euroa (Northern Victoria)	1	1	1	24000	294
Euroa (Northern Victoria)	1	1	1	26400	102
Euroa (Northern Victoria)	1	1	1	28800	76
Euroa (Northern Victoria)	1	1	1	31200	153
Euroa (Northern Victoria)	1	1	1	36000	166
Euroa (Northern Victoria)	1	1	1	48000	59
Euroa (Northern Victoria)	1	1	1	60000	48
Evelyn (Eastern Victoria)		1	1	0	3
Evelyn (Eastern Victoria)		1	1	9600	3
Evelyn (Eastern Victoria)		1	1	12000	3
Evelyn (Eastern Victoria)		1	1	14400	4
Evelyn (Eastern Victoria)		1	1	16800	7
Evelyn (Eastern Victoria)		1	1	19200	9
Evelyn (Eastern Victoria)		1	1	21600	8
Evelyn (Eastern Victoria)		1	1	24000	3
Evelyn (Eastern Victoria)		1	1	26400	4
Evelyn (Eastern Victoria)		1	1	28800	7
Evelyn (Eastern Victoria)		1	1	31200	3
Evelyn (Eastern Victoria)		1	1	36000	3
Evelyn (Eastern Victoria)	0	1	0	0	31
Evelyn (Eastern Victoria)	0	1	0	1800	15
Evelyn (Eastern Victoria)	0	1	0	3600	12
Evelyn (Eastern Victoria)	0	1	0	5400	12
Evelyn (Eastern Victoria)	0	1	0	7200	33
Evelyn (Eastern Victoria)	0	1	0	9600	35
Evelyn (Eastern Victoria)	0	1	0	12000	64
Evelyn (Eastern Victoria)	0	1	0	14400	62
Evelyn (Eastern Victoria)	0	1	0	16800	50
Evelyn (Eastern Victoria)	0	1	0	19200	45
Evelyn (Eastern Victoria)	0	1	0	21600	31
Evelyn (Eastern Victoria)	0	1	0	24000	48
Evelyn (Eastern Victoria)	0	1	0	26400	22
Evelyn (Eastern Victoria)	0	1	0	28800	13
Evelyn (Eastern Victoria)	0	1	0	31200	12
Evelyn (Eastern Victoria)	0	1	0	36000	22
Evelyn (Eastern Victoria)	0	1	0	48000	9
Evelyn (Eastern Victoria)	0	1	0	60000	5
Evelyn (Eastern Victoria)	0	1	1	0	14
Evelyn (Eastern Victoria)	0	1	1	1800	3
Evelyn (Eastern Victoria)	0	1	1	3600	7
Evelyn (Eastern Victoria)	0	1	1	5400	7
Evelyn (Eastern Victoria)	0	1	1	7200	18
Evelyn (Eastern Victoria)	0	1	1	9600	23
Evelyn (Eastern Victoria)	0	1	1	12000	20
Evelyn (Eastern Victoria)	0	1	1	14400	35
Evelyn (Eastern Victoria)	0	1	1	16800	47
Evelyn (Eastern Victoria)	0	1	1	19200	51
Evelyn (Eastern Victoria)	0	1	1	21600	27
Evelyn (Eastern Victoria)	0	1	1	24000	35
Evelyn (Eastern Victoria)	0	1	1	26400	19
Evelyn (Eastern Victoria)	0	1	1	28800	12
Evelyn (Eastern Victoria)	0	1	1	31200	34
Evelyn (Eastern Victoria)	0	1	1	36000	30
Evelyn (Eastern Victoria)	0	1	1	48000	16
Evelyn (Eastern Victoria)	0	1	1	60000	6
Evelyn (Eastern Victoria)	1	0	0	0	89
Evelyn (Eastern Victoria)	1	0	0	1800	29
Evelyn (Eastern Victoria)	1	0	0	3600	49
Evelyn (Eastern Victoria)	1	0	0	5400	30
Evelyn (Eastern Victoria)	1	0	0	7200	65
Evelyn (Eastern Victoria)	1	0	0	9600	60
Evelyn (Eastern Victoria)	1	0	0	12000	100
Evelyn (Eastern Victoria)	1	0	0	14400	101
Evelyn (Eastern Victoria)	1	0	0	16800	131
Evelyn (Eastern Victoria)	1	0	0	19200	156
Evelyn (Eastern Victoria)	1	0	0	21600	163
Evelyn (Eastern Victoria)	1	0	0	24000	307
Evelyn (Eastern Victoria)	1	0	0	26400	198
Evelyn (Eastern Victoria)	1	0	0	28800	190
Evelyn (Eastern Victoria)	1	0	0	31200	266
Evelyn (Eastern Victoria)	1	0	0	36000	253
Evelyn (Eastern Victoria)	1	0	0	48000	77
Evelyn (Eastern Victoria)	1	0	0	60000	48
Evelyn (Eastern Victoria)	1	1	0	0	73
Evelyn (Eastern Victoria)	1	1	0	1800	23
Evelyn (Eastern Victoria)	1	1	0	3600	35
Evelyn (Eastern Victoria)	1	1	0	5400	37
Evelyn (Eastern Victoria)	1	1	0	7200	53
Evelyn (Eastern Victoria)	1	1	0	9600	92
Evelyn (Eastern Victoria)	1	1	0	12000	96
Evelyn (Eastern Victoria)	1	1	0	14400	127
Evelyn (Eastern Victoria)	1	1	0	16800	126
Evelyn (Eastern Victoria)	1	1	0	19200	132
Evelyn (Eastern Victoria)	1	1	0	21600	85
Evelyn (Eastern Victoria)	1	1	0	24000	187
Evelyn (Eastern Victoria)	1	1	0	26400	53
Evelyn (Eastern Victoria)	1	1	0	28800	64
Evelyn (Eastern Victoria)	1	1	0	31200	139
Evelyn (Eastern Victoria)	1	1	0	36000	147
Evelyn (Eastern Victoria)	1	1	0	48000	60
Evelyn (Eastern Victoria)	1	1	0	60000	44
Evelyn (Eastern Victoria)	1	1	1	0	57
Evelyn (Eastern Victoria)	1	1	1	1800	15
Evelyn (Eastern Victoria)	1	1	1	3600	28
Evelyn (Eastern Victoria)	1	1	1	5400	24
Evelyn (Eastern Victoria)	1	1	1	7200	49
Evelyn (Eastern Victoria)	1	1	1	9600	78
Evelyn (Eastern Victoria)	1	1	1	12000	112
Evelyn (Eastern Victoria)	1	1	1	14400	193
Evelyn (Eastern Victoria)	1	1	1	16800	255
Evelyn (Eastern Victoria)	1	1	1	19200	323
Evelyn (Eastern Victoria)	1	1	1	21600	375
Evelyn (Eastern Victoria)	1	1	1	24000	551
Evelyn (Eastern Victoria)	1	1	1	26400	297
Evelyn (Eastern Victoria)	1	1	1	28800	309
Evelyn (Eastern Victoria)	1	1	1	31200	554
Evelyn (Eastern Victoria)	1	1	1	36000	548
Evelyn (Eastern Victoria)	1	1	1	48000	125
Evelyn (Eastern Victoria)	1	1	1	60000	80
Ferntree Gully (Eastern Metropolitan)		1	1	0	3
Ferntree Gully (Eastern Metropolitan)		1	1	14400	4
Ferntree Gully (Eastern Metropolitan)		1	1	16800	3
Ferntree Gully (Eastern Metropolitan)		1	1	19200	4
Ferntree Gully (Eastern Metropolitan)		1	1	21600	8
Ferntree Gully (Eastern Metropolitan)		1	1	24000	13
Ferntree Gully (Eastern Metropolitan)		1	1	28800	4
Ferntree Gully (Eastern Metropolitan)		1	1	36000	4
Ferntree Gully (Eastern Metropolitan)	0	1	0	0	32
Ferntree Gully (Eastern Metropolitan)	0	1	0	1800	6
Ferntree Gully (Eastern Metropolitan)	0	1	0	3600	13
Ferntree Gully (Eastern Metropolitan)	0	1	0	5400	11
Ferntree Gully (Eastern Metropolitan)	0	1	0	7200	25
Ferntree Gully (Eastern Metropolitan)	0	1	0	9600	37
Ferntree Gully (Eastern Metropolitan)	0	1	0	12000	43
Ferntree Gully (Eastern Metropolitan)	0	1	0	14400	39
Ferntree Gully (Eastern Metropolitan)	0	1	0	16800	50
Ferntree Gully (Eastern Metropolitan)	0	1	0	19200	42
Ferntree Gully (Eastern Metropolitan)	0	1	0	21600	22
Ferntree Gully (Eastern Metropolitan)	0	1	0	24000	49
Ferntree Gully (Eastern Metropolitan)	0	1	0	26400	18
Ferntree Gully (Eastern Metropolitan)	0	1	0	28800	20
Ferntree Gully (Eastern Metropolitan)	0	1	0	31200	23
Ferntree Gully (Eastern Metropolitan)	0	1	0	36000	37
Ferntree Gully (Eastern Metropolitan)	0	1	0	48000	13
Ferntree Gully (Eastern Metropolitan)	0	1	0	60000	7
Ferntree Gully (Eastern Metropolitan)	0	1	1	0	9
Ferntree Gully (Eastern Metropolitan)	0	1	1	1800	3
Ferntree Gully (Eastern Metropolitan)	0	1	1	3600	8
Ferntree Gully (Eastern Metropolitan)	0	1	1	5400	5
Ferntree Gully (Eastern Metropolitan)	0	1	1	7200	6
Ferntree Gully (Eastern Metropolitan)	0	1	1	9600	9
Ferntree Gully (Eastern Metropolitan)	0	1	1	12000	10
Ferntree Gully (Eastern Metropolitan)	0	1	1	14400	28
Ferntree Gully (Eastern Metropolitan)	0	1	1	16800	29
Ferntree Gully (Eastern Metropolitan)	0	1	1	19200	22
Ferntree Gully (Eastern Metropolitan)	0	1	1	21600	17
Ferntree Gully (Eastern Metropolitan)	0	1	1	24000	33
Ferntree Gully (Eastern Metropolitan)	0	1	1	26400	16
Ferntree Gully (Eastern Metropolitan)	0	1	1	28800	9
Ferntree Gully (Eastern Metropolitan)	0	1	1	31200	35
Ferntree Gully (Eastern Metropolitan)	0	1	1	36000	24
Ferntree Gully (Eastern Metropolitan)	0	1	1	48000	10
Ferntree Gully (Eastern Metropolitan)	0	1	1	60000	11
Ferntree Gully (Eastern Metropolitan)	1	0	0	0	92
Ferntree Gully (Eastern Metropolitan)	1	0	0	1800	33
Ferntree Gully (Eastern Metropolitan)	1	0	0	3600	46
Ferntree Gully (Eastern Metropolitan)	1	0	0	5400	30
Ferntree Gully (Eastern Metropolitan)	1	0	0	7200	54
Ferntree Gully (Eastern Metropolitan)	1	0	0	9600	55
Ferntree Gully (Eastern Metropolitan)	1	0	0	12000	103
Ferntree Gully (Eastern Metropolitan)	1	0	0	14400	102
Ferntree Gully (Eastern Metropolitan)	1	0	0	16800	95
Ferntree Gully (Eastern Metropolitan)	1	0	0	19200	104
Ferntree Gully (Eastern Metropolitan)	1	0	0	21600	94
Ferntree Gully (Eastern Metropolitan)	1	0	0	24000	186
Ferntree Gully (Eastern Metropolitan)	1	0	0	26400	104
Ferntree Gully (Eastern Metropolitan)	1	0	0	28800	109
Ferntree Gully (Eastern Metropolitan)	1	0	0	31200	170
Ferntree Gully (Eastern Metropolitan)	1	0	0	36000	210
Ferntree Gully (Eastern Metropolitan)	1	0	0	48000	50
Ferntree Gully (Eastern Metropolitan)	1	0	0	60000	41
Ferntree Gully (Eastern Metropolitan)	1	1	0	0	91
Ferntree Gully (Eastern Metropolitan)	1	1	0	1800	20
Ferntree Gully (Eastern Metropolitan)	1	1	0	3600	32
Ferntree Gully (Eastern Metropolitan)	1	1	0	5400	29
Ferntree Gully (Eastern Metropolitan)	1	1	0	7200	46
Ferntree Gully (Eastern Metropolitan)	1	1	0	9600	61
Ferntree Gully (Eastern Metropolitan)	1	1	0	12000	86
Ferntree Gully (Eastern Metropolitan)	1	1	0	14400	108
Ferntree Gully (Eastern Metropolitan)	1	1	0	16800	98
Ferntree Gully (Eastern Metropolitan)	1	1	0	19200	102
Ferntree Gully (Eastern Metropolitan)	1	1	0	21600	82
Ferntree Gully (Eastern Metropolitan)	1	1	0	24000	159
Ferntree Gully (Eastern Metropolitan)	1	1	0	26400	65
Ferntree Gully (Eastern Metropolitan)	1	1	0	28800	59
Ferntree Gully (Eastern Metropolitan)	1	1	0	31200	114
Ferntree Gully (Eastern Metropolitan)	1	1	0	36000	182
Ferntree Gully (Eastern Metropolitan)	1	1	0	48000	56
Ferntree Gully (Eastern Metropolitan)	1	1	0	60000	55
Ferntree Gully (Eastern Metropolitan)	1	1	1	0	72
Ferntree Gully (Eastern Metropolitan)	1	1	1	1800	18
Ferntree Gully (Eastern Metropolitan)	1	1	1	3600	21
Ferntree Gully (Eastern Metropolitan)	1	1	1	5400	28
Ferntree Gully (Eastern Metropolitan)	1	1	1	7200	43
Ferntree Gully (Eastern Metropolitan)	1	1	1	9600	59
Ferntree Gully (Eastern Metropolitan)	1	1	1	12000	124
Ferntree Gully (Eastern Metropolitan)	1	1	1	14400	142
Ferntree Gully (Eastern Metropolitan)	1	1	1	16800	195
Ferntree Gully (Eastern Metropolitan)	1	1	1	19200	211
Ferntree Gully (Eastern Metropolitan)	1	1	1	21600	180
Ferntree Gully (Eastern Metropolitan)	1	1	1	24000	422
Ferntree Gully (Eastern Metropolitan)	1	1	1	26400	253
Ferntree Gully (Eastern Metropolitan)	1	1	1	28800	253
Ferntree Gully (Eastern Metropolitan)	1	1	1	31200	390
Ferntree Gully (Eastern Metropolitan)	1	1	1	36000	588
Ferntree Gully (Eastern Metropolitan)	1	1	1	48000	169
Ferntree Gully (Eastern Metropolitan)	1	1	1	60000	126
Footscray (Western Metropolitan)		1	1	0	7
Footscray (Western Metropolitan)		1	1	7200	6
Footscray (Western Metropolitan)		1	1	9600	5
Footscray (Western Metropolitan)		1	1	12000	8
Footscray (Western Metropolitan)		1	1	14400	12
Footscray (Western Metropolitan)		1	1	16800	4
Footscray (Western Metropolitan)		1	1	19200	4
Footscray (Western Metropolitan)		1	1	21600	13
Footscray (Western Metropolitan)		1	1	24000	18
Footscray (Western Metropolitan)		1	1	26400	11
Footscray (Western Metropolitan)		1	1	28800	5
Footscray (Western Metropolitan)		1	1	31200	6
Footscray (Western Metropolitan)		1	1	36000	10
Footscray (Western Metropolitan)	0	1	0	0	39
Footscray (Western Metropolitan)	0	1	0	1800	7
Footscray (Western Metropolitan)	0	1	0	3600	25
Footscray (Western Metropolitan)	0	1	0	5400	10
Footscray (Western Metropolitan)	0	1	0	7200	21
Footscray (Western Metropolitan)	0	1	0	9600	40
Footscray (Western Metropolitan)	0	1	0	12000	39
Footscray (Western Metropolitan)	0	1	0	14400	46
Footscray (Western Metropolitan)	0	1	0	16800	39
Footscray (Western Metropolitan)	0	1	0	19200	47
Footscray (Western Metropolitan)	0	1	0	21600	38
Footscray (Western Metropolitan)	0	1	0	24000	44
Footscray (Western Metropolitan)	0	1	0	26400	23
Footscray (Western Metropolitan)	0	1	0	28800	17
Footscray (Western Metropolitan)	0	1	0	31200	24
Footscray (Western Metropolitan)	0	1	0	36000	33
Footscray (Western Metropolitan)	0	1	0	48000	17
Footscray (Western Metropolitan)	0	1	0	60000	4
Footscray (Western Metropolitan)	0	1	1	0	19
Footscray (Western Metropolitan)	0	1	1	1800	6
Footscray (Western Metropolitan)	0	1	1	3600	7
Footscray (Western Metropolitan)	0	1	1	5400	6
Footscray (Western Metropolitan)	0	1	1	7200	18
Footscray (Western Metropolitan)	0	1	1	9600	11
Footscray (Western Metropolitan)	0	1	1	12000	40
Footscray (Western Metropolitan)	0	1	1	14400	47
Footscray (Western Metropolitan)	0	1	1	16800	38
Footscray (Western Metropolitan)	0	1	1	19200	49
Footscray (Western Metropolitan)	0	1	1	21600	27
Footscray (Western Metropolitan)	0	1	1	24000	48
Footscray (Western Metropolitan)	0	1	1	26400	18
Footscray (Western Metropolitan)	0	1	1	28800	18
Footscray (Western Metropolitan)	0	1	1	31200	24
Footscray (Western Metropolitan)	0	1	1	36000	43
Footscray (Western Metropolitan)	0	1	1	48000	18
Footscray (Western Metropolitan)	0	1	1	60000	9
Footscray (Western Metropolitan)	1	0	0	0	82
Footscray (Western Metropolitan)	1	0	0	1800	21
Footscray (Western Metropolitan)	1	0	0	3600	27
Footscray (Western Metropolitan)	1	0	0	5400	24
Footscray (Western Metropolitan)	1	0	0	7200	45
Footscray (Western Metropolitan)	1	0	0	9600	63
Footscray (Western Metropolitan)	1	0	0	12000	86
Footscray (Western Metropolitan)	1	0	0	14400	140
Footscray (Western Metropolitan)	1	0	0	16800	143
Footscray (Western Metropolitan)	1	0	0	19200	187
Footscray (Western Metropolitan)	1	0	0	21600	168
Footscray (Western Metropolitan)	1	0	0	24000	295
Footscray (Western Metropolitan)	1	0	0	26400	173
Footscray (Western Metropolitan)	1	0	0	28800	142
Footscray (Western Metropolitan)	1	0	0	31200	233
Footscray (Western Metropolitan)	1	0	0	36000	277
Footscray (Western Metropolitan)	1	0	0	48000	97
Footscray (Western Metropolitan)	1	0	0	60000	80
Footscray (Western Metropolitan)	1	1	0	0	92
Footscray (Western Metropolitan)	1	1	0	1800	15
Footscray (Western Metropolitan)	1	1	0	3600	27
Footscray (Western Metropolitan)	1	1	0	5400	29
Footscray (Western Metropolitan)	1	1	0	7200	40
Footscray (Western Metropolitan)	1	1	0	9600	41
Footscray (Western Metropolitan)	1	1	0	12000	63
Footscray (Western Metropolitan)	1	1	0	14400	70
Footscray (Western Metropolitan)	1	1	0	16800	64
Footscray (Western Metropolitan)	1	1	0	19200	62
Footscray (Western Metropolitan)	1	1	0	21600	39
Footscray (Western Metropolitan)	1	1	0	24000	96
Footscray (Western Metropolitan)	1	1	0	26400	13
Footscray (Western Metropolitan)	1	1	0	28800	26
Footscray (Western Metropolitan)	1	1	0	31200	45
Footscray (Western Metropolitan)	1	1	0	36000	72
Footscray (Western Metropolitan)	1	1	0	48000	30
Footscray (Western Metropolitan)	1	1	0	60000	28
Footscray (Western Metropolitan)	1	1	1	0	113
Footscray (Western Metropolitan)	1	1	1	1800	7
Footscray (Western Metropolitan)	1	1	1	3600	23
Footscray (Western Metropolitan)	1	1	1	5400	26
Footscray (Western Metropolitan)	1	1	1	7200	39
Footscray (Western Metropolitan)	1	1	1	9600	57
Footscray (Western Metropolitan)	1	1	1	12000	118
Footscray (Western Metropolitan)	1	1	1	14400	163
Footscray (Western Metropolitan)	1	1	1	16800	197
Footscray (Western Metropolitan)	1	1	1	19200	196
Footscray (Western Metropolitan)	1	1	1	21600	192
Footscray (Western Metropolitan)	1	1	1	24000	402
Footscray (Western Metropolitan)	1	1	1	26400	210
Footscray (Western Metropolitan)	1	1	1	28800	187
Footscray (Western Metropolitan)	1	1	1	31200	279
Footscray (Western Metropolitan)	1	1	1	36000	469
Footscray (Western Metropolitan)	1	1	1	48000	187
Footscray (Western Metropolitan)	1	1	1	60000	99
Forest Hill (Eastern Metropolitan)		1	1	0	3
Forest Hill (Eastern Metropolitan)		1	1	1800	3
Forest Hill (Eastern Metropolitan)		1	1	9600	3
Forest Hill (Eastern Metropolitan)		1	1	12000	6
Forest Hill (Eastern Metropolitan)		1	1	14400	3
Forest Hill (Eastern Metropolitan)		1	1	36000	8
Forest Hill (Eastern Metropolitan)		1	1	60000	4
Forest Hill (Eastern Metropolitan)	0	1	0	0	34
Forest Hill (Eastern Metropolitan)	0	1	0	1800	10
Forest Hill (Eastern Metropolitan)	0	1	0	3600	8
Forest Hill (Eastern Metropolitan)	0	1	0	5400	4
Forest Hill (Eastern Metropolitan)	0	1	0	7200	18
Forest Hill (Eastern Metropolitan)	0	1	0	9600	21
Forest Hill (Eastern Metropolitan)	0	1	0	12000	26
Forest Hill (Eastern Metropolitan)	0	1	0	14400	22
Forest Hill (Eastern Metropolitan)	0	1	0	16800	25
Forest Hill (Eastern Metropolitan)	0	1	0	19200	32
Forest Hill (Eastern Metropolitan)	0	1	0	21600	10
Forest Hill (Eastern Metropolitan)	0	1	0	24000	36
Forest Hill (Eastern Metropolitan)	0	1	0	26400	21
Forest Hill (Eastern Metropolitan)	0	1	0	28800	13
Forest Hill (Eastern Metropolitan)	0	1	0	31200	35
Forest Hill (Eastern Metropolitan)	0	1	0	36000	50
Forest Hill (Eastern Metropolitan)	0	1	0	48000	20
Forest Hill (Eastern Metropolitan)	0	1	0	60000	14
Forest Hill (Eastern Metropolitan)	0	1	1	0	4
Forest Hill (Eastern Metropolitan)	0	1	1	1800	5
Forest Hill (Eastern Metropolitan)	0	1	1	5400	5
Forest Hill (Eastern Metropolitan)	0	1	1	7200	7
Forest Hill (Eastern Metropolitan)	0	1	1	9600	12
Forest Hill (Eastern Metropolitan)	0	1	1	12000	9
Forest Hill (Eastern Metropolitan)	0	1	1	14400	12
Forest Hill (Eastern Metropolitan)	0	1	1	16800	15
Forest Hill (Eastern Metropolitan)	0	1	1	19200	18
Forest Hill (Eastern Metropolitan)	0	1	1	21600	17
Forest Hill (Eastern Metropolitan)	0	1	1	24000	17
Forest Hill (Eastern Metropolitan)	0	1	1	26400	12
Forest Hill (Eastern Metropolitan)	0	1	1	28800	8
Forest Hill (Eastern Metropolitan)	0	1	1	31200	20
Forest Hill (Eastern Metropolitan)	0	1	1	36000	52
Forest Hill (Eastern Metropolitan)	0	1	1	48000	26
Forest Hill (Eastern Metropolitan)	0	1	1	60000	14
Forest Hill (Eastern Metropolitan)	1	0	0	0	104
Forest Hill (Eastern Metropolitan)	1	0	0	1800	15
Forest Hill (Eastern Metropolitan)	1	0	0	3600	18
Forest Hill (Eastern Metropolitan)	1	0	0	5400	27
Forest Hill (Eastern Metropolitan)	1	0	0	7200	46
Forest Hill (Eastern Metropolitan)	1	0	0	9600	35
Forest Hill (Eastern Metropolitan)	1	0	0	12000	57
Forest Hill (Eastern Metropolitan)	1	0	0	14400	55
Forest Hill (Eastern Metropolitan)	1	0	0	16800	47
Forest Hill (Eastern Metropolitan)	1	0	0	19200	58
Forest Hill (Eastern Metropolitan)	1	0	0	21600	54
Forest Hill (Eastern Metropolitan)	1	0	0	24000	103
Forest Hill (Eastern Metropolitan)	1	0	0	26400	48
Forest Hill (Eastern Metropolitan)	1	0	0	28800	67
Forest Hill (Eastern Metropolitan)	1	0	0	31200	115
Forest Hill (Eastern Metropolitan)	1	0	0	36000	233
Forest Hill (Eastern Metropolitan)	1	0	0	48000	113
Forest Hill (Eastern Metropolitan)	1	0	0	60000	76
Forest Hill (Eastern Metropolitan)	1	1	0	0	108
Forest Hill (Eastern Metropolitan)	1	1	0	1800	21
Forest Hill (Eastern Metropolitan)	1	1	0	3600	37
Forest Hill (Eastern Metropolitan)	1	1	0	5400	29
Forest Hill (Eastern Metropolitan)	1	1	0	7200	27
Forest Hill (Eastern Metropolitan)	1	1	0	9600	52
Forest Hill (Eastern Metropolitan)	1	1	0	12000	64
Forest Hill (Eastern Metropolitan)	1	1	0	14400	74
Forest Hill (Eastern Metropolitan)	1	1	0	16800	94
Forest Hill (Eastern Metropolitan)	1	1	0	19200	76
Forest Hill (Eastern Metropolitan)	1	1	0	21600	54
Forest Hill (Eastern Metropolitan)	1	1	0	24000	140
Forest Hill (Eastern Metropolitan)	1	1	0	26400	52
Forest Hill (Eastern Metropolitan)	1	1	0	28800	62
Forest Hill (Eastern Metropolitan)	1	1	0	31200	92
Forest Hill (Eastern Metropolitan)	1	1	0	36000	164
Forest Hill (Eastern Metropolitan)	1	1	0	48000	77
Forest Hill (Eastern Metropolitan)	1	1	0	60000	74
Forest Hill (Eastern Metropolitan)	1	1	1	0	110
Forest Hill (Eastern Metropolitan)	1	1	1	1800	18
Forest Hill (Eastern Metropolitan)	1	1	1	3600	18
Forest Hill (Eastern Metropolitan)	1	1	1	5400	28
Forest Hill (Eastern Metropolitan)	1	1	1	7200	39
Forest Hill (Eastern Metropolitan)	1	1	1	9600	55
Forest Hill (Eastern Metropolitan)	1	1	1	12000	91
Forest Hill (Eastern Metropolitan)	1	1	1	14400	103
Forest Hill (Eastern Metropolitan)	1	1	1	16800	97
Forest Hill (Eastern Metropolitan)	1	1	1	19200	130
Forest Hill (Eastern Metropolitan)	1	1	1	21600	113
Forest Hill (Eastern Metropolitan)	1	1	1	24000	298
Forest Hill (Eastern Metropolitan)	1	1	1	26400	149
Forest Hill (Eastern Metropolitan)	1	1	1	28800	200
Forest Hill (Eastern Metropolitan)	1	1	1	31200	312
Forest Hill (Eastern Metropolitan)	1	1	1	36000	784
Forest Hill (Eastern Metropolitan)	1	1	1	48000	354
Forest Hill (Eastern Metropolitan)	1	1	1	60000	249
Frankston (South-Eastern Metropolitan)		1	1	0	4
Frankston (South-Eastern Metropolitan)		1	1	1800	3
Frankston (South-Eastern Metropolitan)		1	1	3600	4
Frankston (South-Eastern Metropolitan)		1	1	7200	3
Frankston (South-Eastern Metropolitan)		1	1	9600	6
Frankston (South-Eastern Metropolitan)		1	1	12000	3
Frankston (South-Eastern Metropolitan)		1	1	16800	6
Frankston (South-Eastern Metropolitan)		1	1	19200	6
Frankston (South-Eastern Metropolitan)		1	1	21600	4
Frankston (South-Eastern Metropolitan)		1	1	24000	9
Frankston (South-Eastern Metropolitan)		1	1	26400	4
Frankston (South-Eastern Metropolitan)		1	1	31200	4
Frankston (South-Eastern Metropolitan)		1	1	36000	3
Frankston (South-Eastern Metropolitan)	0	1	0	0	32
Frankston (South-Eastern Metropolitan)	0	1	0	1800	12
Frankston (South-Eastern Metropolitan)	0	1	0	3600	20
Frankston (South-Eastern Metropolitan)	0	1	0	5400	12
Frankston (South-Eastern Metropolitan)	0	1	0	7200	25
Frankston (South-Eastern Metropolitan)	0	1	0	9600	48
