SED_NAME16	FamilyHousehold	IncomeHousehold.max	households
Ballina	1	91875	1249
Ballina	1	105000	1363
Ballina	1	131250	2689
Ballina	1	157500	1889
Ballina	1	183750	1443
Ballina	1	210000	891
Ballina	1	Inf	2601
Balmain	0		606
Balmain	0	0	557
Balmain	0	7875	143
Balmain	0	15750	379
Balmain	0	21000	748
Balmain	0	26250	1159
Balmain	0	34125	745
Balmain	0	42000	724
Balmain	0	52500	830
Balmain	0	65625	1058
Balmain	0	78750	957
Balmain	0	91875	940
Balmain	0	105000	814
Balmain	0	131250	1791
Balmain	0	157500	216
Balmain	0	183750	670
Balmain	0	210000	143
Balmain	0	Inf	1499
Balmain	1		1030
Balmain	1	0	186
Balmain	1	7875	80
Balmain	1	15750	67
Balmain	1	21000	69
Balmain	1	26250	198
Balmain	1	34125	218
Balmain	1	42000	417
Balmain	1	52500	467
Balmain	1	65625	633
Balmain	1	78750	719
Balmain	1	91875	598
Balmain	1	105000	727
Balmain	1	131250	1810
Balmain	1	157500	1511
Balmain	1	183750	1604
Balmain	1	210000	1283
Balmain	1	Inf	9312
Bankstown	0		365
Bankstown	0	0	390
Bankstown	0	7875	76
Bankstown	0	15750	383
Bankstown	0	21000	799
Bankstown	0	26250	1278
Bankstown	0	34125	549
Bankstown	0	42000	447
Bankstown	0	52500	511
Bankstown	0	65625	539
Bankstown	0	78750	363
Bankstown	0	91875	309
Bankstown	0	105000	219
Bankstown	0	131250	303
Bankstown	0	157500	64
Bankstown	0	183750	66
Bankstown	0	210000	29
Bankstown	0	Inf	98
Bankstown	1		1581
Bankstown	1	0	463
Bankstown	1	7875	116
Bankstown	1	15750	181
Bankstown	1	21000	214
Bankstown	1	26250	595
Bankstown	1	34125	663
Bankstown	1	42000	1621
Bankstown	1	52500	1409
Bankstown	1	65625	1692
Bankstown	1	78750	1866
Bankstown	1	91875	1367
Bankstown	1	105000	1341
Bankstown	1	131250	2508
Bankstown	1	157500	1744
Bankstown	1	183750	1240
Bankstown	1	210000	814
Bankstown	1	Inf	1854
Barwon	0		681
Barwon	0	0	345
Barwon	0	7875	134
Barwon	0	15750	387
Barwon	0	21000	769
Barwon	0	26250	2127
Barwon	0	34125	933
Barwon	0	42000	574
Barwon	0	52500	861
Barwon	0	65625	733
Barwon	0	78750	532
Barwon	0	91875	418
Barwon	0	105000	344
Barwon	0	131250	554
Barwon	0	157500	45
Barwon	0	183750	131
Barwon	0	210000	21
Barwon	0	Inf	179
Barwon	1		2028
Barwon	1	0	307
Barwon	1	7875	106
Barwon	1	15750	94
Barwon	1	21000	129
Barwon	1	26250	462
Barwon	1	34125	488
Barwon	1	42000	1485
Barwon	1	52500	1168
Barwon	1	65625	1323
Barwon	1	78750	1393
Barwon	1	91875	931
Barwon	1	105000	1046
Barwon	1	131250	2036
Barwon	1	157500	1417
Barwon	1	183750	1088
Barwon	1	210000	657
Barwon	1	Inf	1407
Bathurst	0		491
Bathurst	0	0	340
Bathurst	0	7875	145
Bathurst	0	15750	348
Bathurst	0	21000	727
Bathurst	0	26250	1949
Bathurst	0	34125	1103
Bathurst	0	42000	676
Bathurst	0	52500	891
Bathurst	0	65625	836
Bathurst	0	78750	594
Bathurst	0	91875	543
Bathurst	0	105000	371
Bathurst	0	131250	578
Bathurst	0	157500	70
Bathurst	0	183750	106
Bathurst	0	210000	10
Bathurst	0	Inf	145
Bathurst	1		1775
Bathurst	1	0	177
Bathurst	1	7875	96
Bathurst	1	15750	95
Bathurst	1	21000	121
Bathurst	1	26250	417
Bathurst	1	34125	408
Bathurst	1	42000	1435
Bathurst	1	52500	1233
Bathurst	1	65625	1474
Bathurst	1	78750	1650
Bathurst	1	91875	1162
Bathurst	1	105000	1233
Bathurst	1	131250	2598
Bathurst	1	157500	2026
Bathurst	1	183750	1447
Bathurst	1	210000	983
Bathurst	1	Inf	2105
Baulkham Hills	0		159
Baulkham Hills	0	0	186
Baulkham Hills	0	7875	64
Baulkham Hills	0	15750	120
Baulkham Hills	0	21000	179
Baulkham Hills	0	26250	526
Baulkham Hills	0	34125	377
Baulkham Hills	0	42000	281
Baulkham Hills	0	52500	324
Baulkham Hills	0	65625	342
Baulkham Hills	0	78750	289
Baulkham Hills	0	91875	318
Baulkham Hills	0	105000	227
Baulkham Hills	0	131250	443
Baulkham Hills	0	157500	49
Baulkham Hills	0	183750	107
Baulkham Hills	0	210000	20
Baulkham Hills	0	Inf	190
Baulkham Hills	1		1320
Baulkham Hills	1	0	264
Baulkham Hills	1	7875	135
Baulkham Hills	1	15750	84
Baulkham Hills	1	21000	67
Baulkham Hills	1	26250	251
Baulkham Hills	1	34125	259
Baulkham Hills	1	42000	684
Baulkham Hills	1	52500	709
Baulkham Hills	1	65625	927
Baulkham Hills	1	78750	1190
Baulkham Hills	1	91875	948
Baulkham Hills	1	105000	1084
Baulkham Hills	1	131250	2479
Baulkham Hills	1	157500	2169
Baulkham Hills	1	183750	2138
Baulkham Hills	1	210000	1704
Baulkham Hills	1	Inf	7823
Bega	0		565
Bega	0	0	308
Bega	0	7875	157
Bega	0	15750	377
Bega	0	21000	764
Bega	0	26250	2216
Bega	0	34125	1391
Bega	0	42000	888
Bega	0	52500	965
Bega	0	65625	897
Bega	0	78750	554
Bega	0	91875	421
Bega	0	105000	285
Bega	0	131250	384
Bega	0	157500	34
Bega	0	183750	83
Bega	0	210000	6
Bega	0	Inf	146
Bega	1		1707
Bega	1	0	239
Bega	1	7875	148
Bega	1	15750	105
Bega	1	21000	137
Bega	1	26250	502
Bega	1	34125	520
Bega	1	42000	2055
Bega	1	52500	1656
Bega	1	65625	1915
Bega	1	78750	2214
Bega	1	91875	1294
Bega	1	105000	1372
Bega	1	131250	2464
Bega	1	157500	1562
Bega	1	183750	1074
Bega	1	210000	596
Bega	1	Inf	1245
Blacktown	0		381
Blacktown	0	0	335
Blacktown	0	7875	90
Blacktown	0	15750	253
Blacktown	0	21000	567
Blacktown	0	26250	1140
Blacktown	0	34125	504
Blacktown	0	42000	410
Blacktown	0	52500	601
Blacktown	0	65625	609
Blacktown	0	78750	484
Blacktown	0	91875	368
Blacktown	0	105000	293
Blacktown	0	131250	508
Blacktown	0	157500	111
Blacktown	0	183750	112
Blacktown	0	210000	58
Blacktown	0	Inf	155
Blacktown	1		1465
Blacktown	1	0	317
Blacktown	1	7875	82
Blacktown	1	15750	120
Blacktown	1	21000	131
Blacktown	1	26250	374
Blacktown	1	34125	444
Blacktown	1	42000	1168
Blacktown	1	52500	1036
Blacktown	1	65625	1300
Blacktown	1	78750	1723
Blacktown	1	91875	1460
Blacktown	1	105000	1465
Blacktown	1	131250	3368
Blacktown	1	157500	2502
Blacktown	1	183750	1984
Blacktown	1	210000	1270
Blacktown	1	Inf	2581
Blue Mountains	0		314
Blue Mountains	0	0	273
Blue Mountains	0	7875	120
Blue Mountains	0	15750	267
Blue Mountains	0	21000	503
Blue Mountains	0	26250	1517
Blue Mountains	0	34125	1023
Blue Mountains	0	42000	695
Blue Mountains	0	52500	744
Blue Mountains	0	65625	754
Blue Mountains	0	78750	535
Blue Mountains	0	91875	400
Blue Mountains	0	105000	353
Blue Mountains	0	131250	613
Blue Mountains	0	157500	51
Blue Mountains	0	183750	122
Blue Mountains	0	210000	15
Blue Mountains	0	Inf	184
Blue Mountains	1		1125
Blue Mountains	1	0	136
Blue Mountains	1	7875	70
Blue Mountains	1	15750	76
Blue Mountains	1	21000	76
Blue Mountains	1	26250	275
Blue Mountains	1	34125	309
Blue Mountains	1	42000	970
Blue Mountains	1	52500	996
Blue Mountains	1	65625	1344
Blue Mountains	1	78750	1561
Blue Mountains	1	91875	1116
Blue Mountains	1	105000	1175
Blue Mountains	1	131250	2563
Blue Mountains	1	157500	2052
Blue Mountains	1	183750	1797
Blue Mountains	1	210000	1168
Blue Mountains	1	Inf	3176
Cabramatta	0		224
Cabramatta	0	0	342
Cabramatta	0	7875	60
Cabramatta	0	15750	219
Cabramatta	0	21000	504
Cabramatta	0	26250	954
Cabramatta	0	34125	387
Cabramatta	0	42000	297
Cabramatta	0	52500	400
Cabramatta	0	65625	381
Cabramatta	0	78750	235
Cabramatta	0	91875	152
Cabramatta	0	105000	117
Cabramatta	0	131250	172
Cabramatta	0	157500	39
Cabramatta	0	183750	40
Cabramatta	0	210000	9
Cabramatta	0	Inf	43
Cabramatta	1		1347
Cabramatta	1	0	470
Cabramatta	1	7875	107
Cabramatta	1	15750	171
Cabramatta	1	21000	220
Cabramatta	1	26250	515
Cabramatta	1	34125	561
Cabramatta	1	42000	1565
Cabramatta	1	52500	1362
Cabramatta	1	65625	1555
Cabramatta	1	78750	1615
Cabramatta	1	91875	1282
Cabramatta	1	105000	1223
Cabramatta	1	131250	2217
Cabramatta	1	157500	1633
Cabramatta	1	183750	1281
Cabramatta	1	210000	799
Cabramatta	1	Inf	1903
Camden	0		259
Camden	0	0	283
Camden	0	7875	72
Camden	0	15750	149
Camden	0	21000	303
Camden	0	26250	826
Camden	0	34125	514
Camden	0	42000	375
Camden	0	52500	544
Camden	0	65625	637
Camden	0	78750	492
Camden	0	91875	451
Camden	0	105000	373
Camden	0	131250	615
Camden	0	157500	66
Camden	0	183750	131
Camden	0	210000	24
Camden	0	Inf	172
Camden	1		1928
Camden	1	0	299
Camden	1	7875	87
Camden	1	15750	86
Camden	1	21000	103
Camden	1	26250	287
Camden	1	34125	401
Camden	1	42000	1151
Camden	1	52500	1070
Camden	1	65625	1519
Camden	1	78750	1816
Camden	1	91875	1734
Camden	1	105000	1910
Camden	1	131250	4882
Camden	1	157500	4398
Camden	1	183750	3720
Camden	1	210000	2622
Camden	1	Inf	6339
Campbelltown	0		376
Campbelltown	0	0	286
Campbelltown	0	7875	70
Campbelltown	0	15750	251
Campbelltown	0	21000	566
Campbelltown	0	26250	1201
Campbelltown	0	34125	694
Campbelltown	0	42000	452
Campbelltown	0	52500	654
Campbelltown	0	65625	669
Campbelltown	0	78750	524
Campbelltown	0	91875	389
Campbelltown	0	105000	287
Campbelltown	0	131250	382
Campbelltown	0	157500	58
Campbelltown	0	183750	62
Campbelltown	0	210000	19
Campbelltown	0	Inf	88
Campbelltown	1		1431
Campbelltown	1	0	255
Campbelltown	1	7875	80
Campbelltown	1	15750	105
Campbelltown	1	21000	153
Campbelltown	1	26250	407
Campbelltown	1	34125	522
Campbelltown	1	42000	1331
Campbelltown	1	52500	1229
Campbelltown	1	65625	1486
Campbelltown	1	78750	1723
Campbelltown	1	91875	1379
Campbelltown	1	105000	1452
Campbelltown	1	131250	2977
Campbelltown	1	157500	2094
Campbelltown	1	183750	1546
Campbelltown	1	210000	1010
Campbelltown	1	Inf	1932
Canterbury	0		457
Canterbury	0	0	518
Canterbury	0	7875	107
Canterbury	0	15750	285
Canterbury	0	21000	665
Canterbury	0	26250	1261
Canterbury	0	34125	685
Canterbury	0	42000	527
Canterbury	0	52500	656
Canterbury	0	65625	732
Canterbury	0	78750	654
Canterbury	0	91875	547
Canterbury	0	105000	468
Canterbury	0	131250	736
Canterbury	0	157500	159
Canterbury	0	183750	200
Canterbury	0	210000	49
Canterbury	0	Inf	254
Canterbury	1		1459
Canterbury	1	0	449
Canterbury	1	7875	105
Canterbury	1	15750	126
Canterbury	1	21000	159
Canterbury	1	26250	452
Canterbury	1	34125	428
Canterbury	1	42000	1424
Canterbury	1	52500	1104
Canterbury	1	65625	1484
Canterbury	1	78750	1762
Canterbury	1	91875	1320
Canterbury	1	105000	1426
Canterbury	1	131250	2873
Canterbury	1	157500	2309
Canterbury	1	183750	1795
Canterbury	1	210000	1320
Canterbury	1	Inf	3588
Castle Hill	0		143
Castle Hill	0	0	167
Castle Hill	0	7875	77
Castle Hill	0	15750	110
Castle Hill	0	21000	150
Castle Hill	0	26250	466
Castle Hill	0	34125	314
Castle Hill	0	42000	260
Castle Hill	0	52500	281
Castle Hill	0	65625	348
Castle Hill	0	78750	287
Castle Hill	0	91875	259
Castle Hill	0	105000	217
Castle Hill	0	131250	469
Castle Hill	0	157500	44
Castle Hill	0	183750	113
Castle Hill	0	210000	25
Castle Hill	0	Inf	189
Castle Hill	1		1608
Castle Hill	1	0	290
Castle Hill	1	7875	108
Castle Hill	1	15750	81
Castle Hill	1	21000	78
Castle Hill	1	26250	254
Castle Hill	1	34125	251
Castle Hill	1	42000	649
Castle Hill	1	52500	682
Castle Hill	1	65625	914
Castle Hill	1	78750	1150
Castle Hill	1	91875	941
Castle Hill	1	105000	1135
Castle Hill	1	131250	2849
Castle Hill	1	157500	2547
Castle Hill	1	183750	2756
Castle Hill	1	210000	2187
Castle Hill	1	Inf	9390
Cessnock	0		415
Cessnock	0	0	270
Cessnock	0	7875	105
Cessnock	0	15750	230
Cessnock	0	21000	525
Cessnock	0	26250	1593
Cessnock	0	34125	888
Cessnock	0	42000	511
Cessnock	0	52500	693
Cessnock	0	65625	745
Cessnock	0	78750	496
Cessnock	0	91875	375
Cessnock	0	105000	274
Cessnock	0	131250	480
Cessnock	0	157500	54
Cessnock	0	183750	80
Cessnock	0	210000	21
Cessnock	0	Inf	90
Cessnock	1		1783
Cessnock	1	0	211
Cessnock	1	7875	74
Cessnock	1	15750	86
Cessnock	1	21000	125
Cessnock	1	26250	364
Cessnock	1	34125	505
Cessnock	1	42000	1583
Cessnock	1	52500	1378
Cessnock	1	65625	1485
Cessnock	1	78750	1752
Cessnock	1	91875	1392
Cessnock	1	105000	1445
Cessnock	1	131250	3209
Cessnock	1	157500	2477
Cessnock	1	183750	1913
Cessnock	1	210000	1109
Cessnock	1	Inf	2185
Charlestown	0		417
Charlestown	0	0	206
Charlestown	0	7875	93
Charlestown	0	15750	230
Charlestown	0	21000	508
Charlestown	0	26250	1615
Charlestown	0	34125	891
Charlestown	0	42000	498
Charlestown	0	52500	676
Charlestown	0	65625	680
Charlestown	0	78750	515
Charlestown	0	91875	399
Charlestown	0	105000	340
Charlestown	0	131250	581
Charlestown	0	157500	97
Charlestown	0	183750	160
Charlestown	0	210000	45
Charlestown	0	Inf	184
Charlestown	1		1347
Charlestown	1	0	167
Charlestown	1	7875	67
Charlestown	1	15750	71
Charlestown	1	21000	80
Charlestown	1	26250	290
Charlestown	1	34125	295
Charlestown	1	42000	1087
Charlestown	1	52500	1040
Charlestown	1	65625	1230
Charlestown	1	78750	1349
Charlestown	1	91875	1027
Charlestown	1	105000	1031
Charlestown	1	131250	2503
Charlestown	1	157500	2120
Charlestown	1	183750	2017
Charlestown	1	210000	1342
Charlestown	1	Inf	3459
Clarence	0		570
Clarence	0	0	285
Clarence	0	7875	113
Clarence	0	15750	361
Clarence	0	21000	749
Clarence	0	26250	2214
Clarence	0	34125	1367
Clarence	0	42000	743
Clarence	0	52500	914
Clarence	0	65625	763
Clarence	0	78750	432
Clarence	0	91875	354
Clarence	0	105000	218
Clarence	0	131250	305
Clarence	0	157500	46
Clarence	0	183750	37
Clarence	0	210000	13
Clarence	0	Inf	91
Clarence	1		1762
Clarence	1	0	236
Clarence	1	7875	127
Clarence	1	15750	92
Clarence	1	21000	174
Clarence	1	26250	496
Clarence	1	34125	550
Clarence	1	42000	2170
Clarence	1	52500	1733
Clarence	1	65625	1967
Clarence	1	78750	1948
Clarence	1	91875	1297
Clarence	1	105000	1332
Clarence	1	131250	2336
Clarence	1	157500	1451
Clarence	1	183750	971
Clarence	1	210000	509
Clarence	1	Inf	1030
Coffs Harbour	0		514
Coffs Harbour	0	0	246
Coffs Harbour	0	7875	100
Coffs Harbour	0	15750	318
Coffs Harbour	0	21000	650
Coffs Harbour	0	26250	1734
Coffs Harbour	0	34125	1385
Coffs Harbour	0	42000	719
Coffs Harbour	0	52500	831
Coffs Harbour	0	65625	783
Coffs Harbour	0	78750	538
Coffs Harbour	0	91875	389
Coffs Harbour	0	105000	301
Coffs Harbour	0	131250	421
Coffs Harbour	0	157500	72
Coffs Harbour	0	183750	84
Coffs Harbour	0	210000	27
Coffs Harbour	0	Inf	140
Coffs Harbour	1		1623
Coffs Harbour	1	0	171
Coffs Harbour	1	7875	104
Coffs Harbour	1	15750	101
Coffs Harbour	1	21000	113
Coffs Harbour	1	26250	399
Coffs Harbour	1	34125	458
Coffs Harbour	1	42000	1591
Coffs Harbour	1	52500	1332
Coffs Harbour	1	65625	1637
Coffs Harbour	1	78750	1979
Coffs Harbour	1	91875	1318
Coffs Harbour	1	105000	1364
Coffs Harbour	1	131250	2619
Coffs Harbour	1	157500	1837
Coffs Harbour	1	183750	1319
Coffs Harbour	1	210000	796
Coffs Harbour	1	Inf	1770
Coogee	0		720
Coogee	0	0	354
Coogee	0	7875	133
Coogee	0	15750	261
Coogee	0	21000	483
Coogee	0	26250	840
Coogee	0	34125	633
Coogee	0	42000	572
Coogee	0	52500	646
Coogee	0	65625	856
Coogee	0	78750	792
Coogee	0	91875	822
Coogee	0	105000	779
Coogee	0	131250	1831
Coogee	0	157500	320
Coogee	0	183750	713
Coogee	0	210000	212
Coogee	0	Inf	1697
Coogee	1		1237
Coogee	1	0	172
Coogee	1	7875	52
Coogee	1	15750	56
Coogee	1	21000	49
Coogee	1	26250	148
Coogee	1	34125	163
Coogee	1	42000	386
Coogee	1	52500	406
Coogee	1	65625	580
Coogee	1	78750	714
Coogee	1	91875	539
Coogee	1	105000	721
Coogee	1	131250	1793
Coogee	1	157500	1606
Coogee	1	183750	1734
Coogee	1	210000	1311
Coogee	1	Inf	8851
Cootamundra	0		603
Cootamundra	0	0	314
Cootamundra	0	7875	139
Cootamundra	0	15750	356
Cootamundra	0	21000	778
Cootamundra	0	26250	2170
Cootamundra	0	34125	1078
Cootamundra	0	42000	708
Cootamundra	0	52500	841
Cootamundra	0	65625	808
Cootamundra	0	78750	422
Cootamundra	0	91875	332
Cootamundra	0	105000	214
Cootamundra	0	131250	317
Cootamundra	0	157500	35
Cootamundra	0	183750	76
Cootamundra	0	210000	7
Cootamundra	0	Inf	127
Cootamundra	1		1873
Cootamundra	1	0	242
Cootamundra	1	7875	107
Cootamundra	1	15750	101
Cootamundra	1	21000	107
Cootamundra	1	26250	462
Cootamundra	1	34125	481
Cootamundra	1	42000	1775
Cootamundra	1	52500	1372
Cootamundra	1	65625	1515
Cootamundra	1	78750	1692
Cootamundra	1	91875	1129
Cootamundra	1	105000	1188
Cootamundra	1	131250	2228
Cootamundra	1	157500	1479
Cootamundra	1	183750	1043
Cootamundra	1	210000	556
Cootamundra	1	Inf	1242
Cronulla	0		251
Cronulla	0	0	254
Cronulla	0	7875	104
Cronulla	0	15750	170
Cronulla	0	21000	343
Cronulla	0	26250	939
Cronulla	0	34125	614
Cronulla	0	42000	490
Cronulla	0	52500	627
Cronulla	0	65625	739
Cronulla	0	78750	639
Cronulla	0	91875	548
Cronulla	0	105000	433
Cronulla	0	131250	811
Cronulla	0	157500	76
Cronulla	0	183750	226
Cronulla	0	210000	52
Cronulla	0	Inf	326
Cronulla	1		1280
Cronulla	1	0	186
Cronulla	1	7875	91
Cronulla	1	15750	63
Cronulla	1	21000	64
Cronulla	1	26250	197
Cronulla	1	34125	197
Cronulla	1	42000	623
Cronulla	1	52500	647
Cronulla	1	65625	852
Cronulla	1	78750	1036
Cronulla	1	91875	800
Cronulla	1	105000	936
Cronulla	1	131250	2181
Cronulla	1	157500	1955
Cronulla	1	183750	1986
Cronulla	1	210000	1511
Cronulla	1	Inf	6764
Davidson	0		191
Davidson	0	0	184
Davidson	0	7875	82
Davidson	0	15750	136
Davidson	0	21000	204
Davidson	0	26250	450
Davidson	0	34125	394
Davidson	0	42000	351
Davidson	0	52500	368
Davidson	0	65625	389
Davidson	0	78750	306
Davidson	0	91875	334
Davidson	0	105000	229
Davidson	0	131250	450
Davidson	0	157500	39
Davidson	0	183750	136
Davidson	0	210000	17
Davidson	0	Inf	337
Davidson	1		1376
Davidson	1	0	286
Davidson	1	7875	98
Davidson	1	15750	71
Davidson	1	21000	74
Davidson	1	26250	211
Davidson	1	34125	220
Davidson	1	42000	518
Davidson	1	52500	478
Davidson	1	65625	760
Davidson	1	78750	907
Davidson	1	91875	703
Davidson	1	105000	789
Davidson	1	131250	1826
Davidson	1	157500	1487
Davidson	1	183750	1615
Davidson	1	210000	1206
Davidson	1	Inf	9492
Drummoyne	0		346
Drummoyne	0	0	430
Drummoyne	0	7875	126
Drummoyne	0	15750	223
Drummoyne	0	21000	446
Drummoyne	0	26250	886
Drummoyne	0	34125	518
Drummoyne	0	42000	481
Drummoyne	0	52500	600
Drummoyne	0	65625	714
Drummoyne	0	78750	612
Drummoyne	0	91875	588
Drummoyne	0	105000	562
Drummoyne	0	131250	1210
Drummoyne	0	157500	129
Drummoyne	0	183750	432
Drummoyne	0	210000	66
Drummoyne	0	Inf	794
Drummoyne	1		1177
Drummoyne	1	0	300
Drummoyne	1	7875	98
Drummoyne	1	15750	86
Drummoyne	1	21000	81
Drummoyne	1	26250	245
Drummoyne	1	34125	283
Drummoyne	1	42000	738
Drummoyne	1	52500	658
Drummoyne	1	65625	872
Drummoyne	1	78750	1115
Drummoyne	1	91875	858
Drummoyne	1	105000	935
Drummoyne	1	131250	2339
Drummoyne	1	157500	1975
Drummoyne	1	183750	1992
Drummoyne	1	210000	1474
Drummoyne	1	Inf	7509
Dubbo	0		557
Dubbo	0	0	292
Dubbo	0	7875	101
Dubbo	0	15750	280
Dubbo	0	21000	585
Dubbo	0	26250	1600
Dubbo	0	34125	845
Dubbo	0	42000	594
Dubbo	0	52500	789
Dubbo	0	65625	770
Dubbo	0	78750	580
Dubbo	0	91875	461
Dubbo	0	105000	383
Dubbo	0	131250	593
Dubbo	0	157500	106
Dubbo	0	183750	121
Dubbo	0	210000	36
Dubbo	0	Inf	219
Dubbo	1		2002
Dubbo	1	0	201
Dubbo	1	7875	75
Dubbo	1	15750	82
Dubbo	1	21000	95
Dubbo	1	26250	343
Dubbo	1	34125	369
Dubbo	1	42000	1280
Dubbo	1	52500	1113
Dubbo	1	65625	1309
Dubbo	1	78750	1533
Dubbo	1	91875	1188
Dubbo	1	105000	1224
Dubbo	1	131250	2830
Dubbo	1	157500	2026
Dubbo	1	183750	1548
Dubbo	1	210000	951
Dubbo	1	Inf	2245
East Hills	0		284
East Hills	0	0	304
East Hills	0	7875	79
East Hills	0	15750	216
East Hills	0	21000	535
East Hills	0	26250	1150
East Hills	0	34125	507
East Hills	0	42000	346
East Hills	0	52500	401
East Hills	0	65625	411
East Hills	0	78750	320
East Hills	0	91875	255
East Hills	0	105000	206
East Hills	0	131250	324
East Hills	0	157500	54
East Hills	0	183750	72
East Hills	0	210000	24
East Hills	0	Inf	101
East Hills	1		1317
East Hills	1	0	306
East Hills	1	7875	87
East Hills	1	15750	105
East Hills	1	21000	121
East Hills	1	26250	366
East Hills	1	34125	373
East Hills	1	42000	1055
East Hills	1	52500	927
East Hills	1	65625	1169
East Hills	1	78750	1408
East Hills	1	91875	1069
East Hills	1	105000	1090
East Hills	1	131250	2497
East Hills	1	157500	2119
East Hills	1	183750	1821
East Hills	1	210000	1275
East Hills	1	Inf	3690
Epping	0		213
Epping	0	0	232
Epping	0	7875	97
Epping	0	15750	139
Epping	0	21000	264
Epping	0	26250	643
Epping	0	34125	546
Epping	0	42000	376
Epping	0	52500	419
Epping	0	65625	477
Epping	0	78750	354
Epping	0	91875	341
Epping	0	105000	278
Epping	0	131250	528
Epping	0	157500	72
Epping	0	183750	155
Epping	0	210000	30
Epping	0	Inf	229
Epping	1		1336
Epping	1	0	307
Epping	1	7875	122
Epping	1	15750	99
Epping	1	21000	93
Epping	1	26250	283
Epping	1	34125	307
Epping	1	42000	735
Epping	1	52500	758
Epping	1	65625	1015
Epping	1	78750	1242
Epping	1	91875	1006
Epping	1	105000	1000
Epping	1	131250	2484
Epping	1	157500	1954
Epping	1	183750	2066
Epping	1	210000	1544
Epping	1	Inf	7528
Fairfield	0		306
Fairfield	0	0	410
Fairfield	0	7875	85
Fairfield	0	15750	276
Fairfield	0	21000	775
Fairfield	0	26250	1219
Fairfield	0	34125	609
Fairfield	0	42000	373
Fairfield	0	52500	477
Fairfield	0	65625	452
Fairfield	0	78750	338
Fairfield	0	91875	197
Fairfield	0	105000	164
Fairfield	0	131250	191
Fairfield	0	157500	43
Fairfield	0	183750	34
Fairfield	0	210000	19
Fairfield	0	Inf	61
Fairfield	1		1491
Fairfield	1	0	577
Fairfield	1	7875	98
Fairfield	1	15750	183
Fairfield	1	21000	240
Fairfield	1	26250	586
Fairfield	1	34125	620
Fairfield	1	42000	1874
Fairfield	1	52500	1654
Fairfield	1	65625	1757
Fairfield	1	78750	1892
Fairfield	1	91875	1381
Fairfield	1	105000	1304
Fairfield	1	131250	2333
Fairfield	1	157500	1654
Fairfield	1	183750	1156
Fairfield	1	210000	779
Fairfield	1	Inf	1652
Gosford	0		579
Gosford	0	0	363
Gosford	0	7875	162
Gosford	0	15750	392
Gosford	0	21000	796
Gosford	0	26250	2043
Gosford	0	34125	1411
Gosford	0	42000	845
Gosford	0	52500	965
Gosford	0	65625	914
Gosford	0	78750	706
Gosford	0	91875	613
Gosford	0	105000	456
Gosford	0	131250	643
Gosford	0	157500	95
Gosford	0	183750	161
Gosford	0	210000	25
Gosford	0	Inf	225
Gosford	1		1292
Gosford	1	0	204
Gosford	1	7875	103
Gosford	1	15750	87
Gosford	1	21000	110
Gosford	1	26250	362
Gosford	1	34125	418
Gosford	1	42000	1342
