SA4_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Capital Region	45-54	21000	F	718
Capital Region	45-54	21000	M	557
Capital Region	45-54	26250	F	901
Capital Region	45-54	26250	M	570
Capital Region	45-54	34125	F	1208
Capital Region	45-54	34125	M	605
Capital Region	45-54	42000	F	1263
Capital Region	45-54	42000	M	642
Capital Region	45-54	52500	F	1485
Capital Region	45-54	52500	M	1151
Capital Region	45-54	65625	F	1581
Capital Region	45-54	65625	M	1667
Capital Region	45-54	78750	F	1242
Capital Region	45-54	78750	M	1387
Capital Region	45-54	91875	F	1296
Capital Region	45-54	91875	M	1284
Capital Region	45-54	105000	F	1045
Capital Region	45-54	105000	M	1213
Capital Region	45-54	157500	F	1946
Capital Region	45-54	157500	M	2461
Capital Region	45-54	183750	F	340
Capital Region	45-54	183750	M	604
Capital Region	45-54	Inf	F	546
Capital Region	45-54	Inf	M	1160
Capital Region	55-64		F	1188
Capital Region	55-64		M	1357
Capital Region	55-64	0	F	1471
Capital Region	55-64	0	M	865
Capital Region	55-64	7875	F	543
Capital Region	55-64	7875	M	281
Capital Region	55-64	15750	F	954
Capital Region	55-64	15750	M	632
Capital Region	55-64	21000	F	1308
Capital Region	55-64	21000	M	1026
Capital Region	55-64	26250	F	1494
Capital Region	55-64	26250	M	1094
Capital Region	55-64	34125	F	1569
Capital Region	55-64	34125	M	1005
Capital Region	55-64	42000	F	1496
Capital Region	55-64	42000	M	1076
Capital Region	55-64	52500	F	1527
Capital Region	55-64	52500	M	1445
Capital Region	55-64	65625	F	1738
Capital Region	55-64	65625	M	1947
Capital Region	55-64	78750	F	1109
Capital Region	55-64	78750	M	1404
Capital Region	55-64	91875	F	984
Capital Region	55-64	91875	M	1299
Capital Region	55-64	105000	F	781
Capital Region	55-64	105000	M	1016
Capital Region	55-64	157500	F	1143
Capital Region	55-64	157500	M	1796
Capital Region	55-64	183750	F	212
Capital Region	55-64	183750	M	429
Capital Region	55-64	Inf	F	311
Capital Region	55-64	Inf	M	870
Capital Region	65-74		F	1169
Capital Region	65-74		M	1199
Capital Region	65-74	0	F	1032
Capital Region	65-74	0	M	770
Capital Region	65-74	7875	F	552
Capital Region	65-74	7875	M	432
Capital Region	65-74	15750	F	1132
Capital Region	65-74	15750	M	889
Capital Region	65-74	21000	F	2680
Capital Region	65-74	21000	M	2295
Capital Region	65-74	26250	F	2577
Capital Region	65-74	26250	M	2047
Capital Region	65-74	34125	F	1828
Capital Region	65-74	34125	M	1563
Capital Region	65-74	42000	F	1280
Capital Region	65-74	42000	M	1285
Capital Region	65-74	52500	F	948
Capital Region	65-74	52500	M	1112
Capital Region	65-74	65625	F	847
Capital Region	65-74	65625	M	1364
Capital Region	65-74	78750	F	444
Capital Region	65-74	78750	M	805
Capital Region	65-74	91875	F	371
Capital Region	65-74	91875	M	659
Capital Region	65-74	105000	F	199
Capital Region	65-74	105000	M	393
Capital Region	65-74	157500	F	260
Capital Region	65-74	157500	M	510
Capital Region	65-74	183750	F	51
Capital Region	65-74	183750	M	146
Capital Region	65-74	Inf	F	149
Capital Region	65-74	Inf	M	286
Capital Region	75-84		F	921
Capital Region	75-84		M	783
Capital Region	75-84	0	F	357
Capital Region	75-84	0	M	322
Capital Region	75-84	7875	F	212
Capital Region	75-84	7875	M	160
Capital Region	75-84	15750	F	569
Capital Region	75-84	15750	M	454
Capital Region	75-84	21000	F	1555
Capital Region	75-84	21000	M	1683
Capital Region	75-84	26250	F	2001
Capital Region	75-84	26250	M	1317
Capital Region	75-84	34125	F	1006
Capital Region	75-84	34125	M	811
Capital Region	75-84	42000	F	616
Capital Region	75-84	42000	M	636
Capital Region	75-84	52500	F	399
Capital Region	75-84	52500	M	531
Capital Region	75-84	65625	F	216
Capital Region	75-84	65625	M	468
Capital Region	75-84	78750	F	115
Capital Region	75-84	78750	M	231
Capital Region	75-84	91875	F	106
Capital Region	75-84	91875	M	180
Capital Region	75-84	105000	F	47
Capital Region	75-84	105000	M	91
Capital Region	75-84	157500	F	53
Capital Region	75-84	157500	M	122
Capital Region	75-84	183750	F	19
Capital Region	75-84	183750	M	36
Capital Region	75-84	Inf	F	68
Capital Region	75-84	Inf	M	78
Capital Region	85+		F	717
Capital Region	85+		M	373
Capital Region	85+	0	F	170
Capital Region	85+	0	M	109
Capital Region	85+	7875	F	80
Capital Region	85+	7875	M	51
Capital Region	85+	15750	F	170
Capital Region	85+	15750	M	123
Capital Region	85+	21000	F	390
Capital Region	85+	21000	M	473
Capital Region	85+	26250	F	968
Capital Region	85+	26250	M	472
Capital Region	85+	34125	F	405
Capital Region	85+	34125	M	189
Capital Region	85+	42000	F	216
Capital Region	85+	42000	M	186
Capital Region	85+	52500	F	120
Capital Region	85+	52500	M	101
Capital Region	85+	65625	F	61
Capital Region	85+	65625	M	92
Capital Region	85+	78750	F	37
Capital Region	85+	78750	M	39
Capital Region	85+	91875	F	55
Capital Region	85+	91875	M	43
Capital Region	85+	105000	F	20
Capital Region	85+	105000	M	25
Capital Region	85+	157500	F	24
Capital Region	85+	157500	M	23
Capital Region	85+	183750	M	9
Capital Region	85+	Inf	F	15
Capital Region	85+	Inf	M	17
Central Coast	15-19		F	550
Central Coast	15-19		M	627
Central Coast	15-19	0	F	3302
Central Coast	15-19	0	M	4177
Central Coast	15-19	7875	F	2280
Central Coast	15-19	7875	M	1856
Central Coast	15-19	15750	F	1509
Central Coast	15-19	15750	M	1139
Central Coast	15-19	21000	F	639
Central Coast	15-19	21000	M	505
Central Coast	15-19	26250	F	527
Central Coast	15-19	26250	M	570
Central Coast	15-19	34125	F	440
Central Coast	15-19	34125	M	786
Central Coast	15-19	42000	F	297
Central Coast	15-19	42000	M	441
Central Coast	15-19	52500	F	134
Central Coast	15-19	52500	M	232
Central Coast	15-19	65625	F	54
Central Coast	15-19	65625	M	121
Central Coast	15-19	78750	F	13
Central Coast	15-19	78750	M	44
Central Coast	15-19	91875	M	15
Central Coast	15-19	105000	M	5
Central Coast	15-19	157500	F	7
Central Coast	15-19	157500	M	7
Central Coast	15-19	Inf	F	6
Central Coast	20-24		F	509
Central Coast	20-24		M	547
Central Coast	20-24	0	F	475
Central Coast	20-24	0	M	662
Central Coast	20-24	7875	F	287
Central Coast	20-24	7875	M	270
Central Coast	20-24	15750	F	698
Central Coast	20-24	15750	M	668
Central Coast	20-24	21000	F	716
Central Coast	20-24	21000	M	681
Central Coast	20-24	26250	F	811
Central Coast	20-24	26250	M	667
Central Coast	20-24	34125	F	1319
Central Coast	20-24	34125	M	966
Central Coast	20-24	42000	F	1422
Central Coast	20-24	42000	M	1359
Central Coast	20-24	52500	F	1288
Central Coast	20-24	52500	M	1439
Central Coast	20-24	65625	F	918
Central Coast	20-24	65625	M	1043
Central Coast	20-24	78750	F	425
Central Coast	20-24	78750	M	588
Central Coast	20-24	91875	F	164
Central Coast	20-24	91875	M	244
Central Coast	20-24	105000	F	46
Central Coast	20-24	105000	M	128
Central Coast	20-24	157500	F	39
Central Coast	20-24	157500	M	90
Central Coast	20-24	183750	F	8
Central Coast	20-24	183750	M	8
Central Coast	20-24	Inf	F	12
Central Coast	20-24	Inf	M	19
Central Coast	25-34		F	1121
Central Coast	25-34		M	1248
Central Coast	25-34	0	F	1024
Central Coast	25-34	0	M	546
Central Coast	25-34	7875	F	268
Central Coast	25-34	7875	M	106
Central Coast	25-34	15750	F	676
Central Coast	25-34	15750	M	504
Central Coast	25-34	21000	F	954
Central Coast	25-34	21000	M	765
Central Coast	25-34	26250	F	1117
Central Coast	25-34	26250	M	584
Central Coast	25-34	34125	F	1923
Central Coast	25-34	34125	M	821
Central Coast	25-34	42000	F	2227
Central Coast	25-34	42000	M	1155
Central Coast	25-34	52500	F	2427
Central Coast	25-34	52500	M	2147
Central Coast	25-34	65625	F	2530
Central Coast	25-34	65625	M	2868
Central Coast	25-34	78750	F	1868
Central Coast	25-34	78750	M	2343
Central Coast	25-34	91875	F	1395
Central Coast	25-34	91875	M	1843
Central Coast	25-34	105000	F	912
Central Coast	25-34	105000	M	1315
Central Coast	25-34	157500	F	878
Central Coast	25-34	157500	M	1791
Central Coast	25-34	183750	F	101
Central Coast	25-34	183750	M	286
Central Coast	25-34	Inf	F	80
Central Coast	25-34	Inf	M	294
Central Coast	35-44		F	1157
Central Coast	35-44		M	1173
Central Coast	35-44	0	F	1280
Central Coast	35-44	0	M	465
Central Coast	35-44	7875	F	431
Central Coast	35-44	7875	M	99
Central Coast	35-44	15750	F	699
Central Coast	35-44	15750	M	362
Central Coast	35-44	21000	F	965
Central Coast	35-44	21000	M	574
Central Coast	35-44	26250	F	1147
Central Coast	35-44	26250	M	531
Central Coast	35-44	34125	F	1881
Central Coast	35-44	34125	M	607
Central Coast	35-44	42000	F	2175
Central Coast	35-44	42000	M	827
Central Coast	35-44	52500	F	2283
Central Coast	35-44	52500	M	1460
Central Coast	35-44	65625	F	2298
Central Coast	35-44	65625	M	2243
Central Coast	35-44	78750	F	1834
Central Coast	35-44	78750	M	2175
Central Coast	35-44	91875	F	1492
Central Coast	35-44	91875	M	2088
Central Coast	35-44	105000	F	1216
Central Coast	35-44	105000	M	1865
Central Coast	35-44	157500	F	1873
Central Coast	35-44	157500	M	3404
Central Coast	35-44	183750	F	289
Central Coast	35-44	183750	M	843
Central Coast	35-44	Inf	F	416
Central Coast	35-44	Inf	M	1174
Central Coast	45-54		F	1076
Central Coast	45-54		M	1290
Central Coast	45-54	0	F	1303
Central Coast	45-54	0	M	647
Central Coast	45-54	7875	F	441
Central Coast	45-54	7875	M	156
Central Coast	45-54	15750	F	748
Central Coast	45-54	15750	M	440
Central Coast	45-54	21000	F	1145
Central Coast	45-54	21000	M	802
Central Coast	45-54	26250	F	1418
Central Coast	45-54	26250	M	796
Central Coast	45-54	34125	F	1992
Central Coast	45-54	34125	M	846
Central Coast	45-54	42000	F	2201
Central Coast	45-54	42000	M	975
Central Coast	45-54	52500	F	2372
Central Coast	45-54	52500	M	1567
Central Coast	45-54	65625	F	2603
Central Coast	45-54	65625	M	2404
Central Coast	45-54	78750	F	1892
Central Coast	45-54	78750	M	2002
Central Coast	45-54	91875	F	1569
Central Coast	45-54	91875	M	2043
Central Coast	45-54	105000	F	1250
Central Coast	45-54	105000	M	1736
Central Coast	45-54	157500	F	1940
Central Coast	45-54	157500	M	3385
Central Coast	45-54	183750	F	354
Central Coast	45-54	183750	M	820
Central Coast	45-54	Inf	F	499
Central Coast	45-54	Inf	M	1484
Central Coast	55-64		F	1112
Central Coast	55-64		M	1153
Central Coast	55-64	0	F	2353
Central Coast	55-64	0	M	1114
Central Coast	55-64	7875	F	783
Central Coast	55-64	7875	M	361
Central Coast	55-64	15750	F	1191
Central Coast	55-64	15750	M	713
Central Coast	55-64	21000	F	1970
Central Coast	55-64	21000	M	1280
Central Coast	55-64	26250	F	2128
Central Coast	55-64	26250	M	1255
Central Coast	55-64	34125	F	2332
Central Coast	55-64	34125	M	1232
Central Coast	55-64	42000	F	2214
Central Coast	55-64	42000	M	1215
Central Coast	55-64	52500	F	2245
Central Coast	55-64	52500	M	1906
Central Coast	55-64	65625	F	2295
Central Coast	55-64	65625	M	2461
Central Coast	55-64	78750	F	1432
Central Coast	55-64	78750	M	1877
Central Coast	55-64	91875	F	1079
Central Coast	55-64	91875	M	1565
Central Coast	55-64	105000	F	842
Central Coast	55-64	105000	M	1321
Central Coast	55-64	157500	F	1119
Central Coast	55-64	157500	M	2265
Central Coast	55-64	183750	F	171
Central Coast	55-64	183750	M	543
Central Coast	55-64	Inf	F	337
Central Coast	55-64	Inf	M	1019
Central Coast	65-74		F	1417
Central Coast	65-74		M	1170
Central Coast	65-74	0	F	1528
Central Coast	65-74	0	M	1057
Central Coast	65-74	7875	F	705
Central Coast	65-74	7875	M	440
Central Coast	65-74	15750	F	1439
Central Coast	65-74	15750	M	984
Central Coast	65-74	21000	F	3991
Central Coast	65-74	21000	M	3076
Central Coast	65-74	26250	F	4130
Central Coast	65-74	26250	M	2533
Central Coast	65-74	34125	F	3042
Central Coast	65-74	34125	M	2189
Central Coast	65-74	42000	F	1844
Central Coast	65-74	42000	M	1551
Central Coast	65-74	52500	F	1232
Central Coast	65-74	52500	M	1440
Central Coast	65-74	65625	F	945
Central Coast	65-74	65625	M	1444
Central Coast	65-74	78750	F	494
Central Coast	65-74	78750	M	953
Central Coast	65-74	91875	F	347
Central Coast	65-74	91875	M	637
Central Coast	65-74	105000	F	219
Central Coast	65-74	105000	M	414
Central Coast	65-74	157500	F	254
Central Coast	65-74	157500	M	561
Central Coast	65-74	183750	F	74
Central Coast	65-74	183750	M	141
Central Coast	65-74	Inf	F	132
Central Coast	65-74	Inf	M	303
Central Coast	75-84		F	1703
Central Coast	75-84		M	1166
Central Coast	75-84	0	F	580
Central Coast	75-84	0	M	468
Central Coast	75-84	7875	F	331
Central Coast	75-84	7875	M	237
Central Coast	75-84	15750	F	809
Central Coast	75-84	15750	M	636
Central Coast	75-84	21000	F	2677
Central Coast	75-84	21000	M	2694
Central Coast	75-84	26250	F	3467
Central Coast	75-84	26250	M	2092
Central Coast	75-84	34125	F	1963
Central Coast	75-84	34125	M	1581
Central Coast	75-84	42000	F	978
Central Coast	75-84	42000	M	971
Central Coast	75-84	52500	F	541
Central Coast	75-84	52500	M	632
Central Coast	75-84	65625	F	286
Central Coast	75-84	65625	M	531
Central Coast	75-84	78750	F	138
Central Coast	75-84	78750	M	245
Central Coast	75-84	91875	F	147
Central Coast	75-84	91875	M	191
Central Coast	75-84	105000	F	63
Central Coast	75-84	105000	M	97
Central Coast	75-84	157500	F	61
Central Coast	75-84	157500	M	135
Central Coast	75-84	183750	F	24
Central Coast	75-84	183750	M	36
Central Coast	75-84	Inf	F	81
Central Coast	75-84	Inf	M	131
Central Coast	85+		F	1732
Central Coast	85+		M	854
Central Coast	85+	0	F	297
Central Coast	85+	0	M	157
Central Coast	85+	7875	F	126
Central Coast	85+	7875	M	85
Central Coast	85+	15750	F	211
Central Coast	85+	15750	M	164
Central Coast	85+	21000	F	664
Central Coast	85+	21000	M	767
Central Coast	85+	26250	F	1730
Central Coast	85+	26250	M	752
Central Coast	85+	34125	F	979
Central Coast	85+	34125	M	410
Central Coast	85+	42000	F	306
Central Coast	85+	42000	M	275
Central Coast	85+	52500	F	205
Central Coast	85+	52500	M	174
Central Coast	85+	65625	F	136
Central Coast	85+	65625	M	109
Central Coast	85+	78750	F	70
Central Coast	85+	78750	M	47
Central Coast	85+	91875	F	64
Central Coast	85+	91875	M	55
Central Coast	85+	105000	F	23
Central Coast	85+	105000	M	9
Central Coast	85+	157500	F	21
Central Coast	85+	157500	M	22
Central Coast	85+	183750	F	18
Central Coast	85+	183750	M	7
Central Coast	85+	Inf	F	44
Central Coast	85+	Inf	M	33
Central West	15-19		F	519
Central West	15-19		M	632
Central West	15-19	0	F	2037
Central West	15-19	0	M	2407
Central West	15-19	7875	F	1392
Central West	15-19	7875	M	1225
Central West	15-19	15750	F	705
Central West	15-19	15750	M	601
Central West	15-19	21000	F	304
Central West	15-19	21000	M	256
Central West	15-19	26250	F	278
Central West	15-19	26250	M	372
Central West	15-19	34125	F	297
Central West	15-19	34125	M	475
Central West	15-19	42000	F	207
Central West	15-19	42000	M	338
Central West	15-19	52500	F	156
Central West	15-19	52500	M	214
Central West	15-19	65625	F	63
Central West	15-19	65625	M	104
Central West	15-19	78750	F	25
Central West	15-19	78750	M	24
Central West	15-19	91875	F	13
Central West	15-19	91875	M	24
Central West	15-19	105000	F	7
Central West	15-19	105000	M	4
Central West	15-19	157500	F	5
Central West	15-19	157500	M	6
Central West	15-19	Inf	F	4
Central West	15-19	Inf	M	3
Central West	20-24		F	406
Central West	20-24		M	687
Central West	20-24	0	F	237
Central West	20-24	0	M	295
Central West	20-24	7875	F	137
Central West	20-24	7875	M	113
Central West	20-24	15750	F	376
Central West	20-24	15750	M	323
Central West	20-24	21000	F	398
Central West	20-24	21000	M	298
Central West	20-24	26250	F	432
Central West	20-24	26250	M	303
Central West	20-24	34125	F	627
Central West	20-24	34125	M	428
Central West	20-24	42000	F	744
Central West	20-24	42000	M	651
Central West	20-24	52500	F	811
Central West	20-24	52500	M	912
Central West	20-24	65625	F	570
Central West	20-24	65625	M	740
Central West	20-24	78750	F	354
Central West	20-24	78750	M	414
Central West	20-24	91875	F	156
Central West	20-24	91875	M	277
Central West	20-24	105000	F	57
Central West	20-24	105000	M	150
Central West	20-24	157500	F	39
Central West	20-24	157500	M	168
Central West	20-24	183750	F	4
Central West	20-24	183750	M	22
Central West	20-24	Inf	F	11
Central West	20-24	Inf	M	15
Central West	25-34		F	922
Central West	25-34		M	1422
Central West	25-34	0	F	625
Central West	25-34	0	M	266
Central West	25-34	7875	F	219
Central West	25-34	7875	M	69
Central West	25-34	15750	F	455
Central West	25-34	15750	M	277
Central West	25-34	21000	F	579
Central West	25-34	21000	M	375
Central West	25-34	26250	F	751
Central West	25-34	26250	M	335
Central West	25-34	34125	F	1240
Central West	25-34	34125	M	408
Central West	25-34	42000	F	1409
Central West	25-34	42000	M	682
Central West	25-34	52500	F	1527
Central West	25-34	52500	M	1281
Central West	25-34	65625	F	1530
Central West	25-34	65625	M	1696
Central West	25-34	78750	F	1149
Central West	25-34	78750	M	1401
Central West	25-34	91875	F	900
Central West	25-34	91875	M	1097
Central West	25-34	105000	F	582
Central West	25-34	105000	M	874
Central West	25-34	157500	F	583
Central West	25-34	157500	M	1529
Central West	25-34	183750	F	62
Central West	25-34	183750	M	307
Central West	25-34	Inf	F	57
Central West	25-34	Inf	M	249
Central West	35-44		F	912
Central West	35-44		M	1369
Central West	35-44	0	F	596
Central West	35-44	0	M	261
Central West	35-44	7875	F	224
Central West	35-44	7875	M	76
Central West	35-44	15750	F	396
Central West	35-44	15750	M	274
Central West	35-44	21000	F	526
Central West	35-44	21000	M	337
Central West	35-44	26250	F	699
Central West	35-44	26250	M	370
Central West	35-44	34125	F	1129
Central West	35-44	34125	M	422
Central West	35-44	42000	F	1232
Central West	35-44	42000	M	502
Central West	35-44	52500	F	1277
Central West	35-44	52500	M	930
Central West	35-44	65625	F	1384
Central West	35-44	65625	M	1272
Central West	35-44	78750	F	995
Central West	35-44	78750	M	1113
Central West	35-44	91875	F	817
Central West	35-44	91875	M	1053
Central West	35-44	105000	F	625
Central West	35-44	105000	M	939
Central West	35-44	157500	F	1052
Central West	35-44	157500	M	2013
Central West	35-44	183750	F	140
Central West	35-44	183750	M	425
Central West	35-44	Inf	F	195
Central West	35-44	Inf	M	580
Central West	45-54		F	954
Central West	45-54		M	1222
Central West	45-54	0	F	646
Central West	45-54	0	M	390
Central West	45-54	7875	F	231
Central West	45-54	7875	M	104
Central West	45-54	15750	F	460
Central West	45-54	15750	M	341
Central West	45-54	21000	F	716
Central West	45-54	21000	M	545
Central West	45-54	26250	F	848
Central West	45-54	26250	M	552
Central West	45-54	34125	F	1128
Central West	45-54	34125	M	479
Central West	45-54	42000	F	1207
Central West	45-54	42000	M	579
Central West	45-54	52500	F	1423
Central West	45-54	52500	M	1034
Central West	45-54	65625	F	1440
Central West	45-54	65625	M	1372
Central West	45-54	78750	F	1029
Central West	45-54	78750	M	1072
Central West	45-54	91875	F	898
Central West	45-54	91875	M	1095
Central West	45-54	105000	F	797
Central West	45-54	105000	M	938
Central West	45-54	157500	F	1170
Central West	45-54	157500	M	1967
Central West	45-54	183750	F	178
Central West	45-54	183750	M	440
Central West	45-54	Inf	F	238
Central West	45-54	Inf	M	725
Central West	55-64		F	994
Central West	55-64		M	1215
Central West	55-64	0	F	1335
Central West	55-64	0	M	670
Central West	55-64	7875	F	425
Central West	55-64	7875	M	224
Central West	55-64	15750	F	722
Central West	55-64	15750	M	537
Central West	55-64	21000	F	1210
Central West	55-64	21000	M	942
Central West	55-64	26250	F	1229
Central West	55-64	26250	M	913
Central West	55-64	34125	F	1290
Central West	55-64	34125	M	832
Central West	55-64	42000	F	1210
Central West	55-64	42000	M	770
Central West	55-64	52500	F	1249
Central West	55-64	52500	M	1225
Central West	55-64	65625	F	1301
Central West	55-64	65625	M	1566
Central West	55-64	78750	F	819
Central West	55-64	78750	M	1106
Central West	55-64	91875	F	682
Central West	55-64	91875	M	991
Central West	55-64	105000	F	524
Central West	55-64	105000	M	762
Central West	55-64	157500	F	731
Central West	55-64	157500	M	1370
Central West	55-64	183750	F	111
Central West	55-64	183750	M	279
Central West	55-64	Inf	F	182
Central West	55-64	Inf	M	520
Central West	65-74		F	980
Central West	65-74		M	1154
Central West	65-74	0	F	821
Central West	65-74	0	M	636
Central West	65-74	7875	F	417
Central West	65-74	7875	M	305
Central West	65-74	15750	F	869
Central West	65-74	15750	M	691
Central West	65-74	21000	F	2330
Central West	65-74	21000	M	1942
Central West	65-74	26250	F	2266
Central West	65-74	26250	M	1814
Central West	65-74	34125	F	1353
Central West	65-74	34125	M	1231
Central West	65-74	42000	F	997
Central West	65-74	42000	M	945
Central West	65-74	52500	F	668
Central West	65-74	52500	M	904
Central West	65-74	65625	F	554
Central West	65-74	65625	M	917
Central West	65-74	78750	F	322
Central West	65-74	78750	M	550
Central West	65-74	91875	F	262
Central West	65-74	91875	M	390
Central West	65-74	105000	F	146
Central West	65-74	105000	M	257
Central West	65-74	157500	F	150
Central West	65-74	157500	M	344
Central West	65-74	183750	F	38
Central West	65-74	183750	M	85
Central West	65-74	Inf	F	108
Central West	65-74	Inf	M	216
Central West	75-84		F	940
Central West	75-84		M	796
Central West	75-84	0	F	326
Central West	75-84	0	M	288
Central West	75-84	7875	F	172
Central West	75-84	7875	M	130
Central West	75-84	15750	F	478
Central West	75-84	15750	M	397
Central West	75-84	21000	F	1466
Central West	75-84	21000	M	1632
Central West	75-84	26250	F	1996
Central West	75-84	26250	M	1278
Central West	75-84	34125	F	846
Central West	75-84	34125	M	739
Central West	75-84	42000	F	505
Central West	75-84	42000	M	548
Central West	75-84	52500	F	277
Central West	75-84	52500	M	356
Central West	75-84	65625	F	169
Central West	75-84	65625	M	288
Central West	75-84	78750	F	72
Central West	75-84	78750	M	146
Central West	75-84	91875	F	120
Central West	75-84	91875	M	153
Central West	75-84	105000	F	38
Central West	75-84	105000	M	43
Central West	75-84	157500	F	41
Central West	75-84	157500	M	62
Central West	75-84	183750	F	18
Central West	75-84	183750	M	20
Central West	75-84	Inf	F	49
Central West	75-84	Inf	M	70
Central West	85+		F	622
Central West	85+		M	316
Central West	85+	0	F	138
Central West	85+	0	M	83
Central West	85+	7875	F	64
Central West	85+	7875	M	43
Central West	85+	15750	F	147
Central West	85+	15750	M	120
Central West	85+	21000	F	400
Central West	85+	21000	M	442
Central West	85+	26250	F	1197
Central West	85+	26250	M	528
Central West	85+	34125	F	425
Central West	85+	34125	M	199
Central West	85+	42000	F	165
Central West	85+	42000	M	128
Central West	85+	52500	F	106
Central West	85+	52500	M	78
Central West	85+	65625	F	40
Central West	85+	65625	M	51
Central West	85+	78750	F	15
Central West	85+	78750	M	21
Central West	85+	91875	F	43
Central West	85+	91875	M	23
Central West	85+	105000	F	16
Central West	85+	105000	M	21
Central West	85+	157500	F	14
Central West	85+	157500	M	16
Central West	85+	183750	F	7
Central West	85+	183750	M	9
