SA4_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Central Coast	0	1	1	9600	97
Central Coast	0	1	1	12000	142
Central Coast	0	1	1	14400	205
Central Coast	0	1	1	16800	223
Central Coast	0	1	1	19200	272
Central Coast	0	1	1	21600	196
Central Coast	0	1	1	24000	284
Central Coast	0	1	1	26400	135
Central Coast	0	1	1	28800	84
Central Coast	0	1	1	31200	195
Central Coast	0	1	1	36000	187
Central Coast	0	1	1	48000	44
Central Coast	0	1	1	60000	29
Central Coast	1	0	0	0	492
Central Coast	1	0	0	1800	136
Central Coast	1	0	0	3600	242
Central Coast	1	0	0	5400	223
Central Coast	1	0	0	7200	337
Central Coast	1	0	0	9600	449
Central Coast	1	0	0	12000	521
Central Coast	1	0	0	14400	616
Central Coast	1	0	0	16800	634
Central Coast	1	0	0	19200	829
Central Coast	1	0	0	21600	650
Central Coast	1	0	0	24000	1163
Central Coast	1	0	0	26400	614
Central Coast	1	0	0	28800	498
Central Coast	1	0	0	31200	983
Central Coast	1	0	0	36000	1130
Central Coast	1	0	0	48000	433
Central Coast	1	0	0	60000	286
Central Coast	1	1	0	0	221
Central Coast	1	1	0	1800	77
Central Coast	1	1	0	3600	127
Central Coast	1	1	0	5400	109
Central Coast	1	1	0	7200	190
Central Coast	1	1	0	9600	296
Central Coast	1	1	0	12000	373
Central Coast	1	1	0	14400	459
Central Coast	1	1	0	16800	476
Central Coast	1	1	0	19200	608
Central Coast	1	1	0	21600	423
Central Coast	1	1	0	24000	741
Central Coast	1	1	0	26400	327
Central Coast	1	1	0	28800	227
Central Coast	1	1	0	31200	601
Central Coast	1	1	0	36000	680
Central Coast	1	1	0	48000	288
Central Coast	1	1	0	60000	203
Central Coast	1	1	1	0	255
Central Coast	1	1	1	1800	53
Central Coast	1	1	1	3600	94
Central Coast	1	1	1	5400	82
Central Coast	1	1	1	7200	152
Central Coast	1	1	1	9600	318
Central Coast	1	1	1	12000	455
Central Coast	1	1	1	14400	745
Central Coast	1	1	1	16800	952
Central Coast	1	1	1	19200	1360
Central Coast	1	1	1	21600	1228
Central Coast	1	1	1	24000	2188
Central Coast	1	1	1	26400	1295
Central Coast	1	1	1	28800	975
Central Coast	1	1	1	31200	2125
Central Coast	1	1	1	36000	2345
Central Coast	1	1	1	48000	799
Central Coast	1	1	1	60000	541
Central West		1	1	0	9
Central West		1	1	3600	9
Central West		1	1	5400	8
Central West		1	1	7200	6
Central West		1	1	9600	11
Central West		1	1	12000	14
Central West		1	1	14400	17
Central West		1	1	16800	4
Central West		1	1	19200	8
Central West		1	1	21600	5
Central West		1	1	24000	11
Central West		1	1	31200	8
Central West		1	1	36000	8
Central West	0	1	0	0	50
Central West	0	1	0	1800	18
Central West	0	1	0	3600	48
Central West	0	1	0	5400	51
Central West	0	1	0	7200	73
Central West	0	1	0	9600	118
Central West	0	1	0	12000	116
Central West	0	1	0	14400	150
Central West	0	1	0	16800	93
Central West	0	1	0	19200	113
Central West	0	1	0	21600	52
Central West	0	1	0	24000	75
Central West	0	1	0	26400	9
Central West	0	1	0	28800	13
Central West	0	1	0	31200	37
Central West	0	1	0	36000	28
Central West	0	1	0	48000	14
Central West	0	1	0	60000	9
Central West	0	1	1	0	28
Central West	0	1	1	1800	11
Central West	0	1	1	3600	25
Central West	0	1	1	5400	48
Central West	0	1	1	7200	94
Central West	0	1	1	9600	140
Central West	0	1	1	12000	140
Central West	0	1	1	14400	180
Central West	0	1	1	16800	146
Central West	0	1	1	19200	145
Central West	0	1	1	21600	93
Central West	0	1	1	24000	102
Central West	0	1	1	26400	36
Central West	0	1	1	28800	15
Central West	0	1	1	31200	55
Central West	0	1	1	36000	36
Central West	0	1	1	48000	7
Central West	0	1	1	60000	14
Central West	1	0	0	0	310
Central West	1	0	0	1800	81
Central West	1	0	0	3600	204
Central West	1	0	0	5400	188
Central West	1	0	0	7200	312
Central West	1	0	0	9600	432
Central West	1	0	0	12000	505
Central West	1	0	0	14400	608
Central West	1	0	0	16800	542
Central West	1	0	0	19200	624
Central West	1	0	0	21600	399
Central West	1	0	0	24000	538
Central West	1	0	0	26400	171
Central West	1	0	0	28800	131
Central West	1	0	0	31200	285
Central West	1	0	0	36000	349
Central West	1	0	0	48000	123
Central West	1	0	0	60000	122
Central West	1	1	0	0	102
Central West	1	1	0	1800	24
Central West	1	1	0	3600	67
Central West	1	1	0	5400	64
Central West	1	1	0	7200	105
Central West	1	1	0	9600	169
Central West	1	1	0	12000	236
Central West	1	1	0	14400	285
Central West	1	1	0	16800	240
Central West	1	1	0	19200	301
Central West	1	1	0	21600	174
Central West	1	1	0	24000	324
Central West	1	1	0	26400	76
Central West	1	1	0	28800	70
Central West	1	1	0	31200	186
Central West	1	1	0	36000	214
Central West	1	1	0	48000	97
Central West	1	1	0	60000	52
Central West	1	1	1	0	181
Central West	1	1	1	1800	39
Central West	1	1	1	3600	74
Central West	1	1	1	5400	121
Central West	1	1	1	7200	288
Central West	1	1	1	9600	462
Central West	1	1	1	12000	655
Central West	1	1	1	14400	878
Central West	1	1	1	16800	909
Central West	1	1	1	19200	997
Central West	1	1	1	21600	748
Central West	1	1	1	24000	1062
Central West	1	1	1	26400	474
Central West	1	1	1	28800	266
Central West	1	1	1	31200	702
Central West	1	1	1	36000	679
Central West	1	1	1	48000	268
Central West	1	1	1	60000	211
Coffs Harbour - Grafton		1	1	0	8
Coffs Harbour - Grafton		1	1	3600	4
Coffs Harbour - Grafton		1	1	7200	4
Coffs Harbour - Grafton		1	1	9600	7
Coffs Harbour - Grafton		1	1	12000	8
Coffs Harbour - Grafton		1	1	14400	8
Coffs Harbour - Grafton		1	1	16800	9
Coffs Harbour - Grafton		1	1	19200	7
Coffs Harbour - Grafton		1	1	21600	6
Coffs Harbour - Grafton		1	1	24000	6
Coffs Harbour - Grafton		1	1	26400	3
Coffs Harbour - Grafton		1	1	28800	4
Coffs Harbour - Grafton	0	1	0	0	31
Coffs Harbour - Grafton	0	1	0	1800	17
Coffs Harbour - Grafton	0	1	0	3600	27
Coffs Harbour - Grafton	0	1	0	5400	34
Coffs Harbour - Grafton	0	1	0	7200	69
Coffs Harbour - Grafton	0	1	0	9600	70
Coffs Harbour - Grafton	0	1	0	12000	92
Coffs Harbour - Grafton	0	1	0	14400	106
Coffs Harbour - Grafton	0	1	0	16800	58
Coffs Harbour - Grafton	0	1	0	19200	67
Coffs Harbour - Grafton	0	1	0	21600	55
Coffs Harbour - Grafton	0	1	0	24000	63
Coffs Harbour - Grafton	0	1	0	26400	18
Coffs Harbour - Grafton	0	1	0	28800	7
Coffs Harbour - Grafton	0	1	0	31200	23
Coffs Harbour - Grafton	0	1	0	36000	29
Coffs Harbour - Grafton	0	1	0	48000	9
Coffs Harbour - Grafton	0	1	1	0	29
Coffs Harbour - Grafton	0	1	1	1800	6
Coffs Harbour - Grafton	0	1	1	3600	19
Coffs Harbour - Grafton	0	1	1	5400	22
Coffs Harbour - Grafton	0	1	1	7200	37
Coffs Harbour - Grafton	0	1	1	9600	67
Coffs Harbour - Grafton	0	1	1	12000	111
Coffs Harbour - Grafton	0	1	1	14400	124
Coffs Harbour - Grafton	0	1	1	16800	122
Coffs Harbour - Grafton	0	1	1	19200	129
Coffs Harbour - Grafton	0	1	1	21600	84
Coffs Harbour - Grafton	0	1	1	24000	95
Coffs Harbour - Grafton	0	1	1	26400	35
Coffs Harbour - Grafton	0	1	1	28800	10
Coffs Harbour - Grafton	0	1	1	31200	44
Coffs Harbour - Grafton	0	1	1	36000	40
Coffs Harbour - Grafton	0	1	1	48000	5
Coffs Harbour - Grafton	0	1	1	60000	4
Coffs Harbour - Grafton	1	0	0	0	230
Coffs Harbour - Grafton	1	0	0	1800	69
Coffs Harbour - Grafton	1	0	0	3600	158
Coffs Harbour - Grafton	1	0	0	5400	121
Coffs Harbour - Grafton	1	0	0	7200	217
Coffs Harbour - Grafton	1	0	0	9600	313
Coffs Harbour - Grafton	1	0	0	12000	338
Coffs Harbour - Grafton	1	0	0	14400	434
Coffs Harbour - Grafton	1	0	0	16800	322
Coffs Harbour - Grafton	1	0	0	19200	415
Coffs Harbour - Grafton	1	0	0	21600	238
Coffs Harbour - Grafton	1	0	0	24000	443
Coffs Harbour - Grafton	1	0	0	26400	183
Coffs Harbour - Grafton	1	0	0	28800	106
Coffs Harbour - Grafton	1	0	0	31200	226
Coffs Harbour - Grafton	1	0	0	36000	223
Coffs Harbour - Grafton	1	0	0	48000	85
Coffs Harbour - Grafton	1	0	0	60000	69
Coffs Harbour - Grafton	1	1	0	0	67
Coffs Harbour - Grafton	1	1	0	1800	14
Coffs Harbour - Grafton	1	1	0	3600	48
Coffs Harbour - Grafton	1	1	0	5400	36
Coffs Harbour - Grafton	1	1	0	7200	90
Coffs Harbour - Grafton	1	1	0	9600	130
Coffs Harbour - Grafton	1	1	0	12000	154
Coffs Harbour - Grafton	1	1	0	14400	187
Coffs Harbour - Grafton	1	1	0	16800	153
Coffs Harbour - Grafton	1	1	0	19200	194
Coffs Harbour - Grafton	1	1	0	21600	118
Coffs Harbour - Grafton	1	1	0	24000	198
Coffs Harbour - Grafton	1	1	0	26400	52
Coffs Harbour - Grafton	1	1	0	28800	34
Coffs Harbour - Grafton	1	1	0	31200	135
Coffs Harbour - Grafton	1	1	0	36000	116
Coffs Harbour - Grafton	1	1	0	48000	41
Coffs Harbour - Grafton	1	1	0	60000	27
Coffs Harbour - Grafton	1	1	1	0	84
Coffs Harbour - Grafton	1	1	1	1800	27
Coffs Harbour - Grafton	1	1	1	3600	60
Coffs Harbour - Grafton	1	1	1	5400	62
Coffs Harbour - Grafton	1	1	1	7200	125
Coffs Harbour - Grafton	1	1	1	9600	202
Coffs Harbour - Grafton	1	1	1	12000	327
Coffs Harbour - Grafton	1	1	1	14400	491
Coffs Harbour - Grafton	1	1	1	16800	504
Coffs Harbour - Grafton	1	1	1	19200	647
Coffs Harbour - Grafton	1	1	1	21600	519
Coffs Harbour - Grafton	1	1	1	24000	686
Coffs Harbour - Grafton	1	1	1	26400	290
Coffs Harbour - Grafton	1	1	1	28800	179
Coffs Harbour - Grafton	1	1	1	31200	415
Coffs Harbour - Grafton	1	1	1	36000	363
Coffs Harbour - Grafton	1	1	1	48000	93
Coffs Harbour - Grafton	1	1	1	60000	96
Far West and Orana		1	1	0	9
Far West and Orana		1	1	3600	8
Far West and Orana		1	1	5400	8
Far West and Orana		1	1	7200	8
Far West and Orana		1	1	9600	9
Far West and Orana		1	1	12000	5
Far West and Orana		1	1	14400	7
Far West and Orana		1	1	16800	10
Far West and Orana		1	1	19200	9
Far West and Orana		1	1	24000	4
Far West and Orana	0	1	0	0	23
Far West and Orana	0	1	0	1800	12
Far West and Orana	0	1	0	3600	60
Far West and Orana	0	1	0	5400	44
Far West and Orana	0	1	0	7200	61
Far West and Orana	0	1	0	9600	53
Far West and Orana	0	1	0	12000	64
Far West and Orana	0	1	0	14400	58
Far West and Orana	0	1	0	16800	26
Far West and Orana	0	1	0	19200	29
Far West and Orana	0	1	0	21600	15
Far West and Orana	0	1	0	24000	22
Far West and Orana	0	1	0	26400	8
Far West and Orana	0	1	0	28800	6
Far West and Orana	0	1	0	31200	15
Far West and Orana	0	1	0	36000	10
Far West and Orana	0	1	0	48000	9
Far West and Orana	0	1	0	60000	3
Far West and Orana	0	1	1	0	25
Far West and Orana	0	1	1	1800	23
Far West and Orana	0	1	1	3600	36
Far West and Orana	0	1	1	5400	40
Far West and Orana	0	1	1	7200	85
Far West and Orana	0	1	1	9600	99
Far West and Orana	0	1	1	12000	103
Far West and Orana	0	1	1	14400	94
Far West and Orana	0	1	1	16800	75
Far West and Orana	0	1	1	19200	55
Far West and Orana	0	1	1	21600	31
Far West and Orana	0	1	1	24000	29
Far West and Orana	0	1	1	26400	11
Far West and Orana	0	1	1	28800	6
Far West and Orana	0	1	1	31200	18
Far West and Orana	0	1	1	36000	13
Far West and Orana	0	1	1	48000	4
Far West and Orana	0	1	1	60000	7
Far West and Orana	1	0	0	0	215
Far West and Orana	1	0	0	1800	59
Far West and Orana	1	0	0	3600	134
Far West and Orana	1	0	0	5400	124
Far West and Orana	1	0	0	7200	228
Far West and Orana	1	0	0	9600	292
Far West and Orana	1	0	0	12000	262
Far West and Orana	1	0	0	14400	301
Far West and Orana	1	0	0	16800	256
Far West and Orana	1	0	0	19200	224
Far West and Orana	1	0	0	21600	121
Far West and Orana	1	0	0	24000	227
Far West and Orana	1	0	0	26400	50
Far West and Orana	1	0	0	28800	45
Far West and Orana	1	0	0	31200	110
Far West and Orana	1	0	0	36000	113
Far West and Orana	1	0	0	48000	41
Far West and Orana	1	0	0	60000	52
Far West and Orana	1	1	0	0	70
Far West and Orana	1	1	0	1800	12
Far West and Orana	1	1	0	3600	35
Far West and Orana	1	1	0	5400	51
Far West and Orana	1	1	0	7200	79
Far West and Orana	1	1	0	9600	110
Far West and Orana	1	1	0	12000	135
Far West and Orana	1	1	0	14400	134
Far West and Orana	1	1	0	16800	124
Far West and Orana	1	1	0	19200	114
Far West and Orana	1	1	0	21600	51
Far West and Orana	1	1	0	24000	104
Far West and Orana	1	1	0	26400	29
Far West and Orana	1	1	0	28800	32
Far West and Orana	1	1	0	31200	41
Far West and Orana	1	1	0	36000	44
Far West and Orana	1	1	0	48000	33
Far West and Orana	1	1	0	60000	28
Far West and Orana	1	1	1	0	135
Far West and Orana	1	1	1	1800	27
Far West and Orana	1	1	1	3600	70
Far West and Orana	1	1	1	5400	108
Far West and Orana	1	1	1	7200	232
Far West and Orana	1	1	1	9600	325
Far West and Orana	1	1	1	12000	384
Far West and Orana	1	1	1	14400	449
Far West and Orana	1	1	1	16800	394
Far West and Orana	1	1	1	19200	433
Far West and Orana	1	1	1	21600	265
Far West and Orana	1	1	1	24000	376
Far West and Orana	1	1	1	26400	141
Far West and Orana	1	1	1	28800	68
Far West and Orana	1	1	1	31200	216
Far West and Orana	1	1	1	36000	185
Far West and Orana	1	1	1	48000	74
Far West and Orana	1	1	1	60000	78
Hunter Valley exc Newcastle		1	1	0	16
Hunter Valley exc Newcastle		1	1	1800	3
Hunter Valley exc Newcastle		1	1	3600	3
Hunter Valley exc Newcastle		1	1	5400	3
Hunter Valley exc Newcastle		1	1	7200	5
Hunter Valley exc Newcastle		1	1	9600	9
Hunter Valley exc Newcastle		1	1	12000	23
Hunter Valley exc Newcastle		1	1	14400	26
Hunter Valley exc Newcastle		1	1	16800	18
Hunter Valley exc Newcastle		1	1	19200	12
Hunter Valley exc Newcastle		1	1	21600	10
Hunter Valley exc Newcastle		1	1	24000	15
Hunter Valley exc Newcastle		1	1	26400	5
Hunter Valley exc Newcastle		1	1	28800	3
Hunter Valley exc Newcastle		1	1	31200	10
Hunter Valley exc Newcastle		1	1	36000	14
Hunter Valley exc Newcastle	0	1	0	0	70
Hunter Valley exc Newcastle	0	1	0	1800	22
Hunter Valley exc Newcastle	0	1	0	3600	60
Hunter Valley exc Newcastle	0	1	0	5400	45
Hunter Valley exc Newcastle	0	1	0	7200	109
Hunter Valley exc Newcastle	0	1	0	9600	149
Hunter Valley exc Newcastle	0	1	0	12000	169
Hunter Valley exc Newcastle	0	1	0	14400	189
Hunter Valley exc Newcastle	0	1	0	16800	161
Hunter Valley exc Newcastle	0	1	0	19200	180
Hunter Valley exc Newcastle	0	1	0	21600	112
Hunter Valley exc Newcastle	0	1	0	24000	140
Hunter Valley exc Newcastle	0	1	0	26400	50
Hunter Valley exc Newcastle	0	1	0	28800	27
Hunter Valley exc Newcastle	0	1	0	31200	72
Hunter Valley exc Newcastle	0	1	0	36000	83
Hunter Valley exc Newcastle	0	1	0	48000	34
Hunter Valley exc Newcastle	0	1	0	60000	17
Hunter Valley exc Newcastle	0	1	1	0	47
Hunter Valley exc Newcastle	0	1	1	1800	8
Hunter Valley exc Newcastle	0	1	1	3600	26
Hunter Valley exc Newcastle	0	1	1	5400	34
Hunter Valley exc Newcastle	0	1	1	7200	84
Hunter Valley exc Newcastle	0	1	1	9600	120
Hunter Valley exc Newcastle	0	1	1	12000	175
Hunter Valley exc Newcastle	0	1	1	14400	290
Hunter Valley exc Newcastle	0	1	1	16800	235
Hunter Valley exc Newcastle	0	1	1	19200	259
Hunter Valley exc Newcastle	0	1	1	21600	154
Hunter Valley exc Newcastle	0	1	1	24000	205
Hunter Valley exc Newcastle	0	1	1	26400	74
Hunter Valley exc Newcastle	0	1	1	28800	34
Hunter Valley exc Newcastle	0	1	1	31200	97
Hunter Valley exc Newcastle	0	1	1	36000	102
Hunter Valley exc Newcastle	0	1	1	48000	34
Hunter Valley exc Newcastle	0	1	1	60000	14
Hunter Valley exc Newcastle	1	0	0	0	416
Hunter Valley exc Newcastle	1	0	0	1800	126
Hunter Valley exc Newcastle	1	0	0	3600	227
Hunter Valley exc Newcastle	1	0	0	5400	197
Hunter Valley exc Newcastle	1	0	0	7200	370
Hunter Valley exc Newcastle	1	0	0	9600	459
Hunter Valley exc Newcastle	1	0	0	12000	622
Hunter Valley exc Newcastle	1	0	0	14400	830
Hunter Valley exc Newcastle	1	0	0	16800	876
Hunter Valley exc Newcastle	1	0	0	19200	1065
Hunter Valley exc Newcastle	1	0	0	21600	710
Hunter Valley exc Newcastle	1	0	0	24000	1092
Hunter Valley exc Newcastle	1	0	0	26400	403
Hunter Valley exc Newcastle	1	0	0	28800	279
Hunter Valley exc Newcastle	1	0	0	31200	652
Hunter Valley exc Newcastle	1	0	0	36000	705
Hunter Valley exc Newcastle	1	0	0	48000	231
Hunter Valley exc Newcastle	1	0	0	60000	164
Hunter Valley exc Newcastle	1	1	0	0	162
Hunter Valley exc Newcastle	1	1	0	1800	53
Hunter Valley exc Newcastle	1	1	0	3600	100
Hunter Valley exc Newcastle	1	1	0	5400	90
Hunter Valley exc Newcastle	1	1	0	7200	183
Hunter Valley exc Newcastle	1	1	0	9600	271
Hunter Valley exc Newcastle	1	1	0	12000	337
Hunter Valley exc Newcastle	1	1	0	14400	477
Hunter Valley exc Newcastle	1	1	0	16800	429
Hunter Valley exc Newcastle	1	1	0	19200	471
Hunter Valley exc Newcastle	1	1	0	21600	329
Hunter Valley exc Newcastle	1	1	0	24000	615
Hunter Valley exc Newcastle	1	1	0	26400	208
Hunter Valley exc Newcastle	1	1	0	28800	150
Hunter Valley exc Newcastle	1	1	0	31200	390
Hunter Valley exc Newcastle	1	1	0	36000	429
Hunter Valley exc Newcastle	1	1	0	48000	158
Hunter Valley exc Newcastle	1	1	0	60000	126
Hunter Valley exc Newcastle	1	1	1	0	204
Hunter Valley exc Newcastle	1	1	1	1800	44
Hunter Valley exc Newcastle	1	1	1	3600	95
Hunter Valley exc Newcastle	1	1	1	5400	82
Hunter Valley exc Newcastle	1	1	1	7200	186
Hunter Valley exc Newcastle	1	1	1	9600	341
Hunter Valley exc Newcastle	1	1	1	12000	629
Hunter Valley exc Newcastle	1	1	1	14400	1103
Hunter Valley exc Newcastle	1	1	1	16800	1255
Hunter Valley exc Newcastle	1	1	1	19200	1633
Hunter Valley exc Newcastle	1	1	1	21600	1329
Hunter Valley exc Newcastle	1	1	1	24000	1930
Hunter Valley exc Newcastle	1	1	1	26400	960
Hunter Valley exc Newcastle	1	1	1	28800	635
Hunter Valley exc Newcastle	1	1	1	31200	1365
Hunter Valley exc Newcastle	1	1	1	36000	1398
Hunter Valley exc Newcastle	1	1	1	48000	372
Hunter Valley exc Newcastle	1	1	1	60000	257
Illawarra		1	1	0	13
Illawarra		1	1	1800	3
Illawarra		1	1	3600	5
Illawarra		1	1	5400	3
Illawarra		1	1	7200	8
Illawarra		1	1	9600	13
Illawarra		1	1	12000	12
Illawarra		1	1	14400	7
Illawarra		1	1	16800	8
Illawarra		1	1	19200	16
Illawarra		1	1	21600	8
Illawarra		1	1	24000	18
Illawarra		1	1	26400	5
Illawarra		1	1	28800	8
Illawarra		1	1	31200	15
Illawarra		1	1	36000	13
Illawarra		1	1	48000	5
Illawarra		1	1	60000	3
Illawarra	0	1	0	0	64
Illawarra	0	1	0	1800	20
Illawarra	0	1	0	3600	47
Illawarra	0	1	0	5400	46
Illawarra	0	1	0	7200	83
Illawarra	0	1	0	9600	113
Illawarra	0	1	0	12000	155
Illawarra	0	1	0	14400	203
Illawarra	0	1	0	16800	165
Illawarra	0	1	0	19200	189
Illawarra	0	1	0	21600	114
Illawarra	0	1	0	24000	197
Illawarra	0	1	0	26400	75
Illawarra	0	1	0	28800	29
Illawarra	0	1	0	31200	115
Illawarra	0	1	0	36000	112
Illawarra	0	1	0	48000	46
Illawarra	0	1	0	60000	32
Illawarra	0	1	1	0	33
Illawarra	0	1	1	1800	10
Illawarra	0	1	1	3600	25
Illawarra	0	1	1	5400	23
Illawarra	0	1	1	7200	38
Illawarra	0	1	1	9600	71
Illawarra	0	1	1	12000	96
Illawarra	0	1	1	14400	131
Illawarra	0	1	1	16800	155
Illawarra	0	1	1	19200	205
Illawarra	0	1	1	21600	141
Illawarra	0	1	1	24000	218
Illawarra	0	1	1	26400	91
Illawarra	0	1	1	28800	49
Illawarra	0	1	1	31200	172
Illawarra	0	1	1	36000	174
Illawarra	0	1	1	48000	52
Illawarra	0	1	1	60000	23
Illawarra	1	0	0	0	376
Illawarra	1	0	0	1800	111
Illawarra	1	0	0	3600	175
Illawarra	1	0	0	5400	131
Illawarra	1	0	0	7200	259
Illawarra	1	0	0	9600	277
Illawarra	1	0	0	12000	327
Illawarra	1	0	0	14400	464
Illawarra	1	0	0	16800	474
Illawarra	1	0	0	19200	557
Illawarra	1	0	0	21600	473
Illawarra	1	0	0	24000	993
Illawarra	1	0	0	26400	550
Illawarra	1	0	0	28800	378
Illawarra	1	0	0	31200	983
Illawarra	1	0	0	36000	1050
Illawarra	1	0	0	48000	387
Illawarra	1	0	0	60000	278
Illawarra	1	1	0	0	217
Illawarra	1	1	0	1800	60
Illawarra	1	1	0	3600	111
Illawarra	1	1	0	5400	95
Illawarra	1	1	0	7200	179
Illawarra	1	1	0	9600	240
Illawarra	1	1	0	12000	299
Illawarra	1	1	0	14400	405
Illawarra	1	1	0	16800	371
Illawarra	1	1	0	19200	398
Illawarra	1	1	0	21600	293
Illawarra	1	1	0	24000	682
Illawarra	1	1	0	26400	245
Illawarra	1	1	0	28800	176
Illawarra	1	1	0	31200	527
Illawarra	1	1	0	36000	723
Illawarra	1	1	0	48000	285
Illawarra	1	1	0	60000	211
Illawarra	1	1	1	0	261
Illawarra	1	1	1	1800	48
Illawarra	1	1	1	3600	104
Illawarra	1	1	1	5400	109
Illawarra	1	1	1	7200	163
Illawarra	1	1	1	9600	276
Illawarra	1	1	1	12000	396
Illawarra	1	1	1	14400	625
Illawarra	1	1	1	16800	734
Illawarra	1	1	1	19200	959
Illawarra	1	1	1	21600	983
Illawarra	1	1	1	24000	1900
Illawarra	1	1	1	26400	1009
