SA4_NAME21	Age.min	persons
Capital Region	0	2404
Capital Region	1	2609
Capital Region	2	2515
Capital Region	3	2610
Capital Region	4	2611
Capital Region	5	2731
Capital Region	6	2678
Capital Region	7	2774
Capital Region	8	2818
Capital Region	9	2787
Capital Region	10	2884
Capital Region	11	2996
Capital Region	12	2999
Capital Region	13	2895
Capital Region	14	2926
Capital Region	15	2878
Capital Region	16	2755
Capital Region	17	2564
Capital Region	18	2411
Capital Region	19	2170
Capital Region	20	2126
Capital Region	21	2132
Capital Region	22	2255
Capital Region	23	2157
Capital Region	24	2206
Capital Region	25	2324
Capital Region	26	2471
Capital Region	27	2485
Capital Region	28	2720
Capital Region	29	2765
Capital Region	30	2814
Capital Region	31	2880
Capital Region	32	2810
Capital Region	33	2733
Capital Region	34	2752
Capital Region	35	2839
Capital Region	36	2806
Capital Region	37	2779
Capital Region	38	2753
Capital Region	39	2791
Capital Region	40	2692
Capital Region	41	2592
Capital Region	42	2670
Capital Region	43	2598
Capital Region	44	2601
Capital Region	45	2763
Capital Region	46	2861
Capital Region	47	2985
Capital Region	48	3093
Capital Region	49	3318
Capital Region	50	3523
Capital Region	51	3221
Capital Region	52	3291
Capital Region	53	3183
Capital Region	54	3208
Capital Region	55	3205
Capital Region	56	3334
Capital Region	57	3539
Capital Region	58	3612
Capital Region	59	3681
Capital Region	60	3701
Capital Region	61	3650
Capital Region	62	3652
Capital Region	63	3531
Capital Region	64	3464
Capital Region	65	3366
Capital Region	66	3402
Capital Region	67	3225
Capital Region	68	3290
Capital Region	69	3146
Capital Region	70	3043
Capital Region	71	3033
Capital Region	72	2960
Capital Region	73	2822
Capital Region	74	2976
Capital Region	75	2183
Capital Region	76	2176
Capital Region	77	2050
Capital Region	78	1765
Capital Region	79	1672
Capital Region	80	6317
Capital Region	85	3518
Capital Region	90	1759
Capital Region	95	459
Capital Region	100	38
Central Coast	0	3742
Central Coast	1	3781
Central Coast	2	3794
Central Coast	3	4040
Central Coast	4	4057
Central Coast	5	4221
Central Coast	6	4227
Central Coast	7	4203
Central Coast	8	4211
Central Coast	9	4221
Central Coast	10	4312
Central Coast	11	4343
Central Coast	12	4383
Central Coast	13	4336
Central Coast	14	4472
Central Coast	15	4361
Central Coast	16	4171
Central Coast	17	4054
Central Coast	18	3962
Central Coast	19	3727
Central Coast	20	3770
Central Coast	21	3751
Central Coast	22	3647
Central Coast	23	3666
Central Coast	24	3656
Central Coast	25	3606
Central Coast	26	3677
Central Coast	27	3734
Central Coast	28	3740
Central Coast	29	3801
Central Coast	30	3864
Central Coast	31	3871
Central Coast	32	3924
Central Coast	33	3896
Central Coast	34	4013
Central Coast	35	4072
Central Coast	36	4056
Central Coast	37	4153
Central Coast	38	4265
Central Coast	39	4236
Central Coast	40	4351
Central Coast	41	4137
Central Coast	42	4095
Central Coast	43	4022
Central Coast	44	3971
Central Coast	45	4128
Central Coast	46	4202
Central Coast	47	4357
Central Coast	48	4524
Central Coast	49	4724
Central Coast	50	4934
Central Coast	51	4469
Central Coast	52	4420
Central Coast	53	4129
Central Coast	54	4285
Central Coast	55	4226
Central Coast	56	4303
Central Coast	57	4582
Central Coast	58	4602
Central Coast	59	4766
Central Coast	60	4676
Central Coast	61	4531
Central Coast	62	4388
Central Coast	63	4457
Central Coast	64	4353
Central Coast	65	4274
Central Coast	66	4138
Central Coast	67	4090
Central Coast	68	4203
Central Coast	69	4052
Central Coast	70	3891
Central Coast	71	3885
Central Coast	72	3900
Central Coast	73	4030
Central Coast	74	4231
Central Coast	75	3453
Central Coast	76	3251
Central Coast	77	3123
Central Coast	78	2753
Central Coast	79	2655
Central Coast	80	10463
Central Coast	85	6229
Central Coast	90	3326
Central Coast	95	873
Central Coast	100	120
Central West	0	2443
Central West	1	2489
Central West	2	2527
Central West	3	2489
Central West	4	2623
Central West	5	2813
Central West	6	2748
Central West	7	2813
Central West	8	2873
Central West	9	2866
Central West	10	2837
Central West	11	2927
Central West	12	2931
Central West	13	3015
Central West	14	2977
Central West	15	2802
Central West	16	2744
Central West	17	2611
Central West	18	2339
Central West	19	2192
Central West	20	2230
Central West	21	2215
Central West	22	2108
Central West	23	2243
Central West	24	2364
Central West	25	2244
Central West	26	2435
Central West	27	2446
Central West	28	2432
Central West	29	2558
Central West	30	2580
Central West	31	2599
Central West	32	2562
Central West	33	2486
Central West	34	2519
Central West	35	2597
Central West	36	2558
Central West	37	2461
Central West	38	2480
Central West	39	2373
Central West	40	2474
Central West	41	2337
Central West	42	2207
Central West	43	2346
Central West	44	2289
Central West	45	2343
Central West	46	2460
Central West	47	2526
Central West	48	2602
Central West	49	2857
Central West	50	2913
Central West	51	2653
Central West	52	2693
Central West	53	2520
Central West	54	2629
Central West	55	2603
Central West	56	2610
Central West	57	2848
Central West	58	2939
Central West	59	2930
Central West	60	2940
Central West	61	2826
Central West	62	2791
Central West	63	2740
Central West	64	2691
Central West	65	2564
Central West	66	2557
Central West	67	2488
Central West	68	2492
Central West	69	2511
Central West	70	2529
Central West	71	2376
Central West	72	2357
Central West	73	2360
Central West	74	2427
Central West	75	1955
Central West	76	1938
Central West	77	1759
Central West	78	1561
Central West	79	1474
Central West	80	5794
Central West	85	3468
Central West	90	1595
Central West	95	395
Central West	100	40
Coffs Harbour - Grafton	0	1291
Coffs Harbour - Grafton	1	1429
Coffs Harbour - Grafton	2	1488
Coffs Harbour - Grafton	3	1431
Coffs Harbour - Grafton	4	1544
Coffs Harbour - Grafton	5	1590
Coffs Harbour - Grafton	6	1604
Coffs Harbour - Grafton	7	1713
Coffs Harbour - Grafton	8	1691
Coffs Harbour - Grafton	9	1778
Coffs Harbour - Grafton	10	1850
Coffs Harbour - Grafton	11	1879
Coffs Harbour - Grafton	12	1836
Coffs Harbour - Grafton	13	1899
Coffs Harbour - Grafton	14	1813
Coffs Harbour - Grafton	15	1777
Coffs Harbour - Grafton	16	1759
Coffs Harbour - Grafton	17	1563
Coffs Harbour - Grafton	18	1506
Coffs Harbour - Grafton	19	1351
Coffs Harbour - Grafton	20	1261
Coffs Harbour - Grafton	21	1282
Coffs Harbour - Grafton	22	1242
Coffs Harbour - Grafton	23	1307
Coffs Harbour - Grafton	24	1280
Coffs Harbour - Grafton	25	1324
Coffs Harbour - Grafton	26	1392
Coffs Harbour - Grafton	27	1389
Coffs Harbour - Grafton	28	1554
Coffs Harbour - Grafton	29	1451
Coffs Harbour - Grafton	30	1604
Coffs Harbour - Grafton	31	1631
Coffs Harbour - Grafton	32	1591
Coffs Harbour - Grafton	33	1581
Coffs Harbour - Grafton	34	1516
Coffs Harbour - Grafton	35	1630
Coffs Harbour - Grafton	36	1567
Coffs Harbour - Grafton	37	1629
Coffs Harbour - Grafton	38	1654
Coffs Harbour - Grafton	39	1602
Coffs Harbour - Grafton	40	1643
Coffs Harbour - Grafton	41	1592
Coffs Harbour - Grafton	42	1515
Coffs Harbour - Grafton	43	1558
Coffs Harbour - Grafton	44	1583
Coffs Harbour - Grafton	45	1727
Coffs Harbour - Grafton	46	1636
Coffs Harbour - Grafton	47	1740
Coffs Harbour - Grafton	48	1831
Coffs Harbour - Grafton	49	1938
Coffs Harbour - Grafton	50	1959
Coffs Harbour - Grafton	51	1849
Coffs Harbour - Grafton	52	1747
Coffs Harbour - Grafton	53	1856
Coffs Harbour - Grafton	54	1831
Coffs Harbour - Grafton	55	1863
Coffs Harbour - Grafton	56	1835
Coffs Harbour - Grafton	57	2076
Coffs Harbour - Grafton	58	2135
Coffs Harbour - Grafton	59	2186
Coffs Harbour - Grafton	60	2277
Coffs Harbour - Grafton	61	2179
Coffs Harbour - Grafton	62	2240
Coffs Harbour - Grafton	63	2283
Coffs Harbour - Grafton	64	2171
Coffs Harbour - Grafton	65	2264
Coffs Harbour - Grafton	66	2173
Coffs Harbour - Grafton	67	2162
Coffs Harbour - Grafton	68	2177
Coffs Harbour - Grafton	69	2100
Coffs Harbour - Grafton	70	2073
Coffs Harbour - Grafton	71	1994
Coffs Harbour - Grafton	72	1927
Coffs Harbour - Grafton	73	1827
Coffs Harbour - Grafton	74	1944
Coffs Harbour - Grafton	75	1644
Coffs Harbour - Grafton	76	1498
Coffs Harbour - Grafton	77	1335
Coffs Harbour - Grafton	78	1223
Coffs Harbour - Grafton	79	1182
Coffs Harbour - Grafton	80	4615
Coffs Harbour - Grafton	85	2750
Coffs Harbour - Grafton	90	1303
Coffs Harbour - Grafton	95	376
Coffs Harbour - Grafton	100	45
Far West and Orana	0	1489
Far West and Orana	1	1559
Far West and Orana	2	1505
Far West and Orana	3	1488
Far West and Orana	4	1553
Far West and Orana	5	1519
Far West and Orana	6	1482
Far West and Orana	7	1502
Far West and Orana	8	1596
Far West and Orana	9	1509
Far West and Orana	10	1545
Far West and Orana	11	1586
Far West and Orana	12	1557
Far West and Orana	13	1463
Far West and Orana	14	1534
Far West and Orana	15	1342
Far West and Orana	16	1366
Far West and Orana	17	1309
Far West and Orana	18	1255
Far West and Orana	19	1267
Far West and Orana	20	1170
Far West and Orana	21	1116
Far West and Orana	22	1164
Far West and Orana	23	1200
Far West and Orana	24	1333
Far West and Orana	25	1455
Far West and Orana	26	1542
Far West and Orana	27	1517
Far West and Orana	28	1563
Far West and Orana	29	1694
Far West and Orana	30	1627
Far West and Orana	31	1643
Far West and Orana	32	1516
Far West and Orana	33	1484
Far West and Orana	34	1445
Far West and Orana	35	1465
Far West and Orana	36	1431
Far West and Orana	37	1363
Far West and Orana	38	1338
Far West and Orana	39	1289
Far West and Orana	40	1294
Far West and Orana	41	1197
Far West and Orana	42	1232
Far West and Orana	43	1150
Far West and Orana	44	1215
Far West and Orana	45	1186
Far West and Orana	46	1233
Far West and Orana	47	1224
Far West and Orana	48	1276
Far West and Orana	49	1455
Far West and Orana	50	1484
Far West and Orana	51	1430
Far West and Orana	52	1383
Far West and Orana	53	1388
Far West and Orana	54	1393
Far West and Orana	55	1373
Far West and Orana	56	1414
Far West and Orana	57	1455
Far West and Orana	58	1618
Far West and Orana	59	1621
Far West and Orana	60	1615
Far West and Orana	61	1591
Far West and Orana	62	1565
Far West and Orana	63	1495
Far West and Orana	64	1478
Far West and Orana	65	1469
Far West and Orana	66	1386
Far West and Orana	67	1213
Far West and Orana	68	1350
Far West and Orana	69	1272
Far West and Orana	70	1268
Far West and Orana	71	1154
Far West and Orana	72	1090
Far West and Orana	73	1170
Far West and Orana	74	1258
Far West and Orana	75	983
Far West and Orana	76	910
Far West and Orana	77	867
Far West and Orana	78	825
Far West and Orana	79	804
Far West and Orana	80	3109
Far West and Orana	85	1780
Far West and Orana	90	863
Far West and Orana	95	197
Far West and Orana	100	21
Hunter Valley exc Newcastle	0	3420
Hunter Valley exc Newcastle	1	3461
Hunter Valley exc Newcastle	2	3593
Hunter Valley exc Newcastle	3	3520
Hunter Valley exc Newcastle	4	3589
Hunter Valley exc Newcastle	5	3908
Hunter Valley exc Newcastle	6	3824
Hunter Valley exc Newcastle	7	3815
Hunter Valley exc Newcastle	8	3902
Hunter Valley exc Newcastle	9	4028
Hunter Valley exc Newcastle	10	3923
Hunter Valley exc Newcastle	11	3936
Hunter Valley exc Newcastle	12	3943
Hunter Valley exc Newcastle	13	3946
Hunter Valley exc Newcastle	14	4102
Hunter Valley exc Newcastle	15	3820
Hunter Valley exc Newcastle	16	3597
Hunter Valley exc Newcastle	17	3466
Hunter Valley exc Newcastle	18	3429
Hunter Valley exc Newcastle	19	3278
Hunter Valley exc Newcastle	20	3258
Hunter Valley exc Newcastle	21	3260
Hunter Valley exc Newcastle	22	3226
Hunter Valley exc Newcastle	23	3240
Hunter Valley exc Newcastle	24	3199
Hunter Valley exc Newcastle	25	3239
Hunter Valley exc Newcastle	26	3442
Hunter Valley exc Newcastle	27	3592
Hunter Valley exc Newcastle	28	3646
Hunter Valley exc Newcastle	29	3839
Hunter Valley exc Newcastle	30	3791
Hunter Valley exc Newcastle	31	3845
Hunter Valley exc Newcastle	32	3684
Hunter Valley exc Newcastle	33	3670
Hunter Valley exc Newcastle	34	3766
Hunter Valley exc Newcastle	35	3653
Hunter Valley exc Newcastle	36	3729
Hunter Valley exc Newcastle	37	3635
