SA4_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Central Coast	(Other)	39375	7
Central Coast	(Other)	49875	14
Central Coast	Co-op/church group etc	52	18
Central Coast	Co-op/church group etc	3937	17
Central Coast	Co-op/church group etc	5250	105
Central Coast	Co-op/church group etc	7875	324
Central Coast	Co-op/church group etc	10500	141
Central Coast	Co-op/church group etc	11812	178
Central Coast	Co-op/church group etc	14437	120
Central Coast	Co-op/church group etc	18375	101
Central Coast	Co-op/church group etc	23625	22
Central Coast	Co-op/church group etc	28875	7
Central Coast	Co-op/church group etc	34125	5
Central Coast	Person not in same household	52	36
Central Coast	Person not in same household	3937	20
Central Coast	Person not in same household	5250	117
Central Coast	Person not in same household	7875	238
Central Coast	Person not in same household	10500	305
Central Coast	Person not in same household	11812	456
Central Coast	Person not in same household	14437	1088
Central Coast	Person not in same household	18375	1735
Central Coast	Person not in same household	23625	873
Central Coast	Person not in same household	28875	319
Central Coast	Person not in same household	34125	113
Central Coast	Person not in same household	39375	65
Central Coast	Person not in same household	44625	29
Central Coast	Person not in same household	49875	24
Central Coast	Real estate agent	52	22
Central Coast	Real estate agent	3937	7
Central Coast	Real estate agent	5250	38
Central Coast	Real estate agent	7875	150
Central Coast	Real estate agent	10500	251
Central Coast	Real estate agent	11812	790
Central Coast	Real estate agent	14437	3142
Central Coast	Real estate agent	18375	9817
Central Coast	Real estate agent	23625	6320
Central Coast	Real estate agent	28875	2350
Central Coast	Real estate agent	34125	876
Central Coast	Real estate agent	39375	346
Central Coast	Real estate agent	44625	163
Central Coast	Real estate agent	49875	166
Central Coast	State or territory housing authority	52	83
Central Coast	State or territory housing authority	3937	183
Central Coast	State or territory housing authority	5250	1300
Central Coast	State or territory housing authority	7875	539
Central Coast	State or territory housing authority	10500	243
Central Coast	State or territory housing authority	11812	280
Central Coast	State or territory housing authority	14437	219
Central Coast	State or territory housing authority	18375	228
Central Coast	State or territory housing authority	23625	36
Central Coast	State or territory housing authority	28875	10
Central Coast	State or territory housing authority	34125	3
Central West		52	4
Central West		3937	7
Central West		5250	20
Central West		7875	28
Central West		10500	14
Central West		11812	12
Central West		14437	11
Central West		18375	14
Central West		23625	3
Central West	(Other)	52	84
Central West	(Other)	3937	21
Central West	(Other)	5250	91
Central West	(Other)	7875	110
Central West	(Other)	10500	63
Central West	(Other)	11812	100
Central West	(Other)	14437	113
Central West	(Other)	18375	71
Central West	(Other)	23625	22
Central West	(Other)	28875	4
Central West	(Other)	34125	3
Central West	(Other)	49875	9
Central West	Co-op/church group etc	52	44
Central West	Co-op/church group etc	3937	36
Central West	Co-op/church group etc	5250	170
Central West	Co-op/church group etc	7875	169
Central West	Co-op/church group etc	10500	67
Central West	Co-op/church group etc	11812	79
Central West	Co-op/church group etc	14437	53
Central West	Co-op/church group etc	18375	21
Central West	Co-op/church group etc	23625	4
Central West	Co-op/church group etc	28875	3
Central West	Person not in same household	52	84
Central West	Person not in same household	3937	49
Central West	Person not in same household	5250	326
Central West	Person not in same household	7875	510
Central West	Person not in same household	10500	595
Central West	Person not in same household	11812	745
Central West	Person not in same household	14437	876
Central West	Person not in same household	18375	562
Central West	Person not in same household	23625	164
Central West	Person not in same household	28875	46
Central West	Person not in same household	34125	14
Central West	Person not in same household	39375	11
Central West	Person not in same household	49875	19
Central West	Real estate agent	52	27
Central West	Real estate agent	3937	22
Central West	Real estate agent	5250	200
Central West	Real estate agent	7875	770
Central West	Real estate agent	10500	735
Central West	Real estate agent	11812	1867
Central West	Real estate agent	14437	3417
Central West	Real estate agent	18375	3626
Central West	Real estate agent	23625	1452
Central West	Real estate agent	28875	241
Central West	Real estate agent	34125	39
Central West	Real estate agent	39375	8
Central West	Real estate agent	44625	6
Central West	Real estate agent	49875	23
Central West	State or territory housing authority	52	99
Central West	State or territory housing authority	3937	157
Central West	State or territory housing authority	5250	800
Central West	State or territory housing authority	7875	541
Central West	State or territory housing authority	10500	245
Central West	State or territory housing authority	11812	251
Central West	State or territory housing authority	14437	232
Central West	State or territory housing authority	18375	68
Central West	State or territory housing authority	23625	10
Central West	State or territory housing authority	44625	3
Coffs Harbour - Grafton		5250	5
Coffs Harbour - Grafton		7875	11
Coffs Harbour - Grafton		10500	6
Coffs Harbour - Grafton		11812	21
Coffs Harbour - Grafton		14437	19
Coffs Harbour - Grafton		18375	21
Coffs Harbour - Grafton		23625	5
Coffs Harbour - Grafton	(Other)	52	14
Coffs Harbour - Grafton	(Other)	3937	9
Coffs Harbour - Grafton	(Other)	5250	75
Coffs Harbour - Grafton	(Other)	7875	98
Coffs Harbour - Grafton	(Other)	10500	60
Coffs Harbour - Grafton	(Other)	11812	81
Coffs Harbour - Grafton	(Other)	14437	97
Coffs Harbour - Grafton	(Other)	18375	83
Coffs Harbour - Grafton	(Other)	23625	45
Coffs Harbour - Grafton	(Other)	28875	17
Coffs Harbour - Grafton	(Other)	49875	4
Coffs Harbour - Grafton	Co-op/church group etc	52	10
Coffs Harbour - Grafton	Co-op/church group etc	3937	11
Coffs Harbour - Grafton	Co-op/church group etc	5250	62
Coffs Harbour - Grafton	Co-op/church group etc	7875	255
Coffs Harbour - Grafton	Co-op/church group etc	10500	64
Coffs Harbour - Grafton	Co-op/church group etc	11812	114
Coffs Harbour - Grafton	Co-op/church group etc	14437	65
Coffs Harbour - Grafton	Co-op/church group etc	18375	69
Coffs Harbour - Grafton	Co-op/church group etc	23625	18
Coffs Harbour - Grafton	Person not in same household	52	37
Coffs Harbour - Grafton	Person not in same household	3937	12
Coffs Harbour - Grafton	Person not in same household	5250	152
Coffs Harbour - Grafton	Person not in same household	7875	240
Coffs Harbour - Grafton	Person not in same household	10500	276
Coffs Harbour - Grafton	Person not in same household	11812	459
Coffs Harbour - Grafton	Person not in same household	14437	842
Coffs Harbour - Grafton	Person not in same household	18375	921
Coffs Harbour - Grafton	Person not in same household	23625	359
Coffs Harbour - Grafton	Person not in same household	28875	106
Coffs Harbour - Grafton	Person not in same household	34125	28
Coffs Harbour - Grafton	Person not in same household	39375	17
Coffs Harbour - Grafton	Person not in same household	44625	6
Coffs Harbour - Grafton	Person not in same household	49875	16
Coffs Harbour - Grafton	Real estate agent	52	11
Coffs Harbour - Grafton	Real estate agent	3937	3
Coffs Harbour - Grafton	Real estate agent	5250	39
Coffs Harbour - Grafton	Real estate agent	7875	121
Coffs Harbour - Grafton	Real estate agent	10500	153
Coffs Harbour - Grafton	Real estate agent	11812	662
Coffs Harbour - Grafton	Real estate agent	14437	1838
Coffs Harbour - Grafton	Real estate agent	18375	3033
Coffs Harbour - Grafton	Real estate agent	23625	1722
Coffs Harbour - Grafton	Real estate agent	28875	602
Coffs Harbour - Grafton	Real estate agent	34125	178
Coffs Harbour - Grafton	Real estate agent	39375	39
Coffs Harbour - Grafton	Real estate agent	44625	11
Coffs Harbour - Grafton	Real estate agent	49875	14
Coffs Harbour - Grafton	State or territory housing authority	52	17
Coffs Harbour - Grafton	State or territory housing authority	3937	24
Coffs Harbour - Grafton	State or territory housing authority	5250	190
Coffs Harbour - Grafton	State or territory housing authority	7875	327
Coffs Harbour - Grafton	State or territory housing authority	10500	107
Coffs Harbour - Grafton	State or territory housing authority	11812	157
Coffs Harbour - Grafton	State or territory housing authority	14437	122
Coffs Harbour - Grafton	State or territory housing authority	18375	103
Coffs Harbour - Grafton	State or territory housing authority	23625	22
Coffs Harbour - Grafton	State or territory housing authority	28875	6
Coffs Harbour - Grafton	State or territory housing authority	34125	5
Far West and Orana		52	3
Far West and Orana		3937	12
Far West and Orana		5250	18
Far West and Orana		7875	20
Far West and Orana		10500	11
Far West and Orana		11812	13
Far West and Orana		14437	14
Far West and Orana		18375	4
Far West and Orana		23625	3
Far West and Orana	(Other)	52	225
Far West and Orana	(Other)	3937	87
Far West and Orana	(Other)	5250	142
Far West and Orana	(Other)	7875	165
Far West and Orana	(Other)	10500	75
Far West and Orana	(Other)	11812	78
Far West and Orana	(Other)	14437	64
Far West and Orana	(Other)	18375	65
Far West and Orana	(Other)	23625	11
Far West and Orana	(Other)	28875	3
Far West and Orana	(Other)	34125	4
Far West and Orana	(Other)	39375	4
Far West and Orana	(Other)	49875	5
Far West and Orana	Co-op/church group etc	52	25
Far West and Orana	Co-op/church group etc	3937	36
Far West and Orana	Co-op/church group etc	5250	108
Far West and Orana	Co-op/church group etc	7875	273
Far West and Orana	Co-op/church group etc	10500	108
Far West and Orana	Co-op/church group etc	11812	83
Far West and Orana	Co-op/church group etc	14437	45
Far West and Orana	Co-op/church group etc	18375	28
Far West and Orana	Co-op/church group etc	23625	9
Far West and Orana	Person not in same household	52	53
Far West and Orana	Person not in same household	3937	45
Far West and Orana	Person not in same household	5250	287
Far West and Orana	Person not in same household	7875	452
Far West and Orana	Person not in same household	10500	409
Far West and Orana	Person not in same household	11812	477
Far West and Orana	Person not in same household	14437	488
Far West and Orana	Person not in same household	18375	299
Far West and Orana	Person not in same household	23625	58
Far West and Orana	Person not in same household	28875	17
Far West and Orana	Person not in same household	34125	5
Far West and Orana	Person not in same household	39375	6
Far West and Orana	Person not in same household	49875	6
Far West and Orana	Real estate agent	52	16
Far West and Orana	Real estate agent	3937	15
Far West and Orana	Real estate agent	5250	125
Far West and Orana	Real estate agent	7875	558
Far West and Orana	Real estate agent	10500	488
Far West and Orana	Real estate agent	11812	1108
Far West and Orana	Real estate agent	14437	1485
Far West and Orana	Real estate agent	18375	1339
Far West and Orana	Real estate agent	23625	287
Far West and Orana	Real estate agent	28875	52
Far West and Orana	Real estate agent	34125	13
Far West and Orana	Real estate agent	39375	7
Far West and Orana	Real estate agent	49875	8
Far West and Orana	State or territory housing authority	52	110
Far West and Orana	State or territory housing authority	3937	83
Far West and Orana	State or territory housing authority	5250	338
Far West and Orana	State or territory housing authority	7875	352
Far West and Orana	State or territory housing authority	10500	175
Far West and Orana	State or territory housing authority	11812	196
Far West and Orana	State or territory housing authority	14437	68
Far West and Orana	State or territory housing authority	18375	38
Far West and Orana	State or territory housing authority	23625	14
Hunter Valley exc Newcastle		52	3
Hunter Valley exc Newcastle		5250	7
Hunter Valley exc Newcastle		7875	10
Hunter Valley exc Newcastle		10500	7
Hunter Valley exc Newcastle		11812	25
Hunter Valley exc Newcastle		14437	14
Hunter Valley exc Newcastle		18375	18
Hunter Valley exc Newcastle		23625	5
Hunter Valley exc Newcastle		28875	4
Hunter Valley exc Newcastle		34125	3
Hunter Valley exc Newcastle		49875	5
Hunter Valley exc Newcastle	(Other)	52	23
Hunter Valley exc Newcastle	(Other)	3937	23
Hunter Valley exc Newcastle	(Other)	5250	92
Hunter Valley exc Newcastle	(Other)	7875	158
Hunter Valley exc Newcastle	(Other)	10500	77
Hunter Valley exc Newcastle	(Other)	11812	556
Hunter Valley exc Newcastle	(Other)	14437	248
Hunter Valley exc Newcastle	(Other)	18375	142
Hunter Valley exc Newcastle	(Other)	23625	51
Hunter Valley exc Newcastle	(Other)	28875	8
Hunter Valley exc Newcastle	(Other)	34125	5
Hunter Valley exc Newcastle	(Other)	44625	3
Hunter Valley exc Newcastle	(Other)	49875	4
Hunter Valley exc Newcastle	Co-op/church group etc	52	10
Hunter Valley exc Newcastle	Co-op/church group etc	3937	16
Hunter Valley exc Newcastle	Co-op/church group etc	5250	127
Hunter Valley exc Newcastle	Co-op/church group etc	7875	304
Hunter Valley exc Newcastle	Co-op/church group etc	10500	82
Hunter Valley exc Newcastle	Co-op/church group etc	11812	168
Hunter Valley exc Newcastle	Co-op/church group etc	14437	177
Hunter Valley exc Newcastle	Co-op/church group etc	18375	92
Hunter Valley exc Newcastle	Co-op/church group etc	23625	7
Hunter Valley exc Newcastle	Co-op/church group etc	34125	3
Hunter Valley exc Newcastle	Person not in same household	52	44
Hunter Valley exc Newcastle	Person not in same household	3937	26
Hunter Valley exc Newcastle	Person not in same household	5250	167
Hunter Valley exc Newcastle	Person not in same household	7875	295
Hunter Valley exc Newcastle	Person not in same household	10500	375
Hunter Valley exc Newcastle	Person not in same household	11812	512
Hunter Valley exc Newcastle	Person not in same household	14437	1109
Hunter Valley exc Newcastle	Person not in same household	18375	1136
Hunter Valley exc Newcastle	Person not in same household	23625	356
Hunter Valley exc Newcastle	Person not in same household	28875	82
Hunter Valley exc Newcastle	Person not in same household	34125	28
Hunter Valley exc Newcastle	Person not in same household	39375	7
Hunter Valley exc Newcastle	Person not in same household	44625	5
Hunter Valley exc Newcastle	Person not in same household	49875	27
Hunter Valley exc Newcastle	Real estate agent	52	20
Hunter Valley exc Newcastle	Real estate agent	3937	6
Hunter Valley exc Newcastle	Real estate agent	5250	90
Hunter Valley exc Newcastle	Real estate agent	7875	337
Hunter Valley exc Newcastle	Real estate agent	10500	458
Hunter Valley exc Newcastle	Real estate agent	11812	1368
Hunter Valley exc Newcastle	Real estate agent	14437	3966
Hunter Valley exc Newcastle	Real estate agent	18375	7647
Hunter Valley exc Newcastle	Real estate agent	23625	3528
Hunter Valley exc Newcastle	Real estate agent	28875	706
Hunter Valley exc Newcastle	Real estate agent	34125	188
Hunter Valley exc Newcastle	Real estate agent	39375	39
Hunter Valley exc Newcastle	Real estate agent	44625	8
Hunter Valley exc Newcastle	Real estate agent	49875	22
Hunter Valley exc Newcastle	State or territory housing authority	52	28
Hunter Valley exc Newcastle	State or territory housing authority	3937	27
Hunter Valley exc Newcastle	State or territory housing authority	5250	288
Hunter Valley exc Newcastle	State or territory housing authority	7875	724
Hunter Valley exc Newcastle	State or territory housing authority	10500	262
Hunter Valley exc Newcastle	State or territory housing authority	11812	443
Hunter Valley exc Newcastle	State or territory housing authority	14437	435
Hunter Valley exc Newcastle	State or territory housing authority	18375	299
Hunter Valley exc Newcastle	State or territory housing authority	23625	26
Hunter Valley exc Newcastle	State or territory housing authority	28875	4
Hunter Valley exc Newcastle	State or territory housing authority	34125	3
Illawarra		5250	18
Illawarra		7875	13
Illawarra		11812	12
Illawarra		14437	13
Illawarra		18375	16
Illawarra		23625	9
Illawarra		28875	6
Illawarra	(Other)	52	5
Illawarra	(Other)	5250	57
Illawarra	(Other)	7875	58
Illawarra	(Other)	10500	34
Illawarra	(Other)	11812	38
Illawarra	(Other)	14437	75
Illawarra	(Other)	18375	96
Illawarra	(Other)	23625	65
Illawarra	(Other)	28875	30
Illawarra	(Other)	34125	5
Illawarra	(Other)	39375	4
Illawarra	(Other)	44625	3
Illawarra	Co-op/church group etc	52	25
Illawarra	Co-op/church group etc	3937	16
Illawarra	Co-op/church group etc	5250	105
Illawarra	Co-op/church group etc	7875	175
Illawarra	Co-op/church group etc	10500	84
Illawarra	Co-op/church group etc	11812	102
Illawarra	Co-op/church group etc	14437	108
Illawarra	Co-op/church group etc	18375	70
Illawarra	Co-op/church group etc	23625	22
Illawarra	Co-op/church group etc	28875	6
Illawarra	Co-op/church group etc	34125	4
Illawarra	Co-op/church group etc	39375	6
Illawarra	Person not in same household	52	27
Illawarra	Person not in same household	3937	22
Illawarra	Person not in same household	5250	133
Illawarra	Person not in same household	7875	221
Illawarra	Person not in same household	10500	288
Illawarra	Person not in same household	11812	390
Illawarra	Person not in same household	14437	722
Illawarra	Person not in same household	18375	1212
Illawarra	Person not in same household	23625	941
Illawarra	Person not in same household	28875	394
Illawarra	Person not in same household	34125	153
Illawarra	Person not in same household	39375	55
Illawarra	Person not in same household	44625	19
Illawarra	Person not in same household	49875	47
Illawarra	Real estate agent	52	27
Illawarra	Real estate agent	3937	4
Illawarra	Real estate agent	5250	52
Illawarra	Real estate agent	7875	161
Illawarra	Real estate agent	10500	242
Illawarra	Real estate agent	11812	753
Illawarra	Real estate agent	14437	2538
Illawarra	Real estate agent	18375	5889
Illawarra	Real estate agent	23625	5719
Illawarra	Real estate agent	28875	3275
Illawarra	Real estate agent	34125	1096
Illawarra	Real estate agent	39375	375
Illawarra	Real estate agent	44625	158
Illawarra	Real estate agent	49875	140
Illawarra	State or territory housing authority	52	190
Illawarra	State or territory housing authority	3937	346
Illawarra	State or territory housing authority	5250	2579
Illawarra	State or territory housing authority	7875	1137
Illawarra	State or territory housing authority	10500	532
Illawarra	State or territory housing authority	11812	540
Illawarra	State or territory housing authority	14437	350
Illawarra	State or territory housing authority	18375	510
Illawarra	State or territory housing authority	23625	173
Illawarra	State or territory housing authority	28875	39
Illawarra	State or territory housing authority	34125	6
Illawarra	State or territory housing authority	39375	6
Illawarra	State or territory housing authority	49875	3
Mid North Coast		3937	4
Mid North Coast		5250	15
Mid North Coast		7875	25
Mid North Coast		10500	14
Mid North Coast		11812	21
Mid North Coast		14437	15
Mid North Coast		18375	20
Mid North Coast		23625	8
Mid North Coast	(Other)	52	16
Mid North Coast	(Other)	3937	21
Mid North Coast	(Other)	5250	83
Mid North Coast	(Other)	7875	171
Mid North Coast	(Other)	10500	85
Mid North Coast	(Other)	11812	98
Mid North Coast	(Other)	14437	93
Mid North Coast	(Other)	18375	124
Mid North Coast	(Other)	23625	26
Mid North Coast	(Other)	28875	6
Mid North Coast	(Other)	34125	3
Mid North Coast	(Other)	44625	3
Mid North Coast	(Other)	49875	11
Mid North Coast	Co-op/church group etc	52	19
Mid North Coast	Co-op/church group etc	3937	22
Mid North Coast	Co-op/church group etc	5250	145
Mid North Coast	Co-op/church group etc	7875	578
Mid North Coast	Co-op/church group etc	10500	157
Mid North Coast	Co-op/church group etc	11812	208
Mid North Coast	Co-op/church group etc	14437	154
Mid North Coast	Co-op/church group etc	18375	173
Mid North Coast	Co-op/church group etc	23625	23
Mid North Coast	Co-op/church group etc	28875	3
Mid North Coast	Co-op/church group etc	34125	5
Mid North Coast	Co-op/church group etc	49875	3
Mid North Coast	Person not in same household	52	52
Mid North Coast	Person not in same household	3937	26
Mid North Coast	Person not in same household	5250	212
Mid North Coast	Person not in same household	7875	338
Mid North Coast	Person not in same household	10500	396
Mid North Coast	Person not in same household	11812	618
Mid North Coast	Person not in same household	14437	1015
Mid North Coast	Person not in same household	18375	1096
Mid North Coast	Person not in same household	23625	360
Mid North Coast	Person not in same household	28875	100
Mid North Coast	Person not in same household	34125	29
Mid North Coast	Person not in same household	39375	8
Mid North Coast	Person not in same household	44625	3
Mid North Coast	Person not in same household	49875	10
Mid North Coast	Real estate agent	52	27
Mid North Coast	Real estate agent	3937	13
Mid North Coast	Real estate agent	5250	53
Mid North Coast	Real estate agent	7875	313
Mid North Coast	Real estate agent	10500	497
Mid North Coast	Real estate agent	11812	1396
Mid North Coast	Real estate agent	14437	3356
Mid North Coast	Real estate agent	18375	4835
Mid North Coast	Real estate agent	23625	2247
Mid North Coast	Real estate agent	28875	571
Mid North Coast	Real estate agent	34125	164
Mid North Coast	Real estate agent	39375	35
Mid North Coast	Real estate agent	44625	15
Mid North Coast	Real estate agent	49875	29
Mid North Coast	State or territory housing authority	52	22
Mid North Coast	State or territory housing authority	3937	18
Mid North Coast	State or territory housing authority	5250	117
Mid North Coast	State or territory housing authority	7875	448
Mid North Coast	State or territory housing authority	10500	143
Mid North Coast	State or territory housing authority	11812	217
Mid North Coast	State or territory housing authority	14437	151
Mid North Coast	State or territory housing authority	18375	115
Mid North Coast	State or territory housing authority	23625	18
Mid North Coast	State or territory housing authority	28875	17
Murray		52	3
Murray		5250	18
Murray		7875	24
Murray		10500	11
Murray		11812	16
Murray		14437	14
Murray		18375	4
Murray	(Other)	52	66
Murray	(Other)	3937	26
Murray	(Other)	5250	92
Murray	(Other)	7875	87
Murray	(Other)	10500	59
Murray	(Other)	11812	78
Murray	(Other)	14437	46
Murray	(Other)	18375	27
Murray	(Other)	23625	7
Murray	(Other)	28875	7
Murray	(Other)	49875	4
Murray	Co-op/church group etc	52	29
Murray	Co-op/church group etc	3937	27
Murray	Co-op/church group etc	5250	75
Murray	Co-op/church group etc	7875	146
Murray	Co-op/church group etc	10500	30
Murray	Co-op/church group etc	11812	39
Murray	Co-op/church group etc	14437	12
Murray	Co-op/church group etc	18375	13
Murray	Co-op/church group etc	23625	8
Murray	Person not in same household	52	36
Murray	Person not in same household	3937	27
Murray	Person not in same household	5250	273
Murray	Person not in same household	7875	492
Murray	Person not in same household	10500	372
Murray	Person not in same household	11812	437
Murray	Person not in same household	14437	397
Murray	Person not in same household	18375	223
Murray	Person not in same household	23625	54
Murray	Person not in same household	28875	13
Murray	Person not in same household	39375	5
Murray	Person not in same household	49875	10
Murray	Real estate agent	52	22
Murray	Real estate agent	3937	25
Murray	Real estate agent	5250	294
Murray	Real estate agent	7875	1165
Murray	Real estate agent	10500	764
Murray	Real estate agent	11812	1517
Murray	Real estate agent	14437	2118
Murray	Real estate agent	18375	1469
Murray	Real estate agent	23625	354
Murray	Real estate agent	28875	77
Murray	Real estate agent	34125	16
Murray	Real estate agent	39375	4
Murray	Real estate agent	49875	12
Murray	State or territory housing authority	52	39
Murray	State or territory housing authority	3937	68
Murray	State or territory housing authority	5250	310
Murray	State or territory housing authority	7875	216
Murray	State or territory housing authority	10500	66
Murray	State or territory housing authority	11812	115
Murray	State or territory housing authority	14437	47
Murray	State or territory housing authority	18375	17
Murray	State or territory housing authority	23625	9
Murray	State or territory housing authority	28875	3
New England and North West		3937	3
New England and North West		5250	22
New England and North West		7875	27
New England and North West		10500	20
New England and North West		11812	21
New England and North West		14437	11
New England and North West		18375	13
New England and North West		23625	4
New England and North West	(Other)	52	102
New England and North West	(Other)	3937	32
New England and North West	(Other)	5250	99
New England and North West	(Other)	7875	138
New England and North West	(Other)	10500	82
New England and North West	(Other)	11812	96
New England and North West	(Other)	14437	88
New England and North West	(Other)	18375	97
New England and North West	(Other)	23625	18
New England and North West	(Other)	28875	6
New England and North West	(Other)	49875	10
New England and North West	Co-op/church group etc	52	43
New England and North West	Co-op/church group etc	3937	44
New England and North West	Co-op/church group etc	5250	145
New England and North West	Co-op/church group etc	7875	311
New England and North West	Co-op/church group etc	10500	132
New England and North West	Co-op/church group etc	11812	166
New England and North West	Co-op/church group etc	14437	87
New England and North West	Co-op/church group etc	18375	30
New England and North West	Co-op/church group etc	23625	6
New England and North West	Co-op/church group etc	34125	5
New England and North West	Person not in same household	52	80
New England and North West	Person not in same household	3937	40
New England and North West	Person not in same household	5250	351
New England and North West	Person not in same household	7875	527
New England and North West	Person not in same household	10500	573
New England and North West	Person not in same household	11812	692
New England and North West	Person not in same household	14437	845
New England and North West	Person not in same household	18375	522
New England and North West	Person not in same household	23625	89
New England and North West	Person not in same household	28875	30
New England and North West	Person not in same household	34125	10
New England and North West	Person not in same household	39375	10
New England and North West	Person not in same household	44625	3
New England and North West	Person not in same household	49875	14
New England and North West	Real estate agent	52	20
New England and North West	Real estate agent	3937	34
New England and North West	Real estate agent	5250	219
New England and North West	Real estate agent	7875	1007
New England and North West	Real estate agent	10500	976
New England and North West	Real estate agent	11812	2135
New England and North West	Real estate agent	14437	3499
New England and North West	Real estate agent	18375	2970
New England and North West	Real estate agent	23625	627
New England and North West	Real estate agent	28875	121
New England and North West	Real estate agent	34125	33
New England and North West	Real estate agent	39375	6
New England and North West	Real estate agent	44625	3
New England and North West	Real estate agent	49875	17
New England and North West	State or territory housing authority	52	33
New England and North West	State or territory housing authority	3937	63
New England and North West	State or territory housing authority	5250	219
New England and North West	State or territory housing authority	7875	473
New England and North West	State or territory housing authority	10500	223
New England and North West	State or territory housing authority	11812	371
New England and North West	State or territory housing authority	14437	213
New England and North West	State or territory housing authority	18375	51
New England and North West	State or territory housing authority	23625	9
New England and North West	State or territory housing authority	28875	5
Newcastle and Lake Macquarie		3937	10
Newcastle and Lake Macquarie		5250	16
Newcastle and Lake Macquarie		7875	19
Newcastle and Lake Macquarie		10500	10
Newcastle and Lake Macquarie		11812	12
Newcastle and Lake Macquarie		14437	16
Newcastle and Lake Macquarie		18375	25
Newcastle and Lake Macquarie		23625	13
Newcastle and Lake Macquarie		28875	5
Newcastle and Lake Macquarie		34125	3
Newcastle and Lake Macquarie		49875	3
Newcastle and Lake Macquarie	(Other)	52	10
Newcastle and Lake Macquarie	(Other)	3937	8
Newcastle and Lake Macquarie	(Other)	5250	68
Newcastle and Lake Macquarie	(Other)	7875	109
Newcastle and Lake Macquarie	(Other)	10500	92
Newcastle and Lake Macquarie	(Other)	11812	141
Newcastle and Lake Macquarie	(Other)	14437	152
Newcastle and Lake Macquarie	(Other)	18375	187
Newcastle and Lake Macquarie	(Other)	23625	80
Newcastle and Lake Macquarie	(Other)	28875	21
Newcastle and Lake Macquarie	(Other)	34125	10
Newcastle and Lake Macquarie	(Other)	39375	7
Newcastle and Lake Macquarie	(Other)	49875	7
Newcastle and Lake Macquarie	Co-op/church group etc	52	28
Newcastle and Lake Macquarie	Co-op/church group etc	3937	37
Newcastle and Lake Macquarie	Co-op/church group etc	5250	164
Newcastle and Lake Macquarie	Co-op/church group etc	7875	390
Newcastle and Lake Macquarie	Co-op/church group etc	10500	140
Newcastle and Lake Macquarie	Co-op/church group etc	11812	184
