SA4_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
New England and North West	Indian	1	1	53
New England and North West	Irish			189
New England and North West	Irish	0	0	1064
New England and North West	Irish	0	1	786
New England and North West	Irish	1	0	550
New England and North West	Irish	1	1	17705
New England and North West	Italian			15
New England and North West	Italian	0	0	380
New England and North West	Italian	0	1	213
New England and North West	Italian	1	0	79
New England and North West	Italian	1	1	1310
New England and North West	Korean	0	0	128
New England and North West	Korean	0	1	3
New England and North West	Korean	1	0	5
New England and North West	Korean	1	1	4
New England and North West	Lebanese	0	0	84
New England and North West	Lebanese	0	1	30
New England and North West	Lebanese	1	0	15
New England and North West	Lebanese	1	1	157
New England and North West	Macedonian	0	0	17
New England and North West	Macedonian	0	1	6
New England and North West	Macedonian	1	1	7
New England and North West	Maltese			3
New England and North West	Maltese	0	0	132
New England and North West	Maltese	0	1	58
New England and North West	Maltese	1	0	26
New England and North West	Maltese	1	1	262
New England and North West	Maori			8
New England and North West	Maori	0	0	254
New England and North West	Maori	0	1	91
New England and North West	Maori	1	0	62
New England and North West	Maori	1	1	107
New England and North West	NZ			5
New England and North West	NZ	0	0	282
New England and North West	NZ	0	1	179
New England and North West	NZ	1	0	141
New England and North West	NZ	1	1	162
New England and North West	(Other)			93
New England and North West	(Other)	0	0	5577
New England and North West	(Other)	0	1	762
New England and North West	(Other)	1	0	656
New England and North West	(Other)	1	1	2047
New England and North West	Polish			3
New England and North West	Polish	0	0	182
New England and North West	Polish	0	1	55
New England and North West	Polish	1	0	27
New England and North West	Polish	1	1	202
New England and North West	Russian	0	0	104
New England and North West	Russian	0	1	20
New England and North West	Russian	1	0	36
New England and North West	Russian	1	1	80
New England and North West	Samoan	0	0	65
New England and North West	Samoan	0	1	25
New England and North West	Samoan	1	0	9
New England and North West	Samoan	1	1	3
New England and North West	Scottish			140
New England and North West	Scottish	0	0	1377
New England and North West	Scottish	0	1	951
New England and North West	Scottish	1	0	716
New England and North West	Scottish	1	1	15513
New England and North West	Serbian	0	0	76
New England and North West	Serbian	0	1	14
New England and North West	Serbian	1	1	13
New England and North West	South African	0	0	266
New England and North West	South African	0	1	34
New England and North West	South African	1	0	56
New England and North West	South African	1	1	24
New England and North West	Spanish			5
New England and North West	Spanish	0	0	158
New England and North West	Spanish	0	1	18
New England and North West	Spanish	1	0	17
New England and North West	Spanish	1	1	133
New England and North West	Sri Lankan	0	0	95
New England and North West	Sri Lankan	0	1	9
New England and North West	Sri Lankan	1	0	11
New England and North West	Sri Lankan	1	1	3
New England and North West	Vietnamese			4
New England and North West	Vietnamese	0	0	445
New England and North West	Vietnamese	0	1	3
New England and North West	Vietnamese	1	0	20
New England and North West	Welsh	0	0	194
New England and North West	Welsh	0	1	91
New England and North West	Welsh	1	0	64
New England and North West	Welsh	1	1	463
Newcastle and Lake Macquarie				15337
Newcastle and Lake Macquarie		0	0	747
Newcastle and Lake Macquarie		0	1	177
Newcastle and Lake Macquarie		1	0	134
Newcastle and Lake Macquarie		1	1	2605
Newcastle and Lake Macquarie	Australian			1350
Newcastle and Lake Macquarie	Australian		1	130560
Newcastle and Lake Macquarie	Australian	0	0	1954
Newcastle and Lake Macquarie	Australian	0	1	14040
Newcastle and Lake Macquarie	Australian	1	0	10565
Newcastle and Lake Macquarie	Australian Aboriginal			170
Newcastle and Lake Macquarie	Australian Aboriginal	0	0	61
Newcastle and Lake Macquarie	Australian Aboriginal	0	1	731
Newcastle and Lake Macquarie	Australian Aboriginal	1	0	346
Newcastle and Lake Macquarie	Australian Aboriginal	1	1	17876
Newcastle and Lake Macquarie	Chinese			35
Newcastle and Lake Macquarie	Chinese	0	0	4349
Newcastle and Lake Macquarie	Chinese	0	1	272
Newcastle and Lake Macquarie	Chinese	1	0	418
Newcastle and Lake Macquarie	Chinese	1	1	935
Newcastle and Lake Macquarie	Croatian			6
Newcastle and Lake Macquarie	Croatian	0	0	768
Newcastle and Lake Macquarie	Croatian	0	1	202
Newcastle and Lake Macquarie	Croatian	1	0	76
Newcastle and Lake Macquarie	Croatian	1	1	440
Newcastle and Lake Macquarie	Dutch			21
Newcastle and Lake Macquarie	Dutch	0	0	1838
Newcastle and Lake Macquarie	Dutch	0	1	859
Newcastle and Lake Macquarie	Dutch	1	0	485
Newcastle and Lake Macquarie	Dutch	1	1	2138
Newcastle and Lake Macquarie	English			1397
Newcastle and Lake Macquarie	English	0	0	16935
Newcastle and Lake Macquarie	English	0	1	12928
Newcastle and Lake Macquarie	English	1	0	9308
Newcastle and Lake Macquarie	English	1	1	125435
Newcastle and Lake Macquarie	Filipino			23
Newcastle and Lake Macquarie	Filipino	0	0	2149
Newcastle and Lake Macquarie	Filipino	0	1	113
Newcastle and Lake Macquarie	Filipino	1	0	731
Newcastle and Lake Macquarie	Filipino	1	1	164
Newcastle and Lake Macquarie	French			12
Newcastle and Lake Macquarie	French	0	0	608
Newcastle and Lake Macquarie	French	0	1	183
Newcastle and Lake Macquarie	French	1	0	151
Newcastle and Lake Macquarie	French	1	1	1023
Newcastle and Lake Macquarie	German			99
Newcastle and Lake Macquarie	German	0	0	2947
Newcastle and Lake Macquarie	German	0	1	1356
Newcastle and Lake Macquarie	German	1	0	976
Newcastle and Lake Macquarie	German	1	1	10924
Newcastle and Lake Macquarie	Greek			26
Newcastle and Lake Macquarie	Greek	0	0	1209
Newcastle and Lake Macquarie	Greek	0	1	405
Newcastle and Lake Macquarie	Greek	1	0	168
Newcastle and Lake Macquarie	Greek	1	1	1377
Newcastle and Lake Macquarie	Hungarian	0	0	404
Newcastle and Lake Macquarie	Hungarian	0	1	138
Newcastle and Lake Macquarie	Hungarian	1	0	60
Newcastle and Lake Macquarie	Hungarian	1	1	298
Newcastle and Lake Macquarie	Indian			5
Newcastle and Lake Macquarie	Indian	0	0	3275
Newcastle and Lake Macquarie	Indian	0	1	201
Newcastle and Lake Macquarie	Indian	1	0	126
Newcastle and Lake Macquarie	Indian	1	1	190
Newcastle and Lake Macquarie	Irish			244
Newcastle and Lake Macquarie	Irish	0	0	3816
Newcastle and Lake Macquarie	Irish	0	1	2675
Newcastle and Lake Macquarie	Irish	1	0	1883
Newcastle and Lake Macquarie	Irish	1	1	36500
Newcastle and Lake Macquarie	Italian			64
Newcastle and Lake Macquarie	Italian	0	0	2828
Newcastle and Lake Macquarie	Italian	0	1	1151
Newcastle and Lake Macquarie	Italian	1	0	413
Newcastle and Lake Macquarie	Italian	1	1	5162
Newcastle and Lake Macquarie	Korean			3
Newcastle and Lake Macquarie	Korean	0	0	744
Newcastle and Lake Macquarie	Korean	0	1	17
Newcastle and Lake Macquarie	Korean	1	0	85
Newcastle and Lake Macquarie	Korean	1	1	41
Newcastle and Lake Macquarie	Lebanese	0	0	271
Newcastle and Lake Macquarie	Lebanese	0	1	109
Newcastle and Lake Macquarie	Lebanese	1	0	50
Newcastle and Lake Macquarie	Lebanese	1	1	358
Newcastle and Lake Macquarie	Macedonian			10
Newcastle and Lake Macquarie	Macedonian	0	0	1659
Newcastle and Lake Macquarie	Macedonian	0	1	262
Newcastle and Lake Macquarie	Macedonian	1	0	131
Newcastle and Lake Macquarie	Macedonian	1	1	734
Newcastle and Lake Macquarie	Maltese			14
Newcastle and Lake Macquarie	Maltese	0	0	429
Newcastle and Lake Macquarie	Maltese	0	1	207
Newcastle and Lake Macquarie	Maltese	1	0	141
Newcastle and Lake Macquarie	Maltese	1	1	808
Newcastle and Lake Macquarie	Maori			17
Newcastle and Lake Macquarie	Maori	0	0	732
Newcastle and Lake Macquarie	Maori	0	1	397
Newcastle and Lake Macquarie	Maori	1	0	246
Newcastle and Lake Macquarie	Maori	1	1	324
Newcastle and Lake Macquarie	NZ			24
Newcastle and Lake Macquarie	NZ	0	0	934
Newcastle and Lake Macquarie	NZ	0	1	683
Newcastle and Lake Macquarie	NZ	1	0	463
Newcastle and Lake Macquarie	NZ	1	1	460
Newcastle and Lake Macquarie	(Other)			197
Newcastle and Lake Macquarie	(Other)	0	0	16240
Newcastle and Lake Macquarie	(Other)	0	1	3267
Newcastle and Lake Macquarie	(Other)	1	0	2631
Newcastle and Lake Macquarie	(Other)	1	1	5837
Newcastle and Lake Macquarie	Polish			23
Newcastle and Lake Macquarie	Polish	0	0	1694
Newcastle and Lake Macquarie	Polish	0	1	467
Newcastle and Lake Macquarie	Polish	1	0	325
Newcastle and Lake Macquarie	Polish	1	1	1444
Newcastle and Lake Macquarie	Russian			5
Newcastle and Lake Macquarie	Russian	0	0	496
Newcastle and Lake Macquarie	Russian	0	1	116
Newcastle and Lake Macquarie	Russian	1	0	133
Newcastle and Lake Macquarie	Russian	1	1	418
Newcastle and Lake Macquarie	Samoan			11
Newcastle and Lake Macquarie	Samoan	0	0	527
Newcastle and Lake Macquarie	Samoan	0	1	246
Newcastle and Lake Macquarie	Samoan	1	0	77
Newcastle and Lake Macquarie	Samoan	1	1	96
Newcastle and Lake Macquarie	Scottish			218
Newcastle and Lake Macquarie	Scottish	0	0	4920
Newcastle and Lake Macquarie	Scottish	0	1	3652
Newcastle and Lake Macquarie	Scottish	1	0	2474
Newcastle and Lake Macquarie	Scottish	1	1	34437
Newcastle and Lake Macquarie	Serbian			7
Newcastle and Lake Macquarie	Serbian	0	0	512
Newcastle and Lake Macquarie	Serbian	0	1	73
Newcastle and Lake Macquarie	Serbian	1	0	55
Newcastle and Lake Macquarie	Serbian	1	1	164
Newcastle and Lake Macquarie	South African			8
Newcastle and Lake Macquarie	South African	0	0	914
Newcastle and Lake Macquarie	South African	0	1	195
Newcastle and Lake Macquarie	South African	1	0	185
Newcastle and Lake Macquarie	South African	1	1	107
Newcastle and Lake Macquarie	Spanish			6
Newcastle and Lake Macquarie	Spanish	0	0	692
Newcastle and Lake Macquarie	Spanish	0	1	115
Newcastle and Lake Macquarie	Spanish	1	0	86
Newcastle and Lake Macquarie	Spanish	1	1	390
Newcastle and Lake Macquarie	Sri Lankan	0	0	252
Newcastle and Lake Macquarie	Sri Lankan	0	1	51
Newcastle and Lake Macquarie	Sri Lankan	1	0	40
Newcastle and Lake Macquarie	Sri Lankan	1	1	51
Newcastle and Lake Macquarie	Vietnamese			4
Newcastle and Lake Macquarie	Vietnamese	0	0	905
Newcastle and Lake Macquarie	Vietnamese	0	1	35
Newcastle and Lake Macquarie	Vietnamese	1	0	90
Newcastle and Lake Macquarie	Vietnamese	1	1	33
Newcastle and Lake Macquarie	Welsh			8
Newcastle and Lake Macquarie	Welsh	0	0	882
Newcastle and Lake Macquarie	Welsh	0	1	487
Newcastle and Lake Macquarie	Welsh	1	0	320
Newcastle and Lake Macquarie	Welsh	1	1	2429
Richmond - Tweed				17898
Richmond - Tweed		0	0	477
Richmond - Tweed		0	1	143
Richmond - Tweed		1	0	115
Richmond - Tweed		1	1	1785
Richmond - Tweed	Australian			1098
Richmond - Tweed	Australian		1	77068
Richmond - Tweed	Australian	0	0	1357
Richmond - Tweed	Australian	0	1	9458
Richmond - Tweed	Australian	1	0	7119
Richmond - Tweed	Australian Aboriginal			138
Richmond - Tweed	Australian Aboriginal	0	0	52
Richmond - Tweed	Australian Aboriginal	0	1	467
Richmond - Tweed	Australian Aboriginal	1	0	302
Richmond - Tweed	Australian Aboriginal	1	1	10076
Richmond - Tweed	Chinese			21
Richmond - Tweed	Chinese	0	0	1029
Richmond - Tweed	Chinese	0	1	135
Richmond - Tweed	Chinese	1	0	185
Richmond - Tweed	Chinese	1	1	556
Richmond - Tweed	Croatian			5
Richmond - Tweed	Croatian	0	0	283
Richmond - Tweed	Croatian	0	1	104
Richmond - Tweed	Croatian	1	0	45
Richmond - Tweed	Croatian	1	1	208
Richmond - Tweed	Dutch			21
Richmond - Tweed	Dutch	0	0	1708
Richmond - Tweed	Dutch	0	1	548
Richmond - Tweed	Dutch	1	0	406
Richmond - Tweed	Dutch	1	1	1030
Richmond - Tweed	English			1269
Richmond - Tweed	English	0	0	17651
Richmond - Tweed	English	0	1	8840
Richmond - Tweed	English	1	0	6382
Richmond - Tweed	English	1	1	75696
Richmond - Tweed	Filipino			12
Richmond - Tweed	Filipino	0	0	1218
Richmond - Tweed	Filipino	0	1	60
Richmond - Tweed	Filipino	1	0	391
Richmond - Tweed	Filipino	1	1	111
Richmond - Tweed	French			16
Richmond - Tweed	French	0	0	1108
Richmond - Tweed	French	0	1	206
Richmond - Tweed	French	1	0	140
Richmond - Tweed	French	1	1	725
Richmond - Tweed	German			101
Richmond - Tweed	German	0	0	3008
Richmond - Tweed	German	0	1	914
Richmond - Tweed	German	1	0	694
Richmond - Tweed	German	1	1	7422
Richmond - Tweed	Greek			8
Richmond - Tweed	Greek	0	0	378
Richmond - Tweed	Greek	0	1	214
Richmond - Tweed	Greek	1	0	82
Richmond - Tweed	Greek	1	1	608
Richmond - Tweed	Hungarian			4
Richmond - Tweed	Hungarian	0	0	327
Richmond - Tweed	Hungarian	0	1	93
Richmond - Tweed	Hungarian	1	0	45
Richmond - Tweed	Hungarian	1	1	127
Richmond - Tweed	Indian			18
Richmond - Tweed	Indian	0	0	1144
Richmond - Tweed	Indian	0	1	153
Richmond - Tweed	Indian	1	0	136
Richmond - Tweed	Indian	1	1	168
Richmond - Tweed	Irish			317
Richmond - Tweed	Irish	0	0	4018
Richmond - Tweed	Irish	0	1	2238
Richmond - Tweed	Irish	1	0	1556
Richmond - Tweed	Irish	1	1	28179
Richmond - Tweed	Italian			74
Richmond - Tweed	Italian	0	0	2602
Richmond - Tweed	Italian	0	1	960
Richmond - Tweed	Italian	1	0	365
Richmond - Tweed	Italian	1	1	4342
Richmond - Tweed	Korean	0	0	151
Richmond - Tweed	Korean	0	1	5
Richmond - Tweed	Korean	1	0	21
Richmond - Tweed	Korean	1	1	22
Richmond - Tweed	Lebanese			4
Richmond - Tweed	Lebanese	0	0	130
Richmond - Tweed	Lebanese	0	1	73
Richmond - Tweed	Lebanese	1	0	18
Richmond - Tweed	Lebanese	1	1	256
Richmond - Tweed	Macedonian	0	0	55
Richmond - Tweed	Macedonian	0	1	20
Richmond - Tweed	Macedonian	1	0	4
Richmond - Tweed	Macedonian	1	1	20
Richmond - Tweed	Maltese			8
Richmond - Tweed	Maltese	0	0	356
Richmond - Tweed	Maltese	0	1	131
Richmond - Tweed	Maltese	1	0	78
Richmond - Tweed	Maltese	1	1	404
Richmond - Tweed	Maori			10
Richmond - Tweed	Maori	0	0	681
Richmond - Tweed	Maori	0	1	274
Richmond - Tweed	Maori	1	0	161
Richmond - Tweed	Maori	1	1	217
Richmond - Tweed	NZ			15
Richmond - Tweed	NZ	0	0	1025
Richmond - Tweed	NZ	0	1	482
Richmond - Tweed	NZ	1	0	363
Richmond - Tweed	NZ	1	1	237
Richmond - Tweed	(Other)			162
Richmond - Tweed	(Other)	0	0	9034
Richmond - Tweed	(Other)	0	1	2401
Richmond - Tweed	(Other)	1	0	1959
Richmond - Tweed	(Other)	1	1	4219
Richmond - Tweed	Polish			5
Richmond - Tweed	Polish	0	0	734
Richmond - Tweed	Polish	0	1	202
Richmond - Tweed	Polish	1	0	140
Richmond - Tweed	Polish	1	1	412
Richmond - Tweed	Russian			8
Richmond - Tweed	Russian	0	0	378
Richmond - Tweed	Russian	0	1	90
Richmond - Tweed	Russian	1	0	73
Richmond - Tweed	Russian	1	1	173
Richmond - Tweed	Samoan			4
Richmond - Tweed	Samoan	0	0	123
Richmond - Tweed	Samoan	0	1	71
Richmond - Tweed	Samoan	1	0	31
Richmond - Tweed	Samoan	1	1	18
Richmond - Tweed	Scottish			244
Richmond - Tweed	Scottish	0	0	4495
Richmond - Tweed	Scottish	0	1	2296
Richmond - Tweed	Scottish	1	0	1648
Richmond - Tweed	Scottish	1	1	21696
Richmond - Tweed	Serbian	0	0	132
Richmond - Tweed	Serbian	0	1	32
Richmond - Tweed	Serbian	1	0	9
Richmond - Tweed	Serbian	1	1	40
Richmond - Tweed	South African			3
Richmond - Tweed	South African	0	0	554
Richmond - Tweed	South African	0	1	168
Richmond - Tweed	South African	1	0	84
Richmond - Tweed	South African	1	1	107
Richmond - Tweed	Spanish			10
Richmond - Tweed	Spanish	0	0	748
Richmond - Tweed	Spanish	0	1	74
Richmond - Tweed	Spanish	1	0	60
Richmond - Tweed	Spanish	1	1	280
Richmond - Tweed	Sri Lankan			5
Richmond - Tweed	Sri Lankan	0	0	85
Richmond - Tweed	Sri Lankan	0	1	39
Richmond - Tweed	Sri Lankan	1	0	24
Richmond - Tweed	Sri Lankan	1	1	39
Richmond - Tweed	Vietnamese	0	0	227
Richmond - Tweed	Vietnamese	0	1	20
Richmond - Tweed	Vietnamese	1	0	48
Richmond - Tweed	Vietnamese	1	1	12
Richmond - Tweed	Welsh			11
Richmond - Tweed	Welsh	0	0	674
Richmond - Tweed	Welsh	0	1	198
Richmond - Tweed	Welsh	1	0	119
Richmond - Tweed	Welsh	1	1	785
Riverina				10989
Riverina		0	0	424
Riverina		0	1	61
Riverina		1	0	32
Riverina		1	1	1403
Riverina	Australian			657
Riverina	Australian		1	55788
Riverina	Australian	0	0	882
Riverina	Australian	0	1	3576
Riverina	Australian	1	0	2508
Riverina	Australian Aboriginal			136
Riverina	Australian Aboriginal	0	0	19
Riverina	Australian Aboriginal	0	1	306
Riverina	Australian Aboriginal	1	0	119
Riverina	Australian Aboriginal	1	1	9380
Riverina	Chinese			9
Riverina	Chinese	0	0	1372
Riverina	Chinese	0	1	36
Riverina	Chinese	1	0	89
Riverina	Chinese	1	1	303
Riverina	Croatian			10
Riverina	Croatian	0	0	106
Riverina	Croatian	0	1	23
Riverina	Croatian	1	0	14
Riverina	Croatian	1	1	99
Riverina	Dutch			7
Riverina	Dutch	0	0	557
Riverina	Dutch	0	1	228
Riverina	Dutch	1	0	162
Riverina	Dutch	1	1	637
Riverina	English			711
Riverina	English	0	0	4422
Riverina	English	0	1	3109
Riverina	English	1	0	2199
Riverina	English	1	1	50584
Riverina	Filipino			7
Riverina	Filipino	0	0	1319
Riverina	Filipino	0	1	15
Riverina	Filipino	1	0	148
Riverina	Filipino	1	1	60
Riverina	French	0	0	156
Riverina	French	0	1	34
Riverina	French	1	0	33
Riverina	French	1	1	335
Riverina	German			62
Riverina	German	0	0	745
Riverina	German	0	1	350
Riverina	German	1	0	282
Riverina	German	1	1	6105
Riverina	Greek			4
Riverina	Greek	0	0	171
Riverina	Greek	0	1	51
Riverina	Greek	1	0	30
Riverina	Greek	1	1	291
Riverina	Hungarian	0	0	68
Riverina	Hungarian	0	1	12
Riverina	Hungarian	1	0	10
Riverina	Hungarian	1	1	48
Riverina	Indian			11
Riverina	Indian	0	0	2650
Riverina	Indian	0	1	54
Riverina	Indian	1	0	30
Riverina	Indian	1	1	46
Riverina	Irish			148
Riverina	Irish	0	0	857
Riverina	Irish	0	1	689
Riverina	Irish	1	0	483
Riverina	Irish	1	1	17030
Riverina	Italian			68
Riverina	Italian	0	0	3188
Riverina	Italian	0	1	1057
Riverina	Italian	1	0	331
Riverina	Italian	1	1	5186
Riverina	Korean			5
Riverina	Korean	0	0	110
Riverina	Korean	0	1	10
Riverina	Korean	1	0	16
Riverina	Korean	1	1	7
Riverina	Lebanese			4
Riverina	Lebanese	0	0	74
Riverina	Lebanese	0	1	25
Riverina	Lebanese	1	0	18
Riverina	Lebanese	1	1	132
Riverina	Macedonian	0	0	28
Riverina	Macedonian	0	1	3
Riverina	Macedonian	1	0	5
Riverina	Macedonian	1	1	28
Riverina	Maltese			5
Riverina	Maltese	0	0	106
Riverina	Maltese	0	1	38
Riverina	Maltese	1	0	44
Riverina	Maltese	1	1	195
Riverina	Maori			11
Riverina	Maori	0	0	300
Riverina	Maori	0	1	106
Riverina	Maori	1	0	58
Riverina	Maori	1	1	75
Riverina	NZ			10
Riverina	NZ	0	0	250
Riverina	NZ	0	1	189
Riverina	NZ	1	0	123
Riverina	NZ	1	1	143
Riverina	(Other)			100
Riverina	(Other)	0	0	8750
Riverina	(Other)	0	1	829
Riverina	(Other)	1	0	543
Riverina	(Other)	1	1	1585
Riverina	Polish			3
Riverina	Polish	0	0	182
Riverina	Polish	0	1	59
Riverina	Polish	1	0	29
Riverina	Polish	1	1	233
Riverina	Russian	0	0	57
Riverina	Russian	0	1	10
Riverina	Russian	1	0	19
Riverina	Russian	1	1	46
Riverina	Samoan			7
Riverina	Samoan	0	0	508
Riverina	Samoan	0	1	64
Riverina	Samoan	1	0	39
Riverina	Samoan	1	1	16
Riverina	Scottish			99
Riverina	Scottish	0	0	1070
Riverina	Scottish	0	1	772
Riverina	Scottish	1	0	622
Riverina	Scottish	1	1	13307
Riverina	Serbian	0	0	62
Riverina	Serbian	0	1	9
Riverina	Serbian	1	0	7
Riverina	Serbian	1	1	22
Riverina	South African			3
Riverina	South African	0	0	337
Riverina	South African	0	1	65
Riverina	South African	1	0	55
Riverina	South African	1	1	28
Riverina	Spanish			7
Riverina	Spanish	0	0	194
Riverina	Spanish	0	1	37
Riverina	Spanish	1	0	19
Riverina	Spanish	1	1	168
Riverina	Sri Lankan	0	0	110
Riverina	Sri Lankan	0	1	8
Riverina	Sri Lankan	1	0	8
Riverina	Sri Lankan	1	1	10
Riverina	Vietnamese	0	0	164
Riverina	Vietnamese	0	1	9
Riverina	Vietnamese	1	0	15
Riverina	Vietnamese	1	1	11
Riverina	Welsh	0	0	131
Riverina	Welsh	0	1	63
Riverina	Welsh	1	0	30
Riverina	Welsh	1	1	338
Southern Highlands and Shoalhaven				8923
Southern Highlands and Shoalhaven		0	0	303
Southern Highlands and Shoalhaven		0	1	59
Southern Highlands and Shoalhaven		1	0	54
Southern Highlands and Shoalhaven		1	1	887
Southern Highlands and Shoalhaven	Australian			658
Southern Highlands and Shoalhaven	Australian		1	50832
Southern Highlands and Shoalhaven	Australian	0	0	930
Southern Highlands and Shoalhaven	Australian	0	1	6289
Southern Highlands and Shoalhaven	Australian	1	0	4733
Southern Highlands and Shoalhaven	Australian Aboriginal			113
Southern Highlands and Shoalhaven	Australian Aboriginal	0	0	27
Southern Highlands and Shoalhaven	Australian Aboriginal	0	1	281
Southern Highlands and Shoalhaven	Australian Aboriginal	1	0	187
Southern Highlands and Shoalhaven	Australian Aboriginal	1	1	7015
Southern Highlands and Shoalhaven	Chinese			14
Southern Highlands and Shoalhaven	Chinese	0	0	948
Southern Highlands and Shoalhaven	Chinese	0	1	64
Southern Highlands and Shoalhaven	Chinese	1	0	108
Southern Highlands and Shoalhaven	Chinese	1	1	299
Southern Highlands and Shoalhaven	Croatian			3
Southern Highlands and Shoalhaven	Croatian	0	0	446
Southern Highlands and Shoalhaven	Croatian	0	1	81
Southern Highlands and Shoalhaven	Croatian	1	0	63
Southern Highlands and Shoalhaven	Croatian	1	1	192
Southern Highlands and Shoalhaven	Dutch			25
Southern Highlands and Shoalhaven	Dutch	0	0	1131
Southern Highlands and Shoalhaven	Dutch	0	1	362
Southern Highlands and Shoalhaven	Dutch	1	0	216
Southern Highlands and Shoalhaven	Dutch	1	1	670
Southern Highlands and Shoalhaven	English			780
Southern Highlands and Shoalhaven	English	0	0	12048
Southern Highlands and Shoalhaven	English	0	1	6160
Southern Highlands and Shoalhaven	English	1	0	4447
Southern Highlands and Shoalhaven	English	1	1	46679
Southern Highlands and Shoalhaven	Filipino			15
Southern Highlands and Shoalhaven	Filipino	0	0	845
Southern Highlands and Shoalhaven	Filipino	0	1	52
Southern Highlands and Shoalhaven	Filipino	1	0	209
Southern Highlands and Shoalhaven	Filipino	1	1	63
Southern Highlands and Shoalhaven	French			3
Southern Highlands and Shoalhaven	French	0	0	406
Southern Highlands and Shoalhaven	French	0	1	88
Southern Highlands and Shoalhaven	French	1	0	64
Southern Highlands and Shoalhaven	French	1	1	430
Southern Highlands and Shoalhaven	German			62
Southern Highlands and Shoalhaven	German	0	0	1712
Southern Highlands and Shoalhaven	German	0	1	493
Southern Highlands and Shoalhaven	German	1	0	358
Southern Highlands and Shoalhaven	German	1	1	3700
Southern Highlands and Shoalhaven	Greek			16
Southern Highlands and Shoalhaven	Greek	0	0	601
Southern Highlands and Shoalhaven	Greek	0	1	128
Southern Highlands and Shoalhaven	Greek	1	0	73
Southern Highlands and Shoalhaven	Greek	1	1	473
Southern Highlands and Shoalhaven	Hungarian			4
Southern Highlands and Shoalhaven	Hungarian	0	0	348
Southern Highlands and Shoalhaven	Hungarian	0	1	82
Southern Highlands and Shoalhaven	Hungarian	1	0	30
Southern Highlands and Shoalhaven	Hungarian	1	1	143
Southern Highlands and Shoalhaven	Indian			5
Southern Highlands and Shoalhaven	Indian	0	0	907
Southern Highlands and Shoalhaven	Indian	0	1	51
Southern Highlands and Shoalhaven	Indian	1	0	25
Southern Highlands and Shoalhaven	Indian	1	1	50
Southern Highlands and Shoalhaven	Irish			189
Southern Highlands and Shoalhaven	Irish	0	0	2399
Southern Highlands and Shoalhaven	Irish	0	1	1278
Southern Highlands and Shoalhaven	Irish	1	0	848
Southern Highlands and Shoalhaven	Irish	1	1	15248
Southern Highlands and Shoalhaven	Italian			29
Southern Highlands and Shoalhaven	Italian	0	0	1487
Southern Highlands and Shoalhaven	Italian	0	1	577
Southern Highlands and Shoalhaven	Italian	1	0	222
Southern Highlands and Shoalhaven	Italian	1	1	2080
Southern Highlands and Shoalhaven	Korean	0	0	154
Southern Highlands and Shoalhaven	Korean	0	1	12
Southern Highlands and Shoalhaven	Korean	1	0	15
Southern Highlands and Shoalhaven	Korean	1	1	8
Southern Highlands and Shoalhaven	Lebanese			8
Southern Highlands and Shoalhaven	Lebanese	0	0	163
Southern Highlands and Shoalhaven	Lebanese	0	1	59
Southern Highlands and Shoalhaven	Lebanese	1	0	35
Southern Highlands and Shoalhaven	Lebanese	1	1	181
Southern Highlands and Shoalhaven	Macedonian	0	0	158
Southern Highlands and Shoalhaven	Macedonian	0	1	26
Southern Highlands and Shoalhaven	Macedonian	1	0	12
Southern Highlands and Shoalhaven	Macedonian	1	1	45
Southern Highlands and Shoalhaven	Maltese			9
Southern Highlands and Shoalhaven	Maltese	0	0	559
Southern Highlands and Shoalhaven	Maltese	0	1	166
Southern Highlands and Shoalhaven	Maltese	1	0	86
Southern Highlands and Shoalhaven	Maltese	1	1	491
Southern Highlands and Shoalhaven	Maori			6
Southern Highlands and Shoalhaven	Maori	0	0	259
Southern Highlands and Shoalhaven	Maori	0	1	91
Southern Highlands and Shoalhaven	Maori	1	0	68
Southern Highlands and Shoalhaven	Maori	1	1	101
Southern Highlands and Shoalhaven	NZ			8
Southern Highlands and Shoalhaven	NZ	0	0	448
Southern Highlands and Shoalhaven	NZ	0	1	255
Southern Highlands and Shoalhaven	NZ	1	0	194
Southern Highlands and Shoalhaven	NZ	1	1	207
Southern Highlands and Shoalhaven	(Other)			86
Southern Highlands and Shoalhaven	(Other)	0	0	5875
Southern Highlands and Shoalhaven	(Other)	0	1	1268
Southern Highlands and Shoalhaven	(Other)	1	0	1000
Southern Highlands and Shoalhaven	(Other)	1	1	2193
Southern Highlands and Shoalhaven	Polish			14
Southern Highlands and Shoalhaven	Polish	0	0	635
Southern Highlands and Shoalhaven	Polish	0	1	136
Southern Highlands and Shoalhaven	Polish	1	0	71
Southern Highlands and Shoalhaven	Polish	1	1	288
Southern Highlands and Shoalhaven	Russian			7
Southern Highlands and Shoalhaven	Russian	0	0	246
Southern Highlands and Shoalhaven	Russian	0	1	42
Southern Highlands and Shoalhaven	Russian	1	0	37
Southern Highlands and Shoalhaven	Russian	1	1	103
Southern Highlands and Shoalhaven	Samoan	0	0	63
Southern Highlands and Shoalhaven	Samoan	0	1	32
Southern Highlands and Shoalhaven	Samoan	1	0	8
Southern Highlands and Shoalhaven	Samoan	1	1	3
Southern Highlands and Shoalhaven	Scottish			157
Southern Highlands and Shoalhaven	Scottish	0	0	3067
Southern Highlands and Shoalhaven	Scottish	0	1	1663
