SA4_NAME21	Age	Sex	persons
Latrobe - Gippsland	20-24	M	7068
Latrobe - Gippsland	25-34	F	16790
Latrobe - Gippsland	25-34	M	15931
Latrobe - Gippsland	35-44	F	16752
Latrobe - Gippsland	35-44	M	15772
Latrobe - Gippsland	45-54	F	18848
Latrobe - Gippsland	45-54	M	17328
Latrobe - Gippsland	55-64	F	23021
Latrobe - Gippsland	55-64	M	21171
Latrobe - Gippsland	65-74	F	21864
Latrobe - Gippsland	65-74	M	21666
Latrobe - Gippsland	75-84	F	11790
Latrobe - Gippsland	75-84	M	11297
Latrobe - Gippsland	85+	F	4716
Latrobe - Gippsland	85+	M	3215
Melbourne - Inner	0-4	F	12015
Melbourne - Inner	0-4	M	12355
Melbourne - Inner	5-14	F	21006
Melbourne - Inner	5-14	M	21580
Melbourne - Inner	15-19	F	12229
Melbourne - Inner	15-19	M	11202
Melbourne - Inner	20-24	F	30675
Melbourne - Inner	20-24	M	26641
Melbourne - Inner	25-34	F	85196
Melbourne - Inner	25-34	M	80322
Melbourne - Inner	35-44	F	50110
Melbourne - Inner	35-44	M	50981
Melbourne - Inner	45-54	F	36623
Melbourne - Inner	45-54	M	35375
Melbourne - Inner	55-64	F	29097
Melbourne - Inner	55-64	M	28011
Melbourne - Inner	65-74	F	21595
Melbourne - Inner	65-74	M	19248
Melbourne - Inner	75-84	F	12443
Melbourne - Inner	75-84	M	10415
Melbourne - Inner	85+	F	6077
Melbourne - Inner	85+	M	3804
Melbourne - Inner East	0-4	F	7705
Melbourne - Inner East	0-4	M	8044
Melbourne - Inner East	5-14	F	21028
Melbourne - Inner East	5-14	M	22054
Melbourne - Inner East	15-19	F	11605
Melbourne - Inner East	15-19	M	12109
Melbourne - Inner East	20-24	F	13055
Melbourne - Inner East	20-24	M	14010
Melbourne - Inner East	25-34	F	24394
Melbourne - Inner East	25-34	M	24376
Melbourne - Inner East	35-44	F	25194
Melbourne - Inner East	35-44	M	22670
Melbourne - Inner East	45-54	F	26853
Melbourne - Inner East	45-54	M	23630
Melbourne - Inner East	55-64	F	23503
Melbourne - Inner East	55-64	M	21188
Melbourne - Inner East	65-74	F	19137
Melbourne - Inner East	65-74	M	16112
Melbourne - Inner East	75-84	F	13688
Melbourne - Inner East	75-84	M	10853
Melbourne - Inner East	85+	F	7512
Melbourne - Inner East	85+	M	4758
Melbourne - Inner South	0-4	F	10453
Melbourne - Inner South	0-4	M	10811
Melbourne - Inner South	5-14	F	25271
Melbourne - Inner South	5-14	M	26610
Melbourne - Inner South	15-19	F	12339
Melbourne - Inner South	15-19	M	12769
Melbourne - Inner South	20-24	F	11979
Melbourne - Inner South	20-24	M	12430
Melbourne - Inner South	25-34	F	26776
Melbourne - Inner South	25-34	M	25576
Melbourne - Inner South	35-44	F	30426
Melbourne - Inner South	35-44	M	27721
Melbourne - Inner South	45-54	F	32552
Melbourne - Inner South	45-54	M	29467
Melbourne - Inner South	55-64	F	26501
Melbourne - Inner South	55-64	M	24358
Melbourne - Inner South	65-74	F	21564
Melbourne - Inner South	65-74	M	18507
Melbourne - Inner South	75-84	F	13521
Melbourne - Inner South	75-84	M	10679
Melbourne - Inner South	85+	F	7908
Melbourne - Inner South	85+	M	4420
Melbourne - North East	0-4	F	16592
Melbourne - North East	0-4	M	17800
Melbourne - North East	5-14	F	33583
Melbourne - North East	5-14	M	35513
Melbourne - North East	15-19	F	14632
Melbourne - North East	15-19	M	15777
Melbourne - North East	20-24	F	15866
Melbourne - North East	20-24	M	17366
Melbourne - North East	25-34	F	40405
Melbourne - North East	25-34	M	39505
Melbourne - North East	35-44	F	41601
Melbourne - North East	35-44	M	40614
Melbourne - North East	45-54	F	36074
Melbourne - North East	45-54	M	34656
Melbourne - North East	55-64	F	30997
Melbourne - North East	55-64	M	28513
Melbourne - North East	65-74	F	23962
Melbourne - North East	65-74	M	21396
Melbourne - North East	75-84	F	13627
Melbourne - North East	75-84	M	11676
Melbourne - North East	85+	F	6438
Melbourne - North East	85+	M	4066
Melbourne - North West	0-4	F	14588
Melbourne - North West	0-4	M	15502
Melbourne - North West	5-14	F	28145
Melbourne - North West	5-14	M	29862
Melbourne - North West	15-19	F	11992
Melbourne - North West	15-19	M	12944
Melbourne - North West	20-24	F	12776
Melbourne - North West	20-24	M	14211
Melbourne - North West	25-34	F	33290
Melbourne - North West	25-34	M	33196
Melbourne - North West	35-44	F	31796
Melbourne - North West	35-44	M	31808
Melbourne - North West	45-54	F	26741
Melbourne - North West	45-54	M	25501
Melbourne - North West	55-64	F	22592
Melbourne - North West	55-64	M	21714
Melbourne - North West	65-74	F	16667
Melbourne - North West	65-74	M	14669
Melbourne - North West	75-84	F	10075
Melbourne - North West	75-84	M	8437
Melbourne - North West	85+	F	4717
Melbourne - North West	85+	M	3093
Melbourne - Outer East	0-4	F	14011
Melbourne - Outer East	0-4	M	14812
Melbourne - Outer East	5-14	F	30641
Melbourne - Outer East	5-14	M	32836
Melbourne - Outer East	15-19	F	14681
Melbourne - Outer East	15-19	M	16127
Melbourne - Outer East	20-24	F	14421
Melbourne - Outer East	20-24	M	15671
Melbourne - Outer East	25-34	F	32234
Melbourne - Outer East	25-34	M	31399
Melbourne - Outer East	35-44	F	36842
Melbourne - Outer East	35-44	M	34537
Melbourne - Outer East	45-54	F	36762
Melbourne - Outer East	45-54	M	34313
Melbourne - Outer East	55-64	F	33787
Melbourne - Outer East	55-64	M	31261
Melbourne - Outer East	65-74	F	27731
Melbourne - Outer East	65-74	M	24332
Melbourne - Outer East	75-84	F	16357
Melbourne - Outer East	75-84	M	13721
Melbourne - Outer East	85+	F	7282
Melbourne - Outer East	85+	M	4532
Melbourne - South East	0-4	F	27442
Melbourne - South East	0-4	M	29010
Melbourne - South East	5-14	F	55671
Melbourne - South East	5-14	M	59004
Melbourne - South East	15-19	F	24988
Melbourne - South East	15-19	M	26552
Melbourne - South East	20-24	F	28762
Melbourne - South East	20-24	M	31952
Melbourne - South East	25-34	F	66444
Melbourne - South East	25-34	M	68929
Melbourne - South East	35-44	F	64012
Melbourne - South East	35-44	M	64140
Melbourne - South East	45-54	F	53359
Melbourne - South East	45-54	M	51892
Melbourne - South East	55-64	F	44674
Melbourne - South East	55-64	M	43062
Melbourne - South East	65-74	F	34490
Melbourne - South East	65-74	M	30810
Melbourne - South East	75-84	F	20783
Melbourne - South East	75-84	M	17994
Melbourne - South East	85+	F	9768
Melbourne - South East	85+	M	6328
Melbourne - West	0-4	F	30538
Melbourne - West	0-4	M	32451
Melbourne - West	5-14	F	59072
Melbourne - West	5-14	M	62232
Melbourne - West	15-19	F	23082
Melbourne - West	15-19	M	24223
Melbourne - West	20-24	F	25110
Melbourne - West	20-24	M	28223
Melbourne - West	25-34	F	72199
Melbourne - West	25-34	M	70814
Melbourne - West	35-44	F	71635
Melbourne - West	35-44	M	73482
Melbourne - West	45-54	F	52192
Melbourne - West	45-54	M	51521
Melbourne - West	55-64	F	41202
Melbourne - West	55-64	M	39381
Melbourne - West	65-74	F	30017
Melbourne - West	65-74	M	27746
Melbourne - West	75-84	F	14698
Melbourne - West	75-84	M	12961
Melbourne - West	85+	F	6447
Melbourne - West	85+	M	3818
Mornington Peninsula	0-4	F	8053
Mornington Peninsula	0-4	M	8473
Mornington Peninsula	5-14	F	17917
Mornington Peninsula	5-14	M	18907
Mornington Peninsula	15-19	F	8283
Mornington Peninsula	15-19	M	9155
Mornington Peninsula	20-24	F	7452
Mornington Peninsula	20-24	M	7944
Mornington Peninsula	25-34	F	17164
Mornington Peninsula	25-34	M	16476
Mornington Peninsula	35-44	F	19583
Mornington Peninsula	35-44	M	17951
Mornington Peninsula	45-54	F	21605
Mornington Peninsula	45-54	M	19988
Mornington Peninsula	55-64	F	20994
Mornington Peninsula	55-64	M	19136
Mornington Peninsula	65-74	F	19666
Mornington Peninsula	65-74	M	17371
Mornington Peninsula	75-84	F	12419
Mornington Peninsula	75-84	M	10652
Mornington Peninsula	85+	F	5380
Mornington Peninsula	85+	M	3666
North West	0-4	F	4253
North West	0-4	M	4219
North West	5-14	F	8955
North West	5-14	M	9611
North West	15-19	F	3956
North West	15-19	M	4384
North West	20-24	F	3752
North West	20-24	M	4144
North West	25-34	F	9459
North West	25-34	M	9561
North West	35-44	F	8635
North West	35-44	M	8461
North West	45-54	F	9593
North West	45-54	M	9196
North West	55-64	F	10947
North West	55-64	M	11104
North West	65-74	F	9415
North West	65-74	M	9746
North West	75-84	F	5917
North West	75-84	M	5336
North West	85+	F	3033
North West	85+	M	1897
Shepparton	0-4	F	3613
Shepparton	0-4	M	3894
Shepparton	5-14	F	8415
Shepparton	5-14	M	8963
Shepparton	15-19	F	3741
Shepparton	15-19	M	4240
Shepparton	20-24	F	3426
Shepparton	20-24	M	3583
Shepparton	25-34	F	8095
Shepparton	25-34	M	7754
Shepparton	35-44	F	7796
Shepparton	35-44	M	7293
Shepparton	45-54	F	8627
Shepparton	45-54	M	8476
Shepparton	55-64	F	9453
Shepparton	55-64	M	9148
Shepparton	65-74	F	8547
Shepparton	65-74	M	8378
Shepparton	75-84	F	5183
Shepparton	75-84	M	5007
Shepparton	85+	F	2383
Shepparton	85+	M	1592
Warrnambool and South West	0-4	F	3128
Warrnambool and South West	0-4	M	3313
Warrnambool and South West	5-14	F	7403
Warrnambool and South West	5-14	M	7959
Warrnambool and South West	15-19	F	3542
Warrnambool and South West	15-19	M	3816
Warrnambool and South West	20-24	F	2837
Warrnambool and South West	20-24	M	3103
Warrnambool and South West	25-34	F	6956
Warrnambool and South West	25-34	M	6951
Warrnambool and South West	35-44	F	7198
Warrnambool and South West	35-44	M	6722
Warrnambool and South West	45-54	F	8374
Warrnambool and South West	45-54	M	7902
Warrnambool and South West	55-64	F	9634
Warrnambool and South West	55-64	M	9056
Warrnambool and South West	65-74	F	8560
Warrnambool and South West	65-74	M	8525
Warrnambool and South West	75-84	F	4906
Warrnambool and South West	75-84	M	4387
Warrnambool and South West	85+	F	2384
Warrnambool and South West	85+	M	1413
Migratory - Offshore - Shipping (Vic.)	25-34	M	6
Migratory - Offshore - Shipping (Vic.)	35-44	M	16
Migratory - Offshore - Shipping (Vic.)	45-54	M	3
Migratory - Offshore - Shipping (Vic.)	55-64	F	6
Migratory - Offshore - Shipping (Vic.)	55-64	M	10
Migratory - Offshore - Shipping (Vic.)	65-74	M	4
No usual address (Vic.)	0-4	F	189
No usual address (Vic.)	0-4	M	222
No usual address (Vic.)	5-14	F	361
No usual address (Vic.)	5-14	M	370
No usual address (Vic.)	15-19	F	229
No usual address (Vic.)	15-19	M	234
No usual address (Vic.)	20-24	F	321
No usual address (Vic.)	20-24	M	345
No usual address (Vic.)	25-34	F	878
No usual address (Vic.)	25-34	M	939
No usual address (Vic.)	35-44	F	730
No usual address (Vic.)	35-44	M	1008
No usual address (Vic.)	45-54	F	479
No usual address (Vic.)	45-54	M	912
No usual address (Vic.)	55-64	F	429
No usual address (Vic.)	55-64	M	644
No usual address (Vic.)	65-74	F	224
No usual address (Vic.)	65-74	M	392
No usual address (Vic.)	75-84	F	58
No usual address (Vic.)	75-84	M	90
No usual address (Vic.)	85+	F	19
No usual address (Vic.)	85+	M	15
Brisbane - East	0-4	F	6365
Brisbane - East	0-4	M	6715
Brisbane - East	5-14	F	15175
Brisbane - East	5-14	M	16212
Brisbane - East	15-19	F	7141
Brisbane - East	15-19	M	7856
Brisbane - East	20-24	F	5825
Brisbane - East	20-24	M	6606
Brisbane - East	25-34	F	12987
Brisbane - East	25-34	M	12230
Brisbane - East	35-44	F	16509
Brisbane - East	35-44	M	15006
Brisbane - East	45-54	F	17719
Brisbane - East	45-54	M	16227
Brisbane - East	55-64	F	16354
Brisbane - East	55-64	M	15110
Brisbane - East	65-74	F	13680
Brisbane - East	65-74	M	12464
Brisbane - East	75-84	F	7626
Brisbane - East	75-84	M	6664
Brisbane - East	85+	F	3314
Brisbane - East	85+	M	2045
Brisbane - North	0-4	F	6554
Brisbane - North	0-4	M	6953
Brisbane - North	5-14	F	12891
Brisbane - North	5-14	M	13744
Brisbane - North	15-19	F	5942
Brisbane - North	15-19	M	6257
Brisbane - North	20-24	F	7146
Brisbane - North	20-24	M	6973
Brisbane - North	25-34	F	17849
Brisbane - North	25-34	M	16955
Brisbane - North	35-44	F	17359
Brisbane - North	35-44	M	16891
Brisbane - North	45-54	F	15056
Brisbane - North	45-54	M	14360
Brisbane - North	55-64	F	12419
Brisbane - North	55-64	M	11586
Brisbane - North	65-74	F	9799
Brisbane - North	65-74	M	8658
Brisbane - North	75-84	F	6596
Brisbane - North	75-84	M	4934
Brisbane - North	85+	F	3686
Brisbane - North	85+	M	1979
Brisbane - South	0-4	F	10691
Brisbane - South	0-4	M	11314
Brisbane - South	5-14	F	22598
Brisbane - South	5-14	M	23623
Brisbane - South	15-19	F	10490
Brisbane - South	15-19	M	10794
Brisbane - South	20-24	F	14142
Brisbane - South	20-24	M	14438
Brisbane - South	25-34	F	31438
Brisbane - South	25-34	M	31212
Brisbane - South	35-44	F	29873
Brisbane - South	35-44	M	28691
Brisbane - South	45-54	F	23576
Brisbane - South	45-54	M	22606
Brisbane - South	55-64	F	19099
Brisbane - South	55-64	M	17710
Brisbane - South	65-74	F	14265
Brisbane - South	65-74	M	12765
Brisbane - South	75-84	F	8254
Brisbane - South	75-84	M	6905
Brisbane - South	85+	F	4184
Brisbane - South	85+	M	2369
Brisbane - West	0-4	F	4591
Brisbane - West	0-4	M	5027
Brisbane - West	5-14	F	12898
Brisbane - West	5-14	M	13819
Brisbane - West	15-19	F	6990
Brisbane - West	15-19	M	7364
Brisbane - West	20-24	F	6622
Brisbane - West	20-24	M	7303
Brisbane - West	25-34	F	10802
Brisbane - West	25-34	M	10472
Brisbane - West	35-44	F	14174
Brisbane - West	35-44	M	12794
Brisbane - West	45-54	F	13836
Brisbane - West	45-54	M	12846
Brisbane - West	55-64	F	10307
Brisbane - West	55-64	M	9555
Brisbane - West	65-74	F	8715
Brisbane - West	65-74	M	7583
Brisbane - West	75-84	F	5124
Brisbane - West	75-84	M	4435
Brisbane - West	85+	F	2527
Brisbane - West	85+	M	1444
Brisbane Inner City	0-4	F	5991
Brisbane Inner City	0-4	M	6165
Brisbane Inner City	5-14	F	13066
Brisbane Inner City	5-14	M	13228
Brisbane Inner City	15-19	F	8043
Brisbane Inner City	15-19	M	7830
Brisbane Inner City	20-24	F	16375
Brisbane Inner City	20-24	M	14299
Brisbane Inner City	25-34	F	32815
Brisbane Inner City	25-34	M	32663
Brisbane Inner City	35-44	F	22337
Brisbane Inner City	35-44	M	23072
Brisbane Inner City	45-54	F	18947
Brisbane Inner City	45-54	M	18971
Brisbane Inner City	55-64	F	13863
Brisbane Inner City	55-64	M	13944
Brisbane Inner City	65-74	F	9229
Brisbane Inner City	65-74	M	8945
Brisbane Inner City	75-84	F	4712
Brisbane Inner City	75-84	M	4236
Brisbane Inner City	85+	F	2206
Brisbane Inner City	85+	M	1308
Cairns	0-4	F	6562
Cairns	0-4	M	6887
Cairns	5-14	F	16229
Cairns	5-14	M	17308
Cairns	15-19	F	7291
Cairns	15-19	M	7804
Cairns	20-24	F	6251
Cairns	20-24	M	6527
Cairns	25-34	F	16321
Cairns	25-34	M	15156
Cairns	35-44	F	17012
Cairns	35-44	M	15177
Cairns	45-54	F	17999
Cairns	45-54	M	17059
Cairns	55-64	F	17260
Cairns	55-64	M	17176
Cairns	65-74	F	13429
Cairns	65-74	M	14152
Cairns	75-84	F	6814
Cairns	75-84	M	6843
Cairns	85+	F	2569
Cairns	85+	M	1927
Darling Downs - Maranoa	0-4	F	3572
Darling Downs - Maranoa	0-4	M	3850
Darling Downs - Maranoa	5-14	F	8624
Darling Downs - Maranoa	5-14	M	8956
Darling Downs - Maranoa	15-19	F	3562
Darling Downs - Maranoa	15-19	M	3879
Darling Downs - Maranoa	20-24	F	3112
Darling Downs - Maranoa	20-24	M	3424
Darling Downs - Maranoa	25-34	F	7198
Darling Downs - Maranoa	25-34	M	7005
Darling Downs - Maranoa	35-44	F	7289
Darling Downs - Maranoa	35-44	M	6634
Darling Downs - Maranoa	45-54	F	8361
Darling Downs - Maranoa	45-54	M	7995
Darling Downs - Maranoa	55-64	F	8886
Darling Downs - Maranoa	55-64	M	8955
Darling Downs - Maranoa	65-74	F	7452
Darling Downs - Maranoa	65-74	M	8059
Darling Downs - Maranoa	75-84	F	4458
Darling Downs - Maranoa	75-84	M	4369
Darling Downs - Maranoa	85+	F	1756
Darling Downs - Maranoa	85+	M	1232
Central Queensland	0-4	F	6922
Central Queensland	0-4	M	7250
Central Queensland	5-14	F	16194
Central Queensland	5-14	M	16956
Central Queensland	15-19	F	6853
Central Queensland	15-19	M	7494
Central Queensland	20-24	F	6276
Central Queensland	20-24	M	6536
Central Queensland	25-34	F	14744
Central Queensland	25-34	M	14602
Central Queensland	35-44	F	14850
Central Queensland	35-44	M	14896
Central Queensland	45-54	F	14651
Central Queensland	45-54	M	14878
Central Queensland	55-64	F	14486
Central Queensland	55-64	M	15211
Central Queensland	65-74	F	10048
Central Queensland	65-74	M	10972
Central Queensland	75-84	F	5618
Central Queensland	75-84	M	5141
Central Queensland	85+	F	2180
Central Queensland	85+	M	1477
Gold Coast	0-4	F	16518
Gold Coast	0-4	M	17703
Gold Coast	5-14	F	38195
Gold Coast	5-14	M	40260
Gold Coast	15-19	F	18368
Gold Coast	15-19	M	18946
Gold Coast	20-24	F	20482
Gold Coast	20-24	M	19441
Gold Coast	25-34	F	45507
Gold Coast	25-34	M	42176
Gold Coast	35-44	F	45150
Gold Coast	35-44	M	41714
Gold Coast	45-54	F	44722
Gold Coast	45-54	M	41625
Gold Coast	55-64	F	39655
Gold Coast	55-64	M	35961
Gold Coast	65-74	F	33817
Gold Coast	65-74	M	30460
Gold Coast	75-84	F	19327
Gold Coast	75-84	M	17675
Gold Coast	85+	F	7881
Gold Coast	85+	M	5189
Ipswich	0-4	F	12418
Ipswich	0-4	M	13411
Ipswich	5-14	F	26636
Ipswich	5-14	M	28387
Ipswich	15-19	F	11783
Ipswich	15-19	M	12206
Ipswich	20-24	F	11659
Ipswich	20-24	M	12255
Ipswich	25-34	F	27590
Ipswich	25-34	M	26543
Ipswich	35-44	F	25978
Ipswich	35-44	M	25406
Ipswich	45-54	F	23317
Ipswich	45-54	M	22548
Ipswich	55-64	F	19968
Ipswich	55-64	M	19438
Ipswich	65-74	F	14458
Ipswich	65-74	M	13735
Ipswich	75-84	F	7809
Ipswich	75-84	M	6831
Ipswich	85+	F	2874
Ipswich	85+	M	1858
Logan - Beaudesert	0-4	F	12623
Logan - Beaudesert	0-4	M	13056
Logan - Beaudesert	5-14	F	26622
Logan - Beaudesert	5-14	M	27928
Logan - Beaudesert	15-19	F	11570
Logan - Beaudesert	15-19	M	12469
Logan - Beaudesert	20-24	F	11571
Logan - Beaudesert	20-24	M	11933
Logan - Beaudesert	25-34	F	26309
Logan - Beaudesert	25-34	M	24992
Logan - Beaudesert	35-44	F	24975
Logan - Beaudesert	35-44	M	23821
Logan - Beaudesert	45-54	F	22783
Logan - Beaudesert	45-54	M	21812
Logan - Beaudesert	55-64	F	19586
Logan - Beaudesert	55-64	M	18468
Logan - Beaudesert	65-74	F	15658
Logan - Beaudesert	65-74	M	14290
Logan - Beaudesert	75-84	F	7719
Logan - Beaudesert	75-84	M	7091
Logan - Beaudesert	85+	F	2756
Logan - Beaudesert	85+	M	1726
Mackay - Isaac - Whitsunday	0-4	F	5278
Mackay - Isaac - Whitsunday	0-4	M	5697
Mackay - Isaac - Whitsunday	5-14	F	11887
Mackay - Isaac - Whitsunday	5-14	M	12700
Mackay - Isaac - Whitsunday	15-19	F	5019
Mackay - Isaac - Whitsunday	15-19	M	5381
Mackay - Isaac - Whitsunday	20-24	F	5178
Mackay - Isaac - Whitsunday	20-24	M	5368
Mackay - Isaac - Whitsunday	25-34	F	12635
Mackay - Isaac - Whitsunday	25-34	M	12604
Mackay - Isaac - Whitsunday	35-44	F	12089
Mackay - Isaac - Whitsunday	35-44	M	12539
Mackay - Isaac - Whitsunday	45-54	F	11826
Mackay - Isaac - Whitsunday	45-54	M	12753
Mackay - Isaac - Whitsunday	55-64	F	11269
Mackay - Isaac - Whitsunday	55-64	M	12347
Mackay - Isaac - Whitsunday	65-74	F	7565
Mackay - Isaac - Whitsunday	65-74	M	8433
Mackay - Isaac - Whitsunday	75-84	F	3887
Mackay - Isaac - Whitsunday	75-84	M	3855
Mackay - Isaac - Whitsunday	85+	F	1549
Mackay - Isaac - Whitsunday	85+	M	1032
Moreton Bay - North	0-4	F	6922
Moreton Bay - North	0-4	M	7233
Moreton Bay - North	5-14	F	16499
Moreton Bay - North	5-14	M	17296
Moreton Bay - North	15-19	F	7680
Moreton Bay - North	15-19	M	8131
Moreton Bay - North	20-24	F	6982
Moreton Bay - North	20-24	M	7455
Moreton Bay - North	25-34	F	15268
Moreton Bay - North	25-34	M	14770
Moreton Bay - North	35-44	F	16227
Moreton Bay - North	35-44	M	14953
Moreton Bay - North	45-54	F	17644
Moreton Bay - North	45-54	M	16417
Moreton Bay - North	55-64	F	17693
Moreton Bay - North	55-64	M	15878
Moreton Bay - North	65-74	F	17413
Moreton Bay - North	65-74	M	15552
Moreton Bay - North	75-84	F	9744
Moreton Bay - North	75-84	M	8917
Moreton Bay - North	85+	F	3617
Moreton Bay - North	85+	M	2460
Moreton Bay - South	0-4	F	6904
Moreton Bay - South	0-4	M	7548
Moreton Bay - South	5-14	F	15857
Moreton Bay - South	5-14	M	17171
Moreton Bay - South	15-19	F	7133
Moreton Bay - South	15-19	M	7426
Moreton Bay - South	20-24	F	6442
Moreton Bay - South	20-24	M	6625
Moreton Bay - South	25-34	F	15176
Moreton Bay - South	25-34	M	14004
Moreton Bay - South	35-44	F	16768
Moreton Bay - South	35-44	M	15500
Moreton Bay - South	45-54	F	15627
Moreton Bay - South	45-54	M	14770
Moreton Bay - South	55-64	F	11850
Moreton Bay - South	55-64	M	10977
Moreton Bay - South	65-74	F	8897
Moreton Bay - South	65-74	M	8060
Moreton Bay - South	75-84	F	4479
Moreton Bay - South	75-84	M	3943
Moreton Bay - South	85+	F	1604
Moreton Bay - South	85+	M	926
Queensland - Outback	0-4	F	2840
Queensland - Outback	0-4	M	3085
Queensland - Outback	5-14	F	5690
Queensland - Outback	5-14	M	6067
Queensland - Outback	15-19	F	2268
Queensland - Outback	15-19	M	2537
Queensland - Outback	20-24	F	2661
Queensland - Outback	20-24	M	2804
Queensland - Outback	25-34	F	6071
Queensland - Outback	25-34	M	6325
Queensland - Outback	35-44	F	5040
Queensland - Outback	35-44	M	5171
Queensland - Outback	45-54	F	4855
Queensland - Outback	45-54	M	5170
Queensland - Outback	55-64	F	4627
Queensland - Outback	55-64	M	5148
Queensland - Outback	65-74	F	2686
Queensland - Outback	65-74	M	3285
Queensland - Outback	75-84	F	1299
Queensland - Outback	75-84	M	1480
Queensland - Outback	85+	F	416
Queensland - Outback	85+	M	326
Sunshine Coast	0-4	F	9164
Sunshine Coast	0-4	M	9783
Sunshine Coast	5-14	F	23789
Sunshine Coast	5-14	M	25111
Sunshine Coast	15-19	F	11357
Sunshine Coast	15-19	M	11764
Sunshine Coast	20-24	F	9769
Sunshine Coast	20-24	M	9473
Sunshine Coast	25-34	F	21865
Sunshine Coast	25-34	M	20068
Sunshine Coast	35-44	F	25539
Sunshine Coast	35-44	M	22828
Sunshine Coast	45-54	F	28402
Sunshine Coast	45-54	M	25728
Sunshine Coast	55-64	F	29122
Sunshine Coast	55-64	M	25156
Sunshine Coast	65-74	F	26219
Sunshine Coast	65-74	M	23846
Sunshine Coast	75-84	F	15322
Sunshine Coast	75-84	M	13883
Sunshine Coast	85+	F	6296
Sunshine Coast	85+	M	4371
Toowoomba	0-4	F	4753
Toowoomba	0-4	M	4853
Toowoomba	5-14	F	10807
Toowoomba	5-14	M	11426
Toowoomba	15-19	F	5427
Toowoomba	15-19	M	5561
Toowoomba	20-24	F	5233
Toowoomba	20-24	M	5085
Toowoomba	25-34	F	11159
Toowoomba	25-34	M	10562
Toowoomba	35-44	F	10210
Toowoomba	35-44	M	9371
Toowoomba	45-54	F	10102
Toowoomba	45-54	M	9192
Toowoomba	55-64	F	9727
Toowoomba	55-64	M	8738
Toowoomba	65-74	F	8571
Toowoomba	65-74	M	7499
Toowoomba	75-84	F	5473
Toowoomba	75-84	M	4431
Toowoomba	85+	F	2458
Toowoomba	85+	M	1430
Townsville	0-4	F	6269
Townsville	0-4	M	6945
Townsville	5-14	F	15124
Townsville	5-14	M	16010
Townsville	15-19	F	7689
Townsville	15-19	M	7713
Townsville	20-24	F	8053
Townsville	20-24	M	9005
Townsville	25-34	F	15873
Townsville	25-34	M	16295
Townsville	35-44	F	15174
Townsville	35-44	M	14281
Townsville	45-54	F	15303
Townsville	45-54	M	14767
Townsville	55-64	F	14366
Townsville	55-64	M	14144
Townsville	65-74	F	10938
Townsville	65-74	M	11078
Townsville	75-84	F	5955
Townsville	75-84	M	5452
Townsville	85+	F	2401
Townsville	85+	M	1455
Wide Bay	0-4	F	6582
Wide Bay	0-4	M	6953
Wide Bay	5-14	F	17302
Wide Bay	5-14	M	18656
Wide Bay	15-19	F	8083
Wide Bay	15-19	M	8821
Wide Bay	20-24	F	6584
Wide Bay	20-24	M	6891
Wide Bay	25-34	F	14704
Wide Bay	25-34	M	14100
Wide Bay	35-44	F	15977
Wide Bay	35-44	M	14404
Wide Bay	45-54	F	19668
Wide Bay	45-54	M	18044
Wide Bay	55-64	F	24430
Wide Bay	55-64	M	22370
Wide Bay	65-74	F	24345
Wide Bay	65-74	M	24311
Wide Bay	75-84	F	13548
Wide Bay	75-84	M	13708
Wide Bay	85+	F	4810
Wide Bay	85+	M	3445
Migratory - Offshore - Shipping (Qld)	20-24	F	9
Migratory - Offshore - Shipping (Qld)	20-24	M	4
Migratory - Offshore - Shipping (Qld)	25-34	F	13
Migratory - Offshore - Shipping (Qld)	25-34	M	37
Migratory - Offshore - Shipping (Qld)	35-44	F	7
Migratory - Offshore - Shipping (Qld)	35-44	M	55
Migratory - Offshore - Shipping (Qld)	45-54	M	42
Migratory - Offshore - Shipping (Qld)	55-64	F	4
Migratory - Offshore - Shipping (Qld)	55-64	M	3
Migratory - Offshore - Shipping (Qld)	65-74	M	3
No usual address (Qld)	0-4	F	229
No usual address (Qld)	0-4	M	277
No usual address (Qld)	5-14	F	457
No usual address (Qld)	5-14	M	478
No usual address (Qld)	15-19	F	291
No usual address (Qld)	15-19	M	272
No usual address (Qld)	20-24	F	493
No usual address (Qld)	20-24	M	444
No usual address (Qld)	25-34	F	1345
No usual address (Qld)	25-34	M	1301
No usual address (Qld)	35-44	F	885
No usual address (Qld)	35-44	M	1194
No usual address (Qld)	45-54	F	887
No usual address (Qld)	45-54	M	1042
No usual address (Qld)	55-64	F	1170
No usual address (Qld)	55-64	M	1297
No usual address (Qld)	65-74	F	870
No usual address (Qld)	65-74	M	1253
No usual address (Qld)	75-84	F	160
No usual address (Qld)	75-84	M	283
No usual address (Qld)	85+	F	25
No usual address (Qld)	85+	M	23
Adelaide - Central and Hills	0-4	F	6954
Adelaide - Central and Hills	0-4	M	7353
Adelaide - Central and Hills	5-14	F	17195
Adelaide - Central and Hills	5-14	M	17998
Adelaide - Central and Hills	15-19	F	9066
Adelaide - Central and Hills	15-19	M	9233
Adelaide - Central and Hills	20-24	F	10838
Adelaide - Central and Hills	20-24	M	11121
Adelaide - Central and Hills	25-34	F	20652
Adelaide - Central and Hills	25-34	M	20544
Adelaide - Central and Hills	35-44	F	20730
Adelaide - Central and Hills	35-44	M	19588
Adelaide - Central and Hills	45-54	F	20641
Adelaide - Central and Hills	45-54	M	19748
Adelaide - Central and Hills	55-64	F	19746
