CED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Blaxland	1	1	0	1	673
Blaxland	1	1	1	0	2481
Blaxland	1	1	1	1	724
Bradfield					532
Bradfield	0	0	0	1	1922
Bradfield	0	0	1	0	1117
Bradfield	0	0	1	1	267
Bradfield	0	1	0	0	1715
Bradfield	0	1	0	1	63
Bradfield	0	1	1	0	495
Bradfield	0	1	1	1	30
Bradfield	1	0	0	1	3565
Bradfield	1	0	1	0	3696
Bradfield	1	0	1	1	1451
Bradfield	1	1	0	0	13710
Bradfield	1	1	0	1	213
Bradfield	1	1	1	0	2946
Bradfield	1	1	1	1	168
Calare					632
Calare	0	0	0	1	2614
Calare	0	0	1	0	515
Calare	0	0	1	1	214
Calare	0	1	0	0	3188
Calare	0	1	0	1	364
Calare	0	1	1	0	523
Calare	0	1	1	1	112
Calare	1	0	0	1	3090
Calare	1	0	1	0	1193
Calare	1	0	1	1	670
Calare	1	1	0	0	9631
Calare	1	1	0	1	601
Calare	1	1	1	0	1733
Calare	1	1	1	1	381
Chifley					973
Chifley	0	0	0	1	4018
Chifley	0	0	1	0	643
Chifley	0	0	1	1	424
Chifley	0	1	0	0	3624
Chifley	0	1	0	1	464
Chifley	0	1	1	0	676
Chifley	0	1	1	1	253
Chifley	1	0	0	1	5196
Chifley	1	0	1	0	1868
Chifley	1	0	1	1	1530
Chifley	1	1	0	0	15132
Chifley	1	1	0	1	881
Chifley	1	1	1	0	2657
Chifley	1	1	1	1	670
Cook					510
Cook	0	0	0	1	2563
Cook	0	0	1	0	659
Cook	0	0	1	1	281
Cook	0	1	0	0	1695
Cook	0	1	0	1	111
Cook	0	1	1	0	368
Cook	0	1	1	1	46
Cook	1	0	0	1	4006
Cook	1	0	1	0	1789
Cook	1	0	1	1	1354
Cook	1	1	0	0	9868
Cook	1	1	0	1	347
Cook	1	1	1	0	1805
Cook	1	1	1	1	261
Cowper					659
Cowper	0	0	0	1	3225
Cowper	0	0	1	0	687
Cowper	0	0	1	1	257
Cowper	0	1	0	0	3460
Cowper	0	1	0	1	366
Cowper	0	1	1	0	612
Cowper	0	1	1	1	121
Cowper	1	0	0	1	3078
Cowper	1	0	1	0	1084
Cowper	1	0	1	1	580
Cowper	1	1	0	0	7962
Cowper	1	1	0	1	532
Cowper	1	1	1	0	1549
Cowper	1	1	1	1	254
Cunningham					640
Cunningham	0	0	0	1	2805
Cunningham	0	0	1	0	699
Cunningham	0	0	1	1	298
Cunningham	0	1	0	0	2250
Cunningham	0	1	0	1	213
Cunningham	0	1	1	0	437
Cunningham	0	1	1	1	84
Cunningham	1	0	0	1	3643
Cunningham	1	0	1	0	1589
Cunningham	1	0	1	1	1067
Cunningham	1	1	0	0	9746
Cunningham	1	1	0	1	371
Cunningham	1	1	1	0	1781
Cunningham	1	1	1	1	266
Dobell					612
Dobell	0	0	0	1	3518
Dobell	0	0	1	0	695
Dobell	0	0	1	1	365
Dobell	0	1	0	0	3455
Dobell	0	1	0	1	396
Dobell	0	1	1	0	599
Dobell	0	1	1	1	130
Dobell	1	0	0	1	3737
Dobell	1	0	1	0	1276
Dobell	1	0	1	1	911
Dobell	1	1	0	0	9355
Dobell	1	1	0	1	657
Dobell	1	1	1	0	1738
Dobell	1	1	1	1	361
Eden-Monaro					459
Eden-Monaro	0	0	0	1	2229
Eden-Monaro	0	0	1	0	498
Eden-Monaro	0	0	1	1	187
Eden-Monaro	0	1	0	0	2380
Eden-Monaro	0	1	0	1	198
Eden-Monaro	0	1	1	0	380
Eden-Monaro	0	1	1	1	82
Eden-Monaro	1	0	0	1	3259
Eden-Monaro	1	0	1	0	1301
Eden-Monaro	1	0	1	1	784
Eden-Monaro	1	1	0	0	9699
Eden-Monaro	1	1	0	1	553
Eden-Monaro	1	1	1	0	1748
Eden-Monaro	1	1	1	1	288
Farrer					610
Farrer	0	0	0	1	2401
Farrer	0	0	1	0	518
Farrer	0	0	1	1	223
Farrer	0	1	0	0	2952
Farrer	0	1	0	1	300
Farrer	0	1	1	0	512
Farrer	0	1	1	1	100
Farrer	1	0	0	1	3242
Farrer	1	0	1	0	1144
Farrer	1	0	1	1	756
Farrer	1	1	0	0	9489
Farrer	1	1	0	1	577
Farrer	1	1	1	0	1742
Farrer	1	1	1	1	370
Fowler					1076
Fowler	0	0	0	1	4521
Fowler	0	0	1	0	1002
Fowler	0	0	1	1	554
Fowler	0	1	0	0	2904
Fowler	0	1	0	1	328
Fowler	0	1	1	0	712
Fowler	0	1	1	1	182
Fowler	1	0	0	1	5793
Fowler	1	0	1	0	1717
Fowler	1	0	1	1	1646
Fowler	1	1	0	0	8921
Fowler	1	1	0	1	591
Fowler	1	1	1	0	2153
Fowler	1	1	1	1	581
Gilmore					559
Gilmore	0	0	0	1	2769
Gilmore	0	0	1	0	534
Gilmore	0	0	1	1	185
Gilmore	0	1	0	0	2643
Gilmore	0	1	0	1	281
Gilmore	0	1	1	0	475
Gilmore	0	1	1	1	98
Gilmore	1	0	0	1	3222
Gilmore	1	0	1	0	1060
Gilmore	1	0	1	1	621
Gilmore	1	1	0	0	7821
Gilmore	1	1	0	1	512
Gilmore	1	1	1	0	1400
Gilmore	1	1	1	1	248
Grayndler					797
Grayndler	0	0	0	1	2054
Grayndler	0	0	1	0	775
Grayndler	0	0	1	1	190
Grayndler	0	1	0	0	1729
Grayndler	0	1	0	1	71
Grayndler	0	1	1	0	313
Grayndler	0	1	1	1	28
Grayndler	1	0	0	1	1981
Grayndler	1	0	1	0	1653
Grayndler	1	0	1	1	551
Grayndler	1	1	0	0	10128
Grayndler	1	1	0	1	135
Grayndler	1	1	1	0	1377
Grayndler	1	1	1	1	83
Greenway					799
Greenway	0	0	0	1	2908
Greenway	0	0	1	0	697
Greenway	0	0	1	1	377
Greenway	0	1	0	0	2410
Greenway	0	1	0	1	235
Greenway	0	1	1	0	474
Greenway	0	1	1	1	118
Greenway	1	0	0	1	4748
Greenway	1	0	1	0	2562
Greenway	1	0	1	1	1595
Greenway	1	1	0	0	18740
Greenway	1	1	0	1	629
Greenway	1	1	1	0	3180
Greenway	1	1	1	1	436
Hughes					385
Hughes	0	0	0	1	2263
Hughes	0	0	1	0	570
Hughes	0	0	1	1	296
Hughes	0	1	0	0	1688
Hughes	0	1	0	1	165
Hughes	0	1	1	0	374
Hughes	0	1	1	1	58
Hughes	1	0	0	1	4492
Hughes	1	0	1	0	1923
Hughes	1	0	1	1	1501
Hughes	1	1	0	0	11597
Hughes	1	1	0	1	432
Hughes	1	1	1	0	2211
Hughes	1	1	1	1	329
Hume					434
Hume	0	0	0	1	2499
Hume	0	0	1	0	547
Hume	0	0	1	1	275
Hume	0	1	0	0	2665
Hume	0	1	0	1	346
Hume	0	1	1	0	449
Hume	0	1	1	1	123
Hume	1	0	0	1	4448
Hume	1	0	1	0	1362
Hume	1	0	1	1	1165
Hume	1	1	0	0	11814
Hume	1	1	0	1	916
Hume	1	1	1	0	2051
Hume	1	1	1	1	514
Hunter					603
Hunter	0	0	0	1	3118
Hunter	0	0	1	0	557
Hunter	0	0	1	1	291
Hunter	0	1	0	0	3618
Hunter	0	1	0	1	425
Hunter	0	1	1	0	551
Hunter	0	1	1	1	132
Hunter	1	0	0	1	4141
Hunter	1	0	1	0	1215
Hunter	1	0	1	1	919
Hunter	1	1	0	0	10198
Hunter	1	1	0	1	768
Hunter	1	1	1	0	1652
Hunter	1	1	1	1	345
Kingsford Smith					1138
Kingsford Smith	0	0	0	1	2852
Kingsford Smith	0	0	1	0	847
Kingsford Smith	0	0	1	1	268
Kingsford Smith	0	1	0	0	2119
Kingsford Smith	0	1	0	1	118
Kingsford Smith	0	1	1	0	366
Kingsford Smith	0	1	1	1	38
Kingsford Smith	1	0	0	1	3314
Kingsford Smith	1	0	1	0	2007
Kingsford Smith	1	0	1	1	949
Kingsford Smith	1	1	0	0	11538
Kingsford Smith	1	1	0	1	262
Kingsford Smith	1	1	1	0	1767
Kingsford Smith	1	1	1	1	162
Lindsay					820
Lindsay	0	0	0	1	3707
Lindsay	0	0	1	0	711
Lindsay	0	0	1	1	351
Lindsay	0	1	0	0	3920
Lindsay	0	1	0	1	427
Lindsay	0	1	1	0	620
Lindsay	0	1	1	1	162
Lindsay	1	0	0	1	4447
Lindsay	1	0	1	0	1431
Lindsay	1	0	1	1	1235
Lindsay	1	1	0	0	12983
Lindsay	1	1	0	1	851
Lindsay	1	1	1	0	2130
Lindsay	1	1	1	1	495
Lyne					519
Lyne	0	0	0	1	2794
Lyne	0	0	1	0	512
Lyne	0	0	1	1	182
Lyne	0	1	0	0	2702
Lyne	0	1	0	1	337
Lyne	0	1	1	0	445
Lyne	0	1	1	1	122
Lyne	1	0	0	1	3435
Lyne	1	0	1	0	976
Lyne	1	0	1	1	602
Lyne	1	1	0	0	6897
Lyne	1	1	0	1	625
Lyne	1	1	1	0	1323
Lyne	1	1	1	1	295
Macarthur					824
Macarthur	0	0	0	1	3622
Macarthur	0	0	1	0	703
Macarthur	0	0	1	1	452
Macarthur	0	1	0	0	3893
Macarthur	0	1	0	1	499
Macarthur	0	1	1	0	678
Macarthur	0	1	1	1	209
Macarthur	1	0	0	1	5183
Macarthur	1	0	1	0	1676
Macarthur	1	0	1	1	1436
Macarthur	1	1	0	0	16010
Macarthur	1	1	0	1	977
Macarthur	1	1	1	0	2545
Macarthur	1	1	1	1	679
Mackellar					417
Mackellar	0	0	0	1	2094
Mackellar	0	0	1	0	675
Mackellar	0	0	1	1	289
Mackellar	0	1	0	0	1600
Mackellar	0	1	0	1	108
Mackellar	0	1	1	0	400
Mackellar	0	1	1	1	51
Mackellar	1	0	0	1	3825
Mackellar	1	0	1	0	2275
Mackellar	1	0	1	1	1421
Mackellar	1	1	0	0	11030
Mackellar	1	1	0	1	344
Mackellar	1	1	1	0	2264
Mackellar	1	1	1	1	243
Macquarie					402
Macquarie	0	0	0	1	2454
Macquarie	0	0	1	0	658
Macquarie	0	0	1	1	222
Macquarie	0	1	0	0	2168
Macquarie	0	1	0	1	190
Macquarie	0	1	1	0	412
Macquarie	0	1	1	1	89
Macquarie	1	0	0	1	3780
Macquarie	1	0	1	0	1418
Macquarie	1	0	1	1	1052
Macquarie	1	1	0	0	8915
Macquarie	1	1	0	1	590
Macquarie	1	1	1	0	1747
Macquarie	1	1	1	1	322
McMahon					820
McMahon	0	0	0	1	3944
McMahon	0	0	1	0	741
McMahon	0	0	1	1	489
McMahon	0	1	0	0	2377
McMahon	0	1	0	1	293
McMahon	0	1	1	0	572
McMahon	0	1	1	1	186
McMahon	1	0	0	1	5776
McMahon	1	0	1	0	1603
McMahon	1	0	1	1	1570
McMahon	1	1	0	0	10596
McMahon	1	1	0	1	731
McMahon	1	1	1	0	2389
McMahon	1	1	1	1	715
Mitchell					422
Mitchell	0	0	0	1	2245
Mitchell	0	0	1	0	754
Mitchell	0	0	1	1	362
Mitchell	0	1	0	0	1730
Mitchell	0	1	0	1	113
Mitchell	0	1	1	0	422
Mitchell	0	1	1	1	63
Mitchell	1	0	0	1	5150
Mitchell	1	0	1	0	3205
Mitchell	1	0	1	1	1961
Mitchell	1	1	0	0	16790
Mitchell	1	1	0	1	497
Mitchell	1	1	1	0	3351
Mitchell	1	1	1	1	394
New England					631
New England	0	0	0	1	2366
New England	0	0	1	0	520
New England	0	0	1	1	191
New England	0	1	0	0	3223
New England	0	1	0	1	280
New England	0	1	1	0	485
New England	0	1	1	1	90
New England	1	0	0	1	2577
New England	1	0	1	0	1049
New England	1	0	1	1	574
New England	1	1	0	0	8171
New England	1	1	0	1	534
New England	1	1	1	0	1576
New England	1	1	1	1	296
Newcastle					849
Newcastle	0	0	0	1	2719
Newcastle	0	0	1	0	796
Newcastle	0	0	1	1	249
Newcastle	0	1	0	0	2693
Newcastle	0	1	0	1	232
Newcastle	0	1	1	0	468
Newcastle	0	1	1	1	70
Newcastle	1	0	0	1	2776
Newcastle	1	0	1	0	1585
Newcastle	1	0	1	1	739
Newcastle	1	1	0	0	9784
Newcastle	1	1	0	1	321
Newcastle	1	1	1	0	1662
Newcastle	1	1	1	1	208
North Sydney					725
North Sydney	0	0	0	1	1694
North Sydney	0	0	1	0	954
North Sydney	0	0	1	1	198
North Sydney	0	1	0	0	1918
North Sydney	0	1	0	1	51
North Sydney	0	1	1	0	358
North Sydney	0	1	1	1	27
North Sydney	1	0	0	1	2343
North Sydney	1	0	1	0	2479
North Sydney	1	0	1	1	805
North Sydney	1	1	0	0	12248
North Sydney	1	1	0	1	122
North Sydney	1	1	1	0	1973
North Sydney	1	1	1	1	106
Page					673
Page	0	0	0	1	3153
Page	0	0	1	0	644
Page	0	0	1	1	237
Page	0	1	0	0	3345
Page	0	1	0	1	366
Page	0	1	1	0	535
Page	0	1	1	1	108
Page	1	0	0	1	3385
Page	1	0	1	0	1048
Page	1	0	1	1	562
Page	1	1	0	0	8070
Page	1	1	0	1	623
Page	1	1	1	0	1486
Page	1	1	1	1	295
Parkes					689
Parkes	0	0	0	1	2441
Parkes	0	0	1	0	410
Parkes	0	0	1	1	149
Parkes	0	1	0	0	3297
Parkes	0	1	0	1	369
Parkes	0	1	1	0	411
Parkes	0	1	1	1	100
Parkes	1	0	0	1	2607
Parkes	1	0	1	0	855
Parkes	1	0	1	1	474
Parkes	1	1	0	0	8354
Parkes	1	1	0	1	507
Parkes	1	1	1	0	1375
Parkes	1	1	1	1	254
Parramatta					1292
Parramatta	0	0	0	1	3103
Parramatta	0	0	1	0	858
Parramatta	0	0	1	1	353
Parramatta	0	1	0	0	2325
Parramatta	0	1	0	1	158
Parramatta	0	1	1	0	421
Parramatta	0	1	1	1	93
Parramatta	1	0	0	1	3879
Parramatta	1	0	1	0	2065
Parramatta	1	0	1	1	1166
Parramatta	1	1	0	0	16653
Parramatta	1	1	0	1	398
Parramatta	1	1	1	0	2064
Parramatta	1	1	1	1	336
Paterson					665
Paterson	0	0	0	1	3225
Paterson	0	0	1	0	638
Paterson	0	0	1	1	288
Paterson	0	1	0	0	3817
Paterson	0	1	0	1	427
Paterson	0	1	1	0	628
Paterson	0	1	1	1	149
Paterson	1	0	0	1	3879
Paterson	1	0	1	0	1194
Paterson	1	0	1	1	826
Paterson	1	1	0	0	10574
Paterson	1	1	0	1	798
Paterson	1	1	1	0	1725
Paterson	1	1	1	1	380
Reid					1415
Reid	0	0	0	1	2911
Reid	0	0	1	0	1027
Reid	0	0	1	1	279
Reid	0	1	0	0	1938
Reid	0	1	0	1	87
Reid	0	1	1	0	358
Reid	0	1	1	1	46
Reid	1	0	0	1	3945
Reid	1	0	1	0	2312
Reid	1	0	1	1	1144
Reid	1	1	0	0	13404
Reid	1	1	0	1	228
Reid	1	1	1	0	1879
Reid	1	1	1	1	185
Richmond					564
Richmond	0	0	0	1	3030
Richmond	0	0	1	0	729
Richmond	0	0	1	1	241
Richmond	0	1	0	0	2859
Richmond	0	1	0	1	281
Richmond	0	1	1	0	549
Richmond	0	1	1	1	86
Richmond	1	0	0	1	3120
Richmond	1	0	1	0	1214
Richmond	1	0	1	1	616
Richmond	1	1	0	0	8924
Richmond	1	1	0	1	499
Richmond	1	1	1	0	1458
Richmond	1	1	1	1	205
Riverina					604
Riverina	0	0	0	1	2326
Riverina	0	0	1	0	499
Riverina	0	0	1	1	213
Riverina	0	1	0	0	3045
Riverina	0	1	0	1	333
Riverina	0	1	1	0	498
Riverina	0	1	1	1	96
Riverina	1	0	0	1	2851
Riverina	1	0	1	0	1055
Riverina	1	0	1	1	624
Riverina	1	1	0	0	8874
Riverina	1	1	0	1	614
Riverina	1	1	1	0	1693
Riverina	1	1	1	1	421
Robertson					498
Robertson	0	0	0	1	2870
Robertson	0	0	1	0	678
Robertson	0	0	1	1	279
Robertson	0	1	0	0	2533
Robertson	0	1	0	1	206
Robertson	0	1	1	0	506
Robertson	0	1	1	1	104
Robertson	1	0	0	1	3378
Robertson	1	0	1	0	1400
Robertson	1	0	1	1	871
Robertson	1	1	0	0	8900
Robertson	1	1	0	1	417
Robertson	1	1	1	0	1609
Robertson	1	1	1	1	289
Shortland					562
Shortland	0	0	0	1	3034
Shortland	0	0	1	0	659
Shortland	0	0	1	1	281
Shortland	0	1	0	0	2897
Shortland	0	1	0	1	324
Shortland	0	1	1	0	477
Shortland	0	1	1	1	103
Shortland	1	0	0	1	3519
Shortland	1	0	1	0	1276
Shortland	1	0	1	1	906
Shortland	1	1	0	0	8899
Shortland	1	1	0	1	550
Shortland	1	1	1	0	1563
Shortland	1	1	1	1	304
Sydney					1385
Sydney	0	0	0	1	1631
Sydney	0	0	1	0	738
Sydney	0	0	1	1	147
Sydney	0	1	0	0	1682
Sydney	0	1	0	1	80
Sydney	0	1	1	0	197
Sydney	0	1	1	1	16
Sydney	1	0	0	1	1121
Sydney	1	0	1	0	953
Sydney	1	0	1	1	237
Sydney	1	1	0	0	7789
Sydney	1	1	0	1	53
Sydney	1	1	1	0	515
Sydney	1	1	1	1	23
Warringah					476
Warringah	0	0	0	1	1620
Warringah	0	0	1	0	797
Warringah	0	0	1	1	215
Warringah	0	1	0	0	1629
Warringah	0	1	0	1	67
Warringah	0	1	1	0	326
Warringah	0	1	1	1	32
Warringah	1	0	0	1	2429
Warringah	1	0	1	0	2438
Warringah	1	0	1	1	978
Warringah	1	1	0	0	11074
Warringah	1	1	0	1	204
Warringah	1	1	1	0	2139
Warringah	1	1	1	1	162
Watson					1087
Watson	0	0	0	1	3640
Watson	0	0	1	0	858
Watson	0	0	1	1	422
Watson	0	1	0	0	2194
Watson	0	1	0	1	215
Watson	0	1	1	0	470
Watson	0	1	1	1	153
Watson	1	0	0	1	4966
Watson	1	0	1	0	1885
Watson	1	0	1	1	1438
Watson	1	1	0	0	11360
Watson	1	1	0	1	496
Watson	1	1	1	0	2345
Watson	1	1	1	1	546
Wentworth					544
Wentworth	0	0	0	1	1309
Wentworth	0	0	1	0	728
Wentworth	0	0	1	1	168
Wentworth	0	1	0	0	1565
Wentworth	0	1	0	1	35
Wentworth	0	1	1	0	330
Wentworth	0	1	1	1	16
Wentworth	1	0	0	1	1573
Wentworth	1	0	1	0	1777
Wentworth	1	0	1	1	596
Wentworth	1	1	0	0	8946
Wentworth	1	1	0	1	112
Wentworth	1	1	1	0	1579
Wentworth	1	1	1	1	99
Werriwa					717
Werriwa	0	0	0	1	3903
Werriwa	0	0	1	0	762
Werriwa	0	0	1	1	545
Werriwa	0	1	0	0	3025
Werriwa	0	1	0	1	430
Werriwa	0	1	1	0	734
Werriwa	0	1	1	1	264
Werriwa	1	0	0	1	6296
Werriwa	1	0	1	0	2155
Werriwa	1	0	1	1	2058
Werriwa	1	1	0	0	13409
Werriwa	1	1	0	1	925
Werriwa	1	1	1	0	3316
Werriwa	1	1	1	1	954
Whitlam					614
Whitlam	0	0	0	1	3388
Whitlam	0	0	1	0	620
Whitlam	0	0	1	1	358
Whitlam	0	1	0	0	2939
Whitlam	0	1	0	1	371
Whitlam	0	1	1	0	551
Whitlam	0	1	1	1	125
Whitlam	1	0	0	1	4408
Whitlam	1	0	1	0	1286
Whitlam	1	0	1	1	991
Whitlam	1	1	0	0	10048
Whitlam	1	1	0	1	705
Whitlam	1	1	1	0	1807
Whitlam	1	1	1	1	390
Aston					605
Aston	0	0	0	1	2954
Aston	0	0	1	0	843
Aston	0	0	1	1	370
Aston	0	1	0	0	1937
Aston	0	1	0	1	162
Aston	0	1	1	0	455
Aston	0	1	1	1	73
Aston	1	0	0	1	4893
Aston	1	0	1	0	2235
Aston	1	0	1	1	1497
Aston	1	1	0	0	10815
Aston	1	1	0	1	353
Aston	1	1	1	0	1966
Aston	1	1	1	1	253
Ballarat					557
Ballarat	0	0	0	1	2458
Ballarat	0	0	1	0	647
Ballarat	0	0	1	1	234
Ballarat	0	1	0	0	2792
Ballarat	0	1	0	1	264
Ballarat	0	1	1	0	509
Ballarat	0	1	1	1	112
Ballarat	1	0	0	1	2788
Ballarat	1	0	1	0	1282
Ballarat	1	0	1	1	688
Ballarat	1	1	0	0	8914
Ballarat	1	1	0	1	456
Ballarat	1	1	1	0	1652
Ballarat	1	1	1	1	260
Bendigo					618
Bendigo	0	0	0	1	2463
Bendigo	0	0	1	0	596
Bendigo	0	0	1	1	230
Bendigo	0	1	0	0	2826
Bendigo	0	1	0	1	243
Bendigo	0	1	1	0	550
Bendigo	0	1	1	1	121
Bendigo	1	0	0	1	2784
Bendigo	1	0	1	0	1214
Bendigo	1	0	1	1	747
Bendigo	1	1	0	0	8823
Bendigo	1	1	0	1	409
Bendigo	1	1	1	0	1566
Bendigo	1	1	1	1	293
Bruce					760
Bruce	0	0	0	1	3364
Bruce	0	0	1	0	732
Bruce	0	0	1	1	427
Bruce	0	1	0	0	2381
Bruce	0	1	0	1	218
Bruce	0	1	1	0	508
Bruce	0	1	1	1	136
Bruce	1	0	0	1	5176
Bruce	1	0	1	0	2121
Bruce	1	0	1	1	1629
Bruce	1	1	0	0	11506
Bruce	1	1	0	1	580
Bruce	1	1	1	0	2511
Bruce	1	1	1	1	574
Calwell					741
Calwell	0	0	0	1	3307
Calwell	0	0	1	0	654
Calwell	0	0	1	1	493
Calwell	0	1	0	0	2517
Calwell	0	1	0	1	276
Calwell	0	1	1	0	587
Calwell	0	1	1	1	198
Calwell	1	0	0	1	4872
Calwell	1	0	1	0	1625
Calwell	1	0	1	1	1763
Calwell	1	1	0	0	15380
Calwell	1	1	0	1	697
Calwell	1	1	1	0	2870
Calwell	1	1	1	1	806
Casey					453
Casey	0	0	0	1	2680
Casey	0	0	1	0	640
Casey	0	0	1	1	385
Casey	0	1	0	0	2096
Casey	0	1	0	1	200
Casey	0	1	1	0	452
Casey	0	1	1	1	75
Casey	1	0	0	1	4404
Casey	1	0	1	0	1526
Casey	1	0	1	1	1327
Casey	1	1	0	0	10739
Casey	1	1	0	1	504
Casey	1	1	1	0	1923
Casey	1	1	1	1	343
Chisholm					933
Chisholm	0	0	0	1	2738
Chisholm	0	0	1	0	1294
Chisholm	0	0	1	1	361
Chisholm	0	1	0	0	1825
Chisholm	0	1	0	1	103
Chisholm	0	1	1	0	504
Chisholm	0	1	1	1	43
Chisholm	1	0	0	1	4203
Chisholm	1	0	1	0	3300
Chisholm	1	0	1	1	1418
Chisholm	1	1	0	0	11704
Chisholm	1	1	0	1	217
Chisholm	1	1	1	0	2540
Chisholm	1	1	1	1	181
Cooper					980
Cooper	0	0	0	1	2717
Cooper	0	0	1	0	725
Cooper	0	0	1	1	240
Cooper	0	1	0	0	1903
Cooper	0	1	0	1	91
Cooper	0	1	1	0	356
Cooper	0	1	1	1	41
Cooper	1	0	0	1	2795
Cooper	1	0	1	0	1693
Cooper	1	0	1	1	886
Cooper	1	1	0	0	9952
Cooper	1	1	0	1	184
Cooper	1	1	1	0	1500
Cooper	1	1	1	1	149
Corangamite					438
Corangamite	0	0	0	1	1837
Corangamite	0	0	1	0	573
Corangamite	0	0	1	1	245
Corangamite	0	1	0	0	2008
Corangamite	0	1	0	1	153
Corangamite	0	1	1	0	473
Corangamite	0	1	1	1	86
Corangamite	1	0	0	1	2819
Corangamite	1	0	1	0	1444
Corangamite	1	0	1	1	819
Corangamite	1	1	0	0	10634
Corangamite	1	1	0	1	370
Corangamite	1	1	1	0	1778
Corangamite	1	1	1	1	262
Corio					726
Corio	0	0	0	1	2894
Corio	0	0	1	0	723
Corio	0	0	1	1	328
Corio	0	1	0	0	2691
Corio	0	1	0	1	257
Corio	0	1	1	0	528
Corio	0	1	1	1	88
Corio	1	0	0	1	3152
Corio	1	0	1	0	1510
Corio	1	0	1	1	851
Corio	1	1	0	0	9434
Corio	1	1	0	1	351
Corio	1	1	1	0	1567
Corio	1	1	1	1	256
Deakin					627
Deakin	0	0	0	1	2815
Deakin	0	0	1	0	916
Deakin	0	0	1	1	412
Deakin	0	1	0	0	1997
Deakin	0	1	0	1	150
Deakin	0	1	1	0	472
Deakin	0	1	1	1	58
Deakin	1	0	0	1	3906
Deakin	1	0	1	0	2164
Deakin	1	0	1	1	1375
Deakin	1	1	0	0	12161
Deakin	1	1	0	1	292
Deakin	1	1	1	0	2113
Deakin	1	1	1	1	244
Dunkley					589
Dunkley	0	0	0	1	3088
Dunkley	0	0	1	0	786
Dunkley	0	0	1	1	369
Dunkley	0	1	0	0	2898
Dunkley	0	1	0	1	255
Dunkley	0	1	1	0	581
Dunkley	0	1	1	1	101
Dunkley	1	0	0	1	3545
Dunkley	1	0	1	0	1564
Dunkley	1	0	1	1	1003
Dunkley	1	1	0	0	10427
Dunkley	1	1	0	1	416
Dunkley	1	1	1	0	1797
Dunkley	1	1	1	1	269
Flinders					453
Flinders	0	0	0	1	2555
Flinders	0	0	1	0	673
Flinders	0	0	1	1	269
Flinders	0	1	0	0	2181
Flinders	0	1	0	1	203
Flinders	0	1	1	0	481
Flinders	0	1	1	1	77
Flinders	1	0	0	1	3124
Flinders	1	0	1	0	1330
Flinders	1	0	1	1	826
Flinders	1	1	0	0	8005
Flinders	1	1	0	1	380
Flinders	1	1	1	0	1512
Flinders	1	1	1	1	236
Fraser					1378
Fraser	0	0	0	1	3707
Fraser	0	0	1	0	908
Fraser	0	0	1	1	447
Fraser	0	1	0	0	2684
Fraser	0	1	0	1	245
Fraser	0	1	1	0	587
Fraser	0	1	1	1	138
Fraser	1	0	0	1	3673
Fraser	1	0	1	0	1606
Fraser	1	0	1	1	999
Fraser	1	1	0	0	10432
Fraser	1	1	0	1	348
Fraser	1	1	1	0	1601
Fraser	1	1	1	1	263
Gellibrand					811
Gellibrand	0	0	0	1	2480
