CED_NAME16	Religion	Denomination	Sex	persons
Mitchell	Christianity	Churches Of Christ	M	89
Mitchell	Christianity	Eastern Orthodox	F	1870
Mitchell	Christianity	Eastern Orthodox	M	1778
Mitchell	Christianity	Jehovah's Witnesses	F	206
Mitchell	Christianity	Jehovah's Witnesses	M	167
Mitchell	Christianity	Latter Day Saints	F	274
Mitchell	Christianity	Latter Day Saints	M	244
Mitchell	Christianity	Lutheran	F	158
Mitchell	Christianity	Lutheran	M	135
Mitchell	Christianity	Oriental Orthodox	F	621
Mitchell	Christianity	Oriental Orthodox	M	605
Mitchell	Christianity	Pentecostal	F	2039
Mitchell	Christianity	Pentecostal	M	1704
Mitchell	Christianity	Presbyterian Reformed	F	2121
Mitchell	Christianity	Presbyterian Reformed	M	1897
Mitchell	Christianity	Protestant (Other)	F	513
Mitchell	Christianity	Protestant (Other)	M	486
Mitchell	Christianity	Salvation Army	F	99
Mitchell	Christianity	Salvation Army	M	93
Mitchell	Christianity	Seventh Day Adventist	F	406
Mitchell	Christianity	Seventh Day Adventist	M	344
Mitchell	Christianity	Uniting Church	F	2114
Mitchell	Christianity	Uniting Church	M	1716
Mitchell	Hinduism		F	7807
Mitchell	Hinduism		M	7803
Mitchell	Islam		F	4437
Mitchell	Islam		M	4503
Mitchell	Judaism		F	104
Mitchell	Judaism		M	109
Mitchell	No religion		F	23717
Mitchell	No religion		M	26318
New England	(Other)		F	7487
New England	(Other)		M	7942
New England	(Other)	(Other)	F	601
New England	(Other)	(Other)	M	420
New England	(Other)	Australian Aboriginal Traditional	F	49
New England	(Other)	Australian Aboriginal Traditional	M	54
New England	(Other)	Other spiritual beliefs	F	124
New England	(Other)	Other spiritual beliefs	M	71
New England	(Other)	Secular beliefs	F	146
New England	(Other)	Secular beliefs	M	197
New England	(Other)	Sikhism	F	140
New England	(Other)	Sikhism	M	149
New England	Buddhism		F	583
New England	Buddhism		M	417
New England	Christianity		F	1766
New England	Christianity		M	1549
New England	Christianity	(Other)	F	58
New England	Christianity	(Other)	M	68
New England	Christianity	Anglican	F	19934
New England	Christianity	Anglican	M	17358
New England	Christianity	Assyrian Apostolic	M	3
New England	Christianity	Baptist	F	681
New England	Christianity	Baptist	M	602
New England	Christianity	Brethren	F	177
New England	Christianity	Brethren	M	177
New England	Christianity	Catholic	F	16785
New England	Christianity	Catholic	M	14906
New England	Christianity	Churches Of Christ	F	52
New England	Christianity	Churches Of Christ	M	29
New England	Christianity	Eastern Orthodox	F	111
New England	Christianity	Eastern Orthodox	M	116
New England	Christianity	Jehovah's Witnesses	F	354
New England	Christianity	Jehovah's Witnesses	M	274
New England	Christianity	Latter Day Saints	F	75
New England	Christianity	Latter Day Saints	M	75
New England	Christianity	Lutheran	F	157
New England	Christianity	Lutheran	M	108
New England	Christianity	Oriental Orthodox	F	22
New England	Christianity	Oriental Orthodox	M	22
New England	Christianity	Pentecostal	F	614
New England	Christianity	Pentecostal	M	511
New England	Christianity	Presbyterian Reformed	F	2767
New England	Christianity	Presbyterian Reformed	M	2521
New England	Christianity	Protestant (Other)	F	176
New England	Christianity	Protestant (Other)	M	227
New England	Christianity	Salvation Army	F	287
New England	Christianity	Salvation Army	M	220
New England	Christianity	Seventh Day Adventist	F	245
New England	Christianity	Seventh Day Adventist	M	229
New England	Christianity	Uniting Church	F	2979
New England	Christianity	Uniting Church	M	2355
New England	Hinduism		F	572
New England	Hinduism		M	607
New England	Islam		F	358
New England	Islam		M	453
New England	Judaism		F	32
New England	Judaism		M	42
New England	No religion		F	23559
New England	No religion		M	26052
Newcastle	(Other)		F	4833
Newcastle	(Other)		M	5271
Newcastle	(Other)	(Other)	F	302
Newcastle	(Other)	(Other)	M	206
Newcastle	(Other)	Australian Aboriginal Traditional	F	15
Newcastle	(Other)	Australian Aboriginal Traditional	M	23
Newcastle	(Other)	Other spiritual beliefs	F	234
Newcastle	(Other)	Other spiritual beliefs	M	119
Newcastle	(Other)	Secular beliefs	F	351
Newcastle	(Other)	Secular beliefs	M	424
Newcastle	(Other)	Sikhism	F	137
Newcastle	(Other)	Sikhism	M	180
Newcastle	Buddhism		F	1021
Newcastle	Buddhism		M	771
Newcastle	Christianity		F	2341
Newcastle	Christianity		M	1982
Newcastle	Christianity	(Other)	F	79
Newcastle	Christianity	(Other)	M	65
Newcastle	Christianity	Anglican	F	10964
Newcastle	Christianity	Anglican	M	9188
Newcastle	Christianity	Baptist	F	1179
Newcastle	Christianity	Baptist	M	1067
Newcastle	Christianity	Brethren	F	27
Newcastle	Christianity	Brethren	M	31
Newcastle	Christianity	Catholic	F	16730
Newcastle	Christianity	Catholic	M	14577
Newcastle	Christianity	Churches Of Christ	F	41
Newcastle	Christianity	Churches Of Christ	M	42
Newcastle	Christianity	Eastern Orthodox	F	1396
Newcastle	Christianity	Eastern Orthodox	M	1342
Newcastle	Christianity	Jehovah's Witnesses	F	168
Newcastle	Christianity	Jehovah's Witnesses	M	124
Newcastle	Christianity	Latter Day Saints	F	99
Newcastle	Christianity	Latter Day Saints	M	92
Newcastle	Christianity	Lutheran	F	111
Newcastle	Christianity	Lutheran	M	96
Newcastle	Christianity	Oriental Orthodox	F	39
Newcastle	Christianity	Oriental Orthodox	M	47
Newcastle	Christianity	Pentecostal	F	817
Newcastle	Christianity	Pentecostal	M	688
Newcastle	Christianity	Presbyterian Reformed	F	1500
Newcastle	Christianity	Presbyterian Reformed	M	1336
Newcastle	Christianity	Protestant (Other)	F	535
Newcastle	Christianity	Protestant (Other)	M	496
Newcastle	Christianity	Salvation Army	F	220
Newcastle	Christianity	Salvation Army	M	191
Newcastle	Christianity	Seventh Day Adventist	F	239
Newcastle	Christianity	Seventh Day Adventist	M	201
Newcastle	Christianity	Uniting Church	F	2681
Newcastle	Christianity	Uniting Church	M	1956
Newcastle	Hinduism		F	835
Newcastle	Hinduism		M	1000
Newcastle	Islam		F	1198
Newcastle	Islam		M	1602
Newcastle	Judaism		F	75
Newcastle	Judaism		M	79
Newcastle	No religion		F	36301
Newcastle	No religion		M	38469
North Sydney	(Other)		F	5137
North Sydney	(Other)		M	4761
North Sydney	(Other)	(Other)	F	385
North Sydney	(Other)	(Other)	M	322
North Sydney	(Other)	Australian Aboriginal Traditional	F	3
North Sydney	(Other)	Australian Aboriginal Traditional	M	4
North Sydney	(Other)	Other spiritual beliefs	F	208
North Sydney	(Other)	Other spiritual beliefs	M	131
North Sydney	(Other)	Secular beliefs	F	346
North Sydney	(Other)	Secular beliefs	M	396
North Sydney	(Other)	Sikhism	F	177
North Sydney	(Other)	Sikhism	M	176
North Sydney	Buddhism		F	3257
North Sydney	Buddhism		M	1990
North Sydney	Christianity		F	1673
North Sydney	Christianity		M	1250
North Sydney	Christianity	(Other)	F	57
North Sydney	Christianity	(Other)	M	36
North Sydney	Christianity	Anglican	F	9238
North Sydney	Christianity	Anglican	M	7880
North Sydney	Christianity	Assyrian Apostolic	F	34
North Sydney	Christianity	Assyrian Apostolic	M	26
North Sydney	Christianity	Baptist	F	705
North Sydney	Christianity	Baptist	M	571
North Sydney	Christianity	Brethren	M	5
North Sydney	Christianity	Catholic	F	20371
North Sydney	Christianity	Catholic	M	17624
North Sydney	Christianity	Churches Of Christ	F	51
North Sydney	Christianity	Churches Of Christ	M	39
North Sydney	Christianity	Eastern Orthodox	F	1601
North Sydney	Christianity	Eastern Orthodox	M	1425
North Sydney	Christianity	Jehovah's Witnesses	F	71
North Sydney	Christianity	Jehovah's Witnesses	M	57
North Sydney	Christianity	Latter Day Saints	F	29
North Sydney	Christianity	Latter Day Saints	M	31
North Sydney	Christianity	Lutheran	F	210
North Sydney	Christianity	Lutheran	M	156
North Sydney	Christianity	Oriental Orthodox	F	444
North Sydney	Christianity	Oriental Orthodox	M	378
North Sydney	Christianity	Pentecostal	F	529
North Sydney	Christianity	Pentecostal	M	368
North Sydney	Christianity	Presbyterian Reformed	F	1476
North Sydney	Christianity	Presbyterian Reformed	M	1246
North Sydney	Christianity	Protestant (Other)	F	316
North Sydney	Christianity	Protestant (Other)	M	294
North Sydney	Christianity	Salvation Army	F	30
North Sydney	Christianity	Salvation Army	M	21
North Sydney	Christianity	Seventh Day Adventist	F	63
North Sydney	Christianity	Seventh Day Adventist	M	51
North Sydney	Christianity	Uniting Church	F	1537
North Sydney	Christianity	Uniting Church	M	1077
North Sydney	Hinduism		F	2556
North Sydney	Hinduism		M	2632
North Sydney	Islam		F	986
North Sydney	Islam		M	1007
North Sydney	Judaism		F	813
North Sydney	Judaism		M	759
North Sydney	No religion		F	34525
North Sydney	No religion		M	35672
Page	(Other)		F	7449
Page	(Other)		M	8717
Page	(Other)	(Other)	F	522
Page	(Other)	(Other)	M	313
Page	(Other)	Australian Aboriginal Traditional	F	35
Page	(Other)	Australian Aboriginal Traditional	M	26
Page	(Other)	Other spiritual beliefs	F	242
Page	(Other)	Other spiritual beliefs	M	155
Page	(Other)	Secular beliefs	F	253
Page	(Other)	Secular beliefs	M	291
Page	(Other)	Sikhism	F	805
Page	(Other)	Sikhism	M	836
Page	Buddhism		F	904
Page	Buddhism		M	589
Page	Christianity		F	2079
Page	Christianity		M	1781
Page	Christianity	(Other)	F	148
Page	Christianity	(Other)	M	150
Page	Christianity	Anglican	F	14122
Page	Christianity	Anglican	M	12281
Page	Christianity	Assyrian Apostolic	F	4
Page	Christianity	Baptist	F	1004
Page	Christianity	Baptist	M	885
Page	Christianity	Brethren	F	9
Page	Christianity	Brethren	M	4
Page	Christianity	Catholic	F	15875
Page	Christianity	Catholic	M	13940
Page	Christianity	Churches Of Christ	F	32
Page	Christianity	Churches Of Christ	M	32
Page	Christianity	Eastern Orthodox	F	139
Page	Christianity	Eastern Orthodox	M	121
Page	Christianity	Jehovah's Witnesses	F	510
Page	Christianity	Jehovah's Witnesses	M	447
Page	Christianity	Latter Day Saints	F	103
Page	Christianity	Latter Day Saints	M	84
Page	Christianity	Lutheran	F	169
Page	Christianity	Lutheran	M	137
Page	Christianity	Oriental Orthodox	F	16
Page	Christianity	Oriental Orthodox	M	14
Page	Christianity	Pentecostal	F	894
Page	Christianity	Pentecostal	M	668
Page	Christianity	Presbyterian Reformed	F	3405
Page	Christianity	Presbyterian Reformed	M	3051
Page	Christianity	Protestant (Other)	F	237
Page	Christianity	Protestant (Other)	M	211
Page	Christianity	Salvation Army	F	221
Page	Christianity	Salvation Army	M	183
Page	Christianity	Seventh Day Adventist	F	400
Page	Christianity	Seventh Day Adventist	M	329
Page	Christianity	Uniting Church	F	3030
Page	Christianity	Uniting Church	M	2447
Page	Hinduism		F	223
Page	Hinduism		M	222
Page	Islam		F	191
Page	Islam		M	230
Page	Judaism		F	58
Page	Judaism		M	64
Page	No religion		F	32281
Page	No religion		M	35186
Parkes	(Other)		F	9797
Parkes	(Other)		M	10153
Parkes	(Other)	(Other)	F	159
Parkes	(Other)	(Other)	M	89
Parkes	(Other)	Australian Aboriginal Traditional	F	43
Parkes	(Other)	Australian Aboriginal Traditional	M	45
Parkes	(Other)	Other spiritual beliefs	F	77
Parkes	(Other)	Other spiritual beliefs	M	56
Parkes	(Other)	Secular beliefs	F	98
Parkes	(Other)	Secular beliefs	M	132
Parkes	(Other)	Sikhism	F	157
Parkes	(Other)	Sikhism	M	202
Parkes	Buddhism		F	420
Parkes	Buddhism		M	324
Parkes	Christianity		F	1561
Parkes	Christianity		M	1382
Parkes	Christianity	(Other)	F	22
Parkes	Christianity	(Other)	M	28
Parkes	Christianity	Anglican	F	15777
Parkes	Christianity	Anglican	M	14220
Parkes	Christianity	Baptist	F	788
Parkes	Christianity	Baptist	M	725
Parkes	Christianity	Brethren	F	101
Parkes	Christianity	Brethren	M	97
Parkes	Christianity	Catholic	F	19211
Parkes	Christianity	Catholic	M	17308
Parkes	Christianity	Churches Of Christ	F	42
Parkes	Christianity	Churches Of Christ	M	37
Parkes	Christianity	Eastern Orthodox	F	176
Parkes	Christianity	Eastern Orthodox	M	176
Parkes	Christianity	Jehovah's Witnesses	F	175
Parkes	Christianity	Jehovah's Witnesses	M	122
Parkes	Christianity	Latter Day Saints	F	65
Parkes	Christianity	Latter Day Saints	M	49
Parkes	Christianity	Lutheran	F	278
Parkes	Christianity	Lutheran	M	243
Parkes	Christianity	Oriental Orthodox	F	27
Parkes	Christianity	Oriental Orthodox	M	34
Parkes	Christianity	Pentecostal	F	581
Parkes	Christianity	Pentecostal	M	476
Parkes	Christianity	Presbyterian Reformed	F	2569
Parkes	Christianity	Presbyterian Reformed	M	2453
Parkes	Christianity	Protestant (Other)	F	186
Parkes	Christianity	Protestant (Other)	M	189
Parkes	Christianity	Salvation Army	F	243
Parkes	Christianity	Salvation Army	M	185
Parkes	Christianity	Seventh Day Adventist	F	253
Parkes	Christianity	Seventh Day Adventist	M	216
Parkes	Christianity	Uniting Church	F	3157
Parkes	Christianity	Uniting Church	M	2604
Parkes	Hinduism		F	759
Parkes	Hinduism		M	851
Parkes	Islam		F	335
Parkes	Islam		M	408
Parkes	Judaism		F	12
Parkes	Judaism		M	18
Parkes	No religion		F	21159
Parkes	No religion		M	23918
Parramatta	(Other)		F	7598
Parramatta	(Other)		M	8553
Parramatta	(Other)	(Other)	F	834
Parramatta	(Other)	(Other)	M	776
Parramatta	(Other)	Australian Aboriginal Traditional	F	13
Parramatta	(Other)	Australian Aboriginal Traditional	M	11
Parramatta	(Other)	Other spiritual beliefs	F	138
Parramatta	(Other)	Other spiritual beliefs	M	86
Parramatta	(Other)	Secular beliefs	F	178
Parramatta	(Other)	Secular beliefs	M	223
Parramatta	(Other)	Sikhism	F	1375
Parramatta	(Other)	Sikhism	M	1733
Parramatta	Buddhism		F	3961
Parramatta	Buddhism		M	2948
Parramatta	Christianity		F	2710
Parramatta	Christianity		M	2422
Parramatta	Christianity	(Other)	F	83
Parramatta	Christianity	(Other)	M	63
Parramatta	Christianity	Anglican	F	4840
Parramatta	Christianity	Anglican	M	4209
Parramatta	Christianity	Assyrian Apostolic	F	62
Parramatta	Christianity	Assyrian Apostolic	M	47
Parramatta	Christianity	Baptist	F	1323
Parramatta	Christianity	Baptist	M	1229
Parramatta	Christianity	Brethren	F	115
Parramatta	Christianity	Brethren	M	88
Parramatta	Christianity	Catholic	F	20138
Parramatta	Christianity	Catholic	M	18612
Parramatta	Christianity	Churches Of Christ	F	99
Parramatta	Christianity	Churches Of Christ	M	84
Parramatta	Christianity	Eastern Orthodox	F	1926
Parramatta	Christianity	Eastern Orthodox	M	1855
Parramatta	Christianity	Jehovah's Witnesses	F	216
Parramatta	Christianity	Jehovah's Witnesses	M	142
Parramatta	Christianity	Latter Day Saints	F	206
Parramatta	Christianity	Latter Day Saints	M	202
Parramatta	Christianity	Lutheran	F	64
Parramatta	Christianity	Lutheran	M	71
Parramatta	Christianity	Oriental Orthodox	F	541
Parramatta	Christianity	Oriental Orthodox	M	523
Parramatta	Christianity	Pentecostal	F	905
Parramatta	Christianity	Pentecostal	M	714
Parramatta	Christianity	Presbyterian Reformed	F	1920
Parramatta	Christianity	Presbyterian Reformed	M	1751
Parramatta	Christianity	Protestant (Other)	F	508
Parramatta	Christianity	Protestant (Other)	M	487
Parramatta	Christianity	Salvation Army	F	68
Parramatta	Christianity	Salvation Army	M	58
Parramatta	Christianity	Seventh Day Adventist	F	227
Parramatta	Christianity	Seventh Day Adventist	M	171
Parramatta	Christianity	Uniting Church	F	1341
Parramatta	Christianity	Uniting Church	M	1206
Parramatta	Hinduism		F	18472
Parramatta	Hinduism		M	21933
Parramatta	Islam		F	10060
Parramatta	Islam		M	11331
Parramatta	Judaism		F	47
Parramatta	Judaism		M	65
Parramatta	No religion		F	19567
Parramatta	No religion		M	22180
Paterson	(Other)		F	4831
Paterson	(Other)		M	5376
Paterson	(Other)	(Other)	F	331
Paterson	(Other)	(Other)	M	154
Paterson	(Other)	Australian Aboriginal Traditional	F	19
Paterson	(Other)	Australian Aboriginal Traditional	M	18
Paterson	(Other)	Other spiritual beliefs	F	156
Paterson	(Other)	Other spiritual beliefs	M	99
Paterson	(Other)	Secular beliefs	F	207
Paterson	(Other)	Secular beliefs	M	246
Paterson	(Other)	Sikhism	F	173
Paterson	(Other)	Sikhism	M	206
Paterson	Buddhism		F	677
Paterson	Buddhism		M	422
Paterson	Christianity		F	1935
Paterson	Christianity		M	1666
Paterson	Christianity	(Other)	F	33
Paterson	Christianity	(Other)	M	43
Paterson	Christianity	Anglican	F	17810
Paterson	Christianity	Anglican	M	15170
Paterson	Christianity	Baptist	F	1444
Paterson	Christianity	Baptist	M	1284
Paterson	Christianity	Brethren	F	89
Paterson	Christianity	Brethren	M	92
Paterson	Christianity	Catholic	F	19409
Paterson	Christianity	Catholic	M	17007
Paterson	Christianity	Churches Of Christ	F	92
Paterson	Christianity	Churches Of Christ	M	70
Paterson	Christianity	Eastern Orthodox	F	369
Paterson	Christianity	Eastern Orthodox	M	359
Paterson	Christianity	Jehovah's Witnesses	F	268
Paterson	Christianity	Jehovah's Witnesses	M	179
Paterson	Christianity	Latter Day Saints	F	164
Paterson	Christianity	Latter Day Saints	M	127
Paterson	Christianity	Lutheran	F	174
Paterson	Christianity	Lutheran	M	122
Paterson	Christianity	Oriental Orthodox	F	26
Paterson	Christianity	Oriental Orthodox	M	27
Paterson	Christianity	Pentecostal	F	925
Paterson	Christianity	Pentecostal	M	744
Paterson	Christianity	Presbyterian Reformed	F	2222
Paterson	Christianity	Presbyterian Reformed	M	1869
Paterson	Christianity	Protestant (Other)	F	484
Paterson	Christianity	Protestant (Other)	M	387
Paterson	Christianity	Salvation Army	F	316
Paterson	Christianity	Salvation Army	M	230
Paterson	Christianity	Seventh Day Adventist	F	211
Paterson	Christianity	Seventh Day Adventist	M	178
Paterson	Christianity	Uniting Church	F	3514
Paterson	Christianity	Uniting Church	M	2637
Paterson	Hinduism		F	429
Paterson	Hinduism		M	509
Paterson	Islam		F	344
Paterson	Islam		M	428
Paterson	Judaism		F	44
Paterson	Judaism		M	33
Paterson	No religion		F	32965
Paterson	No religion		M	36241
Reid	(Other)		F	6176
Reid	(Other)		M	7426
Reid	(Other)	(Other)	F	364
Reid	(Other)	(Other)	M	333
Reid	(Other)	Australian Aboriginal Traditional	M	8
Reid	(Other)	Other spiritual beliefs	F	160
Reid	(Other)	Other spiritual beliefs	M	114
Reid	(Other)	Secular beliefs	F	255
Reid	(Other)	Secular beliefs	M	262
Reid	(Other)	Sikhism	F	268
Reid	(Other)	Sikhism	M	298
Reid	Buddhism		F	6273
Reid	Buddhism		M	4530
Reid	Christianity		F	2308
Reid	Christianity		M	1900
Reid	Christianity	(Other)	F	56
Reid	Christianity	(Other)	M	52
Reid	Christianity	Anglican	F	4907
Reid	Christianity	Anglican	M	4365
Reid	Christianity	Assyrian Apostolic	F	47
Reid	Christianity	Assyrian Apostolic	M	37
Reid	Christianity	Baptist	F	1011
Reid	Christianity	Baptist	M	889
Reid	Christianity	Brethren	F	14
Reid	Christianity	Brethren	M	12
Reid	Christianity	Catholic	F	26161
Reid	Christianity	Catholic	M	23760
Reid	Christianity	Churches Of Christ	F	34
Reid	Christianity	Churches Of Christ	M	24
Reid	Christianity	Eastern Orthodox	F	3373
Reid	Christianity	Eastern Orthodox	M	3062
Reid	Christianity	Jehovah's Witnesses	F	193
Reid	Christianity	Jehovah's Witnesses	M	142
Reid	Christianity	Latter Day Saints	F	61
Reid	Christianity	Latter Day Saints	M	68
Reid	Christianity	Lutheran	F	125
Reid	Christianity	Lutheran	M	101
Reid	Christianity	Oriental Orthodox	F	509
Reid	Christianity	Oriental Orthodox	M	499
Reid	Christianity	Pentecostal	F	624
Reid	Christianity	Pentecostal	M	464
Reid	Christianity	Presbyterian Reformed	F	2806
Reid	Christianity	Presbyterian Reformed	M	2337
Reid	Christianity	Protestant (Other)	F	414
Reid	Christianity	Protestant (Other)	M	360
Reid	Christianity	Salvation Army	F	59
Reid	Christianity	Salvation Army	M	44
Reid	Christianity	Seventh Day Adventist	F	110
Reid	Christianity	Seventh Day Adventist	M	115
Reid	Christianity	Uniting Church	F	1417
Reid	Christianity	Uniting Church	M	1139
Reid	Hinduism		F	7949
Reid	Hinduism		M	10225
Reid	Islam		F	3508
Reid	Islam		M	3949
Reid	Judaism		F	127
Reid	Judaism		M	124
Reid	No religion		F	32467
Reid	No religion		M	33408
Richmond	(Other)		F	8034
Richmond	(Other)		M	7998
Richmond	(Other)	(Other)	F	438
Richmond	(Other)	(Other)	M	270
Richmond	(Other)	Australian Aboriginal Traditional	F	29
Richmond	(Other)	Australian Aboriginal Traditional	M	33
Richmond	(Other)	Other spiritual beliefs	F	525
Richmond	(Other)	Other spiritual beliefs	M	293
Richmond	(Other)	Secular beliefs	F	220
Richmond	(Other)	Secular beliefs	M	257
Richmond	(Other)	Sikhism	F	214
Richmond	(Other)	Sikhism	M	226
Richmond	Buddhism		F	1294
Richmond	Buddhism		M	814
Richmond	Christianity		F	1736
Richmond	Christianity		M	1370
Richmond	Christianity	(Other)	F	70
Richmond	Christianity	(Other)	M	56
Richmond	Christianity	Anglican	F	11903
Richmond	Christianity	Anglican	M	9921
Richmond	Christianity	Baptist	F	647
Richmond	Christianity	Baptist	M	526
Richmond	Christianity	Catholic	F	16057
Richmond	Christianity	Catholic	M	13677
Richmond	Christianity	Churches Of Christ	F	77
Richmond	Christianity	Churches Of Christ	M	45
Richmond	Christianity	Eastern Orthodox	F	289
Richmond	Christianity	Eastern Orthodox	M	241
Richmond	Christianity	Jehovah's Witnesses	F	570
Richmond	Christianity	Jehovah's Witnesses	M	474
Richmond	Christianity	Latter Day Saints	F	77
Richmond	Christianity	Latter Day Saints	M	57
Richmond	Christianity	Lutheran	F	238
Richmond	Christianity	Lutheran	M	169
Richmond	Christianity	Oriental Orthodox	F	20
Richmond	Christianity	Oriental Orthodox	M	25
Richmond	Christianity	Pentecostal	F	851
Richmond	Christianity	Pentecostal	M	625
Richmond	Christianity	Presbyterian Reformed	F	2226
Richmond	Christianity	Presbyterian Reformed	M	1904
Richmond	Christianity	Protestant (Other)	F	244
Richmond	Christianity	Protestant (Other)	M	182
Richmond	Christianity	Salvation Army	F	105
Richmond	Christianity	Salvation Army	M	62
Richmond	Christianity	Seventh Day Adventist	F	498
Richmond	Christianity	Seventh Day Adventist	M	398
Richmond	Christianity	Uniting Church	F	2281
Richmond	Christianity	Uniting Church	M	1681
Richmond	Hinduism		F	493
Richmond	Hinduism		M	505
Richmond	Islam		F	109
Richmond	Islam		M	115
Richmond	Judaism		F	311
Richmond	Judaism		M	314
Richmond	No religion		F	37430
Richmond	No religion		M	38203
Riverina	(Other)		F	5969
Riverina	(Other)		M	7362
Riverina	(Other)	(Other)	F	640
Riverina	(Other)	(Other)	M	525
Riverina	(Other)	Australian Aboriginal Traditional	F	25
Riverina	(Other)	Australian Aboriginal Traditional	M	18
Riverina	(Other)	Other spiritual beliefs	F	89
Riverina	(Other)	Other spiritual beliefs	M	68
Riverina	(Other)	Secular beliefs	F	114
Riverina	(Other)	Secular beliefs	M	145
Riverina	(Other)	Sikhism	F	130
Riverina	(Other)	Sikhism	M	171
Riverina	Buddhism		F	417
Riverina	Buddhism		M	360
Riverina	Christianity		F	1659
Riverina	Christianity		M	1446
Riverina	Christianity	(Other)	F	31
Riverina	Christianity	(Other)	M	35
Riverina	Christianity	Anglican	F	16204
Riverina	Christianity	Anglican	M	14193
Riverina	Christianity	Assyrian Apostolic	F	5
Riverina	Christianity	Assyrian Apostolic	M	3
Riverina	Christianity	Baptist	F	1048
Riverina	Christianity	Baptist	M	950
Riverina	Christianity	Brethren	F	259
Riverina	Christianity	Brethren	M	262
Riverina	Christianity	Catholic	F	23093
Riverina	Christianity	Catholic	M	21039
Riverina	Christianity	Churches Of Christ	F	42
Riverina	Christianity	Churches Of Christ	M	49
Riverina	Christianity	Eastern Orthodox	F	203
Riverina	Christianity	Eastern Orthodox	M	202
Riverina	Christianity	Jehovah's Witnesses	F	257
Riverina	Christianity	Jehovah's Witnesses	M	193
Riverina	Christianity	Latter Day Saints	F	88
Riverina	Christianity	Latter Day Saints	M	88
Riverina	Christianity	Lutheran	F	734
Riverina	Christianity	Lutheran	M	580
Riverina	Christianity	Oriental Orthodox	F	126
Riverina	Christianity	Oriental Orthodox	M	120
Riverina	Christianity	Pentecostal	F	692
Riverina	Christianity	Pentecostal	M	546
Riverina	Christianity	Presbyterian Reformed	F	3062
Riverina	Christianity	Presbyterian Reformed	M	2748
Riverina	Christianity	Protestant (Other)	F	258
Riverina	Christianity	Protestant (Other)	M	325
Riverina	Christianity	Salvation Army	F	191
Riverina	Christianity	Salvation Army	M	153
Riverina	Christianity	Seventh Day Adventist	F	155
Riverina	Christianity	Seventh Day Adventist	M	149
Riverina	Christianity	Uniting Church	F	3589
Riverina	Christianity	Uniting Church	M	2996
Riverina	Hinduism		F	465
Riverina	Hinduism		M	548
Riverina	Islam		F	617
Riverina	Islam		M	681
Riverina	Judaism		F	25
Riverina	Judaism		M	14
Riverina	No religion		F	21388
Riverina	No religion		M	23811
Robertson	(Other)		F	4751
Robertson	(Other)		M	4780
Robertson	(Other)	(Other)	F	240
Robertson	(Other)	(Other)	M	152
Robertson	(Other)	Australian Aboriginal Traditional	F	15
Robertson	(Other)	Australian Aboriginal Traditional	M	33
Robertson	(Other)	Other spiritual beliefs	F	234
Robertson	(Other)	Other spiritual beliefs	M	128
Robertson	(Other)	Secular beliefs	F	243
Robertson	(Other)	Secular beliefs	M	284
Robertson	(Other)	Sikhism	F	120
Robertson	(Other)	Sikhism	M	142
Robertson	Buddhism		F	1092
Robertson	Buddhism		M	703
Robertson	Christianity		F	2045
Robertson	Christianity		M	1702
Robertson	Christianity	(Other)	F	79
Robertson	Christianity	(Other)	M	58
Robertson	Christianity	Anglican	F	13277
Robertson	Christianity	Anglican	M	10625
Robertson	Christianity	Assyrian Apostolic	F	3
Robertson	Christianity	Baptist	F	1269
Robertson	Christianity	Baptist	M	1059
Robertson	Christianity	Brethren	F	50
Robertson	Christianity	Brethren	M	37
Robertson	Christianity	Catholic	F	16986
Robertson	Christianity	Catholic	M	14720
Robertson	Christianity	Churches Of Christ	F	103
Robertson	Christianity	Churches Of Christ	M	73
Robertson	Christianity	Eastern Orthodox	F	601
Robertson	Christianity	Eastern Orthodox	M	559
Robertson	Christianity	Jehovah's Witnesses	F	342
Robertson	Christianity	Jehovah's Witnesses	M	235
Robertson	Christianity	Latter Day Saints	F	143
Robertson	Christianity	Latter Day Saints	M	121
Robertson	Christianity	Lutheran	F	194
Robertson	Christianity	Lutheran	M	154
Robertson	Christianity	Oriental Orthodox	F	82
Robertson	Christianity	Oriental Orthodox	M	89
Robertson	Christianity	Pentecostal	F	819
Robertson	Christianity	Pentecostal	M	635
Robertson	Christianity	Presbyterian Reformed	F	1687
Robertson	Christianity	Presbyterian Reformed	M	1439
Robertson	Christianity	Protestant (Other)	F	834
Robertson	Christianity	Protestant (Other)	M	772
Robertson	Christianity	Salvation Army	F	142
Robertson	Christianity	Salvation Army	M	90
Robertson	Christianity	Seventh Day Adventist	F	318
Robertson	Christianity	Seventh Day Adventist	M	282
Robertson	Christianity	Uniting Church	F	2228
Robertson	Christianity	Uniting Church	M	1678
Robertson	Hinduism		F	554
Robertson	Hinduism		M	635
Robertson	Islam		F	341
Robertson	Islam		M	384
Robertson	Judaism		F	155
Robertson	Judaism		M	138
Robertson	No religion		F	29427
Robertson	No religion		M	31875
Shortland	(Other)		F	3942
Shortland	(Other)		M	4171
Shortland	(Other)	(Other)	F	247
Shortland	(Other)	(Other)	M	157
Shortland	(Other)	Australian Aboriginal Traditional	F	17
Shortland	(Other)	Australian Aboriginal Traditional	M	22
Shortland	(Other)	Other spiritual beliefs	F	169
Shortland	(Other)	Other spiritual beliefs	M	106
Shortland	(Other)	Secular beliefs	F	167
