CED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Flinders	1	0	1	0	4547
Flinders	1	0	1	1	3460
Flinders	1	1	0	0	31190
Flinders	1	1	0	1	1678
Flinders	1	1	1	0	6905
Flinders	1	1	1	1	1267
Fraser					3006
Fraser	0	0	0	1	8524
Fraser	0	0	1	0	2190
Fraser	0	0	1	1	1546
Fraser	0	1	0	0	7103
Fraser	0	1	0	1	958
Fraser	0	1	1	0	2141
Fraser	0	1	1	1	688
Fraser	1	0	0	1	12357
Fraser	1	0	1	0	5713
Fraser	1	0	1	1	4395
Fraser	1	1	0	0	39762
Fraser	1	1	0	1	1747
Fraser	1	1	1	0	7626
Fraser	1	1	1	1	1598
Gellibrand					1756
Gellibrand	0	0	0	1	5537
Gellibrand	0	0	1	0	1767
Gellibrand	0	0	1	1	1089
Gellibrand	0	1	0	0	6826
Gellibrand	0	1	0	1	702
Gellibrand	0	1	1	0	1918
Gellibrand	0	1	1	1	469
Gellibrand	1	0	0	1	10370
Gellibrand	1	0	1	0	7140
Gellibrand	1	0	1	1	4585
Gellibrand	1	1	0	0	70065
Gellibrand	1	1	0	1	1916
Gellibrand	1	1	1	0	11276
Gellibrand	1	1	1	1	1955
Gippsland					1091
Gippsland	0	0	0	1	5301
Gippsland	0	0	1	0	1110
Gippsland	0	0	1	1	696
Gippsland	0	1	0	0	7321
Gippsland	0	1	0	1	1006
Gippsland	0	1	1	0	1549
Gippsland	0	1	1	1	420
Gippsland	1	0	0	1	9380
Gippsland	1	0	1	0	3399
Gippsland	1	0	1	1	2635
Gippsland	1	1	0	0	30621
Gippsland	1	1	0	1	2045
Gippsland	1	1	1	0	6262
Gippsland	1	1	1	1	1573
Goldstein					956
Goldstein	0	0	0	1	4030
Goldstein	0	0	1	0	2479
Goldstein	0	0	1	1	831
Goldstein	0	1	0	0	3941
Goldstein	0	1	0	1	183
Goldstein	0	1	1	0	1362
Goldstein	0	1	1	1	135
Goldstein	1	0	0	1	9567
Goldstein	1	0	1	0	11459
Goldstein	1	0	1	1	5273
Goldstein	1	1	0	0	41075
Goldstein	1	1	0	1	715
Goldstein	1	1	1	0	11391
Goldstein	1	1	1	1	896
Gorton					1407
Gorton	0	0	0	1	6919
Gorton	0	0	1	0	1891
Gorton	0	0	1	1	1775
Gorton	0	1	0	0	6833
Gorton	0	1	0	1	977
Gorton	0	1	1	0	2187
Gorton	0	1	1	1	832
Gorton	1	0	0	1	17533
Gorton	1	0	1	0	8098
Gorton	1	0	1	1	7471
Gorton	1	1	0	0	53161
Gorton	1	1	0	1	2658
Gorton	1	1	1	0	13365
Gorton	1	1	1	1	2938
Hawke					1305
Hawke	0	0	0	1	6417
Hawke	0	0	1	0	1451
Hawke	0	0	1	1	1185
Hawke	0	1	0	0	8957
Hawke	0	1	0	1	1088
Hawke	0	1	1	0	2267
Hawke	0	1	1	1	823
Hawke	1	0	0	1	12661
Hawke	1	0	1	0	4880
Hawke	1	0	1	1	4797
Hawke	1	1	0	0	48471
Hawke	1	1	0	1	2864
Hawke	1	1	1	0	9561
Hawke	1	1	1	1	2731
Higgins					1908
Higgins	0	0	0	1	3474
Higgins	0	0	1	0	1857
Higgins	0	0	1	1	600
Higgins	0	1	0	0	3214
Higgins	0	1	0	1	165
Higgins	0	1	1	0	980
Higgins	0	1	1	1	80
Higgins	1	0	0	1	6676
Higgins	1	0	1	0	8467
Higgins	1	0	1	1	3657
Higgins	1	1	0	0	32369
Higgins	1	1	0	1	323
Higgins	1	1	1	0	7144
Higgins	1	1	1	1	488
Holt					1586
Holt	0	0	0	1	6186
Holt	0	0	1	0	1513
Holt	0	0	1	1	1407
Holt	0	1	0	0	8108
Holt	0	1	0	1	1192
Holt	0	1	1	0	1900
Holt	0	1	1	1	1005
Holt	1	0	0	1	13239
Holt	1	0	1	0	6316
Holt	1	0	1	1	5999
Holt	1	1	0	0	65093
Holt	1	1	0	1	3309
Holt	1	1	1	0	14150
Holt	1	1	1	1	4566
Hotham					3079
Hotham	0	0	0	1	8969
Hotham	0	0	1	0	2610
Hotham	0	0	1	1	1656
Hotham	0	1	0	0	6366
Hotham	0	1	0	1	748
Hotham	0	1	1	0	1932
Hotham	0	1	1	1	457
Hotham	1	0	0	1	15948
Hotham	1	0	1	0	8365
Hotham	1	0	1	1	5636
Hotham	1	1	0	0	48262
Hotham	1	1	0	1	1784
Hotham	1	1	1	0	10149
Hotham	1	1	1	1	1585
Indi					994
Indi	0	0	0	1	4915
Indi	0	0	1	0	1237
Indi	0	0	1	1	612
Indi	0	1	0	0	6613
Indi	0	1	0	1	837
Indi	0	1	1	0	1676
Indi	0	1	1	1	434
Indi	1	0	0	1	8933
Indi	1	0	1	0	3696
Indi	1	0	1	1	2835
Indi	1	1	0	0	33353
Indi	1	1	0	1	1685
Indi	1	1	1	0	7167
Indi	1	1	1	1	1400
Isaacs					1222
Isaacs	0	0	0	1	5911
Isaacs	0	0	1	0	2037
Isaacs	0	0	1	1	1114
Isaacs	0	1	0	0	5097
Isaacs	0	1	0	1	447
Isaacs	0	1	1	0	1425
Isaacs	0	1	1	1	276
Isaacs	1	0	0	1	11826
Isaacs	1	0	1	0	7911
Isaacs	1	0	1	1	5373
Isaacs	1	1	0	0	45209
Isaacs	1	1	0	1	1397
Isaacs	1	1	1	0	9699
Isaacs	1	1	1	1	1462
Jagajaga					1202
Jagajaga	0	0	0	1	5593
Jagajaga	0	0	1	0	1835
Jagajaga	0	0	1	1	1109
Jagajaga	0	1	0	0	4711
Jagajaga	0	1	0	1	295
Jagajaga	0	1	1	0	1289
Jagajaga	0	1	1	1	260
Jagajaga	1	0	0	1	12946
Jagajaga	1	0	1	0	7950
Jagajaga	1	0	1	1	5740
Jagajaga	1	1	0	0	44215
Jagajaga	1	1	0	1	1125
Jagajaga	1	1	1	0	9253
Jagajaga	1	1	1	1	1226
Kooyong					1557
Kooyong	0	0	0	1	3704
Kooyong	0	0	1	0	2735
Kooyong	0	0	1	1	895
Kooyong	0	1	0	0	3946
Kooyong	0	1	0	1	163
Kooyong	0	1	1	0	1717
Kooyong	0	1	1	1	114
Kooyong	1	0	0	1	10149
Kooyong	1	0	1	0	12928
Kooyong	1	0	1	1	5946
Kooyong	1	1	0	0	37919
Kooyong	1	1	0	1	641
Kooyong	1	1	1	0	12649
Kooyong	1	1	1	1	722
La Trobe					1069
La Trobe	0	0	0	1	4778
La Trobe	0	0	1	0	1467
La Trobe	0	0	1	1	1219
La Trobe	0	1	0	0	7055
La Trobe	0	1	0	1	686
La Trobe	0	1	1	0	1829
La Trobe	0	1	1	1	577
La Trobe	1	0	0	1	11028
La Trobe	1	0	1	0	6170
La Trobe	1	0	1	1	5370
La Trobe	1	1	0	0	57986
La Trobe	1	1	0	1	2588
La Trobe	1	1	1	0	11904
La Trobe	1	1	1	1	2632
Lalor					2042
Lalor	0	0	0	1	6220
Lalor	0	0	1	0	1759
Lalor	0	0	1	1	1512
Lalor	0	1	0	0	8972
Lalor	0	1	0	1	1059
Lalor	0	1	1	0	2386
Lalor	0	1	1	1	1003
Lalor	1	0	0	1	12025
Lalor	1	0	1	0	6508
Lalor	1	0	1	1	5175
Lalor	1	1	0	0	72743
Lalor	1	1	0	1	2535
Lalor	1	1	1	0	12663
Lalor	1	1	1	1	3440
Macnamara					2041
Macnamara	0	0	0	1	3083
Macnamara	0	0	1	0	1866
Macnamara	0	0	1	1	450
Macnamara	0	1	0	0	3889
Macnamara	0	1	0	1	174
Macnamara	0	1	1	0	844
Macnamara	0	1	1	1	101
Macnamara	1	0	0	1	4387
Macnamara	1	0	1	0	5306
Macnamara	1	0	1	1	2013
Macnamara	1	1	0	0	30337
Macnamara	1	1	0	1	400
Macnamara	1	1	1	0	5560
Macnamara	1	1	1	1	628
Mallee					1490
Mallee	0	0	0	1	5542
Mallee	0	0	1	0	1069
Mallee	0	0	1	1	610
Mallee	0	1	0	0	7864
Mallee	0	1	0	1	1079
Mallee	0	1	1	0	1787
Mallee	0	1	1	1	414
Mallee	1	0	0	1	10123
Mallee	1	0	1	0	3503
Mallee	1	0	1	1	2790
Mallee	1	1	0	0	33531
Mallee	1	1	0	1	2105
Mallee	1	1	1	0	7824
Mallee	1	1	1	1	1647
Maribyrnong					1829
Maribyrnong	0	0	0	1	5900
Maribyrnong	0	0	1	0	1682
Maribyrnong	0	0	1	1	1051
Maribyrnong	0	1	0	0	4409
Maribyrnong	0	1	0	1	346
Maribyrnong	0	1	1	0	1350
Maribyrnong	0	1	1	1	222
Maribyrnong	1	0	0	1	11438
Maribyrnong	1	0	1	0	7023
Maribyrnong	1	0	1	1	5087
Maribyrnong	1	1	0	0	37562
Maribyrnong	1	1	0	1	792
Maribyrnong	1	1	1	0	8079
Maribyrnong	1	1	1	1	982
McEwen					823
McEwen	0	0	0	1	4770
McEwen	0	0	1	0	1493
McEwen	0	0	1	1	1092
McEwen	0	1	0	0	6056
McEwen	0	1	0	1	793
McEwen	0	1	1	0	1785
McEwen	0	1	1	1	355
McEwen	1	0	0	1	12174
McEwen	1	0	1	0	6165
McEwen	1	0	1	1	5380
McEwen	1	1	0	0	52599
McEwen	1	1	0	1	2329
McEwen	1	1	1	0	10767
McEwen	1	1	1	1	2048
Melbourne					4152
Melbourne	0	0	0	1	3421
Melbourne	0	0	1	0	1800
Melbourne	0	0	1	1	458
Melbourne	0	1	0	0	4109
Melbourne	0	1	0	1	252
Melbourne	0	1	1	0	940
Melbourne	0	1	1	1	161
Melbourne	1	0	0	1	3551
Melbourne	1	0	1	0	3627
Melbourne	1	0	1	1	1300
Melbourne	1	1	0	0	25201
Melbourne	1	1	0	1	342
Melbourne	1	1	1	0	3196
Melbourne	1	1	1	1	270
Menzies					1545
Menzies	0	0	0	1	5927
Menzies	0	0	1	0	2477
Menzies	0	0	1	1	1257
Menzies	0	1	0	0	4480
Menzies	0	1	0	1	349
Menzies	0	1	1	0	1576
Menzies	0	1	1	1	171
Menzies	1	0	0	1	15716
Menzies	1	0	1	0	10676
Menzies	1	0	1	1	6608
Menzies	1	1	0	0	44918
Menzies	1	1	0	1	1142
Menzies	1	1	1	0	10500
Menzies	1	1	1	1	1198
Monash					942
Monash	0	0	0	1	4724
Monash	0	0	1	0	1150
Monash	0	0	1	1	674
Monash	0	1	0	0	6564
Monash	0	1	0	1	756
Monash	0	1	1	0	1445
Monash	0	1	1	1	443
Monash	1	0	0	1	9242
Monash	1	0	1	0	3552
Monash	1	0	1	1	2713
Monash	1	1	0	0	30545
Monash	1	1	0	1	1881
Monash	1	1	1	0	6696
Monash	1	1	1	1	1629
Nicholls					1126
Nicholls	0	0	0	1	5619
Nicholls	0	0	1	0	1083
Nicholls	0	0	1	1	790
Nicholls	0	1	0	0	7718
Nicholls	0	1	0	1	1015
Nicholls	0	1	1	0	1823
Nicholls	0	1	1	1	468
Nicholls	1	0	0	1	10404
Nicholls	1	0	1	0	3577
Nicholls	1	0	1	1	3440
Nicholls	1	1	0	0	33305
Nicholls	1	1	0	1	2410
Nicholls	1	1	1	0	7762
Nicholls	1	1	1	1	2069
Scullin					1730
Scullin	0	0	0	1	7986
Scullin	0	0	1	0	1776
Scullin	0	0	1	1	1498
Scullin	0	1	0	0	6352
Scullin	0	1	0	1	868
Scullin	0	1	1	0	1807
Scullin	0	1	1	1	562
Scullin	1	0	0	1	16596
Scullin	1	0	1	0	6171
Scullin	1	0	1	1	6423
Scullin	1	1	0	0	49255
Scullin	1	1	0	1	2316
Scullin	1	1	1	0	10448
Scullin	1	1	1	1	2263
Wannon					1243
Wannon	0	0	0	1	5081
Wannon	0	0	1	0	1008
Wannon	0	0	1	1	643
Wannon	0	1	0	0	6202
Wannon	0	1	0	1	757
Wannon	0	1	1	0	1405
Wannon	0	1	1	1	382
Wannon	1	0	0	1	9548
Wannon	1	0	1	0	3858
Wannon	1	0	1	1	2845
Wannon	1	1	0	0	31787
Wannon	1	1	0	1	1880
Wannon	1	1	1	0	7069
Wannon	1	1	1	1	1721
Wills					2150
Wills	0	0	0	1	5794
Wills	0	0	1	0	1495
Wills	0	0	1	1	955
Wills	0	1	0	0	4140
Wills	0	1	0	1	311
Wills	0	1	1	0	1008
Wills	0	1	1	1	218
Wills	1	0	0	1	8982
Wills	1	0	1	0	4868
Wills	1	0	1	1	3673
Wills	1	1	0	0	38637
Wills	1	1	0	1	895
Wills	1	1	1	0	6762
Wills	1	1	1	1	1430
Blair					1694
Blair	0	0	0	1	7137
Blair	0	0	1	0	1605
Blair	0	0	1	1	981
Blair	0	1	0	0	13508
Blair	0	1	0	1	2079
Blair	0	1	1	0	2938
Blair	0	1	1	1	912
Blair	1	0	0	1	11494
Blair	1	0	1	0	4506
Blair	1	0	1	1	3610
Blair	1	1	0	0	48313
Blair	1	1	0	1	3916
Blair	1	1	1	0	9905
Blair	1	1	1	1	2953
Bonner					1595
Bonner	0	0	0	1	5352
Bonner	0	0	1	0	1735
Bonner	0	0	1	1	950
Bonner	0	1	0	0	6412
Bonner	0	1	0	1	540
Bonner	0	1	1	0	1677
Bonner	0	1	1	1	290
Bonner	1	0	0	1	11118
Bonner	1	0	1	0	7665
Bonner	1	0	1	1	4431
Bonner	1	1	0	0	46937
Bonner	1	1	0	1	1654
Bonner	1	1	1	0	10672
Bonner	1	1	1	1	1501
Bowman					1101
Bowman	0	0	0	1	5748
Bowman	0	0	1	0	1585
Bowman	0	0	1	1	942
Bowman	0	1	0	0	6783
Bowman	0	1	0	1	938
Bowman	0	1	1	0	1705
Bowman	0	1	1	1	443
Bowman	1	0	0	1	12581
Bowman	1	0	1	0	6081
Bowman	1	0	1	1	4539
Bowman	1	1	0	0	38321
Bowman	1	1	0	1	2366
Bowman	1	1	1	0	8749
Bowman	1	1	1	1	1817
Brisbane					2651
Brisbane	0	0	0	1	3357
Brisbane	0	0	1	0	1949
Brisbane	0	0	1	1	582
Brisbane	0	1	0	0	4402
Brisbane	0	1	0	1	211
Brisbane	0	1	1	0	1015
Brisbane	0	1	1	1	55
Brisbane	1	0	0	1	5472
Brisbane	1	0	1	0	6883
Brisbane	1	0	1	1	2705
Brisbane	1	1	0	0	36279
Brisbane	1	1	0	1	537
Brisbane	1	1	1	0	7130
Brisbane	1	1	1	1	533
Capricornia					1256
Capricornia	0	0	0	1	4572
Capricornia	0	0	1	0	945
Capricornia	0	0	1	1	585
Capricornia	0	1	0	0	7841
Capricornia	0	1	0	1	1094
Capricornia	0	1	1	0	1703
Capricornia	0	1	1	1	473
Capricornia	1	0	0	1	9001
Capricornia	1	0	1	0	3311
Capricornia	1	0	1	1	2611
Capricornia	1	1	0	0	37580
Capricornia	1	1	0	1	2829
Capricornia	1	1	1	0	7423
Capricornia	1	1	1	1	1590
Dawson					1235
Dawson	0	0	0	1	4490
Dawson	0	0	1	0	1118
Dawson	0	0	1	1	513
Dawson	0	1	0	0	7929
Dawson	0	1	0	1	968
Dawson	0	1	1	0	1629
Dawson	0	1	1	1	422
Dawson	1	0	0	1	9179
Dawson	1	0	1	0	3720
Dawson	1	0	1	1	2697
Dawson	1	1	0	0	35473
Dawson	1	1	0	1	2732
Dawson	1	1	1	0	7944
Dawson	1	1	1	1	1605
Dickson					1189
Dickson	0	0	0	1	5144
Dickson	0	0	1	0	1470
Dickson	0	0	1	1	954
Dickson	0	1	0	0	7140
Dickson	0	1	0	1	822
Dickson	0	1	1	0	1657
Dickson	0	1	1	1	384
Dickson	1	0	0	1	12339
Dickson	1	0	1	0	6877
Dickson	1	0	1	1	5199
Dickson	1	1	0	0	44585
Dickson	1	1	0	1	2464
Dickson	1	1	1	0	10714
Dickson	1	1	1	1	2023
Fadden					1595
Fadden	0	0	0	1	6960
Fadden	0	0	1	0	1981
Fadden	0	0	1	1	1159
Fadden	0	1	0	0	10433
Fadden	0	1	0	1	1291
Fadden	0	1	1	0	2275
Fadden	0	1	1	1	698
Fadden	1	0	0	1	12328
Fadden	1	0	1	0	6325
Fadden	1	0	1	1	4181
Fadden	1	1	0	0	46376
Fadden	1	1	0	1	3340
Fadden	1	1	1	0	9720
Fadden	1	1	1	1	1908
Fairfax					1003
Fairfax	0	0	0	1	5376
Fairfax	0	0	1	0	1631
Fairfax	0	0	1	1	815
Fairfax	0	1	0	0	7393
Fairfax	0	1	0	1	771
Fairfax	0	1	1	0	1689
Fairfax	0	1	1	1	260
Fairfax	1	0	0	1	9900
Fairfax	1	0	1	0	5109
Fairfax	1	0	1	1	3164
Fairfax	1	1	0	0	40173
Fairfax	1	1	0	1	2306
Fairfax	1	1	1	0	8346
Fairfax	1	1	1	1	1467
Fisher					1148
Fisher	0	0	0	1	5602
Fisher	0	0	1	0	1623
Fisher	0	0	1	1	776
Fisher	0	1	0	0	7376
Fisher	0	1	0	1	908
Fisher	0	1	1	0	1863
Fisher	0	1	1	1	389
Fisher	1	0	0	1	10420
Fisher	1	0	1	0	5065
Fisher	1	0	1	1	3470
Fisher	1	1	0	0	38663
Fisher	1	1	0	1	2344
Fisher	1	1	1	0	8438
Fisher	1	1	1	1	1673
Flynn					1146
Flynn	0	0	0	1	4025
Flynn	0	0	1	0	904
Flynn	0	0	1	1	459
Flynn	0	1	0	0	8789
Flynn	0	1	0	1	1190
Flynn	0	1	1	0	1880
Flynn	0	1	1	1	485
Flynn	1	0	0	1	8254
Flynn	1	0	1	0	3474
Flynn	1	0	1	1	2284
Flynn	1	1	0	0	38008
Flynn	1	1	0	1	2696
Flynn	1	1	1	0	7948
Flynn	1	1	1	1	1677
Forde					1625
Forde	0	0	0	1	7396
Forde	0	0	1	0	1512
Forde	0	0	1	1	1182
Forde	0	1	0	0	12276
Forde	0	1	0	1	1713
Forde	0	1	1	0	2537
Forde	0	1	1	1	942
Forde	1	0	0	1	13131
Forde	1	0	1	0	5096
Forde	1	0	1	1	4421
Forde	1	1	0	0	50617
Forde	1	1	0	1	3980
Forde	1	1	1	0	10734
Forde	1	1	1	1	3326
Griffith					2520
Griffith	0	0	0	1	3936
Griffith	0	0	1	0	2001
Griffith	0	0	1	1	731
Griffith	0	1	0	0	5618
Griffith	0	1	0	1	305
Griffith	0	1	1	0	1303
Griffith	0	1	1	1	160
Griffith	1	0	0	1	6167
Griffith	1	0	1	0	7511
Griffith	1	0	1	1	3156
Griffith	1	1	0	0	40993
Griffith	1	1	0	1	887
Griffith	1	1	1	0	7774
Griffith	1	1	1	1	734
Groom					1383
Groom	0	0	0	1	4873
Groom	0	0	1	0	1159
Groom	0	0	1	1	830
Groom	0	1	0	0	8572
Groom	0	1	0	1	1199
Groom	0	1	1	0	2082
Groom	0	1	1	1	648
Groom	1	0	0	1	8414
Groom	1	0	1	0	4062
Groom	1	0	1	1	2700
Groom	1	1	0	0	37680
Groom	1	1	0	1	2287
Groom	1	1	1	0	8877
Groom	1	1	1	1	2441
Herbert					1704
Herbert	0	0	0	1	5313
Herbert	0	0	1	0	1432
Herbert	0	0	1	1	882
Herbert	0	1	0	0	10256
Herbert	0	1	0	1	1467
Herbert	0	1	1	0	2227
Herbert	0	1	1	1	665
Herbert	1	0	0	1	7873
Herbert	1	0	1	0	4019
Herbert	1	0	1	1	2533
Herbert	1	1	0	0	36981
Herbert	1	1	0	1	2580
Herbert	1	1	1	0	7498
Herbert	1	1	1	1	1735
Hinkler					1258
Hinkler	0	0	0	1	5871
Hinkler	0	0	1	0	1116
Hinkler	0	0	1	1	616
Hinkler	0	1	0	0	8972
Hinkler	0	1	0	1	1464
Hinkler	0	1	1	0	1879
Hinkler	0	1	1	1	592
Hinkler	1	0	0	1	8710
Hinkler	1	0	1	0	2976
Hinkler	1	0	1	1	1889
Hinkler	1	1	0	0	26804
Hinkler	1	1	0	1	2693
Hinkler	1	1	1	0	6422
Hinkler	1	1	1	1	1455
Kennedy					1515
Kennedy	0	0	0	1	5547
Kennedy	0	0	1	0	1036
Kennedy	0	0	1	1	565
Kennedy	0	1	0	0	9806
Kennedy	0	1	0	1	1846
Kennedy	0	1	1	0	2056
Kennedy	0	1	1	1	719
Kennedy	1	0	0	1	9111
Kennedy	1	0	1	0	3171
Kennedy	1	0	1	1	2272
Kennedy	1	1	0	0	35621
Kennedy	1	1	0	1	3319
Kennedy	1	1	1	0	7288
Kennedy	1	1	1	1	2033
Leichhardt					1823
Leichhardt	0	0	0	1	5808
Leichhardt	0	0	1	0	1531
Leichhardt	0	0	1	1	746
Leichhardt	0	1	0	0	11162
Leichhardt	0	1	0	1	1787
Leichhardt	0	1	1	0	2169
Leichhardt	0	1	1	1	754
Leichhardt	1	0	0	1	7546
Leichhardt	1	0	1	0	3866
Leichhardt	1	0	1	1	2321
Leichhardt	1	1	0	0	37327
Leichhardt	1	1	0	1	3430
Leichhardt	1	1	1	0	7416
Leichhardt	1	1	1	1	1864
Lilley					2137
Lilley	0	0	0	1	5439
Lilley	0	0	1	0	1712
Lilley	0	0	1	1	834
Lilley	0	1	0	0	6414
Lilley	0	1	0	1	641
Lilley	0	1	1	0	1436
Lilley	0	1	1	1	417
Lilley	1	0	0	1	8307
Lilley	1	0	1	0	5859
Lilley	1	0	1	1	3510
Lilley	1	1	0	0	42774
Lilley	1	1	0	1	1294
Lilley	1	1	1	0	7591
Lilley	1	1	1	1	1233
Longman					1387
Longman	0	0	0	1	7000
Longman	0	0	1	0	1672
Longman	0	0	1	1	962
Longman	0	1	0	0	11668
Longman	0	1	0	1	1729
Longman	0	1	1	0	2497
Longman	0	1	1	1	808
Longman	1	0	0	1	12624
Longman	1	0	1	0	4314
Longman	1	0	1	1	3654
Longman	1	1	0	0	40990
Longman	1	1	0	1	3985
Longman	1	1	1	0	9172
Longman	1	1	1	1	2567
Maranoa					1252
Maranoa	0	0	0	1	4433
Maranoa	0	0	1	0	813
Maranoa	0	0	1	1	383
Maranoa	0	1	0	0	7957
Maranoa	0	1	0	1	1242
Maranoa	0	1	1	0	1548
Maranoa	0	1	1	1	362
Maranoa	1	0	0	1	7897
Maranoa	1	0	1	0	2694
Maranoa	1	0	1	1	1840
Maranoa	1	1	0	0	31144
Maranoa	1	1	0	1	2350
Maranoa	1	1	1	0	6748
Maranoa	1	1	1	1	1585
McPherson					1278
McPherson	0	0	0	1	5989
McPherson	0	0	1	0	1972
McPherson	0	0	1	1	996
McPherson	0	1	0	0	7135
McPherson	0	1	0	1	712
McPherson	0	1	1	0	1810
McPherson	0	1	1	1	321
McPherson	1	0	0	1	10220
McPherson	1	0	1	0	5535
McPherson	1	0	1	1	3590
McPherson	1	1	0	0	40035
McPherson	1	1	0	1	1987
McPherson	1	1	1	0	8212
McPherson	1	1	1	1	1211
Moncrieff					1876
Moncrieff	0	0	0	1	6783
Moncrieff	0	0	1	0	2092
Moncrieff	0	0	1	1	938
Moncrieff	0	1	0	0	7376
Moncrieff	0	1	0	1	827
Moncrieff	0	1	1	0	1595
Moncrieff	0	1	1	1	314
Moncrieff	1	0	0	1	9183
Moncrieff	1	0	1	0	5320
Moncrieff	1	0	1	1	2784
Moncrieff	1	1	0	0	33512
Moncrieff	1	1	0	1	1505
Moncrieff	1	1	1	0	6653
Moncrieff	1	1	1	1	997
Moreton					2263
Moreton	0	0	0	1	5321
Moreton	0	0	1	0	1741
Moreton	0	0	1	1	946
Moreton	0	1	0	0	5999
Moreton	0	1	0	1	633
Moreton	0	1	1	0	1600
Moreton	0	1	1	1	464
Moreton	1	0	0	1	10018
Moreton	1	0	1	0	7001
Moreton	1	0	1	1	4318
Moreton	1	1	0	0	44890
Moreton	1	1	0	1	1420
Moreton	1	1	1	0	8761
Moreton	1	1	1	1	1772
Oxley					1821
Oxley	0	0	0	1	7004
Oxley	0	0	1	0	1885
Oxley	0	0	1	1	1447
Oxley	0	1	0	0	10553
Oxley	0	1	0	1	1457
Oxley	0	1	1	0	2628
Oxley	0	1	1	1	1045
Oxley	1	0	0	1	12339
Oxley	1	0	1	0	6868
Oxley	1	0	1	1	4882
Oxley	1	1	0	0	52993
Oxley	1	1	0	1	3353
Oxley	1	1	1	0	11239
Oxley	1	1	1	1	3453
Petrie					1573
Petrie	0	0	0	1	7165
Petrie	0	0	1	0	1986
Petrie	0	0	1	1	1044
Petrie	0	1	0	0	10425
Petrie	0	1	0	1	1309
Petrie	0	1	1	0	2397
Petrie	0	1	1	1	763
Petrie	1	0	0	1	11375
Petrie	1	0	1	0	5493
Petrie	1	0	1	1	3851
Petrie	1	1	0	0	48272
Petrie	1	1	0	1	2808
Petrie	1	1	1	0	9682
Petrie	1	1	1	1	2244
Rankin					1857
Rankin	0	0	0	1	7721
Rankin	0	0	1	0	1950
Rankin	0	0	1	1	1320
Rankin	0	1	0	0	11706
Rankin	0	1	0	1	1945
Rankin	0	1	1	0	2919
Rankin	0	1	1	1	1478
Rankin	1	0	0	1	13317
Rankin	1	0	1	0	5606
Rankin	1	0	1	1	4514
Rankin	1	1	0	0	50174
Rankin	1	1	0	1	4004
Rankin	1	1	1	0	11538
Rankin	1	1	1	1	3946
Ryan					1767
Ryan	0	0	0	1	3366
Ryan	0	0	1	0	2056
Ryan	0	0	1	1	830
Ryan	0	1	0	0	4886
Ryan	0	1	0	1	361
Ryan	0	1	1	0	1652
Ryan	0	1	1	1	244
Ryan	1	0	0	1	8370
Ryan	1	0	1	0	8924
Ryan	1	0	1	1	4171
Ryan	1	1	0	0	45917
Ryan	1	1	0	1	1082
Ryan	1	1	1	0	11471
Ryan	1	1	1	1	1048
Wide Bay					967
Wide Bay	0	0	0	1	5731
Wide Bay	0	0	1	0	1223
Wide Bay	0	0	1	1	572
Wide Bay	0	1	0	0	7184
Wide Bay	0	1	0	1	1078
Wide Bay	0	1	1	0	1631
Wide Bay	0	1	1	1	446
Wide Bay	1	0	0	1	9434
Wide Bay	1	0	1	0	3452
Wide Bay	1	0	1	1	2214
Wide Bay	1	1	0	0	26998
Wide Bay	1	1	0	1	2480
Wide Bay	1	1	1	0	6613
Wide Bay	1	1	1	1	1536
Wright					1066
Wright	0	0	0	1	5554
Wright	0	0	1	0	1156
Wright	0	0	1	1	806
Wright	0	1	0	0	8857
Wright	0	1	0	1	1282
Wright	0	1	1	0	2059
Wright	0	1	1	1	648
Wright	1	0	0	1	14221
Wright	1	0	1	0	5478
Wright	1	0	1	1	4446
Wright	1	1	0	0	47734
Wright	1	1	0	1	4111
Wright	1	1	1	0	11336
Wright	1	1	1	1	3014
Adelaide					2899
Adelaide	0	0	0	1	6389
Adelaide	0	0	1	0	2140
Adelaide	0	0	1	1	1039
Adelaide	0	1	0	0	6434
Adelaide	0	1	0	1	586
Adelaide	0	1	1	0	1647
Adelaide	0	1	1	1	423
Adelaide	1	0	0	1	9806
Adelaide	1	0	1	0	7318
Adelaide	1	0	1	1	4204
Adelaide	1	1	0	0	44259
Adelaide	1	1	0	1	1128
Adelaide	1	1	1	0	8623
Adelaide	1	1	1	1	1462
Barker					1183
Barker	0	0	0	1	5108
Barker	0	0	1	0	1143
Barker	0	0	1	1	751
Barker	0	1	0	0	7711
Barker	0	1	0	1	978
Barker	0	1	1	0	1598
Barker	0	1	1	1	443
Barker	1	0	0	1	10509
Barker	1	0	1	0	3672
Barker	1	0	1	1	3169
Barker	1	1	0	0	35264
Barker	1	1	0	1	2423
Barker	1	1	1	0	8054
Barker	1	1	1	1	1975
Boothby					1715
Boothby	0	0	0	1	5761
Boothby	0	0	1	0	2064
Boothby	0	0	1	1	1011
Boothby	0	1	0	0	5513
Boothby	0	1	0	1	434
Boothby	0	1	1	0	1520
Boothby	0	1	1	1	164
Boothby	1	0	0	1	10365
Boothby	1	0	1	0	7488
Boothby	1	0	1	1	4688
Boothby	1	1	0	0	40946
Boothby	1	1	0	1	1086
Boothby	1	1	1	0	8933
Boothby	1	1	1	1	1184
Grey					1369
Grey	0	0	0	1	5221
Grey	0	0	1	0	1095
Grey	0	0	1	1	553
