CED_NAME16	CountryOfBirth	Sex	persons
North Sydney	BRA	M	397
North Sydney	CAN	F	338
North Sydney	CAN	M	366
North Sydney	CHL	F	149
North Sydney	CHL	M	101
North Sydney	CHN	F	6239
North Sydney	CHN	M	4062
North Sydney	DEU	F	404
North Sydney	DEU	M	341
North Sydney	EGY	F	176
North Sydney	EGY	M	191
North Sydney	FJI	F	193
North Sydney	FJI	M	137
North Sydney	FRA	F	310
North Sydney	FRA	M	348
North Sydney	GBR	F	3966
North Sydney	GBR	M	4919
North Sydney	GRC	F	197
North Sydney	GRC	M	166
North Sydney	HKG	F	2109
North Sydney	HKG	M	1645
North Sydney	HRV	F	194
North Sydney	HRV	M	177
North Sydney	IDN	F	604
North Sydney	IDN	M	415
North Sydney	IND	F	2172
North Sydney	IND	M	2259
North Sydney	IRL	F	435
North Sydney	IRL	M	466
North Sydney	IRN	F	709
North Sydney	IRN	M	690
North Sydney	IRQ	F	56
North Sydney	IRQ	M	46
North Sydney	ITA	F	481
North Sydney	ITA	M	550
North Sydney	JPN	F	1394
North Sydney	JPN	M	775
North Sydney	KHM	F	42
North Sydney	KHM	M	38
North Sydney	KOR	F	1152
North Sydney	KOR	M	756
North Sydney	LBN	F	201
North Sydney	LBN	M	181
North Sydney	LKA	F	292
North Sydney	LKA	M	279
North Sydney	MKD	F	71
North Sydney	MKD	M	58
North Sydney	MLT	F	38
North Sydney	MLT	M	23
North Sydney	MMR	F	55
North Sydney	MMR	M	30
North Sydney	MUS	F	43
North Sydney	MUS	M	50
North Sydney	MYS	F	1182
North Sydney	MYS	M	867
North Sydney	NLD	F	161
North Sydney	NLD	M	218
North Sydney	NPL	F	349
North Sydney	NPL	M	479
North Sydney	NZL	F	1639
North Sydney	NZL	M	1756
North Sydney	PAK	F	134
North Sydney	PAK	M	153
North Sydney	PHL	F	1269
North Sydney	PHL	M	764
North Sydney	PNG	F	167
North Sydney	PNG	M	130
North Sydney	POL	F	361
North Sydney	POL	M	249
North Sydney	SGP	F	558
North Sydney	SGP	M	426
North Sydney	THA	F	762
North Sydney	THA	M	370
North Sydney	TUR	F	132
North Sydney	TUR	M	162
North Sydney	TWN	F	636
North Sydney	TWN	M	442
North Sydney	USA	F	957
North Sydney	USA	M	925
North Sydney	VNM	F	502
North Sydney	VNM	M	294
North Sydney	WSM	F	3
North Sydney	WSM	M	8
North Sydney	ZAF	F	1112
North Sydney	ZAF	M	1144
North Sydney	ZWE	F	95
North Sydney	ZWE	M	111
Page		F	7178
Page		M	7305
Page	AFG	F	9
Page	AFG	M	27
Page	AUS	F	70153
Page	AUS	M	69035
Page	BGD	F	12
Page	BGD	M	13
Page	BIH	F	4
Page	BIH	M	6
Page	BRA	F	45
Page	BRA	M	41
Page	CAN	F	168
Page	CAN	M	139
Page	CHL	F	34
Page	CHL	M	26
Page	CHN	F	151
Page	CHN	M	100
Page	DEU	F	346
Page	DEU	M	310
Page	EGY	F	25
Page	EGY	M	45
Page	FJI	F	44
Page	FJI	M	50
Page	FRA	F	90
Page	FRA	M	85
Page	GBR	F	2448
Page	GBR	M	2460
Page	GRC	F	15
Page	GRC	M	18
Page	HKG	F	49
Page	HKG	M	43
Page	HRV	F	23
Page	HRV	M	15
Page	IDN	F	72
Page	IDN	M	39
Page	IND	F	645
Page	IND	M	655
Page	IRL	F	96
Page	IRL	M	96
Page	IRN	F	11
Page	IRN	M	26
Page	IRQ	F	9
Page	IRQ	M	5
Page	ITA	F	125
Page	ITA	M	162
Page	JPN	F	110
Page	JPN	M	48
Page	KHM	F	19
Page	KHM	M	6
Page	KOR	F	52
Page	KOR	M	41
Page	LBN	F	4
Page	LBN	M	15
Page	LKA	F	37
Page	LKA	M	45
Page	MKD	M	3
Page	MLT	F	30
Page	MLT	M	27
Page	MMR	F	9
Page	MMR	M	8
Page	MUS	F	11
Page	MUS	M	14
Page	MYS	F	159
Page	MYS	M	139
Page	NLD	F	236
Page	NLD	M	218
Page	NPL	F	46
Page	NPL	M	59
Page	NZL	F	1093
Page	NZL	M	1042
Page	PAK	F	27
Page	PAK	M	28
Page	PHL	F	585
Page	PHL	M	120
Page	PNG	F	111
Page	PNG	M	81
Page	POL	F	46
Page	POL	M	26
Page	SGP	F	34
Page	SGP	M	31
Page	THA	F	201
Page	THA	M	43
Page	TUR	F	3
Page	TUR	M	16
Page	TWN	F	88
Page	TWN	M	27
Page	USA	F	291
Page	USA	M	250
Page	VNM	F	75
Page	VNM	M	56
Page	WSM	F	13
Page	WSM	M	13
Page	ZAF	F	304
Page	ZAF	M	273
Page	ZWE	F	51
Page	ZWE	M	55
Parkes		F	9850
Parkes		M	9975
Parkes	AUS	F	63474
Parkes	AUS	M	62295
Parkes	BGD	F	75
Parkes	BGD	M	82
Parkes	BIH	F	9
Parkes	BIH	M	7
Parkes	BRA	F	13
Parkes	BRA	M	8
Parkes	CAN	F	57
Parkes	CAN	M	34
Parkes	CHL	F	8
Parkes	CHL	M	12
Parkes	CHN	F	165
Parkes	CHN	M	141
Parkes	DEU	F	148
Parkes	DEU	M	126
Parkes	EGY	F	15
Parkes	EGY	M	23
Parkes	FJI	F	83
Parkes	FJI	M	112
Parkes	FRA	F	26
Parkes	FRA	M	31
Parkes	GBR	F	804
Parkes	GBR	M	779
Parkes	GRC	F	28
Parkes	GRC	M	22
Parkes	HKG	F	28
Parkes	HKG	M	27
Parkes	HRV	F	13
Parkes	HRV	M	24
Parkes	IDN	F	56
Parkes	IDN	M	51
Parkes	IND	F	541
Parkes	IND	M	613
Parkes	IRL	F	63
Parkes	IRL	M	64
Parkes	IRN	F	13
Parkes	IRN	M	15
Parkes	IRQ	F	4
Parkes	IRQ	M	5
Parkes	ITA	F	44
Parkes	ITA	M	51
Parkes	JPN	F	22
Parkes	JPN	M	17
Parkes	KHM	F	15
Parkes	KHM	M	11
Parkes	KOR	F	46
Parkes	KOR	M	42
Parkes	LBN	F	22
Parkes	LBN	M	25
Parkes	LKA	F	124
Parkes	LKA	M	119
Parkes	MKD	F	5
Parkes	MKD	M	8
Parkes	MLT	F	21
Parkes	MLT	M	26
Parkes	MMR	F	12
Parkes	MMR	M	9
Parkes	MUS	F	3
Parkes	MUS	M	6
Parkes	MYS	F	41
Parkes	MYS	M	59
Parkes	NLD	F	99
Parkes	NLD	M	76
Parkes	NPL	F	398
Parkes	NPL	M	413
Parkes	NZL	F	480
Parkes	NZL	M	471
Parkes	PAK	F	80
Parkes	PAK	M	131
Parkes	PHL	F	616
Parkes	PHL	M	346
Parkes	PNG	F	47
Parkes	PNG	M	45
Parkes	POL	F	23
Parkes	POL	M	9
Parkes	SGP	F	14
Parkes	SGP	M	10
Parkes	THA	F	106
Parkes	THA	M	32
Parkes	TUR	M	8
Parkes	TWN	F	41
Parkes	TWN	M	18
Parkes	USA	F	136
Parkes	USA	M	80
Parkes	VNM	F	59
Parkes	VNM	M	41
Parkes	WSM	F	4
Parkes	WSM	M	8
Parkes	ZAF	F	196
Parkes	ZAF	M	163
Parkes	ZWE	F	85
Parkes	ZWE	M	74
Parramatta		F	9617
Parramatta		M	10533
Parramatta	AFG	F	968
Parramatta	AFG	M	1262
Parramatta	AUS	F	38031
Parramatta	AUS	M	39575
Parramatta	BGD	F	586
Parramatta	BGD	M	700
Parramatta	BIH	F	143
Parramatta	BIH	M	121
Parramatta	BRA	F	109
Parramatta	BRA	M	88
Parramatta	CAN	F	109
Parramatta	CAN	M	94
Parramatta	CHL	F	187
Parramatta	CHL	M	174
Parramatta	CHN	F	8457
Parramatta	CHN	M	6980
Parramatta	DEU	F	145
Parramatta	DEU	M	131
Parramatta	EGY	F	248
Parramatta	EGY	M	298
Parramatta	FJI	F	784
Parramatta	FJI	M	614
Parramatta	FRA	F	65
Parramatta	FRA	M	55
Parramatta	GBR	F	869
Parramatta	GBR	M	1077
Parramatta	GRC	F	256
Parramatta	GRC	M	208
Parramatta	HKG	F	1255
Parramatta	HKG	M	1200
Parramatta	HRV	F	168
Parramatta	HRV	M	147
Parramatta	IDN	F	581
Parramatta	IDN	M	427
Parramatta	IND	F	14872
Parramatta	IND	M	18577
Parramatta	IRL	F	119
Parramatta	IRL	M	135
Parramatta	IRN	F	1081
Parramatta	IRN	M	1527
Parramatta	IRQ	F	559
Parramatta	IRQ	M	612
Parramatta	ITA	F	340
Parramatta	ITA	M	333
Parramatta	JPN	F	203
Parramatta	JPN	M	83
Parramatta	KHM	F	117
Parramatta	KHM	M	83
Parramatta	KOR	F	2171
Parramatta	KOR	M	1887
Parramatta	LBN	F	2782
Parramatta	LBN	M	2760
Parramatta	LKA	F	1692
Parramatta	LKA	M	1868
Parramatta	MKD	F	45
Parramatta	MKD	M	32
Parramatta	MLT	F	177
Parramatta	MLT	M	151
Parramatta	MMR	F	196
Parramatta	MMR	M	203
Parramatta	MUS	F	105
Parramatta	MUS	M	95
Parramatta	MYS	F	887
Parramatta	MYS	M	810
Parramatta	NLD	F	50
Parramatta	NLD	M	78
Parramatta	NPL	F	2913
Parramatta	NPL	M	3420
Parramatta	NZL	F	1124
Parramatta	NZL	M	1185
Parramatta	PAK	F	1153
Parramatta	PAK	M	1691
Parramatta	PHL	F	2615
Parramatta	PHL	M	1769
Parramatta	PNG	F	45
Parramatta	PNG	M	32
Parramatta	POL	F	203
Parramatta	POL	M	147
Parramatta	SGP	F	268
Parramatta	SGP	M	195
Parramatta	THA	F	515
Parramatta	THA	M	193
Parramatta	TUR	F	594
Parramatta	TUR	M	526
Parramatta	TWN	F	377
Parramatta	TWN	M	258
Parramatta	USA	F	221
Parramatta	USA	M	254
Parramatta	VNM	F	1068
Parramatta	VNM	M	765
Parramatta	WSM	F	96
Parramatta	WSM	M	87
Parramatta	ZAF	F	253
Parramatta	ZAF	M	225
Parramatta	ZWE	F	103
Parramatta	ZWE	M	87
Paterson		F	4668
Paterson		M	4750
Paterson	AFG	F	8
Paterson	AFG	M	10
Paterson	AUS	F	76513
Paterson	AUS	M	73452
Paterson	BGD	F	37
Paterson	BGD	M	47
Paterson	BIH	F	7
Paterson	BIH	M	13
Paterson	BRA	F	26
Paterson	BRA	M	17
Paterson	CAN	F	119
Paterson	CAN	M	100
Paterson	CHL	F	36
Paterson	CHL	M	41
Paterson	CHN	F	256
Paterson	CHN	M	146
Paterson	DEU	F	322
Paterson	DEU	M	316
Paterson	EGY	F	31
Paterson	EGY	M	36
Paterson	FJI	F	80
Paterson	FJI	M	81
Paterson	FRA	F	41
Paterson	FRA	M	45
Paterson	GBR	F	2769
Paterson	GBR	M	2730
Paterson	GRC	F	38
Paterson	GRC	M	50
Paterson	HKG	F	57
Paterson	HKG	M	66
Paterson	HRV	F	56
Paterson	HRV	M	72
Paterson	IDN	F	92
Paterson	IDN	M	35
Paterson	IND	F	476
Paterson	IND	M	538
Paterson	IRL	F	116
Paterson	IRL	M	124
Paterson	IRN	F	17
Paterson	IRN	M	28
Paterson	IRQ	F	13
Paterson	IRQ	M	20
Paterson	ITA	F	91
Paterson	ITA	M	148
Paterson	JPN	F	44
Paterson	JPN	M	15
Paterson	KHM	F	21
Paterson	KHM	M	8
Paterson	KOR	F	74
Paterson	KOR	M	68
Paterson	LBN	F	22
Paterson	LBN	M	18
Paterson	LKA	F	56
Paterson	LKA	M	51
Paterson	MKD	F	20
Paterson	MKD	M	22
Paterson	MLT	F	72
Paterson	MLT	M	67
Paterson	MMR	F	6
Paterson	MUS	F	32
Paterson	MUS	M	32
Paterson	MYS	F	161
Paterson	MYS	M	151
Paterson	NLD	F	180
Paterson	NLD	M	168
Paterson	NPL	F	83
Paterson	NPL	M	118
Paterson	NZL	F	954
Paterson	NZL	M	974
Paterson	PAK	F	54
Paterson	PAK	M	104
Paterson	PHL	F	725
Paterson	PHL	M	283
Paterson	PNG	F	43
Paterson	PNG	M	32
Paterson	POL	F	68
Paterson	POL	M	58
Paterson	SGP	F	43
Paterson	SGP	M	28
Paterson	THA	F	266
Paterson	THA	M	92
Paterson	TUR	F	12
Paterson	TUR	M	18
Paterson	TWN	F	65
Paterson	TWN	M	30
Paterson	USA	F	224
Paterson	USA	M	184
Paterson	VNM	F	118
Paterson	VNM	M	74
Paterson	WSM	F	36
Paterson	WSM	M	36
Paterson	ZAF	F	329
Paterson	ZAF	M	359
Paterson	ZWE	F	93
Paterson	ZWE	M	85
Reid		F	7942
Reid		M	8007
Reid	AFG	F	66
Reid	AFG	M	109
Reid	AUS	F	43847
Reid	AUS	M	44709
Reid	BGD	F	207
Reid	BGD	M	262
Reid	BIH	F	67
Reid	BIH	M	64
Reid	BRA	F	321
Reid	BRA	M	281
Reid	CAN	F	134
Reid	CAN	M	174
Reid	CHL	F	175
Reid	CHL	M	172
Reid	CHN	F	13659
Reid	CHN	M	10425
Reid	DEU	F	239
Reid	DEU	M	234
Reid	EGY	F	372
Reid	EGY	M	403
Reid	FJI	F	323
Reid	FJI	M	270
Reid	FRA	F	119
Reid	FRA	M	153
Reid	GBR	F	1583
Reid	GBR	M	1984
Reid	GRC	F	562
Reid	GRC	M	504
Reid	HKG	F	1870
Reid	HKG	M	1606
Reid	HRV	F	254
Reid	HRV	M	216
Reid	IDN	F	877
Reid	IDN	M	704
Reid	IND	F	4191
Reid	IND	M	5323
Reid	IRL	F	346
Reid	IRL	M	498
Reid	IRN	F	495
Reid	IRN	M	620
Reid	IRQ	F	115
Reid	IRQ	M	107
Reid	ITA	F	2307
Reid	ITA	M	2163
Reid	JPN	F	384
Reid	JPN	M	173
Reid	KHM	F	147
Reid	KHM	M	134
Reid	KOR	F	5214
Reid	KOR	M	4722
Reid	LBN	F	756
Reid	LBN	M	832
Reid	LKA	F	1039
Reid	LKA	M	1026
Reid	MKD	F	53
Reid	MKD	M	50
Reid	MLT	F	101
Reid	MLT	M	76
Reid	MMR	F	198
Reid	MMR	M	162
Reid	MUS	F	95
Reid	MUS	M	70
Reid	MYS	F	1246
Reid	MYS	M	1322
Reid	NLD	F	74
Reid	NLD	M	87
Reid	NPL	F	3333
Reid	NPL	M	4914
Reid	NZL	F	1054
Reid	NZL	M	1205
Reid	PAK	F	389
Reid	PAK	M	552
Reid	PHL	F	1802
Reid	PHL	M	1214
Reid	PNG	F	65
Reid	PNG	M	55
Reid	POL	F	211
Reid	POL	M	170
Reid	SGP	F	383
Reid	SGP	M	294
Reid	THA	F	870
Reid	THA	M	413
Reid	TUR	F	385
Reid	TUR	M	449
Reid	TWN	F	762
Reid	TWN	M	663
Reid	USA	F	385
Reid	USA	M	357
Reid	VNM	F	2190
Reid	VNM	M	1626
Reid	WSM	F	38
Reid	WSM	M	33
Reid	ZAF	F	426
Reid	ZAF	M	401
Reid	ZWE	F	70
Reid	ZWE	M	57
Richmond		F	8105
Richmond		M	7600
Richmond	AFG	M	3
Richmond	AUS	F	65850
Richmond	AUS	M	61512
Richmond	BGD	F	7
Richmond	BGD	M	10
Richmond	BIH	F	14
Richmond	BIH	M	6
Richmond	BRA	F	398
Richmond	BRA	M	359
Richmond	CAN	F	372
Richmond	CAN	M	257
Richmond	CHL	F	78
Richmond	CHL	M	58
Richmond	CHN	F	189
Richmond	CHN	M	82
Richmond	DEU	F	607
Richmond	DEU	M	478
Richmond	EGY	F	24
Richmond	EGY	M	21
Richmond	FJI	F	83
Richmond	FJI	M	69
Richmond	FRA	F	251
Richmond	FRA	M	241
Richmond	GBR	F	4414
Richmond	GBR	M	4223
Richmond	GRC	F	28
Richmond	GRC	M	32
Richmond	HKG	F	62
Richmond	HKG	M	43
Richmond	HRV	F	19
Richmond	HRV	M	33
Richmond	IDN	F	119
Richmond	IDN	M	66
Richmond	IND	F	348
Richmond	IND	M	406
Richmond	IRL	F	159
Richmond	IRL	M	208
Richmond	IRN	F	23
Richmond	IRN	M	24
Richmond	IRQ	M	6
Richmond	ITA	F	195
Richmond	ITA	M	317
Richmond	JPN	F	323
Richmond	JPN	M	148
Richmond	KHM	F	9
Richmond	KHM	M	11
Richmond	KOR	F	54
Richmond	KOR	M	36
Richmond	LBN	F	15
Richmond	LBN	M	17
Richmond	LKA	F	46
Richmond	LKA	M	46
Richmond	MKD	M	12
Richmond	MLT	F	65
Richmond	MLT	M	43
Richmond	MMR	F	5
Richmond	MMR	M	4
Richmond	MUS	F	17
Richmond	MUS	M	22
Richmond	MYS	F	123
Richmond	MYS	M	84
Richmond	NLD	F	318
Richmond	NLD	M	255
Richmond	NPL	F	40
Richmond	NPL	M	54
Richmond	NZL	F	2155
Richmond	NZL	M	1993
Richmond	PAK	F	10
Richmond	PAK	M	16
Richmond	PHL	F	605
Richmond	PHL	M	203
Richmond	PNG	F	126
Richmond	PNG	M	110
Richmond	POL	F	82
Richmond	POL	M	58
Richmond	SGP	F	67
Richmond	SGP	M	51
Richmond	THA	F	329
Richmond	THA	M	103
Richmond	TUR	F	12
Richmond	TUR	M	22
Richmond	TWN	F	30
Richmond	TWN	M	23
Richmond	USA	F	592
Richmond	USA	M	504
Richmond	VNM	F	93
Richmond	VNM	M	47
Richmond	WSM	F	15
Richmond	WSM	M	18
Richmond	ZAF	F	442
Richmond	ZAF	M	438
Richmond	ZWE	F	66
Richmond	ZWE	M	72
Riverina		F	6270
Riverina		M	6483
Riverina	AFG	F	18
Riverina	AFG	M	31
Riverina	AUS	F	69215
Riverina	AUS	M	67176
Riverina	BGD	F	54
Riverina	BGD	M	62
Riverina	BIH	F	3
Riverina	BIH	M	11
Riverina	BRA	F	20
Riverina	BRA	M	13
Riverina	CAN	F	61
Riverina	CAN	M	42
Riverina	CHL	F	24
Riverina	CHL	M	28
Riverina	CHN	F	321
Riverina	CHN	M	358
Riverina	DEU	F	162
Riverina	DEU	M	136
Riverina	EGY	F	66
Riverina	EGY	M	83
Riverina	FJI	F	78
Riverina	FJI	M	201
Riverina	FRA	F	20
Riverina	FRA	M	28
Riverina	GBR	F	1247
Riverina	GBR	M	1165
Riverina	GRC	F	35
Riverina	GRC	M	32
Riverina	HKG	F	47
Riverina	HKG	M	34
Riverina	HRV	F	24
Riverina	HRV	M	21
Riverina	IDN	F	51
Riverina	IDN	M	28
Riverina	IND	F	574
Riverina	IND	M	696
Riverina	IRL	F	81
Riverina	IRL	M	86
Riverina	IRN	F	44
Riverina	IRN	M	50
Riverina	IRQ	F	446
Riverina	IRQ	M	404
Riverina	ITA	F	53
Riverina	ITA	M	94
Riverina	JPN	F	21
Riverina	JPN	M	20
Riverina	KHM	F	18
Riverina	KHM	M	8
Riverina	KOR	F	38
Riverina	KOR	M	33
Riverina	LBN	F	42
Riverina	LBN	M	65
Riverina	LKA	F	89
Riverina	LKA	M	117
Riverina	MKD	F	6
Riverina	MKD	M	4
Riverina	MLT	F	24
Riverina	MLT	M	20
Riverina	MMR	F	110
Riverina	MMR	M	119
Riverina	MUS	M	6
Riverina	MYS	F	115
Riverina	MYS	M	133
Riverina	NLD	F	131
Riverina	NLD	M	124
Riverina	NPL	F	130
Riverina	NPL	M	142
Riverina	NZL	F	550
Riverina	NZL	M	572
Riverina	PAK	F	61
Riverina	PAK	M	92
Riverina	PHL	F	546
Riverina	PHL	M	359
Riverina	PNG	F	48
Riverina	PNG	M	49
Riverina	POL	F	20
Riverina	POL	M	18
Riverina	SGP	F	38
Riverina	SGP	M	25
Riverina	THA	F	126
Riverina	THA	M	31
Riverina	TUR	F	16
Riverina	TUR	M	25
Riverina	TWN	F	44
Riverina	TWN	M	34
Riverina	USA	F	157
Riverina	USA	M	125
Riverina	VNM	F	71
Riverina	VNM	M	81
Riverina	WSM	F	6
Riverina	WSM	M	53
Riverina	ZAF	F	190
Riverina	ZAF	M	209
Riverina	ZWE	F	66
Riverina	ZWE	M	48
Robertson		F	5335
Robertson		M	4825
Robertson	AFG	F	6
Robertson	AFG	M	6
Robertson	AUS	F	59376
Robertson	AUS	M	56254
Robertson	BGD	F	31
Robertson	BGD	M	33
Robertson	BIH	F	23
Robertson	BIH	M	20
Robertson	BRA	F	164
Robertson	BRA	M	104
Robertson	CAN	F	210
Robertson	CAN	M	200
Robertson	CHL	F	111
Robertson	CHL	M	92
Robertson	CHN	F	711
Robertson	CHN	M	452
Robertson	DEU	F	345
Robertson	DEU	M	292
Robertson	EGY	F	117
Robertson	EGY	M	124
Robertson	FJI	F	107
Robertson	FJI	M	88
Robertson	FRA	F	96
Robertson	FRA	M	114
Robertson	GBR	F	4765
Robertson	GBR	M	4853
Robertson	GRC	F	78
Robertson	GRC	M	97
Robertson	HKG	F	106
Robertson	HKG	M	109
Robertson	HRV	F	71
Robertson	HRV	M	82
Robertson	IDN	F	157
Robertson	IDN	M	97
Robertson	IND	F	540
Robertson	IND	M	624
Robertson	IRL	F	298
Robertson	IRL	M	279
Robertson	IRN	F	59
Robertson	IRN	M	67
Robertson	IRQ	F	15
Robertson	IRQ	M	16
Robertson	ITA	F	173
Robertson	ITA	M	265
Robertson	JPN	F	161
Robertson	JPN	M	62
Robertson	KHM	F	26
Robertson	KHM	M	22
Robertson	KOR	F	263
Robertson	KOR	M	195
Robertson	LBN	F	47
Robertson	LBN	M	55
Robertson	LKA	F	76
Robertson	LKA	M	100
Robertson	MKD	F	8
Robertson	MKD	M	11
Robertson	MLT	F	104
Robertson	MLT	M	126
Robertson	MMR	F	24
Robertson	MMR	M	18
Robertson	MUS	F	49
Robertson	MUS	M	40
Robertson	MYS	F	144
Robertson	MYS	M	118
Robertson	NLD	F	247
Robertson	NLD	M	222
Robertson	NPL	F	159
Robertson	NPL	M	176
Robertson	NZL	F	1367
Robertson	NZL	M	1419
Robertson	PAK	F	40
Robertson	PAK	M	56
Robertson	PHL	F	797
Robertson	PHL	M	346
Robertson	PNG	F	98
Robertson	PNG	M	71
Robertson	POL	F	133
Robertson	POL	M	111
Robertson	SGP	F	80
Robertson	SGP	M	64
Robertson	THA	F	344
Robertson	THA	M	101
Robertson	TUR	F	38
Robertson	TUR	M	41
Robertson	TWN	F	47
Robertson	TWN	M	24
Robertson	USA	F	369
Robertson	USA	M	346
Robertson	VNM	F	124
Robertson	VNM	M	86
Robertson	WSM	F	11
Robertson	WSM	M	15
Robertson	ZAF	F	658
Robertson	ZAF	M	606
Robertson	ZWE	F	70
Robertson	ZWE	M	73
Shortland		F	3958
Shortland		M	3664
Shortland	AFG	F	3
Shortland	AUS	F	66206
Shortland	AUS	M	63728
Shortland	BGD	F	16
Shortland	BGD	M	18
Shortland	BIH	F	22
Shortland	BIH	M	15
Shortland	BRA	F	45
Shortland	BRA	M	41
Shortland	CAN	F	146
Shortland	CAN	M	105
Shortland	CHL	F	47
Shortland	CHL	M	42
Shortland	CHN	F	248
Shortland	CHN	M	169
Shortland	DEU	F	370
Shortland	DEU	M	286
Shortland	EGY	F	24
Shortland	EGY	M	47
Shortland	FJI	F	45
Shortland	FJI	M	52
Shortland	FRA	F	43
Shortland	FRA	M	43
Shortland	GBR	F	2491
Shortland	GBR	M	2503
Shortland	GRC	F	51
Shortland	GRC	M	48
Shortland	HKG	F	60
Shortland	HKG	M	44
Shortland	HRV	F	41
Shortland	HRV	M	56
Shortland	IDN	F	97
Shortland	IDN	M	59
Shortland	IND	F	251
Shortland	IND	M	295
Shortland	IRL	F	141
Shortland	IRL	M	153
Shortland	IRN	F	28
Shortland	IRN	M	21
Shortland	IRQ	F	18
Shortland	IRQ	M	24
Shortland	ITA	F	149
Shortland	ITA	M	189
Shortland	JPN	F	58
Shortland	JPN	M	22
Shortland	KHM	F	20
Shortland	KHM	M	19
Shortland	KOR	F	86
Shortland	KOR	M	59
Shortland	LBN	F	17
Shortland	LBN	M	27
Shortland	LKA	F	43
Shortland	LKA	M	48
Shortland	MKD	F	112
Shortland	MKD	M	97
Shortland	MLT	F	83
Shortland	MLT	M	90
Shortland	MMR	F	14
Shortland	MMR	M	8
Shortland	MUS	F	13
Shortland	MUS	M	11
Shortland	MYS	F	155
Shortland	MYS	M	110
Shortland	NLD	F	174
Shortland	NLD	M	168
Shortland	NPL	F	50
Shortland	NPL	M	61
Shortland	NZL	F	819
Shortland	NZL	M	872
Shortland	PAK	F	19
Shortland	PAK	M	30
Shortland	PHL	F	467
Shortland	PHL	M	130
Shortland	PNG	F	47
Shortland	PNG	M	44
Shortland	POL	F	94
Shortland	POL	M	33
Shortland	SGP	F	45
Shortland	SGP	M	34
Shortland	THA	F	188
Shortland	THA	M	62
Shortland	TUR	F	13
Shortland	TUR	M	18
Shortland	TWN	F	23
Shortland	TWN	M	9
Shortland	USA	F	239
Shortland	USA	M	196
Shortland	VNM	F	99
Shortland	VNM	M	39
Shortland	WSM	F	27
Shortland	WSM	M	35
Shortland	ZAF	F	316
Shortland	ZAF	M	277
Shortland	ZWE	F	33
Shortland	ZWE	M	32
Sydney		F	12197
Sydney		M	14160
Sydney	AFG	F	34
Sydney	AFG	M	38
Sydney	AUS	F	41846
Sydney	AUS	M	48734
Sydney	BGD	F	130
Sydney	BGD	M	214
Sydney	BIH	F	74
Sydney	BIH	M	84
Sydney	BRA	F	992
Sydney	BRA	M	1141
Sydney	CAN	F	553
Sydney	CAN	M	556
Sydney	CHL	F	269
Sydney	CHL	M	331
Sydney	CHN	F	9586
Sydney	CHN	M	6967
Sydney	DEU	F	527
Sydney	DEU	M	631
Sydney	EGY	F	89
Sydney	EGY	M	151
Sydney	FJI	F	223
Sydney	FJI	M	216
Sydney	FRA	F	653
Sydney	FRA	M	878
Sydney	GBR	F	4431
Sydney	GBR	M	6572
Sydney	GRC	F	345
Sydney	GRC	M	312
Sydney	HKG	F	1309
Sydney	HKG	M	1184
Sydney	HRV	F	102
Sydney	HRV	M	112
Sydney	IDN	F	2921
Sydney	IDN	M	2830
Sydney	IND	F	1535
Sydney	IND	M	2294
Sydney	IRL	F	971
Sydney	IRL	M	1311
Sydney	IRN	F	398
Sydney	IRN	M	486
Sydney	IRQ	F	50
Sydney	IRQ	M	80
Sydney	ITA	F	554
Sydney	ITA	M	1066
Sydney	JPN	F	932
Sydney	JPN	M	574
Sydney	KHM	F	79
Sydney	KHM	M	78
Sydney	KOR	F	1356
Sydney	KOR	M	949
Sydney	LBN	F	148
Sydney	LBN	M	259
Sydney	LKA	F	221
Sydney	LKA	M	259
Sydney	MKD	F	85
Sydney	MKD	M	77
Sydney	MLT	F	54
Sydney	MLT	M	66
Sydney	MMR	F	135
Sydney	MMR	M	131
Sydney	MUS	F	70
Sydney	MUS	M	77
Sydney	MYS	F	1321
Sydney	MYS	M	1428
Sydney	NLD	F	190
Sydney	NLD	M	275
Sydney	NPL	F	150
Sydney	NPL	M	266
Sydney	NZL	F	2301
Sydney	NZL	M	3105
Sydney	PAK	F	95
Sydney	PAK	M	240
Sydney	PHL	F	1289
Sydney	PHL	M	1050
Sydney	PNG	F	81
Sydney	PNG	M	75
Sydney	POL	F	388
Sydney	POL	M	286
Sydney	SGP	F	566
Sydney	SGP	M	561
Sydney	THA	F	3808
Sydney	THA	M	2490
Sydney	TUR	F	240
Sydney	TUR	M	365
Sydney	TWN	F	667
Sydney	TWN	M	558
Sydney	USA	F	1295
Sydney	USA	M	1381
Sydney	VNM	F	1350
Sydney	VNM	M	984
Sydney	WSM	F	15
Sydney	WSM	M	14
Sydney	ZAF	F	611
Sydney	ZAF	M	884
Sydney	ZWE	F	66
Sydney	ZWE	M	108
Warringah		F	6068
Warringah		M	5197
Warringah	AFG	F	18
Warringah	AFG	M	14
Warringah	AUS	F	48297
Warringah	AUS	M	46085
Warringah	BGD	F	19
Warringah	BGD	M	34
Warringah	BIH	F	49
Warringah	BIH	M	35
Warringah	BRA	F	948
Warringah	BRA	M	773
Warringah	CAN	F	559
Warringah	CAN	M	418
Warringah	CHL	F	151
Warringah	CHL	M	120
Warringah	CHN	F	1598
Warringah	CHN	M	1044
Warringah	DEU	F	689
Warringah	DEU	M	513
Warringah	EGY	F	105
Warringah	EGY	M	90
Warringah	FJI	F	131
