CED_NAME16	FamilyHousehold	IncomeHousehold.max	households
Blaxland	1	78750	3508
Blaxland	1	91875	2647
Blaxland	1	105000	2597
Blaxland	1	131250	4974
Blaxland	1	157500	3419
Blaxland	1	183750	2592
Blaxland	1	210000	1699
Blaxland	1	Inf	3943
Bradfield	0		437
Bradfield	0	0	490
Bradfield	0	7875	205
Bradfield	0	15750	358
Bradfield	0	21000	520
Bradfield	0	26250	1072
Bradfield	0	34125	946
Bradfield	0	42000	787
Bradfield	0	52500	949
Bradfield	0	65625	1104
Bradfield	0	78750	895
Bradfield	0	91875	938
Bradfield	0	105000	735
Bradfield	0	131250	1458
Bradfield	0	157500	132
Bradfield	0	183750	482
Bradfield	0	210000	63
Bradfield	0	Inf	827
Bradfield	1		2788
Bradfield	1	0	753
Bradfield	1	7875	229
Bradfield	1	15750	203
Bradfield	1	21000	179
Bradfield	1	26250	478
Bradfield	1	34125	501
Bradfield	1	42000	1111
Bradfield	1	52500	1144
Bradfield	1	65625	1691
Bradfield	1	78750	2068
Bradfield	1	91875	1614
Bradfield	1	105000	1860
Bradfield	1	131250	4443
Bradfield	1	157500	3342
Bradfield	1	183750	3546
Bradfield	1	210000	2494
Bradfield	1	Inf	17846
Calare	0		1084
Calare	0	0	679
Calare	0	7875	269
Calare	0	15750	689
Calare	0	21000	1387
Calare	0	26250	3775
Calare	0	34125	2113
Calare	0	42000	1357
Calare	0	52500	1760
Calare	0	65625	1688
Calare	0	78750	1194
Calare	0	91875	1042
Calare	0	105000	748
Calare	0	131250	1216
Calare	0	157500	158
Calare	0	183750	244
Calare	0	210000	36
Calare	0	Inf	380
Calare	1		3741
Calare	1	0	384
Calare	1	7875	193
Calare	1	15750	183
Calare	1	21000	265
Calare	1	26250	801
Calare	1	34125	859
Calare	1	42000	2848
Calare	1	52500	2458
Calare	1	65625	2862
Calare	1	78750	3307
Calare	1	91875	2420
Calare	1	105000	2555
Calare	1	131250	5483
Calare	1	157500	4251
Calare	1	183750	3235
Calare	1	210000	2135
Calare	1	Inf	4944
Chifley	0		643
Chifley	0	0	584
Chifley	0	7875	164
Chifley	0	15750	447
Chifley	0	21000	1009
Chifley	0	26250	2062
Chifley	0	34125	957
Chifley	0	42000	653
Chifley	0	52500	987
Chifley	0	65625	1120
Chifley	0	78750	779
Chifley	0	91875	609
Chifley	0	105000	429
Chifley	0	131250	689
Chifley	0	157500	140
Chifley	0	183750	162
Chifley	0	210000	58
Chifley	0	Inf	199
Chifley	1		3356
Chifley	1	0	552
Chifley	1	7875	145
Chifley	1	15750	227
Chifley	1	21000	318
Chifley	1	26250	853
Chifley	1	34125	1041
Chifley	1	42000	2600
Chifley	1	52500	2286
Chifley	1	65625	2722
Chifley	1	78750	3656
Chifley	1	91875	2958
Chifley	1	105000	2983
Chifley	1	131250	7052
Chifley	1	157500	5303
Chifley	1	183750	4255
Chifley	1	210000	2779
Chifley	1	Inf	5796
Cook	0		565
Cook	0	0	601
Cook	0	7875	256
Cook	0	15750	423
Cook	0	21000	819
Cook	0	26250	2089
Cook	0	34125	1376
Cook	0	42000	1039
Cook	0	52500	1228
Cook	0	65625	1382
Cook	0	78750	1184
Cook	0	91875	1112
Cook	0	105000	898
Cook	0	131250	1526
Cook	0	157500	144
Cook	0	183750	429
Cook	0	210000	79
Cook	0	Inf	564
Cook	1		2443
Cook	1	0	458
Cook	1	7875	168
Cook	1	15750	159
Cook	1	21000	123
Cook	1	26250	489
Cook	1	34125	500
Cook	1	42000	1496
Cook	1	52500	1358
Cook	1	65625	1840
Cook	1	78750	2147
Cook	1	91875	1741
Cook	1	105000	1938
Cook	1	131250	4470
Cook	1	157500	3723
Cook	1	183750	3640
Cook	1	210000	2670
Cook	1	Inf	10813
Cowper	0		1358
Cowper	0	0	664
Cowper	0	7875	254
Cowper	0	15750	812
Cowper	0	21000	1726
Cowper	0	26250	4605
Cowper	0	34125	3285
Cowper	0	42000	1719
Cowper	0	52500	2077
Cowper	0	65625	1829
Cowper	0	78750	1140
Cowper	0	91875	867
Cowper	0	105000	661
Cowper	0	131250	850
Cowper	0	157500	134
Cowper	0	183750	161
Cowper	0	210000	32
Cowper	0	Inf	315
Cowper	1		3440
Cowper	1	0	437
Cowper	1	7875	233
Cowper	1	15750	235
Cowper	1	21000	282
Cowper	1	26250	1025
Cowper	1	34125	1091
Cowper	1	42000	4132
Cowper	1	52500	3390
Cowper	1	65625	3850
Cowper	1	78750	4442
Cowper	1	91875	2775
Cowper	1	105000	2779
Cowper	1	131250	5203
Cowper	1	157500	3579
Cowper	1	183750	2570
Cowper	1	210000	1524
Cowper	1	Inf	3259
Cunningham	0		1178
Cunningham	0	0	596
Cunningham	0	7875	269
Cunningham	0	15750	686
Cunningham	0	21000	1492
Cunningham	0	26250	3311
Cunningham	0	34125	1899
Cunningham	0	42000	1298
Cunningham	0	52500	1471
Cunningham	0	65625	1557
Cunningham	0	78750	1286
Cunningham	0	91875	1077
Cunningham	0	105000	883
Cunningham	0	131250	1530
Cunningham	0	157500	282
Cunningham	0	183750	363
Cunningham	0	210000	126
Cunningham	0	Inf	558
Cunningham	1		2486
Cunningham	1	0	373
Cunningham	1	7875	158
Cunningham	1	15750	169
Cunningham	1	21000	240
Cunningham	1	26250	671
Cunningham	1	34125	752
Cunningham	1	42000	2235
Cunningham	1	52500	2109
Cunningham	1	65625	2472
Cunningham	1	78750	2805
Cunningham	1	91875	2011
Cunningham	1	105000	2235
Cunningham	1	131250	4858
Cunningham	1	157500	4187
Cunningham	1	183750	3633
Cunningham	1	210000	2603
Cunningham	1	Inf	7528
Dobell	0		963
Dobell	0	0	597
Dobell	0	7875	202
Dobell	0	15750	529
Dobell	0	21000	1264
Dobell	0	26250	3574
Dobell	0	34125	2085
Dobell	0	42000	1273
Dobell	0	52500	1547
Dobell	0	65625	1455
Dobell	0	78750	981
Dobell	0	91875	762
Dobell	0	105000	574
Dobell	0	131250	723
Dobell	0	157500	98
Dobell	0	183750	173
Dobell	0	210000	43
Dobell	0	Inf	242
Dobell	1		3009
Dobell	1	0	415
Dobell	1	7875	152
Dobell	1	15750	159
Dobell	1	21000	216
Dobell	1	26250	697
Dobell	1	34125	873
Dobell	1	42000	2853
Dobell	1	52500	2537
Dobell	1	65625	2975
Dobell	1	78750	3404
Dobell	1	91875	2531
Dobell	1	105000	2696
Dobell	1	131250	5706
Dobell	1	157500	4414
Dobell	1	183750	3335
Dobell	1	210000	2055
Dobell	1	Inf	4671
Eden-Monaro	0		820
Eden-Monaro	0	0	526
Eden-Monaro	0	7875	209
Eden-Monaro	0	15750	547
Eden-Monaro	0	21000	1092
Eden-Monaro	0	26250	3024
Eden-Monaro	0	34125	1873
Eden-Monaro	0	42000	1299
Eden-Monaro	0	52500	1574
Eden-Monaro	0	65625	1698
Eden-Monaro	0	78750	1186
Eden-Monaro	0	91875	1154
Eden-Monaro	0	105000	888
Eden-Monaro	0	131250	1370
Eden-Monaro	0	157500	137
Eden-Monaro	0	183750	309
Eden-Monaro	0	210000	36
Eden-Monaro	0	Inf	473
Eden-Monaro	1		3402
Eden-Monaro	1	0	354
Eden-Monaro	1	7875	198
Eden-Monaro	1	15750	166
Eden-Monaro	1	21000	183
Eden-Monaro	1	26250	677
Eden-Monaro	1	34125	718
Eden-Monaro	1	42000	2384
Eden-Monaro	1	52500	2144
Eden-Monaro	1	65625	2492
Eden-Monaro	1	78750	3043
Eden-Monaro	1	91875	2170
Eden-Monaro	1	105000	2418
Eden-Monaro	1	131250	5037
Eden-Monaro	1	157500	3941
Eden-Monaro	1	183750	3468
Eden-Monaro	1	210000	2413
Eden-Monaro	1	Inf	7467
Farrer	0		1258
Farrer	0	0	627
Farrer	0	7875	232
Farrer	0	15750	757
Farrer	0	21000	1432
Farrer	0	26250	3929
Farrer	0	34125	2439
Farrer	0	42000	1594
Farrer	0	52500	1966
Farrer	0	65625	1993
Farrer	0	78750	1341
Farrer	0	91875	999
Farrer	0	105000	695
Farrer	0	131250	993
Farrer	0	157500	141
Farrer	0	183750	182
Farrer	0	210000	60
Farrer	0	Inf	345
Farrer	1		3961
Farrer	1	0	471
Farrer	1	7875	215
Farrer	1	15750	205
Farrer	1	21000	241
Farrer	1	26250	867
Farrer	1	34125	995
Farrer	1	42000	3208
Farrer	1	52500	2688
Farrer	1	65625	3145
Farrer	1	78750	3767
Farrer	1	91875	2693
Farrer	1	105000	2971
Farrer	1	131250	6025
Farrer	1	157500	4053
Farrer	1	183750	3020
Farrer	1	210000	1818
Farrer	1	Inf	3651
Fowler	0		614
Fowler	0	0	722
Fowler	0	7875	148
Fowler	0	15750	540
Fowler	0	21000	1316
Fowler	0	26250	2184
Fowler	0	34125	1035
Fowler	0	42000	804
Fowler	0	52500	1103
Fowler	0	65625	1123
Fowler	0	78750	806
Fowler	0	91875	542
Fowler	0	105000	403
Fowler	0	131250	603
Fowler	0	157500	89
Fowler	0	183750	123
Fowler	0	210000	32
Fowler	0	Inf	141
Fowler	1		2692
Fowler	1	0	974
Fowler	1	7875	208
Fowler	1	15750	313
Fowler	1	21000	449
Fowler	1	26250	1069
Fowler	1	34125	1125
Fowler	1	42000	3229
Fowler	1	52500	2839
Fowler	1	65625	3163
Fowler	1	78750	3444
Fowler	1	91875	2755
Fowler	1	105000	2539
Fowler	1	131250	4831
Fowler	1	157500	3348
Fowler	1	183750	2515
Fowler	1	210000	1677
Fowler	1	Inf	3734
Gilmore	0		1106
Gilmore	0	0	624
Gilmore	0	7875	284
Gilmore	0	15750	653
Gilmore	0	21000	1363
Gilmore	0	26250	4126
Gilmore	0	34125	2658
Gilmore	0	42000	1565
Gilmore	0	52500	1761
Gilmore	0	65625	1639
Gilmore	0	78750	1106
Gilmore	0	91875	813
Gilmore	0	105000	627
Gilmore	0	131250	840
Gilmore	0	157500	97
Gilmore	0	183750	173
Gilmore	0	210000	27
Gilmore	0	Inf	320
Gilmore	1		3302
Gilmore	1	0	517
Gilmore	1	7875	249
Gilmore	1	15750	213
Gilmore	1	21000	249
Gilmore	1	26250	957
Gilmore	1	34125	1049
Gilmore	1	42000	4083
Gilmore	1	52500	3199
Gilmore	1	65625	3847
Gilmore	1	78750	4394
Gilmore	1	91875	2665
Gilmore	1	105000	2818
Gilmore	1	131250	5351
Gilmore	1	157500	3607
Gilmore	1	183750	2664
Gilmore	1	210000	1573
Gilmore	1	Inf	3879
Grayndler	0		1072
Grayndler	0	0	629
Grayndler	0	7875	187
Grayndler	0	15750	485
Grayndler	0	21000	1031
Grayndler	0	26250	1859
Grayndler	0	34125	1274
Grayndler	0	42000	1190
Grayndler	0	52500	1440
Grayndler	0	65625	1843
Grayndler	0	78750	1838
Grayndler	0	91875	1722
Grayndler	0	105000	1522
Grayndler	0	131250	3219
Grayndler	0	157500	503
Grayndler	0	183750	1047
Grayndler	0	210000	308
Grayndler	0	Inf	2024
Grayndler	1		1878
Grayndler	1	0	332
Grayndler	1	7875	129
Grayndler	1	15750	93
Grayndler	1	21000	126
Grayndler	1	26250	364
Grayndler	1	34125	336
Grayndler	1	42000	950
Grayndler	1	52500	944
Grayndler	1	65625	1279
Grayndler	1	78750	1553
Grayndler	1	91875	1248
Grayndler	1	105000	1463
Grayndler	1	131250	3744
Grayndler	1	157500	3139
Grayndler	1	183750	3274
Grayndler	1	210000	2643
Grayndler	1	Inf	14762
Greenway	0		526
Greenway	0	0	497
Greenway	0	7875	135
Greenway	0	15750	364
Greenway	0	21000	762
Greenway	0	26250	1585
Greenway	0	34125	813
Greenway	0	42000	636
Greenway	0	52500	848
Greenway	0	65625	1040
Greenway	0	78750	863
Greenway	0	91875	745
Greenway	0	105000	647
Greenway	0	131250	1038
Greenway	0	157500	184
Greenway	0	183750	250
Greenway	0	210000	88
Greenway	0	Inf	353
Greenway	1		2884
Greenway	1	0	499
Greenway	1	7875	116
Greenway	1	15750	161
Greenway	1	21000	197
Greenway	1	26250	559
Greenway	1	34125	620
Greenway	1	42000	1679
Greenway	1	52500	1607
Greenway	1	65625	2277
Greenway	1	78750	2765
Greenway	1	91875	2472
Greenway	1	105000	2632
Greenway	1	131250	7088
Greenway	1	157500	5775
Greenway	1	183750	5563
Greenway	1	210000	4041
Greenway	1	Inf	10766
Hughes	0		350
Hughes	0	0	355
Hughes	0	7875	144
Hughes	0	15750	302
Hughes	0	21000	569
Hughes	0	26250	1493
Hughes	0	34125	849
Hughes	0	42000	652
Hughes	0	52500	742
Hughes	0	65625	896
Hughes	0	78750	683
Hughes	0	91875	638
Hughes	0	105000	526
Hughes	0	131250	1013
Hughes	0	157500	84
Hughes	0	183750	204
Hughes	0	210000	35
Hughes	0	Inf	272
Hughes	1		2345
Hughes	1	0	327
Hughes	1	7875	137
Hughes	1	15750	107
Hughes	1	21000	106
Hughes	1	26250	452
Hughes	1	34125	461
Hughes	1	42000	1303
Hughes	1	52500	1332
Hughes	1	65625	1747
Hughes	1	78750	2193
Hughes	1	91875	1646
Hughes	1	105000	1884
Hughes	1	131250	4696
Hughes	1	157500	4347
Hughes	1	183750	4229
Hughes	1	210000	3253
Hughes	1	Inf	10417
Hume	0		632
Hume	0	0	498
Hume	0	7875	184
Hume	0	15750	419
Hume	0	21000	843
Hume	0	26250	2378
Hume	0	34125	1355
Hume	0	42000	884
Hume	0	52500	1187
Hume	0	65625	1260
Hume	0	78750	837
Hume	0	91875	710
Hume	0	105000	574
Hume	0	131250	908
Hume	0	157500	97
Hume	0	183750	184
Hume	0	210000	26
Hume	0	Inf	267
Hume	1		3179
Hume	1	0	401
Hume	1	7875	172
Hume	1	15750	143
Hume	1	21000	177
Hume	1	26250	564
Hume	1	34125	656
Hume	1	42000	2198
Hume	1	52500	1918
Hume	1	65625	2392
Hume	1	78750	2965
Hume	1	91875	2448
Hume	1	105000	2590
Hume	1	131250	6035
Hume	1	157500	5106
Hume	1	183750	4295
Hume	1	210000	2819
Hume	1	Inf	7192
Hunter	0		882
Hunter	0	0	593
Hunter	0	7875	220
Hunter	0	15750	520
Hunter	0	21000	1173
Hunter	0	26250	3249
Hunter	0	34125	2040
Hunter	0	42000	1168
Hunter	0	52500	1428
Hunter	0	65625	1489
Hunter	0	78750	976
Hunter	0	91875	843
Hunter	0	105000	625
Hunter	0	131250	1138
Hunter	0	157500	113
Hunter	0	183750	242
Hunter	0	210000	43
Hunter	0	Inf	306
Hunter	1		3626
Hunter	1	0	452
Hunter	1	7875	180
Hunter	1	15750	189
Hunter	1	21000	222
Hunter	1	26250	795
Hunter	1	34125	949
Hunter	1	42000	3111
Hunter	1	52500	2718
Hunter	1	65625	3118
Hunter	1	78750	3468
Hunter	1	91875	2533
Hunter	1	105000	2733
Hunter	1	131250	6049
Hunter	1	157500	4698
Hunter	1	183750	3744
Hunter	1	210000	2322
Hunter	1	Inf	5197
Kingsford Smith	0		1428
Kingsford Smith	0	0	1101
Kingsford Smith	0	7875	336
Kingsford Smith	0	15750	716
Kingsford Smith	0	21000	1467
Kingsford Smith	0	26250	2527
Kingsford Smith	0	34125	1379
Kingsford Smith	0	42000	1163
Kingsford Smith	0	52500	1474
Kingsford Smith	0	65625	1833
Kingsford Smith	0	78750	1647
Kingsford Smith	0	91875	1543
Kingsford Smith	0	105000	1405
Kingsford Smith	0	131250	2901
Kingsford Smith	0	157500	571
Kingsford Smith	0	183750	954
Kingsford Smith	0	210000	309
Kingsford Smith	0	Inf	1683
Kingsford Smith	1		2726
Kingsford Smith	1	0	555
Kingsford Smith	1	7875	167
Kingsford Smith	1	15750	184
Kingsford Smith	1	21000	203
Kingsford Smith	1	26250	571
Kingsford Smith	1	34125	566
Kingsford Smith	1	42000	1517
Kingsford Smith	1	52500	1456
Kingsford Smith	1	65625	1829
Kingsford Smith	1	78750	2211
Kingsford Smith	1	91875	1731
Kingsford Smith	1	105000	2016
Kingsford Smith	1	131250	4987
Kingsford Smith	1	157500	4178
Kingsford Smith	1	183750	4063
Kingsford Smith	1	210000	3043
Kingsford Smith	1	Inf	13095
Lindsay	0		730
Lindsay	0	0	588
Lindsay	0	7875	174
Lindsay	0	15750	464
Lindsay	0	21000	1069
Lindsay	0	26250	2263
Lindsay	0	34125	1437
Lindsay	0	42000	1051
Lindsay	0	52500	1477
Lindsay	0	65625	1718
Lindsay	0	78750	1460
Lindsay	0	91875	1161
Lindsay	0	105000	905
Lindsay	0	131250	1294
Lindsay	0	157500	155
Lindsay	0	183750	212
Lindsay	0	210000	44
Lindsay	0	Inf	243
Lindsay	1		3008
Lindsay	1	0	461
Lindsay	1	7875	125
Lindsay	1	15750	167
Lindsay	1	21000	206
Lindsay	1	26250	637
Lindsay	1	34125	824
Lindsay	1	42000	2236
Lindsay	1	52500	2125
Lindsay	1	65625	2593
Lindsay	1	78750	3293
Lindsay	1	91875	2824
Lindsay	1	105000	2981
Lindsay	1	131250	6874
Lindsay	1	157500	5420
Lindsay	1	183750	4402
Lindsay	1	210000	2939
Lindsay	1	Inf	6547
Lyne	0		1163
Lyne	0	0	604
Lyne	0	7875	263
Lyne	0	15750	663
Lyne	0	21000	1497
Lyne	0	26250	4452
Lyne	0	34125	2803
Lyne	0	42000	1498
Lyne	0	52500	1666
Lyne	0	65625	1472
Lyne	0	78750	893
Lyne	0	91875	654
Lyne	0	105000	444
Lyne	0	131250	577
Lyne	0	157500	70
Lyne	0	183750	120
Lyne	0	210000	19
Lyne	0	Inf	246
Lyne	1		3605
Lyne	1	0	567
Lyne	1	7875	297
Lyne	1	15750	249
Lyne	1	21000	286
Lyne	1	26250	1032
Lyne	1	34125	1026
Lyne	1	42000	4653
Lyne	1	52500	3517
Lyne	1	65625	3934
Lyne	1	78750	4363
Lyne	1	91875	2538
Lyne	1	105000	2600
Lyne	1	131250	4717
Lyne	1	157500	3152
Lyne	1	183750	2298
Lyne	1	210000	1372
Lyne	1	Inf	3134
Macarthur	0		619
Macarthur	0	0	557
Macarthur	0	7875	131
Macarthur	0	15750	396
Macarthur	0	21000	929
Macarthur	0	26250	2080
Macarthur	0	34125	1173
Macarthur	0	42000	816
Macarthur	0	52500	1174
Macarthur	0	65625	1317
Macarthur	0	78750	1067
Macarthur	0	91875	827
Macarthur	0	105000	633
Macarthur	0	131250	905
Macarthur	0	157500	132
Macarthur	0	183750	162
Macarthur	0	210000	45
Macarthur	0	Inf	204
Macarthur	1		3238
Macarthur	1	0	567
Macarthur	1	7875	149
Macarthur	1	15750	207
Macarthur	1	21000	297
Macarthur	1	26250	740
Macarthur	1	34125	1009
Macarthur	1	42000	2581
Macarthur	1	52500	2410
Macarthur	1	65625	3101
Macarthur	1	78750	3679
Macarthur	1	91875	3221
Macarthur	1	105000	3312
Macarthur	1	131250	7588
Macarthur	1	157500	5874
Macarthur	1	183750	4662
Macarthur	1	210000	3100
Macarthur	1	Inf	6701
Mackellar	0		594
Mackellar	0	0	518
Mackellar	0	7875	215
Mackellar	0	15750	364
Mackellar	0	21000	638
Mackellar	0	26250	1653
Mackellar	0	34125	1234
Mackellar	0	42000	981
Mackellar	0	52500	1092
Mackellar	0	65625	1197
Mackellar	0	78750	887
Mackellar	0	91875	833
Mackellar	0	105000	673
Mackellar	0	131250	1137
Mackellar	0	157500	150
Mackellar	0	183750	344
Mackellar	0	210000	77
Mackellar	0	Inf	682
Mackellar	1		2617
Mackellar	1	0	322
Mackellar	1	7875	147
Mackellar	1	15750	130
Mackellar	1	21000	104
Mackellar	1	26250	395
Mackellar	1	34125	377
Mackellar	1	42000	1230
Mackellar	1	52500	1087
Mackellar	1	65625	1689
Mackellar	1	78750	2066
Mackellar	1	91875	1653
Mackellar	1	105000	1824
Mackellar	1	131250	4213
Mackellar	1	157500	3572
Mackellar	1	183750	3540
Mackellar	1	210000	2689
Mackellar	1	Inf	13907
Macquarie	0		580
Macquarie	0	0	502
Macquarie	0	7875	208
Macquarie	0	15750	449
Macquarie	0	21000	836
Macquarie	0	26250	2487
Macquarie	0	34125	1596
Macquarie	0	42000	1111
Macquarie	0	52500	1245
Macquarie	0	65625	1312
Macquarie	0	78750	993
Macquarie	0	91875	758
Macquarie	0	105000	646
Macquarie	0	131250	1032
Macquarie	0	157500	105
Macquarie	0	183750	221
Macquarie	0	210000	36
Macquarie	0	Inf	297
Macquarie	1		2448
Macquarie	1	0	326
Macquarie	1	7875	142
Macquarie	1	15750	153
Macquarie	1	21000	158
Macquarie	1	26250	520
Macquarie	1	34125	574
Macquarie	1	42000	1800
Macquarie	1	52500	1710
Macquarie	1	65625	2285
Macquarie	1	78750	2781
Macquarie	1	91875	2079
Macquarie	1	105000	2319
Macquarie	1	131250	5119
Macquarie	1	157500	4132
Macquarie	1	183750	3557
Macquarie	1	210000	2412
Macquarie	1	Inf	6675
McMahon	0		546
McMahon	0	0	713
McMahon	0	7875	146
McMahon	0	15750	422
McMahon	0	21000	1067
McMahon	0	26250	1998
McMahon	0	34125	1063
McMahon	0	42000	681
McMahon	0	52500	926
McMahon	0	65625	947
McMahon	0	78750	736
McMahon	0	91875	527
McMahon	0	105000	385
McMahon	0	131250	608
McMahon	0	157500	122
McMahon	0	183750	127
McMahon	0	210000	41
McMahon	0	Inf	182
McMahon	1		2804
McMahon	1	0	906
McMahon	1	7875	192
McMahon	1	15750	267
McMahon	1	21000	297
McMahon	1	26250	893
McMahon	1	34125	967
McMahon	1	42000	2831
McMahon	1	52500	2521
McMahon	1	65625	3032
McMahon	1	78750	3285
McMahon	1	91875	2461
McMahon	1	105000	2482
McMahon	1	131250	5150
McMahon	1	157500	3946
McMahon	1	183750	3117
McMahon	1	210000	2095
McMahon	1	Inf	4898
Mitchell	0		345
Mitchell	0	0	385
Mitchell	0	7875	145
Mitchell	0	15750	261
Mitchell	0	21000	404
Mitchell	0	26250	1155
Mitchell	0	34125	786
Mitchell	0	42000	597
Mitchell	0	52500	637
Mitchell	0	65625	742
Mitchell	0	78750	620
Mitchell	0	91875	630
Mitchell	0	105000	489
Mitchell	0	131250	993
Mitchell	0	157500	106
Mitchell	0	183750	243
Mitchell	0	210000	51
Mitchell	0	Inf	379
Mitchell	1		2801
Mitchell	1	0	515
Mitchell	1	7875	203
Mitchell	1	15750	153
Mitchell	1	21000	145
Mitchell	1	26250	487
Mitchell	1	34125	495
Mitchell	1	42000	1409
Mitchell	1	52500	1422
Mitchell	1	65625	1835
Mitchell	1	78750	2269
Mitchell	1	91875	1871
Mitchell	1	105000	2197
Mitchell	1	131250	5369
Mitchell	1	157500	4755
Mitchell	1	183750	5019
Mitchell	1	210000	3889
Mitchell	1	Inf	15969
New England	0		1194
New England	0	0	588
New England	0	7875	272
New England	0	15750	804
New England	0	21000	1524
New England	0	26250	3952
New England	0	34125	2240
New England	0	42000	1451
New England	0	52500	1855
New England	0	65625	1731
New England	0	78750	1154
New England	0	91875	841
New England	0	105000	661
New England	0	131250	943
New England	0	157500	144
New England	0	183750	202
New England	0	210000	37
New England	0	Inf	326
New England	1		3361
New England	1	0	505
New England	1	7875	224
New England	1	15750	235
New England	1	21000	253
New England	1	26250	961
New England	1	34125	963
New England	1	42000	3444
New England	1	52500	2691
New England	1	65625	3065
New England	1	78750	3575
New England	1	91875	2396
New England	1	105000	2655
New England	1	131250	5179
New England	1	157500	3363
New England	1	183750	2544
New England	1	210000	1486
New England	1	Inf	3252
Newcastle	0		1375
Newcastle	0	0	607
Newcastle	0	7875	253
Newcastle	0	15750	669
Newcastle	0	21000	1467
Newcastle	0	26250	3414
Newcastle	0	34125	2041
Newcastle	0	42000	1366
Newcastle	0	52500	1829
Newcastle	0	65625	1947
Newcastle	0	78750	1676
Newcastle	0	91875	1400
