CED_NAME21	Age5yr	Indigenous	Sex	persons
Macquarie	60-64	0	M	4530
Macquarie	60-64	1	F	94
Macquarie	60-64	1	M	91
Macquarie	65+		F	660
Macquarie	65+		M	518
Macquarie	65+	0	F	14589
Macquarie	65+	0	M	12564
Macquarie	65+	1	F	168
Macquarie	65+	1	M	166
McMahon	0-4		F	327
McMahon	0-4		M	334
McMahon	0-4	0	F	5206
McMahon	0-4	0	M	5369
McMahon	0-4	1	F	136
McMahon	0-4	1	M	128
McMahon	5-9		F	392
McMahon	5-9		M	397
McMahon	5-9	0	F	5400
McMahon	5-9	0	M	5555
McMahon	5-9	1	F	119
McMahon	5-9	1	M	123
McMahon	10-14		F	325
McMahon	10-14		M	383
McMahon	10-14	0	F	5497
McMahon	10-14	0	M	5735
McMahon	10-14	1	F	147
McMahon	10-14	1	M	120
McMahon	15-19		F	267
McMahon	15-19		M	319
McMahon	15-19	0	F	5095
McMahon	15-19	0	M	5526
McMahon	15-19	1	F	105
McMahon	15-19	1	M	141
McMahon	20-24		F	279
McMahon	20-24		M	349
McMahon	20-24	0	F	5192
McMahon	20-24	0	M	5598
McMahon	20-24	1	F	97
McMahon	20-24	1	M	93
McMahon	25-29		F	357
McMahon	25-29		M	386
McMahon	25-29	0	F	5581
McMahon	25-29	0	M	6025
McMahon	25-29	1	F	97
McMahon	25-29	1	M	74
McMahon	30-34		F	371
McMahon	30-34		M	385
McMahon	30-34	0	F	5758
McMahon	30-34	0	M	5627
McMahon	30-34	1	F	80
McMahon	30-34	1	M	69
McMahon	35-39		F	380
McMahon	35-39		M	380
McMahon	35-39	0	F	5762
McMahon	35-39	0	M	5537
McMahon	35-39	1	F	79
McMahon	35-39	1	M	51
McMahon	40-44		F	322
McMahon	40-44		M	386
McMahon	40-44	0	F	5372
McMahon	40-44	0	M	5360
McMahon	40-44	1	F	63
McMahon	40-44	1	M	62
McMahon	45-49		F	283
McMahon	45-49		M	303
McMahon	45-49	0	F	5167
McMahon	45-49	0	M	4956
McMahon	45-49	1	F	75
McMahon	45-49	1	M	66
McMahon	50-54		F	223
McMahon	50-54		M	241
McMahon	50-54	0	F	5209
McMahon	50-54	0	M	5012
McMahon	50-54	1	F	75
McMahon	50-54	1	M	50
McMahon	55-59		F	250
McMahon	55-59		M	245
McMahon	55-59	0	F	5170
McMahon	55-59	0	M	4946
McMahon	55-59	1	F	58
McMahon	55-59	1	M	42
McMahon	60-64		F	191
McMahon	60-64		M	196
McMahon	60-64	0	F	4903
McMahon	60-64	0	M	4579
McMahon	60-64	1	F	42
McMahon	60-64	1	M	36
McMahon	65+		F	645
McMahon	65+		M	596
McMahon	65+	0	F	13075
McMahon	65+	0	M	11577
McMahon	65+	1	F	79
McMahon	65+	1	M	67
Mitchell	0-4		F	100
Mitchell	0-4		M	111
Mitchell	0-4	0	F	5436
Mitchell	0-4	0	M	5729
Mitchell	0-4	1	F	55
Mitchell	0-4	1	M	43
Mitchell	5-9		F	141
Mitchell	5-9		M	157
Mitchell	5-9	0	F	7069
Mitchell	5-9	0	M	7310
Mitchell	5-9	1	F	52
Mitchell	5-9	1	M	62
Mitchell	10-14		F	134
Mitchell	10-14		M	132
Mitchell	10-14	0	F	6715
Mitchell	10-14	0	M	7302
Mitchell	10-14	1	F	70
Mitchell	10-14	1	M	69
Mitchell	15-19		F	98
Mitchell	15-19		M	133
Mitchell	15-19	0	F	5856
Mitchell	15-19	0	M	6207
Mitchell	15-19	1	F	58
Mitchell	15-19	1	M	58
Mitchell	20-24		F	102
Mitchell	20-24		M	114
Mitchell	20-24	0	F	5059
Mitchell	20-24	0	M	5403
Mitchell	20-24	1	F	56
Mitchell	20-24	1	M	45
Mitchell	25-29		F	144
Mitchell	25-29		M	125
Mitchell	25-29	0	F	4191
Mitchell	25-29	0	M	4270
Mitchell	25-29	1	F	36
Mitchell	25-29	1	M	42
Mitchell	30-34		F	126
Mitchell	30-34		M	106
Mitchell	30-34	0	F	5832
Mitchell	30-34	0	M	4781
Mitchell	30-34	1	F	28
Mitchell	30-34	1	M	43
Mitchell	35-39		F	180
Mitchell	35-39		M	143
Mitchell	35-39	0	F	8201
Mitchell	35-39	0	M	7216
Mitchell	35-39	1	F	32
Mitchell	35-39	1	M	27
Mitchell	40-44		F	152
Mitchell	40-44		M	158
Mitchell	40-44	0	F	7868
Mitchell	40-44	0	M	7586
Mitchell	40-44	1	F	31
Mitchell	40-44	1	M	40
Mitchell	45-49		F	138
Mitchell	45-49		M	131
Mitchell	45-49	0	F	7035
Mitchell	45-49	0	M	6834
Mitchell	45-49	1	F	42
Mitchell	45-49	1	M	43
Mitchell	50-54		F	99
Mitchell	50-54		M	110
Mitchell	50-54	0	F	6102
Mitchell	50-54	0	M	5770
Mitchell	50-54	1	F	32
Mitchell	50-54	1	M	23
Mitchell	55-59		F	100
Mitchell	55-59		M	102
Mitchell	55-59	0	F	5116
Mitchell	55-59	0	M	4961
Mitchell	55-59	1	F	21
Mitchell	55-59	1	M	18
Mitchell	60-64		F	85
Mitchell	60-64		M	72
Mitchell	60-64	0	F	4706
Mitchell	60-64	0	M	4290
Mitchell	60-64	1	F	15
Mitchell	60-64	1	M	13
Mitchell	65+		F	364
Mitchell	65+		M	274
Mitchell	65+	0	F	14125
Mitchell	65+	0	M	12280
Mitchell	65+	1	F	37
Mitchell	65+	1	M	29
New England	0-4		F	285
New England	0-4		M	319
New England	0-4	0	F	2978
New England	0-4	0	M	3301
New England	0-4	1	F	877
New England	0-4	1	M	1006
New England	5-9		F	401
New England	5-9		M	394
New England	5-9	0	F	3569
New England	5-9	0	M	3707
New England	5-9	1	F	947
New England	5-9	1	M	1022
New England	10-14		F	441
New England	10-14		M	458
New England	10-14	0	F	3867
New England	10-14	0	M	4031
New England	10-14	1	F	963
New England	10-14	1	M	1005
New England	15-19		F	504
New England	15-19		M	465
New England	15-19	0	F	3719
New England	15-19	0	M	3814
New England	15-19	1	F	868
New England	15-19	1	M	831
New England	20-24		F	422
New England	20-24		M	429
New England	20-24	0	F	3188
New England	20-24	0	M	3214
New England	20-24	1	F	686
New England	20-24	1	M	644
New England	25-29		F	366
New England	25-29		M	378
New England	25-29	0	F	3649
New England	25-29	0	M	3587
New England	25-29	1	F	597
New England	25-29	1	M	510
New England	30-34		F	366
New England	30-34		M	354
New England	30-34	0	F	4021
New England	30-34	0	M	3615
New England	30-34	1	F	473
New England	30-34	1	M	417
New England	35-39		F	373
New England	35-39		M	361
New England	35-39	0	F	3798
New England	35-39	0	M	3608
New England	35-39	1	F	409
New England	35-39	1	M	413
New England	40-44		F	315
New England	40-44		M	292
New England	40-44	0	F	3627
New England	40-44	0	M	3398
New England	40-44	1	F	414
New England	40-44	1	M	325
New England	45-49		F	352
New England	45-49		M	362
New England	45-49	0	F	4032
New England	45-49	0	M	3794
New England	45-49	1	F	421
New England	45-49	1	M	346
New England	50-54		F	340
New England	50-54		M	364
New England	50-54	0	F	4167
New England	50-54	0	M	3949
New England	50-54	1	F	424
New England	50-54	1	M	339
New England	55-59		F	364
New England	55-59		M	367
New England	55-59	0	F	4545
New England	55-59	0	M	4272
New England	55-59	1	F	363
New England	55-59	1	M	354
New England	60-64		F	334
New England	60-64		M	375
New England	60-64	0	F	4865
New England	60-64	0	M	4536
New England	60-64	1	F	327
New England	60-64	1	M	293
New England	65+		F	1289
New England	65+		M	1182
New England	65+	0	F	16359
New England	65+	0	M	14787
New England	65+	1	F	594
New England	65+	1	M	543
Newcastle	0-4		F	128
Newcastle	0-4		M	119
Newcastle	0-4	0	F	3785
Newcastle	0-4	0	M	4010
Newcastle	0-4	1	F	322
Newcastle	0-4	1	M	321
Newcastle	5-9		F	144
Newcastle	5-9		M	169
Newcastle	5-9	0	F	3947
Newcastle	5-9	0	M	4309
Newcastle	5-9	1	F	310
Newcastle	5-9	1	M	346
Newcastle	10-14		F	148
Newcastle	10-14		M	164
Newcastle	10-14	0	F	4015
Newcastle	10-14	0	M	4206
Newcastle	10-14	1	F	358
Newcastle	10-14	1	M	339
Newcastle	15-19		F	252
Newcastle	15-19		M	222
Newcastle	15-19	0	F	4253
Newcastle	15-19	0	M	4287
Newcastle	15-19	1	F	325
Newcastle	15-19	1	M	347
Newcastle	20-24		F	326
Newcastle	20-24		M	390
Newcastle	20-24	0	F	6456
Newcastle	20-24	0	M	6262
Newcastle	20-24	1	F	395
Newcastle	20-24	1	M	391
Newcastle	25-29		F	273
Newcastle	25-29		M	303
Newcastle	25-29	0	F	6219
Newcastle	25-29	0	M	6273
Newcastle	25-29	1	F	341
Newcastle	25-29	1	M	323
Newcastle	30-34		F	221
Newcastle	30-34		M	275
Newcastle	30-34	0	F	5744
Newcastle	30-34	0	M	5815
Newcastle	30-34	1	F	287
Newcastle	30-34	1	M	286
Newcastle	35-39		F	199
Newcastle	35-39		M	236
Newcastle	35-39	0	F	5341
Newcastle	35-39	0	M	5306
Newcastle	35-39	1	F	203
Newcastle	35-39	1	M	210
Newcastle	40-44		F	173
Newcastle	40-44		M	217
Newcastle	40-44	0	F	4853
Newcastle	40-44	0	M	4661
Newcastle	40-44	1	F	165
Newcastle	40-44	1	M	148
Newcastle	45-49		F	200
Newcastle	45-49		M	227
Newcastle	45-49	0	F	4943
Newcastle	45-49	0	M	4696
Newcastle	45-49	1	F	178
Newcastle	45-49	1	M	158
Newcastle	50-54		F	156
Newcastle	50-54		M	202
Newcastle	50-54	0	F	4817
Newcastle	50-54	0	M	4559
Newcastle	50-54	1	F	182
Newcastle	50-54	1	M	166
Newcastle	55-59		F	194
Newcastle	55-59		M	198
Newcastle	55-59	0	F	4600
Newcastle	55-59	0	M	4444
Newcastle	55-59	1	F	144
Newcastle	55-59	1	M	149
Newcastle	60-64		F	131
Newcastle	60-64		M	163
Newcastle	60-64	0	F	4536
Newcastle	60-64	0	M	4227
Newcastle	60-64	1	F	143
Newcastle	60-64	1	M	104
Newcastle	65+		F	912
Newcastle	65+		M	602
Newcastle	65+	0	F	13943
Newcastle	65+	0	M	11671
Newcastle	65+	1	F	217
Newcastle	65+	1	M	164
North Sydney	0-4		F	123
North Sydney	0-4		M	121
North Sydney	0-4	0	F	4187
North Sydney	0-4	0	M	4376
North Sydney	0-4	1	F	19
North Sydney	0-4	1	M	25
North Sydney	5-9		F	133
North Sydney	5-9		M	125
North Sydney	5-9	0	F	4493
North Sydney	5-9	0	M	4854
North Sydney	5-9	1	F	20
North Sydney	5-9	1	M	13
North Sydney	10-14		F	108
North Sydney	10-14		M	131
North Sydney	10-14	0	F	4387
North Sydney	10-14	0	M	4538
North Sydney	10-14	1	F	13
North Sydney	10-14	1	M	20
North Sydney	15-19		F	103
North Sydney	15-19		M	100
North Sydney	15-19	0	F	3678
North Sydney	15-19	0	M	4061
North Sydney	15-19	1	F	23
North Sydney	15-19	1	M	31
North Sydney	20-24		F	112
North Sydney	20-24		M	132
North Sydney	20-24	0	F	3977
North Sydney	20-24	0	M	4114
North Sydney	20-24	1	F	35
North Sydney	20-24	1	M	26
North Sydney	25-29		F	235
North Sydney	25-29		M	217
North Sydney	25-29	0	F	6057
North Sydney	25-29	0	M	5457
North Sydney	25-29	1	F	28
North Sydney	25-29	1	M	43
North Sydney	30-34		F	292
North Sydney	30-34		M	292
North Sydney	30-34	0	F	7359
North Sydney	30-34	0	M	6602
North Sydney	30-34	1	F	35
North Sydney	30-34	1	M	21
North Sydney	35-39		F	267
North Sydney	35-39		M	282
North Sydney	35-39	0	F	7576
North Sydney	35-39	0	M	6870
North Sydney	35-39	1	F	18
North Sydney	35-39	1	M	33
North Sydney	40-44		F	219
North Sydney	40-44		M	202
North Sydney	40-44	0	F	6776
North Sydney	40-44	0	M	6204
North Sydney	40-44	1	F	22
North Sydney	40-44	1	M	20
North Sydney	45-49		F	183
North Sydney	45-49		M	182
North Sydney	45-49	0	F	6050
North Sydney	45-49	0	M	5544
North Sydney	45-49	1	F	24
North Sydney	45-49	1	M	23
North Sydney	50-54		F	152
North Sydney	50-54		M	147
North Sydney	50-54	0	F	5478
North Sydney	50-54	0	M	4947
North Sydney	50-54	1	F	13
North Sydney	50-54	1	M	15
North Sydney	55-59		F	142
North Sydney	55-59		M	126
North Sydney	55-59	0	F	4831
North Sydney	55-59	0	M	4438
North Sydney	55-59	1	F	14
North Sydney	55-59	1	M	15
North Sydney	60-64		F	129
North Sydney	60-64		M	126
North Sydney	60-64	0	F	4315
North Sydney	60-64	0	M	3867
North Sydney	60-64	1	F	8
North Sydney	60-64	1	M	13
North Sydney	65+		F	757
North Sydney	65+		M	474
North Sydney	65+	0	F	14408
North Sydney	65+	0	M	11537
North Sydney	65+	1	F	24
North Sydney	65+	1	M	21
Page	0-4		F	258
Page	0-4		M	314
Page	0-4	0	F	3223
Page	0-4	0	M	3320
Page	0-4	1	F	551
Page	0-4	1	M	596
Page	5-9		F	388
Page	5-9		M	382
Page	5-9	0	F	3738
Page	5-9	0	M	3964
Page	5-9	1	F	567
Page	5-9	1	M	631
Page	10-14		F	393
Page	10-14		M	425
Page	10-14	0	F	4216
Page	10-14	0	M	4493
Page	10-14	1	F	652
Page	10-14	1	M	718
Page	15-19		F	334
Page	15-19		M	337
Page	15-19	0	F	3599
Page	15-19	0	M	3960
Page	15-19	1	F	498
Page	15-19	1	M	564
Page	20-24		F	277
Page	20-24		M	308
Page	20-24	0	F	2996
Page	20-24	0	M	3192
Page	20-24	1	F	447
Page	20-24	1	M	487
Page	25-29		F	329
Page	25-29		M	297
Page	25-29	0	F	3400
Page	25-29	0	M	3347
Page	25-29	1	F	387
Page	25-29	1	M	395
Page	30-34		F	318
Page	30-34		M	312
Page	30-34	0	F	3878
Page	30-34	0	M	3605
Page	30-34	1	F	325
Page	30-34	1	M	362
Page	35-39		F	320
Page	35-39		M	320
Page	35-39	0	F	3990
Page	35-39	0	M	3767
Page	35-39	1	F	312
Page	35-39	1	M	299
Page	40-44		F	357
Page	40-44		M	352
Page	40-44	0	F	4190
Page	40-44	0	M	3792
Page	40-44	1	F	277
Page	40-44	1	M	252
Page	45-49		F	339
Page	45-49		M	399
Page	45-49	0	F	4661
Page	45-49	0	M	4423
Page	45-49	1	F	318
Page	45-49	1	M	267
Page	50-54		F	325
Page	50-54		M	356
Page	50-54	0	F	5041
Page	50-54	0	M	4571
Page	50-54	1	F	299
Page	50-54	1	M	289
Page	55-59		F	358
Page	55-59		M	437
Page	55-59	0	F	5595
Page	55-59	0	M	5306
Page	55-59	1	F	239
Page	55-59	1	M	248
Page	60-64		F	312
Page	60-64		M	432
Page	60-64	0	F	6178
Page	60-64	0	M	5916
Page	60-64	1	F	228
Page	60-64	1	M	238
Page	65+		F	1127
Page	65+		M	1100
Page	65+	0	F	19707
Page	65+	0	M	18336
Page	65+	1	F	420
Page	65+	1	M	344
Parkes	0-4		F	541
Parkes	0-4		M	549
Parkes	0-4	0	F	3049
Parkes	0-4	0	M	3281
Parkes	0-4	1	F	1319
Parkes	0-4	1	M	1433
Parkes	5-9		F	635
Parkes	5-9		M	661
Parkes	5-9	0	F	3208
Parkes	5-9	0	M	3170
Parkes	5-9	1	F	1376
Parkes	5-9	1	M	1578
Parkes	10-14		F	633
Parkes	10-14		M	651
Parkes	10-14	0	F	3088
Parkes	10-14	0	M	3351
Parkes	10-14	1	F	1396
Parkes	10-14	1	M	1398
Parkes	15-19		F	484
Parkes	15-19		M	531
Parkes	15-19	0	F	2536
Parkes	15-19	0	M	2744
Parkes	15-19	1	F	1166
Parkes	15-19	1	M	1167
Parkes	20-24		F	463
Parkes	20-24		M	525
Parkes	20-24	0	F	2549
Parkes	20-24	0	M	2644
Parkes	20-24	1	F	988
Parkes	20-24	1	M	939
Parkes	25-29		F	554
Parkes	25-29		M	540
Parkes	25-29	0	F	3717
Parkes	25-29	0	M	3539
Parkes	25-29	1	F	1018
Parkes	25-29	1	M	824
Parkes	30-34		F	587
Parkes	30-34		M	579
Parkes	30-34	0	F	3847
Parkes	30-34	0	M	3612
Parkes	30-34	1	F	834
Parkes	30-34	1	M	720
Parkes	35-39		F	582
Parkes	35-39		M	519
Parkes	35-39	0	F	3463
Parkes	35-39	0	M	3316
Parkes	35-39	1	F	685
Parkes	35-39	1	M	584
Parkes	40-44		F	510
Parkes	40-44		M	508
Parkes	40-44	0	F	3127
Parkes	40-44	0	M	2996
Parkes	40-44	1	F	610
Parkes	40-44	1	M	504
Parkes	45-49		F	481
Parkes	45-49		M	470
Parkes	45-49	0	F	3245
Parkes	45-49	0	M	3174
Parkes	45-49	1	F	676
Parkes	45-49	1	M	587
Parkes	50-54		F	539
Parkes	50-54		M	551
Parkes	50-54	0	F	3545
Parkes	50-54	0	M	3561
Parkes	50-54	1	F	761
Parkes	50-54	1	M	591
Parkes	55-59		F	556
Parkes	55-59		M	595
Parkes	55-59	0	F	3929
Parkes	55-59	0	M	3868
Parkes	55-59	1	F	626
Parkes	55-59	1	M	555
Parkes	60-64		F	475
Parkes	60-64		M	514
Parkes	60-64	0	F	4137
Parkes	60-64	0	M	4195
Parkes	60-64	1	F	560
Parkes	60-64	1	M	509
Parkes	65+		F	1649
Parkes	65+		M	1518
Parkes	65+	0	F	13068
Parkes	65+	0	M	12253
Parkes	65+	1	F	1011
Parkes	65+	1	M	926
Parramatta	0-4		F	333
Parramatta	0-4		M	357
Parramatta	0-4	0	F	6337
Parramatta	0-4	0	M	6671
Parramatta	0-4	1	F	76
Parramatta	0-4	1	M	85
Parramatta	5-9		F	383
Parramatta	5-9		M	399
Parramatta	5-9	0	F	6246
Parramatta	5-9	0	M	6492
Parramatta	5-9	1	F	64
Parramatta	5-9	1	M	62
Parramatta	10-14		F	294
Parramatta	10-14		M	336
Parramatta	10-14	0	F	4907
Parramatta	10-14	0	M	5282
Parramatta	10-14	1	F	65
Parramatta	10-14	1	M	57
Parramatta	15-19		F	255
Parramatta	15-19		M	245
Parramatta	15-19	0	F	4048
Parramatta	15-19	0	M	4487
Parramatta	15-19	1	F	61
Parramatta	15-19	1	M	65
Parramatta	20-24		F	410
Parramatta	20-24		M	547
Parramatta	20-24	0	F	6304
Parramatta	20-24	0	M	7376
Parramatta	20-24	1	F	75
Parramatta	20-24	1	M	76
Parramatta	25-29		F	609
Parramatta	25-29		M	726
Parramatta	25-29	0	F	8761
Parramatta	25-29	0	M	9741
Parramatta	25-29	1	F	75
Parramatta	25-29	1	M	79
Parramatta	30-34		F	563
Parramatta	30-34		M	674
Parramatta	30-34	0	F	10050
Parramatta	30-34	0	M	9956
Parramatta	30-34	1	F	67
Parramatta	30-34	1	M	53
Parramatta	35-39		F	594
Parramatta	35-39		M	661
Parramatta	35-39	0	F	9376
Parramatta	35-39	0	M	10346
Parramatta	35-39	1	F	51
Parramatta	35-39	1	M	56
Parramatta	40-44		F	384
Parramatta	40-44		M	475
Parramatta	40-44	0	F	6335
Parramatta	40-44	0	M	7530
Parramatta	40-44	1	F	33
Parramatta	40-44	1	M	46
Parramatta	45-49		F	285
Parramatta	45-49		M	333
Parramatta	45-49	0	F	5416
Parramatta	45-49	0	M	5436
Parramatta	45-49	1	F	46
Parramatta	45-49	1	M	50
Parramatta	50-54		F	238
Parramatta	50-54		M	308
Parramatta	50-54	0	F	4914
Parramatta	50-54	0	M	4654
Parramatta	50-54	1	F	39
Parramatta	50-54	1	M	45
Parramatta	55-59		F	218
Parramatta	55-59		M	281
Parramatta	55-59	0	F	4736
Parramatta	55-59	0	M	4587
Parramatta	55-59	1	F	48
Parramatta	55-59	1	M	48
Parramatta	60-64		F	219
Parramatta	60-64		M	258
Parramatta	60-64	0	F	4322
Parramatta	60-64	0	M	4142
Parramatta	60-64	1	F	36
Parramatta	60-64	1	M	25
Parramatta	65+		F	706
Parramatta	65+		M	563
Parramatta	65+	0	F	11478
Parramatta	65+	0	M	10098
Parramatta	65+	1	F	52
Parramatta	65+	1	M	54
Paterson	0-4		F	171
Paterson	0-4		M	164
Paterson	0-4	0	F	4331
Paterson	0-4	0	M	4480
Paterson	0-4	1	F	800
Paterson	0-4	1	M	801
Paterson	5-9		F	223
Paterson	5-9		M	254
Paterson	5-9	0	F	4653
Paterson	5-9	0	M	4808
Paterson	5-9	1	F	844
Paterson	5-9	1	M	863
Paterson	10-14		F	222
Paterson	10-14		M	248
Paterson	10-14	0	F	4661
Paterson	10-14	0	M	4936
Paterson	10-14	1	F	806
Paterson	10-14	1	M	867
Paterson	15-19		F	179
Paterson	15-19		M	203
Paterson	15-19	0	F	4057
Paterson	15-19	0	M	4385
Paterson	15-19	1	F	662
Paterson	15-19	1	M	711
Paterson	20-24		F	192
Paterson	20-24		M	205
Paterson	20-24	0	F	4146
Paterson	20-24	0	M	4274
Paterson	20-24	1	F	576
Paterson	20-24	1	M	542
Paterson	25-29		F	214
Paterson	25-29		M	231
Paterson	25-29	0	F	4951
Paterson	25-29	0	M	4670
Paterson	25-29	1	F	509
Paterson	25-29	1	M	507
Paterson	30-34		F	210
Paterson	30-34		M	275
Paterson	30-34	0	F	5252
Paterson	30-34	0	M	4909
Paterson	30-34	1	F	460
Paterson	30-34	1	M	403
Paterson	35-39		F	214
Paterson	35-39		M	236
Paterson	35-39	0	F	5025
Paterson	35-39	0	M	4715
Paterson	35-39	1	F	409
Paterson	35-39	1	M	318
Paterson	40-44		F	190
Paterson	40-44		M	217
Paterson	40-44	0	F	4642
Paterson	40-44	0	M	4445
Paterson	40-44	1	F	309
Paterson	40-44	1	M	289
Paterson	45-49		F	186
Paterson	45-49		M	206
Paterson	45-49	0	F	4898
Paterson	45-49	0	M	4626
Paterson	45-49	1	F	339
Paterson	45-49	1	M	300
Paterson	50-54		F	180
Paterson	50-54		M	205
Paterson	50-54	0	F	4918
Paterson	50-54	0	M	4630
Paterson	50-54	1	F	312
Paterson	50-54	1	M	254
Paterson	55-59		F	178
Paterson	55-59		M	218
Paterson	55-59	0	F	4978
Paterson	55-59	0	M	4694
Paterson	55-59	1	F	291
Paterson	55-59	1	M	218
Paterson	60-64		F	181
Paterson	60-64		M	207
Paterson	60-64	0	F	5346
Paterson	60-64	0	M	4809
Paterson	60-64	1	F	236
Paterson	60-64	1	M	167
Paterson	65+		F	846
Paterson	65+		M	719
Paterson	65+	0	F	17466
Paterson	65+	0	M	15378
Paterson	65+	1	F	416
Paterson	65+	1	M	343
Reid	0-4		F	164
Reid	0-4		M	175
Reid	0-4	0	F	4934
Reid	0-4	0	M	5308
Reid	0-4	1	F	34
Reid	0-4	1	M	30
Reid	5-9		F	172
Reid	5-9		M	167
Reid	5-9	0	F	4570
Reid	5-9	0	M	4640
Reid	5-9	1	F	36
Reid	5-9	1	M	30
Reid	10-14		F	138
Reid	10-14		M	148
Reid	10-14	0	F	4335
Reid	10-14	0	M	4230
Reid	10-14	1	F	32
Reid	10-14	1	M	29
Reid	15-19		F	134
Reid	15-19		M	131
Reid	15-19	0	F	4038
Reid	15-19	0	M	3928
Reid	15-19	1	F	40
Reid	15-19	1	M	55
Reid	20-24		F	335
Reid	20-24		M	484
Reid	20-24	0	F	7635
Reid	20-24	0	M	8413
Reid	20-24	1	F	84
Reid	20-24	1	M	109
Reid	25-29		F	489
Reid	25-29		M	590
Reid	25-29	0	F	10322
Reid	25-29	0	M	10583
Reid	25-29	1	F	64
Reid	25-29	1	M	109
Reid	30-34		F	489
Reid	30-34		M	523
Reid	30-34	0	F	10629
Reid	30-34	0	M	10998
Reid	30-34	1	F	52
Reid	30-34	1	M	89
Reid	35-39		F	315
Reid	35-39		M	384
Reid	35-39	0	F	8361
Reid	35-39	0	M	9023
Reid	35-39	1	F	36
Reid	35-39	1	M	69
Reid	40-44		F	250
Reid	40-44		M	239
Reid	40-44	0	F	6317
Reid	40-44	0	M	6364
Reid	40-44	1	F	28
Reid	40-44	1	M	49
Reid	45-49		F	199
Reid	45-49		M	183
Reid	45-49	0	F	5968
Reid	45-49	0	M	5510
Reid	45-49	1	F	28
Reid	45-49	1	M	45
Reid	50-54		F	158
Reid	50-54		M	167
Reid	50-54	0	F	5661
Reid	50-54	0	M	4994
Reid	50-54	1	F	27
Reid	50-54	1	M	42
Reid	55-59		F	172
Reid	55-59		M	150
Reid	55-59	0	F	5571
Reid	55-59	0	M	4948
Reid	55-59	1	F	26
Reid	55-59	1	M	26
Reid	60-64		F	149
Reid	60-64		M	153
Reid	60-64	0	F	4902
Reid	60-64	0	M	4414
Reid	60-64	1	F	10
Reid	60-64	1	M	20
Reid	65+		F	811
Reid	65+		M	556
Reid	65+	0	F	14019
Reid	65+	0	M	11912
Reid	65+	1	F	36
Reid	65+	1	M	23
Richmond	0-4		F	271
Richmond	0-4		M	259
Richmond	0-4	0	F	3383
Richmond	0-4	0	M	3524
Richmond	0-4	1	F	255
Richmond	0-4	1	M	287
Richmond	5-9		F	320
Richmond	5-9		M	360
Richmond	5-9	0	F	3888
Richmond	5-9	0	M	4163
Richmond	5-9	1	F	325
Richmond	5-9	1	M	312
Richmond	10-14		F	339
Richmond	10-14		M	351
Richmond	10-14	0	F	4142
Richmond	10-14	0	M	4410
Richmond	10-14	1	F	335
Richmond	10-14	1	M	422
Richmond	15-19		F	269
Richmond	15-19		M	299
Richmond	15-19	0	F	3572
Richmond	15-19	0	M	3731
Richmond	15-19	1	F	331
Richmond	15-19	1	M	300
Richmond	20-24		F	278
Richmond	20-24		M	274
Richmond	20-24	0	F	2951
Richmond	20-24	0	M	2950
Richmond	20-24	1	F	244
Richmond	20-24	1	M	242
Richmond	25-29		F	317
Richmond	25-29		M	307
Richmond	25-29	0	F	3511
Richmond	25-29	0	M	3146
Richmond	25-29	1	F	196
Richmond	25-29	1	M	191
Richmond	30-34		F	350
Richmond	30-34		M	331
Richmond	30-34	0	F	4452
Richmond	30-34	0	M	3770
Richmond	30-34	1	F	176
Richmond	30-34	1	M	168
Richmond	35-39		F	397
Richmond	35-39		M	388
Richmond	35-39	0	F	4779
Richmond	35-39	0	M	4304
Richmond	35-39	1	F	196
Richmond	35-39	1	M	157
Richmond	40-44		F	360
Richmond	40-44		M	381
Richmond	40-44	0	F	4799
Richmond	40-44	0	M	4214
Richmond	40-44	1	F	153
Richmond	40-44	1	M	149
Richmond	45-49		F	416
Richmond	45-49		M	381
Richmond	45-49	0	F	5146
Richmond	45-49	0	M	4642
Richmond	45-49	1	F	200
Richmond	45-49	1	M	176
Richmond	50-54		F	334
Richmond	50-54		M	364
Richmond	50-54	0	F	5081
Richmond	50-54	0	M	4513
Richmond	50-54	1	F	185
Richmond	50-54	1	M	175
Richmond	55-59		F	389
Richmond	55-59		M	354
Richmond	55-59	0	F	5504
Richmond	55-59	0	M	4830
Richmond	55-59	1	F	175
Richmond	55-59	1	M	124
Richmond	60-64		F	373
Richmond	60-64		M	369
Richmond	60-64	0	F	6158
Richmond	60-64	0	M	5392
Richmond	60-64	1	F	153
Richmond	60-64	1	M	125
Richmond	65+		F	1315
Richmond	65+		M	1159
Richmond	65+	0	F	20703
Richmond	65+	0	M	18211
Richmond	65+	1	F	272
Richmond	65+	1	M	231
Riverina	0-4		F	253
Riverina	0-4		M	265
Riverina	0-4	0	F	3933
Riverina	0-4	0	M	4075
Riverina	0-4	1	F	665
Riverina	0-4	1	M	717
Riverina	5-9		F	335
Riverina	5-9		M	317
Riverina	5-9	0	F	4070
Riverina	5-9	0	M	4302
Riverina	5-9	1	F	646
Riverina	5-9	1	M	755
Riverina	10-14		F	336
Riverina	10-14		M	340
Riverina	10-14	0	F	4401
Riverina	10-14	0	M	4464
Riverina	10-14	1	F	684
Riverina	10-14	1	M	671
Riverina	15-19		F	325
Riverina	15-19		M	368
Riverina	15-19	0	F	3957
Riverina	15-19	0	M	4204
Riverina	15-19	1	F	595
Riverina	15-19	1	M	627
Riverina	20-24		F	296
Riverina	20-24		M	383
Riverina	20-24	0	F	4013
Riverina	20-24	0	M	3940
