CED_NAME21	Ancestry	responses
Parramatta	Polish	906
Parramatta	Russian	664
Parramatta	Samoan	723
Parramatta	Scottish	5133
Parramatta	Serbian	642
Parramatta	South African	370
Parramatta	Spanish	1057
Parramatta	Sri Lankan	1400
Parramatta	Vietnamese	2188
Parramatta	Welsh	388
Paterson		8746
Paterson	Australian	76283
Paterson	Australian Aboriginal	13027
Paterson	Chinese	1482
Paterson	Croatian	605
Paterson	Dutch	2349
Paterson	English	76482
Paterson	Filipino	1604
Paterson	French	745
Paterson	German	7395
Paterson	Greek	808
Paterson	Hungarian	331
Paterson	Indian	1298
Paterson	Irish	18393
Paterson	Italian	3068
Paterson	Korean	198
Paterson	Lebanese	224
Paterson	Macedonian	232
Paterson	Maltese	887
Paterson	Maori	871
Paterson	NZ	1090
Paterson	(Other)	9523
Paterson	Polish	1505
Paterson	Russian	392
Paterson	Samoan	304
Paterson	Scottish	18810
Paterson	Serbian	174
Paterson	South African	563
Paterson	Spanish	481
Paterson	Sri Lankan	117
Paterson	Vietnamese	238
Paterson	Welsh	1500
Reid		11991
Reid	Australian	24840
Reid	Australian Aboriginal	944
Reid	Chinese	46797
Reid	Croatian	1763
Reid	Dutch	995
Reid	English	27891
Reid	Filipino	4186
Reid	French	869
Reid	German	2811
Reid	Greek	5181
Reid	Hungarian	562
Reid	Indian	10572
Reid	Irish	11400
Reid	Italian	17424
Reid	Korean	12635
Reid	Lebanese	6007
Reid	Macedonian	409
Reid	Maltese	1283
Reid	Maori	561
Reid	NZ	832
Reid	(Other)	39616
Reid	Polish	1274
Reid	Russian	1172
Reid	Samoan	279
Reid	Scottish	7328
Reid	Serbian	742
Reid	South African	554
Reid	Spanish	1413
Reid	Sri Lankan	1183
Reid	Vietnamese	4488
Reid	Welsh	574
Richmond		13118
Richmond	Australian	59755
Richmond	Australian Aboriginal	5809
Richmond	Chinese	1353
Richmond	Croatian	507
Richmond	Dutch	2642
Richmond	English	72303
Richmond	Filipino	1203
Richmond	French	1676
Richmond	German	8049
Richmond	Greek	949
Richmond	Hungarian	416
Richmond	Indian	1176
Richmond	Irish	23998
Richmond	Italian	5293
Richmond	Korean	124
Richmond	Lebanese	322
Richmond	Macedonian	82
Richmond	Maltese	732
Richmond	Maori	998
Richmond	NZ	1569
Richmond	(Other)	13153
Richmond	Polish	1145
Richmond	Russian	570
Richmond	Samoan	181
Richmond	Scottish	20102
Richmond	Serbian	176
Richmond	South African	680
Richmond	Spanish	913
Richmond	Sri Lankan	137
Richmond	Vietnamese	212
Richmond	Welsh	1272
Riverina		12078
Riverina	Australian	67946
Riverina	Australian Aboriginal	11101
Riverina	Chinese	1535
Riverina	Croatian	276
Riverina	Dutch	1633
Riverina	English	65286
Riverina	Filipino	1187
Riverina	French	574
Riverina	German	7517
Riverina	Greek	566
Riverina	Hungarian	170
Riverina	Indian	1438
Riverina	Irish	20524
Riverina	Italian	2416
Riverina	Korean	100
Riverina	Lebanese	498
Riverina	Macedonian	65
Riverina	Maltese	506
Riverina	Maori	422
Riverina	NZ	660
Riverina	(Other)	8783
Riverina	Polish	523
Riverina	Russian	137
Riverina	Samoan	146
Riverina	Scottish	16280
Riverina	Serbian	144
Riverina	South African	332
Riverina	Spanish	240
Riverina	Sri Lankan	135
Riverina	Vietnamese	198
Riverina	Welsh	582
Robertson		8089
Robertson	Australian	57340
Robertson	Australian Aboriginal	5137
Robertson	Chinese	2843
Robertson	Croatian	721
Robertson	Dutch	2433
Robertson	English	65152
Robertson	Filipino	1677
Robertson	French	1173
Robertson	German	5184
Robertson	Greek	1259
Robertson	Hungarian	547
Robertson	Indian	1557
Robertson	Irish	19456
Robertson	Italian	4428
Robertson	Korean	626
Robertson	Lebanese	580
Robertson	Macedonian	78
Robertson	Maltese	1430
Robertson	Maori	895
Robertson	NZ	1562
Robertson	(Other)	12871
Robertson	Polish	1092
Robertson	Russian	809
Robertson	Samoan	182
Robertson	Scottish	16790
Robertson	Serbian	241
Robertson	South African	1058
Robertson	Spanish	874
Robertson	Sri Lankan	207
Robertson	Vietnamese	281
Robertson	Welsh	1345
Shortland		6790
Shortland	Australian	64807
Shortland	Australian Aboriginal	7828
Shortland	Chinese	1657
Shortland	Croatian	480
Shortland	Dutch	2103
Shortland	English	66946
Shortland	Filipino	958
Shortland	French	782
Shortland	German	6229
Shortland	Greek	951
Shortland	Hungarian	371
Shortland	Indian	803
Shortland	Irish	17317
Shortland	Italian	3669
Shortland	Korean	191
Shortland	Lebanese	331
Shortland	Macedonian	747
Shortland	Maltese	1071
Shortland	Maori	704
Shortland	NZ	1087
Shortland	(Other)	8315
Shortland	Polish	1271
Shortland	Russian	410
Shortland	Samoan	297
Shortland	Scottish	18089
Shortland	Serbian	257
Shortland	South African	563
Shortland	Spanish	458
Shortland	Sri Lankan	107
Shortland	Vietnamese	194
Shortland	Welsh	1537
Sydney		15375
Sydney	Australian	34312
Sydney	Australian Aboriginal	2874
Sydney	Chinese	35363
Sydney	Croatian	1105
Sydney	Dutch	2330
Sydney	English	50316
Sydney	Filipino	3367
Sydney	French	2798
Sydney	German	6572
Sydney	Greek	3828
Sydney	Hungarian	914
Sydney	Indian	5387
Sydney	Irish	21440
Sydney	Italian	7983
Sydney	Korean	2888
Sydney	Lebanese	1728
Sydney	Macedonian	498
Sydney	Maltese	966
Sydney	Maori	925
Sydney	NZ	1668
Sydney	(Other)	42489
Sydney	Polish	2281
Sydney	Russian	2203
Sydney	Samoan	246
Sydney	Scottish	14855
Sydney	Serbian	881
Sydney	South African	964
Sydney	Spanish	2549
Sydney	Sri Lankan	624
Sydney	Vietnamese	3257
Sydney	Welsh	1394
Warringah		5443
Warringah	Australian	42914
Warringah	Australian Aboriginal	742
Warringah	Chinese	7000
Warringah	Croatian	1188
Warringah	Dutch	2802
Warringah	English	61368
Warringah	Filipino	1370
Warringah	French	2816
Warringah	German	6346
Warringah	Greek	2138
Warringah	Hungarian	728
Warringah	Indian	1888
Warringah	Irish	20421
Warringah	Italian	7726
Warringah	Korean	647
Warringah	Lebanese	742
Warringah	Macedonian	254
Warringah	Maltese	621
Warringah	Maori	529
Warringah	NZ	1908
Warringah	(Other)	21192
Warringah	Polish	1581
Warringah	Russian	1096
Warringah	Samoan	175
Warringah	Scottish	17041
Warringah	Serbian	681
Warringah	South African	2033
Warringah	Spanish	1524
Warringah	Sri Lankan	296
Warringah	Vietnamese	531
Warringah	Welsh	1677
Watson		15294
Watson	Australian	21495
Watson	Australian Aboriginal	968
Watson	Chinese	24384
Watson	Croatian	864
Watson	Dutch	438
Watson	English	17190
Watson	Filipino	3908
Watson	French	594
Watson	German	1499
Watson	Greek	10479
Watson	Hungarian	368
Watson	Indian	6728
Watson	Irish	5570
Watson	Italian	9342
Watson	Korean	4683
Watson	Lebanese	26279
Watson	Macedonian	683
Watson	Maltese	698
Watson	Maori	605
Watson	NZ	547
Watson	(Other)	51172
Watson	Polish	696
Watson	Russian	452
Watson	Samoan	689
Watson	Scottish	3594
Watson	Serbian	463
Watson	South African	260
Watson	Spanish	1113
Watson	Sri Lankan	364
Watson	Vietnamese	7017
Watson	Welsh	255
Wentworth		9213
Wentworth	Australian	33686
Wentworth	Australian Aboriginal	635
Wentworth	Chinese	6572
Wentworth	Croatian	967
Wentworth	Dutch	1871
Wentworth	English	47792
Wentworth	Filipino	1289
Wentworth	French	2891
Wentworth	German	6188
Wentworth	Greek	4323
Wentworth	Hungarian	2299
Wentworth	Indian	1737
Wentworth	Irish	18936
Wentworth	Italian	7367
Wentworth	Korean	575
Wentworth	Lebanese	1354
Wentworth	Macedonian	240
Wentworth	Maltese	682
Wentworth	Maori	473
Wentworth	NZ	1490
Wentworth	(Other)	27758
Wentworth	Polish	3532
Wentworth	Russian	2873
Wentworth	Samoan	111
Wentworth	Scottish	13321
Wentworth	Serbian	540
Wentworth	South African	4312
Wentworth	Spanish	1929
Wentworth	Sri Lankan	278
Wentworth	Vietnamese	580
Wentworth	Welsh	1119
Werriwa		14660
Werriwa	Australian	28689
Werriwa	Australian Aboriginal	3374
Werriwa	Chinese	11916
Werriwa	Croatian	2810
Werriwa	Dutch	567
Werriwa	English	22310
Werriwa	Filipino	6204
Werriwa	French	558
Werriwa	German	2226
Werriwa	Greek	2953
Werriwa	Hungarian	397
Werriwa	Indian	12628
Werriwa	Irish	4639
Werriwa	Italian	11241
Werriwa	Korean	316
Werriwa	Lebanese	11332
Werriwa	Macedonian	2296
Werriwa	Maltese	2644
Werriwa	Maori	1352
Werriwa	NZ	789
Werriwa	(Other)	69728
Werriwa	Polish	1245
Werriwa	Russian	587
Werriwa	Samoan	4255
Werriwa	Scottish	3949
Werriwa	Serbian	4568
Werriwa	South African	415
Werriwa	Spanish	2250
Werriwa	Sri Lankan	368
Werriwa	Vietnamese	12910
Werriwa	Welsh	250
Whitlam		8474
Whitlam	Australian	63432
Whitlam	Australian Aboriginal	6862
Whitlam	Chinese	1545
Whitlam	Croatian	1443
Whitlam	Dutch	2769
Whitlam	English	67010
Whitlam	Filipino	1684
Whitlam	French	893
Whitlam	German	6779
Whitlam	Greek	1995
Whitlam	Hungarian	733
Whitlam	Indian	1321
Whitlam	Irish	16766
Whitlam	Italian	7233
Whitlam	Korean	213
Whitlam	Lebanese	1148
Whitlam	Macedonian	4615
Whitlam	Maltese	2639
Whitlam	Maori	968
Whitlam	NZ	1087
Whitlam	(Other)	14619
Whitlam	Polish	1416
Whitlam	Russian	369
Whitlam	Samoan	181
Whitlam	Scottish	16831
Whitlam	Serbian	1104
Whitlam	South African	520
Whitlam	Spanish	2047
Whitlam	Sri Lankan	152
Whitlam	Vietnamese	483
Whitlam	Welsh	1580
No usual address (NSW)		3848
No usual address (NSW)	Australian	2884
No usual address (NSW)	Australian Aboriginal	667
No usual address (NSW)	Chinese	265
No usual address (NSW)	Croatian	38
No usual address (NSW)	Dutch	123
No usual address (NSW)	English	2713
No usual address (NSW)	Filipino	83
No usual address (NSW)	French	83
No usual address (NSW)	German	307
No usual address (NSW)	Greek	80
No usual address (NSW)	Hungarian	34
No usual address (NSW)	Indian	81
No usual address (NSW)	Irish	819
No usual address (NSW)	Italian	232
No usual address (NSW)	Korean	22
No usual address (NSW)	Lebanese	72
No usual address (NSW)	Macedonian	24
No usual address (NSW)	Maltese	44
No usual address (NSW)	Maori	58
No usual address (NSW)	NZ	70
No usual address (NSW)	(Other)	933
No usual address (NSW)	Polish	54
No usual address (NSW)	Russian	31
No usual address (NSW)	Samoan	32
No usual address (NSW)	Scottish	747
No usual address (NSW)	Serbian	15
No usual address (NSW)	South African	32
No usual address (NSW)	Spanish	46
No usual address (NSW)	Sri Lankan	8
No usual address (NSW)	Vietnamese	50
No usual address (NSW)	Welsh	57
Aston		5886
Aston	Australian	44244
Aston	Australian Aboriginal	1035
Aston	Chinese	22425
Aston	Croatian	841
Aston	Dutch	3735
Aston	English	47059
Aston	Filipino	2168
Aston	French	802
Aston	German	6017
Aston	Greek	3541
Aston	Hungarian	922
Aston	Indian	6901
Aston	Irish	12796
Aston	Italian	7641
Aston	Korean	1052
Aston	Lebanese	548
Aston	Macedonian	336
Aston	Maltese	983
Aston	Maori	498
Aston	NZ	918
Aston	(Other)	20811
Aston	Polish	1528
Aston	Russian	479
Aston	Samoan	218
Aston	Scottish	12366
Aston	Serbian	602
Aston	South African	973
Aston	Spanish	550
Aston	Sri Lankan	2968
Aston	Vietnamese	1527
Aston	Welsh	868
Ballarat		8829
Ballarat	Australian	59866
Ballarat	Australian Aboriginal	2526
Ballarat	Chinese	2219
Ballarat	Croatian	775
Ballarat	Dutch	4367
Ballarat	English	63614
Ballarat	Filipino	1020
Ballarat	French	709
Ballarat	German	6780
Ballarat	Greek	812
Ballarat	Hungarian	395
Ballarat	Indian	2116
Ballarat	Irish	23084
Ballarat	Italian	4334
Ballarat	Korean	115
Ballarat	Lebanese	144
Ballarat	Macedonian	178
Ballarat	Maltese	1206
Ballarat	Maori	304
Ballarat	NZ	817
Ballarat	(Other)	8946
Ballarat	Polish	991
Ballarat	Russian	355
Ballarat	Samoan	73
Ballarat	Scottish	19461
Ballarat	Serbian	326
Ballarat	South African	324
Ballarat	Spanish	375
Ballarat	Sri Lankan	257
Ballarat	Vietnamese	252
Ballarat	Welsh	994
Bendigo		10416
Bendigo	Australian	60981
Bendigo	Australian Aboriginal	2974
Bendigo	Chinese	1908
Bendigo	Croatian	380
Bendigo	Dutch	2424
Bendigo	English	65246
Bendigo	Filipino	1026
Bendigo	French	667
Bendigo	German	6837
Bendigo	Greek	719
Bendigo	Hungarian	346
Bendigo	Indian	1568
Bendigo	Irish	21710
Bendigo	Italian	4725
Bendigo	Korean	111
Bendigo	Lebanese	111
Bendigo	Macedonian	94
Bendigo	Maltese	709
Bendigo	Maori	316
Bendigo	NZ	713
Bendigo	(Other)	9228
Bendigo	Polish	701
Bendigo	Russian	232
Bendigo	Samoan	73
Bendigo	Scottish	18719
Bendigo	Serbian	158
Bendigo	South African	336
Bendigo	Spanish	329
Bendigo	Sri Lankan	270
Bendigo	Vietnamese	224
Bendigo	Welsh	1005
Bruce		11669
Bruce	Australian	32493
Bruce	Australian Aboriginal	994
Bruce	Chinese	10983
Bruce	Croatian	2340
Bruce	Dutch	2933
Bruce	English	32854
Bruce	Filipino	3231
Bruce	French	1081
Bruce	German	3727
Bruce	Greek	4891
Bruce	Hungarian	1373
Bruce	Indian	11302
Bruce	Irish	7991
Bruce	Italian	7863
Bruce	Korean	740
Bruce	Lebanese	1541
Bruce	Macedonian	672
Bruce	Maltese	1145
Bruce	Maori	1061
Bruce	NZ	998
Bruce	(Other)	55949
Bruce	Polish	2032
Bruce	Russian	1012
Bruce	Samoan	1407
Bruce	Scottish	7946
Bruce	Serbian	3932
Bruce	South African	927
Bruce	Spanish	994
Bruce	Sri Lankan	4885
Bruce	Vietnamese	3278
Bruce	Welsh	517
Calwell		13241
Calwell	Australian	28391
Calwell	Australian Aboriginal	1217
Calwell	Chinese	2691
Calwell	Croatian	1228
Calwell	Dutch	643
Calwell	English	22870
Calwell	Filipino	3948
Calwell	French	292
Calwell	German	1963
Calwell	Greek	3762
Calwell	Hungarian	266
Calwell	Indian	14780
Calwell	Irish	5258
Calwell	Italian	13686
Calwell	Korean	166
Calwell	Lebanese	9079
Calwell	Macedonian	1291
Calwell	Maltese	3642
Calwell	Maori	691
Calwell	NZ	708
Calwell	(Other)	82770
Calwell	Polish	753
Calwell	Russian	211
Calwell	Samoan	2777
Calwell	Scottish	4420
Calwell	Serbian	686
Calwell	South African	211
Calwell	Spanish	797
Calwell	Sri Lankan	2365
Calwell	Vietnamese	2014
Calwell	Welsh	205
Casey		6581
Casey	Australian	61928
Casey	Australian Aboriginal	1656
Casey	Chinese	2726
Casey	Croatian	696
Casey	Dutch	7122
Casey	English	68199
Casey	Filipino	889
Casey	French	1000
Casey	German	7972
Casey	Greek	1522
Casey	Hungarian	753
Casey	Indian	1642
Casey	Irish	17885
Casey	Italian	7489
Casey	Korean	156
Casey	Lebanese	290
Casey	Macedonian	228
Casey	Maltese	914
Casey	Maori	394
Casey	NZ	1167
Casey	(Other)	12546
Casey	Polish	1510
Casey	Russian	460
Casey	Samoan	90
Casey	Scottish	17669
Casey	Serbian	265
Casey	South African	821
Casey	Spanish	427
Casey	Sri Lankan	619
Casey	Vietnamese	262
Casey	Welsh	1164
Chisholm		7894
Chisholm	Australian	28949
Chisholm	Australian Aboriginal	495
Chisholm	Chinese	53018
Chisholm	Croatian	814
Chisholm	Dutch	1823
Chisholm	English	34197
Chisholm	Filipino	1797
Chisholm	French	815
Chisholm	German	3958
Chisholm	Greek	8860
Chisholm	Hungarian	695
Chisholm	Indian	12952
Chisholm	Irish	10907
Chisholm	Italian	7372
Chisholm	Korean	2355
Chisholm	Lebanese	411
Chisholm	Macedonian	351
Chisholm	Maltese	676
Chisholm	Maori	267
Chisholm	NZ	694
Chisholm	(Other)	27335
Chisholm	Polish	1440
Chisholm	Russian	874
Chisholm	Samoan	108
Chisholm	Scottish	10070
Chisholm	Serbian	542
Chisholm	South African	681
Chisholm	Spanish	530
Chisholm	Sri Lankan	4140
Chisholm	Vietnamese	3452
Chisholm	Welsh	590
Cooper		7567
Cooper	Australian	34861
Cooper	Australian Aboriginal	1470
Cooper	Chinese	9434
Cooper	Croatian	1352
Cooper	Dutch	2105
Cooper	English	39358
Cooper	Filipino	1603
Cooper	French	1078
Cooper	German	4782
Cooper	Greek	12836
Cooper	Hungarian	512
Cooper	Indian	4445
Cooper	Irish	17473
Cooper	Italian	21598
Cooper	Korean	287
Cooper	Lebanese	2976
Cooper	Macedonian	3313
Cooper	Maltese	1695
Cooper	Maori	558
Cooper	NZ	1239
Cooper	(Other)	22580
Cooper	Polish	1378
Cooper	Russian	478
Cooper	Samoan	216
Cooper	Scottish	13118
Cooper	Serbian	709
Cooper	South African	406
Cooper	Spanish	953
Cooper	Sri Lankan	800
Cooper	Vietnamese	3396
Cooper	Welsh	966
Corangamite		7593
Corangamite	Australian	58943
Corangamite	Australian Aboriginal	1454
Corangamite	Chinese	1956
Corangamite	Croatian	1084
Corangamite	Dutch	4133
Corangamite	English	64156
Corangamite	Filipino	1087
Corangamite	French	877
Corangamite	German	7014
Corangamite	Greek	1361
Corangamite	Hungarian	516
Corangamite	Indian	2100
Corangamite	Irish	21240
Corangamite	Italian	6187
Corangamite	Korean	103
Corangamite	Lebanese	215
Corangamite	Macedonian	322
Corangamite	Maltese	1592
Corangamite	Maori	431
Corangamite	NZ	1008
Corangamite	(Other)	10153
Corangamite	Polish	1439
Corangamite	Russian	353
Corangamite	Samoan	88
Corangamite	Scottish	19224
Corangamite	Serbian	318
Corangamite	South African	641
Corangamite	Spanish	522
Corangamite	Sri Lankan	309
Corangamite	Vietnamese	292
Corangamite	Welsh	1185
Corio		9542
Corio	Australian	54141
Corio	Australian Aboriginal	2216
Corio	Chinese	2762
Corio	Croatian	3785
Corio	Dutch	4239
Corio	English	57476
Corio	Filipino	1866
Corio	French	657
Corio	German	6924
Corio	Greek	1535
Corio	Hungarian	802
Corio	Indian	2919
Corio	Irish	19969
Corio	Italian	7660
Corio	Korean	163
Corio	Lebanese	358
Corio	Macedonian	1647
Corio	Maltese	1161
Corio	Maori	442
Corio	NZ	912
Corio	(Other)	16336
Corio	Polish	1846
Corio	Russian	572
Corio	Samoan	140
Corio	Scottish	17564
Corio	Serbian	1267
Corio	South African	441
Corio	Spanish	809
Corio	Sri Lankan	356
Corio	Vietnamese	737
Corio	Welsh	1028
Deakin		6327
Deakin	Australian	49643
Deakin	Australian Aboriginal	933
Deakin	Chinese	21790
Deakin	Croatian	841
Deakin	Dutch	4064
Deakin	English	54658
Deakin	Filipino	1578
Deakin	French	898
Deakin	German	6513
Deakin	Greek	3372
Deakin	Hungarian	765
Deakin	Indian	5788
Deakin	Irish	16739
Deakin	Italian	7482
Deakin	Korean	941
Deakin	Lebanese	372
Deakin	Macedonian	352
Deakin	Maltese	965
Deakin	Maori	304
Deakin	NZ	1055
Deakin	(Other)	20137
Deakin	Polish	1498
Deakin	Russian	542
Deakin	Samoan	100
Deakin	Scottish	15768
Deakin	Serbian	420
Deakin	South African	994
Deakin	Spanish	575
Deakin	Sri Lankan	1414
Deakin	Vietnamese	1501
Deakin	Welsh	997
Dunkley		8612
Dunkley	Australian	56016
Dunkley	Australian Aboriginal	1813
Dunkley	Chinese	3177
Dunkley	Croatian	979
Dunkley	Dutch	3878
Dunkley	English	65084
Dunkley	Filipino	1963
Dunkley	French	1151
Dunkley	German	6196
Dunkley	Greek	2957
Dunkley	Hungarian	777
Dunkley	Indian	2629
Dunkley	Irish	17396
Dunkley	Italian	6377
Dunkley	Korean	184
Dunkley	Lebanese	589
Dunkley	Macedonian	208
Dunkley	Maltese	944
Dunkley	Maori	1338
Dunkley	NZ	1570
Dunkley	(Other)	14989
Dunkley	Polish	1591
Dunkley	Russian	975
Dunkley	Samoan	443
Dunkley	Scottish	17237
Dunkley	Serbian	604
Dunkley	South African	1033
Dunkley	Spanish	671
Dunkley	Sri Lankan	764
Dunkley	Vietnamese	437
Dunkley	Welsh	1292
Flinders		8870
Flinders	Australian	56634
Flinders	Australian Aboriginal	1536
Flinders	Chinese	1129
Flinders	Croatian	826
Flinders	Dutch	3702
Flinders	English	67640
Flinders	Filipino	699
Flinders	French	979
Flinders	German	5965
Flinders	Greek	2401
Flinders	Hungarian	541
Flinders	Indian	621
Flinders	Irish	18780
Flinders	Italian	7140
Flinders	Korean	59
Flinders	Lebanese	231
Flinders	Macedonian	313
Flinders	Maltese	884
Flinders	Maori	464
Flinders	NZ	1123
Flinders	(Other)	8527
Flinders	Polish	1105
Flinders	Russian	374
Flinders	Samoan	98
Flinders	Scottish	18230
Flinders	Serbian	293
Flinders	South African	579
Flinders	Spanish	464
Flinders	Sri Lankan	361
Flinders	Vietnamese	150
Flinders	Welsh	1168
Fraser		15077
Fraser	Australian	25829
Fraser	Australian Aboriginal	993
Fraser	Chinese	15727
Fraser	Croatian	2812
Fraser	Dutch	1252
Fraser	English	27430
Fraser	Filipino	5413
Fraser	French	654
Fraser	German	3355
Fraser	Greek	4904
Fraser	Hungarian	462
Fraser	Indian	6258
Fraser	Irish	9978
Fraser	Italian	7484
Fraser	Korean	388
Fraser	Lebanese	861
Fraser	Macedonian	2831
Fraser	Maltese	5383
Fraser	Maori	694
Fraser	NZ	948
Fraser	(Other)	34399
Fraser	Polish	1982
Fraser	Russian	496
Fraser	Samoan	1192
Fraser	Scottish	7389
Fraser	Serbian	1531
Fraser	South African	238
Fraser	Spanish	1141
Fraser	Sri Lankan	647
Fraser	Vietnamese	32572
Fraser	Welsh	526
Gellibrand		11422
Gellibrand	Australian	36805
Gellibrand	Australian Aboriginal	1098
Gellibrand	Chinese	14364
Gellibrand	Croatian	2206
Gellibrand	Dutch	1958
Gellibrand	English	40393
Gellibrand	Filipino	5013
Gellibrand	French	901
Gellibrand	German	4563
Gellibrand	Greek	5627
Gellibrand	Hungarian	549
Gellibrand	Indian	21309
Gellibrand	Irish	13452
Gellibrand	Italian	9983
Gellibrand	Korean	857
Gellibrand	Lebanese	3319
Gellibrand	Macedonian	2665
Gellibrand	Maltese	5514
Gellibrand	Maori	1923
Gellibrand	NZ	1674
Gellibrand	(Other)	37388
Gellibrand	Polish	1869
Gellibrand	Russian	645
Gellibrand	Samoan	1454
Gellibrand	Scottish	11186
Gellibrand	Serbian	1520
Gellibrand	South African	1026
Gellibrand	Spanish	980
Gellibrand	Sri Lankan	973
Gellibrand	Vietnamese	3784
Gellibrand	Welsh	882
Gippsland		12874
Gippsland	Australian	62000
Gippsland	Australian Aboriginal	3508
Gippsland	Chinese	1260
Gippsland	Croatian	422
Gippsland	Dutch	4584
Gippsland	English	63578
Gippsland	Filipino	1428
Gippsland	French	569
Gippsland	German	6332
Gippsland	Greek	890
Gippsland	Hungarian	353
Gippsland	Indian	1059
Gippsland	Irish	16343
Gippsland	Italian	5740
Gippsland	Korean	69
Gippsland	Lebanese	105
Gippsland	Macedonian	78
Gippsland	Maltese	1523
Gippsland	Maori	437
Gippsland	NZ	790
Gippsland	(Other)	7774
Gippsland	Polish	1122
Gippsland	Russian	292
Gippsland	Samoan	93
Gippsland	Scottish	17289
Gippsland	Serbian	178
Gippsland	South African	335
Gippsland	Spanish	384
Gippsland	Sri Lankan	240
Gippsland	Vietnamese	337
Gippsland	Welsh	822
Goldstein		6018
Goldstein	Australian	42647
Goldstein	Australian Aboriginal	437
Goldstein	Chinese	9762
Goldstein	Croatian	1057
Goldstein	Dutch	2419
Goldstein	English	52063
Goldstein	Filipino	800
Goldstein	French	1541
Goldstein	German	6177
Goldstein	Greek	6649
Goldstein	Hungarian	1017
Goldstein	Indian	3839
Goldstein	Irish	18497
Goldstein	Italian	8306
Goldstein	Korean	503
Goldstein	Lebanese	583
Goldstein	Macedonian	411
Goldstein	Maltese	773
Goldstein	Maori	353
Goldstein	NZ	1304
Goldstein	(Other)	22206
Goldstein	Polish	4116
Goldstein	Russian	3052
Goldstein	Samoan	85
Goldstein	Scottish	15454
Goldstein	Serbian	727
Goldstein	South African	2222
Goldstein	Spanish	836
Goldstein	Sri Lankan	838
Goldstein	Vietnamese	870
Goldstein	Welsh	1063
Gorton		12763
Gorton	Australian	25848
Gorton	Australian Aboriginal	748
Gorton	Chinese	8600
Gorton	Croatian	4811
Gorton	Dutch	881
Gorton	English	22109
Gorton	Filipino	9703
Gorton	French	442
Gorton	German	2655
Gorton	Greek	6009
Gorton	Hungarian	544
Gorton	Indian	12529
Gorton	Irish	5230
Gorton	Italian	13669
Gorton	Korean	232
Gorton	Lebanese	2070
Gorton	Macedonian	6691
Gorton	Maltese	11842
Gorton	Maori	843
Gorton	NZ	644
Gorton	(Other)	43771
Gorton	Polish	2152
Gorton	Russian	364
Gorton	Samoan	1535
Gorton	Scottish	4534
Gorton	Serbian	2261
Gorton	South African	283
Gorton	Spanish	1665
Gorton	Sri Lankan	1368
Gorton	Vietnamese	13341
Gorton	Welsh	259
Hawke		10057
Hawke	Australian	52269
Hawke	Australian Aboriginal	2394
Hawke	Chinese	2305
Hawke	Croatian	2051
Hawke	Dutch	2430
Hawke	English	50267
Hawke	Filipino	3580
Hawke	French	596
Hawke	German	5460
Hawke	Greek	2420
Hawke	Hungarian	632
Hawke	Indian	7238
Hawke	Irish	14522
Hawke	Italian	9118
Hawke	Korean	172
Hawke	Lebanese	861
Hawke	Macedonian	1434
Hawke	Maltese	8245
Hawke	Maori	1096
Hawke	NZ	1278
Hawke	(Other)	25802
Hawke	Polish	1855
Hawke	Russian	347
Hawke	Samoan	1898
Hawke	Scottish	12914
Hawke	Serbian	1031
Hawke	South African	439
Hawke	Spanish	860
Hawke	Sri Lankan	755
Hawke	Vietnamese	1135
Hawke	Welsh	724
Higgins		7189
Higgins	Australian	37836
Higgins	Australian Aboriginal	515
Higgins	Chinese	15655
Higgins	Croatian	978
Higgins	Dutch	2325
Higgins	English	47683
Higgins	Filipino	1329
Higgins	French	1635
Higgins	German	5685
Higgins	Greek	8125
Higgins	Hungarian	1021
Higgins	Indian	6225
Higgins	Irish	18801
Higgins	Italian	8097
Higgins	Korean	750
Higgins	Lebanese	499
Higgins	Macedonian	360
Higgins	Maltese	653
Higgins	Maori	344
Higgins	NZ	1162
Higgins	(Other)	22443
Higgins	Polish	3297
Higgins	Russian	1778
Higgins	Samoan	63
Higgins	Scottish	15613
Higgins	Serbian	613
Higgins	South African	1028
Higgins	Spanish	848
Higgins	Sri Lankan	1236
Higgins	Vietnamese	1568
Higgins	Welsh	947
Holt		11082
Holt	Australian	41556
Holt	Australian Aboriginal	1503
Holt	Chinese	6006
Holt	Croatian	988
Holt	Dutch	2983
Holt	English	41115
Holt	Filipino	5987
Holt	French	1023
Holt	German	3897
Holt	Greek	2186
Holt	Hungarian	854
Holt	Indian	19771
Holt	Irish	8667
Holt	Italian	5128
Holt	Korean	292
Holt	Lebanese	732
Holt	Macedonian	355
Holt	Maltese	1109
Holt	Maori	1878
Holt	NZ	1450
Holt	(Other)	57617
Holt	Polish	1080
Holt	Russian	607
Holt	Samoan	3238
Holt	Scottish	9004
Holt	Serbian	1275
Holt	South African	788
Holt	Spanish	929
Holt	Sri Lankan	4470
Holt	Vietnamese	1593
Holt	Welsh	575
Hotham		11323
Hotham	Australian	26632
Hotham	Australian Aboriginal	603
Hotham	Chinese	29026
Hotham	Croatian	1091
Hotham	Dutch	1519
Hotham	English	27851
Hotham	Filipino	3704
Hotham	French	1047
Hotham	German	3172
Hotham	Greek	14440
Hotham	Hungarian	905
Hotham	Indian	13870
Hotham	Irish	8439
Hotham	Italian	8626
Hotham	Korean	1600
Hotham	Lebanese	927
Hotham	Macedonian	365
Hotham	Maltese	822
