CED_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Paterson	1	0	131250	5809
Paterson	1	0	157500	4305
Paterson	1	0	183750	3332
Paterson	1	0	210000	1969
Paterson	1	0	Inf	3902
Paterson	1	1	7875	8
Paterson	1	1	15750	17
Paterson	1	1	21000	25
Paterson	1	1	26250	62
Paterson	1	1	34125	75
Paterson	1	1	42000	213
Reid				19
Reid			0	43
Reid			7875	4
Reid			15750	12
Reid			21000	10
Reid			26250	25
Reid			34125	35
Reid			42000	42
Reid			52500	82
Reid			65625	103
Reid			78750	192
Reid			91875	119
Reid			105000	105
Reid			131250	210
Reid			157500	146
Reid			183750	79
Reid			210000	44
Reid			Inf	95
Reid	0			508
Reid	0		0	285
Reid	0		7875	65
Reid	0		15750	101
Reid	0		21000	152
Reid	0		26250	183
Reid	0		34125	318
Reid	0		42000	348
Reid	0		52500	465
Reid	0		65625	568
Reid	0		78750	574
Reid	0		91875	482
Reid	0		105000	399
Reid	0		131250	790
Reid	0		157500	410
Reid	0		183750	331
Reid	0		210000	143
Reid	0		Inf	576
Reid	1	0		2234
Reid	1	0	0	883
Reid	1	0	7875	181
Reid	1	0	15750	118
Reid	1	0	21000	137
Reid	1	0	26250	425
Reid	1	0	34125	347
Reid	1	0	42000	1402
Reid	1	0	52500	1421
Reid	1	0	65625	2137
Reid	1	0	78750	2691
Reid	1	0	91875	2015
Reid	1	0	105000	2322
Reid	1	0	131250	5575
Reid	1	0	157500	4288
Reid	1	0	183750	3931
Reid	1	0	210000	2859
Reid	1	0	Inf	12039
Reid	1	1	7875	29
Reid	1	1	15750	48
Reid	1	1	21000	55
Reid	1	1	26250	116
Reid	1	1	34125	174
Reid	1	1	42000	301
Richmond				11
Richmond			0	4
Richmond			7875	5
Richmond			15750	9
Richmond			21000	3
Richmond			26250	10
Richmond			34125	15
Richmond			42000	42
Richmond			52500	85
Richmond			65625	90
Richmond			78750	78
Richmond			91875	32
Richmond			105000	37
Richmond			131250	54
Richmond			157500	24
Richmond			183750	14
Richmond			210000	3
Richmond			Inf	19
Richmond	0			804
Richmond	0		0	101
Richmond	0		7875	53
Richmond	0		15750	70
Richmond	0		21000	147
Richmond	0		26250	323
Richmond	0		34125	568
Richmond	0		42000	708
Richmond	0		52500	947
Richmond	0		65625	1018
Richmond	0		78750	831
Richmond	0		91875	584
Richmond	0		105000	464
Richmond	0		131250	602
Richmond	0		157500	250
Richmond	0		183750	130
Richmond	0		210000	38
Richmond	0		Inf	164
Richmond	1	0		2709
Richmond	1	0	0	356
Richmond	1	0	7875	176
Richmond	1	0	15750	114
Richmond	1	0	21000	98
Richmond	1	0	26250	535
Richmond	1	0	34125	364
Richmond	1	0	42000	2518
Richmond	1	0	52500	2066
Richmond	1	0	65625	2479
Richmond	1	0	78750	3110
Richmond	1	0	91875	2072
Richmond	1	0	105000	2312
Richmond	1	0	131250	4823
Richmond	1	0	157500	3404
Richmond	1	0	183750	2631
Richmond	1	0	210000	1525
Richmond	1	0	Inf	3874
Richmond	1	1	7875	13
Richmond	1	1	15750	37
Richmond	1	1	21000	23
Richmond	1	1	26250	55
Richmond	1	1	34125	96
Richmond	1	1	42000	215
Riverina				28
Riverina			0	11
Riverina			7875	5
Riverina			15750	4
Riverina			21000	3
Riverina			26250	23
Riverina			34125	21
Riverina			42000	31
Riverina			52500	96
Riverina			65625	89
Riverina			78750	80
Riverina			91875	37
Riverina			105000	44
Riverina			131250	53
Riverina			157500	24
Riverina			183750	17
Riverina			210000	6
Riverina			Inf	16
Riverina	0			653
Riverina	0		0	96
Riverina	0		7875	32
Riverina	0		15750	102
Riverina	0		21000	183
Riverina	0		26250	383
Riverina	0		34125	637
Riverina	0		42000	671
Riverina	0		52500	896
Riverina	0		65625	875
Riverina	0		78750	652
Riverina	0		91875	459
Riverina	0		105000	389
Riverina	0		131250	522
Riverina	0		157500	198
Riverina	0		183750	122
Riverina	0		210000	47
Riverina	0		Inf	106
Riverina	1	0		3106
Riverina	1	0	0	345
Riverina	1	0	7875	148
Riverina	1	0	15750	100
Riverina	1	0	21000	72
Riverina	1	0	26250	516
Riverina	1	0	34125	346
Riverina	1	0	42000	2312
Riverina	1	0	52500	1660
Riverina	1	0	65625	2203
Riverina	1	0	78750	2805
Riverina	1	0	91875	1909
Riverina	1	0	105000	2304
Riverina	1	0	131250	4737
Riverina	1	0	157500	3548
Riverina	1	0	183750	2673
Riverina	1	0	210000	1525
Riverina	1	0	Inf	3283
Riverina	1	1	7875	23
Riverina	1	1	15750	26
Riverina	1	1	21000	20
Riverina	1	1	26250	80
Riverina	1	1	34125	87
Riverina	1	1	42000	245
Robertson				15
Robertson			0	9
Robertson			15750	5
Robertson			21000	4
Robertson			26250	16
Robertson			34125	10
Robertson			42000	29
Robertson			52500	66
Robertson			65625	76
Robertson			78750	66
Robertson			91875	31
Robertson			105000	33
Robertson			131250	54
Robertson			157500	33
Robertson			183750	16
Robertson			210000	7
Robertson			Inf	11
Robertson	0			582
Robertson	0		0	90
Robertson	0		7875	31
Robertson	0		15750	68
Robertson	0		21000	136
Robertson	0		26250	249
Robertson	0		34125	465
Robertson	0		42000	588
Robertson	0		52500	733
Robertson	0		65625	825
Robertson	0		78750	742
Robertson	0		91875	545
Robertson	0		105000	517
Robertson	0		131250	794
Robertson	0		157500	321
Robertson	0		183750	221
Robertson	0		210000	81
Robertson	0		Inf	215
Robertson	1	0		2009
Robertson	1	0	0	374
Robertson	1	0	7875	148
Robertson	1	0	15750	92
Robertson	1	0	21000	82
Robertson	1	0	26250	394
Robertson	1	0	34125	297
Robertson	1	0	42000	1900
Robertson	1	0	52500	1593
Robertson	1	0	65625	1949
Robertson	1	0	78750	2484
Robertson	1	0	91875	1732
Robertson	1	0	105000	1951
Robertson	1	0	131250	4334
Robertson	1	0	157500	3495
Robertson	1	0	183750	3113
Robertson	1	0	210000	2009
Robertson	1	0	Inf	5770
Robertson	1	1	7875	11
Robertson	1	1	15750	6
Robertson	1	1	21000	10
Robertson	1	1	26250	52
Robertson	1	1	34125	66
Robertson	1	1	42000	179
Shortland				8
Shortland			0	6
Shortland			7875	3
Shortland			15750	4
Shortland			21000	11
Shortland			26250	15
Shortland			34125	14
Shortland			42000	27
Shortland			52500	85
Shortland			65625	61
Shortland			78750	84
Shortland			91875	46
Shortland			105000	42
Shortland			131250	63
Shortland			157500	37
Shortland			183750	16
Shortland			210000	8
Shortland			Inf	11
Shortland	0			639
Shortland	0		0	86
Shortland	0		7875	28
Shortland	0		15750	89
Shortland	0		21000	162
Shortland	0		26250	303
Shortland	0		34125	515
Shortland	0		42000	642
Shortland	0		52500	892
Shortland	0		65625	970
Shortland	0		78750	841
Shortland	0		91875	602
Shortland	0		105000	472
Shortland	0		131250	773
Shortland	0		157500	372
Shortland	0		183750	203
Shortland	0		210000	82
Shortland	0		Inf	143
Shortland	1	0		2201
Shortland	1	0	0	358
Shortland	1	0	7875	128
Shortland	1	0	15750	94
Shortland	1	0	21000	77
Shortland	1	0	26250	461
Shortland	1	0	34125	305
Shortland	1	0	42000	2393
Shortland	1	0	52500	1721
Shortland	1	0	65625	2019
Shortland	1	0	78750	2495
Shortland	1	0	91875	1765
Shortland	1	0	105000	1876
Shortland	1	0	131250	4494
Shortland	1	0	157500	3733
Shortland	1	0	183750	3231
Shortland	1	0	210000	2066
Shortland	1	0	Inf	4765
Shortland	1	1	7875	11
Shortland	1	1	15750	15
Shortland	1	1	21000	15
Shortland	1	1	26250	29
Shortland	1	1	34125	67
Shortland	1	1	42000	154
Sydney				20
Sydney			0	68
Sydney			7875	17
Sydney			15750	16
Sydney			21000	13
Sydney			26250	30
Sydney			34125	38
Sydney			42000	48
Sydney			52500	94
Sydney			65625	115
Sydney			78750	138
Sydney			91875	94
Sydney			105000	92
Sydney			131250	179
Sydney			157500	124
Sydney			183750	81
Sydney			210000	61
Sydney			Inf	136
Sydney	0			360
Sydney	0		0	177
Sydney	0		7875	35
Sydney	0		15750	77
Sydney	0		21000	115
Sydney	0		26250	189
Sydney	0		34125	220
Sydney	0		42000	280
Sydney	0		52500	374
Sydney	0		65625	333
Sydney	0		78750	335
Sydney	0		91875	299
Sydney	0		105000	268
Sydney	0		131250	546
Sydney	0		157500	184
Sydney	0		183750	194
Sydney	0		210000	64
Sydney	0		Inf	472
Sydney	1	0		1700
Sydney	1	0	0	594
Sydney	1	0	7875	122
Sydney	1	0	15750	90
Sydney	1	0	21000	77
Sydney	1	0	26250	260
Sydney	1	0	34125	213
Sydney	1	0	42000	705
Sydney	1	0	52500	799
Sydney	1	0	65625	1179
Sydney	1	0	78750	1640
Sydney	1	0	91875	1349
Sydney	1	0	105000	1608
Sydney	1	0	131250	4317
Sydney	1	0	157500	3721
Sydney	1	0	183750	3654
Sydney	1	0	210000	2933
Sydney	1	0	Inf	14314
Sydney	1	1	7875	11
Sydney	1	1	15750	23
Sydney	1	1	21000	25
Sydney	1	1	26250	45
Sydney	1	1	34125	66
Sydney	1	1	42000	132
Warringah				10
Warringah			0	4
Warringah			21000	7
Warringah			26250	9
Warringah			34125	12
Warringah			42000	4
Warringah			52500	31
Warringah			65625	23
Warringah			78750	51
Warringah			91875	34
Warringah			105000	36
Warringah			131250	73
Warringah			157500	59
Warringah			183750	25
Warringah			210000	20
Warringah			Inf	42
Warringah	0			436
Warringah	0		0	107
Warringah	0		7875	18
Warringah	0		15750	32
Warringah	0		21000	41
Warringah	0		26250	92
Warringah	0		34125	152
Warringah	0		42000	175
Warringah	0		52500	267
Warringah	0		65625	318
Warringah	0		78750	363
Warringah	0		91875	348
Warringah	0		105000	300
Warringah	0		131250	664
Warringah	0		157500	274
Warringah	0		183750	263
Warringah	0		210000	103
Warringah	0		Inf	754
Warringah	1	0		1955
Warringah	1	0	0	296
Warringah	1	0	7875	76
Warringah	1	0	15750	50
Warringah	1	0	21000	50
Warringah	1	0	26250	168
Warringah	1	0	34125	147
Warringah	1	0	42000	527
Warringah	1	0	52500	580
Warringah	1	0	65625	884
Warringah	1	0	78750	1159
Warringah	1	0	91875	962
Warringah	1	0	105000	1150
Warringah	1	0	131250	2953
Warringah	1	0	157500	2809
Warringah	1	0	183750	2813
Warringah	1	0	210000	2241
Warringah	1	0	Inf	16793
Warringah	1	1	7875	13
Warringah	1	1	15750	12
Warringah	1	1	21000	16
Warringah	1	1	26250	18
Warringah	1	1	34125	33
Warringah	1	1	42000	71
Watson				29
Watson			0	28
Watson			7875	3
Watson			15750	14
Watson			21000	9
Watson			26250	21
Watson			34125	35
Watson			42000	59
Watson			52500	109
Watson			65625	107
Watson			78750	151
Watson			91875	75
Watson			105000	75
Watson			131250	134
Watson			157500	79
Watson			183750	46
Watson			210000	35
Watson			Inf	42
Watson	0			616
Watson	0		0	293
Watson	0		7875	48
Watson	0		15750	118
Watson	0		21000	233
Watson	0		26250	367
Watson	0		34125	439
Watson	0		42000	598
Watson	0		52500	736
Watson	0		65625	814
Watson	0		78750	757
Watson	0		91875	576
Watson	0		105000	481
Watson	0		131250	834
Watson	0		157500	393
Watson	0		183750	270
Watson	0		210000	138
Watson	0		Inf	283
Watson	1	0		2265
Watson	1	0	0	928
Watson	1	0	7875	126
Watson	1	0	15750	126
Watson	1	0	21000	106
Watson	1	0	26250	485
Watson	1	0	34125	332
Watson	1	0	42000	1767
Watson	1	0	52500	2016
Watson	1	0	65625	2574
Watson	1	0	78750	3023
Watson	1	0	91875	2158
Watson	1	0	105000	2178
Watson	1	0	131250	4395
Watson	1	0	157500	3052
Watson	1	0	183750	2387
Watson	1	0	210000	1671
Watson	1	0	Inf	4499
Watson	1	1	7875	56
Watson	1	1	15750	92
Watson	1	1	21000	121
Watson	1	1	26250	272
Watson	1	1	34125	481
Watson	1	1	42000	830
Wentworth				8
Wentworth			0	14
Wentworth			7875	3
Wentworth			15750	3
Wentworth			21000	3
Wentworth			26250	4
Wentworth			34125	18
Wentworth			42000	8
Wentworth			52500	26
Wentworth			65625	45
Wentworth			78750	44
Wentworth			91875	33
Wentworth			105000	40
Wentworth			131250	72
Wentworth			157500	64
Wentworth			183750	48
Wentworth			210000	21
Wentworth			Inf	77
Wentworth	0			433
Wentworth	0		0	118
Wentworth	0		7875	23
Wentworth	0		15750	29
Wentworth	0		21000	44
Wentworth	0		26250	71
Wentworth	0		34125	119
Wentworth	0		42000	154
Wentworth	0		52500	191
Wentworth	0		65625	314
Wentworth	0		78750	258
Wentworth	0		91875	253
Wentworth	0		105000	259
Wentworth	0		131250	554
Wentworth	0		157500	187
Wentworth	0		183750	260
Wentworth	0		210000	81
Wentworth	0		Inf	813
Wentworth	1	0		1960
Wentworth	1	0	0	278
Wentworth	1	0	7875	63
Wentworth	1	0	15750	48
Wentworth	1	0	21000	28
Wentworth	1	0	26250	146
Wentworth	1	0	34125	96
Wentworth	1	0	42000	399
Wentworth	1	0	52500	413
Wentworth	1	0	65625	604
Wentworth	1	0	78750	866
Wentworth	1	0	91875	685
Wentworth	1	0	105000	967
Wentworth	1	0	131250	2323
Wentworth	1	0	157500	2165
Wentworth	1	0	183750	2308
Wentworth	1	0	210000	1941
Wentworth	1	0	Inf	15876
Wentworth	1	1	7875	9
Wentworth	1	1	15750	12
Wentworth	1	1	21000	14
Wentworth	1	1	26250	14
Wentworth	1	1	34125	26
Wentworth	1	1	42000	53
Werriwa				18
Werriwa			0	15
Werriwa			7875	8
Werriwa			15750	11
Werriwa			21000	13
Werriwa			26250	27
Werriwa			34125	16
Werriwa			42000	33
Werriwa			52500	79
Werriwa			65625	66
Werriwa			78750	67
Werriwa			91875	50
Werriwa			105000	56
Werriwa			131250	99
Werriwa			157500	63
Werriwa			183750	34
Werriwa			210000	13
Werriwa			Inf	34
Werriwa	0			759
Werriwa	0		0	293
Werriwa	0		7875	52
Werriwa	0		15750	151
Werriwa	0		21000	257
Werriwa	0		26250	461
Werriwa	0		34125	671
Werriwa	0		42000	771
Werriwa	0		52500	926
Werriwa	0		65625	966
Werriwa	0		78750	901
Werriwa	0		91875	640
Werriwa	0		105000	562
Werriwa	0		131250	938
Werriwa	0		157500	521
Werriwa	0		183750	333
Werriwa	0		210000	183
Werriwa	0		Inf	305
Werriwa	1	0		2516
Werriwa	1	0	0	765
Werriwa	1	0	7875	106
Werriwa	1	0	15750	86
Werriwa	1	0	21000	82
Werriwa	1	0	26250	394
Werriwa	1	0	34125	282
Werriwa	1	0	42000	1637
Werriwa	1	0	52500	1849
Werriwa	1	0	65625	2348
Werriwa	1	0	78750	2938
Werriwa	1	0	91875	2357
Werriwa	1	0	105000	2469
Werriwa	1	0	131250	5581
Werriwa	1	0	157500	4445
Werriwa	1	0	183750	3467
Werriwa	1	0	210000	2335
Werriwa	1	0	Inf	5329
Werriwa	1	1	7875	46
Werriwa	1	1	15750	103
Werriwa	1	1	21000	97
Werriwa	1	1	26250	255
Werriwa	1	1	34125	368
Werriwa	1	1	42000	733
Whitlam				16
Whitlam			0	16
Whitlam			15750	9
Whitlam			21000	6
Whitlam			26250	20
Whitlam			34125	21
Whitlam			42000	41
Whitlam			52500	87
Whitlam			65625	80
Whitlam			78750	87
Whitlam			91875	50
Whitlam			105000	31
Whitlam			131250	69
Whitlam			157500	30
Whitlam			183750	15
Whitlam			210000	9
Whitlam			Inf	13
Whitlam	0			654
Whitlam	0		0	101
Whitlam	0		7875	43
Whitlam	0		15750	91
Whitlam	0		21000	171
Whitlam	0		26250	382
Whitlam	0		34125	542
Whitlam	0		42000	725
Whitlam	0		52500	988
Whitlam	0		65625	973
Whitlam	0		78750	890
Whitlam	0		91875	644
Whitlam	0		105000	508
Whitlam	0		131250	781
Whitlam	0		157500	337
Whitlam	0		183750	257
Whitlam	0		210000	94
Whitlam	0		Inf	196
Whitlam	1	0		2445
Whitlam	1	0	0	461
Whitlam	1	0	7875	142
Whitlam	1	0	15750	99
Whitlam	1	0	21000	81
Whitlam	1	0	26250	500
Whitlam	1	0	34125	392
Whitlam	1	0	42000	2479
Whitlam	1	0	52500	1904
Whitlam	1	0	65625	2210
Whitlam	1	0	78750	2830
Whitlam	1	0	91875	1989
Whitlam	1	0	105000	2387
Whitlam	1	0	131250	5270
Whitlam	1	0	157500	4379
Whitlam	1	0	183750	3502
Whitlam	1	0	210000	2139
Whitlam	1	0	Inf	4864
Whitlam	1	1	7875	14
Whitlam	1	1	15750	31
Whitlam	1	1	21000	17
Whitlam	1	1	26250	40
Whitlam	1	1	34125	86
Whitlam	1	1	42000	205
Aston				12
Aston			0	7
Aston			7875	6
Aston			15750	3
Aston			21000	5
Aston			26250	6
Aston			34125	15
Aston			42000	31
Aston			52500	57
Aston			65625	67
Aston			78750	82
Aston			91875	43
Aston			105000	52
Aston			131250	83
Aston			157500	48
Aston			183750	34
Aston			210000	13
Aston			Inf	18
Aston	0			534
Aston	0		0	145
Aston	0		7875	40
Aston	0		15750	58
Aston	0		21000	132
Aston	0		26250	237
Aston	0		34125	338
Aston	0		42000	458
Aston	0		52500	608
Aston	0		65625	779
Aston	0		78750	708
Aston	0		91875	574
Aston	0		105000	448
Aston	0		131250	767
Aston	0		157500	390
Aston	0		183750	228
Aston	0		210000	138
Aston	0		Inf	222
Aston	1	0		2061
Aston	1	0	0	577
Aston	1	0	7875	181
Aston	1	0	15750	108
Aston	1	0	21000	90
Aston	1	0	26250	426
Aston	1	0	34125	306
Aston	1	0	42000	1640
Aston	1	0	52500	1536
Aston	1	0	65625	2009
Aston	1	0	78750	2513
Aston	1	0	91875	1932
Aston	1	0	105000	2177
Aston	1	0	131250	5160
Aston	1	0	157500	4509
Aston	1	0	183750	3855
Aston	1	0	210000	2415
Aston	1	0	Inf	5717
Aston	1	1	7875	28
Aston	1	1	15750	51
Aston	1	1	21000	35
Aston	1	1	26250	70
Aston	1	1	34125	117
Aston	1	1	42000	253
Ballarat				18
Ballarat			7875	9
Ballarat			15750	10
Ballarat			21000	4
Ballarat			26250	15
Ballarat			34125	16
Ballarat			42000	36
Ballarat			52500	60
Ballarat			65625	77
Ballarat			78750	75
Ballarat			91875	43
Ballarat			105000	40
Ballarat			131250	73
Ballarat			157500	45
Ballarat			183750	14
Ballarat			210000	6
Ballarat			Inf	7
Ballarat	0			631
Ballarat	0		0	88
Ballarat	0		7875	22
Ballarat	0		15750	78
Ballarat	0		21000	148
Ballarat	0		26250	315
Ballarat	0		34125	608
Ballarat	0		42000	691
Ballarat	0		52500	883
Ballarat	0		65625	885
Ballarat	0		78750	745
Ballarat	0		91875	501
Ballarat	0		105000	396
Ballarat	0		131250	533
Ballarat	0		157500	220
Ballarat	0		183750	117
Ballarat	0		210000	62
Ballarat	0		Inf	114
Ballarat	1	0		2219
Ballarat	1	0	0	274
Ballarat	1	0	7875	110
Ballarat	1	0	15750	75
Ballarat	1	0	21000	78
Ballarat	1	0	26250	389
Ballarat	1	0	34125	326
Ballarat	1	0	42000	1939
Ballarat	1	0	52500	1657
Ballarat	1	0	65625	2102
Ballarat	1	0	78750	2743
Ballarat	1	0	91875	2016
Ballarat	1	0	105000	2237
Ballarat	1	0	131250	4663
Ballarat	1	0	157500	3513
Ballarat	1	0	183750	2754
Ballarat	1	0	210000	1624
Ballarat	1	0	Inf	3706
Ballarat	1	1	7875	9
Ballarat	1	1	15750	19
Ballarat	1	1	21000	18
Ballarat	1	1	26250	50
Ballarat	1	1	34125	76
Ballarat	1	1	42000	220
Bendigo				18
Bendigo			0	11
Bendigo			7875	3
Bendigo			15750	5
Bendigo			21000	3
Bendigo			26250	16
Bendigo			34125	23
Bendigo			42000	43
Bendigo			52500	86
Bendigo			65625	73
Bendigo			78750	82
Bendigo			91875	52
Bendigo			105000	39
Bendigo			131250	60
Bendigo			157500	39
Bendigo			183750	14
Bendigo			210000	11
Bendigo			Inf	9
Bendigo	0			594
Bendigo	0		0	58
Bendigo	0		7875	25
Bendigo	0		15750	67
Bendigo	0		21000	159
Bendigo	0		26250	327
Bendigo	0		34125	557
Bendigo	0		42000	674
Bendigo	0		52500	902
Bendigo	0		65625	856
Bendigo	0		78750	728
Bendigo	0		91875	558
Bendigo	0		105000	412
Bendigo	0		131250	611
Bendigo	0		157500	226
Bendigo	0		183750	142
Bendigo	0		210000	55
Bendigo	0		Inf	88
Bendigo	1	0		2275
Bendigo	1	0	0	265
Bendigo	1	0	7875	137
Bendigo	1	0	15750	84
Bendigo	1	0	21000	60
Bendigo	1	0	26250	420
Bendigo	1	0	34125	335
Bendigo	1	0	42000	2079
Bendigo	1	0	52500	1788
Bendigo	1	0	65625	2160
Bendigo	1	0	78750	2773
Bendigo	1	0	91875	1948
Bendigo	1	0	105000	2240
Bendigo	1	0	131250	4815
Bendigo	1	0	157500	3622
Bendigo	1	0	183750	2777
Bendigo	1	0	210000	1645
Bendigo	1	0	Inf	3271
Bendigo	1	1	7875	18
Bendigo	1	1	15750	23
Bendigo	1	1	21000	15
Bendigo	1	1	26250	35
Bendigo	1	1	34125	78
Bendigo	1	1	42000	193
Bruce				13
Bruce			0	12
Bruce			7875	7
Bruce			15750	4
Bruce			21000	5
Bruce			26250	20
Bruce			34125	18
Bruce			42000	41
Bruce			52500	67
Bruce			65625	81
Bruce			78750	93
Bruce			91875	56
Bruce			105000	75
Bruce			131250	119
Bruce			157500	65
Bruce			183750	42
Bruce			210000	16
Bruce			Inf	24
Bruce	0			666
Bruce	0		0	223
Bruce	0		7875	48
Bruce	0		15750	123
Bruce	0		21000	191
Bruce	0		26250	324
Bruce	0		34125	494
Bruce	0		42000	565
Bruce	0		52500	833
Bruce	0		65625	854
Bruce	0		78750	802
Bruce	0		91875	547
Bruce	0		105000	455
Bruce	0		131250	754
Bruce	0		157500	390
Bruce	0		183750	216
Bruce	0		210000	108
Bruce	0		Inf	186
Bruce	1	0		2487
Bruce	1	0	0	711
Bruce	1	0	7875	145
Bruce	1	0	15750	106
Bruce	1	0	21000	107
Bruce	1	0	26250	486
Bruce	1	0	34125	300
Bruce	1	0	42000	1893
Bruce	1	0	52500	2019
Bruce	1	0	65625	2469
Bruce	1	0	78750	3156
Bruce	1	0	91875	2362
Bruce	1	0	105000	2579
Bruce	1	0	131250	5525
Bruce	1	0	157500	4179
Bruce	1	0	183750	3075
Bruce	1	0	210000	1915
Bruce	1	0	Inf	3872
Bruce	1	1	7875	38
Bruce	1	1	15750	73
Bruce	1	1	21000	76
Bruce	1	1	26250	165
Bruce	1	1	34125	275
Bruce	1	1	42000	547
Calwell				15
Calwell			0	16
Calwell			7875	10
Calwell			15750	7
Calwell			26250	16
Calwell			34125	17
Calwell			42000	29
Calwell			52500	93
Calwell			65625	75
Calwell			78750	95
Calwell			91875	56
Calwell			105000	53
Calwell			131250	101
Calwell			157500	52
Calwell			183750	28
Calwell			210000	23
Calwell			Inf	19
Calwell	0			587
Calwell	0		0	247
Calwell	0		7875	50
Calwell	0		15750	169
Calwell	0		21000	234
Calwell	0		26250	376
Calwell	0		34125	541
Calwell	0		42000	716
Calwell	0		52500	872
Calwell	0		65625	888
Calwell	0		78750	795
Calwell	0		91875	555
Calwell	0		105000	428
Calwell	0		131250	692
Calwell	0		157500	418
Calwell	0		183750	201
Calwell	0		210000	116
Calwell	0		Inf	183
Calwell	1	0		2557
Calwell	1	0	0	847
Calwell	1	0	7875	91
Calwell	1	0	15750	82
Calwell	1	0	21000	79
Calwell	1	0	26250	306
Calwell	1	0	34125	280
Calwell	1	0	42000	1407
Calwell	1	0	52500	2155
Calwell	1	0	65625	2707
Calwell	1	0	78750	3424
Calwell	1	0	91875	2742
Calwell	1	0	105000	2778
Calwell	1	0	131250	5803
Calwell	1	0	157500	4007
Calwell	1	0	183750	2881
Calwell	1	0	210000	1735
Calwell	1	0	Inf	3178
Calwell	1	1	7875	63
Calwell	1	1	15750	132
Calwell	1	1	21000	118
Calwell	1	1	26250	405
Calwell	1	1	34125	543
Calwell	1	1	42000	997
Casey				4
Casey			0	4
Casey			7875	3
Casey			15750	3
Casey			21000	7
Casey			26250	12
Casey			34125	16
Casey			42000	35
Casey			52500	49
Casey			65625	36
Casey			78750	49
Casey			91875	34
Casey			105000	26
Casey			131250	70
Casey			157500	37
Casey			183750	18
Casey			210000	11
Casey			Inf	8
Casey	0			622
Casey	0		0	90
Casey	0		7875	26
Casey	0		15750	69
Casey	0		21000	104
Casey	0		26250	242
Casey	0		34125	379
Casey	0		42000	545
Casey	0		52500	675
Casey	0		65625	685
Casey	0		78750	677
Casey	0		91875	504
Casey	0		105000	372
Casey	0		131250	739
Casey	0		157500	362
Casey	0		183750	207
Casey	0		210000	83
Casey	0		Inf	172
Casey	1	0		2397
Casey	1	0	0	344
Casey	1	0	7875	147
Casey	1	0	15750	89
Casey	1	0	21000	69
Casey	1	0	26250	363
Casey	1	0	34125	302
Casey	1	0	42000	1529
Casey	1	0	52500	1507
Casey	1	0	65625	1966
Casey	1	0	78750	2523
Casey	1	0	91875	2016
Casey	1	0	105000	2270
Casey	1	0	131250	5511
Casey	1	0	157500	4661
Casey	1	0	183750	3762
Casey	1	0	210000	2428
Casey	1	0	Inf	5193
Casey	1	1	7875	21
Casey	1	1	15750	22
Casey	1	1	21000	16
Casey	1	1	26250	41
Casey	1	1	34125	66
Casey	1	1	42000	171
Chisholm				13
Chisholm			0	42
Chisholm			7875	16
Chisholm			15750	19
Chisholm			21000	7
Chisholm			26250	21
Chisholm			34125	18
Chisholm			42000	53
Chisholm			52500	71
Chisholm			65625	76
Chisholm			78750	120
Chisholm			91875	80
Chisholm			105000	56
Chisholm			131250	136
Chisholm			157500	74
Chisholm			183750	38
Chisholm			210000	18
Chisholm			Inf	49
Chisholm	0			514
Chisholm	0		0	358
Chisholm	0		7875	106
Chisholm	0		15750	153
Chisholm	0		21000	191
Chisholm	0		26250	236
Chisholm	0		34125	360
Chisholm	0		42000	406
Chisholm	0		52500	571
Chisholm	0		65625	626
Chisholm	0		78750	605
Chisholm	0		91875	460
Chisholm	0		105000	437
Chisholm	0		131250	788
Chisholm	0		157500	372
Chisholm	0		183750	253
Chisholm	0		210000	123
Chisholm	0		Inf	324
Chisholm	1	0		2395
Chisholm	1	0	0	1005
Chisholm	1	0	7875	269
Chisholm	1	0	15750	191
Chisholm	1	0	21000	106
Chisholm	1	0	26250	632
Chisholm	1	0	34125	441
Chisholm	1	0	42000	1700
Chisholm	1	0	52500	1728
Chisholm	1	0	65625	2194
Chisholm	1	0	78750	2563
Chisholm	1	0	91875	1855
Chisholm	1	0	105000	2006
Chisholm	1	0	131250	4490
Chisholm	1	0	157500	3680
Chisholm	1	0	183750	3566
Chisholm	1	0	210000	2459
Chisholm	1	0	Inf	8957
Chisholm	1	1	7875	50
Chisholm	1	1	15750	78
Chisholm	1	1	21000	67
Chisholm	1	1	26250	116
Chisholm	1	1	34125	182
Chisholm	1	1	42000	315
Cooper				16
Cooper			0	21
Cooper			7875	3
Cooper			15750	14
Cooper			21000	9
Cooper			26250	35
Cooper			34125	21
Cooper			42000	42
Cooper			52500	96
Cooper			65625	89
Cooper			78750	109
Cooper			91875	77
Cooper			105000	76
Cooper			131250	131
Cooper			157500	83
Cooper			183750	51
Cooper			210000	36
Cooper			Inf	48
Cooper	0			531
Cooper	0		0	112
Cooper	0		7875	36
Cooper	0		15750	87
Cooper	0		21000	144
Cooper	0		26250	225
Cooper	0		34125	356
Cooper	0		42000	385
Cooper	0		52500	603
Cooper	0		65625	600
Cooper	0		78750	592
Cooper	0		91875	493
Cooper	0		105000	419
Cooper	0		131250	660
Cooper	0		157500	287
Cooper	0		183750	201
Cooper	0		210000	90
Cooper	0		Inf	279
Cooper	1	0		1669
Cooper	1	0	0	387
Cooper	1	0	7875	148
Cooper	1	0	15750	81
Cooper	1	0	21000	62
Cooper	1	0	26250	367
Cooper	1	0	34125	224
Cooper	1	0	42000	1443
Cooper	1	0	52500	1114
