STE_NAME16	Age.min	Sex	persons
New South Wales	42	M	51375
New South Wales	43	F	51297
New South Wales	43	M	49725
New South Wales	44	F	50746
New South Wales	44	M	49427
New South Wales	45	F	50715
New South Wales	45	M	49240
New South Wales	46	F	50995
New South Wales	46	M	49572
New South Wales	47	F	52304
New South Wales	47	M	50340
New South Wales	48	F	53602
New South Wales	48	M	51259
New South Wales	49	F	55705
New South Wales	49	M	53184
New South Wales	50	F	56529
New South Wales	50	M	53467
New South Wales	51	F	51538
New South Wales	51	M	49130
New South Wales	52	F	51316
New South Wales	52	M	48590
New South Wales	53	F	49086
New South Wales	53	M	46355
New South Wales	54	F	47988
New South Wales	54	M	46032
New South Wales	55	F	47568
New South Wales	55	M	46275
New South Wales	56	F	48652
New South Wales	56	M	46774
New South Wales	57	F	50538
New South Wales	57	M	48499
New South Wales	58	F	51893
New South Wales	58	M	49468
New South Wales	59	F	51151
New South Wales	59	M	49327
New South Wales	60	F	51116
New South Wales	60	M	48391
New South Wales	61	F	49385
New South Wales	61	M	46380
New South Wales	62	F	48118
New South Wales	62	M	45470
New South Wales	63	F	48075
New South Wales	63	M	44679
New South Wales	64	F	46599
New South Wales	64	M	43410
New South Wales	65	F	45257
New South Wales	65	M	42399
New South Wales	66	F	44650
New South Wales	66	M	41070
New South Wales	67	F	43027
New South Wales	67	M	39922
New South Wales	68	F	42452
New South Wales	68	M	39532
New South Wales	69	F	40632
New South Wales	69	M	37547
New South Wales	70	F	39843
New South Wales	70	M	37355
New South Wales	71	F	39008
New South Wales	71	M	36511
New South Wales	72	F	37366
New South Wales	72	M	35147
New South Wales	73	F	37100
New South Wales	73	M	35356
New South Wales	74	F	38381
New South Wales	74	M	36179
New South Wales	75	F	31784
New South Wales	75	M	29770
New South Wales	76	F	30299
New South Wales	76	M	27795
New South Wales	77	F	28578
New South Wales	77	M	26260
New South Wales	78	F	25294
New South Wales	78	M	22582
New South Wales	79	F	24090
New South Wales	79	M	21657
New South Wales	80	F	100154
New South Wales	80	M	83254
New South Wales	85	F	64569
New South Wales	90	M	20100
New South Wales	95	F	11033
New South Wales	95	M	4453
New South Wales	100	F	1518
New South Wales	100	M	395
Victoria	0	F	35848
Victoria	0	M	37231
Victoria	1	F	36083
Victoria	1	M	38213
Victoria	2	F	36662
Victoria	2	M	38211
Victoria	3	F	36800
Victoria	3	M	39161
Victoria	4	F	37831
Victoria	4	M	39870
Victoria	5	F	39100
Victoria	5	M	41504
Victoria	6	F	38925
Victoria	6	M	40966
Victoria	7	F	38922
Victoria	7	M	41368
Victoria	8	F	39472
Victoria	8	M	41819
Victoria	9	F	39004
Victoria	9	M	41092
Victoria	10	F	37897
Victoria	10	M	40121
Victoria	11	F	38880
Victoria	11	M	40503
Victoria	12	F	37738
Victoria	12	M	40180
Victoria	13	F	37784
Victoria	13	M	40163
Victoria	14	F	37841
Victoria	14	M	40281
Victoria	15	F	36572
Victoria	15	M	38559
Victoria	16	F	34963
Victoria	16	M	37290
Victoria	17	F	34938
Victoria	17	M	36998
Victoria	18	F	34815
Victoria	18	M	36686
Victoria	19	F	35402
Victoria	19	M	36984
Victoria	20	F	37355
Victoria	20	M	39734
Victoria	21	F	39587
Victoria	21	M	41299
Victoria	22	F	39649
Victoria	22	M	41702
Victoria	23	F	40456
Victoria	23	M	42677
Victoria	24	F	42757
Victoria	24	M	45123
Victoria	25	F	44374
Victoria	25	M	47108
Victoria	26	F	46457
Victoria	26	M	48564
Victoria	27	F	47257
Victoria	27	M	48385
Victoria	28	F	48528
Victoria	28	M	47893
Victoria	29	F	49427
Victoria	29	M	47538
Victoria	30	F	50935
Victoria	30	M	48813
Victoria	31	F	52093
Victoria	31	M	48879
Victoria	32	F	51273
Victoria	32	M	48483
Victoria	33	F	51465
Victoria	33	M	48537
Victoria	34	F	50684
Victoria	34	M	48800
Victoria	35	F	51260
Victoria	35	M	48780
Victoria	36	F	51140
Victoria	36	M	48663
Victoria	37	F	49686
Victoria	37	M	47957
Victoria	38	F	49543
Victoria	38	M	48259
Victoria	39	F	48019
Victoria	39	M	46621
Victoria	40	F	46430
Victoria	40	M	45618
Victoria	41	F	44024
Victoria	41	M	43276
Victoria	42	F	42919
Victoria	42	M	42124
Victoria	43	F	41736
Victoria	43	M	41134
Victoria	44	F	41277
Victoria	44	M	40273
Victoria	45	F	40888
Victoria	45	M	40144
Victoria	46	F	41895
Victoria	46	M	40130
Victoria	47	F	42735
Victoria	47	M	40279
Victoria	48	F	42750
Victoria	48	M	40700
Victoria	49	F	44969
Victoria	49	M	42032
Victoria	50	F	46336
Victoria	50	M	42781
Victoria	51	F	42756
Victoria	51	M	40445
Victoria	52	F	42660
Victoria	52	M	40080
Victoria	53	F	40516
Victoria	53	M	38648
Victoria	54	F	39056
Victoria	54	M	37073
Victoria	55	F	38971
Victoria	55	M	36877
Victoria	56	F	38938
Victoria	56	M	36930
Victoria	57	F	39757
Victoria	57	M	37286
Victoria	58	F	40029
Victoria	58	M	38024
Victoria	59	F	39585
Victoria	59	M	37519
Victoria	60	F	39380
Victoria	60	M	37033
Victoria	61	F	38319
Victoria	61	M	35397
Victoria	62	F	37613
Victoria	62	M	35258
Victoria	63	F	36737
Victoria	63	M	33920
Victoria	64	F	35980
Victoria	64	M	32988
Victoria	65	F	35196
Victoria	65	M	32873
Victoria	66	F	34454
Victoria	66	M	31542
Victoria	67	F	33230
Victoria	67	M	30211
Victoria	68	F	32821
Victoria	68	M	29852
Victoria	69	F	31474
Victoria	69	M	28921
Victoria	70	F	31043
Victoria	70	M	28188
Victoria	71	F	30404
Victoria	71	M	27472
Victoria	72	F	29013
Victoria	72	M	26292
Victoria	73	F	28921
Victoria	73	M	26327
Victoria	74	F	29977
Victoria	74	M	27357
Victoria	75	F	24373
Victoria	75	M	22577
Victoria	76	F	22900
Victoria	76	M	20631
Victoria	77	F	21751
Victoria	77	M	19199
Victoria	78	F	19316
Victoria	78	M	16852
Victoria	79	F	18959
Victoria	79	M	16647
Victoria	80	F	77579
Victoria	80	M	64021
Victoria	85	F	50516
Victoria	90	M	15674
Victoria	95	F	8292
Victoria	95	M	3543
Victoria	100	F	1128
Victoria	100	M	292
Queensland	0	F	27147
Queensland	0	M	28736
Queensland	1	F	28022
Queensland	1	M	29803
Queensland	2	F	28307
Queensland	2	M	30238
Queensland	3	F	28826
Queensland	3	M	30479
Queensland	4	F	29449
Queensland	4	M	31446
Queensland	5	F	31393
Queensland	5	M	32741
Queensland	6	F	31285
Queensland	6	M	33272
Queensland	7	F	32215
Queensland	7	M	33997
Queensland	8	F	32457
Queensland	8	M	34523
Queensland	9	F	32946
Queensland	9	M	34478
Queensland	10	F	33081
Queensland	10	M	34454
Queensland	11	F	33643
Queensland	11	M	35173
Queensland	12	F	33481
Queensland	12	M	35548
Queensland	13	F	33292
Queensland	13	M	35650
Queensland	14	F	32736
Queensland	14	M	35495
Queensland	15	F	32117
Queensland	15	M	34153
Queensland	16	F	30939
Queensland	16	M	33040
Queensland	17	F	30279
Queensland	17	M	31746
Queensland	18	F	29511
Queensland	18	M	30532
Queensland	19	F	30141
Queensland	19	M	31049
Queensland	20	F	31443
Queensland	20	M	32238
Queensland	21	F	31721
Queensland	21	M	32573
Queensland	22	F	31953
Queensland	22	M	32208
Queensland	23	F	32564
Queensland	23	M	32787
Queensland	24	F	33170
Queensland	24	M	33084
Queensland	25	F	33762
Queensland	25	M	33944
Queensland	26	F	34946
Queensland	26	M	34528
Queensland	27	F	34986
Queensland	27	M	34687
Queensland	28	F	35482
Queensland	28	M	34583
Queensland	29	F	36465
Queensland	29	M	34314
Queensland	30	F	36886
Queensland	30	M	34951
Queensland	31	F	36715
Queensland	31	M	35193
Queensland	32	F	36335
Queensland	32	M	34047
Queensland	33	F	36065
Queensland	33	M	33917
Queensland	34	F	36008
Queensland	34	M	33915
Queensland	35	F	36810
Queensland	35	M	34658
Queensland	36	F	37022
Queensland	36	M	34406
Queensland	37	F	36724
Queensland	37	M	34377
Queensland	38	F	37642
Queensland	38	M	35221
Queensland	39	F	35785
Queensland	39	M	34476
Queensland	40	F	35485
Queensland	40	M	34131
Queensland	41	F	34180
Queensland	41	M	32481
Queensland	42	F	33657
Queensland	42	M	32095
Queensland	43	F	32962
Queensland	43	M	31171
Queensland	44	F	33165
Queensland	44	M	31368
Queensland	45	F	33374
Queensland	45	M	31744
Queensland	46	F	33848
Queensland	46	M	32040
Queensland	47	F	34411
Queensland	47	M	33183
Queensland	48	F	35842
Queensland	48	M	34136
Queensland	49	F	36848
Queensland	49	M	34865
Queensland	50	F	37546
Queensland	50	M	35809
Queensland	51	F	34856
Queensland	51	M	33133
Queensland	52	F	34042
Queensland	52	M	32297
Queensland	53	F	32488
Queensland	53	M	30942
Queensland	54	F	32037
Queensland	54	M	30691
Queensland	55	F	31476
Queensland	55	M	29916
Queensland	56	F	31770
Queensland	56	M	30203
Queensland	57	F	32814
Queensland	57	M	31395
Queensland	58	F	33298
Queensland	58	M	31349
Queensland	59	F	33021
Queensland	59	M	31127
Queensland	60	F	32807
Queensland	60	M	31083
Queensland	61	F	31293
Queensland	61	M	29666
Queensland	62	F	30607
Queensland	62	M	29028
Queensland	63	F	30108
Queensland	63	M	27935
Queensland	64	F	28942
Queensland	64	M	27445
Queensland	65	F	28490
Queensland	65	M	26986
Queensland	66	F	27829
Queensland	66	M	26206
Queensland	67	F	27168
Queensland	67	M	25223
Queensland	68	F	26559
Queensland	68	M	25295
Queensland	69	F	25864
Queensland	69	M	24901
Queensland	70	F	25305
Queensland	70	M	24214
Queensland	71	F	25042
Queensland	71	M	23626
Queensland	72	F	24064
Queensland	72	M	22950
Queensland	73	F	23236
Queensland	73	M	22536
Queensland	74	F	24508
Queensland	74	M	23480
Queensland	75	F	19848
Queensland	75	M	19081
Queensland	76	F	19238
Queensland	76	M	18116
Queensland	77	F	17567
Queensland	77	M	16547
Queensland	78	F	15361
Queensland	78	M	14079
Queensland	79	F	14854
Queensland	79	M	13690
Queensland	80	F	57067
Queensland	80	M	49551
Queensland	85	F	34393
Queensland	90	M	10431
Queensland	95	F	5510
Queensland	95	M	2196
Queensland	100	F	761
Queensland	100	M	187
South Australia	0	F	8972
South Australia	0	M	9461
South Australia	1	F	9044
South Australia	1	M	9488
South Australia	2	F	9156
South Australia	2	M	9557
South Australia	3	F	9226
South Australia	3	M	9885
South Australia	4	F	9468
South Australia	4	M	9967
South Australia	5	F	9981
South Australia	5	M	10446
South Australia	6	F	9867
South Australia	6	M	10420
South Australia	7	F	10072
South Australia	7	M	10713
South Australia	8	F	10187
South Australia	8	M	10772
South Australia	9	F	10350
South Australia	9	M	10950
South Australia	10	F	10101
South Australia	10	M	10636
South Australia	11	F	10131
South Australia	11	M	10992
South Australia	12	F	10276
South Australia	12	M	10794
South Australia	13	F	10428
South Australia	13	M	10761
South Australia	14	F	10305
South Australia	14	M	10741
South Australia	15	F	9802
South Australia	15	M	10578
South Australia	16	F	9635
South Australia	16	M	10106
South Australia	17	F	9534
South Australia	17	M	10287
South Australia	18	F	9469
South Australia	18	M	9975
South Australia	19	F	9605
South Australia	19	M	10175
South Australia	20	F	10095
South Australia	20	M	10620
South Australia	21	F	10454
South Australia	21	M	11227
South Australia	22	F	10597
South Australia	22	M	11241
South Australia	23	F	10755
South Australia	23	M	11384
South Australia	24	F	11111
South Australia	24	M	11678
South Australia	25	F	11301
South Australia	25	M	12039
South Australia	26	F	11550
South Australia	26	M	12295
South Australia	27	F	11535
South Australia	27	M	11643
South Australia	28	F	11692
South Australia	28	M	11831
South Australia	29	F	11766
South Australia	29	M	11548
South Australia	30	F	11875
South Australia	30	M	11790
South Australia	31	F	11993
South Australia	31	M	11696
South Australia	32	F	11806
South Australia	32	M	11790
South Australia	33	F	12030
South Australia	33	M	11523
South Australia	34	F	12079
South Australia	34	M	11516
South Australia	35	F	12297
South Australia	35	M	11728
South Australia	36	F	12168
South Australia	36	M	11835
South Australia	37	F	12266
South Australia	37	M	11858
South Australia	38	F	12022
South Australia	38	M	11828
South Australia	39	F	11693
South Australia	39	M	11306
South Australia	40	F	11472
South Australia	40	M	11219
South Australia	41	F	10924
South Australia	41	M	10737
South Australia	42	F	10674
South Australia	42	M	10613
South Australia	43	F	10556
South Australia	43	M	10277
South Australia	44	F	10715
South Australia	44	M	10481
South Australia	45	F	10515
South Australia	45	M	10446
South Australia	46	F	10665
South Australia	46	M	10630
South Australia	47	F	10940
South Australia	47	M	10696
South Australia	48	F	11331
South Australia	48	M	10966
South Australia	49	F	12007
South Australia	49	M	11511
South Australia	50	F	12257
South Australia	50	M	12025
South Australia	51	F	11756
South Australia	51	M	11439
South Australia	52	F	11642
South Australia	52	M	11405
South Australia	53	F	11393
South Australia	53	M	11159
South Australia	54	F	11103
South Australia	54	M	10742
South Australia	55	F	11280
South Australia	55	M	10859
South Australia	56	F	11476
South Australia	56	M	11108
South Australia	57	F	11697
South Australia	57	M	11298
South Australia	58	F	11908
South Australia	58	M	11448
South Australia	59	F	11890
South Australia	59	M	11330
South Australia	60	F	12094
South Australia	60	M	11593
South Australia	61	F	11782
South Australia	61	M	11114
South Australia	62	F	11769
South Australia	62	M	10907
South Australia	63	F	11182
South Australia	63	M	10710
South Australia	64	F	11297
South Australia	64	M	10385
South Australia	65	F	11082
South Australia	65	M	10175
South Australia	66	F	10635
South Australia	66	M	10102
South Australia	67	F	10592
South Australia	67	M	9739
South Australia	68	F	10524
South Australia	68	M	9795
South Australia	69	F	10210
South Australia	69	M	9449
South Australia	70	F	10195
South Australia	70	M	9206
South Australia	71	F	9861
South Australia	71	M	9208
South Australia	72	F	9597
South Australia	72	M	8804
South Australia	73	F	9380
South Australia	73	M	8519
South Australia	74	F	10009
South Australia	74	M	9249
South Australia	75	F	8132
South Australia	75	M	7368
South Australia	76	F	7717
South Australia	76	M	6842
South Australia	77	F	7015
South Australia	77	M	6354
South Australia	78	F	6486
South Australia	78	M	5619
South Australia	79	F	6105
South Australia	79	M	5358
South Australia	80	F	25270
South Australia	80	M	20397
South Australia	85	F	16220
South Australia	90	M	5231
South Australia	95	F	3103
South Australia	95	M	1249
South Australia	100	F	428
South Australia	100	M	147
Western Australia	0	F	15012
Western Australia	0	M	15832
Western Australia	1	F	15500
Western Australia	1	M	16342
Western Australia	2	F	15619
Western Australia	2	M	16673
Western Australia	3	F	15992
Western Australia	3	M	16943
Western Australia	4	F	16381
Western Australia	4	M	17469
Western Australia	5	F	16846
Western Australia	5	M	18009
Western Australia	6	F	16576
Western Australia	6	M	17727
Western Australia	7	F	16895
Western Australia	7	M	17583
Western Australia	8	F	16872
Western Australia	8	M	17780
Western Australia	9	F	16846
Western Australia	9	M	17516
Western Australia	10	F	16818
Western Australia	10	M	17718
Western Australia	11	F	16826
Western Australia	11	M	17688
Western Australia	12	F	16281
Western Australia	12	M	17513
Western Australia	13	F	16790
Western Australia	13	M	17642
Western Australia	14	F	16524
Western Australia	14	M	17579
Western Australia	15	F	15971
Western Australia	15	M	16744
Western Australia	16	F	15039
Western Australia	16	M	16090
Western Australia	17	F	14730
Western Australia	17	M	15829
Western Australia	18	F	14531
Western Australia	18	M	15004
Western Australia	19	F	14313
Western Australia	19	M	15017
Western Australia	20	F	14803
Western Australia	20	M	15758
Western Australia	21	F	15387
Western Australia	21	M	16007
Western Australia	22	F	15607
Western Australia	22	M	16393
Western Australia	23	F	15706
Western Australia	23	M	16360
Western Australia	24	F	16200
Western Australia	24	M	16599
Western Australia	25	F	16511
Western Australia	25	M	17258
Western Australia	26	F	17282
Western Australia	26	M	17753
Western Australia	27	F	17766
Western Australia	27	M	17691
Western Australia	28	F	18148
Western Australia	28	M	17393
Western Australia	29	F	18272
Western Australia	29	M	17967
Western Australia	30	F	19512
Western Australia	30	M	18612
Western Australia	31	F	19839
Western Australia	31	M	19061
Western Australia	32	F	20264
Western Australia	32	M	19180
Western Australia	33	F	20262
Western Australia	33	M	19392
Western Australia	34	F	20524
Western Australia	34	M	19665
Western Australia	35	F	20688
Western Australia	35	M	20082
Western Australia	36	F	20600
Western Australia	36	M	20028
Western Australia	37	F	20412
Western Australia	37	M	19946
Western Australia	38	F	20212
Western Australia	38	M	20039
Western Australia	39	F	19463
Western Australia	39	M	19434
Western Australia	40	F	19178
Western Australia	40	M	19174
Western Australia	41	F	18154
Western Australia	41	M	18091
Western Australia	42	F	17918
Western Australia	42	M	17639
Western Australia	43	F	17133
Western Australia	43	M	17357
Western Australia	44	F	17008
Western Australia	44	M	16930
Western Australia	45	F	17051
Western Australia	45	M	17204
Western Australia	46	F	17352
Western Australia	46	M	16909
Western Australia	47	F	17251
Western Australia	47	M	17016
Western Australia	48	F	17454
Western Australia	48	M	17549
Western Australia	49	F	18467
Western Australia	49	M	18394
Western Australia	50	F	18887
Western Australia	50	M	18791
Western Australia	51	F	17531
Western Australia	51	M	17559
Western Australia	52	F	17538
Western Australia	52	M	17479
Western Australia	53	F	16732
Western Australia	53	M	16649
Western Australia	54	F	16249
Western Australia	54	M	16207
Western Australia	55	F	16246
Western Australia	55	M	16119
Western Australia	56	F	16290
Western Australia	56	M	15963
Western Australia	57	F	16517
Western Australia	57	M	16332
Western Australia	58	F	16565
Western Australia	58	M	16461
Western Australia	59	F	16347
Western Australia	59	M	15940
Western Australia	60	F	16199
Western Australia	60	M	15893
Western Australia	61	F	15763
Western Australia	61	M	15140
Western Australia	62	F	15495
Western Australia	62	M	14669
Western Australia	63	F	14912
Western Australia	63	M	14190
Western Australia	64	F	14506
Western Australia	64	M	13900
Western Australia	65	F	14609
Western Australia	65	M	14005
Western Australia	66	F	14133
Western Australia	66	M	13012
Western Australia	67	F	13544
Western Australia	67	M	12510
Western Australia	68	F	13260
Western Australia	68	M	12316
Western Australia	69	F	12792
Western Australia	69	M	12012
Western Australia	70	F	12312
Western Australia	70	M	11908
Western Australia	71	F	11918
Western Australia	71	M	11391
Western Australia	72	F	11657
Western Australia	72	M	10960
Western Australia	73	F	11185
Western Australia	73	M	10864
Western Australia	74	F	11715
Western Australia	74	M	11297
Western Australia	75	F	9048
Western Australia	75	M	8671
Western Australia	76	F	8536
Western Australia	76	M	8163
Western Australia	77	F	8234
Western Australia	77	M	7750
Western Australia	78	F	7242
Western Australia	78	M	6580
Western Australia	79	F	7148
Western Australia	79	M	6645
Western Australia	80	F	28842
Western Australia	80	M	24274
Western Australia	85	F	17997
Western Australia	90	M	5399
Western Australia	95	F	2762
Western Australia	95	M	1245
Western Australia	100	F	412
Western Australia	100	M	102
Tasmania	0	F	2670
Tasmania	0	M	2819
Tasmania	1	F	2760
Tasmania	1	M	2886
Tasmania	2	F	2730
Tasmania	2	M	2933
Tasmania	3	F	2715
Tasmania	3	M	2911
Tasmania	4	F	2878
Tasmania	4	M	2973
Tasmania	5	F	2950
Tasmania	5	M	3189
Tasmania	6	F	2979
Tasmania	6	M	3121
Tasmania	7	F	3115
Tasmania	7	M	3176
Tasmania	8	F	3122
Tasmania	8	M	3221
Tasmania	9	F	3100
Tasmania	9	M	3170
Tasmania	10	F	3174
Tasmania	10	M	3391
Tasmania	11	F	3084
Tasmania	11	M	3338
Tasmania	12	F	3346
Tasmania	12	M	3471
Tasmania	13	F	3240
Tasmania	13	M	3441
Tasmania	14	F	3246
Tasmania	14	M	3480
Tasmania	15	F	3127
Tasmania	15	M	3356
Tasmania	16	F	3011
Tasmania	16	M	3238
Tasmania	17	F	2886
Tasmania	17	M	3047
Tasmania	18	F	2792
Tasmania	18	M	2944
Tasmania	19	F	2721
Tasmania	19	M	2936
Tasmania	20	F	2881
Tasmania	20	M	3017
Tasmania	21	F	2863
Tasmania	21	M	3136
Tasmania	22	F	3125
Tasmania	22	M	3096
Tasmania	23	F	3040
Tasmania	23	M	3184
Tasmania	24	F	3316
Tasmania	24	M	3364
Tasmania	25	F	3545
Tasmania	25	M	3585
Tasmania	26	F	3771
Tasmania	26	M	4011
Tasmania	27	F	3918
Tasmania	27	M	4071
Tasmania	28	F	3944
Tasmania	28	M	3986
Tasmania	29	F	3993
Tasmania	29	M	3928
Tasmania	30	F	4050
Tasmania	30	M	3965
Tasmania	31	F	3950
Tasmania	31	M	3927
Tasmania	32	F	3783
Tasmania	32	M	3762
Tasmania	33	F	3738
Tasmania	33	M	3564
Tasmania	34	F	3595
Tasmania	34	M	3562
Tasmania	35	F	3649
Tasmania	35	M	3526
Tasmania	36	F	3715
Tasmania	36	M	3434
Tasmania	37	F	3589
Tasmania	37	M	3333
Tasmania	38	F	3411
Tasmania	38	M	3277
Tasmania	39	F	3485
Tasmania	39	M	3290
Tasmania	40	F	3444
Tasmania	40	M	3089
Tasmania	41	F	3239
Tasmania	41	M	2992
Tasmania	42	F	3231
Tasmania	42	M	3078
Tasmania	43	F	3205
Tasmania	43	M	2958
Tasmania	44	F	3101
Tasmania	44	M	2917
Tasmania	45	F	3201
Tasmania	45	M	3082
Tasmania	46	F	3276
Tasmania	46	M	3093
Tasmania	47	F	3332
Tasmania	47	M	3208
Tasmania	48	F	3587
Tasmania	48	M	3232
Tasmania	49	F	3734
Tasmania	49	M	3481
Tasmania	50	F	3993
Tasmania	50	M	3625
Tasmania	51	F	3722
Tasmania	51	M	3484
Tasmania	52	F	3763
Tasmania	52	M	3512
Tasmania	53	F	3621
Tasmania	53	M	3378
Tasmania	54	F	3639
Tasmania	54	M	3239
Tasmania	55	F	3508
Tasmania	55	M	3163
Tasmania	56	F	3650
Tasmania	56	M	3400
Tasmania	57	F	3931
Tasmania	57	M	3683
Tasmania	58	F	3945
Tasmania	58	M	3702
Tasmania	59	F	4070
Tasmania	59	M	3935
Tasmania	60	F	4194
Tasmania	60	M	3860
Tasmania	61	F	4057
Tasmania	61	M	3722
Tasmania	62	F	3950
Tasmania	62	M	3710
Tasmania	63	F	3800
Tasmania	63	M	3692
Tasmania	64	F	3905
Tasmania	64	M	3503
Tasmania	65	F	3713
Tasmania	65	M	3646
Tasmania	66	F	3628
Tasmania	66	M	3455
Tasmania	67	F	3679
Tasmania	67	M	3228
Tasmania	68	F	3522
Tasmania	68	M	3409
Tasmania	69	F	3477
Tasmania	69	M	3379
Tasmania	70	F	3390
Tasmania	70	M	3206
Tasmania	71	F	3357
Tasmania	71	M	3163
Tasmania	72	F	3163
Tasmania	72	M	2948
Tasmania	73	F	3110
Tasmania	73	M	2979
Tasmania	74	F	3292
Tasmania	74	M	3236
Tasmania	75	F	2671
Tasmania	75	M	2418
Tasmania	76	F	2487
Tasmania	76	M	2228
Tasmania	77	F	2373
Tasmania	77	M	2200
Tasmania	78	F	2013
Tasmania	78	M	1870
Tasmania	79	F	1951
Tasmania	79	M	1816
Tasmania	80	F	7909
Tasmania	80	M	6705
Tasmania	85	F	4746
Tasmania	90	M	1381
Tasmania	95	F	684
Tasmania	95	M	263
Tasmania	100	F	79
Tasmania	100	M	21
Northern Territory	0	F	1492
Northern Territory	0	M	1566
Northern Territory	1	F	1583
Northern Territory	1	M	1758
Northern Territory	2	F	1572
Northern Territory	2	M	1665
Northern Territory	3	F	1528
Northern Territory	3	M	1716
Northern Territory	4	F	1601
Northern Territory	4	M	1746
Northern Territory	5	F	1668
Northern Territory	5	M	1694
Northern Territory	6	F	1667
Northern Territory	6	M	1820
Northern Territory	7	F	1579
Northern Territory	7	M	1723
Northern Territory	8	F	1662
Northern Territory	8	M	1633
Northern Territory	9	F	1706
Northern Territory	9	M	1692
Northern Territory	10	F	1589
Northern Territory	10	M	1708
Northern Territory	11	F	1560
Northern Territory	11	M	1728
Northern Territory	12	F	1525
Northern Territory	12	M	1614
Northern Territory	13	F	1479
Northern Territory	13	M	1606
Northern Territory	14	F	1464
Northern Territory	14	M	1561
Northern Territory	15	F	1440
Northern Territory	15	M	1482
Northern Territory	16	F	1363
Northern Territory	16	M	1462
Northern Territory	17	F	1316
Northern Territory	17	M	1464
Northern Territory	18	F	1383
Northern Territory	18	M	1468
Northern Territory	19	F	1356
Northern Territory	19	M	1438
Northern Territory	20	F	1361
Northern Territory	20	M	1619
Northern Territory	21	F	1364
Northern Territory	21	M	1538
Northern Territory	22	F	1470
Northern Territory	22	M	1646
Northern Territory	23	F	1585
Northern Territory	23	M	1755
Northern Territory	24	F	1690
Northern Territory	24	M	1769
Northern Territory	25	F	1999
Northern Territory	25	M	1945
Northern Territory	26	F	2037
Northern Territory	26	M	2057
Northern Territory	27	F	2164
Northern Territory	27	M	2054
Northern Territory	28	F	2222
Northern Territory	28	M	2111
Northern Territory	29	F	2248
Northern Territory	29	M	2090
Northern Territory	30	F	2456
Northern Territory	30	M	2261
Northern Territory	31	F	2297
Northern Territory	31	M	2212
Northern Territory	32	F	2198
Northern Territory	32	M	2120
Northern Territory	33	F	2190
Northern Territory	33	M	2062
Northern Territory	34	F	2146
Northern Territory	34	M	2013
Northern Territory	35	F	2101
Northern Territory	35	M	2095
Northern Territory	36	F	2143
Northern Territory	36	M	1844
Northern Territory	37	F	1983
Northern Territory	37	M	1961
Northern Territory	38	F	1890
Northern Territory	38	M	1881
Northern Territory	39	F	1786
Northern Territory	39	M	1724
Northern Territory	40	F	1887
Northern Territory	40	M	1890
Northern Territory	41	F	1688
Northern Territory	41	M	1596
Northern Territory	42	F	1640
Northern Territory	42	M	1670
Northern Territory	43	F	1617
Northern Territory	43	M	1438
Northern Territory	44	F	1432
Northern Territory	44	M	1562
Northern Territory	45	F	1560
Northern Territory	45	M	1539
Northern Territory	46	F	1395
Northern Territory	46	M	1488
Northern Territory	47	F	1488
Northern Territory	47	M	1485
Northern Territory	48	F	1514
Northern Territory	48	M	1527
