LGA_NAME21	CountryOfBirth	persons
Sutherland Shire	VNM	596
Sutherland Shire	WSM	51
Sutherland Shire	ZAF	1418
Sutherland Shire	ZWE	113
Sydney		27473
Sydney	AFG	72
Sydney	AUS	94475
Sydney	BGD	344
Sydney	BIH	166
Sydney	BRA	2271
Sydney	CAN	1161
Sydney	CHL	653
Sydney	CHN	16583
Sydney	DEU	1242
Sydney	EGY	245
Sydney	FJI	438
Sydney	FRA	1626
Sydney	GBR	11579
Sydney	GRC	666
Sydney	HKG	2534
Sydney	HRV	226
Sydney	IDN	5786
Sydney	IND	3875
Sydney	IRL	2352
Sydney	IRN	913
Sydney	IRQ	135
Sydney	ITA	1684
Sydney	JPN	1558
Sydney	KHM	162
Sydney	KOR	2332
Sydney	LBN	423
Sydney	LKA	485
Sydney	MKD	159
Sydney	MLT	126
Sydney	MMR	262
Sydney	MUS	155
Sydney	MYS	2780
Sydney	NLD	482
Sydney	NPL	438
Sydney	NZL	5715
Sydney	PAK	345
Sydney	PHL	2420
Sydney	PNG	156
Sydney	POL	715
Sydney	SGP	1153
Sydney	THA	6381
Sydney	TUR	635
Sydney	TWN	1241
Sydney	USA	2819
Sydney	VNM	2369
Sydney	WSM	35
Sydney	ZAF	1601
Sydney	ZWE	185
Tamworth Regional		4954
Tamworth Regional	AFG	3
Tamworth Regional	AUS	53174
Tamworth Regional	BGD	33
Tamworth Regional	BIH	4
Tamworth Regional	BRA	6
Tamworth Regional	CAN	52
Tamworth Regional	CHL	5
Tamworth Regional	CHN	264
Tamworth Regional	DEU	83
Tamworth Regional	EGY	40
Tamworth Regional	FJI	113
Tamworth Regional	FRA	24
Tamworth Regional	GBR	939
Tamworth Regional	GRC	16
Tamworth Regional	HKG	33
Tamworth Regional	HRV	9
Tamworth Regional	IDN	59
Tamworth Regional	IND	502
Tamworth Regional	IRL	53
Tamworth Regional	IRN	30
Tamworth Regional	IRQ	9
Tamworth Regional	ITA	35
Tamworth Regional	JPN	22
Tamworth Regional	KHM	10
Tamworth Regional	KOR	28
Tamworth Regional	LBN	20
Tamworth Regional	LKA	43
Tamworth Regional	MKD	3
Tamworth Regional	MLT	23
Tamworth Regional	MMR	64
Tamworth Regional	MYS	83
Tamworth Regional	NLD	79
Tamworth Regional	NPL	219
Tamworth Regional	NZL	437
Tamworth Regional	PAK	80
Tamworth Regional	PHL	537
Tamworth Regional	PNG	34
Tamworth Regional	POL	12
Tamworth Regional	SGP	20
Tamworth Regional	THA	80
Tamworth Regional	TWN	171
Tamworth Regional	USA	110
Tamworth Regional	VNM	348
Tamworth Regional	WSM	4
Tamworth Regional	ZAF	140
Tamworth Regional	ZWE	49
Temora		386
Temora	AUS	5361
Temora	CAN	3
Temora	CHL	4
Temora	CHN	3
Temora	DEU	12
Temora	EGY	6
Temora	FJI	5
Temora	FRA	7
Temora	GBR	99
Temora	HKG	5
Temora	IND	25
Temora	IRL	4
Temora	IRQ	3
Temora	ITA	7
Temora	KHM	6
Temora	KOR	3
Temora	LKA	5
Temora	MYS	3
Temora	NLD	11
Temora	NZL	18
Temora	PHL	39
Temora	PNG	3
Temora	USA	8
Temora	VNM	6
Temora	ZAF	7
Tenterfield		784
Tenterfield	AUS	5497
Tenterfield	CAN	4
Tenterfield	CHL	3
Tenterfield	CHN	9
Tenterfield	DEU	33
Tenterfield	EGY	4
Tenterfield	FRA	6
Tenterfield	GBR	165
Tenterfield	HKG	4
Tenterfield	IDN	4
Tenterfield	IND	23
Tenterfield	IRL	15
Tenterfield	ITA	15
Tenterfield	JPN	5
Tenterfield	LKA	9
Tenterfield	NLD	20
Tenterfield	NZL	96
Tenterfield	PHL	26
Tenterfield	PNG	8
Tenterfield	POL	6
Tenterfield	THA	5
Tenterfield	USA	18
Tenterfield	ZAF	18
The Hills Shire		9643
The Hills Shire	AFG	517
The Hills Shire	AUS	110358
The Hills Shire	BGD	680
The Hills Shire	BIH	113
The Hills Shire	BRA	225
The Hills Shire	CAN	316
The Hills Shire	CHL	320
The Hills Shire	CHN	12304
The Hills Shire	DEU	562
The Hills Shire	EGY	1119
The Hills Shire	FJI	1003
The Hills Shire	FRA	131
The Hills Shire	GBR	5825
The Hills Shire	GRC	283
The Hills Shire	HKG	2439
The Hills Shire	HRV	389
The Hills Shire	IDN	1174
The Hills Shire	IND	12577
The Hills Shire	IRL	601
The Hills Shire	IRN	2985
The Hills Shire	IRQ	227
The Hills Shire	ITA	1061
The Hills Shire	JPN	250
The Hills Shire	KHM	101
The Hills Shire	KOR	3197
The Hills Shire	LBN	907
The Hills Shire	LKA	3096
The Hills Shire	MKD	58
The Hills Shire	MLT	457
The Hills Shire	MMR	229
The Hills Shire	MUS	209
The Hills Shire	MYS	2058
The Hills Shire	NLD	336
The Hills Shire	NPL	571
The Hills Shire	NZL	2354
The Hills Shire	PAK	1759
The Hills Shire	PHL	3449
The Hills Shire	PNG	111
The Hills Shire	POL	486
The Hills Shire	SGP	792
The Hills Shire	THA	465
The Hills Shire	TUR	333
The Hills Shire	TWN	616
The Hills Shire	USA	970
The Hills Shire	VNM	796
The Hills Shire	WSM	39
The Hills Shire	ZAF	3038
The Hills Shire	ZWE	327
Tweed		8070
Tweed	AUS	75640
Tweed	BGD	4
Tweed	BIH	19
Tweed	BRA	394
Tweed	CAN	268
Tweed	CHL	25
Tweed	CHN	193
Tweed	DEU	478
Tweed	EGY	20
Tweed	FJI	90
Tweed	FRA	153
Tweed	GBR	5104
Tweed	GRC	36
Tweed	HKG	59
Tweed	HRV	29
Tweed	IDN	89
Tweed	IND	508
Tweed	IRL	194
Tweed	IRN	13
Tweed	IRQ	8
Tweed	ITA	196
Tweed	JPN	206
Tweed	KHM	9
Tweed	KOR	48
Tweed	LBN	14
Tweed	LKA	50
Tweed	MKD	11
Tweed	MLT	76
Tweed	MMR	7
Tweed	MUS	26
Tweed	MYS	123
Tweed	NLD	289
Tweed	NPL	50
Tweed	NZL	2691
Tweed	PAK	17
Tweed	PHL	573
Tweed	PNG	146
Tweed	POL	87
Tweed	SGP	64
Tweed	THA	228
Tweed	TUR	17
Tweed	TWN	29
Tweed	USA	413
Tweed	VNM	70
Tweed	WSM	20
Tweed	ZAF	470
Tweed	ZWE	76
Upper Hunter Shire		1123
Upper Hunter Shire	AUS	11947
Upper Hunter Shire	BGD	4
Upper Hunter Shire	BRA	16
Upper Hunter Shire	CAN	10
Upper Hunter Shire	CHN	109
Upper Hunter Shire	DEU	37
Upper Hunter Shire	FJI	6
Upper Hunter Shire	FRA	17
Upper Hunter Shire	GBR	304
Upper Hunter Shire	HKG	7
Upper Hunter Shire	IDN	6
Upper Hunter Shire	IND	45
Upper Hunter Shire	IRL	73
Upper Hunter Shire	ITA	5
Upper Hunter Shire	JPN	5
Upper Hunter Shire	KHM	3
Upper Hunter Shire	KOR	6
Upper Hunter Shire	LKA	13
Upper Hunter Shire	MLT	5
Upper Hunter Shire	MMR	3
Upper Hunter Shire	MYS	20
Upper Hunter Shire	NLD	33
Upper Hunter Shire	NPL	15
Upper Hunter Shire	NZL	204
Upper Hunter Shire	PAK	8
Upper Hunter Shire	PHL	88
Upper Hunter Shire	PNG	4
Upper Hunter Shire	SGP	9
Upper Hunter Shire	THA	9
Upper Hunter Shire	TWN	5
Upper Hunter Shire	USA	21
Upper Hunter Shire	VNM	6
Upper Hunter Shire	ZAF	42
Upper Hunter Shire	ZWE	14
Upper Lachlan Shire		804
Upper Lachlan Shire	AUS	7105
Upper Lachlan Shire	CAN	11
Upper Lachlan Shire	CHL	3
Upper Lachlan Shire	CHN	6
Upper Lachlan Shire	DEU	40
Upper Lachlan Shire	FJI	3
Upper Lachlan Shire	FRA	3
Upper Lachlan Shire	GBR	259
Upper Lachlan Shire	GRC	3
Upper Lachlan Shire	HKG	5
Upper Lachlan Shire	HRV	7
Upper Lachlan Shire	IDN	3
Upper Lachlan Shire	IND	9
Upper Lachlan Shire	IRL	9
Upper Lachlan Shire	ITA	15
Upper Lachlan Shire	KOR	3
Upper Lachlan Shire	LBN	11
Upper Lachlan Shire	LKA	10
Upper Lachlan Shire	MLT	3
Upper Lachlan Shire	MYS	9
Upper Lachlan Shire	NLD	20
Upper Lachlan Shire	NPL	7
Upper Lachlan Shire	NZL	78
Upper Lachlan Shire	PHL	12
Upper Lachlan Shire	PNG	8
Upper Lachlan Shire	THA	3
Upper Lachlan Shire	TWN	3
Upper Lachlan Shire	USA	14
Upper Lachlan Shire	VNM	9
Upper Lachlan Shire	ZAF	7
Uralla		487
Uralla	AUS	5098
Uralla	CAN	14
Uralla	CHN	4
Uralla	DEU	23
Uralla	FRA	3
Uralla	GBR	162
Uralla	IDN	8
Uralla	IND	3
Uralla	IRL	10
Uralla	ITA	7
Uralla	JPN	3
Uralla	KOR	3
Uralla	MYS	10
Uralla	NLD	9
Uralla	NZL	61
Uralla	PHL	4
Uralla	PNG	3
Uralla	SGP	6
Uralla	THA	13
Uralla	USA	13
Uralla	VNM	6
Uralla	ZAF	14
Wagga Wagga		4581
Wagga Wagga	AFG	44
Wagga Wagga	AUS	56132
Wagga Wagga	BGD	87
Wagga Wagga	BIH	4
Wagga Wagga	BRA	18
Wagga Wagga	CAN	60
Wagga Wagga	CHL	25
Wagga Wagga	CHN	346
Wagga Wagga	DEU	112
Wagga Wagga	EGY	127
Wagga Wagga	FJI	156
Wagga Wagga	FRA	24
Wagga Wagga	GBR	944
Wagga Wagga	GRC	34
Wagga Wagga	HKG	47
Wagga Wagga	HRV	15
Wagga Wagga	IDN	38
Wagga Wagga	IND	999
Wagga Wagga	IRL	94
Wagga Wagga	IRN	71
Wagga Wagga	IRQ	826
Wagga Wagga	ITA	67
Wagga Wagga	JPN	22
Wagga Wagga	KHM	3
Wagga Wagga	KOR	47
Wagga Wagga	LBN	19
Wagga Wagga	LKA	156
Wagga Wagga	MKD	5
Wagga Wagga	MLT	8
Wagga Wagga	MMR	224
Wagga Wagga	MUS	7
Wagga Wagga	MYS	152
Wagga Wagga	NLD	90
Wagga Wagga	NPL	189
Wagga Wagga	NZL	474
Wagga Wagga	PAK	119
Wagga Wagga	PHL	460
Wagga Wagga	PNG	40
Wagga Wagga	POL	15
Wagga Wagga	SGP	35
Wagga Wagga	THA	91
Wagga Wagga	TUR	34
Wagga Wagga	TWN	33
Wagga Wagga	USA	122
Wagga Wagga	VNM	88
Wagga Wagga	WSM	44
Wagga Wagga	ZAF	210
Wagga Wagga	ZWE	82
Walcha		344
Walcha	AUS	2530
Walcha	CHN	3
Walcha	DEU	11
Walcha	GBR	55
Walcha	HRV	4
Walcha	IND	3
Walcha	MYS	3
Walcha	NLD	12
Walcha	NZL	26
Walcha	USA	5
Walcha	ZAF	3
Walcha	ZWE	5
Walgett		1527
Walgett	AUS	3403
Walgett	BIH	3
Walgett	CAN	10
Walgett	CHN	14
Walgett	DEU	23
Walgett	FJI	4
Walgett	GBR	66
Walgett	GRC	3
Walgett	HRV	16
Walgett	IND	27
Walgett	IRL	4
Walgett	ITA	3
Walgett	JPN	3
Walgett	NLD	9
Walgett	NPL	4
Walgett	NZL	47
Walgett	PAK	6
Walgett	PHL	36
Walgett	PNG	4
Walgett	THA	12
Walgett	USA	13
Walgett	ZAF	4
Walgett	ZWE	3
Warren		327
Warren	AUS	2104
Warren	BGD	3
Warren	DEU	4
Warren	EGY	3
Warren	FRA	3
Warren	GBR	22
Warren	IND	5
Warren	JPN	4
Warren	MYS	4
Warren	NZL	18
Warren	PHL	23
Warren	THA	3
Warren	TWN	6
Warren	ZAF	11
Warrumbungle Shire		1369
Warrumbungle Shire	AUS	7365
Warrumbungle Shire	CAN	9
Warrumbungle Shire	CHN	12
Warrumbungle Shire	DEU	29
Warrumbungle Shire	FJI	3
Warrumbungle Shire	FRA	6
Warrumbungle Shire	GBR	172
Warrumbungle Shire	GRC	8
Warrumbungle Shire	HKG	5
Warrumbungle Shire	IDN	6
Warrumbungle Shire	IND	25
Warrumbungle Shire	IRL	4
Warrumbungle Shire	ITA	12
Warrumbungle Shire	LKA	3
Warrumbungle Shire	MLT	5
Warrumbungle Shire	MYS	5
Warrumbungle Shire	NLD	20
Warrumbungle Shire	NPL	7
Warrumbungle Shire	NZL	57
Warrumbungle Shire	PHL	36
Warrumbungle Shire	PNG	9
Warrumbungle Shire	SGP	3
Warrumbungle Shire	THA	3
Warrumbungle Shire	USA	19
Warrumbungle Shire	VNM	6
Warrumbungle Shire	ZAF	25
Warrumbungle Shire	ZWE	6
Waverley		9493
Waverley	AFG	9
Waverley	AUS	36322
Waverley	BGD	24
Waverley	BIH	25
Waverley	BRA	1236
Waverley	CAN	432
Waverley	CHL	409
Waverley	CHN	797
Waverley	DEU	566
Waverley	EGY	130
Waverley	FJI	70
Waverley	FRA	895
Waverley	GBR	6186
Waverley	GRC	224
Waverley	HKG	289
Waverley	HRV	61
Waverley	IDN	192
Waverley	IND	326
Waverley	IRL	1107
Waverley	IRN	127
Waverley	IRQ	38
Waverley	ITA	871
Waverley	JPN	252
Waverley	KHM	4
Waverley	KOR	183
Waverley	LBN	95
Waverley	LKA	59
Waverley	MKD	37
Waverley	MLT	58
Waverley	MMR	13
Waverley	MUS	39
Waverley	MYS	191
Waverley	NLD	217
Waverley	NPL	36
Waverley	NZL	1594
Waverley	PAK	31
Waverley	PHL	479
Waverley	PNG	43
Waverley	POL	300
Waverley	SGP	234
Waverley	THA	193
Waverley	TUR	100
Waverley	TWN	79
Waverley	USA	1206
Waverley	VNM	127
Waverley	WSM	9
Waverley	ZAF	3097
Waverley	ZWE	105
Weddin		337
Weddin	AUS	3094
Weddin	BGD	4
Weddin	DEU	7
Weddin	EGY	3
Weddin	GBR	65
Weddin	GRC	6
Weddin	HKG	3
Weddin	IND	9
Weddin	ITA	3
Weddin	MLT	4
Weddin	NLD	7
Weddin	NZL	17
Weddin	PHL	12
Weddin	USA	8
Weddin	VNM	6
Weddin	ZWE	3
Wentworth		1091
Wentworth	AUS	5969
Wentworth	CHN	5
Wentworth	DEU	15
Wentworth	FJI	3
Wentworth	FRA	6
Wentworth	GBR	93
Wentworth	HRV	6
Wentworth	IND	23
Wentworth	IRL	3
Wentworth	ITA	36
Wentworth	KOR	6
Wentworth	MLT	5
Wentworth	MYS	25
Wentworth	NLD	16
Wentworth	NPL	3
Wentworth	NZL	61
Wentworth	PAK	3
Wentworth	PHL	28
Wentworth	PNG	3
Wentworth	SGP	3
Wentworth	THA	16
Wentworth	TWN	3
Wentworth	USA	9
Wentworth	ZAF	10
Wentworth	ZWE	4
Willoughby		4709
Willoughby	AFG	19
Willoughby	AUS	38174
Willoughby	BGD	85
Willoughby	BIH	25
Willoughby	BRA	227
Willoughby	CAN	263
Willoughby	CHL	73
Willoughby	CHN	8311
Willoughby	DEU	248
Willoughby	EGY	165
Willoughby	FJI	125
Willoughby	FRA	215
Willoughby	GBR	2974
Willoughby	GRC	152
Willoughby	HKG	2788
Willoughby	HRV	279
Willoughby	IDN	772
Willoughby	IND	2350
Willoughby	IRL	268
Willoughby	IRN	561
Willoughby	IRQ	37
Willoughby	ITA	461
Willoughby	JPN	1370
Willoughby	KHM	39
Willoughby	KOR	1582
Willoughby	LBN	246
Willoughby	LKA	193
Willoughby	MKD	54
Willoughby	MLT	18
Willoughby	MMR	48
Willoughby	MUS	43
Willoughby	MYS	1209
Willoughby	NLD	131
Willoughby	NPL	461
Willoughby	NZL	1303
Willoughby	PAK	138
Willoughby	PHL	1023
Willoughby	PNG	248
Willoughby	POL	167
Willoughby	SGP	522
Willoughby	THA	611
Willoughby	TUR	124
Willoughby	TWN	915
Willoughby	USA	648
Willoughby	VNM	458
Willoughby	WSM	4
Willoughby	ZAF	720
Willoughby	ZWE	49
Wingecarribee		3726
Wingecarribee	AFG	3
Wingecarribee	AUS	40452
Wingecarribee	BGD	27
Wingecarribee	BIH	14
Wingecarribee	BRA	24
Wingecarribee	CAN	148
Wingecarribee	CHL	43
Wingecarribee	CHN	176
Wingecarribee	DEU	293
Wingecarribee	EGY	31
Wingecarribee	FJI	62
Wingecarribee	FRA	88
Wingecarribee	GBR	3381
Wingecarribee	GRC	64
Wingecarribee	HKG	95
Wingecarribee	HRV	54
Wingecarribee	IDN	45
Wingecarribee	IND	409
Wingecarribee	IRL	153
Wingecarribee	IRN	37
Wingecarribee	IRQ	15
Wingecarribee	ITA	209
Wingecarribee	JPN	38
Wingecarribee	KHM	13
Wingecarribee	KOR	40
Wingecarribee	LBN	37
Wingecarribee	LKA	56
Wingecarribee	MKD	36
Wingecarribee	MLT	59
Wingecarribee	MMR	12
Wingecarribee	MUS	27
Wingecarribee	MYS	69
Wingecarribee	NLD	184
Wingecarribee	NPL	408
Wingecarribee	NZL	804
Wingecarribee	PAK	32
Wingecarribee	PHL	252
Wingecarribee	PNG	44
Wingecarribee	POL	83
Wingecarribee	SGP	57
Wingecarribee	THA	118
Wingecarribee	TUR	22
Wingecarribee	TWN	65
Wingecarribee	USA	277
Wingecarribee	VNM	48
Wingecarribee	WSM	8
Wingecarribee	ZAF	335
Wingecarribee	ZWE	47
Wollondilly		3289
Wollondilly	AFG	3
Wollondilly	AUS	45413
Wollondilly	BGD	17
Wollondilly	BIH	23
Wollondilly	BRA	10
Wollondilly	CAN	47
Wollondilly	CHL	66
Wollondilly	CHN	137
Wollondilly	DEU	181
Wollondilly	EGY	39
Wollondilly	FJI	55
Wollondilly	FRA	33
Wollondilly	GBR	2080
Wollondilly	GRC	61
Wollondilly	HKG	12
Wollondilly	HRV	98
Wollondilly	IDN	28
Wollondilly	IND	99
Wollondilly	IRL	153
Wollondilly	IRN	24
Wollondilly	IRQ	50
Wollondilly	ITA	210
Wollondilly	JPN	7
Wollondilly	KHM	32
Wollondilly	KOR	17
Wollondilly	LBN	130
Wollondilly	LKA	22
Wollondilly	MKD	33
Wollondilly	MLT	191
Wollondilly	MUS	30
Wollondilly	MYS	33
Wollondilly	NLD	118
Wollondilly	NPL	7
Wollondilly	NZL	513
Wollondilly	PAK	13
Wollondilly	PHL	141
Wollondilly	PNG	23
Wollondilly	POL	47
Wollondilly	SGP	24
Wollondilly	THA	66
Wollondilly	TUR	21
Wollondilly	USA	122
Wollondilly	VNM	46
Wollondilly	WSM	13
Wollondilly	ZAF	147
Wollondilly	ZWE	46
Wollongong		15570
Wollongong	AFG	51
Wollongong	AUS	160648
Wollongong	BGD	217
Wollongong	BIH	332
Wollongong	BRA	208
Wollongong	CAN	507
Wollongong	CHL	525
Wollongong	CHN	1878
Wollongong	DEU	1023
Wollongong	EGY	172
Wollongong	FJI	233
Wollongong	FRA	216
Wollongong	GBR	9728
Wollongong	GRC	659
Wollongong	HKG	209
Wollongong	HRV	750
Wollongong	IDN	294
Wollongong	IND	2315
Wollongong	IRL	504
Wollongong	IRN	319
Wollongong	IRQ	441
Wollongong	ITA	2317
Wollongong	JPN	197
Wollongong	KHM	44
Wollongong	KOR	321
Wollongong	LBN	705
Wollongong	LKA	299
Wollongong	MKD	2954
Wollongong	MLT	361
Wollongong	MMR	275
Wollongong	MUS	36
Wollongong	MYS	366
Wollongong	NLD	698
Wollongong	NPL	327
Wollongong	NZL	2313
Wollongong	PAK	460
Wollongong	PHL	1332
Wollongong	PNG	87
Wollongong	POL	347
Wollongong	SGP	149
Wollongong	THA	746
Wollongong	TUR	591
Wollongong	TWN	102
Wollongong	USA	831
Wollongong	VNM	964
Wollongong	WSM	46
Wollongong	ZAF	757
Wollongong	ZWE	134
Woollahra		5325
Woollahra	AFG	3
Woollahra	AUS	32804
Woollahra	BGD	17
Woollahra	BIH	20
Woollahra	BRA	282
Woollahra	CAN	229
Woollahra	CHL	69
Woollahra	CHN	1099
Woollahra	DEU	363
Woollahra	EGY	125
Woollahra	FJI	73
Woollahra	FRA	360
Woollahra	GBR	3754
Woollahra	GRC	145
Woollahra	HKG	553
Woollahra	HRV	57
Woollahra	IDN	141
Woollahra	IND	284
Woollahra	IRL	344
Woollahra	IRN	137
Woollahra	IRQ	32
Woollahra	ITA	362
Woollahra	JPN	189
Woollahra	KHM	11
Woollahra	KOR	122
Woollahra	LBN	69
Woollahra	LKA	78
Woollahra	MKD	15
Woollahra	MLT	29
Woollahra	MMR	17
Woollahra	MUS	4
Woollahra	MYS	280
Woollahra	NLD	123
Woollahra	NPL	20
Woollahra	NZL	1429
Woollahra	PAK	19
Woollahra	PHL	285
Woollahra	PNG	64
Woollahra	POL	218
Woollahra	SGP	292
Woollahra	THA	151
Woollahra	TUR	69
Woollahra	TWN	85
Woollahra	USA	904
Woollahra	VNM	140
Woollahra	WSM	5
Woollahra	ZAF	2213
Woollahra	ZWE	85
Yass Valley		1061
Yass Valley	AUS	14535
Yass Valley	BGD	11
Yass Valley	BRA	10
Yass Valley	CAN	35
Yass Valley	CHL	11
Yass Valley	CHN	28
Yass Valley	DEU	65
Yass Valley	EGY	12
Yass Valley	FJI	7
Yass Valley	FRA	11
Yass Valley	GBR	689
Yass Valley	GRC	14
Yass Valley	HKG	9
Yass Valley	HRV	33
Yass Valley	IDN	13
Yass Valley	IND	53
Yass Valley	IRL	46
Yass Valley	IRN	6
Yass Valley	ITA	30
Yass Valley	JPN	6
Yass Valley	KHM	9
Yass Valley	KOR	13
Yass Valley	LBN	3
Yass Valley	LKA	18
Yass Valley	MLT	12
Yass Valley	MYS	24
Yass Valley	NLD	35
Yass Valley	NPL	8
Yass Valley	NZL	170
Yass Valley	PAK	12
Yass Valley	PHL	41
Yass Valley	PNG	32
Yass Valley	POL	19
Yass Valley	SGP	8
Yass Valley	THA	26
Yass Valley	USA	81
Yass Valley	VNM	19
Yass Valley	ZAF	60
Yass Valley	ZWE	13
Unincorporated NSW		98
Unincorporated NSW	AUS	824
Unincorporated NSW	CAN	7
Unincorporated NSW	CHL	7
Unincorporated NSW	FJI	9
Unincorporated NSW	GBR	17
Unincorporated NSW	JPN	4
Unincorporated NSW	MYS	6
Unincorporated NSW	NZL	23
Unincorporated NSW	PNG	3
Unincorporated NSW	TWN	3
No usual address (NSW)		3805
No usual address (NSW)	AFG	7
No usual address (NSW)	AUS	5912
No usual address (NSW)	BGD	6
No usual address (NSW)	BRA	21
No usual address (NSW)	CAN	26
No usual address (NSW)	CHL	17
No usual address (NSW)	CHN	86
No usual address (NSW)	DEU	30
No usual address (NSW)	EGY	13
No usual address (NSW)	FJI	23
No usual address (NSW)	FRA	56
No usual address (NSW)	GBR	359
No usual address (NSW)	GRC	10
No usual address (NSW)	HKG	32
No usual address (NSW)	HRV	8
No usual address (NSW)	IDN	32
No usual address (NSW)	IND	78
No usual address (NSW)	IRL	29
No usual address (NSW)	IRN	28
No usual address (NSW)	IRQ	10
No usual address (NSW)	ITA	31
No usual address (NSW)	JPN	14
No usual address (NSW)	KHM	5
No usual address (NSW)	KOR	21
No usual address (NSW)	LBN	20
No usual address (NSW)	LKA	12
No usual address (NSW)	MKD	4
No usual address (NSW)	MLT	6
No usual address (NSW)	MUS	3
No usual address (NSW)	MYS	67
No usual address (NSW)	NLD	37
No usual address (NSW)	NPL	17
No usual address (NSW)	NZL	194
No usual address (NSW)	PAK	14
No usual address (NSW)	PHL	50
No usual address (NSW)	PNG	16
No usual address (NSW)	POL	14
No usual address (NSW)	SGP	10
No usual address (NSW)	THA	12
No usual address (NSW)	TUR	10
No usual address (NSW)	TWN	43
No usual address (NSW)	USA	64
No usual address (NSW)	VNM	34
No usual address (NSW)	WSM	4
No usual address (NSW)	ZAF	55
No usual address (NSW)	ZWE	4
Alpine		1194
Alpine	AUS	10335
Alpine	BRA	3
Alpine	CAN	52
Alpine	CHL	7
Alpine	CHN	19
Alpine	DEU	111
Alpine	FJI	5
Alpine	FRA	22
Alpine	GBR	533
Alpine	GRC	5
Alpine	HKG	11
Alpine	HRV	12
Alpine	IDN	15
Alpine	IND	39
Alpine	IRL	22
Alpine	ITA	233
Alpine	JPN	9
Alpine	KHM	3
Alpine	KOR	5
Alpine	LBN	3
Alpine	LKA	6
Alpine	MLT	6
Alpine	MMR	19
Alpine	MYS	27
Alpine	NLD	80
Alpine	NPL	30
Alpine	NZL	166
Alpine	PHL	85
Alpine	PNG	8
Alpine	POL	13
Alpine	SGP	4
Alpine	THA	15
Alpine	TWN	10
Alpine	USA	53
Alpine	VNM	4
Alpine	ZAF	46
Alpine	ZWE	8
Ararat		960
Ararat	AFG	10
Ararat	AUS	9720
Ararat	BGD	3
Ararat	BIH	3
Ararat	CAN	6
Ararat	CHL	6
Ararat	CHN	37
Ararat	DEU	45
Ararat	EGY	8
Ararat	FJI	10
Ararat	FRA	4
Ararat	GBR	272
Ararat	GRC	10
Ararat	HKG	9
Ararat	HRV	7
Ararat	IDN	19
Ararat	IND	127
Ararat	IRL	13
Ararat	IRN	5
Ararat	IRQ	5
Ararat	ITA	28
Ararat	KOR	9
Ararat	LBN	6
Ararat	LKA	10
Ararat	MKD	4
Ararat	MLT	4
Ararat	MUS	4
Ararat	MYS	5
Ararat	NLD	37
Ararat	NPL	14
Ararat	NZL	187
Ararat	PAK	35
Ararat	PHL	84
Ararat	PNG	4
Ararat	POL	6
Ararat	SGP	7
Ararat	THA	10
Ararat	TUR	9
Ararat	TWN	46
Ararat	USA	25
Ararat	VNM	31
Ararat	WSM	38
Ararat	ZAF	14
Ararat	ZWE	3
Ballarat		6864
Ballarat	AFG	18
Ballarat	AUS	95207
Ballarat	BGD	93
Ballarat	BIH	15
Ballarat	BRA	43
Ballarat	CAN	140
Ballarat	CHL	32
Ballarat	CHN	677
Ballarat	DEU	310
Ballarat	EGY	48
Ballarat	FJI	70
Ballarat	FRA	61
Ballarat	GBR	2897
Ballarat	GRC	66
Ballarat	HKG	72
Ballarat	HRV	129
Ballarat	IDN	90
Ballarat	IND	1846
Ballarat	IRL	181
Ballarat	IRN	72
Ballarat	IRQ	51
Ballarat	ITA	173
Ballarat	JPN	88
Ballarat	KHM	21
Ballarat	KOR	66
Ballarat	LBN	14
Ballarat	LKA	249
Ballarat	MKD	15
Ballarat	MLT	70
Ballarat	MMR	17
Ballarat	MUS	35
Ballarat	MYS	249
Ballarat	NLD	495
Ballarat	NPL	212
Ballarat	NZL	969
Ballarat	PAK	184
Ballarat	PHL	631
Ballarat	PNG	39
Ballarat	POL	56
Ballarat	SGP	76
Ballarat	THA	159
Ballarat	TUR	21
Ballarat	TWN	53
Ballarat	USA	314
Ballarat	VNM	170
Ballarat	WSM	18
Ballarat	ZAF	268
Ballarat	ZWE	93
Banyule		7566
Banyule	AFG	30
Banyule	AUS	91428
Banyule	BGD	64
Banyule	BIH	110
Banyule	BRA	79
Banyule	CAN	248
Banyule	CHL	101
Banyule	CHN	3780
Banyule	DEU	512
Banyule	EGY	245
Banyule	FJI	95
Banyule	FRA	142
Banyule	GBR	4043
Banyule	GRC	1072
Banyule	HKG	516
Banyule	HRV	362
Banyule	IDN	309
Banyule	IND	2450
Banyule	IRL	439
Banyule	IRN	753
Banyule	IRQ	89
Banyule	ITA	2014
Banyule	JPN	262
Banyule	KHM	54
Banyule	KOR	252
Banyule	LBN	353
Banyule	LKA	930
Banyule	MKD	427
Banyule	MLT	206
Banyule	MMR	36
Banyule	MUS	141
Banyule	MYS	1159
Banyule	NLD	233
Banyule	NPL	172
Banyule	NZL	1482
Banyule	PAK	176
Banyule	PHL	696
Banyule	PNG	64
Banyule	POL	251
Banyule	SGP	339
Banyule	THA	316
Banyule	TUR	106
Banyule	TWN	192
Banyule	USA	538
Banyule	VNM	769
Banyule	WSM	23
Banyule	ZAF	537
Banyule	ZWE	71
Bass Coast		3590
Bass Coast	AFG	3
Bass Coast	AUS	31517
Bass Coast	BGD	6
Bass Coast	BIH	3
Bass Coast	BRA	15
Bass Coast	CAN	59
Bass Coast	CHL	38
Bass Coast	CHN	84
Bass Coast	DEU	227
Bass Coast	EGY	23
