LGA_NAME16	Age	Sex	persons
Bayside (NSW)	15-19	M	4081
Bayside (NSW)	20-24	F	6537
Bayside (NSW)	20-24	M	7181
Bayside (NSW)	25-34	F	18122
Bayside (NSW)	25-34	M	18415
Bayside (NSW)	35-44	F	13045
Bayside (NSW)	35-44	M	13509
Bayside (NSW)	45-54	F	10586
Bayside (NSW)	45-54	M	10037
Bayside (NSW)	55-64	F	8943
Bayside (NSW)	55-64	M	8551
Bayside (NSW)	65-74	F	7049
Bayside (NSW)	65-74	M	6440
Bayside (NSW)	75-84	F	4745
Bayside (NSW)	75-84	M	3961
Bayside (NSW)	85+	F	2247
Bayside (NSW)	85+	M	1557
Bega Valley	0-4	F	734
Bega Valley	0-4	M	776
Bega Valley	5-14	F	1892
Bega Valley	5-14	M	2029
Bega Valley	15-19	F	833
Bega Valley	15-19	M	929
Bega Valley	20-24	F	612
Bega Valley	20-24	M	672
Bega Valley	25-34	F	1549
Bega Valley	25-34	M	1479
Bega Valley	35-44	F	1777
Bega Valley	35-44	M	1563
Bega Valley	45-54	F	2286
Bega Valley	45-54	M	2067
Bega Valley	55-64	F	3383
Bega Valley	55-64	M	2949
Bega Valley	65-74	F	3055
Bega Valley	65-74	M	3170
Bega Valley	75-84	F	1574
Bega Valley	75-84	M	1529
Bega Valley	85+	F	618
Bega Valley	85+	M	471
Bellingen	0-4	F	267
Bellingen	0-4	M	278
Bellingen	5-14	F	815
Bellingen	5-14	M	857
Bellingen	15-19	F	347
Bellingen	15-19	M	358
Bellingen	20-24	F	191
Bellingen	20-24	M	211
Bellingen	25-34	F	529
Bellingen	25-34	M	509
Bellingen	35-44	F	687
Bellingen	35-44	M	616
Bellingen	45-54	F	969
Bellingen	45-54	M	799
Bellingen	55-64	F	1217
Bellingen	55-64	M	1044
Bellingen	65-74	F	1025
Bellingen	65-74	M	1084
Bellingen	75-84	F	547
Bellingen	75-84	M	509
Bellingen	85+	F	240
Bellingen	85+	M	155
Berrigan	0-4	F	191
Berrigan	0-4	M	189
Berrigan	5-14	F	494
Berrigan	5-14	M	467
Berrigan	15-19	F	213
Berrigan	15-19	M	234
Berrigan	20-24	F	144
Berrigan	20-24	M	144
Berrigan	25-34	F	371
Berrigan	25-34	M	359
Berrigan	35-44	F	427
Berrigan	35-44	M	364
Berrigan	45-54	F	485
Berrigan	45-54	M	488
Berrigan	55-64	F	674
Berrigan	55-64	M	605
Berrigan	65-74	F	767
Berrigan	65-74	M	824
Berrigan	75-84	F	463
Berrigan	75-84	M	437
Berrigan	85+	F	179
Berrigan	85+	M	161
Blacktown	0-4	F	14536
Blacktown	0-4	M	15368
Blacktown	5-14	F	29368
Blacktown	5-14	M	30847
Blacktown	15-19	F	11728
Blacktown	15-19	M	12642
Blacktown	20-24	F	12575
Blacktown	20-24	M	13849
Blacktown	25-34	F	30500
Blacktown	25-34	M	28760
Blacktown	35-44	F	33552
Blacktown	35-44	M	33837
Blacktown	45-54	F	23661
Blacktown	45-54	M	23905
Blacktown	55-64	F	19299
Blacktown	55-64	M	18574
Blacktown	65-74	F	14280
Blacktown	65-74	M	12744
Blacktown	75-84	F	6641
Blacktown	75-84	M	5790
Blacktown	85+	F	2753
Blacktown	85+	M	1559
Bland	0-4	F	172
Bland	0-4	M	184
Bland	5-14	F	363
Bland	5-14	M	374
Bland	15-19	F	152
Bland	15-19	M	138
Bland	20-24	F	123
Bland	20-24	M	128
Bland	25-34	F	278
Bland	25-34	M	299
Bland	35-44	F	331
Bland	35-44	M	296
Bland	45-54	F	324
Bland	45-54	M	319
Bland	55-64	F	357
Bland	55-64	M	433
Bland	65-74	F	332
Bland	65-74	M	348
Bland	75-84	F	213
Bland	75-84	M	200
Bland	85+	F	115
Bland	85+	M	72
Blayney	0-4	F	208
Blayney	0-4	M	241
Blayney	5-14	F	534
Blayney	5-14	M	535
Blayney	15-19	F	218
Blayney	15-19	M	247
Blayney	20-24	F	156
Blayney	20-24	M	161
Blayney	25-34	F	418
Blayney	25-34	M	371
Blayney	35-44	F	415
Blayney	35-44	M	363
Blayney	45-54	F	519
Blayney	45-54	M	486
Blayney	55-64	F	557
Blayney	55-64	M	558
Blayney	65-74	F	412
Blayney	65-74	M	467
Blayney	75-84	F	240
Blayney	75-84	M	242
Blayney	85+	F	94
Blayney	85+	M	69
Blue Mountains	0-4	F	1905
Blue Mountains	0-4	M	1978
Blue Mountains	5-14	F	4765
Blue Mountains	5-14	M	4979
Blue Mountains	15-19	F	2194
Blue Mountains	15-19	M	2472
Blue Mountains	20-24	F	1584
Blue Mountains	20-24	M	1834
Blue Mountains	25-34	F	3629
Blue Mountains	25-34	M	3492
Blue Mountains	35-44	F	5006
Blue Mountains	35-44	M	4582
Blue Mountains	45-54	F	5695
Blue Mountains	45-54	M	5261
Blue Mountains	55-64	F	5971
Blue Mountains	55-64	M	5232
Blue Mountains	65-74	F	5497
Blue Mountains	65-74	M	5014
Blue Mountains	75-84	F	2897
Blue Mountains	75-84	M	2362
Blue Mountains	85+	F	1108
Blue Mountains	85+	M	657
Bogan	0-4	F	81
Bogan	0-4	M	78
Bogan	5-14	F	159
Bogan	5-14	M	157
Bogan	15-19	F	65
Bogan	15-19	M	87
Bogan	20-24	F	59
Bogan	20-24	M	83
Bogan	25-34	F	175
Bogan	25-34	M	149
Bogan	35-44	F	105
Bogan	35-44	M	116
Bogan	45-54	F	176
Bogan	45-54	M	165
Bogan	55-64	F	148
Bogan	55-64	M	172
Bogan	65-74	F	103
Bogan	65-74	M	120
Bogan	75-84	F	109
Bogan	75-84	M	94
Bogan	85+	F	39
Bogan	85+	M	31
Bourke	0-4	F	82
Bourke	0-4	M	93
Bourke	5-14	F	168
Bourke	5-14	M	169
Bourke	15-19	F	62
Bourke	15-19	M	65
Bourke	20-24	F	70
Bourke	20-24	M	64
Bourke	25-34	F	179
Bourke	25-34	M	137
Bourke	35-44	F	138
Bourke	35-44	M	130
Bourke	45-54	F	144
Bourke	45-54	M	152
Bourke	55-64	F	152
Bourke	55-64	M	164
Bourke	65-74	F	101
Bourke	65-74	M	112
Bourke	75-84	F	53
Bourke	75-84	M	52
Bourke	85+	F	22
Bourke	85+	M	14
Brewarrina	0-4	F	43
Brewarrina	0-4	M	48
Brewarrina	5-14	F	83
Brewarrina	5-14	M	98
Brewarrina	15-19	F	36
Brewarrina	15-19	M	45
Brewarrina	20-24	F	41
Brewarrina	20-24	M	39
Brewarrina	25-34	F	121
Brewarrina	25-34	M	89
Brewarrina	35-44	F	65
Brewarrina	35-44	M	64
Brewarrina	45-54	F	96
Brewarrina	45-54	M	71
Brewarrina	55-64	F	94
Brewarrina	55-64	M	112
Brewarrina	65-74	F	62
Brewarrina	65-74	M	74
Brewarrina	75-84	F	26
Brewarrina	75-84	M	26
Brewarrina	85+	F	14
Brewarrina	85+	M	8
Broken Hill	0-4	F	483
Broken Hill	0-4	M	486
Broken Hill	5-14	F	1019
Broken Hill	5-14	M	1008
Broken Hill	15-19	F	452
Broken Hill	15-19	M	519
Broken Hill	20-24	F	424
Broken Hill	20-24	M	475
Broken Hill	25-34	F	1128
Broken Hill	25-34	M	1050
Broken Hill	35-44	F	962
Broken Hill	35-44	M	921
Broken Hill	45-54	F	993
Broken Hill	45-54	M	1015
Broken Hill	55-64	F	1320
Broken Hill	55-64	M	1244
Broken Hill	65-74	F	1112
Broken Hill	65-74	M	1101
Broken Hill	75-84	F	735
Broken Hill	75-84	M	542
Broken Hill	85+	F	388
Broken Hill	85+	M	205
Burwood	0-4	F	763
Burwood	0-4	M	766
Burwood	5-14	F	1682
Burwood	5-14	M	1583
Burwood	15-19	F	970
Burwood	15-19	M	861
Burwood	20-24	F	2383
Burwood	20-24	M	2613
Burwood	25-34	F	4297
Burwood	25-34	M	4507
Burwood	35-44	F	2477
Burwood	35-44	M	2530
Burwood	45-54	F	2416
Burwood	45-54	M	2087
Burwood	55-64	F	2121
Burwood	55-64	M	1987
Burwood	65-74	F	1618
Burwood	65-74	M	1407
Burwood	75-84	F	1107
Burwood	75-84	M	853
Burwood	85+	F	718
Burwood	85+	M	461
Byron	0-4	F	857
Byron	0-4	M	877
Byron	5-14	F	2029
Byron	5-14	M	2052
Byron	15-19	F	840
Byron	15-19	M	862
Byron	20-24	F	832
Byron	20-24	M	648
Byron	25-34	F	2629
Byron	25-34	M	2240
Byron	35-44	F	2719
Byron	35-44	M	2432
Byron	45-54	F	2796
Byron	45-54	M	2403
Byron	55-64	F	2726
Byron	55-64	M	2472
Byron	65-74	F	2171
Byron	65-74	M	2318
Byron	75-84	F	833
Byron	75-84	M	802
Byron	85+	F	370
Byron	85+	M	212
Cabonne	0-4	F	375
Cabonne	0-4	M	380
Cabonne	5-14	F	993
Cabonne	5-14	M	1054
Cabonne	15-19	F	426
Cabonne	15-19	M	450
Cabonne	20-24	F	289
Cabonne	20-24	M	335
Cabonne	25-34	F	610
Cabonne	25-34	M	528
Cabonne	35-44	F	796
Cabonne	35-44	M	747
Cabonne	45-54	F	938
Cabonne	45-54	M	899
Cabonne	55-64	F	1011
Cabonne	55-64	M	974
Cabonne	65-74	F	795
Cabonne	65-74	M	882
Cabonne	75-84	F	485
Cabonne	75-84	M	480
Cabonne	85+	F	204
Cabonne	85+	M	132
Camden	0-4	F	5417
Camden	0-4	M	5771
Camden	5-14	F	9246
Camden	5-14	M	9659
Camden	15-19	F	3698
Camden	15-19	M	3800
Camden	20-24	F	3536
Camden	20-24	M	3453
Camden	25-34	F	10296
Camden	25-34	M	9159
Camden	35-44	F	9542
Camden	35-44	M	9298
Camden	45-54	F	7153
Camden	45-54	M	7123
Camden	55-64	F	5433
Camden	55-64	M	4889
Camden	65-74	F	3786
Camden	65-74	M	3412
Camden	75-84	F	1833
Camden	75-84	M	1596
Camden	85+	F	793
Camden	85+	M	428
Campbelltown (NSW)	0-4	F	6442
Campbelltown (NSW)	0-4	M	6665
Campbelltown (NSW)	5-14	F	12597
Campbelltown (NSW)	5-14	M	13159
Campbelltown (NSW)	15-19	F	5321
Campbelltown (NSW)	15-19	M	5604
Campbelltown (NSW)	20-24	F	5479
Campbelltown (NSW)	20-24	M	5802
Campbelltown (NSW)	25-34	F	13589
Campbelltown (NSW)	25-34	M	12016
Campbelltown (NSW)	35-44	F	13440
Campbelltown (NSW)	35-44	M	13154
Campbelltown (NSW)	45-54	F	10257
Campbelltown (NSW)	45-54	M	10029
Campbelltown (NSW)	55-64	F	10151
Campbelltown (NSW)	55-64	M	9347
Campbelltown (NSW)	65-74	F	7775
Campbelltown (NSW)	65-74	M	7037
Campbelltown (NSW)	75-84	F	3545
Campbelltown (NSW)	75-84	M	3143
Campbelltown (NSW)	85+	F	1271
Campbelltown (NSW)	85+	M	679
Canada Bay	0-4	F	2280
Canada Bay	0-4	M	2573
Canada Bay	5-14	F	4594
Canada Bay	5-14	M	4659
Canada Bay	15-19	F	2062
Canada Bay	15-19	M	2047
Canada Bay	20-24	F	2576
Canada Bay	20-24	M	2817
Canada Bay	25-34	F	7668
Canada Bay	25-34	M	7218
Canada Bay	35-44	F	6944
Canada Bay	35-44	M	6727
Canada Bay	45-54	F	6261
Canada Bay	45-54	M	5473
Canada Bay	55-64	F	5512
Canada Bay	55-64	M	4746
Canada Bay	65-74	F	4353
Canada Bay	65-74	M	3718
Canada Bay	75-84	F	2594
Canada Bay	75-84	M	2149
Canada Bay	85+	F	1380
Canada Bay	85+	M	836
Canterbury-Bankstown	0-4	F	11922
Canterbury-Bankstown	0-4	M	12742
Canterbury-Bankstown	5-14	F	23590
Canterbury-Bankstown	5-14	M	25225
Canterbury-Bankstown	15-19	F	10838
Canterbury-Bankstown	15-19	M	11822
Canterbury-Bankstown	20-24	F	11986
Canterbury-Bankstown	20-24	M	13137
Canterbury-Bankstown	25-34	F	27169
Canterbury-Bankstown	25-34	M	28274
Canterbury-Bankstown	35-44	F	25432
Canterbury-Bankstown	35-44	M	25639
Canterbury-Bankstown	45-54	F	23366
Canterbury-Bankstown	45-54	M	22304
Canterbury-Bankstown	55-64	F	21181
Canterbury-Bankstown	55-64	M	20744
Canterbury-Bankstown	65-74	F	15337
Canterbury-Bankstown	65-74	M	14420
Canterbury-Bankstown	75-84	F	9249
Canterbury-Bankstown	75-84	M	8259
Canterbury-Bankstown	85+	F	4933
Canterbury-Bankstown	85+	M	3441
Carrathool	0-4	F	107
Carrathool	0-4	M	99
Carrathool	5-14	F	180
Carrathool	5-14	M	178
Carrathool	15-19	F	66
Carrathool	15-19	M	71
Carrathool	20-24	F	74
Carrathool	20-24	M	81
Carrathool	25-34	F	200
Carrathool	25-34	M	271
Carrathool	35-44	F	170
Carrathool	35-44	M	170
Carrathool	45-54	F	164
Carrathool	45-54	M	207
Carrathool	55-64	F	178
Carrathool	55-64	M	211
Carrathool	65-74	F	100
Carrathool	65-74	M	151
Carrathool	75-84	F	58
Carrathool	75-84	M	63
Carrathool	85+	F	37
Carrathool	85+	M	22
Central Coast (NSW)	0-4	F	9413
Central Coast (NSW)	0-4	M	10001
Central Coast (NSW)	5-14	F	20739
Central Coast (NSW)	5-14	M	22187
Central Coast (NSW)	15-19	F	9754
Central Coast (NSW)	15-19	M	10523
Central Coast (NSW)	20-24	F	9107
Central Coast (NSW)	20-24	M	9383
Central Coast (NSW)	25-34	F	19505
Central Coast (NSW)	25-34	M	18615
Central Coast (NSW)	35-44	F	21445
Central Coast (NSW)	35-44	M	19909
Central Coast (NSW)	45-54	F	22793
Central Coast (NSW)	45-54	M	21395
Central Coast (NSW)	55-64	F	23597
Central Coast (NSW)	55-64	M	21289
Central Coast (NSW)	65-74	F	21797
Central Coast (NSW)	65-74	M	18898
Central Coast (NSW)	75-84	F	13850
Central Coast (NSW)	75-84	M	11851
Central Coast (NSW)	85+	F	6619
Central Coast (NSW)	85+	M	3929
Central Darling	0-4	F	39
Central Darling	0-4	M	48
Central Darling	5-14	F	106
Central Darling	5-14	M	109
Central Darling	15-19	F	52
Central Darling	15-19	M	51
Central Darling	20-24	F	51
Central Darling	20-24	M	52
Central Darling	25-34	F	127
Central Darling	25-34	M	95
Central Darling	35-44	F	104
Central Darling	35-44	M	82
Central Darling	45-54	F	116
Central Darling	45-54	M	108
Central Darling	55-64	F	117
Central Darling	55-64	M	126
Central Darling	65-74	F	87
Central Darling	65-74	M	135
Central Darling	75-84	F	45
Central Darling	75-84	M	56
Central Darling	85+	F	13
Central Darling	85+	M	10
Cessnock	0-4	F	2077
Cessnock	0-4	M	2202
Cessnock	5-14	F	4163
Cessnock	5-14	M	4384
Cessnock	15-19	F	1812
Cessnock	15-19	M	1924
Cessnock	20-24	F	1888
Cessnock	20-24	M	1962
Cessnock	25-34	F	4508
Cessnock	25-34	M	4595
Cessnock	35-44	F	3858
Cessnock	35-44	M	4033
Cessnock	45-54	F	3817
Cessnock	45-54	M	3932
Cessnock	55-64	F	3858
Cessnock	55-64	M	3782
Cessnock	65-74	F	3279
Cessnock	65-74	M	3301
Cessnock	75-84	F	1593
Cessnock	75-84	M	1494
Cessnock	85+	F	749
Cessnock	85+	M	416
Clarence Valley	0-4	F	1285
Clarence Valley	0-4	M	1282
Clarence Valley	5-14	F	2895
Clarence Valley	5-14	M	3184
Clarence Valley	15-19	F	1264
Clarence Valley	15-19	M	1468
Clarence Valley	20-24	F	1129
Clarence Valley	20-24	M	1246
Clarence Valley	25-34	F	2571
Clarence Valley	25-34	M	2638
Clarence Valley	35-44	F	2693
Clarence Valley	35-44	M	2707
Clarence Valley	45-54	F	3368
Clarence Valley	45-54	M	3154
Clarence Valley	55-64	F	4252
Clarence Valley	55-64	M	4146
Clarence Valley	65-74	F	4123
Clarence Valley	65-74	M	4231
Clarence Valley	75-84	F	2406
Clarence Valley	75-84	M	2314
Clarence Valley	85+	F	1070
Clarence Valley	85+	M	687
Cobar	0-4	F	131
Cobar	0-4	M	145
Cobar	5-14	F	284
Cobar	5-14	M	270
Cobar	15-19	F	105
Cobar	15-19	M	122
Cobar	20-24	F	111
Cobar	20-24	M	114
Cobar	25-34	F	292
Cobar	25-34	M	293
Cobar	35-44	F	271
Cobar	35-44	M	241
Cobar	45-54	F	208
Cobar	45-54	M	238
Cobar	55-64	F	253
Cobar	55-64	M	298
Cobar	65-74	F	176
Cobar	65-74	M	216
Cobar	75-84	F	113
Cobar	75-84	M	94
Cobar	85+	F	45
Cobar	85+	M	26
Coffs Harbour	0-4	F	2021
Coffs Harbour	0-4	M	2038
Coffs Harbour	5-14	F	4877
Coffs Harbour	5-14	M	5029
Coffs Harbour	15-19	F	2240
Coffs Harbour	15-19	M	2267
Coffs Harbour	20-24	F	1760
Coffs Harbour	20-24	M	1841
Coffs Harbour	25-34	F	4520
Coffs Harbour	25-34	M	4267
Coffs Harbour	35-44	F	4865
Coffs Harbour	35-44	M	4404
Coffs Harbour	45-54	F	5136
Coffs Harbour	45-54	M	4687
Coffs Harbour	55-64	F	5581
Coffs Harbour	55-64	M	4999
Coffs Harbour	65-74	F	5252
Coffs Harbour	65-74	M	4923
Coffs Harbour	75-84	F	3089
Coffs Harbour	75-84	M	2640
Coffs Harbour	85+	F	1402
Coffs Harbour	85+	M	919
Coolamon	0-4	F	111
Coolamon	0-4	M	132
Coolamon	5-14	F	314
Coolamon	5-14	M	304
Coolamon	15-19	F	139
Coolamon	15-19	M	151
Coolamon	20-24	F	96
Coolamon	20-24	M	87
Coolamon	25-34	F	238
Coolamon	25-34	M	205
Coolamon	35-44	F	222
Coolamon	35-44	M	223
Coolamon	45-54	F	279
Coolamon	45-54	M	251
Coolamon	55-64	F	315
Coolamon	55-64	M	289
Coolamon	65-74	F	261
Coolamon	65-74	M	304
Coolamon	75-84	F	171
Coolamon	75-84	M	164
Coolamon	85+	F	75
Coolamon	85+	M	59
Coonamble	0-4	F	131
Coonamble	0-4	M	176
Coonamble	5-14	F	225
Coonamble	5-14	M	275
Coonamble	15-19	F	98
Coonamble	15-19	M	114
Coonamble	20-24	F	104
Coonamble	20-24	M	78
Coonamble	25-34	F	267
Coonamble	25-34	M	199
Coonamble	35-44	F	198
Coonamble	35-44	M	202
Coonamble	45-54	F	222
Coonamble	45-54	M	210
Coonamble	55-64	F	258
Coonamble	55-64	M	252
Coonamble	65-74	F	189
Coonamble	65-74	M	213
Coonamble	75-84	F	117
Coonamble	75-84	M	121
Coonamble	85+	F	55
Coonamble	85+	M	29
Cootamundra-Gundagai Regional	0-4	F	288
Cootamundra-Gundagai Regional	0-4	M	313
Cootamundra-Gundagai Regional	5-14	F	640
Cootamundra-Gundagai Regional	5-14	M	732
Cootamundra-Gundagai Regional	15-19	F	295
Cootamundra-Gundagai Regional	15-19	M	333
Cootamundra-Gundagai Regional	20-24	F	237
Cootamundra-Gundagai Regional	20-24	M	258
Cootamundra-Gundagai Regional	25-34	F	499
Cootamundra-Gundagai Regional	25-34	M	497
Cootamundra-Gundagai Regional	35-44	F	568
Cootamundra-Gundagai Regional	35-44	M	525
Cootamundra-Gundagai Regional	45-54	F	678
Cootamundra-Gundagai Regional	45-54	M	628
Cootamundra-Gundagai Regional	55-64	F	840
Cootamundra-Gundagai Regional	55-64	M	837
Cootamundra-Gundagai Regional	65-74	F	878
Cootamundra-Gundagai Regional	65-74	M	881
Cootamundra-Gundagai Regional	75-84	F	565
Cootamundra-Gundagai Regional	75-84	M	519
Cootamundra-Gundagai Regional	85+	F	230
Cootamundra-Gundagai Regional	85+	M	151
Cowra	0-4	F	342
Cowra	0-4	M	345
Cowra	5-14	F	724
Cowra	5-14	M	749
Cowra	15-19	F	347
Cowra	15-19	M	379
Cowra	20-24	F	302
Cowra	20-24	M	348
Cowra	25-34	F	673
Cowra	25-34	M	615
Cowra	35-44	F	613
Cowra	35-44	M	592
Cowra	45-54	F	791
Cowra	45-54	M	769
Cowra	55-64	F	863
Cowra	55-64	M	895
Cowra	65-74	F	951
Cowra	65-74	M	922
Cowra	75-84	F	563
Cowra	75-84	M	538
Cowra	85+	F	247
Cowra	85+	M	164
Cumberland	0-4	F	7875
Cumberland	0-4	M	8579
Cumberland	5-14	F	14951
Cumberland	5-14	M	15484
Cumberland	15-19	F	6129
Cumberland	15-19	M	6523
Cumberland	20-24	F	8492
Cumberland	20-24	M	10164
Cumberland	25-34	F	20317
Cumberland	25-34	M	23316
Cumberland	35-44	F	16884
Cumberland	35-44	M	19202
Cumberland	45-54	F	12731
Cumberland	45-54	M	13267
Cumberland	55-64	F	11675
Cumberland	55-64	M	11486
Cumberland	65-74	F	8293
Cumberland	65-74	M	7838
Cumberland	75-84	F	4556
Cumberland	75-84	M	4246
Cumberland	85+	F	2047
Cumberland	85+	M	1394
Dubbo Regional	0-4	F	1943
Dubbo Regional	0-4	M	1946
Dubbo Regional	5-14	F	3694
Dubbo Regional	5-14	M	3925
Dubbo Regional	15-19	F	1498
Dubbo Regional	15-19	M	1650
Dubbo Regional	20-24	F	1559
Dubbo Regional	20-24	M	1532
Dubbo Regional	25-34	F	4146
Dubbo Regional	25-34	M	4177
Dubbo Regional	35-44	F	3351
Dubbo Regional	35-44	M	3313
Dubbo Regional	45-54	F	3217
Dubbo Regional	45-54	M	3056
Dubbo Regional	55-64	F	3297
Dubbo Regional	55-64	M	3131
Dubbo Regional	65-74	F	2652
Dubbo Regional	65-74	M	2520
Dubbo Regional	75-84	F	1701
Dubbo Regional	75-84	M	1426
Dubbo Regional	85+	F	722
Dubbo Regional	85+	M	459
Dungog	0-4	F	257
Dungog	0-4	M	260
Dungog	5-14	F	622
Dungog	5-14	M	636
Dungog	15-19	F	258
Dungog	15-19	M	267
Dungog	20-24	F	190
Dungog	20-24	M	204
Dungog	25-34	F	442
Dungog	25-34	M	421
Dungog	35-44	F	572
Dungog	35-44	M	552
Dungog	45-54	F	648
Dungog	45-54	M	599
Dungog	55-64	F	767
Dungog	55-64	M	761
Dungog	65-74	F	610
Dungog	65-74	M	643
Dungog	75-84	F	315
Dungog	75-84	M	345
Dungog	85+	F	112
Dungog	85+	M	68
Edward River	0-4	F	206
Edward River	0-4	M	240
Edward River	5-14	F	483
Edward River	5-14	M	554
Edward River	15-19	F	248
Edward River	15-19	M	227
Edward River	20-24	F	201
Edward River	20-24	M	199
Edward River	25-34	F	450
Edward River	25-34	M	418
Edward River	35-44	F	440
Edward River	35-44	M	402
Edward River	45-54	F	532
Edward River	45-54	M	493
Edward River	55-64	F	653
Edward River	55-64	M	603
Edward River	65-74	F	533
Edward River	65-74	M	605
Edward River	75-84	F	365
Edward River	75-84	M	306
Edward River	85+	F	175
Edward River	85+	M	115
Eurobodalla	0-4	F	797
Eurobodalla	0-4	M	850
Eurobodalla	5-14	F	1932
Eurobodalla	5-14	M	2038
Eurobodalla	15-19	F	882
Eurobodalla	15-19	M	1017
Eurobodalla	20-24	F	629
Eurobodalla	20-24	M	714
Eurobodalla	25-34	F	1629
Eurobodalla	25-34	M	1539
Eurobodalla	35-44	F	1837
Eurobodalla	35-44	M	1708
Eurobodalla	45-54	F	2479
Eurobodalla	45-54	M	2279
Eurobodalla	55-64	F	3652
Eurobodalla	55-64	M	3279
Eurobodalla	65-74	F	3899
Eurobodalla	65-74	M	3925
Eurobodalla	75-84	F	2043
Eurobodalla	75-84	M	1956
Eurobodalla	85+	F	915
Eurobodalla	85+	M	580
Fairfield	0-4	F	5331
Fairfield	0-4	M	5526
Fairfield	5-14	F	12725
Fairfield	5-14	M	13666
Fairfield	15-19	F	6950
Fairfield	15-19	M	7490
Fairfield	20-24	F	7184
Fairfield	20-24	M	7501
Fairfield	25-34	F	13336
Fairfield	25-34	M	13712
Fairfield	35-44	F	13160
Fairfield	35-44	M	11803
Fairfield	45-54	F	14164
Fairfield	45-54	M	13029
Fairfield	55-64	F	14137
Fairfield	55-64	M	13804
Fairfield	65-74	F	10596
Fairfield	65-74	M	9783
Fairfield	75-84	F	5346
Fairfield	75-84	M	4810
Fairfield	85+	F	2690
Fairfield	85+	M	1756
Federation	0-4	F	288
Federation	0-4	M	303
Federation	5-14	F	679
Federation	5-14	M	746
Federation	15-19	F	327
Federation	15-19	M	332
Federation	20-24	F	249
Federation	20-24	M	286
Federation	25-34	F	574
Federation	25-34	M	561
Federation	35-44	F	604
Federation	35-44	M	550
Federation	45-54	F	771
Federation	45-54	M	757
Federation	55-64	F	985
Federation	55-64	M	966
Federation	65-74	F	1068
Federation	65-74	M	1100
