LGA_NAME21	Age	MaritalStatus	Registered	adults
Queanbeyan-Palerang Regional	45-54	Married	0	1093
Queanbeyan-Palerang Regional	45-54	Married	1	5427
Queanbeyan-Palerang Regional	45-54	Never married		2075
Queanbeyan-Palerang Regional	55-64	Married	0	709
Queanbeyan-Palerang Regional	55-64	Married	1	4465
Queanbeyan-Palerang Regional	55-64	Never married		2100
Queanbeyan-Palerang Regional	65-74	Married	0	288
Queanbeyan-Palerang Regional	65-74	Married	1	2987
Queanbeyan-Palerang Regional	65-74	Never married		1425
Queanbeyan-Palerang Regional	75-84	Married	0	57
Queanbeyan-Palerang Regional	75-84	Married	1	1214
Queanbeyan-Palerang Regional	75-84	Never married		914
Queanbeyan-Palerang Regional	85+	Married	1	213
Queanbeyan-Palerang Regional	85+	Never married		345
Randwick	15-19	Married	0	31
Randwick	15-19	Never married		5733
Randwick	20-24	Married	0	757
Randwick	20-24	Married	1	91
Randwick	20-24	Never married		6710
Randwick	25-34	Married	0	7331
Randwick	25-34	Married	1	3846
Randwick	25-34	Never married		10658
Randwick	35-44	Married	0	3633
Randwick	35-44	Married	1	10012
Randwick	35-44	Never married		4921
Randwick	45-54	Married	0	1888
Randwick	45-54	Married	1	9563
Randwick	45-54	Never married		4691
Randwick	55-64	Married	0	1100
Randwick	55-64	Married	1	7428
Randwick	55-64	Never married		4507
Randwick	65-74	Married	0	498
Randwick	65-74	Married	1	5474
Randwick	65-74	Never married		3814
Randwick	75-84	Married	0	146
Randwick	75-84	Married	1	3242
Randwick	75-84	Never married		2785
Randwick	85+	Married	0	19
Randwick	85+	Married	1	840
Randwick	85+	Never married		1539
Richmond Valley	15-19	Married	0	44
Richmond Valley	15-19	Never married		1154
Richmond Valley	20-24	Married	0	251
Richmond Valley	20-24	Married	1	47
Richmond Valley	20-24	Never married		736
Richmond Valley	25-34	Married	0	544
Richmond Valley	25-34	Married	1	602
Richmond Valley	25-34	Never married		845
Richmond Valley	35-44	Married	0	393
Richmond Valley	35-44	Married	1	978
Richmond Valley	35-44	Never married		620
Richmond Valley	45-54	Married	0	358
Richmond Valley	45-54	Married	1	1282
Richmond Valley	45-54	Never married		847
Richmond Valley	55-64	Married	0	370
Richmond Valley	55-64	Married	1	1535
Richmond Valley	55-64	Never married		1074
Richmond Valley	65-74	Married	0	207
Richmond Valley	65-74	Married	1	1772
Richmond Valley	65-74	Never married		986
Richmond Valley	75-84	Married	0	60
Richmond Valley	75-84	Married	1	920
Richmond Valley	75-84	Never married		661
Richmond Valley	85+	Married	0	10
Richmond Valley	85+	Married	1	222
Richmond Valley	85+	Never married		370
Ryde	15-19	Married	0	38
Ryde	15-19	Never married		5379
Ryde	20-24	Married	0	855
Ryde	20-24	Married	1	185
Ryde	20-24	Never married		6537
Ryde	25-34	Married	0	4682
Ryde	25-34	Married	1	8107
Ryde	25-34	Never married		9409
Ryde	35-44	Married	0	1763
Ryde	35-44	Married	1	13512
Ryde	35-44	Never married		4916
Ryde	45-54	Married	0	1006
Ryde	45-54	Married	1	9494
Ryde	45-54	Never married		3992
Ryde	55-64	Married	0	607
Ryde	55-64	Married	1	8485
Ryde	55-64	Never married		4122
Ryde	65-74	Married	0	271
Ryde	65-74	Married	1	6345
Ryde	65-74	Never married		3282
Ryde	75-84	Married	0	89
Ryde	75-84	Married	1	3003
Ryde	75-84	Never married		2196
Ryde	85+	Married	0	15
Ryde	85+	Married	1	837
Ryde	85+	Never married		1436
Shellharbour	15-19	Married	0	60
Shellharbour	15-19	Never married		4471
Shellharbour	20-24	Married	0	707
Shellharbour	20-24	Married	1	109
Shellharbour	20-24	Never married		3454
Shellharbour	25-34	Married	0	2527
Shellharbour	25-34	Married	1	3073
Shellharbour	25-34	Never married		3346
Shellharbour	35-44	Married	0	1244
Shellharbour	35-44	Married	1	5286
Shellharbour	35-44	Never married		2265
Shellharbour	45-54	Married	0	1085
Shellharbour	45-54	Married	1	5553
Shellharbour	45-54	Never married		2565
Shellharbour	55-64	Married	0	720
Shellharbour	55-64	Married	1	5741
Shellharbour	55-64	Never married		2719
Shellharbour	65-74	Married	0	313
Shellharbour	65-74	Married	1	4890
Shellharbour	65-74	Never married		2190
Shellharbour	75-84	Married	0	126
Shellharbour	75-84	Married	1	2336
Shellharbour	75-84	Never married		1590
Shellharbour	85+	Married	0	22
Shellharbour	85+	Married	1	437
Shellharbour	85+	Never married		741
Shoalhaven	15-19	Married	0	96
Shoalhaven	15-19	Married	1	3
Shoalhaven	15-19	Never married		4764
Shoalhaven	20-24	Married	0	908
Shoalhaven	20-24	Married	1	118
Shoalhaven	20-24	Never married		3032
Shoalhaven	25-34	Married	0	2728
Shoalhaven	25-34	Married	1	3021
Shoalhaven	25-34	Never married		3825
Shoalhaven	35-44	Married	0	1694
Shoalhaven	35-44	Married	1	5347
Shoalhaven	35-44	Never married		2796
Shoalhaven	45-54	Married	0	1586
Shoalhaven	45-54	Married	1	5846
Shoalhaven	45-54	Never married		3588
Shoalhaven	55-64	Married	0	1559
Shoalhaven	55-64	Married	1	8429
Shoalhaven	55-64	Never married		4526
Shoalhaven	65-74	Married	0	980
Shoalhaven	65-74	Married	1	9942
Shoalhaven	65-74	Never married		4539
Shoalhaven	75-84	Married	0	279
Shoalhaven	75-84	Married	1	5256
Shoalhaven	75-84	Never married		3289
Shoalhaven	85+	Married	0	41
Shoalhaven	85+	Married	1	971
Shoalhaven	85+	Never married		1687
Singleton	15-19	Married	0	25
Singleton	15-19	Never married		1385
Singleton	20-24	Married	0	273
Singleton	20-24	Married	1	40
Singleton	20-24	Never married		885
Singleton	25-34	Married	0	771
Singleton	25-34	Married	1	1090
Singleton	25-34	Never married		1006
Singleton	35-44	Married	0	433
Singleton	35-44	Married	1	1728
Singleton	35-44	Never married		639
Singleton	45-54	Married	0	392
Singleton	45-54	Married	1	1919
Singleton	45-54	Never married		760
Singleton	55-64	Married	0	214
Singleton	55-64	Married	1	1877
Singleton	55-64	Never married		713
Singleton	65-74	Married	0	93
Singleton	65-74	Married	1	1300
Singleton	65-74	Never married		581
Singleton	75-84	Married	0	21
Singleton	75-84	Married	1	529
Singleton	75-84	Never married		358
Singleton	85+	Married	1	91
Singleton	85+	Never married		156
Snowy Monaro Regional	15-19	Married	0	13
Snowy Monaro Regional	15-19	Never married		1012
Snowy Monaro Regional	20-24	Married	0	169
Snowy Monaro Regional	20-24	Married	1	15
Snowy Monaro Regional	20-24	Never married		746
Snowy Monaro Regional	25-34	Married	0	689
Snowy Monaro Regional	25-34	Married	1	554
Snowy Monaro Regional	25-34	Never married		990
Snowy Monaro Regional	35-44	Married	0	401
Snowy Monaro Regional	35-44	Married	1	1189
Snowy Monaro Regional	35-44	Never married		513
Snowy Monaro Regional	45-54	Married	0	382
Snowy Monaro Regional	45-54	Married	1	1519
Snowy Monaro Regional	45-54	Never married		685
Snowy Monaro Regional	55-64	Married	0	307
Snowy Monaro Regional	55-64	Married	1	1572
Snowy Monaro Regional	55-64	Never married		847
Snowy Monaro Regional	65-74	Married	0	143
Snowy Monaro Regional	65-74	Married	1	1245
Snowy Monaro Regional	65-74	Never married		707
Snowy Monaro Regional	75-84	Married	0	39
Snowy Monaro Regional	75-84	Married	1	686
Snowy Monaro Regional	75-84	Never married		448
Snowy Monaro Regional	85+	Married	0	7
Snowy Monaro Regional	85+	Married	1	119
Snowy Monaro Regional	85+	Never married		218
Snowy Valleys	15-19	Married	0	11
Snowy Valleys	15-19	Never married		695
Snowy Valleys	20-24	Married	0	157
Snowy Valleys	20-24	Married	1	15
Snowy Valleys	20-24	Never married		385
Snowy Valleys	25-34	Married	0	346
Snowy Valleys	25-34	Married	1	455
Snowy Valleys	25-34	Never married		446
Snowy Valleys	35-44	Married	0	290
Snowy Valleys	35-44	Married	1	781
Snowy Valleys	35-44	Never married		384
Snowy Valleys	45-54	Married	0	252
Snowy Valleys	45-54	Married	1	896
Snowy Valleys	45-54	Never married		473
Snowy Valleys	55-64	Married	0	222
Snowy Valleys	55-64	Married	1	1143
Snowy Valleys	55-64	Never married		581
Snowy Valleys	65-74	Married	0	92
Snowy Valleys	65-74	Married	1	1074
Snowy Valleys	65-74	Never married		528
Snowy Valleys	75-84	Married	0	37
Snowy Valleys	75-84	Married	1	568
Snowy Valleys	75-84	Never married		371
Snowy Valleys	85+	Married	0	5
Snowy Valleys	85+	Married	1	92
Snowy Valleys	85+	Never married		174
Strathfield	15-19	Married	0	14
Strathfield	15-19	Married	1	7
Strathfield	15-19	Never married		1927
Strathfield	20-24	Married	0	325
Strathfield	20-24	Married	1	242
Strathfield	20-24	Never married		3673
Strathfield	25-34	Married	0	1396
Strathfield	25-34	Married	1	3614
Strathfield	25-34	Never married		5314
Strathfield	35-44	Married	0	457
Strathfield	35-44	Married	1	4164
Strathfield	35-44	Never married		1633
Strathfield	45-54	Married	0	181
Strathfield	45-54	Married	1	2916
Strathfield	45-54	Never married		1203
Strathfield	55-64	Married	0	135
Strathfield	55-64	Married	1	2815
Strathfield	55-64	Never married		1226
Strathfield	65-74	Married	0	63
Strathfield	65-74	Married	1	1861
Strathfield	65-74	Never married		848
Strathfield	75-84	Married	0	13
Strathfield	75-84	Married	1	914
Strathfield	75-84	Never married		627
Strathfield	85+	Married	0	5
Strathfield	85+	Married	1	253
Strathfield	85+	Never married		394
Sutherland Shire	15-19	Married	0	51
Sutherland Shire	15-19	Never married		13490
Sutherland Shire	20-24	Married	0	1163
Sutherland Shire	20-24	Married	1	189
Sutherland Shire	20-24	Never married		10834
Sutherland Shire	25-34	Married	0	6730
Sutherland Shire	25-34	Married	1	8275
Sutherland Shire	25-34	Never married		9875
Sutherland Shire	35-44	Married	0	3747
Sutherland Shire	35-44	Married	1	19995
Sutherland Shire	35-44	Never married		5461
Sutherland Shire	45-54	Married	0	2851
Sutherland Shire	45-54	Married	1	20917
Sutherland Shire	45-54	Never married		6820
Sutherland Shire	55-64	Married	0	1871
Sutherland Shire	55-64	Married	1	18621
Sutherland Shire	55-64	Never married		6849
Sutherland Shire	65-74	Married	0	849
Sutherland Shire	65-74	Married	1	15127
Sutherland Shire	65-74	Never married		5648
Sutherland Shire	75-84	Married	0	259
Sutherland Shire	75-84	Married	1	7847
Sutherland Shire	75-84	Never married		4569
Sutherland Shire	85+	Married	0	37
Sutherland Shire	85+	Married	1	1816
Sutherland Shire	85+	Never married		2792
Sydney	15-19	Married	0	112
Sydney	15-19	Married	1	6
Sydney	15-19	Never married		3750
Sydney	20-24	Married	0	3152
Sydney	20-24	Married	1	244
Sydney	20-24	Never married		13528
Sydney	25-34	Married	0	20000
Sydney	25-34	Married	1	9174
Sydney	25-34	Never married		30544
Sydney	35-44	Married	0	8532
Sydney	35-44	Married	1	12380
Sydney	35-44	Never married		14303
Sydney	45-54	Married	0	3804
Sydney	45-54	Married	1	6961
Sydney	45-54	Never married		9299
Sydney	55-64	Married	0	2200
Sydney	55-64	Married	1	5759
Sydney	55-64	Never married		7762
Sydney	65-74	Married	0	939
Sydney	65-74	Married	1	4404
Sydney	65-74	Never married		5360
Sydney	75-84	Married	0	237
Sydney	75-84	Married	1	2066
Sydney	75-84	Never married		2744
Sydney	85+	Married	0	22
Sydney	85+	Married	1	438
Sydney	85+	Never married		1049
Tamworth Regional	15-19	Married	0	127
Tamworth Regional	15-19	Married	1	4
Tamworth Regional	15-19	Never married		3393
Tamworth Regional	20-24	Married	0	767
Tamworth Regional	20-24	Married	1	119
Tamworth Regional	20-24	Never married		1978
Tamworth Regional	25-34	Married	0	1809
Tamworth Regional	25-34	Married	1	2370
Tamworth Regional	25-34	Never married		2987
Tamworth Regional	35-44	Married	0	984
Tamworth Regional	35-44	Married	1	3700
Tamworth Regional	35-44	Never married		1954
Tamworth Regional	45-54	Married	0	795
Tamworth Regional	45-54	Married	1	3875
Tamworth Regional	45-54	Never married		2118
Tamworth Regional	55-64	Married	0	602
Tamworth Regional	55-64	Married	1	4073
Tamworth Regional	55-64	Never married		2279
Tamworth Regional	65-74	Married	0	293
Tamworth Regional	65-74	Married	1	3735
Tamworth Regional	65-74	Never married		2083
Tamworth Regional	75-84	Married	0	84
Tamworth Regional	75-84	Married	1	2061
Tamworth Regional	75-84	Never married		1547
Tamworth Regional	85+	Married	0	17
Tamworth Regional	85+	Married	1	387
Tamworth Regional	85+	Never married		731
Temora	15-19	Married	0	12
Temora	15-19	Never married		297
Temora	20-24	Married	0	67
Temora	20-24	Married	1	10
Temora	20-24	Never married		173
Temora	25-34	Married	0	106
Temora	25-34	Married	1	183
Temora	25-34	Never married		173
Temora	35-44	Married	0	50
Temora	35-44	Married	1	336
Temora	35-44	Never married		125
Temora	45-54	Married	0	60
Temora	45-54	Married	1	381
Temora	45-54	Never married		219
Temora	55-64	Married	0	77
Temora	55-64	Married	1	483
Temora	55-64	Never married		206
Temora	65-74	Married	0	26
Temora	65-74	Married	1	519
Temora	65-74	Never married		248
Temora	75-84	Married	0	15
Temora	75-84	Married	1	271
Temora	75-84	Never married		174
Temora	85+	Married	1	57
Temora	85+	Never married		109
Tenterfield	15-19	Married	0	9
Tenterfield	15-19	Never married		266
Tenterfield	20-24	Married	0	45
Tenterfield	20-24	Married	1	15
Tenterfield	20-24	Never married		142
Tenterfield	25-34	Married	0	106
Tenterfield	25-34	Married	1	121
Tenterfield	25-34	Never married		188
Tenterfield	35-44	Married	0	95
Tenterfield	35-44	Married	1	209
Tenterfield	35-44	Never married		171
Tenterfield	45-54	Married	0	98
Tenterfield	45-54	Married	1	383
Tenterfield	45-54	Never married		221
Tenterfield	55-64	Married	0	99
Tenterfield	55-64	Married	1	560
Tenterfield	55-64	Never married		388
Tenterfield	65-74	Married	0	91
Tenterfield	65-74	Married	1	711
Tenterfield	65-74	Never married		419
Tenterfield	75-84	Married	0	19
Tenterfield	75-84	Married	1	337
Tenterfield	75-84	Never married		189
Tenterfield	85+	Married	0	4
Tenterfield	85+	Married	1	44
Tenterfield	85+	Never married		95
The Hills Shire	15-19	Married	0	24
The Hills Shire	15-19	Never married		12681
The Hills Shire	20-24	Married	0	594
The Hills Shire	20-24	Married	1	182
The Hills Shire	20-24	Never married		10127
The Hills Shire	25-34	Married	0	2500
The Hills Shire	25-34	Married	1	7929
The Hills Shire	25-34	Never married		8031
The Hills Shire	35-44	Married	0	1622
The Hills Shire	35-44	Married	1	24441
The Hills Shire	35-44	Never married		3834
The Hills Shire	45-54	Married	0	1392
The Hills Shire	45-54	Married	1	21050
The Hills Shire	45-54	Never married		3879
The Hills Shire	55-64	Married	0	828
The Hills Shire	55-64	Married	1	16066
The Hills Shire	55-64	Never married		3426
The Hills Shire	65-74	Married	0	394
The Hills Shire	65-74	Married	1	12397
The Hills Shire	65-74	Never married		3383
The Hills Shire	75-84	Married	0	101
The Hills Shire	75-84	Married	1	5570
The Hills Shire	75-84	Never married		2480
The Hills Shire	85+	Married	0	6
The Hills Shire	85+	Married	1	863
The Hills Shire	85+	Never married		1167
Tweed	15-19	Married	0	32
Tweed	15-19	Never married		4626
Tweed	20-24	Married	0	504
Tweed	20-24	Married	1	57
Tweed	20-24	Never married		3042
Tweed	25-34	Married	0	2268
Tweed	25-34	Married	1	2344
Tweed	25-34	Never married		3296
Tweed	35-44	Married	0	1868
Tweed	35-44	Married	1	5552
Tweed	35-44	Never married		2644
Tweed	45-54	Married	0	1540
Tweed	45-54	Married	1	5936
Tweed	45-54	Never married		3460
Tweed	55-64	Married	0	1426
Tweed	55-64	Married	1	6704
Tweed	55-64	Never married		4543
Tweed	65-74	Married	0	873
Tweed	65-74	Married	1	6964
Tweed	65-74	Never married		4408
Tweed	75-84	Married	0	289
Tweed	75-84	Married	1	4208
Tweed	75-84	Never married		3054
Tweed	85+	Married	0	42
Tweed	85+	Married	1	1016
Tweed	85+	Never married		1773
Upper Hunter Shire	15-19	Married	0	20
Upper Hunter Shire	15-19	Never married		731
Upper Hunter Shire	20-24	Married	0	180
Upper Hunter Shire	20-24	Married	1	16
Upper Hunter Shire	20-24	Never married		381
Upper Hunter Shire	25-34	Married	0	470
Upper Hunter Shire	25-34	Married	1	485
Upper Hunter Shire	25-34	Never married		519
Upper Hunter Shire	35-44	Married	0	280
Upper Hunter Shire	35-44	Married	1	901
Upper Hunter Shire	35-44	Never married		374
Upper Hunter Shire	45-54	Married	0	227
Upper Hunter Shire	45-54	Married	1	968
Upper Hunter Shire	45-54	Never married		438
Upper Hunter Shire	55-64	Married	0	179
Upper Hunter Shire	55-64	Married	1	1080
Upper Hunter Shire	55-64	Never married		482
Upper Hunter Shire	65-74	Married	0	106
Upper Hunter Shire	65-74	Married	1	904
Upper Hunter Shire	65-74	Never married		484
Upper Hunter Shire	75-84	Married	0	25
Upper Hunter Shire	75-84	Married	1	462
Upper Hunter Shire	75-84	Never married		326
Upper Hunter Shire	85+	Married	1	101
Upper Hunter Shire	85+	Never married		174
Upper Lachlan Shire	15-19	Married	0	8
Upper Lachlan Shire	15-19	Never married		395
Upper Lachlan Shire	20-24	Married	0	73
Upper Lachlan Shire	20-24	Married	1	11
Upper Lachlan Shire	20-24	Never married		203
Upper Lachlan Shire	25-34	Married	0	155
Upper Lachlan Shire	25-34	Married	1	272
Upper Lachlan Shire	25-34	Never married		214
Upper Lachlan Shire	35-44	Married	0	135
Upper Lachlan Shire	35-44	Married	1	483
Upper Lachlan Shire	35-44	Never married		129
Upper Lachlan Shire	45-54	Married	0	152
Upper Lachlan Shire	45-54	Married	1	629
Upper Lachlan Shire	45-54	Never married		235
Upper Lachlan Shire	55-64	Married	0	141
Upper Lachlan Shire	55-64	Married	1	855
Upper Lachlan Shire	55-64	Never married		329
Upper Lachlan Shire	65-74	Married	0	68
Upper Lachlan Shire	65-74	Married	1	714
Upper Lachlan Shire	65-74	Never married		289
Upper Lachlan Shire	75-84	Married	0	19
Upper Lachlan Shire	75-84	Married	1	314
Upper Lachlan Shire	75-84	Never married		250
Upper Lachlan Shire	85+	Married	0	3
Upper Lachlan Shire	85+	Married	1	59
Upper Lachlan Shire	85+	Never married		108
Uralla	15-19	Married	0	9
Uralla	15-19	Never married		325
Uralla	20-24	Married	0	40
Uralla	20-24	Married	1	9
Uralla	20-24	Never married		160
Uralla	25-34	Married	0	158
Uralla	25-34	Married	1	164
Uralla	25-34	Never married		175
Uralla	35-44	Married	0	105
Uralla	35-44	Married	1	320
Uralla	35-44	Never married		125
Uralla	45-54	Married	0	110
Uralla	45-54	Married	1	455
Uralla	45-54	Never married		176
Uralla	55-64	Married	0	72
Uralla	55-64	Married	1	536
Uralla	55-64	Never married		247
Uralla	65-74	Married	0	48
Uralla	65-74	Married	1	466
Uralla	65-74	Never married		246
Uralla	75-84	Married	0	10
Uralla	75-84	Married	1	204
Uralla	75-84	Never married		153
Uralla	85+	Married	1	33
Uralla	85+	Never married		50
Wagga Wagga	15-19	Married	0	107
Wagga Wagga	15-19	Married	1	5
Wagga Wagga	15-19	Never married		3706
Wagga Wagga	20-24	Married	0	929
Wagga Wagga	20-24	Married	1	148
Wagga Wagga	20-24	Never married		2991
Wagga Wagga	25-34	Married	0	2295
Wagga Wagga	25-34	Married	1	2979
Wagga Wagga	25-34	Never married		3391
Wagga Wagga	35-44	Married	0	942
Wagga Wagga	35-44	Married	1	4650
Wagga Wagga	35-44	Never married		2016
Wagga Wagga	45-54	Married	0	688
Wagga Wagga	45-54	Married	1	4224
Wagga Wagga	45-54	Never married		2065
Wagga Wagga	55-64	Married	0	513
Wagga Wagga	55-64	Married	1	4132
Wagga Wagga	55-64	Never married		2142
Wagga Wagga	65-74	Married	0	232
Wagga Wagga	65-74	Married	1	3424
Wagga Wagga	65-74	Never married		1768
Wagga Wagga	75-84	Married	0	59
Wagga Wagga	75-84	Married	1	1734
Wagga Wagga	75-84	Never married		1265
Wagga Wagga	85+	Married	0	9
Wagga Wagga	85+	Married	1	407
Wagga Wagga	85+	Never married		719
Walcha	15-19	Married	0	10
Walcha	15-19	Never married		111
Walcha	20-24	Married	0	31
Walcha	20-24	Never married		56
Walcha	25-34	Married	0	84
Walcha	25-34	Married	1	89
Walcha	25-34	Never married		57
Walcha	35-44	Married	0	36
Walcha	35-44	Married	1	151
Walcha	35-44	Never married		50
Walcha	45-54	Married	0	27
Walcha	45-54	Married	1	208
Walcha	45-54	Never married		77
Walcha	55-64	Married	0	24
Walcha	55-64	Married	1	276
Walcha	55-64	Never married		89
Walcha	65-74	Married	0	22
Walcha	65-74	Married	1	289
Walcha	65-74	Never married		111
Walcha	75-84	Married	0	9
Walcha	75-84	Married	1	171
Walcha	75-84	Never married		99
Walcha	85+	Married	1	21
Walcha	85+	Never married		27
Walgett	15-19	Married	0	9
Walgett	15-19	Never married		170
Walgett	20-24	Married	0	32
Walgett	20-24	Married	1	8
Walgett	20-24	Never married		101
Walgett	25-34	Married	0	110
Walgett	25-34	Married	1	132
Walgett	25-34	Never married		188
Walgett	35-44	Married	0	77
Walgett	35-44	Married	1	157
Walgett	35-44	Never married		114
Walgett	45-54	Married	0	72
Walgett	45-54	Married	1	185
Walgett	45-54	Never married		175
Walgett	55-64	Married	0	81
Walgett	55-64	Married	1	258
Walgett	55-64	Never married		258
Walgett	65-74	Married	0	38
Walgett	65-74	Married	1	222
Walgett	65-74	Never married		255
Walgett	75-84	Married	0	12
Walgett	75-84	Married	1	92
Walgett	75-84	Never married		134
Walgett	85+	Married	1	22
Walgett	85+	Never married		30
Warren	15-19	Married	0	4
Warren	15-19	Never married		98
Warren	20-24	Married	0	25
Warren	20-24	Never married		79
Warren	25-34	Married	0	56
Warren	25-34	Married	1	93
Warren	25-34	Never married		89
Warren	35-44	Married	0	27
Warren	35-44	Married	1	132
Warren	35-44	Never married		51
Warren	45-54	Married	0	26
Warren	45-54	Married	1	167
Warren	45-54	Never married		68
Warren	55-64	Married	0	29
Warren	55-64	Married	1	202
Warren	55-64	Never married		112
Warren	65-74	Married	0	16
Warren	65-74	Married	1	147
Warren	65-74	Never married		84
Warren	75-84	Married	0	7
Warren	75-84	Married	1	84
Warren	75-84	Never married		78
Warren	85+	Married	1	19
Warren	85+	Never married		28
Warrumbungle Shire	15-19	Married	0	7
Warrumbungle Shire	15-19	Never married		428
Warrumbungle Shire	20-24	Married	0	59
Warrumbungle Shire	20-24	Married	1	9
Warrumbungle Shire	20-24	Never married		197
Warrumbungle Shire	25-34	Married	0	199
Warrumbungle Shire	25-34	Married	1	234
Warrumbungle Shire	25-34	Never married		273
Warrumbungle Shire	35-44	Married	0	125
Warrumbungle Shire	35-44	Married	1	350
Warrumbungle Shire	35-44	Never married		202
Warrumbungle Shire	45-54	Married	0	123
Warrumbungle Shire	45-54	Married	1	491
Warrumbungle Shire	45-54	Never married		297
Warrumbungle Shire	55-64	Married	0	106
Warrumbungle Shire	55-64	Married	1	674
Warrumbungle Shire	55-64	Never married		396
Warrumbungle Shire	65-74	Married	0	66
Warrumbungle Shire	65-74	Married	1	706
Warrumbungle Shire	65-74	Never married		412
Warrumbungle Shire	75-84	Married	0	16
Warrumbungle Shire	75-84	Married	1	389
Warrumbungle Shire	75-84	Never married		270
Warrumbungle Shire	85+	Married	1	68
Warrumbungle Shire	85+	Never married		128
Waverley	15-19	Married	0	11
Waverley	15-19	Never married		2631
Waverley	20-24	Married	0	341
Waverley	20-24	Married	1	21
Waverley	20-24	Never married		2540
Waverley	25-34	Married	0	5281
Waverley	25-34	Married	1	1927
Waverley	25-34	Never married		7127
Waverley	35-44	Married	0	2399
Waverley	35-44	Married	1	5051
Waverley	35-44	Never married		3099
Waverley	45-54	Married	0	1132
Waverley	45-54	Married	1	4754
Waverley	45-54	Never married		2282
Waverley	55-64	Married	0	586
Waverley	55-64	Married	1	3156
Waverley	55-64	Never married		1849
Waverley	65-74	Married	0	314
Waverley	65-74	Married	1	2303
Waverley	65-74	Never married		1549
Waverley	75-84	Married	0	98
Waverley	75-84	Married	1	1203
Waverley	75-84	Never married		1172
Waverley	85+	Married	0	20
Waverley	85+	Married	1	299
Waverley	85+	Never married		654
Weddin	15-19	Married	0	5
Weddin	15-19	Never married		163
Weddin	20-24	Married	0	24
Weddin	20-24	Never married		75
Weddin	25-34	Married	0	78
Weddin	25-34	Married	1	87
Weddin	25-34	Never married		101
Weddin	35-44	Married	0	53
Weddin	35-44	Married	1	165
Weddin	35-44	Never married		78
Weddin	45-54	Married	0	52
Weddin	45-54	Married	1	214
Weddin	45-54	Never married		125
Weddin	55-64	Married	0	50
Weddin	55-64	Married	1	314
Weddin	55-64	Never married		155
Weddin	65-74	Married	0	40
Weddin	65-74	Married	1	304
Weddin	65-74	Never married		179
Weddin	75-84	Married	0	15
Weddin	75-84	Married	1	167
Weddin	75-84	Never married		137
Weddin	85+	Married	1	36
Weddin	85+	Never married		69
Wentworth	15-19	Married	0	3
Wentworth	15-19	Never married		329
Wentworth	20-24	Married	0	64
Wentworth	20-24	Married	1	9
Wentworth	20-24	Never married		213
Wentworth	25-34	Married	0	195
Wentworth	25-34	Married	1	237
Wentworth	25-34	Never married		207
Wentworth	35-44	Married	0	100
Wentworth	35-44	Married	1	414
Wentworth	35-44	Never married		156
Wentworth	45-54	Married	0	115
Wentworth	45-54	Married	1	483
Wentworth	45-54	Never married		204
Wentworth	55-64	Married	0	117
Wentworth	55-64	Married	1	581
Wentworth	55-64	Never married		258
Wentworth	65-74	Married	0	50
Wentworth	65-74	Married	1	535
Wentworth	65-74	Never married		207
Wentworth	75-84	Married	0	12
Wentworth	75-84	Married	1	257
Wentworth	75-84	Never married		130
Wentworth	85+	Married	1	39
Wentworth	85+	Never married		58
Willoughby	15-19	Married	0	11
Willoughby	15-19	Never married		3945
Willoughby	20-24	Married	0	307
Willoughby	20-24	Married	1	43
Willoughby	20-24	Never married		3250
Willoughby	25-34	Married	0	2095
Willoughby	25-34	Married	1	2711
Willoughby	25-34	Never married		3904
Willoughby	35-44	Married	0	1117
Willoughby	35-44	Married	1	8380
Willoughby	35-44	Never married		2557
Willoughby	45-54	Married	0	747
Willoughby	45-54	Married	1	7201
Willoughby	45-54	Never married		2364
Willoughby	55-64	Married	0	486
Willoughby	55-64	Married	1	5133
Willoughby	55-64	Never married		2122
Willoughby	65-74	Married	0	243
Willoughby	65-74	Married	1	4018
Willoughby	65-74	Never married		1830
Willoughby	75-84	Married	0	83
Willoughby	75-84	Married	1	1975
Willoughby	75-84	Never married		1232
Willoughby	85+	Married	0	13
Willoughby	85+	Married	1	553
Willoughby	85+	Never married		842
Wingecarribee	15-19	Married	0	25
Wingecarribee	15-19	Never married		2659
Wingecarribee	20-24	Married	0	277
Wingecarribee	20-24	Married	1	50
Wingecarribee	20-24	Never married		1600
Wingecarribee	25-34	Married	0	976
Wingecarribee	25-34	Married	1	1824
Wingecarribee	25-34	Never married		1589
Wingecarribee	35-44	Married	0	663
Wingecarribee	35-44	Married	1	3197
Wingecarribee	35-44	Never married		1079
Wingecarribee	45-54	Married	0	774
Wingecarribee	45-54	Married	1	3894
Wingecarribee	45-54	Never married		1610
Wingecarribee	55-64	Married	0	675
Wingecarribee	55-64	Married	1	4126
Wingecarribee	55-64	Never married		1879
Wingecarribee	65-74	Married	0	484
Wingecarribee	65-74	Married	1	4596
Wingecarribee	65-74	Never married		2068
Wingecarribee	75-84	Married	0	167
Wingecarribee	75-84	Married	1	2858
Wingecarribee	75-84	Never married		1652
Wingecarribee	85+	Married	0	22
Wingecarribee	85+	Married	1	520
Wingecarribee	85+	Never married		698
Wollondilly	15-19	Married	0	34
Wollondilly	15-19	Never married		3432
Wollondilly	20-24	Married	0	498
Wollondilly	20-24	Married	1	75
Wollondilly	20-24	Never married		2370
Wollondilly	25-34	Married	0	1532
Wollondilly	25-34	Married	1	2660
Wollondilly	25-34	Never married		1937
Wollondilly	35-44	Married	0	875
Wollondilly	35-44	Married	1	4418
