LGA_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Inner West	0	0	0	1	5666
Inner West	0	0	1	0	2050
Inner West	0	0	1	1	792
Inner West	0	1	0	0	4809
Inner West	0	1	0	1	345
Inner West	0	1	1	0	1193
Inner West	0	1	1	1	137
Inner West	1	0	0	1	8450
Inner West	1	0	1	0	6869
Inner West	1	0	1	1	2983
Inner West	1	1	0	0	44046
Inner West	1	1	0	1	716
Inner West	1	1	1	0	7227
Inner West	1	1	1	1	637
Inverell					165
Inverell	0	0	0	1	627
Inverell	0	0	1	0	97
Inverell	0	0	1	1	84
Inverell	0	1	0	0	1180
Inverell	0	1	0	1	171
Inverell	0	1	1	0	241
Inverell	0	1	1	1	43
Inverell	1	0	0	1	957
Inverell	1	0	1	0	327
Inverell	1	0	1	1	235
Inverell	1	1	0	0	3374
Inverell	1	1	0	1	250
Inverell	1	1	1	0	746
Inverell	1	1	1	1	173
Junee					42
Junee	0	0	0	1	161
Junee	0	0	1	0	32
Junee	0	0	1	1	20
Junee	0	1	0	0	343
Junee	0	1	0	1	39
Junee	0	1	1	0	47
Junee	0	1	1	1	5
Junee	1	0	0	1	409
Junee	1	0	1	0	102
Junee	1	0	1	1	64
Junee	1	1	0	0	1184
Junee	1	1	0	1	91
Junee	1	1	1	0	257
Junee	1	1	1	1	92
Kempsey					327
Kempsey	0	0	0	1	1394
Kempsey	0	0	1	0	256
Kempsey	0	0	1	1	172
Kempsey	0	1	0	0	1993
Kempsey	0	1	0	1	345
Kempsey	0	1	1	0	373
Kempsey	0	1	1	1	151
Kempsey	1	0	0	1	1897
Kempsey	1	0	1	0	430
Kempsey	1	0	1	1	392
Kempsey	1	1	0	0	4806
Kempsey	1	1	0	1	601
Kempsey	1	1	1	0	973
Kempsey	1	1	1	1	330
Kiama					147
Kiama	0	0	0	1	617
Kiama	0	0	1	0	159
Kiama	0	0	1	1	81
Kiama	0	1	0	0	604
Kiama	0	1	0	1	63
Kiama	0	1	1	0	170
Kiama	0	1	1	1	38
Kiama	1	0	0	1	1663
Kiama	1	0	1	0	868
Kiama	1	0	1	1	627
Kiama	1	1	0	0	5366
Kiama	1	1	0	1	339
Kiama	1	1	1	0	1136
Kiama	1	1	1	1	198
Ku-ring-gai					641
Ku-ring-gai	0	0	0	1	2744
Ku-ring-gai	0	0	1	0	1852
Ku-ring-gai	0	0	1	1	692
Ku-ring-gai	0	1	0	0	2968
Ku-ring-gai	0	1	0	1	134
Ku-ring-gai	0	1	1	0	1194
Ku-ring-gai	0	1	1	1	104
Ku-ring-gai	1	0	0	1	9000
Ku-ring-gai	1	0	1	0	10869
Ku-ring-gai	1	0	1	1	5289
Ku-ring-gai	1	1	0	0	37805
Ku-ring-gai	1	1	0	1	701
Ku-ring-gai	1	1	1	0	11011
Ku-ring-gai	1	1	1	1	762
Kyogle					78
Kyogle	0	0	0	1	413
Kyogle	0	0	1	0	61
Kyogle	0	0	1	1	18
Kyogle	0	1	0	0	510
Kyogle	0	1	0	1	49
Kyogle	0	1	1	0	123
Kyogle	0	1	1	1	46
Kyogle	1	0	0	1	505
Kyogle	1	0	1	0	182
Kyogle	1	0	1	1	102
Kyogle	1	1	0	0	1449
Kyogle	1	1	0	1	156
Kyogle	1	1	1	0	323
Kyogle	1	1	1	1	104
Lachlan					72
Lachlan	0	0	0	1	196
Lachlan	0	0	1	0	38
Lachlan	0	0	1	1	10
Lachlan	0	1	0	0	326
Lachlan	0	1	0	1	40
Lachlan	0	1	1	0	40
Lachlan	0	1	1	1	18
Lachlan	1	0	0	1	300
Lachlan	1	0	1	0	111
Lachlan	1	0	1	1	62
Lachlan	1	1	0	0	1487
Lachlan	1	1	0	1	58
Lachlan	1	1	1	0	228
Lachlan	1	1	1	1	48
Lake Macquarie					1604
Lake Macquarie	0	0	0	1	8947
Lake Macquarie	0	0	1	0	1934
Lake Macquarie	0	0	1	1	1279
Lake Macquarie	0	1	0	0	10383
Lake Macquarie	0	1	0	1	1638
Lake Macquarie	0	1	1	0	2289
Lake Macquarie	0	1	1	1	582
Lake Macquarie	1	0	0	1	16691
Lake Macquarie	1	0	1	0	6202
Lake Macquarie	1	0	1	1	5435
Lake Macquarie	1	1	0	0	50197
Lake Macquarie	1	1	0	1	3614
Lake Macquarie	1	1	1	0	9975
Lake Macquarie	1	1	1	1	2308
Lane Cove					281
Lane Cove	0	0	0	1	850
Lane Cove	0	0	1	0	402
Lane Cove	0	0	1	1	162
Lane Cove	0	1	0	0	1077
Lane Cove	0	1	0	1	42
Lane Cove	0	1	1	0	231
Lane Cove	0	1	1	1	31
Lane Cove	1	0	0	1	1793
Lane Cove	1	0	1	0	2174
Lane Cove	1	0	1	1	970
Lane Cove	1	1	0	0	11758
Lane Cove	1	1	0	1	130
Lane Cove	1	1	1	0	2402
Lane Cove	1	1	1	1	170
Leeton					85
Leeton	0	0	0	1	346
Leeton	0	0	1	0	50
Leeton	0	0	1	1	54
Leeton	0	1	0	0	649
Leeton	0	1	0	1	92
Leeton	0	1	1	0	101
Leeton	0	1	1	1	28
Leeton	1	0	0	1	701
Leeton	1	0	1	0	213
Leeton	1	0	1	1	221
Leeton	1	1	0	0	2419
Leeton	1	1	0	1	236
Leeton	1	1	1	0	556
Leeton	1	1	1	1	125
Lismore					374
Lismore	0	0	0	1	1999
Lismore	0	0	1	0	492
Lismore	0	0	1	1	278
Lismore	0	1	0	0	2420
Lismore	0	1	0	1	384
Lismore	0	1	1	0	542
Lismore	0	1	1	1	162
Lismore	1	0	0	1	2843
Lismore	1	0	1	0	980
Lismore	1	0	1	1	629
Lismore	1	1	0	0	8484
Lismore	1	1	0	1	719
Lismore	1	1	1	0	1862
Lismore	1	1	1	1	456
Lithgow					175
Lithgow	0	0	0	1	936
Lithgow	0	0	1	0	139
Lithgow	0	0	1	1	91
Lithgow	0	1	0	0	1078
Lithgow	0	1	0	1	180
Lithgow	0	1	1	0	225
Lithgow	0	1	1	1	84
Lithgow	1	0	0	1	1442
Lithgow	1	0	1	0	414
Lithgow	1	0	1	1	318
Lithgow	1	1	0	0	3717
Lithgow	1	1	0	1	369
Lithgow	1	1	1	0	808
Lithgow	1	1	1	1	260
Liverpool					1968
Liverpool	0	0	0	1	10644
Liverpool	0	0	1	0	2298
Liverpool	0	0	1	1	2185
Liverpool	0	1	0	0	10569
Liverpool	0	1	0	1	1692
Liverpool	0	1	1	0	3114
Liverpool	0	1	1	1	1296
Liverpool	1	0	0	1	24151
Liverpool	1	0	1	0	8944
Liverpool	1	0	1	1	10295
Liverpool	1	1	0	0	64710
Liverpool	1	1	0	1	4977
Liverpool	1	1	1	0	17676
Liverpool	1	1	1	1	6032
Liverpool Plains					99
Liverpool Plains	0	0	0	1	273
Liverpool Plains	0	0	1	0	25
Liverpool Plains	0	0	1	1	15
Liverpool Plains	0	1	0	0	442
Liverpool Plains	0	1	0	1	53
Liverpool Plains	0	1	1	0	100
Liverpool Plains	0	1	1	1	22
Liverpool Plains	1	0	0	1	428
Liverpool Plains	1	0	1	0	179
Liverpool Plains	1	0	1	1	135
Liverpool Plains	1	1	0	0	1391
Liverpool Plains	1	1	0	1	89
Liverpool Plains	1	1	1	0	261
Liverpool Plains	1	1	1	1	95
Lockhart					28
Lockhart	0	0	0	1	125
Lockhart	0	0	1	0	10
Lockhart	0	0	1	1	11
Lockhart	0	1	0	0	118
Lockhart	0	1	0	1	14
Lockhart	0	1	1	0	49
Lockhart	0	1	1	1	11
Lockhart	1	0	0	1	165
Lockhart	1	0	1	0	73
Lockhart	1	0	1	1	56
Lockhart	1	1	0	0	783
Lockhart	1	1	0	1	75
Lockhart	1	1	1	0	147
Lockhart	1	1	1	1	48
Maitland					750
Maitland	0	0	0	1	3315
Maitland	0	0	1	0	780
Maitland	0	0	1	1	520
Maitland	0	1	0	0	5442
Maitland	0	1	0	1	690
Maitland	0	1	1	0	1165
Maitland	0	1	1	1	337
Maitland	1	0	0	1	6456
Maitland	1	0	1	0	2343
Maitland	1	0	1	1	2108
Maitland	1	1	0	0	24112
Maitland	1	1	0	1	1974
Maitland	1	1	1	0	4867
Maitland	1	1	1	1	1065
Mid-Coast					768
Mid-Coast	0	0	0	1	3958
Mid-Coast	0	0	1	0	671
Mid-Coast	0	0	1	1	309
Mid-Coast	0	1	0	0	4979
Mid-Coast	0	1	0	1	848
Mid-Coast	0	1	1	0	999
Mid-Coast	0	1	1	1	341
Mid-Coast	1	0	0	1	5905
Mid-Coast	1	0	1	0	1552
Mid-Coast	1	0	1	1	1098
Mid-Coast	1	1	0	0	14542
Mid-Coast	1	1	0	1	1703
Mid-Coast	1	1	1	0	3261
Mid-Coast	1	1	1	1	870
Mid-Western Regional					181
Mid-Western Regional	0	0	0	1	799
Mid-Western Regional	0	0	1	0	128
Mid-Western Regional	0	0	1	1	60
Mid-Western Regional	0	1	0	0	1251
Mid-Western Regional	0	1	0	1	220
Mid-Western Regional	0	1	1	0	200
Mid-Western Regional	0	1	1	1	36
Mid-Western Regional	1	0	0	1	1507
Mid-Western Regional	1	0	1	0	502
Mid-Western Regional	1	0	1	1	353
Mid-Western Regional	1	1	0	0	6188
Mid-Western Regional	1	1	0	1	446
Mid-Western Regional	1	1	1	0	1151
Mid-Western Regional	1	1	1	1	349
Moree Plains					146
Moree Plains	0	0	0	1	466
Moree Plains	0	0	1	0	39
Moree Plains	0	0	1	1	33
Moree Plains	0	1	0	0	757
Moree Plains	0	1	0	1	184
Moree Plains	0	1	1	0	112
Moree Plains	0	1	1	1	47
Moree Plains	1	0	0	1	604
Moree Plains	1	0	1	0	223
Moree Plains	1	0	1	1	120
Moree Plains	1	1	0	0	2473
Moree Plains	1	1	0	1	161
Moree Plains	1	1	1	0	383
Moree Plains	1	1	1	1	85
Mosman					191
Mosman	0	0	0	1	614
Mosman	0	0	1	0	366
Mosman	0	0	1	1	87
Mosman	0	1	0	0	683
Mosman	0	1	0	1	31
Mosman	0	1	1	0	209
Mosman	0	1	1	1	15
Mosman	1	0	0	1	1277
Mosman	1	0	1	0	1805
Mosman	1	0	1	1	719
Mosman	1	1	0	0	6950
Mosman	1	1	0	1	71
Mosman	1	1	1	0	1901
Mosman	1	1	1	1	91
Murray River					53
Murray River	0	0	0	1	264
Murray River	0	0	1	0	54
Murray River	0	0	1	1	36
Murray River	0	1	0	0	405
Murray River	0	1	0	1	76
Murray River	0	1	1	0	108
Murray River	0	1	1	1	29
Murray River	1	0	0	1	659
Murray River	1	0	1	0	352
Murray River	1	0	1	1	243
Murray River	1	1	0	0	2824
Murray River	1	1	0	1	169
Murray River	1	1	1	0	522
Murray River	1	1	1	1	114
Murrumbidgee					28
Murrumbidgee	0	0	0	1	131
Murrumbidgee	0	0	1	0	8
Murrumbidgee	0	0	1	1	7
Murrumbidgee	0	1	0	0	124
Murrumbidgee	0	1	0	1	18
Murrumbidgee	0	1	1	0	38
Murrumbidgee	0	1	1	1	22
Murrumbidgee	1	0	0	1	182
Murrumbidgee	1	0	1	0	82
Murrumbidgee	1	0	1	1	53
Murrumbidgee	1	1	0	0	648
Murrumbidgee	1	1	0	1	48
Murrumbidgee	1	1	1	0	116
Murrumbidgee	1	1	1	1	44
Muswellbrook					119
Muswellbrook	0	0	0	1	543
Muswellbrook	0	0	1	0	85
Muswellbrook	0	0	1	1	67
Muswellbrook	0	1	0	0	1046
Muswellbrook	0	1	0	1	148
Muswellbrook	0	1	1	0	257
Muswellbrook	0	1	1	1	59
Muswellbrook	1	0	0	1	936
Muswellbrook	1	0	1	0	350
Muswellbrook	1	0	1	1	286
Muswellbrook	1	1	0	0	3795
Muswellbrook	1	1	0	1	384
Muswellbrook	1	1	1	0	809
Muswellbrook	1	1	1	1	187
Nambucca Valley					182
Nambucca Valley	0	0	0	1	871
Nambucca Valley	0	0	1	0	162
Nambucca Valley	0	0	1	1	83
Nambucca Valley	0	1	0	0	1124
Nambucca Valley	0	1	0	1	172
Nambucca Valley	0	1	1	0	261
Nambucca Valley	0	1	1	1	99
Nambucca Valley	1	0	0	1	1241
Nambucca Valley	1	0	1	0	335
Nambucca Valley	1	0	1	1	279
Nambucca Valley	1	1	0	0	3301
Nambucca Valley	1	1	0	1	289
Nambucca Valley	1	1	1	0	801
Nambucca Valley	1	1	1	1	160
Narrabri					99
Narrabri	0	0	0	1	419
Narrabri	0	0	1	0	75
Narrabri	0	0	1	1	31
Narrabri	0	1	0	0	656
Narrabri	0	1	0	1	65
Narrabri	0	1	1	0	124
Narrabri	0	1	1	1	25
Narrabri	1	0	0	1	719
Narrabri	1	0	1	0	253
Narrabri	1	0	1	1	127
Narrabri	1	1	0	0	2863
Narrabri	1	1	0	1	182
Narrabri	1	1	1	0	549
Narrabri	1	1	1	1	145
Narrandera					66
Narrandera	0	0	0	1	180
Narrandera	0	0	1	0	34
Narrandera	0	0	1	1	16
Narrandera	0	1	0	0	361
Narrandera	0	1	0	1	72
Narrandera	0	1	1	0	82
Narrandera	0	1	1	1	15
Narrandera	1	0	0	1	249
Narrandera	1	0	1	0	111
Narrandera	1	0	1	1	67
Narrandera	1	1	0	0	1140
Narrandera	1	1	0	1	93
Narrandera	1	1	1	0	227
Narrandera	1	1	1	1	70
Narromine					62
Narromine	0	0	0	1	210
Narromine	0	0	1	0	47
Narromine	0	0	1	1	27
Narromine	0	1	0	0	342
Narromine	0	1	0	1	80
Narromine	0	1	1	0	103
Narromine	0	1	1	1	17
Narromine	1	0	0	1	335
Narromine	1	0	1	0	130
Narromine	1	0	1	1	92
Narromine	1	1	0	0	1309
Narromine	1	1	0	1	119
Narromine	1	1	1	0	238
Narromine	1	1	1	1	97
Newcastle					1804
Newcastle	0	0	0	1	6073
Newcastle	0	0	1	0	1765
Newcastle	0	0	1	1	768
Newcastle	0	1	0	0	6923
Newcastle	0	1	0	1	907
Newcastle	0	1	1	0	1578
Newcastle	0	1	1	1	303
Newcastle	1	0	0	1	9008
Newcastle	1	0	1	0	5346
Newcastle	1	0	1	1	3132
Newcastle	1	1	0	0	37553
Newcastle	1	1	0	1	1515
Newcastle	1	1	1	0	7555
Newcastle	1	1	1	1	1145
North Sydney					761
North Sydney	0	0	0	1	1276
North Sydney	0	0	1	0	872
North Sydney	0	0	1	1	180
North Sydney	0	1	0	0	1831
North Sydney	0	1	0	1	42
North Sydney	0	1	1	0	390
North Sydney	0	1	1	1	13
North Sydney	1	0	0	1	1913
North Sydney	1	0	1	0	2296
North Sydney	1	0	1	1	539
North Sydney	1	1	0	0	14881
North Sydney	1	1	0	1	121
North Sydney	1	1	1	0	1893
North Sydney	1	1	1	1	73
Northern Beaches					1485
Northern Beaches	0	0	0	1	7237
Northern Beaches	0	0	1	0	2743
Northern Beaches	0	0	1	1	1481
Northern Beaches	0	1	0	0	6584
Northern Beaches	0	1	0	1	555
Northern Beaches	0	1	1	0	1940
Northern Beaches	0	1	1	1	326
Northern Beaches	1	0	0	1	18591
Northern Beaches	1	0	1	0	14289
Northern Beaches	1	0	1	1	9331
Northern Beaches	1	1	0	0	75446
Northern Beaches	1	1	0	1	2328
Northern Beaches	1	1	1	0	17403
Northern Beaches	1	1	1	1	2060
Oberon					16
Oberon	0	0	0	1	188
Oberon	0	0	1	0	23
Oberon	0	0	1	1	5
Oberon	0	1	0	0	240
Oberon	0	1	0	1	31
Oberon	0	1	1	0	50
Oberon	0	1	1	1	13
Oberon	1	0	0	1	378
Oberon	1	0	1	0	77
Oberon	1	0	1	1	76
Oberon	1	1	0	0	1046
Oberon	1	1	0	1	103
Oberon	1	1	1	0	207
Oberon	1	1	1	1	54
Orange					353
Orange	0	0	0	1	1344
Orange	0	0	1	0	285
Orange	0	0	1	1	200
Orange	0	1	0	0	2461
Orange	0	1	0	1	409
Orange	0	1	1	0	558
Orange	0	1	1	1	163
Orange	1	0	0	1	2216
Orange	1	0	1	0	940
Orange	1	0	1	1	637
Orange	1	1	0	0	11299
Orange	1	1	0	1	750
Orange	1	1	1	0	2152
Orange	1	1	1	1	506
Parkes					97
Parkes	0	0	0	1	499
Parkes	0	0	1	0	94
Parkes	0	0	1	1	27
Parkes	0	1	0	0	908
Parkes	0	1	0	1	150
Parkes	0	1	1	0	213
Parkes	0	1	1	1	80
Parkes	1	0	0	1	803
Parkes	1	0	1	0	243
Parkes	1	0	1	1	204
Parkes	1	1	0	0	3054
Parkes	1	1	0	1	270
Parkes	1	1	1	0	758
Parkes	1	1	1	1	147
Parramatta					2896
Parramatta	0	0	0	1	7983
Parramatta	0	0	1	0	2831
Parramatta	0	0	1	1	1378
Parramatta	0	1	0	0	7358
Parramatta	0	1	0	1	579
Parramatta	0	1	1	0	1796
Parramatta	0	1	1	1	360
Parramatta	1	0	0	1	16698
Parramatta	1	0	1	0	11035
Parramatta	1	0	1	1	6623
Parramatta	1	1	0	0	78674
Parramatta	1	1	0	1	1944
Parramatta	1	1	1	0	12653
Parramatta	1	1	1	1	1602
Penrith					1929
Penrith	0	0	0	1	9667
Penrith	0	0	1	0	1833
Penrith	0	0	1	1	1380
Penrith	0	1	0	0	12217
Penrith	0	1	0	1	1817
Penrith	0	1	1	0	2609
Penrith	0	1	1	1	946
Penrith	1	0	0	1	18743
Penrith	1	0	1	0	5896
Penrith	1	0	1	1	6600
Penrith	1	1	0	0	58282
Penrith	1	1	0	1	4899
Penrith	1	1	1	0	12140
Penrith	1	1	1	1	3575
Port Macquarie-Hastings					567
Port Macquarie-Hastings	0	0	0	1	3203
Port Macquarie-Hastings	0	0	1	0	712
Port Macquarie-Hastings	0	0	1	1	355
Port Macquarie-Hastings	0	1	0	0	4196
Port Macquarie-Hastings	0	1	0	1	534
Port Macquarie-Hastings	0	1	1	0	930
Port Macquarie-Hastings	0	1	1	1	301
Port Macquarie-Hastings	1	0	0	1	4962
Port Macquarie-Hastings	1	0	1	0	2261
Port Macquarie-Hastings	1	0	1	1	1392
Port Macquarie-Hastings	1	1	0	0	16649
Port Macquarie-Hastings	1	1	0	1	1129
Port Macquarie-Hastings	1	1	1	0	3896
Port Macquarie-Hastings	1	1	1	1	775
Port Stephens					465
Port Stephens	0	0	0	1	2877
Port Stephens	0	0	1	0	549
Port Stephens	0	0	1	1	342
Port Stephens	0	1	0	0	3727
Port Stephens	0	1	0	1	653
Port Stephens	0	1	1	0	877
Port Stephens	0	1	1	1	263
Port Stephens	1	0	0	1	5331
Port Stephens	1	0	1	0	1873
Port Stephens	1	0	1	1	1428
Port Stephens	1	1	0	0	15212
Port Stephens	1	1	0	1	1478
Port Stephens	1	1	1	0	3448
Port Stephens	1	1	1	1	971
Queanbeyan-Palerang Regional					452
Queanbeyan-Palerang Regional	0	0	0	1	1764
Queanbeyan-Palerang Regional	0	0	1	0	411
Queanbeyan-Palerang Regional	0	0	1	1	256
Queanbeyan-Palerang Regional	0	1	0	0	2477
Queanbeyan-Palerang Regional	0	1	0	1	268
Queanbeyan-Palerang Regional	0	1	1	0	463
Queanbeyan-Palerang Regional	0	1	1	1	124
Queanbeyan-Palerang Regional	1	0	0	1	4517
Queanbeyan-Palerang Regional	1	0	1	0	2138
Queanbeyan-Palerang Regional	1	0	1	1	1683
Queanbeyan-Palerang Regional	1	1	0	0	17889
Queanbeyan-Palerang Regional	1	1	0	1	941
Queanbeyan-Palerang Regional	1	1	1	0	3370
Queanbeyan-Palerang Regional	1	1	1	1	707
Randwick					1482
Randwick	0	0	0	1	4281
Randwick	0	0	1	0	1457
Randwick	0	0	1	1	626
Randwick	0	1	0	0	3663
Randwick	0	1	0	1	200
Randwick	0	1	1	0	879
Randwick	0	1	1	1	112
Randwick	1	0	0	1	7483
Randwick	1	0	1	0	5773
Randwick	1	0	1	1	2937
Randwick	1	1	0	0	32308
Randwick	1	1	0	1	712
Randwick	1	1	1	0	6200
Randwick	1	1	1	1	581
Richmond Valley					208
Richmond Valley	0	0	0	1	985
Richmond Valley	0	0	1	0	156
Richmond Valley	0	0	1	1	117
Richmond Valley	0	1	0	0	1372
Richmond Valley	0	1	0	1	233
Richmond Valley	0	1	1	0	244
Richmond Valley	0	1	1	1	75
Richmond Valley	1	0	0	1	1571
Richmond Valley	1	0	1	0	404
Richmond Valley	1	0	1	1	365
Richmond Valley	1	1	0	0	4270
Richmond Valley	1	1	0	1	503
Richmond Valley	1	1	1	0	995
Richmond Valley	1	1	1	1	235
Ryde					1544
Ryde	0	0	0	1	4130
Ryde	0	0	1	0	1372
Ryde	0	0	1	1	601
Ryde	0	1	0	0	3271
Ryde	0	1	0	1	216
Ryde	0	1	1	0	737
Ryde	0	1	1	1	93
Ryde	1	0	0	1	9155
Ryde	1	0	1	0	6001
Ryde	1	0	1	1	3488
Ryde	1	1	0	0	35592
Ryde	1	1	0	1	686
Ryde	1	1	1	0	5941
Ryde	1	1	1	1	638
Shellharbour					596
Shellharbour	0	0	0	1	3534
Shellharbour	0	0	1	0	656
Shellharbour	0	0	1	1	549
Shellharbour	0	1	0	0	4013
Shellharbour	0	1	0	1	685
Shellharbour	0	1	1	0	908
Shellharbour	0	1	1	1	256
Shellharbour	1	0	0	1	7178
Shellharbour	1	0	1	0	1983
Shellharbour	1	0	1	1	2214
Shellharbour	1	1	0	0	18243
Shellharbour	1	1	0	1	1563
Shellharbour	1	1	1	0	3669
Shellharbour	1	1	1	1	1046
Shoalhaven					804
Shoalhaven	0	0	0	1	4214
Shoalhaven	0	0	1	0	786
Shoalhaven	0	0	1	1	364
Shoalhaven	0	1	0	0	5139
Shoalhaven	0	1	0	1	723
Shoalhaven	0	1	1	0	1125
Shoalhaven	0	1	1	1	308
Shoalhaven	1	0	0	1	6652
Shoalhaven	1	0	1	0	2118
Shoalhaven	1	0	1	1	1542
Shoalhaven	1	1	0	0	20387
Shoalhaven	1	1	0	1	1547
Shoalhaven	1	1	1	0	4287
Shoalhaven	1	1	1	1	953
Singleton					164
Singleton	0	0	0	1	725
Singleton	0	0	1	0	139
Singleton	0	0	1	1	71
Singleton	0	1	0	0	1188
Singleton	0	1	0	1	173
Singleton	0	1	1	0	165
Singleton	0	1	1	1	95
Singleton	1	0	0	1	2051
Singleton	1	0	1	0	628
Singleton	1	0	1	1	549
Singleton	1	1	0	0	6470
Singleton	1	1	0	1	488
Singleton	1	1	1	0	1374
Singleton	1	1	1	1	339
Snowy Monaro Regional					108
Snowy Monaro Regional	0	0	0	1	579
Snowy Monaro Regional	0	0	1	0	162
Snowy Monaro Regional	0	0	1	1	75
Snowy Monaro Regional	0	1	0	0	727
Snowy Monaro Regional	0	1	0	1	61
Snowy Monaro Regional	0	1	1	0	143
Snowy Monaro Regional	0	1	1	1	44
Snowy Monaro Regional	1	0	0	1	1151
Snowy Monaro Regional	1	0	1	0	474
Snowy Monaro Regional	1	0	1	1	320
Snowy Monaro Regional	1	1	0	0	4563
Snowy Monaro Regional	1	1	0	1	263
Snowy Monaro Regional	1	1	1	0	1000
Snowy Monaro Regional	1	1	1	1	195
Snowy Valleys					90
Snowy Valleys	0	0	0	1	500
Snowy Valleys	0	0	1	0	89
Snowy Valleys	0	0	1	1	39
Snowy Valleys	0	1	0	0	710
Snowy Valleys	0	1	0	1	102
Snowy Valleys	0	1	1	0	145
Snowy Valleys	0	1	1	1	28
Snowy Valleys	1	0	0	1	857
Snowy Valleys	1	0	1	0	296
Snowy Valleys	1	0	1	1	240
Snowy Valleys	1	1	0	0	3138
Snowy Valleys	1	1	0	1	269
Snowy Valleys	1	1	1	0	632
Snowy Valleys	1	1	1	1	188
Strathfield					805
Strathfield	0	0	0	1	1448
Strathfield	0	0	1	0	497
Strathfield	0	0	1	1	245
Strathfield	0	1	0	0	919
Strathfield	0	1	0	1	50
Strathfield	0	1	1	0	335
Strathfield	0	1	1	1	72
Strathfield	1	0	0	1	3544
Strathfield	1	0	1	0	1967
Strathfield	1	0	1	1	1561
Strathfield	1	1	0	0	11167
Strathfield	1	1	0	1	317
Strathfield	1	1	1	0	2240
Strathfield	1	1	1	1	342
Sutherland Shire					1343
Sutherland Shire	0	0	0	1	7859
Sutherland Shire	0	0	1	0	2118
Sutherland Shire	0	0	1	1	1382
Sutherland Shire	0	1	0	0	6387
Sutherland Shire	0	1	0	1	725
Sutherland Shire	0	1	1	0	1891
Sutherland Shire	0	1	1	1	358
Sutherland Shire	1	0	0	1	21468
Sutherland Shire	1	0	1	0	10035
Sutherland Shire	1	0	1	1	9327
Sutherland Shire	1	1	0	0	64089
Sutherland Shire	1	1	0	1	2659
Sutherland Shire	1	1	1	0	14089
Sutherland Shire	1	1	1	1	2512
Sydney					2937
Sydney	0	0	0	1	3551
Sydney	0	0	1	0	1659
Sydney	0	0	1	1	489
Sydney	0	1	0	0	3909
Sydney	0	1	0	1	263
Sydney	0	1	1	0	648
Sydney	0	1	1	1	79
Sydney	1	0	0	1	3588
Sydney	1	0	1	0	3137
Sydney	1	0	1	1	978
Sydney	1	1	0	0	27600
Sydney	1	1	0	1	245
Sydney	1	1	1	0	2218
Sydney	1	1	1	1	123
Tamworth Regional					569
Tamworth Regional	0	0	0	1	2113
Tamworth Regional	0	0	1	0	505
Tamworth Regional	0	0	1	1	268
Tamworth Regional	0	1	0	0	4208
Tamworth Regional	0	1	0	1	454
Tamworth Regional	0	1	1	0	742
Tamworth Regional	0	1	1	1	208
Tamworth Regional	1	0	0	1	3503
Tamworth Regional	1	0	1	0	1371
Tamworth Regional	1	0	1	1	969
Tamworth Regional	1	1	0	0	14113
Tamworth Regional	1	1	0	1	1064
Tamworth Regional	1	1	1	0	2902
Tamworth Regional	1	1	1	1	640
Temora					50
Temora	0	0	0	1	206
Temora	0	0	1	0	32
Temora	0	0	1	1	15
Temora	0	1	0	0	247
Temora	0	1	0	1	53
Temora	0	1	1	0	70
Temora	0	1	1	1	17
Temora	1	0	0	1	393
Temora	1	0	1	0	87
Temora	1	0	1	1	78
Temora	1	1	0	0	1238
Temora	1	1	0	1	110
Temora	1	1	1	0	304
Temora	1	1	1	1	117
Tenterfield					36
Tenterfield	0	0	0	1	227
Tenterfield	0	0	1	0	28
Tenterfield	0	0	1	1	15
Tenterfield	0	1	0	0	337
Tenterfield	0	1	0	1	60
Tenterfield	0	1	1	0	70
Tenterfield	0	1	1	1	26
Tenterfield	1	0	0	1	265
Tenterfield	1	0	1	0	113
Tenterfield	1	0	1	1	62
Tenterfield	1	1	0	0	936
Tenterfield	1	1	0	1	105
Tenterfield	1	1	1	0	273
Tenterfield	1	1	1	1	46
The Hills Shire					878
The Hills Shire	0	0	0	1	4838
The Hills Shire	0	0	1	0	1737
The Hills Shire	0	0	1	1	1238
The Hills Shire	0	1	0	0	4322
The Hills Shire	0	1	0	1	400
The Hills Shire	0	1	1	0	1293
The Hills Shire	0	1	1	1	265
The Hills Shire	1	0	0	1	18967
The Hills Shire	1	0	1	0	12108
The Hills Shire	1	0	1	1	9400
The Hills Shire	1	1	0	0	64511
The Hills Shire	1	1	0	1	2442
The Hills Shire	1	1	1	0	16061
The Hills Shire	1	1	1	1	2508
Tweed					754
Tweed	0	0	0	1	4086
Tweed	0	0	1	0	880
Tweed	0	0	1	1	483
Tweed	0	1	0	0	4345
Tweed	0	1	0	1	685
Tweed	0	1	1	0	1059
Tweed	0	1	1	1	273
Tweed	1	0	0	1	6074
Tweed	1	0	1	0	2381
Tweed	1	0	1	1	1688
Tweed	1	1	0	0	20223
Tweed	1	1	0	1	1408
Tweed	1	1	1	0	3918
Tweed	1	1	1	1	770
Upper Hunter Shire					68
Upper Hunter Shire	0	0	0	1	413
Upper Hunter Shire	0	0	1	0	92
Upper Hunter Shire	0	0	1	1	47
Upper Hunter Shire	0	1	0	0	582
Upper Hunter Shire	0	1	0	1	74
Upper Hunter Shire	0	1	1	0	112
Upper Hunter Shire	0	1	1	1	3
Upper Hunter Shire	1	0	0	1	699
Upper Hunter Shire	1	0	1	0	316
