LGA_NAME21	Age	IncomeTotPersonal.max	Sex	adults
Albury	55-64		M	206
Albury	55-64	0	F	281
Albury	55-64	0	M	134
Albury	55-64	7875	F	105
Albury	55-64	7875	M	43
Albury	55-64	15750	F	186
Albury	55-64	15750	M	92
Albury	55-64	21000	F	265
Albury	55-64	21000	M	180
Albury	55-64	26250	F	283
Albury	55-64	26250	M	179
Albury	55-64	34125	F	365
Albury	55-64	34125	M	179
Albury	55-64	42000	F	332
Albury	55-64	42000	M	199
Albury	55-64	52500	F	355
Albury	55-64	52500	M	290
Albury	55-64	65625	F	420
Albury	55-64	65625	M	413
Albury	55-64	78750	F	240
Albury	55-64	78750	M	325
Albury	55-64	91875	F	177
Albury	55-64	91875	M	307
Albury	55-64	105000	F	133
Albury	55-64	105000	M	219
Albury	55-64	157500	F	180
Albury	55-64	157500	M	306
Albury	55-64	183750	F	39
Albury	55-64	183750	M	58
Albury	55-64	Inf	F	44
Albury	55-64	Inf	M	120
Albury	65-74		F	215
Albury	65-74		M	186
Albury	65-74	0	F	185
Albury	65-74	0	M	119
Albury	65-74	7875	F	91
Albury	65-74	7875	M	68
Albury	65-74	15750	F	247
Albury	65-74	15750	M	166
Albury	65-74	21000	F	528
Albury	65-74	21000	M	424
Albury	65-74	26250	F	561
Albury	65-74	26250	M	385
Albury	65-74	34125	F	430
Albury	65-74	34125	M	327
Albury	65-74	42000	F	260
Albury	65-74	42000	M	237
Albury	65-74	52500	F	226
Albury	65-74	52500	M	242
Albury	65-74	65625	F	161
Albury	65-74	65625	M	237
Albury	65-74	78750	F	81
Albury	65-74	78750	M	146
Albury	65-74	91875	F	63
Albury	65-74	91875	M	114
Albury	65-74	105000	F	52
Albury	65-74	105000	M	62
Albury	65-74	157500	F	42
Albury	65-74	157500	M	74
Albury	65-74	183750	F	11
Albury	65-74	183750	M	25
Albury	65-74	Inf	F	26
Albury	65-74	Inf	M	54
Albury	75-84		F	226
Albury	75-84		M	135
Albury	75-84	0	F	69
Albury	75-84	0	M	57
Albury	75-84	7875	F	43
Albury	75-84	7875	M	26
Albury	75-84	15750	F	125
Albury	75-84	15750	M	92
Albury	75-84	21000	F	343
Albury	75-84	21000	M	334
Albury	75-84	26250	F	513
Albury	75-84	26250	M	276
Albury	75-84	34125	F	289
Albury	75-84	34125	M	202
Albury	75-84	42000	F	144
Albury	75-84	42000	M	142
Albury	75-84	52500	F	101
Albury	75-84	52500	M	99
Albury	75-84	65625	F	60
Albury	75-84	65625	M	70
Albury	75-84	78750	F	20
Albury	75-84	78750	M	49
Albury	75-84	91875	F	20
Albury	75-84	91875	M	31
Albury	75-84	105000	F	10
Albury	75-84	105000	M	21
Albury	75-84	157500	F	8
Albury	75-84	157500	M	19
Albury	75-84	183750	F	5
Albury	75-84	183750	M	6
Albury	75-84	Inf	F	11
Albury	75-84	Inf	M	12
Albury	85+		F	128
Albury	85+		M	60
Albury	85+	0	F	36
Albury	85+	0	M	22
Albury	85+	7875	F	10
Albury	85+	7875	M	9
Albury	85+	15750	F	26
Albury	85+	15750	M	20
Albury	85+	21000	F	88
Albury	85+	21000	M	93
Albury	85+	26250	F	326
Albury	85+	26250	M	127
Albury	85+	34125	F	129
Albury	85+	34125	M	44
Albury	85+	42000	F	51
Albury	85+	42000	M	36
Albury	85+	52500	F	58
Albury	85+	52500	M	42
Albury	85+	65625	F	13
Albury	85+	65625	M	6
Albury	85+	78750	F	3
Albury	85+	78750	M	8
Albury	85+	91875	F	12
Albury	85+	91875	M	17
Albury	85+	105000	M	3
Albury	85+	157500	F	6
Albury	85+	183750	F	6
Albury	85+	Inf	F	3
Albury	85+	Inf	M	6
Armidale Regional	15-19		F	237
Armidale Regional	15-19		M	174
Armidale Regional	15-19	0	F	397
Armidale Regional	15-19	0	M	331
Armidale Regional	15-19	7875	F	226
Armidale Regional	15-19	7875	M	195
Armidale Regional	15-19	15750	F	158
Armidale Regional	15-19	15750	M	129
Armidale Regional	15-19	21000	F	99
Armidale Regional	15-19	21000	M	48
Armidale Regional	15-19	26250	F	45
Armidale Regional	15-19	26250	M	43
Armidale Regional	15-19	34125	F	53
Armidale Regional	15-19	34125	M	54
Armidale Regional	15-19	42000	F	28
Armidale Regional	15-19	42000	M	39
Armidale Regional	15-19	52500	F	7
Armidale Regional	15-19	52500	M	32
Armidale Regional	15-19	65625	F	10
Armidale Regional	15-19	65625	M	11
Armidale Regional	15-19	78750	F	4
Armidale Regional	15-19	78750	M	4
Armidale Regional	15-19	91875	M	3
Armidale Regional	20-24		F	204
Armidale Regional	20-24		M	190
Armidale Regional	20-24	0	F	84
Armidale Regional	20-24	0	M	82
Armidale Regional	20-24	7875	F	48
Armidale Regional	20-24	7875	M	45
Armidale Regional	20-24	15750	F	136
Armidale Regional	20-24	15750	M	106
Armidale Regional	20-24	21000	F	140
Armidale Regional	20-24	21000	M	104
Armidale Regional	20-24	26250	F	78
Armidale Regional	20-24	26250	M	64
Armidale Regional	20-24	34125	F	129
Armidale Regional	20-24	34125	M	101
Armidale Regional	20-24	42000	F	109
Armidale Regional	20-24	42000	M	151
Armidale Regional	20-24	52500	F	96
Armidale Regional	20-24	52500	M	127
Armidale Regional	20-24	65625	F	84
Armidale Regional	20-24	65625	M	82
Armidale Regional	20-24	78750	F	44
Armidale Regional	20-24	78750	M	37
Armidale Regional	20-24	91875	F	18
Armidale Regional	20-24	91875	M	25
Armidale Regional	20-24	105000	F	11
Armidale Regional	20-24	105000	M	7
Armidale Regional	20-24	157500	F	6
Armidale Regional	20-24	157500	M	9
Armidale Regional	20-24	Inf	M	5
Armidale Regional	25-34		F	201
Armidale Regional	25-34		M	208
Armidale Regional	25-34	0	F	92
Armidale Regional	25-34	0	M	48
Armidale Regional	25-34	7875	F	36
Armidale Regional	25-34	7875	M	16
Armidale Regional	25-34	15750	F	76
Armidale Regional	25-34	15750	M	57
Armidale Regional	25-34	21000	F	120
Armidale Regional	25-34	21000	M	85
Armidale Regional	25-34	26250	F	101
Armidale Regional	25-34	26250	M	83
Armidale Regional	25-34	34125	F	179
Armidale Regional	25-34	34125	M	112
Armidale Regional	25-34	42000	F	197
Armidale Regional	25-34	42000	M	157
Armidale Regional	25-34	52500	F	229
Armidale Regional	25-34	52500	M	256
Armidale Regional	25-34	65625	F	216
Armidale Regional	25-34	65625	M	260
Armidale Regional	25-34	78750	F	168
Armidale Regional	25-34	78750	M	148
Armidale Regional	25-34	91875	F	133
Armidale Regional	25-34	91875	M	138
Armidale Regional	25-34	105000	F	97
Armidale Regional	25-34	105000	M	107
Armidale Regional	25-34	157500	F	71
Armidale Regional	25-34	157500	M	107
Armidale Regional	25-34	183750	F	5
Armidale Regional	25-34	183750	M	15
Armidale Regional	25-34	Inf	F	10
Armidale Regional	25-34	Inf	M	23
Armidale Regional	35-44		F	146
Armidale Regional	35-44		M	133
Armidale Regional	35-44	0	F	60
Armidale Regional	35-44	0	M	30
Armidale Regional	35-44	7875	F	24
Armidale Regional	35-44	7875	M	16
Armidale Regional	35-44	15750	F	59
Armidale Regional	35-44	15750	M	46
Armidale Regional	35-44	21000	F	65
Armidale Regional	35-44	21000	M	65
Armidale Regional	35-44	26250	F	102
Armidale Regional	35-44	26250	M	69
Armidale Regional	35-44	34125	F	120
Armidale Regional	35-44	34125	M	101
Armidale Regional	35-44	42000	F	162
Armidale Regional	35-44	42000	M	114
Armidale Regional	35-44	52500	F	137
Armidale Regional	35-44	52500	M	137
Armidale Regional	35-44	65625	F	177
Armidale Regional	35-44	65625	M	183
Armidale Regional	35-44	78750	F	130
Armidale Regional	35-44	78750	M	178
Armidale Regional	35-44	91875	F	117
Armidale Regional	35-44	91875	M	130
Armidale Regional	35-44	105000	F	98
Armidale Regional	35-44	105000	M	92
Armidale Regional	35-44	157500	F	199
Armidale Regional	35-44	157500	M	206
Armidale Regional	35-44	183750	F	9
Armidale Regional	35-44	183750	M	20
Armidale Regional	35-44	Inf	F	24
Armidale Regional	35-44	Inf	M	41
Armidale Regional	45-54		F	141
Armidale Regional	45-54		M	121
Armidale Regional	45-54	0	F	83
Armidale Regional	45-54	0	M	45
Armidale Regional	45-54	7875	F	29
Armidale Regional	45-54	7875	M	16
Armidale Regional	45-54	15750	F	62
Armidale Regional	45-54	15750	M	53
Armidale Regional	45-54	21000	F	91
Armidale Regional	45-54	21000	M	50
Armidale Regional	45-54	26250	F	82
Armidale Regional	45-54	26250	M	64
Armidale Regional	45-54	34125	F	123
Armidale Regional	45-54	34125	M	104
Armidale Regional	45-54	42000	F	145
Armidale Regional	45-54	42000	M	73
Armidale Regional	45-54	52500	F	166
Armidale Regional	45-54	52500	M	133
Armidale Regional	45-54	65625	F	154
Armidale Regional	45-54	65625	M	160
Armidale Regional	45-54	78750	F	130
Armidale Regional	45-54	78750	M	113
Armidale Regional	45-54	91875	F	120
Armidale Regional	45-54	91875	M	129
Armidale Regional	45-54	105000	F	98
Armidale Regional	45-54	105000	M	104
Armidale Regional	45-54	157500	F	195
Armidale Regional	45-54	157500	M	225
Armidale Regional	45-54	183750	F	34
Armidale Regional	45-54	183750	M	45
Armidale Regional	45-54	Inf	F	35
Armidale Regional	45-54	Inf	M	85
Armidale Regional	55-64		F	126
Armidale Regional	55-64		M	138
Armidale Regional	55-64	0	F	120
Armidale Regional	55-64	0	M	70
Armidale Regional	55-64	7875	F	52
Armidale Regional	55-64	7875	M	21
Armidale Regional	55-64	15750	F	92
Armidale Regional	55-64	15750	M	62
Armidale Regional	55-64	21000	F	139
Armidale Regional	55-64	21000	M	114
Armidale Regional	55-64	26250	F	162
Armidale Regional	55-64	26250	M	108
Armidale Regional	55-64	34125	F	162
Armidale Regional	55-64	34125	M	116
Armidale Regional	55-64	42000	F	148
Armidale Regional	55-64	42000	M	105
Armidale Regional	55-64	52500	F	150
Armidale Regional	55-64	52500	M	186
Armidale Regional	55-64	65625	F	169
Armidale Regional	55-64	65625	M	199
Armidale Regional	55-64	78750	F	114
Armidale Regional	55-64	78750	M	139
Armidale Regional	55-64	91875	F	100
Armidale Regional	55-64	91875	M	96
Armidale Regional	55-64	105000	F	90
Armidale Regional	55-64	105000	M	89
Armidale Regional	55-64	157500	F	135
Armidale Regional	55-64	157500	M	156
Armidale Regional	55-64	183750	F	33
Armidale Regional	55-64	183750	M	39
Armidale Regional	55-64	Inf	F	41
Armidale Regional	55-64	Inf	M	102
Armidale Regional	65-74		F	119
Armidale Regional	65-74		M	105
Armidale Regional	65-74	0	F	73
Armidale Regional	65-74	0	M	59
Armidale Regional	65-74	7875	F	51
Armidale Regional	65-74	7875	M	35
Armidale Regional	65-74	15750	F	84
Armidale Regional	65-74	15750	M	73
Armidale Regional	65-74	21000	F	217
Armidale Regional	65-74	21000	M	178
Armidale Regional	65-74	26250	F	251
Armidale Regional	65-74	26250	M	175
Armidale Regional	65-74	34125	F	185
Armidale Regional	65-74	34125	M	144
Armidale Regional	65-74	42000	F	138
Armidale Regional	65-74	42000	M	122
Armidale Regional	65-74	52500	F	105
Armidale Regional	65-74	52500	M	102
Armidale Regional	65-74	65625	F	99
Armidale Regional	65-74	65625	M	140
Armidale Regional	65-74	78750	F	52
Armidale Regional	65-74	78750	M	81
Armidale Regional	65-74	91875	F	32
Armidale Regional	65-74	91875	M	51
Armidale Regional	65-74	105000	F	29
Armidale Regional	65-74	105000	M	34
Armidale Regional	65-74	157500	F	24
Armidale Regional	65-74	157500	M	55
Armidale Regional	65-74	183750	F	8
Armidale Regional	65-74	183750	M	18
Armidale Regional	65-74	Inf	F	14
Armidale Regional	65-74	Inf	M	31
Armidale Regional	75-84		F	138
Armidale Regional	75-84		M	101
Armidale Regional	75-84	0	F	27
Armidale Regional	75-84	0	M	26
Armidale Regional	75-84	7875	F	26
Armidale Regional	75-84	7875	M	13
Armidale Regional	75-84	15750	F	59
Armidale Regional	75-84	15750	M	44
Armidale Regional	75-84	21000	F	180
Armidale Regional	75-84	21000	M	156
Armidale Regional	75-84	26250	F	235
Armidale Regional	75-84	26250	M	131
Armidale Regional	75-84	34125	F	128
Armidale Regional	75-84	34125	M	96
Armidale Regional	75-84	42000	F	87
Armidale Regional	75-84	42000	M	67
Armidale Regional	75-84	52500	F	59
Armidale Regional	75-84	52500	M	61
Armidale Regional	75-84	65625	F	51
Armidale Regional	75-84	65625	M	61
Armidale Regional	75-84	78750	F	14
Armidale Regional	75-84	78750	M	30
Armidale Regional	75-84	91875	F	32
Armidale Regional	75-84	91875	M	32
Armidale Regional	75-84	105000	F	3
Armidale Regional	75-84	105000	M	18
Armidale Regional	75-84	157500	F	11
Armidale Regional	75-84	157500	M	5
Armidale Regional	75-84	183750	F	3
Armidale Regional	75-84	Inf	F	7
Armidale Regional	75-84	Inf	M	9
Armidale Regional	85+		F	107
Armidale Regional	85+		M	46
Armidale Regional	85+	0	F	11
Armidale Regional	85+	7875	F	11
Armidale Regional	85+	7875	M	4
Armidale Regional	85+	15750	F	27
Armidale Regional	85+	15750	M	7
Armidale Regional	85+	21000	F	31
Armidale Regional	85+	21000	M	55
Armidale Regional	85+	26250	F	110
Armidale Regional	85+	26250	M	43
Armidale Regional	85+	34125	F	58
Armidale Regional	85+	34125	M	31
Armidale Regional	85+	42000	F	38
Armidale Regional	85+	42000	M	32
Armidale Regional	85+	52500	F	20
Armidale Regional	85+	52500	M	12
Armidale Regional	85+	65625	F	6
Armidale Regional	85+	65625	M	17
Armidale Regional	85+	78750	F	11
Armidale Regional	85+	78750	M	8
Armidale Regional	85+	91875	F	3
Armidale Regional	85+	91875	M	5
Armidale Regional	85+	105000	F	4
Armidale Regional	85+	105000	M	3
Ballina	15-19		F	76
Ballina	15-19		M	97
Ballina	15-19	0	F	271
Ballina	15-19	0	M	383
Ballina	15-19	7875	F	356
Ballina	15-19	7875	M	303
Ballina	15-19	15750	F	172
Ballina	15-19	15750	M	153
Ballina	15-19	21000	F	78
Ballina	15-19	21000	M	72
Ballina	15-19	26250	F	64
Ballina	15-19	26250	M	75
Ballina	15-19	34125	F	56
Ballina	15-19	34125	M	98
Ballina	15-19	42000	F	33
Ballina	15-19	42000	M	52
Ballina	15-19	52500	F	27
Ballina	15-19	52500	M	31
Ballina	15-19	65625	F	4
Ballina	15-19	65625	M	5
Ballina	15-19	78750	F	4
Ballina	15-19	78750	M	3
Ballina	15-19	91875	F	4
Ballina	15-19	105000	M	3
Ballina	15-19	Inf	F	6
Ballina	20-24		F	55
Ballina	20-24		M	82
Ballina	20-24	0	F	32
Ballina	20-24	0	M	49
Ballina	20-24	7875	F	27
Ballina	20-24	7875	M	18
Ballina	20-24	15750	F	62
Ballina	20-24	15750	M	65
Ballina	20-24	21000	F	64
Ballina	20-24	21000	M	56
Ballina	20-24	26250	F	72
Ballina	20-24	26250	M	85
Ballina	20-24	34125	F	133
Ballina	20-24	34125	M	120
Ballina	20-24	42000	F	160
Ballina	20-24	42000	M	147
Ballina	20-24	52500	F	139
Ballina	20-24	52500	M	164
Ballina	20-24	65625	F	84
Ballina	20-24	65625	M	106
Ballina	20-24	78750	F	38
Ballina	20-24	78750	M	41
Ballina	20-24	91875	F	20
Ballina	20-24	91875	M	19
Ballina	20-24	105000	F	8
Ballina	20-24	105000	M	15
Ballina	20-24	157500	M	12
Ballina	20-24	Inf	F	3
Ballina	25-34		F	169
Ballina	25-34		M	154
Ballina	25-34	0	F	84
Ballina	25-34	0	M	47
Ballina	25-34	7875	F	43
Ballina	25-34	7875	M	12
Ballina	25-34	15750	F	94
Ballina	25-34	15750	M	51
Ballina	25-34	21000	F	119
Ballina	25-34	21000	M	81
Ballina	25-34	26250	F	116
Ballina	25-34	26250	M	69
Ballina	25-34	34125	F	221
Ballina	25-34	34125	M	95
Ballina	25-34	42000	F	280
Ballina	25-34	42000	M	187
Ballina	25-34	52500	F	288
Ballina	25-34	52500	M	276
Ballina	25-34	65625	F	322
Ballina	25-34	65625	M	325
Ballina	25-34	78750	F	188
Ballina	25-34	78750	M	237
Ballina	25-34	91875	F	156
Ballina	25-34	91875	M	163
Ballina	25-34	105000	F	81
Ballina	25-34	105000	M	97
Ballina	25-34	157500	F	81
Ballina	25-34	157500	M	150
Ballina	25-34	183750	F	12
Ballina	25-34	183750	M	16
Ballina	25-34	Inf	F	28
Ballina	25-34	Inf	M	30
Ballina	35-44		F	158
Ballina	35-44		M	178
Ballina	35-44	0	F	103
Ballina	35-44	0	M	44
Ballina	35-44	7875	F	53
Ballina	35-44	7875	M	8
Ballina	35-44	15750	F	90
Ballina	35-44	15750	M	35
Ballina	35-44	21000	F	116
Ballina	35-44	21000	M	58
Ballina	35-44	26250	F	135
Ballina	35-44	26250	M	71
Ballina	35-44	34125	F	243
Ballina	35-44	34125	M	101
Ballina	35-44	42000	F	297
Ballina	35-44	42000	M	143
Ballina	35-44	52500	F	340
Ballina	35-44	52500	M	244
Ballina	35-44	65625	F	322
Ballina	35-44	65625	M	325
Ballina	35-44	78750	F	221
Ballina	35-44	78750	M	275
Ballina	35-44	91875	F	189
Ballina	35-44	91875	M	247
Ballina	35-44	105000	F	145
Ballina	35-44	105000	M	187
Ballina	35-44	157500	F	216
Ballina	35-44	157500	M	357
Ballina	35-44	183750	F	32
Ballina	35-44	183750	M	75
Ballina	35-44	Inf	F	67
Ballina	35-44	Inf	M	163
Ballina	45-54		F	170
Ballina	45-54		M	166
Ballina	45-54	0	F	106
Ballina	45-54	0	M	67
Ballina	45-54	7875	F	61
Ballina	45-54	7875	M	23
Ballina	45-54	15750	F	88
Ballina	45-54	15750	M	54
Ballina	45-54	21000	F	144
Ballina	45-54	21000	M	98
Ballina	45-54	26250	F	177
Ballina	45-54	26250	M	122
Ballina	45-54	34125	F	261
Ballina	45-54	34125	M	126
Ballina	45-54	42000	F	285
Ballina	45-54	42000	M	147
Ballina	45-54	52500	F	378
Ballina	45-54	52500	M	266
Ballina	45-54	65625	F	357
Ballina	45-54	65625	M	340
Ballina	45-54	78750	F	283
Ballina	45-54	78750	M	273
Ballina	45-54	91875	F	228
Ballina	45-54	91875	M	253
Ballina	45-54	105000	F	186
Ballina	45-54	105000	M	215
Ballina	45-54	157500	F	292
Ballina	45-54	157500	M	361
Ballina	45-54	183750	F	42
Ballina	45-54	183750	M	68
Ballina	45-54	Inf	F	76
Ballina	45-54	Inf	M	184
Ballina	55-64		F	179
Ballina	55-64		M	174
Ballina	55-64	0	F	201
Ballina	55-64	0	M	121
Ballina	55-64	7875	F	86
Ballina	55-64	7875	M	40
Ballina	55-64	15750	F	136
Ballina	55-64	15750	M	101
Ballina	55-64	21000	F	231
Ballina	55-64	21000	M	189
Ballina	55-64	26250	F	324
Ballina	55-64	26250	M	204
Ballina	55-64	34125	F	371
Ballina	55-64	34125	M	213
Ballina	55-64	42000	F	302
Ballina	55-64	42000	M	222
Ballina	55-64	52500	F	369
Ballina	55-64	52500	M	329
Ballina	55-64	65625	F	374
Ballina	55-64	65625	M	361
Ballina	55-64	78750	F	196
Ballina	55-64	78750	M	242
Ballina	55-64	91875	F	194
Ballina	55-64	91875	M	244
Ballina	55-64	105000	F	138
Ballina	55-64	105000	M	167
Ballina	55-64	157500	F	221
Ballina	55-64	157500	M	251
Ballina	55-64	183750	F	45
Ballina	55-64	183750	M	69
Ballina	55-64	Inf	F	61
Ballina	55-64	Inf	M	154
Ballina	65-74		F	213
Ballina	65-74		M	198
Ballina	65-74	0	F	196
Ballina	65-74	0	M	120
Ballina	65-74	7875	F	105
Ballina	65-74	7875	M	84
Ballina	65-74	15750	F	281
Ballina	65-74	15750	M	171
Ballina	65-74	21000	F	547
Ballina	65-74	21000	M	440
Ballina	65-74	26250	F	627
Ballina	65-74	26250	M	403
Ballina	65-74	34125	F	493
Ballina	65-74	34125	M	386
Ballina	65-74	42000	F	308
Ballina	65-74	42000	M	273
Ballina	65-74	52500	F	259
Ballina	65-74	52500	M	266
Ballina	65-74	65625	F	189
Ballina	65-74	65625	M	309
Ballina	65-74	78750	F	96
Ballina	65-74	78750	M	160
Ballina	65-74	91875	F	72
Ballina	65-74	91875	M	127
Ballina	65-74	105000	F	50
Ballina	65-74	105000	M	60
Ballina	65-74	157500	F	63
Ballina	65-74	157500	M	105
Ballina	65-74	183750	F	13
Ballina	65-74	183750	M	25
Ballina	65-74	Inf	F	22
Ballina	65-74	Inf	M	68
Ballina	75-84		F	214
Ballina	75-84		M	149
Ballina	75-84	0	F	68
Ballina	75-84	0	M	55
Ballina	75-84	7875	F	50
Ballina	75-84	7875	M	33
Ballina	75-84	15750	F	131
Ballina	75-84	15750	M	100
Ballina	75-84	21000	F	372
Ballina	75-84	21000	M	365
Ballina	75-84	26250	F	526
Ballina	75-84	26250	M	323
Ballina	75-84	34125	F	318
Ballina	75-84	34125	M	245
Ballina	75-84	42000	F	172
Ballina	75-84	42000	M	174
Ballina	75-84	52500	F	99
Ballina	75-84	52500	M	105
Ballina	75-84	65625	F	64
Ballina	75-84	65625	M	115
Ballina	75-84	78750	F	42
Ballina	75-84	78750	M	58
Ballina	75-84	91875	F	37
Ballina	75-84	91875	M	37
Ballina	75-84	105000	F	11
Ballina	75-84	105000	M	21
Ballina	75-84	157500	F	27
Ballina	75-84	157500	M	22
Ballina	75-84	183750	F	4
Ballina	75-84	183750	M	10
Ballina	75-84	Inf	F	13
Ballina	75-84	Inf	M	17
Ballina	85+		F	268
Ballina	85+		M	105
Ballina	85+	0	F	29
Ballina	85+	0	M	19
Ballina	85+	7875	F	18
Ballina	85+	7875	M	11
Ballina	85+	15750	F	34
Ballina	85+	15750	M	31
Ballina	85+	21000	F	130
Ballina	85+	21000	M	138
Ballina	85+	26250	F	330
Ballina	85+	26250	M	144
Ballina	85+	34125	F	154
Ballina	85+	34125	M	73
Ballina	85+	42000	F	71
Ballina	85+	42000	M	61
Ballina	85+	52500	F	46
Ballina	85+	52500	M	39
Ballina	85+	65625	F	23
Ballina	85+	65625	M	28
Ballina	85+	78750	F	15
Ballina	85+	78750	M	5
Ballina	85+	91875	F	14
Ballina	85+	91875	M	15
Ballina	85+	105000	F	6
Ballina	85+	105000	M	4
Ballina	85+	157500	F	5
Ballina	85+	157500	M	7
Ballina	85+	183750	F	7
Ballina	85+	183750	M	3
Ballina	85+	Inf	F	3
Ballina	85+	Inf	M	5
Balranald	15-19		F	10
Balranald	15-19		M	3
Balranald	15-19	0	F	25
Balranald	15-19	0	M	25
Balranald	15-19	7875	F	9
Balranald	15-19	7875	M	14
Balranald	15-19	15750	F	5
Balranald	15-19	21000	M	3
Balranald	15-19	26250	M	5
Balranald	15-19	34125	F	5
Balranald	15-19	34125	M	4
Balranald	15-19	52500	M	8
Balranald	20-24		F	7
Balranald	20-24		M	8
Balranald	20-24	0	F	4
Balranald	20-24	0	M	5
Balranald	20-24	15750	M	4
Balranald	20-24	21000	M	5
Balranald	20-24	26250	M	4
Balranald	20-24	34125	F	3
Balranald	20-24	34125	M	7
Balranald	20-24	42000	F	9
Balranald	20-24	42000	M	12
Balranald	20-24	52500	F	7
Balranald	20-24	52500	M	8
Balranald	20-24	65625	F	7
Balranald	20-24	65625	M	7
Balranald	20-24	78750	F	4
Balranald	20-24	78750	M	3
Balranald	20-24	105000	M	3
Balranald	25-34		F	24
Balranald	25-34		M	20
Balranald	25-34	0	F	12
Balranald	25-34	0	M	5
Balranald	25-34	7875	F	6
Balranald	25-34	15750	F	8
Balranald	25-34	15750	M	4
