LGA_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Muswellbrook	1	1	0	7200	11
Muswellbrook	1	1	0	9600	23
Muswellbrook	1	1	0	12000	11
Muswellbrook	1	1	0	14400	16
Muswellbrook	1	1	0	16800	17
Muswellbrook	1	1	0	19200	26
Muswellbrook	1	1	0	21600	16
Muswellbrook	1	1	0	24000	34
Muswellbrook	1	1	0	26400	6
Muswellbrook	1	1	0	28800	9
Muswellbrook	1	1	0	31200	16
Muswellbrook	1	1	0	36000	19
Muswellbrook	1	1	0	48000	4
Muswellbrook	1	1	0	60000	6
Muswellbrook	1	1	1	0	6
Muswellbrook	1	1	1	1800	3
Muswellbrook	1	1	1	3600	3
Muswellbrook	1	1	1	5400	6
Muswellbrook	1	1	1	7200	22
Muswellbrook	1	1	1	9600	29
Muswellbrook	1	1	1	12000	46
Muswellbrook	1	1	1	14400	72
Muswellbrook	1	1	1	16800	91
Muswellbrook	1	1	1	19200	87
Muswellbrook	1	1	1	21600	53
Muswellbrook	1	1	1	24000	78
Muswellbrook	1	1	1	26400	31
Muswellbrook	1	1	1	28800	19
Muswellbrook	1	1	1	31200	58
Muswellbrook	1	1	1	36000	43
Muswellbrook	1	1	1	48000	12
Muswellbrook	1	1	1	60000	12
Nambucca Valley		1	1	14400	4
Nambucca Valley	0	1	0	0	4
Nambucca Valley	0	1	0	1800	3
Nambucca Valley	0	1	0	3600	5
Nambucca Valley	0	1	0	7200	7
Nambucca Valley	0	1	0	9600	14
Nambucca Valley	0	1	0	12000	11
Nambucca Valley	0	1	0	14400	14
Nambucca Valley	0	1	0	16800	12
Nambucca Valley	0	1	0	19200	4
Nambucca Valley	0	1	0	21600	4
Nambucca Valley	0	1	0	24000	9
Nambucca Valley	0	1	0	26400	5
Nambucca Valley	0	1	0	31200	6
Nambucca Valley	0	1	1	3600	4
Nambucca Valley	0	1	1	5400	5
Nambucca Valley	0	1	1	7200	9
Nambucca Valley	0	1	1	9600	19
Nambucca Valley	0	1	1	12000	6
Nambucca Valley	0	1	1	14400	18
Nambucca Valley	0	1	1	16800	18
Nambucca Valley	0	1	1	19200	12
Nambucca Valley	0	1	1	21600	9
Nambucca Valley	0	1	1	24000	11
Nambucca Valley	0	1	1	28800	5
Nambucca Valley	0	1	1	31200	8
Nambucca Valley	1	0	0	0	31
Nambucca Valley	1	0	0	1800	15
Nambucca Valley	1	0	0	3600	34
Nambucca Valley	1	0	0	5400	22
Nambucca Valley	1	0	0	7200	35
Nambucca Valley	1	0	0	9600	56
Nambucca Valley	1	0	0	12000	49
Nambucca Valley	1	0	0	14400	61
Nambucca Valley	1	0	0	16800	43
Nambucca Valley	1	0	0	19200	52
Nambucca Valley	1	0	0	21600	30
Nambucca Valley	1	0	0	24000	37
Nambucca Valley	1	0	0	26400	11
Nambucca Valley	1	0	0	28800	8
Nambucca Valley	1	0	0	31200	18
Nambucca Valley	1	0	0	36000	28
Nambucca Valley	1	0	0	48000	14
Nambucca Valley	1	0	0	60000	8
Nambucca Valley	1	1	0	0	3
Nambucca Valley	1	1	0	1800	5
Nambucca Valley	1	1	0	3600	12
Nambucca Valley	1	1	0	5400	8
Nambucca Valley	1	1	0	7200	16
Nambucca Valley	1	1	0	9600	21
Nambucca Valley	1	1	0	12000	22
Nambucca Valley	1	1	0	14400	26
Nambucca Valley	1	1	0	16800	21
Nambucca Valley	1	1	0	19200	20
Nambucca Valley	1	1	0	21600	9
Nambucca Valley	1	1	0	24000	11
Nambucca Valley	1	1	0	26400	14
Nambucca Valley	1	1	0	28800	3
Nambucca Valley	1	1	0	31200	12
Nambucca Valley	1	1	0	36000	7
Nambucca Valley	1	1	0	60000	3
Nambucca Valley	1	1	1	0	5
Nambucca Valley	1	1	1	1800	5
Nambucca Valley	1	1	1	3600	7
Nambucca Valley	1	1	1	5400	16
Nambucca Valley	1	1	1	7200	30
Nambucca Valley	1	1	1	9600	33
Nambucca Valley	1	1	1	12000	51
Nambucca Valley	1	1	1	14400	78
Nambucca Valley	1	1	1	16800	68
Nambucca Valley	1	1	1	19200	65
Nambucca Valley	1	1	1	21600	54
Nambucca Valley	1	1	1	24000	77
Nambucca Valley	1	1	1	26400	25
Nambucca Valley	1	1	1	28800	13
Nambucca Valley	1	1	1	31200	35
Nambucca Valley	1	1	1	36000	23
Nambucca Valley	1	1	1	48000	9
Nambucca Valley	1	1	1	60000	10
Narrabri		1	1	9600	3
Narrabri	0	1	0	0	3
Narrabri	0	1	0	7200	4
Narrabri	0	1	0	9600	4
Narrabri	0	1	0	12000	10
Narrabri	0	1	0	14400	8
Narrabri	0	1	0	16800	9
Narrabri	0	1	0	19200	3
Narrabri	0	1	0	21600	4
Narrabri	0	1	1	1800	4
Narrabri	0	1	1	3600	3
Narrabri	0	1	1	5400	6
Narrabri	0	1	1	7200	6
Narrabri	0	1	1	9600	11
Narrabri	0	1	1	12000	9
Narrabri	0	1	1	14400	8
Narrabri	0	1	1	16800	3
Narrabri	0	1	1	21600	3
Narrabri	0	1	1	24000	5
Narrabri	1	0	0	0	15
Narrabri	1	0	0	1800	3
Narrabri	1	0	0	3600	8
Narrabri	1	0	0	5400	5
Narrabri	1	0	0	7200	27
Narrabri	1	0	0	9600	31
Narrabri	1	0	0	12000	52
Narrabri	1	0	0	14400	43
Narrabri	1	0	0	16800	33
Narrabri	1	0	0	19200	27
Narrabri	1	0	0	21600	13
Narrabri	1	0	0	24000	20
Narrabri	1	0	0	26400	5
Narrabri	1	0	0	28800	5
Narrabri	1	0	0	31200	18
Narrabri	1	0	0	36000	8
Narrabri	1	0	0	48000	3
Narrabri	1	1	0	0	9
Narrabri	1	1	0	7200	11
Narrabri	1	1	0	9600	15
Narrabri	1	1	0	12000	15
Narrabri	1	1	0	14400	15
Narrabri	1	1	0	16800	25
Narrabri	1	1	0	19200	15
Narrabri	1	1	0	21600	9
Narrabri	1	1	0	24000	17
Narrabri	1	1	0	26400	3
Narrabri	1	1	0	28800	9
Narrabri	1	1	0	31200	12
Narrabri	1	1	0	36000	11
Narrabri	1	1	0	48000	3
Narrabri	1	1	0	60000	3
Narrabri	1	1	1	0	16
Narrabri	1	1	1	1800	3
Narrabri	1	1	1	3600	5
Narrabri	1	1	1	5400	8
Narrabri	1	1	1	7200	19
Narrabri	1	1	1	9600	29
Narrabri	1	1	1	12000	44
Narrabri	1	1	1	14400	64
Narrabri	1	1	1	16800	58
Narrabri	1	1	1	19200	51
Narrabri	1	1	1	21600	27
Narrabri	1	1	1	24000	59
Narrabri	1	1	1	26400	17
Narrabri	1	1	1	28800	12
Narrabri	1	1	1	31200	23
Narrabri	1	1	1	36000	20
Narrabri	1	1	1	48000	5
Narrabri	1	1	1	60000	3
Narrandera	0	1	0	3600	3
Narrandera	0	1	0	7200	3
Narrandera	0	1	0	9600	7
Narrandera	0	1	0	12000	5
Narrandera	0	1	1	3600	6
Narrandera	0	1	1	5400	5
Narrandera	0	1	1	7200	12
Narrandera	0	1	1	9600	8
Narrandera	0	1	1	12000	9
Narrandera	0	1	1	14400	3
Narrandera	0	1	1	19200	3
Narrandera	1	0	0	0	9
Narrandera	1	0	0	1800	3
Narrandera	1	0	0	3600	9
Narrandera	1	0	0	5400	11
Narrandera	1	0	0	7200	14
Narrandera	1	0	0	9600	30
Narrandera	1	0	0	12000	13
Narrandera	1	0	0	14400	21
Narrandera	1	0	0	16800	11
Narrandera	1	0	0	19200	4
Narrandera	1	0	0	21600	3
Narrandera	1	0	0	24000	9
Narrandera	1	0	0	26400	3
Narrandera	1	0	0	31200	6
Narrandera	1	0	0	36000	5
Narrandera	1	1	0	0	8
Narrandera	1	1	0	5400	4
Narrandera	1	1	0	7200	3
Narrandera	1	1	0	9600	12
Narrandera	1	1	0	12000	8
Narrandera	1	1	0	14400	4
Narrandera	1	1	0	16800	8
Narrandera	1	1	0	19200	9
Narrandera	1	1	0	21600	3
Narrandera	1	1	0	24000	5
Narrandera	1	1	0	31200	4
Narrandera	1	1	1	0	12
Narrandera	1	1	1	5400	9
Narrandera	1	1	1	7200	14
Narrandera	1	1	1	9600	34
Narrandera	1	1	1	12000	25
Narrandera	1	1	1	14400	31
Narrandera	1	1	1	16800	17
Narrandera	1	1	1	19200	12
Narrandera	1	1	1	21600	6
Narrandera	1	1	1	24000	13
Narrandera	1	1	1	28800	5
Narrandera	1	1	1	31200	3
Narrandera	1	1	1	36000	3
Narrandera	1	1	1	48000	7
Narromine	0	1	0	0	3
Narromine	0	1	0	5400	4
Narromine	0	1	0	7200	3
Narromine	0	1	0	12000	7
Narromine	0	1	0	14400	11
Narromine	0	1	0	31200	3
Narromine	0	1	1	7200	5
Narromine	0	1	1	9600	6
Narromine	0	1	1	12000	4
Narromine	0	1	1	14400	3
Narromine	0	1	1	19200	6
Narromine	1	0	0	0	21
Narromine	1	0	0	3600	7
Narromine	1	0	0	5400	3
Narromine	1	0	0	7200	9
Narromine	1	0	0	9600	27
Narromine	1	0	0	12000	20
Narromine	1	0	0	14400	11
Narromine	1	0	0	16800	15
Narromine	1	0	0	19200	14
Narromine	1	0	0	21600	9
Narromine	1	0	0	24000	14
Narromine	1	0	0	31200	5
Narromine	1	0	0	36000	3
Narromine	1	0	0	48000	4
Narromine	1	0	0	60000	4
Narromine	1	1	0	0	10
Narromine	1	1	0	7200	3
Narromine	1	1	0	9600	4
Narromine	1	1	0	12000	8
Narromine	1	1	0	14400	6
Narromine	1	1	0	16800	5
Narromine	1	1	0	19200	8
Narromine	1	1	0	24000	3
Narromine	1	1	0	28800	4
Narromine	1	1	0	31200	4
Narromine	1	1	1	0	12
Narromine	1	1	1	3600	3
Narromine	1	1	1	5400	4
Narromine	1	1	1	7200	20
Narromine	1	1	1	9600	37
Narromine	1	1	1	12000	21
Narromine	1	1	1	14400	29
Narromine	1	1	1	16800	24
Narromine	1	1	1	19200	19
Narromine	1	1	1	21600	8
Narromine	1	1	1	24000	19
Narromine	1	1	1	26400	5
Narromine	1	1	1	28800	10
Narromine	1	1	1	31200	5
Narromine	1	1	1	36000	10
Narromine	1	1	1	48000	4
Narromine	1	1	1	60000	3
Newcastle		1	1	0	9
Newcastle		1	1	5400	4
Newcastle		1	1	9600	3
Newcastle		1	1	12000	11
Newcastle		1	1	14400	5
Newcastle		1	1	16800	12
Newcastle		1	1	19200	12
Newcastle		1	1	21600	8
Newcastle		1	1	24000	22
Newcastle		1	1	26400	7
Newcastle		1	1	31200	6
Newcastle		1	1	36000	9
Newcastle		1	1	48000	4
Newcastle		1	1	60000	3
Newcastle	0	1	0	0	48
Newcastle	0	1	0	1800	10
Newcastle	0	1	0	3600	36
Newcastle	0	1	0	5400	26
Newcastle	0	1	0	7200	44
Newcastle	0	1	0	9600	79
Newcastle	0	1	0	12000	67
Newcastle	0	1	0	14400	92
Newcastle	0	1	0	16800	93
Newcastle	0	1	0	19200	99
Newcastle	0	1	0	21600	55
Newcastle	0	1	0	24000	101
Newcastle	0	1	0	26400	42
Newcastle	0	1	0	28800	22
Newcastle	0	1	0	31200	60
Newcastle	0	1	0	36000	45
Newcastle	0	1	0	48000	20
Newcastle	0	1	0	60000	10
Newcastle	0	1	1	0	18
Newcastle	0	1	1	1800	6
Newcastle	0	1	1	3600	9
Newcastle	0	1	1	5400	15
Newcastle	0	1	1	7200	29
Newcastle	0	1	1	9600	41
Newcastle	0	1	1	12000	72
Newcastle	0	1	1	14400	98
Newcastle	0	1	1	16800	95
Newcastle	0	1	1	19200	133
Newcastle	0	1	1	21600	83
Newcastle	0	1	1	24000	114
Newcastle	0	1	1	26400	55
Newcastle	0	1	1	28800	40
Newcastle	0	1	1	31200	82
Newcastle	0	1	1	36000	77
Newcastle	0	1	1	48000	28
Newcastle	0	1	1	60000	16
Newcastle	1	0	0	0	215
Newcastle	1	0	0	1800	44
Newcastle	1	0	0	3600	92
Newcastle	1	0	0	5400	85
Newcastle	1	0	0	7200	147
Newcastle	1	0	0	9600	168
Newcastle	1	0	0	12000	214
Newcastle	1	0	0	14400	290
Newcastle	1	0	0	16800	283
Newcastle	1	0	0	19200	426
Newcastle	1	0	0	21600	340
Newcastle	1	0	0	24000	637
Newcastle	1	0	0	26400	314
Newcastle	1	0	0	28800	226
Newcastle	1	0	0	31200	409
Newcastle	1	0	0	36000	470
Newcastle	1	0	0	48000	194
Newcastle	1	0	0	60000	119
Newcastle	1	1	0	0	124
Newcastle	1	1	0	1800	38
Newcastle	1	1	0	3600	50
Newcastle	1	1	0	5400	28
Newcastle	1	1	0	7200	76
Newcastle	1	1	0	9600	118
Newcastle	1	1	0	12000	128
Newcastle	1	1	0	14400	212
Newcastle	1	1	0	16800	176
Newcastle	1	1	0	19200	213
Newcastle	1	1	0	21600	133
Newcastle	1	1	0	24000	286
Newcastle	1	1	0	26400	109
Newcastle	1	1	0	28800	61
Newcastle	1	1	0	31200	193
Newcastle	1	1	0	36000	260
Newcastle	1	1	0	48000	136
Newcastle	1	1	0	60000	94
Newcastle	1	1	1	0	134
Newcastle	1	1	1	1800	25
Newcastle	1	1	1	3600	49
Newcastle	1	1	1	5400	52
Newcastle	1	1	1	7200	99
Newcastle	1	1	1	9600	147
Newcastle	1	1	1	12000	245
Newcastle	1	1	1	14400	382
Newcastle	1	1	1	16800	448
Newcastle	1	1	1	19200	611
Newcastle	1	1	1	21600	551
Newcastle	1	1	1	24000	966
Newcastle	1	1	1	26400	547
Newcastle	1	1	1	28800	417
Newcastle	1	1	1	31200	930
Newcastle	1	1	1	36000	1013
Newcastle	1	1	1	48000	414
Newcastle	1	1	1	60000	341
North Sydney		1	1	7200	3
North Sydney		1	1	19200	6
North Sydney		1	1	26400	5
North Sydney		1	1	31200	3
North Sydney		1	1	36000	9
North Sydney		1	1	60000	10
North Sydney	0	1	0	0	16
North Sydney	0	1	0	3600	5
North Sydney	0	1	0	5400	6
North Sydney	0	1	0	7200	9
North Sydney	0	1	0	12000	8
North Sydney	0	1	0	14400	11
North Sydney	0	1	0	16800	5
North Sydney	0	1	0	19200	11
North Sydney	0	1	0	21600	5
North Sydney	0	1	0	24000	16
North Sydney	0	1	0	28800	11
North Sydney	0	1	0	31200	7
North Sydney	0	1	0	36000	40
North Sydney	0	1	0	48000	17
North Sydney	0	1	0	60000	39
North Sydney	0	1	1	0	9
North Sydney	0	1	1	3600	3
North Sydney	0	1	1	9600	3
North Sydney	0	1	1	12000	10
North Sydney	0	1	1	14400	7
North Sydney	0	1	1	16800	6
North Sydney	0	1	1	19200	10
North Sydney	0	1	1	21600	8
North Sydney	0	1	1	24000	26
North Sydney	0	1	1	26400	12
North Sydney	0	1	1	28800	18
North Sydney	0	1	1	31200	21
North Sydney	0	1	1	36000	46
North Sydney	0	1	1	48000	24
North Sydney	0	1	1	60000	56
North Sydney	1	0	0	0	108
North Sydney	1	0	0	1800	9
North Sydney	1	0	0	3600	11
North Sydney	1	0	0	5400	17
North Sydney	1	0	0	7200	12
North Sydney	1	0	0	9600	26
North Sydney	1	0	0	12000	52
North Sydney	1	0	0	14400	43
North Sydney	1	0	0	16800	50
North Sydney	1	0	0	19200	49
North Sydney	1	0	0	21600	38
North Sydney	1	0	0	24000	101
North Sydney	1	0	0	26400	61
North Sydney	1	0	0	28800	75
North Sydney	1	0	0	31200	114
North Sydney	1	0	0	36000	358
North Sydney	1	0	0	48000	262
North Sydney	1	0	0	60000	356
North Sydney	1	1	0	0	29
North Sydney	1	1	0	1800	3
North Sydney	1	1	0	7200	12
North Sydney	1	1	0	9600	10
North Sydney	1	1	0	12000	13
North Sydney	1	1	0	14400	14
North Sydney	1	1	0	16800	9
North Sydney	1	1	0	19200	15
North Sydney	1	1	0	21600	12
North Sydney	1	1	0	24000	20
North Sydney	1	1	0	26400	12
North Sydney	1	1	0	28800	16
North Sydney	1	1	0	31200	19
North Sydney	1	1	0	36000	67
North Sydney	1	1	0	48000	56
North Sydney	1	1	0	60000	134
North Sydney	1	1	1	0	63
North Sydney	1	1	1	1800	7
North Sydney	1	1	1	3600	10
North Sydney	1	1	1	5400	5
North Sydney	1	1	1	7200	10
North Sydney	1	1	1	9600	12
North Sydney	1	1	1	12000	23
North Sydney	1	1	1	14400	30
North Sydney	1	1	1	16800	26
North Sydney	1	1	1	19200	30
North Sydney	1	1	1	21600	27
North Sydney	1	1	1	24000	78
North Sydney	1	1	1	26400	36
North Sydney	1	1	1	28800	62
North Sydney	1	1	1	31200	91
North Sydney	1	1	1	36000	291
North Sydney	1	1	1	48000	294
North Sydney	1	1	1	60000	618
Northern Beaches		1	1	0	13
Northern Beaches		1	1	7200	3
Northern Beaches		1	1	12000	9
Northern Beaches		1	1	14400	4
Northern Beaches		1	1	16800	5
Northern Beaches		1	1	19200	5
Northern Beaches		1	1	21600	3
Northern Beaches		1	1	24000	7
Northern Beaches		1	1	26400	3
Northern Beaches		1	1	28800	3
Northern Beaches		1	1	31200	12
Northern Beaches		1	1	36000	17
Northern Beaches		1	1	48000	10
Northern Beaches		1	1	60000	16
Northern Beaches	0	1	0	0	82
Northern Beaches	0	1	0	1800	17
Northern Beaches	0	1	0	3600	24
Northern Beaches	0	1	0	5400	24
Northern Beaches	0	1	0	7200	38
Northern Beaches	0	1	0	9600	50
Northern Beaches	0	1	0	12000	63
Northern Beaches	0	1	0	14400	88
Northern Beaches	0	1	0	16800	53
Northern Beaches	0	1	0	19200	87
Northern Beaches	0	1	0	21600	57
Northern Beaches	0	1	0	24000	95
Northern Beaches	0	1	0	26400	62
Northern Beaches	0	1	0	28800	32
Northern Beaches	0	1	0	31200	107
Northern Beaches	0	1	0	36000	212
Northern Beaches	0	1	0	48000	109
Northern Beaches	0	1	0	60000	99
Northern Beaches	0	1	1	0	42
Northern Beaches	0	1	1	1800	5
Northern Beaches	0	1	1	3600	9
Northern Beaches	0	1	1	5400	9
Northern Beaches	0	1	1	7200	23
Northern Beaches	0	1	1	9600	15
Northern Beaches	0	1	1	12000	27
Northern Beaches	0	1	1	14400	37
Northern Beaches	0	1	1	16800	31
Northern Beaches	0	1	1	19200	37
Northern Beaches	0	1	1	21600	33
Northern Beaches	0	1	1	24000	84
Northern Beaches	0	1	1	26400	46
Northern Beaches	0	1	1	28800	55
Northern Beaches	0	1	1	31200	82
Northern Beaches	0	1	1	36000	231
Northern Beaches	0	1	1	48000	137
Northern Beaches	0	1	1	60000	197
Northern Beaches	1	0	0	0	410
Northern Beaches	1	0	0	1800	60
Northern Beaches	1	0	0	3600	92
Northern Beaches	1	0	0	5400	67
Northern Beaches	1	0	0	7200	117
Northern Beaches	1	0	0	9600	170
Northern Beaches	1	0	0	12000	180
Northern Beaches	1	0	0	14400	193
Northern Beaches	1	0	0	16800	183
Northern Beaches	1	0	0	19200	195
Northern Beaches	1	0	0	21600	162
Northern Beaches	1	0	0	24000	408
Northern Beaches	1	0	0	26400	198
Northern Beaches	1	0	0	28800	278
Northern Beaches	1	0	0	31200	504
Northern Beaches	1	0	0	36000	1055
Northern Beaches	1	0	0	48000	786
Northern Beaches	1	0	0	60000	1099
Northern Beaches	1	1	0	0	283
Northern Beaches	1	1	0	1800	45
Northern Beaches	1	1	0	3600	92
Northern Beaches	1	1	0	5400	67
Northern Beaches	1	1	0	7200	88
Northern Beaches	1	1	0	9600	132
Northern Beaches	1	1	0	12000	179
Northern Beaches	1	1	0	14400	175
Northern Beaches	1	1	0	16800	173
Northern Beaches	1	1	0	19200	183
Northern Beaches	1	1	0	21600	134
Northern Beaches	1	1	0	24000	417
Northern Beaches	1	1	0	26400	156
Northern Beaches	1	1	0	28800	196
Northern Beaches	1	1	0	31200	363
Northern Beaches	1	1	0	36000	955
Northern Beaches	1	1	0	48000	688
Northern Beaches	1	1	0	60000	1014
Northern Beaches	1	1	1	0	318
Northern Beaches	1	1	1	1800	38
Northern Beaches	1	1	1	3600	58
Northern Beaches	1	1	1	5400	59
Northern Beaches	1	1	1	7200	75
Northern Beaches	1	1	1	9600	130
Northern Beaches	1	1	1	12000	183
Northern Beaches	1	1	1	14400	203
Northern Beaches	1	1	1	16800	248
Northern Beaches	1	1	1	19200	264
Northern Beaches	1	1	1	21600	229
Northern Beaches	1	1	1	24000	689
Northern Beaches	1	1	1	26400	332
Northern Beaches	1	1	1	28800	482
Northern Beaches	1	1	1	31200	867
Northern Beaches	1	1	1	36000	3016
Northern Beaches	1	1	1	48000	2639
Northern Beaches	1	1	1	60000	4452
Oberon	0	1	0	5400	4
Oberon	0	1	0	7200	3
Oberon	0	1	0	9600	5
Oberon	0	1	0	12000	3
Oberon	0	1	0	14400	5
Oberon	0	1	0	16800	4
Oberon	0	1	1	7200	6
Oberon	0	1	1	14400	10
Oberon	0	1	1	16800	4
Oberon	0	1	1	19200	7
Oberon	0	1	1	21600	3
Oberon	1	0	0	0	8
Oberon	1	0	0	1800	5
Oberon	1	0	0	5400	11
Oberon	1	0	0	7200	12
Oberon	1	0	0	9600	12
Oberon	1	0	0	12000	22
Oberon	1	0	0	14400	15
Oberon	1	0	0	16800	16
Oberon	1	0	0	19200	15
Oberon	1	0	0	21600	18
Oberon	1	0	0	24000	27
Oberon	1	0	0	28800	10
Oberon	1	0	0	31200	10
Oberon	1	0	0	36000	19
Oberon	1	0	0	48000	3
Oberon	1	0	0	60000	3
Oberon	1	1	0	3600	4
Oberon	1	1	0	5400	6
Oberon	1	1	0	9600	3
Oberon	1	1	0	12000	6
Oberon	1	1	0	14400	9
Oberon	1	1	0	16800	12
Oberon	1	1	0	19200	8
Oberon	1	1	0	21600	3
Oberon	1	1	0	24000	10
Oberon	1	1	0	26400	5
Oberon	1	1	0	28800	4
Oberon	1	1	0	31200	3
Oberon	1	1	0	60000	3
Oberon	1	1	1	0	5
Oberon	1	1	1	5400	3
Oberon	1	1	1	7200	4
Oberon	1	1	1	9600	11
Oberon	1	1	1	12000	18
Oberon	1	1	1	14400	19
Oberon	1	1	1	16800	18
Oberon	1	1	1	19200	22
Oberon	1	1	1	21600	11
Oberon	1	1	1	24000	17
Oberon	1	1	1	26400	12
Oberon	1	1	1	28800	4
Oberon	1	1	1	31200	16
Oberon	1	1	1	36000	20
Oberon	1	1	1	48000	8
Oberon	1	1	1	60000	4
Orange		1	1	5400	3
Orange		1	1	7200	3
Orange		1	1	21600	3
Orange		1	1	31200	3
Orange	0	1	0	0	7
Orange	0	1	0	3600	6
Orange	0	1	0	5400	9
Orange	0	1	0	7200	6
Orange	0	1	0	9600	17
Orange	0	1	0	12000	20
Orange	0	1	0	14400	34
Orange	0	1	0	16800	25
Orange	0	1	0	19200	33
Orange	0	1	0	21600	15
Orange	0	1	0	24000	10
Orange	0	1	0	26400	4
Orange	0	1	0	31200	11
Orange	0	1	0	36000	6
Orange	0	1	0	48000	5
Orange	0	1	1	0	4
Orange	0	1	1	1800	3
Orange	0	1	1	3600	4
Orange	0	1	1	5400	3
Orange	0	1	1	7200	17
Orange	0	1	1	9600	25
Orange	0	1	1	12000	22
Orange	0	1	1	14400	32
Orange	0	1	1	16800	34
Orange	0	1	1	19200	43
Orange	0	1	1	21600	26
Orange	0	1	1	24000	23
Orange	0	1	1	26400	10
Orange	0	1	1	31200	15
Orange	0	1	1	36000	10
Orange	0	1	1	48000	3
Orange	0	1	1	60000	5
Orange	1	0	0	0	41
Orange	1	0	0	1800	10
Orange	1	0	0	3600	29
Orange	1	0	0	5400	17
Orange	1	0	0	7200	53
Orange	1	0	0	9600	61
Orange	1	0	0	12000	76
Orange	1	0	0	14400	110
Orange	1	0	0	16800	137
Orange	1	0	0	19200	147
Orange	1	0	0	21600	100
Orange	1	0	0	24000	107
Orange	1	0	0	26400	50
Orange	1	0	0	28800	22
Orange	1	0	0	31200	65
Orange	1	0	0	36000	74
Orange	1	0	0	48000	25
Orange	1	0	0	60000	25
Orange	1	1	0	0	19
Orange	1	1	0	1800	4
Orange	1	1	0	3600	6
Orange	1	1	0	5400	5
Orange	1	1	0	7200	10
Orange	1	1	0	9600	32
Orange	1	1	0	12000	37
Orange	1	1	0	14400	59
Orange	1	1	0	16800	52
Orange	1	1	0	19200	57
Orange	1	1	0	21600	44
Orange	1	1	0	24000	65
Orange	1	1	0	26400	20
Orange	1	1	0	28800	14
Orange	1	1	0	31200	44
Orange	1	1	0	36000	56
Orange	1	1	0	48000	19
Orange	1	1	0	60000	7
Orange	1	1	1	0	24
Orange	1	1	1	1800	7
Orange	1	1	1	3600	8
Orange	1	1	1	5400	19
Orange	1	1	1	7200	52
Orange	1	1	1	9600	72
Orange	1	1	1	12000	118
Orange	1	1	1	14400	188
Orange	1	1	1	16800	234
Orange	1	1	1	19200	282
Orange	1	1	1	21600	240
Orange	1	1	1	24000	270
Orange	1	1	1	26400	127
Orange	1	1	1	28800	69
Orange	1	1	1	31200	156
Orange	1	1	1	36000	164
Orange	1	1	1	48000	68
Orange	1	1	1	60000	56
Parkes	0	1	0	3600	5
Parkes	0	1	0	5400	3
Parkes	0	1	0	7200	7
Parkes	0	1	0	9600	12
Parkes	0	1	0	12000	7
Parkes	0	1	0	14400	11
Parkes	0	1	0	16800	4
Parkes	0	1	0	19200	4
Parkes	0	1	0	21600	3
Parkes	0	1	0	24000	3
Parkes	0	1	0	36000	4
Parkes	0	1	1	5400	3
Parkes	0	1	1	7200	8
Parkes	0	1	1	9600	18
Parkes	0	1	1	12000	17
Parkes	0	1	1	14400	18
Parkes	0	1	1	16800	5
Parkes	0	1	1	19200	8
Parkes	0	1	1	21600	8
Parkes	0	1	1	24000	8
Parkes	0	1	1	26400	6
Parkes	0	1	1	31200	3
Parkes	0	1	1	36000	10
Parkes	1	0	0	0	30
Parkes	1	0	0	1800	3
Parkes	1	0	0	3600	7
Parkes	1	0	0	5400	14
Parkes	1	0	0	7200	28
Parkes	1	0	0	9600	36
Parkes	1	0	0	12000	56
Parkes	1	0	0	14400	46
Parkes	1	0	0	16800	39
Parkes	1	0	0	19200	31
Parkes	1	0	0	21600	14
Parkes	1	0	0	24000	28
Parkes	1	0	0	26400	6
Parkes	1	0	0	28800	4
Parkes	1	0	0	31200	10
Parkes	1	0	0	36000	11
Parkes	1	0	0	48000	3
Parkes	1	0	0	60000	8
Parkes	1	1	0	0	12
Parkes	1	1	0	3600	7
Parkes	1	1	0	5400	7
Parkes	1	1	0	7200	8
Parkes	1	1	0	9600	16
Parkes	1	1	0	12000	25
Parkes	1	1	0	14400	21
Parkes	1	1	0	16800	14
Parkes	1	1	0	19200	16
Parkes	1	1	0	21600	9
Parkes	1	1	0	24000	13
Parkes	1	1	0	28800	5
Parkes	1	1	0	31200	5
Parkes	1	1	0	36000	9
Parkes	1	1	0	48000	7
Parkes	1	1	1	0	14
Parkes	1	1	1	1800	4
Parkes	1	1	1	3600	5
Parkes	1	1	1	5400	15
Parkes	1	1	1	7200	36
Parkes	1	1	1	9600	52
Parkes	1	1	1	12000	67
Parkes	1	1	1	14400	94
Parkes	1	1	1	16800	68
Parkes	1	1	1	19200	53
Parkes	1	1	1	21600	26
Parkes	1	1	1	24000	68
Parkes	1	1	1	26400	16
Parkes	1	1	1	28800	9
Parkes	1	1	1	31200	23
Parkes	1	1	1	36000	25
Parkes	1	1	1	48000	10
Parkes	1	1	1	60000	5
Parramatta		1	1	0	5
Parramatta		1	1	5400	4
Parramatta		1	1	7200	5
Parramatta		1	1	9600	7
Parramatta		1	1	12000	8
Parramatta		1	1	14400	7
Parramatta		1	1	16800	7
Parramatta		1	1	19200	12
Parramatta		1	1	21600	9
Parramatta		1	1	24000	26
Parramatta		1	1	26400	4
Parramatta		1	1	28800	12
Parramatta		1	1	31200	12
Parramatta		1	1	36000	20
Parramatta		1	1	48000	16
Parramatta		1	1	60000	8
Parramatta	0	1	0	0	81
Parramatta	0	1	0	1800	19
Parramatta	0	1	0	3600	29
Parramatta	0	1	0	5400	18
